chr	Boundary	Gap_Score	TAD_Score1	TAD_Score2	Differential	Enriched_In	Type	robust_in_ctrl	robust_in_mut	robustness	shift_distance	shift_distance_kb	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	bivalent_overlap	CTCF_overlap	CTCF_motif_overlap	distance_to_tss	chromatin_state
chr6	55390000	-1.84658471404191	5.38185249515887	5.9637710881957	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr6	55520000	-1.64215191814633	2.546841118698	3.07928563614145	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	55521	Polycomb
chr6	55530000	0.353837733151244	2.20380013075938	2.07069651849088	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	65521	CTCF_Site
chr6	55700000	-0.503398599817318	1.49857391342309	1.65700130909393	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2928	Other
chr6	55840000	-0.378187716032586	1.43786098278912	1.55479939042826	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	Other
chr6	55850000	-0.245410594915393	1.59261834271937	1.66409765104413	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	604	Other
chr6	56060000	-0.283862793225721	1.42797204537879	1.51341628992286	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	30002	Poised_Enhancer
chr6	56170000	1.66339920112293	1.5430841953126	0.976225377702438	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	140002	Poised_Enhancer
chr6	56300000	4.14881752349959	2.89235532391059	1.48489217890783	Differential	Matrix 1	Split	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	270002	Poised_Enhancer
chr6	56320000	-0.507986447926079	2.10183796483958	2.25777289595609	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	290002	Poised_Enhancer
chr6	56460000	0.446547610768468	1.96542516408815	1.80289318584947	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	179986	Poised_Enhancer
chr6	56470000	-1.2925349320343	1.18846124684598	1.61299620751411	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	169986	Poised_Enhancer
chr6	56480000	0.519314516824604	2.40162618120649	2.21183495154806	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	159986	Poised_Enhancer
chr6	56610000	-1.76054747456016	2.73773562039301	3.30851966638192	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	29986	CTCF_Site
chr6	56620000	1.10749826140212	2.13898003507619	1.75414183704626	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	19986	CTCF_Site
chr6	56800000	1.61540430337938	2.28075241509237	1.7250273917608	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	0	Active_Promoter
chr6	56930000	2.87753338785202	5.74899387239713	4.74781829272079	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	0	Active_Promoter
chr6	56940000	-1.07373421965402	1.23020916327343	1.58125685812392	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3567	Other
chr6	57200000	0.206498450192665	1.79917659759487	1.71807259675896	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	Other
chr6	57360000	0.447896410240571	1.53002594718461	1.36994948740414	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	Other
chr6	57370000	-1.86938027112032	1.74762578761859	2.3614343817592	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	Other
chr6	57490000	1.53089879334462	3.03419181165268	2.50171137978406	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	CTCF_Site
chr6	57500000	-1.02088018092669	1.53033355742616	1.86169312387088	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	2378	CTCF_Site
chr6	57510000	-1.50996491422702	1.75781952958835	2.25130325455256	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	12378	Poised_Enhancer
chr6	57670000	-1.76367662333888	1.99256018065999	2.56936615100332	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	9577	Other
chr6	57680000	1.60829347402283	2.36784729654269	1.81392002311372	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	Other
chr6	57830000	-0.182242543226478	1.76846906453897	1.81763895423105	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	Active_Promoter
chr6	57950000	-2.52609784011479	0.803310546893223	1.6431547660774	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	Other
chr6	58100000	1.02648135961142	1.98206943591991	1.62538625664341	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	78297	CTCF_Site
chr6	58240000	-1.04674688169914	1.17278992648031	1.51519126817289	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	11482	CTCF_Site
chr6	58260000	1.82000942469836	1.65113231114523	1.03115191489477	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	CTCF_Site
chr6	58430000	-0.385139053410665	1.41289710723166	1.53232802730417	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	CTCF_Site
chr6	58530000	-0.29625254571896	2.42394494964778	2.50688536559976	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	42022	CTCF_Site
chr6	58700000	-0.727891384261046	2.05718775256303	2.28699878819569	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	102976	CTCF_Site
chr6	58820000	1.12386840687386	5.71856969379474	5.304356141664	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	0	Active_Promoter
chr6	58830000	-0.175754924017623	1.98093127246269	2.02651202836753	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	0	Active_Promoter
chr6	58980000	-1.49145470422002	1.49584467724796	1.9848840667208	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	32048	Active_Enhancer
chr6	58990000	1.43108874005295	1.66035652612534	1.1704435508649	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	22048	Poised_Enhancer
chr6	59170000	-1.99713108931745	0.893606730913011	1.55586108602067	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	26369	CTCF_Site
chr6	59180000	0.834095783815452	1.85762088766632	1.56613885766823	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	16369	CTCF_Site
chr6	59200000	1.94591166153213	3.25646354612398	2.58363999357805	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr6	59330000	0.196490074617804	3.61156094458571	3.52170580186292	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	83793	Poised_Enhancer
chr6	59490000	-1.37106377615949	2.12137108091206	2.56595271890559	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	51205	Poised_Enhancer
chr6	59590000	2.18127776619324	3.11811905437155	2.36746795345222	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	151205	Other
chr6	59740000	0.300445325717111	1.58609106205849	1.47497597065546	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	279466	CTCF_Site
chr6	59750000	-0.80782714392093	1.37833687031505	1.63942576434218	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	269466	CTCF_Site
chr6	59900000	0.340493614396816	1.80586417234611	1.67988207094445	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	119466	CTCF_Site
chr6	60200000	0.722413624507548	1.64303196853063	1.39035032045916	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	155532	CTCF_Site
chr6	60210000	-2.20623429336563	1.17981485297931	1.91012228284086	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	165532	CTCF_Site
chr6	60670000	0.378057456500635	1.68723709748468	1.54947848546365	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	147354	CTCF_Site
chr6	60830000	6.41178254588188	2.71158367777748	0.548161748791455	Differential	Matrix 1	Split	TRUE	FALSE	Control_only	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	Active_Promoter
chr6	60950000	1.02596686757032	2.99162128862117	2.6283702805748	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr6	60970000	1.24541598544544	1.50040396447235	1.07368312708585	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	13023	Other
chr6	61090000	2.44550993813088	2.50859052532093	1.67359929630973	Differential	Matrix 1	Strength Change	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	77823	Polycomb
chr6	61260000	-0.86219547775284	1.29937228558219	1.57917946844342	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	66689	Poised_Enhancer
chr6	61270000	-0.22253231435614	1.89886250022584	1.9606424147445	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	76689	Poised_Enhancer
chr6	61380000	-0.10445190188147	1.53613246593081	1.56082550476997	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	186689	Poised_Enhancer
chr6	61390000	-1.81753743935761	1.33508081332493	1.93429754397154	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	196689	Poised_Enhancer
chr6	61550000	1.78130691510076	1.85544924677444	1.24705426512207	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	356689	Poised_Enhancer
chr6	61560000	-1.76553200529887	1.35171534237814	1.93342051509902	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	366689	Poised_Enhancer
chr6	61700000	-0.160610289078595	1.84309133464063	1.88452509325256	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	506689	Other
chr6	61710000	0.614471785205445	1.60916575429819	1.39282647278397	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	516689	Other
chr6	61850000	-2.90321672581429	1.22758716335475	2.1907790647314	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	656689	Poised_Enhancer
chr6	61980000	0.820574834748605	2.87924302247477	2.58546441157916	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	786689	Poised_Enhancer
chr6	62290000	1.33643767047616	2.01584028485737	1.55522333712173	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	953375	Poised_Enhancer
chr6	62600000	2.93850100193187	1.87854898454988	0.882814120111015	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	643375	CTCF_Site
chr6	62610000	-0.776928438488496	1.97073212922312	2.21752767210194	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	633375	CTCF_Site
chr6	62750000	1.59155836142344	1.51440219109017	0.971772092788138	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	493375	Other
chr6	62760000	-2.46739536002882	0.803631779572652	1.62383258652421	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	483375	Other
chr6	62880000	-0.390373072116204	1.73000382168483	1.84906892383298	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	363375	Other
chr6	63060000	1.2796437556706	2.36353827582131	1.91960270645908	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	183375	Other
chr6	63070000	-2.63074861893133	1.52286483850409	2.39292028010807	Differential	Matrix 2	Strength Change	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	173375	Other
chr6	63240000	2.3830392578196	1.87147857815005	1.06164290761726	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	3375	CTCF_Site
chr6	63350000	0.684629307958803	1.51623055391589	1.27703771534598	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	81623	Poised_Enhancer
chr6	63670000	-3.7505882049794	2.94470717992845	4.17995733277728	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	401623	Poised_Enhancer
chr6	63790000	-1.09588057212662	1.54739824631734	1.90373827247389	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	521623	Other
chr6	63940000	-0.950459576383308	1.4092765830078	1.7178823145001	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	671623	Poised_Enhancer
chr6	63950000	0.748188538847703	1.52135213668032	1.26085881711927	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	681623	Poised_Enhancer
chr6	64070000	-0.650370810614421	1.45421926730878	1.66211822762716	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	646624	Poised_Enhancer
chr6	64080000	1.62905538565837	1.87095716506799	1.31340050111277	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	636624	Poised_Enhancer
chr6	64090000	-0.198773448780033	1.54589655689261	1.60208346278158	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	626624	Poised_Enhancer
chr6	64260000	2.05590227381722	1.69572318509225	0.996517683432999	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	456624	Poised_Enhancer
chr6	64380000	0.37239264585013	1.56892610862414	1.43385275419392	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	336624	Other
chr6	64400000	1.01540911028957	1.76493749865426	1.41340860098904	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	316624	Other
chr6	64550000	0.777205496361571	1.51070199350057	1.2405709902628	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	166624	Poised_Enhancer
chr6	64670000	-1.277241303649	1.18034909729365	1.59982111994213	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	46624	Poised_Enhancer
chr6	65010000	0.966961039617062	1.56449962403174	1.2305191341592	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	20082	CTCF_Site
chr6	65020000	-1.53534995615577	2.58736750669551	3.0838065845553	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	10082	CTCF_Site
chr6	65120000	-0.469057554969368	1.54263763015335	1.68928067451666	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	12407	Poised_Enhancer
chr6	65130000	1.59474140514146	1.78651531969705	1.24100352416005	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	2407	CTCF_Site
chr6	65300000	-0.828788150983554	3.40898316325954	3.6635283962949	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	68604	Other
chr6	65320000	-1.57204462051068	2.12306119769381	2.63487774929188	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	48604	Other
chr6	65460000	1.177802311543	1.5058055385118	1.10167150380948	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	52812	CTCF_Site
chr6	65470000	-0.692223311400222	1.74957054039149	1.96950110743711	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	42812	Other
chr6	65750000	-2.00498026167173	0.932100585418005	1.59672420297479	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	16487	Other
chr6	65760000	1.17929017016468	2.04876370988813	1.64050695369224	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	6487	Poised_Enhancer
chr6	66040000	2.27077737235996	1.92978902825343	1.15712577878932	Shifted	Matrix 1	Shifted	TRUE	FALSE	Control_only	10001	10.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	74890	CTCF_Site
chr6	66060000	-2.02846170383349	0.907838285467641	1.58048054070987	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	10001	10.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	94890	CTCF_Site
chr6	66490000	1.20958887864579	2.13322754129615	1.71426924009801	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	32889	Other
chr6	66650000	-2.11426185455998	3.07151211938747	3.75841712921012	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	Other
chr6	66820000	-0.731693509678259	2.71004333741286	2.93676793034704	Non-Differential	Matrix 2	Non-Differential	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2167	Other
chr6	66950000	1.01814697593624	1.5829073629269	1.23167767263626	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	41102	Poised_Enhancer
chr6	66960000	-2.18203344909336	2.40477234843584	3.11880435141463	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	51102	Polycomb
chr6	67040000	1.25980144466768	2.70873897413538	2.26913781543651	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr6	67120000	-1.1643942166203	1.63523091879789	2.01390854215867	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	70042	Poised_Enhancer
chr6	67130000	1.2915450195278	1.63801575590726	1.19494187703058	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	80042	Active_Enhancer
chr6	67140000	2.03637781320416	1.7994874414604	1.10612187947805	Differential	Matrix 1	Split	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	85675	Active_Enhancer
chr6	67180000	-1.35743914919164	1.25857294554615	1.70435613364178	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	45675	Poised_Enhancer
chr6	67260000	2.99890420781521	2.48291707651276	1.46293701464489	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	1	0.001	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	9323	Active_Enhancer
chr6	67270000	-2.3335363105667	4.27888570924573	5.03109710655656	Shifted	Matrix 2	Shifted	TRUE	TRUE	Both	1	0.001	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	19323	Active_Enhancer
chr6	67390000	-1.82533831747217	1.37651099268076	1.97806122350327	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	1311	Repressed_Promoter
chr6	67500000	2.38549769195621	1.84609812663328	1.03560933345785	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	30001	30.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0	CTCF_Site
chr6	67540000	-2.21716364031506	1.26425278809733	1.99765334428753	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	30001	30.001	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	0	Repressed_Promoter
chr6	68000000	1.86290000472429	1.68921333724989	1.05462794167143	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	421053	Other
chr6	68010000	-2.54299609967031	0.873104578922727	1.71813682905701	Differential	Matrix 2	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	431053	Other
chr6	68140000	1.25618040743218	2.73906236715436	2.30047032648527	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	561053	CTCF_Site
chr6	68290000	-0.950945238069098	3.23435875765797	3.53094236837353	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	711053	CTCF_Site
