stripe_id	chr	pos1	pos2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripe_length	coord_string	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	plot_color
stripe_1568	chr17	69470001	69500000	69470001	70970000	3prime	mutant_only	NA	0.061	1500000	chr17:69470001-69500000->69470001-70970000	0.0792390078565856	7.41278587399232	11.7784539228196	0.00531764960286175	0.0192710756949238	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1577	chr17	72190001	72250000	71550001	72250000	5prime	shared	0.0535	0.033	700000	chr17:72190001-72250000->71550001-72250000	0.0558770366305325	8.49617389898045	8.27197124193768	0.0145656635056677	0.0418205765388173	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1578	chr17	72500001	72540000	71540001	72540000	5prime	shared	0.0355	0.017	1000000	chr17:72500001-72540000->71540001-72540000	0.0663934427031095	7.88441418551759	10.7046962635879	0.00710041999387543	0.0242297585628323	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1579	chr17	72750001	72790000	71540001	72790000	5prime	shared	0.058	0.034	1250000	chr17:72750001-72790000->71540001-72790000	0.0771222874398517	7.84964985604523	14.9872633268681	0.00243002280786548	0.010415217948135	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1586	chr17	78150001	78200000	78150001	78720000	3prime	control_only	0.081	NA	570000	chr17:78150001-78200000->78150001-78720000	-0.102327495283677	7.75493660198214	20.1671849114694	0.000833966698702249	0.00469814415098297	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1592	chr17	80170001	80210000	79590001	80210000	5prime	shared	0.0225	0.052	620000	chr17:80170001-80210000->79590001-80210000	-0.0497187398654872	7.9747675673602	7.77630346212451	0.0170768555738897	0.047060329966376	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1596	chr17	83260001	83300000	83260001	83870000	3prime	mutant_only	NA	0.024	610000	chr17:83260001-83300000->83260001-83870000	0.171227524191326	7.62924811614851	73.607312700889	2.57846988235003e-06	9.36098306173921e-05	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1598	chr17	84360001	84410000	83900001	84410000	5prime	control_only	0.058	NA	510000	chr17:84360001-84410000->83900001-84410000	-0.130958957835656	8.11268473624344	42.036738981484	3.79863916902106e-05	0.000511485020204991	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1603	chr17	86480001	86520000	86480001	88040000	3prime	shared	0.055	0.04	1560000	chr17:86480001-86520000->86480001-88040000	0.0490636955397971	8.13511680326349	8.32199602634893	0.0143374805021961	0.0412984292979251	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1605	chr17	86780001	86820000	86130001	86820000	5prime	shared	0.037	0.091	690000	chr17:86780001-86820000->86130001-86820000	0.060311273918175	7.93032948255543	11.3131930751705	0.00601606336469412	0.0211960920897491	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1606	chr17	87230001	87280000	86470001	87280000	5prime	mutant_only	NA	0.065	810000	chr17:87230001-87280000->86470001-87280000	0.0531305392104719	8.13137044782899	8.97437465852411	0.0117182102892149	0.0354428650477867	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1607	chr17	87760001	87800000	87760001	88650000	3prime	control_only	0.092	NA	890000	chr17:87760001-87800000->87760001-88650000	-0.0562755064436588	8.01038193612969	7.78847659813841	0.017009290610677	0.0469830598897552	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1621	chr18	5130001	5170000	5130001	6510000	3prime	shared	0.0365	0.0195	1380000	chr18:5130001-5170000->5130001-6510000	0.0731937241776577	8.03843518628307	14.8676857998522	0.00249722473217623	0.0106393111050662	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1622	chr18	5290001	5340000	5290001	6500000	3prime	mutant_only	NA	0.059	1210000	chr18:5290001-5340000->5290001-6500000	0.0604836880696832	8.25728515598025	10.6115795143041	0.00728607388243097	0.0246509862094391	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1624	chr18	5700001	5740000	4690001	5740000	5prime	mutant_only	NA	0.064	1050000	chr18:5700001-5740000->4690001-5740000	0.0534092462337155	7.87238142007756	8.76743106427901	0.012482316420573	0.037186249252935	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1626	chr18	5960001	6010000	5170001	6010000	5prime	shared	0.0245	0.024	840000	chr18:5960001-6010000->5170001-6010000	0.052310542415855	8.17490652140849	7.68749738223025	0.0175795459149656	0.0481110212837815	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1627	chr18	8520001	8560000	8520001	9460000	3prime	mutant_only	NA	0.094	940000	chr18:8520001-8560000->8520001-9460000	0.0983217775112475	7.72668639630651	18.3839081829134	0.00117824816200293	0.00607172390997462	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1628	chr18	12220001	12290000	12220001	12980000	3prime	mutant_only	NA	0.092	760000	chr18:12220001-12290000->12220001-12980000	0.0553061074027794	8.7085025169557	12.8911600573168	0.0040016361896484	0.0153274271238305	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1630	chr18	13110001	13150000	13110001	15170000	3prime	shared	0.015	0.035	2060000	chr18:13110001-13150000->13110001-15170000	-0.0607819619671236	8.23478379600524	8.08418700096565	0.0154616559093627	0.0437936973572576	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1631	chr18	13360001	13400000	13360001	13980000	3prime	shared	0.085	0.028	620000	chr18:13360001-13400000->13360001-13980000	-0.100530417713405	7.75854910456001	23.3134113766839	0.000475282226823976	0.00316204556129533	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1638	chr18	21270001	21310000	20540001	21310000	5prime	shared	0.054	0.057	770000	chr18:21270001-21310000->20540001-21310000	0.101624427395133	7.73791393833401	31.3620000655506	0.000139495037539651	0.00133720242974837	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1648	chr18	24670001	24710000	24670001	25150000	3prime	shared	0.099	0.0935	480000	chr18:24670001-24710000->24670001-25150000	0.105277819971093	7.7302026347509	28.9485819300796	0.00019609007629763	0.00169722624290619	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1652	chr18	25900001	25940000	25130001	25940000	5prime	mutant_only	NA	0.035	810000	chr18:25900001-25940000->25130001-25940000	0.0617963083524591	7.5917035417228	10.2748132247862	0.00800727597014909	0.026246687872042	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1659	chr18	30350001	30400000	30350001	31370000	3prime	shared	0.0245	0.076	1020000	chr18:30350001-30400000->30350001-31370000	-0.142271359201748	8.27157348735537	67.7401414519596	3.89739078923241e-06	0.000113141864029954	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1660	chr18	30490001	30550000	30490001	31390000	3prime	shared	0.015	0.0255	900000	chr18:30490001-30550000->30490001-31390000	-0.144057397444786	8.60974557746469	65.7478606967062	4.51624322492502e-06	0.000124844366977385	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1661	chr18	31290001	31330000	30540001	31330000	5prime	control_only	0.088	NA	790000	chr18:31290001-31330000->30540001-31330000	-0.174678444692973	7.98974309945124	109.604266169491	3.37043778521414e-07	2.64098845852831e-05	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1662	chr18	31400001	31460000	30380001	31460000	5prime	shared	0.0105	0.013	1080000	chr18:31400001-31460000->30380001-31460000	-0.195066785501219	8.81893504230161	126.206596772854	1.60916326188837e-07	1.70967953878797e-05	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1669	chr18	33740001	33800000	32920001	33800000	5prime	shared	0.001	0.002	880000	chr18:33740001-33800000->32920001-33800000	-0.0459810596599445	9.06576383065653	7.84845335626711	0.0166810088969539	0.0464359701221997	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1670	chr18	33770001	33840000	33770001	34520000	3prime	shared	0.081	0.0935	750000	chr18:33770001-33840000->33770001-34520000	0.0592750469790362	8.36935935733733	9.47674588635804	0.0100827821206501	0.0314019223076318	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1671	chr18	33990001	34050000	32840001	34050000	5prime	mutant_only	NA	0.098	1210000	chr18:33990001-34050000->32840001-34050000	0.098467543932038	8.49544551111977	28.7778046536665	0.000201032210945935	0.00171512760924962	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1672	chr18	34210001	34270000	32880001	34270000	5prime	mutant_only	NA	0.054	1390000	chr18:34210001-34270000->32880001-34270000	0.0938147769628134	8.74371962591928	30.7066628768725	0.000152703042365171	0.0014180704402974	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1681	chr18	38930001	38980000	38930001	39980000	3prime	control_only	0.068	NA	1050000	chr18:38930001-38980000->38930001-39980000	-0.116093130490878	8.45769177980959	43.2262142012835	3.34191153163185e-05	0.000478604679590329	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1682	chr18	39090001	39130000	38230001	39130000	5prime	shared	0.025	0.058	900000	chr18:39090001-39130000->38230001-39130000	-0.131786749535824	8.07320678846969	44.054432226774	3.06185837855353e-05	0.000454941124080078	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1684	chr18	39270001	39310000	39270001	40010000	3prime	control_only	0.0655	NA	740000	chr18:39270001-39310000->39270001-40010000	-0.0548441981370322	7.9476181613664	9.58822956587029	0.00975748972125832	0.0306608447146701	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1688	chr18	40180001	40230000	37640001	40230000	5prime	shared	0.009	0.063	2590000	chr18:40180001-40230000->37640001-40230000	-0.0489354289004581	8.20009889072013	8.98538845770637	0.0116791241313642	0.0354075250350446	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1689	chr18	40240001	40280000	40240001	42240000	3prime	mutant_only	NA	0.0665	2000000	chr18:40240001-40280000->40240001-42240000	0.093073370434431	8.06263072569241	18.8728808784861	0.00106943487734948	0.00563309419886003	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1690	chr18	41760001	41800000	40240001	41800000	5prime	shared	0.0885	0.091	1560000	chr18:41760001-41800000->40240001-41800000	0.0658126369252593	7.69053421852926	9.29529696944718	0.0106401638756003	0.0328509301994726	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1692	chr18	43140001	43180000	42510001	43180000	5prime	mutant_only	NA	0.094	670000	chr18:43140001-43180000->42510001-43180000	0.13367821967535	7.5587244360077	51.5587953224523	1.46511920416488e-05	0.000283946471850651	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1693	chr18	43340001	43410000	43340001	43830000	3prime	mutant_only	NA	0.064	490000	chr18:43340001-43410000->43340001-43830000	0.0546030083137546	8.18338594894272	8.21876354546629	0.0148131197355398	0.0423605332613751	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1695	chr18	44990001	45020000	44990001	46800000	3prime	control_only	0.05	NA	1810000	chr18:44990001-45020000->44990001-46800000	0.102241139063195	7.64757273744308	29.3934954648713	0.000183871366285148	0.00163105794072845	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1698	chr18	45620001	45670000	45620001	46600000	3prime	shared	0.0845	0.048	980000	chr18:45620001-45670000->45620001-46600000	0.13224386507324	8.04312652004074	22.2989967895226	0.000566311416271971	0.00353053585738785	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1699	chr18	46110001	46150000	44910001	46150000	5prime	shared	0.0195	0.009	1240000	chr18:46110001-46150000->44910001-46150000	0.193195804713824	8.1779328728971	94.2661006593284	7.35429060049513e-07	4.37090004689427e-05	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1709	chr18	50200001	50240000	50200001	52460000	3prime	mutant_only	NA	0.074	2260000	chr18:50200001-50240000->50200001-52460000	0.0625693431381036	7.87592413139507	7.55343808749369	0.018372190024232	0.0495202037992526	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1711	chr18	53960001	54020000	53960001	56510000	3prime	shared	0.005	0.005	2550000	chr18:53960001-54020000->53960001-56510000	-0.0590624669236413	8.82700713695711	8.98325940463699	0.0116866676854312	0.0354075250350446	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1715	chr18	54350001	54390000	53190001	54390000	5prime	mutant_only	NA	0.098	1200000	chr18:54350001-54390000->53190001-54390000	-0.0751715042199829	7.51519319791479	9.17827159889255	0.0110190635506344	0.033699811853827	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1717	chr18	56350001	56390000	56350001	57340000	3prime	control_only	0.078	NA	990000	chr18:56350001-56390000->56350001-57340000	-0.0601752409401226	7.51251703989288	7.59978896438931	0.0180934109984212	0.0490654780383043	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1719	chr18	57050001	57100000	56590001	57100000	5prime	mutant_only	NA	0.059	510000	chr18:57050001-57100000->56590001-57100000	-0.105854389387675	8.11657163520915	42.2158593038605	3.72537355532988e-05	0.00050523092475329	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1722	chr18	59050001	59090000	57390001	59090000	5prime	shared	0.083	0.0515	1700000	chr18:59050001-59090000->57390001-59090000	0.0612042685686084	7.57190115355678	11.251081832205	0.0061172937254097	0.0214496257864415	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1723	chr18	60590001	60630000	60590001	61930000	3prime	shared	0.0675	0.0735	1340000	chr18:60590001-60630000->60590001-61930000	-0.0610807434323708	7.72610770830242	8.66197917570227	0.0128943838814706	0.0382443033679242	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1727	chr18	63980001	64020000	63980001	64480000	3prime	shared	0.0635	0.0595	500000	chr18:63980001-64020000->63980001-64480000	0.0699392080366682	7.80387579192921	14.0950673045138	0.00298842406778365	0.0122301501698436	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1730	chr18	64470001	64540000	64470001	65690000	3prime	shared	0.053	0.032	1220000	chr18:64470001-64540000->64470001-65690000	-0.0710748787650783	8.59527628496999	19.641873991412	0.000921316983876444	0.00501590284657008	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1732	chr18	65490001	65530000	65490001	65950000	3prime	shared	0.0765	0.0405	460000	chr18:65490001-65530000->65490001-65950000	0.0534353250369868	7.80881378658967	9.58666383563818	0.00976197134463026	0.0306608447146701	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1736	chr18	69140001	69210000	68520001	69210000	5prime	shared	0.045	0.047	690000	chr18:69140001-69210000->68520001-69210000	-0.0998326249108579	8.68782634887888	44.9246494324517	2.79684153295088e-05	0.000428048794270508	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1737	chr18	69310001	69360000	68510001	69360000	5prime	mutant_only	NA	0.036	850000	chr18:69310001-69360000->68510001-69360000	-0.095480040749313	8.17940966990191	32.7117730839962	0.000116294615294183	0.00116559306819852	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1738	chr18	69510001	69550000	67570001	69550000	5prime	mutant_only	NA	0.093	1980000	chr18:69510001-69550000->67570001-69550000	-0.0670964590581208	8.27712622364988	14.8972340705461	0.00248041690027843	0.010593013971728	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1739	chr18	69770001	69810000	68660001	69810000	5prime	shared	0.043	0.052	1150000	chr18:69770001-69810000->68660001-69810000	0.0836177214698122	7.88584109841495	17.8501881723511	0.00131225000818608	0.00660011781268201	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1744	chr18	74180001	74220000	73550001	74220000	5prime	shared	0.041	0.053	670000	chr18:74180001-74220000->73550001-74220000	0.0715011979216052	7.69955912872107	16.1915724202058	0.00185961751375103	0.00852364531367119	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1745	chr18	75680001	75740000	75010001	75740000	5prime	shared	0.038	0.0405	730000	chr18:75680001-75740000->75010001-75740000	0.0630712414452929	8.71291864270381	14.8581454248469	0.0025026802128026	0.0106405897425781	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1746	chr18	75760001	75800000	75760001	76340000	3prime	shared	0.052	0.036	580000	chr18:75760001-75800000->75760001-76340000	0.0897679542331357	7.87595241936472	22.0220148617848	0.000594638575337028	0.00366865252534921	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1747	chr18	76120001	76160000	74960001	76160000	5prime	shared	0.06	0.051	1200000	chr18:76120001-76160000->74960001-76160000	0.105562087430125	8.12515558245879	25.3205752416655	0.000341190075383501	0.00251901409693077	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1748	chr18	77270001	77340000	77270001	77820000	3prime	shared	0.083	0.061	550000	chr18:77270001-77340000->77270001-77820000	0.103843126359733	8.74609492791752	38.0213174869862	5.98780000533744e-05	0.000702384697994517	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1749	chr18	78440001	78500000	78440001	79610000	3prime	control_only	0.068	NA	1170000	chr18:78440001-78500000->78440001-79610000	0.074448522637471	8.64938699772824	17.5038096704773	0.00140885091527204	0.00695839662584502	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1750	chr18	78440001	78500000	78440001	79440000	3prime	mutant_only	NA	0.0295	1000000	chr18:78440001-78500000->78440001-79440000	0.0910391069763116	8.55683635774378	30.0708499816736	0.000166945579388736	0.00151869371454141	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1757	chr18	80700001	80750000	80100001	80750000	5prime	mutant_only	NA	0.075	650000	chr18:80700001-80750000->80100001-80750000	0.0608942368887634	8.15229219134645	11.2887579035449	0.00605565008448348	0.0212963000012506	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1758	chr18	81950001	82010000	81950001	82730000	3prime	shared	0.0395	0.0455	780000	chr18:81950001-82010000->81950001-82730000	0.0943017769085677	8.51954726500657	31.9732396758046	0.000128371935970845	0.00125762176832976	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1780	chr19	17110001	17150000	17110001	18730000	3prime	mutant_only	NA	0.0915	1620000	chr19:17110001-17150000->17110001-18730000	-0.0941566271859382	8.19106568325292	24.229819652566	0.000407545378322513	0.00277348629598871	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1782	chr19	18400001	18440000	17170001	18440000	5prime	mutant_only	NA	0.061	1270000	chr19:18400001-18440000->17170001-18440000	0.102341245242169	7.75651151962632	25.4126343604527	0.000336195769447338	0.00249246177515427	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1783	chr19	20780001	20830000	20780001	22300000	3prime	mutant_only	NA	0.08	1520000	chr19:20780001-20830000->20780001-22300000	-0.119557665975525	8.33644760607004	47.1166511751427	2.24035944585186e-05	0.000363141899268533	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1784	chr19	21000001	21040000	21000001	21800000	3prime	shared	0.0315	0.048	800000	chr19:21000001-21040000->21000001-21800000	-0.0836443089843675	7.96582666227301	21.2939440874088	0.000677431679415799	0.00403966784079723	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1785	chr19	21110001	21160000	21110001	23410000	3prime	mutant_only	NA	0.0865	2300000	chr19:21110001-21160000->21110001-23410000	-0.0989765811948185	8.43788381355376	25.4359070486344	0.000334946854274828	0.00249246177515427	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1786	chr19	21120001	21160000	21120001	23300000	3prime	control_only	0.028	NA	2180000	chr19:21120001-21160000->21120001-23300000	-0.111645179014265	8.09156957849411	33.2223881785153	0.000108723324382908	0.00112091821123111	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1787	chr19	21250001	21290000	21250001	24550000	3prime	shared	0.025	0.028	3300000	chr19:21250001-21290000->21250001-24550000	-0.0791561312807464	7.72326784146772	19.9126255699191	0.000875016785489048	0.00482879590811631	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1788	chr19	21640001	21680000	21640001	23570000	3prime	control_only	0.059	NA	1930000	chr19:21640001-21680000->21640001-23570000	-0.0988143136783515	7.98616499730658	15.0846816339342	0.0023768475886628	0.0102862117732665	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1789	chr19	22260001	22320000	21550001	22320000	5prime	shared	0.011	0.014	770000	chr19:22260001-22320000->21550001-22320000	-0.125182298578719	8.50837707424144	52.7286424791739	1.3167514749133e-05	0.000259421865168001	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1790	chr19	22290001	22360000	22290001	23380000	3prime	shared	0.008	0.009	1090000	chr19:22290001-22360000->22290001-23380000	-0.119186714294431	8.82919674368619	39.9674222177988	4.78082715115265e-05	0.000600296817641209	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1792	chr19	22860001	22910000	22110001	22910000	5prime	shared	0.0165	0.039	800000	chr19:22860001-22910000->22110001-22910000	-0.120762238451826	8.58064070685111	49.0072319031181	1.86264538498333e-05	0.000330371755501779	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1794	chr19	23130001	23170000	22430001	23170000	5prime	shared	0.0435	0.046	740000	chr19:23130001-23170000->22430001-23170000	-0.0687147059446773	8.20801141011567	10.9713416145921	0.00659896825836066	0.0228636870211345	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1799	chr19	23670001	23700000	22900001	23700000	5prime	shared	0.068	0.0915	800000	chr19:23670001-23700000->22900001-23700000	-0.0623042033810539	7.4399016024993	10.6840739487828	0.00714104879191222	0.0243218529054049	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1802	chr19	24500001	24540000	22430001	24540000	5prime	shared	0.031	0.048	2110000	chr19:24500001-24540000->22430001-24540000	-0.117301897557054	8.16524347336693	40.6586626186029	4.42271773229588e-05	0.000565283563919969	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1806	chr19	27190001	27230000	26600001	27230000	5prime	shared	0.021	0.012	630000	chr19:27190001-27230000->26600001-27230000	-0.0826267076064567	7.95625463030054	12.8764802856343	0.00401629697599887	0.0153506055910096	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1807	chr19	27430001	27470000	27430001	29100000	3prime	shared	0.034	0.023	1670000	chr19:27430001-27470000->27430001-29100000	0.0554942634975202	8.02670905589136	8.41960992410935	0.0139043405316972	0.0406084179656285	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1808	chr19	29330001	29370000	28770001	29370000	5prime	shared	0.0365	0.0315	600000	chr19:29330001-29370000->28770001-29370000	-0.0759797611064283	7.79902800065959	12.4892140729668	0.00442700440064568	0.016530573500212	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1810	chr19	33190001	33250000	31960001	33250000	5prime	shared	0.021	0.0405	1290000	chr19:33190001-33250000->31960001-33250000	-0.0755112801006418	8.61911079953764	14.2569265351026	0.00287669930543476	0.0118593175990524	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1812	chr19	34570001	34610000	31050001	34610000	5prime	shared	0.0285	0.024	3560000	chr19:34570001-34610000->31050001-34610000	-0.0721072294588285	7.78248635831889	16.2943287559758	0.00181871121004579	0.00841183420884994	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1818	chr19	37920001	37980000	37920001	38420000	3prime	mutant_only	NA	0.085	500000	chr19:37920001-37980000->37920001-38420000	-0.0706439516878394	8.3799941368389	15.0508941842333	0.0023951332605016	0.010330270712576	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1823	chr19	43660001	43700000	43660001	46980000	3prime	shared	0.0465	0.05	3320000	chr19:43660001-43700000->43660001-46980000	-0.108524066177836	7.98020834418019	29.573462498411	0.000179184863782079	0.00160546036242938	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1824	chr19	44530001	44570000	41810001	44570000	5prime	shared	0.062	0.014	2760000	chr19:44530001-44570000->41810001-44570000	-0.0697443138444746	8.03472890718589	18.1394429996513	0.00123751988248305	0.00631329885684485	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1828	chr19	46130001	46180000	46130001	47330000	3prime	shared	0.095	0.049	1200000	chr19:46130001-46180000->46130001-47330000	-0.0449052157976473	8.62106578059244	8.40309730125408	0.0139765069993539	0.040727651123302	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1832	chr19	47830001	47870000	46960001	47870000	5prime	shared	0.089	0.076	910000	chr19:47830001-47870000->46960001-47870000	-0.0724653443430167	7.70292146973494	14.026151656198	0.00303754377517555	0.0123510616901665	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1833	chr19	50230001	50270000	50230001	51610000	3prime	mutant_only	NA	0.0765	1380000	chr19:50230001-50270000->50230001-51610000	0.0615080516194389	7.76106262585957	7.7373038248839	0.0172954782414818	0.0474063608063982	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1834	chr19	52990001	53040000	52990001	54050000	3prime	mutant_only	NA	0.074	1060000	chr19:52990001-53040000->52990001-54050000	-0.113735444211591	8.36724914412087	47.1806120855577	2.22618836463064e-05	0.000362492589418852	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1835	chr19	53540001	53610000	53010001	53610000	5prime	mutant_only	NA	0.097	600000	chr19:53540001-53610000->53010001-53610000	-0.0573702193758521	8.99949341284376	10.7531742174276	0.00700598474657166	0.0239763355146589	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1845	chr19	60110001	60170000	59230001	60170000	5prime	shared	0.048	0.097	940000	chr19:60110001-60170000->59230001-60170000	-0.0534027843034899	8.46243117977887	7.95123864976384	0.0161357747433189	0.0452715757157162	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1847	chr2	3870001	3910000	3870001	4640000	3prime	mutant_only	NA	0.086	770000	chr2:3870001-3910000->3870001-4640000	0.0879593483320383	7.90907409419832	15.0338699367436	0.00240440961621931	0.010330270712576	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1849	chr2	4220001	4250000	4220001	4880000	3prime	mutant_only	NA	0.095	660000	chr2:4220001-4250000->4220001-4880000	0.118342227886251	7.28315254531188	31.3370284021459	0.000139973055037563	0.00133818743770496	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1850	chr2	4850001	4890000	3420001	4890000	5prime	mutant_only	NA	0.097	1470000	chr2:4850001-4890000->3420001-4890000	0.0861031604933468	7.95839359366676	26.0681227847708	0.000303018777276599	0.00231880892654153	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1853	chr2	6530001	6570000	6530001	7070000	3prime	mutant_only	NA	0.068	540000	chr2:6530001-6570000->6530001-7070000	0.0607866362988995	7.69239894903944	9.01596899187017	0.0115714075802665	0.0351778682278179	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1855	chr2	6860001	6890000	5860001	6890000	5prime	shared	0.057	0.048	1030000	chr2:6860001-6890000->5860001-6890000	0.0636452907925919	7.57726049885892	8.08864637589167	0.0154396315573567	0.0437936973572576	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1856	chr2	7150001	7190000	6110001	7190000	5prime	shared	0.028	0.0225	1080000	chr2:7150001-7190000->6110001-7190000	-0.0654459166084336	7.85921773114272	9.02451982482549	0.0115414994369294	0.035116883099053	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1862	chr2	8350001	8390000	6420001	8390000	5prime	shared	0.082	0.058	1970000	chr2:8350001-8390000->6420001-8390000	0.0841940482341796	8.24144972792005	13.8619232521558	0.00315849148162526	0.0127845410028101	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1866	chr2	12670001	12710000	12670001	14960000	3prime	mutant_only	NA	0.099	2290000	chr2:12670001-12710000->12670001-14960000	0.11922953139347	7.81809290560785	28.7777081013343	0.000201035048612048	0.00171512760924962	TRUE	TRUE	up_in_mutant	firebrick3
stripe_1868	chr2	16340001	16370000	16340001	18810000	3prime	control_only	0.075	NA	2470000	chr2:16340001-16370000->16340001-18810000	-0.110221428678893	7.62112315645581	17.4094376985959	0.00143660757519535	0.00703700908399261	TRUE	TRUE	down_in_mutant	steelblue3
stripe_1870	chr2	18010001	18050000	18010001	19000000	3prime	shared	0.072	0.058	990000	chr2:18010001-18050000->18010001-19000000	-0.0555896168089265	8.10480202633722	8.34880546649294	0.0142169415037326	0.0410688201822793	TRUE	TRUE	down_in_mutant	steelblue3
