gene_name	chr	start	end	compartment	shift	mean_ctrl_pc1	difference	adj_pvalue	dist_to_tss	mc_diff	mc_q	mc_sig	mc_direction	hmc_diff	hmc_q	hmc_sig	hmc_direction
Prl6a1	chr13	27300000	27325000	B	Stable	-1.19733333333333	-0.0126666666666664	0.691476475459375	-115	-0.0289579453938945	0.215387474926714	FALSE	Hypomethylated	0.00855788102969658	0.608563585259266	FALSE	Hypermethylated
Prl7a1	chr13	27625000	27650000	B	Stable	-1.223	0.0110000000000001	0.667152384015511	4993	-0.00520149127312675	0.742926367517072	FALSE	Hypomethylated	-0.0073621460273417	0.253062773088393	FALSE	Hypomethylated
Prl7a2	chr13	27650000	27675000	B	Stable	-1.21766666666667	0.00200000000000002	0.931773840116791	5536	0.0041558457220835	0.84961350206413	FALSE	Hypermethylated	0.00698067302468605	0.499650214773719	FALSE	Hypermethylated
Prl7b1	chr13	27600000	27625000	B	Stable	-1.22333333333333	0.00900000000000041	0.701411330714239	-1918	0.00193838071661168	0.921867557246456	FALSE	Hypermethylated	-0.0173202085250054	0.097263850740919	FALSE	Hypomethylated
Prl7c1	chr13	27775000	27800000	B	Stable	-1.192	0.0030000000000003	0.946759049120942	-6696	-0.0235062542637661	0.383432586761993	FALSE	Hypomethylated	-0.00876245465015355	0.591824557325191	FALSE	Hypomethylated
Prl7d1	chr13	27700000	27725000	B	Stable	-1.22266666666667	0.00166666666666685	0.960256900287114	4236	0.00180142034677233	0.939155876378168	FALSE	Hypermethylated	-0.00474757482049919	0.53231329947337	FALSE	Hypomethylated
Prl8a1	chr13	27575000	27600000	B	Stable	-1.21533333333333	-0.0206666666666664	0.497454726262859	-5329	0.00580669759815344	0.799933696513548	FALSE	Hypermethylated	0.00584349641777152	0.53231329947337	FALSE	Hypermethylated
Prl8a2	chr13	27325000	27350000	B	Stable	-1.18866666666667	0.0133333333333336	0.679941764484157	-8173	0.00847927195417153	0.678826197102122	FALSE	Hypermethylated	0.00276088791793587	0.7921084771953	FALSE	Hypermethylated
Prl8a6	chr13	27425000	27450000	B	Stable	-1.14033333333333	-0.00299999999999999	0.911418523241445	1188	0.0127795245153063	0.470653484888063	FALSE	Hypermethylated	-0.00469143726524985	0.541838487273381	FALSE	Hypomethylated
Prl8a8	chr13	27500000	27525000	B	Stable	-1.21133333333333	0.00500000000000021	0.88255975376089	717	0.0063540810698175	0.796741744281689	FALSE	Hypermethylated	-0.00462480444013673	0.735094541086329	FALSE	Hypomethylated
Prl8a9	chr13	27550000	27575000	B	Stable	-1.20633333333333	-0.0286666666666667	0.282715948455595	2106	-0.00168637460263099	0.991559089398849	FALSE	Hypomethylated	0.00552190851667028	0.679525089707906	FALSE	Hypermethylated
Prlh	chr1	90925000	90950000	A	Stable	0.899	0.2	0.000842374753813556	-15608	-0.0332682729842508	0.830479918632904	FALSE	Hypomethylated	0.117848970251716	0.377043742168845	FALSE	Hypermethylated
Prlhr	chr19	60450000	60475000	B	Stable	-0.454	-0.0306666666666666	0.338450686502947	5804	-0.0371654749489572	0.224930852279713	FALSE	Hypomethylated	-0.0304605513364809	0.143187624762119	FALSE	Hypomethylated
Prlr	chr15	10275000	10300000	B	Stable	-1.163	-0.00699999999999976	0.790191012002225	-6151	-0.00234273312138322	0.504266360530726	FALSE	Hypomethylated	0.00279741232406769	0.169804754924677	FALSE	Hypermethylated
Prm1	chr16	10800000	10825000	A	Stable	1.54433333333333	-0.118666666666667	0.00254313918160409	-15677	-0.0230218074726984	0.0841478428229702	FALSE	Hypomethylated	0.00975389047399756	0.283190088359312	FALSE	Hypermethylated
Prmt2	chr10	76225000	76250000	A	Stable	1.11933333333333	0.169	0.000599606549891348	365	-0.00438865141661737	0.464764154047799	FALSE	Hypomethylated	-0.00432959768623975	0.23138212775295	FALSE	Hypomethylated
Prmt3	chr7	49775000	49800000	A	Stable	0.71	0.0323333333333334	0.492993441698346	9142	-0.0107883469240871	0.0118122527059781	TRUE	Hypomethylated	-0.00729854647216613	0.0315127906313658	TRUE	Hypomethylated
Prmt5	chr14	54500000	54525000	A	Stable	1.535	-0.0670000000000001	0.0201291806649415	4970	0.0217445795711542	0.0181242017544908	TRUE	Hypermethylated	-0.023791979602988	7.19986027963938e-05	TRUE	Hypomethylated
Prmt6	chr3	110250000	110275000	A	Stable	0.797333333333333	-0.130333333333333	0.00536837289491932	-11501	0.0140631119741595	0.624919450221355	FALSE	Hypermethylated	-0.0307403424063775	0.0565087008683323	FALSE	Hypomethylated
Prmt7	chr8	106200000	106225000	A	Stable	1.54933333333333	-0.0190000000000004	0.40253489726958	1446	-2.39247546278687e-05	0.988266888005441	FALSE	Hypomethylated	-0.0168770828882362	1.70328070524245e-06	TRUE	Hypomethylated
Prmt8	chr6	127750000	127775000	A	Stable	1.127	0.227333333333333	0.00158013596790038	6655	-0.0397634292529117	1.21616949335409e-19	TRUE	Hypomethylated	0.0192096549467325	1.42881903367669e-07	TRUE	Hypermethylated
Prmt9	chr8	77525000	77550000	A	Stable	1.14466666666667	-0.0203333333333334	0.625298051218301	-11897	0.02390844508193	3.76402497261997e-05	TRUE	Hypermethylated	-0.0229933296989644	7.35008220519566e-07	TRUE	Hypomethylated
Prnd	chr2	131950000	131975000	A	Stable	0.652	0.0116666666666666	0.683904353884863	11463	0.00769479042481636	0.682967009069307	FALSE	Hypermethylated	-0.0247921936016698	0.0188696929720077	TRUE	Hypomethylated
Prnp	chr2	131900000	131925000	A	Stable	1.20466666666667	-0.120666666666667	0.00470790149612632	2572	0.0957836444255367	6.73497640668658e-24	TRUE	Hypermethylated	-0.0483398302983104	3.91307707726282e-08	TRUE	Hypomethylated
Proc	chr18	32125000	32150000	A	Stable	1.24533333333333	0.0829999999999998	0.00694718167728594	705	0.0180535367718595	0.123878356599918	FALSE	Hypermethylated	-0.00972206780356924	0.106642537396234	FALSE	Hypomethylated
Proca1	chr11	78200000	78225000	A	Stable	1.414	-0.0190000000000002	0.394872505321212	17798	0.00777870176063189	0.592360854754453	FALSE	Hypermethylated	-0.0146126760151436	0.141727690185774	FALSE	Hypomethylated
Procr	chr2	155750000	155775000	A	Stable	1.47	-0.0126666666666666	0.765659910427262	11283	-0.0138920354600515	0.512558571325427	FALSE	Hypomethylated	0.0107837885076087	0.488404477102102	FALSE	Hypermethylated
Prodh2	chr7	30475000	30500000	A	Stable	1.113	-0.0533333333333337	0.0838555782913002	-6158	0.00517200309854626	0.569989350193346	FALSE	Hypermethylated	-0.00305855796598463	0.520803651024778	FALSE	Hypomethylated
Prok1	chr3	107225000	107250000	A	Stable	1.286	-0.0263333333333336	0.386340514648968	1152	-0.00722100469371745	0.731305267316283	FALSE	Hypomethylated	-0.0142876056360517	0.0393480844190847	TRUE	Hypomethylated
Prok2	chr6	99725000	99750000	A	Stable	0.202	0.061	0.060110117655389	-11108	-0.0204493702553699	0.0154368491054573	TRUE	Hypomethylated	0.0132191872722987	0.0199045172197309	TRUE	Hypermethylated
Prokr1	chr6	87575000	87600000	A	Stable	0.191	-0.124333333333333	0.00379003200225333	3243	-0.0240357133066474	0.0108377724699888	TRUE	Hypomethylated	0.00783356450255816	0.262115105460785	FALSE	Hypermethylated
Prokr2	chr2	132375000	132400000	A	Stable	0.417333333333333	-0.0796666666666668	0.112137156233926	-2053	0.00414172840027849	0.43860257203712	FALSE	Hypermethylated	-0.00345838231582535	0.317788651568912	FALSE	Hypomethylated
Prol1	chr5	88300000	88325000	B	Stable	-1.312	-0.00433333333333303	0.838635201699272	-4812	0.00454298623357041	0.771075873551054	FALSE	Hypermethylated	-0.000770243014043616	0.861589384635671	FALSE	Hypomethylated
Prom1	chr5	44075000	44100000	A	Stable	0.514666666666667	-0.246666666666667	0.00807571711312444	7268	0.0497664410274077	5.93741644291282e-56	TRUE	Hypermethylated	-0.0382179973513828	1.46149625433746e-50	TRUE	Hypomethylated
Prom2	chr2	127525000	127550000	A	Stable	1.763	-0.0473333333333336	0.111826996573339	3917	0.0169077556962416	0.218214892529915	FALSE	Hypermethylated	0.0177439234825935	0.183541047430052	FALSE	Hypermethylated
Prorp	chr12	55275000	55300000	A	Stable	1.26766666666667	-0.0853333333333335	0.0134403884131245	-15137	2.61364711087175e-05	0.961029469312009	FALSE	Hypermethylated	-0.012061895443437	1.65523882867122e-10	TRUE	Hypomethylated
Prorsd1	chr11	29500000	29525000	A	Stable	0.172666666666667	-0.0753333333333333	0.079060255155701	2533	0.105188077939464	1.54378257782336e-07	TRUE	Hypermethylated	-0.0179391610938238	0.265173266389413	FALSE	Hypomethylated
Pros1	chr16	62850000	62875000	B	Stable	-0.046	-0.104333333333333	0.0189863280987954	8193	-0.0071151852512692	0.085898798633678	FALSE	Hypomethylated	-0.00252462789176006	0.255861038853941	FALSE	Hypomethylated
Proser2	chr2	6100000	6125000	A	Stable	0.266333333333333	0.233333333333333	0.0017020087477173	17685	-0.0017753624235114	0.848518717802839	FALSE	Hypomethylated	0.00267483991845474	0.637011633926759	FALSE	Hypermethylated
Prox1	chr1	190150000	190175000	A	Stable	1.47133333333333	-0.0096666666666671	0.702917074667749	7015	-0.00966296409947876	0.0840833675901689	FALSE	Hypomethylated	-0.0104667658533649	0.0097375114858051	TRUE	Hypomethylated
Prox2	chr12	85075000	85100000	A	Stable	1.472	-0.060666666666667	0.0561248659032877	8115	0.00373949558565234	0.707102201841337	FALSE	Hypermethylated	-0.00654220294177144	0.20081314388516	FALSE	Hypomethylated
Proz	chr8	13050000	13075000	A	Stable	1.511	-0.0156666666666667	0.504817877725588	1592	0.000558701825130514	0.95320160315335	FALSE	Hypermethylated	-0.00516978967329478	0.352486593522138	FALSE	Hypomethylated
Prp2	chr6	132575000	132600000	B	Stable	-1.07	0.029666666666667	0.181605274414645	-8411	0.00996282092189316	0.839114446919448	FALSE	Hypermethylated	-0.00309381260846942	0.626432372237557	FALSE	Hypomethylated
Prpf18	chr2	4650000	4675000	A	Stable	0.0156666666666667	0.237	0.000878444631101897	-10365	0.00443929222062467	0.56292229013245	FALSE	Hypermethylated	-0.0141465041124499	0.00365854499007713	TRUE	Hypomethylated
Prpf3	chr3	95850000	95875000	A	Stable	1.39466666666667	-0.0746666666666667	0.0105132934411299	-6615	0.0175551434850811	0.00121940367835984	TRUE	Hypermethylated	-0.0208750836389592	3.86681915997115e-07	TRUE	Hypomethylated
Prpf31	chr7	3625000	3650000	A	Stable	0.898333333333333	-0.134666666666667	0.000763056630878573	7515	0.0203257802056951	0.0969100799678651	FALSE	Hypermethylated	-0.0254661296879048	2.36635040463398e-06	TRUE	Hypomethylated
Prpf38a	chr4	108550000	108575000	A	Stable	1.50233333333333	-0.0266666666666667	0.385635717941574	16836	0.0324057056888902	0.0026625359640352	TRUE	Hypermethylated	-0.0136131665185569	0.0645113875389336	FALSE	Hypomethylated
Prpf38b	chr3	108900000	108925000	A	Stable	1.723	-0.0623333333333337	0.0172869667562809	-771	0.0474173154956985	9.32847617196979e-05	TRUE	Hypermethylated	-0.0307396364998765	0.00268027915547528	TRUE	Hypomethylated
Prpf39	chr12	65025000	65050000	A	Stable	0.809333333333333	-0.0550000000000002	0.0293759617124794	1166	0.0457275276879225	3.04937368785743e-08	TRUE	Hypermethylated	-0.0295593883816546	8.52110325306616e-06	TRUE	Hypomethylated
Prpf4	chr4	62400000	62425000	A	Stable	1.12333333333333	-0.217333333333334	0.000292954880858926	3717	0.0433046429202015	1.9090539828231e-08	TRUE	Hypermethylated	-0.0356188380091346	1.124553230265e-11	TRUE	Hypomethylated
Prpf40a	chr2	53175000	53200000	A	Stable	0.592666666666667	-0.100333333333333	0.0106455640128428	3754	0.030250197238294	1.9459744919777e-08	TRUE	Hypermethylated	-0.0269169904207139	3.42987153624208e-09	TRUE	Hypomethylated
Prpf40b	chr15	99300000	99325000	A	Stable	1.415	-0.000666666666667104	0.983972639241549	9216	0.016291818360292	0.0963915126563144	FALSE	Hypermethylated	-0.0290987366658528	5.67807255656327e-06	TRUE	Hypomethylated
Prpf4b	chr13	34875000	34900000	A	Stable	1.45866666666667	-0.0676666666666669	0.046333077319099	11971	0.0327011139375082	1.18501209867622e-08	TRUE	Hypermethylated	-0.03101556373239	7.28733098946369e-12	TRUE	Hypomethylated
Prpf6	chr2	181600000	181625000	A	Stable	1.66833333333333	-0.0443333333333332	0.107946764539506	11181	0.0216559211557532	0.000120868733671551	TRUE	Hypermethylated	-0.0384319176353877	5.01846937421377e-23	TRUE	Hypomethylated
Prpf8	chr11	75475000	75500000	A	Stable	1.455	-0.00266666666666705	0.915650402068097	723	0.0168317073152275	0.00157600768553272	TRUE	Hypermethylated	-0.0241456034244858	8.91955584563226e-10	TRUE	Hypomethylated
Prph	chr15	99050000	99075000	A	Stable	1.466	-0.00266666666666695	0.916497709639468	7326	-0.0374004593654156	0.358803600184447	FALSE	Hypomethylated	0.0251850699363215	0.223257104764988	FALSE	Hypermethylated
Prph2	chr17	46900000	46925000	A	Stable	1.52533333333333	-0.00533333333333367	0.857355721555256	2022	0.00145921436853191	0.933280521141253	FALSE	Hypermethylated	-0.00450367867649122	0.501727065044548	FALSE	Hypomethylated
Prps1	chrX	140450000	140475000	A	Stable	1.65033333333333	-0.0243333333333334	0.430526200687506	5897	-0.0134839667518862	0.16519014169414	FALSE	Hypomethylated	-0.0281460726781253	1.63385080737545e-06	TRUE	Hypomethylated
Prps1l1	chr12	34975000	35000000	B	Stable	-0.0766666666666667	-0.274333333333333	0.000444337514512165	2739	0.0179708774616991	0.138183345572196	FALSE	Hypermethylated	0.000685122417089699	0.971937706982779	FALSE	Hypermethylated
Prps2	chrX	167375000	167400000	B	B to A	-0.279	0.923333333333333	7.87748307955939e-05	-4751	-0.0121605290826008	0.112891213538089	FALSE	Hypomethylated	0.00489683040745011	0.851721127128537	FALSE	Hypermethylated
Prpsap1	chr11	116475000	116500000	A	Stable	1.33533333333333	0.00433333333333304	0.907946047067214	2846	0.00361907858361565	0.649252587915719	FALSE	Hypermethylated	-0.0146250078264181	0.00507210638010645	TRUE	Hypomethylated
Prpsap2	chr11	61750000	61775000	A	Stable	1.42733333333333	-0.0260000000000001	0.260358823318156	-412	0.0103870004503215	0.224391257403665	FALSE	Hypermethylated	-0.0214822866490149	4.78389810661968e-05	TRUE	Hypomethylated
Prr12	chr7	45025000	45050000	A	Stable	1.145	-0.111666666666667	0.00446428978981251	15834	0.0301649567252819	3.36404240222571e-06	TRUE	Hypermethylated	-0.0290146360921557	5.16250697644251e-09	TRUE	Hypomethylated
Prr13	chr15	102450000	102475000	A	Stable	1.509	-0.0266666666666668	0.420976813916695	3330	0.0779483883824676	1.85834794843353e-06	TRUE	Hypermethylated	-0.0270043547344544	0.0540208712651562	FALSE	Hypomethylated
Prr14	chr7	127450000	127475000	A	Stable	1.15333333333333	-0.129	0.00769448670067249	-9114	0.0254818279654393	0.00513917803940109	TRUE	Hypermethylated	-0.0331863956665111	2.03234659439428e-08	TRUE	Hypomethylated
Prr14l	chr5	32825000	32850000	A	Stable	1.474	-0.0440000000000002	0.103074518269467	16730	0.0367926335481912	1.0700509769268e-15	TRUE	Hypermethylated	-0.0288074762428154	2.6467163935229e-14	TRUE	Hypomethylated
Prr15	chr6	54325000	54350000	A	Stable	1.54066666666667	0.0206666666666664	0.400449741106857	10599	0.0197789274435805	0.374251553560926	FALSE	Hypermethylated	-0.00154632301400374	0.928715759761492	FALSE	Hypomethylated
Prr16	chr18	51100000	51125000	A	Stable	0.379333333333333	0.0866666666666667	0.189922893571463	-5398	0.0193970344447842	2.55302436115251e-13	TRUE	Hypermethylated	-0.00422280699605532	0.078059287013824	FALSE	Hypomethylated
Prr22	chr17	56775000	56800000	A	Stable	0.968333333333333	-0.0323333333333335	0.184331912772259	17224	0.0134842614353431	0.547475829152994	FALSE	Hypermethylated	-0.0554990711665144	0.000444904441291167	TRUE	Hypomethylated
Prr23a1	chr9	98825000	98850000	B	Stable	-1.23466666666667	-0.0623333333333331	0.012910548049615	-5087	0.0771798575361407	0.149682343656444	FALSE	Hypermethylated	-0.0267344007835101	0.537620153642816	FALSE	Hypomethylated
Prr23a3	chr9	98850000	98875000	B	Stable	-1.23566666666667	-0.0619999999999998	0.0190332434298849	-2267	-0.0123987497405251	0.61982661279239	FALSE	Hypomethylated	-0.00669961377572666	0.511073132053113	FALSE	Hypomethylated
Prr27	chr5	87825000	87850000	B	Stable	-1.29433333333333	0.00100000000000029	0.971381507494219	11803	0.00333260446649297	0.742926367517072	FALSE	Hypermethylated	0.00318162809517894	0.597364456301407	FALSE	Hypermethylated
Prr29	chr11	106350000	106375000	A	Stable	1.32133333333333	0.0306666666666667	0.346517740623154	-12326	0.00133052272125178	0.949918006114225	FALSE	Hypermethylated	-0.00448537159288342	0.705892770064008	FALSE	Hypomethylated
Prr30	chr14	101200000	101225000	B	Stable	-1.09266666666667	-0.0593333333333331	0.035601335231743	-12431	0.0123146723905981	0.479441350238225	FALSE	Hypermethylated	-0.00618752841988736	0.582382243093504	FALSE	Hypomethylated
Prr32	chrX	45075000	45100000	B	Stable	-0.466666666666667	0.0420000000000001	0.3725584820859	-3404	-0.0401805715394565	0.496022696078883	FALSE	Hypomethylated	0.0114678459626195	0.917396704397496	FALSE	Hypermethylated
Prr33	chr7	142500000	142525000	A	Stable	1.26433333333333	-0.00566666666666684	0.825665588752789	-5729	0.00955889414122646	0.625613346325011	FALSE	Hypermethylated	-0.0251766924659433	0.0148997354065487	TRUE	Hypomethylated
Prr36	chr8	4200000	4225000	A	Stable	1.341	-0.077	0.0505859876751298	4812	-0.0581617556475382	0.000209479175590502	TRUE	Hypomethylated	0.000212445892459945	0.980040466760381	FALSE	Hypermethylated
Prr5	chr15	84650000	84675000	A	B to A	0.961666666666667	0.484666666666667	2.23688889492446e-05	-706	-0.0346788750339374	1.1570500464408e-06	TRUE	Hypomethylated	0.00463865925498252	0.442646350127211	FALSE	Hypermethylated
Prr5l	chr2	101825000	101850000	B	Stable	-0.197666666666667	-0.0936666666666666	0.00762107951468078	1480	-0.00864056561652271	0.003756519366704	TRUE	Hypomethylated	0.00511966982543149	0.00590218519037315	TRUE	Hypermethylated
Prr7	chr13	55450000	55475000	A	Stable	1.52733333333333	-0.0516666666666669	0.0492200074944364	-1767	-0.055044404933437	0.000396936028145869	TRUE	Hypomethylated	0.00181960493017633	0.912617078020914	FALSE	Hypermethylated
Prr9	chr3	92100000	92125000	B	Stable	-1.11	-0.0036666666666667	0.859469195095393	11447	-0.0414909142265324	0.538748234204584	FALSE	Hypomethylated	0.0294275491949911	0.631376772260143	FALSE	Hypermethylated
Prrc1	chr18	57350000	57375000	A	Stable	0.452666666666667	-0.0400000000000001	0.419222204503562	7767	0.00403409244012864	0.4907650171855	FALSE	Hypermethylated	-0.0150484752873179	1.39396978898455e-05	TRUE	Hypomethylated
Prrc2a	chr17	35150000	35175000	A	Stable	1.24033333333333	-0.0343333333333333	0.268868195024621	2377	0.0350318435808801	7.39969723180905e-05	TRUE	Hypermethylated	-0.0316937593631197	1.65523865872789e-06	TRUE	Hypomethylated
Prrc2b	chr2	32150000	32175000	A	Stable	1.50366666666667	-0.0536666666666671	0.139938987149391	11352	-0.0261643818081059	3.11705175316774e-10	TRUE	Hypomethylated	-0.0204244968375168	7.82832064157195e-09	TRUE	Hypomethylated
Prrc2c	chr1	162725000	162750000	A	Stable	0.909333333333333	-0.205	0.00450623041933892	3056	0.0180044110912319	0.00016678945555202	TRUE	Hypermethylated	-0.0183779252920579	7.9115341371324e-07	TRUE	Hypomethylated
Prrg1	chrX	78575000	78600000	B	Stable	-1.07833333333333	0.121666666666667	0.00119165016468096	-3603	-0.00966062600523176	0.0800694616694043	FALSE	Hypomethylated	-0.00167771769469217	0.421055278914897	FALSE	Hypomethylated
Prrg3	chrX	71950000	71975000	A	B to A	0.746666666666667	0.329333333333333	4.40777502752378e-05	-125	0.002896304119125	0.932468073903071	FALSE	Hypermethylated	-0.00217976180716467	0.585831769993498	FALSE	Hypomethylated
Prrg4	chr2	104825000	104850000	A	Stable	0.389333333333333	-0.129	0.0153413158804466	12350	-0.014952471152003	0.106480346218514	FALSE	Hypomethylated	-0.00174106479483576	0.749923582624175	FALSE	Hypomethylated
Prrt3	chr6	113500000	113525000	A	Stable	1.54233333333333	-0.034666666666667	0.208085226777109	-10569	0.0156913063263779	0.475606978343898	FALSE	Hypermethylated	-0.0359400777007758	0.0164570480887818	TRUE	Hypomethylated
Prrt4	chr6	29175000	29200000	A	Stable	1.53466666666667	-0.0190000000000005	0.440432916580104	-7916	-0.0341621067808252	0.0380289077004775	TRUE	Hypomethylated	-0.0106469599515338	0.388822715778782	FALSE	Hypomethylated
Prrx1	chr1	163300000	163325000	B	Stable	-0.856666666666667	-0.130666666666667	0.000546324180140294	1150	-0.00670375714738625	0.208310155897029	FALSE	Hypomethylated	0.00982855544454259	0.000116107431502246	TRUE	Hypermethylated
Prrx2	chr2	30825000	30850000	A	Stable	1.47433333333333	-0.0273333333333336	0.286111875818908	-7867	0.00250836177186775	0.782466814058933	FALSE	Hypermethylated	0.00117379632118549	0.785403599403698	FALSE	Hypermethylated
Prss1	chr6	41450000	41475000	B	Stable	-1.201	0.0230000000000001	0.255018685743822	3570	0.0306379193011795	0.187463378854058	FALSE	Hypermethylated	-0.000212613063982714	0.86999734151249	FALSE	Hypomethylated
Prss12	chr3	123425000	123450000	A	Stable	0.125666666666667	-0.107333333333333	0.111785574316452	-9413	-0.00386187799378623	0.50660550646078	FALSE	Hypomethylated	-0.003635665367761	0.228660568762272	FALSE	Hypomethylated
Prss16	chr13	22000000	22025000	A	Stable	0.707333333333333	0.0726666666666666	0.00924278765741084	-2759	0.0313711217936141	0.0330539721166581	TRUE	Hypermethylated	0.00530777534905278	0.467177177121904	FALSE	Hypermethylated
Prss2	chr6	41500000	41525000	B	Stable	-1.19	0.0330000000000003	0.111326838204748	-9276	-0.0279958832782277	0.43589942696526	FALSE	Hypomethylated	-0.00639319932966482	0.568975831612462	FALSE	Hypomethylated
Prss21	chr17	23850000	23875000	A	Stable	0.962666666666667	0.0206666666666666	0.433453062505572	-5572	0.0011068688325272	0.981351749992171	FALSE	Hypermethylated	-0.00183307199602578	0.854090192583807	FALSE	Hypomethylated
Prss22	chr17	23975000	24000000	A	Stable	0.867	0.0623333333333333	0.0165610170458722	10600	0.069529567375912	0.0881075648873528	FALSE	Hypermethylated	0.00790978377700984	0.862431794408526	FALSE	Hypermethylated
Prss23	chr7	89500000	89525000	A	Stable	0.0336666666666667	-0.209666666666667	0.000810414028541847	4925	-0.00684876797642198	0.383707597249106	FALSE	Hypomethylated	-0.00163923340102083	0.810730450645788	FALSE	Hypomethylated
Prss27	chr17	24025000	24050000	A	Stable	0.997333333333333	-0.00199999999999998	0.930652669064653	-743	0.00760097395764547	0.834042948504435	FALSE	Hypermethylated	-0.0112320311851451	0.481635557670963	FALSE	Hypomethylated
Prss28	chr17	25300000	25325000	A	Stable	0.952666666666667	-0.0413333333333334	0.0883064373426044	3854	0.00737932915884798	0.71685807983015	FALSE	Hypermethylated	0.00321644434472818	0.876718462718774	FALSE	Hypermethylated
Prss33	chr17	23825000	23850000	A	Stable	1.12033333333333	0.0119999999999997	0.640716335481091	-1733	-0.0240652630944684	0.541808347817913	FALSE	Hypomethylated	-0.0200636887458223	0.247523631317884	FALSE	Hypomethylated
Prss34	chr17	25275000	25300000	A	Stable	1.205	-0.047666666666667	0.0811869826933966	-10894	0.0247696485904033	0.618887455745957	FALSE	Hypermethylated	-0.0156909691902802	0.369669390261034	FALSE	Hypomethylated
Prss35	chr9	86725000	86750000	B	Stable	-0.277	0.0386666666666667	0.241890314069099	-6133	0.00927208707951865	0.354368007649098	FALSE	Hypermethylated	-0.00934236725115983	0.0995560388753706	FALSE	Hypomethylated
Prss37	chr6	40500000	40525000	B	Stable	-0.0736666666666667	-0.136333333333333	0.00430887813842977	7008	-0.0725875163552905	0.00230439070277502	TRUE	Hypomethylated	-0.0178264174775167	0.143144304067671	FALSE	Hypomethylated
Prss38	chr11	59375000	59400000	A	Stable	0.515333333333333	0.083	0.0132610055608028	-11847	0.00501010779955491	0.816261794411569	FALSE	Hypermethylated	0.00530706620439438	0.870268360048436	FALSE	Hypermethylated
Prss39	chr1	34475000	34500000	A	Stable	1.59066666666667	0.0486666666666663	0.15707577418887	-10912	-0.0119257828314212	0.637977916735632	FALSE	Hypomethylated	0.00587359735419701	0.602656626118057	FALSE	Hypermethylated
Prss40	chr1	34550000	34575000	A	Stable	1.647	0.0209999999999995	0.371648405841673	-1557	0.0192516111584596	0.0518602452438323	FALSE	Hypermethylated	-0.00157520101376186	0.843142279851602	FALSE	Hypomethylated
Prss42	chr9	110775000	110800000	A	Stable	0.409666666666667	0.129333333333333	0.0234738978379398	-10685	0.00372547344011542	0.821005558580935	FALSE	Hypermethylated	0.000600137370830173	0.958440288629873	FALSE	Hypermethylated
Prss44	chr9	110800000	110825000	B	Stable	-0.166	0.201	0.00115496368345128	-1494	-0.014985359534418	0.1829555809173	FALSE	Hypomethylated	0.0242784918802022	2.95562104598471e-05	TRUE	Hypermethylated
Prss45	chr9	110825000	110850000	B	Stable	-0.405333333333333	0.222666666666667	0.00111266589467229	2912	-0.025304310762095	0.0402648478645974	TRUE	Hypomethylated	0.0298335698930604	0.000116303158018553	TRUE	Hypermethylated
Prss47	chr13	65050000	65075000	B	Stable	-0.382333333333333	0.0476666666666667	0.177389023357439	-10104	-0.00239165893539561	0.926066955012387	FALSE	Hypomethylated	0.00304269336271775	0.653771828721265	FALSE	Hypermethylated
Prss48	chr3	86000000	86025000	A	Stable	0.823666666666667	-0.189	0.00035308118023564	-9969	0.00905587569763511	0.515095680637325	FALSE	Hypermethylated	-0.0252224269100897	0.00175100255240999	TRUE	Hypomethylated
Prss50	chr9	110850000	110875000	B	Stable	-0.401	0.213	0.00123310677545301	4533	-0.0370437056223822	0.00848630459960575	TRUE	Hypomethylated	0.0207423525571456	0.0188055108104965	TRUE	Hypermethylated
Prss51	chr14	64075000	64100000	A	Stable	1.50833333333333	-0.166666666666667	0.0013454042400842	1220	0.0654154045131115	1.85546572085593e-05	TRUE	Hypermethylated	-0.0224488351567192	0.128229255747422	FALSE	Hypomethylated
Prss53	chr7	127875000	127900000	A	Stable	1.28	-0.152666666666667	0.00254329874049168	3470	0.027045801234886	0.270946252883794	FALSE	Hypermethylated	-0.0217959698702198	0.278862085713229	FALSE	Hypomethylated
Prss54	chr8	95575000	95600000	A	Stable	0.452	0.132	0.00169945535060389	-11893	-0.00517020077799546	0.591388770462152	FALSE	Hypomethylated	0.00565309442084551	0.36739589446045	FALSE	Hypermethylated
Prss55	chr14	64050000	64075000	A	Stable	1.61933333333333	-0.134	0.00521674721744744	22910	0.0503228725501037	0.000195569003751932	TRUE	Hypermethylated	-0.0279442770583933	0.0237278006832832	TRUE	Hypomethylated
Prss57	chr10	79775000	79800000	A	Stable	1.37	-0.0100000000000003	0.736562155129334	1485	-0.0121582225727079	0.454388434066407	FALSE	Hypomethylated	-0.0201032972643084	0.018608778857274	TRUE	Hypomethylated
Prss58	chr6	40900000	40925000	B	Stable	-1.22733333333333	0.0253333333333335	0.226479747214171	-12113	-0.0126271298958731	0.46385781444139	FALSE	Hypomethylated	-0.00288138571894924	0.753537204980681	FALSE	Hypomethylated
Prss8	chr7	127925000	127950000	A	Stable	1.355	-0.147	0.00124235783239193	-7387	0.00348186441090492	0.931741348715328	FALSE	Hypermethylated	-0.0197553032541976	0.262437900524674	FALSE	Hypomethylated
Prtg	chr9	72800000	72825000	A	B to A	0.123333333333333	0.443333333333333	2.44685548942379e-05	5226	-0.00856074153848896	0.00736567855878304	TRUE	Hypomethylated	0.0016164330994141	0.521259915937687	FALSE	Hypermethylated
