gene	chr	start	end	chromatin_state	ratio_ctrl_bap1	ratio_mut_bap1	delta_ratio_bap1	relative_delta_bap1	ratio_wt_tet	ratio_ko_tet	delta_ratio_tet	relative_delta_tet
Gm7168	chr17	13948372	13950677	Other	0.142943517912027	0.138709646490311	-0.00423387142171572	-0.0296191914370081	0.218693	0	-0.218693	-1
Vmn2r95	chr17	18424077	18460904	Other	0.010473141848528	0.00623936933437203	-0.00423377251415593	-0.404250469953387	0	0	0	0
2210407C18Rik	chr11	58608203	58616074	Other	0.0401531529185008	0.0359253442109842	-0.00422780870751653	-0.105292072981112	0	0	0	0
Rpa2	chr4	132768331	132778751	Other	0.0563231772818109	0.0520978617269873	-0.00422531555482364	-0.0750191263834857	0.170664	0	-0.170664	-1
Olfr689	chr7	105311164	105319661	Other	0.0184218185553596	0.0141981397970688	-0.00422367875829085	-0.229275885309489	0	0	0	0
Vmn2r124	chr17	18049423	18079731	Other	0.0125184969150036	0.00829587416896226	-0.00422262274604137	-0.337310683120471	0	0	0	0
Cyp4f15	chr17	32685626	32703351	Other	0.0326454714555691	0.0284239622452781	-0.00422150921029092	-0.129313776829244	0.156516	0	-0.156516	-1
Dhx58	chr11	100694883	100704270	Other	0.112499600498578	0.108281474302784	-0.00421812619579363	-0.0374945882216439	0.462112	0	-0.462112	-1
Prp2	chr6	132595912	132601235	Other	0.00883795187592656	0.00462064888896289	-0.00421730298696367	-0.421730298696367	0	0	0	0
Mrgprb1	chr7	48444112	48456341	Other	0.011733304182267	0.00751663730840708	-0.00421666687385997	-0.359375910515708	0	0	0	0
Olfr193	chr16	59107923	59111880	Other	0.0687560341150018	0.0645406584647011	-0.00421537565030068	-0.0613091738719254	0	0	0	0
Glb1l3	chr9	26817952	26860889	Other	0.048096628392346	0.0438862914619864	-0.00421033693035959	-0.0875391284398142	0.205868	0	-0.205868	-1
Gpr161	chr1	165295788	165326744	Other	0.0757870734489812	0.0715797036871103	-0.00420736976187086	-0.055515664748596	0.405732	0	-0.405732	-1
Ccdc171	chr4	83525544	83864669	Active_Promoter	0.0714274379033704	0.0672222369071667	-0.00420520099620375	-0.0588737482351347	0.252531	0	-0.252531	-1
Gemin8	chrX	166170453	166190511	Other	0.110014507188944	0.105810851074255	-0.00420365611468905	-0.0382100163160255	0.237832	0	-0.237832	-1
Mrto4	chr4	139347434	139352575	Active_Promoter	0.0818436307035847	0.0776422332320544	-0.00420139747153028	-0.0513344463755108	0.218108	0	-0.218108	-1
Zfp873	chr10	82048122	82064744	Other	0.0693946105925998	0.0651967279293736	-0.00419788266322624	-0.0604929205218986	0.135148	0	-0.135148	-1
Trim63	chr4	134315119	134329628	Other	0.0882836508418394	0.0840877604377241	-0.00419589040411535	-0.0475273775393851	0.319722	0	-0.319722	-1
Faiml	chr9	99229375	99237238	Other	0.0613761010470334	0.0571811152655015	-0.00419498578153191	-0.0683488476779786	0.25949	0	-0.25949	-1
Rnf151	chr17	24715838	24718062	Other	0.0555277074913958	0.0513329416808244	-0.00419476581057138	-0.0755436519906998	0.14401	0	-0.14401	-1
4933417A18Rik	chr13	34924408	34955874	Other	0.0644270553940869	0.0602328421690543	-0.00419421322503256	-0.0651001849980172	0.220659	0	-0.220659	-1
Olfr51	chr11	51003595	51009675	Other	0.0815073904791065	0.0773132640322361	-0.00419412644687034	-0.0514570080359211	0.17183	0	-0.17183	-1
Moxd2	chr6	40878793	40887493	Other	0.020215992107181	0.0160227186632146	-0.00419327344396636	-0.207423579398651	0.155157	0	-0.155157	-1
Ptgdr	chr14	44851234	44859374	Repressed_Promoter	0.0501270743845969	0.0459367723862952	-0.00419030199830169	-0.0835935878912832	0	0	0	0
Dnhd1	chr7	105650826	105721798	Poised_Enhancer	0.0695957510336248	0.0654062758871725	-0.00418947514645229	-0.060197283371914	0.199276	0	-0.199276	-1
Mup4	chr4	59956803	59960709	Other	0.0446373397588763	0.0404486025791673	-0.00418873717970891	-0.0938393103696545	0	0	0	0
Actl9	chr17	33432895	33434267	Other	0.0488549817593275	0.0446668952786756	-0.00418808648065194	-0.0857248601848539	0.079136	0.04886	-0.030276	-0.382581884350991
Rnf207	chr4	152307018	152318992	Repressed_Promoter	0.185303928371385	0.181118306425846	-0.00418562194553954	-0.0225878748622681	0.476667	0	-0.476667	-1
Olfr1087	chr2	86687234	86698394	Other	0.0210763098247397	0.0168937529839509	-0.0041825568407888	-0.198448251879428	0	0	0	0
Ly75	chr2	60292102	60383302	Repressed_Promoter	0.0728619860661841	0.0686861029996878	-0.00417588306649629	-0.0573122322345582	0.296332	0	-0.296332	-1
Cep152	chr2	125563087	125625112	Active_Promoter	0.0841297573569397	0.0799541311814915	-0.00417562617544825	-0.0496331655603404	0.315825	0	-0.315825	-1
Slc22a28	chr19	8062208	8131981	Other	0.0132780789125226	0.00910429867518969	-0.00417378023733293	-0.314336152453246	0	0	0	0
Catsper3	chr13	55784567	55808997	Other	0.0622731070722141	0.0581005816128445	-0.00417252545936953	-0.0670036498183866	0.201629	0	-0.201629	-1
Il5ra	chr6	106710356	106749036	Other	0.0483367968966046	0.0441647835343036	-0.00417201336230103	-0.0863113327766675	0	0	0	0
Cyp2c50	chr19	40089687	40113949	Other	0.0191576849979962	0.014986905636182	-0.00417077936181422	-0.217707899584447	0	0	0	0
AU022751	chrX	6081218	6083418	Other	0.013353862519771	0.00918629556863979	-0.00416756695113121	-0.312087004412464	0.08859	0.106365	0.017775	0.200643413477819
Gsap	chr5	21186254	21315131	Repressed_Promoter	0.0897712000937888	0.0856068960129373	-0.00416430408085147	-0.0463879738323738	0.260875	0	-0.260875	-1
Dhrs9	chr2	69380444	69404532	Other	0.0600764865773361	0.0559124406682832	-0.00416404590905293	-0.0693124073374793	0.265669	0	-0.265669	-1
Olfr625-ps1	chr7	103682719	103683684	Other	0.019374724790841	0.0152107172760257	-0.00416400751481536	-0.21491956968513	0	0	0	0
Rcc1	chr4	132331918	132353604	Other	0.11866734685869	0.114510277303226	-0.00415706955546404	-0.0350312842202018	0.258362	0	-0.258362	-1
Amd2	chr10	35708674	35711891	Other	0.025797750792774	0.0216445970246853	-0.00415315376808875	-0.160988987041927	0.089574	0	-0.089574	-1
Cyp2c37	chr19	39992423	40012242	Other	0.0170682829129026	0.0129155181434138	-0.00415276476948878	-0.243303019447231	0	0	0	0
Ifna2	chr4	88682880	88683911	Other	0.0585585585585586	0.0544091982342675	-0.00414936032429104	-0.0708583070763546	0	0	0	0
Cyp2j6	chr4	96516137	96553660	Other	0.050458664397225	0.04631118553049	-0.00414747886673499	-0.0821955736696646	0	0	0	0
Olfr309	chr7	86304473	86313707	Other	0.0166479223392921	0.0125018795781153	-0.00414604276117679	-0.249042653892695	0	0	0	0
Pole	chr5	110286305	110337473	Other	0.0459094249281007	0.041766472144264	-0.00414295278383675	-0.090241879316177	0.167531	0	-0.167531	-1
Ttn	chr2	76703979	76982546	Repressed_Promoter	0.0470447474006698	0.0429038673668775	-0.00414088003379236	-0.0880200290698852	0.164105	0	-0.164105	-1
Osmr	chr15	6813576	6874968	Repressed_Promoter	0.0570645000896049	0.052932804064644	-0.00413169602496084	-0.0724039642592696	0.262172	0	-0.262172	-1
Crxos	chr7	15882616	15904019	Other	0.0251000383615362	0.0209688923096385	-0.00413114605189765	-0.164587240560887	0	0	0	0
Mogat2	chr7	99219083	99238618	Repressed_Promoter	0.124696761363808	0.120566720320035	-0.00413004104377294	-0.0331206760993846	0.31777	0	-0.31777	-1
Rmi1	chr13	58402247	58411147	Active_Promoter	0.304265245580084	0.300135351273135	-0.00412989430694854	-0.0135733356567717	0.419518	0	-0.419518	-1
Gab2	chr7	97081585	97308945	Other	0.0700812945392941	0.0659537110880875	-0.00412758345120669	-0.0588970777201095	0	0	0	0
Gnb4	chr3	32580331	32616584	Repressed_Promoter	0.0925076247226174	0.0883807970305106	-0.00412682769210683	-0.0446106761954061	0.308154	0	-0.308154	-1
Chst7	chrX	20059559	20097520	Other	0.15197633264415	0.14785458044092	-0.00412175220322936	-0.0271210137231063	0	0	0	0
Defa29	chr8	21325886	21327019	Other	0.00412125340599455	0	-0.00412125340599455	-0.412125340599455	0.08093	0	-0.08093	-1
Vmn1r9	chr6	57066786	57074905	Other	0.0127416691586598	0.00862062379433505	-0.00412104536432474	-0.323430573577866	0	0	0	0
Muc19	chr15	91838325	91934554	Repressed_Promoter	0.0601387595547881	0.0560187166228724	-0.00412004293191567	-0.0685089443549662	0.237866	0	-0.237866	-1
4930596D02Rik	chr14	35809487	35811977	Other	0.0688962442841563	0.0647762913652948	-0.00411995291886159	-0.0597993832852371	0.230804	0	-0.230804	-1
Cep72	chr13	74036499	74062298	Other	0.0908553413664627	0.0867368485940329	-0.00411849277242984	-0.0453302217622848	0.357131	0	-0.357131	-1
Tex11	chrX	100838647	101059666	Other	0.0420512152895875	0.0379345657398534	-0.00411664954973411	-0.0978960898367532	0	0	0	0
Vmn2r51	chr7	10087197	10105740	Other	0.0111842024608821	0.00707024816855017	-0.00411395429233194	-0.367836178459834	0	0	0	0
Crybg2	chr4	134060814	134092503	Repressed_Promoter	0.0649425706606088	0.0608291333256155	-0.00411343733499323	-0.0633396136486518	0.247663	0	-0.247663	-1
Pi15	chr1	17601900	17630938	Other	0.0420161189373441	0.0379035177633012	-0.00411260117404293	-0.0978815101931662	0	0	0	0
Rpl14	chr9	120571443	120574653	Other	0.151419143407953	0.14730881651522	-0.00411032689273258	-0.0271453582434986	0.46825	0	-0.46825	-1
Gbgt1	chr2	28496890	28505414	Other	0.0671482917534153	0.0630380086051601	-0.00411028314825518	-0.0612120284958124	0.212198	0	-0.212198	-1
Olfr168	chr16	19529273	19535554	Other	0.0151024468715604	0.0109933805102111	-0.00410906636134933	-0.272079511108042	0	0	0	0
Prkce	chr17	86167784	86657918	Active_Promoter	0.358184444661572	0.354076046395102	-0.00410839826646969	-0.0114700633366462	0.324066	0	-0.324066	-1
Tinagl1	chr4	130164453	130175121	Repressed_Promoter	0.137108347673626	0.133005014527989	-0.00410333314563693	-0.0299276682657174	0.327363	0	-0.327363	-1
Dhx35	chr2	158794806	158858213	Other	0.103414526620422	0.0993216355507795	-0.00409289106964299	-0.0395775255507937	0.340386	0	-0.340386	-1
Vmn1r215	chr13	23068024	23078005	Other	0.0175288836722569	0.0134369424077489	-0.00409194126450801	-0.233439923557959	0	0	0	0
Ifi208	chr1	173673674	173698394	Other	0.0291241073824052	0.0250342829361454	-0.00408982444625977	-0.140427460747881	0	0	0	0
Hrnr	chr3	93319748	93333569	Other	0.030369610580924	0.0262827327040727	-0.00408687787685123	-0.134571296723123	0	0	0	0
Cd164l2	chr4	133212130	133224554	Other	0.16604932208277	0.161962469638307	-0.00408685244446264	-0.024612280214101	0.325202	0	-0.325202	-1
Slc46a1	chr11	78465696	78472058	Other	0.178586630534733	0.174500264008954	-0.00408636652577879	-0.0228817046020925	0.387731	0	-0.387731	-1
4930595M18Rik	chrX	81419574	81458120	Other	0.0134189185619568	0.00933434924642644	-0.00408456931553039	-0.30438885940558	0	0	0	0
Tmem132e	chr11	82388899	82446331	Bivalent_Promoter	0.260501055654152	0.256418658705963	-0.00408239694818857	-0.0156713259297055	0.318499	0	-0.318499	-1
Stpg2	chr3	139205693	139710298	Other	0.0725786576173572	0.0684965214973913	-0.00408213611996594	-0.056244304510114	0	0	0	0
2310057J18Rik	chr10	28972287	28986302	Other	0.0593177981445497	0.0552407572100114	-0.00407704093453825	-0.0687321691308068	0	0	0	0
Pde1a	chr2	79834452	80129457	Repressed_Promoter	0.0603457934527422	0.0562688702558741	-0.0040769231968681	-0.0675593602072828	0.227446	0	-0.227446	-1
Gm8267	chr14	44716837	44750339	Other	0.0259877285023208	0.021911127800726	-0.00407660070159475	-0.156866372573913	0	0	0	0
4930447F04Rik	chrX	66303360	66304223	Other	0.0220695867582479	0.01799317047544	-0.00407641628280796	-0.184707413304171	0.066308	0	-0.066308	-1
Ankrd53	chr6	83762643	83768325	Other	0.0999042841013818	0.0958284536988246	-0.00407583040255725	-0.0407973535791632	0.470701	0	-0.470701	-1
Tmprss3	chr17	31179264	31198976	Other	0.184777989423811	0.180702349835987	-0.00407563958782428	-0.0220569538641115	0.376057	0	-0.376057	-1
Rubcnl	chr14	75016026	75052531	Repressed_Promoter	0.0531761667164434	0.0491012995739014	-0.00407486714254197	-0.0766295766347881	0.264543	0	-0.264543	-1
Rhox1	chrX	37213803	37222257	Other	0.039380245319561	0.0353059046751721	-0.00407434064438891	-0.103461535379646	0.182259	0	-0.182259	-1
Gm3173	chr14	4430991	4519451	Bivalent_Promoter	0.0305609825626867	0.026489371089712	-0.00407161147297469	-0.13322907614711	0	0	0	0
Ano7	chr1	93373929	93404302	Other	0.0773101285868425	0.0732395474380756	-0.00407058114876684	-0.0526526242184988	0.229286	0	-0.229286	-1
Prmt2	chr10	76207221	76237864	Other	0.0776188166591448	0.0735489913566796	-0.00406982530246515	-0.0524334881364834	0.327713	0	-0.327713	-1
Grin2d	chr7	45831882	45878377	Repressed_Promoter	0.103155041261647	0.0990882034258067	-0.00406683783583989	-0.0394245185315237	0.361729	0	-0.361729	-1
Oog2	chr4	144190718	144196933	Other	0.0085089961282486	0.0044431139095967	-0.0040658822186519	-0.40658822186519	0	0	0	0
Chodl	chr16	78930947	78951732	Repressed_Promoter	0.0719957017009525	0.0679331385954167	-0.00406256310553589	-0.0564278562407864	0	0	0	0
Olfr96	chr17	37220145	37226672	Other	0.0458206870766253	0.0417583110627597	-0.00406237601386567	-0.0886581208848356	0	0	0	0
Ces1d	chr8	93166067	93197837	Other	0.0718772889390753	0.0678157834227484	-0.00406150551632695	-0.0565061033363343	0	0	0	0
Cnga4	chr7	105404567	105408741	Other	0.0431093990510497	0.0390502317823523	-0.00405916726869737	-0.0941596811379938	0.161475	0.156171	-0.005304	-0.0328471899674872
Prh1	chr6	132569808	132572940	Other	0.0150775950190503	0.0110198357042677	-0.00405775931478259	-0.269125103151774	0	0	0	0
Olfr154	chr2	85663376	85664454	Other	0.0229259473262381	0.0188708916496304	-0.00405505567660765	-0.176876253744453	0.100021	0	-0.100021	-1
Slc16a9	chr10	70245099	70285967	Active_Promoter	0.106320907776859	0.10226840456767	-0.00405250320918862	-0.0381157694561244	0.256772	0	-0.256772	-1
Clca3a1	chr3	144729676	144760976	Other	0.0522266334057113	0.0481805280137702	-0.00404610539194116	-0.0774720698634711	0.226001	0	-0.226001	-1
Pnma2	chr14	66911169	66921022	Repressed_Promoter	0.0905534802855426	0.0865162638148244	-0.0040372164707182	-0.0445837803029506	0.255287	0	-0.255287	-1
Hc	chr2	34983330	35061437	Other	0.0562926027088297	0.0522591737950176	-0.00403342891381208	-0.0716511356683002	0.249605	0	-0.249605	-1
Olfr744	chr14	50614878	50619838	Other	0.0188866799204771	0.0148535586225214	-0.0040331212979557	-0.213543159249655	0	0	0	0
Olfr1477	chr19	13500545	13506191	Other	0.0204941204871324	0.0164648468678023	-0.00402927361933008	-0.196606320425408	0	0	0	0
Boll	chr1	55248657	55363468	Repressed_Promoter	0.0451007602446237	0.0410751389754891	-0.00402562126913461	-0.0892583904861003	0	0	0	0
B9d2	chr7	25680779	25686557	Repressed_Promoter	0.140542108140858	0.136517055180164	-0.00402505296069375	-0.0286394804655958	0.396043	0	-0.396043	-1
Stfa2	chr16	36403991	36408456	Other	0.0322246445437384	0.0282002818806162	-0.00402436266312222	-0.124884625419528	0	0	0	0
Perm1	chr4	156215867	156221306	Other	0.274951447804565	0.270930084712817	-0.00402136309174761	-0.0146257207367244	0.319094	0.269694	-0.0494	-0.154813315198656
G6pc	chr11	101367560	101377902	Other	0.0374444499891277	0.0334249286448791	-0.00401952134424859	-0.107346251458245	0.182874	0	-0.182874	-1
Mrtfa	chr15	81012280	81190756	Other	0.20941272578784	0.205394430619912	-0.00401829516792804	-0.0191884000975139	0.43493	0	-0.43493	-1
Myo1d	chr11	80482125	80780024	Active_Promoter	0.140548221026663	0.136532065983756	-0.00401615504290634	-0.0285749261966428	0.365247	0	-0.365247	-1
D430019H16Rik	chr12	105453855	105493094	Repressed_Promoter	0.184311519515785	0.180302945089532	-0.00400857442625271	-0.0217489087865146	0.377656	0	-0.377656	-1
Mis18bp1	chr12	65132733	65172603	Other	0.0422585499516587	0.0382507920715806	-0.0040077578800781	-0.0948389825174489	0	0	0	0
Klri2	chr6	129729040	129740483	Other	0.016860454346175	0.0128529081475656	-0.00400754619860938	-0.237689098782711	0	0	0	0
Nras	chr3	103058284	103067913	Other	0.155950405283425	0.151944153387852	-0.0040062518955723	-0.0256892688947574	0.35104	0	-0.35104	-1
Glul	chr1	153899943	153909722	Active_Promoter	0.151289229295003	0.147283634880814	-0.00400559441418874	-0.0264764017429035	0.264251	0	-0.264251	-1
Ckm	chr7	19404775	19422840	Other	0.111343789100158	0.107338615743268	-0.00400517335688996	-0.035971232785038	0.29988	0	-0.29988	-1
Cd36	chr5	17781689	17888800	Other	0.0468464940016917	0.0428424116279985	-0.00400408237369322	-0.0854724021299999	0	0	0	0
Rgs13	chr1	144138653	144177371	Other	0.0547540708302498	0.0507509097896611	-0.00400316104058861	-0.0731116605557846	0	0	0	0
Hcn4	chr9	58823411	58863174	Repressed_Promoter	0.217320498158912	0.213319088797057	-0.00400140936185486	-0.0184124801652576	0.411113	0	-0.411113	-1
Olfr1469	chr19	13407848	13414539	Other	0.0107612613242693	0.00676020249511798	-0.00400105882915128	-0.371802032177019	0	0	0	0
Vmn2r23	chr6	123702669	123747656	Other	0.0146921445579966	0.0106937874958349	-0.00399835706216172	-0.272142507608633	0	0	0	0
Gm45015	chrX	73334995	73336839	Other	0.0516169154228856	0.0476190476190476	-0.00399786780383794	-0.0774526678141133	0.163513	0	-0.163513	-1
Itln1	chr1	171518121	171535293	Other	0.0335638199788739	0.0295661837970415	-0.00399763618183239	-0.119105518512155	0.205682	0	-0.205682	-1
Gucy1b2	chr14	62392675	62456288	Other	0.151189910742613	0.147194771936324	-0.00399513880628874	-0.0264246389634431	0.273336	0	-0.273336	-1
1700009N14Rik	chr4	39450294	39451775	Other	0.0315528975046401	0.0275587139266834	-0.00399418357795672	-0.126586903068707	0.128867	0.268233	0.139367	1.08147935468351
Hpgd	chr8	56294584	56321042	Repressed_Promoter	0.0438708657082593	0.0398782239414637	-0.00399264176679563	-0.0910089578205875	0.301878	0	-0.301878	-1
Gm6034	chr17	36042960	36058644	Other	0.0518091316145128	0.047818526866871	-0.00399060474764183	-0.0770251232414785	0	0	0	0
Sgo2a	chr1	57995970	58025898	Other	0.0440009993563488	0.0400104299909712	-0.0039905693653776	-0.0906926984330371	0.175633	0	-0.175633	-1
Ciita	chr16	10480058	10528417	Other	0.149824737230967	0.145837983637949	-0.00398675359301809	-0.0266094482573474	0.314426	0	-0.314426	-1
C6	chr15	4727174	4814966	Other	0.079041404194825	0.0750560286254293	-0.00398537556939572	-0.0504213659915805	0	0	0	0
Olfr1504	chr19	13886919	13897927	Other	0.0207414572116555	0.016756224287624	-0.00398523292403153	-0.192138521578516	0	0	0	0
Vmn1r85	chr7	13083312	13095172	Other	0.0212596713611904	0.0172744565659193	-0.00398521479527107	-0.187454205079863	0	0	0	0
Olfr668	chr7	104922290	104928056	Other	0.00592225074207379	0.0019374969804701	-0.0039847537616037	-0.39847537616037	0	0	0	0
Pglyrp3	chr3	92014582	92031581	Other	0.0244602011975175	0.0204758414699333	-0.00398435972758422	-0.162891535331631	0.142034	0	-0.142034	-1
Zyg11a	chr4	108181737	108218047	Repressed_Promoter	0.0730160064157001	0.0690365530239104	-0.00397945339178975	-0.0545011099228522	0.276699	0	-0.276699	-1
Tmem40	chr6	115729130	115762409	Other	0.0809778321760966	0.076999877763258	-0.00397795441283867	-0.0491239924055771	0.296555	0	-0.296555	-1
Zbtb7b	chr3	89377643	89394775	Active_Promoter	0.306489751996714	0.30251194227081	-0.00397780972590422	-0.0129786059729229	0.426575	0	-0.426575	-1
Cacna1e	chr1	154390730	154884500	Active_Promoter	0.312160995053612	0.30818659845718	-0.00397439659643195	-0.012731880854459	0.329073	0	-0.329073	-1
Rbbp8nl	chr2	180277645	180289878	Repressed_Promoter	0.0706267592402593	0.0666553413347305	-0.00397141790552884	-0.0562310652258417	0.24047	0	-0.24047	-1
Chrna5	chr9	54980879	55007778	Repressed_Promoter	0.0721074885151959	0.0681367637431366	-0.00397072477205927	-0.0550667462398511	0.333152	0	-0.333152	-1
Prokr2	chr2	132337732	132385446	Repressed_Promoter	0.0863575533338582	0.0823921545525064	-0.0039653987813518	-0.0459183780487802	0.242689	0	-0.242689	-1
Wap	chr11	6635481	6638636	Other	0.107405282853943	0.103441159398926	-0.00396412345501726	-0.0369080863592896	0.170931	0	-0.170931	-1
Ugt2b37	chr5	87240492	87254803	Other	0.0171484691432477	0.0131845152621646	-0.00396395388108305	-0.231154970625694	0	0	0	0
Kat2a	chr11	100704745	100712464	Other	0.100232463386508	0.0962691591974134	-0.0039633041890948	-0.039541123256762	0.330305	0.310025	-0.020281	-0.0614008265088327
Cyp2c29	chr19	39269404	39330712	Other	0.00941733657182383	0.00545698638517324	-0.00396035018665059	-0.396035018665059	0	0	0	0
Pcp4	chr16	96467605	96525792	Repressed_Promoter	0.180987262119574	0.177027095866341	-0.00396016625323231	-0.0218809114346175	0	0	0	0
Zfp53	chr17	21488997	21510472	Active_Promoter	0.0972091109336044	0.0932501859481335	-0.00395892498547089	-0.0407258635270814	0	0	0	0
3300002I08Rik	chr2	150310934	150362764	Active_Promoter	0.0734840606310646	0.0695257199071888	-0.00395834072387581	-0.0538666574748656	0	0	0	0
Rbl1	chr2	157145892	157204533	Other	0.0494882826731006	0.0455354874450489	-0.00395279522805171	-0.0798733561672015	0.231321	0	-0.231321	-1
Olfr1346	chr7	6467100	6478111	Other	0.0222531084256159	0.0183003327333224	-0.00395277569229347	-0.177628024664787	0	0	0	0
Pudp	chr18	50563876	50601418	Other	0.0432807572599539	0.0393298594440363	-0.00395089781591756	-0.0912853209149642	0	0	0	0
Vmn1r173	chr7	23700702	23711008	Other	0.00907481432818537	0.00512533272529902	-0.00394948160288635	-0.394948160288635	0	0	0	0
Ap1m2	chr9	21294274	21312336	Other	0.080024452808324	0.076076556094425	-0.00394789671389895	-0.0493336296013797	0.211962	0	-0.211962	-1
Dab1	chr4	103619358	104744843	Other	0.18867936371411	0.184732412608998	-0.00394695110511228	-0.0209188277266652	0	0	0	0
Btg3	chr16	78332636	78377191	Polycomb	0.0818594980885531	0.0779153511531942	-0.00394414693535887	-0.0481819095823457	0.357176	0	-0.357176	-1
Olfr19	chr16	16672227	16676404	Other	0.0166810115168654	0.012737105947238	-0.00394390556962747	-0.236430840278479	0	0	0	0
Syt10	chr15	89782392	89841859	Repressed_Promoter	0.0469903297108165	0.0430470670157772	-0.00394326269503923	-0.0839164721615381	0.244401	0	-0.244401	-1
Slc16a3	chr11	120948479	120960867	Repressed_Promoter	0.228594350904664	0.224654800016676	-0.00393955088798761	-0.0172338068390439	0.385762	0.368115	-0.017646	-0.0457432302818836
Olfr554	chr7	102638431	102642554	Other	0.0537553608738683	0.0498172805752298	-0.00393808029863846	-0.0732593035302801	0.157738	0	-0.157738	-1
Gm3015	chr14	42763524	42768820	Other	0.0276923076923077	0.0237547892720307	-0.00393751842027704	-0.142188165176671	0	0	0	0
Hhat	chr1	192496710	192771222	Other	0.130517931673352	0.126580543069509	-0.00393738860384274	-0.0301674149548804	0.307513	0	-0.307513	-1
Ltbp3	chr19	5740903	5758531	Other	0.296754075827941	0.292817435629151	-0.00393664019879048	-0.0132656651397535	0.353777	0.372839	0.019062	0.0538813998648866
Olfr1272	chr2	90280262	90292840	Other	0.0167828442037029	0.0128472589644886	-0.00393558523921432	-0.234500492970434	0	0	0	0
Nxpe5	chr5	138225897	138253362	Other	0.0451252140800335	0.04119064834368	-0.00393456573635356	-0.0871921788420829	0.198734	0	-0.198734	-1
Trpm4	chr7	45302631	45333779	Other	0.0938574408958477	0.0899268188262998	-0.00393062206954793	-0.0418786409690169	0.282342	0	-0.282342	-1
Stpg3	chr2	25212206	25214636	Other	0.027894547626529	0.023965116143136	-0.00392943148339294	-0.140867367200315	0.183139	0.286302	0.103163	0.56330437536516
Kcnk1	chr8	125995169	126030684	Active_Promoter	0.589685784386611	0.585758539144728	-0.00392724524188282	-0.00665989471997858	0.540127	0	-0.540127	-1
Angptl7	chr4	148495182	148500459	Other	0.281195756991321	0.277268654835775	-0.00392710215554642	-0.0139657233720907	0.486074	0	-0.486074	-1
Carmil2	chr8	105686273	105698186	Active_Promoter	0.24871741371173	0.244790573996426	-0.00392683971530433	-0.0157883585901856	0.332991	0.31674	-0.016251	-0.0488031208050668
Smug1	chr15	103153289	103167091	Other	0.15772427340956	0.153798759730136	-0.00392551367942395	-0.0248884562570191	0.365713	0	-0.365713	-1
Prodh2	chr7	30493621	30513401	Other	0.0819805307476927	0.078056101815733	-0.00392442893195968	-0.0478702552443542	0.250473	0	-0.250473	-1
Cdh9	chr15	16728755	16857093	Repressed_Promoter	0.052658346671624	0.0487342740751812	-0.00392407259644276	-0.0745194797116052	0	0	0	0
Ubxn11	chr4	134102569	134127592	Other	0.136136085703199	0.132217501650566	-0.00391858405263318	-0.0287843155794592	0.32841	0	-0.32841	-1
Olfr1065	chr2	86443957	86450590	Other	0.0190640372126202	0.0151474945018993	-0.00391654271072085	-0.205441411335902	0	0	0	0
Nepn	chr10	52388971	52404624	Other	0.0480815443768023	0.0441660306362985	-0.00391551374050381	-0.0814348580365674	0.240374	0	-0.240374	-1
Dyrk3	chr1	131127454	131138339	Other	0.0705653430916982	0.0666500420447231	-0.00391530104697514	-0.0554847588835115	0.396456	0	-0.396456	-1
Dnmt3l	chr10	78041946	78063621	Repressed_Promoter	0.127764088275599	0.123849114564811	-0.00391497371078785	-0.0306422075532124	0.254549	0	-0.254549	-1
Brsk2	chr7	141949750	142004246	Active_Promoter	0.45607318911427	0.452158717197325	-0.00391447191694594	-0.00858299064794436	0.480008	0	-0.480008	-1
Creb3l1	chr2	91982327	92024501	Other	0.157732722555651	0.153820224772457	-0.00391249778319422	-0.0248046043953487	0.303387	0	-0.303387	-1
Esp24	chr17	39036694	39040226	Other	0.0140739410204664	0.010162697849106	-0.00391124317136035	-0.277906747347641	0	0	0	0
4933424G06Rik	chr1	36710148	36757952	Active_Promoter	0.081197990990633	0.0772872340094383	-0.00391075698119474	-0.0481632234182479	0.247986	0	-0.247986	-1
Trim54	chr5	31116711	31137629	Repressed_Promoter	0.0426130482358856	0.0387041710802787	-0.00390887715560692	-0.0917295832480519	0.223116	0	-0.223116	-1
Galnt6	chr15	100691812	100729375	Repressed_Promoter	0.0912600573296592	0.0873533709062872	-0.003906686423372	-0.0428082836860364	0.312823	0	-0.312823	-1
H2-DMb2	chr17	34143306	34151554	Other	0.0663795138508786	0.062477684732432	-0.00390182911844659	-0.0587806220939195	0.27717	0	-0.27717	-1
Rbm19	chr5	120116464	120198980	Other	0.202012833443286	0.198111170622131	-0.00390166282115531	-0.0193139354300017	0.37307	0	-0.37307	-1
9530002B09Rik	chr4	122689274	122705128	Other	0.0155307403227029	0.0116292421460592	-0.00390149817664373	-0.251211345729637	0	0	0	0
Btn2a2	chr13	23477675	23488856	Other	0.0712092883319035	0.0673100925911397	-0.00389919574076382	-0.0547568418685752	0.245955	0	-0.245955	-1
Tmem232	chr17	65255998	65540781	Other	0.060104409568381	0.0562053923491713	-0.00389901721920973	-0.0648707348963108	0.258067	0	-0.258067	-1
Esp3	chr17	40632074	40637059	Other	0.0136703980641506	0.00977293632502041	-0.00389746173913023	-0.285102286037374	0	0	0	0
Ccdc180	chr4	45890302	45950773	Other	0.0627940152937258	0.0588987152889749	-0.00389530000475095	-0.0620329817504146	0.236941	0	-0.236941	-1
