loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	resolution_kb	n_resolutions_detected	resolutions_list	is_multi_resolution	FDR_5kb	FDR_10kb	FDR_25kb	logFC_5kb	logFC_10kb	logFC_25kb	kept_from_resolution	n_overlaps
loop_9652	chr11	113175000	113200000	chr11	113800000	113825000	chr11:113175000-113200000_chr11:113800000-113825000	-0.212182354465632	4.22630467073161	14.1416021733187	0.00217737555358591	0.0152364001859504	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.0561011384801004	0.0152364001859504	NA	-0.31340658250053	-0.212182354465632	25	2
loop_4127	chr13	24110000	24120000	chr13	24250000	24260000	chr13:24110000-24120000_chr13:24250000-24260000	0.162068148594929	5.52605380876438	9.07384136819399	0.00688509709015585	0.042182868799244	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.042182868799244	NA	NA	0.162068148594929	NA	10	1
loop_4129	chr13	92840000	92850000	chr13	92910000	92920000	chr13:92840000-92850000_chr13:92910000-92920000	-0.164289208076191	5.81717001232381	11.7037941854709	0.00270771906960608	0.0223980621284082	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	0.0223980621284082	NA	NA	-0.164289208076191	NA	10	1
loop_4134	chr13	72630000	72640000	chr13	72780000	72790000	chr13:72630000-72640000_chr13:72780000-72790000	0.58013998348429	4.66444346285339	57.8928526638281	2.51399011485856e-7	3.16092357108216e-5	TRUE	TRUE	moderate_differential	up_in_mutant	10	1	10kb	FALSE	NA	3.16092357108216e-5	NA	NA	0.58013998348429	NA	10	1
loop_9924	chr13	67100000	67125000	chr13	67300000	67325000	chr13:67100000-67125000_chr13:67300000-67325000	-0.165054792611681	5.84295486240953	11.2168328423391	0.00488861616100457	0.0268419898929128	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.103534047264857	0.0268419898929128	NA	-0.182403731354187	-0.165054792611681	25	2
loop_4453	chr13	21150000	21175000	chr13	22025000	22050000	chr13:21150000-21175000_chr13:22025000-22050000	0.456276209825462	3.33793438853922	42.8962504666234	1.42329767500734e-5	5.5939163727937e-4	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.0145586197030006	5.5939163727937e-4	NA	0.458662449042078	0.456276209825462	25	2
loop_4444	chr13	59500000	59525000	chr13	59725000	59750000	chr13:59500000-59525000_chr13:59725000-59750000	-0.171169066553784	5.55643295468739	14.8755856389628	0.0018037143738547	0.0132401183039966	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.169471695926487	0.0132401183039966	NA	-0.149836052862768	-0.171169066553784	25	2
loop_4158	chr13	62760000	62770000	chr13	62850000	62860000	chr13:62760000-62770000_chr13:62850000-62860000	0.191884356666854	4.98721871329809	9.44117612139125	0.00600775972103094	0.0384523806579107	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0384523806579107	NA	NA	0.191884356666854	NA	10	1
loop_4159	chr13	21270000	21280000	chr13	22020000	22030000	chr13:21270000-21280000_chr13:22020000-22030000	0.518616895052132	2.78535106378271	18.237950308645	3.7399465341045e-4	0.00538992740103499	TRUE	TRUE	moderate_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.00538992740103499	NA	NA	0.518616895052132	NA	10	1
loop_4160	chr13	40840000	40850000	chr13	40970000	40980000	chr13:40840000-40850000_chr13:40970000-40980000	0.321025890146395	4.58747944111379	15.0113971838149	9.4402833615544e-4	0.0107175816018699	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0107175816018699	NA	NA	0.321025890146395	NA	10	1
loop_4169	chr13	68600000	68610000	chr13	69080000	69090000	chr13:68600000-68610000_chr13:69080000-69090000	0.48335527415867	3.53356053025341	20.7927447500155	1.9047374938878e-4	0.00331855419258422	TRUE	TRUE	weak_differential	up_in_mutant	10	2	10kb,25kb	TRUE	NA	0.00331855419258422	0.0609255691664445	NA	0.48335527415867	0.197058082080186	10	2
loop_10372	chr12	90550000	90575000	chr12	91075000	91100000	chr12:90550000-90575000_chr12:91075000-91100000	-0.152711000400415	4.88520826663267	9.47561741492273	0.00833954144488462	0.0390836619395301	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.781508122924161	0.0390836619395301	NA	-0.0433008092647197	-0.152711000400415	25	3
loop_4523	chr12	40250000	40275000	chr12	41475000	41500000	chr12:40250000-40275000_chr12:41475000-41500000	0.273331091899726	3.81250958720386	19.5356955065503	6.093862890225e-4	0.00637449308896459	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.146937498713417	0.00637449308896459	NA	0.288859222019959	0.273331091899726	25	2
loop_10431	chr12	59250000	59275000	chr12	64825000	64850000	chr12:59250000-59275000_chr12:64825000-64850000	-0.382680972824651	4.09465999813861	28.9070140788998	1.0454756033922e-4	0.00196787709165406	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.188946637805192	0.00196787709165406	NA	-0.196920985581413	-0.382680972824651	25	2
loop_4225	chr15	82960000	82970000	chr15	83030000	83040000	chr15:82960000-82970000_chr15:83030000-83040000	0.253186735752285	5.89843114335353	22.858157196034	1.140224704524e-4	0.00232482572187277	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.00232482572187277	NA	NA	0.253186735752285	NA	10	1
loop_4232	chr15	83660000	83670000	chr15	83750000	83760000	chr15:83660000-83670000_chr15:83750000-83760000	0.355670060101394	5.30419815252814	33.2282866118335	1.22087917266892e-5	4.6824491570484e-4	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	4.6824491570484e-4	NA	NA	0.355670060101394	NA	10	1
loop_10687	chr15	74200000	74225000	chr15	74500000	74525000	chr15:74200000-74225000_chr15:74500000-74525000	0.155765179004506	5.34285720142371	10.4643120686578	0.00612463072299109	0.0314844298103761	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.144986354490807	0.0314844298103761	NA	0.15886509541759	0.155765179004506	25	2
loop_4234	chr15	93590000	93600000	chr15	94210000	94220000	chr15:93590000-93600000_chr15:94210000-94220000	0.773746753993014	3.9901378001297	68.3288881934142	7.02733059177999e-8	1.40745615887756e-5	TRUE	TRUE	moderate_differential	up_in_mutant	10	1	10kb	FALSE	NA	1.40745615887756e-5	NA	NA	0.773746753993014	NA	10	1
loop_4566	chr15	24900000	24925000	chr15	25700000	25725000	chr15:24900000-24925000_chr15:25700000-25725000	0.192991144698156	4.15415067333152	11.6128566705384	0.00435516229390579	0.024712687819056	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.116759070742718	0.024712687819056	NA	0.275546002374526	0.192991144698156	25	2
loop_4245	chr15	61980000	61990000	chr15	63020000	63030000	chr15:61980000-61990000_chr15:63020000-63030000	0.304018207416548	3.34873441045626	8.68698672948598	0.00796632168005915	0.0468173960693583	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0468173960693583	NA	NA	0.304018207416548	NA	10	1
loop_4252	chr15	52800000	52810000	chr15	53690000	53700000	chr15:52800000-52810000_chr15:53690000-53700000	0.414601404290585	3.34295520486901	11.5566985902442	0.00284584550399765	0.0232257918667441	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0232257918667441	NA	NA	0.414601404290585	NA	10	1
loop_4267	chr16	31140000	31150000	chr16	31340000	31350000	chr16:31140000-31150000_chr16:31340000-31350000	0.207103602639843	5.21020423334755	11.3087135297092	0.00309669359309291	0.0243963740779738	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0243963740779738	NA	NA	0.207103602639843	NA	10	1
loop_474	chr16	42900000	42925000	chr16	43150000	43175000	chr16:42900000-42925000_chr16:43150000-43175000	-0.14150400025115	5.86870115399617	13.2430167536071	0.00276258635626359	0.0178836040923722	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.328213466559429	0.0178836040923722	NA	-0.10203300654228	-0.14150400025115	25	2
loop_4310	chr17	84830000	84840000	chr17	85020000	85030000	chr17:84830000-84840000_chr17:85020000-85030000	0.215924294610815	5.26819226287172	13.4023688171331	0.00155302501282505	0.0153415879932739	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0153415879932739	NA	NA	0.215924294610815	NA	10	1
loop_4316	chr17	31850000	31860000	chr17	32020000	32030000	chr17:31850000-31860000_chr17:32020000-32030000	0.213102065037996	4.77582426151087	9.39439190491018	0.00611226237353604	0.0389450230962465	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0389450230962465	NA	NA	0.213102065037996	NA	10	1
loop_4631	chr17	16950000	16975000	chr17	17225000	17250000	chr17:16950000-16975000_chr17:17225000-17250000	-0.163191371112267	5.8017210216287	16.1847726562832	0.0013057164651439	0.0106499341276736	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.906928223053041	0.0106499341276736	NA	-0.0157600495392178	-0.163191371112267	25	2
loop_4632	chr17	32525000	32550000	chr17	32850000	32875000	chr17:32525000-32550000_chr17:32850000-32875000	0.15590782069093	5.22112600874971	12.7398048099997	0.00316874265070967	0.0197066583966316	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.489357250949393	0.0197066583966316	NA	0.0932038592109088	0.15590782069093	25	2
loop_4326	chr17	79660000	79670000	chr17	80190000	80200000	chr17:79660000-79670000_chr17:80190000-80200000	-0.317098391828022	3.53547218267028	10.2118563785608	0.00454334771418838	0.0316092977151895	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	0.0316092977151895	NA	NA	-0.317098391828022	NA	10	1
loop_4338	chr1	135950000	135960000	chr1	136040000	136050000	chr1:135950000-135960000_chr1:136040000-136050000	0.223404361432531	5.5582048823644	15.4565550070183	8.2628158704867e-4	0.00972716702745152	TRUE	TRUE	weak_differential	up_in_mutant	10	2	10kb,25kb	TRUE	NA	0.00972716702745152	0.0310189910916506	NA	0.223404361432531	0.135478500220104	10	2
loop_4352	chr1	120580000	120590000	chr1	121210000	121220000	chr1:120580000-120590000_chr1:121210000-121220000	0.254076082334758	5.10293892257434	14.6991649779361	0.00103765965315523	0.0115175641344822	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0115175641344822	NA	NA	0.254076082334758	NA	10	1
loop_4358	chr1	65040000	65050000	chr1	65170000	65180000	chr1:65040000-65050000_chr1:65170000-65180000	0.356735703033614	4.52712413763799	21.115342678177	1.7548576919891e-4	0.00314586071443383	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.00314586071443383	NA	NA	0.356735703033614	NA	10	1
loop_4359	chr1	135460000	135470000	chr1	135700000	135710000	chr1:135460000-135470000_chr1:135700000-135710000	0.563821208914998	4.85231217366967	79.1328327456482	2.18639667387243e-8	6.1721781847153e-6	TRUE	TRUE	moderate_differential	up_in_mutant	10	1	10kb	FALSE	NA	6.1721781847153e-6	NA	NA	0.563821208914998	NA	10	1
loop_4364	chr1	97980000	97990000	chr1	98090000	98100000	chr1:97980000-97990000_chr1:98090000-98100000	0.348130874935813	5.0305604035946	24.2110320468145	8.26308919818462e-5	0.00184975504187255	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.00184975504187255	NA	NA	0.348130874935813	NA	10	1
loop_4372	chr1	92950000	92960000	chr1	93300000	93310000	chr1:92950000-92960000_chr1:93300000-93310000	0.270357566717467	4.52889814226656	12.6361328404979	0.00198749204885716	0.0181666840227416	TRUE	TRUE	weak_differential	up_in_mutant	10	2	10kb,25kb	TRUE	NA	0.0181666840227416	0.0526326797428063	NA	0.270357566717467	0.148725698762116	10	2
loop_4373	chr1	30940000	30950000	chr1	31150000	31160000	chr1:30940000-30950000_chr1:31150000-31160000	0.237423210549833	4.58643266993627	8.70050299167356	0.00792547654732684	0.0466580735394481	TRUE	TRUE	weak_differential	up_in_mutant	10	2	10kb,25kb	TRUE	NA	0.0466580735394481	0.0641914675647738	NA	0.237423210549833	0.131864312169336	10	2
loop_4376	chr1	187830000	187840000	chr1	188070000	188080000	chr1:187830000-187840000_chr1:188070000-188080000	0.596320911255412	3.69115530075232	38.7605678865607	4.43533672802703e-6	2.2659264295419e-4	TRUE	TRUE	moderate_differential	up_in_mutant	10	1	10kb	FALSE	NA	2.2659264295419e-4	NA	NA	0.596320911255412	NA	10	1
loop_4378	chr1	104620000	104630000	chr1	104970000	104980000	chr1:104620000-104630000_chr1:104970000-104980000	0.382181563530059	3.97073802424671	19.6568180690963	2.5562436512959e-4	0.00416022546602145	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.00416022546602145	NA	NA	0.382181563530059	NA	10	1
loop_4382	chr1	84730000	84740000	chr1	84980000	84990000	chr1:84730000-84740000_chr1:84980000-84990000	-0.3614433521232	3.73561842539968	12.3547299422223	0.00217957650946378	0.0193747743763489	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	0.0193747743763489	NA	NA	-0.3614433521232	NA	10	1
loop_4391	chr1	85020000	85030000	chr1	85210000	85220000	chr1:85020000-85030000_chr1:85210000-85220000	0.274842118888213	4.16447626728398	11.5725719526934	0.00283056583848712	0.0231268469518558	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0231268469518558	NA	NA	0.274842118888213	NA	10	1
loop_4399	chr18	34160000	34170000	chr18	34220000	34230000	chr18:34160000-34170000_chr18:34220000-34230000	0.3826323234078	6.04658157566716	47.4645273865044	1.08370276067516e-6	8.73917306613544e-5	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	8.73917306613544e-5	NA	NA	0.3826323234078	NA	10	1
loop_4403	chr18	65510000	65520000	chr18	65570000	65580000	chr18:65510000-65520000_chr18:65570000-65580000	0.154585635066674	5.63101197956211	9.30980154178401	0.00630637526285864	0.0396996041444873	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0396996041444873	NA	NA	0.154585635066674	NA	10	1
loop_4406	chr18	81970000	81980000	chr18	82400000	82410000	chr18:81970000-81980000_chr18:82400000-82410000	0.284491681576009	4.8691530532627	18.9390160660383	3.0930504597122e-4	0.00475879796085709	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.00475879796085709	NA	NA	0.284491681576009	NA	10	1
loop_4414	chr18	33790000	33800000	chr18	34000000	34010000	chr18:33790000-33800000_chr18:34000000-34010000	0.419742097560662	4.55021201119934	31.6230444038639	1.67183533710617e-5	5.8936101790322e-4	TRUE	TRUE	weak_differential	up_in_mutant	10	2	10kb,25kb	TRUE	NA	5.8936101790322e-4	0.019403675424513	NA	0.419742097560662	0.163973592615211	10	2
loop_4424	chr18	80480000	80490000	chr18	80590000	80600000	chr18:80480000-80490000_chr18:80590000-80600000	0.226831707140813	5.03440556826792	10.1403447810147	0.00466096421605114	0.0322263271653831	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0322263271653831	NA	NA	0.226831707140813	NA	10	1
loop_18909	chr18	68700000	68725000	chr18	69325000	69350000	chr18:68700000-68725000_chr18:69325000-69350000	-0.173200211146746	4.87764251585792	12.2840376697321	0.00359698212957565	0.0215496559822851	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.503434771714922	0.0215496559822851	NA	-0.0900854514010817	-0.173200211146746	25	2
loop_4439	chr19	42680000	42690000	chr19	42730000	42740000	chr19:42680000-42690000_chr19:42730000-42740000	0.199578484664692	6.57022416511969	21.225358256892	1.706752001694e-4	0.00310304363690201	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.00310304363690201	NA	NA	0.199578484664692	NA	10	1
loop_4444	chr19	58070000	58080000	chr19	58460000	58470000	chr19:58070000-58080000_chr19:58460000-58470000	0.359308929957888	4.57456572266555	25.0153809395623	6.85695368131137e-5	0.00160151264928214	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.00160151264928214	NA	NA	0.359308929957888	NA	10	1
loop_4452	chr2	160800000	160810000	chr2	160850000	160860000	chr2:160800000-160810000_chr2:160850000-160860000	0.138474394614383	6.92675566168376	10.9796330158864	0.00346827497107371	0.0262873406380911	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0262873406380911	NA	NA	0.138474394614383	NA	10	1
loop_4460	chr2	71150000	71160000	chr2	71210000	71220000	chr2:71150000-71160000_chr2:71210000-71220000	0.284367320880544	5.65167115203861	27.4466434806043	3.98325560271534e-5	0.00110476765687075	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.00110476765687075	NA	NA	0.284367320880544	NA	10	1
loop_4461	chr2	77810000	77820000	chr2	77920000	77930000	chr2:77810000-77820000_chr2:77920000-77930000	-0.228554425732302	5.94885266354232	21.755744970066	1.494397101478e-4	0.0028067381909255	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	0.0028067381909255	NA	NA	-0.228554425732302	NA	10	1
loop_4477	chr2	38640000	38650000	chr2	38730000	38740000	chr2:38640000-38650000_chr2:38730000-38740000	0.187532871875553	5.12139279519239	9.62595532736693	0.00561401723229301	0.036647371791536	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.036647371791536	NA	NA	0.187532871875553	NA	10	1
loop_4479	chr2	22960000	22970000	chr2	23070000	23080000	chr2:22960000-22970000_chr2:23070000-23080000	0.190981979457969	5.65380103690992	12.7204863513508	0.00193362104766048	0.0178757241298347	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0178757241298347	NA	NA	0.190981979457969	NA	10	1
loop_4487	chr2	67560000	67570000	chr2	67820000	67830000	chr2:67560000-67570000_chr2:67820000-67830000	0.370950574450248	4.67531103562928	30.936324470139	1.91844803391955e-5	6.5094926392304e-4	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	6.5094926392304e-4	NA	NA	0.370950574450248	NA	10	1
loop_4494	chr2	166440000	166450000	chr2	166560000	166570000	chr2:166440000-166450000_chr2:166560000-166570000	0.593803656239782	4.96197690356453	73.8933673135031	3.78636859039794e-8	8.8844604722775e-6	TRUE	TRUE	moderate_differential	up_in_mutant	10	1	10kb	FALSE	NA	8.8844604722775e-6	NA	NA	0.593803656239782	NA	10	1
loop_4497	chr2	67530000	67540000	chr2	68340000	68350000	chr2:67530000-67540000_chr2:68340000-68350000	0.632482333743561	4.32487065555406	53.8001881241936	4.34920757750803e-7	4.59959186421317e-5	TRUE	TRUE	moderate_differential	up_in_mutant	10	1	10kb	FALSE	NA	4.59959186421317e-5	NA	NA	0.632482333743561	NA	10	1
loop_4847	chr2	3325000	3350000	chr2	3500000	3525000	chr2:3325000-3350000_chr2:3500000-3525000	-0.175759314280531	5.48316489342302	17.1528233771065	0.00103825465083533	0.00913646176347676	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.0124614288105191	0.00913646176347676	NA	-0.307705540826739	-0.175759314280531	25	2
loop_4502	chr2	138990000	139000000	chr2	139160000	139170000	chr2:138990000-139000000_chr2:139160000-139170000	-0.276183293497892	4.7160519804068	16.6670072501579	5.8047716274019e-4	0.00747290053875769	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	0.00747290053875769	NA	NA	-0.276183293497892	NA	10	1
loop_775	chr2	41750000	41775000	chr2	41975000	42000000	chr2:41750000-41775000_chr2:41975000-42000000	-0.211267722668449	5.94355791030935	15.8522150095919	0.00141530972696324	0.0112683402851663	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.0219263514412054	0.0112683402851663	NA	-0.225215683446302	-0.211267722668449	25	2
loop_7393	chr2	76250000	76275000	chr2	76600000	76625000	chr2:76250000-76275000_chr2:76600000-76625000	0.219899759224781	4.70210404151214	13.2560191973361	0.00275291689018872	0.0178606866177066	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.0248769670683402	0.0178606866177066	NA	0.383927526639678	0.219899759224781	25	2
loop_4509	chr2	71150000	71160000	chr2	71540000	71550000	chr2:71150000-71160000_chr2:71540000-71550000	0.328935281920303	3.97791090432077	13.4456531245767	0.00153183856317258	0.0152188631965416	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0152188631965416	NA	NA	0.328935281920303	NA	10	1
loop_4518	chr2	107080000	107090000	chr2	107870000	107880000	chr2:107080000-107090000_chr2:107870000-107880000	0.339387013974414	3.73349064093491	8.70263535994048	0.0079190792425748	0.0466366384121658	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0466366384121658	NA	NA	0.339387013974414	NA	10	1
loop_4526	chr2	117540000	117550000	chr2	118240000	118250000	chr2:117540000-117550000_chr2:118240000-118250000	0.627490540398595	2.93578408585571	28.3723587577078	3.26409178898043e-5	9.5443056031272e-4	TRUE	TRUE	moderate_differential	up_in_mutant	10	1	10kb	FALSE	NA	9.5443056031272e-4	NA	NA	0.627490540398595	NA	10	1
loop_4536	chrX	166800000	166810000	chrX	167200000	167210000	chrX:166800000-166810000_chrX:167200000-167210000	0.506620866364945	2.87757909489162	13.4343340824	0.00153736503832011	0.0152544978056355	TRUE	TRUE	moderate_differential	up_in_mutant	10	2	10kb,25kb	TRUE	NA	0.0152544978056355	0.042124980489148	NA	0.506620866364945	0.220829213910496	10	2
loop_19940	chrX	99800000	99825000	chrX	99975000	100000000	chrX:99800000-99825000_chrX:99975000-100000000	0.204821727516329	4.00647727555728	9.91470571565129	0.00725780223339687	0.0355108299248811	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.0586469919966735	0.0355108299248811	NA	0.294099618135435	0.204821727516329	25	2
loop_19100	chr3	65650000	65675000	chr3	65850000	65875000	chr3:65650000-65675000_chr3:65850000-65875000	-0.151708909831799	5.80051404428523	14.3548910282002	0.00206030754220696	0.014658018644377	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.0894511391931036	0.014658018644377	NA	-0.174246762934187	-0.151708909831799	25	2
loop_4573	chr3	18620000	18630000	chr3	18990000	19000000	chr3:18620000-18630000_chr3:18990000-19000000	0.250998260556025	4.53765892589158	9.98568973605397	0.00492712546862563	0.0333365332155263	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0333365332155263	NA	NA	0.250998260556025	NA	10	1
loop_4574	chr3	146180000	146190000	chr3	146320000	146330000	chr3:146180000-146190000_chr3:146320000-146330000	0.577329775988804	3.87452423809819	36.4101093889184	6.73424291787678e-6	3.0789774892401e-4	TRUE	TRUE	moderate_differential	up_in_mutant	10	1	10kb	FALSE	NA	3.0789774892401e-4	NA	NA	0.577329775988804	NA	10	1
loop_4576	chr3	115710000	115720000	chr3	115880000	115890000	chr3:115710000-115720000_chr3:115880000-115890000	0.332503613037648	4.18019062732809	15.4088133958903	8.3810199332812e-4	0.00983303489528363	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.00983303489528363	NA	NA	0.332503613037648	NA	10	1
loop_13970	chr3	84150000	84175000	chr3	84525000	84550000	chr3:84150000-84175000_chr3:84525000-84550000	0.136981552512279	4.82714623851647	8.55701565542046	0.0112669923940152	0.0485578091808835	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.383833212497341	0.0485578091808835	NA	0.113171746028819	0.136981552512279	25	3
loop_4584	chr3	158200000	158210000	chr3	159540000	159550000	chr3:158200000-158210000_chr3:159540000-159550000	0.945935162378319	3.28120425631254	74.7923733308518	3.43865300024726e-8	8.45908638060827e-6	TRUE	TRUE	moderate_differential	up_in_mutant	10	1	10kb	FALSE	NA	8.45908638060827e-6	NA	NA	0.945935162378319	NA	10	1
loop_19130	chr3	30000000	30025000	chr3	30500000	30525000	chr3:30000000-30025000_chr3:30500000-30525000	0.388602748635328	4.42207813488675	40.0217581631304	2.04995436169542e-5	6.9076631624767e-4	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.0205587135890361	6.9076631624767e-4	NA	0.477545679856886	0.388602748635328	25	2
loop_4590	chr3	124290000	124300000	chr3	124580000	124590000	chr3:124290000-124300000_chr3:124580000-124590000	-0.304400587088923	4.31535171786376	15.0717956013897	9.270186264624e-4	0.0105587748133352	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	0.0105587748133352	NA	NA	-0.304400587088923	NA	10	1
loop_5002	chr3	5225000	5250000	chr3	5550000	5575000	chr3:5225000-5250000_chr3:5550000-5575000	-0.21832164912526	4.98197713554868	22.6398213301395	3.225388082977e-4	0.0040915090868511	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.012384956944475	0.0040915090868511	NA	-0.303885988433917	-0.21832164912526	25	2
loop_5009	chr3	145350000	145375000	chr3	145900000	145925000	chr3:145350000-145375000_chr3:145900000-145925000	0.353621848617269	4.17596134724119	34.52070676043	4.3737767732181e-5	0.00111381146841577	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.00488764898159258	0.00111381146841577	NA	0.463595292740551	0.353621848617269	25	2
loop_4596	chr3	41180000	41190000	chr3	41740000	41750000	chr3:41180000-41190000_chr3:41740000-41750000	-0.32199890144562	3.26819844774484	8.52360059259595	0.00847873446941047	0.0487403399826512	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	0.0487403399826512	NA	NA	-0.32199890144562	NA	10	1
loop_4607	chr4	108400000	108410000	chr4	108450000	108460000	chr4:108400000-108410000_chr4:108450000-108460000	0.160054373426936	6.52889605331611	12.806302599588	0.00188047429573598	0.0175289383806736	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0175289383806736	NA	NA	0.160054373426936	NA	10	1
loop_4625	chr4	135240000	135250000	chr4	135300000	135310000	chr4:135240000-135250000_chr4:135300000-135310000	0.27758256137791	6.44848283279932	29.1237616900764	2.78488200316697e-5	8.5057286768791e-4	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	8.5057286768791e-4	NA	NA	0.27758256137791	NA	10	1
loop_4629	chr4	144890000	144900000	chr4	145100000	145110000	chr4:144890000-144900000_chr4:145100000-145110000	0.261727662570596	5.07215448891854	17.5356767296356	4.5407617356541e-4	0.00621321158411879	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.00621321158411879	NA	NA	0.261727662570596	NA	10	1
loop_4632	chr4	140900000	140910000	chr4	140950000	140960000	chr4:140900000-140910000_chr4:140950000-140960000	0.144111014002351	6.00981579987833	9.52088656344474	0.00583425721536506	0.0377057239620528	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0377057239620528	NA	NA	0.144111014002351	NA	10	1
