loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	resolution_kb	n_resolutions_detected	resolutions_list	is_multi_resolution	FDR_5kb	FDR_10kb	FDR_25kb	logFC_5kb	logFC_10kb	logFC_25kb	kept_from_resolution	n_overlaps	span_length	loop_footprint	cluster	cluster_label	loop_class	SE_anchor	shared_anchor	DEG_status	DEG_genes	anchor1_H3K27ac_overlap	anchor1_H3K27me3_overlap	anchor1_H3K4me1_overlap	anchor1_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor1_CTCF_overlap	anchor1_CTCF_motif_overlap	anchor2_H3K27ac_overlap	anchor2_H3K27me3_overlap	anchor2_H3K4me1_overlap	anchor2_H3K4me3_overlap	anchor2_Bivalent_Promoter_overlap	anchor2_CTCF_overlap	anchor2_CTCF_motif_overlap	anchor1_distance_to_tss	anchor2_distance_to_tss	anchor1_type	anchor2_type	loop_type	anchor1_is_EorP	anchor2_is_EorP	anchor1_nearest_gene	anchor1_nearest_gene_dist	anchor2_nearest_gene	anchor2_nearest_gene_dist
loop_15052	chr5	43050000	43075000	chr5	43350000	43375000	chr5:43050000-43075000_chr5:43350000-43375000	-0.167821122150626	5.28939509382752	10.436522908844	0.00617676701249616	0.0316646628602404	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.0794866348806163	0.0316646628602404	NA	-0.216414615009838	-0.167821122150626	25	2	275000	325000	clust3	clust3	CRE	FALSE	FALSE	FALSE	NA	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	158169	114644	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer	TRUE	TRUE	Cpeb2	158168	Cpeb2	60276
loop_2408	chr5	98350000	98375000	chr5	99150000	99175000	chr5:98350000-98375000_chr5:99150000-99175000	0.28446249202951	4.18979243067375	13.6817904058162	0.00245679273018611	0.0165446213635973	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.267554568471778	0.0165446213635973	NA	0.160512722212372	0.28446249202951	25	2	775000	825000	clust4	clust4	structural	FALSE	FALSE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	20695	112648	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site	FALSE	FALSE	Cfap299	0	Rasgef1b	42424
loop_14965	chr5	115650000	115675000	chr5	115900000	115925000	chr5:115650000-115675000_chr5:115900000-115925000	0.206225898612768	5.18992581696317	14.4694456998029	0.00200043203213667	0.014366857784029	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.0418465049906014	0.014366857784029	NA	0.233863361205016	0.206225898612768	25	2	225000	275000	clust4	clust4	mixed	FALSE	FALSE	TRUE	Cit	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	4426	54721	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer	TRUE	TRUE	Bicdl1	0	Cit	0
loop_15036	chr5	103350000	103375000	chr5	103800000	103825000	chr5:103350000-103375000_chr5:103800000-103825000	0.213776518260685	4.85809510931688	15.5029323011619	0.00154197358171601	0.0118915603477668	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.101151608211383	0.0118915603477668	NA	0.195666320632593	0.213776518260685	25	2	425000	475000	clust4	clust4	structural	FALSE	TRUE	TRUE	Aff1	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	3405	86258	Polycomb	Poised_Enhancer	Polycomb-Poised_Enhancer	FALSE	FALSE	Ptpn13	50190	Aff1	0
loop_16701	chr5	125520000	125530000	chr5	126390000	126400000	chr5:125520000-125530000_chr5:126390000-126400000	0.405128651017528	3.66578451184016	12.5030231460712	0.00207591433504192	0.0187478424703387	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0187478424703387	NA	NA	0.405128651017528	NA	10	1	860000	880000	clust4	clust4	structural	FALSE	TRUE	FALSE	NA	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	1773	630782	Repressed_Promoter	CTCF_Site	Repressed_Promoter-CTCF_Site	FALSE	FALSE	Tmem132b	1772	Tmem132b	597417
loop_18064	chr5	102200000	102225000	chr5	102875000	102900000	chr5:102200000-102225000_chr5:102875000-102900000	0.234502941152695	4.90361890017404	12.1062121770788	0.00378190062593359	0.0222764103285571	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.146760175850504	0.0222764103285571	NA	0.202582071422878	0.234502941152695	25	2	650000	700000	clust4	clust4	unclassified	FALSE	FALSE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	130078	311333	CTCF_Site	Other	CTCF_Site-Other	FALSE	FALSE	Wdfy3	130079	Arhgap24	0
loop_16703	chr5	100670000	100680000	chr5	100910000	100920000	chr5:100670000-100680000_chr5:100910000-100920000	0.309578454390185	4.18290434689351	15.746245631918	7.584229234145e-4	0.00912041849241073	TRUE	TRUE	weak_differential	up_in_mutant	10	2	10kb,25kb	TRUE	NA	0.00912041849241073	0.0840720895904992	NA	0.309578454390185	0.117237812978085	10	2	230000	250000	clust4	clust4	structural	FALSE	FALSE	TRUE	Hpse	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0	64286	Active_Promoter	CTCF_Site	Active_Promoter-CTCF_Site	TRUE	FALSE	Hpse	0	Gpat3	10898
loop_16709	chr5	3890000	3900000	chr5	4190000	4200000	chr5:3890000-3900000_chr5:4190000-4200000	-0.406105754311341	4.17192037676125	21.0126170819851	1.8011251886526e-4	0.0031871043994986	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	0.0031871043994986	NA	NA	-0.406105754311341	NA	10	1	290000	310000	clust6	clust6_short	CRE	FALSE	FALSE	FALSE	NA	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	0	0	CTCF_Site	Active_Promoter	Active_Promoter-CTCF_Site	TRUE	TRUE	Mterf1a	0	Mterf1b	0
loop_16717	chr5	77800000	77810000	chr5	80500000	80510000	chr5:77800000-77810000_chr5:80500000-80510000	0.467923011933171	2.98626823955898	8.92824990501461	0.00727161123939083	0.0438770520044982	TRUE	TRUE	weak_differential	up_in_mutant	10	2	10kb,25kb	TRUE	NA	0.0438770520044982	0.666627216230862	NA	0.467923011933171	0.0859452440696593	10	2	2690000	2710000	clust5	clust5	unclassified	FALSE	TRUE	FALSE	NA	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	334511	510137	Polycomb	CTCF_Site	Polycomb-CTCF_Site	FALSE	FALSE	Igfbp7	391959	Adgrl3	510136
loop_15200	chr6	86125000	86150000	chr6	86350000	86375000	chr6:86125000-86150000_chr6:86350000-86375000	0.212017866106984	6.66864179696693	26.6944656615508	1.5237456809093e-4	0.00252283801941474	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.00972716702745152	0.00252283801941474	NA	0.190491213443199	0.212017866106984	25	2	200000	250000	clust4	clust4	structural	FALSE	FALSE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	45222	0	CTCF_Site	Active_Promoter	Active_Promoter-CTCF_Site	FALSE	TRUE	Add2	591	Snrpg	0
loop_16956	chr6	107440000	107450000	chr6	107530000	107540000	chr6:107440000-107450000_chr6:107530000-107540000	-0.182566829417634	5.4859654142801	11.0290396331067	0.00340946066378138	0.0259632953373823	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	0.0259632953373823	NA	NA	-0.182566829417634	NA	10	1	80000	100000	clust3	clust3	CRE	FALSE	FALSE	TRUE	Lrrn1	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	79767	231	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer	TRUE	TRUE	Lrrn1	79766	Lrrn1	0
loop_17034	chr6	38920000	38930000	chr6	39060000	39070000	chr6:38920000-38930000_chr6:39060000-39070000	0.195413179701513	5.68353539393863	11.4008623832412	0.00300071794522845	0.0239340156995773	TRUE	TRUE	weak_differential	up_in_mutant	10	2	10kb,25kb	TRUE	NA	0.0239340156995773	0.0311163183261428	NA	0.195413179701513	0.127049481783332	10	2	130000	150000	clust4	clust4	structural	FALSE	FALSE	FALSE	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	43834	0	Poised_Enhancer	CTCF_Site	Poised_Enhancer-CTCF_Site	FALSE	TRUE	Tbxas1	0	Tbxas1	0
loop_17054	chr6	88580000	88590000	chr6	88700000	88710000	chr6:88580000-88590000_chr6:88700000-88710000	-0.191930148282785	6.01247180648616	14.2711344345927	0.00118313114904324	0.0126843316746313	TRUE	TRUE	weak_differential	down_in_mutant	10	2	10kb,25kb	TRUE	NA	0.0126843316746313	0.631760088750969	NA	-0.191930148282785	-0.0319343301958649	10	2	110000	130000	clust3	clust3	unclassified	FALSE	FALSE	TRUE	Kbtbd12	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	47949	14411	CTCF_Site	Other	CTCF_Site-Other	FALSE	FALSE	Kbtbd12	0	Mgll	14410
loop_17137	chr6	51470000	51480000	chr6	51580000	51590000	chr6:51470000-51480000_chr6:51580000-51590000	-0.414521421086754	5.05848755655597	39.0156184408121	4.24314665419051e-6	2.1975033198544e-4	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	2.1975033198544e-4	NA	NA	-0.414521421086754	NA	10	1	100000	120000	clust6	clust6_short	CRE	FALSE	TRUE	TRUE	Snx10	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	56098	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer	TRUE	TRUE	Cbx3	0	Snx10	0
loop_17192	chr6	43330000	43340000	chr6	43440000	43450000	chr6:43330000-43340000_chr6:43440000-43450000	-0.386189190576847	4.91391312486109	34.4496332627662	9.67478377931848e-6	3.8960801867177e-4	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	3.8960801867177e-4	NA	NA	-0.386189190576847	NA	10	1	100000	120000	clust6	clust6_short	CRE	FALSE	FALSE	TRUE	Tpk1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	20445	17978	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer	TRUE	TRUE	Tpk1	4999	Tpk1	0
loop_17228	chr6	51470000	51480000	chr6	51850000	51860000	chr6:51470000-51480000_chr6:51850000-51860000	-0.370278900946949	3.99770312817927	17.8263159353468	4.1884029048778e-4	0.00586946963115757	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	0.00586946963115757	NA	NA	-0.370278900946949	NA	10	1	370000	390000	clust6	clust6_short	CRE	FALSE	TRUE	FALSE	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	152548	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer	TRUE	TRUE	Cbx3	0	Skap2	0
loop_17279	chr6	51850000	51860000	chr6	52220000	52230000	chr6:51850000-51860000_chr6:52220000-52230000	0.347824163067264	4.34959111575946	20.9140113353048	1.8467950626914e-4	0.00324508275301495	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.00324508275301495	NA	NA	0.347824163067264	NA	10	1	360000	380000	clust4	clust4	mixed	FALSE	TRUE	FALSE	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	152548	0	Active_Enhancer	Repressed_Promoter	Repressed_Promoter-Active_Enhancer	TRUE	TRUE	Skap2	0	Hoxa9	0
loop_15498	chr6	114925000	114950000	chr6	115525000	115550000	chr6:114925000-114950000_chr6:115525000-115550000	-0.188173575354919	4.90930533792708	15.0213285538547	0.00173862187868701	0.0128857717364563	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.0174740717890146	0.0128857717364563	NA	-0.317939566068116	-0.188173575354919	25	2	575000	625000	clust3	clust3	mixed	FALSE	TRUE	FALSE	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	19993	0	Active_Enhancer	CTCF_Site	Active_Enhancer-CTCF_Site	TRUE	TRUE	Vgll4	0	Tsen2	0
loop_15555	chr6	19575000	19600000	chr6	20750000	20775000	chr6:19575000-19600000_chr6:20750000-20775000	-0.210057939620774	4.40574159551599	10.100307114339	0.00684998374586686	0.0341294500361974	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.126606361228978	0.0341294500361974	NA	-0.227942528667599	-0.210057939620774	25	2	1150000	1200000	clust3	clust3	CRE	FALSE	FALSE	FALSE	NA	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	19657	440502	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer	TRUE	TRUE	Ankrd7	695414	Kcnd2	440501
loop_6411	chr6	131500000	131525000	chr6	133875000	133900000	chr6:131500000-131525000_chr6:133875000-133900000	-0.348940731581651	4.25266837447064	10.1526413887426	0.00735635473801764	0.0358075634706128	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.10500291071232	0.0358075634706128	NA	-0.317416962619558	-0.348940731581651	25	2	2350000	2400000	clust6	clust6_long	unclassified	FALSE	TRUE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	13599	21237	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site	FALSE	FALSE	5430401F13Rik	0	Kap	21238
loop_17321	chr6	65650000	65660000	chr6	66450000	66460000	chr6:65650000-65660000_chr6:66450000-66460000	0.245942395400925	5.20328306579586	12.2898338656335	0.00222672111927514	0.0196625643275205	TRUE	TRUE	weak_differential	up_in_mutant	10	2	10kb,25kb	TRUE	NA	0.0196625643275205	0.0879717092935242	NA	0.245942395400925	0.130700756612589	10	2	790000	810000	clust4	clust4	unclassified	FALSE	FALSE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	11589	75389	CTCF_Site	Other	CTCF_Site-Other	FALSE	FALSE	Ndnf	11588	Mad2l1	75388
loop_17346	chr6	45320000	45330000	chr6	46950000	46960000	chr6:45320000-45330000_chr6:46950000-46960000	0.294728589088656	4.32763034980611	11.917550661853	0.00252008915684	0.0213432019091865	TRUE	TRUE	weak_differential	up_in_mutant	10	2	10kb,25kb	TRUE	NA	0.0213432019091865	0.482762241960983	NA	0.294728589088656	0.0668913046628225	10	2	1620000	1640000	clust4	clust4	unclassified	FALSE	TRUE	TRUE	Cntnap2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	260642	493397	Poised_Enhancer	Other	Poised_Enhancer-Other	FALSE	FALSE	Cntnap2	0	Cntnap2	0
loop_17350	chr6	60550000	60560000	chr6	60940000	60950000	chr6:60550000-60560000_chr6:60940000-60950000	-0.42291309592519	4.96539112616405	37.7453373222043	5.30048495089109e-6	2.5577947848308e-4	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	2.5577947848308e-4	NA	NA	-0.42291309592519	NA	10	1	380000	400000	clust6	clust6_short	unclassified	FALSE	FALSE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	146292	0	CTCF_Site	Other	CTCF_Site-Other	FALSE	TRUE	Snca	171573	Mmrn1	0
loop_17353	chr6	27650000	27660000	chr6	28130000	28140000	chr6:27650000-27660000_chr6:28130000-28140000	0.475399207872211	4.03678140383715	30.7380340010385	1.99694759868453e-5	6.675763375691e-4	TRUE	TRUE	weak_differential	up_in_mutant	10	2	10kb,25kb	TRUE	NA	6.675763375691e-4	0.0173395936783691	NA	0.475399207872211	0.251446153300701	10	2	470000	490000	clust5	clust5	structural	FALSE	FALSE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	276749	0	CTCF_Site	Repressed_Promoter	Repressed_Promoter-CTCF_Site	FALSE	TRUE	Grm8	0	Grm8	0
loop_15570	chr6	3500000	3525000	chr6	5375000	5400000	chr6:3500000-3525000_chr6:5375000-5400000	-0.239732356422316	4.23656680876074	15.4008502506121	0.00158142268414847	0.0121179037983698	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.0800471122505996	0.0121179037983698	NA	-0.258277254792781	-0.239732356422316	25	2	1850000	1900000	clust3	clust3	mixed	FALSE	TRUE	FALSE	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	1617	0	Active_Promoter	Repressed_Promoter	Active_Promoter-Repressed_Promoter	TRUE	TRUE	Vps50	0	Asb4	0
loop_17358	chr6	131510000	131520000	chr6	133200000	133210000	chr6:131510000-131520000_chr6:133200000-133210000	-0.326957624066967	3.43431896945756	8.92028600100554	0.00729341124513954	0.0439702938998397	TRUE	TRUE	weak_differential	down_in_mutant	10	2	10kb,25kb	TRUE	NA	0.0439702938998397	0.165295901179595	NA	-0.326957624066967	-0.1855146117	10	2	1680000	1700000	clust6	clust6_long	unclassified	FALSE	FALSE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	23599	82215	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site	FALSE	FALSE	5430401F13Rik	0	5530400C23Rik	82214
loop_17619	chr7	90030000	90040000	chr7	90120000	90130000	chr7:90030000-90040000_chr7:90120000-90130000	-0.210555938290752	6.29570364745352	14.5240359374022	0.00109464110872534	0.0119549882180941	TRUE	TRUE	weak_differential	down_in_mutant	10	2	10kb,25kb	TRUE	NA	0.0119549882180941	0.272497915699151	NA	-0.210555938290752	-0.0911928647328672	10	2	80000	100000	clust3	clust3	CRE	FALSE	FALSE	FALSE	NA	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	49016	0	Active_Enhancer	Other	Active_Enhancer-Other	TRUE	TRUE	Eed	49017	Picalm	211
loop_15879	chr7	119000000	119025000	chr7	119500000	119525000	chr7:119000000-119025000_chr7:119500000-119525000	0.191937409485036	4.83745120969691	9.71720978263655	0.00772291911930838	0.0370402314120979	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.056273816075617	0.0370402314120979	NA	0.202951479544751	0.191937409485036	25	2	475000	525000	clust4	clust4	structural	FALSE	FALSE	FALSE	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	4788	0	Poised_Enhancer	CTCF_Site	Poised_Enhancer-CTCF_Site	FALSE	TRUE	Gprc5b	4789	Pdilt	0
loop_17749	chr7	89630000	89640000	chr7	89790000	89800000	chr7:89630000-89640000_chr7:89790000-89800000	-0.233492930527702	5.2216819472521	11.477855245795	0.00292305514217794	0.0235761168844516	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	0.0235761168844516	NA	NA	-0.233492930527702	NA	10	1	150000	170000	clust3	clust3	CRE	FALSE	FALSE	TRUE	Me3	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	103628	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer	TRUE	TRUE	Me3	0	Me3	0
loop_15927	chr7	143575000	143600000	chr7	143750000	143775000	chr7:143575000-143600000_chr7:143750000-143775000	0.194019475569409	5.370765468375	9.00692773508638	0.00970585766502646	0.0435645609433705	TRUE	TRUE	weak_differential	up_in_mutant	25	2	10kb,25kb	TRUE	NA	0.0591796170931666	0.0435645609433705	NA	0.209813724829945	0.194019475569409	25	2	150000	200000	clust4	clust4	mixed	FALSE	TRUE	TRUE	Osbpl5	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	89	0	Active_Promoter	Repressed_Promoter	Active_Promoter-Repressed_Promoter	TRUE	TRUE	Cars	0	Mrgprg	0
loop_17964	chr7	83800000	83810000	chr7	84080000	84090000	chr7:83800000-83810000_chr7:84080000-84090000	-0.408303405817707	3.26199118448851	13.7709668659921	0.00138241389195	0.0141505161477215	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	0.0141505161477215	NA	NA	-0.408303405817707	NA	10	1	270000	290000	clust6	clust6_short	mixed	FALSE	FALSE	FALSE	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	5119	0	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer	TRUE	TRUE	Cfap161	5120	Cemip	0
loop_17967	chr7	6360000	6370000	chr7	7290000	7300000	chr7:6360000-6370000_chr7:7290000-7300000	-0.237593231877804	4.51188602428066	9.81356273064792	0.00524338480054522	0.03493571505403	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	0.03493571505403	NA	NA	-0.237593231877804	NA	10	1	920000	940000	clust3	clust3	CRE	FALSE	FALSE	FALSE	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	0	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter	TRUE	TRUE	Zfp78	0	Clcn4	0
loop_17974	chr7	110280000	110290000	chr7	110540000	110550000	chr7:110280000-110290000_chr7:110540000-110550000	-0.252209021632863	4.3926126878074	11.1062027432132	0.00331981270662462	0.0255470932255452	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	0.0255470932255452	NA	NA	-0.252209021632863	NA	10	1	250000	270000	clust3	clust3	structural	FALSE	FALSE	TRUE	Sbf2	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	58288	64921	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	Swap70	0	Sbf2	0
loop_2551	chr7	72400000	72425000	chr7	73625000	73650000	chr7:72400000-72425000_chr7:73625000-73650000	-0.272170061082347	3.4595702678971	12.262077110506	0.00361925355850173	0.0215973376335947	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.104376011770533	0.0215973376335947	NA	-0.273405953848848	-0.272170061082347	25	2	1200000	1250000	clust6	clust6_long	structural	TRUE	TRUE	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	93391	36600	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site	FALSE	FALSE	Mctp2	93392	Chd2	83170
loop_18019	chr7	116240000	116250000	chr7	116600000	116610000	chr7:116240000-116250000_chr7:116600000-116610000	-0.355502311495839	3.27821553219952	11.4093457136459	0.00299207151460232	0.0239189728615922	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	0.0239189728615922	NA	NA	-0.355502311495839	NA	10	1	350000	370000	clust6	clust6_short	structural	FALSE	TRUE	FALSE	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	58375	95630	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	Plekha7	0	Nucb2	59416
loop_18042	chr7	69490000	69500000	chr7	71860000	71870000	chr7:69490000-69500000_chr7:71860000-71870000	-0.454027243468176	3.20127024295045	17.9023815761761	4.1012645352983e-4	0.00578509789999104	TRUE	TRUE	weak_differential	down_in_mutant	10	1	10kb	FALSE	NA	0.00578509789999104	NA	NA	-0.454027243468176	NA	10	1	2360000	2380000	clust6	clust6_long	structural	FALSE	TRUE	FALSE	NA	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0	39692	Repressed_Promoter	CTCF_Site	Repressed_Promoter-CTCF_Site	TRUE	FALSE	Arrdc4	740759	Mctp2	207828
loop_18047	chr7	95490000	95500000	chr7	96910000	96920000	chr7:95490000-95500000_chr7:96910000-96920000	0.487637969968264	3.66217004567809	23.5125145452993	9.74494169983273e-5	0.0020924812196453	TRUE	TRUE	weak_differential	up_in_mutant	10	1	10kb	FALSE	NA	0.0020924812196453	NA	NA	0.487637969968264	NA	10	1	1410000	1430000	clust5	clust5	unclassified	FALSE	FALSE	TRUE	Tenm4	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	671245	31504	CTCF_Site	Polycomb	Polycomb-CTCF_Site	FALSE	FALSE	Tenm4	671244	Tenm4	0
loop_16121	chr7	17075000	17100000	chr7	18675000	18700000	chr7:17075000-17100000_chr7:18675000-18700000	-0.322860465508609	3.62478657492993	11.6554512868178	0.00430189781785083	0.0245112043822685	TRUE	TRUE	weak_differential	down_in_mutant	25	2	10kb,25kb	TRUE	NA	0.170313721651271	0.0245112043822685	NA	-0.323700591495955	-0.322860465508609	25	2	1575000	1625000	clust6	clust6_long	mixed	FALSE	FALSE	TRUE	Psg16	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	959	0	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site	TRUE	TRUE	Psg16	0	Psg20	0
