stripe_id	direction	direction_confidence	significant_FDR05	symbol	entrez_id
stripe_3265	unchanged	low	FALSE	Cebpz	12607
stripe_3265	unchanged	low	FALSE	Cebpzos	68554
stripe_3265	unchanged	low	FALSE	Eif2ak2	19106
stripe_3265	unchanged	low	FALSE	Gpatch11	53951
stripe_3265	unchanged	low	FALSE	Heatr5b	320473
stripe_3265	unchanged	low	FALSE	Ndufaf7	73694
stripe_3265	unchanged	low	FALSE	Sult6b1	73671
stripe_3266	unchanged	low	FALSE	Cdc42ep3	260409
stripe_3266	unchanged	low	FALSE	Cebpz	12607
stripe_3266	unchanged	low	FALSE	Cebpzos	68554
stripe_3266	unchanged	low	FALSE	Eif2ak2	19106
stripe_3266	unchanged	low	FALSE	Gpatch11	53951
stripe_3266	unchanged	low	FALSE	Heatr5b	320473
stripe_3266	unchanged	low	FALSE	Ndufaf7	73694
stripe_3266	unchanged	low	FALSE	Prkd3	75292
stripe_3266	unchanged	low	FALSE	Qpct	70536
stripe_3266	unchanged	low	FALSE	Sult6b1	73671
stripe_3267	gained	low	FALSE	Cyp1b1	13078
stripe_3268	unchanged	low	FALSE	Arhgef33	381112
stripe_3268	unchanged	low	FALSE	Atl2	56298
stripe_3268	unchanged	low	FALSE	Dhx57	106794
stripe_3268	unchanged	low	FALSE	Galm	319625
stripe_3268	unchanged	low	FALSE	Gemin6	67242
stripe_3268	unchanged	low	FALSE	Hnrnpll	72692
stripe_3268	unchanged	low	FALSE	Morn2	378462
stripe_3268	unchanged	low	FALSE	Srsf7	225027
stripe_3268	unchanged	low	FALSE	Ttc39d	67737
stripe_3269	unchanged	low	FALSE	Arhgef33	381112
stripe_3269	unchanged	low	FALSE	Cdkl4	381113
stripe_3269	unchanged	low	FALSE	Dhx57	106794
stripe_3269	unchanged	low	FALSE	Galm	319625
stripe_3269	unchanged	low	FALSE	Gemin6	67242
stripe_3269	unchanged	low	FALSE	Hnrnpll	72692
stripe_3269	unchanged	low	FALSE	Map4k3	225028
stripe_3269	unchanged	low	FALSE	Morn2	378462
stripe_3269	unchanged	low	FALSE	Sos1	20662
stripe_3269	unchanged	low	FALSE	Srsf7	225027
stripe_3269	unchanged	low	FALSE	Thumpd2	72167
stripe_3269	unchanged	low	FALSE	Tmem178	68027
stripe_3269	unchanged	low	FALSE	Ttc39d	67737
stripe_3270	unchanged	low	FALSE	Atl2	56298
stripe_3270	unchanged	low	FALSE	Galm	319625
stripe_3270	unchanged	low	FALSE	Hnrnpll	72692
stripe_3271	gained	low	FALSE	Galm	319625
stripe_3271	gained	low	FALSE	Hnrnpll	72692
stripe_3272	unchanged	low	FALSE	Cdkl4	381113
stripe_3272	unchanged	low	FALSE	Map4k3	225028
stripe_3272	unchanged	low	FALSE	Sos1	20662
stripe_3272	unchanged	low	FALSE	Tmem178	68027
stripe_3273	unchanged	low	FALSE	Arhgef33	381112
stripe_3273	unchanged	low	FALSE	Dhx57	106794
stripe_3273	unchanged	low	FALSE	Gemin6	67242
stripe_3273	unchanged	low	FALSE	Morn2	378462
stripe_3273	unchanged	low	FALSE	Sos1	20662
stripe_3273	unchanged	low	FALSE	Srsf7	225027
stripe_3273	unchanged	low	FALSE	Ttc39d	67737
stripe_3274	unchanged	medium	FALSE	Map4k3	225028
stripe_3275	gained	low	FALSE	Map4k3	225028
stripe_3276	unchanged	low	FALSE	Slc8a1	20541
stripe_3278	unchanged	low	FALSE	Slc8a1	20541
stripe_3279	gained	low	FALSE	Pkdcc	106522
stripe_3280	unchanged	high	TRUE	Cox7a2l	20463
stripe_3280	unchanged	high	TRUE	Eml4	78798
stripe_3280	unchanged	high	TRUE	Haao	107766
stripe_3280	unchanged	high	TRUE	Kcng3	225030
stripe_3280	unchanged	high	TRUE	Mta3	116871
stripe_3281	unchanged	low	FALSE	Abcg5	27409
stripe_3281	unchanged	low	FALSE	Abcg8	67470
stripe_3281	unchanged	low	FALSE	Dync2li1	213575
stripe_3281	unchanged	low	FALSE	Lrpprc	72416
stripe_3281	unchanged	low	FALSE	Plekhh2	213556
stripe_3281	unchanged	low	FALSE	Thada	240174
stripe_3281	unchanged	low	FALSE	Zfp36l2	12193
stripe_3282	gained	high	FALSE	Zfp36l2	12193
stripe_3283	lost	high	TRUE	Zfp36l2	12193
stripe_3284	unchanged	low	FALSE	Camkmt	73582
stripe_3284	unchanged	low	FALSE	Ppm1b	19043
stripe_3284	unchanged	low	FALSE	Prepl	213760
stripe_3284	unchanged	low	FALSE	Six2	20472
stripe_3284	unchanged	low	FALSE	Six3	20473
stripe_3284	unchanged	low	FALSE	Slc3a1	20532
stripe_3285	lost	low	TRUE	Ppm1b	19043
stripe_3286	unchanged	low	FALSE	Camkmt	73582
stripe_3286	unchanged	low	FALSE	Ppm1b	19043
stripe_3286	unchanged	low	FALSE	Prepl	213760
stripe_3286	unchanged	low	FALSE	Slc3a1	20532
stripe_3287	gained	low	FALSE	Six3	20473
stripe_3288	unchanged	low	FALSE	Abcg5	27409
stripe_3288	unchanged	low	FALSE	Abcg8	67470
stripe_3288	unchanged	low	FALSE	Camkmt	73582
stripe_3288	unchanged	low	FALSE	Lrpprc	72416
stripe_3288	unchanged	low	FALSE	Ppm1b	19043
stripe_3288	unchanged	low	FALSE	Prepl	213760
stripe_3288	unchanged	low	FALSE	Six3	20473
stripe_3288	unchanged	low	FALSE	Slc3a1	20532
stripe_3289	unchanged	low	FALSE	Prkce	18754
stripe_3289	unchanged	low	FALSE	Six2	20472
stripe_3289	unchanged	low	FALSE	Srbd1	78586
stripe_3290	unchanged	low	FALSE	Atp6v1e2	74915
stripe_3290	unchanged	low	FALSE	Cript	56724
stripe_3290	unchanged	low	FALSE	Epas1	13819
stripe_3290	unchanged	low	FALSE	Pigf	18701
stripe_3290	unchanged	low	FALSE	Prkce	18754
stripe_3290	unchanged	low	FALSE	Rhoq	104215
stripe_3290	unchanged	low	FALSE	Socs5	56468
stripe_3290	unchanged	low	FALSE	Srbd1	78586
stripe_3290	unchanged	low	FALSE	Tmem247	78469
stripe_3291	unchanged	high	TRUE	Atp6v1e2	74915
stripe_3291	unchanged	high	TRUE	Cript	56724
stripe_3291	unchanged	high	TRUE	Epas1	13819
stripe_3291	unchanged	high	TRUE	Mcfd2	193813
stripe_3291	unchanged	high	TRUE	Pigf	18701
stripe_3291	unchanged	high	TRUE	Rhoq	104215
stripe_3291	unchanged	high	TRUE	Socs5	56468
stripe_3291	unchanged	high	TRUE	Tmem247	78469
stripe_3291	unchanged	high	TRUE	Ttc7	225049
stripe_3292	lost	low	FALSE	Epas1	13819
stripe_3292	lost	low	FALSE	Prkce	18754
stripe_3292	lost	low	FALSE	Srbd1	78586
stripe_3293	lost	low	FALSE	Calm2	12314
stripe_3293	lost	low	FALSE	Epcam	17075
stripe_3293	lost	low	FALSE	Fbxo11	225055
stripe_3293	lost	low	FALSE	Kcnk12	210741
stripe_3293	lost	low	FALSE	Mcfd2	193813
stripe_3293	lost	low	FALSE	Msh2	17685
stripe_3293	lost	low	FALSE	Msh6	17688
stripe_3293	lost	low	FALSE	Socs5	56468
stripe_3293	lost	low	FALSE	Stpg4	75467
stripe_3293	lost	low	FALSE	Ttc7	225049
stripe_3294	lost	low	FALSE	Calm2	12314
stripe_3294	lost	low	FALSE	Epcam	17075
stripe_3294	lost	low	FALSE	Stpg4	75467
stripe_3295	unchanged	low	FALSE	Calm2	12314
stripe_3295	unchanged	low	FALSE	Epcam	17075
stripe_3295	unchanged	low	FALSE	Fbxo11	225055
stripe_3295	unchanged	low	FALSE	Foxn2	14236
stripe_3295	unchanged	low	FALSE	Gm4832	225058
stripe_3295	unchanged	low	FALSE	Kcnk12	210741
stripe_3295	unchanged	low	FALSE	Msh2	17685
stripe_3295	unchanged	low	FALSE	Msh6	17688
stripe_3295	unchanged	low	FALSE	Stpg4	75467
stripe_3296	unchanged	low	FALSE	Atp6v1e2	74915
stripe_3296	unchanged	low	FALSE	Calm2	12314
stripe_3296	unchanged	low	FALSE	Cript	56724
stripe_3296	unchanged	low	FALSE	Mcfd2	193813
stripe_3296	unchanged	low	FALSE	Pigf	18701
stripe_3296	unchanged	low	FALSE	Rhoq	104215
stripe_3296	unchanged	low	FALSE	Socs5	56468
stripe_3296	unchanged	low	FALSE	Stpg4	75467
stripe_3296	unchanged	low	FALSE	Tmem247	78469
stripe_3296	unchanged	low	FALSE	Ttc7	225049
stripe_3297	lost	low	FALSE	Fbxo11	225055
stripe_3297	lost	low	FALSE	Foxn2	14236
stripe_3297	lost	low	FALSE	Gm4832	225058
stripe_3297	lost	low	FALSE	Kcnk12	210741
stripe_3297	lost	low	FALSE	Msh6	17688
stripe_3297	lost	low	FALSE	Ppp1r21	73825
stripe_3297	lost	low	FALSE	Ston1	77057
stripe_3298	lost	low	FALSE	Kcnk12	210741
stripe_3298	lost	low	FALSE	Msh2	17685
stripe_3299	unchanged	low	FALSE	Kcnk12	210741
stripe_3299	unchanged	low	FALSE	Msh2	17685
stripe_3300	gained	low	FALSE	Fbxo11	225055
stripe_3300	gained	low	FALSE	Foxn2	14236
stripe_3300	gained	low	FALSE	Gm4832	225058
stripe_3301	unchanged	high	TRUE	Foxn2	14236
stripe_3301	unchanged	high	TRUE	Ppp1r21	73825
stripe_3302	lost	high	TRUE	Fbxo11	225055
stripe_3302	lost	high	TRUE	Foxn2	14236
stripe_3302	lost	high	TRUE	Gm4832	225058
stripe_3302	lost	high	TRUE	Kcnk12	210741
stripe_3302	lost	high	TRUE	Msh6	17688
stripe_3303	unchanged	low	FALSE	Fshr	14309
stripe_3315	unchanged	low	FALSE	Nrxn1	18189
stripe_3317	lost	low	FALSE	Nrxn1	18189
stripe_3318	unchanged	low	FALSE	Nrxn1	18189
stripe_3320	unchanged	low	FALSE	Nrxn1	18189
stripe_3321	unchanged	low	FALSE	Nrxn1	18189
stripe_3322	gained	low	FALSE	Nrxn1	18189
stripe_3325	unchanged	medium	FALSE	Bambi	68010
stripe_3325	unchanged	medium	FALSE	Crem	12916
stripe_3325	unchanged	medium	FALSE	Cul2	71745
stripe_3326	gained	low	FALSE	Bambi	68010
stripe_3326	gained	low	FALSE	Lyzl1	67328
stripe_3326	gained	low	FALSE	Map3k8	26410
stripe_3326	gained	low	FALSE	Mtpap	67440
stripe_3327	unchanged	low	FALSE	Arhgap12	75415
stripe_3327	unchanged	low	FALSE	Kif5b	16573
stripe_3327	unchanged	low	FALSE	Zeb1	21417
stripe_3327	unchanged	low	FALSE	Zfp438	240186
stripe_3328	gained	high	TRUE	Zeb1	21417
stripe_3328	gained	high	TRUE	Zfp438	240186
stripe_3329	gained	low	FALSE	Zeb1	21417
stripe_3330	unchanged	low	FALSE	Zeb1	21417
stripe_3330	unchanged	low	FALSE	Zfp438	240186
stripe_3331	unchanged	medium	FALSE	Zeb1	21417
stripe_3331	unchanged	medium	FALSE	Zfp438	240186
stripe_3332	gained	low	FALSE	Arhgap12	75415
stripe_3332	gained	low	FALSE	Epc1	13831
stripe_3332	gained	low	FALSE	Kif5b	16573
stripe_3333	gained	low	FALSE	Mkx	210719
stripe_3333	gained	low	FALSE	Mpp7	75739
stripe_3333	gained	low	FALSE	Odad2	74934
stripe_3333	gained	low	FALSE	Rab18	19330
stripe_3334	unchanged	high	TRUE	Fzd8	14370
stripe_3334	unchanged	high	TRUE	Gjd4	225152
stripe_3335	unchanged	low	FALSE	Ccny	67974
stripe_3336	unchanged	low	FALSE	Cables1	63955
stripe_3336	unchanged	low	FALSE	Npc1	18145
stripe_3336	unchanged	low	FALSE	Riok3	66878
stripe_3336	unchanged	low	FALSE	Rmc1	76482
stripe_3336	unchanged	low	FALSE	Tmem241	338363
stripe_3337	unchanged	high	TRUE	Ankrd29	225187
stripe_3337	unchanged	high	TRUE	Lama3	16774
stripe_3337	unchanged	high	TRUE	Npc1	18145
stripe_3337	unchanged	high	TRUE	Riok3	66878
stripe_3337	unchanged	high	TRUE	Rmc1	76482
stripe_3337	unchanged	high	TRUE	Tmem241	338363
stripe_3338	unchanged	low	FALSE	Cabyr	71132
stripe_3338	unchanged	low	FALSE	Impact	16210
stripe_3338	unchanged	low	FALSE	Osbpl1a	64291
stripe_3338	unchanged	low	FALSE	Ttc39c	72747
stripe_3339	unchanged	low	FALSE	Ankrd29	225187
stripe_3339	unchanged	low	FALSE	Cabyr	71132
stripe_3339	unchanged	low	FALSE	Impact	16210
stripe_3339	unchanged	low	FALSE	Lama3	16774
stripe_3339	unchanged	low	FALSE	Npc1	18145
stripe_3339	unchanged	low	FALSE	Osbpl1a	64291
stripe_3339	unchanged	low	FALSE	Rmc1	76482
stripe_3339	unchanged	low	FALSE	Ttc39c	72747
stripe_3340	lost	low	FALSE	Zfp521	225207
stripe_3341	unchanged	low	FALSE	Zfp521	225207
stripe_3342	lost	low	FALSE	Hrh4	225192
stripe_3342	lost	low	FALSE	Impact	16210
stripe_3342	lost	low	FALSE	Osbpl1a	64291
stripe_3344	gained	low	FALSE	Zfp521	225207
stripe_3345	unchanged	low	FALSE	Zfp521	225207
stripe_3346	gained	low	FALSE	Zfp521	225207
stripe_3347	lost	low	FALSE	Cabyr	71132
stripe_3347	lost	low	FALSE	Hrh4	225192
stripe_3347	lost	low	FALSE	Impact	16210
stripe_3347	lost	low	FALSE	Osbpl1a	64291
stripe_3347	lost	low	FALSE	Zfp521	225207
stripe_3348	lost	low	FALSE	Psma8	73677
stripe_3348	lost	low	FALSE	Ss18	268996
stripe_3348	lost	low	FALSE	Zfp521	225207
stripe_3349	unchanged	low	FALSE	Zfp521	225207
stripe_3350	gained	low	FALSE	Zfp521	225207
stripe_3351	unchanged	low	FALSE	Zfp521	225207
stripe_3353	unchanged	low	FALSE	Kctd1	106931
stripe_3353	unchanged	low	FALSE	Psma8	73677
stripe_3353	unchanged	low	FALSE	Ss18	268996
stripe_3353	unchanged	low	FALSE	Taf4b	72504
stripe_3353	unchanged	low	FALSE	Zfp521	225207
stripe_3354	unchanged	low	FALSE	Cdh2	12558
stripe_3355	gained	low	FALSE	Cdh2	12558
stripe_3356	lost	high	TRUE	B4galt6	56386
stripe_3356	lost	high	TRUE	Dsc1	13505
stripe_3356	lost	high	TRUE	Dsc2	13506
stripe_3356	lost	high	TRUE	Dsg1a	13510
stripe_3356	lost	high	TRUE	Dsg1b	225256
stripe_3356	lost	high	TRUE	Dsg1c	211924
stripe_3356	lost	high	TRUE	Dsg2	13511
stripe_3356	lost	high	TRUE	Dsg3	13512
stripe_3356	lost	high	TRUE	Dsg4	16769
stripe_3356	lost	high	TRUE	Mep1b	17288
stripe_3356	lost	high	TRUE	Rnf125	67664
stripe_3356	lost	high	TRUE	Rnf138	56515
stripe_3356	lost	high	TRUE	Trappc8	75964
stripe_3356	lost	high	TRUE	Ttr	22139
stripe_3357	unchanged	low	FALSE	B4galt6	56386
stripe_3357	unchanged	low	FALSE	Trappc8	75964
stripe_3357	unchanged	low	FALSE	Ttr	22139
stripe_3358	gained	low	FALSE	B4galt6	56386
stripe_3358	gained	low	FALSE	Ttr	22139
stripe_3359	unchanged	low	FALSE	Mep1b	17288
stripe_3359	unchanged	low	FALSE	Rnf125	67664
stripe_3359	unchanged	low	FALSE	Rnf138	56515
stripe_3359	unchanged	low	FALSE	Trappc8	75964
stripe_3360	unchanged	high	TRUE	B4galt6	56386
stripe_3360	unchanged	high	TRUE	Dsg2	13511
stripe_3360	unchanged	high	TRUE	Garem1	381126
stripe_3360	unchanged	high	TRUE	Mep1b	17288
stripe_3360	unchanged	high	TRUE	Rnf125	67664
stripe_3360	unchanged	high	TRUE	Rnf138	56515
stripe_3360	unchanged	high	TRUE	Trappc8	75964
stripe_3360	unchanged	high	TRUE	Ttr	22139
stripe_3361	unchanged	low	FALSE	Asxl3	211961
stripe_3361	unchanged	low	FALSE	Ccdc178	70950
stripe_3362	lost	low	FALSE	Dtna	13527
stripe_3362	lost	low	FALSE	Mapre2	212307
stripe_3362	lost	low	FALSE	Nol4	319211
stripe_3362	lost	low	FALSE	Zfp397	69256
stripe_3363	gained	low	FALSE	Dtna	13527
stripe_3363	gained	low	FALSE	Nol4	319211
stripe_3364	unchanged	low	FALSE	Dtna	13527
stripe_3364	unchanged	low	FALSE	Nol4	319211
stripe_3365	gained	low	FALSE	Dtna	13527
stripe_3366	unchanged	low	FALSE	Dtna	13527
stripe_3366	unchanged	low	FALSE	Mapre2	212307
stripe_3366	unchanged	low	FALSE	Zfp24	59057
stripe_3366	unchanged	low	FALSE	Zfp35	22694
stripe_3366	unchanged	low	FALSE	Zfp397	69256
stripe_3366	unchanged	low	FALSE	Zscan30	328918
stripe_3367	unchanged	low	FALSE	Dtna	13527
stripe_3367	unchanged	low	FALSE	Nol4	319211
stripe_3368	unchanged	low	FALSE	Mapre2	212307
stripe_3369	unchanged	low	FALSE	Dtna	13527
stripe_3369	unchanged	low	FALSE	Mapre2	212307
stripe_3369	unchanged	low	FALSE	Nol4	319211
stripe_3370	gained	low	FALSE	2700062C07Rik	68046
stripe_3370	gained	low	FALSE	Elp2	58523
stripe_3370	gained	low	FALSE	Galnt1	14423
stripe_3370	gained	low	FALSE	Ino80c	225280
stripe_3370	gained	low	FALSE	Mapre2	212307
stripe_3370	gained	low	FALSE	Mocos	68591
stripe_3370	gained	low	FALSE	Rprd1a	225283
stripe_3370	gained	low	FALSE	Slc39a6	106957
stripe_3370	gained	low	FALSE	Zfp24	59057
stripe_3370	gained	low	FALSE	Zfp35	22694
stripe_3370	gained	low	FALSE	Zfp397	69256
stripe_3370	gained	low	FALSE	Zscan30	328918
stripe_3371	unchanged	low	FALSE	Dtna	13527
stripe_3371	unchanged	low	FALSE	Mapre2	212307
stripe_3371	unchanged	low	FALSE	Zfp35	22694
stripe_3371	unchanged	low	FALSE	Zfp397	69256
stripe_3371	unchanged	low	FALSE	Zscan30	328918
stripe_3372	unchanged	high	TRUE	Galnt1	14423
stripe_3372	unchanged	high	TRUE	Ino80c	225280
stripe_3373	unchanged	low	FALSE	Dtna	13527
stripe_3373	unchanged	low	FALSE	Ino80c	225280
stripe_3373	unchanged	low	FALSE	Mapre2	212307
stripe_3373	unchanged	low	FALSE	Zfp24	59057
stripe_3373	unchanged	low	FALSE	Zfp35	22694
stripe_3373	unchanged	low	FALSE	Zfp397	69256
stripe_3373	unchanged	low	FALSE	Zscan30	328918
stripe_3374	unchanged	high	TRUE	2700062C07Rik	68046
stripe_3374	unchanged	high	TRUE	Galnt1	14423
stripe_3374	unchanged	high	TRUE	Ino80c	225280
stripe_3374	unchanged	high	TRUE	Mapre2	212307
stripe_3374	unchanged	high	TRUE	Zfp24	59057
stripe_3374	unchanged	high	TRUE	Zfp35	22694
stripe_3374	unchanged	high	TRUE	Zfp397	69256
stripe_3374	unchanged	high	TRUE	Zscan30	328918
stripe_3375	unchanged	high	TRUE	Fhod3	225288
stripe_3376	lost	low	FALSE	AW554918	225289
stripe_3376	lost	low	FALSE	Celf4	108013
stripe_3376	lost	low	FALSE	Tpgs2	66648
stripe_3377	unchanged	low	FALSE	Celf4	108013
stripe_3380	lost	low	FALSE	Celf4	108013
stripe_3381	unchanged	high	TRUE	Celf4	108013
stripe_3383	lost	high	TRUE	Celf4	108013
stripe_3384	gained	low	TRUE	Celf4	108013
stripe_3385	unchanged	low	FALSE	Celf4	108013
stripe_3387	lost	low	FALSE	Celf4	108013
stripe_3388	gained	low	FALSE	Celf4	108013
stripe_3392	unchanged	high	TRUE	Rit2	19762
stripe_3392	unchanged	high	TRUE	Sap130	269003
stripe_3392	unchanged	high	TRUE	Slc25a46	67453
stripe_3392	unchanged	high	TRUE	Syt4	20983
stripe_3393	lost	high	TRUE	Rit2	19762
stripe_3393	lost	high	TRUE	Sap130	269003
stripe_3393	lost	high	TRUE	Slc25a46	67453
stripe_3393	lost	high	TRUE	Syt4	20983
stripe_3395	unchanged	high	TRUE	Rit2	19762
stripe_3395	unchanged	high	TRUE	Syt4	20983
stripe_3396	unchanged	low	FALSE	Bin1	30948
stripe_3396	unchanged	low	FALSE	Ercc3	13872
stripe_3396	unchanged	low	FALSE	Gpr17	574402
stripe_3396	unchanged	low	FALSE	Iws1	73473
stripe_3396	unchanged	low	FALSE	Lims2	225341
stripe_3396	unchanged	low	FALSE	Map3k2	26405
stripe_3396	unchanged	low	FALSE	Myo7b	17922
stripe_3396	unchanged	low	FALSE	Proc	19123
stripe_3396	unchanged	low	FALSE	Sft2d3	67158
stripe_3397	gained	low	FALSE	Bin1	30948
stripe_3397	gained	low	FALSE	Ercc3	13872
stripe_3397	gained	low	FALSE	Iws1	73473
stripe_3397	gained	low	FALSE	Map3k2	26405
stripe_3397	gained	low	FALSE	Proc	19123
stripe_3397	gained	low	FALSE	Tex51	102638514
stripe_3398	lost	low	FALSE	Ercc3	13872
stripe_3398	lost	low	FALSE	Gpr17	574402
stripe_3398	lost	low	FALSE	Iws1	73473
stripe_3398	lost	low	FALSE	Lims2	225341
stripe_3398	lost	low	FALSE	Map3k2	26405
stripe_3398	lost	low	FALSE	Myo7b	17922
stripe_3398	lost	low	FALSE	Polr2d	69241
stripe_3398	lost	low	FALSE	Proc	19123
stripe_3398	lost	low	FALSE	Sft2d3	67158
stripe_3398	lost	low	FALSE	Wdr33	74320
stripe_3399	unchanged	low	FALSE	Bin1	30948
stripe_3399	unchanged	low	FALSE	Tex51	102638514
stripe_3400	unchanged	low	FALSE	Bin1	30948
stripe_3400	unchanged	low	FALSE	Ercc3	13872
stripe_3400	unchanged	low	FALSE	Gpr17	574402
stripe_3400	unchanged	low	FALSE	Iws1	73473
stripe_3400	unchanged	low	FALSE	Lims2	225341
stripe_3400	unchanged	low	FALSE	Map3k2	26405
stripe_3400	unchanged	low	FALSE	Myo7b	17922
stripe_3400	unchanged	low	FALSE	Polr2d	69241
stripe_3400	unchanged	low	FALSE	Proc	19123
stripe_3400	unchanged	low	FALSE	Sft2d3	67158
stripe_3400	unchanged	low	FALSE	Wdr33	74320
stripe_3401	unchanged	low	FALSE	Nrep	27528
stripe_3401	unchanged	low	FALSE	Stard4	170459
stripe_3402	unchanged	low	FALSE	Apc	11789
stripe_3402	unchanged	low	FALSE	Epb41l4a	13824
stripe_3402	unchanged	low	FALSE	Nrep	27528
stripe_3402	unchanged	low	FALSE	Pkd2l2	53871
stripe_3402	unchanged	low	FALSE	Reep5	13476
stripe_3402	unchanged	low	FALSE	Srp19	66384
stripe_3402	unchanged	low	FALSE	Stard4	170459
stripe_3403	unchanged	high	TRUE	Apc	11789
stripe_3403	unchanged	high	TRUE	Epb41l4a	13824
stripe_3403	unchanged	high	TRUE	Nrep	27528
stripe_3403	unchanged	high	TRUE	Pkd2l2	53871
stripe_3403	unchanged	high	TRUE	Reep5	13476
stripe_3403	unchanged	high	TRUE	Srp19	66384
stripe_3404	unchanged	low	FALSE	Camk4	12326
stripe_3404	unchanged	low	FALSE	Stard4	170459
stripe_3405	lost	low	FALSE	Nrep	27528
stripe_3405	lost	low	FALSE	Stard4	170459
stripe_3406	gained	low	FALSE	Camk4	12326
stripe_3406	gained	low	FALSE	Nrep	27528
stripe_3406	gained	low	FALSE	Stard4	170459
stripe_3407	unchanged	low	FALSE	Camk4	12326
stripe_3407	unchanged	low	FALSE	Nrep	27528
stripe_3407	unchanged	low	FALSE	Stard4	170459
stripe_3408	gained	low	FALSE	Camk4	12326
stripe_3408	gained	low	FALSE	Nrep	27528
stripe_3408	gained	low	FALSE	Stard4	170459
stripe_3409	gained	low	FALSE	Apc	11789
stripe_3409	gained	low	FALSE	Epb41l4a	13824
stripe_3410	lost	low	FALSE	Apc	11789
stripe_3410	lost	low	FALSE	Brd8	78656
stripe_3410	lost	low	FALSE	Brd8dc	271508
stripe_3410	lost	low	FALSE	Cdc23	52563
stripe_3410	lost	low	FALSE	Cdc25c	12532
stripe_3410	lost	low	FALSE	Ctnna1	12385
stripe_3410	lost	low	FALSE	Egr1	13653
stripe_3410	lost	low	FALSE	Etf1	225363
stripe_3410	lost	low	FALSE	Fam13b	225358
stripe_3410	lost	low	FALSE	Fam53c	66306
stripe_3410	lost	low	FALSE	Gfra3	14587
stripe_3410	lost	low	FALSE	Hspa9	15526
stripe_3410	lost	low	FALSE	Kdm3b	277250
stripe_3410	lost	low	FALSE	Kif20a	19348
stripe_3410	lost	low	FALSE	Lrrtm2	107065
stripe_3410	lost	low	FALSE	Nme5	75533
stripe_3410	lost	low	FALSE	Pkd2l2	53871
stripe_3410	lost	low	FALSE	Reep2	225362
stripe_3410	lost	low	FALSE	Reep5	13476
stripe_3410	lost	low	FALSE	Srp19	66384
stripe_3410	lost	low	FALSE	Wnt8a	20890
stripe_3411	lost	low	TRUE	Apc	11789
stripe_3411	lost	low	TRUE	Epb41l4a	13824
stripe_3411	lost	low	TRUE	Nrep	27528
stripe_3411	lost	low	TRUE	Stard4	170459
stripe_3412	unchanged	high	TRUE	Apc	11789
stripe_3413	lost	low	FALSE	Brd8	78656
stripe_3413	lost	low	FALSE	Brd8dc	271508
stripe_3413	lost	low	FALSE	Fam13b	225358
stripe_3413	lost	low	FALSE	Kif20a	19348
stripe_3413	lost	low	FALSE	Nme5	75533
stripe_3413	lost	low	FALSE	Pkd2l2	53871
stripe_3413	lost	low	FALSE	Reep5	13476
stripe_3413	lost	low	FALSE	Srp19	66384
stripe_3413	lost	low	FALSE	Wnt8a	20890
stripe_3414	unchanged	low	FALSE	Ctnna1	12385
stripe_3414	unchanged	low	FALSE	Cxxc5	67393
stripe_3414	unchanged	low	FALSE	Dnajc18	76594
stripe_3414	unchanged	low	FALSE	Ecscr	68545
stripe_3414	unchanged	low	FALSE	Egr1	13653
stripe_3414	unchanged	low	FALSE	Etf1	225363
stripe_3414	unchanged	low	FALSE	Hspa9	15526
stripe_3414	unchanged	low	FALSE	Lrrtm2	107065
stripe_3414	unchanged	low	FALSE	Matr3	17184
stripe_3414	unchanged	low	FALSE	Mzb1	69816
stripe_3414	unchanged	low	FALSE	Paip2	67869
stripe_3414	unchanged	low	FALSE	Prob1	381148
stripe_3414	unchanged	low	FALSE	Psd2	74002
stripe_3414	unchanged	low	FALSE	Sil1	81500
stripe_3414	unchanged	low	FALSE	Slc23a1	20522
stripe_3414	unchanged	low	FALSE	Smim33	73449
stripe_3414	unchanged	low	FALSE	Spata24	71242
stripe_3414	unchanged	low	FALSE	Sting1	72512
stripe_3414	unchanged	low	FALSE	Ube2d2a	56550
stripe_3415	unchanged	low	FALSE	Ctnna1	12385
stripe_3415	unchanged	low	FALSE	Cxxc5	67393
stripe_3415	unchanged	low	FALSE	Dnajc18	76594
stripe_3415	unchanged	low	FALSE	Ecscr	68545
stripe_3415	unchanged	low	FALSE	Lrrtm2	107065
stripe_3415	unchanged	low	FALSE	Matr3	17184
stripe_3415	unchanged	low	FALSE	Mzb1	69816
stripe_3415	unchanged	low	FALSE	Paip2	67869
stripe_3415	unchanged	low	FALSE	Prob1	381148
stripe_3415	unchanged	low	FALSE	Psd2	74002
stripe_3415	unchanged	low	FALSE	Sil1	81500
stripe_3415	unchanged	low	FALSE	Slc23a1	20522
stripe_3415	unchanged	low	FALSE	Smim33	73449
stripe_3415	unchanged	low	FALSE	Spata24	71242
stripe_3415	unchanged	low	FALSE	Sting1	72512
stripe_3415	unchanged	low	FALSE	Ube2d2a	56550
stripe_3416	lost	high	TRUE	Cxxc5	67393
stripe_3416	lost	high	TRUE	Dnajc18	76594
stripe_3416	lost	high	TRUE	Ecscr	68545
stripe_3416	lost	high	TRUE	Lrrtm2	107065
stripe_3416	lost	high	TRUE	Matr3	17184
stripe_3416	lost	high	TRUE	Mzb1	69816
stripe_3416	lost	high	TRUE	Paip2	67869
stripe_3416	lost	high	TRUE	Prob1	381148
stripe_3416	lost	high	TRUE	Sil1	81500
stripe_3416	lost	high	TRUE	Slc23a1	20522
