loop_id	chr1	start1	end1	chr2	start2	end2	logFC	logCPM	FDR	PValue	significant	resolution_kb	n_overlaps	loop_distance	loop_type	direction	category	distance_category	direction_label	anchor1_H3K27ac_overlap	anchor1_H3K27me3_overlap	anchor1_H3K4me1_overlap	anchor1_H3K4me3_overlap	anchor2_H3K27ac_overlap	anchor2_H3K27me3_overlap	anchor2_H3K4me1_overlap	anchor2_H3K4me3_overlap	has_H3K27ac	has_H3K27me3	has_H3K4me1	has_H3K4me3	anchor1_distance_to_tss	anchor2_distance_to_tss	anchor1_type	anchor2_type
loop_22399	chr9	116420000	116430000	chr9	116510000	116520000	0.404759104909798	5.54347582692328	9.01699241986463e-5	1.14345918367849e-6	TRUE	10	2	90000	Other-Other	up_in_mutant	weak_differential	<100kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	230819	320819	CTCF_Site	Other
loop_9033	chr9	105690000	105700000	chr9	106110000	106120000	0.313401321133822	4.88864720893451	0.0025379070373186	1.288465529285e-4	TRUE	10	2	420000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	47021	13216	CTCF_Site	CTCF_Site
loop_17814	chr11	51325000	51330000	chr11	51535000	51540000	0.463792306980279	5.96874686551708	0.0010176009051256	1.02427852200945e-5	TRUE	5	1	210000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	35079	44756	Poised_Enhancer	CTCF_Site
loop_17832	chr12	117035000	117040000	chr12	117350000	117355000	0.44624905051972	4.77291121498463	0.019268668583025	0.0010866084717562	TRUE	5	1	315000	Poised_Enhancer-Poised_Enhancer	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	111268	12977	Poised_Enhancer	Poised_Enhancer
loop_17836	chr12	44600000	44605000	chr12	44670000	44675000	0.370478287581787	5.21186272972946	0.0223057579337462	0.0013545705518658	TRUE	5	1	70000	Other-Other	up_in_mutant	weak_differential	<100kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	271114	341114	CTCF_Site	Other
loop_21914	chr16	96890000	96900000	chr16	97010000	97020000	0.380175707614157	5.4467341799406	1.904642520432e-4	3.34103517414184e-6	TRUE	10	2	120000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	270751	150751	CTCF_Site	Poised_Enhancer
loop_19288	chr16	59470000	59480000	chr16	59610000	59620000	0.340003413770746	5.18385975123646	8.918732337648e-4	2.96538205774855e-5	TRUE	10	2	140000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	0	9020	CTCF_Site	Poised_Enhancer
loop_20991	chr1	88560000	88570000	chr1	88700000	88710000	0.377582386680074	5.35751018181606	1.119806709163e-4	1.61796038306959e-6	TRUE	10	2	140000	Promoter-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	8482	0	Polycomb	Bivalent_Promoter
loop_12836	chr1	13790000	13800000	chr1	14630000	14640000	0.317728591664042	4.98111468241633	0.0032632879868738	1.859268739643e-4	TRUE	10	2	840000	Other-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3120	115989	Other	Other
loop_17875	chr1	78725000	78730000	chr1	79440000	79445000	0.363460893004367	4.89266664978331	0.0259347454462345	0.0017121661625103	TRUE	5	1	715000	Promoter-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	66961	0	CTCF_Site	Active_Promoter
loop_22013	chr1	4510000	4520000	chr1	4760000	4770000	0.382133093057732	4.42293146669988	0.0034691069192835	2.015674972984e-4	TRUE	10	2	250000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	12645	15738	CTCF_Site	CTCF_Site
loop_11947	chr1	125775000	125800000	chr1	126425000	126450000	0.471098424126471	5.22483980463253	2.05252184450365e-5	4.93056036771638e-8	TRUE	25	3	650000	Poised_Enhancer-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	98004	380798	Polycomb	Polycomb
loop_17422	chr1	125600000	125625000	chr1	126425000	126450000	0.394898692150251	4.79614342085187	1.983968100419e-4	2.7330867546713e-6	TRUE	25	3	825000	Poised_Enhancer-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	39404	380798	Polycomb	Polycomb
loop_22093	chr2	70120000	70130000	chr2	70220000	70230000	0.544557360085885	5.21269930753102	7.13271069785376e-6	2.71866166434253e-8	TRUE	10	2	100000	Poised_Enhancer-Other	up_in_mutant	moderate_differential	<100kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	81088	181088	Polycomb	Polycomb
loop_6930	chr2	70270000	70280000	chr2	70560000	70570000	0.964980484322235	5.48877917052648	2.52377172523343e-7	1.33816104201136e-10	TRUE	10	2	290000	Other-Other	up_in_mutant	moderate_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	194922	0	Polycomb	Repressed_Promoter
loop_19759	chr2	133550000	133560000	chr2	134010000	134020000	0.515594642670345	4.3960018242007	2.55779478483e-4	5.27204425819037e-6	TRUE	10	3	460000	Other-Other	up_in_mutant	moderate_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0	445291	Repressed_Promoter	Polycomb
loop_15310	chr3	99230000	99240000	chr3	99930000	99940000	0.567777123679298	4.15013722296333	1.33523178893e-4	2.07797625981969e-6	TRUE	10	3	700000	Other-Other	up_in_mutant	moderate_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	380	44593	Repressed_Promoter	CTCF_Site
loop_17920	chr4	47290000	47295000	chr4	47350000	47355000	0.326913189355618	5.68501683453708	0.0254974659648678	0.001667501944983	TRUE	5	1	60000	Poised_Enhancer-Other	up_in_mutant	weak_differential	<100kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	58221	0	Polycomb	Repressed_Promoter
loop_17921	chr4	125230000	125235000	chr4	125960000	125965000	0.451381507480622	4.97991819467668	0.0130359506450365	5.908297061341e-4	TRUE	5	1	730000	Other-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	102159	37582	CTCF_Site	CTCF_Site
loop_15375	chr6	84400000	84425000	chr6	84575000	84600000	0.339741452355295	5.95285884201063	9.87147978421598e-5	6.96878659146535e-7	TRUE	25	3	175000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0	0	Repressed_Promoter	Repressed_Promoter
loop_17959	chr7	38200000	38205000	chr7	38265000	38270000	-0.339710702176954	5.94452230564267	0.0192051183788789	0.0010776312114497	TRUE	5	1	65000	Active_Enhancer-Other	down_in_mutant	weak_differential	<100kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	16782	1422	Active_Enhancer	CTCF_Site
loop_17960	chr7	118315000	118320000	chr7	118350000	118355000	0.350628045098715	5.866473841514	0.018241328143512	0.0010036058398938	TRUE	5	1	35000	Poised_Enhancer-Other	up_in_mutant	weak_differential	<100kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	71134	93221	Other	Poised_Enhancer
loop_18040	chr7	135830000	135840000	chr7	137320000	137330000	0.482249657822774	3.36974871508034	0.0079444067852622	6.357069939956e-4	TRUE	10	2	1490000	Poised_Enhancer-Other	up_in_mutant	weak_differential	>1Mb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	113638	5554	Polycomb	Polycomb
loop_55	chr8	48220000	48230000	chr8	49820000	49830000	-0.428342941993396	3.17557930401806	0.01019265010965	8.813633909767e-4	TRUE	10	1	1600000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	120907	538111	Polycomb	Polycomb
loop_58	chr8	48090000	48100000	chr8	48520000	48530000	0.383233469280687	4.05662708511694	0.0050877798299685	3.457496190567e-4	TRUE	10	1	430000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	313950	CTCF_Site	CTCF_Site
loop_128	chr9	75770000	75780000	chr9	75900000	75910000	-0.612124974859398	5.58097048905724	8.8844604722775e-6	3.84836451352987e-8	TRUE	10	2	130000	Promoter-Poised_Enhancer	down_in_mutant	moderate_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	104854	Other	Poised_Enhancer
loop_147	chr9	3330000	3340000	chr9	3530000	3540000	-0.360117310055077	4.59371140389702	0.0018198952925344	8.08949568880194e-5	TRUE	10	1	200000	Promoter-Other	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	0	0	Active_Promoter	Active_Promoter
loop_235	chr11	17460000	17470000	chr11	19760000	19770000	-0.378574360390906	4.27055901298689	0.0079723657922491	6.418191266117e-4	TRUE	10	1	2300000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	202420	154374	Poised_Enhancer	Poised_Enhancer
loop_286	chr13	21710000	21720000	chr13	23690000	23700000	-0.346625404945472	3.82079857100423	0.0120650459330036	0.0011088412663771	TRUE	10	1	1980000	Promoter-Promoter	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	Active_Promoter	CTCF_Site
loop_287	chr13	83660000	83670000	chr13	84560000	84570000	-0.327410129087551	3.60695945051769	0.0237069804547986	0.0029487075813122	TRUE	10	1	900000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	51380	337703	Active_Enhancer	Poised_Enhancer
loop_293	chr13	8870000	8880000	chr13	9760000	9770000	-0.461578617516336	3.01115143766644	0.0162741077633771	0.0016891074202974	TRUE	10	1	890000	Promoter-Promoter	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	0	0	Active_Promoter	Active_Promoter
loop_305	chr12	100630000	100640000	chr12	100690000	100700000	-0.350792122921932	5.80646372643279	9.70644555252465e-5	1.28235561161403e-6	TRUE	10	1	60000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	<100kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	86982	26982	Active_Enhancer	Active_Enhancer
loop_412	chr16	72690000	72700000	chr16	72970000	72980000	-0.424274135686191	5.47552270756355	4.50131101690735e-5	4.1966093344267e-7	TRUE	10	1	280000	Poised_Enhancer-Other	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	381693	661693	Poised_Enhancer	CTCF_Site
loop_417	chr16	63620000	63630000	chr16	63860000	63870000	-0.572242398544398	4.72470899192162	5.40247727747067e-5	5.4425805022239e-7	TRUE	10	1	240000	Promoter-Active_Enhancer	down_in_mutant	moderate_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	234174	0	Active_Enhancer	Active_Promoter
loop_11032	chr16	64300000	64325000	chr16	64700000	64725000	-0.367962251899442	5.2678172317135	0.0012721902306625	5.28883868811585e-5	TRUE	25	2	400000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	277407	46160	Active_Enhancer	Poised_Enhancer
loop_440	chr16	48070000	48080000	chr16	48320000	48330000	-0.328556594069149	4.37289911382605	0.0050812741356668	3.441849262096e-4	TRUE	10	1	250000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	78498	16091	Poised_Enhancer	Poised_Enhancer
loop_441	chr16	7470000	7480000	chr16	8340000	8350000	0.39640654926762	3.4544371446773	0.0159666336204668	0.0016353241751609	TRUE	10	1	870000	Other-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	945135	75135	Other	Other
loop_553	chr1	170630000	170640000	chr1	170770000	170780000	0.417605096911417	5.27648995566615	1.25858654137e-4	1.8940747206431e-6	TRUE	10	2	140000	Poised_Enhancer-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	4531	87770	Poised_Enhancer	CTCF_Site
loop_575	chr1	51670000	51680000	chr1	52110000	52120000	-0.321714791828537	4.50691824852254	0.005417077135374	3.769837614092e-4	TRUE	10	1	440000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	73281	32738	Active_Enhancer	Active_Enhancer
loop_585	chr1	46850000	46860000	chr1	47260000	47270000	-0.362049750476963	3.84177239722604	0.0198516631372235	0.0022525216921345	TRUE	10	1	410000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	32851	197124	Active_Enhancer	Poised_Enhancer
loop_590	chr1	46850000	46860000	chr1	48910000	48920000	-0.78526457802704	2.09777886289704	0.0028008942024302	1.490047993869e-4	TRUE	10	2	2060000	Active_Enhancer-Active_Enhancer	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	32851	324615	Active_Enhancer	Poised_Enhancer
loop_627	chr18	30360000	30370000	chr18	30810000	30820000	-0.513502405322124	3.85474813368772	4.253388783568e-4	1.08063739419919e-5	TRUE	10	1	450000	Active_Enhancer-Poised_Enhancer	down_in_mutant	moderate_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	87252	497289	Poised_Enhancer	Active_Enhancer
loop_720	chr2	109670000	109680000	chr2	109880000	109890000	-0.401518608132599	4.33052790914137	0.0025684532071766	1.309157653131e-4	TRUE	10	2	210000	Promoter-Promoter	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	0	852	Bivalent_Promoter	Other
loop_757	chr2	101460000	101470000	chr2	101590000	101600000	-0.367065227917938	4.84236839548481	6.527792195003e-4	1.93249415458317e-5	TRUE	10	1	130000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	154717	24717	Active_Enhancer	Active_Enhancer
loop_765	chr2	138470000	138480000	chr2	138790000	138800000	-0.340136399053279	4.5849514316788	0.0063668862223051	4.686846699001e-4	TRUE	10	1	320000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	213434	19928	Active_Enhancer	Active_Enhancer
loop_767	chr2	110780000	110790000	chr2	110970000	110980000	-0.509068419071991	5.4926485771774	3.75435118466486e-5	3.21820488611251e-7	TRUE	10	1	190000	Poised_Enhancer-Other	down_in_mutant	moderate_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	58659	19076	Poised_Enhancer	Other
loop_768	chr2	75780000	75790000	chr2	75960000	75970000	-0.317199586552533	4.28744820461437	0.0075252944653637	5.878720667534e-4	TRUE	10	1	180000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	42176	8169	Poised_Enhancer	Poised_Enhancer
loop_13138	chr2	138275000	138300000	chr2	139575000	139600000	-0.359317060943033	4.39671844066314	0.0012094872250573	4.87399989703473e-5	TRUE	25	2	1300000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	18434	78177	Active_Enhancer	Poised_Enhancer
loop_863	chr3	140680000	140690000	chr3	140950000	140960000	-0.348392231907732	4.33959492360676	0.0044153735337659	2.783995242437e-4	TRUE	10	1	270000	Active_Enhancer-Other	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	522354	252354	CTCF_Site	Active_Enhancer
loop_962	chr4	81490000	81500000	chr4	82930000	82940000	-0.519327888299605	3.55034920228225	0.0023248257218727	1.139300917324e-4	TRUE	10	1	1440000	Active_Enhancer-Other	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	47184	44851	CTCF_Site	Active_Enhancer
loop_14598	chr4	26925000	26950000	chr4	28800000	28825000	-0.403488035784573	4.43967621766665	8.580107711305e-4	2.91079249741332e-5	TRUE	25	2	1875000	Promoter-Poised_Enhancer	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	219550	0	Poised_Enhancer	Active_Promoter
loop_1081	chr6	43440000	43450000	chr6	43660000	43670000	-0.583600145440039	5.01707445186617	4.05282593169996e-6	1.14608015035701e-8	TRUE	10	1	220000	Promoter-Active_Enhancer	down_in_mutant	moderate_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	17978	0	Active_Enhancer	Other
loop_1087	chr6	19940000	19950000	chr6	20090000	20100000	-0.307457052592448	4.88586393533953	0.0030057281260898	1.635580727498e-4	TRUE	10	1	150000	Active_Enhancer-Other	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	384657	534657	Active_Enhancer	Other
loop_1095	chr6	106820000	106830000	chr6	107440000	107450000	-0.31663614146318	4.62095814012407	0.0122866544130757	0.0011346371387119	TRUE	10	1	620000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	19925	79767	Poised_Enhancer	Active_Enhancer
loop_1096	chr6	105930000	105940000	chr6	106440000	106450000	-0.513116270984501	4.31240515619065	5.194783065599e-4	1.41621648615886e-5	TRUE	10	1	510000	Active_Enhancer-Poised_Enhancer	down_in_mutant	moderate_differential	500kb-1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	252339	299036	Poised_Enhancer	Active_Enhancer
loop_1109	chr6	44790000	44800000	chr6	45020000	45030000	-0.382409201111413	4.06491568424596	0.0280389063352432	0.0038344121203418	TRUE	10	1	230000	Poised_Enhancer-Other	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	259356	29356	Poised_Enhancer	CTCF_Site
loop_15620	chr6	39850000	39875000	chr6	40675000	40700000	-0.480893016048178	3.28340302639004	7.376545202003e-4	2.31082085698596e-5	TRUE	25	2	825000	Promoter-Other	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	0	46168	Active_Promoter	CTCF_Site
loop_1150	chr7	111690000	111700000	chr7	111770000	111780000	-0.303249253519612	5.14293735168464	0.0013885817827228	5.63850591340694e-5	TRUE	10	1	80000	Promoter-Poised_Enhancer	down_in_mutant	weak_differential	<100kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	79976	0	Poised_Enhancer	Active_Promoter
loop_1177	chr7	143820000	143830000	chr7	144070000	144080000	0.401006646269574	3.88927486982908	0.0034445564856082	1.995322354468e-4	TRUE	10	1	250000	Promoter-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	60745	CTCF_Site	CTCF_Site
loop_1219	chr10	109010000	109020000	chr10	109680000	109690000	-0.304971175567785	4.29553842949136	0.0201687014333943	0.0023009715049939	TRUE	10	1	670000	Promoter-Active_Enhancer	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0	669017	Active_Promoter	Active_Enhancer
loop_1226	chr10	96500000	96510000	chr10	97310000	97320000	-0.386065427480871	4.38074799999296	0.0046343926254991	2.983523354256e-4	TRUE	10	1	810000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	107005	103477	Active_Enhancer	Active_Enhancer
loop_1229	chr10	38870000	38880000	chr10	39060000	39070000	0.317265138263658	4.76573033462063	0.0031726060339704	1.78592262605e-4	TRUE	10	1	190000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	48220	63913	CTCF_Site	CTCF_Site
loop_16584	chr10	29525000	29550000	chr10	31300000	31325000	-0.306188383743301	3.45269793892604	0.0055205591217341	4.914861930125e-4	TRUE	25	2	1775000	Other-Other	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	0	0	Repressed_Promoter	Other
loop_1282	chr8	15220000	15230000	chr8	17530000	17540000	-0.397050921440823	3.31334706249209	0.015694005077494	0.0015997733171517	TRUE	10	1	2310000	Promoter-Other	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	162346	0	CTCF_Site	Bivalent_Promoter
loop_1289	chr8	17390000	17400000	chr8	18560000	18570000	-0.509278242967867	2.51675562568251	0.0175396772336043	0.0018824618239848	TRUE	10	1	1170000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	135585	25130	Poised_Enhancer	Polycomb
loop_1312	chr14	20090000	20100000	chr14	20260000	20270000	0.399435136015559	5.30488933330314	7.70346728577492e-5	9.05409286857604e-7	TRUE	10	1	170000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	38533	0	Other	Repressed_Promoter
