gene	chr	start	end	mod_difference	dmr_qvalue	dmr_category	mecp2_nearest_fold	mecp2_nearest_fdr	mecp2_mean_fold	mecp2_n_peaks
Wdfy4	chr14	32959546	33185507	-0.00824431985559604	3.79011451012777e-07	Hypomethylated	-0.0387590790139365	0.870162408913255	-0.0487083969635448	36
Marchf7	chr2	60209886	60250675	0.0245642438837487	3.79566939571468e-07	Hypermethylated	-0.0487403992903202	0.828652420090803	-0.0487403992903202	1
1700066M21Rik	chr1	57377619	57385422	0.0490820708077704	3.82680470491746e-07	Hypermethylated	-0.0323848525240576	0.883552645191774	-0.0323848525240576	1
Luc7l	chr17	26252895	26285503	0.0219689085303595	3.84222659924293e-07	Hypermethylated	-0.0259332803673627	0.902875974508994	-0.00686318131844628	10
Ern1	chr11	106394649	106487851	0.0137186486660614	3.86641724649709e-07	Hypermethylated	-0.0425123132618867	0.821515340845691	-0.0194765915201704	3
Fscn2	chr11	120361533	120368167	-0.0401411781411956	3.88484595146218e-07	Hypomethylated	-0.591986840825433	0.0848408604214197	-0.591986840825433	1
Lypd6b	chr2	49787687	49948848	-0.00876015972827671	3.94323260718996e-07	Hypomethylated	-0.803596045084441	0.0346168993584156	-0.0779097593049673	30
Smarcad1	chr6	65042582	65116060	0.0146967320895033	3.94404258337097e-07	Hypermethylated	-0.0839638575523501	0.693559901887253	0.0152273571142519	4
Hltf	chr3	20057810	20118489	0.0145564414692586	3.95299105568508e-07	Hypermethylated	-0.0175808152952149	0.921486138048046	-0.00777186432641603	2
Stx2	chr5	128984556	129008573	-0.021240847524331	3.97686450540928e-07	Hypomethylated	-0.353271193885416	0.189630446993617	-0.163342043737957	9
Cavin2	chr1	51289125	51302959	0.0339234770134156	3.97866490473153e-07	Hypermethylated	-0.157424553614438	0.475831545038092	0.383066071765862	29
Usp19	chr9	108490601	108502336	0.0317492555635994	3.98038708388011e-07	Hypermethylated	0.0918537631070468	0.664116631359676	0.0234236296909063	3
Col15a1	chr4	47208160	47313166	-0.0124596915509902	4.01430716244216e-07	Hypomethylated	0.0143855449681206	0.951660859212436	0.0431875932899593	48
Cbx3	chr6	51470359	51483703	0.0440322147919143	4.02717513463224e-07	Hypermethylated	-0.0286624213038518	0.886814838447227	-0.159486305045828	2
Ddx21	chr10	62580250	62602280	0.024305306097761	4.02758270505627e-07	Hypermethylated	-0.161642126791388	0.499771630760797	-0.0633500451436096	4
Ccnd1	chr7	144929930	144939924	0.045798291718014	4.06236735936102e-07	Hypermethylated	-0.0901034939478534	0.672980287039121	-0.0124359849158224	43
Homez	chr14	54852735	54870960	0.030399718028311	4.10820250945236e-07	Hypermethylated	-0.0142584016818365	0.947943172674188	0.00847748893104595	2
Fam227a	chr15	79609575	79658955	0.0147219371086883	4.12448630712478e-07	Hypermethylated	-0.030147668398761	0.893983980683168	0.0125537430876449	6
Nfkbie	chr17	45555702	45563168	0.0593081718536346	4.15378788213233e-07	Hypermethylated	-0.0422504263178239	0.820028009401131	-0.0113547119811602	3
Mylip	chr13	45389741	45412021	0.0230459549225605	4.16202363415457e-07	Hypermethylated	-0.0957113966246342	0.546692936393094	-0.0533302433957944	35
Tmem222	chr4	133266044	133277791	0.0423980114044693	4.16759639376691e-07	Hypermethylated	-0.0534215421861374	0.761733902655164	-0.0744792418982254	6
Ptgis	chr2	167191804	167240603	-0.0149934531178959	4.18031119832154e-07	Hypomethylated	-1.0631712759234	0.00373935213253004	-0.169766969877014	21
Gprasp1	chrX	135742732	135803473	0.019735129323594	4.18626364797579e-07	Hypermethylated	-0.516129594725569	0.141407960873073	-0.516129594725569	1
Arpc5l	chr2	39005347	39015876	0.041605568406104	4.19220562625314e-07	Hypermethylated	0.0325136723089083	0.874018578625662	0.0325136723089083	1
Nup88	chr11	70943057	70969972	0.0247519211685057	4.19220562625314e-07	Hypermethylated	-0.223923439694544	0.339555727888409	-0.0618753884400458	3
4930590J08Rik	chr6	91902808	91950724	-0.0183200938727393	4.21055584217705e-07	Hypomethylated	-0.0210739991775501	0.938142660644044	-0.037940933075045	10
Washc4	chr10	83543751	83596472	0.0163214279394281	4.22169202598757e-07	Hypermethylated	0.0327802001013411	0.893214156533922	0.0211854301593046	4
Ssbp1	chr6	40471351	40484699	0.0353839098679181	4.29524011519903e-07	Hypermethylated	0.0167812138846212	0.944272651799287	0.0167812138846212	1
Ccdc82	chr9	13246954	13292519	0.0222797411431443	4.34494951596165e-07	Hypermethylated	-0.199172488067912	0.436898786604906	-0.199172488067912	1
Sox4	chr13	28948918	28953712	-0.0247345035694523	4.36634150157767e-07	Hypomethylated	-0.00522330219580661	0.984145365045157	0.26572137024621	5
Echdc1	chr10	29313165	29347468	0.0231546701814446	4.3705399159146e-07	Hypermethylated	-0.0639526409789271	0.726983469152639	0.0411429582621653	3
Npw	chr17	24657329	24658456	-0.117762015265174	4.39676971413392e-07	Hypomethylated	0.0712639807865443	0.728320395432186	0.0712639807865443	1
Usp50	chr2	126709095	126783469	0.0131802482657811	4.44806669495528e-07	Hypermethylated	-0.00616062433611625	0.98351732474401	-0.0012059407738155	7
Psmc2	chr5	21785282	21803786	0.0276233529380656	4.47015676548646e-07	Hypermethylated	-0.012987500668152	0.952352937989691	-0.0151471592194956	2
Prcp	chr7	92874469	92934582	0.0164540640567813	4.47861872347099e-07	Hypermethylated	-0.0103355975909937	0.947973008959389	0.00708746915482508	6
Slc7a6os	chr8	106200716	106210934	0.0427418412816424	4.50317225339339e-07	Hypermethylated	-0.0235394430213713	0.921113815458326	-0.0235394430213713	1
Ap1s2	chrX	163909016	163933665	-0.0379246264910403	4.50378515508575e-07	Hypomethylated	-0.238483703987125	0.349067003322978	-0.238483703987125	1
Myo18a	chr11	77763245	77865979	0.014722881311199	4.52080567606e-07	Hypermethylated	-0.392648688647408	0.181324117577769	-0.030299281286895	33
Pygb	chr2	150786734	150831757	0.0187138321245283	4.56317115654751e-07	Hypermethylated	0.0796972415940667	0.659131217892802	-0.0375321737977726	11
Lmo1	chr7	109138571	109175206	-0.0243836656489027	4.6111338603199e-07	Hypomethylated	-0.0110939132482782	0.961641824206195	-0.0300424800194047	33
Spry4	chr18	38586246	38601414	0.0304134233259709	4.66342715939625e-07	Hypermethylated	-0.0347080696670938	0.87291852136271	-0.0338511120528924	17
Rbfox1	chr16	5885354	7411525	-0.00429435206199369	4.66399063295339e-07	Hypomethylated	-0.103374808812378	0.608571950297367	0.0235855838414201	221
Sec23ip	chr7	128744942	128784835	0.0170796063825362	4.66705096410629e-07	Hypermethylated	-0.0656852457910475	0.74633056503949	-0.0135966521949291	13
Mtpn	chr6	35508905	35539887	0.0338075489895172	4.67317347018961e-07	Hypermethylated	-0.00692831181760118	0.972315342790285	0.458952491968744	27
Inpp5d	chr1	87620311	87720506	-0.0127890021570254	4.77680460205678e-07	Hypomethylated	-0.0386873851491901	0.852665553061805	-0.0385687367685364	20
Emc2	chr15	43477228	43527762	0.0237722355800783	4.78240067715121e-07	Hypermethylated	-0.0168042785026797	0.926913761578794	-0.0279868303987581	2
Zbbx	chr3	75037906	75165033	0.0133066266798442	4.82299492866064e-07	Hypermethylated	0.139154622406848	0.53970103728158	1.28756366723998	15
Cnih3	chr1	181352627	181460640	-0.0118891794098194	4.90815289055006e-07	Hypomethylated	-0.0158695162538343	0.94882783291001	-0.0313232234534711	35
Cntnap1	chr11	101170522	101190723	0.0206109869319276	4.94632593800414e-07	Hypermethylated	-0.00888446889080908	0.970631753768881	0.0249505438083907	3
Ak5	chr3	152462814	152668359	-0.00834842612767084	4.95297336568219e-07	Hypomethylated	-0.0997111546315308	0.663018441959472	-0.00453299787918754	22
Zscan22	chr7	12897814	12909082	0.0400355673715671	4.95876629089666e-07	Hypermethylated	-0.000883974429099175	0.997690185571173	0.00468464971380226	4
Phf21b	chr15	84785380	84856048	0.0179971844447941	4.98868280361636e-07	Hypermethylated	-0.0338600826690263	1	-0.0459726074974634	29
Ly6g6c	chr17	35065387	35070049	0.0605182930032683	5.00212459642762e-07	Hypermethylated	0.0142702955850043	0.952605932659478	0.0283889758426997	3
Gmip	chr8	69808678	69821869	-0.0323551110250331	5.01067397873763e-07	Hypomethylated	0.0653238559819118	0.754062816603008	-0.00599772252052339	4
Slc35a1	chr4	34663256	34687437	0.0243496932483172	5.10459634921295e-07	Hypermethylated	-0.0210413105475752	0.906636043007349	-0.0210413105475752	1
1700030K09Rik	chr8	72443879	72461000	0.0320118183282371	5.14429068425224e-07	Hypermethylated	0.167896792790309	0.502339210099898	0.018085998608333	3
Trim14	chr4	46493780	46536140	-0.0206228510241423	5.18134673911399e-07	Hypomethylated	-0.00136385706508129	0.996786863626137	-0.00419390824742775	4
Ucp2	chr7	100493336	100502019	-0.0428999649774929	5.33568135084486e-07	Hypomethylated	-1.05335446308952	0.0122661995087943	-0.281781834710268	4
4930579F01Rik	chr3	138164077	138239662	-0.0122976752256545	5.35704029522712e-07	Hypomethylated	-0.210828125750264	0.402319994214517	-0.0615410223745757	5
Mfsd14b	chr13	65064662	65112974	0.0222451602921756	5.37816179719326e-07	Hypermethylated	-0.0130065640417004	0.955983582625542	-0.0219945296648334	2
Card11	chr5	140872989	141000581	-0.0106729338597131	5.40780550448606e-07	Hypomethylated	-0.0883895345141992	0.640601047865432	-0.0232088701252348	31
Dmtn	chr14	70601262	70636047	0.0248853813613122	5.42475514034305e-07	Hypermethylated	-0.0340285314160482	0.877867947922351	-0.0592136798775329	10
Edem3	chr1	151755370	151822050	0.0148149218086298	5.44679901364752e-07	Hypermethylated	-0.0996444638085609	0.638274480339317	0.0672969160860419	11
Slc27a3	chr3	90385238	90389937	-0.0709562190105745	5.46771949823819e-07	Hypomethylated	-0.0378766597995748	0.874620333042323	-0.00781622164642392	8
1700069L16Rik	chr5	113692421	113724771	0.0225587601456088	5.51634804871161e-07	Hypermethylated	-0.03515359252495	0.876244000197748	-0.139726279358322	5
Igsf10	chr3	59316734	59344393	0.0221088757812982	5.51783169907869e-07	Hypermethylated	0.0187315833267644	0.943830432831072	0.245320172508285	11
Zfp865	chr7	5020375	5036767	0.020391308621435	5.57563307807862e-07	Hypermethylated	0.0108007405736979	0.963681840539618	0.0108007405736979	1
Zup1	chr10	33919141	33951268	0.0249681392036822	5.64009260232872e-07	Hypermethylated	-0.0387284769559204	0.835760783617255	-0.0237832285668213	2
Golga7b	chr19	42247573	42270347	0.0300378555079625	5.64009260232872e-07	Hypermethylated	-0.223597019988759	0.386274098690703	0.0305762068002408	15
Wbp4	chr14	79459936	79481519	0.0275442168881058	5.68299228850797e-07	Hypermethylated	-0.0343105312868238	0.889252550794198	0.0125538834786911	4
Klhdc2	chr12	69296680	69310686	0.0326806090074504	5.696444027555e-07	Hypermethylated	-0.187112714714902	0.465782485747192	-0.0556571068440436	3
Zfp618	chr4	62965572	63139707	-0.00885264873805502	5.7255396010679e-07	Hypomethylated	-0.00388043114114041	0.988031822928063	-0.0655411781735814	45
Kctd1	chr18	14968684	15151445	-0.00889659302520618	5.72966632652095e-07	Hypomethylated	-0.0239791990032644	0.891263103894652	-0.00525676102879064	29
Got1	chr19	43499751	43524604	0.0190398668534896	5.7635346406265e-07	Hypermethylated	-0.00205083608706171	0.992907264544831	-0.0100096782973818	11
Mvk	chr5	114444268	114460590	-0.0302318540563646	5.81318119671784e-07	Hypomethylated	-0.961930916561106	0.00361674398352848	-0.111937615815273	14
Ncan	chr8	70093084	70120872	-0.0258387197676744	5.83574741581217e-07	Hypomethylated	-0.00490202618711516	0.985316998497668	-0.0240966929144746	3
Cog4	chr8	110846599	110882226	0.0192364769666593	5.85270174417701e-07	Hypermethylated	-0.0379981358083019	0.843017973676704	-0.088001089499495	5
Mtmr14	chr6	113237842	113281391	0.0183606502870172	5.86579221953199e-07	Hypermethylated	-0.036995471232597	0.877678750518582	-0.013212277457276	9
Hadh	chr3	131233418	131272100	-0.0146540231153691	5.88588713878713e-07	Hypomethylated	-0.0734131150033204	0.721081700521647	-0.0225741189001324	20
Cox6c	chr15	35925885	35938245	0.0452870871623697	5.91891649615663e-07	Hypermethylated	-0.0640089561272333	0.772531613620875	-0.0198991459491086	6
Sox18	chr2	181669835	181671639	-0.137711915741169	5.95171890473128e-07	Hypomethylated	-0.048828907085223	0.801395824580831	0.0313728656057234	5
Orm2	chr4	63362448	63365877	-0.0822211446842452	5.99174457754843e-07	Hypomethylated	-0.00457303973916549	0.984580321008505	-0.0100898777545689	2
Lama5	chr2	180176372	180225858	-0.0171667681302918	5.9932641831434e-07	Hypomethylated	-0.137516547358031	0.543004911031033	-0.0349794389130986	13
Sgsm3	chr15	80977764	81012289	0.0257387602173417	5.9932641831434e-07	Hypermethylated	0.00982615243723481	0.96633147962322	-0.00828226660270228	4
Spryd3	chr15	102116527	102136233	0.0327041712474598	5.9932641831434e-07	Hypermethylated	-0.0750972358290924	0.660283467457897	0.031945556390173	3
Ifngr2	chr16	91547071	91565622	0.0237460916452119	5.9932641831434e-07	Hypermethylated	-0.23143807366354	0.37020189946563	-0.0442957155733429	6
Rab33a	chrX	48519284	48530231	0.0601904366808044	5.9932641831434e-07	Hypermethylated	-0.0473180965368744	0.857024161954726	-0.0473180965368744	1
P2ry12	chr3	59216271	59262870	0.0163774247059181	6.10165270150601e-07	Hypermethylated	0.114852630182703	1	0.0310646751044562	3
Fnbp4	chr2	90745369	90781020	0.0232059496221466	6.10262992300746e-07	Hypermethylated	-0.022624174929989	0.886556719294386	-0.043389072136838	2
Prr5l	chr2	101714284	101883026	-0.00936093466539689	6.13283687271346e-07	Hypomethylated	-0.0335961708243215	0.882485327641528	-0.0348725430831051	13
Serpini1	chr3	75557546	75643494	0.0159099505455896	6.1334107380956e-07	Hypermethylated	0.00281125069223223	1	-0.0196519737463308	3
Eif2d	chr1	131153180	131187657	0.0203914460103235	6.19752604751525e-07	Hypermethylated	-0.217590923200697	0.370825133154093	-0.0433288228758038	5
Stk17b	chr1	53755505	53785223	-0.0235405286430774	6.23880669786542e-07	Hypomethylated	-0.0890650491683657	0.692586187048069	-0.0890650491683657	1
Bod1	chr11	31665180	31671884	0.0494029528004431	6.26072260205939e-07	Hypermethylated	0.0986225865722519	0.636549815695694	0.0152057113883489	31
Usp45	chr4	21767155	21837871	0.0130118287089578	6.2870642804877e-07	Hypermethylated	-0.00784874248873857	0.973515319820465	-0.0103445628624194	3
Pank2	chr2	131262494	131299187	0.0247296792946418	6.31634641669975e-07	Hypermethylated	-0.0594295894507425	0.740290596154433	-0.0031505217186257	2
Grm7	chr6	110645580	111567229	-0.0048420613868233	6.32027978541595e-07	Hypomethylated	-0.0231541767137592	0.905833680986554	0.0667939456531424	77
Tlr4	chr4	66827583	66930283	0.0131424906616157	6.32073123445895e-07	Hypermethylated	0.139972870613313	0.502788277849274	1.06138964722367	64
C130050O18Rik	chr5	139405279	139415622	0.0452833192366677	6.32353816313616e-07	Hypermethylated	-0.0978263922224376	0.684011506849039	-0.0913688414731703	6
Cdkn2c	chr4	109660875	109667188	-0.0465580459012788	6.36237241837411e-07	Hypomethylated	-0.0361298166918316	0.86692827654938	-0.0248111136845046	4
Pfkfb3	chr2	11471432	11554076	-0.0134693204132993	6.4473549403572e-07	Hypomethylated	0.0158922430142731	0.945685151045806	-0.0161410476325636	15
Garem1	chr18	21127200	21300137	-0.00931632321466713	6.4473549403572e-07	Hypomethylated	-0.0423001321112973	0.813428120520067	-0.0184461449876	22
Ywhae	chr11	75732868	75765844	0.0270987172061607	6.47473308605586e-07	Hypermethylated	-0.0416450279658676	0.824868595412327	-0.0366295831890625	4
Ptp4a2	chr4	129811218	129850002	0.0206036931704769	6.50503817444898e-07	Hypermethylated	-0.0635815319324106	0.792968619550288	-0.0789318346570387	5
Lonp2	chr8	86624042	86723872	0.0148583616722721	6.58877244342724e-07	Hypermethylated	-0.0872247241970394	0.674487356211748	-0.0872247241970394	1
Samd14	chr11	95009878	95026086	0.0353390429888939	6.63725663045016e-07	Hypermethylated	0.0254378026763665	1	0.0031304914665313	3
Zfp382	chr7	30121941	30134949	0.0285303003685675	6.63880962039975e-07	Hypermethylated	-0.185303663147628	0.453274719078701	-0.193662322857888	3
Cpne2	chr8	94532989	94570530	-0.0224998185696494	6.64069563142987e-07	Hypomethylated	-0.0662971398375239	0.766172721545584	-0.00544734725121458	15
Ccdc28a	chr10	18213675	18234997	0.0236196339689859	6.65425621769075e-07	Hypermethylated	-0.0292627053128357	0.855092426926246	-0.0223891867488646	4
Rabepk	chr2	34777555	34799911	0.023848934558149	6.66245544041981e-07	Hypermethylated	-0.211526527190724	0.418990049342079	-0.147695706973546	2
Ctbp1	chr5	33247722	33274993	0.0293720801198187	6.75812105329923e-07	Hypermethylated	-0.0111589766682646	0.968018332766379	-0.00646675099582476	16
Lin28a	chr4	134003329	134018840	-0.0337772697739039	6.80764487434079e-07	Hypomethylated	-0.00240882448078023	1	0.00268908103459449	7
Fbxl5	chr5	43744614	43821637	0.0150425883875387	6.82795980507712e-07	Hypermethylated	-0.00999286479304799	0.968607733382918	-0.036944391166333	2
Kdr	chr5	75932826	75978457	-0.0149478794273332	6.8620576706645e-07	Hypomethylated	-0.0839246970653744	0.681435889663071	-0.00861860186827812	34
Tmem98	chr11	80810174	80822032	-0.0342930982241318	6.86530694378557e-07	Hypomethylated	-0.0264710145523219	0.916161358401543	-0.0350234407105302	8
Pofut2	chr10	77259217	77269574	0.0275760744367597	6.89310562550054e-07	Hypermethylated	-0.130696654492477	0.487777472090139	-0.0117953177669458	24
Ninj1	chr13	49187484	49196243	0.0425159953681509	6.94010640077154e-07	Hypermethylated	0.0124947039215908	0.953878505164771	0.0622917880377545	11
Serinc1	chr10	57515773	57532529	0.0353553303827058	6.94494103774697e-07	Hypermethylated	-0.0308750076383897	0.889973793716488	0.391398463684666	4
Grid2ip	chr5	143357337	143392151	-0.0251122599758846	7.0298708802726e-07	Hypomethylated	-0.0290778528472152	0.88655188649567	-0.0294790273736752	11
Cyb5d1	chr11	69391924	69395630	0.0472217704394321	7.04385359286963e-07	Hypermethylated	-0.0943276891338403	1	-0.0427515278649569	2
Lonrf2	chr1	38793644	38836710	0.019608878408512	7.08688608575012e-07	Hypermethylated	-0.020877663518244	0.923239255130403	-0.0968118540864701	13
Caap1	chr4	94500080	94556795	0.0176373947054407	7.08688608575012e-07	Hypermethylated	-0.044108339072872	1	0.133035071850984	20
Ar	chrX	98148768	98323214	-0.013937412123162	7.09966422241437e-07	Hypomethylated	-0.0591184714178904	1	0.0415265199266613	9
Rwdd2b	chr16	87433406	87440572	0.0363784873066314	7.13905655358158e-07	Hypermethylated	0.0484435007210769	0.794045265742319	0.0484435007210769	1
Sgo1	chr17	53674785	53689332	0.0314050191997661	7.25213099128164e-07	Hypermethylated	0.0585017943880216	0.759666272228108	0.0780275215099039	2
Ptpn14	chr1	189728267	189876694	-0.00775549894294603	7.26538998375796e-07	Hypomethylated	-0.114404343346973	0.603663060778217	-0.0200484353609798	46
2610318N02Rik	chr16	17113397	17125166	-0.0368869286293725	7.30229129242158e-07	Hypomethylated	-0.0986645705102582	0.615469330283754	-0.0394722938880952	2
Casd1	chr6	4600838	4643354	0.0152532894800959	7.31131913765978e-07	Hypermethylated	-0.035337971683456	0.840176592773815	-0.0216123910375154	14
Dhx29	chr13	112927453	112969431	0.0115906201320111	7.31131913765978e-07	Hypermethylated	0.00166324952508567	0.995823527464692	-0.00742466528954761	2
Pard6b	chr2	168081003	168101202	0.021686071504369	7.31716553177091e-07	Hypermethylated	-0.0151541454506457	0.9427915948699	-0.0121091642098839	17
Kdsr	chr1	106720458	106759726	0.0162460602274402	7.42653484590505e-07	Hypermethylated	-0.00735739413732828	0.972875482938169	-0.0295080505167654	4
Zfp655	chr5	145231714	145247301	0.0367465642434276	7.49324520552938e-07	Hypermethylated	-0.00107868790420514	0.996880814767885	-0.0439394726721232	2
Aasdhppt	chr9	4294792	4309470	0.0465088891219203	7.52896559993049e-07	Hypermethylated	-0.0605549847817662	0.703798112415556	-0.011636609921746	4
Kit	chr5	75574915	75656721	-0.0103732335306466	7.53371960298569e-07	Hypomethylated	0.106496308684013	0.638947111741044	-0.0192224343685475	53
Nmnat1	chr4	149467571	149485201	0.0194496927915567	7.54089097543997e-07	Hypermethylated	-0.0191776392365388	0.924753821291908	-0.0191776392365388	1
Prkaca	chr8	83972992	83996442	0.0273443959661162	7.54156744343077e-07	Hypermethylated	0.00583215931029552	0.981289296016955	-0.0187159291340901	6
Nudcd1	chr15	44373162	44428306	0.0161715613951133	7.54400657224168e-07	Hypermethylated	0.00690507854485527	0.968249637839634	0.0870676749791631	2
Rnf213	chr11	119393099	119487417	-0.0107330461313619	7.57923412116907e-07	Hypomethylated	-0.0159755936438555	0.954547562619955	-0.0771836397915586	21
Hcrtr1	chr4	130130216	130139358	-0.0484886187391868	7.57944533932155e-07	Hypomethylated	-0.0440337196876892	0.837658196602258	-0.06315302440496	5
Ndufb2	chr6	39592573	39603381	0.0382288688469287	7.64638730692209e-07	Hypermethylated	-0.00952845829809098	0.966056666479581	-0.0111549740877738	3
Optn	chr2	5020641	5064050	-0.0192791819536883	7.66921629881459e-07	Hypomethylated	0.0174478727835479	0.943767803040788	-0.131283621536638	17
Dnajb1	chr8	83608192	83612652	0.0501080665452845	7.69838955083501e-07	Hypermethylated	-0.0217145892957875	0.900848065410431	-0.0650641184974367	5
Zyg11b	chr4	108229723	108301095	0.0159839175579172	7.71277875210901e-07	Hypermethylated	-0.413952513224454	0.193171010422755	-0.413952513224454	1
Nell1	chr7	49974863	50866607	-0.00460499922497659	7.78036190150851e-07	Hypomethylated	-0.0303573520692508	0.89051619108147	-0.022173305190271	36
Ush1g	chr11	115315191	115322040	-0.0596500327680766	7.78036190150851e-07	Hypomethylated	0.115248585570015	0.554601390759389	-0.0769473274614831	4
Exoc6b	chr6	84618486	85069512	0.00736937288543638	7.79931393054039e-07	Hypermethylated	-0.0253166203738462	0.940145762041799	-0.0426660223676035	7
Adam19	chr11	46055991	46147342	0.0128964669883201	7.82170673676756e-07	Hypermethylated	-0.0128123656468518	0.962650349621532	-0.0575803559094897	13
Olfml2b	chr1	170644531	170682788	-0.0199471183211413	7.95815160771454e-07	Hypomethylated	-0.0283394575156719	0.894702255968141	0.161977663044782	23
Ajuba	chr14	54567471	54577557	-0.0378979947913741	7.96909829149954e-07	Hypomethylated	0.0019763571615891	0.99474337011162	-0.0488674878076305	5
Mettl9	chr7	121034444	121078328	0.0205912777000522	7.99836262055596e-07	Hypermethylated	-0.0209848996797007	0.91983718899035	-0.0239264413941879	3
Ocstamp	chr2	165393759	165400404	-0.0322695883644485	8.0957150332841e-07	Hypomethylated	0.0485589921116534	0.811634565058151	0.0185816298851457	2
Gatc	chr5	115333238	115341177	0.0448943675348727	8.19331521099592e-07	Hypermethylated	-0.0584400551402273	0.782249411624818	-0.0584400551402273	1
Syk	chr13	52583172	52648791	-0.012915911621852	8.21909457050601e-07	Hypomethylated	-0.0219365079349856	0.932908957942994	-0.0157772125883995	25
Lig3	chr11	82781107	82804273	0.0252945726526291	8.31297594361096e-07	Hypermethylated	0.00534910554013746	0.984201113558196	-0.0339383093098973	7
Brms1l	chr12	55836323	55869735	0.0167625293012301	8.31455363377548e-07	Hypermethylated	-0.0100406247430895	0.967559824996483	-0.0194001041765549	3
Prkd3	chr17	78949404	79020815	-0.0105856803063973	8.32117035847501e-07	Hypomethylated	-0.0600089091511436	1	-0.0263004619357895	3
Map2k1	chr9	64185769	64253630	0.0163110712901873	8.42554264774785e-07	Hypermethylated	-0.0161653731904996	0.946244984879163	0.0233591075999276	3
Tmem120b	chr5	123068414	123117748	0.0180838954688076	8.48377070649151e-07	Hypermethylated	-0.108126031870821	0.626790984862782	-0.00919166369948271	5
Kdm4b	chr17	56326061	56402869	0.0207109582701351	8.5928540799014e-07	Hypermethylated	0.0650927068398365	0.753321791693767	-0.0197157536680243	18
Ndufa9	chr6	126821720	126849135	0.0189741458313776	8.61306274762238e-07	Hypermethylated	-0.0238285442125683	0.913182790286033	0.02743248199976	5
2310022B05Rik	chr8	124635755	124663368	0.0228437833439924	8.67663052821799e-07	Hypermethylated	-0.00805186508660037	0.977259782609002	0.0107285118159142	10
Xpot	chr10	121587379	121626331	0.0117100930908247	8.67840696214102e-07	Hypermethylated	-0.906552131295477	0.0307537789276201	-0.341923866979132	5
Mlxip	chr5	123394797	123457931	0.0198998527441381	8.72452612691607e-07	Hypermethylated	0.0174354259813177	0.940796968711423	-0.0579961473879491	13
Tspan17	chr13	54789376	54796775	0.0606249307877541	8.80763671533412e-07	Hypermethylated	-0.0247771735977049	0.888412331553261	-0.0606949018197397	24
Med28	chr5	45520228	45529275	0.0439298153907224	8.95067911249756e-07	Hypermethylated	0.0730869470638774	0.723512239392754	0.0730869470638774	1
Pdcd2l	chr7	34184498	34196660	0.0359497780946123	8.96864698567466e-07	Hypermethylated	-0.0311133904044004	0.884310279780858	-0.0247869608570235	3
Mmp14	chr14	54431611	54445363	-0.0316028277703657	8.96864698567466e-07	Hypomethylated	0.128877153066366	0.590082461518619	0.0227340241464856	5
Larp4	chr15	99970064	100016357	0.0207150633125117	8.97213806150084e-07	Hypermethylated	0.0168855215328337	0.943033134426233	-0.0141068220612997	4
Ccl1	chr11	82176656	82305689	-0.011932918233826	8.99881167775028e-07	Hypomethylated	-0.000798348933298837	0.997872144802329	-0.0115780301651947	34
Aga	chr8	53511726	53523420	-0.0257846629260683	9.00434525632727e-07	Hypomethylated	0.0547620482318766	0.786325667538298	0.0844829742263232	9
Rftn2	chr1	55170158	55226781	-0.0153008315256798	9.0204892788997e-07	Hypomethylated	0.245521892526228	0.341655971715377	0.245521892526228	1
Dnah2	chr11	69420808	69549109	-0.00870016643399019	9.08134870016545e-07	Hypomethylated	0.341738312269757	0.254814862324574	0.0216233064716856	23
Csnk2a2	chr8	95446095	95490038	0.017163327721395	9.09865167097227e-07	Hypermethylated	-0.0958991420813892	1	-0.11021730888809	6
Ccdc122	chr14	77036771	77112256	-0.016384091739421	9.16583199689909e-07	Hypomethylated	0.00939874191771943	0.971262370678918	0.0503138396945039	2
Nlk	chr11	78567167	78697372	0.0115867022784075	9.19313794879532e-07	Hypermethylated	0.0492069892642761	0.784246871960751	-0.0472166803461695	4
Minpp1	chr19	32485768	32515363	0.01807031067452	9.20092256101509e-07	Hypermethylated	-0.371027456864981	0.236124837277075	-0.10870199910796	10
Smarcb1	chr10	75896768	75921616	0.0237180596571374	9.2091702640629e-07	Hypermethylated	-0.0549554794421812	0.800080809602583	-0.0273471328969633	5
Stx5a	chr19	8741412	8756068	0.0364552404011597	9.2091702640629e-07	Hypermethylated	-0.00549034691389337	0.980537491269463	-0.00549034691389337	1
Tfb2m	chr1	179528054	179546266	0.0272767659122667	9.24195148347756e-07	Hypermethylated	-0.0298280801799562	0.8690414350012	-0.0298280801799562	1
Aard	chr15	52040106	52045721	-0.0325283086681978	9.24445955266983e-07	Hypomethylated	-0.0242203885935531	0.905807140009041	1.65191799221051	9
Golga1	chr2	39016154	39065540	0.0195351787393505	9.25692234334401e-07	Hypermethylated	-0.109473763783551	0.607944770052557	-0.0500632283939962	7
Tbc1d20	chr2	152293827	152313995	0.0288632505630277	9.43051558822779e-07	Hypermethylated	0.0685131703410673	0.769156371956624	0.0024377224944006	3
Slc25a16	chr10	62920632	62946497	0.0223265725852535	9.43486936582384e-07	Hypermethylated	-0.00982438809785215	0.966702997470261	-0.00982438809785215	1
Pot1a	chr6	25743736	25809245	0.0129496033700016	9.47732760031991e-07	Hypermethylated	-0.0800618614094217	0.66692837870464	-0.0213331845971416	6
Uqcc1	chr2	155846893	155930309	0.0114648582761699	9.5286070332546e-07	Hypermethylated	0.053354894947883	1	-0.03822599437818	10
