loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_overlaps	is_merged	anchor1_chr	anchor1_start	anchor1_end	anchor1_midpoint	anchor1_size	anchor2_chr	anchor2_start	anchor2_end	anchor2_midpoint	anchor2_size	loop_distance	distance_category	is_intrachromosomal	anchor1_nearest_gene_idx	anchor1_distance_to_tss	anchor2_nearest_gene_idx	anchor2_distance_to_tss	anchor1_nearest_gene	anchor2_nearest_gene	anchor1_H3K27ac_overlap	anchor1_H3K4me1_overlap	anchor1_type	anchor1_is_promoter	anchor2_H3K27ac_overlap	anchor2_H3K4me1_overlap	anchor2_type	anchor2_is_promoter	loop_type	anchor1_H3K27me3_overlap	anchor2_H3K27me3_overlap	anchor1_H3K4me3_overlap	anchor2_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor2_Bivalent_Promoter_overlap	anchor_status	anchor1_is_polycomb	anchor2_is_polycomb	polycomb_anchor_count	polycomb_status	is_polycomb_anchored
loop_2701	chr8	48200000	48225000	chr8	50275000	50300000	chr8:48200000-48225000_chr8:50275000-50300000	TRUE	-0.61593548355768	2.80503375327026	41.7352946734094	1.64544681828737e-5	6.025821220722e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	48200000	48225000	48212500	25000	chr8	50275000	50300000	50287500	25000	2075000	>1Mb	TRUE	14198	100907	177	68111	320685	100039954	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_2855	chr9	9575000	9600000	chr9	16200000	16225000	chr9:9575000-9600000_chr9:16200000-16225000	TRUE	-1.00175099495454	1.15163298936603	49.8602785568167	6.32890645178352e-6	3.301714419526e-4	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	FALSE	chr9	9575000	9600000	9587500	25000	chr9	16200000	16225000	16212500	25000	6625000	>1Mb	TRUE	1811	294430	13335	276284	102466147	270120	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_3030	chr13	22000000	22025000	chr13	40700000	40725000	chr13:22000000-22025000_chr13:40700000-40725000	TRUE	-0.901986185500437	0.360158987235372	30.4340776334857	8.16018199229597e-5	0.001679630598172	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr13	22000000	22025000	22012500	25000	chr13	40700000	40725000	40712500	25000	18700000	>1Mb	TRUE	16260	0	2043	2807	54373	102633805	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_3392	chr1	42675000	42700000	chr1	56950000	56975000	chr1:42675000-42700000_chr1:56950000-56975000	TRUE	-0.550734280235964	1.15455398362357	12.1430181939698	0.0037429272014466	0.022110694774141	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr1	42675000	42700000	42687500	25000	chr1	56950000	56975000	56962500	25000	14275000	>1Mb	TRUE	18070	0	14412	0	66297	329160	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_3394	chr1	78175000	78200000	chr1	138825000	138850000	chr1:78175000-78200000_chr1:138825000-138850000	TRUE	-0.954596110682182	0.411964675371027	19.1661525979667	6.602908212202e-4	0.0067511840457392	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr1	78175000	78200000	78187500	25000	chr1	138825000	138850000	138837500	25000	60650000	>1Mb	TRUE	6744	0	5836	0	18505	16876	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_3559	chr2	73250000	73275000	chr2	74650000	74675000	chr2:73250000-73275000_chr2:74650000-74675000	FALSE	-0.734691611079948	3.47919685226082	53.6796700566149	4.21224927276905e-6	2.61955672762e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr2	73250000	73275000	73262500	25000	chr2	74650000	74675000	74662500	25000	1400000	>1Mb	TRUE	14910	0	5327	0	381373	15433	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_3770	chr3	66950000	66975000	chr3	99225000	99250000	chr3:66950000-66975000_chr3:99225000-99250000	TRUE	-0.850380542318386	1.21220294861292	21.3699183886868	4.154582811385e-4	0.004935794184554	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr3	66950000	66975000	66962500	25000	chr3	99225000	99250000	99237500	25000	32275000	>1Mb	TRUE	18660	6389	8544	0	66880	21384	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_3778	chr3	66975000	67000000	chr3	127625000	127650000	chr3:66975000-67000000_chr3:127625000-127650000	FALSE	-0.521756485722905	0.924354942687083	10.7108247770322	0.0056840482957356	0.029897694554668	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr3	66975000	67000000	66987500	25000	chr3	127625000	127650000	127637500	25000	60650000	>1Mb	TRUE	18660	0	3528	0	66880	11924	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_3779	chr3	66950000	66975000	chr3	154325000	154350000	chr3:66950000-66975000_chr3:154325000-154350000	FALSE	-0.64130289279998	0.667258504798127	13.0686509397136	0.0028964466529589	0.0185441678678768	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr3	66950000	66975000	66962500	25000	chr3	154325000	154350000	154337500	25000	87375000	>1Mb	TRUE	18660	6389	24517	0	66880	99686	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_3983	chr6	49200000	49225000	chr6	52300000	52325000	chr6:49200000-49225000_chr6:52300000-52325000	FALSE	-0.861495676166254	3.73584667350494	101.832090773576	9.97807382170864e-8	2.99312867375313e-5	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	49200000	49225000	49212500	25000	chr6	52300000	52325000	52312500	25000	3100000	>1Mb	TRUE	4591	0	20625	0	140488	70593	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_4007	chr6	32325000	32350000	chr6	34025000	34050000	chr6:32325000-32350000_chr6:34025000-34050000	TRUE	-0.436021868579296	3.72012702607196	50.3341420853547	6.00786590933299e-6	3.208074576402e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	32325000	32350000	32337500	25000	chr6	34025000	34050000	34037500	25000	1700000	>1Mb	TRUE	13977	161072	22366	0	319849	74354	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_4036	chr6	49200000	49225000	chr6	51850000	51875000	chr6:49200000-49225000_chr6:51850000-51875000	TRUE	-0.404651725984268	2.49051623843528	13.0269055126112	0.0029292219326456	0.0186777958681167	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	49200000	49225000	49212500	25000	chr6	51850000	51875000	51862500	25000	2650000	>1Mb	TRUE	4591	0	16251	137548	140488	54353	FALSE	TRUE	Repressed_Promoter	FALSE	TRUE	TRUE	Active_Enhancer	FALSE	Repressed_Promoter-Active_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_4048	chr6	51175000	51200000	chr6	83700000	83725000	chr6:51175000-51200000_chr6:83700000-83725000	TRUE	-0.804122388956852	0.505523819862557	21.1105955746606	4.380892165344e-4	0.005118066345286	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	51175000	51200000	51187500	25000	chr6	83700000	83725000	83712500	25000	32525000	>1Mb	TRUE	15212	69909	17044	0	387166	574519	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_4181	chr10	108450000	108475000	chr10	109850000	109875000	chr10:108450000-108475000_chr10:109850000-109875000	TRUE	-0.709401594898209	4.33470221888605	154.713996174935	7.38217207007953e-9	9.86272837525858e-6	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr10	108450000	108475000	108462500	25000	chr10	109850000	109875000	109862500	25000	1400000	>1Mb	TRUE	2185	32748	12938	581203	102640148	260315	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_4270	chr8	48200000	48225000	chr8	49800000	49825000	chr8:48200000-48225000_chr8:49800000-49825000	FALSE	-0.443770946598928	3.58295884380353	36.7168391790991	3.19928851804057e-5	9.127145061677e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	48200000	48225000	48212500	25000	chr8	49800000	49825000	49812500	25000	1600000	>1Mb	TRUE	14198	100907	177	543111	320685	100039954	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_5280	chr7	51600000	51625000	chr7	55700000	55725000	chr7:51600000-51625000_chr7:55700000-55725000	FALSE	-0.385646991608848	2.51096973586976	14.7540108867936	0.0018601894050108	0.0135708667680301	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr7	51600000	51625000	51612500	25000	chr7	55700000	55725000	55712500	25000	4100000	>1Mb	TRUE	4664	0	10660	43177	140919	233274	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Other	FALSE	Repressed_Promoter-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_5825	chr17	15375000	15400000	chr17	15700000	15725000	chr17:15375000-15400000_chr17:15700000-15725000	FALSE	-0.352225202139341	4.42042469627962	38.5053616394314	2.50539482562219e-5	7.766723959428e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr17	15375000	15400000	15387500	25000	chr17	15700000	15725000	15712500	25000	325000	100-500kb	TRUE	19155	0	3947	0	67544	12648	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Active_Promoter	TRUE	Active_Promoter-Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_6476	chr7	72375000	72400000	chr7	73650000	73675000	chr7:72375000-72400000_chr7:73650000-73675000	FALSE	-0.329459113826142	3.59788488926875	16.7505305340693	0.001140928022863	0.0097673363212549	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr7	72375000	72400000	72387500	25000	chr7	73650000	73675000	73662500	25000	1275000	>1Mb	TRUE	11711	68391	11714	11600	244049	244061	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_7825	chr6	49200000	49225000	chr6	52250000	52275000	chr6:49200000-49225000_chr6:52250000-52275000	TRUE	-0.857695404815254	4.09024533628235	125.863779440597	2.70158745484354e-8	1.43403072388299e-5	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	49200000	49225000	49212500	25000	chr6	52250000	52275000	52262500	25000	3050000	>1Mb	TRUE	4591	0	23951	0	140488	791364	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_8379	chr8	48200000	48225000	chr8	49825000	49850000	chr8:48200000-48225000_chr8:49825000-49850000	FALSE	-0.346484974726674	3.53678105970817	15.7675145637497	0.0014448940735249	0.01145470241421	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr8	48200000	48225000	48212500	25000	chr8	49825000	49850000	49837500	25000	1625000	>1Mb	TRUE	14198	100907	177	518111	320685	100039954	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_8665	chr14	32525000	32550000	chr14	33200000	33225000	chr14:32525000-32550000_chr14:33200000-33225000	FALSE	0.314888591243346	4.11127433214901	17.3764565724586	9.857936831889e-4	0.0088237488751323	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	FALSE	chr14	32525000	32550000	32537500	25000	chr14	33200000	33225000	33212500	25000	675000	500kb-1Mb	TRUE	14008	11478	11165	0	319955	239027	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_9163	chr9	55525000	55550000	chr9	74850000	74875000	chr9:55525000-55550000_chr9:74850000-74875000	FALSE	-0.796778667671369	1.84309190988844	26.9575283427133	1.455452206926e-4	0.0024495308677305	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr9	55525000	55550000	55537500	25000	chr9	74850000	74875000	74862500	25000	19325000	>1Mb	TRUE	2330	0	5289	0	104360	15379	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_9615	chr11	96000000	96025000	chr11	96275000	96300000	chr11:96000000-96025000_chr11:96275000-96300000	TRUE	-0.395803736661738	5.03210449703486	43.8042048877244	1.27336025949743e-5	5.191580106541e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr11	96000000	96025000	96012500	25000	chr11	96275000	96300000	96287500	25000	275000	100-500kb	TRUE	4944	0	5314	0	14607	15416	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_9659	chr11	34825000	34850000	chr11	35975000	36000000	chr11:34825000-34850000_chr11:35975000-36000000	FALSE	-0.680435834110794	4.44182597109095	145.167847864443	1.10428818218472e-8	9.86272837525858e-6	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr11	34825000	34850000	34837500	25000	chr11	35975000	36000000	35987500	25000	1150000	>1Mb	TRUE	20549	0	8352	0	70385	211652	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_10419	chr12	103975000	104000000	chr12	104925000	104950000	chr12:103975000-104000000_chr12:104925000-104950000	TRUE	-0.502553547030893	3.56274059433609	61.2730641567267	2.00271346157518e-6	1.753276789236e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr12	103975000	104000000	103987500	25000	chr12	104925000	104950000	104937500	25000	950000	500kb-1Mb	TRUE	14812	0	8373	59808	380780	212073	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_10436	chr12	89450000	89475000	chr12	91775000	91800000	chr12:89450000-89475000_chr12:91775000-91800000	FALSE	-0.322948703955297	3.54868787024416	25.6142463906471	1.845923554659e-4	0.0028204605743785	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr12	89450000	89475000	89462500	25000	chr12	91775000	91800000	91787500	25000	2325000	>1Mb	TRUE	6594	727123	2789	0	18191	108800	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_10748	chr15	68925000	68950000	chr15	70900000	70925000	chr15:68925000-68950000_chr15:70900000-70925000	FALSE	-0.326005543172185	4.35246371842505	22.0672409086191	3.610993386876e-4	0.0044773747322997	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr15	68925000	68950000	68937500	25000	chr15	70900000	70925000	70912500	25000	1975000	>1Mb	TRUE	4558	0	20537	802837	13992	70363	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Other	FALSE	Repressed_Promoter-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_10797	chr15	68925000	68950000	chr15	71225000	71250000	chr15:68925000-68950000_chr15:71225000-71250000	FALSE	-0.310507931060255	3.568798812583	13.1578989520334	0.0028268711549862	0.0181911220507931	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr15	68925000	68950000	68937500	25000	chr15	71225000	71250000	71237500	25000	2300000	>1Mb	TRUE	4558	0	20537	477837	13992	70363	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_11809	chr1	51625000	51650000	chr1	52075000	52100000	chr1:51625000-51650000_chr1:52075000-52100000	TRUE	-0.372688381735008	5.27182045803537	64.7669033904169	1.45902314407399e-6	1.453302221963e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr1	51625000	51650000	51637500	25000	chr1	52075000	52100000	52087500	25000	450000	100-500kb	TRUE	469	28281	8061	0	100045066	20846	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_12018	chr1	118325000	118350000	chr1	118750000	118775000	chr1:118325000-118350000_chr1:118750000-118775000	TRUE	-0.320639902703329	4.06225591585463	23.5570151134209	2.702030950129e-4	0.0036165372257704	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr1	118325000	118350000	118337500	25000	chr1	118750000	118775000	118762500	25000	425000	100-500kb	TRUE	19435	3160	24092	122054	67949	81879	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_12403	chr18	4225000	4250000	chr18	4950000	4975000	chr18:4225000-4250000_chr18:4950000-4975000	FALSE	-0.309354018721759	3.99940614379021	21.4635436757387	4.076068962249e-4	0.004879322458448	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr18	4225000	4250000	4237500	25000	chr18	4950000	4975000	4962500	25000	725000	500kb-1Mb	TRUE	19003	59167	9709	29459	67328	225115	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_13348	chr2	73250000	73275000	chr2	74675000	74700000	chr2:73250000-73275000_chr2:74675000-74700000	FALSE	-0.761359534679501	3.59979953642418	49.665232977021	6.46461033320074e-6	3.338357508269e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr2	73250000	73275000	73262500	25000	chr2	74675000	74700000	74687500	25000	1425000	>1Mb	TRUE	14910	0	5331	0	381373	15438	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_13349	chr2	71525000	71550000	chr2	74650000	74675000	chr2:71525000-71550000_chr2:74650000-74675000	TRUE	-0.873572622611947	2.85914980999778	78.8757154615973	4.62905552137136e-7	7.61479633265589e-5	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr2	71525000	71550000	71537500	25000	chr2	74650000	74675000	74662500	25000	3125000	>1Mb	TRUE	4326	0	5327	0	13392	15433	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_15101	chr5	102700000	102725000	chr5	103650000	103675000	chr5:102700000-102725000_chr5:103650000-103675000	FALSE	-0.378371159761301	4.0570635343135	40.513177260663	1.92330741157509e-5	6.583480486797e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr5	102700000	102725000	102712500	25000	chr5	103650000	103675000	103662500	25000	950000	500kb-1Mb	TRUE	10438	218608	22293	0	231532	74218	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_15295	chr6	51175000	51200000	chr6	52200000	52225000	chr6:51175000-51200000_chr6:52200000-52225000	TRUE	-0.48080505451584	5.63487189325831	85.8410661897387	2.79934103993726e-7	5.65356025075646e-5	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	51175000	51200000	51187500	25000	chr6	52200000	52225000	52212500	25000	1025000	>1Mb	TRUE	15212	69909	5305	0	387166	15404	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_15525	chr6	49200000	49225000	chr6	51150000	51175000	chr6:49200000-49225000_chr6:51150000-51175000	FALSE	-0.6421898607053	3.83636154762987	74.9097082822653	6.27186599711275e-7	9.20385054741769e-5	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr6	49200000	49225000	49212500	25000	chr6	51150000	51175000	51162500	25000	1950000	>1Mb	TRUE	4591	0	15212	94909	140488	387166	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_16103	chr7	143425000	143450000	chr7	144250000	144275000	chr7:143425000-143450000_chr7:144250000-144275000	FALSE	-0.601033002090537	2.92103577666112	44.6313942239691	1.1523867301883e-5	4.876843261904e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr7	143425000	143450000	143437500	25000	chr7	144250000	144275000	144262500	25000	825000	500kb-1Mb	TRUE	3910	11049	4195	196008	12577	13043	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_16141	chr7	134325000	134350000	chr7	143425000	143450000	chr7:134325000-134350000_chr7:143425000-143450000	FALSE	-0.824200362858701	1.41909904416481	27.8236751153854	1.254075582447e-4	0.0022166926976397	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr7	134325000	134350000	134337500	25000	chr7	143425000	143450000	143437500	25000	9100000	>1Mb	TRUE	3214	92853	3910	11049	11489	12577	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_16145	chr7	67925000	67950000	chr7	70350000	70375000	chr7:67925000-67950000_chr7:70350000-70375000	TRUE	-0.405907589083123	1.47118971365216	11.7307911918433	0.0042096107604763	0.0241065806547433	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	FALSE	chr7	67925000	67950000	67937500	25000	chr7	70350000	70375000	70362500	25000	2425000	>1Mb	TRUE	5455	2826	15656	0	16001	434198	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_16772	chr14	63250000	63275000	chr14	104450000	104475000	chr14:63250000-63275000_chr14:104450000-104475000	FALSE	-0.933476476759259	0.365041388624082	18.5572628193363	7.548118784279e-4	0.0073844857055985	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr14	63250000	63275000	63262500	25000	chr14	104450000	104475000	104462500	25000	41200000	>1Mb	TRUE	4884	0	6988	0	14463	18996	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
