chr1	x1	x2	chr2	y1	y2	chr1_chr	chr1_start	chr1_end	chr1_gene_id	chr1_idk	chr1_strand	chr1_gene_name	chr2_chr	chr2_start	chr2_end	chr2_gene_id	chr2_idk	chr2_strand	chr2_gene_name
chr2	27525000	27550000	chr2	28450000	28475000								chr2	28465582	28467082	69327	0	-	Pierce1
chr2	27525000	27550000	chr2	28450000	28475000								chr2	28467315	28468815	118451	0	+	Mrps2
chr2	67550000	67575000	chr2	68450000	68475000								chr2	68471518	68473018	53416	0	-	Stk39
chr19	27425000	27450000	chr19	27800000	27825000	chr19	27429075	27430575	52874	0	-	Pum3							
chr3	18050000	18075000	chr3	19150000	19175000	chr3	18053423	18054923	59058	0	+	Bhlhe22	chr3	19162315	19163815	74252	0	-	Armc1
chr3	99225000	99250000	chr3	100175000	100200000	chr3	99239630	99241130	21384	0	+	Tbx15							
chr3	135425000	135450000	chr3	144700000	144725000	chr3	135437398	135438898	66105	0	+	Ube2d3	chr3	144719585	144721085	54673	0	-	Sh3glb1
chr3	135425000	135450000	chr3	144700000	144725000	chr3	135437915	135439415	319587	0	-	4930539J05Rik	chr3	144719585	144721085	54673	0	-	Sh3glb1
chr4	45100000	45125000	chr4	45250000	45275000	chr4	45107364	45108864	68512	0	-	Tomm5							
chr4	139850000	139875000	chr4	140225000	140250000								chr4	140246034	140247534	230868	0	-	Igsf21
chr4	125250000	125275000	chr4	125950000	125975000														
chr4	57900000	57925000	chr4	58225000	58250000	chr4	57915547	57917047	242484	0	-	D630039A03Rik							
chr3	143575000	143600000	chr3	144175000	144200000														
chr2	144625000	144650000	chr2	145500000	145525000														
chr19	16800000	16825000	chr19	16975000	17000000														
chr18	39125000	39150000	chr18	39875000	39900000														
chr13	59825000	59850000	chr13	60450000	60475000														
chr13	110025000	110050000	chr13	110950000	110975000														
chr12	5375000	5400000	chr12	6050000	6075000	chr12	5374932	5376432	208439	0	-	Klhl29							
chr12	5375000	5400000	chr12	6050000	6075000	chr12	5375119	5376619	72669	0	+	2810032G03Rik							
chr12	76825000	76850000	chr12	78075000	78100000														
chr16	25975000	26000000	chr16	26175000	26200000														
chr17	47050000	47075000	chr17	47325000	47350000														
chr18	3325000	3350000	chr18	6450000	6475000	chr18	3335929	3337429	633947	0	+	Gm6225							
chr18	3325000	3350000	chr18	6450000	6475000	chr18	3336998	3338498	12916	0	-	Crem							
chr17	74650000	74675000	chr17	78775000	78800000														
chr1	73900000	73925000	chr1	74100000	74125000								chr1	74123699	74125199	21961	0	-	Tns1
chr1	73900000	73925000	chr1	74100000	74125000								chr1	74124790	74126290	435626	0	+	Rufy4
chr1	132475000	132500000	chr1	132725000	132750000	chr1	132476614	132478114	213464	0	+	Rbbp5	chr1	132728604	132730104	100038653	0	+	Gm10538
chr1	132475000	132500000	chr1	132725000	132750000	chr1	132476614	132478114	213464	0	+	Rbbp5	chr1	132741047	132742547	269116	0	-	Nfasc
chr1	60500000	60525000	chr1	60850000	60875000														
chr1	120200000	120225000	chr1	120525000	120550000														
chr1	125600000	125625000	chr1	126400000	126425000														
chr18	45650000	45675000	chr18	45875000	45900000														
chr17	31850000	31875000	chr17	32275000	32300000	chr17	31855054	31856554	17691	0	-	Sik1	chr17	32283972	32285472	57261	0	-	Brd4
chr1	79775000	79800000	chr1	80100000	80125000	chr1	79775267	79776767	69163	0	+	Mrpl44							
chr1	79775000	79800000	chr1	80100000	80125000	chr1	79775393	79776893	69368	0	-	Wdfy1							
chr13	80875000	80900000	chr13	83725000	83750000	chr13	80882633	80884133	105171	0	+	Arrdc3	chr13	83738063	83739563	723967	0	+	Mir9-2
chr9	120925000	120950000	chr9	121100000	121125000	chr9	120928465	120929965	12387	0	+	Ctnnb1							
chr9	120925000	120950000	chr9	121100000	121125000	chr9	120930054	120931554	78060	0	-	4930593C16Rik							
chr13	10350000	10375000	chr13	11550000	11575000	chr13	10360097	10361597	12671	0	-	Chrm3							
chr12	26525000	26550000	chr12	27325000	27350000								chr12	27341824	27343324	20666	0	-	Sox11
chr12	56675000	56700000	chr12	56975000	57000000	chr12	56691016	56692516	18511	0	+	Pax9							
chr15	61975000	62000000	chr15	62450000	62475000	chr15	61984640	61986140	17869	0	+	Myc							
chr1	60400000	60425000	chr1	60850000	60875000	chr1	60408868	60410368	329165	0	+	Abi2							
chr1	14000000	14025000	chr1	14225000	14250000														
chr13	69000000	69025000	chr13	69475000	69500000	chr13	68998791	69000291	210044	0	-	Adcy2							
chr1	61925000	61950000	chr1	62950000	62975000														
chrX	119725000	119750000	chrX	119925000	119950000								chrX	119926445	119927945	93728	0	+	Pabpc5
chr4	123950000	123975000	chr4	124125000	124150000														
chr4	59375000	59400000	chr4	59775000	59800000														
chr5	51550000	51575000	chr5	52050000	52075000	chr5	51566976	51568476	19017	0	-	Ppargc1a							
chr8	107600000	107625000	chr8	109400000	109425000														
chr14	79850000	79875000	chr14	80200000	80225000	chr14	79868426	79869926	100038734	0	-	Gm10845							
chrX	168400000	168425000	chrX	168925000	168950000														
chr14	103700000	103725000	chr14	104025000	104050000	chr14	103698692	103700192	70898	0	-	Slain1os	chr14	104026392	104027892	73877	0	-	4930432J09Rik
chr13	97600000	97625000	chr13	97925000	97950000														
chr14	63200000	63225000	chr14	63475000	63500000														
chr17	47025000	47050000	chr17	47325000	47350000														
chr1	60525000	60550000	chr1	60850000	60875000														
chr1	186825000	186850000	chr1	187125000	187150000								chr1	187123615	187125115	105244050	0	-	Gm15509
chr1	186825000	186850000	chr1	187125000	187150000								chr1	187124387	187125887	69308	0	+	1700007P06Rik
chr1	96850000	96875000	chr1	97675000	97700000	chr1	96870375	96871875	329217	0	+	Panct2							
chr1	96850000	96875000	chr1	97675000	97700000	chr1	96871421	96872921	227394	0	-	Slco4c1							
chr1	70250000	70275000	chr1	71500000	71525000														
chr1	167400000	167425000	chr1	167900000	167925000														
chr11	99575000	99600000	chr11	100000000	100025000	chr11	99580266	99581766	69664	0	-	Krtap1-5	chr11	100015462	100016962	71888	0	-	Krt33a
chr11	99575000	99600000	chr11	100000000	100025000	chr11	99582904	99584404	629873	0	-	Krtap1-4	chr11	100015462	100016962	71888	0	-	Krt33a
chr11	99575000	99600000	chr11	100000000	100025000	chr11	99590589	99592089	435273	0	-	Krtap1-3	chr11	100015462	100016962	71888	0	-	Krt33a
chr11	99575000	99600000	chr11	100000000	100025000	chr11	99597355	99598855	75586	0	-	Krtap9-3	chr11	100015462	100016962	71888	0	-	Krt33a
chr18	38450000	38475000	chr18	38925000	38950000								chr18	38928722	38930222	14164	0	-	Fgf1
chrX	72000000	72025000	chrX	72800000	72825000								chrX	72824427	72825927	57249	0	+	Gabrq
chr3	102250000	102275000	chr3	102800000	102825000	chr3	102261654	102263154	319951	0	+	A230001M10Rik							
chr6	32575000	32600000	chr6	33400000	33425000	chr6	32587442	32588942	243743	0	-	Plxna4							
chr7	73900000	73925000	chr7	74350000	74375000														
chr7	115350000	115375000	chr7	116025000	116050000								chr7	116038046	116039546	20679	0	-	Sox6
chr7	115350000	115375000	chr7	116025000	116050000								chr7	116038646	116040146	56372	0	+	1110004F10Rik
chr7	115350000	115375000	chr7	116025000	116050000								chr7	116031228	116032728	68469	0	+	Sox6os
chr8	68350000	68375000	chr8	68725000	68750000	chr8	68367683	68369183	73609	0	+	1700125H03Rik	chr8	68734396	68735896	234356	0	-	Csgalnact1
chr2	27550000	27575000	chr2	28450000	28475000								chr2	28465582	28467082	69327	0	-	Pierce1
chr2	27550000	27575000	chr2	28450000	28475000								chr2	28467315	28468815	118451	0	+	Mrps2
chr15	83650000	83675000	chr15	84050000	84075000								chr15	84064629	84066129	77627	0	-	Efcab6
chr11	87200000	87225000	chr11	87500000	87525000														
chr15	9450000	9475000	chr15	10300000	10325000														
chr7	119000000	119025000	chr7	119500000	119525000								chr7	119518712	119520212	272428	0	+	Acsm5
chr7	119000000	119025000	chr7	119500000	119525000								chr7	119522739	119524239	71830	0	-	Pdilt
chr7	100700000	100725000	chr7	100800000	100825000	chr7	100705884	100707384	319604	0	+	Fam168a							
chr7	143575000	143600000	chr7	143750000	143775000	chr7	143599340	143600840	27267	0	-	Cars1	chr7	143756235	143757735	79196	0	-	Osbpl5
chr7	143575000	143600000	chr7	143750000	143775000	chr7	143599340	143600840	27267	0	-	Cars1	chr7	143766243	143767743	381974	0	-	Mrgprg
chr7	100900000	100925000	chr7	101225000	101250000														
chr10	77625000	77650000	chr10	77900000	77925000	chr10	77640473	77641973	100316811	0	+	Mir1930	chr10	77901786	77903286	237387	0	-	Lrrc3
chr1	126450000	126475000	chr1	126675000	126700000														
chr6	86125000	86150000	chr6	86350000	86375000								chr6	86364895	86366395	66488	0	+	Fam136a
chr6	86125000	86150000	chr6	86350000	86375000								chr6	86370553	86372053	68011	0	+	Snrpg
chr18	38950000	38975000	chr18	40175000	40200000														
chr3	116900000	116925000	chr3	117425000	117450000														
chr5	75200000	75225000	chr5	75850000	75875000														
chr7	116700000	116725000	chr7	117875000	117900000														
chr10	27125000	27150000	chr10	27750000	27775000														
chr8	107575000	107600000	chr8	109550000	109575000	chr8	107587714	107589214	17463	0	-	Psmd7	chr8	109565111	109566611	64340	0	-	Dhx38
chr8	107575000	107600000	chr8	109550000	109575000	chr8	107587714	107589214	17463	0	-	Psmd7	chr8	109565141	109566641	234723	0	+	Txnl4b
chr8	15475000	15500000	chr8	15725000	15750000														
chr2	158900000	158925000	chr2	160350000	160375000								chr2	160366315	160367815	16658	0	-	Mafb
chr11	28600000	28625000	chr11	29125000	29150000								chr11	29129993	29131493	71701	0	+	Pnpt1
chr5	102200000	102225000	chr5	102875000	102900000														
chr5	115650000	115675000	chr5	115900000	115925000														
chr16	41400000	41425000	chr16	41825000	41850000														
chr17	71550000	71575000	chr17	71875000	71900000														
chr1	61175000	61200000	chr1	61375000	61400000								chr1	61377681	61379181	77341	0	+	9530026F06Rik
chr1	120175000	120200000	chr1	120550000	120575000														
chr1	55950000	55975000	chr1	56975000	57000000								chr1	56977900	56979400	212712	0	-	Satb2
chr18	10825000	10850000	chr18	11700000	11725000														
chr5	103350000	103375000	chr5	103800000	103825000														
chr2	160400000	160425000	chr2	160575000	160600000														
chr2	159050000	159075000	chr2	160575000	160600000														
chrX	96900000	96925000	chrX	97425000	97450000														
chr3	41075000	41100000	chr3	41550000	41575000	chr3	41082296	41083796	70804	0	-	Pgrmc2	chr3	41554980	41556480	269424	0	+	Jade1
chr4	49675000	49700000	chr4	49950000	49975000	chr4	49681274	49682774	19059	0	-	Ppp3r2							
chr5	91450000	91475000	chr5	91950000	91975000								chr5	91961638	91963138	381650	0	+	Thap6
chr5	91450000	91475000	chr5	91950000	91975000								chr5	91962318	91963818	68098	0	-	Rchy1
chr5	98350000	98375000	chr5	99150000	99175000														
chr2	82050000	82075000	chr2	83325000	83350000	chr2	82052471	82053971	241514	0	+	Zfp804a							
chr18	52675000	52700000	chr18	52850000	52875000	chr18	52692939	52694439	14625	0	+	Gykl1							
chr18	39125000	39150000	chr18	40025000	40050000														
chr18	34075000	34100000	chr18	34250000	34275000														
chr9	87420000	87430000	chr9	88220000	88230000														
chr9	8220000	8230000	chr9	8670000	8680000	chr9	8221138	8222638	76669	0	+	1700128F08Rik							
chr9	32940000	32950000	chr9	33090000	33100000														
chr9	60890000	60900000	chr9	61690000	61700000														
chr9	8590000	8600000	chr9	8670000	8680000														
chr14	34810000	34820000	chr14	36210000	36220000	chr14	34819357	34820857	14803	0	+	Grid1							
chr14	56370000	56380000	chr14	57060000	57070000														
chr14	104140000	104150000	chr14	104810000	104820000														
chr14	62490000	62500000	chr14	62930000	62940000														
chr8	15730000	15740000	chr8	17530000	17540000								chr8	17534836	17536336	94109	0	-	Csmd1
chr8	68360000	68370000	chr8	69020000	69030000	chr8	68367683	68369183	73609	0	+	1700125H03Rik							
chr10	91540000	91550000	chr10	93010000	93020000														
chr10	75890000	75900000	chr10	76200000	76210000	chr10	75892662	75894162	70377	0	+	Derl3	chr10	76206659	76208159	751554	0	-	Mir678
chr10	43020000	43030000	chr10	43170000	43180000								chr10	43173780	43175280	109205	0	-	Sobp
chr10	43020000	43030000	chr10	43170000	43180000								chr10	43173948	43175448	74530	0	+	9030612E09Rik
chr7	68970000	68980000	chr7	71410000	71420000														
chr7	116640000	116650000	chr7	117880000	117890000														
chr7	137600000	137610000	chr7	138420000	138430000														
chr2	153080000	153090000	chr2	153140000	153150000														
chr2	167070000	167080000	chr2	167420000	167430000								chr2	167420961	167422461	77031	0	+	Slc9a8
chr2	33560000	33570000	chr2	33640000	33650000								chr2	33639761	33641261	16917	0	-	Lmx1b
chr2	33560000	33570000	chr2	33640000	33650000								chr2	33640442	33641942	100504399	0	+	C130021I20Rik
chr2	18380000	18390000	chr2	19340000	19350000								chr2	19343566	19345066	108871	0	+	4930447M23Rik
chrX	95440000	95450000	chrX	95650000	95660000	chrX	95444122	95445622	72345	0	-	Amer1	chrX	95657759	95659259	245522	0	-	Zc4h2
chr3	9460000	9470000	chr3	9700000	9710000														
chr11	88550000	88560000	chr11	88710000	88720000								chr11	88717763	88719263	76626	0	-	Msi2
chr11	88550000	88560000	chr11	88710000	88720000								chr11	88717894	88719394	193280	0	+	C030037D09Rik
chr3	68710000	68720000	chr3	68950000	68960000														
chr3	53730000	53740000	chr3	54150000	54160000								chr3	54155284	54156784	22066	0	+	Trpc4
chr4	151630000	151640000	chr4	151850000	151860000														
chr4	3970000	3980000	chr4	4710000	4720000														
chr5	46440000	46450000	chr5	48130000	48140000														
chr6	141480000	141490000	chr6	142040000	142050000														
chr7	144470000	144480000	chr7	144770000	144780000	chr7	144470259	144471759	13043	0	-	Cttn							
chr3	102250000	102260000	chr3	102690000	102700000														
chr11	83780000	83790000	chr11	83940000	83950000								chr11	83941311	83942811	78394	0	+	Ddx52
chr11	56160000	56170000	chr11	57460000	57470000														
chr11	43780000	43790000	chr11	44210000	44220000														
chr1	81590000	81600000	chr1	82290000	82300000								chr1	82290666	82292166	16367	0	-	Irs1
chr1	144190000	144200000	chr1	144370000	144380000														
chr18	78430000	78440000	chr18	79110000	79120000								chr18	79108641	79110141	240427	0	-	Setbp1
chr18	69340000	69350000	chr18	69790000	69800000	chr18	69342605	69344105	21413	0	+	Tcf4							
chr18	69590000	69600000	chr18	69790000	69800000														
chr19	31340000	31350000	chr19	31750000	31760000														
chr1	83170000	83180000	chr1	84690000	84700000								chr1	84695088	84696588	100628595	0	+	Mir5126
chr1	83170000	83180000	chr1	84690000	84700000								chr1	84695471	84696971	227325	0	-	Dner
chr2	165990000	166000000	chr2	166040000	166050000	chr2	165991885	165993385	17979	0	+	Ncoa3							
chr2	28680000	28690000	chr2	29050000	29060000								chr2	29054316	29055816	329375	0	-	Cfap77
chr2	28680000	28690000	chr2	29050000	29060000								chr2	29059511	29061011	22130	0	+	Ttf1
chr2	72510000	72520000	chr2	72720000	72730000														
chr2	135360000	135370000	chr2	136130000	136140000														
chr2	60800000	60810000	chr2	61400000	61410000														
chr2	108110000	108120000	chr2	109690000	109700000														
chrX	152920000	152930000	chrX	153140000	153150000								chrX	153139230	153140730	245670	0	+	Rragb
chr2	46310000	46320000	chr2	46390000	46400000														
chr18	8550000	8560000	chr18	8680000	8690000														
chr16	50380000	50390000	chr16	50730000	50740000								chr16	50732023	50733523	68190	0	-	Dubr
chr12	117810000	117820000	chr12	118850000	118860000														
chr13	106940000	106950000	chr13	107100000	107110000	chr13	106946376	106947876	66254	0	+	Dimt1							
chr13	97240000	97250000	chr13	97600000	97610000	chr13	97240354	97241854	13803	0	+	Enc1							
chr13	21850000	21860000	chr13	23510000	23520000														
chr13	71960000	71970000	chr13	72630000	72640000	chr13	71962973	71964473	16371	0	-	Irx1							
chr13	4660000	4670000	chr13	5860000	5870000								chr13	5860731	5862231	23849	0	+	Klf6
chr13	108380000	108390000	chr13	109210000	109220000														
chr15	73830000	73840000	chr15	73950000	73960000	chr15	73838949	73840449	268816	0	-	Mroh5							
chr13	89660000	89670000	chr13	90840000	90850000														
chr12	75780000	75790000	chr12	75920000	75930000														
chr12	109020000	109030000	chr12	109390000	109400000														
chr12	76290000	76300000	chr12	76470000	76480000														
chr12	51830000	51840000	chr12	52000000	52010000	chr12	51828786	51830286	207304	0	-	Hectd1	chr12	52005751	52007251	328092	0	-	Dtd2
chr12	118450000	118460000	chr12	118850000	118860000														
chr12	27590000	27600000	chr12	28430000	28440000														
chr12	112740000	112750000	chr12	112800000	112810000								chr12	112808186	112809686	217887	0	+	Clba1
chr1	44740000	44750000	chr1	45310000	45320000	chr1	44744199	44745699	75066	0	-	4930521E06Rik	chr1	45310787	45312287	12825	0	+	Col3a1
chr1	134980000	134990000	chr1	135130000	135140000								chr1	135131844	135133344	13924	0	-	Ptprv
chr1	134980000	134990000	chr1	135130000	135140000								chr1	135131949	135133449	320139	0	+	Ptpn7
chr16	34530000	34540000	chr16	34690000	34700000								chr16	34689865	34691365	239839	0	+	Ccdc14
chr10	10400000	10410000	chr10	10550000	10560000								chr10	10557515	10559015	67844	0	-	Rab32
chr10	67870000	67880000	chr10	67980000	67990000								chr10	67978819	67980319	170799	0	+	Rtkn2
chr10	125260000	125270000	chr10	126530000	126540000														
chr10	87850000	87860000	chr10	88320000	88330000	chr10	87857514	87859014	16000	0	+	Igf1							
chr10	23110000	23120000	chr10	23400000	23410000														
chr10	73550000	73560000	chr10	74200000	74210000														
chr7	78920000	78930000	chr7	79220000	79230000														
chr8	6570000	6580000	chr8	8730000	8740000														
chr14	30820000	30830000	chr14	30950000	30960000	chr14	30824839	30826339	69179	0	+	Stimate	chr14	30950626	30952126	23955	0	+	Nek4
chr14	68150000	68160000	chr14	68490000	68500000														
chr14	71670000	71680000	chr14	72230000	72240000														
chr9	52290000	52300000	chr9	53210000	53220000														
chr11	99460000	99470000	chr11	100170000	100180000														
chr11	34140000	34150000	chr11	34810000	34820000														
chr8	50290000	50300000	chr8	53680000	53690000														
chr13	73420000	73430000	chr13	73620000	73630000								chr13	73626160	73627660	21752	0	+	Tert
chr7	83240000	83250000	chr7	83480000	83490000														
chr6	78540000	78550000	chr6	81810000	81820000														
chr3	38880000	38890000	chr3	39990000	40000000	chr3	38886189	38887689	329628	0	+	Fat4							
chr4	136890000	136900000	chr4	136980000	136990000	chr4	136892315	136893815	12262	0	-	C1qc							
chr4	136890000	136900000	chr4	136980000	136990000	chr4	136898053	136899553	12259	0	-	C1qa							
chr4	45010000	45020000	chr4	45080000	45090000	chr4	45011662	45013162	230119	0	-	Zbtb5	chr4	45083854	45085354	269529	0	-	Fbxo10
chr4	45010000	45020000	chr4	45080000	45090000	chr4	45017832	45019332	64424	0	+	Polr1e	chr4	45083854	45085354	269529	0	-	Fbxo10
chr4	135800000	135810000	chr4	135910000	135920000								chr4	135919984	135921484	71665	0	+	Fuca1
chr4	131870000	131880000	chr4	132070000	132080000	chr4	131872866	131874366	57317	0	+	Srsf4	chr4	132074571	132076071	269587	0	-	Epb41
chr4	145840000	145850000	chr4	147190000	147200000														
chr6	45320000	45330000	chr6	46950000	46960000														
chr4	118650000	118660000	chr4	118980000	118990000														
chr5	125520000	125530000	chr5	126390000	126400000														
chr5	100670000	100680000	chr5	100910000	100920000	chr5	100674390	100675890	71883	0	-	Coq2							
chr6	38920000	38930000	chr6	39060000	39070000								chr6	39066848	39068348	69986	0	-	1700025N23Rik
chr6	51850000	51860000	chr6	52220000	52230000								chr6	52221104	52222604	15404	0	-	Hoxa7
chr6	51850000	51860000	chr6	52220000	52230000								chr6	52229782	52231282	723820	0	-	Mir196b
chr6	65650000	65660000	chr6	66450000	66460000														
chr6	17020000	17030000	chr6	17590000	17600000														
chr5	113370000	113380000	chr5	113550000	113560000														
chr3	121630000	121640000	chr3	121720000	121730000								chr3	121722786	121724286	14066	0	+	F3
chr13	12290000	12300000	chr13	12380000	12390000														
chr15	65190000	65200000	chr15	65630000	65640000														
chr8	32000000	32010000	chr8	33180000	33190000														
chr14	74850000	74860000	chr14	74940000	74950000								chr14	74947126	74948626	380916	0	-	Lrch1
chr14	32770000	32780000	chr14	32960000	32970000														
chr14	29090000	29100000	chr14	29440000	29450000														
chr14	66180000	66190000	chr14	66790000	66800000														
chr14	34810000	34820000	chr14	36770000	36780000	chr14	34819357	34820857	14803	0	+	Grid1							
chr8	106410000	106420000	chr8	106640000	106650000	chr8	106414576	106416076	22751	0	+	Zfp90							
chr9	72450000	72460000	chr9	72670000	72680000														
chr13	45570000	45580000	chr13	45960000	45970000								chr13	45964258	45965758	20238	0	-	Atxn1
chr13	45530000	45540000	chr13	45960000	45970000								chr13	45964258	45965758	20238	0	-	Atxn1
chr12	52910000	52920000	chr12	54060000	54070000														
chr15	100460000	100470000	chr15	100670000	100680000	chr15	100468272	100469772	68614	0	+	Letmd1	chr15	100668803	100670303	668218	0	-	Bin2
chr15	31670000	31680000	chr15	32430000	32440000														
chr15	17090000	17100000	chr15	18830000	18840000														
chr11	98920000	98930000	chr11	99120000	99130000	chr11	98927067	98928567	19401	0	+	Rara							
chr15	78580000	78590000	chr15	78740000	78750000	chr15	78580866	78582366	102640742	0	-	Gm36738							
chr10	108730000	108740000	chr10	109490000	109500000														
chr7	87100000	87110000	chr7	89120000	89130000														
chr15	101340000	101350000	chr15	102060000	102070000														
chr15	60090000	60100000	chr15	61090000	61100000														
chr16	59680000	59690000	chr16	60530000	60540000														
chr17	30840000	30850000	chr17	30950000	30960000								chr17	30953889	30955389	52020	0	+	Umodl1
chr1	62780000	62790000	chr1	62960000	62970000														
chr1	55880000	55890000	chr1	56980000	56990000														
chr10	62640000	62650000	chr10	62750000	62760000														
chr1	69790000	69800000	chr1	71500000	71510000														
chr2	158050000	158060000	chr2	158340000	158350000														
chr2	125890000	125900000	chr2	126360000	126370000														
chr3	49090000	49100000	chr3	51120000	51130000														
chr5	37010000	37020000	chr5	37100000	37110000														
chr6	85830000	85840000	chr6	85900000	85910000	chr6	85831332	85832832	68396	0	-	Nat8	chr6	85904134	85905634	75541	0	-	Nat8f4
chr6	36900000	36910000	chr6	37040000	37050000														
chr19	17390000	17400000	chr19	17760000	17770000	chr19	17393292	17394792	54391	0	+	Rfk							
chr3	54800000	54810000	chr3	55060000	55070000	chr3	54807041	54808541	170767	0	-	Rfxap							
chr3	53520000	53530000	chr3	53730000	53740000														
chr3	50380000	50390000	chr3	51120000	51130000														
chr15	82800000	82825000	chr15	83500000	83525000								chr15	83510143	83511643	319953	0	-	Ttll1
chr16	58450000	58475000	chr16	58650000	58675000								chr16	58669541	58671041	12892	0	+	Cpox
chr16	23150000	23175000	chr16	23400000	23425000	chr16	23174529	23176029	105246089	0	+	C730014E05Rik							
chr1	154425000	154450000	chr1	154725000	154750000														
chr1	126425000	126450000	chr1	126925000	126950000														
chr1	157550000	157575000	chr1	158500000	158525000								chr1	158504874	158506374	735253	0	+	Mir488
chr12	109425000	109450000	chr12	110375000	110400000														
chr18	39125000	39150000	chr18	39750000	39775000								chr18	39772746	39774246	18459	0	+	Pabpc2
chr2	173575000	173600000	chr2	174275000	174300000	chr2	173577615	173579115	70065	0	-	Ankrd60	chr2	174283569	174285069	14683	0	+	Gnas
chr2	173575000	173600000	chr2	174275000	174300000	chr2	173577615	173579115	70065	0	-	Ankrd60	chr2	174294686	174296186	56802	0	-	Gnasas1
chrX	165325000	165350000	chrX	166150000	166175000	chrX	165326643	165328143	237213	0	-	Glra2	chrX	166169703	166171203	237221	0	+	Gemin8
chr6	100275000	100300000	chr6	100550000	100575000	chr6	100286735	100288235	56353	0	-	Rybp							
chr6	92475000	92500000	chr6	92650000	92675000														
chr6	92275000	92300000	chr6	92725000	92750000														
chr8	90000000	90025000	chr8	90700000	90725000														
chr2	144625000	144650000	chr2	145150000	145175000								chr2	145167003	145168503	94249	0	+	Slc24a3
chr8	34175000	34200000	chr8	34800000	34825000								chr8	34806546	34808046	319520	0	+	Dusp4
chr11	52750000	52775000	chr11	53150000	53175000	chr11	52763883	52765383	320027	0	+	Fstl4							
chr8	89850000	89875000	chr8	90700000	90725000														
chr11	39575000	39600000	chr11	40600000	40625000														
chr15	52500000	52525000	chr15	53775000	53800000														
chr15	24725000	24750000	chr15	25400000	25425000								chr15	25413014	25414514	70350	0	-	Basp1
chr15	24725000	24750000	chr15	25400000	25425000								chr15	25414271	25415771	432939	0	+	Gm5468
chr18	42600000	42625000	chr18	43300000	43325000														
chr2	5075000	5100000	chr2	5400000	5425000														
chr2	74700000	74725000	chr2	75300000	75325000	chr2	74703864	74705364	15437	0	+	Hoxd8							
chr2	74700000	74725000	chr2	75300000	75325000	chr2	74711176	74712676	15434	0	+	Hoxd3							
chr2	74700000	74725000	chr2	75300000	75325000	chr2	74711178	74712678	15436	0	+	Hoxd4							
chr2	74700000	74725000	chr2	75300000	75325000	chr2	74715380	74716880	73429	0	-	Hoxd3os1							
chr14	28500000	28525000	chr14	29075000	29100000	chr14	28503999	28505499	22418	0	+	Wnt5a							
chr2	173650000	173675000	chr2	174075000	174100000	chr2	173658890	173660390	100043911	0	-	Ppp4r1l-ps	chr2	174075557	174077057	228960	0	+	Stx16
chr2	173650000	173675000	chr2	174075000	174100000	chr2	173659009	173660509	19334	0	+	Rab22a	chr2	174075557	174077057	228960	0	+	Stx16
chr4	55500000	55525000	chr4	56675000	56700000														
chr6	148200000	148225000	chr6	148825000	148850000	chr6	148211624	148213124	67456	0	-	Ergic2	chr6	148830717	148832217	320727	0	-	Ipo8
chr6	31650000	31675000	chr6	33125000	33150000	chr6	31665381	31666881	434003	0	-	Gm13848							
chr7	83200000	83225000	chr7	83475000	83500000														
chr10	42950000	42975000	chr10	43375000	43400000														
chr10	121025000	121050000	chr10	121250000	121275000	chr10	121033209	121034709	24117	0	+	Wif1							
chr3	70100000	70125000	chr3	70300000	70325000														
chr9	9575000	9600000	chr9	9900000	9925000														
chr8	34175000	34200000	chr8	34475000	34500000														
chr8	127575000	127600000	chr8	128350000	128375000								chr8	128357853	128359353	18186	0	+	Nrp1
chr8	127575000	127600000	chr8	128350000	128375000								chr8	128358490	128359990	100316680	0	+	Mir1903
chr15	73825000	73850000	chr15	74525000	74550000	chr15	73838949	73840449	268816	0	-	Mroh5							
chr15	101325000	101350000	chr15	101975000	102000000														
chr15	83200000	83225000	chr15	83500000	83525000								chr15	83510143	83511643	319953	0	-	Ttll1
chr16	5475000	5500000	chr16	6000000	6025000														
chr17	14525000	14550000	chr17	14900000	14925000														
chr17	31675000	31700000	chr17	32025000	32050000	chr17	31677056	31678556	12954	0	+	Cryaa	chr17	32035349	32036849	72462	0	+	Rrp1b
chr17	31675000	31700000	chr17	32025000	32050000	chr17	31677056	31678556	12954	0	+	Cryaa	chr17	32035599	32037099	74377	0	-	Hsf2bp
chr15	92425000	92450000	chr15	93200000	93225000														
chr1	154275000	154300000	chr1	154725000	154750000														
chr1	42900000	42925000	chr1	43050000	43075000														
chr1	90200000	90225000	chr1	90575000	90600000	chr1	90203229	90204729	12778	0	+	Ackr3							
chr1	114325000	114350000	chr1	114850000	114875000														
chr1	186175000	186200000	chr1	186700000	186725000								chr1	186705239	186706739	21808	0	-	Tgfb2
chr1	55875000	55900000	chr1	57200000	57225000								chr1	57214243	57215743	407809	0	-	BC055402
chr1	181275000	181300000	chr1	181600000	181625000														
chr1	42900000	42925000	chr1	43100000	43125000														
chr8	11950000	11975000	chr8	12600000	12625000														
chr15	73300000	73325000	chr15	73550000	73575000														
chr13	107325000	107350000	chr13	108150000	108175000								chr13	108157873	108159373	75597	0	-	Ndufaf2
chr13	107325000	107350000	chr13	108150000	108175000								chr13	108157980	108159480	71991	0	+	Ercc8
chr8	77625000	77650000	chr8	78000000	78025000														
chr14	69850000	69875000	chr14	70125000	70150000														
chr14	68725000	68750000	chr14	68950000	68975000														
