chr1	x1	x2	chr2	y1	y2	chr1_chr	chr1_start	chr1_end	chr1_gene_id	chr1_idk	chr1_strand	chr1_gene_name	chr2_chr	chr2_start	chr2_end	chr2_gene_id	chr2_idk	chr2_strand	chr2_gene_name
chr7	19505000	19510000	chr7	19540000	19545000	chr7	19507919	19509419	67091	0	+	Trappc6a							
chr7	3220000	3225000	chr7	3445000	3450000	chr7	3218509	3220009	102467000	0	-	Mir292b							
chr7	3220000	3225000	chr7	3445000	3450000	chr7	3218731	3220231	100124471	0	+	Mir291b							
chr7	3220000	3225000	chr7	3445000	3450000	chr7	3219592	3221092	100049714	0	+	Mir293							
chr7	3220000	3225000	chr7	3445000	3450000	chr7	3219890	3221390	100049712	0	+	Mir294							
chr7	3220000	3225000	chr7	3445000	3450000	chr7	3220022	3221522	100049713	0	+	Mir295							
chr7	48890000	48895000	chr7	48930000	48935000														
chr7	30180000	30185000	chr7	30215000	30220000	chr7	30183393	30184893	12865	0	+	Cox7a1							
chr7	132765000	132770000	chr7	132805000	132810000														
chr7	75135000	75140000	chr7	75305000	75310000								chr7	75307945	75309445	68954	0	+	1500012K07Rik
chr7	75135000	75140000	chr7	75305000	75310000								chr7	75308512	75310012	64176	0	-	Sv2b
chr7	4940000	4945000	chr7	5045000	5050000														
chr7	126215000	126220000	chr7	126250000	126255000														
chr7	83805000	83810000	chr7	83880000	83885000								chr7	83883555	83885055	80889	0	-	Tlnrd1
chr7	83805000	83810000	chr7	83880000	83885000								chr7	83883715	83885215	67943	0	+	Mesd
chr7	79245000	79250000	chr7	79345000	79350000														
chr7	74370000	74375000	chr7	74550000	74555000								chr7	74554030	74555530	108116	0	-	Slco3a1
chr7	132680000	132685000	chr7	132720000	132725000														
chr7	45640000	45645000	chr7	45680000	45685000	chr7	45639226	45640726	74490	0	+	Mamstr	chr7	45683271	45684771	243967	0	+	Ntn5
chr7	126260000	126265000	chr7	126295000	126300000														
chr7	27650000	27655000	chr7	27685000	27690000	chr7	27653164	27654664	73032	0	+	Ttc9b	chr7	27688589	27690089	112415	0	+	Zfp607b
chr7	99925000	99930000	chr7	99980000	99985000								chr7	99979698	99981198	108937	0	-	Rnf169
chr7	48750000	48755000	chr7	48785000	48790000								chr7	48788252	48789752	243983	0	+	Zdhhc13
chr7	46510000	46515000	chr7	46605000	46610000														
chr7	140080000	140085000	chr7	140115000	140120000	chr7	140081798	140083298	68566	0	-	Caly	chr7	140115048	140116548	212503	0	+	Paox
chr7	140080000	140085000	chr7	140115000	140120000	chr7	140081798	140083298	68566	0	-	Caly	chr7	140115726	140117226	93747	0	-	Echs1
chr7	80340000	80345000	chr7	80375000	80380000	chr7	80342353	80343853	68695	0	+	Hddc3							
chr7	83665000	83670000	chr7	83800000	83805000														
chr7	25280000	25285000	chr7	25315000	25320000								chr7	25316413	25317913	269878	0	+	Megf8
chr7	132315000	132320000	chr7	132370000	132375000	chr7	132314913	132316413	100043682	0	+	Gm10584							
chr7	132315000	132320000	chr7	132370000	132375000	chr7	132316478	132317978	77590	0	-	Chst15							
chr6	13835000	13840000	chr6	14205000	14210000	chr6	13839192	13840692	64450	0	-	Gpr85							
chr19	4255000	4260000	chr19	4305000	4310000								chr19	4305472	4306972	110355	0	-	Grk2
chr18	43840000	43845000	chr18	44285000	44290000														
chr9	21690000	21695000	chr9	21870000	21875000														
chr9	36970000	36975000	chr9	37230000	37235000														
chr9	91545000	91550000	chr9	91955000	91960000														
chr9	71645000	71650000	chr9	72190000	72195000														
chr9	91795000	91800000	chr9	92040000	92045000														
chr9	43000000	43005000	chr9	43210000	43215000								chr9	43209619	43211119	18988	0	-	Pou2f3
chr9	77655000	77660000	chr9	77780000	77785000														
chr9	101690000	101695000	chr9	102545000	102550000														
chr9	61045000	61050000	chr9	61825000	61830000														
chr9	75760000	75765000	chr9	76235000	76240000														
chr11	94865000	94870000	chr11	94935000	94940000								chr11	94935473	94936973	12842	0	+	Col1a1
chr11	98265000	98270000	chr11	98340000	98345000														
chr11	43490000	43495000	chr11	43585000	43590000														
chr11	18870000	18875000	chr11	19015000	19020000								chr11	19018235	19019735	17268	0	-	Meis1
chr11	6895000	6900000	chr11	6950000	6955000														
chr11	86955000	86960000	chr11	86990000	86995000								chr11	86992957	86994457	77864	0	-	Ypel2
chr11	48820000	48825000	chr11	48855000	48860000														
chr11	61415000	61420000	chr11	61500000	61505000								chr11	61504393	61505893	27078	0	+	B9d1
chr11	54995000	55000000	chr11	55040000	55045000														
chr11	93100000	93105000	chr11	93135000	93140000														
chr11	3470000	3475000	chr11	3510000	3515000								chr11	3513933	3515433	114679	0	+	Selenom
chr9	21955000	21960000	chr9	22140000	22145000	chr9	21955004	21956504	66962	0	+	Swsap1							
chr9	47225000	47230000	chr9	47305000	47310000														
chr9	88240000	88245000	chr9	88395000	88400000														
chr9	59615000	59620000	chr9	59655000	59660000	chr9	59616533	59618033	67287	0	+	Parp6	chr9	59655617	59657117	18746	0	+	Pkm
chr9	58540000	58545000	chr9	58650000	58655000														
chr9	29200000	29205000	chr9	29405000	29410000														
chr9	61320000	61325000	chr9	61370000	61375000								chr9	61371615	61373115	21887	0	+	Tle3
chr9	114645000	114650000	chr9	114690000	114695000														
chr9	88325000	88330000	chr9	88360000	88365000	chr9	88326446	88327946	23959	0	+	Nt5e							
chr9	64385000	64390000	chr9	64635000	64640000	chr9	64384875	64386375	214058	0	+	Megf11							
chr9	57075000	57080000	chr9	57130000	57135000								chr9	57129939	57131439	73744	0	+	Man2c1
chr9	57075000	57080000	chr9	57130000	57135000								chr9	57130540	57132040	76794	0	-	Man2c1os
chr9	22410000	22415000	chr9	22460000	22465000	chr9	22410762	22412262	68283	0	+	Matcap2							
chr9	58540000	58545000	chr9	58575000	58580000														
chr9	44915000	44920000	chr9	44960000	44965000	chr9	44919992	44921492	27425	0	-	Atp5mg	chr9	44964850	44966350	140630	0	-	Ube4a
chr9	70965000	70970000	chr9	71065000	71070000														
chr9	50725000	50730000	chr9	50765000	50770000								chr9	50767485	50768985	382137	0	+	Fdxacb1
chr9	28570000	28575000	chr9	28615000	28620000														
chr9	100520000	100525000	chr9	100640000	100645000														
chr9	62340000	62345000	chr9	62465000	62470000	chr9	62340542	62342042	11737	0	+	Anp32a							
chr9	73555000	73560000	chr9	73980000	73985000														
chr9	36915000	36920000	chr9	36965000	36970000														
chr9	47305000	47310000	chr9	47530000	47535000								chr9	47529422	47530922	54725	0	+	Cadm1
chr9	101690000	101695000	chr9	102355000	102360000								chr9	102353943	102355443	270190	0	-	Ephb1
chr9	70665000	70670000	chr9	71070000	71075000														
chr11	32450000	32455000	chr11	32585000	32590000	chr11	32454619	32456119	327900	0	+	Ubtd2							
chr11	61225000	61230000	chr11	61265000	61270000								chr11	61266714	61268214	11671	0	-	Aldh3a2
chr11	49200000	49205000	chr11	49240000	49245000	chr11	49202541	49204041	22720	0	+	Zfp62	chr11	49243440	49244940	17308	0	+	Mgat1
chr11	103995000	104000000	chr11	104130000	104135000								chr11	104132104	104133604	12921	0	+	Crhr1
chr11	18715000	18720000	chr11	18750000	18755000														
chr11	3385000	3390000	chr11	3450000	3455000								chr11	3451613	3453113	193670	0	-	Rnf185
chr11	3385000	3390000	chr11	3450000	3455000								chr11	3451614	3453114	71523	0	+	8430429K09Rik
chr11	49725000	49730000	chr11	49870000	49875000														
chr11	3535000	3540000	chr11	3910000	3915000	chr11	3539862	3541362	29856	0	-	Smtn	chr11	3913914	3915414	103710	0	-	Slc35e4
chr11	76655000	76660000	chr11	76760000	76765000								chr11	76762829	76764329	53334	0	-	Gosr1
chr11	69265000	69270000	chr11	69320000	69325000								chr11	69323025	69324525	216846	0	-	Cntrob
chr11	69265000	69270000	chr11	69320000	69325000								chr11	69323229	69324729	245828	0	+	Trappc1
chr11	116920000	116925000	chr11	117055000	117060000														
chr11	115480000	115485000	chr11	115610000	115615000								chr11	115612219	115613719	69674	0	-	Mif4gd
chr11	96785000	96790000	chr11	96825000	96830000	chr11	96788376	96789876	12412	0	+	Cbx1	chr11	96829218	96830718	18023	0	-	Nfe2l1
chr11	90385000	90390000	chr11	90420000	90425000														
chr11	54265000	54270000	chr11	54350000	54355000	chr11	54266527	54268027	16187	0	-	Il3							
chr11	93995000	94000000	chr11	94040000	94045000	chr11	93995340	93996840	70834	0	+	Spag9							
chr11	120110000	120115000	chr11	120305000	120310000														
chr11	117480000	117485000	chr11	117650000	117655000	chr11	117483617	117485117	432615	0	+	Gm11733	chr11	117653538	117655038	217351	0	+	Tnrc6c
chr11	77315000	77320000	chr11	77445000	77450000														
chr11	53930000	53935000	chr11	54085000	54090000														
chr11	62395000	62400000	chr11	62490000	62495000														
chr11	103355000	103360000	chr11	103555000	103560000														
chr11	113645000	113650000	chr11	113805000	113810000	chr11	113648418	113649918	16834	0	+	Cog1							
chr11	113645000	113650000	chr11	113805000	113810000	chr11	113649329	113650829	69806	0	-	Slc39a11							
chr11	117870000	117875000	chr11	118100000	118105000	chr11	117872731	117874231	71776	0	-	Tha1							
chr11	36220000	36225000	chr11	36525000	36530000														
chr11	69330000	69335000	chr11	69385000	69390000														
chr9	122055000	122060000	chr9	122115000	122120000								chr9	122116515	122118015	20623	0	+	Snrk
chr11	95395000	95400000	chr11	95430000	95435000														
chr11	68900000	68905000	chr11	69035000	69040000	chr11	68900832	68902332	19941	0	+	Rpl26							
chr11	68900000	68905000	chr11	69035000	69040000	chr11	68900859	68902359	100034726	0	+	Gm15772							
chr11	102740000	102745000	chr11	102775000	102780000														
chr11	59525000	59530000	chr11	59565000	59570000	chr11	59525881	59527381	268417	0	-	Zkscan17							
chr11	113645000	113650000	chr11	113680000	113685000	chr11	113648418	113649918	16834	0	+	Cog1	chr11	113683405	113684905	28081	0	-	Vcf1
chr11	113645000	113650000	chr11	113680000	113685000	chr11	113648418	113649918	16834	0	+	Cog1	chr11	113683661	113685161	276852	0	+	Mtnap1
chr11	113645000	113650000	chr11	113680000	113685000	chr11	113649329	113650829	69806	0	-	Slc39a11	chr11	113683405	113684905	28081	0	-	Vcf1
chr11	113645000	113650000	chr11	113680000	113685000	chr11	113649329	113650829	69806	0	-	Slc39a11	chr11	113683661	113685161	276852	0	+	Mtnap1
chr11	76810000	76815000	chr11	76845000	76850000								chr11	76846268	76847768	12874	0	-	Cpd
chr11	74980000	74985000	chr11	75170000	75175000								chr11	75172637	75174137	387208	0	+	Mir212
chr11	74980000	74985000	chr11	75170000	75175000								chr11	75172931	75174431	387150	0	+	Mir132
chr11	74980000	74985000	chr11	75170000	75175000								chr11	75168769	75170269	15248	0	-	Hic1
chr11	71900000	71905000	chr11	71935000	71940000								chr11	71939372	71940872	73816	0	-	4930401O10Rik
chr11	20540000	20545000	chr11	20630000	20635000	chr11	20542502	20544002	58172	0	+	Sertad2							
chr11	100570000	100575000	chr11	100620000	100625000	chr11	100574153	100575653	12799	0	+	Cnp	chr11	100619418	100620918	56354	0	-	Dnajc7
chr11	82870000	82875000	chr11	82905000	82910000	chr11	82870460	82871960	67338	0	-	Rffl	chr11	82907661	82909161	217011	0	-	Nle1
chr11	82870000	82875000	chr11	82905000	82910000	chr11	82870460	82871960	67338	0	-	Rffl	chr11	82909799	82911299	217012	0	+	Unc45b
chr11	65100000	65105000	chr11	65160000	65165000								chr11	65162211	65163711	216831	0	-	Arhgap44
chr11	55200000	55205000	chr11	55385000	55390000	chr11	55203599	55205099	215335	0	+	Slc36a1							
chr11	75190000	75195000	chr11	75240000	75245000	chr11	75190491	75191991	116905	0	-	Dph1							
chr11	75190000	75195000	chr11	75240000	75245000	chr11	75193032	75194532	237847	0	+	Rtn4rl1							
chr11	61525000	61530000	chr11	61560000	61565000														
chr11	85310000	85315000	chr11	85350000	85355000	chr11	85310493	85311993	53892	0	+	Ppm1d	chr11	85352416	85353916	192197	0	+	Bcas3
chr11	6065000	6070000	chr11	6120000	6125000	chr11	6065612	6067112	12323	0	-	Camk2b							
chr11	118830000	118835000	chr11	118970000	118975000														
chr11	100360000	100365000	chr11	100470000	100475000								chr11	100471991	100473491	217194	0	-	Klhl11
chr11	115645000	115650000	chr11	115810000	115815000								chr11	115812889	115814389	140721	0	-	Caskin2
chr11	115645000	115650000	chr11	115810000	115815000								chr11	115813973	115815473	76265	0	+	Tsen54
chr11	80425000	80430000	chr11	80670000	80675000	chr11	80427864	80429364	69077	0	+	Psmd11							
chr11	107375000	107380000	chr11	107470000	107475000								chr11	107469949	107471449	71795	0	-	Pitpnc1
chr11	82235000	82240000	chr11	82885000	82890000								chr11	82889864	82891364	19364	0	-	Rad51d
chr11	17160000	17165000	chr11	17210000	17215000	chr11	17158512	17160012	19058	0	+	Ppp3r1	chr11	17210818	17212318	66249	0	-	Pno1
chr9	48645000	48650000	chr9	48890000	48895000														
chr9	96570000	96575000	chr9	96665000	96670000														
chr9	61280000	61285000	chr9	61370000	61375000								chr9	61371615	61373115	21887	0	+	Tle3
chr8	64020000	64025000	chr8	64545000	64550000														
chr8	94165000	94170000	chr8	94200000	94205000														
chr8	123855000	123860000	chr8	123890000	123895000	chr8	123859459	123860959	73420	0	-	Ccsap	chr8	123894001	123895501	11459	0	-	Acta1
chr8	93810000	93815000	chr8	93845000	93850000	chr8	93809215	93810715	14681	0	+	Gnao1							
chr8	110175000	110180000	chr8	110215000	110220000								chr8	110214914	110216414	234728	0	+	Cmtr2
chr8	64655000	64660000	chr8	64690000	64695000								chr8	64692304	64693804	12876	0	-	Cpe
chr8	26440000	26445000	chr8	26975000	26980000								chr8	26976574	26978074	353310	0	+	Zfp703
chr8	125315000	125320000	chr8	125385000	125390000														
chr8	94095000	94100000	chr8	94150000	94155000	chr8	94098178	94099678	67378	0	-	Bbs2	chr8	94151856	94153356	17751	0	+	Mt3
chr8	57585000	57590000	chr8	57650000	57655000								chr8	57651006	57652506	100502619	0	+	AW046200
chr8	57585000	57590000	chr8	57650000	57655000								chr8	57652282	57653782	108150	0	-	Galnt7
chr8	23175000	23180000	chr8	23235000	23240000								chr8	23236909	23238409	109145	0	-	Gins4
chr8	110855000	110860000	chr8	110970000	110975000														
chr8	67740000	67745000	chr8	67800000	67805000														
chr8	57540000	57545000	chr8	57575000	57580000														
chr8	84360000	84365000	chr8	84505000	84510000														
chr8	124230000	124235000	chr8	124345000	124350000														
chr8	114540000	114545000	chr8	114590000	114595000														
chr8	57435000	57440000	chr8	57485000	57490000								chr8	57487110	57488610	60406	0	-	Sap30
chr8	57435000	57440000	chr8	57485000	57490000								chr8	57487303	57488803	78353	0	+	2500002B13Rik
chr8	87350000	87355000	chr8	87465000	87470000														
chr8	86125000	86130000	chr8	86200000	86205000														
chr8	25580000	25585000	chr8	25620000	25625000														
chr8	31110000	31115000	chr8	31145000	31150000	chr8	31111069	31112569	68867	0	+	Rnf122	chr8	31149217	31150717	100217422	0	-	Snord13
chr8	31110000	31115000	chr8	31145000	31150000	chr8	31111069	31112569	68867	0	+	Rnf122	chr8	31149564	31151064	234138	0	+	Tti2
chr8	70895000	70900000	chr8	71205000	71210000	chr8	70894820	70896320	102465984	0	-	Mir7067							
chr8	70895000	70900000	chr8	71205000	71210000	chr8	70895139	70896639	104370	0	-	Snora68							
chr8	70895000	70900000	chr8	71205000	71210000	chr8	70896662	70898162	76808	0	-	Rpl18a							
chr8	105515000	105520000	chr8	105550000	105555000	chr8	105518004	105519504	15484	0	+	Hsd11b2							
chr8	14950000	14955000	chr8	15040000	15045000														
chr7	16010000	16015000	chr7	16045000	16050000								chr7	16047171	16048671	243842	0	-	Bicra
chr7	105580000	105585000	chr7	105630000	105635000	chr7	105580903	105582403	11785	0	-	Apbb1	chr7	105632821	105634321	55992	0	-	Trim3
chr7	141325000	141330000	chr7	141360000	141365000	chr7	141326940	141328440	54006	0	-	Deaf1	chr7	141364360	141365860	320871	0	-	B230206H07Rik
chr7	141325000	141330000	chr7	141360000	141365000	chr7	141326988	141328488	71448	0	+	Tmem80	chr7	141364360	141365860	320871	0	-	B230206H07Rik
chr7	112200000	112205000	chr7	112240000	112245000														
chr7	142385000	142390000	chr7	142435000	142440000	chr7	142387288	142388788	13033	0	-	Ctsd	chr7	142434099	142435599	55925	0	+	Syt8
chr7	122345000	122350000	chr7	122425000	122430000														
chr7	92685000	92690000	chr7	92720000	92725000														
chr7	67240000	67245000	chr7	67485000	67490000														
chr7	132250000	132255000	chr7	132370000	132375000														
chr7	127605000	127610000	chr7	127640000	127645000	chr7	127603695	127605195	68232	0	-	1700120K04Rik							
chr7	30095000	30100000	chr7	30170000	30175000	chr7	30094026	30095526	26466	0	+	Zfp260	chr7	30168977	30170477	26465	0	-	Zfp146
chr7	30095000	30100000	chr7	30170000	30175000	chr7	30094026	30095526	26466	0	+	Zfp260	chr7	30169124	30170624	330503	0	+	Gm5113
chr7	107210000	107215000	chr7	107525000	107530000	chr7	107208694	107210194	76572	0	+	Rbmxl2							
chr7	29175000	29180000	chr7	29280000	29285000	chr7	29179951	29181451	57296	0	-	Psmd8	chr7	29281162	29282662	20733	0	-	Spint2
chr7	142335000	142340000	chr7	142535000	142540000														
chr7	96415000	96420000	chr7	96535000	96540000														
chr7	110815000	110820000	chr7	110925000	110930000														
chr7	128345000	128350000	chr7	128705000	128710000														
chr7	128295000	128300000	chr7	128705000	128710000	chr7	128297420	128298920	233913	0	-	Rusf1							
chr10	82045000	82050000	chr10	82080000	82085000	chr10	82047372	82048872	408062	0	+	Zfp873							
chr10	6975000	6980000	chr10	7265000	7270000														
chr10	85150000	85155000	chr10	85625000	85630000														
chr8	87230000	87235000	chr8	87295000	87300000														
chr11	78695000	78700000	chr11	78825000	78830000	chr11	78696623	78698123	18099	0	-	Nlk	chr11	78825833	78827333	66274	0	+	Lyrm9
chr8	126495000	126500000	chr8	126975000	126980000														
chr8	110010000	110015000	chr8	110065000	110070000														
chr14	121585000	121590000	chr14	121795000	121800000								chr14	121797087	121798587	105445	0	-	Dock9
chr14	55145000	55150000	chr14	55215000	55220000														
chr14	15410000	15415000	chr14	16090000	16095000														
chr14	77140000	77145000	chr14	77925000	77930000														
chr14	49235000	49240000	chr14	49345000	49350000														
chr14	34310000	34315000	chr14	34500000	34505000	chr14	34309743	34311243	75698	0	-	Shld2	chr14	34502591	34504091	12166	0	-	Bmpr1a
chr14	34310000	34315000	chr14	34500000	34505000	chr14	34309976	34311476	14661	0	+	Glud1	chr14	34502591	34504091	12166	0	-	Bmpr1a
chr14	36865000	36870000	chr14	36930000	36935000														
chr14	60375000	60380000	chr14	60695000	60700000														
chr14	23790000	23795000	chr14	24060000	24065000														
chr9	57935000	57940000	chr9	57995000	58000000	chr9	57939361	57940861	20361	0	+	Sema7a	chr9	57997290	57998790	13070	0	+	Cyp11a1
chr9	45345000	45350000	chr9	45385000	45390000														
chr9	60625000	60630000	chr9	60660000	60665000														
chr9	122020000	122025000	chr9	122055000	122060000														
chr9	107600000	107605000	chr9	107640000	107645000														
chr9	58495000	58500000	chr9	58530000	58535000														
chr9	55325000	55330000	chr9	55390000	55395000	chr9	55326094	55327594	83961	0	-	Nrg4							
chr9	55325000	55330000	chr9	55390000	55395000	chr9	55326162	55327662	244886	0	+	Tmem266							
chr9	31280000	31285000	chr9	31345000	31350000	chr9	31279787	31281287	382066	0	+	Prdm10							
chr9	121945000	121950000	chr9	121985000	121990000														
chr9	64555000	64560000	chr9	64620000	64625000														
chr9	107245000	107250000	chr9	107285000	107290000								chr9	107289127	107290627	102626	0	-	Mapkapk3
chr9	100570000	100575000	chr9	100640000	100645000	chr9	100570340	100571840	245020	0	-	Slc35g2							
chr14	76555000	76560000	chr14	76740000	76745000	chr14	76556139	76557639	72661	0	-	Serp2							
chr8	75070000	75075000	chr8	75215000	75220000														
chr14	52020000	52025000	chr14	52100000	52105000	chr14	52019983	52021483	69890	0	-	Zfp219	chr14	52103278	52104778	15381	0	-	Hnrnpc
chr14	19835000	19840000	chr14	20070000	20075000	chr14	19838174	19839674	52512	0	+	D14Ertd670e							
chr8	88270000	88275000	chr8	88620000	88625000	chr8	88271652	88273152	11513	0	+	Adcy7							
chr8	67620000	67625000	chr8	67815000	67820000														
chr8	11495000	11500000	chr8	11550000	11555000	chr8	11496755	11498255	69225	0	+	Naxd	chr8	11554820	11556320	26356	0	+	Ing1
chr8	11495000	11500000	chr8	11550000	11555000	chr8	11496755	11498255	69225	0	+	Naxd	chr8	11550033	11551533	71941	0	-	Cars2
chr8	119780000	119785000	chr8	119925000	119930000														
chr8	78060000	78065000	chr8	78650000	78655000														
chr8	69920000	69925000	chr8	70165000	70170000														
chr8	9975000	9980000	chr8	10400000	10405000	chr8	9976936	9978436	319583	0	-	Lig4							
chr8	9975000	9980000	chr8	10400000	10405000	chr8	9976956	9978456	68904	0	+	Abhd13							
chr8	125945000	125950000	chr8	126480000	126485000														
chr8	36360000	36365000	chr8	37060000	37065000														
chr14	54725000	54730000	chr14	54780000	54785000								chr14	54781196	54782696	50934	0	-	Slc7a8
chr14	60375000	60380000	chr14	60410000	60415000														
chr14	49800000	49805000	chr14	49835000	49840000														
chr14	122220000	122225000	chr14	122875000	122880000														
chr14	122225000	122230000	chr14	122385000	122390000														
chr14	124535000	124540000	chr14	124575000	124580000														
chr14	8170000	8175000	chr14	8210000	8215000	chr14	8172275	8173775	68263	0	-	Pdhb	chr14	8213389	8214889	71393	0	+	Kctd6
chr14	105695000	105700000	chr14	105730000	105735000														
chr14	21500000	21505000	chr14	21585000	21590000														
chr14	79480000	79485000	chr14	79585000	79590000	chr14	79480443	79481943	13709	0	+	Elf1	chr14	79586940	79588440	67955	0	+	Sugt1
chr14	79480000	79485000	chr14	79585000	79590000	chr14	79480770	79482270	22380	0	-	Wbp4	chr14	79586940	79588440	67955	0	+	Sugt1
chr14	122340000	122345000	chr14	122375000	122380000														
chr14	76500000	76505000	chr14	77005000	77010000														
chr14	102905000	102910000	chr14	102980000	102985000								chr14	102981882	102983382	100628599	0	-	Mir5130
chr14	102905000	102910000	chr14	102980000	102985000								chr14	102981887	102983387	239217	0	-	Kctd12
chr11	80900000	80905000	chr11	81610000	81615000														
chr11	29170000	29175000	chr11	29690000	29695000	chr11	29172139	29173639	104570	0	+	Ppp4r3b	chr11	29692196	29693696	68585	0	+	Rtn4
chr13	52455000	52460000	chr13	52510000	52515000														
chr17	36890000	36895000	chr17	37200000	37205000	chr17	36889373	36890873	195359	0	-	Trim40							
chr1	171040000	171045000	chr1	171100000	171105000														
chr1	64120000	64125000	chr1	64225000	64230000	chr1	64121532	64123032	93691	0	-	Klf7							
chr1	127505000	127510000	chr1	127540000	127545000														
chr1	178365000	178370000	chr1	178405000	178410000								chr1	178405334	178406834	68226	0	+	Efcab2
chr1	177455000	177460000	chr1	177590000	177595000														
chr1	193255000	193260000	chr1	193375000	193380000														
chr1	180720000	180725000	chr1	180760000	180765000														
chr1	166780000	166785000	chr1	167210000	167215000														
chr1	62775000	62780000	chr1	62810000	62815000														
chr1	192385000	192390000	chr1	192440000	192445000														
chr1	179010000	179015000	chr1	179060000	179065000														
chr1	52230000	52235000	chr1	52265000	52270000	chr1	52232482	52233982	14660	0	-	Gls							
chr1	177195000	177200000	chr1	177685000	177690000														
chr1	25695000	25700000	chr1	25825000	25830000								chr1	25828957	25830457	210933	0	-	Adgrb3
chr1	194575000	194580000	chr1	194615000	194620000								chr1	194619074	194620574	18845	0	+	Plxna2
chr1	132160000	132165000	chr1	132200000	132205000														
chr1	17060000	17065000	chr1	17095000	17100000								chr1	17097139	17098639	57339	0	-	Jph1
chr1	23380000	23385000	chr1	23445000	23450000														
chr1	83450000	83455000	chr1	83490000	83495000														
chr1	193745000	193750000	chr1	193785000	193790000														
chr17	9755000	9760000	chr17	10315000	10320000								chr17	10319104	10320604	19317	0	-	Qki
chr1	24510000	24515000	chr1	24550000	24555000														
chr17	3085000	3090000	chr17	3205000	3210000														
chr17	57085000	57090000	chr17	57245000	57250000	chr17	57087032	57088532	22153	0	-	Tubb4a	chr17	57247696	57249196	78308	0	-	Gpr108
chr17	57085000	57090000	chr17	57245000	57250000	chr17	57087032	57088532	22153	0	-	Tubb4a	chr17	57248704	57250204	106628	0	+	Trip10
chr17	25890000	25895000	chr17	26010000	26015000														
chr17	80455000	80460000	chr17	80555000	80560000														
chr17	15525000	15530000	chr17	15560000	15565000	chr17	15526551	15528051	18567	0	-	Pdcd2	chr17	15563604	15565104	213389	0	-	Prdm9
chr17	49525000	49530000	chr17	49560000	49565000								chr17	49563593	49565093	76441	0	-	Daam2
chr17	88255000	88260000	chr17	88385000	88390000														
chr17	47610000	47615000	chr17	47685000	47690000	chr17	47610742	47612242	53414	0	-	Bysl	chr17	47686859	47688359	100415787	0	+	Tomm6os
chr17	47610000	47615000	chr17	47685000	47690000	chr17	47610742	47612242	53414	0	-	Bysl	chr17	47687636	47689136	66119	0	-	Tomm6
chr17	47610000	47615000	chr17	47685000	47690000	chr17	47610742	47612242	53414	0	-	Bysl	chr17	47688279	47689779	107971	0	+	Frs3
chr17	47610000	47615000	chr17	47685000	47690000	chr17	47610831	47612331	56771	0	+	Med20	chr17	47686859	47688359	100415787	0	+	Tomm6os
chr17	47610000	47615000	chr17	47685000	47690000	chr17	47610831	47612331	56771	0	+	Med20	chr17	47687636	47689136	66119	0	-	Tomm6
chr17	47610000	47615000	chr17	47685000	47690000	chr17	47610831	47612331	56771	0	+	Med20	chr17	47688279	47689779	107971	0	+	Frs3
chr17	47610000	47615000	chr17	47685000	47690000	chr17	47610838	47612338	112694759	0	+	Gm20517	chr17	47686859	47688359	100415787	0	+	Tomm6os
chr17	47610000	47615000	chr17	47685000	47690000	chr17	47610838	47612338	112694759	0	+	Gm20517	chr17	47687636	47689136	66119	0	-	Tomm6
chr17	47610000	47615000	chr17	47685000	47690000	chr17	47610838	47612338	112694759	0	+	Gm20517	chr17	47688279	47689779	107971	0	+	Frs3
chr17	31330000	31335000	chr17	31380000	31385000														
chr17	25180000	25185000	chr17	25270000	25275000	chr17	25183803	25185303	214489	0	+	Uqcc4	chr17	25273872	25275372	22196	0	-	Ube2i
chr17	81620000	81625000	chr17	81665000	81670000														
chr17	35735000	35740000	chr17	35875000	35880000								chr17	35879068	35880568	69192	0	+	Dhx16
chr17	13700000	13705000	chr17	13755000	13760000								chr17	13759788	13761288	17356	0	+	Afdn
chr17	4775000	4780000	chr17	4905000	4910000														
chr17	34100000	34105000	chr17	34165000	34170000														
chr17	80725000	80730000	chr17	80800000	80805000	chr17	80727735	80729235	225028	0	-	Map4k3							
chr17	25570000	25575000	chr17	25695000	25700000	chr17	25569607	25571107	72834	0	+	Cerox1							
chr17	25570000	25575000	chr17	25695000	25700000	chr17	25569936	25571436	20681	0	-	Sox8							
chr17	89650000	89655000	chr17	90580000	90585000														
chr17	72835000	72840000	chr17	72915000	72920000	chr17	72835702	72837202	383295	0	+	Ypel5	chr17	72917554	72919054	77889	0	+	Lbh
chr17	26120000	26125000	chr17	26240000	26245000	chr17	26122749	26124249	68611	0	+	Mrpl28	chr17	26243492	26244992	106581	0	-	Fam234a
chr17	23745000	23750000	chr17	23960000	23965000	chr17	23745083	23746583	73016	0	-	Kremen2							
chr17	13230000	13235000	chr17	13540000	13545000	chr17	13229506	13231006	236574	0	+	Smok2b							
chr17	56995000	57000000	chr17	57165000	57170000	chr17	56996588	56998088	66400	0	+	Alkbh7							
chr17	56995000	57000000	chr17	57165000	57170000	chr17	56999268	57000768	19197	0	-	Pspn							
chr17	4775000	4780000	chr17	5395000	5400000														
chr17	4905000	4910000	chr17	4990000	4995000								chr17	4993581	4995081	239985	0	+	Arid1b
chr1	164810000	164815000	chr1	164860000	164865000								chr1	164862382	164863882	433374	0	+	Gm20743
chr1	133910000	133915000	chr1	133960000	133965000														
chr18	38940000	38945000	chr18	38990000	38995000														
chr18	49945000	49950000	chr18	49985000	49990000														
