chr1	x1	x2	chr2	y1	y2	chr1_chr	chr1_start	chr1_end	chr1_gene_id	chr1_idk	chr1_strand	chr1_gene_name	chr2_chr	chr2_start	chr2_end	chr2_gene_id	chr2_idk	chr2_strand	chr2_gene_name
chr13	23575000	23600000	chr13	23675000	23700000	chr13	23575012	23576512	319149	0	+	H3c4	chr13	23683448	23684948	68024	0	+	H2bc4
chr13	23575000	23600000	chr13	23675000	23700000	chr13	23575012	23576512	319149	0	+	H3c4	chr13	23695063	23696563	107970	0	+	H1f6
chr13	23575000	23600000	chr13	23675000	23700000	chr13	23575012	23576512	319149	0	+	H3c4	chr13	23697704	23699204	319155	0	-	H4c3
chr13	23575000	23600000	chr13	23675000	23700000	chr13	23580847	23582347	319156	0	+	H4c4	chr13	23683198	23684698	319164	0	-	H2ac6
chr13	23575000	23600000	chr13	23675000	23700000	chr13	23580847	23582347	319156	0	+	H4c4	chr13	23683448	23684948	68024	0	+	H2bc4
chr13	23575000	23600000	chr13	23675000	23700000	chr13	23580847	23582347	319156	0	+	H4c4	chr13	23695063	23696563	107970	0	+	H1f6
chr13	23575000	23600000	chr13	23675000	23700000	chr13	23580847	23582347	319156	0	+	H4c4	chr13	23697704	23699204	319155	0	-	H4c3
chr13	43850000	43875000	chr13	44375000	44400000														
chr13	41700000	41725000	chr13	42225000	42250000														
chr11	66100000	66125000	chr11	66875000	66900000														
chr13	93775000	93800000	chr13	94175000	94200000	chr13	93790026	93791526	100885837	0	+	Mir5624							
chr13	117175000	117200000	chr13	117275000	117300000														
chr13	17725000	17750000	chr13	17825000	17850000	chr13	17746722	17748222	100316665	0	+	Mir466i							
chr13	19150000	19175000	chr13	19350000	19375000														
chr13	8975000	9000000	chr13	9075000	9100000	chr13	8995333	8996833	69237	0	-	Gtpbp4	chr13	9093130	9094630	217980	0	+	Larp4b
chr13	47325000	47350000	chr13	48450000	48475000														
chr13	12450000	12475000	chr13	12675000	12700000	chr13	12464194	12465694	56048	0	-	Lgals8							
chr13	69675000	69700000	chr13	70225000	70250000								chr13	70232071	70233571	75086	0	+	4930520P13Rik
chr13	24025000	24050000	chr13	24275000	24300000								chr13	24280045	24281545	68732	0	-	Carmil1
chr13	9175000	9200000	chr13	9825000	9850000														
chr13	64150000	64175000	chr13	64300000	64325000	chr13	64152452	64153952	238673	0	-	Zfp367	chr13	64311960	64313460	66129	0	-	Prxl2c
chr13	64150000	64175000	chr13	64300000	64325000	chr13	64161073	64162573	56541	0	+	Habp4	chr13	64311960	64313460	66129	0	-	Prxl2c
chr13	100875000	100900000	chr13	101700000	101725000														
chr11	95850000	95875000	chr11	96075000	96100000	chr11	95858114	95859614	73906	0	+	4833417C18Rik	chr11	96074920	96076420	11951	0	-	Atp5mc1
chr11	36200000	36225000	chr11	36525000	36550000														
chr11	87950000	87975000	chr11	88800000	88825000														
chr11	20525000	20550000	chr11	20625000	20650000	chr11	20542502	20544002	58172	0	+	Sertad2							
chr11	66900000	66925000	chr11	67000000	67025000	chr11	66911230	66912730	193003	0	+	Pirt	chr11	67024403	67025903	338369	0	+	Tmem220
chr11	61175000	61200000	chr11	61400000	61425000	chr11	61174305	61175805	216825	0	-	Usp22							
chr11	86875000	86900000	chr11	86975000	87000000								chr11	86992957	86994457	77864	0	-	Ypel2
chr11	87650000	87675000	chr11	87750000	87775000	chr11	87661971	87663471	207742	0	+	Rnf43	chr11	87756113	87757613	387160	0	+	Mir142
chr11	87650000	87675000	chr11	87750000	87775000	chr11	87661971	87663471	207742	0	+	Rnf43	chr11	87756205	87757705	102466883	0	-	Mir142b
chr11	87650000	87675000	chr11	87750000	87775000	chr11	87661971	87663471	207742	0	+	Rnf43	chr11	87759790	87761290	207777	0	+	Tspoap1
chr11	54975000	55000000	chr11	55075000	55100000								chr11	55077381	55078881	52570	0	-	Ccdc69
chr11	54975000	55000000	chr11	55075000	55100000								chr11	55097364	55098864	14667	0	+	Gm2a
chr11	100550000	100575000	chr11	100675000	100700000	chr11	100574153	100575653	12799	0	+	Cnp							
chr11	54125000	54150000	chr11	54250000	54275000								chr11	54248917	54250417	12981	0	-	Csf2
chr11	54125000	54150000	chr11	54250000	54275000								chr11	54266527	54268027	16187	0	-	Il3
chr11	31675000	31700000	chr11	31925000	31950000														
chr11	53975000	54000000	chr11	54075000	54100000	chr11	53979582	53981082	56517	0	-	Slc22a21	chr11	54099344	54100844	18452	0	+	P4ha2
chr11	46250000	46275000	chr11	46425000	46450000								chr11	46436174	46437674	66213	0	+	Med7
chr11	93125000	93150000	chr11	93450000	93475000														
chr11	116300000	116325000	chr11	116425000	116450000	chr11	116306483	116307983	53413	0	-	Exoc7	chr11	116433343	116434843	319370	0	+	Ubald2
chr11	116300000	116325000	chr11	116425000	116450000	chr11	116306483	116307983	53413	0	-	Exoc7	chr11	116433758	116435258	664849	0	+	Gm7367
chr11	116625000	116650000	chr11	116800000	116825000	chr11	116626269	116627769	217344	0	-	Rhbdf2							
chr11	117375000	117400000	chr11	117800000	117825000								chr11	117808917	117810417	20973	0	+	Syngr2
chr11	117375000	117400000	chr11	117800000	117825000								chr11	117808917	117810417	71562	0	+	Afmid
chr11	88250000	88275000	chr11	88800000	88825000														
chr11	74625000	74650000	chr11	74825000	74850000	chr11	74648744	74650244	74148	0	+	Cluh	chr11	74830169	74831669	17428	0	+	Mnt
chr11	118750000	118775000	chr11	118875000	118900000														
chr11	68900000	68925000	chr11	69000000	69025000	chr11	68900832	68902332	19941	0	+	Rpl26	chr11	69007710	69009210	237823	0	-	Pfas
chr11	68900000	68925000	chr11	69000000	69025000	chr11	68900832	68902332	19941	0	+	Rpl26	chr11	69015160	69016660	68964	0	+	Ctc1
chr11	68900000	68925000	chr11	69000000	69025000	chr11	68900859	68902359	100034726	0	+	Gm15772	chr11	69007710	69009210	237823	0	-	Pfas
chr11	68900000	68925000	chr11	69000000	69025000	chr11	68900859	68902359	100034726	0	+	Gm15772	chr11	69015160	69016660	68964	0	+	Ctc1
chr11	20775000	20800000	chr11	20900000	20925000														
chr11	117375000	117400000	chr11	117650000	117675000								chr11	117653538	117655038	217351	0	+	Tnrc6c
chr11	97775000	97800000	chr11	97875000	97900000	chr11	97775168	97776668	72215	0	-	Spmap1	chr11	97883404	97884904	72973	0	-	Fbxo47
chr11	97775000	97800000	chr11	97875000	97900000	chr11	97781025	97782525	100302498	0	-	Snora21	chr11	97883404	97884904	72973	0	-	Fbxo47
chr11	97775000	97800000	chr11	97875000	97900000	chr11	97781687	97783187	65019	0	-	Rpl23	chr11	97883404	97884904	72973	0	-	Fbxo47
chr11	97775000	97800000	chr11	97875000	97900000	chr11	97798249	97799749	16796	0	+	Lasp1	chr11	97883404	97884904	72973	0	-	Fbxo47
chr11	114725000	114750000	chr11	114900000	114925000	chr11	114726657	114728157	432611	0	+	Dnai2							
chr11	115350000	115375000	chr11	115450000	115475000	chr11	115367006	115368506	217310	0	-	Hid1	chr11	115461723	115463223	217316	0	+	Slc16a5
chr11	115350000	115375000	chr11	115450000	115475000	chr11	115367006	115368506	217310	0	-	Hid1	chr11	115474916	115476416	276905	0	+	Armc7
chr11	5975000	6000000	chr11	6175000	6200000								chr11	6199665	6201165	209586	0	-	Nudcd3
chr9	36725000	36750000	chr9	37325000	37350000	chr9	36726315	36727815	12649	0	-	Chek1	chr9	37347682	37349182	245902	0	-	Ccdc15
chr9	113975000	114000000	chr9	114375000	114400000								chr9	114389925	114391425	56693	0	-	Crtap
chr9	114775000	114800000	chr9	116025000	116050000	chr9	114781106	114782606	102545	0	-	Cmtm7							
chr11	75175000	75200000	chr11	75275000	75300000	chr11	75178085	75179585	246257	0	-	Ovca2							
chr11	75175000	75200000	chr11	75275000	75300000	chr11	75190491	75191991	116905	0	-	Dph1							
chr11	75175000	75200000	chr11	75275000	75300000	chr11	75193032	75194532	237847	0	+	Rtn4rl1							
chr11	95375000	95400000	chr11	95500000	95525000	chr11	95383941	95385441	110172	0	+	Slc35b1	chr11	95513820	95515320	104079	0	-	Nxph3
chr11	88050000	88075000	chr11	88175000	88200000	chr11	88067528	88069028	22344	0	+	Vezf1							
chr11	103975000	104000000	chr11	104175000	104200000								chr11	104185576	104187076	237958	0	+	Sppl2c
chr11	97475000	97500000	chr11	97600000	97625000	chr11	97499590	97501090	100141474	0	-	4933428G20Rik							
chr11	6875000	6900000	chr11	7050000	7075000								chr11	7062738	7064238	432530	0	+	Adcy1
chr11	62900000	62925000	chr11	63125000	63150000								chr11	63128231	63129731	18858	0	+	Pmp22
chr11	42300000	42325000	chr11	42400000	42425000	chr11	42320322	42321822	14399	0	-	Gabra6	chr11	42419006	42420506	14401	0	+	Gabrb2
chr11	106625000	106650000	chr11	106725000	106750000								chr11	106749878	106751378	18613	0	-	Pecam1
chr11	119075000	119100000	chr11	119175000	119200000	chr11	119085471	119086971	12418	0	-	Cbx4							
chr11	60950000	60975000	chr11	61075000	61100000														
chr11	76775000	76800000	chr11	76875000	76900000														
chr11	43475000	43500000	chr11	43575000	43600000	chr11	43473525	43475025	69183	0	+	C1qtnf2							
chr11	4250000	4275000	chr11	4400000	4425000	chr11	4256806	4258306	16878	0	+	Lif							
chr11	3675000	3700000	chr11	3775000	3800000														
chr11	117050000	117075000	chr11	117175000	117200000								chr11	117198910	117200410	53860	0	+	Septin9
chr11	100350000	100375000	chr11	100450000	100475000	chr11	100355378	100356878	15114	0	-	Hap1	chr11	100471991	100473491	217194	0	-	Klhl11
chr11	107200000	107225000	chr11	107450000	107475000								chr11	107469949	107471449	71795	0	-	Pitpnc1
chr11	115700000	115725000	chr11	115800000	115825000	chr11	115707847	115709347	14784	0	-	Grb2	chr11	115812889	115814389	140721	0	-	Caskin2
chr11	115700000	115725000	chr11	115800000	115825000	chr11	115707847	115709347	14784	0	-	Grb2	chr11	115813973	115815473	76265	0	+	Tsen54
chr11	115700000	115725000	chr11	115800000	115825000	chr11	115707847	115709347	14784	0	-	Grb2	chr11	115823298	115824798	217325	0	+	Llgl2
chr11	107275000	107300000	chr11	107450000	107475000								chr11	107469949	107471449	71795	0	-	Pitpnc1
chr13	64425000	64450000	chr13	65275000	65300000	chr13	64431563	64433063	105278	0	+	Cdk20	chr13	65278063	65279563	170936	0	+	Zfp369
chr11	6450000	6475000	chr11	6550000	6575000														
chr11	98700000	98725000	chr11	98800000	98825000	chr11	98700512	98702012	12985	0	+	Csf3	chr11	98804154	98805654	192160	0	+	Casc3
chr11	98700000	98725000	chr11	98800000	98825000	chr11	98700512	98702012	12985	0	+	Csf3	chr11	98809337	98810837	100037262	0	-	Gm12359
chr11	86775000	86800000	chr11	87000000	87025000														
chr11	60075000	60100000	chr11	60400000	60425000								chr11	60416394	60417894	66771	0	+	Gid4
chr11	60075000	60100000	chr11	60400000	60425000								chr11	60417707	60419207	246782	0	-	Atpaf2
chr11	67350000	67375000	chr11	67650000	67675000														
chr11	85150000	85175000	chr11	85250000	85275000	chr11	85169653	85171153	73634	0	+	Chct1							
chr11	79575000	79600000	chr11	79900000	79925000	chr11	79590461	79591961	268451	0	+	Rab11fip4							
chr11	30075000	30100000	chr11	30650000	30675000								chr11	30648837	30650337	75572	0	-	Acyp2
chr11	77100000	77125000	chr11	77425000	77450000														
chr11	45000000	45025000	chr11	45525000	45550000														
chr11	109225000	109250000	chr11	109575000	109600000														
chr11	61100000	61125000	chr11	61375000	61400000								chr11	61377595	61379095	67473	0	-	Slc47a1
chr11	72200000	72225000	chr11	72425000	72450000	chr11	72206709	72208209	74477	0	-	4933427D14Rik	chr11	72434775	72436275	71522	0	+	Ggt6
chr11	72200000	72225000	chr11	72425000	72450000	chr11	72206709	72208209	74477	0	-	4933427D14Rik	chr11	72440604	72442104	18432	0	+	Mybbp1a
chr11	72200000	72225000	chr11	72425000	72450000	chr11	72206796	72208296	52700	0	+	Txndc17	chr11	72434775	72436275	71522	0	+	Ggt6
chr11	72200000	72225000	chr11	72425000	72450000	chr11	72206796	72208296	52700	0	+	Txndc17	chr11	72440604	72442104	18432	0	+	Mybbp1a
chr11	72200000	72225000	chr11	72425000	72450000	chr11	72214387	72215887	75304	0	+	4930563E22Rik	chr11	72434775	72436275	71522	0	+	Ggt6
chr11	72200000	72225000	chr11	72425000	72450000	chr11	72214387	72215887	75304	0	+	4930563E22Rik	chr11	72440604	72442104	18432	0	+	Mybbp1a
chr11	72200000	72225000	chr11	72425000	72450000	chr11	72214842	72216342	67279	0	-	Med31	chr11	72434775	72436275	71522	0	+	Ggt6
chr11	72200000	72225000	chr11	72425000	72450000	chr11	72214842	72216342	67279	0	-	Med31	chr11	72440604	72442104	18432	0	+	Mybbp1a
chr11	109650000	109675000	chr11	109850000	109875000	chr11	109648654	109650154	19084	0	+	Prkar1a							
chr11	77200000	77225000	chr11	77425000	77450000	chr11	77215536	77217036	237860	0	+	Ssh2							
chr11	29525000	29550000	chr11	29675000	29700000	chr11	29525657	29527157	76784	0	+	Mtif2	chr11	29692196	29693696	68585	0	+	Rtn4
chr11	29525000	29550000	chr11	29675000	29700000	chr11	29547199	29548699	73324	0	+	Clhc1	chr11	29692196	29693696	68585	0	+	Rtn4
chr11	29525000	29550000	chr11	29675000	29700000	chr11	29547359	29548859	78294	0	-	Rps27a	chr11	29692196	29693696	68585	0	+	Rtn4
chr11	65175000	65200000	chr11	65625000	65650000														
chr11	61175000	61200000	chr11	61500000	61525000	chr11	61174305	61175805	216825	0	-	Usp22	chr11	61504393	61505893	27078	0	+	B9d1
chr11	97775000	97800000	chr11	97975000	98000000	chr11	97775168	97776668	72215	0	-	Spmap1	chr11	97985694	97987194	72324	0	-	Plxdc1
chr11	97775000	97800000	chr11	97975000	98000000	chr11	97775168	97776668	72215	0	-	Spmap1	chr11	97995431	97996931	217151	0	-	Arl5c
chr11	97775000	97800000	chr11	97975000	98000000	chr11	97781025	97782525	100302498	0	-	Snora21	chr11	97985694	97987194	72324	0	-	Plxdc1
chr11	97775000	97800000	chr11	97975000	98000000	chr11	97781025	97782525	100302498	0	-	Snora21	chr11	97995431	97996931	217151	0	-	Arl5c
chr11	97775000	97800000	chr11	97975000	98000000	chr11	97781687	97783187	65019	0	-	Rpl23	chr11	97985694	97987194	72324	0	-	Plxdc1
chr11	97775000	97800000	chr11	97975000	98000000	chr11	97781687	97783187	65019	0	-	Rpl23	chr11	97995431	97996931	217151	0	-	Arl5c
chr11	97775000	97800000	chr11	97975000	98000000	chr11	97798249	97799749	16796	0	+	Lasp1	chr11	97985694	97987194	72324	0	-	Plxdc1
chr11	97775000	97800000	chr11	97975000	98000000	chr11	97798249	97799749	16796	0	+	Lasp1	chr11	97995431	97996931	217151	0	-	Arl5c
chr11	79200000	79225000	chr11	79375000	79400000														
chr11	85500000	85525000	chr11	85825000	85850000								chr11	85831473	85832973	69909	0	-	2610027K06Rik
chr11	85500000	85525000	chr11	85825000	85850000								chr11	85831800	85833300	21385	0	+	Tbx2
chr11	104575000	104600000	chr11	105100000	105125000														
chr11	105575000	105600000	chr11	105900000	105925000	chr11	105589235	105590735	77097	0	+	Tanc2							
chr11	69375000	69400000	chr11	69500000	69525000	chr11	69394736	69396236	78304	0	+	Naa38							
chr11	69375000	69400000	chr11	69500000	69525000	chr11	69394881	69396381	327951	0	-	Cyb5d1							
chr11	69375000	69400000	chr11	69500000	69525000	chr11	69397484	69398984	67020	0	-	Tmem88							
chr11	120900000	120925000	chr11	121025000	121050000								chr11	121038668	121040168	12516	0	-	Cd7
chr11	42300000	42325000	chr11	42900000	42925000	chr11	42320322	42321822	14399	0	-	Gabra6							
chr11	118425000	118450000	chr11	118725000	118750000	chr11	118427452	118428952	56745	0	+	C1qtnf1							
chr11	62025000	62050000	chr11	62275000	62300000								chr11	62280625	62282125	69747	0	-	Zswim7
chr11	62025000	62050000	chr11	62275000	62300000								chr11	62280722	62282222	72795	0	+	Ttc19
chr11	70500000	70525000	chr11	70600000	70625000	chr11	70504493	70505993	75604	0	+	Tm4sf5	chr11	70615097	70616597	668433	0	+	4930544D05Rik
chr11	70500000	70525000	chr11	70600000	70625000	chr11	70504493	70505993	75604	0	+	Tm4sf5	chr11	70618466	70619966	11448	0	-	Chrne
chr11	70500000	70525000	chr11	70600000	70625000	chr11	70513866	70515366	327956	0	-	Vmo1	chr11	70615097	70616597	668433	0	+	4930544D05Rik
chr11	70500000	70525000	chr11	70600000	70625000	chr11	70513866	70515366	327956	0	-	Vmo1	chr11	70618466	70619966	11448	0	-	Chrne
chr11	70500000	70525000	chr11	70600000	70625000	chr11	70518445	70519945	216871	0	+	Gltpd2	chr11	70615097	70616597	668433	0	+	4930544D05Rik
chr11	70500000	70525000	chr11	70600000	70625000	chr11	70518445	70519945	216871	0	+	Gltpd2	chr11	70618466	70619966	11448	0	-	Chrne
chr11	70500000	70525000	chr11	70600000	70625000	chr11	70524616	70526116	19175	0	+	Psmb6	chr11	70615097	70616597	668433	0	+	4930544D05Rik
chr11	70500000	70525000	chr11	70600000	70625000	chr11	70524616	70526116	19175	0	+	Psmb6	chr11	70618466	70619966	11448	0	-	Chrne
chr11	84900000	84925000	chr11	85000000	85025000	chr11	84915616	84917116	448850	0	-	Znhit3							
chr11	115625000	115650000	chr11	115800000	115825000	chr11	115627545	115629045	67283	0	-	Slc25a19	chr11	115812889	115814389	140721	0	-	Caskin2
chr11	115625000	115650000	chr11	115800000	115825000	chr11	115627545	115629045	67283	0	-	Slc25a19	chr11	115813973	115815473	76265	0	+	Tsen54
chr11	115625000	115650000	chr11	115800000	115825000	chr11	115627545	115629045	67283	0	-	Slc25a19	chr11	115823298	115824798	217325	0	+	Llgl2
chr11	50425000	50450000	chr11	50750000	50775000	chr11	50430375	50431875	216724	0	-	Rufy1							
chr11	94850000	94875000	chr11	94950000	94975000								chr11	94966842	94968342	54388	0	+	H1f9
chr11	108450000	108475000	chr11	109175000	109200000														
chr11	60175000	60200000	chr11	60275000	60300000	chr11	60199867	60201367	102465555	0	-	Mir6921							
chr11	72325000	72350000	chr11	72425000	72450000								chr11	72434775	72436275	71522	0	+	Ggt6
chr11	72325000	72350000	chr11	72425000	72450000								chr11	72440604	72442104	18432	0	+	Mybbp1a
chr11	77300000	77325000	chr11	77425000	77450000														
chr11	102875000	102900000	chr11	102975000	103000000	chr11	102880235	102881735	20624	0	-	Eftud2	chr11	102999171	103000671	102466988	0	-	Mir6931
chr11	102875000	102900000	chr11	102975000	103000000	chr11	102880453	102881953	73293	0	+	Ccdc103	chr11	102999171	103000671	102466988	0	-	Mir6931
chr11	102875000	102900000	chr11	102975000	103000000	chr11	102884418	102885918	66784	0	+	Fam187a	chr11	102999171	103000671	102466988	0	-	Mir6931
chr11	57525000	57550000	chr11	57775000	57800000														
chr11	87975000	88000000	chr11	88175000	88200000	chr11	87986783	87988283	68097	0	-	Dynll2							
chr11	3525000	3550000	chr11	3675000	3700000	chr11	3539862	3541362	29856	0	-	Smtn							
chr11	3675000	3700000	chr11	3875000	3900000								chr11	3894348	3895848	67430	0	-	4921536K21Rik
chr11	3675000	3700000	chr11	3875000	3900000								chr11	3894489	3895989	75219	0	+	Dusp18
chr11	59950000	59975000	chr11	60050000	60075000	chr11	59964194	59965694	19416	0	-	Rasd1							
chr11	80675000	80700000	chr11	80800000	80825000								chr11	80809424	80810924	103743	0	+	Tmem98
chr11	115075000	115100000	chr11	115175000	115200000	chr11	115090680	115092180	58222	0	+	Rab37	chr11	115186736	115188236	320534	0	+	Tmem104
chr11	115075000	115100000	chr11	115175000	115200000	chr11	115090680	115092180	58222	0	+	Rab37	chr11	115187109	115188609	66176	0	-	Nat9
chr11	79025000	79050000	chr11	79275000	79300000														
chr11	23150000	23175000	chr11	23250000	23275000	chr11	23151389	23152889	76993	0	+	1700061J23Rik	chr11	23255290	23256790	103573	0	+	Xpo1
chr11	87950000	87975000	chr11	88050000	88075000								chr11	88067528	88069028	22344	0	+	Vezf1
chr11	22675000	22700000	chr11	22825000	22850000														
chr11	49725000	49750000	chr11	49825000	49850000								chr11	49846000	49847500	26420	0	+	Mapk9
chr2	181175000	181200000	chr2	181575000	181600000	chr2	181186496	181187996	66496	0	+	Ppdpf	chr2	181577729	181579229	100271841	0	+	Uckl1os
chr2	181175000	181200000	chr2	181575000	181600000	chr2	181186496	181187996	66496	0	+	Ppdpf	chr2	181584142	181585642	68556	0	-	Uckl1
chr2	181175000	181200000	chr2	181575000	181600000	chr2	181186496	181187996	66496	0	+	Ppdpf	chr2	181587218	181588718	102465608	0	-	Mir7006
chr2	181175000	181200000	chr2	181575000	181600000	chr2	181186496	181187996	66496	0	+	Ppdpf	chr2	181591117	181592617	68879	0	+	Prpf6
chr2	181175000	181200000	chr2	181575000	181600000	chr2	181186496	181187996	66496	0	+	Ppdpf	chr2	181592053	181593553	269401	0	-	Zfp512b
chr2	181175000	181200000	chr2	181575000	181600000	chr2	181186496	181187996	66496	0	+	Ppdpf	chr2	181598462	181599962	229011	0	-	Samd10
chr13	100100000	100125000	chr13	100475000	100500000	chr13	100103320	100104820	544971	0	-	Bdp1	chr13	100491829	100493329	23894	0	-	Gtf2h2
chr13	100100000	100125000	chr13	100475000	100500000	chr13	100107261	100108761	20365	0	+	Serf1	chr13	100491829	100493329	23894	0	-	Gtf2h2
chr13	100100000	100125000	chr13	100475000	100500000	chr13	100124101	100125601	20595	0	+	Smn1	chr13	100491829	100493329	23894	0	-	Gtf2h2
chr13	81925000	81950000	chr13	84750000	84775000														
chr15	56675000	56700000	chr15	57500000	57525000	chr15	56689193	56690693	594843	0	+	Has2os							
chr15	56675000	56700000	chr15	57500000	57525000	chr15	56693789	56695289	15117	0	-	Has2							
chr15	10475000	10500000	chr15	11375000	11400000	chr15	10485197	10486697	67832	0	-	Brix1	chr15	11398915	11400415	110960	0	-	Tars1
chr15	10475000	10500000	chr15	11375000	11400000	chr15	10485267	10486767	19355	0	+	Rad1	chr15	11398915	11400415	110960	0	-	Tars1
chr15	43975000	44000000	chr15	44400000	44425000														
chr15	92250000	92275000	chr15	93200000	93225000														
chr15	58950000	58975000	chr15	59650000	59675000														
chr15	56675000	56700000	chr15	57400000	57425000	chr15	56689193	56690693	594843	0	+	Has2os							
chr15	56675000	56700000	chr15	57400000	57425000	chr15	56693789	56695289	15117	0	-	Has2							
chr15	6900000	6925000	chr15	7425000	7450000														
chr15	86225000	86250000	chr15	88550000	88575000														
chr15	3200000	3225000	chr15	3900000	3925000														
chr15	7125000	7150000	chr15	10475000	10500000								chr15	10485197	10486697	67832	0	-	Brix1
chr15	7125000	7150000	chr15	10475000	10500000								chr15	10485267	10486767	19355	0	+	Rad1
chr16	35525000	35550000	chr16	35625000	35650000	chr16	35540394	35541894	20357	0	+	Sema5b							
chr16	33825000	33850000	chr16	33925000	33950000	chr16	33828914	33830414	16419	0	+	Itgb5							
chr16	44225000	44250000	chr16	44350000	44375000														
chr16	28575000	28600000	chr16	28775000	28800000	chr16	28599293	28600793	751543	0	-	Mir690							
chr16	85050000	85075000	chr16	85150000	85175000								chr16	85173016	85174516	11820	0	-	App
chr16	89750000	89775000	chr16	90175000	90200000														
chr16	45175000	45200000	chr16	45625000	45650000														
chr16	24375000	24400000	chr16	24475000	24500000	chr16	24392756	24394256	210126	0	+	Lpp							
chr16	18425000	18450000	chr16	18600000	18625000	chr16	18425633	18427133	26462	0	+	Txnrd2	chr16	18621653	18623153	14724	0	-	Gp1bb
chr16	18425000	18450000	chr16	18600000	18625000	chr16	18426102	18427602	12846	0	-	Comt	chr16	18621653	18623153	14724	0	-	Gp1bb
chr16	23975000	24000000	chr16	24375000	24400000	chr16	23988102	23989602	12053	0	-	Bcl6	chr16	24392756	24394256	210126	0	+	Lpp
chr16	33300000	33325000	chr16	33725000	33750000														
chr15	80700000	80725000	chr15	81175000	81200000	chr15	80710562	80712062	213988	0	+	Tnrc6b	chr15	81190007	81191507	223701	0	-	Mrtfa
chr15	80700000	80725000	chr15	81175000	81200000	chr15	80710562	80712062	213988	0	+	Tnrc6b	chr15	81190023	81191523	67638	0	+	4930483J18Rik
chr16	24175000	24200000	chr16	24375000	24400000								chr16	24392756	24394256	210126	0	+	Lpp
chr15	48325000	48350000	chr15	48775000	48800000								chr15	48791313	48792813	239420	0	-	Csmd3
chr15	41150000	41175000	chr15	41950000	41975000	chr15	41172736	41174236	100418302	0	+	4930555K19Rik							
chr15	59375000	59400000	chr15	59650000	59675000														
chr15	66150000	66175000	chr15	66275000	66300000								chr15	66285892	66287392	110862	0	-	Kcnq3
chr15	40650000	40675000	chr15	41050000	41075000	chr15	40654284	40655784	22762	0	+	Zfpm2							
chr15	3975000	4000000	chr15	5100000	5125000	chr15	3978823	3980323	106052	0	-	Fbxo4	chr15	5107789	5109289	239319	0	-	Card6
chr15	3975000	4000000	chr15	5100000	5125000	chr15	3978823	3980323	106052	0	-	Fbxo4	chr15	5115894	5117394	67281	0	+	Rpl37
chr15	3975000	4000000	chr15	5100000	5125000	chr15	3978823	3980323	106052	0	-	Fbxo4	chr15	5117653	5119153	100302529	0	+	Snord72
chr15	3975000	4000000	chr15	5100000	5125000	chr15	3994994	3996494	106064	0	-	Rimoc1	chr15	5107789	5109289	239319	0	-	Card6
chr15	3975000	4000000	chr15	5100000	5125000	chr15	3994994	3996494	106064	0	-	Rimoc1	chr15	5115894	5117394	67281	0	+	Rpl37
chr15	3975000	4000000	chr15	5100000	5125000	chr15	3994994	3996494	106064	0	-	Rimoc1	chr15	5117653	5119153	100302529	0	+	Snord72
chr15	3975000	4000000	chr15	5100000	5125000	chr15	3995288	3996788	328489	0	+	Gm2093	chr15	5107789	5109289	239319	0	-	Card6
chr15	3975000	4000000	chr15	5100000	5125000	chr15	3995288	3996788	328489	0	+	Gm2093	chr15	5115894	5117394	67281	0	+	Rpl37
chr15	3975000	4000000	chr15	5100000	5125000	chr15	3995288	3996788	328489	0	+	Gm2093	chr15	5117653	5119153	100302529	0	+	Snord72
chr15	12350000	12375000	chr15	12775000	12800000														
chr15	81725000	81750000	chr15	81900000	81925000	chr15	81744306	81745806	20286	0	+	Zc3h7b							
chr15	81725000	81750000	chr15	81900000	81925000	chr15	81744780	81746280	19387	0	-	Rangap1							
chr15	80275000	80300000	chr15	80475000	80500000	chr15	80286487	80287987	239556	0	+	Cacna1i							
chr15	4050000	4075000	chr15	4350000	4375000								chr15	4374740	4376240	239318	0	+	Plcxd3
chr15	44425000	44450000	chr15	44600000	44625000	chr15	44427291	44428791	223527	0	+	Eny2	chr15	44618424	44619924	55960	0	+	Ebag9
chr15	44425000	44450000	chr15	44600000	44625000	chr15	44427557	44429057	67429	0	-	Nudcd1	chr15	44618424	44619924	55960	0	+	Ebag9
chr15	28025000	28050000	chr15	28150000	28175000	chr15	28025098	28026598	223435	0	-	Trio							
chr15	58975000	59000000	chr15	59175000	59200000														
chr15	99575000	99600000	chr15	99775000	99800000	chr15	99578304	99579804	11827	0	+	Aqp2							
chr15	99575000	99600000	chr15	99775000	99800000	chr15	99590031	99591531	11830	0	+	Aqp5							
chr15	89600000	89625000	chr15	90200000	90225000								chr15	90223560	90225060	380959	0	+	Alg10b
chr15	89600000	89625000	chr15	90200000	90225000								chr15	90223609	90225109	102466838	0	+	Mir7648
chr15	100000000	100025000	chr15	100350000	100375000								chr15	100352398	100353898	554292	0	+	Methig1
chr15	100000000	100025000	chr15	100350000	100375000								chr15	100352449	100353949	393082	0	+	Tmt1a2
chr15	100000000	100025000	chr15	100350000	100375000								chr15	100363791	100365291	380975	0	+	Higd1c
chr15	41325000	41350000	chr15	41775000	41800000														
chr15	102750000	102775000	chr15	103150000	103175000								chr15	103166342	103167842	71726	0	-	Smug1
chr15	51975000	52000000	chr15	52450000	52475000	chr15	51990997	51992497	19357	0	-	Rad21							
