chr	context	strand	Read	Position	nMethylated	nUnmethylated	nMethylated(+dups)	nUnmethylated(+dups)
chr18	CHH	OT	1	85	369	21750	416	24357
chr18	CHH	OT	1	86	352	21646	379	24245
chr18	CHH	OT	1	87	370	21582	418	24152
chr18	CHH	OT	1	88	330	21553	362	24098
chr18	CHH	OT	1	89	352	21732	397	24307
chr18	CHH	OT	1	9	293	21095	333	23640
chr18	CHH	OT	1	90	324	22048	373	24711
chr18	CHH	OT	1	91	350	21739	377	24414
chr18	CHH	OT	1	92	361	21344	418	23826
chr18	CHH	OT	1	93	353	21644	403	24196
chr18	CHH	OT	1	94	361	21638	406	24207
chr18	CHH	OT	1	95	324	21383	373	23917
chr18	CHH	OT	1	96	294	21561	339	24132
chr18	CHH	OT	1	97	356	21568	400	24135
chr18	CHH	OT	1	98	327	21450	365	24024
chr18	CHH	OT	1	99	307	21439	338	24068
chr18	CHH	OT	2	1	325	21678	373	24209
chr18	CHH	OT	2	10	345	21620	392	24131
chr18	CHH	OT	2	100	291	19482	337	21866
chr18	CHH	OT	2	101	268	19168	310	21383
chr18	CHH	OT	2	11	320	22025	356	24650
chr18	CHH	OT	2	12	331	21766	374	24372
chr18	CHH	OT	2	13	326	21616	350	24147
chr18	CHH	OT	2	14	313	21796	346	24359
chr18	CHH	OT	2	15	327	21770	363	24352
chr18	CHH	OT	2	16	378	21560	422	24160
chr18	CHH	OT	2	17	324	21609	356	24127
chr18	CHH	OT	2	18	321	21634	345	24205
chr18	CHH	OT	2	19	291	21557	320	24092
chr18	CHH	OT	2	2	332	21524	373	24071
chr18	CHH	OT	2	20	327	21609	356	24229
chr18	CHH	OT	2	21	321	21576	355	24102
chr18	CHH	OT	2	22	329	21801	358	24350
chr18	CHH	OT	2	23	320	21784	355	24351
chr18	CHH	OT	2	24	318	21861	349	24418
chr18	CHH	OT	2	25	347	21581	384	24151
chr18	CHH	OT	2	26	334	21634	365	24245
chr18	CHH	OT	2	27	295	21811	323	24350
chr18	CHH	OT	2	28	312	21630	346	24158
chr18	CHH	OT	2	29	341	21735	379	24305
chr18	CHH	OT	2	3	327	21333	367	23838
chr18	CHH	OT	2	30	364	21472	407	24078
chr18	CHH	OT	2	31	341	21421	385	23902
chr18	CHH	OT	2	32	326	21691	356	24305
chr18	CHH	OT	2	33	342	21516	380	24093
chr18	CHH	OT	2	34	312	21827	337	24453
chr18	CHH	OT	2	35	288	21795	319	24335
chr18	CHH	OT	2	36	351	21621	393	24214
chr18	CHH	OT	2	37	287	21755	320	24357
chr18	CHH	OT	2	38	329	21729	368	24294
chr18	CHH	OT	2	39	265	21620	287	24228
chr18	CHH	OT	2	4	336	21630	390	24203
chr18	CHH	OT	2	40	301	21858	339	24382
chr18	CHH	OT	2	41	333	21528	362	24125
chr18	CHH	OT	2	42	312	21466	343	24091
chr18	CHH	OT	2	43	312	21779	339	24438
chr18	CHH	OT	2	44	332	21608	368	24082
chr18	CHH	OT	2	45	323	21802	364	24405
chr18	CHH	OT	2	46	337	21693	382	24186
chr18	CHH	OT	2	47	307	21868	347	24462
chr18	CHH	OT	2	48	329	21867	362	24497
chr18	CHH	OT	2	49	319	21580	361	24198
chr18	CHH	OT	2	5	345	21526	374	24127
chr18	CHH	OT	2	50	315	21614	345	24230
chr18	CHH	OT	2	51	338	21360	372	23985
chr18	CHH	OT	2	52	335	21802	369	24440
chr18	CHH	OT	2	53	324	21641	358	24200
chr18	CHH	OT	2	54	328	21567	376	24165
chr18	CHH	OT	2	55	333	21848	372	24459
chr18	CHH	OT	2	56	378	21622	428	24281
chr18	CHH	OT	2	57	306	21690	339	24285
chr18	CHH	OT	2	58	310	21889	346	24491
chr18	CHH	OT	2	59	302	21763	337	24384
chr18	CHH	OT	2	6	320	21605	362	24178
chr18	CHH	OT	2	60	321	21871	363	24418
chr18	CHH	OT	2	61	330	21552	364	24100
chr18	CHH	OT	2	62	335	21804	366	24322
chr18	CHH	OT	2	63	333	21758	366	24412
chr18	CHH	OT	2	64	332	21836	377	24393
chr18	CHH	OT	2	65	310	21819	344	24387
chr18	CHH	OT	2	66	278	21893	307	24471
chr18	CHH	OT	2	67	340	21845	375	24509
chr18	CHH	OT	2	68	351	21612	385	24233
chr18	CHH	OT	2	69	330	21799	368	24381
chr18	CHH	OT	2	7	331	21640	366	24259
chr18	CHH	OT	2	70	303	21751	343	24267
chr18	CHH	OT	2	71	336	21616	379	24178
chr18	CHH	OT	2	72	314	21437	353	24018
chr18	CHH	OT	2	73	321	21683	348	24363
chr18	CHH	OT	2	74	331	21534	369	24097
chr18	CHH	OT	2	75	305	21592	345	24109
chr18	CHH	OT	2	76	299	21378	325	23869
chr18	CHH	OT	2	77	308	21431	353	23964
chr18	CHH	OT	2	78	315	21422	353	23931
chr18	CHH	OT	2	79	310	21316	344	23880
chr18	CHH	OT	2	8	347	21618	394	24152
chr18	CHH	OT	2	80	321	21376	360	23915
chr18	CHH	OT	2	81	304	21724	327	24212
chr18	CHH	OT	2	82	305	21666	340	24229
chr18	CHH	OT	2	83	316	21911	347	24543
chr18	CHH	OT	2	84	289	21704	320	24294
chr18	CHH	OT	2	85	340	21392	376	23912
chr18	CHH	OT	2	86	325	21308	354	23899
chr18	CHH	OT	2	87	316	21188	337	23729
chr18	CHH	OT	2	88	318	21588	345	24248
chr18	CHH	OT	2	89	314	21209	348	23711
chr18	CHH	OT	2	9	329	21768	369	24349
chr18	CHH	OT	2	90	350	21094	391	23644
chr18	CHH	OT	2	91	286	21365	319	24020
chr18	CHH	OT	2	92	313	21399	351	23958
chr18	CHH	OT	2	93	389	21930	436	24567
chr18	CHH	OT	2	94	328	20743	371	23180
chr18	CHH	OT	2	95	314	22805	346	25508
chr18	CHH	OT	2	96	338	22406	375	25047
chr18	CHH	OT	2	97	373	23697	409	26591
chr18	CHH	OT	2	98	345	24032	385	26823
chr18	CHH	OT	2	99	338	21199	381	23713
chr18	CHG	OB	1	1	79	6375	92	7167
chr18	CHG	OB	1	10	70	6263	81	7032
chr18	CHG	OB	1	100	80	5186	92	5858
chr18	CHG	OB	1	101	52	5371	64	5992
chr18	CHG	OB	1	11	92	6340	102	7109
chr18	CHG	OB	1	12	87	6130	106	6891
chr18	CHG	OB	1	13	85	6467	94	7235
chr18	CHG	OB	1	14	74	6187	92	6948
chr18	CHG	OB	1	15	98	6240	112	7007
chr18	CHG	OB	1	16	78	6305	85	7049
chr18	CHG	OB	1	17	78	6251	85	7012
chr18	CHG	OB	1	18	81	6234	87	7008
chr18	CHG	OB	1	19	81	6408	87	7219
chr18	CHG	OB	1	2	97	6370	113	7132
chr18	CHG	OB	1	20	99	6312	113	7061
chr18	CHG	OB	1	21	85	6104	100	6806
chr18	CHG	OB	1	22	73	6161	85	6958
chr18	CHG	OB	1	23	86	6290	92	7064
chr18	CHG	OB	1	24	77	6233	85	6978
chr18	CHG	OB	1	25	75	6316	85	7089
chr18	CHG	OB	1	26	73	6328	83	7100
chr18	CHG	OB	1	27	68	6205	76	6963
chr18	CHG	OB	1	28	60	6278	72	7001
chr18	CHG	OB	1	29	62	6168	69	6919
chr18	CHG	OB	1	3	94	6230	100	6971
chr18	CHG	OB	1	30	86	6255	102	7017
chr18	CHG	OB	1	31	76	6271	82	7031
chr18	CHG	OB	1	32	73	6174	82	6905
chr18	CHG	OB	1	33	76	6403	86	7168
chr18	CHG	OB	1	34	92	6329	99	7112
chr18	CHG	OB	1	35	86	6261	103	7064
chr18	CHG	OB	1	36	82	6086	91	6824
chr18	CHG	OB	1	37	76	6351	91	7101
chr18	CHG	OB	1	38	82	6188	92	6976
chr18	CHG	OB	1	39	83	6378	89	7140
chr18	CHG	OB	1	4	70	6334	80	7110
chr18	CHG	OB	1	40	70	6199	90	6968
chr18	CHG	OB	1	41	70	6067	80	6784
chr18	CHG	OB	1	42	64	6293	70	7056
chr18	CHG	OB	1	43	69	6395	80	7179
chr18	CHG	OB	1	44	67	6128	77	6904
chr18	CHG	OB	1	45	81	6159	88	6887
chr18	CHG	OB	1	46	58	6200	68	6995
chr18	CHG	OB	1	47	82	6237	100	7034
chr18	CHG	OB	1	48	74	6248	82	6943
chr18	CHG	OB	1	49	65	6188	72	6935
chr18	CHG	OB	1	5	67	6154	77	6893
chr18	CHG	OB	1	50	64	6175	75	6908
chr18	CHG	OB	1	51	73	6216	81	6972
chr18	CHG	OB	1	52	85	6213	99	6981
chr18	CHG	OB	1	53	79	6366	88	7142
chr18	CHG	OB	1	54	81	6337	93	7095
chr18	CHG	OB	1	55	76	6198	92	6913
chr18	CHG	OB	1	56	59	6232	64	6977
chr18	CHG	OB	1	57	73	6287	79	7063
chr18	CHG	OB	1	58	77	6198	91	6987
chr18	CHG	OB	1	59	75	6134	85	6891
chr18	CHG	OB	1	6	80	6120	97	6880
chr18	CHG	OB	1	60	78	6444	93	7195
chr18	CHG	OB	1	61	87	6255	98	7037
chr18	CHG	OB	1	62	78	6286	94	7050
chr18	CHG	OB	1	63	85	6209	93	6975
chr18	CHG	OB	1	64	71	6259	76	7036
chr18	CHG	OB	1	65	73	6181	91	6891
chr18	CHG	OB	1	66	67	6248	74	7013
chr18	CHG	OB	1	67	79	6233	86	6984
chr18	CHG	OB	1	68	77	6183	87	6940
chr18	CHG	OB	1	69	66	6124	74	6856
chr18	CHG	OB	1	7	89	6272	102	7021
chr18	CHG	OB	1	70	82	6062	92	6773
chr18	CHG	OB	1	71	72	6309	80	7083
chr18	CHG	OB	1	72	61	6256	65	6958
chr18	CHG	OB	1	73	67	6177	76	6899
chr18	CHG	OB	1	74	81	6129	90	6832
chr18	CHG	OB	1	75	70	6140	79	6886
chr18	CHG	OB	1	76	77	6167	88	6878
chr18	CHG	OB	1	77	62	5947	67	6643
chr18	CHG	OB	1	78	64	6264	71	7068
chr18	CHG	OB	1	79	78	6096	91	6837
chr18	CHG	OB	1	8	80	6247	93	7000
chr18	CHG	OB	1	80	72	6136	87	6903
chr18	CHG	OB	1	81	58	6046	62	6757
chr18	CHG	OB	1	82	57	6030	60	6738
chr18	CHG	OB	1	83	71	5877	83	6557
chr18	CHG	OB	1	84	74	5963	85	6702
chr18	CHG	OB	1	85	72	6050	82	6770
chr18	CHG	OB	1	86	76	6179	81	6894
chr18	CHG	OB	1	87	65	6021	76	6732
chr18	CHG	OB	1	88	72	5991	79	6739
chr18	CHG	OB	1	89	70	6026	78	6765
chr18	CHG	OB	1	9	84	6368	99	7113
chr18	CHG	OB	1	90	69	5910	79	6591
chr18	CHG	OB	1	91	80	5961	97	6686
chr18	CHG	OB	1	92	65	6005	74	6780
chr18	CHG	OB	1	93	67	5990	70	6718
chr18	CHG	OB	1	94	74	6148	81	6891
chr18	CHG	OB	1	95	66	5686	76	6380
chr18	CHG	OB	1	96	61	5683	65	6442
chr18	CHG	OB	1	97	72	5963	85	6649
chr18	CHG	OB	1	98	90	5753	103	6464
chr18	CHG	OB	1	99	54	5116	62	5736
chr18	CHG	OB	2	1	86	5521	91	6198
chr18	CHG	OB	2	10	63	6053	69	6738
chr18	CHG	OB	2	100	93	6196	103	6899
chr18	CHG	OB	2	101	68	6207	81	6985
chr18	CHG	OB	2	11	61	6108	67	6836
chr18	CHG	OB	2	12	70	6148	76	6855
chr18	CHG	OB	2	13	79	5847	94	6529
chr18	CHG	OB	2	14	82	6019	91	6703
chr18	CHG	OB	2	15	60	6004	67	6698
chr18	CHG	OB	2	16	76	5980	82	6723
chr18	CHG	OB	2	17	69	5994	76	6743
chr18	CHG	OB	2	18	62	6068	67	6771
chr18	CHG	OB	2	19	82	6293	96	7043
chr18	CHG	OB	2	2	114	8213	129	9223
chr18	CHG	OB	2	20	58	5998	65	6766
chr18	CHG	OB	2	21	73	5870	93	6598
chr18	CHG	OB	2	22	61	5975	71	6702
chr18	CHG	OB	2	23	59	6157	71	6843
chr18	CHG	OB	2	24	53	6140	60	6842
chr18	CHG	OB	2	25	90	6074	110	6782
chr18	CHG	OB	2	26	78	6156	95	6897
chr18	CHG	OB	2	27	73	6195	85	6927
chr18	CHG	OB	2	28	67	5979	78	6719
chr18	CHG	OB	2	29	74	6084	82	6818
chr18	CHG	OB	2	3	50	5602	55	6287
chr18	CHG	OB	2	30	80	6165	88	6921
chr18	CHG	OB	2	31	73	6176	85	6950
chr18	CHG	OB	2	32	75	6205	82	6957
chr18	CHG	OB	2	33	63	6133	75	6896
chr18	CHG	OB	2	34	60	6123	69	6885
chr18	CHG	OB	2	35	78	6179	97	6919
chr18	CHG	OB	2	36	72	6211	83	6973
chr18	CHG	OB	2	37	61	6115	71	6787
chr18	CHG	OB	2	38	65	6112	73	6880
chr18	CHG	OB	2	39	66	6207	70	6950
chr18	CHG	OB	2	4	75	5055	88	5674
chr18	CHG	OB	2	40	70	6147	76	6885
chr18	CHG	OB	2	41	61	6298	69	7046
chr18	CHG	OB	2	42	70	6266	80	7029
chr18	CHG	OB	2	43	79	6238	87	6960
chr18	CHG	OB	2	44	62	6253	73	6989
chr18	CHG	OB	2	45	56	6221	64	6960
chr18	CHG	OB	2	46	67	6353	78	7143
chr18	CHG	OB	2	47	70	6119	71	6814
chr18	CHG	OB	2	48	70	6198	86	6961
chr18	CHG	OB	2	49	82	6303	98	7058
chr18	CHG	OB	2	5	66	5159	77	5789
chr18	CHG	OB	2	50	70	6321	85	7070
chr18	CHG	OB	2	51	80	6132	86	6872
chr18	CHG	OB	2	52	81	6338	92	7129
chr18	CHG	OB	2	53	73	6252	78	6991
chr18	CHG	OB	2	54	78	6338	92	7075
chr18	CHG	OB	2	55	69	6179	81	6945
chr18	CHG	OB	2	56	85	6233	96	6949
chr18	CHG	OB	2	57	81	6293	96	7082
chr18	CHG	OB	2	58	69	6159	80	6909
chr18	CHG	OB	2	59	81	6338	90	7107
chr18	CHG	OB	2	6	80	5872	85	6550
chr18	CHG	OB	2	60	70	6381	78	7106
chr18	CHG	OB	2	61	67	6147	74	6920
chr18	CHG	OB	2	62	69	6353	78	7146
chr18	CHG	OB	2	63	69	6415	80	7162
chr18	CHG	OB	2	64	65	6201	72	6916
chr18	CHG	OB	2	65	76	6296	84	7083
chr18	CHG	OB	2	66	78	6275	89	7023
chr18	CHG	OB	2	67	75	6188	81	6873
chr18	CHG	OB	2	68	71	6231	86	6979
chr18	CHG	OB	2	69	60	6268	64	7011
chr18	CHG	OB	2	7	64	5845	74	6531
chr18	CHG	OB	2	70	68	6233	78	6952
chr18	CHG	OB	2	71	73	6336	86	7060
chr18	CHG	OB	2	72	72	6068	82	6816
chr18	CHG	OB	2	73	67	6299	79	7041
chr18	CHG	OB	2	74	72	6214	82	6937
chr18	CHG	OB	2	75	61	6268	73	6964
chr18	CHG	OB	2	76	85	6391	89	7214
chr18	CHG	OB	2	77	79	6200	93	6907
chr18	CHG	OB	2	78	76	6351	83	7166
chr18	CHG	OB	2	79	80	6310	95	7095
chr18	CHG	OB	2	8	55	5899	68	6551
chr18	CHG	OB	2	80	64	6281	73	7001
chr18	CHG	OB	2	81	86	6351	96	7145
chr18	CHG	OB	2	82	69	6220	77	6957
chr18	CHG	OB	2	83	59	6213	72	6979
chr18	CHG	OB	2	84	65	6147	69	6876
chr18	CHG	OB	2	85	71	6231	74	7023
chr18	CHG	OB	2	86	87	6284	95	7043
chr18	CHG	OB	2	87	76	6233	90	7044
chr18	CHG	OB	2	88	66	6166	76	6912
chr18	CHG	OB	2	89	59	6186	69	6909
chr18	CHG	OB	2	9	77	5664	91	6380
chr18	CHG	OB	2	90	74	6198	89	6949
chr18	CHG	OB	2	91	63	6044	72	6762
chr18	CHG	OB	2	92	65	6186	74	6931
chr18	CHG	OB	2	93	72	6244	82	6996
chr18	CHG	OB	2	94	78	6402	88	7180
chr18	CHG	OB	2	95	77	6242	90	7024
chr18	CHG	OB	2	96	76	6214	86	6945
chr18	CHG	OB	2	97	69	6231	79	6975
chr18	CHG	OB	2	98	72	6250	84	7071
chr18	CHG	OB	2	99	81	6198	93	7000
chr18	CHG	OT	1	1	65	5479	73	6125
chr18	CHG	OT	1	10	65	5983	72	6705
chr18	CHG	OT	1	100	88	6192	97	6912
chr18	CHG	OT	1	101	75	6336	86	7143
chr18	CHG	OT	1	11	80	6106	92	6801
chr18	CHG	OT	1	12	68	6186	77	6958
chr18	CHG	OT	1	13	82	6097	92	6803
chr18	CHG	OT	1	14	60	6260	65	7030
chr18	CHG	OT	1	15	82	5961	90	6698
chr18	CHG	OT	1	16	75	6155	84	6853
chr18	CHG	OT	1	17	57	6098	61	6827
chr18	CHG	OT	1	18	70	5935	81	6635
chr18	CHG	OT	1	19	56	5908	62	6626
chr18	CHG	OT	1	2	82	5317	94	5961
chr18	CHG	OT	1	20	69	5994	77	6709
chr18	CHG	OT	1	21	66	6136	77	6839
chr18	CHG	OT	1	22	66	6202	72	6954
chr18	CHG	OT	1	23	72	6271	82	7039
chr18	CHG	OT	1	24	67	6257	79	7020
chr18	CHG	OT	1	25	70	6244	76	6969
chr18	CHG	OT	1	26	77	6087	84	6823
chr18	CHG	OT	1	27	73	6164	85	6909
chr18	CHG	OT	1	28	55	6344	63	7103
chr18	CHG	OT	1	29	65	6195	73	6952
chr18	CHG	OT	1	3	63	5215	65	5834
chr18	CHG	OT	1	30	64	6312	75	7065
chr18	CHG	OT	1	31	75	6310	80	7051
chr18	CHG	OT	1	32	66	6279	78	7046
chr18	CHG	OT	1	33	62	6161	69	6882
chr18	CHG	OT	1	34	72	6235	76	6961
chr18	CHG	OT	1	35	51	6102	58	6903
chr18	CHG	OT	1	36	74	6105	80	6860
chr18	CHG	OT	1	37	67	6288	71	7039
chr18	CHG	OT	1	38	68	6307	81	7004
chr18	CHG	OT	1	39	71	6184	78	6926
chr18	CHG	OT	1	4	83	5848	94	6609
chr18	CHG	OT	1	40	75	6228	82	7017
chr18	CHG	OT	1	41	76	6107	83	6865
chr18	CHG	OT	1	42	62	6242	73	6995
chr18	CHG	OT	1	43	67	6251	74	7047
chr18	CHG	OT	1	44	58	6286	65	7015
chr18	CHG	OT	1	45	68	6247	77	6987
chr18	CHG	OT	1	46	74	6437	80	7228
chr18	CHG	OT	1	47	73	6039	84	6818
chr18	CHG	OT	1	48	74	6235	82	6956
chr18	CHG	OT	1	49	89	6376	102	7140
chr18	CHG	OT	1	5	83	5966	90	6634
chr18	CHG	OT	1	50	68	6338	79	7149
chr18	CHG	OT	1	51	69	6315	74	7073
chr18	CHG	OT	1	52	78	6261	85	6969
chr18	CHG	OT	1	53	72	6376	77	7090
chr18	CHG	OT	1	54	72	6394	73	7198
chr18	CHG	OT	1	55	80	6316	93	7085
chr18	CHG	OT	1	56	70	6271	81	7008
chr18	CHG	OT	1	57	66	6145	74	6878
chr18	CHG	OT	1	58	88	6320	101	7080
chr18	CHG	OT	1	59	82	6337	93	7087
chr18	CHG	OT	1	6	68	5792	76	6473
chr18	CHG	OT	1	60	65	6329	70	7111
chr18	CHG	OT	1	61	83	6259	90	7049
chr18	CHG	OT	1	62	72	6319	84	7053
chr18	CHG	OT	1	63	77	6208	93	6996
chr18	CHG	OT	1	64	72	6292	83	7006
chr18	CHG	OT	1	65	75	6368	83	7161
chr18	CHG	OT	1	66	67	6176	78	6931
chr18	CHG	OT	1	67	74	6413	84	7168
chr18	CHG	OT	1	68	71	6279	80	7011
chr18	CHG	OT	1	69	77	6415	86	7163
chr18	CHG	OT	1	7	75	5671	83	6357
chr18	CHG	OT	1	70	79	6222	89	7006
chr18	CHG	OT	1	71	74	6284	79	7053
chr18	CHG	OT	1	72	63	6241	72	6989
chr18	CHG	OT	1	73	78	6352	87	7076
chr18	CHG	OT	1	74	72	6288	80	7045
chr18	CHG	OT	1	75	69	6286	78	7047
chr18	CHG	OT	1	76	77	6341	86	7086
chr18	CHG	OT	1	77	87	6308	96	7078
chr18	CHG	OT	1	78	74	6299	86	7039
chr18	CHG	OT	1	79	79	6372	95	7112
chr18	CHG	OT	1	8	69	6115	83	6871
chr18	CHG	OT	1	80	82	6368	89	7100
chr18	CHG	OT	1	81	79	6127	87	6863
chr18	CHG	OT	1	82	82	6378	92	7165
chr18	CHG	OT	1	83	65	6273	75	6983
chr18	CHG	OT	1	84	80	6329	92	7079
chr18	CHG	OT	1	85	73	6301	88	7093
chr18	CHG	OT	1	86	62	6312	66	7077
chr18	CHG	OT	1	87	95	6254	109	7031
chr18	CHG	OT	1	88	66	6263	79	7010
chr18	CHG	OT	1	89	66	6274	73	7029
chr18	CHG	OT	1	9	57	6003	63	6729
chr18	CHG	OT	1	90	80	6234	97	7001
chr18	CHG	OT	1	91	88	6250	103	6989
chr18	CHG	OT	1	92	98	6359	102	7159
chr18	CHG	OT	1	93	69	6239	81	6984
chr18	CHG	OT	1	94	86	6348	99	7050
chr18	CHG	OT	1	95	94	6247	106	7083
chr18	CHG	OT	1	96	87	6196	98	6908
chr18	CHG	OT	1	97	108	6265	118	7022
chr18	CHG	OT	1	98	89	6173	97	6909
chr18	CHG	OT	1	99	78	6173	90	6878
chr18	CHG	OT	2	1	54	6244	59	7014
chr18	CHG	OT	2	10	54	6263	61	7002
chr18	CHG	OT	2	100	110	8264	125	9241
chr18	CHG	OT	2	101	74	5434	86	6065
chr18	CHG	OT	2	11	66	6279	73	7015
chr18	CHG	OT	2	12	89	6228	96	6916
chr18	CHG	OT	2	13	75	6248	83	6965
chr18	CHG	OT	2	14	63	6233	75	6972
chr18	CHG	OT	2	15	66	6346	74	7116
chr18	CHG	OT	2	16	62	6266	69	6999
chr18	CHG	OT	2	17	58	6305	65	7095
chr18	CHG	OT	2	18	85	6332	99	7076
chr18	CHG	OT	2	19	85	6395	90	7142
chr18	CHG	OT	2	2	77	6241	83	7002
chr18	CHG	OT	2	20	78	6424	86	7198
chr18	CHG	OT	2	21	74	6419	85	7199
chr18	CHG	OT	2	22	58	6325	63	7129
chr18	CHG	OT	2	23	70	6257	79	7002
chr18	CHG	OT	2	24	71	6386	80	7110
chr18	CHG	OT	2	25	66	6199	72	6928
chr18	CHG	OT	2	26	67	6350	74	7131
chr18	CHG	OT	2	27	68	6246	76	6978
chr18	CHG	OT	2	28	75	6186	80	6935
chr18	CHG	OT	2	29	80	6416	89	7168
chr18	CHG	OT	2	3	66	6293	71	6989
chr18	CHG	OT	2	30	64	6273	75	7067
chr18	CHG	OT	2	31	49	6361	57	7118
chr18	CHG	OT	2	32	71	6208	78	6970
chr18	CHG	OT	2	33	93	6398	109	7174
chr18	CHG	OT	2	34	76	6272	88	7028
chr18	CHG	OT	2	35	67	6276	77	7018
chr18	CHG	OT	2	36	75	6340	84	7093
chr18	CHG	OT	2	37	86	6369	90	7123
chr18	CHG	OT	2	38	57	6335	62	7096
chr18	CHG	OT	2	39	78	6347	84	7115
chr18	CHG	OT	2	4	53	6248	65	6981
chr18	CHG	OT	2	40	75	6370	89	7099
chr18	CHG	OT	2	41	71	6353	81	7116
chr18	CHG	OT	2	42	64	6361	73	7097
chr18	CHG	OT	2	43	80	6367	93	7136
chr18	CHG	OT	2	44	63	6217	71	7000
chr18	CHG	OT	2	45	72	6124	77	6866
chr18	CHG	OT	2	46	78	6389	86	7132
chr18	CHG	OT	2	47	84	6334	98	7130
chr18	CHG	OT	2	48	74	6393	83	7137
chr18	CHG	OT	2	49	78	6343	87	7081
chr18	CHG	OT	2	5	80	6243	90	6979
chr18	CHG	OT	2	50	65	6271	71	7038
chr18	CHG	OT	2	51	71	6292	87	7036
chr18	CHG	OT	2	52	66	6231	73	6972
chr18	CHG	OT	2	53	60	6376	64	7150
chr18	CHG	OT	2	54	56	6301	60	6994
chr18	CHG	OT	2	55	68	6215	71	6991
chr18	CHG	OT	2	56	69	6455	77	7224
chr18	CHG	OT	2	57	62	6253	71	6998
chr18	CHG	OT	2	58	71	6149	84	6879
chr18	CHG	OT	2	59	75	6346	82	7068
chr18	CHG	OT	2	6	84	6271	91	7026
chr18	CHG	OT	2	60	74	6336	83	7153
chr18	CHG	OT	2	61	84	6252	92	7011
chr18	CHG	OT	2	62	72	6298	83	7042
chr18	CHG	OT	2	63	63	6361	68	7126
chr18	CHG	OT	2	64	69	6216	79	6964
chr18	CHG	OT	2	65	59	6175	63	6915
chr18	CHG	OT	2	66	64	6215	73	6930
chr18	CHG	OT	2	67	91	6137	100	6901
chr18	CHG	OT	2	68	78	6293	89	7040
chr18	CHG	OT	2	69	82	6194	86	6925
chr18	CHG	OT	2	7	51	6410	57	7171
chr18	CHG	OT	2	70	61	6240	66	6987
chr18	CHG	OT	2	71	85	6155	92	6897
chr18	CHG	OT	2	72	74	6100	84	6802
chr18	CHG	OT	2	73	57	6126	65	6856
chr18	CHG	OT	2	74	62	6124	67	6871
chr18	CHG	OT	2	75	63	6337	66	7058
chr18	CHG	OT	2	76	59	6316	65	7089
chr18	CHG	OT	2	77	62	6186	68	6996
chr18	CHG	OT	2	78	75	6107	87	6876
chr18	CHG	OT	2	79	70	6136	76	6929
chr18	CHG	OT	2	8	60	6184	68	6928
chr18	CHG	OT	2	80	61	6127	65	6856
chr18	CHG	OT	2	81	70	5965	79	6685
chr18	CHG	OT	2	82	60	6005	66	6668
chr18	CHG	OT	2	83	62	6080	72	6842
chr18	CHG	OT	2	84	66	6071	74	6846
chr18	CHG	OT	2	85	66	6090	68	6804
chr18	CHG	OT	2	86	69	6053	86	6783
chr18	CHG	OT	2	87	75	5929	81	6610
chr18	CHG	OT	2	88	59	6023	66	6770
chr18	CHG	OT	2	89	77	5987	88	6738
chr18	CHG	OT	2	9	67	6284	75	7008
chr18	CHG	OT	2	90	83	6053	99	6769
chr18	CHG	OT	2	91	89	5875	99	6574
chr18	CHG	OT	2	92	61	6243	70	7011
chr18	CHG	OT	2	93	66	5774	68	6476
chr18	CHG	OT	2	94	69	5814	77	6486
chr18	CHG	OT	2	95	82	6092	91	6854
chr18	CHG	OT	2	96	69	5884	80	6556
chr18	CHG	OT	2	97	58	5110	62	5681
chr18	CHG	OT	2	98	66	5082	70	5717
chr18	CHG	OT	2	99	52	5621	54	6243
chr18	CpG	OB	1	1	910	217	1018	240
chr18	CpG	OB	1	10	901	215	1006	231
chr18	CpG	OB	1	100	670	94	746	102
chr18	CpG	OB	1	101	761	175	842	191
chr18	CpG	OB	1	11	973	219	1085	246
chr18	CpG	OB	1	12	924	201	1023	219
chr18	CpG	OB	1	13	920	215	1017	241
chr18	CpG	OB	1	14	998	214	1115	231
chr18	CpG	OB	1	15	924	231	1042	261
chr18	CpG	OB	1	16	901	230	1027	262
chr18	CpG	OB	1	17	920	228	1020	245
chr18	CpG	OB	1	18	903	203	1007	228
chr18	CpG	OB	1	19	905	215	995	239
chr18	CpG	OB	1	2	962	214	1067	233
chr18	CpG	OB	1	20	940	208	1049	232
chr18	CpG	OB	1	21	938	240	1048	271
chr18	CpG	OB	1	22	958	229	1066	269
chr18	CpG	OB	1	23	905	241	997	263
chr18	CpG	OB	1	24	960	229	1070	251
chr18	CpG	OB	1	25	944	240	1075	265
chr18	CpG	OB	1	26	967	203	1105	227
chr18	CpG	OB	1	27	967	224	1080	246
chr18	CpG	OB	1	28	959	232	1068	252
chr18	CpG	OB	1	29	923	207	1044	226
chr18	CpG	OB	1	3	996	208	1100	224
chr18	CpG	OB	1	30	922	226	1054	249
chr18	CpG	OB	1	31	944	229	1082	257
chr18	CpG	OB	1	32	941	266	1052	294
chr18	CpG	OB	1	33	967	245	1092	264
chr18	CpG	OB	1	34	898	243	1006	271
chr18	CpG	OB	1	35	878	220	988	240
chr18	CpG	OB	1	36	913	199	1031	227
chr18	CpG	OB	1	37	960	242	1072	274
chr18	CpG	OB	1	38	1011	214	1134	242
chr18	CpG	OB	1	39	964	212	1101	240
chr18	CpG	OB	1	4	924	211	1012	224
chr18	CpG	OB	1	40	956	225	1060	262
chr18	CpG	OB	1	41	901	214	1016	232
