chr	context	strand	Read	Position	nMethylated	nUnmethylated	nMethylated(+dups)	nUnmethylated(+dups)
chr19	CHG	OT	2	69	47	5193	52	5756
chr19	CHG	OT	2	7	50	5253	55	5865
chr19	CHG	OT	2	70	47	5249	52	5873
chr19	CHG	OT	2	71	57	5196	64	5784
chr19	CHG	OT	2	72	40	5237	42	5831
chr19	CHG	OT	2	73	41	5208	46	5843
chr19	CHG	OT	2	74	51	5128	54	5687
chr19	CHG	OT	2	75	56	5148	58	5741
chr19	CHG	OT	2	76	55	5030	60	5575
chr19	CHG	OT	2	77	53	5094	57	5674
chr19	CHG	OT	2	78	47	5216	53	5787
chr19	CHG	OT	2	79	55	5117	61	5680
chr19	CHG	OT	2	8	54	5248	57	5798
chr19	CHG	OT	2	80	38	5106	45	5667
chr19	CHG	OT	2	81	38	4999	43	5559
chr19	CHG	OT	2	82	44	5100	49	5649
chr19	CHG	OT	2	83	43	5154	47	5782
chr19	CHG	OT	2	84	43	5190	45	5763
chr19	CHG	OT	2	85	51	4912	57	5448
chr19	CHG	OT	2	86	56	5070	66	5624
chr19	CHG	OT	2	87	57	5002	60	5596
chr19	CHG	OT	2	88	39	5037	41	5589
chr19	CHG	OT	2	89	48	5009	54	5561
chr19	CHG	OT	2	9	55	5318	64	5886
chr19	CHG	OT	2	90	50	4999	56	5584
chr19	CHG	OT	2	91	52	4969	56	5526
chr19	CHG	OT	2	92	36	5211	39	5854
chr19	CHG	OT	2	93	48	4845	50	5397
chr19	CHG	OT	2	94	47	4760	51	5305
chr19	CHG	OT	2	95	45	4953	47	5517
chr19	CHG	OT	2	96	56	4906	64	5461
chr19	CHG	OT	2	97	46	4574	51	5081
chr19	CHG	OT	2	98	47	4117	56	4580
chr19	CHG	OT	2	99	31	4883	32	5464
chr19	CpG	OB	1	1	817	238	894	261
chr19	CpG	OB	1	10	848	229	937	254
chr19	CpG	OB	1	100	564	120	644	136
chr19	CpG	OB	1	101	790	211	852	238
chr19	CpG	OB	1	11	905	245	1017	265
chr19	CpG	OB	1	12	849	237	934	258
chr19	CpG	OB	1	13	830	218	911	244
chr19	CpG	OB	1	14	820	245	915	269
chr19	CpG	OB	1	15	857	219	960	247
chr19	CpG	OB	1	16	876	251	953	278
chr19	CpG	OB	1	17	869	242	971	263
chr19	CpG	OB	1	18	757	258	834	283
chr19	CpG	OB	1	19	784	273	867	307
chr19	CpG	OB	1	2	835	248	943	267
chr19	CpG	OB	1	20	811	251	907	276
chr19	CpG	OB	1	21	864	251	945	272
chr19	CpG	OB	1	22	813	242	893	264
chr19	CpG	OB	1	23	826	247	919	274
chr19	CpG	OB	1	24	826	231	915	261
chr19	CpG	OB	1	25	808	274	898	302
chr19	CpG	OB	1	26	829	223	920	244
chr19	CpG	OB	1	27	788	245	868	268
chr19	CpG	OB	1	28	779	255	846	271
chr19	CpG	OB	1	29	862	222	940	236
chr19	CpG	OB	1	3	827	234	928	262
chr19	CpG	OB	1	30	791	241	871	266
chr19	CpG	OB	1	31	829	229	909	259
chr19	CpG	OB	1	32	820	221	920	245
chr19	CpG	OB	1	33	833	258	914	280
chr19	CpG	OB	1	34	839	245	937	267
chr19	CpG	OB	1	35	769	247	852	283
chr19	CpG	OB	1	36	806	235	894	259
chr19	CpG	OB	1	37	840	257	927	286
chr19	CpG	OB	1	38	825	240	916	262
chr19	CpG	OB	1	39	794	231	879	254
chr19	CpG	OB	1	4	790	276	882	303
chr19	CpG	OB	1	40	844	230	927	263
chr19	CpG	OB	1	41	793	219	865	246
chr19	CpG	OB	1	42	855	246	956	278
chr19	CpG	OB	1	43	850	242	923	260
chr19	CpG	OB	1	44	876	237	986	257
chr19	CpG	OB	1	45	831	263	922	293
chr19	CpG	OB	1	46	838	253	909	289
chr19	CpG	OB	1	47	894	271	998	303
chr19	CpG	OB	1	48	864	257	974	282
chr19	CpG	OB	1	49	821	248	898	282
chr19	CpG	OB	1	5	800	237	867	263
chr19	CpG	OB	1	50	846	255	942	282
chr19	CpG	OB	1	51	837	233	920	254
chr19	CpG	OB	1	52	843	233	936	255
chr19	CpG	OB	1	53	816	225	900	245
chr19	CpG	OB	1	54	832	237	935	260
chr19	CpG	OB	1	55	801	255	901	275
chr19	CpG	OB	1	56	890	248	984	267
chr19	CpG	OB	1	57	843	262	928	284
chr19	CpG	OB	1	58	846	256	925	286
chr19	CpG	OB	1	59	833	243	920	267
chr19	CpG	OB	1	6	818	259	898	283
chr19	CpG	OB	1	60	815	238	901	264
chr19	CpG	OB	1	61	826	230	926	244
chr19	CpG	OB	1	62	799	229	901	255
chr19	CpG	OB	1	63	813	218	901	239
chr19	CpG	OB	1	64	843	237	933	263
chr19	CpG	OB	1	65	836	250	930	269
chr19	CpG	OB	1	66	787	238	866	257
chr19	CpG	OB	1	67	811	230	893	265
chr19	CpG	OB	1	68	821	245	909	278
chr19	CpG	OB	1	69	805	235	886	254
chr19	CpG	OB	1	7	865	247	953	279
chr19	CpG	OB	1	70	831	220	933	251
chr19	CpG	OB	1	71	798	214	880	239
chr19	CpG	OB	1	72	808	245	888	272
chr19	CpG	OB	1	73	810	244	879	270
chr19	CpG	OB	1	74	752	254	830	279
chr19	CpG	OB	1	75	836	236	933	262
chr19	CpG	OB	1	76	834	251	941	277
chr19	CpG	OB	1	77	782	246	865	275
chr19	CpG	OB	1	78	789	238	883	262
chr19	CpG	OB	1	79	827	280	912	302
chr19	CpG	OB	1	8	829	242	911	271
chr19	CpG	OB	1	80	766	232	854	259
chr19	CpG	OB	1	81	832	223	919	235
chr19	CpG	OB	1	82	768	219	859	240
chr19	CpG	OB	1	83	799	216	892	241
chr19	CpG	OB	1	84	793	257	869	291
chr19	CpG	OB	1	85	832	237	922	272
chr19	CpG	OB	1	86	838	232	925	260
chr19	CpG	OB	1	87	778	243	868	275
chr19	CpG	OB	1	88	855	236	948	260
chr19	CpG	OB	1	89	768	240	844	272
chr19	CpG	OB	1	9	854	223	923	247
chr19	CpG	OB	1	90	845	251	944	274
chr19	CpG	OB	1	91	816	200	912	221
chr19	CpG	OB	1	92	820	213	906	234
chr19	CpG	OB	1	93	807	234	915	255
chr19	CpG	OB	1	94	806	229	886	249
chr19	CpG	OB	1	95	748	214	839	248
chr19	CpG	OB	1	96	845	232	921	262
chr19	CpG	OB	1	97	735	199	820	214
chr19	CpG	OB	1	98	778	247	843	282
chr19	CpG	OB	1	99	632	195	692	220
chr19	CpG	OB	2	1	109	2073	115	2309
chr19	CpG	OB	2	10	760	227	836	242
chr19	CpG	OB	2	100	844	247	931	265
chr19	CpG	OB	2	101	757	258	837	285
chr19	CpG	OB	2	11	755	217	830	240
chr19	CpG	OB	2	12	757	221	835	244
chr19	CpG	OB	2	13	801	252	890	283
chr19	CpG	OB	2	14	755	251	822	278
chr19	CpG	OB	2	15	765	225	837	246
chr19	CpG	OB	2	16	817	222	913	238
chr19	CpG	OB	2	17	801	229	874	260
chr19	CpG	OB	2	18	828	231	912	258
chr19	CpG	OB	2	19	825	262	921	295
chr19	CpG	OB	2	2	309	649	355	731
chr19	CpG	OB	2	20	784	259	870	291
chr19	CpG	OB	2	21	777	232	861	259
chr19	CpG	OB	2	22	773	199	840	225
chr19	CpG	OB	2	23	823	249	906	275
chr19	CpG	OB	2	24	778	222	855	245
chr19	CpG	OB	2	25	807	238	896	261
chr19	CpG	OB	2	26	770	207	857	225
chr19	CpG	OB	2	27	771	247	855	272
chr19	CpG	OB	2	28	769	226	830	252
chr19	CpG	OB	2	29	808	248	901	283
chr19	CpG	OB	2	3	475	200	531	218
chr19	CpG	OB	2	30	822	225	932	246
chr19	CpG	OB	2	31	801	241	905	264
chr19	CpG	OB	2	32	746	251	823	275
chr19	CpG	OB	2	33	843	250	926	269
chr19	CpG	OB	2	34	847	236	959	257
chr19	CpG	OB	2	35	807	209	881	233
chr19	CpG	OB	2	36	800	257	902	281
chr19	CpG	OB	2	37	878	230	982	260
chr19	CpG	OB	2	38	839	246	935	269
chr19	CpG	OB	2	39	797	247	882	274
chr19	CpG	OB	2	4	655	224	729	256
chr19	CpG	OB	2	40	801	243	898	266
chr19	CpG	OB	2	41	802	223	886	249
chr19	CpG	OB	2	42	832	235	922	261
chr19	CpG	OB	2	43	790	240	884	276
chr19	CpG	OB	2	44	791	263	884	300
chr19	CpG	OB	2	45	863	236	953	264
chr19	CpG	OB	2	46	795	238	877	263
chr19	CpG	OB	2	47	788	252	878	279
chr19	CpG	OB	2	48	825	228	912	274
chr19	CpG	OB	2	49	795	241	885	260
chr19	CpG	OB	2	5	815	207	916	233
chr19	CpG	OB	2	50	790	246	884	273
chr19	CpG	OB	2	51	859	234	964	263
chr19	CpG	OB	2	52	798	266	895	290
chr19	CpG	OB	2	53	872	261	964	290
chr19	CpG	OB	2	54	806	279	901	311
chr19	CpG	OB	2	55	821	217	905	240
chr19	CpG	OB	2	56	862	242	952	273
chr19	CpG	OB	2	57	864	233	970	266
chr19	CpG	OB	2	58	808	237	900	265
chr19	CpG	OB	2	59	847	273	937	309
chr19	CpG	OB	2	6	787	214	866	233
chr19	CpG	OB	2	60	751	236	826	259
chr19	CpG	OB	2	61	837	232	918	257
chr19	CpG	OB	2	62	803	233	895	256
chr19	CpG	OB	2	63	845	252	946	282
chr19	CpG	OB	2	64	848	207	958	222
chr19	CpG	OB	2	65	824	236	913	258
chr19	CpG	OB	2	66	798	249	883	275
chr19	CpG	OB	2	67	851	214	942	237
chr19	CpG	OB	2	68	829	270	913	301
chr19	CpG	OB	2	69	836	240	923	273
chr19	CpG	OB	2	7	896	259	1006	288
chr19	CpG	OB	2	70	769	251	836	277
chr19	CpG	OB	2	71	869	274	946	304
chr19	CpG	OB	2	72	849	257	943	285
chr19	CpG	OB	2	73	824	243	894	262
chr19	CpG	OB	2	74	856	227	945	259
chr19	CpG	OB	2	75	825	276	906	299
chr19	CpG	OB	2	76	783	241	875	267
chr19	CpG	OB	2	77	809	259	891	301
chr19	CpG	OB	2	78	781	248	871	264
chr19	CpG	OB	2	79	818	246	893	276
chr19	CpG	OB	2	8	674	202	751	234
chr19	CpG	OB	2	80	813	265	891	300
chr19	CpG	OB	2	81	814	248	916	272
chr19	CpG	OB	2	82	814	226	896	254
chr19	CpG	OB	2	83	835	231	915	262
chr19	CpG	OB	2	84	830	241	927	251
chr19	CpG	OB	2	85	822	255	912	281
chr19	CpG	OB	2	86	803	212	883	239
chr19	CpG	OB	2	87	842	228	937	252
chr19	CpG	OB	2	88	895	272	990	303
chr19	CpG	OB	2	89	808	234	891	264
chr19	CpG	OB	2	9	843	256	950	284
chr19	CpG	OB	2	90	820	229	921	252
chr19	CpG	OB	2	91	779	241	861	258
chr19	CpG	OB	2	92	801	242	898	273
chr19	CpG	OB	2	93	809	269	891	299
chr19	CpG	OB	2	94	805	236	877	265
chr19	CpG	OB	2	95	836	273	938	300
chr19	CpG	OB	2	96	775	225	858	241
chr19	CpG	OB	2	97	856	246	950	270
chr19	CpG	OB	2	98	779	274	870	309
chr19	CpG	OB	2	99	847	257	935	284
chr19	CpG	OT	1	1	753	227	832	251
chr19	CpG	OT	1	10	764	265	855	290
chr19	CpG	OT	1	100	836	235	931	257
chr19	CpG	OT	1	101	756	225	834	259
chr19	CpG	OT	1	11	797	252	915	288
chr19	CpG	OT	1	12	801	218	891	246
chr19	CpG	OT	1	13	817	251	908	277
chr19	CpG	OT	1	14	783	232	881	257
chr19	CpG	OT	1	15	764	212	843	231
chr19	CpG	OT	1	16	763	237	849	263
chr19	CpG	OT	1	17	789	216	878	243
chr19	CpG	OT	1	18	837	244	949	269
chr19	CpG	OT	1	19	823	241	914	266
chr19	CpG	OT	1	2	567	123	639	134
chr19	CpG	OT	1	20	765	220	863	247
chr19	CpG	OT	1	21	805	238	891	265
chr19	CpG	OT	1	22	804	213	898	233
chr19	CpG	OT	1	23	832	248	934	273
chr19	CpG	OT	1	24	835	220	919	255
chr19	CpG	OT	1	25	792	240	889	269
chr19	CpG	OT	1	26	769	265	848	298
chr19	CpG	OT	1	27	838	249	923	274
chr19	CpG	OT	1	28	799	240	889	272
chr19	CpG	OT	1	29	748	264	821	289
chr19	CpG	OT	1	3	669	225	740	257
chr19	CpG	OT	1	30	772	221	882	241
chr19	CpG	OT	1	31	830	251	909	285
chr19	CpG	OT	1	32	799	241	890	268
chr19	CpG	OT	1	33	841	258	944	287
chr19	CpG	OT	1	34	839	243	944	268
chr19	CpG	OT	1	35	802	248	877	276
chr19	CpG	OT	1	36	793	261	883	284
chr19	CpG	OT	1	37	782	245	867	272
chr19	CpG	OT	1	38	841	240	930	260
chr19	CpG	OT	1	39	814	209	915	234
chr19	CpG	OT	1	4	735	221	814	247
chr19	CpG	OT	1	40	804	238	883	268
chr19	CpG	OT	1	41	860	248	952	280
chr19	CpG	OT	1	42	812	230	901	252
chr19	CpG	OT	1	43	816	245	911	264
chr19	CpG	OT	1	44	801	234	902	263
chr19	CpG	OT	1	45	861	243	960	268
chr19	CpG	OT	1	46	803	237	892	257
chr19	CpG	OT	1	47	824	246	899	267
chr19	CpG	OT	1	48	835	232	930	251
chr19	CpG	OT	1	49	770	253	853	285
chr19	CpG	OT	1	5	745	203	829	234
chr19	CpG	OT	1	50	804	227	898	254
chr19	CpG	OT	1	51	816	249	910	279
chr19	CpG	OT	1	52	831	254	922	278
chr19	CpG	OT	1	53	828	274	923	304
chr19	CpG	OT	1	54	803	237	887	268
chr19	CpG	OT	1	55	816	252	902	281
chr19	CpG	OT	1	56	844	229	941	256
chr19	CpG	OT	1	57	840	277	937	305
chr19	CpG	OT	1	58	817	264	916	291
chr19	CpG	OT	1	59	812	242	895	263
chr19	CpG	OT	1	6	876	247	966	265
chr19	CpG	OT	1	60	862	222	957	254
chr19	CpG	OT	1	61	858	244	940	271
chr19	CpG	OT	1	62	841	247	937	278
chr19	CpG	OT	1	63	803	241	907	277
chr19	CpG	OT	1	64	834	261	916	285
chr19	CpG	OT	1	65	840	213	927	239
chr19	CpG	OT	1	66	847	241	948	264
chr19	CpG	OT	1	67	822	239	919	267
chr19	CpG	OT	1	68	813	232	904	260
chr19	CpG	OT	1	69	816	242	921	276
chr19	CpG	OT	1	7	765	204	860	222
chr19	CpG	OT	1	70	866	250	959	278
chr19	CpG	OT	1	71	848	249	950	284
chr19	CpG	OT	1	72	820	243	915	273
chr19	CpG	OT	1	73	839	233	950	252
chr19	CpG	OT	1	74	822	276	907	298
chr19	CpG	OT	1	75	791	252	878	279
chr19	CpG	OT	1	76	811	253	913	282
chr19	CpG	OT	1	77	801	227	896	243
chr19	CpG	OT	1	78	839	237	932	266
chr19	CpG	OT	1	79	840	244	935	274
chr19	CpG	OT	1	8	818	236	913	267
chr19	CpG	OT	1	80	818	249	917	281
chr19	CpG	OT	1	81	842	252	953	277
chr19	CpG	OT	1	82	855	226	938	246
chr19	CpG	OT	1	83	757	259	832	296
chr19	CpG	OT	1	84	823	227	913	255
chr19	CpG	OT	1	85	852	227	946	252
chr19	CpG	OT	1	86	852	240	963	263
chr19	CpG	OT	1	87	853	244	941	272
chr19	CpG	OT	1	88	853	238	950	263
chr19	CpG	OT	1	89	805	231	908	255
chr19	CpG	OT	1	9	762	229	847	252
chr19	CpG	OT	1	90	847	249	931	291
chr19	CpG	OT	1	91	841	244	933	270
chr19	CpG	OT	1	92	881	249	993	279
chr19	CpG	OT	1	93	823	224	898	246
chr19	CpG	OT	1	94	814	230	931	258
chr19	CpG	OT	1	95	806	247	924	277
chr19	CpG	OT	1	96	797	250	892	277
chr19	CpG	OT	1	97	799	223	887	245
chr19	CpG	OT	1	98	786	232	872	254
chr19	CpG	OT	1	99	820	240	900	267
chr19	CpG	OT	2	1	858	244	945	277
chr19	CpG	OT	2	10	793	234	879	264
chr19	CpG	OT	2	100	290	721	325	820
chr19	CpG	OT	2	101	127	2029	132	2248
chr19	CpG	OT	2	11	812	236	889	258
chr19	CpG	OT	2	12	812	250	907	278
chr19	CpG	OT	2	13	818	270	901	296
chr19	CpG	OT	2	14	834	246	935	277
chr19	CpG	OT	2	15	853	245	932	262
chr19	CpG	OT	2	16	833	237	936	263
chr19	CpG	OT	2	17	853	220	944	249
chr19	CpG	OT	2	18	768	268	869	284
chr19	CpG	OT	2	19	790	227	870	258
chr19	CpG	OT	2	2	805	231	918	251
chr19	CpG	OT	2	20	807	268	887	304
chr19	CpG	OT	2	21	781	258	871	289
chr19	CpG	OT	2	22	827	256	914	289
chr19	CpG	OT	2	23	859	251	950	280
chr19	CpG	OT	2	24	836	290	926	317
chr19	CpG	OT	2	25	820	251	920	274
chr19	CpG	OT	2	26	799	256	882	290
chr19	CpG	OT	2	27	837	225	925	256
chr19	CpG	OT	2	28	811	251	903	281
chr19	CpG	OT	2	29	832	256	929	292
chr19	CpG	OT	2	3	820	261	902	297
chr19	CpG	OT	2	30	785	265	878	295
chr19	CpG	OT	2	31	860	258	957	283
chr19	CpG	OT	2	32	796	259	877	298
chr19	CpG	OT	2	33	821	264	908	288
chr19	CpG	OT	2	34	842	254	915	289
chr19	CpG	OT	2	35	790	240	867	266
chr19	CpG	OT	2	36	862	242	970	264
chr19	CpG	OT	2	37	814	256	902	293
chr19	CpG	OT	2	38	862	256	961	288
chr19	CpG	OT	2	39	849	239	949	264
chr19	CpG	OT	2	4	810	262	924	288
chr19	CpG	OT	2	40	789	238	872	262
chr19	CpG	OT	2	41	855	248	954	282
chr19	CpG	OT	2	42	772	248	881	273
chr19	CpG	OT	2	43	817	238	933	257
chr19	CpG	OT	2	44	825	227	912	264
chr19	CpG	OT	2	45	787	231	881	259
chr19	CpG	OT	2	46	850	250	950	273
chr19	CpG	OT	2	47	800	224	884	253
chr19	CpG	OT	2	48	822	255	918	282
chr19	CpG	OT	2	49	851	276	928	305
chr19	CpG	OT	2	5	827	218	916	237
chr19	CpG	OT	2	50	832	254	918	273
chr19	CpG	OT	2	51	816	271	913	299
chr19	CpG	OT	2	52	840	222	956	256
chr19	CpG	OT	2	53	810	243	898	276
chr19	CpG	OT	2	54	802	247	882	270
chr19	CpG	OT	2	55	823	240	901	260
chr19	CpG	OT	2	56	800	264	900	299
chr19	CpG	OT	2	57	792	269	880	294
chr19	CpG	OT	2	58	768	245	870	268
chr19	CpG	OT	2	59	808	263	889	294
chr19	CpG	OT	2	6	841	269	932	303
chr19	CpG	OT	2	60	831	223	947	262
chr19	CpG	OT	2	61	775	246	871	267
chr19	CpG	OT	2	62	785	240	876	268
chr19	CpG	OT	2	63	806	262	906	296
chr19	CpG	OT	2	64	761	243	841	268
chr19	CpG	OT	2	65	840	237	945	269
chr19	CpG	OT	2	66	829	236	916	262
chr19	CpG	OT	2	67	795	229	908	257
chr19	CpG	OT	2	68	852	234	945	264
chr19	CpG	OT	2	69	854	243	947	283
chr19	CpG	OT	2	7	833	239	917	263
chr19	CpG	OT	2	70	864	239	956	266
chr19	CpG	OT	2	71	793	249	874	283
chr19	CpG	OT	2	72	816	248	909	276
chr19	CpG	OT	2	73	836	245	950	282
chr19	CpG	OT	2	74	846	254	975	280
chr19	CpG	OT	2	75	827	257	932	277
chr19	CpG	OT	2	76	837	223	934	251
chr19	CpG	OT	2	77	805	222	884	246
chr19	CpG	OT	2	78	824	237	912	266
chr19	CpG	OT	2	79	801	241	882	271
chr19	CpG	OT	2	8	826	248	915	277
chr19	CpG	OT	2	80	828	231	926	254
chr19	CpG	OT	2	81	744	222	841	254
chr19	CpG	OT	2	82	737	251	820	278
chr19	CpG	OT	2	83	765	235	859	261
chr19	CpG	OT	2	84	747	221	830	246
chr19	CpG	OT	2	85	784	244	862	264
chr19	CpG	OT	2	86	791	241	875	275
chr19	CpG	OT	2	87	793	238	867	263
chr19	CpG	OT	2	88	806	217	902	236
chr19	CpG	OT	2	89	776	248	878	276
chr19	CpG	OT	2	9	804	237	908	265
chr19	CpG	OT	2	90	724	256	797	279
chr19	CpG	OT	2	91	829	247	921	275
chr19	CpG	OT	2	92	799	217	880	245
chr19	CpG	OT	2	93	820	276	904	297
chr19	CpG	OT	2	94	694	222	767	253
chr19	CpG	OT	2	95	840	269	948	302
chr19	CpG	OT	2	96	725	214	808	233
chr19	CpG	OT	2	97	746	248	832	272
chr19	CpG	OT	2	98	645	215	709	243
chr19	CpG	OT	2	99	520	207	577	236
chr2	CHH	OB	1	1	848	53508	1034	63945
chr2	CHH	OB	1	10	849	54128	1033	65272
chr2	CHH	OB	1	100	833	45837	966	55145
chr2	CHH	OB	1	101	713	51043	856	61109
chr2	CHH	OB	1	11	831	54089	1018	64829
chr2	CHH	OB	1	12	808	54490	979	65412
chr2	CHH	OB	1	13	870	53743	1071	64828
chr2	CHH	OB	1	14	801	53924	1010	65076
chr2	CHH	OB	1	15	788	53782	1013	64521
chr2	CHH	OB	1	16	797	54335	1015	65172
chr2	CHH	OB	1	17	815	54089	992	64430
chr2	CHH	OB	1	18	840	54484	1046	66348
chr2	CHH	OB	1	19	764	54120	987	65783
chr2	CHH	OB	1	2	838	54132	1045	64484
chr2	CHH	OB	1	20	814	54142	1056	65820
chr2	CHH	OB	1	21	813	54249	1014	66105
chr2	CHH	OB	1	22	795	54021	1031	65779
chr2	CHH	OB	1	23	792	54274	980	66130
chr2	CHH	OB	1	24	829	54003	1024	65060
chr2	CHH	OB	1	25	814	53621	1028	65031
chr2	CHH	OB	1	26	799	54221	975	65943
chr2	CHH	OB	1	27	826	54146	1013	65732
chr2	CHH	OB	1	28	800	54072	988	66276
chr2	CHH	OB	1	29	819	54197	1005	65346
chr2	CHH	OB	1	3	829	53968	989	64500
chr2	CHH	OB	1	30	789	53953	973	65092
chr2	CHH	OB	1	31	844	53884	1066	65338
chr2	CHH	OB	1	32	824	54091	1037	65616
chr2	CHH	OB	1	33	766	54037	963	66179
chr2	CHH	OB	1	34	844	53808	1072	65660
chr2	CHH	OB	1	35	845	54183	1089	66391
chr2	CHH	OB	1	36	823	54241	1096	65960
chr2	CHH	OB	1	37	814	54060	1102	65851
chr2	CHH	OB	1	38	840	53857	1097	65373
chr2	CHH	OB	1	39	795	54448	1061	65651
chr2	CHH	OB	1	4	866	53932	1046	65251
chr2	CHH	OB	1	40	796	53954	990	65125
chr2	CHH	OB	1	41	805	54311	998	65733
chr2	CHH	OB	1	42	768	54115	941	65236
chr2	CHH	OB	1	43	831	54190	990	65325
chr2	CHH	OB	1	44	758	54298	944	65820
chr2	CHH	OB	1	45	776	54077	902	64985
chr2	CHH	OB	1	46	808	54245	961	65673
chr2	CHH	OB	1	47	854	53744	1038	64731
chr2	CHH	OB	1	48	809	53851	1012	64929
chr2	CHH	OB	1	49	735	54112	942	65232
chr2	CHH	OB	1	5	851	54297	1035	65430
chr2	CHH	OB	1	50	790	54255	948	65148
chr2	CHH	OB	1	51	770	53984	980	64945
chr2	CHH	OB	1	52	770	53764	978	64690
chr2	CHH	OB	1	53	791	53963	981	64690
chr2	CHH	OB	1	54	847	53824	1031	64503
chr2	CHH	OB	1	55	829	53948	1027	65158
chr2	CHH	OB	1	56	783	53688	989	65629
chr2	CHH	OB	1	57	792	54356	989	65787
chr2	CHH	OB	1	58	784	54130	996	65023
chr2	CHH	OB	1	59	786	53929	993	64457
chr2	CHH	OB	1	6	845	54337	1034	65305
chr2	CHH	OB	1	60	797	53974	1013	64398
chr2	CHH	OB	1	61	781	53743	963	64690
chr2	CHH	OB	1	62	844	53940	1124	64841
chr2	CHH	OB	1	63	771	54093	998	65718
chr2	CHH	OB	1	64	776	54057	1007	65141
chr2	CHH	OB	1	65	817	54179	1077	65137
chr2	CHH	OB	1	66	772	54185	1005	64473
chr2	CHH	OB	1	67	783	53991	981	64224
chr2	CHH	OB	1	68	779	53395	974	63633
chr2	CHH	OB	1	69	807	53719	1012	63974
chr2	CHH	OB	1	7	875	54444	1049	65647
chr2	CHH	OB	1	70	766	53787	983	63856
chr2	CHH	OB	1	71	726	53932	913	64238
chr2	CHH	OB	1	72	681	54218	914	64341
chr2	CHH	OB	1	73	752	53446	945	63492
chr2	CHH	OB	1	74	717	53985	903	64063
chr2	CHH	OB	1	75	736	53922	912	63479
chr2	CHH	OB	1	76	780	53654	998	63713
chr2	CHH	OB	1	77	725	53619	906	64461
chr2	CHH	OB	1	78	768	53719	979	64440
chr2	CHH	OB	1	79	795	53566	995	63991
chr2	CHH	OB	1	8	896	54279	1067	65143
chr2	CHH	OB	1	80	799	53824	1020	64422
chr2	CHH	OB	1	81	735	53701	951	64626
chr2	CHH	OB	1	82	758	53586	983	64039
chr2	CHH	OB	1	83	792	53032	987	63830
chr2	CHH	OB	1	84	778	53463	1002	64701
chr2	CHH	OB	1	85	739	52674	950	63327
chr2	CHH	OB	1	86	736	53257	935	64664
chr2	CHH	OB	1	87	701	52757	868	62996
chr2	CHH	OB	1	88	751	53134	927	63064
chr2	CHH	OB	1	89	751	52929	936	63519
chr2	CHH	OB	1	9	770	54065	956	64677
chr2	CHH	OB	1	90	785	53203	1099	63671
chr2	CHH	OB	1	91	718	52593	885	62894
chr2	CHH	OB	1	92	768	52851	949	63115
chr2	CHH	OB	1	93	739	53185	947	63164
chr2	CHH	OB	1	94	792	53900	1011	64171
chr2	CHH	OB	1	95	706	51094	885	61147
chr2	CHH	OB	1	96	857	52563	1039	62652
chr2	CHH	OB	1	97	803	51250	937	60944
chr2	CHH	OB	1	98	800	50790	934	60997
chr2	CHH	OB	1	99	739	48583	897	59122
chr2	CHH	OB	2	1	566	47634	675	56132
chr2	CHH	OB	2	10	801	53845	917	64558
chr2	CHH	OB	2	100	782	53315	911	63621
chr2	CHH	OB	2	101	827	53261	1001	64003
chr2	CHH	OB	2	11	752	53595	881	63981
chr2	CHH	OB	2	12	724	53710	844	63908
chr2	CHH	OB	2	13	731	53283	853	63462
chr2	CHH	OB	2	14	744	53182	862	63140
chr2	CHH	OB	2	15	738	53118	866	63353
chr2	CHH	OB	2	16	747	53088	894	63182
chr2	CHH	OB	2	17	787	53474	915	64241
chr2	CHH	OB	2	18	752	53697	889	64463
chr2	CHH	OB	2	19	759	53814	906	64726
chr2	CHH	OB	2	2	658	49088	756	58031
chr2	CHH	OB	2	20	768	53542	899	64341
chr2	CHH	OB	2	21	728	53794	858	64856
chr2	CHH	OB	2	22	737	53580	896	64467
chr2	CHH	OB	2	23	772	53323	911	64272
chr2	CHH	OB	2	24	758	53375	901	64290
chr2	CHH	OB	2	25	699	53680	844	64779
chr2	CHH	OB	2	26	766	53454	897	64778
chr2	CHH	OB	2	27	779	53695	928	64630
chr2	CHH	OB	2	28	763	53763	909	65069
chr2	CHH	OB	2	29	823	53887	967	64239
chr2	CHH	OB	2	3	770	52635	881	62661
chr2	CHH	OB	2	30	724	53785	858	64211
chr2	CHH	OB	2	31	736	53872	853	64901
chr2	CHH	OB	2	32	757	53815	935	65341
chr2	CHH	OB	2	33	717	54316	863	66232
chr2	CHH	OB	2	34	746	53759	880	65569
chr2	CHH	OB	2	35	755	54082	913	65837
chr2	CHH	OB	2	36	783	54402	932	66023
chr2	CHH	OB	2	37	744	54375	907	66308
chr2	CHH	OB	2	38	776	54426	937	66518
chr2	CHH	OB	2	39	793	54185	955	66067
chr2	CHH	OB	2	4	840	58958	983	69978
chr2	CHH	OB	2	40	758	54465	920	66696
chr2	CHH	OB	2	41	741	54528	916	67184
chr2	CHH	OB	2	42	783	54522	940	66496
chr2	CHH	OB	2	43	774	54438	942	66700
chr2	CHH	OB	2	44	734	54200	888	65510
chr2	CHH	OB	2	45	764	53899	901	65018
chr2	CHH	OB	2	46	786	53942	924	65734
chr2	CHH	OB	2	47	797	54167	939	65517
chr2	CHH	OB	2	48	772	53890	908	66110
chr2	CHH	OB	2	49	790	54130	932	66779
chr2	CHH	OB	2	5	851	57681	962	68380
chr2	CHH	OB	2	50	785	54495	951	67132
chr2	CHH	OB	2	51	798	54753	957	66838
