chr	start	end	direction	loop_distance	n_loops	cpg_overlap	gc_content	distance_bin	group
chr14	7725000	7750000	up_in_mutant	250000	2	FALSE	0.413623455061798	200-500kb	gained
chr14	16430000	16440000	up_in_mutant	210000	1	FALSE	0.436056394360564	200-500kb	gained
chr14	17400000	17410000	up_in_mutant	560000	1	FALSE	0.421957804219578	500kb-1Mb	gained
chr14	17650000	17660000	up_in_mutant	280000	1	FALSE	0.419158084191581	200-500kb	gained
chr14	17650000	17675000	up_in_mutant	3e+05	2	TRUE	0.426262949482021	200-500kb	gained
chr14	17900000	17925000	up_in_mutant	250000	1	FALSE	0.44366225350986	200-500kb	gained
chr14	17950000	17975000	up_in_mutant	3e+05	1	FALSE	0.419783208671653	200-500kb	gained
chr14	17960000	17970000	up_in_mutant	560000	1	FALSE	0.424857514248575	500kb-1Mb	gained
chr14	18500000	18510000	up_in_mutant	510000	2	FALSE	0.447855214478552	500kb-1Mb	gained
chr14	20110000	20120000	up_in_mutant	140000	1	FALSE	0.475252474752525	<200kb	gained
chr14	20250000	20260000	up_in_mutant	140000	1	FALSE	0.566643335666433	<200kb	gained
chr14	21975000	22000000	up_in_mutant	6e+05	1	TRUE	0.50189992400304	500kb-1Mb	gained
chr14	22575000	22600000	up_in_mutant	6e+05	1	FALSE	0.445822167113315	500kb-1Mb	gained
chr14	23525000	23550000	up_in_mutant	475000	1	FALSE	0.440542378304868	200-500kb	gained
chr14	23575000	23600000	up_in_mutant	475000	1	FALSE	0.423263069477221	200-500kb	gained
chr14	23580000	23590000	up_in_mutant	420000	2	FALSE	0.422857714228577	200-500kb	gained
chr14	23775000	23800000	up_in_mutant	275000	2	FALSE	0.447862085516579	200-500kb	gained
chr14	23790000	23800000	up_in_mutant	210000	1	FALSE	0.446755324467553	200-500kb	gained
chr14	24000000	24010000	up_in_mutant	420000	2	TRUE	0.497050294970503	200-500kb	gained
chr14	24000000	24025000	up_in_mutant	225000	1	TRUE	0.47158113675453	200-500kb	gained
chr14	24050000	24075000	up_in_mutant	475000	2	FALSE	0.452221911123555	200-500kb	gained
chr14	24060000	24070000	up_in_mutant	210000	1	FALSE	0.448055194480552	200-500kb	gained
chr14	24270000	24280000	up_in_mutant	210000	1	FALSE	0.455154484551545	200-500kb	gained
chr14	25700000	25710000	up_in_mutant	90000	1	FALSE	0.483851614838516	<200kb	gained
chr14	28500000	28510000	up_in_mutant	590000	1	TRUE	0.518348165183482	500kb-1Mb	gained
chr14	28500000	28525000	up_in_mutant	425000	1	TRUE	0.492940282388704	200-500kb	gained
chr14	28950000	28960000	up_in_mutant	140000	2	FALSE	0.427457254274573	<200kb	gained
chr14	29070000	29080000	up_in_mutant	120000	1	FALSE	0.443355664433557	<200kb	gained
chr14	29090000	29100000	up_in_mutant	590000	2	FALSE	0.446555344465553	500kb-1Mb	gained
chr14	31125000	31130000	up_in_mutant	70000	1	TRUE	0.482903419316137	<200kb	gained
chr14	31195000	31200000	up_in_mutant	70000	1	FALSE	0.444711057788442	<200kb	gained
chr14	32300000	32310000	up_in_mutant	170000	1	FALSE	0.454854514548545	<200kb	gained
chr14	32470000	32480000	up_in_mutant	170000	1	FALSE	0.453554644535546	<200kb	gained
chr14	32525000	32550000	up_in_mutant	775000	3	FALSE	0.426662933482661	500kb-1Mb	gained
chr14	32600000	32625000	up_in_mutant	6e+05	2	FALSE	0.469501219951202	500kb-1Mb	gained
chr14	32620000	32630000	up_in_mutant	340000	1	FALSE	0.457954204579542	200-500kb	gained
chr14	32750000	32775000	up_in_mutant	2e+05	1	FALSE	0.430142794288228	<200kb	gained
chr14	32770000	32780000	up_in_mutant	190000	1	FALSE	0.431856814318568	<200kb	gained
chr14	32950000	32975000	up_in_mutant	425000	3	FALSE	0.490300387984481	200-500kb	gained
chr14	32960000	32970000	up_in_mutant	340000	2	FALSE	0.473452654734527	200-500kb	gained
chr14	33200000	33225000	up_in_mutant	675000	2	FALSE	0.47278108875645	500kb-1Mb	gained
chr14	33300000	33325000	up_in_mutant	775000	1	TRUE	0.50109995600176	500kb-1Mb	gained
chr14	33315000	33320000	up_in_mutant	50000	1	TRUE	0.507898420315937	<200kb	gained
chr14	33670000	33680000	up_in_mutant	260000	1	FALSE	0.464653534646535	200-500kb	gained
chr14	33690000	33700000	up_in_mutant	240000	1	FALSE	0.498850114988501	200-500kb	gained
chr14	33930000	33940000	up_in_mutant	260000	2	FALSE	0.491350864913509	200-500kb	gained
chr14	34800000	34825000	up_in_mutant	650000	3	TRUE	0.485580576776929	500kb-1Mb	gained
chr14	35100000	35125000	up_in_mutant	3e+05	1	FALSE	0.438982440702372	200-500kb	gained
chr14	35150000	35175000	up_in_mutant	350000	1	FALSE	0.438022479100836	200-500kb	gained
chr14	39525000	39550000	up_in_mutant	1500000	3	FALSE	0.380264789408424	>1Mb	gained
chr14	39530000	39540000	up_in_mutant	1360000	2	FALSE	0.372262773722628	>1Mb	gained
chr14	40775000	40800000	up_in_mutant	1250000	1	FALSE	0.428542858285669	>1Mb	gained
chr14	40790000	40800000	up_in_mutant	1260000	1	FALSE	0.440955904409559	>1Mb	gained
chr14	40875000	40900000	up_in_mutant	1350000	1	FALSE	0.436622535098596	>1Mb	gained
chr14	40890000	40900000	up_in_mutant	1360000	1	FALSE	0.465053494650535	>1Mb	gained
chr14	41025000	41050000	up_in_mutant	1500000	1	FALSE	0.421663133474661	>1Mb	gained
chr14	45990000	46000000	up_in_mutant	570000	1	FALSE	0.416558344165583	500kb-1Mb	gained
chr14	46560000	46570000	up_in_mutant	570000	1	FALSE	0.45005499450055	500kb-1Mb	gained
chr14	54060000	54070000	up_in_mutant	90000	1	FALSE	0.446055394460554	<200kb	gained
chr14	54150000	54160000	up_in_mutant	90000	1	FALSE	0.444155584441556	<200kb	gained
chr14	57360000	57370000	up_in_mutant	250000	1	FALSE	0.466253374662534	200-500kb	gained
chr14	62040000	62050000	up_in_mutant	4e+05	1	FALSE	0.384261573842616	200-500kb	gained
chr14	63200000	63210000	up_in_mutant	170000	1	FALSE	0.493050694930507	<200kb	gained
chr14	63200000	63225000	up_in_mutant	275000	3	FALSE	0.471621135154594	200-500kb	gained
chr14	63350000	63375000	up_in_mutant	150000	1	FALSE	0.504579816807328	<200kb	gained
chr14	63370000	63380000	up_in_mutant	170000	1	FALSE	0.51984801519848	<200kb	gained
chr14	63380000	63390000	up_in_mutant	80000	1	FALSE	0.499450054994501	<200kb	gained
chr14	63450000	63475000	up_in_mutant	250000	1	FALSE	0.480660773569057	200-500kb	gained
chr14	63475000	63500000	up_in_mutant	275000	1	TRUE	0.446062157513699	200-500kb	gained
chr14	66375000	66400000	up_in_mutant	5e+05	1	FALSE	0.428462861485541	200-500kb	gained
chr14	66780000	66790000	up_in_mutant	4e+05	1	FALSE	0.441855814418558	200-500kb	gained
chr14	67990000	68000000	up_in_mutant	5e+05	1	FALSE	0.447955204479552	200-500kb	gained
chr14	68150000	68160000	up_in_mutant	340000	1	FALSE	0.437456254374563	200-500kb	gained
chr14	68490000	68500000	up_in_mutant	5e+05	2	FALSE	0.402659734026597	200-500kb	gained
chr14	68730000	68740000	up_in_mutant	290000	1	FALSE	0.414558544145585	200-500kb	gained
chr14	68965000	68970000	up_in_mutant	235000	1	FALSE	0.418516296740652	200-500kb	gained
chr14	69020000	69030000	up_in_mutant	290000	1	FALSE	0.447055294470553	200-500kb	gained
chr14	70780000	70785000	up_in_mutant	110000	1	FALSE	0.486502699460108	<200kb	gained
chr14	70780000	70790000	up_in_mutant	1400000	1	FALSE	0.477052294770523	>1Mb	gained
chr14	70875000	70900000	up_in_mutant	775000	1	TRUE	0.489740410383585	500kb-1Mb	gained
chr14	70890000	70895000	up_in_mutant	110000	1	TRUE	0.529094181163767	<200kb	gained
chr14	71650000	71675000	up_in_mutant	775000	1	FALSE	0.415943362265509	500kb-1Mb	gained
chr14	72180000	72190000	up_in_mutant	1400000	1	FALSE	0.41985801419858	>1Mb	gained
chr14	72975000	73000000	up_in_mutant	375000	1	TRUE	0.447742090316387	200-500kb	gained
chr14	75895000	75900000	up_in_mutant	180000	1	FALSE	0.448910217956409	<200kb	gained
chr14	76075000	76080000	up_in_mutant	180000	1	FALSE	0.461907618476305	<200kb	gained
chr14	79600000	79625000	up_in_mutant	6e+05	1	FALSE	0.41254349826007	500kb-1Mb	gained
chr14	79750000	79775000	up_in_mutant	450000	1	TRUE	0.472901083956642	200-500kb	gained
chr14	79780000	79790000	up_in_mutant	70000	1	FALSE	0.44985501449855	<200kb	gained
chr14	80200000	80225000	up_in_mutant	6e+05	2	FALSE	0.408503659853606	500kb-1Mb	gained
chr14	103710000	103720000	up_in_mutant	310000	1	FALSE	0.432056794320568	200-500kb	gained
chr14	104020000	104030000	up_in_mutant	310000	1	FALSE	0.411058894110589	200-500kb	gained
chr14	104025000	104050000	up_in_mutant	425000	2	FALSE	0.398224071037159	200-500kb	gained
chr14	104140000	104150000	up_in_mutant	670000	1	FALSE	0.368263173682632	500kb-1Mb	gained
chr14	104810000	104820000	up_in_mutant	670000	1	FALSE	0.417658234176582	500kb-1Mb	gained
chr14	105890000	105900000	up_in_mutant	610000	1	TRUE	0.49015098490151	500kb-1Mb	gained
chr14	106500000	106510000	up_in_mutant	610000	1	FALSE	0.389261073892611	500kb-1Mb	gained
chr14	115050000	115075000	up_in_mutant	325000	1	FALSE	0.400823967041318	200-500kb	gained
chr14	115070000	115080000	up_in_mutant	320000	1	FALSE	0.403659634036596	200-500kb	gained
chr14	115375000	115400000	up_in_mutant	325000	1	FALSE	0.404383824647014	200-500kb	gained
chr14	115390000	115400000	up_in_mutant	320000	1	FALSE	0.404159584041596	200-500kb	gained
chr14	120830000	120840000	up_in_mutant	80000	1	TRUE	0.473852614738526	<200kb	gained
chr15	7450000	7475000	up_in_mutant	350000	1	FALSE	0.438342466301348	200-500kb	gained
chr15	7800000	7825000	up_in_mutant	350000	1	TRUE	0.487820487180513	200-500kb	gained
chr15	9450000	9460000	up_in_mutant	1030000	2	FALSE	0.437456254374563	>1Mb	gained
chr15	9450000	9475000	up_in_mutant	850000	1	FALSE	0.416943322267109	500kb-1Mb	gained
chr15	10300000	10325000	up_in_mutant	850000	1	FALSE	0.40454381824727	500kb-1Mb	gained
chr15	11590000	11600000	up_in_mutant	370000	1	FALSE	0.402059794020598	200-500kb	gained
chr15	11960000	11970000	up_in_mutant	370000	1	FALSE	0.447255274472553	200-500kb	gained
chr15	12580000	12590000	up_in_mutant	210000	1	FALSE	0.438756124387561	200-500kb	gained
chr15	12790000	12800000	up_in_mutant	210000	1	FALSE	0.435056494350565	200-500kb	gained
chr15	17075000	17100000	up_in_mutant	1725000	1	FALSE	0.37602495900164	>1Mb	gained
chr15	17090000	17100000	up_in_mutant	1740000	1	FALSE	0.375662433756624	>1Mb	gained
chr15	18800000	18825000	up_in_mutant	1725000	1	FALSE	0.368945242190312	>1Mb	gained
chr15	24720000	24730000	up_in_mutant	690000	1	FALSE	0.391160883911609	500kb-1Mb	gained
chr15	25410000	25420000	up_in_mutant	690000	1	TRUE	0.487551244875512	500kb-1Mb	gained
chr15	25800000	25825000	up_in_mutant	525000	2	FALSE	0.458341666333347	500kb-1Mb	gained
chr15	25975000	26000000	up_in_mutant	350000	2	TRUE	0.418423263069477	200-500kb	gained
chr15	25990000	26000000	up_in_mutant	330000	1	FALSE	0.399460053994601	200-500kb	gained
chr15	26320000	26330000	up_in_mutant	330000	1	FALSE	0.387361263873613	200-500kb	gained
chr15	26325000	26350000	up_in_mutant	525000	2	FALSE	0.404263829446822	500kb-1Mb	gained
chr15	26470000	26480000	up_in_mutant	720000	1	FALSE	0.39026097390261	500kb-1Mb	gained
chr15	26600000	26625000	up_in_mutant	575000	1	FALSE	0.403303867845286	500kb-1Mb	gained
chr15	26620000	26630000	up_in_mutant	570000	1	FALSE	0.401159884011599	500kb-1Mb	gained
chr15	27175000	27200000	up_in_mutant	575000	2	FALSE	0.402583896644134	500kb-1Mb	gained
chr15	27190000	27200000	up_in_mutant	720000	2	FALSE	0.398160183981602	500kb-1Mb	gained
chr15	36125000	36150000	up_in_mutant	2e+05	1	TRUE	0.445182192712292	<200kb	gained
chr15	36140000	36150000	up_in_mutant	210000	1	TRUE	0.465053494650535	200-500kb	gained
chr15	37110000	37120000	up_in_mutant	210000	1	FALSE	0.424157584241576	200-500kb	gained
chr15	37320000	37330000	up_in_mutant	210000	1	FALSE	0.457054294570543	200-500kb	gained
chr15	38695000	38700000	up_in_mutant	280000	1	FALSE	0.441511697660468	200-500kb	gained
chr15	40125000	40150000	up_in_mutant	6e+05	1	FALSE	0.447142114315427	500kb-1Mb	gained
chr15	48790000	48800000	up_in_mutant	370000	1	TRUE	0.408959104089591	200-500kb	gained
chr15	52500000	52525000	up_in_mutant	1175000	1	FALSE	0.400823967041318	>1Mb	gained
chr15	53675000	53700000	up_in_mutant	1175000	1	FALSE	0.396784128634855	>1Mb	gained
chr15	53690000	53700000	up_in_mutant	890000	1	FALSE	0.398260173982602	500kb-1Mb	gained
chr15	61150000	61175000	up_in_mutant	2575000	1	FALSE	0.419663213471461	>1Mb	gained
chr15	61400000	61425000	up_in_mutant	2225000	1	FALSE	0.379544818207272	>1Mb	gained
chr15	61980000	61990000	up_in_mutant	480000	1	TRUE	0.502549745025497	200-500kb	gained
chr15	61985000	61990000	up_in_mutant	1125000	3	TRUE	0.555688862227555	>1Mb	gained
chr15	63725000	63750000	up_in_mutant	2575000	1	FALSE	0.442302307907684	>1Mb	gained
chr15	63740000	63750000	up_in_mutant	2640000	1	FALSE	0.435856414358564	>1Mb	gained
chr15	64170000	64180000	up_in_mutant	450000	1	FALSE	0.437756224377562	200-500kb	gained
chr15	64620000	64630000	up_in_mutant	450000	1	FALSE	0.443955604439556	200-500kb	gained
chr15	64625000	64650000	up_in_mutant	325000	1	FALSE	0.414623415063397	200-500kb	gained
chr15	65700000	65705000	up_in_mutant	935000	1	FALSE	0.411717656468706	500kb-1Mb	gained
chr15	66170000	66180000	up_in_mutant	270000	1	FALSE	0.430956904309569	200-500kb	gained
chr15	66295000	66300000	up_in_mutant	145000	1	FALSE	0.430313937212558	<200kb	gained
chr15	66440000	66445000	up_in_mutant	145000	1	FALSE	0.422915416916617	<200kb	gained
chr15	66440000	66450000	up_in_mutant	270000	1	FALSE	0.425957404259574	200-500kb	gained
chr15	66670000	66680000	up_in_mutant	230000	1	FALSE	0.468453154684532	200-500kb	gained
chr15	66675000	66700000	up_in_mutant	2e+05	1	FALSE	0.461141554337826	<200kb	gained
chr15	66875000	66900000	up_in_mutant	2e+05	1	FALSE	0.480060797568097	<200kb	gained
chr15	66900000	66910000	up_in_mutant	230000	1	FALSE	0.463253674632537	200-500kb	gained
chr15	68425000	68450000	up_in_mutant	5e+05	1	FALSE	0.44326226950922	200-500kb	gained
chr15	68925000	68950000	up_in_mutant	5e+05	1	FALSE	0.474101035958562	200-500kb	gained
chr15	68930000	68940000	up_in_mutant	640000	1	FALSE	0.45985401459854	500kb-1Mb	gained
chr15	71910000	71920000	up_in_mutant	140000	1	FALSE	0.472052794720528	<200kb	gained
chr15	72050000	72060000	up_in_mutant	140000	1	FALSE	0.441255874412559	<200kb	gained
chr15	73700000	73725000	up_in_mutant	825000	1	FALSE	0.522619095236191	500kb-1Mb	gained
chr15	73710000	73720000	up_in_mutant	50000	1	FALSE	0.506349365063494	<200kb	gained
chr15	73830000	73835000	up_in_mutant	165000	1	FALSE	0.522695460907818	<200kb	gained
chr15	73830000	73840000	up_in_mutant	120000	1	TRUE	0.548245175482452	<200kb	gained
chr15	73950000	73960000	up_in_mutant	120000	1	FALSE	0.47985201479852	<200kb	gained
chr15	73995000	74000000	up_in_mutant	165000	1	FALSE	0.519496100779844	<200kb	gained
chr15	74525000	74550000	up_in_mutant	825000	1	TRUE	0.548978040878365	500kb-1Mb	gained
chr15	74580000	74590000	up_in_mutant	110000	1	FALSE	0.562343765623438	<200kb	gained
chr15	74690000	74700000	up_in_mutant	110000	1	FALSE	0.426857314268573	<200kb	gained
chr15	78250000	78260000	up_in_mutant	80000	1	FALSE	0.527547245275472	<200kb	gained
chr15	78255000	78260000	up_in_mutant	110000	1	FALSE	0.522295540891822	<200kb	gained
chr15	78365000	78370000	up_in_mutant	110000	1	FALSE	0.463507298540292	<200kb	gained
chr15	78620000	78630000	up_in_mutant	220000	3	FALSE	0.525747425257474	200-500kb	gained
chr15	78720000	78730000	up_in_mutant	1e+05	1	FALSE	0.501649835016498	<200kb	gained
chr15	78740000	78750000	up_in_mutant	120000	1	FALSE	0.498150184981502	<200kb	gained
chr15	78840000	78850000	up_in_mutant	220000	1	TRUE	0.54984501549845	200-500kb	gained
chr15	82800000	82810000	up_in_mutant	310000	1	FALSE	0.437756224377562	200-500kb	gained
chr15	82920000	82930000	up_in_mutant	110000	1	FALSE	0.547245275472453	<200kb	gained
chr15	83030000	83040000	up_in_mutant	110000	1	FALSE	0.527247275272473	<200kb	gained
chr15	83110000	83120000	up_in_mutant	310000	1	FALSE	0.533746625337466	200-500kb	gained
chr15	83660000	83670000	up_in_mutant	390000	2	FALSE	0.517848215178482	200-500kb	gained
chr15	83750000	83760000	up_in_mutant	90000	1	FALSE	0.481251874812519	<200kb	gained
chr15	83760000	83770000	up_in_mutant	290000	1	FALSE	0.521647835216478	200-500kb	gained
chr15	84050000	84060000	up_in_mutant	390000	2	FALSE	0.464953504649535	200-500kb	gained
chr15	84250000	84275000	up_in_mutant	175000	1	FALSE	0.514619415223391	<200kb	gained
chr15	84260000	84265000	up_in_mutant	185000	1	FALSE	0.523295340931814	<200kb	gained
chr15	84260000	84270000	up_in_mutant	350000	1	FALSE	0.522947705229477	200-500kb	gained
chr15	84610000	84620000	up_in_mutant	350000	1	FALSE	0.532846715328467	200-500kb	gained
chr15	84630000	84635000	up_in_mutant	415000	1	FALSE	0.48370325934813	200-500kb	gained
chr15	85150000	85160000	up_in_mutant	430000	2	FALSE	0.481351864813519	200-500kb	gained
chr15	85240000	85250000	up_in_mutant	90000	1	FALSE	0.52044795520448	<200kb	gained
chr15	85580000	85590000	up_in_mutant	430000	1	TRUE	0.533646635336466	200-500kb	gained
chr15	86225000	86250000	up_in_mutant	2e+06	1	FALSE	0.473461061557538	>1Mb	gained
chr15	86240000	86250000	up_in_mutant	1300000	1	FALSE	0.449355064493551	>1Mb	gained
chr15	86250000	86275000	up_in_mutant	1700000	1	FALSE	0.490260389584417	>1Mb	gained
chr15	87540000	87550000	up_in_mutant	1300000	1	TRUE	0.518348165183482	>1Mb	gained
chr15	87950000	87975000	up_in_mutant	1700000	1	FALSE	0.463421463141474	>1Mb	gained
chr15	88145000	88150000	up_in_mutant	1e+05	1	FALSE	0.485702859428114	<200kb	gained
chr15	88225000	88250000	up_in_mutant	2e+06	1	FALSE	0.467701291948322	>1Mb	gained
chr15	88245000	88250000	up_in_mutant	1e+05	1	FALSE	0.523095380923815	<200kb	gained
chr15	92590000	92600000	up_in_mutant	620000	1	FALSE	0.414558544145585	500kb-1Mb	gained
chr15	93210000	93220000	up_in_mutant	620000	1	FALSE	0.467253274672533	500kb-1Mb	gained
chr15	93250000	93275000	up_in_mutant	950000	1	TRUE	0.439022439102436	500kb-1Mb	gained
chr15	93500000	93525000	up_in_mutant	7e+05	1	TRUE	0.473461061557538	500kb-1Mb	gained
chr15	93575000	93600000	up_in_mutant	625000	1	TRUE	0.453381864725411	500kb-1Mb	gained
chr15	94200000	94225000	up_in_mutant	950000	3	FALSE	0.417503299868005	500kb-1Mb	gained
chr15	94210000	94220000	up_in_mutant	620000	1	FALSE	0.403659634036596	500kb-1Mb	gained
chr15	94325000	94350000	up_in_mutant	175000	1	FALSE	0.441222351105956	<200kb	gained
chr15	94340000	94350000	up_in_mutant	170000	1	FALSE	0.428757124287571	<200kb	gained
chr15	94500000	94525000	up_in_mutant	175000	1	TRUE	0.422543098276069	<200kb	gained
chr15	96950000	96975000	up_in_mutant	225000	1	FALSE	0.440542378304868	200-500kb	gained
chr15	101335000	101340000	up_in_mutant	160000	1	FALSE	0.516896620675865	<200kb	gained
chr15	101340000	101345000	up_in_mutant	45000	1	FALSE	0.500699860027994	<200kb	gained
chr15	101385000	101390000	up_in_mutant	45000	1	FALSE	0.535692861427714	<200kb	gained
chr15	101495000	101500000	up_in_mutant	160000	1	FALSE	0.507898420315937	<200kb	gained
chr15	101520000	101530000	up_in_mutant	450000	2	FALSE	0.486651334866513	200-500kb	gained
chr15	101750000	101775000	up_in_mutant	225000	2	FALSE	0.490180392784289	200-500kb	gained
chr15	101770000	101780000	up_in_mutant	290000	3	FALSE	0.504849515048495	200-500kb	gained
chr15	101950000	101975000	up_in_mutant	2e+05	2	FALSE	0.498260069597216	<200kb	gained
chr15	101970000	101980000	up_in_mutant	450000	2	TRUE	0.525147485251475	200-500kb	gained
chr15	101980000	101990000	up_in_mutant	80000	1	FALSE	0.482151784821518	<200kb	gained
chr15	102060000	102070000	up_in_mutant	290000	2	FALSE	0.473552644735526	200-500kb	gained
chr16	3905000	3910000	up_in_mutant	95000	1	TRUE	0.513897220555889	<200kb	gained
chr16	4000000	4005000	up_in_mutant	95000	1	TRUE	0.472705458908218	<200kb	gained
chr16	5300000	5310000	up_in_mutant	160000	1	TRUE	0.482051794820518	<200kb	gained
chr16	5460000	5470000	up_in_mutant	160000	1	FALSE	0.482751724827517	<200kb	gained
chr16	6475000	6500000	up_in_mutant	1850000	1	FALSE	0.431382744690212	>1Mb	gained
chr16	6500000	6510000	up_in_mutant	1830000	1	FALSE	0.432756724327567	>1Mb	gained
chr16	6775000	6800000	up_in_mutant	1550000	1	FALSE	0.424423023079077	>1Mb	gained
chr16	6790000	6800000	up_in_mutant	1540000	1	FALSE	0.428157184281572	>1Mb	gained
chr16	6825000	6850000	up_in_mutant	1500000	1	FALSE	0.411383544658214	>1Mb	gained
chr16	7025000	7050000	up_in_mutant	1300000	1	FALSE	0.445222191112356	>1Mb	gained
chr16	8325000	8350000	up_in_mutant	1850000	5	FALSE	0.442142314307428	>1Mb	gained
chr16	8330000	8340000	up_in_mutant	1830000	2	FALSE	0.446655334466553	>1Mb	gained
chr16	11980000	11990000	up_in_mutant	220000	1	TRUE	0.512648735126487	200-500kb	gained
chr16	23450000	23460000	up_in_mutant	5e+05	1	FALSE	0.46015398460154	200-500kb	gained
chr16	23950000	23960000	up_in_mutant	5e+05	1	FALSE	0.442855714428557	200-500kb	gained
chr16	25960000	25970000	up_in_mutant	230000	1	FALSE	0.422557744225577	200-500kb	gained
chr16	26190000	26200000	up_in_mutant	230000	1	FALSE	0.373162683731627	200-500kb	gained
chr16	26230000	26240000	up_in_mutant	290000	1	FALSE	0.39046095390461	200-500kb	gained
chr16	34530000	34535000	up_in_mutant	70000	1	FALSE	0.439712057588482	<200kb	gained
chr16	41250000	41275000	up_in_mutant	575000	1	FALSE	0.384624615015399	500kb-1Mb	gained
chr16	42150000	42175000	up_in_mutant	1e+06	1	FALSE	0.405783768649254	500kb-1Mb	gained
chr16	42175000	42200000	up_in_mutant	725000	1	TRUE	0.421423143074277	500kb-1Mb	gained
chr16	42190000	42200000	up_in_mutant	720000	1	TRUE	0.421657834216578	500kb-1Mb	gained
chr16	42900000	42925000	up_in_mutant	725000	1	FALSE	0.361785528578857	500kb-1Mb	gained
chr16	42910000	42920000	up_in_mutant	720000	1	FALSE	0.365063493650635	500kb-1Mb	gained
chr16	43525000	43550000	up_in_mutant	275000	1	FALSE	0.423063077476901	200-500kb	gained
chr16	43800000	43825000	up_in_mutant	275000	1	FALSE	0.443302267909284	200-500kb	gained
chr16	49275000	49280000	up_in_mutant	45000	1	FALSE	0.347130573885223	<200kb	gained
chr16	49320000	49325000	up_in_mutant	45000	1	FALSE	0.391721655668866	<200kb	gained
chr16	58450000	58460000	up_in_mutant	170000	1	FALSE	0.422257774222578	<200kb	gained
chr16	58450000	58475000	up_in_mutant	2e+05	1	FALSE	0.432582696692132	<200kb	gained
chr16	58620000	58630000	up_in_mutant	170000	1	FALSE	0.41955804419558	<200kb	gained
chr16	58650000	58675000	up_in_mutant	2e+05	1	TRUE	0.438342466301348	<200kb	gained
chr16	59420000	59425000	up_in_mutant	195000	1	FALSE	0.399720055988802	<200kb	gained
chr16	59470000	59480000	up_in_mutant	140000	1	TRUE	0.432756724327567	<200kb	gained
chr16	72975000	73000000	up_in_mutant	775000	2	FALSE	0.415943362265509	500kb-1Mb	gained
chr16	79160000	79170000	up_in_mutant	2010000	2	FALSE	0.361263873612639	>1Mb	gained
chr16	79180000	79190000	up_in_mutant	1990000	1	FALSE	0.351364863513649	>1Mb	gained
chr16	81060000	81070000	up_in_mutant	1900000	1	FALSE	0.331866813318668	>1Mb	gained
chr16	81170000	81180000	up_in_mutant	2010000	2	FALSE	0.356964303569643	>1Mb	gained
chr16	85800000	85810000	up_in_mutant	610000	1	TRUE	0.47025297470253	500kb-1Mb	gained
chr16	85800000	85825000	up_in_mutant	5e+05	1	TRUE	0.426982920683173	200-500kb	gained
chr16	86410000	86420000	up_in_mutant	610000	1	FALSE	0.37966203379662	500kb-1Mb	gained
chr16	86880000	86890000	up_in_mutant	460000	1	FALSE	0.383961603839616	200-500kb	gained
chr16	90380000	90385000	up_in_mutant	330000	1	FALSE	0.476704659068186	200-500kb	gained
chr16	90710000	90715000	up_in_mutant	330000	1	FALSE	0.492901419716057	200-500kb	gained
chr16	91160000	91165000	up_in_mutant	150000	1	FALSE	0.490701859628074	<200kb	gained
chr16	91310000	91315000	up_in_mutant	150000	1	FALSE	0.467306538692262	<200kb	gained
chr16	91930000	91940000	up_in_mutant	120000	1	TRUE	0.466453354664534	<200kb	gained
chr16	93930000	93940000	up_in_mutant	320000	1	FALSE	0.478152184781522	200-500kb	gained
chr16	94250000	94260000	up_in_mutant	320000	1	FALSE	0.467753224677532	200-500kb	gained
chr16	96350000	96360000	up_in_mutant	320000	1	FALSE	0.442555744425557	200-500kb	gained
chr16	96670000	96680000	up_in_mutant	320000	1	FALSE	0.453854614538546	200-500kb	gained
chr16	96850000	96860000	up_in_mutant	440000	2	FALSE	0.445555444455554	200-500kb	gained
chr16	96890000	96900000	up_in_mutant	120000	1	FALSE	0.413558644135586	<200kb	gained
chr16	97270000	97280000	up_in_mutant	420000	1	FALSE	0.446955304469553	200-500kb	gained
chr16	97290000	97300000	up_in_mutant	440000	1	FALSE	0.443455654434557	200-500kb	gained
chr16	97520000	97530000	up_in_mutant	260000	1	FALSE	0.444755524447555	200-500kb	gained
chr17	3570000	3580000	up_in_mutant	220000	1	FALSE	0.405759424057594	200-500kb	gained
chr17	3790000	3800000	up_in_mutant	220000	1	FALSE	0.380761923807619	200-500kb	gained
chr17	14200000	14210000	up_in_mutant	90000	1	TRUE	0.491750824917508	<200kb	gained
chr17	14205000	14210000	up_in_mutant	80000	1	FALSE	0.449510097980404	<200kb	gained
chr17	14280000	14290000	up_in_mutant	620000	1	TRUE	0.47025297470253	500kb-1Mb	gained
chr17	14900000	14910000	up_in_mutant	620000	1	FALSE	0.459254074592541	500kb-1Mb	gained
chr17	15065000	15070000	up_in_mutant	310000	1	FALSE	0.471105778844231	200-500kb	gained
chr17	15375000	15380000	up_in_mutant	310000	2	TRUE	0.525094981003799	200-500kb	gained
chr17	15465000	15470000	up_in_mutant	90000	2	FALSE	0.377324535092981	<200kb	gained
chr17	25395000	25400000	up_in_mutant	70000	1	FALSE	0.56128774245151	<200kb	gained
chr17	26310000	26320000	up_in_mutant	140000	1	FALSE	0.467953204679532	<200kb	gained
chr17	26450000	26460000	up_in_mutant	140000	1	FALSE	0.502949705029497	<200kb	gained
chr17	31685000	31690000	up_in_mutant	340000	1	FALSE	0.487302539492102	200-500kb	gained
