Chr	Start	End	Conc	Conc_mut	Conc_ctrl	Fold	p-value	FDR
chr3	68603398	68603798	4.12610819509348	4.63789221198332	3.32570266256178	0.735561608214468	0.000591547849692618	0.0264040721336047
chr13	23309810	23310210	4.30189671605567	4.69233689349795	3.76490539784738	0.667145767119598	0.000591759478318938	0.0264040721336047
chr15	69017462	69017862	3.48499234647664	4.02720144422763	2.60613884063361	0.740541910703018	0.00059223799733613	0.0264040721336047
chr13	11567739	11568139	3.70153636275265	4.17360545336668	2.99526610313205	0.720807132560141	0.000592682391191731	0.0264040721336047
chr9	112174673	112175073	4.94883704452096	5.33995025322812	4.41056482985812	0.666708942585473	0.000593172804402297	0.0264040721336047
chrX	135799437	135799837	4.57857770326169	4.97169241071272	4.03648600838592	0.671829843584004	0.000593845601257013	0.0264040721336047
chr2	126645426	126645826	3.49747456764763	4.01792156820722	2.67532958897146	0.735605945527029	0.000595964474937918	0.0264138768452991
chr1	63276879	63277279	5.04717659609368	5.45953661388547	4.46755419697618	0.686591850389373	0.000596330718504602	0.0264138768452991
chr17	90055574	90055974	4.35598078562321	4.77681274174257	3.75935908158448	0.688833866117394	0.000597027630706508	0.0264138768452991
chr7	132598151	132598551	4.65459502071041	5.05039402721636	4.10735655770365	0.676977493199804	0.000597249937945916	0.0264138768452991
chr11	120762646	120763046	3.43779613212978	3.97090087652803	2.58304331141792	0.740353855714959	0.000597460779433573	0.0264138768452991
chrX	99512301	99512701	2.94684528926697	1.74158633090295	3.59421369165439	-0.72861408602378	0.000600244010996028	0.0265068027784341
chr18	61363497	61363897	3.41134785589771	3.92238737880237	2.61278937704105	0.735354176666419	0.000601298424175515	0.0265232598554971
chr10	18662823	18663223	4.3670039947252	4.80161080931779	3.7420880570582	0.69705053383466	0.000602581325684691	0.0265497468581686
chr14	30482569	30482969	3.69046965704722	4.18141640488519	2.94054151678189	0.729866381867088	0.000603587253930601	0.0265619603612378
chr16	6499154	6499554	4.03129192207346	4.49989723085465	3.33283018633094	0.715351685376988	0.0006042240051329	0.0265619603612378
chr5	14719701	14720101	3.38107140271535	3.91976303575254	2.51159504398437	0.738265055511747	0.000606752395127121	0.026643004438398
chr5	113516143	113516543	3.88810013899568	4.35495540428734	3.19356048987273	0.713425772200092	0.000608509624663227	0.026690041654479
chr7	112339735	112340135	4.07374657117138	4.50116532624111	3.4636981567338	0.693260748599157	0.000613153909541347	0.0268213107627871
chr1	190127534	190127934	2.97774783678207	3.58573132485323	1.90639517218892	0.738726150535275	0.000613518460909783	0.0268213107627871
chr4	66289157	66289557	3.14870120018623	3.72443170211329	2.17604794159698	0.740830782094074	0.000613570661325807	0.0268213107627871
chr12	111834012	111834412	3.92363322257301	4.36893878506512	3.27616019045153	0.706382549585009	0.000615087146125501	0.0268447400863207
chr4	145096720	145097120	4.17397957696926	4.59195283161967	3.58312758249365	0.692378171752862	0.000615486650995966	0.0268447400863207
chr11	87983405	87983805	4.33533518707987	4.75059944574359	3.74991906063645	0.686631081739045	0.000617802023060706	0.026915551743759
chr11	101963181	101963581	3.46256317321615	4.01107764068342	2.56668800701698	0.739040721256877	0.000619241007015487	0.0269480664182746
chr10	82152079	82152479	5.47187546769848	5.88110450649836	4.89846019857939	0.68135154013956	0.000621529219645587	0.0270174237880576
chr1	177024281	177024681	3.8181050512016	4.2884306107297	3.11577292024503	0.720506104919545	0.00062319672607558	0.0270596748080027
chr10	82063965	82064365	4.16194739494683	4.59610997281195	3.53795691466503	0.704209185353605	0.00062601284224614	0.0271481329070852
chr2	65930966	65931366	3.83977596586482	4.55050431638132	2.37928651869547	0.695166668312681	0.000626629568193356	0.0271481329070852
chr4	130554031	130554431	3.56160458038047	4.05388000425986	2.80853135093736	0.72878331619716	0.000627635432104302	0.0271614643893413
chr10	49775810	49776210	4.32618552154585	4.78020517751432	3.65994895082829	0.712224061976066	0.000628628351033283	0.0271742066632776
chr6	53694086	53694486	3.56265139051637	4.09962983668602	2.69771198861958	0.738315675858456	0.000630129425660968	0.0272043089275181
chr2	4623376	4623776	2.82061924789197	3.4480684628911	1.68509279562716	0.729367860349277	0.000630723214307193	0.0272043089275181
chr4	152151731	152152131	4.09883617458262	4.52913783299686	3.48285214266521	0.691597246055888	0.000632865285483019	0.0272602244091882
chr10	94520791	94521191	4.02712047856293	4.51214069289603	3.29110320225073	0.723544618491455	0.000633420970721144	0.0272602244091882
chr9	106184363	106184763	3.90567343303004	4.39218391191849	3.16617614827637	0.725337497562469	0.000634176214788146	0.0272625697639037
chr7	92647852	92648252	4.88584058287185	5.2512683088117	4.3952556843779	0.636212196986675	0.000640314386218709	0.0274686394819559
chr12	31993134	31993534	4.1504442333176	4.571816674812	3.55272778133781	0.690243287694291	0.000640381853492713	0.0274686394819559
chr9	70440794	70441194	3.68479948842523	4.20175762796122	2.8714648431924	0.733925841874213	0.00064391941713662	0.0275899613697139
chr5	53208965	53209365	3.81225202470713	4.28070638651825	3.11412918996986	0.719234470326092	0.000645303901965866	0.0275960899996358
chr1	136280161	136280561	4.85343568309663	5.2392357702255	4.32522832042724	0.660754637076122	0.000645481092396057	0.0275960899996358
chr5	88591092	88591492	3.85041057073882	4.31728038617056	3.15583837626418	0.717656619716783	0.000649625997737258	0.0277141561548392
chr6	53268536	53268936	3.22125332825902	3.81630760669651	2.19054739608794	0.735558526779769	0.000649667405557469	0.0277141561548392
chr19	47086191	47086591	3.74013035533686	4.26238088866601	2.91340136448713	0.733446032637787	0.000651649350614839	0.0277682562822238
chr16	31446604	31447004	4.04604964221988	4.48030278461188	3.42187056442963	0.696819845055407	0.000652936309706458	0.0277713263295276
chr9	53365588	53365988	4.47422849393125	4.86560697161206	3.9354509489771	0.664206860678816	0.000653461820661583	0.0277713263295276
chr7	125730182	125730582	4.51470620928557	3.90924218370561	4.93988624409219	-0.686634801710826	0.000654452783183914	0.0277713263295276
chr15	74082061	74082461	4.29274701827307	3.60976227434969	4.75440622690984	-0.709989774858431	0.000654963398694859	0.0277713263295276
chr2	155802221	155802621	5.39640176969541	5.73942996529751	4.94549682600573	0.612553395955672	0.000655290517170191	0.0277713263295276
chr6	91840320	91840720	2.89183087682356	1.75903666626103	3.51847407672234	-0.730836204182648	0.000657790483169216	0.0277946586148444
chr6	82934723	82935123	4.15702246742607	4.58098941189461	3.55403354185832	0.688960173488322	0.000657937247315733	0.0277946586148444
chr2	52506926	52507326	4.04685674080795	4.52739637564004	3.32123062168419	0.72247762287258	0.000657984335799299	0.0277946586148444
chr1	6267962	6268362	3.67613401679607	4.15460339153953	2.95527317269634	0.716750059179384	0.000671494329182597	0.0282983091418487
chr10	49780773	49781173	3.83351397216391	4.29392857516566	3.15327714100179	0.709249567606412	0.000671768118780725	0.0282983091418487
chr14	75310369	75310769	3.4195510060984	3.92813991591703	2.62704903548998	0.729230020918595	0.000672089388178081	0.0282983091418487
chr11	50899344	50899744	4.85993628183192	5.31219753848958	4.19751484016197	0.705204794905563	0.000674930533022797	0.0283614893609817
chr15	61927761	61928161	3.22271977579517	2.23716512125242	3.80283483988323	-0.733674784690797	0.00067577217440003	0.0283614893609817
chr8	54963190	54963590	4.56657058391344	5.01384797112344	3.91488293130222	0.703892470552078	0.000676015612519135	0.0283614893609817
chr12	83727451	83727851	3.40114788795346	3.92112213149768	2.58020115784327	0.732820746563034	0.000676505902248838	0.0283614893609817
chr7	65881580	65881980	3.82388414106402	4.30848576032307	3.08884219840598	0.721104309228482	0.000681859107775396	0.0285551437976338
chr5	122763760	122764160	4.19849395966265	4.67834375120499	3.47445821462671	0.720251751584755	0.000682867075168652	0.0285666059778886
chr2	125099969	125100369	4.102610340358	4.5706750888028	3.40536172080516	0.709824365122037	0.000684354555161279	0.0285922488982284
chr5	8106027	8106427	3.64986874343523	4.14217760448898	2.89671623943321	0.720806880885547	0.000684949902921189	0.0285922488982284
chr4	98666744	98667144	3.0372899049319	2.05107743775598	3.61762712408334	-0.73280722927261	0.000686306339222905	0.0286181651955703
chr11	20000826	20001226	4.34552765687035	4.78510859984866	3.71018898050248	0.692883542060198	0.000689212369772749	0.0287085730685319
chr4	127216580	127216980	3.96342614833299	4.41025393922441	3.3127010641864	0.701218941578449	0.000691787570776978	0.0287850218621159
chr19	26623411	26623811	3.92178993283382	4.39035505625564	3.22341843113371	0.714267222637718	0.000692736581345543	0.0287861083396908
chr18	31947159	31947559	2.52580465531886	1.12089010562965	3.22389818652691	-0.696662883399159	0.000693293497347135	0.0287861083396908
chr18	25732772	25733172	3.5089616337534	4.06072957283033	2.60419488543276	0.732645746662688	0.000694927815030165	0.0288232053771307
chr16	30122640	30123040	3.27776879189108	3.88284176489546	2.21569861753103	0.728044434206771	0.000698589606835939	0.0289010018863255
chr11	65026256	65026656	3.6908477345363	4.17874162449479	2.94810920101752	0.717094823886075	0.000698908973506834	0.0289010018863255
chr6	118668429	118668829	3.64355446302425	4.1436575140201	2.87175234240807	0.726610474647698	0.000699032072356568	0.0289010018863255
chr2	33626716	33627116	4.45535448902567	4.84212428316435	3.92531816127104	0.661125595771325	0.000704713238132157	0.0290507897063562
chr2	94423212	94423612	4.05304015841179	4.50675660110099	3.38746250987276	0.704329514729544	0.000705256761219135	0.0290507897063562
chr5	22341116	22341516	3.57128579141904	4.07749610307856	2.7846283631183	0.723984408873762	0.000705600109728984	0.0290507897063562
chr5	27483892	27484292	3.7849072600835	4.26381350726784	3.0630427115538	0.71151724207973	0.000705641852525552	0.0290507897063562
chr3	93445350	93445750	3.04078814187505	1.96101401858879	3.65139099190473	-0.726632919743943	0.000706660653040605	0.029061979605227
chr2	24607478	24607878	4.27586754099565	4.68920107146839	3.69430695206729	0.677261407212261	0.00070891191057167	0.0291237781212152
chr3	114936125	114936525	3.75759581766606	4.31265474896844	2.84375822933688	0.731584955672871	0.000710430876875355	0.0291434576764415
chr5	22024218	22024618	3.53288408024162	4.06963831255033	2.66853700172747	0.729466089575172	0.000710889123118956	0.0291434576764415
chr18	43569733	43570133	4.0072967405374	4.45216662313393	3.36075250642387	0.700618811794255	0.00071228232181308	0.0291698355054083
chr9	55423398	55423798	4.61473921840347	5.01452219474072	4.0598102405441	0.661413394695107	0.000713852968809823	0.0292034171940549
chr12	81308377	81308777	3.50803611640969	4.03134481366408	2.67860813288003	0.726914773986735	0.000716934577240573	0.0292555087526017
chr14	121651758	121652158	4.26100155135185	4.65384003128825	3.71943790162629	0.664719533162959	0.000717324464477354	0.0292555087526017
chr9	34940126	34940526	3.71847246199848	4.21535370226284	2.95442084106414	0.71924150797877	0.000717382222078963	0.0292555087526017
chr5	101936579	101936979	4.03074438914608	4.48549273624725	3.36292247816041	0.707286203475907	0.000723105573256519	0.0294523018248282
chr1	34166253	34166653	4.54384250956358	4.93224786600048	4.0107132889392	0.658420638966796	0.000723721900643509	0.0294523018248282
chr17	26506520	26506920	5.25056763454222	5.5994208937343	4.78950714949127	0.615817099200544	0.000726625812971973	0.0295395791574447
chr6	71596825	71597225	4.12905017972872	4.56336810798302	3.50473616521782	0.693576629241646	0.000727980185750005	0.0295637464787097
chr17	90987185	90987585	4.05307870857202	4.53237580212085	3.33031534938943	0.711546513310652	0.000729480187273216	0.0295937713095563
chr5	97652114	97652514	3.21300585001301	3.77222405058299	2.28759205263518	0.729617499072814	0.000732793475319954	0.0296972189138779
chr11	85312533	85312933	4.24746790831689	4.67251507294836	3.64227528998044	0.681890734485929	0.000737342869935551	0.0298356660269299
chr16	94096359	94096759	6.75764684674511	7.09977732690908	6.30829703477286	0.610653040792022	0.000737743496154904	0.0298356660269299
chr6	31119773	31120173	4.01265310983808	4.44879892435674	3.38452423748764	0.692608280809731	0.000740320724459213	0.0298689459100541
chr15	98526614	98527014	4.26769396119413	4.66252291042131	3.72231867245813	0.670077306690188	0.000740519926681564	0.0298689459100541
chr11	114061196	114061596	3.49657625225625	2.72784856668442	3.99540422027054	-0.71876736534421	0.000741934619813465	0.0298689459100541
chr5	75170686	75171086	3.40137850785412	3.93885767620332	2.53511509740941	0.728809245536648	0.00074223040173838	0.0298689459100541
chr13	19096113	19096513	3.58456554304635	4.09937633954737	2.77661639052297	0.723685551006193	0.000742423168061131	0.0298689459100541
chr2	74748653	74749053	6.13865435590262	6.52345249852346	5.61233304070384	0.655997972609273	0.000743523568928732	0.0298689459100541
chr15	80102308	80102708	3.90722488733314	4.35152518668175	3.26189358755176	0.695483384191059	0.00074394058827509	0.0298689459100541
chr2	178279420	178279820	4.32181657212187	4.73684607788604	3.73687005829721	0.681557207869502	0.000745417574441771	0.0298973925089248
chr2	163623969	163624369	4.10906146462388	4.54938139705354	3.47216478987422	0.695479900754547	0.000747386910507495	0.0299355250687666
chr4	85365615	85366015	3.69204410560316	4.18328159659377	2.94142858472894	0.716902577875967	0.000747907219299348	0.0299355250687666
chr5	30601561	30601961	4.95894092687093	5.32205076325231	4.47254202792614	0.63419784576535	0.000751748528854121	0.0300390309884
chr12	4247211	4247611	3.52241553900019	4.03488959282845	2.72029509101472	0.721733313513705	0.000752037429191661	0.0300390309884
chr4	45515784	45516184	3.12673437812672	2.27939155372565	3.65699744578361	-0.727346845369366	0.000752863519689145	0.0300411848548781
chr18	33157561	33157961	4.22165058107446	4.67457007711787	3.5578027091136	0.701378637957897	0.000756150605893767	0.0301414337318617
chr15	101196506	101196906	4.08359020310036	4.50303232415806	3.48977790976797	0.679967419391811	0.000758729375413673	0.0302038773924577
chr2	166615440	166615840	3.04694375157326	1.96459868406289	3.65834226944943	-0.722593295863366	0.000759269813387062	0.0302038773924577
chr5	34461502	34461902	4.05421063438685	4.48797798697594	3.43104277022188	0.691832471860761	0.000760794349496696	0.0302336099766792
chr5	89047388	89047788	4.15253552144936	4.59969862601531	3.50109263291513	0.695766674595963	0.000763907561752321	0.0302957773203714
chr12	3868497	3868897	4.18209998166391	4.6130215322075	3.56483490114048	0.689564509689414	0.000763916143202271	0.0302957773203714
chr2	72045822	72046222	4.76214530225443	5.13192521993791	4.26364926626007	0.641304603841493	0.00076588043128724	0.0303259382308518
chr14	24005319	24005719	3.25375091775066	2.36033380810244	3.80136112507357	-0.725844342497777	0.000766235632461826	0.0303259382308518
chr11	103682824	103683224	3.74600677903567	4.20823605336441	3.06176086785806	0.707663784988165	0.00077036047756267	0.0304582056703005
chr4	131891326	131891726	3.49893892646237	4.02452731071485	2.66367230939951	0.724599573438646	0.000772458686007612	0.0304861929267946
chr15	101198258	101198658	4.89712682597192	5.28017310744625	4.37409414240764	0.651058221043017	0.000772635553934443	0.0304861929267946
chr17	33333806	33334206	5.20354775546061	5.56892221100715	4.71305927290891	0.634659066068917	0.000773467529192921	0.030486938259073
chr15	74240914	74241314	3.46543312103679	2.64437726093866	3.98545044339744	-0.723513912107812	0.000774279619773134	0.030486938259073
chr6	54131569	54131969	3.10272346689348	3.65689215156606	2.19134730991379	0.726213378349257	0.000775743867484527	0.030486938259073
chr16	20400442	20400842	3.22952362526377	3.77644925916086	2.33796359257159	0.725959564067984	0.000775788944261207	0.030486938259073
chr9	44794501	44794901	4.06457180905874	4.50436399413695	3.42878802785457	0.697188331294432	0.000777234350977247	0.030496027250084
chr15	59054046	59054446	3.47134341697419	3.99006932928942	2.6535540466585	0.723921596557451	0.000777587945818875	0.030496027250084
chr15	100162635	100163035	4.33397652038571	4.72725704758355	3.79156769785423	0.654592103360792	0.00078245396390804	0.0306559632083004
chr2	150235722	150236122	4.01598073429884	4.50535947459371	3.26975169200454	0.716658841019438	0.000786439397698501	0.0307606239089619
chr4	138691218	138691618	3.74291065348707	4.20843190721494	3.05135037826732	0.705775708669121	0.000786706613273798	0.0307606239089619
chr17	90691894	90692294	3.54806560076829	4.05484021173738	2.76002462311446	0.720672969820742	0.000787539066020974	0.0307622563891024
chr12	83651371	83651771	4.17023988464371	4.58881614470774	3.57817371492111	0.678828080811066	0.000789735156744198	0.0307937456792678
chr4	85241315	85241715	4.17640244971212	4.62549898109159	3.5208104364289	0.69989892755306	0.000789928240275266	0.0307937456792678
chr13	73504554	73504954	3.46296910005982	4.00675981382935	2.57987174241452	0.724665281675697	0.000790813181663388	0.0307973842168309
chr3	115117070	115117470	3.85929897814235	4.34058479491651	3.13194976708963	0.713486061531418	0.000792885946957365	0.0308472277663763
chr18	61355885	61356285	4.53319330958899	4.94201542846959	3.96058181109483	0.667387209043013	0.000794704214341072	0.0308614001942931
chr13	99511931	99512331	3.44160500188417	3.93596618534359	2.68357485827259	0.716183191717443	0.000794836730360666	0.0308614001942931
chr17	79019048	79019448	3.29283331588601	3.82607118112119	2.43773207341056	0.722955483129175	0.000796821298784146	0.0309076097997978
chr2	146216444	146216844	4.06814144503955	4.48549136152352	3.47854296077318	0.677208415399679	0.000800177914883255	0.0310068942017261
chr5	89157693	89158093	4.44624039666018	4.82447056869474	3.9321897733234	0.653294111909985	0.000801450896547274	0.031025320527534
chr6	113792640	113793040	4.49578485873697	4.8785117953334	3.97335041977443	0.645865418419373	0.000805405807429356	0.0311474283678321
chr7	24610751	24611151	4.55586796952399	4.9230520735686	4.0620985280662	0.634447935773707	0.000809341419372493	0.0312270615088137
chr4	47285194	47285594	2.69689026280811	1.62464567237878	3.3051521206352	-0.71658313288177	0.000809977794733289	0.0312270615088137
chr5	27412316	27412716	3.77690090248335	4.23303490435544	3.10605733100948	0.702521439700858	0.000810417401482781	0.0312270615088137
chr1	126431760	126432160	3.7879493988022	4.31157233804873	2.95771854260332	0.721822971062979	0.000810675546174062	0.0312270615088137
chr13	97825541	97825941	3.79518276691115	3.07474977831819	4.27346578058023	-0.705856813971248	0.00081352222001662	0.0313057190600857
chr4	85248401	85248801	3.84322443871232	4.36200535536412	3.02529615078479	0.72063959683994	0.000818344271487608	0.0314601619389579
chr8	119700082	119700482	3.95278880536008	4.41226005092355	3.27462971717836	0.698790029632664	0.00082003092928399	0.0314865982424382
chr12	98469500	98469900	3.73551229350637	4.2007819614898	3.04451291124056	0.701280063353528	0.000820650574934643	0.0314865982424382
chr4	46717482	46717882	3.98316472064877	4.42741616713639	3.33793738386589	0.691836047229204	0.00082414362841442	0.0315619215833439
chr2	128134990	128135390	3.97123413783114	4.46674687644459	3.21045686647317	0.713294008693651	0.000824236276280102	0.0315619215833439
chr9	61430806	61431206	3.53205096559639	4.02997484751284	2.76549757612696	0.714791496393295	0.000828688990928184	0.0316823824419404
chr8	34861062	34861462	4.27523133133541	4.70318922158093	3.66407564518164	0.678527865261323	0.000829010803904264	0.0316823824419404
chr1	59214550	59214950	4.85472192499733	5.22324961460297	4.35850900716949	0.63343015850936	0.000830148451837977	0.0316947257298886
chr11	96741743	96742143	3.54775555293542	4.03783214538922	2.79988187009535	0.713444410343763	0.000836484538533568	0.0319053244820083
chr12	108826674	108827074	4.67207585822703	5.05214127479932	4.15461262194876	0.643031908730828	0.000841035789469348	0.0320474998915818
chr14	24026350	24026750	3.45156284826684	2.62377083218646	3.97423047901252	-0.720190820553011	0.000845757780652476	0.0321014530502478
chr6	121342661	121343061	3.62786945479008	2.87977499544172	4.11803964067685	-0.709488107517414	0.000846631299027781	0.0321014530502478
chr7	65302127	65302527	3.52709904433857	4.04379473795972	2.71442411818691	0.717797003405641	0.000847010989821921	0.0321014530502478
chr11	86484326	86484726	3.82323888718347	3.12699455686749	4.29085563035148	-0.701093927207038	0.000847451773247082	0.0321014530502478
chr11	49674113	49674513	3.02791288552618	3.61604171910326	2.01837197664077	0.717759481373476	0.00084769927264261	0.0321014530502478
chr4	98628689	98629089	3.45904592871734	2.5977056610415	3.99466002457515	-0.720241445289716	0.000847739882054078	0.0321014530502478
chr17	21936789	21937189	5.31029942613885	5.69236582312223	4.78910120241591	0.648251621649075	0.000848799912430936	0.0321014530502478
chr2	5043031	5043431	3.69063803804753	4.19396721819951	2.91101557848847	0.714369216126011	0.000849052697306387	0.0321014530502478
chr5	37920651	37921051	4.04353865725286	4.50121997629702	3.36930995284347	0.697523427799026	0.000851874297317059	0.0321459283319025
chr5	135212536	135212936	4.23959710572508	4.68355141289383	3.59500186931967	0.69174852534224	0.000851881560472727	0.0321459283319025
chr11	20063713	20064113	4.38959196574506	4.84564711219636	3.71892060008873	0.699513073167793	0.000852710516866574	0.0321460297080369
chr2	158440549	158440949	3.17111540404624	3.72168002833074	2.2696459855418	0.720072304238505	0.000855226889227769	0.0322096825996189
chr6	54286750	54287150	4.61135922174776	5.01186866662005	4.05502116546957	0.666647404390149	0.0008565922009864	0.0322181678558754
chr13	46808432	46808832	3.83448666136101	4.28928362286719	3.16655889435935	0.696096872168834	0.000858755500226097	0.0322181678558754
chr1	34298998	34299398	4.32518891257665	4.759475603224	3.70093996243596	0.68966154096879	0.000858844787546333	0.0322181678558754
chr4	47092708	47093108	3.61147684848755	2.85497138764861	4.10519756305305	-0.710156757753599	0.000859290817774473	0.0322181678558754
chr12	71294239	71294639	3.39110425770511	3.91533891846453	2.55930869847965	0.718293505929682	0.000859592809006521	0.0322181678558754
chr6	112772058	112772458	4.18750351963602	4.66283227098874	3.47382881325269	0.703855949346566	0.000864195518576565	0.0323523422554739
chr9	101942160	101942560	3.31397168372833	3.85809386658135	2.4299827401258	0.719265878881422	0.000865519205130716	0.0323523422554739
chr3	114961420	114961820	3.80851187389588	4.28720179924333	3.08714444510082	0.705730513500674	0.000865667350930428	0.0323523422554739
chr4	125542621	125543021	3.33361694573412	2.43873668298059	3.88176566589566	-0.718650908710403	0.000866751886529894	0.0323617870877596
chr18	53467966	53468366	6.35894641123548	6.71285896693709	5.88897339700034	0.618817245116227	0.000868850079544565	0.0324090242997903
chr14	103215011	103215411	3.27922015705491	3.78568481239389	2.49193936000559	0.716204603066273	0.000872491342129469	0.0324990495119786
chr12	84625272	84625672	3.50813810197517	4.01797815147534	2.71254849489522	0.714768711589592	0.000872934243413895	0.0324990495119786
chr18	36288581	36288981	4.55843753891043	4.97021338748825	3.97997630074081	0.671213915593688	0.000877144371044117	0.032604545391681
chr2	160363961	160364361	4.65998857018957	5.08266270435255	4.05963044998084	0.67889775577396	0.00087744400527156	0.032604545391681
chr7	143428430	143428830	3.85767058056595	3.22893816486852	4.29410492815293	-0.685238296246488	0.000879135424235669	0.03263622488539
chr11	86730145	86730545	4.50501725336747	4.90142817897355	3.9566016022877	0.661022832850523	0.000880773879612651	0.0326376955783023
chr13	73939846	73940246	2.84015271472678	3.4152103422053	1.86946574233505	0.716930264320447	0.000881102914869696	0.0326376955783023
chr9	98593485	98593885	4.0074301947692	4.44048964159775	3.38573402139979	0.681703302606551	0.000882113475191435	0.0326376955783023
chr17	35124659	35125059	4.1789788563842	4.60795525538917	3.56572791099583	0.677548279309202	0.000882530670823134	0.0326376955783023
chr4	130011565	130011965	3.91439396912013	4.36779650009689	3.24949802915557	0.693656550252252	0.000884161987728601	0.0326659489923745
chr16	42328094	42328494	3.95219246381436	4.42135144216632	3.25248666207949	0.698477491669514	0.00088576409468071	0.0326659489923745
chr15	71501775	71502175	3.78236803073545	4.26061292338059	3.06202253953742	0.705722492415779	0.00088581355062216	0.0326659489923745
chr5	27642828	27643228	4.07036346450014	4.49974758512433	3.45627249213471	0.678362760918148	0.000889424293940776	0.0327680418141722
chr2	36089107	36089507	3.74115823189731	4.21957308111716	3.02042258861484	0.706970847596147	0.000891238129333448	0.0328038026695533
chr13	104111787	104112187	3.47666460257846	3.98007578384889	2.69684258504775	0.712207316762959	0.000894307245408899	0.0328687298116467
chr4	47277894	47278294	3.67854219254825	2.92767764658298	4.16988496569551	-0.70748930150605	0.000896942319680501	0.0328687298116467
chr19	53379914	53380314	4.93479792900279	5.34601019104356	4.3574556092591	0.669943566014367	0.000897298017645379	0.0328687298116467
chr5	29485727	29486127	4.76385396222133	5.17903592618199	4.17860248873125	0.676139413015713	0.000897357625630675	0.0328687298116467
chr2	159261572	159261972	3.07298081759548	2.0271042714125	3.67291694306521	-0.712792614357082	0.00089741856993372	0.0328687298116467
chr2	157076959	157077359	5.72590059269229	6.1115019437608	5.19806762849589	0.647860826790474	0.000898071193671262	0.0328687298116467
chr1	175432071	175432471	3.10039848322916	3.64334063169939	2.21958015845223	0.716913618428201	0.000898973900145938	0.032869523944712
chr14	54856999	54857399	3.77452159181995	4.20906142593247	3.14974524768395	0.682272190973273	0.000900279422821751	0.032869523944712
chr13	44913105	44913505	5.01077723084843	5.39996736728431	4.47616036457633	0.654035028886542	0.000901509081761564	0.032869523944712
chr5	22510172	22510572	3.2514170253231	3.79541367153741	2.36776583925734	0.716595271723201	0.000901676002917013	0.032869523944712
chr15	97657647	97658047	2.89554323550171	3.49142158925085	1.86229119601291	0.709673193816738	0.000903817416034504	0.032869523944712
chr18	64167487	64167887	2.77194350495705	1.71903218153206	3.37412049510934	-0.709605527685876	0.000903936219388237	0.032869523944712
chr5	143722327	143722727	3.28225163504761	3.81296239724327	2.43374488548913	0.715510005395858	0.000904006955939902	0.032869523944712
chr9	119972187	119972587	5.08782433067346	5.49222751968811	4.52389813961914	0.665986701346886	0.000907707970065103	0.0329582788642841
chr11	58239241	58239641	3.61681608160576	4.10160442871227	2.88133917630429	0.706226828626223	0.000908142268153516	0.0329582788642841
chr6	23527177	23527577	4.06788421105848	4.50548085483435	3.43671675943812	0.682747037898555	0.000909173099035964	0.0329649388797709
chr4	147946856	147947256	3.6974311771463	4.18911225148841	2.94576602928746	0.708062492385711	0.000912445777092973	0.0330527960500951
chr4	46745957	46746357	3.23993842155045	3.78984393779624	2.34027074251027	0.715518335838007	0.000919840796572997	0.0332687746346282
chr2	49757734	49758134	5.27395896986277	5.62534929302808	4.80843994575391	0.620531081453184	0.000920118275462278	0.0332687746346282
chr5	116443820	116444220	5.16181726365426	5.48363812020326	4.7469584772274	0.584105319521955	0.000922029418998018	0.0333000184879156
chr15	103032915	103033315	5.84758950233314	6.19926432798287	5.3815691541533	0.616384884982356	0.000923767232215372	0.0333000184879156
chr12	83646294	83646694	4.47429067131321	4.83674028403498	3.98908065879055	0.629475260860594	0.000924850311598869	0.0333000184879156
chr18	33185857	33186257	4.50477810960312	4.91715873205803	3.92511472866478	0.668788589117292	0.000924929709272634	0.0333000184879156
chr2	178318880	178319280	3.27244304831473	3.78239444316294	2.47657820617972	0.712692341398933	0.000925262048205546	0.0333000184879156
chr9	41012824	41013224	3.01265210434233	3.56057643549169	2.11838175897956	0.714206119243868	0.00093436763712006	0.0335966478023622
chr8	14715716	14716116	3.69169995855964	2.87417340423924	4.21032178882719	-0.712749182573574	0.000936351077429377	0.0336368778092243
chr6	118653383	118653783	3.45726501591368	3.97902219470186	2.63179199463917	0.711758267840562	0.000937411364703768	0.0336439014241698
chr12	3878241	3878641	3.73567564781037	4.21183309182381	3.02010978021458	0.697871321339393	0.000942669139951708	0.0337858804334143
chr11	107687497	107687897	4.35507077818494	4.77085586338494	3.76861194244871	0.669652845468032	0.000943245316889945	0.0337858804334143
chr6	148414915	148415315	3.84027900171226	4.33695647849735	3.07671558418758	0.707560002211714	0.000944310081538506	0.0337858804334143
chr12	99448893	99449293	3.97572853359181	4.39224137276378	3.38781081918519	0.673930035618988	0.000945225514308331	0.0337858804334143
chr10	67230063	67230463	4.67905513152897	5.06879477544203	4.14339521094706	0.648792241865373	0.000946015941848941	0.0337858804334143
chr4	8806215	8806615	4.69168217191036	5.07512265421589	4.16791048731713	0.645212808770448	0.000946577809341256	0.0337858804334143
chr1	143680398	143680798	4.70655793446181	5.09053882720257	4.18177220828878	0.645178635166852	0.000949249336478624	0.0338501791344646
chr18	33111899	33112299	4.81576146513967	5.21186905460106	4.26792954375112	0.659641693249195	0.000952401529460281	0.033890325511066
chr9	40269152	40269552	3.28054825868947	2.39958855755962	3.82354310016328	-0.712966502685769	0.000952951808772207	0.033890325511066
chr4	155552763	155553163	4.54695995565007	4.97399676537917	3.93769521353172	0.67481033200864	0.000954127892147786	0.033890325511066
