chr	bin_start	sniper_ctrl	sniper_mut	calder_ctrl	calder_mut	sniper_changed	calder_changed	agreement
chr9	14000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	15400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	15500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	15900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	16000001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	20700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr9	24100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	29000001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr9	31900001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	32100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	42300001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr9	46600001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr9	50200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	51400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	67400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	70100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	73700001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr9	75800001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr9	78000001	A.2	B.1	A.2	B.1	TRUE	TRUE	Both_change_agree
chr9	79000001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr9	79300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	89700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	94300001	A.1	A.2	A.1	A.2	TRUE	TRUE	Both_change_agree
chr9	95300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	97400001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	97500001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	98100001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	98200001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	105700001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	119100001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr9	120300001	B.1	A.2	B.1	A.2	TRUE	TRUE	Both_change_agree
chr9	120700001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
chr9	120800001	A.2	A.1	A.2	A.1	TRUE	TRUE	Both_change_agree
