chr	Boundary	Gap_Score	TAD_Score1	TAD_Score2	Differential	Enriched_In	Type	robust_in_ctrl	robust_in_mut	robustness	shift_distance	shift_distance_kb	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	bivalent_overlap	CTCF_overlap	CTCF_motif_overlap	distance_to_tss	chromatin_state
chr6	70810000	0.416287345045408	4.31110027057625	4.1837457236354	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	5267	CTCF_Site
chr6	71010000	3.28080893563146	2.49713299633346	1.35127639496857	Differential	Matrix 2	Split	FALSE	TRUE	Mutant_only	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	40968	Active_Enhancer
chr6	71130000	0.722039362633203	1.63288101520239	1.38559353485598	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	1938	CTCF_Site
chr6	71150000	-0.814204227212803	2.85407417409466	3.15413118986538	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr6	71280000	2.72867210872684	1.90667458878764	0.952888843153397	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr6	71290000	0.297632800763356	2.09704124072917	2.00153713128934	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr6	71300000	-2.30402946939518	0.738617024867242	1.55457849734644	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr6	71420000	0.457144024062798	1.50720533832857	1.35277827614229	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	8136	CTCF_Site
chr6	71430000	1.44345043565329	1.87068548603327	1.37003192131273	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr6	71440000	-0.44813296571197	2.93284583496185	3.10414609909252	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	0	Active_Promoter
chr6	71630000	-0.575681306166762	1.71770612797502	1.92850479539542	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	0	Active_Promoter
chr6	71770000	0.0603238617300686	1.71845209559834	1.70493658156542	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	44468	CTCF_Site
chr6	71780000	0.777921296150108	1.55407247053432	1.28671966026743	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	34468	CTCF_Site
chr6	71910000	-0.0164198093862624	2.6672197543806	2.68505621378503	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	Active_Promoter
chr6	71920000	0.186759616100184	1.88060622307503	1.82322940326175	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr6	71990000	2.80423434166942	2.09344075798313	1.11384782838716	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	40027	Active_Enhancer
chr6	72000000	6.23798625570263	4.09173507168464	1.91009013845047	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	30027	Active_Enhancer
chr6	72010000	-1.27632849718505	1.41092605414703	1.86745593729522	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	20027	Poised_Enhancer
chr6	72020000	-6.60306361888978	0.79022894060452	3.12268288533925	Differential	Matrix 1	Merge	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	10027	CTCF_Site
chr6	72090000	1.09014530540347	4.54932698574211	4.18538013403573	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr6	72100000	-1.54501256904005	3.52215530977734	4.08298380677001	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr6	72170000	-0.613567012742031	3.11561629597441	3.34609016142666	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	34302	CTCF_Site
chr6	72180000	0.0168437360773805	4.02701453688856	4.0392598878254	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	43076	Polycomb
chr6	72340000	-0.380248828837326	1.78429300967438	1.92646380281009	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	Active_Promoter
chr6	72350000	0.221013108920861	2.44150642094193	2.37458151273615	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	0	Active_Promoter
chr6	72360000	-0.32380806918203	1.77619707286938	1.89842477929255	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Repressed_Promoter
chr6	72440000	2.71812454344808	6.59474889311229	5.66585470931434	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr6	72510000	0.567330331245958	1.99284780821327	1.80175146403717	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	21890	Active_Enhancer
chr6	72530000	-0.438141907759989	4.02150944461683	4.1942023176358	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	1890	CTCF_Site
chr6	72540000	-0.23002320301104	1.53822148766531	1.62629678526456	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr6	72640000	0.037631221485832	2.94742500872753	2.94746320856755	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr6	72650000	1.08296219841573	1.78918829854644	1.415310057188	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	8211	Poised_Enhancer
chr6	72790000	-0.390417202302313	1.40530253104425	1.54934815554628	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	0	Repressed_Promoter
chr6	72930000	-1.50159008589817	1.13956079954404	1.67431443128521	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	16247	Poised_Enhancer
chr6	73110000	-1.55248752587301	1.90008580406371	2.4562253948554	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	99150	CTCF_Site
chr6	73220000	1.07732513155179	1.60650563058541	1.23379057019391	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	0	CTCF_Site
chr6	73250000	0.340869704725816	1.79970984616244	1.68761342483375	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	0	Active_Promoter
chr6	73350000	-1.71805599943473	1.11897456943718	1.72998225980243	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	89117	Poised_Enhancer
chr6	73360000	-0.562539410972689	1.97058432596814	2.17788988160132	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	97166	Poised_Enhancer
chr6	73370000	3.63252320889374	3.8927649646976	2.62916226205715	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	87166	Poised_Enhancer
chr6	73550000	0.621558065094146	2.50989096602118	2.30200360540375	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	46172	CTCF_Site
chr6	73700000	-1.23909235466654	1.57404180180816	2.01817521846505	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	78826	Other
chr6	73990000	2.7352876342646	1.66463799368632	0.707425924236724	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	1	0.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	368826	Other
chr6	74000000	-2.98058600222849	1.72155131182996	2.78057166275096	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	1	0.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	378826	Other
chr6	74280000	3.43064820308445	1.96521572872206	0.764109013038659	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	658826	Poised_Enhancer
chr6	74290000	-0.0186899539730386	1.65651412125441	1.67058688365982	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	668826	Other
chr6	74300000	-0.419103413487931	1.80688028920408	1.96285700910665	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	678826	Other
chr6	74440000	3.16970862298028	1.85559138015083	0.746022383971979	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	818826	Other
chr6	74450000	-0.321779561254131	1.9147473127191	2.03688526541634	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	828826	Other
chr6	74740000	-1.67072039262918	1.21887959637815	1.81364330139544	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1118826	Other
chr6	74910000	2.7800749024773	1.90450991813125	0.932584750440627	Differential	Matrix 2	Split	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1288826	Other
chr6	75210000	0.751799470981647	1.54053062167344	1.28232976334143	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1588826	Other
chr6	75500000	1.62162520523457	2.18945747145817	1.62740166021249	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1730188	Other
chr6	75640000	-0.995672262669553	1.49414502639956	1.85206392434439	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1590188	Other
chr6	75800000	1.04417289685392	1.71999182491193	1.35948198741744	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1430188	CTCF_Site
chr6	75940000	2.74593074051341	2.5774232219829	1.62057951435894	Shifted	Matrix 2	Shifted	FALSE	TRUE	Mutant_only	10001	10.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1290188	Other
chr6	75960000	-2.67465444172044	0.569732537748471	1.5156498933717	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	10001	10.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1270188	Other
chr6	76080000	-2.06255016108039	1.0792077050569	1.81153810052736	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1150188	Other
chr6	76240000	3.74032741595675	1.95208414969355	0.641694990050913	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	990188	Other
chr6	76400000	-1.04471973058489	1.2612963302695	1.6354626061009	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	830188	Poised_Enhancer
chr6	76560000	-1.47830632014876	1.95681284616764	2.48704507817286	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	670188	Other
chr6	76570000	-0.353007805313737	1.4085811139607	1.53944733691558	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	660188	Other
chr6	76680000	-0.442410949063096	2.65359217844729	2.82161318410551	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	550188	Poised_Enhancer
chr6	76850000	0.684807443530207	2.5191061430573	2.28895248906643	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	380188	CTCF_Site
chr6	76970000	0.536198598366921	1.52330536615539	1.34106864676175	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	260188	Poised_Enhancer
chr6	76980000	0.258560301290427	3.04774903381642	2.97031912448492	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	250188	Poised_Enhancer
chr6	77140000	0.970371234768865	2.37121276549677	2.03967353329689	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	90188	Poised_Enhancer
chr6	77150000	-1.99476476855356	1.23153522162879	1.94064578093701	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	80188	Poised_Enhancer
chr6	77280000	-1.61361084290111	1.39932565272724	1.97476185064501	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	24810	Poised_Enhancer
chr6	77290000	0.333324679807957	1.65212772664148	1.54202593361655	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	34810	Poised_Enhancer
chr6	77470000	2.26927844751822	3.0624126847045	2.2758733617501	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	75040	Poised_Enhancer
chr6	77620000	-0.906892079065068	2.14311161632574	2.47264869829037	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	225040	CTCF_Site
chr6	77750000	2.86386925942513	2.12848394711686	1.12801617600538	Shifted	Matrix 2	Shifted	FALSE	TRUE	Mutant_only	1	0.001	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	217198	Poised_Enhancer
chr6	77760000	-2.55587007639313	1.16925593308173	2.07598578060104	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	1	0.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	207198	CTCF_Site
chr6	77890000	-1.61448824597691	0.967443865076356	1.54123913214926	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	77198	Other
chr6	77910000	-0.166940353335161	1.50169591288218	1.56735708504502	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	57198	Poised_Enhancer
chr6	78030000	-1.97452202793037	1.88316143957597	2.58807519131434	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	37800	Other
chr6	78200000	-1.89356412976864	1.14754620148686	1.82058423329086	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	158156	Other
chr6	78330000	0.330026089714344	1.97902952452035	1.87156743322215	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	28156	CTCF_Site
chr6	78340000	-0.362728091624714	1.89257160205606	2.02905186055241	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	18156	CTCF_Site
chr6	78520000	-0.706935080941928	2.37508315612298	2.6351434570171	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	38627	CTCF_Site
chr6	78640000	0.279277014613528	1.66715061882858	1.57617915594277	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	158627	Other
chr6	78800000	3.80060721991812	2.12968125177007	0.798833577751249	Shifted	Matrix 2	Shifted	FALSE	FALSE	Neither	1	0.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	219543	Other
chr6	78810000	-3.1739779823012	0.574655125861216	1.6967049687621	Shifted	Matrix 1	Shifted	FALSE	FALSE	Neither	1	0.001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	209543	Other
chr6	78930000	-3.03244425183161	0.557850272338332	1.6299056050404	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	89543	Other
chr6	78940000	-0.632337824285183	1.79809116865645	2.02923547968814	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	79543	Other
chr6	79100000	-1.66577343776824	1.61446671958572	2.20927212634896	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	55455	Other
chr6	79280000	1.81387986879977	2.44446126416965	1.81574928164603	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	235455	Other
chr6	79420000	-0.575589443287677	1.46709867730882	1.67673319543366	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	375455	Other
chr6	79700000	0.404621997484374	1.69273984777909	1.55767506122221	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	105415	Other
chr6	79710000	-0.971995624489744	1.3458270020826	1.69472539667555	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	95415	Other
chr6	79840000	-0.411939461292805	1.40210667447027	1.55372871732306	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	9583	Other
chr6	79860000	-0.498892265008385	1.61951662001116	1.80278854413774	Non-Differential	Matrix 1	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	29583	Other
chr6	80000000	0.315873640500098	1.89371303740961	1.79085719080951	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	6376	CTCF_Site
chr6	80010000	2.87372448703063	3.21981329004026	2.22079807338346	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	0	CTCF_Site
chr6	80160000	-4.04402758842952	0.907396842475245	2.33781383700654	Differential	Matrix 1	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	128622	Other
chr6	80450000	2.28070396007462	2.02141410662347	1.22614385641161	Differential	Matrix 2	Complex	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	418622	Other
chr6	80460000	-0.395070870671425	1.59588971368027	1.74243737269191	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	428622	Other
chr6	80590000	-1.38593635814139	1.02965626307031	1.5231227611728	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	558622	Other
chr6	80750000	-0.369761623814788	1.84262160677143	1.98135700036829	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	718622	Poised_Enhancer
chr6	80900000	1.22545591532301	1.58201941354865	1.1569483883037	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	868622	Other
chr6	81200000	-2.42668239599035	1.51609164735374	2.37882361778448	Differential	Matrix 1	Strength Change	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	683162	CTCF_Site
chr6	81370000	0.510460541005193	1.59914589434658	1.42632942590536	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	513162	CTCF_Site
chr6	81500000	1.59815376764261	2.28534490135429	1.73200044182176	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	383162	Poised_Enhancer
chr6	81640000	-1.04823418377305	1.15648249647466	1.53141496993264	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	243162	Poised_Enhancer
chr6	81650000	0.845308520517703	1.82015352416434	1.53023502452144	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	233162	Active_Enhancer
chr6	81770000	-1.18090469636153	1.44073277126146	1.86374150865555	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	113162	Poised_Enhancer
chr6	81960000	1.76621679498483	1.74075213471215	1.12567284007075	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr6	82120000	0.00454622346107545	2.51007416622784	2.51980628100815	Non-Differential	Matrix 2	Non-Differential	TRUE	FALSE	Control_only	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	66456	Poised_Enhancer
chr6	82260000	-0.314114436887132	3.01517206094255	3.13957608751244	Non-Differential	Matrix 1	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	129833	Poised_Enhancer
chr6	82400000	0.536258036676423	2.51660183640086	2.3388299047802	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0	Repressed_Promoter
chr6	82550000	-0.216529939195825	1.69640523307149	1.7804358494848	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	135165	CTCF_Site
chr6	82700000	-0.462335791267991	1.86735789736954	2.0388556952055	Non-Differential	Matrix 1	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr6	82710000	0.52784797747181	2.36905521240528	2.19358316497729	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr6	82880000	0.962444320427341	2.12552950314617	1.79567656356837	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	CTCF_Site
chr6	82900000	-2.5821930339334	0.840795039488738	1.75532559563812	Differential	Matrix 1	Merge	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	5646	CTCF_Site
chr6	82980000	0.397302002776014	2.71421742794078	2.5863474046899	Non-Differential	Matrix 2	Non-Differential	FALSE	FALSE	Neither	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	20597	CTCF_Site
chr6	82990000	1.55154547581681	3.30169247154657	2.76937649950214	Non-Differential	Matrix 2	Non-Differential	TRUE	TRUE	Both	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	30597	Poised_Enhancer
