cluster_id	n_overlaps	kept_index	kept_resolution	kept_fdr	n_resolutions	resolutions_list	merged_indices	merged_resolutions
9177	2	28542	10kb	0.432222496589672	2	5,10	9496,28542	5kb,10kb
9178	3	9497	5kb	0.579638827690459	3	5,10,25	9497,28459,50196	5kb,10kb,25kb
9180	3	9499	5kb	0.692601081732473	3	5,10,25	9499,28454,50200	5kb,10kb,25kb
9181	3	28494	10kb	0.874400817214795	3	5,10,25	9500,28494,50230	5kb,10kb,25kb
9182	2	28561	10kb	0.58328420147886	2	5,10	9501,28561	5kb,10kb
9183	2	9503	5kb	0.640311391877053	2	5,10	9503,28512	5kb,10kb
9184	2	28509	10kb	0.838306050158656	2	5,10	9504,28509	5kb,10kb
9185	3	38957	25kb	0.7577480826085	3	5,10,25	9505,28574,38957	5kb,10kb,25kb
9186	2	28519	10kb	0.910806693450876	2	5,10	9506,28519	5kb,10kb
9187	2	9507	5kb	0.804821367345562	2	5,10	9507,28503	5kb,10kb
9188	2	9508	5kb	0.826992023288377	2	5,10	9508,28592	5kb,10kb
9189	3	9509	5kb	0.301961348623765	3	5,10,25	9509,28546,50262	5kb,10kb,25kb
9190	2	9510	5kb	0.689977406244323	2	5,10	9510,28481	5kb,10kb
9191	3	9511	5kb	0.589130665077203	3	5,10,25	9511,28568,50270	5kb,10kb,25kb
9192	3	28502	10kb	0.336810240644632	3	5,10,25	9512,28502,50218	5kb,10kb,25kb
9193	2	9513	5kb	0.805458853316447	2	5,10	9513,28528	5kb,10kb
9194	2	9514	5kb	0.884804802856414	2	5,10	9514,35072	5kb,10kb
9195	2	35084	10kb	0.891796376498662	2	5,10	9515,35084	5kb,10kb
9196	3	50227	25kb	0.812876524789855	3	5,10,25	9516,28464,50227	5kb,10kb,25kb
9197	3	50231	25kb	0.518765497846378	3	5,10,25	9517,28548,50231	5kb,10kb,25kb
9198	3	28517	10kb	0.858461373407942	3	5,10,25	9518,28517,50229	5kb,10kb,25kb
9199	3	9519	5kb	0.477384491258611	3	5,10,25	9519,28530,50205	5kb,10kb,25kb
9200	3	28534	10kb	0.267859852722802	3	5,10,25	9520,28534,50225	5kb,10kb,25kb
9201	3	38951	25kb	0.876176975467876	3	5,10,25	9521,28609,38951	5kb,10kb,25kb
9202	3	9522	5kb	0.666448464268482	3	5,10,25	9522,28533,44168	5kb,10kb,25kb
9203	3	19981	10kb	0.526463641373146	3	5,10,25	9523,19981,50178	5kb,10kb,25kb
9204	2	9525	5kb	0.751542021821218	2	5,10	9525,28513	5kb,10kb
9206	3	9527	5kb	0.333315716407614	3	5,10,25	9527,28595,50291	5kb,10kb,25kb
9208	3	50246	25kb	0.71995272753031	3	5,10,25	9530,28552,50246	5kb,10kb,25kb
9209	2	28555	10kb	0.934100084474149	2	5,10	9531,28555	5kb,10kb
9211	3	50269	25kb	0.808315898835676	3	5,10,25	9533,28551,50269	5kb,10kb,25kb
9212	3	9534	5kb	0.712947793825683	3	5,10,25	9534,28583,50279	5kb,10kb,25kb
9213	2	9535	5kb	0.953053639248077	2	5,10	9535,28622	5kb,10kb
9214	3	28545	10kb	0.824045971668511	3	5,10,25	9536,28545,38952	5kb,10kb,25kb
9215	2	28573	10kb	0.910312386055997	2	5,10	9537,28573	5kb,10kb
9216	3	9538	5kb	0.832229858739154	3	5,10,25	9538,28508,56117	5kb,10kb,25kb
9217	3	50251	25kb	0.585686451927031	3	5,10,25	9539,28628,50251	5kb,10kb,25kb
9218	3	19055	10kb	0.846985907040075	2	5,10	9540,19055,28514	5kb,10kb,10kb
9219	2	9541	5kb	0.851617196165234	2	5,10	9541,28557	5kb,10kb
9220	3	28543	10kb	0.809425238361795	3	5,10,25	9542,28543,50237	5kb,10kb,25kb
9221	3	28630	10kb	0.714289727455417	3	5,10,25	9543,28630,50260	5kb,10kb,25kb
9222	2	9544	5kb	0.570595294305287	2	5,10	9544,28536	5kb,10kb
9223	4	9545	5kb	0.55483076162005	3	5,10,25	9545,28558,50240,19056	5kb,10kb,25kb,10kb
9224	3	9546	5kb	0.652418608016326	3	5,10,25	9546,28634,38947	5kb,10kb,25kb
9225	3	28624	10kb	0.827235388296837	3	5,10,25	9547,28624,50301	5kb,10kb,25kb
9226	2	36866	10kb	0.759252182130891	2	5,10	9548,36866	5kb,10kb
9227	3	28594	10kb	0.415856798790694	3	5,10,25	9549,28594,50267	5kb,10kb,25kb
9228	3	38954	25kb	0.645582855684409	3	5,10,25	9550,28587,38954	5kb,10kb,25kb
9229	2	9551	5kb	0.32696984769309	2	5,10	9551,28569	5kb,10kb
9230	2	28661	10kb	0.917110704982446	2	5,10	9552,28661	5kb,10kb
9231	2	38225	10kb	0.830805911898542	2	5,10	9553,38225	5kb,10kb
9232	2	28589	10kb	0.801061736104647	2	5,10	9554,28589	5kb,10kb
9233	3	50268	25kb	0.675095723164543	3	5,10,25	9555,50268,28590	5kb,25kb,10kb
9234	2	28563	10kb	0.506385942980347	2	5,10	9556,28563	5kb,10kb
9235	3	16776	10kb	0.531713288428479	3	5,10,25	9557,16776,50378	5kb,10kb,25kb
9236	2	28619	10kb	0.724694399352143	2	5,10	9558,28619	5kb,10kb
9237	3	28591	10kb	0.180372776573232	3	5,10,25	9559,28591,50259	5kb,10kb,25kb
9238	3	9560	5kb	0.745286408971157	3	5,10,25	9560,28570,50252	5kb,10kb,25kb
9239	3	50312	25kb	0.709045895045603	3	5,10,25	9561,28666,50312	5kb,10kb,25kb
9240	2	28603	10kb	0.728901831794101	2	5,10	9562,28603	5kb,10kb
9241	3	9563	5kb	0.922641371462941	3	5,10,25	9563,28670,50281	5kb,10kb,25kb
9242	3	28613	10kb	0.388912554709312	3	5,10,25	9564,28613,50347	5kb,10kb,25kb
9243	2	9565	5kb	0.798415292237617	2	5,10	9565,28674	5kb,10kb
9244	3	9566	5kb	0.431672678055337	3	5,10,25	9566,28611,56147	5kb,10kb,25kb
9245	3	28663	10kb	0.838620872393558	3	5,10,25	9567,28663,50292	5kb,10kb,25kb
9246	3	9568	5kb	0.608464619684953	3	5,10,25	9568,28678,50340	5kb,10kb,25kb
9247	2	28675	10kb	0.584773597805296	2	5,10	9569,28675	5kb,10kb
9248	2	9570	5kb	0.928345614200548	2	5,10	9570,28635	5kb,10kb
9249	2	28645	10kb	0.90788999476592	2	5,10	9571,28645	5kb,10kb
9250	3	50361	25kb	0.49130332682577	3	5,10,25	9572,28652,50361	5kb,10kb,25kb
9251	3	50280	25kb	0.190839137271947	3	5,10,25	9573,28626,50280	5kb,10kb,25kb
9252	2	28679	10kb	0.931524554581914	2	5,10	9574,28679	5kb,10kb
9253	3	50411	25kb	0.681302984076504	3	5,10,25	9575,35129,50411	5kb,10kb,25kb
9254	3	9576	5kb	0.302875975218213	3	5,10,25	9576,28715,50351	5kb,10kb,25kb
9255	3	50317	25kb	0.415913133829428	3	5,10,25	9577,28638,50317	5kb,10kb,25kb
9256	2	28729	10kb	0.956978140082938	2	5,10	9578,28729	5kb,10kb
9257	3	50442	25kb	0.443282702571848	3	5,10,25	9579,28732,50442	5kb,10kb,25kb
9258	2	9580	5kb	0.895685250071331	2	5,10	9580,28730	5kb,10kb
9259	2	28731	10kb	0.801514311504788	2	5,10	9581,28731	5kb,10kb
9260	2	28736	10kb	0.663090822070939	2	5,10	9582,28736	5kb,10kb
9261	2	28733	10kb	0.744020029697951	2	5,10	9583,28733	5kb,10kb
9262	3	9584	5kb	0.885511305946616	3	5,10,25	9584,28762,50475	5kb,10kb,25kb
9263	2	9585	5kb	0.737580947772051	2	5,10	9585,28740	5kb,10kb
9265	2	9587	5kb	0.607360000439393	2	5,10	9587,28737	5kb,10kb
9267	3	28780	10kb	0.670139812042542	2	5,10	9589,21962,28780	5kb,10kb,10kb
9268	3	28766	10kb	0.920418482033247	2	5,10	9590,19069,28766	5kb,10kb,10kb
9269	2	9591	5kb	0.728006881995075	2	5,10	9591,28764	5kb,10kb
9270	2	28741	10kb	0.912260125320812	2	5,10	9592,28741	5kb,10kb
9271	2	28748	10kb	0.809425238361795	2	5,10	9593,28748	5kb,10kb
9272	2	28750	10kb	0.757942127610782	2	5,10	9594,28750	5kb,10kb
9273	2	28747	10kb	0.968763999194039	2	5,10	9595,28747	5kb,10kb
9274	2	9596	5kb	0.846727894376945	2	5,10	9596,28767	5kb,10kb
9275	2	9597	5kb	0.760997049557194	2	5,10	9597,28734	5kb,10kb
9276	3	56188	25kb	0.920078997691982	3	5,10,25	9598,28744,56188	5kb,10kb,25kb
9277	3	37698	10kb	0.902643420250228	2	5,10	9599,28803,37698	5kb,10kb,10kb
9278	3	28735	10kb	0.875889146715415	3	5,10,25	9600,28735,46168	5kb,10kb,25kb
9279	2	28738	10kb	0.887675954243509	2	5,10	9602,28738	5kb,10kb
9280	2	9603	5kb	0.907328205643688	2	5,10	9603,28739	5kb,10kb
9281	3	9604	5kb	0.958371881582085	3	5,10,25	9604,28770,50471	5kb,10kb,25kb
9282	2	9605	5kb	0.770437318758581	2	5,10	9605,28746	5kb,10kb
9283	3	9606	5kb	0.90757694116236	3	5,10,25	9606,28745,56189	5kb,10kb,25kb
9285	2	28758	10kb	0.862756908012514	2	5,10	9608,28758	5kb,10kb
9286	2	28749	10kb	0.912193093416564	2	5,10	9609,28749	5kb,10kb
9287	3	50512	25kb	0.308710114778878	3	5,10,25	9610,28801,50512	5kb,10kb,25kb
9288	2	28768	10kb	0.769445913186939	2	5,10	9611,28768	5kb,10kb
9289	3	9612	5kb	0.597411041773419	3	5,10,25	9612,28763,50447	5kb,10kb,25kb
9290	3	50601	25kb	0.348260862077101	3	5,10,25	9613,28805,50601	5kb,10kb,25kb
9291	2	9614	5kb	0.832229858739154	2	5,10	9614,28751	5kb,10kb
9292	2	9615	5kb	0.55483076162005	2	5,10	9615,28742	5kb,10kb
9293	2	9616	5kb	0.632956109670385	2	5,10	9616,28791	5kb,10kb
9294	3	28782	10kb	0.968693397825572	3	5,10,25	9617,28782,50456	5kb,10kb,25kb
9295	2	9618	5kb	0.623578674877838	2	5,10	9618,28754	5kb,10kb
9296	2	9619	5kb	0.664712457261634	2	5,10	9619,28743	5kb,10kb
9297	2	28796	10kb	0.918662097921005	2	5,10	9620,28796	5kb,10kb
9298	2	9621	5kb	0.513816841307745	2	5,10	9621,28765	5kb,10kb
9299	2	9622	5kb	0.922972717014174	2	5,10	9622,28895	5kb,10kb
9300	3	50503	25kb	0.899349337091488	3	5,10,25	9623,28752,50503	5kb,10kb,25kb
9302	2	28756	10kb	0.630685534568342	2	5,10	9625,28756	5kb,10kb
9303	2	28753	10kb	0.874700673219138	2	5,10	9626,28753	5kb,10kb
9304	2	9627	5kb	0.826144349331254	2	5,10	9627,28784	5kb,10kb
9305	2	9628	5kb	0.845373490031889	2	5,10	9628,35134	5kb,10kb
9306	3	57875	25kb	0.847006637342795	3	5,10,25	9629,28785,57875	5kb,10kb,25kb
9307	2	28823	10kb	0.348728385139988	2	5,10	9630,28823	5kb,10kb
9308	3	28781	10kb	0.834147156112196	3	5,10,25	9631,28781,50454	5kb,10kb,25kb
9309	3	9632	5kb	0.669891983851533	3	5,10,25	9632,28761,50521	5kb,10kb,25kb
9310	3	9633	5kb	0.543719829623597	3	5,10,25	9633,28773,50468	5kb,10kb,25kb
9311	2	28815	10kb	0.859087404128837	2	5,10	9634,28815	5kb,10kb
9312	2	9635	5kb	0.797105073261351	2	5,10	9635,28850	5kb,10kb
9313	2	28897	10kb	0.647834553588242	2	5,10	9636,28897	5kb,10kb
9314	2	28769	10kb	0.467791064987817	2	5,10	9637,28769	5kb,10kb
9315	2	9638	5kb	0.674363282401729	2	5,10	9638,28775	5kb,10kb
9317	2	9640	5kb	0.956938799434081	2	5,10	9640,29000	5kb,10kb
9318	2	28828	10kb	0.931524554581914	2	5,10	9641,28828	5kb,10kb
9319	2	9642	5kb	0.775845876269378	2	5,10	9642,28779	5kb,10kb
9320	2	9643	5kb	0.882955040981657	2	5,10	9643,21981	5kb,10kb
9321	3	9644	5kb	0.795840821359514	3	5,10,25	9644,28814,50497	5kb,10kb,25kb
9322	2	28857	10kb	0.816250390792137	2	5,10	9645,28857	5kb,10kb
9323	2	28760	10kb	0.796794558180263	2	5,10	9646,28760	5kb,10kb
9324	2	9647	5kb	0.767222184313599	2	5,10	9647,28811	5kb,10kb
9326	2	28864	10kb	0.82186191808558	2	5,10	9649,28864	5kb,10kb
9327	3	28817	10kb	0.474929368917537	3	5,10,25	9651,28817,50455	5kb,10kb,25kb
9328	2	28818	10kb	0.40205340557295	2	5,10	9652,28818	5kb,10kb
9330	2	19071	10kb	0.874023195845027	2	5,10	9654,19071	5kb,10kb
9331	2	9656	5kb	0.852882562839237	2	5,10	9656,28838	5kb,10kb
9332	2	28830	10kb	0.416064461347539	2	5,10	9658,28830	5kb,10kb
9333	2	9660	5kb	0.910298493838708	2	5,10	9660,28759	5kb,10kb
9334	3	9661	5kb	0.768141912748875	3	5,10,25	9661,28861,50516	5kb,10kb,25kb
9335	2	9662	5kb	0.302131876158288	2	5,10	9662,28786	5kb,10kb
9337	3	28831	10kb	0.914086243465717	3	5,10,25	9664,28831,50481	5kb,10kb,25kb
9338	3	28846	10kb	0.317582284406028	3	5,10,25	9665,28846,50625	5kb,10kb,25kb
9339	2	29077	10kb	0.809425238361795	2	5,10	9666,29077	5kb,10kb
9340	2	9667	5kb	0.731933512731516	2	5,10	9667,28912	5kb,10kb
9341	2	9668	5kb	0.849970612432991	2	5,10	9668,28916	5kb,10kb
9342	2	9669	5kb	0.586925665125857	2	5,10	9669,28772	5kb,10kb
9343	3	28778	10kb	0.392507077201412	3	5,10,25	9670,28778,50490	5kb,10kb,25kb
9344	2	28797	10kb	0.97717497476729	2	5,10	9671,28797	5kb,10kb
9345	2	9672	5kb	0.749513255367206	2	5,10	9672,28771	5kb,10kb
9346	3	50489	25kb	0.532485180678653	3	5,10,25	9673,28776,50489	5kb,10kb,25kb
9347	3	28925	10kb	0.792969312261049	3	5,10,25	9674,28925,50597	5kb,10kb,25kb
9348	2	28827	10kb	0.730836263435781	2	5,10	9675,28827	5kb,10kb
9349	2	28934	10kb	0.694564699893207	2	5,10	9676,28934	5kb,10kb
9351	2	28800	10kb	0.834147156112196	2	5,10	9678,28800	5kb,10kb
9352	2	9679	5kb	0.918203365474452	2	5,10	9679,28806	5kb,10kb
9353	3	50519	25kb	0.48900984234335	3	5,10,25	9680,28788,50519	5kb,10kb,25kb
9354	3	50506	25kb	0.838836146719151	3	5,10,25	9681,28836,50506	5kb,10kb,25kb
9355	3	28901	10kb	0.833315386398817	3	5,10,25	9682,28901,41428	5kb,10kb,25kb
9356	3	50548	25kb	0.749343610576036	3	5,10,25	9683,28882,50548	5kb,10kb,25kb
9357	3	9684	5kb	0.836502366309149	2	5,10	9684,28793,15138	5kb,10kb,5kb
9358	3	9685	5kb	0.798866626344769	3	5,10,25	9685,28798,46170	5kb,10kb,25kb
9359	2	36893	10kb	0.610316780282907	2	5,10	9686,36893	5kb,10kb
9360	3	9687	5kb	0.838352777635363	3	5,10,25	9687,28980,56205	5kb,10kb,25kb
9361	2	28774	10kb	0.686092690819421	2	5,10	9688,28774	5kb,10kb
9362	3	28804	10kb	0.411765326490473	3	5,10,25	9689,28804,50536	5kb,10kb,25kb
9363	2	28885	10kb	0.742038140170992	2	5,10	9690,28885	5kb,10kb
9364	2	28860	10kb	0.550096800389843	2	5,10	9691,28860	5kb,10kb
9365	2	9692	5kb	0.676571321483351	2	5,10	9692,29005	5kb,10kb
9366	2	9693	5kb	0.743051399124315	2	5,10	9693,28777	5kb,10kb
9367	3	9694	5kb	0.179506117634895	3	5,10,25	9694,28783,50532	5kb,10kb,25kb
9368	2	28868	10kb	0.415856798790694	2	5,10	9695,28868	5kb,10kb
9369	2	9697	5kb	0.815220962926415	2	5,10	9697,35136	5kb,10kb
9371	2	28900	10kb	0.757946784117547	2	5,10	9699,28900	5kb,10kb
9372	3	50541	25kb	0.566480702050402	3	5,10,25	9700,28917,50541	5kb,10kb,25kb
9373	3	9701	5kb	0.264054243954688	3	5,10,25	9701,28962,50644	5kb,10kb,25kb
9374	2	9702	5kb	0.649466116929574	2	5,10	9702,28787	5kb,10kb
9375	3	9703	5kb	0.555884653046767	3	5,10,25	9703,28840,50486	5kb,10kb,25kb
9376	3	28847	10kb	0.39572538239655	3	5,10,25	9704,28847,50502	5kb,10kb,25kb
9377	3	28988	10kb	0.329370010155091	3	5,10,25	9705,28988,50589	5kb,10kb,25kb
9378	2	28859	10kb	0.710761486415124	2	5,10	9706,28859	5kb,10kb
9379	2	9707	5kb	0.745649553914354	2	5,10	9707,28807	5kb,10kb
9380	3	57876	25kb	0.72936514781522	3	5,10,25	9708,28845,57876	5kb,10kb,25kb
9381	2	35147	10kb	0.958243489295852	2	5,10	9709,35147	5kb,10kb
9382	2	9710	5kb	0.802008381117288	2	5,10	9710,28848	5kb,10kb
9383	3	9711	5kb	0.781693334566286	3	5,10,25	9711,28855,50488	5kb,10kb,25kb
9384	2	28852	10kb	0.865206279320003	2	5,10	9712,28852	5kb,10kb
9385	3	28887	10kb	0.727517272736295	3	5,10,25	9713,28887,50639	5kb,10kb,25kb
9387	3	28843	10kb	0.712320961066413	3	5,10,25	9715,28843,50538	5kb,10kb,25kb
9388	2	9716	5kb	0.532289181277699	2	5,10	9716,28930	5kb,10kb
9389	3	50534	25kb	0.85607095827215	3	5,10,25	9717,28872,50534	5kb,10kb,25kb
9391	3	35143	10kb	0.936944201567668	2	5,10	9719,28834,35143	5kb,10kb,10kb
9392	2	28795	10kb	0.743538070305769	2	5,10	9720,28795	5kb,10kb
9393	2	28960	10kb	0.684015391805156	2	5,10	9721,28960	5kb,10kb
9394	3	50560	25kb	0.86662657015723	3	5,10,25	9722,28888,50560	5kb,10kb,25kb
9396	2	28918	10kb	0.72150519108677	2	5,10	9724,28918	5kb,10kb
9397	2	9725	5kb	0.723517123278779	2	5,10	9725,28908	5kb,10kb
9398	3	28790	10kb	0.879043005362162	3	5,10,25	9726,28790,50539	5kb,10kb,25kb
9400	2	9728	5kb	0.873386430149645	2	5,10	9728,28903	5kb,10kb
9401	2	35139	10kb	0.942759972212819	2	5,10	9729,35139	5kb,10kb
9403	2	28837	10kb	0.886939595030036	2	5,10	9731,28837	5kb,10kb
9404	3	28876	10kb	0.861483541622734	3	5,10,25	9732,28876,50537	5kb,10kb,25kb
9405	3	28948	10kb	0.642700517435569	3	5,10,25	9733,28948,50627	5kb,10kb,25kb
9407	2	28839	10kb	0.671406637669636	2	5,10	9735,28839	5kb,10kb
9408	3	28990	10kb	0.810641159365993	3	5,10,25	9736,28990,50551	5kb,10kb,25kb
9410	2	28862	10kb	0.967520616242157	2	5,10	9738,28862	5kb,10kb
9411	2	9739	5kb	0.649466116929574	2	5,10	9739,28902	5kb,10kb
9412	2	9740	5kb	0.370168964043907	2	5,10	9740,35160	5kb,10kb
9413	3	28821	10kb	0.584037249241906	3	5,10,25	9741,28821,50568	5kb,10kb,25kb
9414	2	9742	5kb	0.974052841083053	2	5,10	9742,28835	5kb,10kb
9415	2	24155	10kb	0.899729458107356	2	5,10	9743,24155	5kb,10kb
9416	3	50550	25kb	0.159716484481773	3	5,10,25	9744,28881,50550	5kb,10kb,25kb
9417	3	50561	25kb	0.731718223842337	3	5,10,25	9745,28816,50561	5kb,10kb,25kb
9418	2	21975	10kb	0.849833587009923	2	5,10	9746,21975	5kb,10kb
9419	3	9747	5kb	0.375806895978754	3	5,10,25	9747,28909,50496	5kb,10kb,25kb
9420	2	28896	10kb	0.862775459809375	2	5,10	9748,28896	5kb,10kb
9421	4	35153	10kb	0.218578418276558	2	5,10	9749,13729,16796,35153	5kb,5kb,10kb,10kb
9422	2	28935	10kb	0.773205632786232	2	5,10	9750,28935	5kb,10kb
9423	3	56196	25kb	0.708727235310081	3	5,10,25	9751,28812,56196	5kb,10kb,25kb
9424	3	9752	5kb	0.572807591626097	3	5,10,25	9752,28898,57881	5kb,10kb,25kb
9425	3	9753	5kb	0.923689108758709	3	5,10,25	9753,28879,38992	5kb,10kb,25kb
9426	3	28880	10kb	0.83665525715658	3	5,10,25	9754,28880,50476	5kb,10kb,25kb
9427	3	9755	5kb	0.917930156299586	3	5,10,25	9755,28824,56197	5kb,10kb,25kb
9428	3	9756	5kb	0.676571321483351	3	5,10,25	9756,28866,50523	5kb,10kb,25kb
9429	3	50510	25kb	0.687911055903241	3	5,10,25	9757,28813,50510	5kb,10kb,25kb
9431	2	9759	5kb	0.580430790677973	2	5,10	9759,24162	5kb,10kb
9432	3	56231	25kb	0.432285935010097	3	5,10,25	9760,29013,56231	5kb,10kb,25kb
9433	2	9761	5kb	0.910138767712353	2	5,10	9761,29029	5kb,10kb
9434	3	50578	25kb	0.302495462566188	3	5,10,25	9762,29001,50578	5kb,10kb,25kb
9435	2	28940	10kb	0.749955624660228	2	5,10	9763,28940	5kb,10kb
9436	3	9764	5kb	0.292228624949703	3	5,10,25	9764,28926,50613	5kb,10kb,25kb
9437	2	29084	10kb	0.667378077639494	2	5,10	9765,29084	5kb,10kb
9438	3	50500	25kb	0.94815065013009	3	5,10,25	9766,28953,50500	5kb,10kb,25kb
9439	2	29129	10kb	0.87657063774641	2	5,10	9767,29129	5kb,10kb
9440	3	29010	10kb	0.772414220973829	3	5,10,25	9768,29010,50599	5kb,10kb,25kb
9441	2	9769	5kb	0.754500136762584	2	5,10	9769,28854	5kb,10kb
9442	2	9770	5kb	0.502042436937027	2	5,10	9770,28955	5kb,10kb
9443	3	28841	10kb	0.924097674874701	3	5,10,25	9771,28841,50529	5kb,10kb,25kb
9444	2	28890	10kb	0.812459596285961	2	5,10	9772,28890	5kb,10kb
9445	3	28894	10kb	0.521937604861794	3	5,10,25	9773,28894,50480	5kb,10kb,25kb
9446	3	28929	10kb	0.711979655410323	3	5,10,25	9774,28929,50574	5kb,10kb,25kb
9447	2	9775	5kb	0.792299478960758	2	5,10	9775,28963	5kb,10kb
9448	2	36897	10kb	0.804757078870911	2	5,10	9776,36897	5kb,10kb
9449	4	50668	25kb	0.79103001745728	3	5,10,25	9777,17968,29045,50668	5kb,10kb,10kb,25kb
9450	4	29048	10kb	0.706887477050449	3	5,10,25	9778,22014,29048,50657	5kb,10kb,10kb,25kb
9451	5	9779	5kb	0.812477177462244	3	5,10,25	9779,28863,20013,50492,21980	5kb,10kb,10kb,25kb,10kb
9453	2	9781	5kb	0.942673296285382	2	5,10	9781,35141	5kb,10kb
9454	2	9782	5kb	0.78975597797899	2	5,10	9782,28892	5kb,10kb
9455	3	57879	25kb	0.482181584520908	3	5,10,25	9783,28928,57879	5kb,10kb,25kb
9456	3	28875	10kb	0.598111033388973	3	5,10,25	9784,28875,50690	5kb,10kb,25kb
9458	2	28867	10kb	0.148001090956993	2	5,10	9786,28867	5kb,10kb
9459	2	9787	5kb	0.255270294432509	2	5,10	9787,35162	5kb,10kb
9460	2	28919	10kb	0.64015594111455	2	5,10	9788,28919	5kb,10kb
9461	3	9789	5kb	0.236661530788075	3	5,10,25	9789,28844,50520	5kb,10kb,25kb
9462	3	50617	25kb	0.433451378039307	3	5,10,25	9790,29012,50617	5kb,10kb,25kb
9463	2	9791	5kb	0.616549042221998	2	5,10	9791,28910	5kb,10kb
9464	2	28858	10kb	0.507737228507763	2	5,10	9792,28858	5kb,10kb
9465	3	50638	25kb	0.591851932661085	3	5,10,25	9793,28975,50638	5kb,10kb,25kb
9466	2	9794	5kb	0.856267052494215	2	5,10	9794,28851	5kb,10kb
9467	3	9795	5kb	0.893546017169494	3	5,10,25	9795,28991,50604	5kb,10kb,25kb
9468	3	9796	5kb	0.420790635324224	3	5,10,25	9796,28877,50509	5kb,10kb,25kb
9469	2	28922	10kb	0.776265668000778	2	5,10	9797,28922	5kb,10kb
9470	3	28997	10kb	0.761041467755972	3	5,10,25	9798,28997,50564	5kb,10kb,25kb
9471	2	29049	10kb	0.893167838032024	2	5,10	9799,29049	5kb,10kb
9472	2	28923	10kb	0.404574379016665	2	5,10	9800,28923	5kb,10kb
9473	2	9801	5kb	0.938608340816785	2	5,10	9801,29097	5kb,10kb
9474	3	50735	25kb	0.488199049680316	3	5,10,25	9802,29203,50735	5kb,10kb,25kb
9475	2	9803	5kb	0.576533357522816	2	5,10	9803,28789	5kb,10kb
9476	2	9804	5kb	0.57619330119689	2	5,10	9804,29025	5kb,10kb
9477	2	28981	10kb	0.668392901424806	2	5,10	9806,28981	5kb,10kb
9478	3	9807	5kb	0.796685810632371	3	5,10,25	9807,28973,50634	5kb,10kb,25kb
9479	2	28967	10kb	0.248029218742823	2	5,10	9808,28967	5kb,10kb
9480	2	28983	10kb	0.59042149661242	2	5,10	9809,28983	5kb,10kb
9481	2	28954	10kb	0.687560600259874	2	5,10	9810,28954	5kb,10kb
9482	3	9811	5kb	0.760976302774475	3	5,10,25	9811,28915,50546	5kb,10kb,25kb
9484	3	28870	10kb	0.4681760928097	3	5,10,25	9813,28870,50646	5kb,10kb,25kb
9485	3	28987	10kb	0.853522813865298	3	5,10,25	9814,28987,50586	5kb,10kb,25kb
9486	2	9815	5kb	0.730682085563805	2	5,10	9815,28971	5kb,10kb
9487	3	9816	5kb	0.795840821359514	3	5,10,25	9816,28957,38998	5kb,10kb,25kb
9488	2	36912	10kb	0.761414012966457	2	5,10	9817,36912	5kb,10kb
9490	2	9819	5kb	0.836796021132327	2	5,10	9819,28992	5kb,10kb
9491	2	28982	10kb	0.757187342710357	2	5,10	9820,28982	5kb,10kb
9492	3	50585	25kb	0.497223993041395	3	5,10,25	9821,50585,29105	5kb,25kb,10kb
9493	2	9822	5kb	0.609823201254633	2	5,10	9822,29035	5kb,10kb
9494	2	9823	5kb	0.613507082116165	2	5,10	9823,28984	5kb,10kb
9495	3	50631	25kb	0.34854254815558	3	5,10,25	9824,28951,50631	5kb,10kb,25kb
9496	3	28969	10kb	0.612173576626818	3	5,10,25	9825,28969,50533	5kb,10kb,25kb
9497	2	16793	10kb	0.814788139498049	2	5,10	9826,16793	5kb,10kb
9498	2	29021	10kb	0.792285926164829	2	5,10	9827,29021	5kb,10kb
9499	2	29030	10kb	0.91288372268869	2	5,10	9828,29030	5kb,10kb
9500	2	9829	5kb	0.603037854523914	2	5,10	9829,28891	5kb,10kb
9501	3	56225	25kb	0.82467689483084	3	5,10,25	9830,29126,56225	5kb,10kb,25kb
9502	3	50851	25kb	0.926332343086678	3	5,10,25	9831,29118,50851	5kb,10kb,25kb
9503	2	28927	10kb	0.902594647541411	2	5,10	9832,28927	5kb,10kb
9504	2	17926	10kb	0.613749217101398	2	5,10	9833,17926	5kb,10kb
9505	2	9834	5kb	0.629957414333233	2	5,10	9834,28965	5kb,10kb
9506	2	29070	10kb	0.377840611291332	2	5,10	9835,29070	5kb,10kb
9507	2	28958	10kb	0.853103219741578	2	5,10	9836,28958	5kb,10kb
9508	2	9837	5kb	0.761414602118734	2	5,10	9837,28995	5kb,10kb
9509	3	9838	5kb	0.839878286664024	3	5,10,25	9838,29051,50766	5kb,10kb,25kb
9510	2	9839	5kb	0.72000540690599	2	5,10	9839,28856	5kb,10kb
9511	2	9840	5kb	0.941302699699903	2	5,10	9840,28989	5kb,10kb
9512	3	9841	5kb	0.951354235713548	3	5,10,25	9841,29022,50718	5kb,10kb,25kb
9513	5	9842	5kb	0.837483062263076	3	5,10,25	9842,22002,29003,56206,13732	5kb,10kb,10kb,25kb,5kb
9514	3	9843	5kb	0.212343062219474	3	5,10,25	9843,29079,50664	5kb,10kb,25kb
9515	3	9844	5kb	0.394588047665394	3	5,10,25	9844,28972,50495	5kb,10kb,25kb
9516	3	28943	10kb	0.432030125351504	3	5,10,25	9845,28943,50609	5kb,10kb,25kb
9517	2	9846	5kb	0.513816841307745	2	5,10	9846,36895	5kb,10kb
