anchor_id	chr	start	end	n_lost_loops	n_gained_loops	distance_to_boundary	nearest_boundary_type	nearest_boundary_enriched_in	nearest_boundary_gap_score	set
ctrl_1726	chr18	45910000	45915000	NA	NA	29999	Strength Change	Matrix 2	-2.672820029683194	non-shared
ctrl_1727	chr18	46110000	46120000	NA	NA	24999	Strength Change	Matrix 2	-3.3525885632813175	non-shared
ctrl_1728	chr18	46130000	46140000	NA	NA	4999	Strength Change	Matrix 2	-3.3525885632813175	non-shared
ctrl_1729	chr18	46975000	47000000	NA	NA	184999	Strength Change	Matrix 1	2.2843237286799525	non-shared
ctrl_1730	chr18	49475000	49500000	NA	NA	54999	Merge	Matrix 2	-3.7408063694025424	non-shared
ctrl_1731	chr18	49640000	49650000	NA	NA	74999	Merge	Matrix 2	-3.7408063694025424	non-shared
ctrl_1732	chr18	49750000	49760000	NA	NA	184999	Merge	Matrix 2	-3.7408063694025424	non-shared
ctrl_1733	chr18	50110000	50120000	NA	NA	64999	Strength Change	Matrix 2	-2.3354864176185295	non-shared
ctrl_1734	chr18	52675000	52680000	NA	NA	0	Shifted	Matrix 2	-3.4948806631441194	non-shared
ctrl_1735	chr18	52860000	52865000	NA	NA	134999	Shifted	Matrix 1	2.556440815097033	non-shared
ctrl_1736	chr18	53450000	53475000	NA	NA	469999	Shifted	Matrix 2	-3.0025986095751067	non-shared
ctrl_1737	chr18	53740000	53745000	NA	NA	199999	Shifted	Matrix 2	-3.0025986095751067	non-shared
ctrl_1738	chr18	53860000	53865000	NA	NA	79999	Shifted	Matrix 2	-3.0025986095751067	non-shared
ctrl_1739	chr18	54895000	54900000	NA	NA	84999	Strength Change	Matrix 1	2.609891285292683	non-shared
ctrl_1740	chr18	54985000	54990000	NA	NA	0	Strength Change	Matrix 1	2.609891285292683	non-shared
ctrl_1741	chr18	56350000	56375000	NA	NA	0	Complex	Matrix 1	2.1075678409407637	non-shared
ctrl_1742	chr18	56700000	56750000	NA	NA	214999	Strength Change	Matrix 1	2.1731570968573006	non-shared
ctrl_1743	chr18	57400000	57425000	NA	NA	304999	Split	Matrix 1	2.5333600955740287	non-shared
ctrl_1744	chr18	57670000	57675000	NA	NA	574999	Split	Matrix 1	2.5333600955740287	non-shared
ctrl_1745	chr18	57780000	57785000	NA	NA	629999	Split	Matrix 1	2.3997234903375873	non-shared
ctrl_1746	chr18	59070000	59080000	NA	NA	374999	Split	Matrix 1	2.3300802185031393	non-shared
ctrl_1747	chr18	63140000	63150000	NA	NA	44999	Merge	Matrix 2	-3.1054837817934784	non-shared
ctrl_1748	chr18	63290000	63300000	NA	NA	54999	Shifted	Matrix 1	2.745379812401007	non-shared
ctrl_1749	chr18	63390000	63400000	NA	NA	0	Shifted	Matrix 2	-2.688858833028408	non-shared
ctrl_1750	chr18	63860000	63865000	NA	NA	314999	Strength Change	Matrix 2	-2.1802465304931	non-shared
ctrl_1751	chr18	64465000	64470000	NA	NA	199999	Strength Change	Matrix 2	-2.152036683103324	non-shared
ctrl_1752	chr18	64520000	64530000	NA	NA	204999	Strength Change	Matrix 1	3.601139767338664	non-shared
ctrl_1753	chr18	65270000	65280000	NA	NA	194999	Merge	Matrix 2	-3.021313812437632	non-shared
ctrl_1754	chr18	66410000	66420000	NA	NA	484999	Strength Change	Matrix 2	-3.0153799034516418	non-shared
ctrl_1755	chr18	66510000	66520000	NA	NA	584999	Strength Change	Matrix 2	-3.0153799034516418	non-shared
ctrl_1756	chr18	67850000	67875000	NA	NA	719999	Split	Matrix 1	2.7740397942561374	non-shared
ctrl_1757	chr18	69190000	69200000	NA	NA	294999	Strength Change	Matrix 2	-3.629233507436584	non-shared
ctrl_1758	chr18	69790000	69800000	NA	NA	84999	Merge	Matrix 2	-2.12725066729444	non-shared
ctrl_1759	chr18	69875000	69900000	NA	NA	169999	Merge	Matrix 2	-2.12725066729444	non-shared
ctrl_1760	chr18	70175000	70200000	NA	NA	64999	Merge	Matrix 2	-2.773392658773369	non-shared
ctrl_1761	chr18	70425000	70450000	NA	NA	134999	Split	Matrix 1	2.97573460617646	non-shared
ctrl_1762	chr18	73180000	73185000	NA	NA	229999	Split	Matrix 1	2.5749412272703243	non-shared
ctrl_1763	chr18	73620000	73625000	NA	NA	129999	Split	Matrix 1	2.8220297214013215	non-shared
ctrl_1764	chr18	74425000	74450000	NA	NA	4999	Complex	Matrix 1	2.7723034219105993	non-shared
ctrl_1765	chr18	74810000	74830000	NA	NA	104999	Strength Change	Matrix 1	2.2608994209006172	non-shared
ctrl_1766	chr18	74960000	74970000	NA	NA	0	Merge	Matrix 2	-2.6581238688932753	non-shared
ctrl_1767	chr18	74980000	74990000	NA	NA	14999	Merge	Matrix 2	-2.6581238688932753	non-shared
ctrl_1768	chr18	75725000	75750000	NA	NA	9999	Strength Change	Matrix 2	-2.374488462713776	non-shared
ctrl_1769	chr18	76350000	76380000	NA	NA	0	Merge	Matrix 2	-3.04536100363484	non-shared
ctrl_1770	chr18	76875000	76900000	NA	NA	489999	Merge	Matrix 2	-3.04536100363484	non-shared
ctrl_1771	chr18	77790000	77800000	NA	NA	4999	Merge	Matrix 2	-2.222784650005156	non-shared
ctrl_1772	chr18	78010000	78015000	NA	NA	224999	Merge	Matrix 2	-2.222784650005156	non-shared
ctrl_1773	chr18	80800000	80825000	NA	NA	64999	Strength Change	Matrix 2	-3.056305044468035	non-shared
ctrl_1774	chr18	81775000	81800000	NA	NA	574999	Complex	Matrix 2	-2.2958942931479345	non-shared
ctrl_1775	chr18	81900000	81925000	NA	NA	449999	Complex	Matrix 2	-2.2958942931479345	non-shared
ctrl_1776	chr18	81970000	81980000	NA	NA	394999	Complex	Matrix 2	-2.2958942931479345	non-shared
ctrl_1777	chr18	82000000	82010000	NA	NA	364999	Complex	Matrix 2	-2.2958942931479345	non-shared
ctrl_1778	chr18	82400000	82410000	NA	NA	0	Merge	Matrix 2	-3.143934085421741	non-shared
ctrl_1779	chr18	82475000	82500000	NA	NA	69999	Merge	Matrix 2	-3.143934085421741	non-shared
ctrl_1780	chr18	82570000	82580000	NA	NA	164999	Merge	Matrix 2	-3.143934085421741	non-shared
ctrl_1781	chr18	82900000	82925000	NA	NA	494999	Merge	Matrix 2	-3.143934085421741	non-shared
ctrl_1782	chr19	3390000	3400000	NA	NA	54999	Complex	Matrix 2	-5.324447090147738	non-shared
ctrl_1783	chr19	3450000	3460000	NA	NA	0	Complex	Matrix 2	-5.324447090147738	non-shared
ctrl_1784	chr19	8850000	8875000	NA	NA	79999	Strength Change	Matrix 2	-2.3804709198116556	non-shared
ctrl_1785	chr19	8975000	9000000	NA	NA	9999	Strength Change	Matrix 2	-2.3804709198116556	non-shared
ctrl_1786	chr19	9825000	9850000	NA	NA	134999	Strength Change	Matrix 2	-2.363012141842021	non-shared
ctrl_1787	chr19	11610000	11620000	NA	NA	14999	Merge	Matrix 2	-2.6959332967706806	non-shared
ctrl_1788	chr19	12010000	12015000	NA	NA	364999	Merge	Matrix 2	-2.6959332967706806	non-shared
ctrl_1789	chr19	17030000	17040000	NA	NA	134999	Shifted	Matrix 2	-7.851442518853078	non-shared
ctrl_1790	chr19	17210000	17220000	NA	NA	0	Shifted	Matrix 1	4.923576019626304	non-shared
ctrl_1791	chr19	17230000	17250000	NA	NA	0	Complex	Matrix 1	8.311023715483067	non-shared
ctrl_1792	chr19	17330000	17340000	NA	NA	84999	Complex	Matrix 1	8.311023715483067	non-shared
ctrl_1793	chr19	17350000	17360000	NA	NA	104999	Complex	Matrix 1	8.311023715483067	non-shared
ctrl_1794	chr19	17375000	17400000	NA	NA	129999	Complex	Matrix 1	8.311023715483067	non-shared
ctrl_1795	chr19	17750000	17775000	NA	NA	0	Strength Change	Matrix 2	-4.174662457385051	non-shared
ctrl_1796	chr19	17850000	17875000	NA	NA	84999	Strength Change	Matrix 2	-4.174662457385051	non-shared
ctrl_1797	chr19	18400000	18425000	NA	NA	4999	Shifted	Matrix 2	-2.2511426300011195	non-shared
ctrl_1798	chr19	22440000	22455000	NA	NA	294999	Merge	Matrix 2	-2.47203571827624	non-shared
ctrl_1799	chr19	22635000	22640000	NA	NA	489999	Merge	Matrix 2	-2.47203571827624	non-shared
ctrl_1800	chr19	22750000	22760000	NA	NA	604999	Merge	Matrix 2	-2.47203571827624	non-shared
ctrl_1801	chr19	24960000	24970000	NA	NA	384999	Strength Change	Matrix 2	-2.884240053147814	non-shared
ctrl_1802	chr19	25440000	25450000	NA	NA	174999	Complex	Matrix 2	-4.656822909478795	non-shared
ctrl_1803	chr19	25545000	25550000	NA	NA	74999	Complex	Matrix 2	-4.656822909478795	non-shared
ctrl_1804	chr19	27450000	27460000	NA	NA	514999	Strength Change	Matrix 1	2.3939653797256706	non-shared
ctrl_1805	chr19	27770000	27780000	NA	NA	494999	Merge	Matrix 2	-2.5379841603040982	non-shared
ctrl_1806	chr19	28160000	28170000	NA	NA	104999	Merge	Matrix 2	-2.5379841603040982	non-shared
ctrl_1807	chr19	28720000	28730000	NA	NA	434999	Merge	Matrix 2	-2.5379841603040982	non-shared
ctrl_1808	chr19	28885000	28890000	NA	NA	334999	Strength Change	Matrix 2	-3.9746138241981814	non-shared
ctrl_1809	chr19	29490000	29500000	NA	NA	254999	Strength Change	Matrix 2	-3.9746138241981814	non-shared
ctrl_1810	chr19	31325000	31350000	NA	NA	329999	Complex	Matrix 2	-2.036090659113801	non-shared
ctrl_1811	chr19	31675000	31700000	NA	NA	614999	Complex	Matrix 1	5.067666642549049	non-shared
ctrl_1812	chr19	37700000	37710000	NA	NA	124999	Strength Change	Matrix 1	2.447148418956682	non-shared
ctrl_1813	chr19	37880000	37890000	NA	NA	304999	Strength Change	Matrix 1	2.447148418956682	non-shared
ctrl_1814	chr19	42310000	42320000	NA	NA	24999	Strength Change	Matrix 1	2.154462792506066	non-shared
ctrl_1815	chr19	42440000	42450000	NA	NA	4999	Complex	Matrix 2	-3.277981797381721	non-shared
ctrl_1816	chr19	42590000	42600000	NA	NA	44999	Merge	Matrix 2	-3.98855014682155	non-shared
ctrl_1817	chr19	42660000	42670000	NA	NA	4999	Merge	Matrix 2	-3.98855014682155	non-shared
ctrl_1818	chr19	42740000	42750000	NA	NA	84999	Merge	Matrix 2	-3.98855014682155	non-shared
ctrl_1819	chr19	43600000	43625000	NA	NA	34999	Split	Matrix 1	2.244101690883746	non-shared
ctrl_1820	chr19	45225000	45250000	NA	NA	104999	Merge	Matrix 2	-2.2624294921874464	non-shared
ctrl_1821	chr19	46100000	46125000	NA	NA	734999	Merge	Matrix 2	-2.2624294921874464	non-shared
ctrl_1822	chr19	46700000	46750000	NA	NA	424999	Strength Change	Matrix 2	-2.2768249575335755	non-shared
ctrl_1823	chr19	47350000	47360000	NA	NA	164999	Strength Change	Matrix 2	-2.2768249575335755	non-shared
ctrl_1824	chr19	47810000	47820000	NA	NA	154999	Strength Change	Matrix 1	2.093132555740049	non-shared
ctrl_1825	chr19	48200000	48225000	NA	NA	544999	Strength Change	Matrix 1	2.093132555740049	non-shared
ctrl_1826	chr19	48390000	48400000	NA	NA	414999	Complex	Matrix 2	-3.087322017638372	non-shared
ctrl_1827	chr19	49725000	49750000	NA	NA	739999	Complex	Matrix 1	4.443315392453624	non-shared
ctrl_1828	chr19	50250000	50260000	NA	NA	234999	Split	Matrix 1	2.709018889682913	non-shared
ctrl_1829	chr19	52970000	52980000	NA	NA	224999	Strength Change	Matrix 1	2.1188176824143268	non-shared
ctrl_1830	chr19	53650000	53655000	NA	NA	114999	Shifted	Matrix 2	-2.946521923467716	non-shared
ctrl_1831	chr19	53700000	53705000	NA	NA	164999	Shifted	Matrix 2	-2.946521923467716	non-shared
ctrl_1832	chr19	54040000	54050000	NA	NA	504999	Shifted	Matrix 2	-2.946521923467716	non-shared
ctrl_1833	chr19	55060000	55070000	NA	NA	34999	Strength Change	Matrix 2	-2.3952646469652077	non-shared
ctrl_1834	chr19	56560000	56570000	NA	NA	124999	Strength Change	Matrix 2	-5.9964513118404135	non-shared
ctrl_1835	chr19	56770000	56780000	NA	NA	334999	Strength Change	Matrix 2	-5.9964513118404135	non-shared
ctrl_1836	chr19	57650000	57660000	NA	NA	14999	Split	Matrix 1	2.331020547970709	non-shared
ctrl_1837	chr19	57815000	57820000	NA	NA	129999	Split	Matrix 1	2.331020547970709	non-shared
ctrl_1838	chr19	58070000	58080000	NA	NA	214999	Merge	Matrix 2	-2.0986112982577168	non-shared
ctrl_1839	chr19	58620000	58630000	NA	NA	314999	Merge	Matrix 2	-2.0986112982577168	non-shared
ctrl_1840	chr19	59740000	59745000	NA	NA	124999	Merge	Matrix 2	-2.382196420531643	non-shared
ctrl_1841	chr19	60140000	60145000	NA	NA	389999	Split	Matrix 1	3.658261195390304	non-shared
ctrl_1842	chr2	3325000	3350000	NA	NA	39999	Strength Change	Matrix 1	3.5664256287548564	non-shared
ctrl_1843	chr2	3510000	3520000	NA	NA	184999	Strength Change	Matrix 1	2.648314989205214	non-shared
ctrl_1844	chr2	3810000	3820000	NA	NA	0	Complex	Matrix 1	2.0009314452801563	non-shared
ctrl_1845	chr2	4210000	4230000	NA	NA	384999	Complex	Matrix 1	2.0009314452801563	non-shared
ctrl_1846	chr2	4490000	4500000	NA	NA	254999	Strength Change	Matrix 2	-2.1881050838085376	non-shared
ctrl_1847	chr2	4875000	4900000	NA	NA	109999	Strength Change	Matrix 2	-2.1881050838085376	non-shared
ctrl_1848	chr2	5085000	5090000	NA	NA	0	Strength Change	Matrix 1	3.0451572598495193	non-shared
ctrl_1849	chr2	5395000	5400000	NA	NA	104999	Split	Matrix 1	2.164829640783625	non-shared
ctrl_1850	chr2	6870000	6880000	NA	NA	764999	Complex	Matrix 1	2.05181618194244	non-shared
ctrl_1851	chr2	7000000	7010000	NA	NA	894999	Complex	Matrix 1	2.05181618194244	non-shared
ctrl_1852	chr2	7080000	7090000	NA	NA	974999	Complex	Matrix 1	2.05181618194244	non-shared
ctrl_1853	chr2	8650000	8680000	NA	NA	564999	Merge	Matrix 2	-2.417052504307421	non-shared
ctrl_1854	chr2	10275000	10300000	NA	NA	304999	Merge	Matrix 2	-2.231084264382743	non-shared
ctrl_1855	chr2	12000000	12005000	NA	NA	674999	Merge	Matrix 2	-2.096075732073803	non-shared
ctrl_1856	chr2	12300000	12305000	NA	NA	549999	Strength Change	Matrix 2	-2.367819261780378	non-shared
ctrl_1857	chr2	12700000	12710000	NA	NA	144999	Strength Change	Matrix 2	-2.367819261780378	non-shared
ctrl_1858	chr2	13230000	13240000	NA	NA	44999	Strength Change	Matrix 2	-2.5170992037847713	non-shared
ctrl_1859	chr2	15050000	15075000	NA	NA	159999	Merge	Matrix 2	-3.0396420320303887	non-shared
ctrl_1860	chr2	18050000	18075000	NA	NA	24999	Complex	Matrix 2	-2.0632032611816644	non-shared
ctrl_1861	chr2	19710000	19720000	NA	NA	384999	Merge	Matrix 2	-3.2641287135664254	non-shared
ctrl_1862	chr2	20490000	20500000	NA	NA	1164999	Merge	Matrix 2	-3.2641287135664254	non-shared
ctrl_1863	chr2	24290000	24300000	NA	NA	334999	Shifted	Matrix 1	12.052311002888494	non-shared
ctrl_1864	chr2	24350000	24360000	NA	NA	394999	Shifted	Matrix 1	12.052311002888494	non-shared
ctrl_1865	chr2	24400000	24410000	NA	NA	444999	Shifted	Matrix 1	12.052311002888494	non-shared
ctrl_1866	chr2	24560000	24570000	NA	NA	414999	Split	Matrix 1	2.8672190938800757	non-shared
ctrl_1867	chr2	26560000	26570000	NA	NA	114999	Complex	Matrix 2	-3.01220330746844	non-shared
ctrl_1868	chr2	27235000	27240000	NA	NA	164999	Strength Change	Matrix 2	-2.3557326020788785	non-shared
ctrl_1869	chr2	27280000	27290000	NA	NA	114999	Strength Change	Matrix 2	-2.3557326020788785	non-shared
ctrl_1870	chr2	27550000	27560000	NA	NA	104999	Strength Change	Matrix 2	-2.111454963843677	non-shared
ctrl_1871	chr2	27760000	27770000	NA	NA	84999	Strength Change	Matrix 2	-2.111454963843677	non-shared
ctrl_1872	chr2	27970000	27980000	NA	NA	294999	Strength Change	Matrix 2	-2.111454963843677	non-shared
ctrl_1873	chr2	28420000	28430000	NA	NA	284999	Split	Matrix 1	3.0692686126461317	non-shared
ctrl_1874	chr2	28690000	28700000	NA	NA	14999	Split	Matrix 1	3.0692686126461317	non-shared
ctrl_1875	chr2	28750000	28760000	NA	NA	24999	Split	Matrix 1	3.0692686126461317	non-shared
ctrl_1876	chr2	28840000	28850000	NA	NA	114999	Split	Matrix 1	3.0692686126461317	non-shared
ctrl_1877	chr2	28915000	28925000	NA	NA	189999	Split	Matrix 1	3.0692686126461317	non-shared
ctrl_1878	chr2	28975000	28980000	NA	NA	249999	Split	Matrix 1	3.0692686126461317	non-shared
ctrl_1879	chr2	31190000	31200000	NA	NA	354999	Strength Change	Matrix 1	3.3282179929753357	non-shared
ctrl_1880	chr2	31380000	31390000	NA	NA	164999	Strength Change	Matrix 1	3.3282179929753357	non-shared
ctrl_1881	chr2	31785000	31790000	NA	NA	64999	Strength Change	Matrix 2	-2.3966602747440193	non-shared
ctrl_1882	chr2	31845000	31850000	NA	NA	4999	Strength Change	Matrix 2	-2.3966602747440193	non-shared
ctrl_1883	chr2	37380000	37390000	NA	NA	94999	Complex	Matrix 2	-2.1660641157619502	non-shared
ctrl_1884	chr2	37780000	37790000	NA	NA	4999	Merge	Matrix 2	-2.4987430587392447	non-shared
ctrl_1885	chr2	39275000	39300000	NA	NA	349999	Strength Change	Matrix 2	-3.411453912461896	non-shared
ctrl_1886	chr2	43600000	43625000	NA	NA	269999	Strength Change	Matrix 2	-2.0242193445745027	non-shared
ctrl_1887	chr2	44920000	44950000	NA	NA	744999	Strength Change	Matrix 2	-3.0921485097146677	non-shared
ctrl_1888	chr2	46425000	46450000	NA	NA	0	Complex	Matrix 2	-3.2029818591054022	non-shared
ctrl_1889	chr2	47780000	47790000	NA	NA	0	Split	Matrix 1	2.040293206973061	non-shared
ctrl_1890	chr2	48000000	48010000	NA	NA	214999	Split	Matrix 1	2.040293206973061	non-shared
ctrl_1891	chr2	48810000	48820000	NA	NA	734999	Strength Change	Matrix 1	2.134348237086994	non-shared
ctrl_1892	chr2	48880000	48890000	NA	NA	664999	Strength Change	Matrix 1	2.134348237086994	non-shared
ctrl_1893	chr2	56100000	56125000	NA	NA	489999	Complex	Matrix 1	2.1898106874129653	non-shared
ctrl_1894	chr2	57100000	57125000	NA	NA	294999	Split	Matrix 1	6.549079927806942	non-shared
ctrl_1895	chr2	57350000	57400000	NA	NA	114999	Split	Matrix 1	2.6868627754877017	non-shared
ctrl_1896	chr2	57675000	57700000	NA	NA	149999	Split	Matrix 1	2.6868627754877017	non-shared
ctrl_1897	chr2	57900000	57925000	NA	NA	374999	Split	Matrix 1	2.6868627754877017	non-shared
ctrl_1898	chr2	57950000	57955000	NA	NA	424999	Split	Matrix 1	2.6868627754877017	non-shared
ctrl_1899	chr2	58030000	58040000	NA	NA	504999	Split	Matrix 1	2.6868627754877017	non-shared
ctrl_1900	chr2	58055000	58060000	NA	NA	529999	Split	Matrix 1	2.6868627754877017	non-shared
ctrl_1901	chr2	58125000	58150000	NA	NA	599999	Split	Matrix 1	2.6868627754877017	non-shared
ctrl_1902	chr2	58175000	58180000	NA	NA	649999	Split	Matrix 1	2.6868627754877017	non-shared
ctrl_1903	chr2	58200000	58210000	NA	NA	674999	Split	Matrix 1	2.6868627754877017	non-shared
ctrl_1904	chr2	58450000	58475000	NA	NA	679999	Strength Change	Matrix 1	5.347780838330169	non-shared
ctrl_1905	chr2	58650000	58675000	NA	NA	479999	Strength Change	Matrix 1	5.347780838330169	non-shared
ctrl_1906	chr2	59525000	59550000	NA	NA	359999	Strength Change	Matrix 1	5.347780838330169	non-shared
ctrl_1907	chr2	60400000	60425000	NA	NA	124999	Merge	Matrix 2	-2.374173191492541	non-shared
ctrl_1908	chr2	60800000	60810000	NA	NA	204999	Strength Change	Matrix 2	-2.38314327077436	non-shared
ctrl_1909	chr2	61400000	61410000	NA	NA	214999	Merge	Matrix 2	-2.8406127313006886	non-shared
ctrl_1910	chr2	62345000	62350000	NA	NA	0	Merge	Matrix 2	-3.763075932129774	non-shared
ctrl_1911	chr2	62455000	62460000	NA	NA	0	Complex	Matrix 2	-5.1920557672967975	non-shared
ctrl_1912	chr2	62650000	62675000	NA	NA	114999	Complex	Matrix 2	-2.559765066254619	non-shared
ctrl_1913	chr2	63425000	63475000	NA	NA	0	Split	Matrix 1	2.0073940928759986	non-shared
ctrl_1914	chr2	64965000	64970000	NA	NA	29999	Split	Matrix 1	3.967685303060782	non-shared
ctrl_1915	chr2	65020000	65025000	NA	NA	84999	Split	Matrix 1	3.967685303060782	non-shared
ctrl_1916	chr2	65110000	65115000	NA	NA	0	Merge	Matrix 2	-4.053314421650652	non-shared
ctrl_1917	chr2	65120000	65125000	NA	NA	0	Merge	Matrix 2	-4.053314421650652	non-shared
ctrl_1918	chr2	65410000	65415000	NA	NA	119999	Split	Matrix 1	2.0191845430599997	non-shared
ctrl_1919	chr2	65565000	65570000	NA	NA	19999	Split	Matrix 1	2.0191845430599997	non-shared
ctrl_1920	chr2	66250000	66260000	NA	NA	0	Merge	Matrix 2	-3.55043369133057	non-shared
ctrl_1921	chr2	66440000	66450000	NA	NA	184999	Merge	Matrix 2	-3.55043369133057	non-shared
ctrl_1922	chr2	66470000	66480000	NA	NA	214999	Merge	Matrix 2	-3.55043369133057	non-shared
ctrl_1923	chr2	66640000	66650000	NA	NA	354999	Strength Change	Matrix 2	-2.78473026141064	non-shared
ctrl_1924	chr2	66720000	66730000	NA	NA	274999	Strength Change	Matrix 2	-2.78473026141064	non-shared
ctrl_1925	chr2	66790000	66800000	NA	NA	204999	Strength Change	Matrix 2	-2.78473026141064	non-shared
ctrl_1926	chr2	66950000	66975000	NA	NA	29999	Strength Change	Matrix 2	-2.78473026141064	non-shared
ctrl_1927	chr2	67220000	67230000	NA	NA	204999	Strength Change	Matrix 2	-2.78473026141064	non-shared
ctrl_1928	chr2	67525000	67575000	NA	NA	49999	Strength Change	Matrix 2	-2.4791721386125243	non-shared
ctrl_1929	chr2	67820000	67830000	NA	NA	174999	Complex	Matrix 2	-2.020616244549178	non-shared
ctrl_1930	chr2	68000000	68025000	NA	NA	39999	Split	Matrix 1	2.084418881676402	non-shared
ctrl_1931	chr2	68325000	68360000	NA	NA	249999	Split	Matrix 1	2.084418881676402	non-shared
ctrl_1932	chr2	68560000	68565000	NA	NA	129999	Complex	Matrix 2	-4.5817948707376726	non-shared
ctrl_1933	chr2	68755000	68760000	NA	NA	49999	Complex	Matrix 2	-4.5817948707376726	non-shared
ctrl_1934	chr2	70120000	70130000	NA	NA	54999	Strength Change	Matrix 2	-2.273713156772252	non-shared
ctrl_1935	chr2	70220000	70230000	NA	NA	24999	Strength Change	Matrix 2	-2.273713156772252	non-shared
ctrl_1936	chr2	70250000	70260000	NA	NA	54999	Strength Change	Matrix 2	-2.273713156772252	non-shared
ctrl_1937	chr2	70270000	70280000	NA	NA	74999	Strength Change	Matrix 2	-2.273713156772252	non-shared
ctrl_1938	chr2	70560000	70570000	NA	NA	194999	Strength Change	Matrix 1	2.027828755051329	non-shared
ctrl_1939	chr2	71150000	71160000	NA	NA	184999	Shifted	Matrix 1	2.295642396953092	non-shared
ctrl_1940	chr2	73250000	73280000	NA	NA	624999	Strength Change	Matrix 1	3.6139879048948744	non-shared
ctrl_1941	chr2	73770000	73800000	NA	NA	104999	Strength Change	Matrix 1	3.6139879048948744	non-shared
ctrl_1942	chr2	73920000	73930000	NA	NA	4999	Strength Change	Matrix 1	3.6139879048948744	non-shared
ctrl_1943	chr2	73960000	73970000	NA	NA	44999	Strength Change	Matrix 1	3.6139879048948744	non-shared
ctrl_1944	chr2	73990000	74000000	NA	NA	74999	Strength Change	Matrix 1	3.6139879048948744	non-shared
ctrl_1945	chr2	74060000	74070000	NA	NA	144999	Strength Change	Matrix 1	3.6139879048948744	non-shared
ctrl_1946	chr2	74290000	74300000	NA	NA	214999	Complex	Matrix 2	-2.177520625805259	non-shared
ctrl_1947	chr2	75125000	75150000	NA	NA	144999	Split	Matrix 1	3.8391901642968618	non-shared
ctrl_1948	chr2	75780000	75790000	NA	NA	24999	Shifted	Matrix 2	-4.5120291394894645	non-shared
ctrl_1949	chr2	75960000	75970000	NA	NA	4999	Strength Change	Matrix 2	-4.082329173410274	non-shared
ctrl_1950	chr2	76250000	76260000	NA	NA	154999	Strength Change	Matrix 2	-2.7440724855304413	non-shared
ctrl_1951	chr2	76610000	76620000	NA	NA	104999	Shifted	Matrix 2	-2.733579670984954	non-shared
ctrl_1952	chr2	77385000	77390000	NA	NA	619999	Split	Matrix 1	3.1453939698966473	non-shared
ctrl_1953	chr2	77710000	77720000	NA	NA	414999	Strength Change	Matrix 1	3.2549362143450233	non-shared
ctrl_1954	chr2	77790000	77800000	NA	NA	334999	Strength Change	Matrix 1	3.2549362143450233	non-shared
ctrl_1955	chr2	77920000	77925000	NA	NA	209999	Strength Change	Matrix 1	3.2549362143450233	non-shared
ctrl_1956	chr2	78020000	78030000	NA	NA	104999	Strength Change	Matrix 1	3.2549362143450233	non-shared
ctrl_1957	chr2	78950000	78975000	NA	NA	84999	Strength Change	Matrix 2	-2.2485160037398764	non-shared
ctrl_1958	chr2	79860000	79870000	NA	NA	484999	Strength Change	Matrix 1	2.9013905669604063	non-shared
ctrl_1959	chr2	82050000	82075000	NA	NA	314999	Merge	Matrix 2	-2.3994721674244057	non-shared
ctrl_1960	chr2	82370000	82400000	NA	NA	394999	Merge	Matrix 2	-3.7480371522107943	non-shared
ctrl_1961	chr2	82510000	82520000	NA	NA	274999	Merge	Matrix 2	-3.7480371522107943	non-shared
ctrl_1962	chr2	82550000	82580000	NA	NA	214999	Merge	Matrix 2	-3.7480371522107943	non-shared
ctrl_1963	chr2	85100000	85130000	NA	NA	114999	Strength Change	Matrix 1	2.3325670096152074	non-shared
ctrl_1964	chr2	85240000	85250000	NA	NA	0	Strength Change	Matrix 1	2.3325670096152074	non-shared
ctrl_1965	chr2	85550000	85575000	NA	NA	24999	Merge	Matrix 2	-2.793634964906236	non-shared
ctrl_1966	chr2	90720000	90730000	NA	NA	154999	Merge	Matrix 2	-2.03038248641418	non-shared
ctrl_1967	chr2	91580000	91590000	NA	NA	184999	Merge	Matrix 2	-3.1350967148416298	non-shared
ctrl_1968	chr2	93655000	93660000	NA	NA	79999	Merge	Matrix 2	-2.217939351117985	non-shared
ctrl_1969	chr2	93820000	93825000	NA	NA	244999	Merge	Matrix 2	-2.217939351117985	non-shared
ctrl_1970	chr2	99230000	99240000	NA	NA	24999	Split	Matrix 1	2.708292037282227	non-shared
ctrl_1971	chr2	101460000	101480000	NA	NA	164999	Split	Matrix 1	2.5005823578002	non-shared
ctrl_1972	chr2	101520000	101530000	NA	NA	114999	Split	Matrix 1	2.5005823578002	non-shared
ctrl_1973	chr2	101590000	101600000	NA	NA	44999	Split	Matrix 1	2.5005823578002	non-shared
ctrl_1974	chr2	101650000	101660000	NA	NA	0	Split	Matrix 1	2.5005823578002	non-shared
ctrl_1975	chr2	101705000	101710000	NA	NA	0	Complex	Matrix 2	-7.176338802065655	non-shared
ctrl_1976	chr2	101825000	101830000	NA	NA	29999	Complex	Matrix 2	-2.685943663901629	non-shared
ctrl_1977	chr2	102685000	102690000	NA	NA	864999	Strength Change	Matrix 2	-2.574479900834285	non-shared
ctrl_1978	chr2	103015000	103020000	NA	NA	534999	Strength Change	Matrix 2	-2.574479900834285	non-shared
ctrl_1979	chr2	103850000	103880000	NA	NA	124999	Complex	Matrix 2	-2.466428516265667	non-shared
ctrl_1980	chr2	103975000	104000000	NA	NA	24999	Strength Change	Matrix 2	-2.2453232741353744	non-shared
