#peakID	chr	start	end	strand	PC1
chr4-96800000	chr4	96800000	96825000	+	-0.54764896743538
chr4-96825000	chr4	96825000	96850000	+	-0.846563400416357
chr4-96850000	chr4	96850000	96875000	+	-0.975389129144769
chr4-96875000	chr4	96875000	96900000	+	-1.04323798621266
chr4-96900000	chr4	96900000	96925000	+	-1.07087878848674
chr4-96925000	chr4	96925000	96950000	+	-1.04108335988484
chr4-96950000	chr4	96950000	96975000	+	-1.03085838344567
chr4-96975000	chr4	96975000	97000000	+	-1.05447916137752
chr4-97000000	chr4	97000000	97025000	+	-1.02477079545752
chr4-97025000	chr4	97025000	97050000	+	-0.958069684040078
chr4-97050000	chr4	97050000	97075000	+	-1.01427243239166
chr4-97075000	chr4	97075000	97100000	+	-1.05343115202816
chr4-97100000	chr4	97100000	97125000	+	-1.02502279973676
chr4-97125000	chr4	97125000	97150000	+	-1.02950015999673
chr4-97150000	chr4	97150000	97175000	+	-1.09685518426044
chr4-97175000	chr4	97175000	97200000	+	-1.08997878310318
chr4-97200000	chr4	97200000	97225000	+	-1.04439529448984
chr4-97225000	chr4	97225000	97250000	+	-1.06954161469192
chr4-97250000	chr4	97250000	97275000	+	-1.07914233988819
chr4-97275000	chr4	97275000	97300000	+	-1.10502286528354
chr4-97300000	chr4	97300000	97325000	+	-1.0944891181398
chr4-97325000	chr4	97325000	97350000	+	-1.05434769189093
chr4-97350000	chr4	97350000	97375000	+	-1.00497691235619
chr4-97375000	chr4	97375000	97400000	+	-0.932747323759769
chr4-97400000	chr4	97400000	97425000	+	-0.786845126283639
chr4-97425000	chr4	97425000	97450000	+	-0.635628818616282
chr4-97450000	chr4	97450000	97475000	+	-0.667559513801996
chr4-97475000	chr4	97475000	97500000	+	-0.72185499213865
chr4-97500000	chr4	97500000	97525000	+	-0.711111110090247
chr4-97525000	chr4	97525000	97550000	+	-0.56393045987398
chr4-97550000	chr4	97550000	97575000	+	-0.193584603868238
chr4-97575000	chr4	97575000	97600000	+	0.176283928671317
chr4-97600000	chr4	97600000	97625000	+	0.278259065803448
chr4-97625000	chr4	97625000	97650000	+	0.455235844411825
chr4-97650000	chr4	97650000	97675000	+	0.384978014512241
chr4-97675000	chr4	97675000	97700000	+	0.00654026894099678
chr4-97700000	chr4	97700000	97725000	+	-0.020372178064767
chr4-97725000	chr4	97725000	97750000	+	0.314717394517009
chr4-97750000	chr4	97750000	97775000	+	0.803186498681953
chr4-97775000	chr4	97775000	97800000	+	1.04602703220983
chr4-97800000	chr4	97800000	97825000	+	1.0891283976229
chr4-97825000	chr4	97825000	97850000	+	1.0810937333818
chr4-97850000	chr4	97850000	97875000	+	1.11725937653639
chr4-97875000	chr4	97875000	97900000	+	1.13213614559732
chr4-97900000	chr4	97900000	97925000	+	1.08858247463566
chr4-97925000	chr4	97925000	97950000	+	1.09585343527378
chr4-97950000	chr4	97950000	97975000	+	1.06526694310654
chr4-97975000	chr4	97975000	98000000	+	0.960325163383041
chr4-98000000	chr4	98000000	98025000	+	0.867201440008048
chr4-98025000	chr4	98025000	98050000	+	0.77077013423339
chr4-98050000	chr4	98050000	98075000	+	0.653006163218676
chr4-98075000	chr4	98075000	98100000	+	0.586270878782288
chr4-98100000	chr4	98100000	98125000	+	0.317090821351699
chr4-98125000	chr4	98125000	98150000	+	-0.236000351489946
chr4-98150000	chr4	98150000	98175000	+	-0.450659703233732
chr4-98175000	chr4	98175000	98200000	+	-0.452343841752213
chr4-98200000	chr4	98200000	98225000	+	-0.413385936536612
chr4-98225000	chr4	98225000	98250000	+	-0.410904529323011
chr4-98250000	chr4	98250000	98275000	+	-0.458912752894784
chr4-98275000	chr4	98275000	98300000	+	-0.392099104884393
chr4-98300000	chr4	98300000	98325000	+	0.0164041360404551
chr4-98325000	chr4	98325000	98350000	+	0.169667286575134
chr4-98350000	chr4	98350000	98375000	+	0.307195981937934
chr4-98375000	chr4	98375000	98400000	+	0.462583038398842
chr4-98400000	chr4	98400000	98425000	+	0.183287972819081
chr4-98425000	chr4	98425000	98450000	+	-0.107660004618685
chr4-98450000	chr4	98450000	98475000	+	-0.130572153371724
chr4-98475000	chr4	98475000	98500000	+	-0.166676516996372
chr4-98500000	chr4	98500000	98525000	+	-0.102723824991121
chr4-98525000	chr4	98525000	98550000	+	0.335281516084319
chr4-98550000	chr4	98550000	98575000	+	0.633086273097631
chr4-98575000	chr4	98575000	98600000	+	0.750341423161961
chr4-98600000	chr4	98600000	98625000	+	0.87287094276124
chr4-98625000	chr4	98625000	98650000	+	0.967230819216157
chr4-98650000	chr4	98650000	98675000	+	0.844884217862281
chr4-98675000	chr4	98675000	98700000	+	0.645393139861244
chr4-98700000	chr4	98700000	98725000	+	0.378604684798296
chr4-98725000	chr4	98725000	98750000	+	0.209947144500284
chr4-98750000	chr4	98750000	98775000	+	0.147091221061039
chr4-98775000	chr4	98775000	98800000	+	-0.0874551603240008
chr4-98800000	chr4	98800000	98825000	+	-0.324517467369841
chr4-98825000	chr4	98825000	98850000	+	-0.408883515637288
chr4-98850000	chr4	98850000	98875000	+	-0.332745138691327
chr4-98875000	chr4	98875000	98900000	+	-0.0600642230974411
chr4-98900000	chr4	98900000	98925000	+	0.487685489231312
chr4-98925000	chr4	98925000	98950000	+	0.59433552397073
chr4-98950000	chr4	98950000	98975000	+	0.406800481593791
chr4-98975000	chr4	98975000	99000000	+	0.381392229578447
chr4-99000000	chr4	99000000	99025000	+	0.390040884588522
chr4-99025000	chr4	99025000	99050000	+	0.39074285002089
chr4-99050000	chr4	99050000	99075000	+	0.400710838255956
chr4-99075000	chr4	99075000	99100000	+	0.507564277356046
chr4-99100000	chr4	99100000	99125000	+	0.664743749916784
chr4-99125000	chr4	99125000	99150000	+	0.492687861938225
chr4-99150000	chr4	99150000	99175000	+	0.322232822140319
chr4-99175000	chr4	99175000	99200000	+	0.560209136579935
chr4-99200000	chr4	99200000	99225000	+	0.508441555298732
chr4-99225000	chr4	99225000	99250000	+	0.150937849296202
chr4-99250000	chr4	99250000	99275000	+	-0.0762685268009472
chr4-99275000	chr4	99275000	99300000	+	-0.235367203049838
chr4-99300000	chr4	99300000	99325000	+	-0.536801570486228
chr4-99325000	chr4	99325000	99350000	+	-0.772316534659673
chr4-99350000	chr4	99350000	99375000	+	-0.811260326060836
chr4-99375000	chr4	99375000	99400000	+	-0.897853182801204
chr4-99400000	chr4	99400000	99425000	+	-0.947335239237519
chr4-99425000	chr4	99425000	99450000	+	-0.845291776538711
chr4-99450000	chr4	99450000	99475000	+	-0.842351524370133
chr4-99475000	chr4	99475000	99500000	+	-0.869666558003576
chr4-99500000	chr4	99500000	99525000	+	-0.853056238887737
chr4-99525000	chr4	99525000	99550000	+	-0.727246849840148
chr4-99550000	chr4	99550000	99575000	+	-0.431950340257727
chr4-99575000	chr4	99575000	99600000	+	-0.337627357301868
chr4-99600000	chr4	99600000	99625000	+	-0.328379159457158
chr4-99625000	chr4	99625000	99650000	+	0.176721149517411
chr4-99650000	chr4	99650000	99675000	+	0.390976260353279
chr4-99675000	chr4	99675000	99700000	+	0.383031642261814
chr4-99700000	chr4	99700000	99725000	+	0.546022320364747
chr4-99725000	chr4	99725000	99750000	+	0.305942587396043
chr4-99750000	chr4	99750000	99775000	+	-0.163389445360931
chr4-99775000	chr4	99775000	99800000	+	-0.302970111167025
chr4-99800000	chr4	99800000	99825000	+	0.0770995268728196
chr4-99825000	chr4	99825000	99850000	+	0.34921831609842
chr4-99850000	chr4	99850000	99875000	+	-0.00560120807275401
chr4-99875000	chr4	99875000	99900000	+	-0.0555195724834495
chr4-99900000	chr4	99900000	99925000	+	0.328440347788655
chr4-99925000	chr4	99925000	99950000	+	0.507445715657829
chr4-99950000	chr4	99950000	99975000	+	0.255991669230807
chr4-99975000	chr4	99975000	100000000	+	0.0398090118725861
chr4-100000000	chr4	100000000	100025000	+	-0.0134123195383971
chr4-100025000	chr4	100025000	100050000	+	-0.0233720579016056
chr4-100050000	chr4	100050000	100075000	+	-0.0125516899444573
chr4-100075000	chr4	100075000	100100000	+	0.387362393241653
chr4-100100000	chr4	100100000	100125000	+	0.842364150712768
chr4-100125000	chr4	100125000	100150000	+	0.900051783940908
chr4-100150000	chr4	100150000	100175000	+	0.856110988301132
chr4-100175000	chr4	100175000	100200000	+	0.929739855526424
chr4-100200000	chr4	100200000	100225000	+	0.970602444473514
chr4-100225000	chr4	100225000	100250000	+	0.890079814304779
chr4-100250000	chr4	100250000	100275000	+	0.717082271883756
chr4-100275000	chr4	100275000	100300000	+	0.65109533653766
chr4-100300000	chr4	100300000	100325000	+	0.581691730625222
chr4-100325000	chr4	100325000	100350000	+	0.621113541373618
chr4-100350000	chr4	100350000	100375000	+	0.786515829520638
chr4-100375000	chr4	100375000	100400000	+	0.802577980048874
chr4-100400000	chr4	100400000	100425000	+	0.469917406068258
chr4-100425000	chr4	100425000	100450000	+	-0.0834506902029238
chr4-100450000	chr4	100450000	100475000	+	-0.392075705634207
chr4-100475000	chr4	100475000	100500000	+	-0.477116727554268
chr4-100500000	chr4	100500000	100525000	+	-0.316476909682896
chr4-100525000	chr4	100525000	100550000	+	-0.213866523758328
chr4-100550000	chr4	100550000	100575000	+	-0.492530921510105
chr4-100575000	chr4	100575000	100600000	+	-0.643541742792878
chr4-100600000	chr4	100600000	100625000	+	-0.775566712461035
chr4-100625000	chr4	100625000	100650000	+	-0.886767456034886
chr4-100650000	chr4	100650000	100675000	+	-0.940556780786881
chr4-100675000	chr4	100675000	100700000	+	-0.963840639795578
chr4-100700000	chr4	100700000	100725000	+	-0.951202622630866
chr4-100725000	chr4	100725000	100750000	+	-0.921013585718993
chr4-100750000	chr4	100750000	100775000	+	-0.887107427659005
chr4-100775000	chr4	100775000	100800000	+	-0.825174711462679
chr4-100800000	chr4	100800000	100825000	+	-0.838913244597602
chr4-100825000	chr4	100825000	100850000	+	-0.897096127821842
chr4-100850000	chr4	100850000	100875000	+	-0.869005223516637
chr4-100875000	chr4	100875000	100900000	+	-0.855445442978923
chr4-100900000	chr4	100900000	100925000	+	-0.866442391172932
chr4-100925000	chr4	100925000	100950000	+	-0.817193543849225
chr4-100950000	chr4	100950000	100975000	+	-0.680495735682975
chr4-100975000	chr4	100975000	101000000	+	-0.481885758849211
chr4-101000000	chr4	101000000	101025000	+	-0.417929254213652
chr4-101025000	chr4	101025000	101050000	+	-0.458564370281216
chr4-101050000	chr4	101050000	101075000	+	-0.182364692137854
chr4-101075000	chr4	101075000	101100000	+	-0.049936128637077
chr4-101100000	chr4	101100000	101125000	+	-0.0400803956474607
chr4-101125000	chr4	101125000	101150000	+	0.273530932971651
chr4-101150000	chr4	101150000	101175000	+	0.508737142011221
chr4-101175000	chr4	101175000	101200000	+	0.712939671601813
chr4-101200000	chr4	101200000	101225000	+	0.904789566186665
chr4-101225000	chr4	101225000	101250000	+	0.961752262721936
chr4-101250000	chr4	101250000	101275000	+	1.01673013695956
chr4-101275000	chr4	101275000	101300000	+	0.948639062633102
chr4-101300000	chr4	101300000	101325000	+	0.812842821873126
chr4-101325000	chr4	101325000	101350000	+	1.01013363602711
chr4-101350000	chr4	101350000	101375000	+	1.20555316042155
chr4-101375000	chr4	101375000	101400000	+	1.23373260001111
chr4-101400000	chr4	101400000	101425000	+	1.35233278306457
chr4-101425000	chr4	101425000	101450000	+	1.42850536239502
chr4-101450000	chr4	101450000	101475000	+	1.40558919156146
chr4-101475000	chr4	101475000	101500000	+	1.31427060942268
chr4-101500000	chr4	101500000	101525000	+	1.32119468146688
chr4-101525000	chr4	101525000	101550000	+	1.32425806054445
chr4-101550000	chr4	101550000	101575000	+	1.33934471179317
chr4-101575000	chr4	101575000	101600000	+	1.31800078786768
chr4-101600000	chr4	101600000	101625000	+	1.2267278129135
chr4-101625000	chr4	101625000	101650000	+	1.16207937084609
chr4-101650000	chr4	101650000	101675000	+	0.887394437252368
chr4-101675000	chr4	101675000	101700000	+	0.352160819123281
chr4-101700000	chr4	101700000	101725000	+	0.0965249922154493
chr4-101725000	chr4	101725000	101750000	+	-0.104474750686597
chr4-101750000	chr4	101750000	101775000	+	-0.286219115864185
chr4-101775000	chr4	101775000	101800000	+	-0.309279103485331
chr4-101800000	chr4	101800000	101825000	+	-0.337215825038599
chr4-101825000	chr4	101825000	101850000	+	-0.299839692183024
chr4-101850000	chr4	101850000	101875000	+	-0.258486644830808
chr4-101875000	chr4	101875000	101900000	+	-0.264756223015055
chr4-101900000	chr4	101900000	101925000	+	-0.250299943331495
chr4-101925000	chr4	101925000	101950000	+	-0.205530834632625
chr4-101950000	chr4	101950000	101975000	+	-0.0367050794473211
chr4-101975000	chr4	101975000	102000000	+	0.352539170601184
chr4-102000000	chr4	102000000	102025000	+	0.511220062776219
chr4-102025000	chr4	102025000	102050000	+	0.524598561017022
chr4-102050000	chr4	102050000	102075000	+	0.813770825796443
chr4-102075000	chr4	102075000	102100000	+	1.23567662716043
chr4-102100000	chr4	102100000	102125000	+	1.35022742557124
chr4-102125000	chr4	102125000	102150000	+	1.34352125515696
chr4-102150000	chr4	102150000	102175000	+	1.33973334395111
chr4-102175000	chr4	102175000	102200000	+	1.31057413727902
chr4-102200000	chr4	102200000	102225000	+	1.23859059350021
chr4-102225000	chr4	102225000	102250000	+	1.27064277734929
chr4-102250000	chr4	102250000	102275000	+	1.34163293975149
chr4-102275000	chr4	102275000	102300000	+	1.3748213319242
chr4-102300000	chr4	102300000	102325000	+	1.38245612282529
chr4-102325000	chr4	102325000	102350000	+	1.35109968244877
chr4-102350000	chr4	102350000	102375000	+	1.35973498793563
chr4-102375000	chr4	102375000	102400000	+	1.38401513264296
chr4-102400000	chr4	102400000	102425000	+	1.36980620887337
chr4-102425000	chr4	102425000	102450000	+	1.33647179854294
chr4-102450000	chr4	102450000	102475000	+	1.28399442968265
chr4-102475000	chr4	102475000	102500000	+	1.28918909370188
chr4-102500000	chr4	102500000	102525000	+	1.37063621522508
chr4-102525000	chr4	102525000	102550000	+	1.39603300202035
chr4-102550000	chr4	102550000	102575000	+	1.40954069989721
chr4-102575000	chr4	102575000	102600000	+	1.4026765163436
chr4-102600000	chr4	102600000	102625000	+	1.26680053344841
chr4-102625000	chr4	102625000	102650000	+	1.14494108594591
chr4-102650000	chr4	102650000	102675000	+	1.04575671856346
chr4-102675000	chr4	102675000	102700000	+	0.931582672954421
chr4-102700000	chr4	102700000	102725000	+	0.938146094828935
chr4-102725000	chr4	102725000	102750000	+	1.1360794891406
chr4-102750000	chr4	102750000	102775000	+	1.33675909299043
chr4-102775000	chr4	102775000	102800000	+	1.37432918214538
chr4-102800000	chr4	102800000	102825000	+	1.36010364579411
chr4-102825000	chr4	102825000	102850000	+	1.33545053506308
chr4-102850000	chr4	102850000	102875000	+	1.22740681415587
chr4-102875000	chr4	102875000	102900000	+	1.07095196697818
chr4-102900000	chr4	102900000	102925000	+	1.04225922222866
chr4-102925000	chr4	102925000	102950000	+	0.981784774452662
chr4-102950000	chr4	102950000	102975000	+	0.889492882156317
chr4-102975000	chr4	102975000	103000000	+	0.652206122312596
chr4-103000000	chr4	103000000	103025000	+	0.26743444290157
chr4-103025000	chr4	103025000	103050000	+	0.0970764849491203
chr4-103050000	chr4	103050000	103075000	+	0.194211584810926
chr4-103075000	chr4	103075000	103100000	+	0.566174390982229
chr4-103100000	chr4	103100000	103125000	+	1.02721038198713
chr4-103125000	chr4	103125000	103150000	+	1.11364052720699
chr4-103150000	chr4	103150000	103175000	+	0.949746336649053
chr4-103175000	chr4	103175000	103200000	+	0.848522901368645
chr4-103200000	chr4	103200000	103225000	+	0.807456809431306
chr4-103225000	chr4	103225000	103250000	+	0.51874660728642
chr4-103250000	chr4	103250000	103275000	+	0.314257888942338
chr4-103275000	chr4	103275000	103300000	+	0.698674820920265
chr4-103300000	chr4	103300000	103325000	+	0.888805865256794
chr4-103325000	chr4	103325000	103350000	+	0.735967505864411
chr4-103350000	chr4	103350000	103375000	+	0.34795546763037
chr4-103375000	chr4	103375000	103400000	+	0.0377147180022436
chr4-103400000	chr4	103400000	103425000	+	-0.0301447800438537
chr4-103425000	chr4	103425000	103450000	+	-0.104740906910152
chr4-103450000	chr4	103450000	103475000	+	-0.112657672345003
chr4-103475000	chr4	103475000	103500000	+	-0.102384786366999
chr4-103500000	chr4	103500000	103525000	+	-0.0115748592562094
chr4-103525000	chr4	103525000	103550000	+	0.263986641299684
chr4-103550000	chr4	103550000	103575000	+	0.35131344762843
chr4-103575000	chr4	103575000	103600000	+	0.120930053412863
chr4-103600000	chr4	103600000	103625000	+	0.0429563450619873
chr4-103625000	chr4	103625000	103650000	+	0.110769536418484
chr4-103650000	chr4	103650000	103675000	+	0.310010597618692
chr4-103675000	chr4	103675000	103700000	+	0.489791273801492
chr4-103700000	chr4	103700000	103725000	+	0.340000306950886
chr4-103725000	chr4	103725000	103750000	+	0.244733336224193
chr4-103750000	chr4	103750000	103775000	+	0.394884637293111
chr4-103775000	chr4	103775000	103800000	+	0.411618978209484
chr4-103800000	chr4	103800000	103825000	+	0.273197886196204
chr4-103825000	chr4	103825000	103850000	+	0.299244085553362
chr4-103850000	chr4	103850000	103875000	+	0.583005542888111
chr4-103875000	chr4	103875000	103900000	+	0.725482888857237
chr4-103900000	chr4	103900000	103925000	+	0.606249778807686
chr4-103925000	chr4	103925000	103950000	+	0.408965982339238
chr4-103950000	chr4	103950000	103975000	+	0.198724866055634
chr4-103975000	chr4	103975000	104000000	+	0.0892498626678386
chr4-104000000	chr4	104000000	104025000	+	0.0731118828794419
chr4-104025000	chr4	104025000	104050000	+	0.118482486511772
chr4-104050000	chr4	104050000	104075000	+	0.163588415379596
chr4-104075000	chr4	104075000	104100000	+	0.0888278186655107
chr4-104100000	chr4	104100000	104125000	+	-0.011232033120599
chr4-104125000	chr4	104125000	104150000	+	0.000138478540642631
chr4-104150000	chr4	104150000	104175000	+	0.0914459730236271
chr4-104175000	chr4	104175000	104200000	+	0.320513063078198
chr4-104200000	chr4	104200000	104225000	+	0.365303410312078
chr4-104225000	chr4	104225000	104250000	+	0.213429677389124
chr4-104250000	chr4	104250000	104275000	+	0.135358128310671
chr4-104275000	chr4	104275000	104300000	+	0.155024510428352
chr4-104300000	chr4	104300000	104325000	+	0.255832622234528
chr4-104325000	chr4	104325000	104350000	+	0.505549603727742
chr4-104350000	chr4	104350000	104375000	+	0.978646581013967
chr4-104375000	chr4	104375000	104400000	+	1.18808937367398
chr4-104400000	chr4	104400000	104425000	+	1.25224513522052
chr4-104425000	chr4	104425000	104450000	+	1.27348304262832
chr4-104450000	chr4	104450000	104475000	+	1.28538753856904
chr4-104475000	chr4	104475000	104500000	+	1.27194335712913
chr4-104500000	chr4	104500000	104525000	+	1.25039360491517
chr4-104525000	chr4	104525000	104550000	+	1.23932846710564
chr4-104550000	chr4	104550000	104575000	+	1.20774153714311
chr4-104575000	chr4	104575000	104600000	+	1.15891012547822
chr4-104600000	chr4	104600000	104625000	+	1.1194979341489
chr4-104625000	chr4	104625000	104650000	+	1.1848420044829
chr4-104650000	chr4	104650000	104675000	+	1.12682680490158
chr4-104675000	chr4	104675000	104700000	+	0.961911528404214
chr4-104700000	chr4	104700000	104725000	+	0.886446405593603
chr4-104725000	chr4	104725000	104750000	+	0.688573101949677
chr4-104750000	chr4	104750000	104775000	+	0.400180540372356
chr4-104775000	chr4	104775000	104800000	+	0.195341700825532
chr4-104800000	chr4	104800000	104825000	+	0.07740343391263
chr4-104825000	chr4	104825000	104850000	+	0.0232312080924142
chr4-104850000	chr4	104850000	104875000	+	0.120498177950086
chr4-104875000	chr4	104875000	104900000	+	0.30663874782331
chr4-104900000	chr4	104900000	104925000	+	0.233266791347095
chr4-104925000	chr4	104925000	104950000	+	-0.0487702471294779
chr4-104950000	chr4	104950000	104975000	+	-0.0602285427497506
chr4-104975000	chr4	104975000	105000000	+	0.0812677947057672
chr4-105000000	chr4	105000000	105025000	+	0.178301928377181
chr4-105025000	chr4	105025000	105050000	+	0.290970495600361
chr4-105050000	chr4	105050000	105075000	+	0.44284381850809
chr4-105075000	chr4	105075000	105100000	+	0.753371514258031
chr4-105100000	chr4	105100000	105125000	+	0.657707662274611
chr4-105125000	chr4	105125000	105150000	+	0.0987077586299038
chr4-105150000	chr4	105150000	105175000	+	-0.270381793190629
chr4-105175000	chr4	105175000	105200000	+	-0.493735428133502
chr4-105200000	chr4	105200000	105225000	+	-0.579141951581475
chr4-105225000	chr4	105225000	105250000	+	-0.651781351509145
chr4-105250000	chr4	105250000	105275000	+	-0.770042956520238
chr4-105275000	chr4	105275000	105300000	+	-0.85858599572023
chr4-105300000	chr4	105300000	105325000	+	-0.763895929981069
chr4-105325000	chr4	105325000	105350000	+	-0.821512261636505
chr4-105350000	chr4	105350000	105375000	+	-0.96127188463567
chr4-105375000	chr4	105375000	105400000	+	-1.03005041708682
chr4-105400000	chr4	105400000	105425000	+	-1.06166808652571
chr4-105425000	chr4	105425000	105450000	+	-1.08657555522053
chr4-105450000	chr4	105450000	105475000	+	-1.09726638356361
chr4-105475000	chr4	105475000	105500000	+	-1.07607747041955
chr4-105500000	chr4	105500000	105525000	+	-1.10543422499082
chr4-105525000	chr4	105525000	105550000	+	-1.13787076384038
chr4-105550000	chr4	105550000	105575000	+	-1.13927892038988
chr4-105575000	chr4	105575000	105600000	+	-1.18314640696943
chr4-105600000	chr4	105600000	105625000	+	-1.15651751486429
chr4-105625000	chr4	105625000	105650000	+	-1.14070257756474
chr4-105650000	chr4	105650000	105675000	+	-1.15675963390253
chr4-105675000	chr4	105675000	105700000	+	-1.15901595968446
chr4-105700000	chr4	105700000	105725000	+	-1.17550177736558
chr4-105725000	chr4	105725000	105750000	+	-1.17827715691946
chr4-105750000	chr4	105750000	105775000	+	-1.16615564418508
chr4-105775000	chr4	105775000	105800000	+	-1.13177945495188
chr4-105800000	chr4	105800000	105825000	+	-1.12516395309674
chr4-105825000	chr4	105825000	105850000	+	-1.1141121306338
chr4-105850000	chr4	105850000	105875000	+	-1.08689770849341
chr4-105875000	chr4	105875000	105900000	+	-1.05573648782032
chr4-105900000	chr4	105900000	105925000	+	-1.04572670036198
chr4-105925000	chr4	105925000	105950000	+	-1.01048344322403
chr4-105950000	chr4	105950000	105975000	+	-0.995333164017909
chr4-105975000	chr4	105975000	106000000	+	-1.00621233304851
chr4-106000000	chr4	106000000	106025000	+	-1.00973141925631
chr4-106025000	chr4	106025000	106050000	+	-0.986861282160732
chr4-106050000	chr4	106050000	106075000	+	-0.95993637641332
chr4-106075000	chr4	106075000	106100000	+	-0.851495988661971
chr4-106100000	chr4	106100000	106125000	+	-0.756594207633729
chr4-106125000	chr4	106125000	106150000	+	-0.722109822195777
chr4-106150000	chr4	106150000	106175000	+	-0.71510866883039
chr4-106175000	chr4	106175000	106200000	+	-0.600960199986605
chr4-106200000	chr4	106200000	106225000	+	-0.228672936586314
chr4-106225000	chr4	106225000	106250000	+	0.210289132361563
chr4-106250000	chr4	106250000	106275000	+	0.514783537294441
chr4-106275000	chr4	106275000	106300000	+	0.614256574288932
chr4-106300000	chr4	106300000	106325000	+	0.777249793439202
chr4-106325000	chr4	106325000	106350000	+	0.795380697731687
chr4-106350000	chr4	106350000	106375000	+	0.622458236462034
chr4-106375000	chr4	106375000	106400000	+	0.613343432642545
chr4-106400000	chr4	106400000	106425000	+	0.7193354457883
chr4-106425000	chr4	106425000	106450000	+	0.871615801790506
chr4-106450000	chr4	106450000	106475000	+	1.01074192938293
chr4-106475000	chr4	106475000	106500000	+	0.890642856653513
chr4-106500000	chr4	106500000	106525000	+	0.815721201161295
chr4-106525000	chr4	106525000	106550000	+	1.04195895151829
chr4-106550000	chr4	106550000	106575000	+	1.20868848863362
chr4-106575000	chr4	106575000	106600000	+	1.22477991962352
chr4-106600000	chr4	106600000	106625000	+	1.23565384147467
chr4-106625000	chr4	106625000	106650000	+	1.41281896077335
chr4-106650000	chr4	106650000	106675000	+	1.42369219692959
chr4-106675000	chr4	106675000	106700000	+	1.3578971723242
chr4-106700000	chr4	106700000	106725000	+	1.24498645901569
chr4-106725000	chr4	106725000	106750000	+	1.17655315737774
chr4-106750000	chr4	106750000	106775000	+	1.31137235999692
chr4-106775000	chr4	106775000	106800000	+	1.41703954432815
chr4-106800000	chr4	106800000	106825000	+	1.41791877635786
chr4-106825000	chr4	106825000	106850000	+	1.47982321501217
chr4-106850000	chr4	106850000	106875000	+	1.45734054729107
chr4-106875000	chr4	106875000	106900000	+	1.4247612141165
chr4-106900000	chr4	106900000	106925000	+	1.53222179197571
chr4-106925000	chr4	106925000	106950000	+	1.54141091713566
chr4-106950000	chr4	106950000	106975000	+	1.55305421335933
chr4-106975000	chr4	106975000	107000000	+	1.54815453132993
chr4-107000000	chr4	107000000	107025000	+	1.54451122610024
chr4-107025000	chr4	107025000	107050000	+	1.55945389667624
chr4-107050000	chr4	107050000	107075000	+	1.55945322272001
chr4-107075000	chr4	107075000	107100000	+	1.45711843328294
chr4-107100000	chr4	107100000	107125000	+	1.42572505983384
chr4-107125000	chr4	107125000	107150000	+	1.38611109534173
chr4-107150000	chr4	107150000	107175000	+	1.39699549123697
chr4-107175000	chr4	107175000	107200000	+	1.45648004330391
chr4-107200000	chr4	107200000	107225000	+	1.42175434532786
chr4-107225000	chr4	107225000	107250000	+	1.43002785895658
chr4-107250000	chr4	107250000	107275000	+	1.43271621389277
chr4-107275000	chr4	107275000	107300000	+	1.41534977751861
chr4-107300000	chr4	107300000	107325000	+	1.44059038020443
chr4-107325000	chr4	107325000	107350000	+	1.39834671202566
chr4-107350000	chr4	107350000	107375000	+	1.3737158775853
chr4-107375000	chr4	107375000	107400000	+	1.30440559160734
chr4-107400000	chr4	107400000	107425000	+	1.18139953668502
chr4-107425000	chr4	107425000	107450000	+	1.15139284036498
chr4-107450000	chr4	107450000	107475000	+	1.07063441820687
chr4-107475000	chr4	107475000	107500000	+	1.00143980276708
chr4-107500000	chr4	107500000	107525000	+	1.05160862766463
chr4-107525000	chr4	107525000	107550000	+	1.20223482496437
chr4-107550000	chr4	107550000	107575000	+	1.156041308789
chr4-107575000	chr4	107575000	107600000	+	1.0734586107628
chr4-107600000	chr4	107600000	107625000	+	1.19307746914079
chr4-107625000	chr4	107625000	107650000	+	1.23021884294647
chr4-107650000	chr4	107650000	107675000	+	1.16613832923402
chr4-107675000	chr4	107675000	107700000	+	1.1672161942113
chr4-107700000	chr4	107700000	107725000	+	1.278905943675
chr4-107725000	chr4	107725000	107750000	+	1.42413007282971
chr4-107750000	chr4	107750000	107775000	+	1.42804448068836
chr4-107775000	chr4	107775000	107800000	+	1.5141888499586
chr4-107800000	chr4	107800000	107825000	+	1.5915980208767
chr4-107825000	chr4	107825000	107850000	+	1.5785957152319
chr4-107850000	chr4	107850000	107875000	+	1.55937828140873
chr4-107875000	chr4	107875000	107900000	+	1.52296666615038
chr4-107900000	chr4	107900000	107925000	+	1.4707797678347
chr4-107925000	chr4	107925000	107950000	+	1.45662478548413
chr4-107950000	chr4	107950000	107975000	+	1.50626136645058
chr4-107975000	chr4	107975000	108000000	+	1.55548576248406
chr4-108000000	chr4	108000000	108025000	+	1.55293526443848
chr4-108025000	chr4	108025000	108050000	+	1.5583563345414
chr4-108050000	chr4	108050000	108075000	+	1.5580925979
chr4-108075000	chr4	108075000	108100000	+	1.48948090127912
chr4-108100000	chr4	108100000	108125000	+	1.42568040155261
chr4-108125000	chr4	108125000	108150000	+	1.3987992244901
chr4-108150000	chr4	108150000	108175000	+	1.37976812247435
chr4-108175000	chr4	108175000	108200000	+	1.42620282383245
chr4-108200000	chr4	108200000	108225000	+	1.41746587325813
chr4-108225000	chr4	108225000	108250000	+	1.47229719928914
chr4-108250000	chr4	108250000	108275000	+	1.53094530642998
