TAD_name	chr1	start1	end1	Difference	pvalue	adj_pvalue	TAD_size	significant	direction
chr5:90207000-90374998	chr5	90207000	90374998	0.149901666666666	0.249539880884933	0.552256200847902	167998	FALSE	Increased_in_Mutant
chr18:23301000-23576998	chr18	23301000	23576998	-0.105099333333334	0.120178542383935	0.424981798924095	275998	FALSE	Decreased_in_Mutant
chr16:90291000-90938998	chr16	90291000	90938998	0.246198333333333	0.00136060986746582	0.177920154319876	647998	FALSE	Increased_in_Mutant
chr12:110406000-110867998	chr12	110406000	110867998	-0.116538666666667	0.0758510374317244	0.363508539906809	461998	FALSE	Decreased_in_Mutant
chr11:34116000-34223998	chr11	34116000	34223998	-0.062774666666667	0.543120353733954	0.77347159161616	107998	FALSE	Decreased_in_Mutant
chr1:144750000-144797998	chr1	144750000	144797998	-0.0727783333333335	0.468537010782908	0.721689348467943	47998	FALSE	Decreased_in_Mutant
chr9:102621000-102884998	chr9	102621000	102884998	0.0614576666666664	0.492302438047585	0.73873938106328	263998	FALSE	Increased_in_Mutant
chr8:95094000-95219998	chr8	95094000	95219998	0.0717569999999998	0.148030089888367	0.459053997453619	125998	FALSE	Increased_in_Mutant
chrX:164472000-166160998	chrX	164472000	166160998	0.281773333333333	0.184237619573294	0.500441356648046	1688998	FALSE	Increased_in_Mutant
chrX:119418000-119474998	chrX	119418000	119474998	0.277856666666667	0.0523521386392273	0.321077816718606	56998	FALSE	Increased_in_Mutant
chr5:65814000-65948998	chr5	65814000	65948998	0.129007333333333	0.0820626564349428	0.371061949367801	134998	FALSE	Increased_in_Mutant
chr7:114723000-114824998	chr7	114723000	114824998	0.0514379999999996	0.305393091545744	0.596820739373789	101998	FALSE	Increased_in_Mutant
chr3:126993000-127175998	chr3	126993000	127175998	0.0518306666666664	0.263897393068099	0.565760124193674	182998	FALSE	Increased_in_Mutant
chr17:75609000-75938998	chr17	75609000	75938998	0.131733333333333	0.045083017664389	0.304318265159842	329998	FALSE	Increased_in_Mutant
chr10:40254000-40535998	chr10	40254000	40535998	-0.0102300000000003	0.909922634088971	0.966603149533875	281998	FALSE	Decreased_in_Mutant
chr1:85845000-86018998	chr1	85845000	86018998	0.0492023333333331	0.445096496812368	0.707606387637002	173998	FALSE	Increased_in_Mutant
chr9:101169000-102620998	chr9	101169000	102620998	-0.0240736666666669	0.769889419283652	0.900428858505605	1451998	FALSE	Decreased_in_Mutant
chr13:74334000-74564998	chr13	74334000	74564998	0.0374746666666663	0.450327631050941	0.709904848437985	230998	FALSE	Increased_in_Mutant
chr17:86148000-86477998	chr17	86148000	86477998	0.0533869999999989	0.789857871786207	0.910091098780731	329998	FALSE	Increased_in_Mutant
chr16:37101000-37691998	chr16	37101000	37691998	-0.080653333333334	0.21400766229773	0.518880344107208	590998	FALSE	Decreased_in_Mutant
chr1:180861000-181217998	chr1	180861000	181217998	0.0713633333333331	0.185576172455625	0.501090514422936	356998	FALSE	Increased_in_Mutant
chr3:91983000-92210998	chr3	91983000	92210998	-0.0303820000000001	0.70238195212994	0.861887102616301	227998	FALSE	Decreased_in_Mutant
chr14:70662000-72536998	chr14	70662000	72536998	0.201621666666666	0.00559525783174732	0.194181733207822	1874998	FALSE	Increased_in_Mutant
chr2:108870000-109703998	chr2	108870000	109703998	-0.0522220000000002	0.247879636527821	0.551393040229814	833998	FALSE	Decreased_in_Mutant
chr1:133905000-134051998	chr1	133905000	134051998	0.019901333333333	0.761070200724759	0.895855681299278	146998	FALSE	Increased_in_Mutant
chr16:16416000-16595998	chr16	16416000	16595998	0.0757456666666665	0.313693460251445	0.605081079035728	179998	FALSE	Increased_in_Mutant
chr7:75372000-75569998	chr7	75372000	75569998	0.0398646666666664	0.391905065690024	0.672401240219897	197998	FALSE	Increased_in_Mutant
chr19:29643000-29828998	chr19	29643000	29828998	-0.031086666666667	0.601616079499688	0.809723255359939	185998	FALSE	Decreased_in_Mutant
chr14:31644000-31793998	chr14	31644000	31793998	-0.136066	0.0375531539173794	0.292945520950956	149998	FALSE	Decreased_in_Mutant
chr5:53124000-53333998	chr5	53124000	53333998	-0.117583	0.148778709148447	0.459128293652934	209998	FALSE	Decreased_in_Mutant
chr13:113043000-113270998	chr13	113043000	113270998	0.103438666666666	0.25599247891142	0.556998451823383	227998	FALSE	Increased_in_Mutant
chr17:24528000-24668998	chr17	24528000	24668998	0.0624656666666665	0.339331175927061	0.629056236070819	140998	FALSE	Increased_in_Mutant
chr12:80973000-81191998	chr12	80973000	81191998	0.0670729999999999	0.559744277923933	0.784613082446369	218998	FALSE	Increased_in_Mutant
chr6:85029000-85139998	chr6	85029000	85139998	0.142732333333333	0.158291821603882	0.471307834895997	110998	FALSE	Increased_in_Mutant
chr1:164310000-165137998	chr1	164310000	165137998	0.0194369999999991	0.791157454187667	0.910813227925145	827998	FALSE	Increased_in_Mutant
chr19:13971000-15971998	chr19	13971000	15971998	0.317721333333333	0.000878561356248712	0.1566565783849	2000998	FALSE	Increased_in_Mutant
chr1:33999000-34184998	chr1	33999000	34184998	0.039204333333333	0.433357216965139	0.702350010603083	185998	FALSE	Increased_in_Mutant
chr3:130086000-130700998	chr3	130086000	130700998	0.205168333333333	0.035530730389561	0.290711086779145	614998	FALSE	Increased_in_Mutant
chr11:105345000-105599998	chr11	105345000	105599998	0.140212	0.0534987281807616	0.321676655142696	254998	FALSE	Increased_in_Mutant
chr1:10224000-10778998	chr1	10224000	10778998	0.176473333333333	0.0885634425105832	0.375068334443444	554998	FALSE	Increased_in_Mutant
chr9:106959000-107291998	chr9	106959000	107291998	0.0318213333333331	0.521756657724131	0.760643833406112	332998	FALSE	Increased_in_Mutant
chr9:35271000-35552998	chr9	35271000	35552998	0.016420999999999	0.891577291984441	0.956680855374528	281998	FALSE	Increased_in_Mutant
chr10:14724000-15185998	chr10	14724000	15185998	0.0384976666666665	0.380622871307144	0.665994006737339	461998	FALSE	Increased_in_Mutant
chr17:23742000-23843998	chr17	23742000	23843998	-0.114796333333334	0.188000239127568	0.502143200686288	101998	FALSE	Decreased_in_Mutant
chr16:64749000-65570998	chr16	64749000	65570998	0.0949679999999998	0.103572780294656	0.398112121784646	821998	FALSE	Increased_in_Mutant
chr9:43134000-43214998	chr9	43134000	43214998	0.0747309999999999	0.38071684233936	0.665994006737339	80998	FALSE	Increased_in_Mutant
chr4:64509000-65597998	chr4	64509000	65597998	0.379076999999999	0.000241995311536901	0.155861168585197	1088998	FALSE	Increased_in_Mutant
chr16:90936000-91076998	chr16	90936000	91076998	0.0583206666666662	0.349288166536831	0.638673659533929	140998	FALSE	Increased_in_Mutant
chr16:88365000-88550998	chr16	88365000	88550998	0.0102786666666664	0.865591704067461	0.945096009656427	185998	FALSE	Increased_in_Mutant
chr2:33147000-33356998	chr2	33147000	33356998	0.0940713333333329	0.222889293493652	0.52677522474377	209998	FALSE	Increased_in_Mutant
chr17:32334000-32504998	chr17	32334000	32504998	0.132421333333333	0.0653140285256486	0.344983494899008	170998	FALSE	Increased_in_Mutant
chr13:83715000-84068998	chr13	83715000	84068998	0.332779999999999	0.00464468154552199	0.183027531489495	353998	FALSE	Increased_in_Mutant
chr4:127344000-128603998	chr4	127344000	128603998	0.0499433333333329	0.380843991089211	0.665994006737339	1259998	FALSE	Increased_in_Mutant
chr14:28506000-28952998	chr14	28506000	28952998	0.117567	0.0390309258297146	0.297419253034751	446998	FALSE	Increased_in_Mutant
chr6:127497000-127958998	chr6	127497000	127958998	-0.000773000000000389	0.991280162888386	0.999397489236858	461998	FALSE	Decreased_in_Mutant
chr8:36195000-36353998	chr8	36195000	36353998	0.0793036666666662	0.316104988799497	0.606198126176011	158998	FALSE	Increased_in_Mutant
chr5:117099000-117503998	chr5	117099000	117503998	0.0140106666666662	0.868183648881605	0.946036815191489	404998	FALSE	Increased_in_Mutant
chr3:142485000-142565998	chr3	142485000	142565998	-0.0480313333333337	0.493928790660825	0.739891592267418	80998	FALSE	Decreased_in_Mutant
chr7:108936000-109034998	chr7	108936000	109034998	0.0736959999999995	0.285425156757853	0.579479185549611	98998	FALSE	Increased_in_Mutant
chr5:8046000-8444998	chr5	8046000	8444998	0.022347	0.631598816864329	0.827881348285695	398998	FALSE	Increased_in_Mutant
chr13:94971000-95369998	chr13	94971000	95369998	0.208422	0.00495863976226052	0.187249884592705	398998	FALSE	Increased_in_Mutant
chr15:64128000-64655998	chr15	64128000	64655998	0.101884666666666	0.058052130468899	0.32979400467966	527998	FALSE	Increased_in_Mutant
chr1:25689000-25832998	chr1	25689000	25832998	-0.000806666666666637	0.994695583415399	1	143998	FALSE	Decreased_in_Mutant
chr15:61977000-63824998	chr15	61977000	63824998	0.189397333333333	0.00601541716236975	0.200541804641318	1847998	FALSE	Increased_in_Mutant
chr9:58536000-58661998	chr9	58536000	58661998	0.0216193333333328	0.745512956136958	0.888255933476352	125998	FALSE	Increased_in_Mutant
chr16:62778000-62855998	chr16	62778000	62855998	-0.0138636666666669	0.761053282790212	0.895855681299278	77998	FALSE	Decreased_in_Mutant
chr5:63894000-64283998	chr5	63894000	64283998	0.0731376666666663	0.109110051383217	0.407245686028461	389998	FALSE	Increased_in_Mutant
chr6:87093000-87344998	chr6	87093000	87344998	0.110396	0.126580837024128	0.434336977585252	251998	FALSE	Increased_in_Mutant
chr9:95466000-95864998	chr9	95466000	95864998	-0.0840213333333336	0.226359030096893	0.529878924685845	398998	FALSE	Decreased_in_Mutant
chr2:5982000-6182998	chr2	5982000	6182998	0.0252386666666663	0.647820267572218	0.838517798151674	200998	FALSE	Increased_in_Mutant
chr8:73221000-73361998	chr8	73221000	73361998	0.0567409999999998	0.248442486707381	0.551555304930224	140998	FALSE	Increased_in_Mutant
chr5:139356000-139475998	chr5	139356000	139475998	-0.0320966666666668	0.742877969559826	0.886449962831953	119998	FALSE	Decreased_in_Mutant
chr5:137013000-137117998	chr5	137013000	137117998	0.0327773333333328	0.663616563229201	0.847927167891821	104998	FALSE	Increased_in_Mutant
chr2:84444000-84818998	chr2	84444000	84818998	-0.0745430000000001	0.249627939777711	0.552256200847902	374998	FALSE	Decreased_in_Mutant
chr3:121161000-121301998	chr3	121161000	121301998	-0.193636666666667	0.0698497553060678	0.353645366506263	140998	FALSE	Decreased_in_Mutant
chr7:143148000-143474998	chr7	143148000	143474998	0.275634333333333	0.0133736850008738	0.221651683139482	326998	FALSE	Increased_in_Mutant
chr2:68559000-68762998	chr2	68559000	68762998	0.160752999999999	0.0952635182788312	0.384293679665144	203998	FALSE	Increased_in_Mutant
chr4:119235000-121235998	chr4	119235000	121235998	-0.125367333333333	0.0320639150309193	0.28371583077368	2000998	FALSE	Decreased_in_Mutant
chr7:121071000-121127998	chr7	121071000	121127998	0.226276666666666	0.0266899471556898	0.267987799499169	56998	FALSE	Increased_in_Mutant
chr8:95703000-95924998	chr8	95703000	95924998	0.129085	0.0864890660268131	0.373942274602551	221998	FALSE	Increased_in_Mutant
chr5:122919000-123059998	chr5	122919000	123059998	-0.00214566666666694	0.962208976258979	0.987218773062536	140998	FALSE	Decreased_in_Mutant
chr5:67521000-67736998	chr5	67521000	67736998	0.0465596666666663	0.41629312982467	0.68995249177031	215998	FALSE	Increased_in_Mutant
chr19:41307000-41486998	chr19	41307000	41486998	-0.0419410000000003	0.572054299871044	0.793054365853397	179998	FALSE	Decreased_in_Mutant
chr17:29043000-29102998	chr17	29043000	29102998	0.0864393333333335	0.427787602025186	0.69980692504658	59998	FALSE	Increased_in_Mutant
chr5:105390000-105881998	chr5	105390000	105881998	0.174460666666666	0.042216824366702	0.300837331872764	491998	FALSE	Increased_in_Mutant
chr18:34074000-34268998	chr18	34074000	34268998	0.121156	0.125291423583117	0.433533418246059	194998	FALSE	Increased_in_Mutant
chr15:75540000-75689998	chr15	75540000	75689998	-0.0718110000000006	0.594626343886758	0.805768559810909	149998	FALSE	Decreased_in_Mutant
chr17:83019000-83261998	chr17	83019000	83261998	0.225403666666666	0.0851029827543343	0.3735717519717	242998	FALSE	Increased_in_Mutant
chr15:7452000-7814998	chr15	7452000	7814998	0.290410666666666	0.00234112895055292	0.183027531489495	362998	FALSE	Increased_in_Mutant
chr12:101976000-102392998	chr12	101976000	102392998	0.0945859999999995	0.207461801089503	0.514871920306262	416998	FALSE	Increased_in_Mutant
chr11:93000000-93095998	chr11	93000000	93095998	0.0809156666666664	0.14257616953376	0.453968445764381	95998	FALSE	Increased_in_Mutant
chr2:27546000-27770998	chr2	27546000	27770998	0.0110470000000002	0.935892102212799	0.977988388328069	224998	FALSE	Increased_in_Mutant
chr17:26301000-26459998	chr17	26301000	26459998	0.00769366666666646	0.926965263739532	0.974959605653413	158998	FALSE	Increased_in_Mutant
chr10:40635000-40991998	chr10	40635000	40991998	0.0750589999999995	0.0864546620012667	0.373942274602551	356998	FALSE	Increased_in_Mutant
chr12:72450000-72665998	chr12	72450000	72665998	0.135003	0.0402779059612935	0.300063599201564	215998	FALSE	Increased_in_Mutant
chr6:101262000-101627998	chr6	101262000	101627998	0.207846666666666	0.0174856862543954	0.244281217055383	365998	FALSE	Increased_in_Mutant
chr5:73845000-74297998	chr5	73845000	74297998	0.0212463333333327	0.75212961302941	0.893056768995426	452998	FALSE	Increased_in_Mutant
chr15:85890000-86045998	chr15	85890000	86045998	-0.036663000000001	0.618192298820189	0.821506089318002	155998	FALSE	Decreased_in_Mutant
chr17:45429000-45728998	chr17	45429000	45728998	-0.153559666666667	0.178793605050846	0.494671873578343	299998	FALSE	Decreased_in_Mutant
chr9:123252000-123446998	chr9	123252000	123446998	-0.0263566666666669	0.700525441116	0.861376756049931	194998	FALSE	Decreased_in_Mutant
chrX:142545000-142814998	chrX	142545000	142814998	0.350135333333333	0.0292026029827495	0.274300479041447	269998	FALSE	Increased_in_Mutant
chr9:62466000-62549998	chr9	62466000	62549998	0.0963706666666668	0.557269798882866	0.783267771139794	83998	FALSE	Increased_in_Mutant
chr14:36858000-37043998	chr14	36858000	37043998	-0.102705333333333	0.270786477907018	0.570934008410365	185998	FALSE	Decreased_in_Mutant
chr19:58905000-59216998	chr19	58905000	59216998	0.184869333333333	0.0857881267142372	0.373942274602551	311998	FALSE	Increased_in_Mutant
chr14:56667000-56807998	chr14	56667000	56807998	0.0244606666666664	0.729383294136859	0.879990903868805	140998	FALSE	Increased_in_Mutant
chr16:59403000-59645998	chr16	59403000	59645998	0.138521999999999	0.271489719541981	0.571377020655915	242998	FALSE	Increased_in_Mutant
chr1:146136000-146183998	chr1	146136000	146183998	-0.0916563333333336	0.393502896923925	0.672612677220835	47998	FALSE	Decreased_in_Mutant
chr1:151485000-151712998	chr1	151485000	151712998	0.198590333333333	0.0253861025932807	0.260856849314161	227998	FALSE	Increased_in_Mutant
chr18:6408000-6524998	chr18	6408000	6524998	0.211428	0.0131798313718763	0.221384005004261	116998	FALSE	Increased_in_Mutant
chr5:135975000-136067998	chr5	135975000	136067998	0.0610026666666666	0.35982112185264	0.646743716193194	92998	FALSE	Increased_in_Mutant
chr4:28806000-28967998	chr4	28806000	28967998	-0.0846586666666671	0.196112279379955	0.504776802724612	161998	FALSE	Decreased_in_Mutant
chr2:143100000-143801998	chr2	143100000	143801998	0.197783	0.0296836370759921	0.277065139566706	701998	FALSE	Increased_in_Mutant
chr1:86433000-86540998	chr1	86433000	86540998	0.099475	0.267321840758289	0.568388667171511	107998	FALSE	Increased_in_Mutant
chr4:6207000-6521998	chr4	6207000	6521998	0.0426066666666663	0.576765219216084	0.796790180279226	314998	FALSE	Increased_in_Mutant
chr8:122268000-122339998	chr8	122268000	122339998	-0.0768726666666672	0.387670289549667	0.669869672471045	71998	FALSE	Decreased_in_Mutant
chr6:97278000-97415998	chr6	97278000	97415998	-0.0346713333333336	0.393880349935949	0.672612677220835	137998	FALSE	Decreased_in_Mutant
chr17:86478000-86909998	chr17	86478000	86909998	0.170783666666666	0.044147542719675	0.303179157629155	431998	FALSE	Increased_in_Mutant
chr4:108666000-108824998	chr4	108666000	108824998	-0.0268126666666667	0.577880464377027	0.797003523990102	158998	FALSE	Decreased_in_Mutant
chr10:8241000-8525998	chr10	8241000	8525998	-0.0284850000000005	0.650542600621763	0.839939023174816	284998	FALSE	Decreased_in_Mutant
chr15:9441000-10460998	chr15	9441000	10460998	0.0769179999999997	0.315833901048178	0.606198126176011	1019998	FALSE	Increased_in_Mutant
chr15:76656000-76715998	chr15	76656000	76715998	-0.0253443333333333	0.677216146560231	0.851434443172891	59998	FALSE	Decreased_in_Mutant
chr13:104799000-104945998	chr13	104799000	104945998	0.11568	0.377556697957757	0.663048207837585	146998	FALSE	Increased_in_Mutant
chr16:19716000-19859998	chr16	19716000	19859998	0.185019666666667	0.0235891002438225	0.2562589020185	143998	FALSE	Increased_in_Mutant
chr8:79647000-80735998	chr8	79647000	80735998	0.18995	0.0439056890705369	0.303179157629155	1088998	FALSE	Increased_in_Mutant
chr1:6189000-7226998	chr1	6189000	7226998	-0.0850756666666674	0.0871405280513397	0.374391440974567	1037998	FALSE	Decreased_in_Mutant
chr11:97266000-97316998	chr11	97266000	97316998	0.0573903333333334	0.511702157533839	0.752401526249809	50998	FALSE	Increased_in_Mutant
chr4:129285000-129335998	chr4	129285000	129335998	-0.207286666666667	0.00565849241262985	0.195067095104726	50998	FALSE	Decreased_in_Mutant
chr11:78552000-78836998	chr11	78552000	78836998	0.071007	0.242243508738976	0.545690043362143	284998	FALSE	Increased_in_Mutant
chr3:9705000-9953998	chr3	9705000	9953998	-0.0137163333333332	0.860691286446336	0.94233212835359	248998	FALSE	Decreased_in_Mutant
chr13:30264000-30539998	chr13	30264000	30539998	0.238968	0.0159445589541511	0.238292816045998	275998	FALSE	Increased_in_Mutant
chr4:25194000-26561998	chr4	25194000	26561998	-0.0319446666666666	0.577066475111981	0.796790180279226	1367998	FALSE	Decreased_in_Mutant
chr17:87975000-88649998	chr17	87975000	88649998	0.00734766666666612	0.940810058198608	0.98043708402761	674998	FALSE	Increased_in_Mutant
chr18:36993000-37229998	chr18	36993000	37229998	0.274247333333333	0.0519295903890778	0.320439035682484	236998	FALSE	Increased_in_Mutant
chr1:135708000-135797998	chr1	135708000	135797998	0.133725	0.216696831314208	0.521748440222996	89998	FALSE	Increased_in_Mutant
chr5:21258000-21425998	chr5	21258000	21425998	0.159447333333333	0.0552543119960384	0.324409481361637	167998	FALSE	Increased_in_Mutant
chr14:64620000-64760998	chr14	64620000	64760998	0.0186199999999997	0.773054226570757	0.901751275794583	140998	FALSE	Increased_in_Mutant
chr18:66528000-67019998	chr18	66528000	67019998	0.169203333333333	0.00869458427968263	0.211952305463462	491998	FALSE	Increased_in_Mutant
chr4:150027000-150104998	chr4	150027000	150104998	-0.0427220000000002	0.620503509949522	0.82307572710319	77998	FALSE	Decreased_in_Mutant
chr15:34530000-34928998	chr15	34530000	34928998	0.0413963333333329	0.363947501405052	0.649852392874836	398998	FALSE	Increased_in_Mutant
chr2:152904000-153149998	chr2	152904000	153149998	-0.0282340000000002	0.610155766354491	0.814433522926967	245998	FALSE	Decreased_in_Mutant
chr4:123753000-123905998	chr4	123753000	123905998	0.0589703333333333	0.391822854832664	0.672401240219897	152998	FALSE	Increased_in_Mutant
chr15:102753000-103181998	chr15	102753000	103181998	0.0858403333333332	0.163125217471696	0.476720183821327	428998	FALSE	Increased_in_Mutant
chr4:52416000-53009998	chr4	52416000	53009998	0.124096666666666	0.0245124799483513	0.257630150026269	593998	FALSE	Increased_in_Mutant
chr5:116028000-117104998	chr5	116028000	117104998	0.115969	0.200792271122624	0.507374416413136	1076998	FALSE	Increased_in_Mutant
chr14:121026000-121229998	chr14	121026000	121229998	0.0789383333333328	0.189202324293987	0.50274242346074	203998	FALSE	Increased_in_Mutant
chr4:72201000-73064998	chr4	72201000	73064998	0.317460333333333	0.00070268701988376	0.155861168585197	863998	FALSE	Increased_in_Mutant
chr3:90789000-91886998	chr3	90789000	91886998	0.00403466666666656	0.927553971830874	0.974959605653413	1097998	FALSE	Increased_in_Mutant
chr3:83280000-83777998	chr3	83280000	83777998	0.162286	0.014761584742336	0.233669303422187	497998	FALSE	Increased_in_Mutant
chrX:101799000-101948998	chrX	101799000	101948998	0.149925	0.0993417867583503	0.39153687448737	149998	FALSE	Increased_in_Mutant
chr9:76260000-77393998	chr9	76260000	77393998	-0.0173646666666672	0.803529604394801	0.916033398783834	1133998	FALSE	Decreased_in_Mutant
chr11:58392000-58505998	chr11	58392000	58505998	0.0516523333333331	0.355530573634721	0.643714494490596	113998	FALSE	Increased_in_Mutant
chr18:46599000-46739998	chr18	46599000	46739998	0.0758799999999994	0.413202415584785	0.687695426774678	140998	FALSE	Increased_in_Mutant
chr11:58173000-58232998	chr11	58173000	58232998	0.0827299999999999	0.320800482152079	0.609426632332256	59998	FALSE	Increased_in_Mutant
chr19:24285000-24638998	chr19	24285000	24638998	-0.152830000000001	0.0128847098109888	0.220618657061666	353998	FALSE	Decreased_in_Mutant
chr2:32775000-32858998	chr2	32775000	32858998	-0.0242200000000003	0.714486804584675	0.869326431768538	83998	FALSE	Decreased_in_Mutant
chr10:76827000-77033998	chr10	76827000	77033998	-0.0564513333333334	0.382637995785091	0.66822731381449	206998	FALSE	Decreased_in_Mutant
chr5:33666000-33746998	chr5	33666000	33746998	0.263111666666666	0.0254980884322232	0.260856849314161	80998	FALSE	Increased_in_Mutant
chr7:108807000-108932998	chr7	108807000	108932998	1.86666666666002e-05	0.999747338567387	1	125998	FALSE	Increased_in_Mutant
chr5:24897000-25013998	chr5	24897000	25013998	0.081523	0.195891253364218	0.504458999574885	116998	FALSE	Increased_in_Mutant
chr6:120963000-121184998	chr6	120963000	121184998	0.0819829999999996	0.102475375956934	0.396684400369354	221998	FALSE	Increased_in_Mutant
chr1:92481000-92630998	chr1	92481000	92630998	0.0996743333333334	0.235891780635662	0.538779327591435	149998	FALSE	Increased_in_Mutant
chr3:36204000-36449998	chr3	36204000	36449998	0.0197866666666667	0.834933872501078	0.930082519324229	245998	FALSE	Increased_in_Mutant
chr4:35385000-36494998	chr4	35385000	36494998	-0.00296766666666676	0.949950924141474	0.983449614838859	1109998	FALSE	Decreased_in_Mutant
chr9:91794000-91955998	chr9	91794000	91955998	-0.0187450000000005	0.786823172075061	0.908465995914327	161998	FALSE	Decreased_in_Mutant
chr4:14499000-14657998	chr4	14499000	14657998	0.0588499999999997	0.401863733848388	0.679097178996737	158998	FALSE	Increased_in_Mutant
chr2:152106000-152204998	chr2	152106000	152204998	0.0384803333333329	0.758045591518261	0.895088412492386	98998	FALSE	Increased_in_Mutant
chr8:15138000-15218998	chr8	15138000	15218998	-0.0910820000000003	0.157215304245451	0.471307834895997	80998	FALSE	Decreased_in_Mutant
chr9:64335000-64700998	chr9	64335000	64700998	0.141480333333333	0.148056510955416	0.459053997453619	365998	FALSE	Increased_in_Mutant
chr10:62493000-62561998	chr10	62493000	62561998	0.150884333333333	0.10393567286971	0.398112121784646	68998	FALSE	Increased_in_Mutant
chr1:60990000-62990998	chr1	60990000	62990998	0.0537159999999998	0.198731993680727	0.506161182120425	2000998	FALSE	Increased_in_Mutant
chr16:22296000-22577998	chr16	22296000	22577998	0.156620666666666	0.0494916009911464	0.31476767704675	281998	FALSE	Increased_in_Mutant
chr1:170892000-171002998	chr1	170892000	171002998	0.0330103333333328	0.792662320525748	0.911667450942759	110998	FALSE	Increased_in_Mutant
chr15:31308000-31451998	chr15	31308000	31451998	-0.00129766666666684	0.986384139222049	0.998284395284733	143998	FALSE	Decreased_in_Mutant
chr8:84693000-84818998	chr8	84693000	84818998	0.148170666666666	0.340343190768421	0.629482862678987	125998	FALSE	Increased_in_Mutant
chr1:48270000-48536998	chr1	48270000	48536998	0.152071333333333	0.00672510082945646	0.208236505324068	266998	FALSE	Increased_in_Mutant
chr11:105258000-105917998	chr11	105258000	105917998	-0.0128223333333338	0.879014035668942	0.95061806884695	659998	FALSE	Decreased_in_Mutant
chr8:100911000-102110998	chr8	100911000	102110998	0.0149899999999996	0.714512951036196	0.869326431768538	1199998	FALSE	Increased_in_Mutant
chr14:121584000-121763998	chr14	121584000	121763998	-0.0321433333333336	0.536698005646894	0.770640513718797	179998	FALSE	Decreased_in_Mutant
chr2:29187000-29606998	chr2	29187000	29606998	0.00659499999999972	0.936264076088463	0.977988388328069	419998	FALSE	Increased_in_Mutant
chr18:25164000-25493998	chr18	25164000	25493998	0.0394349999999998	0.359692242804494	0.646743716193194	329998	FALSE	Increased_in_Mutant
chr4:48687000-49331998	chr4	48687000	49331998	0.116630666666666	0.278978051730368	0.574914850796415	644998	FALSE	Increased_in_Mutant
chr13:113682000-113870998	chr13	113682000	113870998	0.000394666666666333	0.996512885091603	1	188998	FALSE	Increased_in_Mutant
chr17:73299000-73748998	chr17	73299000	73748998	-0.0287403333333338	0.696366747889204	0.859406313445125	449998	FALSE	Decreased_in_Mutant
chr11:72213000-72569998	chr11	72213000	72569998	0.0320439999999996	0.659718262141912	0.845287472035314	356998	FALSE	Increased_in_Mutant
chr16:81195000-81338998	chr16	81195000	81338998	0.0405369999999999	0.666671093109459	0.848268471788656	143998	FALSE	Increased_in_Mutant
chr10:119796000-120134998	chr10	119796000	120134998	0.0551169999999997	0.360201364423054	0.646961186325672	338998	FALSE	Increased_in_Mutant
chr8:44685000-44936998	chr8	44685000	44936998	0.110022666666667	0.0364375048477395	0.292213992065277	251998	FALSE	Increased_in_Mutant
chr5:69594000-71501998	chr5	69594000	71501998	0.0475239999999999	0.602284670857161	0.80978003978221	1907998	FALSE	Increased_in_Mutant
chr5:90378000-90578998	chr5	90378000	90578998	0.0261186666666664	0.684685571614767	0.855349566527972	200998	FALSE	Increased_in_Mutant
chr4:136644000-136880998	chr4	136644000	136880998	0.0795849999999999	0.55419534643603	0.780338084232407	236998	FALSE	Increased_in_Mutant
chr2:32625000-32693998	chr2	32625000	32693998	-0.0137700000000003	0.808883988662687	0.918884102236363	68998	FALSE	Decreased_in_Mutant
chr3:14670000-15251998	chr3	14670000	15251998	0.0426229999999999	0.583565264408878	0.798842168670261	581998	FALSE	Increased_in_Mutant
chr14:31122000-31202998	chr14	31122000	31202998	0.162777333333333	0.113464202049053	0.413603391441088	80998	FALSE	Increased_in_Mutant
chr7:79779000-79919998	chr7	79779000	79919998	0.108900333333333	0.1155632852895	0.416940958634831	140998	FALSE	Increased_in_Mutant
chr6:5634000-5813998	chr6	5634000	5813998	0.111814999999999	0.276486360871766	0.57405596197554	179998	FALSE	Increased_in_Mutant
chr7:131892000-132221998	chr7	131892000	132221998	0.183142333333333	0.0674126787609706	0.350342675249225	329998	FALSE	Increased_in_Mutant
chr15:46809000-46862998	chr15	46809000	46862998	-0.145978333333334	0.291697685442745	0.583282572089881	53998	FALSE	Decreased_in_Mutant
chr8:120168000-120623998	chr8	120168000	120623998	-0.127933333333334	0.115790746678299	0.416940958634831	455998	FALSE	Decreased_in_Mutant
chr2:131154000-131264998	chr2	131154000	131264998	0.00514466666666661	0.912083596820552	0.967678885391652	110998	FALSE	Increased_in_Mutant
chr14:67035000-67205998	chr14	67035000	67205998	-0.0105249999999999	0.909265468296099	0.966603149533875	170998	FALSE	Decreased_in_Mutant
chr9:55422000-55937998	chr9	55422000	55937998	0.012297333333333	0.824447044810738	0.927333434046169	515998	FALSE	Increased_in_Mutant
chr15:102687000-102749998	chr15	102687000	102749998	-0.0204483333333341	0.875637808410568	0.949907627712333	62998	FALSE	Decreased_in_Mutant
chr10:77514000-77573998	chr10	77514000	77573998	-0.0165126666666672	0.836391932583404	0.930648085627432	59998	FALSE	Decreased_in_Mutant
chr6:52323000-52586998	chr6	52323000	52586998	0.0112156666666667	0.825634499351612	0.92812086872765	263998	FALSE	Increased_in_Mutant
