loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_overlaps	is_merged	anchor1_chr	anchor1_start	anchor1_end	anchor1_midpoint	anchor1_size	anchor2_chr	anchor2_start	anchor2_end	anchor2_midpoint	anchor2_size	loop_distance	distance_category	is_intrachromosomal	anchor1_nearest_gene_idx	anchor1_distance_to_tss	anchor2_nearest_gene_idx	anchor2_distance_to_tss	anchor1_nearest_gene	anchor2_nearest_gene	anchor1_H3K27ac_overlap	anchor1_H3K4me1_overlap	anchor1_type	anchor1_is_promoter	anchor2_H3K27ac_overlap	anchor2_H3K4me1_overlap	anchor2_type	anchor2_is_promoter	loop_type	anchor1_H3K27me3_overlap	anchor2_H3K27me3_overlap	anchor1_H3K4me3_overlap	anchor2_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor2_Bivalent_Promoter_overlap
loop_21951	chr17	14110000	14120000	chr17	14200000	14210000	chr17:14110000-14120000_chr17:14200000-14210000	TRUE	0.45780161583678203	5.73232220153274	83.530487488545	1.40998237803265e-8	4.49446777177958e-6	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr17	14110000	14120000	14115000	10000	chr17	14200000	14210000	14205000	10000	90000	<100kb	TRUE	11305	84303	11305	0	240025	240025	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_13587	chr19	16800000	16810000	chr19	17030000	17040000	chr19:16800000-16810000_chr19:17030000-17040000	FALSE	0.362304637220602	4.98095931757112	22.616398141905	1.209138254115e-4	0.0024181064181188	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr19	16800000	16810000	16805000	10000	chr19	17030000	17040000	17035000	10000	230000	100-500kb	TRUE	13402	19066	14727	73881	271564	353211	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17560	chr2	167070000	167075000	chr2	167275000	167280000	chr2:167070000-167075000_chr2:167275000-167280000	TRUE	0.496344555902839	5.16255791735616	28.7817850611155	5.58791357660659e-5	0.0029295003479457	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr2	167070000	167075000	167072500	5000	chr2	167275000	167280000	167277500	5000	205000	100-500kb	TRUE	662	4723	7166	34395	100217443	19223	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17626	chr4	58080000	58085000	chr4	58205000	58210000	chr4:58080000-58085000_chr4:58205000-58210000	FALSE	0.322262930970404	5.74881611951494	15.4041766215355	0.0011369382138815	0.0198297021940038	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr4	58080000	58085000	58082500	5000	chr4	58205000	58210000	58207500	5000	125000	100-500kb	TRUE	19056	70875	17794	0	67402	64817	FALSE	FALSE	Other	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
loop_19970	chr4	45410000	45420000	chr4	45760000	45770000	chr4:45410000-45420000_chr4:45760000-45770000	TRUE	0.53146528715076	5.37186590448457	94.6525861497521	5.03219868475236e-9	2.53086045851812e-6	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	3	TRUE	chr4	45410000	45420000	45415000	10000	chr4	45760000	45770000	45765000	10000	350000	100-500kb	TRUE	10273	1233	205	0	230125	100040567	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_22178	chr4	47120000	47130000	chr4	47400000	47410000	chr4:47120000-47130000_chr4:47400000-47410000	FALSE	0.719235304073705	4.90192049642258	117.596407733691	7.99975894610254e-10	6.70557572104417e-7	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	3	TRUE	chr4	47120000	47130000	47125000	10000	chr4	47400000	47410000	47405000	10000	280000	100-500kb	TRUE	10275	28090	9063	46777	230145	21812	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17643	chr4	48690000	48695000	chr4	48770000	48775000	chr4:48690000-48695000_chr4:48770000-48775000	FALSE	0.390219091582256	4.98876597460517	17.470422892975	6.591334871088e-4	0.0137341116630258	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr4	48690000	48695000	48692500	5000	chr4	48770000	48775000	48772500	5000	80000	<100kb	TRUE	19471	26485	19471	106485	68016	68016	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_17651	chr5	131535000	131540000	chr5	131770000	131775000	chr5:131535000-131540000_chr5:131770000-131775000	TRUE	0.461580471748057	5.01040871083027	23.5514344976403	1.595251558957e-4	0.0055777320879021	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr5	131535000	131540000	131537500	5000	chr5	131770000	131775000	131772500	5000	235000	100-500kb	TRUE	16399	120281	22825	105268	545809	75369	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
loop_20108	chr5	21260000	21270000	chr5	21420000	21430000	chr5:21260000-21270000_chr5:21420000-21430000	TRUE	0.392037050674005	5.17729583224952	23.4930657880196	9.79004166404289e-5	0.0020956210649871	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr5	21260000	21270000	21265000	10000	chr5	21420000	21430000	21425000	10000	160000	100-500kb	TRUE	8385	73744	22741	0	212167	75172	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Active_Promoter	TRUE	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
loop_22291	chr7	134220000	134230000	chr7	134340000	134350000	chr7:134220000-134230000_chr7:134340000-134350000	FALSE	0.746621130928402	4.89803205270265	124.524449567471	4.8778690445747e-10	5.08961242090346e-7	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	2	TRUE	chr7	134220000	134230000	134225000	10000	chr7	134340000	134350000	134345000	10000	120000	100-500kb	TRUE	3214	2145	3214	107853	11489	11489	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_22297	chr7	118310000	118320000	chr7	118400000	118410000	chr7:118310000-118320000_chr7:118400000-118410000	TRUE	0.46079191713743	5.09984093343139	40.1312563223437	3.50411540501218e-6	1.948529234551e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr7	118310000	118320000	118315000	10000	chr7	118400000	118410000	118405000	10000	90000	<100kb	TRUE	19292	66134	2940	38221	67745	110058	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19288	chr16	59470000	59480000	chr16	59610000	59620000	chr16:59470000-59480000_chr16:59610000-59620000	FALSE	0.340003413770746	5.18385975123646	28.8250464412328	2.96538205774855e-5	8.918732337648e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr16	59470000	59480000	59475000	10000	chr16	59610000	59620000	59615000	10000	140000	100-500kb	TRUE	18763	0	9622	9020	67014	224273	FALSE	TRUE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17920	chr4	47290000	47295000	chr4	47350000	47355000	chr4:47290000-47295000_chr4:47350000-47355000	TRUE	0.326913189355618	5.68501683453708	14.0348769092242	0.001667501944983	0.0254974659648678	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr4	47290000	47295000	47292500	5000	chr4	47350000	47355000	47352500	5000	60000	<100kb	TRUE	9063	58221	9063	0	21812	21812	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
loop_17960	chr7	118315000	118320000	chr7	118350000	118355000	chr7:118315000-118320000_chr7:118350000-118355000	FALSE	0.350628045098715	5.866473841514	15.8645867403645	0.0010036058398938	0.018241328143512	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr7	118315000	118320000	118317500	5000	chr7	118350000	118355000	118352500	5000	35000	<100kb	TRUE	19292	71134	2940	93221	67745	110058	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_553	chr1	170630000	170640000	chr1	170770000	170780000	chr1:170630000-170640000_chr1:170770000-170780000	TRUE	0.417605096911417	5.27648995566615	43.8673025863498	1.8940747206431e-6	1.25858654137e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr1	170630000	170640000	170635000	10000	chr1	170770000	170780000	170775000	10000	140000	100-500kb	TRUE	14040	4531	9891	87770	320078	226641	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2650	chr12	75280000	75290000	chr12	75370000	75380000	chr12:75280000-75290000_chr12:75370000-75380000	FALSE	0.365495065129327	5.71595750543211	49.7118211251087	7.76357968279225e-7	6.91753288901395e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr12	75280000	75290000	75285000	10000	chr12	75370000	75380000	75375000	10000	90000	<100kb	TRUE	24022	18321	8997	36780	80837	217674	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4100	chr11	29260000	29270000	chr11	29360000	29370000	chr11:29260000-29270000_chr11:29360000-29370000	TRUE	0.307703700184583	5.96326944105447	41.845475623173	2.62981189171675e-6	1.587144072888e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr11	29260000	29270000	29265000	10000	chr11	29360000	29370000	29365000	10000	100000	<100kb	TRUE	8823	12590	2776	3657	216618	108686	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_4358	chr1	65040000	65050000	chr1	65170000	65180000	chr1:65040000-65050000_chr1:65170000-65180000	TRUE	0.356735703033614	4.52712413763799	21.115342678177	1.754857691989e-4	0.0031458607144338	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr1	65040000	65050000	65045000	10000	chr1	65170000	65180000	65175000	10000	130000	100-500kb	TRUE	4143	1148	5420	6499	12968	15926	FALSE	TRUE	Other	FALSE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Enhancer-Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
loop_4728	chr5	125520000	125530000	chr5	125800000	125810000	chr5:125520000-125530000_chr5:125800000-125810000	TRUE	0.413662071514431	3.57771618368526	17.6462395298838	4.403034887072e-4	0.0060724854091545	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr5	125520000	125530000	125525000	10000	chr5	125800000	125810000	125805000	10000	280000	100-500kb	TRUE	8020	1773	8020	268225	208151	208151	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_4770	chr6	52300000	52310000	chr6	52580000	52590000	chr6:52300000-52310000_chr6:52580000-52590000	FALSE	0.47380044367011	4.92295793039189	44.4398540684986	1.72933408759633e-6	1.181848200944e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr6	52300000	52310000	52305000	10000	chr6	52580000	52590000	52585000	10000	280000	100-500kb	TRUE	4575	3497	17173	50388	14028	58875	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5288	chr12	104840000	104850000	chr12	104930000	104940000	chr12:104840000-104850000_chr12:104930000-104940000	FALSE	0.311488687430879	5.11751413852244	23.4380093381441	9.91938877525594e-5	0.0021098994716862	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr12	104840000	104850000	104845000	10000	chr12	104930000	104940000	104935000	10000	90000	<100kb	TRUE	24316	15075	24316	64923	94040	94040	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_5419	chr16	26230000	26240000	chr16	26520000	26530000	chr16:26230000-26240000_chr16:26520000-26530000	TRUE	0.396347628796757	3.96676638696467	20.2463197758705	2.191849998667e-4	0.0036936671012545	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr16	26230000	26240000	26235000	10000	chr16	26520000	26530000	26525000	10000	290000	100-500kb	TRUE	8279	124215	377	0	210530	100043057	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5784	chrX	102150000	102160000	chrX	102470000	102480000	chrX:102150000-102160000_chrX:102470000-102480000	TRUE	0.395103575567581	3.14790662592256	11.180248635241	0.0032362461721147	0.0251003164384169	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chrX	102150000	102160000	102155000	10000	chrX	102470000	102480000	102475000	10000	320000	100-500kb	TRUE	10964	0	20517	25358	236930	70315	FALSE	TRUE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5838	chr3	50900000	50910000	chr3	51120000	51130000	chr3:50900000-50910000_chr3:51120000-51130000	TRUE	0.397672657385281	3.90044712744914	20.8775925939075	1.86399162618e-4	0.0032651593253654	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr3	50900000	50910000	50905000	10000	chr3	51120000	51130000	51125000	10000	220000	100-500kb	TRUE	3819	314446	3819	94446	12457	12457	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20116	chr7	73650000	73675000	chr7	73800000	73825000	chr7:73650000-73675000_chr7:73800000-73825000	FALSE	0.447081598469699	5.40120976540093	55.7465415956922	3.41260235741308e-6	2.29323705028e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr7	73650000	73675000	73662500	25000	chr7	73800000	73825000	73812500	25000	150000	100-500kb	TRUE	11714	11600	1729	0	244061	102465712	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6192	chr10	115520000	115530000	chr10	115610000	115620000	chr10:115520000-115530000_chr10:115610000-115620000	TRUE	0.314063395294494	5.72012086059298	30.4378284019357	2.12253912746499e-5	6.961928338085e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr10	115520000	115530000	115525000	10000	chr10	115610000	115620000	115615000	10000	90000	<100kb	TRUE	23608	39985	4698	22219	77798	14160	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_7238	chr5	84410000	84420000	chr5	84750000	84760000	chr5:84410000-84420000_chr5:84750000-84760000	TRUE	0.870564439075675	4.43871361495321	92.2787781746864	6.21537356343882e-9	2.75816342132838e-6	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr5	84410000	84420000	84415000	10000	chr5	84750000	84760000	84755000	10000	340000	100-500kb	TRUE	4514	0	4514	332617	13839	13839	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Repressed_Promoter-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_8715	chr9	60270000	60280000	chr9	60590000	60600000	chr9:60270000-60280000_chr9:60590000-60600000	FALSE	0.320757558987953	5.48332837409212	35.163312480092	8.46614453646038e-6	3.561445783441e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr9	60270000	60280000	60275000	10000	chr9	60590000	60600000	60595000	10000	320000	100-500kb	TRUE	7958	242045	1124	44117	207596	100504561	FALSE	TRUE	Poised_Enhancer	FALSE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_9786	chr11	85840000	85850000	chr11	86170000	86180000	chr11:85840000-85850000_chr11:86170000-86180000	FALSE	0.415170082952445	4.91588559130789	35.9254970679885	7.35607534174418e-6	3.236044399047e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr11	85840000	85850000	85845000	10000	chr11	86170000	86180000	86175000	10000	330000	100-500kb	TRUE	8545	7448	11040	21192	21385	237911	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_10635	chr12	104750000	104760000	chr12	104930000	104940000	chr12:104750000-104760000_chr12:104930000-104940000	TRUE	0.482824654620063	4.89619573395754	58.0537578928044	2.46186726804931e-7	3.14224082486974e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr12	104750000	104760000	104755000	10000	chr12	104930000	104940000	104935000	10000	180000	100-500kb	TRUE	7120	0	24316	64923	192119	94040	TRUE	TRUE	Active_Promoter	TRUE	FALSE	TRUE	Polycomb	FALSE	Active_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE
loop_10685	chr12	75280000	75290000	chr12	75390000	75400000	chr12:75280000-75290000_chr12:75390000-75400000	FALSE	0.330519321554515	5.46907556210203	34.9942430672868	8.7366385154763e-6	3.614764220882e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr12	75280000	75290000	75285000	10000	chr12	75390000	75400000	75395000	10000	110000	100-500kb	TRUE	24022	18321	8997	16780	80837	217674	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_12062	chr17	3570000	3580000	chr17	3790000	3800000	chr17:3570000-3580000_chr17:3790000-3800000	FALSE	0.371674576547002	5.04744552661925	35.1125100898377	8.54645231177458e-6	3.588558603341e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr17	3570000	3580000	3575000	10000	chr17	3790000	3800000	3795000	10000	220000	100-500kb	TRUE	19592	12175	9640	93738	68230	224480	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16623	chr5	128520000	128530000	chr5	128730000	128740000	chr5:128520000-128530000_chr5:128730000-128740000	FALSE	0.328268548903629	4.86543617881331	15.2381723884954	8.818808102209e-4	0.0101934251771813	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr5	128520000	128530000	128525000	10000	chr5	128730000	128740000	128735000	10000	210000	100-500kb	TRUE	13916	70692	17054	27475	319616	57749	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_17192	chr6	43330000	43340000	chr6	43440000	43450000	chr6:43330000-43340000_chr6:43440000-43450000	TRUE	-0.386189190576847	4.91391312486109	34.4496332627662	9.67478377931848e-6	3.896080186717e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr6	43330000	43340000	43335000	10000	chr6	43440000	43450000	43445000	10000	110000	100-500kb	TRUE	6634	20445	13968	17978	18291	319812	TRUE	TRUE	Active_Enhancer	FALSE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Enhancer-Active_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17305	chr6	50800000	50810000	chr6	51160000	51170000	chr6:50800000-50810000_chr6:51160000-51170000	TRUE	0.300454197549195	4.08499262005974	13.7550828553066	0.001389317640894	0.0142031038028641	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr6	50800000	50810000	50805000	10000	chr6	51160000	51170000	51165000	10000	360000	100-500kb	TRUE	14014	23884	15212	99909	319981	387166	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_17909	chr7	131530000	131540000	chr7	131880000	131890000	chr7:131530000-131540000_chr7:131880000-131890000	FALSE	0.323225413836051	4.56104524411302	14.0660623761535	0.0012607123416748	0.0132709031240866	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr7	131530000	131540000	131535000	10000	chr7	131880000	131890000	131885000	10000	350000	100-500kb	TRUE	5283	2866	10729	76459	15373	233919	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_17366	chr1	126450000	126475000	chr1	126675000	126700000	chr1:126450000-126475000_chr1:126675000-126700000	FALSE	0.358386522316275	5.72360782810961	79.8809223594036	4.29480898406237e-7	7.30955795173703e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr1	126450000	126475000	126462500	25000	chr1	126675000	126700000	126687500	25000	225000	100-500kb	TRUE	8272	355798	8272	130798	210356	210356	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_21510	chr6	50930000	50940000	chr6	51160000	51170000	chr6:50930000-50940000_chr6:51160000-51170000	TRUE	0.387127455872947	4.05799279801505	21.9675950376606	1.417883995053e-4	0.0027103334347125	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr6	50930000	50940000	50935000	10000	chr6	51160000	51170000	51165000	10000	230000	100-500kb	TRUE	14014	153884	15212	99909	319981	387166	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_21586	chr7	73650000	73660000	chr7	73850000	73860000	chr7:73650000-73660000_chr7:73850000-73860000	FALSE	0.631166264637834	4.11773050862212	50.1546085448316	7.27943891761487e-7	6.58993046333839e-5	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr7	73650000	73660000	73655000	10000	chr7	73850000	73860000	73855000	10000	200000	100-500kb	TRUE	11714	26600	1729	30409	244061	102465712	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21872	chr12	51830000	51840000	chr12	52000000	52010000	chr12:51830000-51840000_chr12:52000000-52010000	FALSE	0.349524895210557	4.66261707618433	24.8374280819196	7.14366594429816e-5	0.0016565107341327	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr12	51830000	51840000	51835000	10000	chr12	52000000	52010000	52005000	10000	170000	100-500kb	TRUE	7927	463	14321	0	207304	328092	TRUE	FALSE	Active_Promoter	TRUE	FALSE	TRUE	Other	FALSE	Active_Promoter-Other	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
loop_22179	chr4	45520000	45530000	chr4	45760000	45770000	chr4:45520000-45530000_chr4:45760000-45770000	TRUE	0.537664223035783	5.05065843649307	69.9402021204068	5.85171708002337e-8	1.22625982365823e-5	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr4	45520000	45530000	45525000	10000	chr4	45760000	45770000	45765000	10000	240000	100-500kb	TRUE	10274	2469	205	0	230126	100040567	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_22251	chr5	77460000	77470000	chr5	77800000	77810000	chr5:77460000-77470000_chr5:77800000-77810000	FALSE	0.451472741997116	3.39414856973024	13.1010511395216	0.0017099026367871	0.0164046275861663	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr5	77460000	77470000	77465000	10000	chr5	77800000	77810000	77805000	10000	340000	100-500kb	TRUE	20113	0	20113	334511	69370	69370	FALSE	TRUE	Other	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_18249	chr7	73650000	73675000	chr7	74000000	74025000	chr7:73650000-73675000_chr7:74000000-74025000	FALSE	0.445920189932227	4.7966814810592	61.2169491184404	2.01315076353949e-6	1.754882447635e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr7	73650000	73675000	73662500	25000	chr7	74000000	74025000	74012500	25000	350000	100-500kb	TRUE	11714	11600	7728	0	244061	20450	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_22406	chr9	42690000	42700000	chr9	42940000	42950000	chr9:42690000-42700000_chr9:42940000-42950000	FALSE	0.509596931876784	4.72735737644883	46.6455175677164	1.22725633600804e-6	9.41534420221487e-5	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr9	42690000	42700000	42695000	10000	chr9	42940000	42950000	42945000	10000	250000	100-500kb	TRUE	13454	182190	3004	0	272589	110637	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
loop_22453	chr12	75180000	75190000	chr12	75370000	75380000	chr12:75180000-75190000_chr12:75370000-75380000	TRUE	0.413734673578489	4.64805885312817	29.0848600992123	2.80770106514524e-5	8.540845498167e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr12	75180000	75190000	75185000	10000	chr12	75370000	75380000	75375000	10000	190000	100-500kb	TRUE	11083	2667	8997	36780	238271	217674	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
