Chr	calder_bin_start	mean_ctrl_PC1	mean_mut_PC1	mean_Difference	n_25kb_bins	n_sig_bins	min_adj_pvalue	any_sig	dominant_homer_direction
chr15	72300001	0.6335	0.717083333333333	0.0835833333333333	4	0	0.145099403201114	FALSE	NA
chr15	72400001	0.45125	0.519166666666667	0.0679166666666666	4	0	0.363253114739747	FALSE	NA
chr15	72500001	0.606	0.57975	-0.0262500000000001	4	0	0.13818374638912	FALSE	NA
chr15	72600001	0.769583333333333	0.61475	-0.154833333333334	4	0	0.0150084466099621	FALSE	NA
chr15	72700001	0.704083333333333	0.59775	-0.106333333333334	4	0	0.0331172515910952	FALSE	NA
chr15	72800001	0.455916666666666	0.412416666666667	-0.0435000000000001	4	0	0.135292577696402	FALSE	NA
chr15	72900001	0.340833333333333	0.32425	-0.0165833333333334	4	0	0.285149203545005	FALSE	NA
chr15	73000001	0.714666666666666	0.694416666666668	-0.0202500000000001	4	0	0.531864884569556	FALSE	NA
chr15	73100001	1.14808333333333	1.1235	-0.0245833333333335	4	0	0.39376614776339	FALSE	NA
chr15	73200001	1.08441666666667	1.11533333333333	0.0309166666666666	4	0	0.293948619379945	FALSE	NA
chr15	73300001	1.23266666666667	1.27658333333333	0.0439166666666666	4	0	0.136113642124895	FALSE	NA
chr15	73400001	1.29983333333334	1.38166666666667	0.0818333333333333	4	0	0.0163392714719679	FALSE	NA
chr15	73500001	1.2625	1.3795	0.117	4	0	0.0910002254238025	FALSE	NA
chr15	73600001	1.35391666666667	1.47475	0.120833333333333	4	0	0.00891481430835158	FALSE	NA
chr15	73700001	1.31666666666667	1.50758333333334	0.190916666666667	4	0	0.00145764530974502	FALSE	NA
chr15	73800001	1.16358333333333	1.43191666666667	0.268333333333334	4	0	0.00104987271598797	FALSE	NA
chr15	73900001	1.15733333333333	1.42283333333333	0.2655	4	0	0.000684495955226499	FALSE	NA
chr15	74000001	1.07158333333333	1.40183333333334	0.33025	4	3	0.000566697795104388	TRUE	B_to_A_in_Mutant
chr15	74100001	1.05133333333333	1.38933333333333	0.338	4	4	0.000838889084825914	TRUE	B_to_A_in_Mutant
chr15	74200001	0.983166666666666	1.29541666666667	0.31225	4	3	0.00063082086303442	TRUE	B_to_A_in_Mutant
chr15	74300001	0.934583333333333	1.27533333333333	0.34075	4	4	0.00138932355460622	TRUE	B_to_A_in_Mutant
chr15	74400001	1.16833333333334	1.42808333333334	0.25975	4	0	0.00109425166007989	FALSE	NA
chr15	74500001	1.28541666666667	1.52033333333333	0.234916666666667	4	0	0.00103928830261469	FALSE	NA
chr15	74600001	1.32075	1.5135	0.19275	4	0	0.00127956711399843	FALSE	NA
chr15	74700001	1.19558333333333	1.28708333333333	0.0915	4	0	0.00490822073038187	FALSE	NA
chr15	74800001	0.659666666666667	0.860666666666667	0.201	4	0	0.00200792073749138	FALSE	NA
chr15	74900001	1.25525	1.26375	0.00849999999999973	4	0	0.29415030745778	FALSE	NA
chr15	75000001	0.517083333333334	0.545416666666667	0.0283333333333333	4	0	0.119138954609371	FALSE	NA
chr15	75100001	0.1795	0.201	0.0215	4	0	0.281463270290858	FALSE	NA
chr15	75200001	0.0659166666666667	0.06175	-0.00416666666666669	4	0	0.419966500648433	FALSE	NA
chr15	75300001	0.0705833333333334	0.0770833333333334	0.0065	4	0	0.445220508846429	FALSE	NA
chr15	75400001	0.27575	0.245916666666666	-0.0298333333333334	4	0	0.258882850785429	FALSE	NA
chr15	75500001	0.991916666666667	0.924166666666667	-0.0677500000000001	4	0	0.0631951103299729	FALSE	NA
chr15	75600001	1.3265	1.28658333333333	-0.0399166666666669	4	0	0.17956266162089	FALSE	NA
chr15	75700001	1.60283333333334	1.56916666666667	-0.0336666666666669	4	0	0.091546868573799	FALSE	NA
chr15	75800001	1.65925	1.62475	-0.0345000000000002	4	0	0.234259440122461	FALSE	NA
chr15	75900001	1.66866666666667	1.62608333333334	-0.0425833333333336	4	0	0.107457372623681	FALSE	NA
chr15	76000001	1.61666666666667	1.57008333333333	-0.0465833333333334	4	0	0.0863128695166533	FALSE	NA
chr15	76100001	1.57575	1.576	0.000249999999999636	4	0	0.706185578367016	FALSE	NA
chr15	76200001	1.641	1.59541666666667	-0.0455833333333336	4	0	0.064218674483708	FALSE	NA
chr15	76300001	1.61475	1.53991666666667	-0.0748333333333336	4	0	0.0685228352051568	FALSE	NA
chr15	76400001	1.60766666666667	1.53733333333333	-0.0703333333333336	4	0	0.0283586689811491	FALSE	NA
chr15	76500001	1.606	1.5515	-0.0545000000000002	4	0	0.138489423285483	FALSE	NA
chr15	76600001	1.61416666666667	1.55591666666667	-0.0582500000000003	4	0	0.107101040719017	FALSE	NA
chr15	76700001	1.65325	1.57325	-0.0800000000000003	4	0	0.0192053096084307	FALSE	NA
chr15	76800001	1.63575	1.58308333333334	-0.0526666666666669	4	0	0.0669004589339324	FALSE	NA
chr15	76900001	1.65366666666667	1.60675	-0.0469166666666669	4	0	0.0385310114063679	FALSE	NA
chr15	77000001	1.60291666666667	1.53308333333334	-0.0698333333333335	4	0	0.0104731437440457	FALSE	NA
chr15	77100001	1.595	1.52191666666667	-0.0730833333333335	4	0	0.0604759988949557	FALSE	NA
chr15	77200001	1.62841666666667	1.528	-0.100416666666667	4	0	0.0281644793984345	FALSE	NA
chr15	77300001	1.48841666666667	1.36433333333333	-0.124083333333333	4	0	0.0131713384369723	FALSE	NA
chr15	77400001	0.616083333333334	0.4405	-0.175583333333333	4	0	0.0027113932079069	FALSE	NA
chr15	77500001	0.413583333333334	0.26175	-0.151833333333334	4	0	0.00940874616219544	FALSE	NA
chr15	77600001	0.560916666666667	0.363333333333333	-0.197583333333334	4	0	0.00271069083577384	FALSE	NA
chr15	77700001	1.30933333333334	1.1485	-0.160833333333334	4	0	0.00180540393746185	FALSE	NA
chr15	77800001	1.52408333333334	1.40316666666667	-0.120916666666667	4	0	0.0119332640293527	FALSE	NA
chr15	77900001	1.69666666666667	1.60033333333333	-0.0963333333333335	4	0	0.00437138999004075	FALSE	NA
chr15	78000001	1.70316666666667	1.66675	-0.0364166666666669	4	0	0.119497910219928	FALSE	NA
chr15	78100001	1.70575	1.66816666666667	-0.0375833333333336	4	0	0.204433103490107	FALSE	NA
chr15	78200001	1.58891666666667	1.55508333333333	-0.0338333333333336	4	0	0.0487539941692841	FALSE	NA
chr15	78300001	1.65266666666667	1.63575	-0.0169166666666669	4	0	0.18005245803912	FALSE	NA
chr15	78400001	1.73666666666667	1.71066666666667	-0.0260000000000004	4	0	0.216131600935672	FALSE	NA
chr15	78500001	1.71591666666667	1.70375	-0.0121666666666668	4	0	0.104011895641457	FALSE	NA
chr15	78600001	1.6705	1.68341666666667	0.0129166666666663	4	0	0.289360568903266	FALSE	NA
chr15	78700001	1.70791666666667	1.7135	0.00558333333333293	4	0	0.227428338941894	FALSE	NA
chr15	78800001	1.81908333333333	1.78216666666666	-0.0369166666666668	4	0	0.111344855446423	FALSE	NA
chr15	78900001	1.75633333333333	1.70008333333334	-0.0562500000000003	4	0	0.201568373787692	FALSE	NA
chr15	79000001	1.69133333333333	1.65258333333333	-0.0387500000000003	4	0	0.313404526156	FALSE	NA
chr15	79100001	1.66675	1.62208333333334	-0.0446666666666671	4	0	0.181371078692211	FALSE	NA
chr15	79200001	1.61366666666667	1.56441666666667	-0.0492500000000003	4	0	0.156713467859604	FALSE	NA
chr15	79300001	1.65516666666667	1.585	-0.070166666666667	4	0	0.0732624443055216	FALSE	NA
chr15	79400001	1.63783333333334	1.59533333333333	-0.0425000000000003	4	0	0.255839236394658	FALSE	NA
chr15	79500001	1.60016666666667	1.54583333333333	-0.0543333333333336	4	0	0.141631866191046	FALSE	NA
chr15	79600001	1.61416666666667	1.56808333333333	-0.0460833333333335	4	0	0.162232995446623	FALSE	NA
chr15	79700001	1.66608333333334	1.63175	-0.0343333333333337	4	0	0.301715261386805	FALSE	NA
chr15	79800001	1.65141666666667	1.63591666666667	-0.0155000000000003	4	0	0.523289885829989	FALSE	NA
chr15	79900001	1.65525	1.62166666666667	-0.0335833333333336	4	0	0.467708604527591	FALSE	NA
chr15	80000001	1.666	1.62683333333333	-0.0391666666666669	4	0	0.120798618332343	FALSE	NA
chr15	80100001	1.68608333333334	1.6895	0.00341666666666634	4	0	0.715689844694978	FALSE	NA
chr15	80200001	1.54783333333334	1.55983333333334	0.0119999999999998	4	0	0.68124873349826	FALSE	NA
chr15	80300001	1.56883333333333	1.57475	0.00591666666666648	4	0	0.320709595172438	FALSE	NA
chr15	80400001	1.567	1.57208333333333	0.00508333333333315	4	0	0.687690319403363	FALSE	NA
chr15	80500001	1.5295	1.53691666666667	0.00741666666666638	4	0	0.693082832647974	FALSE	NA
chr15	80600001	1.50791666666667	1.53175	0.0238333333333331	4	0	0.487240738134509	FALSE	NA
chr15	80700001	1.63591666666667	1.61308333333333	-0.0228333333333338	4	0	0.314190976420216	FALSE	NA
chr15	80800001	1.65275	1.63108333333334	-0.0216666666666668	4	0	0.389040953163503	FALSE	NA
chr15	80900001	1.64625	1.57558333333333	-0.0706666666666668	4	0	0.0350174424118339	FALSE	NA
chr15	81000001	1.57175	1.52125	-0.0505000000000002	4	0	0.041669089244568	FALSE	NA
chr15	81100001	1.56125	1.50958333333334	-0.0516666666666671	4	0	0.173889993842423	FALSE	NA
chr15	81200001	1.5155	1.49416666666667	-0.0213333333333335	4	0	0.289572359939042	FALSE	NA
chr15	81300001	1.583	1.46291666666667	-0.120083333333334	4	0	0.0190598106698963	FALSE	NA
chr15	81400001	1.54533333333334	1.47141666666667	-0.0739166666666669	4	0	0.0633695389626598	FALSE	NA
chr15	81500001	1.56158333333333	1.51375	-0.0478333333333336	4	0	0.193841392357294	FALSE	NA
chr15	81600001	1.5055	1.41908333333334	-0.0864166666666669	4	0	0.0301888265976246	FALSE	NA
chr15	81700001	1.65591666666667	1.59683333333334	-0.0590833333333337	4	0	0.150538575202206	FALSE	NA
chr15	81800001	1.66408333333333	1.63916666666667	-0.024916666666667	4	0	0.447619205541185	FALSE	NA
chr15	81900001	1.71133333333334	1.65816666666667	-0.0531666666666669	4	0	0.0277387293373536	FALSE	NA
chr15	82000001	1.74558333333333	1.67858333333334	-0.0670000000000003	4	0	0.028365890753512	FALSE	NA
chr15	82100001	1.72341666666667	1.69825	-0.025166666666667	4	0	0.335216704416828	FALSE	NA
chr15	82200001	1.71866666666667	1.66283333333334	-0.0558333333333335	4	0	0.0349994680131581	FALSE	NA
chr15	82300001	1.34941666666667	1.25241666666667	-0.0970000000000002	4	0	0.0278709494274672	FALSE	NA
chr15	82400001	0.538666666666667	0.425166666666667	-0.1135	4	0	0.0155538789755116	FALSE	NA
chr15	82500001	0.244916666666667	0.18225	-0.0626666666666667	4	0	0.068618096650152	FALSE	NA
chr15	82600001	0.30325	0.24375	-0.0595000000000001	4	0	0.0229850669111424	FALSE	NA
chr15	82700001	0.43125	0.367833333333333	-0.0634166666666668	4	0	0.0342015739498446	FALSE	NA
chr15	82800001	1.17566666666667	1.1485	-0.0271666666666668	4	0	0.0499317182820002	FALSE	NA
chr15	82900001	1.51033333333333	1.53583333333333	0.0254999999999998	4	0	0.212266441738527	FALSE	NA
chr15	83000001	1.30566666666667	1.33933333333333	0.0336666666666667	4	0	0.149432694446307	FALSE	NA
chr15	83100001	1.47141666666667	1.42108333333333	-0.0503333333333336	4	0	0.0652766718166251	FALSE	NA
chr15	83200001	1.33408333333334	1.33341666666667	-0.000666666666666968	4	0	0.528669930354018	FALSE	NA
chr15	83300001	1.3425	1.27383333333334	-0.0686666666666668	4	0	0.0401570908301564	FALSE	NA
chr15	83400001	1.27675	1.29466666666667	0.0179166666666665	4	0	0.0871464146823489	FALSE	NA
chr15	83500001	1.55433333333334	1.54608333333333	-0.00825000000000035	4	0	0.199375513789434	FALSE	NA
chr15	83600001	1.46958333333333	1.565	0.0954166666666666	4	0	0.00208283522055628	FALSE	NA
chr15	83700001	1.51266666666667	1.57316666666667	0.0605	4	0	0.0167630229999272	FALSE	NA
chr15	83800001	1.43516666666667	1.55233333333333	0.117166666666666	4	0	0.00711609845068345	FALSE	NA
chr15	83900001	1.37058333333333	1.53208333333334	0.1615	4	0	0.00240343868244783	FALSE	NA
chr15	84000001	1.57366666666667	1.63433333333333	0.0606666666666666	4	0	0.00646073346017354	FALSE	NA
chr15	84100001	1.77316666666667	1.78683333333334	0.0136666666666664	4	0	0.276264653732692	FALSE	NA
chr15	84200001	1.51291666666667	1.5325	0.0195833333333332	4	0	0.0370877310320869	FALSE	NA
chr15	84300001	1.47166666666667	1.5965	0.124833333333333	4	0	0.0035151190545015	FALSE	NA
chr15	84400001	1.50741666666667	1.60166666666667	0.0942499999999998	4	0	0.0408730568740889	FALSE	NA
chr15	84500001	1.51733333333333	1.5785	0.0611666666666665	4	0	0.0261257358793156	FALSE	NA
chr15	84600001	1.6035	1.62708333333334	0.0235833333333332	4	0	0.253138581889585	FALSE	NA
chr15	84700001	1.72191666666666	1.74308333333333	0.0211666666666665	4	0	0.242068870137397	FALSE	NA
chr15	84800001	1.79791666666667	1.77858333333334	-0.0193333333333336	4	0	0.532402878397247	FALSE	NA
chr15	84900001	1.84691666666667	1.79916666666667	-0.0477500000000002	4	0	0.0652479018814747	FALSE	NA
chr15	85000001	1.69625	1.69891666666667	0.00266666666666649	4	0	0.530956999153193	FALSE	NA
chr15	85100001	1.54833333333334	1.58833333333333	0.0399999999999997	4	0	0.0242997561112863	FALSE	NA
chr15	85200001	1.60841666666667	1.63583333333333	0.0274166666666665	4	0	0.0968215529117233	FALSE	NA
chr15	85300001	1.69491666666667	1.67908333333333	-0.0158333333333338	4	0	0.215440876368365	FALSE	NA
chr15	85400001	1.70841666666667	1.6705	-0.0379166666666669	4	0	0.0923746579094362	FALSE	NA
chr15	85500001	1.66025	1.63466666666667	-0.0255833333333336	4	0	0.195170175872087	FALSE	NA
chr15	85600001	1.7595	1.726	-0.0335000000000003	4	0	0.310297165357394	FALSE	NA
chr15	85700001	1.73758333333333	1.71633333333333	-0.0212500000000002	4	0	0.450389099937084	FALSE	NA
chr15	85800001	1.80116666666667	1.76925	-0.0319166666666669	4	0	0.337835845393999	FALSE	NA
chr15	85900001	1.81583333333333	1.79366666666667	-0.022166666666667	4	0	0.192778431255671	FALSE	NA
chr15	86000001	1.82333333333333	1.81366666666667	-0.00966666666666682	4	0	0.567311425845653	FALSE	NA
chr15	86100001	1.81441666666667	1.80408333333333	-0.0103333333333335	4	0	0.555179168105796	FALSE	NA
chr15	86200001	1.38983333333334	1.371	-0.0188333333333336	4	0	0.27883419480881	FALSE	NA
chr15	86300001	1.39066666666667	1.37566666666667	-0.0150000000000002	4	0	0.350716427015038	FALSE	NA
chr15	86400001	1.35441666666667	1.337	-0.0174166666666669	4	0	0.0586231248008981	FALSE	NA
chr15	86500001	1.26533333333334	1.26941666666666	0.00408333333333317	4	0	0.486990752518154	FALSE	NA
chr15	86600001	1.165	1.20158333333333	0.0365833333333332	4	0	0.0906642092375656	FALSE	NA
chr15	86700001	1.24783333333333	1.20708333333333	-0.0407500000000002	4	0	0.0368227487808826	FALSE	NA
chr15	86800001	1.18483333333333	1.21491666666667	0.0300833333333331	4	0	0.114472695385067	FALSE	NA
chr15	86900001	1.18833333333333	1.18625	-0.00208333333333345	4	0	0.200152964556437	FALSE	NA
chr15	87000001	1.14833333333333	1.18925	0.0409166666666664	4	0	0.0654012720226766	FALSE	NA
chr15	87100001	1.20525	1.21491666666666	0.00966666666666655	4	0	0.289844194634409	FALSE	NA
chr15	87200001	1.2555	1.2255	-0.0300000000000001	4	0	0.170492034195311	FALSE	NA
chr15	87300001	1.33191666666667	1.27158333333333	-0.0603333333333336	4	0	0.0210156549550368	FALSE	NA
chr15	87400001	1.31158333333333	1.28366666666667	-0.0279166666666669	4	0	0.133595388562707	FALSE	NA
chr15	87500001	1.28233333333334	1.22375	-0.0585833333333336	4	0	0.0650334989210969	FALSE	NA
chr15	87600001	1.37525	1.282	-0.0932500000000002	4	0	0.00969885311707019	FALSE	NA
chr15	87700001	1.25916666666667	1.19508333333334	-0.0640833333333336	4	0	0.0357090842320115	FALSE	NA
chr15	87800001	1.17616666666666	1.25233333333333	0.0761666666666666	4	0	0.0286920701028473	FALSE	NA
chr15	87900001	1.198	1.273	0.0749999999999998	4	0	0.0302799965696607	FALSE	NA
chr15	88000001	1.20375	1.27891666666667	0.0751666666666665	4	0	0.0521345944715483	FALSE	NA
chr15	88100001	1.327	1.36391666666667	0.0369166666666665	4	0	0.112950133483117	FALSE	NA
chr15	88200001	1.26708333333333	1.28775	0.0206666666666666	4	0	0.224055059441211	FALSE	NA
chr15	88300001	1.35766666666667	1.4455	0.087833333333333	4	0	0.0111292827436578	FALSE	NA
chr15	88400001	1.36533333333333	1.43575	0.0704166666666665	4	0	0.0269598077418461	FALSE	NA
chr15	88500001	1.57458333333333	1.572	-0.0025833333333336	4	0	0.158483020646801	FALSE	NA
chr15	88600001	1.73808333333334	1.72708333333333	-0.0110000000000004	4	0	0.381259062958511	FALSE	NA
chr15	88700001	1.98616666666667	1.97458333333333	-0.0115833333333337	4	0	0.551592289078865	FALSE	NA
chr15	88800001	1.89591666666667	1.87458333333333	-0.0213333333333336	4	0	0.414461011228301	FALSE	NA
chr15	88900001	1.79916666666667	1.79908333333334	-8.33333333337972e-05	4	0	0.747376631422319	FALSE	NA
chr15	89000001	1.798	1.78258333333334	-0.015416666666667	4	0	0.21310634095122	FALSE	NA
chr15	89100001	1.752	1.72725	-0.0247500000000001	4	0	0.330395957630423	FALSE	NA
chr15	89200001	1.75616666666667	1.7285	-0.0276666666666669	4	0	0.147391593763668	FALSE	NA
chr15	89300001	1.72625	1.69716666666667	-0.0290833333333336	4	0	0.183827693195403	FALSE	NA
chr15	89400001	1.67133333333334	1.6335	-0.0378333333333336	4	0	0.155432133722234	FALSE	NA
chr15	89500001	1.34683333333333	1.22641666666667	-0.120416666666667	4	0	0.00766973126873466	FALSE	NA
chr15	89600001	-0.1245	-0.28525	-0.16075	4	0	0.00316903408039786	FALSE	NA
chr15	89700001	-0.591	-0.649	-0.058	4	0	0.0243103213440815	FALSE	NA
chr15	89800001	-0.624583333333334	-0.711333333333334	-0.0867499999999999	4	0	0.0286282897802057	FALSE	NA
chr15	89900001	-0.687333333333333	-0.742666666666667	-0.0553333333333332	4	0	0.0247398940333541	FALSE	NA
chr15	90000001	-0.570583333333333	-0.693	-0.122416666666667	4	0	0.00759676033384588	FALSE	NA
chr15	90100001	-0.495416666666667	-0.589666666666667	-0.0942500000000001	4	0	0.0195879163466155	FALSE	NA
chr15	90200001	-0.285916666666667	-0.44575	-0.159833333333333	4	0	0.00531537685072693	FALSE	NA
chr15	90300001	-0.662333333333333	-0.75725	-0.0949166666666668	4	0	0.0263854408403992	FALSE	NA
chr15	90400001	-0.765583333333334	-0.824916666666667	-0.0593333333333332	4	0	0.0234772908959561	FALSE	NA
chr15	90500001	-0.760833333333333	-0.86375	-0.102916666666667	4	0	0.0171047118838268	FALSE	NA
chr15	90600001	-0.709916666666667	-0.7715	-0.0615833333333332	4	0	0.0166026754395143	FALSE	NA
chr15	90700001	-0.675166666666667	-0.816666666666667	-0.1415	4	0	0.0214588688939527	FALSE	NA
chr15	90800001	-0.608083333333333	-0.704916666666667	-0.0968333333333332	4	0	0.0134393908952439	FALSE	NA
chr15	90900001	-0.200916666666667	-0.443166666666667	-0.24225	4	1	0.00131717529443917	TRUE	A_to_B_in_Mutant
chr15	91000001	0.0680000000000001	-0.279416666666667	-0.347416666666667	4	4	0.000757600718928859	TRUE	A_to_B_in_Mutant
chr15	91100001	-0.123166666666667	-0.466166666666667	-0.343	4	4	0.000689157690670008	TRUE	A_to_B_in_Mutant
chr15	91200001	-0.115916666666667	-0.44725	-0.331333333333333	4	4	0.000575199442753634	TRUE	A_to_B_in_Mutant
chr15	91300001	0.385333333333333	0.0276666666666666	-0.357666666666667	4	4	0.00154665605003123	TRUE	A_to_B_in_Mutant
chr15	91400001	0.298833333333333	-0.0351666666666667	-0.334	4	4	0.00139764861380071	TRUE	A_to_B_in_Mutant
chr15	91500001	0.191666666666667	-0.107166666666667	-0.298833333333333	4	2	0.000655914568285871	TRUE	A_to_B_in_Mutant
chr15	91600001	-0.0945000000000002	-0.318	-0.2235	4	0	0.00200866754284377	FALSE	NA
chr15	91700001	-0.268416666666667	-0.540083333333333	-0.271666666666667	4	0	0.00137478992830797	FALSE	NA
chr15	91800001	-0.6125	-0.86075	-0.24825	4	0	0.00112429277210561	FALSE	NA
chr15	91900001	-0.258083333333333	-0.556583333333333	-0.2985	4	3	0.00331805615874826	TRUE	A_to_B_in_Mutant
chr15	92000001	0.44	0.096	-0.344	4	3	0.0019949929110224	TRUE	A_to_B_in_Mutant
chr15	92100001	0.568916666666667	0.244583333333333	-0.324333333333334	4	3	0.000936592008127962	TRUE	A_to_B_in_Mutant
chr15	92200001	0.177583333333333	-0.0785833333333333	-0.256166666666667	4	1	0.00213900999402717	TRUE	A_to_B_in_Mutant
chr15	92300001	-0.0632500000000001	-0.162083333333334	-0.0988333333333333	4	0	0.0429274714023219	FALSE	NA
chr15	92400001	-0.207	-0.0985833333333334	0.108416666666667	4	0	0.00679962663019437	FALSE	NA
chr15	92500001	-0.302166666666666	-0.151916666666667	0.15025	4	0	0.0107195058215732	FALSE	NA
chr15	92600001	-0.146083333333333	-0.0191666666666667	0.126916666666667	4	0	0.0293957034648998	FALSE	NA
chr15	92700001	-0.353416666666667	-0.168666666666667	0.18475	4	0	0.0110237938220303	FALSE	NA
chr15	92800001	-0.207583333333333	-0.0759166666666666	0.131666666666667	4	0	0.0209974552913714	FALSE	NA
chr15	92900001	-0.319	-0.12725	0.19175	4	0	0.00995246292783183	FALSE	NA
chr15	93000001	-0.318833333333334	-0.113583333333333	0.20525	4	0	0.00626766086461864	FALSE	NA
chr15	93100001	-0.24925	-0.101	0.14825	4	0	0.0762522123346556	FALSE	NA
chr15	93200001	0.426083333333333	0.395083333333333	-0.0310000000000001	4	0	0.101284819865891	FALSE	NA
chr15	93300001	0.750083333333333	0.722166666666667	-0.0279166666666668	4	0	0.333194835254586	FALSE	NA
chr15	93400001	0.493833333333333	0.510166666666667	0.0163333333333333	4	0	0.442683346771938	FALSE	NA
chr15	93500001	0.500333333333333	0.574416666666667	0.0740833333333333	4	0	0.0198949016328628	FALSE	NA
chr15	93600001	0.0366666666666667	0.3315	0.294833333333333	4	2	0.00159033679980513	TRUE	B_to_A_in_Mutant
chr15	93700001	-0.0231666666666666	0.230083333333333	0.25325	4	0	0.000756039786535755	FALSE	NA
chr15	93800001	-0.288833333333334	0.0985000000000002	0.387333333333333	4	4	0.00135306375981633	TRUE	B_to_A_in_Mutant
chr15	93900001	-0.254833333333333	0.0988333333333335	0.353666666666667	4	4	0.00145115209231046	TRUE	B_to_A_in_Mutant
chr15	94000001	-0.37875	-0.0937500000000001	0.285	4	2	0.0042951306610122	TRUE	B_to_A_in_Mutant
chr15	94100001	-0.254083333333333	-0.0468333333333334	0.20725	4	0	0.0119207064873082	FALSE	NA
chr15	94200001	0.3775	0.497083333333333	0.119583333333333	4	0	0.0228887937217639	FALSE	NA
chr15	94300001	0.274	0.35975	0.0857500000000001	4	0	0.119136583594513	FALSE	NA
chr15	94400001	0.461166666666667	0.54375	0.0825833333333333	4	0	0.182791644530838	FALSE	NA
chr15	94500001	0.848666666666667	0.785416666666667	-0.0632500000000003	4	0	0.120286550614868	FALSE	NA
chr15	94600001	1.01608333333333	0.85475	-0.161333333333334	4	0	0.00292514995771496	FALSE	NA
chr15	94700001	0.758916666666667	0.611833333333334	-0.147083333333334	4	0	0.0021069941392366	FALSE	NA
chr15	94800001	0.944750000000001	0.730416666666667	-0.214333333333334	4	0	0.00193230205768453	FALSE	NA
chr15	94900001	1.09925	0.835583333333333	-0.263666666666667	4	0	0.00225350247711586	FALSE	NA
chr15	95000001	1.16508333333333	0.995749999999999	-0.169333333333334	4	0	0.0106679305238307	FALSE	NA
chr15	95100001	1.03716666666667	0.901333333333333	-0.135833333333334	4	0	0.00650393584464073	FALSE	NA
chr15	95200001	1.05991666666667	0.91775	-0.142166666666667	4	0	0.00526046846587421	FALSE	NA
chr15	95300001	0.9645	0.770583333333334	-0.193916666666667	4	0	0.0017022265021323	FALSE	NA
chr15	95400001	0.996583333333334	0.814333333333333	-0.18225	4	0	0.00296252063091624	FALSE	NA
chr15	95500001	0.833583333333333	0.74625	-0.0873333333333335	4	0	0.0210486092313757	FALSE	NA
chr15	95600001	0.41425	0.390916666666667	-0.0233333333333334	4	0	0.396201078309577	FALSE	NA
chr15	95700001	0.559	0.59625	0.0372499999999999	4	0	0.0487673085742582	FALSE	NA
chr15	95800001	0.669083333333334	0.634666666666667	-0.0344166666666668	4	0	0.0239529536948065	FALSE	NA
chr15	95900001	0.72925	0.7425	0.01325	4	0	0.465144191544895	FALSE	NA
chr15	96000001	0.524583333333333	0.528083333333333	0.00349999999999987	4	0	0.405543621713554	FALSE	NA
chr15	96100001	0.7645	0.785	0.0204999999999999	4	0	0.419346534492975	FALSE	NA
chr15	96200001	0.933333333333332	0.871999999999999	-0.0613333333333335	4	0	0.135263942229853	FALSE	NA
chr15	96300001	1.32316666666667	1.33508333333333	0.0119166666666664	4	0	0.44909502422016	FALSE	NA
chr15	96400001	1.19166666666667	1.17333333333333	-0.0183333333333335	4	0	0.465625798238367	FALSE	NA
chr15	96500001	0.912083333333333	0.954333333333333	0.0422499999999999	4	0	0.0903271781317978	FALSE	NA
chr15	96600001	1.28641666666667	1.326	0.0395833333333332	4	0	0.173904925988612	FALSE	NA
chr15	96700001	0.555416666666666	0.626916666666666	0.0715	4	0	0.0321851801622165	FALSE	NA
chr15	96800001	0.0381666666666668	0.130083333333334	0.0919166666666668	4	0	0.0108575507885207	FALSE	NA
chr15	96900001	0.0893333333333332	0.190166666666667	0.100833333333333	4	0	0.0133762272503607	FALSE	NA
chr15	97000001	-0.0548333333333333	0.0282499999999999	0.0830833333333334	4	0	0.0141952952364728	FALSE	NA
chr15	97100001	0.342416666666667	0.5035	0.161083333333333	4	0	0.00316937565523527	FALSE	NA
chr15	97200001	0.2535	0.371583333333334	0.118083333333333	4	0	0.0608689719764369	FALSE	NA
chr15	97300001	0.00291666666666667	0.151666666666667	0.14875	4	0	0.00640519139804815	FALSE	NA
chr15	97400001	-0.0395833333333334	0.0619166666666667	0.1015	4	0	0.018327204217275	FALSE	NA
chr15	97500001	0.134666666666667	0.2525	0.117833333333333	4	0	0.00553292495793944	FALSE	NA
chr15	97600001	1.01541666666667	1.07241666666667	0.0569999999999999	4	0	0.10021589418486	FALSE	NA
chr15	97700001	1.56841666666667	1.58216666666667	0.0137499999999997	4	0	0.411677677536699	FALSE	NA
chr15	97800001	1.49433333333333	1.56633333333334	0.0719999999999998	4	0	0.00834841986081325	FALSE	NA
chr15	97900001	1.34358333333333	1.40341666666667	0.0598333333333333	4	0	0.0221112858239869	FALSE	NA
chr15	98000001	1.37241666666667	1.34641666666667	-0.0260000000000003	4	0	0.12058409724858	FALSE	NA
chr15	98100001	1.44141666666667	1.39675	-0.0446666666666669	4	0	0.0867891870219493	FALSE	NA
chr15	98200001	0.712583333333333	0.80625	0.0936666666666666	4	0	0.0195618467542751	FALSE	NA
chr15	98300001	0.62875	0.634416666666667	0.0056666666666666	4	0	0.125186427322961	FALSE	NA
chr15	98400001	0.826416666666668	0.809916666666666	-0.0165000000000002	4	0	0.148256643801041	FALSE	NA
chr15	98500001	1.62908333333333	1.51808333333333	-0.111	4	0	0.0519937727081474	FALSE	NA
chr15	98600001	1.681	1.61383333333333	-0.067166666666667	4	0	0.0484054879410567	FALSE	NA
