chr	start	end	score
chr4	16041480	16041490	-0.00625
chr4	16041490	16284270	0
chr4	16284270	16284280	-0.001675
chr4	16284280	16866690	0
chr4	16866690	16866700	0.002075
chr4	16866700	17003520	0
chr4	17003520	17003530	0.001675
chr4	17003530	17012960	0
chr4	17012960	17012970	-0.011525
chr4	17012970	17328050	0
chr4	17328050	17328060	-0.0014
chr4	17328060	17444790	0
chr4	17444790	17444800	-0.015
chr4	17444800	17563110	0
chr4	17563110	17563120	-0.002075
chr4	17563120	17921780	0
chr4	17921780	17921790	-0.004175
chr4	17921790	18186670	0
chr4	18186670	18186680	-0.002275
chr4	18186680	18946740	0
chr4	18946740	18946750	0.004175
chr4	18946750	18946800	0
chr4	18946800	18946810	-0.00625
chr4	18946810	19879730	0
chr4	19879730	19879740	0.002275
chr4	20000000	20409510	0
chr4	20409510	20409520	0.001775
chr4	20409520	20857960	0
chr4	20857960	20857970	0.0054
chr4	20857970	21078910	0
chr4	21078910	21078920	0.015375
chr4	21078920	21130370	0
chr4	21130370	21130380	0.00455
chr4	21130380	21131120	0
chr4	21131120	21131130	0.002775
chr4	21131130	21131210	0
chr4	21131210	21131220	0.002775
chr4	21131220	21156510	0
chr4	21156510	21156520	-0.003575
chr4	21156520	21217540	0
chr4	21217540	21217550	-0.0054
chr4	21217550	21370010	0
chr4	21370010	21370020	-0.002775
chr4	21370020	21405210	0
chr4	21405210	21405220	-0.003575
chr4	21405220	21476160	0
chr4	21476160	21476170	-0.00635
chr4	21476170	21668670	0
chr4	21668670	21668680	0.002075
chr4	21668680	21873680	0
chr4	21873680	21873690	0.074525
chr4	21873690	22049860	0
chr4	22049860	22049870	-0.001775
chr4	22049870	22350370	0
chr4	22350370	22350380	0.010875
chr4	22350380	22352290	0
chr4	22352290	22352300	0.006975
chr4	22352300	22352320	0
chr4	22352320	22352330	0.005375
chr4	22352330	22463750	0
chr4	22463750	22463760	-0.025
chr4	22463760	22697820	0
chr4	22697820	22697830	-0.001775
chr4	22697830	22723410	0
chr4	22723410	22723420	0.002775
chr4	22723420	23421630	0
chr4	23421630	23421640	-0.003125
chr4	23421640	23538600	0
chr4	23538600	23538610	-0.004175
chr4	23538610	23625930	0
chr4	23625930	23625940	0.0025
chr4	23625940	23625980	0
chr4	23625980	23625990	0.005
chr4	23625990	23696640	0
chr4	23696640	23696650	-0.004175
chr4	23696650	24290110	0
chr4	24290110	24290120	-0.005
chr4	24290120	24493100	0
chr4	24493100	24493110	-0.005
chr4	24493110	24560990	0
chr4	24560990	24561000	-0.001125
chr4	24561000	24649640	0
chr4	24649640	24649650	0.003125
chr4	24649650	24713570	0
chr4	24713570	24713580	-0.001775
chr4	24713580	25501820	0
chr4	25501820	25501830	-0.001925
chr4	25501830	26274920	0
chr4	26274920	26274930	-0.002775
chr4	26274930	26821320	0
chr4	26821320	26821330	-0.00155
chr4	26821330	27151340	0
chr4	27151340	27151350	-0.001325
chr4	27151350	27180120	0
chr4	27180120	27180130	0.0042
chr4	27180130	27329510	0
chr4	27329510	27329520	0.008325
chr4	27329520	27736140	0
chr4	27736140	27736150	-0.0014
chr4	27736150	27758500	0
chr4	27758500	27758510	0.002775
chr4	27758510	27844520	0
chr4	27844520	27844530	0.001125
chr4	27844530	28141820	0
chr4	28141820	28141830	0.001125
chr4	28141830	28176970	0
chr4	28176970	28176980	-0.02145
chr4	28176980	28177110	0
chr4	28177110	28177120	-0.00945
chr4	28177120	28408960	0
chr4	28408960	28408970	0.004175
chr4	28408970	28668270	0
chr4	28668270	28668280	0.0037
chr4	28668280	28887260	0
chr4	28887260	28887270	-0.001775
chr4	28887270	29119960	0
chr4	29119960	29119970	-0.0012
chr4	29119970	29266060	0
chr4	29266060	29266070	0.002775
chr4	29266070	29266080	-0.00625
chr4	29266080	29359120	0
chr4	29359120	29359130	-0.0014
chr4	29359130	29398880	0
chr4	29398880	29398890	0.00155
chr4	29398890	29734040	0
chr4	29734040	29734050	-0.001075
chr4	30000000	30407740	0
chr4	30407740	30407750	-0.00155
chr4	30407750	30518970	0
chr4	30518970	30518980	-0.001475
chr4	30518980	30572180	0
chr4	30572180	30572190	0.002775
chr4	30572190	31232850	0
chr4	31232850	31232860	0.005
chr4	31232860	31338420	0
chr4	31338420	31338430	0.00125
chr4	31338430	31363330	0
chr4	31363330	31363340	-0.005
chr4	31363340	31725410	0
chr4	31725410	31725420	-0.003575
chr4	31725420	32010410	0
chr4	32010410	32010420	0.002775
chr4	32010420	32044280	0
chr4	32044280	32044290	-0.001775
chr4	32044290	32044370	0
chr4	32044370	32044380	-0.003225
chr4	32044380	32089610	0
chr4	32089610	32089620	0.0025
chr4	32089620	32271580	0
chr4	32271580	32271590	0.00155
chr4	32271590	32367990	0
chr4	32367990	32368000	-0.001775
chr4	32368000	32389210	0
chr4	32389210	32389220	0.008325
chr4	32389220	32428700	0
chr4	32428700	32428710	-0.002075
chr4	32428710	32664180	0
chr4	32664180	32664190	-0.001675
chr4	32664190	32698110	0
chr4	32698110	32698120	0.001475
chr4	32698120	32734580	0
chr4	32734580	32734590	0.002275
chr4	32734590	32781030	0
chr4	32781030	32781040	-0.0025
chr4	32781040	32782110	0
chr4	32782110	32782120	-0.003025
chr4	32782120	32785410	0
chr4	32785410	32785420	0.0025
chr4	32785420	32855990	0
chr4	32855990	32856000	0.025
chr4	32856000	33105070	0
chr4	33105070	33105080	-0.002775
chr4	33105080	33138950	0
chr4	33138950	33138960	0.001475
chr4	33138960	33308270	0
chr4	33308270	33308280	-0.0125
chr4	33308280	33517710	0
chr4	33517710	33517720	-0.001775
chr4	33517720	33716300	0
chr4	33716300	33716310	-0.025
chr4	33716310	33744260	0
chr4	33744260	33744270	-0.002075
chr4	33744270	33815220	0
chr4	33815220	33815230	-0.002075
chr4	33815230	33817190	0
chr4	33817190	33817200	0.0025
chr4	33817200	33956020	0
chr4	33956020	33956030	0.0125
chr4	33956030	34269950	0
chr4	34269950	34269960	-0.03605
chr4	34269960	34278290	0
chr4	34278290	34278300	-0.075
chr4	34278300	34463800	0
chr4	34463800	34463810	-0.001475
chr4	34463810	34850850	0
chr4	34850850	34850860	0.001475
chr4	34850860	34853130	0
chr4	34853130	34853140	-0.001675
chr4	34853140	34865350	0
chr4	34865350	34865360	0.002075
chr4	34865360	35278560	0
chr4	35278560	35278570	0.003125
chr4	35278570	35341540	0
chr4	35341540	35341550	0.005
chr4	35341550	35590940	0
chr4	35590940	35590950	-0.001925
chr4	35590950	35755160	0
chr4	35755160	35755170	0.002775
chr4	35755170	35912070	0
chr4	35912070	35912080	0.002275
chr4	35912080	36106990	0
chr4	36106990	36107000	0.002275
chr4	36107000	36240230	0
chr4	36240230	36240240	-0.0012
chr4	36240240	36604230	0
chr4	36604230	36604240	0.003125
chr4	36604240	36756770	0
chr4	36756770	36756780	-0.002075
chr4	36756780	36895360	0
chr4	36895360	36895370	0.001775
chr4	36895370	36980010	0
chr4	36980010	36980020	-0.003125
chr4	36980020	37860900	0
chr4	37860900	37860910	-0.000925
chr4	37860910	37999480	0
chr4	37999480	37999490	-0.00155
chr4	37999490	38485950	0
chr4	38485950	38485960	0.001925
chr4	38485960	38547980	0
chr4	38547980	38547990	-0.002275
chr4	38547990	39154930	0
chr4	39154930	39154940	-0.001325
chr4	39154940	39856220	0
chr4	39856220	39856230	0.002775
chr4	40000000	40016450	0
chr4	40016450	40016460	-0.001475
chr4	40016460	40051330	0
chr4	40051330	40051340	0.002775
chr4	40051340	40236440	0
chr4	40236440	40236450	0.025
chr4	40236450	40295700	0
chr4	40295700	40295710	-0.00125
chr4	40295710	40365300	0
chr4	40365300	40365310	0.0025
chr4	40365310	40429770	0
chr4	40429770	40429780	0.001675
chr4	40429780	40481520	0
chr4	40481520	40481530	0.0012
chr4	40481530	40591540	0
chr4	40591540	40591550	-0.004175
chr4	40591550	40614570	0
chr4	40614570	40614580	-0.002275
chr4	40614580	40634330	0
chr4	40634330	40634340	-0.00765
chr4	40634340	40698640	0
chr4	40698640	40698650	-0.0014
chr4	40698650	40805000	0
chr4	40805000	40805010	0.044775
chr4	40805010	40924120	0
chr4	40924120	40924130	-0.003125
chr4	40924130	41006930	0
chr4	41006930	41006940	0.001475
chr4	41006940	41054820	0
chr4	41054820	41054830	-0.003125
chr4	41054830	41113590	0
chr4	41113590	41113600	0.00155
chr4	41113600	41305210	0
chr4	41305210	41305220	0.0025
chr4	41305220	41359620	0
chr4	41359620	41359630	-0.001925
chr4	41359630	41361490	0
chr4	41361490	41361500	0.002775
chr4	41361500	41413820	0
chr4	41413820	41413830	0.001675
chr4	41413830	41427230	0
chr4	41427230	41427240	-0.002775
chr4	41427240	41458370	0
chr4	41458370	41458380	0.0125
chr4	41458380	41463020	0
chr4	41463020	41463030	0.003575
chr4	41463030	41523880	0
chr4	41523880	41523890	-0.003575
chr4	41523890	41764140	0
chr4	41764140	41764150	0.002075
chr4	41764150	42969710	0
chr4	42969710	42969720	-0.002275
chr4	42969720	43044070	0
chr4	43044070	43044080	0.005
chr4	43044080	43054040	0
chr4	43054040	43054050	-0.002775
chr4	43054050	43184890	0
chr4	43184890	43184900	0.003125
chr4	43184900	43404060	0
chr4	43404060	43404070	-0.002775
chr4	43404070	43456360	0
chr4	43456360	43456370	-0.003575
chr4	43456370	43645460	0
chr4	43645460	43645470	-0.0014
chr4	43645470	43650180	0
chr4	43650180	43650190	-0.0025
chr4	43650190	43722200	0
chr4	43722200	43722210	-0.00335
chr4	43722210	43796120	0
chr4	43796120	43796130	-0.008125
chr4	43796130	43961360	0
chr4	43961360	43961370	-0.002775
chr4	43961370	44101550	0
chr4	44101550	44101560	-0.001475
chr4	44101560	44308970	0
chr4	44308970	44308980	-0.003125
chr4	44308980	44372280	0
chr4	44372280	44372290	0.003125
chr4	44372290	44461690	0
chr4	44461690	44461700	0.001325
chr4	44461700	44951300	0
chr4	44951300	44951310	0.002775
chr4	44951310	45041770	0
chr4	45041770	45041780	-0.003575
chr4	45041780	45082450	0
chr4	45082450	45082460	-0.002075
chr4	45082460	45201030	0
chr4	45201030	45201040	-0.002275
chr4	45201040	45264400	0
chr4	45264400	45264410	-0.008325
chr4	45264410	46243260	0
chr4	46243260	46243270	-0.001925
chr4	46243270	46327270	0
chr4	46327270	46327280	0.010825
chr4	46327280	46564450	0
chr4	46564450	46564460	-0.003125
chr4	46564460	46609480	0
chr4	46609480	46609490	-0.053125
chr4	46609490	46681890	0
chr4	46681890	46681900	-0.00625
chr4	46681900	46778100	0
chr4	46778100	46778110	0.035
chr4	46778110	46829490	0
chr4	46829490	46829500	-0.0025
chr4	46829500	47751840	0
chr4	47751840	47751850	-0.01875
chr4	47751850	49140260	0
chr4	49140260	49140270	-0.025
chr4	49140270	49961160	0
chr4	49961160	49961170	-0.001675
chr4	50000000	50286930	0
chr4	50286930	50286940	-0.0025
chr4	50286940	50476060	0
chr4	50476060	50476070	0.0059
chr4	50476070	50508480	0
chr4	50508480	50508490	0.00155
chr4	50508490	50715700	0
chr4	50715700	50715710	-0.0025
chr4	50715710	51302630	0
chr4	51302630	51302640	0.008325
chr4	51302640	51470720	0
chr4	51470720	51470730	0.002775
chr4	51470730	51793220	0
chr4	51793220	51793230	-0.01875
chr4	51793230	51911620	0
chr4	51911620	51911630	-0.001
chr4	51911630	52128950	0
chr4	52128950	52128960	-0.001775
chr4	52128960	52131360	0
chr4	52131360	52131370	-0.001075
chr4	52131370	52338150	0
chr4	52338150	52338160	0.005
chr4	52338160	52808200	0
chr4	52808200	52808210	0.001775
chr4	52808210	52994160	0
chr4	52994160	52994170	-0.002275
chr4	52994170	53003770	0
chr4	53003770	53003780	0.001925
chr4	53003780	53032060	0
chr4	53032060	53032070	0.001325
chr4	53032070	53498360	0
chr4	53498360	53498370	0.001675
chr4	53498370	53567310	0
chr4	53567310	53567320	0.001325
chr4	53567320	53605110	0
chr4	53605110	53605120	0.0025
chr4	53605120	53794040	0
chr4	53794040	53794050	0.003575
chr4	53794050	53804240	0
chr4	53804240	53804250	-0.001925
chr4	53804250	53806470	0
chr4	53806470	53806480	0.0012
chr4	53806480	53806600	0
chr4	53806600	53806610	-0.00775
chr4	53806610	53948100	0
chr4	53948100	53948110	0.001775
chr4	53948110	54008570	0
chr4	54008570	54008580	-0.00125
chr4	54008580	54464980	0
chr4	54464980	54464990	-0.002075
chr4	54464990	54568190	0
chr4	54568190	54568200	-0.001775
chr4	54568200	54632770	0
chr4	54632770	54632780	-0.0075
chr4	54632780	54784870	0
chr4	54784870	54784880	-0.001325
chr4	54784880	54914670	0
chr4	54914670	54914680	-0.002075
chr4	54914680	54920100	0
chr4	54920100	54920110	-0.001075
chr4	54920110	55245930	0
chr4	55245930	55245940	0.004175
chr4	55245940	55453040	0
chr4	55453040	55453050	0.002275
chr4	55453050	55721010	0
chr4	55721010	55721020	-0.002775
chr4	55721020	55809570	0
chr4	55809570	55809580	0.0025
chr4	55809580	55898770	0
chr4	55898770	55898780	-0.001325
chr4	55898780	55943140	0
chr4	55943140	55943150	0.001775
chr4	55943150	56001380	0
chr4	56001380	56001390	-0.001475
chr4	56001390	56249590	0
chr4	56249590	56249600	0.001675
chr4	56249600	56394700	0
chr4	56394700	56394710	0.001775
chr4	56394710	56645630	0
chr4	56645630	56645640	-0.002075
chr4	56645640	57125050	0
chr4	57125050	57125060	0.0025
chr4	57125060	57225400	0
chr4	57225400	57225410	0.001675
chr4	57225410	57360920	0
chr4	57360920	57360930	0.003575
chr4	57360930	57368280	0
chr4	57368280	57368290	-0.00935
chr4	57368290	57627700	0
chr4	57627700	57627710	0.0025
chr4	57627710	57670660	0
chr4	57670660	57670670	0.028825
chr4	57670670	57671150	0
chr4	57671150	57671160	0.022175
chr4	57671160	57707180	0
chr4	57707180	57707190	0.03125
chr4	57707190	57720150	0
chr4	57720150	57720160	-0.052075
chr4	57720160	57720320	0
chr4	57720320	57720330	0.04965
chr4	57720330	57725990	0
chr4	57725990	57726000	0.03275
chr4	57726000	57729090	0
chr4	57729090	57729100	-0.03645
chr4	57729100	57766290	0
chr4	57766290	57766300	-0.0177
chr4	57766300	57767060	0
chr4	57767060	57767070	0.0376
chr4	57767070	57767950	0
chr4	57767950	57767960	-0.0125
chr4	57767960	57768960	0
chr4	57768960	57768970	0.0274
chr4	57768970	57773490	0
chr4	57773490	57773500	-0.008325
chr4	57773500	57777530	0
chr4	57777530	57777540	0.03755
chr4	57777540	57777880	0
chr4	57777880	57777890	0.00435
chr4	57777890	57778100	0
chr4	57778100	57778110	0.0359
chr4	57778110	57795620	0
chr4	57795620	57795630	0.0206
chr4	57795630	57795950	0
chr4	57795950	57795960	0.019925
chr4	57795960	57808080	0
chr4	57808080	57808090	-0.0354
chr4	57808090	57817760	0
chr4	57817760	57817770	0.039025
chr4	57817770	57835210	0
chr4	57835210	57835220	0.0396
chr4	57835220	57842520	0
chr4	57842520	57842530	-0.0226
chr4	57842530	57905430	0
chr4	57905430	57905440	0.004175
chr4	57905440	58228230	0
chr4	58228230	58228240	0.004175
chr4	58228240	58245090	0
chr4	58245090	58245100	-0.003125
chr4	58245100	58335100	0
chr4	58335100	58335110	-0.005
chr4	58335110	58340060	0
chr4	58340060	58340070	0.043425
chr4	58340070	58345210	0
chr4	58345210	58345220	0.0375
chr4	58345220	58347640	0
chr4	58347640	58347650	-0.046425
chr4	58347650	58348240	0
chr4	58348240	58348250	0.035875
chr4	58348250	58349650	0
chr4	58349650	58349660	-0.040475
chr4	58349660	58367210	0
chr4	58367210	58367220	-0.0357
chr4	58367220	58373440	0
chr4	58373440	58373450	0.0154
chr4	58373450	58407670	0
chr4	58407670	58407680	0.00155
chr4	58407680	58507930	0
chr4	58507930	58507940	0.042575
chr4	58507940	58526660	0
chr4	58526660	58526670	-0.025475
chr4	58526670	58530790	0
chr4	58530790	58530800	0.029025
chr4	58530800	58532540	0
chr4	58532540	58532550	-0.02165
chr4	58532550	58535140	0
chr4	58535140	58535150	-0.014825
chr4	58535150	58536350	0
chr4	58536350	58536360	-0.0418
chr4	58536360	58538890	0
chr4	58538890	58538900	0.024375
chr4	58538900	58548390	0
chr4	58548390	58548400	-0.0386
chr4	58548400	58557720	0
chr4	58557720	58557730	-0.047925
chr4	58557730	58561730	0
chr4	58561730	58561740	0.0375
chr4	58561740	58569090	0
chr4	58569090	58569100	-0.0025
chr4	58569100	58569990	0
chr4	58569990	58570000	-0.038375
chr4	58570000	58575480	0
chr4	58575480	58575490	-0.019175
chr4	58575490	58584050	0
chr4	58584050	58584060	-0.04005
chr4	58584060	58584680	0
chr4	58584680	58584690	0.0429
chr4	58584690	58586320	0
chr4	58586320	58586330	0.015275
chr4	58586330	58610290	0
chr4	58610290	58610300	-0.0379
chr4	58610300	58706410	0
chr4	58706410	58706420	-0.00505
chr4	58706420	58741570	0
chr4	58741570	58741580	-0.032
chr4	58741580	58752370	0
chr4	58752370	58752380	-0.033325
chr4	58752380	58760220	0
chr4	58760220	58760230	-0.026875
chr4	58760230	58761410	0
chr4	58761410	58761420	-0.0386
chr4	58761420	58764620	0
chr4	58764620	58764630	0.009375
chr4	58764630	58772010	0
chr4	58772010	58772020	-0.033125
chr4	58772020	58777500	0
chr4	58777500	58777510	0.041075
chr4	58777510	58795630	0
chr4	58795630	58795640	-0.037925
chr4	58795640	58840060	0
chr4	58840060	58840070	-0.038975
chr4	58840070	58847060	0
chr4	58847060	58847070	-0.001925
chr4	58847070	58855540	0
chr4	58855540	58855550	-0.036325
chr4	58855550	58857260	0
chr4	58857260	58857270	0.0172
chr4	58857270	58857660	0
chr4	58857660	58857670	0.039575
chr4	58857670	58857840	0
chr4	58857840	58857850	0.020825
chr4	58857850	58858020	0
chr4	58858020	58858030	-0.0125
chr4	58858030	58870810	0
chr4	58870810	58870820	0.04455
chr4	58870820	58887910	0
chr4	58887910	58887920	0.0067
chr4	58887920	58905690	0
chr4	58905690	58905700	0.0114
chr4	58905700	58916760	0
chr4	58916760	58916770	-0.0351
chr4	58916770	58920060	0
chr4	58920060	58920070	0.04955
chr4	58920070	58923580	0
chr4	58923580	58923590	0.04105
chr4	58923590	58928670	0
chr4	58928670	58928680	0.0012
chr4	58928680	58937300	0
chr4	58937300	58937310	0.0334
chr4	58937310	58940230	0
chr4	58940230	58940240	-0.034225
chr4	58940240	58941020	0
chr4	58941020	58941030	0.02265
chr4	58941030	58942480	0
chr4	58942480	58942490	0.036675
chr4	58942490	58942970	0
chr4	58942970	58942980	-0.024575
chr4	58942980	58948120	0
chr4	58948120	58948130	0.044875
chr4	58948130	58956670	0
chr4	58956670	58956680	-0.033375
chr4	58956680	58962150	0
chr4	58962150	58962160	-0.01355
chr4	58962160	58967490	0
chr4	58967490	58967500	-0.03975
chr4	58967500	58978280	0
chr4	58978280	58978290	-0.025675
chr4	58978290	58993970	0
chr4	58993970	58993980	-0.0296
chr4	58993980	58997230	0
chr4	58997230	58997240	-0.02645
chr4	58997240	58997250	-0.022125
chr4	58997250	59004310	0
chr4	59004310	59004320	-0.010325
chr4	59004320	59008730	0
chr4	59008730	59008740	-0.02405
chr4	59008740	59010040	0
chr4	59010040	59010050	0.0125
chr4	59010050	59011120	0
chr4	59011120	59011130	-0.0347
chr4	59011130	59012690	0
chr4	59012690	59012700	-0.040825
chr4	59012700	59014310	0
chr4	59014310	59014320	0.0238
chr4	59014320	59020810	0
chr4	59020810	59020820	-0.00155
chr4	59020820	59026050	0
chr4	59026050	59026060	0.019775
chr4	59026060	59032510	0
chr4	59032510	59032520	0.003575
chr4	59032520	59036830	0
chr4	59036830	59036840	0.00455
chr4	59036840	59037620	0
chr4	59037620	59037630	0.025
chr4	59037630	59040580	0
chr4	59040580	59040590	0.031125
chr4	59040590	59042800	0
chr4	59042800	59042810	0.040525
chr4	59042810	59053530	0
chr4	59053530	59053540	0.033975
chr4	59053540	59062500	0
chr4	59062500	59062510	-0.001325
chr4	59062510	59108900	0
chr4	59108900	59108910	0.0025
chr4	59108910	59155100	0
chr4	59155100	59155110	-0.030825
chr4	59155110	59155860	0
chr4	59155860	59155870	-0.038225
chr4	59155870	59164210	0
chr4	59164210	59164220	0.0285
chr4	59164220	59172980	0
chr4	59172980	59172990	-0.03505
chr4	59172990	59179500	0
chr4	59179500	59179510	0.0025
chr4	59179510	59180950	0
chr4	59180950	59180960	0.024375
chr4	59180960	59223880	0
chr4	59223880	59223890	0.03085
chr4	59223890	59226890	0
chr4	59226890	59226900	0.04195
chr4	59226900	59236830	0
chr4	59236830	59236840	0.02875
chr4	59236840	59270340	0
chr4	59270340	59270350	0.036775
chr4	59270350	59274880	0
chr4	59274880	59274890	0.035375
chr4	59274890	59279090	0
chr4	59279090	59279100	0.028375
chr4	59279100	59279140	0
chr4	59279140	59279150	0.041225
chr4	59279150	59281490	0
chr4	59281490	59281500	-0.015725
chr4	59281500	59302580	0
chr4	59302580	59302590	-0.029175
chr4	59302590	59315180	0
chr4	59315180	59315190	0.033775
chr4	59315190	59318860	0
chr4	59318860	59318870	-0.0283
chr4	59318870	59318950	0
chr4	59318950	59318960	-0.033925
chr4	59318960	59319010	0
chr4	59319010	59319020	0.034475
chr4	59319020	59321810	0
chr4	59321810	59321820	0.014575
chr4	59321820	59345890	0
chr4	59345890	59345900	0.0125
chr4	59345900	59349160	0
chr4	59349160	59349170	-0.033325
chr4	59349170	59352590	0
chr4	59352590	59352600	0.0271
chr4	59352600	59361950	0
chr4	59361950	59361960	-0.03825
chr4	59361960	59362040	0
chr4	59362040	59362050	-0.025
chr4	59362050	59362590	0
chr4	59362590	59362600	0.029075
chr4	59362600	59362630	0
chr4	59362630	59362640	0.043025
chr4	59362640	59368140	0
chr4	59368140	59368150	0.0125
chr4	59368150	59370500	0
chr4	59370500	59370510	-0.03485
chr4	59370510	59372340	0
chr4	59372340	59372350	0.0198
chr4	59372350	59382740	0
chr4	59382740	59382750	-0.018525
chr4	59382750	59419460	0
chr4	59419460	59419470	0.04585
chr4	59419470	59425540	0
chr4	59425540	59425550	0.023825
chr4	59425550	59430060	0
chr4	59430060	59430070	0.0325
chr4	59430070	59456270	0
chr4	59456270	59456280	-0.03365
chr4	59456280	59497680	0
chr4	59497680	59497690	-0.00155
chr4	59497690	59583860	0
chr4	59583860	59583870	-0.015
chr4	59583870	59735290	0
chr4	59735290	59735300	-0.001475
chr4	59735300	59764880	0
chr4	59764880	59764890	-0.001675
chr4	59764890	59802970	0
chr4	59802970	59802980	-0.00155
chr4	59802980	59842650	0
chr4	59842650	59842660	-0.002775
chr4	60000000	60038410	0
chr4	60038410	60038420	-0.005
chr4	60038420	60099660	0
chr4	60099660	60099670	-0.013325
chr4	60099670	60170920	0
chr4	60170920	60170930	0.008325
chr4	60170930	60211470	0
chr4	60211470	60211480	-0.025
chr4	60211480	60483560	0
chr4	60483560	60483570	-0.012025
chr4	60483570	60571140	0
chr4	60571140	60571150	-0.0202
chr4	60571150	60632630	0
chr4	60632630	60632640	0.009375
chr4	60632640	61730950	0
chr4	61730950	61730960	0.001675
chr4	61730960	61801250	0
chr4	61801250	61801260	0.03945
chr4	61801260	61831970	0
chr4	61831970	61831980	0.04985
chr4	61831980	62020420	0
chr4	62020420	62020430	-0.004175
chr4	62020430	62220330	0
chr4	62220330	62220340	-0.003125
chr4	62220340	62268980	0
chr4	62268980	62268990	-0.001675
chr4	62268990	62398810	0
chr4	62398810	62398820	0.002775
chr4	62398820	62399910	0
chr4	62399910	62399920	0.003575
chr4	62399920	63171420	0
chr4	63171420	63171430	-0.0125
chr4	63171430	63473640	0
chr4	63473640	63473650	0.002075
chr4	63473650	63662760	0
chr4	63662760	63662770	0.003125
chr4	63662770	63779160	0
chr4	63779160	63779170	-0.0025
chr4	63779170	63902460	0
chr4	63902460	63902470	-0.001775
chr4	63902470	64003990	0
chr4	64003990	64004000	0.00875
chr4	64004000	64325970	0
chr4	64325970	64325980	0.001675
chr4	64325980	64497890	0
chr4	64497890	64497900	-0.000525
chr4	64497900	64557760	0
chr4	64557760	64557770	0.002075
chr4	64557770	64601260	0
chr4	64601260	64601270	-0.002075
chr4	64601270	64624820	0
chr4	64624820	64624830	0.0025
chr4	64624830	65288100	0
chr4	65288100	65288110	0.00155
chr4	65288110	65332640	0
chr4	65332640	65332650	0.008325
chr4	65332650	65664400	0
chr4	65664400	65664410	-0.001925
chr4	65664410	66031540	0
chr4	66031540	66031550	-0.008325
chr4	66031550	66371600	0
chr4	66371600	66371610	0.002075
chr4	66371610	66476260	0
chr4	66476260	66476270	0.0014
chr4	66476270	66486980	0
chr4	66486980	66486990	-0.005
chr4	66486990	66595570	0
chr4	66595570	66595580	-0.049425
chr4	66595580	66857940	0
chr4	66857940	66857950	0.001775
chr4	66857950	66904360	0
chr4	66904360	66904370	-0.003575
chr4	66904370	66904380	0
chr4	66904380	66904390	-0.005
chr4	66904390	66935750	0
chr4	66935750	66935760	-0.001675
chr4	66935760	66940810	0
chr4	66940810	66940820	0.002075
chr4	66940820	67422370	0
chr4	67422370	67422380	-0.001775
chr4	67422380	67472930	0
chr4	67472930	67472940	0.0144
chr4	67472940	67761610	0
chr4	67761610	67761620	-0.001325
chr4	67761620	68177240	0
chr4	68177240	68177250	0.0012
chr4	68177250	68732920	0
chr4	68732920	68732930	-0.0012
chr4	68732930	69361910	0
chr4	69361910	69361920	0.005
chr4	69361920	69870570	0
chr4	69870570	69870580	-0.001925
chr4	70000000	70072770	0
chr4	70072770	70072780	0.006825
chr4	70072780	70378160	0
chr4	70378160	70378170	-0.008275
chr4	70378170	70378180	-0.0039
chr4	70378180	70378190	0.000625
chr4	70378190	70666390	0
chr4	70666390	70666400	-0.003575
chr4	70666400	71122730	0
chr4	71122730	71122740	-0.002275
chr4	71122740	71462500	0
chr4	71462500	71462510	0.001775
chr4	71462510	71736490	0
chr4	71736490	71736500	0.001775
chr4	71736500	72035140	0
chr4	72035140	72035150	0.001475
chr4	72035150	72327450	0
chr4	72327450	72327460	0.0025
chr4	72327460	72384320	0
chr4	72384320	72384330	-0.001325
chr4	72384330	72542590	0
chr4	72542590	72542600	-0.001475
chr4	72542600	72766120	0
chr4	72766120	72766130	0.001775
chr4	72766130	73155110	0
chr4	73155110	73155120	-0.001775
chr4	73155120	73713590	0
chr4	73713590	73713600	0.001775
chr4	73713600	73827570	0
chr4	73827570	73827580	0.002075
chr4	73827580	73921070	0
chr4	73921070	73921080	-0.001675
chr4	73921080	73971620	0
chr4	73971620	73971630	0.0031
chr4	73971630	73989010	0
chr4	73989010	73989020	-0.004175
chr4	73989020	74039450	0
chr4	74039450	74039460	0.001925
chr4	74039460	74039520	0
chr4	74039520	74039530	0.001675
chr4	74039530	75045050	0
chr4	75045050	75045060	0.003125
chr4	75045060	75286570	0
chr4	75286570	75286580	0.0014
chr4	75286580	75463360	0
chr4	75463360	75463370	0.001675
chr4	75463370	75626680	0
chr4	75626680	75626690	-0.00785
chr4	75626690	75713510	0
chr4	75713510	75713520	-0.001475
chr4	75713520	75762210	0
chr4	75762210	75762220	0.001675
chr4	75762220	76001970	0
chr4	76001970	76001980	0.00155
chr4	76001980	76072850	0
chr4	76072850	76072860	0.00125
chr4	76072860	76095140	0
chr4	76095140	76095150	0.002075
chr4	76095150	76457120	0
chr4	76457120	76457130	-0.0014
chr4	76457130	76579540	0
chr4	76579540	76579550	-0.003125
chr4	76579550	76826740	0
chr4	76826740	76826750	-0.001675
chr4	76826750	77229260	0
chr4	77229260	77229270	0.0025
chr4	77229270	77418750	0
chr4	77418750	77418760	0.001775
chr4	77418760	77917370	0
chr4	77917370	77917380	0.001325
chr4	77917380	78014210	0
chr4	78014210	78014220	0.00625
chr4	78014220	78205860	0
chr4	78205860	78205870	0.001325
chr4	78205870	78316840	0
chr4	78316840	78316850	-0.004175
chr4	78316850	78645980	0
chr4	78645980	78645990	-0.0069
