chr	start	end	score
chr7	98826010	98826180	0
chr7	98826180	98826190	-0.0147
chr7	98826190	98828320	0
chr7	98828320	98828330	-0.01
chr7	98828330	98830740	0
chr7	98830740	98830750	0.0025
chr7	98830750	98831310	0
chr7	98831310	98831320	0.006825
chr7	98831320	98831820	0
chr7	98831820	98831830	0.023825
chr7	98831830	98840360	0
chr7	98840360	98840370	0.01355
chr7	98840370	98840590	0
chr7	98840590	98840600	-0.01
chr7	98840600	98841120	0
chr7	98841120	98841130	-0.0167
chr7	98841130	98845390	0
chr7	98845390	98845400	0.016675
chr7	98845400	98846500	0
chr7	98846500	98846510	0.002775
chr7	98846510	98848170	0
chr7	98848170	98848180	-0.023575
chr7	98848180	98852060	0
chr7	98852060	98852070	-0.0075
chr7	98852070	98852160	0
chr7	98852160	98852170	-0.016275
chr7	98852170	98852930	0
chr7	98852930	98852940	-0.02905
chr7	98852940	98856000	0
chr7	98856000	98856010	-0.0125
chr7	98856010	98856320	0
chr7	98856320	98856330	0.008325
chr7	98856330	98858560	0
chr7	98858560	98858570	-0.015275
chr7	98858570	98859060	0
chr7	98859060	98859070	0.02125
chr7	98859070	98860410	0
chr7	98860410	98860420	-0.0143
chr7	98860420	98862450	0
chr7	98862450	98862460	-0.008675
chr7	98862460	98862470	-0.00875
chr7	98862470	98862670	0
chr7	98862670	98862680	-0.0168
chr7	98862680	98865020	0
chr7	98865020	98865030	0.00625
chr7	98865030	98865750	0
chr7	98865750	98865760	-0.01465
chr7	98865760	98866290	0
chr7	98866290	98866300	0.00625
chr7	98866300	98867670	0
chr7	98867670	98867680	-0.004175
chr7	98867680	98867750	0
chr7	98867750	98867760	0.003575
chr7	98867760	98868070	0
chr7	98868070	98868080	-0.020825
chr7	98868080	98869300	0
chr7	98869300	98869310	-0.003575
chr7	98869310	98873330	0
chr7	98873330	98873340	-0.003125
chr7	98873340	98873350	-0.00885
chr7	98873350	98874040	0
chr7	98874040	98874050	-0.025
chr7	98874050	98877940	0
chr7	98877940	98877950	-0.026275
chr7	98877950	98879840	0
chr7	98879840	98879850	0.021925
chr7	98879850	98886830	0
chr7	98886830	98886840	-0.020375
chr7	98886840	98887940	0
chr7	98887940	98887950	0.003125
chr7	98887950	98894410	0
chr7	98894410	98894420	0.031825
chr7	98894420	98894680	0
chr7	98894680	98894690	-0.0134
chr7	98894690	98899790	0
chr7	98899790	98899800	-0.02195
chr7	98899800	98903490	0
chr7	98903490	98903500	-0.021075
chr7	98903500	98904490	0
chr7	98904490	98904500	-0.002275
chr7	98904500	98906140	0
chr7	98906140	98906150	-0.034975
chr7	98906150	98910410	0
chr7	98910410	98910420	-0.00555
chr7	98910420	98910820	0
chr7	98910820	98910830	0.0125
chr7	98910830	98910840	0.01665
chr7	98910840	98911840	0
chr7	98911840	98911850	0.02195
chr7	98911850	98912340	0
chr7	98912340	98912350	-0.03255
chr7	98912350	98914140	0
chr7	98914140	98914150	-0.021075
chr7	98914150	98915740	0
chr7	98915740	98915750	-0.01
chr7	98915750	98918920	0
chr7	98918920	98918930	-0.005825
chr7	98918930	98919100	0
chr7	98919100	98919110	0.030725
chr7	98919110	98920100	0
chr7	98920100	98920110	0.017425
chr7	98920110	98920120	0
chr7	98920120	98920130	0.015625
chr7	98920130	98920540	0
chr7	98920540	98920550	0.0101
chr7	98920550	98922200	0
chr7	98922200	98922210	0.013525
chr7	98922210	98922670	0
chr7	98922670	98922680	-0.0149
chr7	98922680	98923460	0
chr7	98923460	98923470	0.022425
chr7	98923470	98924710	0
chr7	98924710	98924720	0.005
chr7	98924720	98925690	0
chr7	98925690	98925700	-0.01965
chr7	98925700	98925900	0
chr7	98925900	98925910	-0.02255
chr7	98925910	98928000	0
chr7	98928000	98928010	0.023575
chr7	98928010	98929860	0
chr7	98929860	98929870	0.005725
chr7	98929870	98934370	0
chr7	98934370	98934380	0.009925
chr7	98934380	98934440	0
chr7	98934440	98934450	0.0169
chr7	98934450	98935960	0
chr7	98935960	98935970	0.01565
chr7	98935970	98936210	0
chr7	98936210	98936220	-0.016675
chr7	98936220	98936260	0
chr7	98936260	98936270	-0.008325
chr7	98936270	98936470	0
chr7	98936470	98936480	0.016675
chr7	98936480	98937630	0
chr7	98937630	98937640	-0.005875
chr7	98937640	98938090	0
chr7	98938090	98938100	0.0166
chr7	98938100	98938450	0
chr7	98938450	98938460	-0.025975
chr7	98938460	98938490	0
chr7	98938490	98938500	0.0241
chr7	98938500	98939220	0
chr7	98939220	98939230	-0.002925
chr7	98939230	98940140	0
chr7	98940140	98940150	-0.0111
chr7	98940150	98943950	0
chr7	98943950	98943960	0.01635
chr7	98943960	98944890	0
chr7	98944890	98944900	-0.012175
chr7	98944900	98945270	0
chr7	98945270	98945280	0.016875
chr7	98945280	98945740	0
chr7	98945740	98945750	0.014575
chr7	98945750	98945790	0
chr7	98945790	98945800	0.02605
chr7	98945800	98948450	0
chr7	98948450	98948460	0.01945
chr7	98948460	98948630	0
chr7	98948630	98948640	0.016075
chr7	98948640	98949090	0
chr7	98949090	98949100	0.015625
chr7	98949100	98949340	0
chr7	98949340	98949350	0.021875
chr7	98949350	98949450	0
chr7	98949450	98949460	-0.022975
chr7	98949460	98949880	0
chr7	98949880	98949890	0.00855
chr7	98949890	98951000	0
chr7	98951000	98951010	0.025525
chr7	98951010	98951040	0
chr7	98951040	98951050	-0.01215
chr7	98951050	98951710	0
chr7	98951710	98951720	0.03125
chr7	98951720	98952340	0
chr7	98952340	98952350	-0.01385
chr7	98952350	98953770	0
chr7	98953770	98953780	-0.008125
chr7	98953780	98954950	0
chr7	98954950	98954960	-0.02455
chr7	98954960	98960410	0
chr7	98960410	98960420	-0.018125
chr7	98960420	98961560	0
chr7	98961560	98961570	0.013575
chr7	98961570	98962220	0
chr7	98962220	98962230	-0.02895
chr7	98962230	98963710	0
chr7	98963710	98963720	-0.02605
chr7	98963720	98963810	0
chr7	98963810	98963820	0.003125
chr7	98963820	98966680	0
chr7	98966680	98966690	-0.019325
chr7	98966690	98968930	0
chr7	98968930	98968940	-0.015375
chr7	98968940	98968970	0
chr7	98968970	98968980	-0.0101
chr7	98968980	98969880	0
chr7	98969880	98969890	-0.013325
chr7	98969890	98970670	0
chr7	98970670	98970680	0.010825
chr7	98970680	98972460	0
chr7	98972460	98972470	-0.018725
chr7	98972470	98972520	0
chr7	98972520	98972530	-0.018125
chr7	98972530	98973610	0
chr7	98973610	98973620	0.01405
chr7	98973620	98975950	0
chr7	98975950	98975960	0.01305
chr7	98975960	98975970	0
chr7	98975970	98975980	-0.002275
chr7	98975980	98976440	0
chr7	98976440	98976450	-0.0225
chr7	98976450	98978060	0
chr7	98978060	98978070	0.03325
chr7	98978070	98978370	0
chr7	98978370	98978380	0.023225
chr7	98978380	98979440	0
chr7	98979440	98979450	-0.01905
chr7	98979450	98979460	0
chr7	98979460	98979470	-0.013175
chr7	98979470	98980560	0
chr7	98980560	98980570	-0.0275
chr7	98980570	98981750	0
chr7	98981750	98981760	-0.021475
chr7	98981760	98981820	0
chr7	98981820	98981830	0.010075
chr7	98981830	98982230	0
chr7	98982230	98982240	0.008325
chr7	98982240	98982300	0
chr7	98982300	98982310	-0.0239
chr7	98982310	98982640	0
chr7	98982640	98982650	0.018575
chr7	98982650	98982750	0
chr7	98982750	98982760	-0.019475
chr7	98982760	98983010	0
chr7	98983010	98983020	-0.024425
chr7	98983020	98983120	0
chr7	98983120	98983130	-0.01725
chr7	98983130	98983220	0
chr7	98983220	98983230	0.01575
chr7	98983230	98984060	0
chr7	98984060	98984070	-0.0143
chr7	98984070	98984480	0
chr7	98984480	98984490	-0.016625
chr7	98984490	98985400	0
chr7	98985400	98985410	0.03255
chr7	98985410	98986250	0
chr7	98986250	98986260	0.005
chr7	98986260	98986290	0
chr7	98986290	98986300	-0.008325
chr7	98986300	98987060	0
chr7	98987060	98987070	-0.0239
chr7	98987070	98987550	0
chr7	98987550	98987560	0.0122
chr7	98987560	98987720	0
chr7	98987720	98987730	0.022575
chr7	98987730	98988360	0
chr7	98988360	98988370	-0.0188
chr7	98988370	98989480	0
chr7	98989480	98989490	-0.008525
chr7	98989490	98991580	0
chr7	98991580	98991590	-0.01845
chr7	98991590	98993080	0
chr7	98993080	98993090	0.01565
chr7	98993090	98994410	0
chr7	98994410	98994420	-0.019325
chr7	98994420	98994430	-0.0175
chr7	98994430	98996270	0
chr7	98996270	98996280	-0.0197
chr7	98996280	98996320	0
chr7	98996320	98996330	0.01905
chr7	98996330	98997450	0
chr7	98997450	98997460	0.018025
chr7	98997460	98998200	0
chr7	98998200	98998210	0.01305
chr7	98998210	98999540	0
chr7	98999540	98999550	0.00295
chr7	98999550	98999570	0
chr7	98999570	98999580	0.006575
chr7	98999580	99001220	0
chr7	99001220	99001230	0.025025
chr7	99001230	99001270	0
chr7	99001270	99001280	0.01375
chr7	99001280	99001920	0
chr7	99001920	99001930	0.0175
chr7	99001930	99001940	0
chr7	99001940	99001950	0.014225
chr7	99001950	99003470	0
chr7	99003470	99003480	0.022375
chr7	99003480	99003490	0
chr7	99003490	99003500	0.03035
chr7	99003500	99004140	0
chr7	99004140	99004150	-0.028525
chr7	99004150	99004190	0
chr7	99004190	99004200	-0.020425
chr7	99004200	99005450	0
chr7	99005450	99005460	-0.01645
chr7	99005460	99005490	0
chr7	99005490	99005500	0.024625
chr7	99005500	99005840	0
chr7	99005840	99005850	0.0135
chr7	99005850	99008930	0
chr7	99008930	99008940	-0.013925
chr7	99008940	99011180	0
chr7	99011180	99011190	-0.02465
chr7	99011190	99011410	0
chr7	99011410	99011420	0.01675
chr7	99011420	99017480	0
chr7	99017480	99017490	0.0125
chr7	99017490	99018390	0
chr7	99018390	99018400	0.01605
chr7	99018400	99022230	0
chr7	99022230	99022240	-0.0162
chr7	99022240	99022970	0
chr7	99022970	99022980	0.01975
chr7	99022980	99024150	0
chr7	99024150	99024160	0.011325
chr7	99024160	99026680	0
chr7	99026680	99026690	-0.02395
chr7	99026690	99029220	0
chr7	99029220	99029230	0.0245
chr7	99029230	99029260	0
chr7	99029260	99029270	0.02165
chr7	99029270	99030640	0
chr7	99030640	99030650	-0.027825
chr7	99030650	99030810	0
chr7	99030810	99030820	-0.00155
chr7	99030820	99030840	0
chr7	99030840	99030850	-0.00645
chr7	99030850	99030880	0
chr7	99030880	99030890	-0.015475
chr7	99030890	99039540	0
chr7	99039540	99039550	-0.013125
chr7	99039550	99041930	0
chr7	99041930	99041940	0.009325
chr7	99041940	99043860	0
chr7	99043860	99043870	-0.01095
chr7	99043870	99045400	0
chr7	99045400	99045410	-0.0229
chr7	99045410	99048940	0
chr7	99048940	99048950	-0.004275
chr7	99048950	99049890	0
chr7	99049890	99049900	-0.015875
chr7	99049900	99052920	0
chr7	99052920	99052930	-0.011825
chr7	99052930	99054660	0
chr7	99054660	99054670	-0.022125
chr7	99054670	99055430	0
chr7	99055430	99055440	-0.0111
chr7	99055440	99057580	0
chr7	99057580	99057590	-0.01875
chr7	99057590	99057620	0
chr7	99057620	99057630	-0.026925
chr7	99057630	99058190	0
chr7	99058190	99058200	-0.0227
chr7	99058200	99058480	0
chr7	99058480	99058490	-0.0236
chr7	99058490	99058720	0
chr7	99058720	99058730	-0.02265
chr7	99058730	99059080	0
chr7	99059080	99059090	-0.010425
chr7	99059090	99059870	0
chr7	99059870	99059880	-0.019975
chr7	99059880	99061510	0
chr7	99061510	99061520	0.003575
chr7	99061520	99061820	0
chr7	99061820	99061830	0.01
chr7	99061830	99063310	0
chr7	99063310	99063320	0.0139
chr7	99063320	99063470	0
chr7	99063470	99063480	-0.013575
chr7	99063480	99063630	0
chr7	99063630	99063640	0.01815
chr7	99063640	99065540	0
chr7	99065540	99065550	0.01
chr7	99065550	99065700	0
chr7	99065700	99065710	0.011825
chr7	99065710	99068900	0
chr7	99068900	99068910	-0.003125
chr7	99068910	99068960	0
chr7	99068960	99068970	-0.003675
chr7	99068970	99070580	0
chr7	99070580	99070590	-0.009525
chr7	99070590	99070990	0
chr7	99070990	99071000	-0.02625
chr7	99071000	99072600	0
chr7	99072600	99072610	0.025625
chr7	99072610	99073750	0
chr7	99073750	99073760	-0.007775
chr7	99073760	99074070	0
chr7	99074070	99074080	-0.00955
chr7	99074080	99074810	0
chr7	99074810	99074820	0.011075
chr7	99074820	99075560	0
chr7	99075560	99075570	0.0073
chr7	99075570	99076840	0
chr7	99076840	99076850	-0.018325
chr7	99076850	99078660	0
chr7	99078660	99078670	0.02125
chr7	99078670	99079010	0
chr7	99079010	99079020	-0.01715
chr7	99079020	99079390	0
chr7	99079390	99079400	0.0147
chr7	99079400	99081190	0
chr7	99081190	99081200	-0.0272
chr7	99081200	99081440	0
chr7	99081440	99081450	-0.011675
chr7	99081450	99082500	0
chr7	99082500	99082510	-0.023325
chr7	99082510	99083100	0
chr7	99083100	99083110	-0.0135
chr7	99083110	99083330	0
chr7	99083330	99083340	-0.011675
chr7	99083340	99084140	0
chr7	99084140	99084150	-0.0125
chr7	99084150	99084260	0
chr7	99084260	99084270	0.0211
chr7	99084270	99085080	0
chr7	99085080	99085090	-0.018025
chr7	99085090	99085610	0
chr7	99085610	99085620	-0.013675
chr7	99085620	99087590	0
chr7	99087590	99087600	-0.01965
chr7	99087600	99088790	0
chr7	99088790	99088800	0.022225
chr7	99088800	99088880	0
chr7	99088880	99088890	-0.022575
chr7	99088890	99089770	0
chr7	99089770	99089780	-0.009325
chr7	99089780	99089970	0
chr7	99089970	99089980	0.002275
chr7	99089980	99090180	0
chr7	99090180	99090190	-0.02085
chr7	99090190	99091120	0
chr7	99091120	99091130	0.014
chr7	99091130	99091920	0
chr7	99091920	99091930	0.015025
chr7	99091930	99092450	0
chr7	99092450	99092460	-0.014925
chr7	99092460	99092530	0
chr7	99092530	99092540	-0.006825
chr7	99092540	99093020	0
chr7	99093020	99093030	-0.006925
chr7	99093030	99094060	0
chr7	99094060	99094070	-0.011075
chr7	99094070	99095040	0
chr7	99095040	99095050	-0.008675
chr7	99095050	99095150	0
chr7	99095150	99095160	0.015875
chr7	99095160	99096790	0
chr7	99096790	99096800	0.00855
chr7	99096800	99096810	0
chr7	99096810	99096820	0.01725
chr7	99096820	99097200	0
chr7	99097200	99097210	0.03255
chr7	99097210	99097320	0
chr7	99097320	99097330	0.001475
chr7	99097330	99097640	0
chr7	99097640	99097650	-0.018325
chr7	99097650	99098920	0
chr7	99098920	99098930	0.017425
chr7	99098930	99099110	0
chr7	99099110	99099120	0.02125
chr7	99099120	99100430	0
chr7	99100430	99100440	0.001775
chr7	99100440	99101020	0
chr7	99101020	99101030	0.014375
chr7	99101030	99101060	0
chr7	99101060	99101070	-0.009175
chr7	99101070	99101080	-0.013575
chr7	99101080	99101400	0
chr7	99101400	99101410	0.008325
chr7	99101410	99101440	0
chr7	99101440	99101450	-0.021575
chr7	99101450	99103170	0
chr7	99103170	99103180	-0.008725
chr7	99103180	99103190	0
chr7	99103190	99103200	0.023125
chr7	99103200	99103970	0
chr7	99103970	99103980	0.002275
chr7	99103980	99104080	0
chr7	99104080	99104090	0.024875
chr7	99104090	99104320	0
chr7	99104320	99104330	0.017925
chr7	99104330	99105090	0
chr7	99105090	99105100	-0.01615
chr7	99105100	99105200	0
chr7	99105200	99105210	0.017775
chr7	99105210	99105750	0
chr7	99105750	99105760	0.006075
chr7	99105760	99106730	0
chr7	99106730	99106740	-0.003125
chr7	99106740	99108280	0
chr7	99108280	99108290	-0.029925
chr7	99108290	99108470	0
chr7	99108470	99108480	-0.011075
chr7	99108480	99110500	0
chr7	99110500	99110510	-0.011
chr7	99110510	99112800	0
chr7	99112800	99112810	0.019125
chr7	99112810	99113090	0
chr7	99113090	99113100	0.013975
chr7	99113100	99113810	0
chr7	99113810	99113820	0.009675
chr7	99113820	99114120	0
chr7	99114120	99114130	0.00555
chr7	99114130	99114280	0
chr7	99114280	99114290	0.011325
chr7	99114290	99117020	0
chr7	99117020	99117030	0.02125
chr7	99117030	99118480	0
chr7	99118480	99118490	-0.022775
chr7	99118490	99122320	0
chr7	99122320	99122330	-0.0135
chr7	99122330	99124040	0
chr7	99124040	99124050	-0.014275
chr7	99124050	99124940	0
chr7	99124940	99124950	-0.020025
chr7	99124950	99125210	0
chr7	99125210	99125220	-0.014525
chr7	99125220	99127520	0
chr7	99127520	99127530	0.0125
chr7	99127530	99127950	0
chr7	99127950	99127960	-0.013875
chr7	99127960	99128580	0
chr7	99128580	99128590	0.002775
chr7	99128590	99129580	0
chr7	99129580	99129590	0.026325
chr7	99129590	99129650	0
chr7	99129650	99129660	0.0091
chr7	99129660	99131840	0
chr7	99131840	99131850	-0.01495
chr7	99131850	99132150	0
chr7	99132150	99132160	-0.00995
chr7	99132160	99135380	0
chr7	99135380	99135390	-0.014825
chr7	99135390	99136300	0
chr7	99136300	99136310	0.0111
chr7	99136310	99136830	0
chr7	99136830	99136840	0.01385
chr7	99136840	99136850	0
chr7	99136850	99136860	-0.0075
chr7	99136860	99138070	0
chr7	99138070	99138080	-0.023325
chr7	99138080	99142610	0
chr7	99142610	99142620	-0.0201
chr7	99142620	99143310	0
chr7	99143310	99143320	0.014775
chr7	99143320	99144920	0
chr7	99144920	99144930	-0.02085
chr7	99144930	99145020	0
chr7	99145020	99145030	-0.016075
chr7	99145030	99145160	0
chr7	99145160	99145170	0.016925
chr7	99145170	99145590	0
chr7	99145590	99145600	0.01455
chr7	99145600	99146290	0
chr7	99146290	99146300	0.01275
chr7	99146300	99146790	0
chr7	99146790	99146800	-0.01
chr7	99146800	99147470	0
chr7	99147470	99147480	0.018325
chr7	99147480	99149570	0
chr7	99149570	99149580	0.03045
chr7	99149580	99149690	0
chr7	99149690	99149700	-0.029175
chr7	99149700	99150390	0
chr7	99150390	99150400	-0.013125
chr7	99150400	99150530	0
chr7	99150530	99150540	-0.025825
chr7	99150540	99153550	0
chr7	99153550	99153560	0.0272
chr7	99153560	99154210	0
chr7	99154210	99154220	-0.015625
chr7	99154220	99154230	0.008325
chr7	99154230	99154480	0
chr7	99154480	99154490	0.015475
chr7	99154490	99154530	0
chr7	99154530	99154540	-0.019625
chr7	99154540	99155090	0
chr7	99155090	99155100	0.008325
chr7	99155100	99155640	0
chr7	99155640	99155650	-0.011
chr7	99155650	99156680	0
chr7	99156680	99156690	0.024625
chr7	99156690	99159110	0
chr7	99159110	99159120	-0.007475
chr7	99159120	99160540	0
chr7	99160540	99160550	0.01375
chr7	99160550	99160630	0
chr7	99160630	99160640	-0.007775
chr7	99160640	99161400	0
chr7	99161400	99161410	0.003575
chr7	99161410	99161660	0
chr7	99161660	99161670	-0.015275
chr7	99161670	99162080	0
chr7	99162080	99162090	-0.0014
chr7	99162090	99162750	0
chr7	99162750	99162760	0.025775
chr7	99162760	99163250	0
chr7	99163250	99163260	-0.016975
chr7	99163260	99164060	0
chr7	99164060	99164070	-0.003125
chr7	99164070	99164120	0
chr7	99164120	99164130	0.0175
chr7	99164130	99164990	0
chr7	99164990	99165000	-0.014375
chr7	99165000	99165220	0
chr7	99165220	99165230	0.00715
chr7	99165230	99165320	0
chr7	99165320	99165330	0.00555
chr7	99165330	99169060	0
chr7	99169060	99169070	0.005
chr7	99169070	99169300	0
chr7	99169300	99169310	-0.020275
chr7	99169310	99169410	0
chr7	99169410	99169420	0.01365
chr7	99169420	99170990	0
chr7	99170990	99171000	0.016525
chr7	99171000	99173140	0
chr7	99173140	99173150	-0.01905
chr7	99173150	99174050	0
chr7	99174050	99174060	-0.005
chr7	99174060	99174550	0
chr7	99174550	99174560	-0.0118
chr7	99174560	99175150	0
chr7	99175150	99175160	0.025
chr7	99175160	99176410	0
chr7	99176410	99176420	0.02415
chr7	99176420	99176800	0
chr7	99176800	99176810	0.025525
chr7	99176810	99177760	0
chr7	99177760	99177770	0.01875
chr7	99177770	99179400	0
chr7	99179400	99179410	-0.00875
chr7	99179410	99179700	0
chr7	99179700	99179710	0.0059
chr7	99179710	99180910	0
chr7	99180910	99180920	0.004175
chr7	99180920	99181100	0
chr7	99181100	99181110	-0.015525
chr7	99181110	99181120	-0.002275
chr7	99181120	99181960	0
chr7	99181960	99181970	0.003125
chr7	99181970	99184510	0
chr7	99184510	99184520	0.016075
chr7	99184520	99185160	0
chr7	99185160	99185170	0.0171
chr7	99185170	99187360	0
chr7	99187360	99187370	0.0191
chr7	99187370	99188900	0
chr7	99188900	99188910	0.0225
chr7	99188910	99190000	0
chr7	99190000	99190010	0.0221
chr7	99190010	99190120	0
chr7	99190120	99190130	-0.003125
chr7	99190130	99190340	0
chr7	99190340	99190350	0.01145
chr7	99190350	99190740	0
chr7	99190740	99190750	-0.023275
chr7	99190750	99192730	0
chr7	99192730	99192740	-0.01515
chr7	99192740	99192900	0
chr7	99192900	99192910	-0.0219
chr7	99192910	99193580	0
chr7	99193580	99193590	0.0224
chr7	99193590	99195470	0
chr7	99195470	99195480	0.02365
chr7	99195480	99195690	0
chr7	99195690	99195700	-0.00625
chr7	99195700	99195750	0
chr7	99195750	99195760	-0.01775
chr7	99195760	99198620	0
chr7	99198620	99198630	-0.019825
chr7	99198630	99199630	0
chr7	99199630	99199640	0.002275
chr7	99199640	99203380	0
chr7	99203380	99203390	0.005
chr7	99203390	99203400	0.005275
chr7	99203400	99207310	0
chr7	99207310	99207320	0.023875
chr7	99207320	99209830	0
chr7	99209830	99209840	0.018575
chr7	99209840	99211250	0
chr7	99211250	99211260	-0.02305
chr7	99211260	99211950	0
chr7	99211950	99211960	0.03045
chr7	99211960	99212420	0
chr7	99212420	99212430	-0.003575
chr7	99212430	99214140	0
chr7	99214140	99214150	0.003125
chr7	99214150	99215880	0
chr7	99215880	99215890	-0.009125
chr7	99215890	99216630	0
chr7	99216630	99216640	-0.0258
chr7	99216640	99218320	0
chr7	99218320	99218330	-0.012175
chr7	99218330	99218590	0
chr7	99218590	99218600	-0.025625
chr7	99218600	99219120	0
chr7	99219120	99219130	-0.033325
chr7	99219130	99220890	0
chr7	99220890	99220900	0.025
chr7	99220900	99222520	0
chr7	99222520	99222530	0.013575
chr7	99222530	99225460	0
chr7	99225460	99225470	-0.0135
chr7	99225470	99225500	0
chr7	99225500	99225510	0.01665
chr7	99225510	99225810	0
chr7	99225810	99225820	0.017425
chr7	99225820	99227580	0
chr7	99227580	99227590	-0.01125
chr7	99227590	99228060	0
chr7	99228060	99228070	0.020775
chr7	99228070	99230760	0
chr7	99230760	99230770	-0.01125
chr7	99230770	99230820	0
chr7	99230820	99230830	0.015775
chr7	99230830	99231470	0
chr7	99231470	99231480	0.01215
chr7	99231480	99231730	0
chr7	99231730	99231740	0.021225
chr7	99231740	99231870	0
chr7	99231870	99231880	0.0091
chr7	99231880	99232590	0
chr7	99232590	99232600	-0.01215
chr7	99232600	99233670	0
chr7	99233670	99233680	-0.00805
chr7	99233680	99234120	0
chr7	99234120	99234130	0.0132
chr7	99234130	99235010	0
chr7	99235010	99235020	0.009825
chr7	99235020	99238900	0
chr7	99238900	99238910	0.010725
chr7	99238910	99239050	0
chr7	99239050	99239060	-0.066675
chr7	99239060	99239380	0
chr7	99239380	99239390	0.019325
chr7	99239390	99240850	0
chr7	99240850	99240860	0.01735
chr7	99240860	99241230	0
chr7	99241230	99241240	0.032325
chr7	99241240	99241920	0
chr7	99241920	99241930	-0.009175
chr7	99241930	99242440	0
chr7	99242440	99242450	-0.004275
chr7	99242450	99244090	0
chr7	99244090	99244100	0.03125
chr7	99244100	99244250	0
chr7	99244250	99244260	0.001775
chr7	99244260	99245920	0
chr7	99245920	99245930	0.025825
chr7	99245930	99246250	0
chr7	99246250	99246260	-0.02785
chr7	99246260	99250390	0
chr7	99250390	99250400	0.027025
chr7	99250400	99253070	0
chr7	99253070	99253080	-0.01665
chr7	99253080	99253870	0
chr7	99253870	99253880	0.021625
chr7	99253880	99254140	0
chr7	99254140	99254150	-0.002275
chr7	99254150	99256870	0
chr7	99256870	99256880	0.02225
chr7	99256880	99258360	0
chr7	99258360	99258370	0.02
chr7	99258370	99258380	0
chr7	99258380	99258390	0.015
chr7	99258390	99258780	0
chr7	99258780	99258790	0.0229
chr7	99258790	99262440	0
chr7	99262440	99262450	-0.00625
chr7	99262450	99265400	0
chr7	99265400	99265410	-0.019025
chr7	99265410	99265660	0
chr7	99265660	99265670	-0.0289
chr7	99265670	99272970	0
chr7	99272970	99272980	-0.009425
chr7	99272980	99273750	0
chr7	99273750	99273760	0.001925
chr7	99273760	99274160	0
chr7	99274160	99274170	0.0098
chr7	99274170	99275010	0
chr7	99275010	99275020	-0.014675
chr7	99275020	99278640	0
chr7	99278640	99278650	0.005775
chr7	99278650	99279040	0
chr7	99279040	99279050	-0.0139
chr7	99279050	99279440	0
chr7	99279440	99279450	0.025825
chr7	99279450	99282100	0
chr7	99282100	99282110	-0.012575
chr7	99282110	99282870	0
chr7	99282870	99282880	0.020825
chr7	99282880	99289230	0
chr7	99289230	99289240	-0.0131
chr7	99289240	99290550	0
chr7	99290550	99290560	-0.010075
chr7	99290560	99292570	0
chr7	99292570	99292580	-0.0184
chr7	99292580	99292830	0
chr7	99292830	99292840	0.025475
chr7	99292840	99293590	0
chr7	99293590	99293600	-0.020325
chr7	99293600	99294120	0
chr7	99294120	99294130	-0.012175
chr7	99294130	99295170	0
chr7	99295170	99295180	-0.003125
chr7	99295180	99295530	0
chr7	99295530	99295540	-0.006075
chr7	99295540	99296160	0
chr7	99296160	99296170	0.0175
chr7	99296170	99296780	0
chr7	99296780	99296790	0.0225
chr7	99296790	99300070	0
chr7	99300070	99300080	0.01
chr7	99300080	99300390	0
chr7	99300390	99300400	-0.010825
chr7	99300400	99300550	0
chr7	99300550	99300560	-0.018975
chr7	99300560	99303060	0
chr7	99303060	99303070	-0.02395
chr7	99303070	99303090	0
chr7	99303090	99303100	0.013325
chr7	99303100	99303330	0
chr7	99303330	99303340	0.022225
chr7	99303340	99303590	0
chr7	99303590	99303600	0.01215
chr7	99303600	99304050	0
chr7	99304050	99304060	-0.012075
chr7	99304060	99304170	0
chr7	99304170	99304180	-0.007825
chr7	99304180	99304810	0
chr7	99304810	99304820	-0.01125
chr7	99304820	99305600	0
chr7	99305600	99305610	0.01125
chr7	99305610	99306020	0
chr7	99306020	99306030	-0.017575
chr7	99306030	99306620	0
chr7	99306620	99306630	0.00385
chr7	99306630	99307050	0
chr7	99307050	99307060	-0.00985
chr7	99307060	99308420	0
chr7	99308420	99308430	0.007675
chr7	99308430	99311940	0
chr7	99311940	99311950	0.00635
chr7	99311950	99312700	0
chr7	99312700	99312710	-0.012775
chr7	99312710	99319060	0
chr7	99319060	99319070	0.026775
chr7	99319070	99319580	0
chr7	99319580	99319590	-0.008325
chr7	99319590	99321050	0
chr7	99321050	99321060	0.02375
chr7	99321060	99322050	0
chr7	99322050	99322060	0.024725
chr7	99322060	99325730	0
chr7	99325730	99325740	0.01665
chr7	99325740	99329550	0
chr7	99329550	99329560	0.0075
chr7	99329560	99329890	0
chr7	99329890	99329900	-0.002075
chr7	99329900	99330510	0
chr7	99330510	99330520	-0.008325
chr7	99330520	99330800	0
chr7	99330800	99330810	-0.00715
chr7	99330810	99331970	0
chr7	99331970	99331980	-0.02215
chr7	99331980	99332090	0
chr7	99332090	99332100	-0.022875
chr7	99332100	99332740	0
chr7	99332740	99332750	-0.015525
chr7	99332750	99333140	0
chr7	99333140	99333150	-0.0125
chr7	99333150	99333460	0
chr7	99333460	99333470	-0.0375
chr7	99333470	99334530	0
chr7	99334530	99334540	-0.01635
chr7	99334540	99335480	0
chr7	99335480	99335490	-0.019025
chr7	99335490	99337180	0
chr7	99337180	99337190	-0.002275
chr7	99337190	99340750	0
chr7	99340750	99340760	0.0177
chr7	99340760	99342900	0
chr7	99342900	99342910	-0.01805
chr7	99342910	99350340	0
