enh_idx	loop_idx	enh_on_anchor	partner_type	own_type	enhancer_class	loop_type	logFC	FDR	direction	is_differential	partner_group	enh_chr	enh_start	enh_end	loop_chr1	loop_start1	loop_end1	loop_chr2	loop_start2	loop_end2
9245	2493	2	Active_Promoter	Active_Promoter	K119ub_Only	Active_Promoter-Active_Promoter	-0.0179468728547682	0.842859877282281	unchanged	FALSE	Promoter	chr1	55087569	55087871	chr1	55020000	55030000	chr1	55080000	55090000
9245	9729	2	Active_Promoter	Active_Promoter	K119ub_Only	Active_Promoter-Active_Promoter	-0.0423886848035721	0.785455504487651	unchanged	FALSE	Promoter	chr1	55087569	55087871	chr1	55050000	55055000	chr1	55085000	55090000
9246	8010	2	Active_Enhancer	Other	K119ub_Only	Active_Enhancer-Other	0.0506306730987406	0.374217582228789	unchanged	FALSE	Enhancer	chr13	47017405	47017541	chr13	46825000	46850000	chr13	47000000	47025000
9246	38810	2	Active_Enhancer	Other	K119ub_Only	Active_Enhancer-Other	0.0179802765743806	0.810553036749866	unchanged	FALSE	Enhancer	chr13	47017405	47017541	chr13	46900000	46925000	chr13	47000000	47025000
9247	25470	2	Bivalent_Promoter	Poised_Enhancer	K119ub_Only	Bivalent_Promoter-Poised_Enhancer	0.131026835993809	0.0429822496602975	up_in_mutant	TRUE	Promoter	chr1	104957010	104957298	chr1	104750000	104775000	chr1	104950000	104975000
9247	19617	2	Other	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Other	0.0836403976633986	0.566991978046173	unchanged	FALSE	Structural	chr1	104957010	104957298	chr1	103790000	103800000	chr1	104950000	104960000
9249	14744	2	Active_Promoter	Active_Promoter	K119ub_Only	Active_Promoter-Active_Promoter	0.0727305896162353	0.278275082763223	unchanged	FALSE	Promoter	chr12	31713647	31714022	chr12	31500000	31525000	chr12	31700000	31725000
9249	2268	2	Active_Promoter	Active_Promoter	K119ub_Only	Active_Promoter-Active_Promoter	-0.180521986721127	0.367300758197915	unchanged	FALSE	Promoter	chr12	31713647	31714022	chr12	31655000	31660000	chr12	31710000	31715000
9254	32578	2	Poised_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Poised_Enhancer	-0.0768073499651176	0.181182364241144	unchanged	FALSE	Enhancer	chr14	76731851	76731928	chr14	76600000	76625000	chr14	76725000	76750000
9254	32579	2	Active_Promoter	Active_Enhancer	K119ub_Only	Active_Promoter-Active_Enhancer	-0.118460225860409	0.0429822496602975	down_in_mutant	TRUE	Promoter	chr14	76731851	76731928	chr14	76500000	76525000	chr14	76725000	76750000
9257	20521	2	Poised_Enhancer	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Poised_Enhancer	0.0417289167409455	0.808913857263183	unchanged	FALSE	Enhancer	chr16	40576419	40576571	chr16	40220000	40230000	chr16	40570000	40580000
9257	26167	2	Active_Promoter	Poised_Enhancer	K119ub_Only	Active_Promoter-Poised_Enhancer	-0.0213459752797404	0.795630463366085	unchanged	FALSE	Promoter	chr16	40576419	40576571	chr16	39975000	40000000	chr16	40575000	40600000
9262	25734	2	Poised_Enhancer	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Poised_Enhancer	-0.0535881434933493	0.711973335585843	unchanged	FALSE	Enhancer	chr3	77887772	77888012	chr3	77660000	77670000	chr3	77880000	77890000
9266	4481	2	Other	Active_Enhancer	K119ub_Only	Active_Enhancer-Other	0.0803959636215993	0.630095235605036	unchanged	FALSE	Structural	chr16	21333065	21333877	chr16	21205000	21210000	chr16	21330000	21335000
9268	11034	2	Active_Promoter	Active_Enhancer	K119ub_Only	Active_Promoter-Active_Enhancer	-0.0610273278771564	0.408463657416886	unchanged	FALSE	Promoter	chr2	55480039	55480260	chr2	55430000	55440000	chr2	55480000	55490000
9269	20248	2	Active_Promoter	Active_Promoter	K119ub_Only	Active_Promoter-Active_Promoter	-0.120286575711367	0.385580515454918	unchanged	FALSE	Promoter	chr10	41809545	41810691	chr10	41510000	41520000	chr10	41810000	41820000
9270	28023	2	Active_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Active_Enhancer	-0.295237032058129	0.134617510551151	unchanged	FALSE	Enhancer	chr8	64664848	64665307	chr8	54975000	55000000	chr8	64650000	64675000
9270	32483	2	Active_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Active_Enhancer	-0.0636439198474249	0.427217275364565	unchanged	FALSE	Enhancer	chr8	64664848	64665307	chr8	64150000	64175000	chr8	64650000	64675000
9273	1368	2	Poised_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Poised_Enhancer	0.020683740023055	0.811025425338291	unchanged	FALSE	Enhancer	chr1	175431392	175431966	chr1	175360000	175370000	chr1	175430000	175440000
9274	10393	2	Other	Active_Enhancer	K119ub_Only	Active_Enhancer-Other	-0.232066117566105	0.0118700077365478	down_in_mutant	TRUE	Structural	chr18	69506419	69506861	chr18	68800000	68825000	chr18	69500000	69525000
9274	31739	2	Other	Active_Enhancer	K119ub_Only	Active_Enhancer-Other	-0.203068036350809	0.0415063155864224	down_in_mutant	TRUE	Structural	chr18	69506419	69506861	chr18	68925000	68950000	chr18	69500000	69525000
9274	34453	2	Active_Promoter	Active_Enhancer	K119ub_Only	Active_Promoter-Active_Enhancer	0.0211983086228836	0.760122180339978	unchanged	FALSE	Promoter	chr18	69506419	69506861	chr18	69325000	69350000	chr18	69500000	69525000
9274	34502	2	Other	Active_Enhancer	K119ub_Only	Active_Enhancer-Other	0.0486248480499677	0.496190676177493	unchanged	FALSE	Structural	chr18	69506419	69506861	chr18	69175000	69200000	chr18	69500000	69525000
9274	34516	2	Poised_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Poised_Enhancer	-0.17433224377637	0.0369154189009439	down_in_mutant	TRUE	Enhancer	chr18	69506419	69506861	chr18	68475000	68500000	chr18	69500000	69525000
9274	37409	2	Poised_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Poised_Enhancer	-0.0924549387919234	0.266763844706604	unchanged	FALSE	Enhancer	chr18	69506419	69506861	chr18	68700000	68725000	chr18	69500000	69525000
9275	31717	2	Active_Promoter	Active_Promoter	K119ub_Only	Active_Promoter-Active_Promoter	0.0124865505629159	0.945045059979333	unchanged	FALSE	Promoter	chr1	97661417	97662256	chr1	95300000	95325000	chr1	97650000	97675000
9277	15115	2	Poised_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Poised_Enhancer	-0.0442711035711777	0.518391016200741	unchanged	FALSE	Enhancer	chr2	132751292	132751969	chr2	132700000	132710000	chr2	132750000	132760000
9277	10785	2	Active_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Active_Enhancer	-0.11613065270348	0.302160575755638	unchanged	FALSE	Enhancer	chr2	132751292	132751969	chr2	132715000	132720000	chr2	132750000	132755000
9280	28544	2	Active_Promoter	Active_Promoter	K119ub_Only	Active_Promoter-Active_Promoter	-0.296299824807779	0.0125803368684982	down_in_mutant	TRUE	Promoter	chr1	161131108	161131647	chr1	160200000	160225000	chr1	161125000	161150000
9281	27703	2	Other	Active_Promoter	K119ub_Only	Active_Promoter-Other	-0.155624699951238	0.255038585875291	unchanged	FALSE	Structural	chr4	24897862	24898419	chr4	24250000	24275000	chr4	24875000	24900000
9281	35580	2	Other	Active_Promoter	K119ub_Only	Active_Promoter-Other	0.0401535906958072	0.550809710445007	unchanged	FALSE	Structural	chr4	24897862	24898419	chr4	24700000	24725000	chr4	24875000	24900000
9281	12076	2	Other	Active_Promoter	K119ub_Only	Active_Promoter-Other	0.0318907783642214	0.700230281498272	unchanged	FALSE	Structural	chr4	24897862	24898419	chr4	24710000	24720000	chr4	24890000	24900000
9281	12311	2	Active_Promoter	Active_Promoter	K119ub_Only	Active_Promoter-Active_Promoter	-0.0844131242238814	0.625628318185239	unchanged	FALSE	Promoter	chr4	24897862	24898419	chr4	24850000	24855000	chr4	24895000	24900000
9286	28148	2	Poised_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Poised_Enhancer	-0.0698828119898779	0.235556354598721	unchanged	FALSE	Enhancer	chr11	6889633	6890141	chr11	6750000	6775000	chr11	6875000	6900000
9286	33104	2	Other	Active_Enhancer	K119ub_Only	Active_Enhancer-Other	-0.0990351299984905	0.110393435284162	unchanged	FALSE	Structural	chr11	6889633	6890141	chr11	6650000	6675000	chr11	6875000	6900000
9286	2082	2	Other	Active_Enhancer	K119ub_Only	Active_Enhancer-Other	-0.0635724537988003	0.440370709337871	unchanged	FALSE	Structural	chr11	6889633	6890141	chr11	6770000	6780000	chr11	6880000	6890000
9286	1173	2	Other	Active_Enhancer	K119ub_Only	Active_Enhancer-Other	-0.213863791247235	0.0330587071767215	down_in_mutant	TRUE	Structural	chr11	6889633	6890141	chr11	6650000	6660000	chr11	6890000	6900000
9288	32026	2	Poised_Enhancer	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Poised_Enhancer	0.0786082707225364	0.227333435459096	unchanged	FALSE	Enhancer	chr4	39344307	39344864	chr4	39200000	39225000	chr4	39325000	39350000
9288	39065	2	Poised_Enhancer	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Poised_Enhancer	0.416927760419904	0.000148503632274169	up_in_mutant	TRUE	Enhancer	chr4	39344307	39344864	chr4	38975000	39000000	chr4	39325000	39350000
9288	22551	2	Poised_Enhancer	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Poised_Enhancer	0.342600882827444	0.00265874553364559	up_in_mutant	TRUE	Enhancer	chr4	39344307	39344864	chr4	39210000	39220000	chr4	39340000	39350000
9288	25552	2	Poised_Enhancer	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Poised_Enhancer	0.566049809683301	3.98331042994818e-05	up_in_mutant	TRUE	Enhancer	chr4	39344307	39344864	chr4	38990000	39000000	chr4	39340000	39350000
9290	5706	2	Bivalent_Promoter	Active_Promoter	K119ub_Only	Active_Promoter-Bivalent_Promoter	-0.169959855650184	0.450183860658136	unchanged	FALSE	Promoter	chr2	106002957	106003562	chr2	105685000	105690000	chr2	106000000	106005000
9292	8141	2	Poised_Enhancer	Polycomb	K119ub_Only	Polycomb-Poised_Enhancer	-0.167447212282234	0.0066452494753369	down_in_mutant	TRUE	Enhancer	chr13	92987797	92988021	chr13	92750000	92775000	chr13	92975000	93000000
9292	24932	2	Poised_Enhancer	Polycomb	K119ub_Only	Polycomb-Poised_Enhancer	-0.0766201634151485	0.158700231781623	unchanged	FALSE	Enhancer	chr13	92987797	92988021	chr13	92850000	92875000	chr13	92975000	93000000
9292	20411	2	Active_Enhancer	Poised_Enhancer	K119ub_Only	Active_Enhancer-Poised_Enhancer	-0.116005328517529	0.141259979134025	unchanged	FALSE	Enhancer	chr13	92987797	92988021	chr13	92910000	92920000	chr13	92980000	92990000
9295	35520	2	Polycomb	Other	K119ub_Only	Polycomb-Other	-0.15718048312273	0.0733721558850418	unchanged	FALSE	Polycomb	chr3	135212220	135212685	chr3	133875000	133900000	chr3	135200000	135225000
9295	37642	2	Other	Other	K119ub_Only	Other-Other	0.0268745668270205	0.833205008070597	unchanged	FALSE	Structural	chr3	135212220	135212685	chr3	134650000	134675000	chr3	135200000	135225000
9297	30527	2	Poised_Enhancer	Active_Promoter	K119ub_Only	Active_Promoter-Poised_Enhancer	-0.0696103310713219	0.488939427347588	unchanged	FALSE	Enhancer	chr16	46009744	46009953	chr16	45175000	45200000	chr16	46000000	46025000
9297	38263	2	Active_Promoter	Active_Promoter	K119ub_Only	Active_Promoter-Active_Promoter	-0.0698062066467921	0.512057424617946	unchanged	FALSE	Promoter	chr16	46009744	46009953	chr16	45150000	45175000	chr16	46000000	46025000
9297	38266	2	Active_Promoter	Active_Promoter	K119ub_Only	Active_Promoter-Active_Promoter	-0.0259705374271544	0.865162528054041	unchanged	FALSE	Promoter	chr16	46009744	46009953	chr16	44725000	44750000	chr16	46000000	46025000
9299	33360	2	Poised_Enhancer	Other	K119ub_Only	Poised_Enhancer-Other	-0.0522605158608166	0.522835822844277	unchanged	FALSE	Enhancer	chr13	43531230	43531640	chr13	43175000	43200000	chr13	43525000	43550000
9300	12522	2	Active_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Active_Enhancer	-0.128523900614074	0.352793739734073	unchanged	FALSE	Enhancer	chr5	8095765	8096200	chr5	8055000	8060000	chr5	8095000	8100000
9303	28455	2	Active_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Active_Enhancer	-0.127395611134561	0.569789650135634	unchanged	FALSE	Enhancer	chr16	16560105	16560498	chr16	13400000	13425000	chr16	16550000	16575000
9303	38243	2	Poised_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Poised_Enhancer	-0.0336454925608102	0.599047513439778	unchanged	FALSE	Enhancer	chr16	16560105	16560498	chr16	16450000	16475000	chr16	16550000	16575000
9304	27224	2	Active_Promoter	Active_Enhancer	K119ub_Only	Active_Promoter-Active_Enhancer	-0.194019056099112	0.1290083773945	unchanged	FALSE	Promoter	chr16	48372413	48372884	chr16	46000000	46025000	chr16	48350000	48375000
9304	33887	2	Active_Promoter	Active_Enhancer	K119ub_Only	Active_Promoter-Active_Enhancer	-0.121438724777197	0.210390628942954	unchanged	FALSE	Promoter	chr16	48372413	48372884	chr16	46475000	46500000	chr16	48350000	48375000
9304	8999	2	Poised_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Poised_Enhancer	-0.0442897438810902	0.550584986122937	unchanged	FALSE	Enhancer	chr16	48372413	48372884	chr16	48320000	48330000	chr16	48370000	48380000
9304	18585	2	Poised_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Poised_Enhancer	-0.166354634407935	0.187581571805529	unchanged	FALSE	Enhancer	chr16	48372413	48372884	chr16	48070000	48080000	chr16	48370000	48380000
9304	23270	2	Active_Promoter	Active_Enhancer	K119ub_Only	Active_Promoter-Active_Enhancer	-0.139850723197079	0.429869431358922	unchanged	FALSE	Promoter	chr16	48372413	48372884	chr16	46490000	46500000	chr16	48370000	48380000
9309	13116	2	Active_Promoter	Other	K119ub_Only	Active_Promoter-Other	0.139989984910439	0.0130667641362954	up_in_mutant	TRUE	Promoter	chr6	71823509	71823876	chr6	71625000	71650000	chr6	71800000	71825000
9309	36205	2	Active_Promoter	Other	K119ub_Only	Active_Promoter-Other	-0.173224570481878	0.0105260152009021	down_in_mutant	TRUE	Promoter	chr6	71823509	71823876	chr6	71425000	71450000	chr6	71800000	71825000
9309	36260	2	Other	Other	K119ub_Only	Other-Other	-0.134083197086455	0.0699982294694706	unchanged	FALSE	Structural	chr6	71823509	71823876	chr6	71275000	71300000	chr6	71800000	71825000
9311	10480	2	Poised_Enhancer	Active_Promoter	K119ub_Only	Active_Promoter-Poised_Enhancer	-0.0550724575194004	0.345840918379533	unchanged	FALSE	Enhancer	chr19	23135396	23136993	chr19	23000000	23025000	chr19	23125000	23150000
9311	28641	2	Active_Enhancer	Active_Promoter	K119ub_Only	Active_Promoter-Active_Enhancer	-0.00603923515097347	0.95635738273843	unchanged	FALSE	Enhancer	chr19	23135396	23136993	chr19	22750000	22775000	chr19	23125000	23150000
9311	10450	2	Active_Enhancer	Active_Promoter	K119ub_Only	Active_Promoter-Active_Enhancer	0.0698574829206869	0.606384572117463	unchanged	FALSE	Enhancer	chr19	23135396	23136993	chr19	22940000	22945000	chr19	23135000	23140000
9311	10503	2	Active_Enhancer	Active_Promoter	K119ub_Only	Active_Promoter-Active_Enhancer	-0.0928760930844091	0.48825104700281	unchanged	FALSE	Enhancer	chr19	23135396	23136993	chr19	22915000	22920000	chr19	23135000	23140000
9313	34555	2	Poised_Enhancer	Active_Promoter	K119ub_Only	Active_Promoter-Poised_Enhancer	-0.00177404101484999	0.985596097049581	unchanged	FALSE	Enhancer	chr18	54997724	54997865	chr18	53975000	54000000	chr18	54975000	55000000
9317	37256	2	Poised_Enhancer	Other	K119ub_Only	Poised_Enhancer-Other	-0.180075783745264	0.0285529496751027	down_in_mutant	TRUE	Enhancer	chr16	45090070	45090262	chr16	44400000	44425000	chr16	45075000	45100000
9317	38262	2	Active_Enhancer	Other	K119ub_Only	Active_Enhancer-Other	-0.0660380831501668	0.446726973576897	unchanged	FALSE	Enhancer	chr16	45090070	45090262	chr16	44475000	44500000	chr16	45075000	45100000
9319	30922	2	Poised_Enhancer	Active_Promoter	K119ub_Only	Active_Promoter-Poised_Enhancer	-0.0054734107316639	0.938254163049723	unchanged	FALSE	Enhancer	chr4	99180959	99181246	chr4	98975000	99000000	chr4	99175000	99200000
9319	35707	2	Other	Active_Promoter	K119ub_Only	Active_Promoter-Other	-0.0237527158083522	0.707274180121175	unchanged	FALSE	Structural	chr4	99180959	99181246	chr4	98950000	98975000	chr4	99175000	99200000
9319	35797	2	Other	Active_Promoter	K119ub_Only	Active_Promoter-Other	-0.272033362187631	0.00390146856443942	down_in_mutant	TRUE	Structural	chr4	99180959	99181246	chr4	98700000	98725000	chr4	99175000	99200000
9319	37681	2	Other	Active_Promoter	K119ub_Only	Active_Promoter-Other	0.128587192882682	0.0227835766047243	up_in_mutant	TRUE	Structural	chr4	99180959	99181246	chr4	99050000	99075000	chr4	99175000	99200000
9319	12343	2	Active_Promoter	Poised_Enhancer	K119ub_Only	Active_Promoter-Poised_Enhancer	0.137995754463629	0.0565116270096472	unchanged	FALSE	Promoter	chr4	99180959	99181246	chr4	99120000	99130000	chr4	99180000	99190000
9319	19956	2	Repressed_Promoter	Poised_Enhancer	K119ub_Only	Repressed_Promoter-Poised_Enhancer	-0.516656936673203	0.00143608541213743	down_in_mutant	TRUE	Promoter	chr4	99180959	99181246	chr4	98720000	98730000	chr4	99180000	99190000
9325	11473	2	Other	Active_Enhancer	K119ub_Only	Active_Enhancer-Other	0.111305918736685	0.196840499126497	unchanged	FALSE	Structural	chr3	88139145	88139599	chr3	88080000	88090000	chr3	88130000	88140000
9330	35879	2	Other	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Other	-0.240889350056242	0.00266858460810795	down_in_mutant	TRUE	Structural	chr5	86410940	86411054	chr5	86175000	86200000	chr5	86400000	86425000
9330	12508	2	Other	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Other	-0.282584198039741	0.00345247532471257	down_in_mutant	TRUE	Structural	chr5	86410940	86411054	chr5	86190000	86200000	chr5	86410000	86420000
9334	19062	2	Active_Promoter	Active_Enhancer	K119ub_Only	Active_Promoter-Active_Enhancer	-0.110615585946676	0.387533989035188	unchanged	FALSE	Promoter	chr8	54724153	54724636	chr8	54530000	54540000	chr8	54720000	54730000
9335	19032	2	Poised_Enhancer	Active_Promoter	K119ub_Only	Active_Promoter-Poised_Enhancer	-0.117897709244037	0.561265157132542	unchanged	FALSE	Enhancer	chr10	117845965	117846575	chr10	117360000	117370000	chr10	117840000	117850000
9335	24166	2	Other	Active_Promoter	K119ub_Only	Active_Promoter-Other	0.0199447473077587	0.808918495713437	unchanged	FALSE	Structural	chr10	117845965	117846575	chr10	117790000	117800000	chr10	117840000	117850000
9336	30533	2	Active_Enhancer	Active_Promoter	K119ub_Only	Active_Promoter-Active_Enhancer	0.12806129565583	0.260121493099074	unchanged	FALSE	Enhancer	chr16	42338444	42338750	chr16	41725000	41750000	chr16	42325000	42350000
9339	27772	2	Active_Promoter	Active_Promoter	K119ub_Only	Active_Promoter-Active_Promoter	-0.0769810480411092	0.867230146788824	unchanged	FALSE	Promoter	chr5	86066672	86066779	chr5	18350000	18375000	chr5	86050000	86075000
9344	24244	2	Poised_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Poised_Enhancer	-0.0953505194841858	0.388938904053255	unchanged	FALSE	Enhancer	chr14	124605910	124606581	chr14	124530000	124540000	chr14	124600000	124610000
9348	8938	2	Active_Promoter	Active_Promoter	K119ub_Only	Active_Promoter-Active_Promoter	-0.222700978335756	0.0616609543920715	unchanged	FALSE	Promoter	chr15	10981420	10982270	chr15	10480000	10490000	chr15	10980000	10990000
9348	21290	2	Poised_Enhancer	Active_Promoter	K119ub_Only	Active_Promoter-Poised_Enhancer	0.0910409593003896	0.235912402512598	unchanged	FALSE	Enhancer	chr15	10981420	10982270	chr15	10920000	10930000	chr15	10980000	10990000
9353	8457	2	Active_Promoter	Active_Enhancer	K119ub_Only	Active_Promoter-Active_Enhancer	0.0142062814564538	0.870130503688327	unchanged	FALSE	Promoter	chr12	44380733	44381105	chr12	44330000	44340000	chr12	44380000	44390000
9354	25869	2	Poised_Enhancer	Other	K119ub_Only	Poised_Enhancer-Other	-0.224553261532799	0.0291805999556779	down_in_mutant	TRUE	Enhancer	chr14	79451665	79452082	chr14	78650000	78675000	chr14	79450000	79475000
9357	14185	2	Active_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Active_Enhancer	-0.0298443865223425	0.777075919513479	unchanged	FALSE	Enhancer	chr10	7077426	7077830	chr10	6880000	6890000	chr10	7070000	7080000
9357	14046	2	Active_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Active_Enhancer	0.123577910312117	0.448761244845395	unchanged	FALSE	Enhancer	chr10	7077426	7077830	chr10	6975000	6980000	chr10	7075000	7080000
9366	30864	2	Active_Promoter	Active_Enhancer	K119ub_Only	Active_Promoter-Active_Enhancer	-0.0179139509861851	0.86507627025013	unchanged	FALSE	Promoter	chr3	26131093	26131205	chr3	25125000	25150000	chr3	26125000	26150000
9366	35490	2	Active_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Active_Enhancer	-0.0911937688103276	0.220477096791454	unchanged	FALSE	Enhancer	chr3	26131093	26131205	chr3	25200000	25225000	chr3	26125000	26150000
9366	37640	2	Active_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Active_Enhancer	0.0589881614504261	0.489551263084309	unchanged	FALSE	Enhancer	chr3	26131093	26131205	chr3	24300000	24325000	chr3	26125000	26150000
9366	39039	2	Active_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Active_Enhancer	-0.0608643606078302	0.346119181795604	unchanged	FALSE	Enhancer	chr3	26131093	26131205	chr3	25900000	25925000	chr3	26125000	26150000
9366	39297	2	Poised_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Poised_Enhancer	0.00416356358867337	0.959520865478154	unchanged	FALSE	Enhancer	chr3	26131093	26131205	chr3	25675000	25700000	chr3	26125000	26150000
9370	12394	2	Other	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Other	0.0707630321516787	0.26249742047258	unchanged	FALSE	Structural	chr4	58082709	58082835	chr4	57900000	57925000	chr4	58075000	58100000
9370	27640	2	Active_Promoter	Poised_Enhancer	K119ub_Only	Active_Promoter-Poised_Enhancer	0.125109029655839	0.0375100917644862	up_in_mutant	TRUE	Promoter	chr4	58082709	58082835	chr4	57950000	57975000	chr4	58075000	58100000
9374	1386	2	Poised_Enhancer	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Poised_Enhancer	-0.185297578539534	0.0134959508973642	down_in_mutant	TRUE	Enhancer	chr1	6320687	6320820	chr1	6270000	6280000	chr1	6320000	6330000
9376	1733	2	Active_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Active_Enhancer	0.06044533170878	0.664235220838252	unchanged	FALSE	Enhancer	chr10	122877019	122877984	chr10	122815000	122820000	chr10	122875000	122880000
9377	25159	2	Active_Promoter	Active_Promoter	K119ub_Only	Active_Promoter-Active_Promoter	-0.158309871480804	0.0604748137652662	unchanged	FALSE	Promoter	chr3	14611153	14611704	chr3	14530000	14540000	chr3	14610000	14620000
9377	2859	2	Active_Promoter	Active_Promoter	K119ub_Only	Active_Promoter-Active_Promoter	-0.109632672978938	0.415369875812343	unchanged	FALSE	Promoter	chr3	14611153	14611704	chr3	14575000	14580000	chr3	14610000	14615000
9378	25824	2	Active_Promoter	Active_Promoter	K119ub_Only	Active_Promoter-Active_Promoter	-0.31261549928001	0.0150711123659538	down_in_mutant	TRUE	Promoter	chr8	60632400	60633111	chr8	57475000	57500000	chr8	60625000	60650000
9382	27286	2	Active_Promoter	Poised_Enhancer	K119ub_Only	Active_Promoter-Poised_Enhancer	-0.0245661938791963	0.748818564523824	unchanged	FALSE	Promoter	chr1	73618644	73618996	chr1	72850000	72875000	chr1	73600000	73625000
9382	37351	2	Active_Promoter	Poised_Enhancer	K119ub_Only	Active_Promoter-Poised_Enhancer	-0.0658804353482941	0.513233912001662	unchanged	FALSE	Promoter	chr1	73618644	73618996	chr1	72700000	72725000	chr1	73600000	73625000
9382	9776	2	Active_Promoter	Poised_Enhancer	K119ub_Only	Active_Promoter-Poised_Enhancer	0.0402832636789552	0.694564084809833	unchanged	FALSE	Promoter	chr1	73618644	73618996	chr1	72870000	72880000	chr1	73610000	73620000
9390	18736	2	Other	Other	K119ub_Only	Other-Other	-0.031244373025616	0.784250422405113	unchanged	FALSE	Structural	chr2	69885340	69885902	chr2	69710000	69720000	chr2	69880000	69890000
9390	22417	2	Active_Promoter	Other	K119ub_Only	Active_Promoter-Other	-0.17744586132371	0.0332836411698018	down_in_mutant	TRUE	Promoter	chr2	69885340	69885902	chr2	69790000	69800000	chr2	69880000	69890000
9391	28956	2	Active_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Active_Enhancer	-0.401650312372966	0.00629291227318472	down_in_mutant	TRUE	Enhancer	chr4	59825615	59825930	chr4	58150000	58175000	chr4	59825000	59850000
9391	32085	2	Active_Enhancer	Active_Enhancer	K119ub_Only	Active_Enhancer-Active_Enhancer	-0.404780201275507	0.00802672560505081	down_in_mutant	TRUE	Enhancer	chr4	59825615	59825930	chr4	58175000	58200000	chr4	59825000	59850000
9392	27993	2	Poised_Enhancer	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Poised_Enhancer	0.156053524366235	0.280626639397626	unchanged	FALSE	Enhancer	chr8	36340545	36340832	chr8	36050000	36075000	chr8	36325000	36350000
9392	31210	2	Other	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Other	0.0388408641443826	0.727054075037492	unchanged	FALSE	Structural	chr8	36340545	36340832	chr8	35700000	35725000	chr8	36325000	36350000
9392	32357	2	Other	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Other	0.232427843724538	0.0174887223112856	up_in_mutant	TRUE	Structural	chr8	36340545	36340832	chr8	36200000	36225000	chr8	36325000	36350000
9392	32486	2	Other	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Other	0.0222759202625083	0.824983174304703	unchanged	FALSE	Structural	chr8	36340545	36340832	chr8	35725000	35750000	chr8	36325000	36350000
9392	32487	2	Poised_Enhancer	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Poised_Enhancer	0.00906606118412975	0.944686882545483	unchanged	FALSE	Enhancer	chr8	36340545	36340832	chr8	35850000	35875000	chr8	36325000	36350000
9392	6132	2	Other	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Other	0.285360598040795	0.00209150637247613	up_in_mutant	TRUE	Structural	chr8	36340545	36340832	chr8	36200000	36210000	chr8	36340000	36350000
9392	6526	2	Other	Poised_Enhancer	K119ub_Only	Poised_Enhancer-Other	0.0740989476893091	0.642090129632426	unchanged	FALSE	Structural	chr8	36340545	36340832	chr8	35720000	35730000	chr8	36340000	36350000
9393	26834	2	Other	Active_Promoter	K119ub_Only	Active_Promoter-Other	-0.0841272486533751	0.247309122796786	unchanged	FALSE	Structural	chr8	60983006	60984041	chr8	60875000	60900000	chr8	60975000	61000000
9393	26870	2	Poised_Enhancer	Active_Promoter	K119ub_Only	Active_Promoter-Poised_Enhancer	-0.287294391757701	0.0285529496751027	down_in_mutant	TRUE	Enhancer	chr8	60983006	60984041	chr8	57825000	57850000	chr8	60975000	61000000
