#TAD name (cmd=getDiffExpression.pl BAP1.tad.scores.txt ctrl ctrl ctrl mut mut mut)	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M3/tagdirs IR	ctrl vs. mut Difference	ctrl vs. mut p-value	ctrl vs. mut adj. p-value
chr6:34503000-34766998	chr6	34503000	34766998	chr6	34503000	34766998	255,255,0	3.027000	263998	3.027479	3.053805	2.901696	3.152990	3.250300	3.032683	0.150997666666666	0.0722666122597367	0.340149156406219
chrX:122913000-123026998	chrX	122913000	123026998	chrX	122913000	123026998	255,255,0	1.806000	113998	1.642220	1.421735	1.605276	1.652741	1.616662	1.601687	0.0672863333333332	0.335627646944674	0.61621768139971
chr5:106983000-107327998	chr5	106983000	107327998	chr5	106983000	107327998	255,255,0	2.906000	344998	2.966218	2.817129	2.669909	2.906434	3.029961	2.800176	0.094438333333333	0.338509835719166	0.619461664920567
chr4:117699000-117788998	chr4	117699000	117788998	chr4	117699000	117788998	255,255,0	1.986000	89998	1.985906	2.034500	1.893666	1.908833	2.189517	2.008470	0.0642493333333331	0.449220312929969	0.704370787332096
chr18:43386000-43529998	chr18	43386000	43529998	chr18	43386000	43529998	255,255,0	1.856000	143998	1.948885	1.861321	1.887394	1.856321	2.057892	1.780889	-0.00083266666666698	0.99160157533831	0.999878059075235
chr13:112665000-112916998	chr13	112665000	112916998	chr13	112665000	112916998	255,255,0	2.218000	251998	2.278780	2.248146	2.228455	2.228225	2.309169	2.218120	4.43333333328035e-05	0.999209843861319	1
chr19:53085000-53138998	chr19	53085000	53138998	chr19	53085000	53138998	255,255,0	1.586000	53998	1.659956	1.656115	1.552791	1.675165	1.536772	1.585989	-0.0236453333333336	0.678390877463756	0.85083299770227
chr12:46626000-46826998	chr12	46626000	46826998	chr12	46626000	46826998	255,255,0	2.114000	200998	1.959135	2.063265	1.986065	2.109608	2.264333	2.141434	0.16897	0.021534899389636	0.225905774825379
chr12:85338000-85496998	chr12	85338000	85496998	chr12	85338000	85496998	255,255,0	3.357000	158998	3.223099	3.357478	3.125349	3.260383	3.502180	3.221889	0.0928419999999996	0.354164192494327	0.632311440083116
chr2:151866000-152009998	chr2	151866000	152009998	chr2	151866000	152009998	255,255,0	2.283000	143998	2.442055	2.332259	2.269696	2.261334	2.432450	2.283242	-0.0223280000000006	0.750438157476338	0.888710208298949
chr7:30231000-30281998	chr7	30231000	30281998	chr7	30231000	30281998	255,255,0	1.656000	50998	1.497658	1.470482	1.557538	1.655818	1.650898	1.428731	0.0699229999999999	0.359746321057702	0.637230309970905
chr13:78201000-79040998	chr13	78201000	79040998	chr13	78201000	79040998	255,255,0	1.882000	839998	1.655963	1.644038	1.709510	1.806669	1.882096	1.749119	0.142791	0.0236446793276955	0.231247200449454
chr2:62340000-62462998	chr2	62340000	62462998	chr2	62340000	62462998	255,255,0	1.893000	122998	1.786688	1.814605	1.893433	1.955548	1.905777	1.896544	0.0877143333333331	0.0965780091047923	0.378699241265623
chr8:104139000-104228998	chr8	104139000	104228998	chr8	104139000	104228998	255,255,0	1.765000	89998	1.562032	1.619649	1.585249	1.765238	1.866942	1.635346	0.166865333333333	0.0377043244230566	0.276493154246201
chr16:72348000-72614998	chr16	72348000	72614998	chr16	72348000	72614998	255,255,0	1.956000	266998	1.841312	1.881457	1.692803	1.829178	2.014843	1.956192	0.128213666666666	0.11729217848453	0.406239258450856
chr8:121104000-121532998	chr8	121104000	121532998	chr8	121104000	121532998	255,255,0	2.889000	428998	2.824756	2.835289	2.865038	2.993531	3.172962	2.888777	0.176729	0.0511395632458937	0.306793512716048
chr3:84918000-85580998	chr3	84918000	85580998	chr3	84918000	85580998	255,255,0	2.818000	662998	2.916874	2.818488	2.759843	2.894367	2.953358	2.864311	0.0722769999999993	0.22537460954678	0.5151129589371
chr8:72249000-72374998	chr8	72249000	72374998	chr8	72249000	72374998	255,255,0	2.121000	125998	2.117391	2.107498	2.050648	2.081864	2.181315	2.121119	0.0362536666666664	0.445350015047161	0.701052947387552
chr12:78906000-79109998	chr12	78906000	79109998	chr12	78906000	79109998	255,255,0	2.759000	203998	2.762122	2.547594	2.493704	2.623891	2.746083	2.534245	0.0335996666666665	0.712426389028085	0.87117503615953
chr7:42633000-42707998	chr7	42633000	42707998	chr7	42633000	42707998	255,255,0	1.701000	74998	1.242771	1.700793	1.385759	1.552756	1.527786	1.570203	0.107140666666666	0.371432130881001	0.645754384762595
chr10:95508000-96050998	chr10	95508000	96050998	chr10	95508000	96050998	255,255,0	2.530000	542998	2.615916	2.538037	2.521384	2.537174	2.617102	2.529978	0.00297233333333263	0.95150704132609	0.980692002374279
chr4:96684000-98504998	chr4	96684000	98504998	chr4	96684000	98504998	255,255,0	2.191000	1820998	2.076311	2.068525	2.076366	2.191142	2.192997	2.127726	0.0968876666666662	0.0433785514115391	0.289963173050204
chr2:20880000-21203998	chr2	20880000	21203998	chr2	20880000	21203998	255,255,0	2.526000	323998	2.612743	2.581072	2.596078	2.540380	2.608757	2.526123	-0.0382110000000001	0.382654111158283	0.654393987198223
chr4:134034000-134087998	chr4	134034000	134087998	chr4	134034000	134087998	255,255,0	1.587000	53998	1.418613	1.441205	1.401734	1.380713	1.586921	1.360034	0.0220386666666666	0.752723431433468	0.889454748740898
chr2:168105000-168233998	chr2	168105000	168233998	chr2	168105000	168233998	255,255,0	1.995000	128998	2.094495	1.995002	2.014493	2.046939	2.134467	1.970822	0.016079333333333	0.783290359063306	0.906002800964592
chr5:137793000-138020998	chr5	137793000	138020998	chr5	137793000	138020998	255,255,0	3.526000	227998	3.251966	3.383547	3.246871	3.526216	3.676475	3.574571	0.298292666666666	0.00200589386039231	0.154227802279078
chr7:83559000-83810998	chr7	83559000	83810998	chr7	83559000	83810998	255,255,0	2.623000	251998	2.623188	2.458098	2.397573	2.372708	2.542370	2.317275	-0.0821686666666668	0.353966844875193	0.632181545546192
chr9:96909000-97079998	chr9	96909000	97079998	chr9	96909000	97079998	255,255,0	2.543000	170998	2.518949	2.542731	2.344934	2.400091	2.496128	2.487343	-0.00768400000000014	0.908776261483661	0.966776182286868
chr9:86586000-86753998	chr9	86586000	86753998	chr9	86586000	86753998	255,255,0	3.119000	167998	2.957976	3.077020	2.896425	3.118998	3.147717	3.059018	0.131437333333333	0.0598904643947624	0.320939298818299
chr14:72531000-73100998	chr14	72531000	73100998	chr14	72531000	73100998	255,255,0	2.049000	569998	1.993893	2.035408	2.040701	2.202265	2.396626	2.228175	0.252354666666666	0.00468885227003455	0.167543918437713
chr2:172473000-172784998	chr2	172473000	172784998	chr2	172473000	172784998	255,255,0	1.812000	311998	1.912335	1.865493	1.792083	1.849636	1.881543	1.812219	-0.00883766666666676	0.856629944095268	0.943826995940915
chr9:108855000-108920998	chr9	108855000	108920998	chr9	108855000	108920998	255,255,0	2.879000	65998	2.879116	2.797975	2.871515	2.659780	3.001079	2.538238	-0.116503000000001	0.348744184492251	0.625274908874092
chr2:22746000-22877998	chr2	22746000	22877998	chr2	22746000	22877998	255,255,0	2.273000	131998	2.263395	2.024640	2.074445	2.051445	2.145640	2.042749	-0.040882	0.586331358664478	0.790196529741829
chr4:15321000-15956998	chr4	15321000	15956998	chr4	15321000	15956998	255,255,0	2.305000	635998	2.380016	2.144753	2.090712	2.303013	2.346713	2.231193	0.0884793333333331	0.318563681905128	0.601684333953979
chr1:121578000-123338998	chr1	121578000	123338998	chr1	121578000	123338998	255,255,0	1.927000	1760998	1.796710	1.823342	1.785846	1.930495	1.932195	1.927074	0.127955333333333	0.0103764078812516	0.200214448905139
chr5:108753000-110102998	chr5	108753000	110102998	chr5	108753000	110102998	255,255,0	2.331000	1349998	2.330836	2.001056	2.013248	2.039181	2.099550	2.175375	-0.010344666666667	0.917664279926131	0.96869030040061
chr17:81066000-83006998	chr17	81066000	83006998	chr17	81066000	83006998	255,255,0	3.407000	1940998	3.460019	3.094683	3.031373	3.407835	3.599083	3.405759	0.275534	0.0591307661130207	0.319435888204783
chr9:48441000-48629998	chr9	48441000	48629998	chr9	48441000	48629998	255,255,0	2.053000	188998	1.965230	2.052760	1.982071	1.961396	1.927202	1.899101	-0.0707873333333336	0.147307127712893	0.439563725877335
chr8:66495000-67412998	chr8	66495000	67412998	chr8	66495000	67412998	255,255,0	2.387000	917998	2.261982	2.146769	2.104575	2.291642	2.386968	2.261632	0.142305333333333	0.0479811538324803	0.302055055267996
chr14:111138000-111680998	chr14	111138000	111680998	chr14	111138000	111680998	255,255,0	2.023000	542998	2.022584	2.145990	2.056076	2.112939	2.211487	2.069289	0.0563549999999996	0.34926723823747	0.625770468508801
chr1:118764000-119087998	chr1	118764000	119087998	chr1	118764000	119087998	255,255,0	3.179000	323998	3.178871	3.045726	2.895880	3.169914	3.466197	3.129934	0.215189333333333	0.0946753329063164	0.375886259128833
chr4:136644000-136880998	chr4	136644000	136880998	chr4	136644000	136880998	255,255,0	3.343000	236998	3.098500	3.017315	2.852662	2.988506	3.343341	2.903067	0.0888123333333334	0.50006005376643	0.738756664844021
chr14:97035000-99038998	chr14	97035000	99038998	chr14	97035000	99038998	255,255,0	2.367000	2003998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1
chr16:46494000-46586998	chr16	46494000	46586998	chr16	46494000	46586998	255,255,0	1.877000	92998	1.854004	1.967631	1.920975	1.557842	1.738218	1.548690	-0.299286666666667	0.0028885030348657	0.16070662537611
chr1:143805000-144014998	chr1	143805000	144014998	chr1	143805000	144014998	255,255,0	2.988000	209998	2.624806	2.581949	2.698688	2.809101	2.988272	2.667773	0.186567666666666	0.0660238540419562	0.330202863219496
chr19:31965000-32492998	chr19	31965000	32492998	chr19	31965000	32492998	255,255,0	2.168000	527998	2.060360	2.151732	2.049937	2.158903	2.238464	2.173039	0.102792333333333	0.0682669130745588	0.333693130612627
chr8:34827000-35480998	chr8	34827000	35480998	chr8	34827000	35480998	255,255,0	3.188000	653998	2.786684	2.772243	2.626946	3.162657	3.231143	2.988842	0.398923	0.00159972703418431	0.154227802279078
chr18:38310000-38465998	chr18	38310000	38465998	chr18	38310000	38465998	255,255,0	2.480000	155998	2.598555	2.581894	2.403101	2.583991	2.734307	2.480324	0.0716906666666663	0.419238952038467	0.682059831445405
chr2:131973000-132119998	chr2	131973000	132119998	chr2	131973000	132119998	255,255,0	2.056000	146998	2.186948	2.143057	2.056210	2.024762	2.134930	2.045111	-0.0604706666666672	0.294598264163672	0.583216929047315
chr6:49047000-49214998	chr6	49047000	49214998	chr6	49047000	49214998	255,255,0	2.529000	167998	2.727333	2.602964	2.528924	2.668038	2.689458	2.560846	0.0197069999999997	0.771241528096202	0.899191064696721
chr1:22479000-23153998	chr1	22479000	23153998	chr1	22479000	23153998	255,255,0	2.413000	674998	2.490357	2.375881	2.413339	2.455709	2.463422	2.380847	0.00680033333333304	0.892325902971857	0.960158213002968
chrX:134121000-134330998	chrX	134121000	134330998	chrX	134121000	134330998	255,255,0	1.850000	209998	1.505233	1.536681	1.452271	1.563266	1.642597	1.849952	0.18721	0.0492385854990266	0.30500175849864
chr12:117969000-118886998	chr12	117969000	118886998	chr12	117969000	118886998	255,255,0	2.084000	917998	2.018680	2.081828	2.027400	2.098497	2.054710	2.022678	0.0159923333333332	0.714562220490937	0.872188767565796
chr5:90378000-90578998	chr5	90378000	90578998	chr5	90378000	90578998	255,255,0	1.676000	200998	1.624837	1.521062	1.523521	1.517329	1.582186	1.676323	0.0354726666666665	0.553745498400852	0.767678868548066
chr19:47349000-47507998	chr19	47349000	47507998	chr19	47349000	47507998	255,255,0	2.418000	158998	2.458625	2.367731	2.248134	2.417060	2.705600	2.410632	0.152934	0.158791315643347	0.452595401082161
chr13:34638000-34871998	chr13	34638000	34871998	chr13	34638000	34871998	255,255,0	3.141000	233998	3.333426	3.125576	2.925189	3.140590	3.348984	3.152532	0.0859716666666661	0.468245856550014	0.720561108284495
chrX:76821000-76961998	chrX	76821000	76961998	chrX	76821000	76961998	255,255,0	2.117000	140998	1.994112	1.876566	2.043909	1.939381	2.194890	1.688527	-0.0305963333333338	0.814840273233024	0.918104945589478
chr4:136446000-136631998	chr4	136446000	136631998	chr4	136446000	136631998	255,255,0	2.326000	185998	2.262042	2.326477	2.282401	2.208737	2.363382	2.158692	-0.0467030000000004	0.472503087402204	0.723003819505062
chr15:26616000-27242998	chr15	26616000	27242998	chr15	26616000	27242998	255,255,0	2.562000	626998	2.249015	2.234985	2.232635	2.422938	2.561564	2.372067	0.213311333333333	0.00781696282920166	0.187090893374383
chrX:68814000-70367998	chrX	68814000	70367998	chrX	68814000	70367998	255,255,0	3.775000	1553998	2.700346	2.588242	2.584105	2.764112	2.696935	3.754955	0.447769666666666	0.145321835506812	0.436309463527552
chr19:32100000-32399998	chr19	32100000	32399998	chr19	32100000	32399998	255,255,0	2.041000	299998	2.040571	2.102776	2.042945	2.099116	2.125242	2.050621	0.0295623333333333	0.505786697897873	0.741583977118893
chr8:75297000-77312998	chr8	75297000	77312998	chr8	75297000	77312998	255,255,0	1.921000	2015998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1
chr13:71058000-73073998	chr13	71058000	73073998	chr13	71058000	73073998	255,255,0	1.786000	2015998	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	1	1
chr10:8730000-9761998	chr10	8730000	9761998	chr10	8730000	9761998	255,255,0	2.565000	1031998	2.432306	2.399039	2.381513	2.507931	2.564983	2.391701	0.0839189999999997	0.168526852823138	0.463030539859095
chr5:73113000-73394998	chr5	73113000	73394998	chr5	73113000	73394998	255,255,0	2.144000	281998	2.203560	2.197602	2.133604	2.212055	2.308810	2.128019	0.038039333333333	0.523636804790135	0.749910569434137
chr11:51609000-51689998	chr11	51609000	51689998	chr11	51609000	51689998	255,255,0	2.923000	80998	2.584848	2.423526	2.439349	2.513225	2.923071	2.513366	0.167313	0.205899375952636	0.499695424376326
chrX:97431000-98627998	chrX	97431000	98627998	chrX	97431000	98627998	255,255,0	1.921000	1196998	1.484690	1.547901	1.523188	1.550582	1.559031	1.921319	0.158384333333333	0.169502818353715	0.463577706464378
chr8:64590000-64955998	chr8	64590000	64955998	chr8	64590000	64955998	255,255,0	2.624000	365998	2.624058	2.553970	2.488912	2.663597	2.822271	2.622215	0.147047666666667	0.0650800327215944	0.330202863219496
chr13:56547000-56759998	chr13	56547000	56759998	chr13	56547000	56759998	255,255,0	1.519000	212998	1.457950	1.491897	1.518657	1.529980	1.538012	1.514049	0.0378456666666663	0.353800034326172	0.632106117665844
chr13:45012000-45494998	chr13	45012000	45494998	chr13	45012000	45494998	255,255,0	3.399000	482998	3.509148	3.545878	3.398531	3.636032	3.641404	3.381908	0.068595666666666	0.437480150221618	0.696353534137465
chrX:18561000-19997998	chrX	18561000	19997998	chrX	18561000	19997998	255,255,0	1.695000	1436998	1.688919	1.699464	1.724098	1.659289	1.693691	2.204129	0.148209333333333	0.334048807396269	0.61545521014113
chr18:32880000-33221998	chr18	32880000	33221998	chr18	32880000	33221998	255,255,0	3.192000	341998	3.387590	3.280585	3.103089	3.167851	3.268615	2.984895	-0.116634333333333	0.275695483800022	0.568418888582409
chr13:60834000-62414998	chr13	60834000	62414998	chr13	60834000	62414998	255,255,0	1.733000	1580998	1.731638	1.571090	1.530478	1.543438	1.585623	1.604591	-0.0331846666666667	0.60435539661814	0.806350791454615
chr19:50247000-51209998	chr19	50247000	51209998	chr19	50247000	51209998	255,255,0	1.958000	962998	1.958215	2.080559	2.063739	2.104756	2.185145	2.065626	0.0843379999999999	0.162225285088154	0.457774999293239
chr9:58536000-58661998	chr9	58536000	58661998	chr9	58536000	58661998	255,255,0	2.198000	125998	2.112508	2.020139	2.035633	2.003041	2.198292	2.026340	0.0197976666666665	0.764807462617344	0.894155084175208
chr12:36207000-36677998	chr12	36207000	36677998	chr12	36207000	36677998	255,255,0	2.186000	470998	2.121571	2.095068	1.975910	2.041723	2.185785	2.027465	0.0208079999999999	0.752501260291899	0.889399346545794
chrX:41925000-42029998	chrX	41925000	42029998	chrX	41925000	42029998	255,255,0	1.535000	104998	1.179224	1.417314	1.280713	1.291387	1.276429	1.535244	0.0752696666666667	0.440665010281215	0.697862001723097
chr1:124698000-125375998	chr1	124698000	125375998	chr1	124698000	125375998	255,255,0	1.933000	677998	1.972773	1.939827	1.921197	2.313773	2.259453	2.269332	0.336253666666666	8.31298045396312e-05	0.105450157058522
chr10:77514000-77573998	chr10	77514000	77573998	chr10	77514000	77573998	255,255,0	2.014000	59998	1.979196	2.151125	2.103855	2.014153	2.094766	1.986717	-0.0461800000000001	0.460136599692349	0.714102621530533
chrX:61113000-62867998	chrX	61113000	62867998	chrX	61113000	62867998	255,255,0	1.524000	1754998	1.485318	1.528144	1.523813	1.530777	1.508901	1.713409	0.0719373333333332	0.289404370705965	0.579142766154697
chr10:107259000-107399998	chr10	107259000	107399998	chr10	107259000	107399998	255,255,0	2.853000	140998	2.834260	2.837782	2.920024	2.873337	3.011194	2.853197	0.0485539999999999	0.421139482183107	0.682930424499524
chr17:27531000-27635998	chr17	27531000	27635998	chr17	27531000	27635998	255,255,0	2.396000	104998	2.476986	2.238157	2.295104	2.274546	2.395850	2.163902	-0.0586496666666667	0.510851297506285	0.743984150570353
chr14:56202000-56306998	chr14	56202000	56306998	chr14	56202000	56306998	255,255,0	1.866000	104998	1.760892	1.906679	1.680193	1.865783	1.963680	1.769065	0.0835879999999999	0.311945576169522	0.596111304549939
chr15:76656000-76715998	chr15	76656000	76715998	chr15	76656000	76715998	255,255,0	2.041000	59998	1.891468	1.919204	2.040765	1.907563	2.049119	1.972626	0.025957	0.675903760337601	0.848894970285393
chr11:45939000-46247998	chr11	45939000	46247998	chr11	45939000	46247998	255,255,0	2.493000	308998	2.465905	2.389210	2.232852	2.420663	2.448458	2.264681	0.0152783333333332	0.850618313487701	0.941604787206863
chr1:144750000-144797998	chr1	144750000	144797998	chr1	144750000	144797998	255,255,0	1.526000	47998	1.472350	1.306845	1.447497	1.212857	1.525693	1.221769	-0.0887910000000002	0.389485573056316	0.66029061065411
chrX:162897000-164075998	chrX	162897000	164075998	chrX	162897000	164075998	255,255,0	1.965000	1178998	1.866551	1.971507	1.933185	1.950263	1.965294	2.528499	0.224271	0.192735738370373	0.489399326273031
chr14:60249000-60512998	chr14	60249000	60512998	chr14	60249000	60512998	255,255,0	1.977000	263998	2.067543	2.045088	1.961074	2.056895	2.138635	1.970552	0.0307923333333329	0.609452240156959	0.810441069852505
chr8:24546000-24611998	chr8	24546000	24611998	chr8	24546000	24611998	255,255,0	2.389000	65998	2.329002	2.366361	2.224922	2.389157	2.647683	2.520429	0.212328	0.0279709597413644	0.244013291868666
chr3:28809000-28979998	chr3	28809000	28979998	chr3	28809000	28979998	255,255,0	2.427000	170998	2.406854	2.485344	2.195747	2.423558	2.626808	2.426510	0.129643666666667	0.206143798878186	0.499695424376326
chr11:99030000-99155998	chr11	99030000	99155998	chr11	99030000	99155998	255,255,0	1.689000	125998	1.674384	1.756901	1.660010	1.736226	1.801488	1.711624	0.0526809999999996	0.302256467454045	0.587155174525967
chr2:157200000-157268998	chr2	157200000	157268998	chr2	157200000	157268998	255,255,0	1.603000	68998	1.276396	1.451425	1.323748	1.514989	1.602688	1.480075	0.182061	0.0217255724915059	0.225905774825379
chr10:4602000-5024998	chr10	4602000	5024998	chr10	4602000	5024998	255,255,0	1.583000	422998	1.570082	1.584512	1.526447	1.561992	1.582974	1.571381	0.0117686666666666	0.765197018113773	0.894198450002138
chr6:140622000-140717998	chr6	140622000	140717998	chr6	140622000	140717998	255,255,0	1.999000	95998	1.999017	1.756986	1.793071	1.741421	1.722866	1.713755	-0.123677333333334	0.11790889658232	0.406709545383204
chr3:94305000-96272998	chr3	94305000	96272998	chr3	94305000	96272998	255,255,0	2.441000	1967998	2.440848	2.246959	2.226416	2.216164	2.290077	2.256946	-0.0503453333333337	0.47155736449079	0.722740411451402
chr2:170109000-170348998	chr2	170109000	170348998	chr2	170109000	170348998	255,255,0	2.180000	239998	2.380573	2.359096	2.180163	2.321600	2.433900	2.191097	0.00892166666666612	0.916357600831937	0.96864584231541
chr9:121383000-121472998	chr9	121383000	121472998	chr9	121383000	121472998	255,255,0	2.315000	89998	2.283249	2.315262	2.302909	2.369970	2.515386	2.350293	0.111409666666667	0.081116980169562	0.355464103118882
chr19:4335000-4391998	chr19	4335000	4391998	chr19	4335000	4391998	255,255,0	1.507000	56998	1.408357	1.463177	1.359926	1.393002	1.506732	1.412378	0.0268839999999999	0.609625756466981	0.810441069852505
chr14:121584000-121769998	chr14	121584000	121769998	chr14	121584000	121769998	255,255,0	2.075000	185998	2.060466	2.031468	2.112491	2.009077	2.103087	2.008072	-0.0280630000000006	0.566980911983565	0.777740239903923
chr10:70584000-70820998	chr10	70584000	70820998	chr10	70584000	70820998	255,255,0	2.334000	236998	2.099002	2.118201	1.960586	2.219262	2.334234	2.166719	0.180808666666666	0.028972176996592	0.247277582025538
chr16:29583000-30335998	chr16	29583000	30335998	chr16	29583000	30335998	255,255,0	3.407000	752998	3.566466	3.406623	3.247656	3.354649	3.385148	3.327587	-0.0511203333333343	0.549104850711767	0.764384623338894
chr7:139062000-139208998	chr7	139062000	139208998	chr7	139062000	139208998	255,255,0	2.541000	146998	2.645012	2.541215	2.413266	2.448950	2.712584	2.415925	-0.00734466666666735	0.94166285392782	0.978232391379351
chr2:122562000-122630998	chr2	122562000	122630998	chr2	122562000	122630998	255,255,0	2.250000	68998	1.887028	1.913998	1.881383	1.895784	2.250119	2.105513	0.189669	0.0705411161309072	0.336712721776315
chr12:72450000-72665998	chr12	72450000	72665998	chr12	72450000	72665998	255,255,0	1.859000	215998	1.817190	1.837243	1.718574	1.945565	1.959504	1.848349	0.126803666666666	0.0496315196088264	0.305628582580984
chr18:61182000-61502998	chr18	61182000	61502998	chr18	61182000	61502998	255,255,0	2.597000	320998	2.789915	2.681758	2.596741	2.707763	2.770115	2.702283	0.0372489999999994	0.545419772073811	0.761965383939691
chr2:160590000-160961998	chr2	160590000	160961998	chr2	160590000	160961998	255,255,0	2.303000	371998	2.545889	2.407997	2.301662	2.417966	2.495676	2.389413	0.015835666666666	0.827621896573967	0.928667132643506
chr3:90486000-90737998	chr3	90486000	90737998	chr3	90486000	90737998	255,255,0	1.985000	251998	1.939596	1.910532	1.898098	1.926848	2.022627	1.894990	0.0320796666666663	0.518333776657063	0.74780369142961
chr6:134415000-134627998	chr6	134415000	134627998	chr6	134415000	134627998	255,255,0	3.164000	212998	3.289226	3.219053	3.050003	3.164371	3.419257	3.055726	0.0270239999999995	0.807704511666385	0.914508210535501
chr11:74625000-74855998	chr11	74625000	74855998	chr11	74625000	74855998	255,255,0	1.751000	230998	1.815988	1.820518	1.750570	1.719231	1.806571	1.669575	-0.0638996666666671	0.245435420611113	0.535914427210924
chr5:102894000-103340998	chr5	102894000	103340998	chr5	102894000	103340998	255,255,0	1.724000	446998	1.719040	1.684918	1.724500	1.694474	1.739542	1.727667	0.011075	0.778291359171342	0.903535770584813
chrX:96006000-96185998	chrX	96006000	96185998	chrX	96006000	96185998	255,255,0	2.036000	179998	1.905082	1.908297	1.732446	1.945054	2.036103	2.416480	0.283937333333333	0.0621055079772379	0.325772181452403
chr10:62184000-62258998	chr10	62184000	62258998	chr10	62184000	62258998	255,255,0	1.913000	74998	1.913037	2.020938	1.884111	1.776201	1.983577	1.787708	-0.0902000000000005	0.247030683248721	0.53837206987008
chr12:72087000-72443998	chr12	72087000	72443998	chr12	72087000	72443998	255,255,0	2.467000	356998	2.456854	2.427954	2.246891	2.265525	2.314224	2.291064	-0.0869620000000006	0.212908314985835	0.503197828434888
chr7:139209000-139304998	chr7	139209000	139304998	chr7	139209000	139304998	255,255,0	1.925000	95998	2.102533	2.060983	1.925217	1.995028	2.163681	1.934722	0.00156599999999955	0.98424834712387	0.996423805528036
chr2:146616000-147185998	chr2	146616000	147185998	chr2	146616000	147185998	255,255,0	1.948000	569998	2.031444	1.964782	1.948254	1.968880	2.071660	1.916490	0.00418333333333288	0.940204114919167	0.977890694248751
chr16:32628000-32693998	chr16	32628000	32693998	chr16	32628000	32693998	255,255,0	2.185000	65998	2.429313	2.401707	2.174308	2.271754	2.745798	2.185270	0.0658313333333334	0.682680792563319	0.853603336980355
chr12:48360000-49124998	chr12	48360000	49124998	chr12	48360000	49124998	255,255,0	1.678000	764998	1.600874	1.582578	1.509931	1.678273	1.650619	1.517651	0.0510533333333332	0.397999392231451	0.667145330750704
chr10:108453000-109754998	chr10	108453000	109754998	chr10	108453000	109754998	255,255,0	2.330000	1301998	2.412507	2.329908	2.289980	2.167148	2.165297	2.093634	-0.202105333333334	0.00494837450649645	0.169649001661912
chr7:142116000-142277998	chr7	142116000	142277998	chr7	142116000	142277998	255,255,0	1.698000	161998	1.711315	1.641013	1.656948	1.697583	1.785468	1.689215	0.0543299999999996	0.274296152178092	0.567718102426074
chr12:47394000-49181998	chr12	47394000	49181998	chr12	47394000	49181998	255,255,0	1.609000	1787998	1.720569	1.608314	1.607769	1.632415	1.658667	1.656939	0.00378966666666625	0.93689226301248	0.977177818264598
chr5:33270000-33383998	chr5	33270000	33383998	chr5	33270000	33383998	255,255,0	2.016000	113998	2.089053	1.978176	1.989319	1.943663	2.016224	1.996835	-0.0332753333333339	0.508470474608019	0.742653767461453
chr4:102078000-102224998	chr4	102078000	102224998	chr4	102078000	102224998	255,255,0	1.890000	146998	1.816251	1.889936	1.785468	1.677681	1.679679	1.669160	-0.155045	0.00925553392209168	0.196496146948507
chr3:142485000-142565998	chr3	142485000	142565998	chr3	142485000	142565998	255,255,0	2.482000	80998	2.482127	2.454065	2.388267	2.348190	2.492214	2.258774	-0.075093666666667	0.302854721378342	0.587642392456484
chr11:83298000-83510998	chr11	83298000	83510998	chr11	83298000	83510998	255,255,0	2.316000	212998	2.316454	2.180925	2.145420	2.149690	2.215104	2.121985	-0.0520066666666669	0.400091195992055	0.670208890215809
chr7:62865000-63326998	chr7	62865000	63326998	chr7	62865000	63326998	255,255,0	2.741000	461998	2.740577	2.814792	2.909637	3.008079	3.165640	2.963717	0.224143333333333	0.0169064141683518	0.217808395104853
chr9:14508000-14711998	chr9	14508000	14711998	chr9	14508000	14711998	255,255,0	2.691000	203998	2.650820	2.615928	2.691419	2.753298	2.727535	2.592093	0.038253	0.511287491730158	0.743984150570353
chr3:144441000-144626998	chr3	144441000	144626998	chr3	144441000	144626998	255,255,0	2.503000	185998	2.672108	2.626600	2.503294	2.521904	2.578954	2.454150	-0.082331333333334	0.213081694471601	0.503197828434888
chr2:72036000-72158998	chr2	72036000	72158998	chr2	72036000	72158998	255,255,0	2.256000	122998	2.046200	2.045610	2.007554	2.147583	2.255878	2.102698	0.135598333333333	0.034037168583402	0.262070888324219
chr1:60522000-60866998	chr1	60522000	60866998	chr1	60522000	60866998	255,255,0	1.913000	344998	1.656533	1.666287	1.576784	1.773453	1.912868	1.790322	0.192346333333333	0.0100182865396432	0.198565569930271
