loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_resolutions_detected	resolutions_list	is_multi_resolution	FDR_5kb	FDR_10kb	FDR_25kb	logFC_5kb	logFC_10kb	logFC_25kb	kept_from_resolution	n_overlaps	is_merged
loop_21522	chr6	99650000	99660000	chr6	99790000	99800000	chr6:99650000-99660000_chr6:99790000-99800000	FALSE	0.114174941650957	4.23684914676744	2.15786189595955	0.15740285232259	0.342763528698629	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.342763528698629	NA	NA	0.114174941650957	NA	10	1	FALSE
loop_21525	chr6	51170000	51180000	chr6	52000000	52010000	chr6:51170000-51180000_chr6:52000000-52010000	TRUE	-0.512480084365649	3.79140004777257	27.2565833592624	4.15166507805291e-5	0.00113341959042815	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	2	10kb,25kb	TRUE	NA	0.00113341959042815	0.00344876081544754	NA	-0.512480084365649	-0.282308125797711	10	2	TRUE
loop_21526	chr6	48580000	48590000	chr6	48770000	48780000	chr6:48580000-48590000_chr6:48770000-48780000	FALSE	0.106842314481099	3.70217170545687	1.14746429619949	0.296843029557536	0.506227974150113	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.506227974150113	NA	NA	0.106842314481099	NA	10	1	FALSE
loop_15494	chr6	84400000	84425000	chr6	84900000	84925000	chr6:84400000-84425000_chr6:84900000-84925000	FALSE	0.170755453953557	4.8904367628225	10.9428197848075	0.00530197903011896	0.0285439762061113	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	10kb,25kb	TRUE	NA	0.168021428929793	0.0285439762061113	NA	0.164298512865395	0.170755453953557	25	2	TRUE
loop_15641	chr6	3500000	3525000	chr6	4075000	4100000	chr6:3500000-3525000_chr6:4075000-4100000	FALSE	-0.169609836809763	4.48575499562587	5.44951765092807	0.0353167043497464	0.111404841061926	FALSE	FALSE	non_significant	unchanged	NA	25000	25	2	10kb,25kb	TRUE	NA	0.23402641349405	0.111404841061926	NA	-0.199926977370541	-0.169609836809763	25	2	TRUE
loop_7820	chr6	54575000	54600000	chr6	55150000	55175000	chr6:54575000-54600000_chr6:55150000-55175000	FALSE	-0.15672925349992	4.33314965241305	8.70690553068411	0.0107166153266962	0.0468189161349216	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	2	10kb,25kb	TRUE	NA	0.681506280891905	0.0468189161349216	NA	-0.0728895514880878	-0.15672925349992	25	2	TRUE
loop_21531	chr6	42860000	42870000	chr6	43290000	43300000	chr6:42860000-42870000_chr6:43290000-43300000	FALSE	-0.47304109213119	3.53804065142708	18.7732660457044	3.234017491006e-4	0.00488764898159258	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	10kb	FALSE	NA	0.00488764898159258	NA	NA	-0.47304109213119	NA	10	1	FALSE
loop_21532	chr6	141480000	141490000	chr6	142040000	142050000	chr6:141480000-141490000_chr6:142040000-142050000	FALSE	0.186582652528493	3.06215274718195	1.371933675599	0.25525179491994	0.462296624730161	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.462296624730161	NA	NA	0.186582652528493	NA	10	1	FALSE
loop_21543	chr7	132880000	132890000	chr7	132970000	132980000	chr7:132880000-132890000_chr7:132970000-132980000	FALSE	-0.0696996155620073	5.96536659089624	1.44535448788698	0.243322150656066	0.448697703385323	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	10kb,25kb	TRUE	NA	0.448697703385323	0.918158199601085	NA	-0.0696996155620073	-0.0113914369011107	10	2	TRUE
loop_21550	chr7	48890000	48900000	chr7	48950000	48960000	chr7:48890000-48900000_chr7:48950000-48960000	FALSE	-0.0303650728734686	5.49261542222677	0.20793288496996	0.653307145389907	0.799483471096808	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.799483471096808	NA	NA	-0.0303650728734686	NA	10	1	FALSE
loop_21553	chr7	92260000	92270000	chr7	92460000	92470000	chr7:92260000-92270000_chr7:92460000-92470000	FALSE	-0.210669924827634	4.89978108077211	9.25319456501216	0.006440107478253	0.0402965198915736	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	10kb	FALSE	NA	0.0402965198915736	NA	NA	-0.210669924827634	NA	10	1	FALSE
loop_21555	chr7	123200000	123210000	chr7	123280000	123290000	chr7:123200000-123210000_chr7:123280000-123290000	TRUE	-0.115225274638883	5.43704599230666	3.96048415955129	0.0604320000734097	0.18331283013824	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.18331283013824	NA	NA	-0.115225274638883	NA	10	1	FALSE
loop_21556	chr7	24110000	24120000	chr7	24170000	24180000	chr7:24110000-24120000_chr7:24170000-24180000	FALSE	-0.108099853336391	5.57354767361629	3.14326845885647	0.0914788139229102	0.24123987377736	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.24123987377736	NA	NA	-0.108099853336391	NA	10	1	FALSE
loop_21558	chr7	118760000	118770000	chr7	118910000	118920000	chr7:118760000-118770000_chr7:118910000-118920000	TRUE	0.0644900769321442	4.74812890300878	0.743392945539918	0.398800992025208	0.603487945121091	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.603487945121091	NA	NA	0.0644900769321442	NA	10	1	FALSE
loop_21562	chr7	116330000	116340000	chr7	116440000	116450000	chr7:116330000-116340000_chr7:116440000-116450000	FALSE	-0.251035161691094	4.85781515225337	15.1645501258973	9.0154593098156e-4	0.0103271987564481	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	10kb	FALSE	NA	0.0103271987564481	NA	NA	-0.251035161691094	NA	10	1	FALSE
loop_20396	chr7	83650000	83675000	chr7	83875000	83900000	chr7:83650000-83675000_chr7:83875000-83900000	FALSE	0.0373483266716448	5.13307399756791	0.305782709032263	0.58917303741647	0.739247808157787	FALSE	FALSE	non_significant	unchanged	NA	25000	25	2	10kb,25kb	TRUE	NA	0.828209925811973	0.739247808157787	NA	0.0371229526574293	0.0373483266716448	25	2	TRUE
loop_21565	chr7	107210000	107220000	chr7	107740000	107750000	chr7:107210000-107220000_chr7:107740000-107750000	FALSE	-0.116011399323979	4.84723105507461	3.11080048715061	0.0930525889622532	0.243633294006677	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.243633294006677	NA	NA	-0.116011399323979	NA	10	1	FALSE
loop_21567	chr7	92900000	92910000	chr7	92960000	92970000	chr7:92900000-92910000_chr7:92960000-92970000	FALSE	-0.0291440258252551	5.89178983693116	0.0422976155018544	0.842949674898097	0.917723544462851	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.917723544462851	NA	NA	-0.0291440258252551	NA	10	1	FALSE
loop_21570	chr7	89080000	89090000	chr7	89160000	89170000	chr7:89080000-89090000_chr7:89160000-89170000	FALSE	-0.161214191056926	4.77363104654125	5.74493227557477	0.0264274418169505	0.105467441932856	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.105467441932856	NA	NA	-0.161214191056926	NA	10	1	FALSE
loop_16001	chr7	118125000	118150000	chr7	118525000	118550000	chr7:118125000-118150000_chr7:118525000-118550000	FALSE	-0.0360401894560522	5.09240273240252	0.437424801711031	0.519316619198002	0.686343164338528	FALSE	FALSE	non_significant	unchanged	NA	25000	25	2	10kb,25kb	TRUE	NA	0.688368333501632	0.686343164338528	NA	-0.0503487333270182	-0.0360401894560522	25	2	TRUE
loop_21574	chr7	142890000	142900000	chr7	143000000	143010000	chr7:142890000-142900000_chr7:143000000-143010000	FALSE	0.00361479852812865	4.59487612822159	0.00210729188511032	0.96384123738846506	0.981985914229648	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.981985914229648	NA	NA	0.00361479852812865	NA	10	1	FALSE
loop_21577	chr7	144470000	144480000	chr7	144770000	144780000	chr7:144470000-144480000_chr7:144770000-144780000	FALSE	0.361943771729382	4.11055873935746	18.5005609290813	3.4815745156983e-4	0.00511517619094974	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	10kb	FALSE	NA	0.00511517619094974	NA	NA	0.361943771729382	NA	10	1	FALSE
loop_21578	chr7	101440000	101450000	chr7	101620000	101630000	chr7:101440000-101450000_chr7:101620000-101630000	TRUE	0.141408724375263	4.9005081841168	1.58190465383215	0.229091915593979	0.432894444153977	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.432894444153977	NA	NA	0.141408724375263	NA	10	1	FALSE
loop_21579	chr7	80140000	80150000	chr7	80370000	80380000	chr7:80140000-80150000_chr7:80370000-80380000	FALSE	-0.0451180054878507	3.50720189075026	0.181500522018994	0.674638672562368	0.813050479011912	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.813050479011912	NA	NA	-0.0451180054878507	NA	10	1	FALSE
loop_21580	chr7	137600000	137610000	chr7	138420000	138430000	chr7:137600000-137610000_chr7:138420000-138430000	FALSE	0.195421252392509	3.84463474215835	4.2912658986048	0.0514633714084017	0.16492974053561	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	10kb,25kb	TRUE	NA	0.16492974053561	0.302632835039421	NA	0.195421252392509	0.110673386571177	10	2	TRUE
loop_20132	chr7	12475000	12500000	chr7	13050000	13075000	chr7:12475000-12500000_chr7:13050000-13075000	FALSE	0.0334191986413141	4.48519324796472	0.244927209956906	0.628497423254864	0.770252970412925	FALSE	FALSE	non_significant	unchanged	NA	25000	25	2	10kb,25kb	TRUE	NA	0.910391223117045	0.770252970412925	NA	0.0226427860830918	0.0334191986413141	25	2	TRUE
loop_21583	chr7	130270000	130280000	chr7	130470000	130480000	chr7:130270000-130280000_chr7:130470000-130480000	FALSE	-0.005530170668792	3.96194026274762	0.00349753284348399	0.953427828862569	0.976195734512886	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.976195734512886	NA	NA	-0.005530170668792	NA	10	1	FALSE
loop_21584	chr7	66830000	66840000	chr7	67630000	67640000	chr7:66830000-66840000_chr7:67630000-67640000	TRUE	0.165001348442371	3.91417668862164	3.35534330297936	0.0819301709671906	0.224219706451851	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	10kb,25kb	TRUE	NA	0.224219706451851	0.413100488010974	NA	0.165001348442371	0.084876468814185	10	2	TRUE
loop_21585	chr7	76970000	76980000	chr7	78760000	78770000	chr7:76970000-76980000_chr7:78760000-78770000	FALSE	0.00695554254388633	3.01802052581708	0.00350642966534334	0.953368707251962	0.976195734512886	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.976195734512886	NA	NA	0.00695554254388633	NA	10	1	FALSE
loop_21586	chr7	73650000	73660000	chr7	73850000	73860000	chr7:73650000-73660000_chr7:73850000-73860000	FALSE	0.631166264637834	4.11773050862212	50.1546085448316	7.27943891761487e-7	6.58993046333839e-5	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	10kb	FALSE	NA	6.58993046333839e-5	NA	NA	0.631166264637834	NA	10	1	FALSE
loop_21587	chr7	60000000	60010000	chr7	60240000	60250000	chr7:60000000-60010000_chr7:60240000-60250000	FALSE	-0.00241513192971991	4.06638451091084	1.4264839351988e-4	0.990748106858482	0.995233517728414	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.995233517728414	NA	NA	-0.00241513192971991	NA	10	1	FALSE
loop_21588	chr7	75920000	75930000	chr7	76350000	76360000	chr7:75920000-75930000_chr7:76350000-76360000	TRUE	0.516716962043744	3.79425349288463	24.7703912365148	7.25516304689667e-5	0.0016754984701772	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	10kb	FALSE	NA	0.0016754984701772	NA	NA	0.516716962043744	NA	10	1	FALSE
loop_18258	chr7	113750000	113775000	chr7	114200000	114225000	chr7:113750000-113775000_chr7:114200000-114225000	FALSE	0.03663556772152	4.47876414712476	0.171146667377003	0.685485933578542	0.808753662625664	FALSE	FALSE	non_significant	unchanged	NA	25000	25	2	10kb,25kb	TRUE	NA	0.8761004012402	0.808753662625664	NA	0.029262193165592	0.03663556772152	25	2	TRUE
loop_21592	chr7	116640000	116650000	chr7	117880000	117890000	chr7:116640000-116650000_chr7:117880000-117890000	FALSE	0.271725156870137	3.10212139584714	4.62754475105286	0.0438709812073004	0.148769560486009	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.148769560486009	NA	NA	0.271725156870137	NA	10	1	FALSE
loop_21593	chr7	76390000	76400000	chr7	78600000	78610000	chr7:76390000-76400000_chr7:78600000-78610000	TRUE	-0.199872381682421	2.87344553684758	2.13922819475865	0.159118489267663	0.344972664920563	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.344972664920563	NA	NA	-0.199872381682421	NA	10	1	FALSE
loop_21594	chr7	68970000	68980000	chr7	71410000	71420000	chr7:68970000-68980000_chr7:71410000-71420000	FALSE	0.311686045763118	2.77843827702547	5.02936808009183	0.0364168600513274	0.131260770294894	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	10kb,25kb	TRUE	NA	0.131260770294894	0.619668393923705	NA	0.311686045763118	0.100385210693007	10	2	TRUE
loop_21595	chr10	93160000	93170000	chr10	93250000	93260000	chr10:93160000-93170000_chr10:93250000-93260000	FALSE	-0.0619720947447128	6.01080694206429	1.43225572581761	0.245396685202784	0.45092548012808	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.45092548012808	NA	NA	-0.0619720947447128	NA	10	1	FALSE
loop_21609	chr10	12710000	12720000	chr10	12820000	12830000	chr10:12710000-12720000_chr10:12820000-12830000	FALSE	-0.0226676169113214	5.62136995972687	0.180195498221069	0.675738650669345	0.813741134068436	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.813741134068436	NA	NA	-0.0226676169113214	NA	10	1	FALSE
loop_16316	chr10	70000000	70025000	chr10	70150000	70175000	chr10:70000000-70025000_chr10:70150000-70175000	FALSE	0.102387849194599	6.08858511893825	7.91717645517858	0.0140172073187894	0.0571436102180121	FALSE	TRUE	trending	unchanged	NA	25000	25	2	10kb,25kb	TRUE	NA	0.201809281504806	0.0571436102180121	NA	0.110892616702371	0.102387849194599	25	2	TRUE
loop_21612	chr10	69570000	69580000	chr10	69650000	69660000	chr10:69570000-69580000_chr10:69650000-69660000	TRUE	-0.0521068963914215	5.44125305211593	0.862244070095906	0.364188224133304	0.570876013892848	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.570876013892848	NA	NA	-0.0521068963914215	NA	10	1	FALSE
loop_21618	chr10	10810000	10820000	chr10	11070000	11080000	chr10:10810000-10820000_chr10:11070000-11080000	FALSE	-0.061163565356839	5.37305571148364	1.09140442172028	0.308628725267014	0.518128129236931	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.518128129236931	NA	NA	-0.061163565356839	NA	10	1	FALSE
loop_21619	chr10	89820000	89830000	chr10	89970000	89980000	chr10:89820000-89830000_chr10:89970000-89980000	FALSE	-0.0740192469434436	5.56695019298204	1.5479535935629	0.227828310664834	0.431590384779988	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.431590384779988	NA	NA	-0.0740192469434436	NA	10	1	FALSE
loop_20143	chr10	83600000	83625000	chr10	83725000	83750000	chr10:83600000-83625000_chr10:83725000-83750000	FALSE	0.101672246005686	6.58680930092585	6.52759609642471	0.0231743911165103	0.0819398907946918	FALSE	TRUE	trending	unchanged	NA	25000	25	2	10kb,25kb	TRUE	NA	0.22654088868069	0.0819398907946918	NA	0.101974658313029	0.101672246005686	25	2	TRUE
loop_21621	chr10	128560000	128570000	chr10	128670000	128680000	chr10:128560000-128570000_chr10:128670000-128680000	TRUE	-0.0484444468856556	5.63267138626285	0.717509289333746	0.406988668629821	0.610321199869474	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.610321199869474	NA	NA	-0.0484444468856556	NA	10	1	FALSE
loop_21622	chr10	117060000	117070000	chr10	117140000	117150000	chr10:117060000-117070000_chr10:117140000-117150000	TRUE	-0.0874299438591033	5.84467774074075	2.06791114753013	0.165898114908913	0.353274946990827	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.353274946990827	NA	NA	-0.0874299438591033	NA	10	1	FALSE
loop_21625	chr10	61490000	61500000	chr10	61600000	61610000	chr10:61490000-61500000_chr10:61600000-61610000	TRUE	0.153274971365465	5.7115838328999	7.33329310536133	0.0135418614617223	0.0670656964532338	FALSE	TRUE	trending	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.0670656964532338	NA	NA	0.153274971365465	NA	10	1	FALSE
loop_21626	chr10	43020000	43030000	chr10	43170000	43180000	chr10:43020000-43030000_chr10:43170000-43180000	TRUE	0.242870408670281	5.28971586185577	17.7154427674648	4.3191050366275e-4	0.00599325476327124	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	10kb	FALSE	NA	0.00599325476327124	NA	NA	0.242870408670281	NA	10	1	FALSE
loop_21628	chr10	4040000	4050000	chr10	4270000	4280000	chr10:4040000-4050000_chr10:4270000-4280000	TRUE	0.087347473877353	5.54016878061157	2.50349911802492	0.12928604033052	0.302669693664152	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.302669693664152	NA	NA	0.087347473877353	NA	10	1	FALSE
loop_21629	chr10	98540000	98550000	chr10	98640000	98650000	chr10:98540000-98550000_chr10:98640000-98650000	FALSE	-0.207824602597741	5.48983370099687	14.2615859111582	0.00118662406091309	0.0127097376936039	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	10kb	FALSE	NA	0.0127097376936039	NA	NA	-0.207824602597741	NA	10	1	FALSE
loop_21631	chr10	65840000	65850000	chr10	66180000	66190000	chr10:65840000-65850000_chr10:66180000-66190000	FALSE	-0.0676935311583531	4.42164510517974	0.715957388578484	0.407487700824802	0.610624488185588	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.610624488185588	NA	NA	-0.0676935311583531	NA	10	1	FALSE
loop_21632	chr10	24180000	24190000	chr10	24290000	24300000	chr10:24180000-24190000_chr10:24290000-24300000	FALSE	0.158198870407526	5.17113282867778	4.64375923114542	0.0435384219752415	0.147929975400641	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.147929975400641	NA	NA	0.158198870407526	NA	10	1	FALSE
loop_4166	chr10	64075000	64100000	chr10	66725000	66750000	chr10:64075000-64100000_chr10:66725000-66750000	TRUE	-0.141477001691755	4.36390445900792	5.20399855086342	0.0390454331275779	0.119497186036959	FALSE	FALSE	non_significant	unchanged	NA	25000	25	2	10kb,25kb	TRUE	NA	0.921868626835696	0.119497186036959	NA	0.0248988057038272	-0.141477001691755	25	2	TRUE
loop_21637	chr10	64750000	64760000	chr10	66730000	66740000	chr10:64750000-64760000_chr10:66730000-66740000	TRUE	0.133709908349194	3.76884638384177	1.15963079062886	0.294366050484191	0.503787995656247	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.503787995656247	NA	NA	0.133709908349194	NA	10	1	FALSE
loop_21638	chr10	37000000	37010000	chr10	38550000	38560000	chr10:37000000-37010000_chr10:38550000-38560000	FALSE	-0.234379592807157	3.96202731869608	5.97752589314627	0.0238783942271816	0.09848651581044	FALSE	TRUE	trending	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.09848651581044	NA	NA	-0.234379592807157	NA	10	1	FALSE
loop_21639	chr10	69870000	69880000	chr10	70290000	70300000	chr10:69870000-69880000_chr10:70290000-70300000	FALSE	0.112767155005773	3.87925834437833	1.37008262400866	0.255562228240989	0.46256272789108	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.46256272789108	NA	NA	0.112767155005773	NA	10	1	FALSE
loop_21640	chr10	13010000	13020000	chr10	13190000	13200000	chr10:13010000-13020000_chr10:13190000-13200000	FALSE	0.092269481889592	4.45177930471543	1.30685780940098	0.266470047644164	0.475198969213043	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.475198969213043	NA	NA	0.092269481889592	NA	10	1	FALSE
loop_21643	chr10	37390000	37400000	chr10	37990000	38000000	chr10:37390000-37400000_chr10:37990000-38000000	FALSE	-0.12089021779813	3.90547796299705	1.83508790775056	0.190640701890551	0.385195997249081	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.385195997249081	NA	NA	-0.12089021779813	NA	10	1	FALSE
loop_21644	chr10	95320000	95330000	chr10	95500000	95510000	chr10:95320000-95330000_chr10:95500000-95510000	FALSE	-0.0541432449746085	4.06480937149786	0.382751907325753	0.543119842686617	0.720889582997098	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.720889582997098	NA	NA	-0.0541432449746085	NA	10	1	FALSE
loop_21646	chr10	104960000	104970000	chr10	105570000	105580000	chr10:104960000-104970000_chr10:105570000-105580000	TRUE	0.503813035789609	3.88963899753748	30.1401937274488	2.25577072214696e-5	7.2844124095828e-4	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	2	10kb,25kb	TRUE	NA	7.2844124095828e-4	0.316480117138265	NA	0.503813035789609	0.0723332635340674	10	2	TRUE
loop_21647	chr10	75890000	75900000	chr10	76200000	76210000	chr10:75890000-75900000_chr10:76200000-76210000	FALSE	0.328274886622751	3.9292341052222	12.6761541062537	0.00196173632186455	0.0180479741611538	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	10kb	FALSE	NA	0.0180479741611538	NA	NA	0.328274886622751	NA	10	1	FALSE
loop_18363	chr10	68900000	68925000	chr10	69150000	69175000	chr10:68900000-68925000_chr10:69150000-69175000	FALSE	0.130878886394178	5.11147514467831	4.50794848889642	0.0524262023854958	0.147339442857446	FALSE	FALSE	non_significant	unchanged	NA	25000	25	2	10kb,25kb	TRUE	NA	0.360522309096676	0.147339442857446	NA	0.124429487069821	0.130878886394178	25	2	TRUE
loop_21649	chr10	91540000	91550000	chr10	93010000	93020000	chr10:91540000-91550000_chr10:93010000-93020000	FALSE	0.202452337237588	3.65787302505721	4.34534241251384	0.0501469984292027	0.162257163330223	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.162257163330223	NA	NA	0.202452337237588	NA	10	1	FALSE
loop_21650	chr10	31740000	31750000	chr10	32890000	32900000	chr10:31740000-31750000_chr10:32890000-32900000	FALSE	0.165898099962889	3.72021711527534	1.92418254147114	0.180668462393394	0.372416747206703	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.372416747206703	NA	NA	0.165898099962889	NA	10	1	FALSE
loop_21663	chr8	126660000	126670000	chr8	126840000	126850000	chr8:126660000-126670000_chr8:126840000-126850000	FALSE	-0.176003002153277	5.20032002434197	7.80984109364156	0.0111925680932594	0.0591177346326018	FALSE	TRUE	trending	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.0591177346326018	NA	NA	-0.176003002153277	NA	10	1	FALSE
loop_21664	chr8	87710000	87720000	chr8	87790000	87800000	chr8:87710000-87720000_chr8:87790000-87800000	TRUE	0.143996865872104	5.39059270996265	5.39181617733149	0.030905963380835	0.11767559946754	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.11767559946754	NA	NA	0.143996865872104	NA	10	1	FALSE
loop_21667	chr8	118280000	118290000	chr8	118440000	118450000	chr8:118280000-118290000_chr8:118440000-118450000	FALSE	0.140782427469728	4.58697298604662	2.76983242476882	0.111652780255903	0.274337826810509	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.274337826810509	NA	NA	0.140782427469728	NA	10	1	FALSE
loop_21668	chr8	9460000	9470000	chr8	9770000	9780000	chr8:9460000-9470000_chr8:9770000-9780000	TRUE	0.163456864463231	4.78230924070785	5.93113118857646	0.0243638596624978	0.10000052083454	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.10000052083454	NA	NA	0.163456864463231	NA	10	1	FALSE
loop_21670	chr8	14090000	14100000	chr8	14280000	14290000	chr8:14090000-14100000_chr8:14280000-14290000	TRUE	0.508881121346172	4.17848090916344	41.2644760197372	2.89586753097152e-6	1.7023188041804e-4	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	10kb	FALSE	NA	1.7023188041804e-4	NA	NA	0.508881121346172	NA	10	1	FALSE
loop_21678	chr8	74710000	74720000	chr8	74930000	74940000	chr8:74710000-74720000_chr8:74930000-74940000	TRUE	0.578910866400767	4.42876281143414	47.2715451218761	1.1157973082094e-6	8.89180446457579e-5	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	2	10kb,25kb	TRUE	NA	8.89180446457579e-5	5.4632125405452e-4	NA	0.578910866400767	0.346925578660389	10	2	TRUE
loop_21680	chr8	112060000	112070000	chr8	112570000	112580000	chr8:112060000-112070000_chr8:112570000-112580000	FALSE	0.148056014167087	4.15215129579629	3.33399912697967	0.0828368049046985	0.225842971480214	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.225842971480214	NA	NA	0.148056014167087	NA	10	1	FALSE
loop_21684	chr8	73350000	73360000	chr8	74930000	74940000	chr8:73350000-73360000_chr8:74930000-74940000	FALSE	0.444918288879274	3.01168188837805	13.8281331121209	0.00135786520150498	0.0140069303739566	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	10kb,25kb	TRUE	NA	0.0140069303739566	0.114087701841712	NA	0.444918288879274	0.217842521105479	10	2	TRUE
loop_21685	chr8	68360000	68370000	chr8	69020000	69030000	chr8:68360000-68370000_chr8:69020000-69030000	FALSE	0.20533808827577	3.60776495726324	3.9087813408114	0.0619902303377531	0.18703678082976	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	10kb,25kb	TRUE	NA	0.18703678082976	0.8723583110603	NA	0.20533808827577	0.018138032283757	10	2	TRUE
loop_21687	chr8	65130000	65140000	chr8	66440000	66450000	chr8:65130000-65140000_chr8:66440000-66450000	TRUE	0.0097455927254835	3.65359636572435	0.007280667389789	0.932850325701413	0.965557814104531	FALSE	FALSE	non_significant	unchanged	NA	10000	10	1	10kb	FALSE	NA	0.965557814104531	NA	NA	0.0097455927254835	NA	10	1	FALSE
loop_21688	chr8	15730000	15740000	chr8	17530000	17540000	chr8:15730000-15740000_chr8:17530000-17540000	TRUE	0.39499789284158	3.04033400848485	10.5772726425645	0.00399148031705807	0.0287508537669186	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	10kb,25kb	TRUE	NA	0.0287508537669186	0.663916253152566	NA	0.39499789284158	0.0468838363011447	10	2	TRUE
loop_21690	chr14	64160000	64170000	chr14	64410000	64420000	chr14:64160000-64170000_chr14:64410000-64420000	TRUE	0.0628049512993112	5.13925473603114	0.912596013867835	0.35083649018294	0.55881001096631	FALSE	FALSE	non_significant	unchanged	NA	10000	10	2	10kb,25kb	TRUE	NA	0.55881001096631	0.770963529865769	NA	0.0628049512993112	0.0260468757804506	10	2	TRUE
