loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_resolutions_detected	resolutions_list	is_multi_resolution	FDR_5kb	FDR_10kb	FDR_25kb	logFC_5kb	logFC_10kb	logFC_25kb	kept_from_resolution	n_overlaps	is_merged
loop_6604	chr8	35850000	35875000	chr8	36500000	36525000	chr8:35850000-35875000_chr8:36500000-36525000	FALSE	0.0845405231061508	4.29061521075009	1.12652625507573	0.306836592642613	0.488781945858963	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.488781945858963	NA	NA	0.0845405231061508	25	1	FALSE
loop_6622	chr8	36175000	36200000	chr8	37050000	37075000	chr8:36175000-36200000_chr8:37050000-37075000	FALSE	0.216850337820025	3.66702121681626	4.22811866619857	0.0592924075519353	0.160489189124785	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.160489189124785	NA	NA	0.216850337820025	25	1	FALSE
loop_6626	chr8	37125000	37150000	chr8	40125000	40150000	chr8:37125000-37150000_chr8:40125000-40150000	FALSE	0.1130437007695	4.14050472694544	0.924568863887246	0.355272899466904	0.537414424564883	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.537414424564883	NA	NA	0.1130437007695	25	1	FALSE
loop_6629	chr8	37125000	37150000	chr8	38800000	38825000	chr8:37125000-37150000_chr8:38800000-38825000	FALSE	0.447242876623272	4.06783019831091	19.2335524287791	6.5048432076874e-4	0.00668779192290367	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.00668779192290367	NA	NA	0.447242876623272	25	1	FALSE
loop_8002	chr8	36350000	36375000	chr8	36500000	36525000	chr8:36350000-36375000_chr8:36500000-36525000	FALSE	0.218514612085372	6.78920422498056	12.5946321141285	0.00329842550237521	0.0203021374162491	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.0203021374162491	NA	NA	0.218514612085372	25	1	FALSE
loop_8023	chr8	41050000	41075000	chr8	41175000	41200000	chr8:41050000-41075000_chr8:41175000-41200000	FALSE	0.147711330941898	7.12556053715353	7.51302671919846	0.0161561908939666	0.0633513998183641	FALSE	TRUE	trending	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.0633513998183641	NA	NA	0.147711330941898	25	1	FALSE
loop_8032	chr8	36200000	36225000	chr8	36325000	36350000	chr8:36200000-36225000_chr8:36325000-36350000	FALSE	0.232427843724538	6.83326847166216	13.3735572958141	0.00266724677853026	0.0174887223112856	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.0174887223112856	NA	NA	0.232427843724538	25	1	FALSE
loop_8034	chr8	35925000	35950000	chr8	36075000	36100000	chr8:35925000-35950000_chr8:36075000-36100000	TRUE	0.12176988404774	7.0338846054691	3.27922615000193	0.0920980671245748	0.217382130665017	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.217382130665017	NA	NA	0.12176988404774	25	1	FALSE
loop_8042	chr8	40275000	40300000	chr8	40375000	40400000	chr8:40275000-40300000_chr8:40375000-40400000	FALSE	0.0480522134049119	7.57120034394129	1.02244106151146	0.329434287538183	0.511595020723553	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.511595020723553	NA	NA	0.0480522134049119	25	1	FALSE
loop_8095	chr8	35725000	35750000	chr8	35825000	35850000	chr8:35725000-35750000_chr8:35825000-35850000	FALSE	0.278387137865589	7.17517987241255	35.1063476839738	4.01815676371132e-5	0.00105894524116516	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.00105894524116516	NA	NA	0.278387137865589	25	1	FALSE
loop_8140	chr8	34875000	34900000	chr8	35150000	35175000	chr8:34875000-34900000_chr8:35150000-35175000	FALSE	0.0653054784782777	5.84712618247804	1.62894142827392	0.223022684915704	0.396247848235909	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.396247848235909	NA	NA	0.0653054784782777	25	1	FALSE
loop_8143	chr8	33625000	33650000	chr8	33725000	33750000	chr8:33625000-33650000_chr8:33725000-33750000	FALSE	0.0666510809610057	7.23236898014029	2.37938167378138	0.145681450745601	0.297667057228164	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.297667057228164	NA	NA	0.0666510809610057	25	1	FALSE
loop_8145	chr8	35150000	35175000	chr8	35450000	35475000	chr8:35150000-35175000_chr8:35450000-35475000	FALSE	0.151308627168676	5.84581756993042	3.92973337496959	0.069647634274294	0.179075304577701	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.179075304577701	NA	NA	0.151308627168676	25	1	FALSE
loop_8173	chr8	35475000	35500000	chr8	35700000	35725000	chr8:35475000-35500000_chr8:35700000-35725000	FALSE	0.253840878738187	6.06140021730737	12.9657234665363	0.00309250305700919	0.0194095007251918	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.0194095007251918	NA	NA	0.253840878738187	25	1	FALSE
loop_8180	chr8	34875000	34900000	chr8	35450000	35475000	chr8:34875000-34900000_chr8:35450000-35475000	TRUE	0.134064641955924	5.54039238540147	4.59849628279747	0.0504091678144799	0.143589750744276	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.143589750744276	NA	NA	0.134064641955924	25	1	FALSE
loop_8203	chr8	40950000	40975000	chr8	41175000	41200000	chr8:40950000-40975000_chr8:41175000-41200000	FALSE	0.018116959904696	6.09852107325416	0.113551698518266	0.741233271384963	0.84651902299482	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.84651902299482	NA	NA	0.018116959904696	25	1	FALSE
loop_8231	chr8	40600000	40625000	chr8	41025000	41050000	chr8:40600000-40625000_chr8:41025000-41050000	TRUE	0.0668233222848069	5.14749745829244	0.909360566359705	0.356777026935412	0.538717728583059	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.538717728583059	NA	NA	0.0668233222848069	25	1	FALSE
loop_8234	chr8	35700000	35725000	chr8	36175000	36200000	chr8:35700000-35725000_chr8:36175000-36200000	TRUE	0.157472684393153	5.29409916318436	4.39916352875622	0.0549772267410404	0.152383907726744	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.152383907726744	NA	NA	0.157472684393153	25	1	FALSE
loop_8236	chr8	34950000	34975000	chr8	35450000	35475000	chr8:34950000-34975000_chr8:35450000-35475000	FALSE	0.128180473563556	5.35857834057233	4.18319126552349	0.0604917312922361	0.162870952336197	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.162870952336197	NA	NA	0.128180473563556	25	1	FALSE
loop_8250	chr8	32275000	32300000	chr8	33175000	33200000	chr8:32275000-32300000_chr8:33175000-33200000	FALSE	0.303266218623538	5.20099867659932	21.8780738851983	3.7498297335712e-4	0.00460777270514372	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.00460777270514372	NA	NA	0.303266218623538	25	1	FALSE
loop_8257	chr8	40575000	40600000	chr8	40925000	40950000	chr8:40575000-40600000_chr8:40925000-40950000	TRUE	-0.0246108997662138	5.70195553348004	0.154885852182048	0.699954725485846	0.817970580948742	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.817970580948742	NA	NA	-0.0246108997662138	25	1	FALSE
loop_8278	chr8	35725000	35750000	chr8	36325000	36350000	chr8:35725000-35750000_chr8:36325000-36350000	FALSE	0.0222759202625083	5.00223594400381	0.144996276886509	0.709192093300662	0.824983174304703	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.824983174304703	NA	NA	0.0222759202625083	25	1	FALSE
loop_8280	chr8	35850000	35875000	chr8	36325000	36350000	chr8:35850000-35875000_chr8:36325000-36350000	TRUE	0.00906606118412975	5.01575663767496	0.015902543005028	0.901477113871351	0.944686882545483	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.944686882545483	NA	NA	0.00906606118412975	25	1	FALSE
loop_8323	chr8	34175000	34200000	chr8	35150000	35175000	chr8:34175000-34200000_chr8:35150000-35175000	FALSE	0.106684331618126	4.41088906226758	2.55573206930997	0.132652657356955	0.279703215295344	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.279703215295344	NA	NA	0.106684331618126	25	1	FALSE
loop_8338	chr8	40300000	40325000	chr8	41025000	41050000	chr8:40300000-40325000_chr8:41025000-41050000	TRUE	-0.0543332035332868	3.70579107756305	0.304335145792011	0.590046342712607	0.739969066373438	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.739969066373438	NA	NA	-0.0543332035332868	25	1	FALSE
loop_8341	chr8	34175000	34200000	chr8	35450000	35475000	chr8:34175000-34200000_chr8:35450000-35475000	TRUE	0.0733623666110177	4.38488645421337	1.01865904670773	0.330299226320229	0.512392092058715	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.512392092058715	NA	NA	0.0733623666110177	25	1	FALSE
loop_8372	chr8	37150000	37175000	chr8	39575000	39600000	chr8:37150000-37175000_chr8:39575000-39600000	TRUE	0.0903377631518613	4.48935127110729	1.64649577782141	0.220679322513339	0.393411713042047	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.393411713042047	NA	NA	0.0903377631518613	25	1	FALSE
loop_8377	chr8	41425000	41450000	chr8	45225000	45250000	chr8:41425000-41450000_chr8:45225000-45250000	FALSE	-0.255775166351787	4.26639848997323	11.7915112252637	0.00413670772417996	0.0238211243579768	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.0238211243579768	NA	NA	-0.255775166351787	25	1	FALSE
loop_8379	chr8	48200000	48225000	chr8	49825000	49850000	chr8:48200000-48225000_chr8:49825000-49850000	FALSE	-0.346484974726674	3.53678105970817	15.7675145637497	0.00144489407352497	0.01145470241421	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.01145470241421	NA	NA	-0.346484974726674	25	1	FALSE
loop_8382	chr8	37150000	37175000	chr8	39050000	39075000	chr8:37150000-37175000_chr8:39050000-39075000	FALSE	0.327297916033631	3.8493409980683	9.77084425318365	0.00759328513164607	0.0366424958872289	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.0366424958872289	NA	NA	0.327297916033631	25	1	FALSE
loop_16629	chr8	31075000	31100000	chr8	31200000	31225000	chr8:31075000-31100000_chr8:31200000-31225000	FALSE	-0.197891828384051	6.37243960370828	16.2198618964422	0.0012947329680492	0.0106064108764126	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.0106064108764126	NA	NA	-0.197891828384051	25	1	FALSE
loop_16679	chr8	33200000	33225000	chr8	33700000	33725000	chr8:33200000-33225000_chr8:33700000-33725000	FALSE	-0.116403907033977	4.55246673727132	1.57898832363632	0.22987137793765	0.405019985071451	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.405019985071451	NA	NA	-0.116403907033977	25	1	FALSE
loop_18413	chr8	36200000	36225000	chr8	36500000	36525000	chr8:36200000-36225000_chr8:36500000-36525000	FALSE	0.101905092943391	5.39193063980176	1.28011675288031	0.280304882510029	0.461028550954688	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.461028550954688	NA	NA	0.101905092943391	25	1	FALSE
loop_18424	chr8	35500000	35525000	chr8	35825000	35850000	chr8:35500000-35525000_chr8:35825000-35850000	FALSE	0.257073287546011	5.4586928674807	10.9492320168633	0.00529185511626282	0.0285111623511699	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.0285111623511699	NA	NA	0.257073287546011	25	1	FALSE
loop_18430	chr8	30825000	30850000	chr8	31025000	31050000	chr8:30825000-30850000_chr8:31025000-31050000	TRUE	0.103217135965456	4.6646577853219	2.2938839590354	0.152568768023952	0.307761472700426	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.307761472700426	NA	NA	0.103217135965456	25	1	FALSE
loop_18431	chr8	37125000	37150000	chr8	39575000	39600000	chr8:37125000-37150000_chr8:39575000-39600000	TRUE	0.115696874838363	4.43060002892564	2.57336609447405	0.131430549268928	0.277873169982131	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.277873169982131	NA	NA	0.115696874838363	25	1	FALSE
loop_18435	chr8	31275000	31300000	chr8	33175000	33200000	chr8:31275000-31300000_chr8:33175000-33200000	FALSE	-0.195038264780705	4.10928388152304	4.00099298455183	0.0656609974572412	0.172153345261286	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.172153345261286	NA	NA	-0.195038264780705	25	1	FALSE
loop_18438	chr8	27675000	27700000	chr8	30900000	30925000	chr8:27675000-27700000_chr8:30900000-30925000	FALSE	-0.399937851717822	4.09272210649833	19.8727101559388	5.6701976916441e-4	0.00609033133279734	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.00609033133279734	NA	NA	-0.399937851717822	25	1	FALSE
loop_19483	chr8	40575000	40600000	chr8	41025000	41050000	chr8:40575000-40600000_chr8:41025000-41050000	TRUE	0.055139974001816	5.16410598324126	0.770354960782454	0.395210921011933	0.576005804129332	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.576005804129332	NA	NA	0.055139974001816	25	1	FALSE
