stripe_id	chr	pos1	pos2	pos3	pos4	direction	direction_confidence	significant_FDR05	stripe_logFC	stripe_FDR	anchor_pc1_ctrl	anchor_pc1_mut	anchor_pc1_delta	anchor_n_bins	anchor_compartment	body_pc1_ctrl	body_pc1_mut	body_pc1_delta	body_n_bins	body_compartment	anchor_on_switched_bin
stripe_2520	chr3	122455001	122475000	122125001	122475000	unchanged	low	FALSE	-0.047872250994341	0.474082565625105	1.75433333333333	1.65	-0.10433333333333	1	A	1.77888095238095	1.69969047619048	-0.0791904761904758	14	A	FALSE
stripe_2521	chr3	122615001	122645000	122105001	122645000	unchanged	low	FALSE	-0.0143443536275017	0.84463039134094	1.34766666666667	1.39616666666667	0.0484999999999949	2	A	1.66263636363636	1.63227272727273	-0.0303636363636359	22	A	FALSE
stripe_2522	chr3	122770001	122790000	122425001	122790000	lost	low	FALSE	0.0732767119196824	0.311264349946873	0.5185	0.617333333333333	0.0988333333333331	2	A	1.11862222222222	1.21384444444444	0.0952222222222217	15	A	FALSE
stripe_2523	chr3	122895001	122920000	122450001	122920000	lost	low	FALSE	0.0350227922250241	0.597974290983123	0.5025	0.4255	-0.077	2	A	0.865280701754386	0.94340350877193	0.0781228070175439	19	A	FALSE
stripe_2524	chr3	123510001	123530000	123510001	124595000	unchanged	low	FALSE	-0.0596869926957266	0.295540597858802	0.635666666666666	0.3915	-0.244166666666666	2	A	0.412931818181818	0.30239393939394	-0.110537878787879	44	A	FALSE
stripe_2525	chr3	123680001	123700000	123680001	124595000	unchanged	low	FALSE	-0.0571693636026039	0.257906438950174	0.943	0.715666666666667	-0.227333333333333	1	A	0.327810810810811	0.256108108108108	-0.0717027027027026	37	A	FALSE
stripe_2526	chr3	124050001	124075000	123510001	124075000	gained	low	FALSE	-0.0842492195424565	0.134568961180059	0.841333333333333	0.823333333333333	-0.018	1	A	0.879217391304348	0.747304347826087	-0.13191304347826	23	A	FALSE
stripe_2527	chr3	124255001	124275000	123525001	124275000	unchanged	low	FALSE	-0.0872272111424782	0.103413995949427	0.462666666666667	0.239	-0.223666666666667	1	A	0.752077777777778	0.630766666666667	-0.121311111111111	30	A	FALSE
stripe_2528	chr3	124575001	124595000	123505001	124595000	gained	low	FALSE	-0.0244295273944939	0.679400457324717	-0.479333333333333	-0.613666666666667	-0.134333333333334	1	B	0.412931818181818	0.30239393939394	-0.110537878787879	44	A	FALSE
stripe_2529	chr3	125840001	125860000	125840001	127000000	unchanged	low	FALSE	-0.00833615977675748	0.902241120029159	-0.405833333333333	-0.423166666666666	-0.017333333333333	2	B	-0.14681560283688	-0.298290780141844	-0.151475177304964	47	B	FALSE
stripe_2530	chr3	126885001	126910000	125920001	126910000	unchanged	low	FALSE	-0.0187618594413514	0.784814865035391	0.191	-0.014	-0.205	2	A	-0.219227642276423	-0.374528455284553	-0.15530081300813	41	B	FALSE
stripe_2531	chr3	127170001	127190000	127170001	127450000	lost	low	FALSE	-0.066016122554302	0.434076457043508	1.90916666666667	1.707	-0.20216666666667	2	A	1.73813888888889	1.58175	-0.15638888888889	12	A	FALSE
stripe_2532	chr3	127310001	127335000	127310001	127830000	unchanged	low	FALSE	-0.000196585516084217	0.997619744879959	1.62833333333333	1.46316666666667	-0.16516666666667	2	A	0.876590909090909	0.757984848484849	-0.118606060606061	22	A	FALSE
stripe_2533	chr3	127535001	127565000	126930001	127565000	unchanged	low	FALSE	0.00846187904746832	0.91906600942698	1.13416666666666	0.946166666666668	-0.187999999999997	2	A	1.56579487179487	1.4048717948718	-0.160923076923077	26	A	FALSE
stripe_2534	chr3	127745001	127765000	127555001	127765000	gained	low	FALSE	0.045859608205224	0.532860695291396	0.308666666666667	0.272166666666667	-0.0365	2	A	0.398185185185185	0.289296296296296	-0.108888888888888	9	A	FALSE
stripe_2535	chr3	127935001	127960000	127560001	127960000	unchanged	low	FALSE	0.0134076591060422	0.848238070077225	-0.254	-0.491	-0.237	2	B	0.329745098039216	0.166803921568627	-0.162941176470588	17	A	FALSE
stripe_2536	chr3	129290001	129320000	129290001	129665000	unchanged	low	FALSE	0.0259284146889069	0.706220419235799	0.188	0.216166666666667	0.0281666666666663	2	A	0.633166666666667	0.607291666666666	-0.0258750000000006	16	A	FALSE
stripe_2537	chr3	129680001	129715000	129200001	129715000	gained	low	FALSE	-0.0163632506740897	0.800082829923022	0.677166666666666	0.464	-0.213166666666666	2	A	0.556174603174603	0.499825396825396	-0.0563492063492069	21	A	FALSE
stripe_2538	chr3	130060001	130080000	129810001	130080000	unchanged	low	FALSE	-0.00742845960621341	0.933080594113458	0.773666666666669	0.667166666666667	-0.106500000000002	2	A	0.65063888888889	0.494361111111111	-0.156277777777778	12	A	FALSE
stripe_2539	chr3	130175001	130200000	130175001	130580000	lost	low	FALSE	0.087496503529354	0.119427706653111	-0.0463333333333333	0.309666666666667	0.356	1	B	-0.23	0.317019607843137	0.547019607843137	17	B	TRUE
stripe_2540	chr3	130675001	130690000	129970001	130690000	unchanged	low	FALSE	0.0433227703408832	0.53257135735911	0.571	0.658333333333333	0.087333333333333	1	A	0.0242000000000002	0.367711111111111	0.343511111111111	30	A	FALSE
stripe_2541	chr3	135270001	135300000	135270001	135740000	unchanged	low	FALSE	-0.00458754878776815	0.958290501532495	0.353333333333333	0.321333333333333	-0.0319999999999999	2	A	1.05268333333333	0.902916666666667	-0.149766666666666	20	A	FALSE
stripe_2542	chr3	135570001	135595000	135390001	135595000	unchanged	low	FALSE	-0.00331389456934906	0.973520241016752	1.22766666666667	1.03633333333334	-0.19133333333333	2	A	1.32537037037037	1.141	-0.18437037037037	9	A	FALSE
stripe_2543	chr3	135705001	135740000	135255001	135740000	unchanged	low	FALSE	-0.0417374893611724	0.471912155002701	0.834833333333332	0.772666666666667	-0.062166666666665	2	A	1.05268333333333	0.902916666666667	-0.149766666666666	20	A	FALSE
stripe_2544	chr3	135875001	135895000	135875001	137380000	lost	low	FALSE	-0.0452361230913699	0.439494251044105	0.74	0.720333333333333	-0.0196666666666669	1	A	1.1405956284153	1.12941530054645	-0.011180327868852	61	A	FALSE
stripe_2545	chr3	136665001	136690000	136665001	137070000	unchanged	low	FALSE	-0.0317065758650554	0.647158368392859	1.42166666666667	1.33766666666667	-0.0839999999999952	2	A	1.61745098039216	1.50301960784314	-0.114431372549018	17	A	FALSE
stripe_2546	chr3	137090001	137115000	136665001	137115000	unchanged	medium	FALSE	-0.0988049047024204	0.0951253366508496	1.54916666666667	1.4715	-0.077666666666665	2	A	1.61026315789474	1.49970175438597	-0.110561403508771	19	A	FALSE
stripe_2547	chr3	137405001	137425000	136665001	137425000	unchanged	low	FALSE	-0.0247218902533898	0.655204171826693	1.11466666666667	1.10033333333333	-0.01433333333334	1	A	1.55606451612903	1.49095698924731	-0.0651075268817196	31	A	FALSE
stripe_2548	chr3	137740001	137765000	136645001	137765000	unchanged	low	FALSE	-0.0240081956619487	0.721719857641959	0.875666666666667	0.941	0.0653333333333335	2	A	1.37532608695652	1.35374637681159	-0.0215797101449269	46	A	FALSE
stripe_2549	chr3	137765001	137790000	137765001	138475000	lost	low	FALSE	0.000561624383801872	0.993907831444397	0.945333333333334	0.980833333333333	0.0354999999999999	2	A	0.950298850574713	1.02547126436782	0.0751724137931031	29	A	FALSE
stripe_2550	chr3	138130001	138155000	137780001	138155000	unchanged	low	FALSE	-0.0184914069969874	0.797188939768947	1.15883333333333	1.26283333333333	0.103999999999998	2	A	1.3585625	1.4055	0.0469374999999996	16	A	FALSE
stripe_2551	chr3	138895001	138915000	138515001	138915000	lost	low	FALSE	-0.0136359933062996	0.872757999493329	1.5755	1.45366666666667	-0.12183333333333	2	A	1.49633333333333	1.407	-0.0893333333333337	17	A	FALSE
stripe_2552	chr3	139180001	139200000	138450001	139200000	unchanged	low	FALSE	0.0225737185592913	0.719161120935525	0.666333333333333	0.775666666666667	0.109333333333334	1	A	1.33484444444445	1.26623333333333	-0.0686111111111118	30	A	FALSE
stripe_2553	chr3	139500001	139520000	139500001	140375000	lost	low	FALSE	-0.0465855849442049	0.444401247421044	0.501	0.474666666666667	-0.026333333333333	1	A	0.849733333333333	0.959704761904762	0.109971428571428	35	A	FALSE
stripe_2554	chr3	140120001	140150000	139855001	140150000	gained	low	FALSE	-0.0012757308514593	0.991298559879663	1.02766666666666	1.12883333333333	0.101166666666665	2	A	1.06738888888889	1.15719444444444	0.089805555555555	12	A	FALSE
stripe_2555	chr3	141450001	141470000	139845001	141470000	unchanged	low	FALSE	-0.0635831597483316	0.239579987728843	0.829	0.789	-0.0399999999999999	1	A	0.752712121212121	0.804853535353535	0.052141414141414	66	A	FALSE
stripe_2556	chr3	141465001	141485000	141465001	141835000	unchanged	low	FALSE	-0.024697927595705	0.763123563585966	0.948	0.9	-0.048	2	A	1.13766666666667	1.04872916666667	-0.0889375000000001	16	A	FALSE
stripe_2557	chr3	141815001	141840000	140630001	141840000	unchanged	low	FALSE	-0.0403420666568886	0.531201146600354	0.856333333333334	0.762	-0.0943333333333335	2	A	0.83495918367347	0.821986394557823	-0.0129727891156465	49	A	FALSE
stripe_2558	chr3	142275001	142305000	142275001	142705000	unchanged	low	FALSE	0.0248283025835468	0.73173860326537	0.596833333333334	0.7755	0.178666666666666	2	A	0.613925925925926	0.763259259259259	0.149333333333333	18	A	FALSE
stripe_2559	chr3	142475001	142495000	142475001	142710000	unchanged	low	FALSE	0.0748724293414135	0.322977969776459	0.897666666666667	1.06733333333333	0.169666666666663	1	A	0.589666666666667	0.709499999999999	0.119833333333333	10	A	FALSE
stripe_2560	chr3	144435001	144465000	144435001	144720000	gained	low	FALSE	0.033120337820947	0.671121627624514	0.552666666666667	0.529333333333333	-0.0233333333333335	2	A	0.613583333333333	0.496111111111111	-0.117472222222223	12	A	FALSE
stripe_2561	chr3	145890001	145910000	145275001	145910000	unchanged	low	FALSE	0.02909193524073	0.637965952980794	0.393333333333333	0.4575	0.064166666666667	2	A	-0.298935897435898	-0.177538461538462	0.121397435897436	26	B	FALSE
stripe_2562	chr3	145935001	145955000	145935001	146185000	gained	low	FALSE	0.016374263038388	0.872757999493329	0.506	0.4245	-0.0815	2	A	-0.0268787878787878	0.0176969696969698	0.0445757575757576	11	B	FALSE
stripe_2563	chr3	146315001	146350000	146315001	146905000	unchanged	low	FALSE	-0.0184305436300027	0.748963658809821	0.530166666666666	0.601166666666667	0.0710000000000006	2	A	1.04116	1.10413333333333	0.0629733333333331	25	A	FALSE
stripe_2564	chr3	146910001	146945000	146220001	146945000	lost	low	FALSE	0.0363174540620289	0.531914190720858	0.610833333333333	0.716166666666667	0.105333333333334	2	A	0.8585	0.932977777777778	0.0744777777777778	30	A	FALSE
stripe_2565	chr3	148970001	148990000	147725001	148990000	lost	low	FALSE	0.102629577841403	0.101544007210191	0.371166666666667	0.5685	0.197333333333333	2	A	-0.182254901960784	0.293039215686275	0.475294117647059	51	B	FALSE
stripe_2566	chr3	151545001	151565000	151210001	151565000	unchanged	low	FALSE	-0.0582608628274829	0.451683065667202	-0.0653333333333335	0.0875	0.152833333333333	2	B	0.0388666666666666	0.264111111111111	0.225244444444444	15	A	FALSE
stripe_2567	chr3	152050001	152080000	151720001	152080000	lost	low	FALSE	0.0962993011587508	0.112772705523474	-0.174166666666666	-0.065833333333333	0.108333333333334	2	B	-0.647333333333333	-0.519145833333333	0.1281875	16	B	FALSE
stripe_2568	chr3	152100001	152125000	152100001	152400000	unchanged	low	FALSE	-0.00562627182239639	0.950396304374563	0.586666666666667	0.623333333333333	0.036666666666666	1	A	1.37416666666667	1.25383333333333	-0.120333333333333	12	A	FALSE
stripe_2569	chr3	152730001	152750000	152245001	152750000	lost	low	FALSE	0.0389448912085389	0.512270017233387	1.66166666666667	1.619	-0.04266666666667	1	A	1.24877777777778	1.34950793650794	0.100730158730159	21	A	FALSE
stripe_2570	chr3	152755001	152790000	152755001	153950000	unchanged	low	FALSE	0.00387319162653878	0.958290501532495	1.59533333333333	1.569	-0.02633333333333	2	A	1.72902777777778	1.716	-0.0130277777777781	48	A	FALSE
stripe_2571	chr3	152975001	152990000	152975001	153580000	unchanged	low	FALSE	-0.00166731370007073	0.988362049228887	1.53766666666667	1.64666666666667	0.109	1	A	1.71316	1.71346666666667	0.000306666666665567	25	A	FALSE
stripe_2572	chr3	153635001	153660000	152950001	153660000	unchanged	low	FALSE	-0.030368142605262	0.649523737677691	1.89566666666666	1.784	-0.111666666666665	2	A	1.72791954022989	1.71980459770115	-0.00811494252873657	29	A	FALSE
stripe_2573	chr3	153965001	153995000	153965001	154215000	unchanged	low	FALSE	-0.0489890029753213	0.437113320325629	1.238	1.19916666666667	-0.0388333333333299	2	A	1.01036363636364	0.979909090909091	-0.0304545454545452	11	A	FALSE
stripe_2574	chr3	154205001	154230000	153815001	154230000	lost	low	FALSE	0.0132699806609164	0.845929541638815	0.987166666666667	1.03583333333333	0.0486666666666649	2	A	1.2727962962963	1.23896296296296	-0.0338333333333336	18	A	FALSE
stripe_2575	chr3	154625001	154655000	154625001	156170000	unchanged	low	FALSE	0.0120236400465292	0.847576535628888	0.266333333333334	0.378666666666667	0.112333333333334	2	A	-0.672887096774194	-0.521172043010753	0.151715053763441	62	B	FALSE
stripe_2576	chr3	156555001	156575000	156555001	157210000	unchanged	low	FALSE	-0.0675175917476771	0.264005417876865	0.701	0.533666666666667	-0.167333333333333	1	A	0.92416049382716	0.708370370370371	-0.215790123456789	27	A	FALSE
stripe_2577	chr3	157190001	157220000	156665001	157220000	gained	low	FALSE	-0.125644619594757	0.0985388500812508	0.666333333333333	0.414	-0.252333333333333	2	A	0.947536231884057	0.723971014492754	-0.223565217391303	23	A	FALSE
stripe_2578	chr3	157510001	157535000	156515001	157535000	unchanged	low	FALSE	-0.0269618455110085	0.712045595332352	0.0581666666666668	-0.0298333333333333	-0.0880000000000001	2	A	0.546714285714285	0.366373015873016	-0.180341269841269	42	A	FALSE
stripe_2579	chr4	3595001	3620000	3595001	3935000	lost	high	TRUE	-0.105574819311038	0.02896679057347	-0.359833333333333	-0.5355	-0.175666666666667	2	B	-0.401777777777778	-0.615311111111111	-0.213533333333333	15	B	FALSE
stripe_2580	chr4	5495001	5515000	5495001	5805000	lost	low	FALSE	0.0308520968386789	0.651443973658577	-0.713833333333333	-0.706333333333333	0.00749999999999995	2	B	-0.505047619047619	-0.586642857142857	-0.081595238095238	14	B	FALSE
stripe_2581	chr4	6215001	6235000	6215001	6515000	unchanged	low	FALSE	-0.00251878057222687	0.975484214161523	-0.814166666666667	-0.954	-0.139833333333333	2	B	-0.596589743589744	-0.705820512820513	-0.109230769230769	13	B	FALSE
stripe_2582	chr4	8370001	8400000	8370001	9125000	unchanged	low	FALSE	-0.0384879158365503	0.396388669174472	-0.518	-0.703333333333334	-0.185333333333334	2	B	0.665967741935484	0.528096774193549	-0.137870967741936	31	A	FALSE
stripe_2583	chr4	8590001	8610000	8590001	9115000	gained	low	FALSE	-0.0620353986304446	0.197972299997374	0.441	0.266	-0.175	2	A	1.08063636363636	0.950363636363637	-0.130272727272727	22	A	FALSE
stripe_2584	chr4	9010001	9030000	8645001	9030000	unchanged	low	FALSE	-0.045963859868601	0.362173689254191	1.19916666666666	1.0775	-0.121666666666665	2	A	1.17858823529412	1.0541568627451	-0.12443137254902	17	A	FALSE
stripe_2585	chr4	9085001	9105000	8725001	9105000	lost	low	FALSE	-0.0374076325401747	0.434963762872307	0.909166666666666	0.758333333333334	-0.150833333333333	2	A	1.1985	1.07339583333333	-0.125104166666667	16	A	FALSE
stripe_2586	chr4	9085001	9105000	8705001	9105000	gained	low	FALSE	-0.0397624226324847	0.408181605586664	0.909166666666666	0.758333333333334	-0.150833333333333	2	A	1.19286274509804	1.06978431372549	-0.123078431372549	17	A	FALSE
stripe_2587	chr4	9125001	9155000	9125001	9490000	unchanged	low	FALSE	-0.00681813012439814	0.89284737771661	0.733166666666667	0.645333333333334	-0.0878333333333334	2	A	0.8068	0.705377777777778	-0.101422222222222	15	A	FALSE
stripe_2588	chr4	9510001	9545000	8605001	9545000	unchanged	low	FALSE	-0.0407041758815408	0.40404541058229	0.704166666666666	0.5845	-0.119666666666666	2	A	0.971052631578948	0.853912280701755	-0.117140350877193	38	A	FALSE
stripe_2589	chr4	9750001	9785000	9575001	9785000	unchanged	low	FALSE	-0.0137142835015036	0.819739703158047	-0.718833333333334	-0.873	-0.154166666666666	2	B	-0.29037037037037	-0.477481481481481	-0.187111111111111	9	B	FALSE
stripe_2590	chr4	10885001	10920000	10885001	11280000	unchanged	low	FALSE	0.0060241007734518	0.902241120029159	-0.399666666666667	-0.466833333333333	-0.067166666666666	2	B	-0.0757058823529413	-0.151078431372549	-0.0753725490196078	17	B	FALSE
stripe_2591	chr4	11060001	11080000	11060001	11300000	unchanged	low	FALSE	-0.00444592088544987	0.958290501532495	-0.195166666666666	-0.308166666666667	-0.113000000000001	2	B	0.131466666666667	0.0469666666666666	-0.0845	10	A	FALSE
stripe_2592	chr4	11620001	11645000	11620001	12175000	unchanged	low	FALSE	-0.00551737116199035	0.91906600942698	-0.174	-0.1945	-0.0205	2	B	-0.184231884057971	-0.12236231884058	0.0618695652173914	23	B	FALSE
stripe_2593	chr4	12010001	12035000	11680001	12035000	lost	low	FALSE	0.0583073438233705	0.229093285549981	-0.210166666666667	-0.155333333333333	0.0548333333333335	2	B	-0.197044444444444	-0.0824888888888888	0.114555555555556	15	B	FALSE
stripe_2594	chr4	12235001	12255000	12235001	12565000	unchanged	low	FALSE	0.0191596066500551	0.785836264670879	-0.115333333333333	-0.022	0.0933333333333335	2	B	-0.0302857142857143	0.174166666666667	0.204452380952381	14	B	FALSE
stripe_2595	chr4	14420001	14445000	12510001	14445000	unchanged	low	FALSE	-0.0902377723850015	0.147074691415982	-0.3145	-0.3845	-0.07	2	B	-0.00989743589743581	0.114807692307692	0.124705128205128	78	B	FALSE
stripe_2596	chr4	14960001	14975000	14960001	15310000	unchanged	low	FALSE	0.0663148705708996	0.316897715134138	-0.803333333333333	-0.896333333333333	-0.093	1	B	-0.718377777777778	-0.788711111111111	-0.0703333333333332	15	B	FALSE
stripe_2597	chr4	15320001	15340000	15320001	16010000	unchanged	low	FALSE	0.0324043873785352	0.564616560636913	-0.638	-0.706333333333333	-0.0683333333333335	2	B	-0.94583908045977	-0.979390804597701	-0.0335517241379308	29	B	FALSE
stripe_2598	chr4	17850001	17870000	17850001	18115000	lost	low	FALSE	-0.0108396752168392	0.891987412477674	-0.453666666666667	-0.419333333333333	0.034333333333334	1	B	-0.477939393939394	-0.432060606060606	0.0458787878787879	11	B	FALSE
stripe_2599	chr4	21425001	21445000	21425001	21825000	lost	low	FALSE	0.103910022259991	0.171655297512021	-1.25566666666667	-1.27166666666667	-0.016	1	B	-0.595	-0.66875	-0.0737499999999998	16	B	FALSE
stripe_2600	chr4	21520001	21550000	21520001	21845000	unchanged	low	FALSE	-0.00107530142107584	0.988362049228887	-0.884666666666666	-0.897833333333331	-0.013166666666665	2	B	-0.397857142857143	-0.48847619047619	-0.0906190476190474	14	B	FALSE
stripe_2601	chr4	24705001	24730000	24705001	25065000	unchanged	low	FALSE	0.00306991719448805	0.966613741713423	-0.697	-0.8145	-0.1175	2	B	-0.794955555555556	-0.8794	-0.0844444444444441	15	B	FALSE
stripe_2602	chr4	25800001	25820000	25800001	26115000	lost	low	FALSE	-0.0332342661333202	0.631863914430923	-0.559	-0.650666666666667	-0.0916666666666669	1	B	-0.923076923076923	-1.0154358974359	-0.0923589743589733	13	B	FALSE
stripe_2603	chr4	26480001	26500000	26250001	26500000	unchanged	low	FALSE	-0.0196364380931461	0.79531295449972	-0.763	-0.849	-0.086	1	B	-0.7468	-0.822233333333334	-0.0754333333333335	10	B	FALSE
stripe_2604	chr4	32055001	32080000	32055001	32585000	gained	low	FALSE	-0.00595722850436025	0.919175833744074	0.549666666666667	0.623833333333333	0.0741666666666669	2	A	0.774727272727273	0.808151515151515	0.0334242424242424	22	A	FALSE
stripe_2605	chr4	32520001	32540000	32310001	32540000	unchanged	low	FALSE	0.0199360433969366	0.75869575755852	0.798333333333333	0.788	-0.0103333333333334	2	A	0.842366666666667	0.844866666666666	0.00249999999999972	10	A	FALSE
stripe_2606	chr4	33100001	33125000	32595001	33125000	unchanged	low	FALSE	-0.0469913255278302	0.274089169324507	1.13533333333333	1.10033333333333	-0.0349999999999999	1	A	1.04169696969697	0.974439393939394	-0.0672575757575749	22	A	FALSE
stripe_2607	chr4	33280001	33305000	33015001	33305000	unchanged	low	FALSE	-0.0217819156897121	0.696726178658656	1.00983333333333	0.935166666666667	-0.0746666666666645	2	A	1.13146153846154	1.06441025641026	-0.0670512820512807	13	A	FALSE
stripe_2608	chr4	33385001	33405000	33385001	34035000	unchanged	low	FALSE	-0.0561421135403418	0.278477212107299	0.688833333333333	0.604666666666667	-0.0841666666666664	2	A	0.729913580246914	0.721666666666667	-0.00824691358024687	27	A	FALSE
stripe_2609	chr4	34215001	34235000	33505001	34235000	unchanged	low	FALSE	0.0259821285471999	0.595364889188725	0.305	0.318666666666666	0.0136666666666665	2	A	0.576422222222222	0.591611111111111	0.0151888888888889	30	A	FALSE
stripe_2610	chr4	34950001	34970000	34950001	35225000	unchanged	low	FALSE	0.0414653861134825	0.523563716909204	-0.221666666666667	-0.274	-0.052333333333333	1	B	-0.345636363636364	-0.374454545454545	-0.0288181818181817	11	B	FALSE
stripe_2611	chr4	40755001	40775000	40755001	41035000	unchanged	low	FALSE	-0.0692381742150276	0.188124647460427	0.873666666666667	0.670666666666667	-0.203	1	A	0.99486111111111	0.771333333333333	-0.223527777777777	12	A	FALSE
stripe_2612	chr4	41030001	41060000	41030001	41285000	gained	low	FALSE	-0.0117388551341461	0.819739703158047	1.24766666666667	1.03033333333333	-0.217333333333332	2	A	1.33645454545454	1.13051515151515	-0.205939393939393	11	A	FALSE
stripe_2613	chr4	41690001	41715000	41480001	41715000	unchanged	low	FALSE	-0.0611628619037556	0.167379559643222	1.58866666666667	1.54533333333334	-0.043333333333335	2	A	1.6075	1.54573333333333	-0.061766666666667	10	A	FALSE
stripe_2614	chr4	43420001	43445000	43420001	43715000	unchanged	low	FALSE	-0.0157955826160473	0.772256210601596	1.46233333333334	1.32616666666667	-0.136166666666665	2	A	1.49935897435897	1.35458974358974	-0.144769230769231	13	A	FALSE
stripe_2615	chr4	43590001	43625000	43590001	43840000	gained	low	FALSE	-0.00641390660721584	0.905788085552059	1.47166666666667	1.31	-0.16166666666667	2	A	1.32806060606061	1.1770303030303	-0.151030303030305	11	A	FALSE
stripe_2616	chr4	43850001	43885000	43430001	43885000	unchanged	low	FALSE	-0.0337495519909297	0.536839083880171	1.30033333333333	1.10683333333334	-0.1935	2	A	1.38224561403509	1.23189473684211	-0.150350877192983	19	A	FALSE
stripe_2617	chr4	44275001	44295000	44055001	44295000	gained	low	FALSE	-0.0119467924682449	0.845929541638815	1.06033333333333	1.05533333333333	-0.00500000000000012	1	A	1.294	1.21983333333333	-0.074166666666666	10	A	FALSE
stripe_2618	chr4	44315001	44335000	44315001	44795000	unchanged	low	FALSE	0.0248580129827395	0.679400457324717	0.941333333333334	0.987833333333335	0.0465000000000014	2	A	0.9519	1.05165	0.0997499999999992	20	A	FALSE
stripe_2619	chr4	44550001	44580000	44550001	44910000	gained	low	FALSE	0.0212046799538481	0.6885831782467	1.1235	1.2195	0.0960000000000001	2	A	1.08473333333333	1.15633333333333	0.0715999999999983	15	A	FALSE
stripe_2620	chr4	44895001	44920000	44510001	44920000	lost	low	FALSE	-0.0288499503623575	0.577684798654956	1.14516666666667	1.09966666666667	-0.0455000000000001	2	A	1.07123529411765	1.14862745098039	0.0773921568627436	17	A	FALSE
stripe_2621	chr4	45095001	45115000	45095001	45370000	lost	low	FALSE	0.052194560146875	0.354773360782174	1.40333333333333	1.42616666666667	0.022833333333335	2	A	1.28272222222222	1.39355555555555	0.110833333333333	12	A	FALSE
stripe_2622	chr4	45270001	45290000	45010001	45290000	unchanged	low	FALSE	0.0616364797231623	0.191683838554308	1.226	1.363	0.137	2	A	1.29111111111111	1.40333333333333	0.112222222222222	12	A	FALSE
stripe_2623	chr4	45430001	45445000	45430001	45860000	unchanged	high	TRUE	0.126151171513121	0.0256393640209291	1.36066666666667	1.507	0.14633333333333	1	A	1.3187962962963	1.50416666666667	0.185370370370368	18	A	FALSE
stripe_2624	chr4	45760001	45780000	45450001	45780000	lost	low	FALSE	0.045904872783091	0.314687236072383	1.3975	1.5155	0.118	2	A	1.30730952380952	1.5045	0.197190476190474	14	A	FALSE
stripe_2625	chr4	46105001	46135000	45765001	46135000	unchanged	low	FALSE	-0.0307633791404151	0.471330411297308	1.61283333333333	1.57	-0.0428333333333351	2	A	1.48210416666667	1.52252083333333	0.0404166666666661	16	A	FALSE
stripe_2626	chr4	46190001	46210000	46190001	46500000	unchanged	low	FALSE	-0.0147919088762013	0.796940270760979	1.59466666666667	1.555	-0.039666666666665	2	A	1.56476923076923	1.55323076923077	-0.0115384615384606	13	A	FALSE
stripe_2627	chr4	46975001	47000000	46705001	47000000	gained	low	FALSE	-0.0297852626849332	0.496691964538059	1.49933333333333	1.44733333333333	-0.052	1	A	1.50811111111111	1.44313888888889	-0.0649722222222215	12	A	FALSE
stripe_2628	chr4	47115001	47135000	47115001	47405000	unchanged	low	FALSE	0.0754516765062471	0.170030027313879	1.0975	1.25	0.1525	2	A	1.10007692307692	1.22569230769231	0.125615384615385	13	A	FALSE
stripe_2629	chr4	48765001	48785000	48765001	49325000	unchanged	low	FALSE	0.0444145113755609	0.327819297404441	0.0613333333333334	0.2725	0.211166666666667	2	A	0.0843333333333333	0.327855072463768	0.243521739130435	23	A	FALSE
stripe_2630	chr4	49675001	49705000	49675001	50185000	gained	low	FALSE	0.0010379813800252	0.990818182975445	-0.613166666666667	-0.591666666666667	0.0215000000000004	2	B	-0.854603174603174	-0.732285714285714	0.12231746031746	21	B	FALSE
stripe_2631	chr4	49835001	49855000	49835001	50215000	lost	low	FALSE	0.0384939837215811	0.534918591931115	-0.744666666666667	-0.6025	0.142166666666667	2	B	-0.909583333333333	-0.749625	0.159958333333333	16	B	FALSE
stripe_2632	chr4	53100001	53120000	53100001	53600000	lost	low	FALSE	-0.0202386202032909	0.703627955152091	0.263666666666667	0.276666666666667	0.013	1	A	0.599833333333333	0.5921	-0.00773333333333337	20	A	FALSE
stripe_2633	chr4	54920001	54950000	54270001	54950000	lost	low	FALSE	0.0673636526774171	0.201053180402467	0.3245	0.692666666666667	0.368166666666667	2	A	0.183404761904762	0.672738095238095	0.489333333333333	28	A	TRUE
stripe_2634	chr4	55220001	55250000	53870001	55250000	unchanged	low	FALSE	0.0172261308371911	0.763391871687311	0.305666666666667	0.6885	0.382833333333333	2	A	0.222154761904762	0.687232142857143	0.465077380952381	56	A	TRUE
stripe_2635	chr4	55515001	55535000	55515001	56725000	lost	low	TRUE	0.0998608057777245	0.0440891010731923	0.333333333333333	0.739	0.405666666666667	2	A	0.178979591836735	0.757727891156463	0.578748299319728	49	A	TRUE
stripe_2636	chr4	57260001	57280000	56995001	57280000	unchanged	low	FALSE	-0.0386381710733356	0.496662075026543	1.15966666666667	1.15916666666666	-0.000500000000000167	2	A	1.34782051282051	1.29841025641026	-0.0494102564102568	13	A	FALSE
stripe_2637	chr4	57350001	57380000	57350001	57990000	lost	low	FALSE	0.0248464115401518	0.62685976492043	0.3215	0.441	0.1195	2	A	0.0766538461538463	0.125282051282051	0.048628205128205	26	A	FALSE
stripe_2638	chr4	57865001	57890000	57430001	57890000	gained	low	FALSE	0.0141692621875651	0.79531295449972	-0.0388333333333335	-0.0416666666666667	-0.00283333333333315	2	B	0.0463859649122808	0.121947368421053	0.0755614035087719	19	A	FALSE
