stripe_id	chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	direction	direction_confidence	direction_consistent	effect_category	in_10kb	logFC_10kb	FDR_10kb	direction_10kb	resolution_support
stripe_4750	chr4	34550001	34570000	chr4	33510001	34570000	5prime	shared	0.029	0.023	-0.671711628191126	1.52846341758154	129794.663621332	110225.338126541	1060000	20000	34560000.5	-0.143839192164736	7.00371124497234	45.6142278744383	4.78912249702738e-6	1.2809736222261e-4	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	TRUE	-0.135379824084405	1.6910706323057e-4	unchanged	both_concordant
stripe_4751	chr4	34970001	34995000	chr4	34970001	35240000	3prime	shared	0.0825	0.051	-1.63006112063548	-1.0825771223723	275450.103591573	276250.752573411	270000	25000	34982500.5	0.0629135335867923	6.71015270029885	6.0067492560811	0.0262104674131688	0.0735429597649285	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4752	chr4	40755001	40775000	chr4	40755001	41210000	3prime	shared	0.071	0.092	1.07250578544962	-0.503783587315987	195127.011495836	123531.55876155	455000	20000	40765000.5	-0.0551836869241886	6.64489294280114	4.00648747465783	0.062693728403385	0.141406203201148	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4753	chr4	41300001	41320000	chr4	40705001	41320000	5prime	control_only	0.054	NA	-0.854135690948135	NA	231715.684997216	NA	615000	20000	41310000.5	-0.053064307694650197	6.67554137997363	4.33279366843341	0.0539101393395622	0.126430683128194	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4754	chr4	41375001	41395000	chr4	41035001	41395000	5prime	control_only	0.073	NA	-2.22445370765052	NA	229176.921660992	NA	360000	20000	41385000.5	-0.040750110640098	6.91973958947716	2.95096337841677	0.10523758685226	0.206250000714705	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4755	chr4	41700001	41720000	chr4	40980001	41720000	5prime	shared	0.0505	0.024	1.08301653114089	3.70946076502891	208230.186531439	294704.97156766	740000	20000	41710000.5	-0.0217460587374704	7.31966298255464	1.12085900686081	0.305555004850477	0.45362456007107	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.0313587829834881	0.136105874700353	unchanged	both_concordant
stripe_4756	chr4	42860001	42880000	chr4	42860001	43030000	3prime	mutant_only	NA	0.0285	NA	1.78980964726952	NA	452465.346588521	170000	20000	42870000.5	-0.0280423472024467	6.83142819516417	1.24265303242232	0.281528938765803	0.429133756180412	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4757	chr4	43245001	43275000	chr4	43245001	43740000	3prime	control_only	0.095	NA	0.654406279519242	NA	156424.308332346	NA	495000	30000	43260000.5	0.0182784494666942	7.36484106293939	0.784924958110668	0.388843938964377	0.539564885938709	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4758	chr4	43655001	43680000	chr4	43375001	43680000	5prime	shared	0.027	0.025	-5.3527971377527	8.1252668918771	549471.720530304	531948.585320047	305000	25000	43667500.5	-0.0236911308113425	7.10097525831947	0.762977989114636	0.395400881366208	0.544766335803798	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4759	chr4	43655001	43680000	chr4	43375001	43680000	5prime	mutant_only	NA	0.031	NA	-3.56018449955179	NA	458822.385608536	305000	25000	43667500.5	-0.0236911308113425	7.10097525831947	0.762977989114636	0.395400881366208	0.544766335803798	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4760	chr4	43850001	43870000	chr4	43415001	43870000	5prime	shared	0.041	0.06	4.42776100950719	0.519108843039198	168817.002004923	76893.4315181136	455000	20000	43860000.5	6.006808017796e-4	6.7898875782432	5.4025468725094e-4	0.981745375258037	0.989873154065471	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4761	chr4	44155001	44175000	chr4	44155001	45110000	3prime	shared	0.08	0.0955	0.177835308228013	-0.831862900915506	112179.699413138	78527.3713769596	955000	20000	44165000.5	0.0497512087889292	6.82069379545575	4.20700801168282	0.0571139561916213	0.1319708373318	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	0.0687805987599084	0.0260884211114544	unchanged	both_concordant
stripe_4762	chr4	44280001	44315000	chr4	44020001	44315000	5prime	mutant_only	NA	0.09	NA	0.528883483367421	NA	183787.00230674	295000	35000	44297500.5	0.0392367246129673	7.55392779340859	3.46001785757674	0.0814724715290321	0.171434081541677	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4763	chr4	44885001	44905000	chr4	44540001	44905000	5prime	shared	0.092	0.094	0.385484725004677	-0.681743534724573	193440.261866651	72932.8418432146	365000	20000	44895000.5	0.0611834202979289	6.64469846343194	5.38034662740302	0.0340068669663521	0.0897725349495117	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal	TRUE	0.0811292928366402	0.00532571159982845	gained	both_discordant
stripe_4764	chr4	45000001	45020000	chr4	45000001	46145000	3prime	shared	0.09	0.042	0.545041876780974	1.23152672946602	102881.451157612	90818.6274808411	1145000	20000	45010000.5	0.0942623463487172	6.79199448750859	15.8110600329179	0.00109700800318389	0.00667716431995746	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4765	chr4	45100001	45115000	chr4	45100001	46150000	3prime	mutant_only	NA	0.073	NA	-3.49137015391794	NA	89241.9770956117	1050000	15000	45107500.5	0.118591582682852	6.4361631191856	17.7109792389979	6.7524964888752e-4	0.00471331928214956	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4766	chr4	45265001	45285000	chr4	44975001	45285000	5prime	shared	0.0415	0.026	1.14953673145857	3.05125932079272	266986.523355546	239380.935995129	310000	20000	45275000.5	0.157508963603878	6.73117385224721	44.9260752913228	5.24605635712654e-6	1.3578804315062e-4	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4767	chr4	45400001	45420000	chr4	45400001	46195000	3prime	mutant_only	NA	0.055	NA	1.92739207160721	NA	122840.291783596	795000	20000	45410000.5	0.275970371753176	7.01071870575924	100.205914102877	2.87488294654394e-8	4.50867280829264e-6	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4768	chr4	45850001	45885000	chr4	44970001	45885000	5prime	control_only	0.098	NA	-2.35634963172392	NA	89447.4808526565	NA	915000	35000	45867500.5	0.0776124948904819	7.8903549022617	15.1396631745563	0.00131217114052183	0.00760967920704262	TRUE	TRUE	up_in_mutant	lost	low	FALSE	minimal	TRUE	0.207365788137692	1.66657518042797e-5	lost	both_concordant
stripe_4769	chr4	46180001	46205000	chr4	46180001	46655000	3prime	control_only	0.04	NA	1.23943762810649	NA	193679.135858899	NA	475000	25000	46192500.5	0.0148499365238053	7.27103365897707	0.43441925776804	0.519261849273644	0.656627052838571	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	TRUE	-0.00411370796768127	0.892089375750202	lost	both_concordant
stripe_4770	chr4	46370001	46390000	chr4	46370001	46690000	3prime	control_only	0.083	NA	-0.102223141337605	NA	285139.36394506	NA	320000	20000	46380000.5	-0.028404072866573	6.68020476757808	1.18958643466934	0.291668256748237	0.439380077762365	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4771	chr4	46445001	46460000	chr4	46045001	46460000	5prime	mutant_only	NA	0.056	NA	-0.460672371419787	NA	237201.003531049	415000	15000	46452500.5	0.0662223603428648	6.35958890362732	3.96814059961052	0.063832210667855	0.143272601958818	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4772	chr4	46590001	46615000	chr4	46590001	47050000	3prime	shared	0.0715	0.041	-6.98663952163075	-0.634991490206171	320469.139457593	188139.595593914	460000	25000	46602500.5	0.0259606738617019	7.18065885803966	1.55071045113085	0.23107307437927	0.3701890091827	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	0.0718377260059455	0.00641853025486758	lost	both_discordant
stripe_4773	chr4	46980001	47005000	chr4	46605001	47005000	5prime	shared	0.002	0.002	23.33938776908	44.383185640471	712599.268314938	634879.959086633	400000	25000	46992500.5	0.0471347083190289	7.77863600749204	5.75729219569268	0.0290385591353678	0.0794934986357861	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4774	chr4	47035001	47055000	chr4	46065001	47055000	5prime	control_only	0.074	NA	-22.2580931068124	NA	148567.492810513	NA	990000	20000	47045000.5	0.0394902206526605	7.36039502809399	3.88681305467857	0.0663280063693275	0.147763766826322	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4775	chr4	47280001	47300000	chr4	46065001	47300000	5prime	shared	0.094	0.055	-0.0851996877741926	1.00419851803297	108226.628077844	247367.12001291	1235000	20000	47290000.5	0.214474881454187	6.75692618066765	62.0356414028978	7.08081335639643e-7	4.01482117307678e-5	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4776	chr4	47570001	47600000	chr4	47570001	48075000	3prime	control_only	0.021	NA	-4.92679713560703	NA	338586.184215957	NA	505000	30000	47585000.5	0.00811006250128616	7.72434694584108	0.145490965355908	0.707931744592055	0.807898456900949	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	TRUE	-0.0230098541809845	0.357048425182782	unchanged	both_discordant
stripe_4777	chr4	47585001	47600000	chr4	46900001	47600000	5prime	mutant_only	NA	0.0745	NA	0.402864404590838	NA	187067.505621442	700000	15000	47592500.5	0.134418242248181	5.99087038544279	13.0979734480188	0.00232497440809473	0.0115871442610319	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4778	chr4	47690001	47710000	chr4	46545001	47710000	5prime	shared	0.074	0.055	1.16765439619929	1.74133167030625	155625.481812586	316318.710746614	1165000	20000	47700000.5	0.0352429075129912	6.83739855322049	1.35621176524463	0.261373391616611	0.406623737780928	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4779	chr4	47690001	47715000	chr4	47690001	48285000	3prime	shared	0.047	0.023	-1.84046857177787	2.59166921154575	299459.857812283	421690.536536162	595000	25000	47702500.5	-0.0248754037900885	7.27657350832599	0.969867458468076	0.339464761746905	0.490374593434602	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4780	chr4	47795001	47815000	chr4	47795001	48225000	3prime	control_only	0.063	NA	-1.87351821552209	NA	256614.718330271	NA	430000	20000	47805000.5	0.020601494898614	6.75071638981119	0.739846144686216	0.402495385069073	0.551756273636626	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	TRUE	0.0680445131176529	0.0239564324457347	gained	both_discordant
stripe_4781	chr4	47795001	47815000	chr4	47515001	47815000	5prime	mutant_only	NA	0.0545	NA	-5.05192888164321	NA	325188.244688741	300000	20000	47805000.5	0.0275846066211318	6.70449193932336	1.40063856545439	0.25401183150169	0.397267390197105	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4782	chr4	47875001	47900000	chr4	47875001	48075000	3prime	shared	0.085	0.0385	-4.35437485053287	0.691626688031563	415515.774660954	231336.887588274	200000	25000	47887500.5	-0.0169634751128465	6.9364903897813	0.511278774363484	0.484954674853492	0.627894064350094	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4783	chr4	47970001	47990000	chr4	46590001	47990000	5prime	mutant_only	NA	0.0795	NA	-7.80598459724366	NA	103238.964450586	1400000	20000	47980000.5	0.0382999476646939	7.14299219854806	3.38503067361263	0.0845380264096258	0.176174665723877	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	TRUE	0.0184401879376585	0.46948305882691	unchanged	both_discordant
stripe_4784	chr4	47975001	47995000	chr4	46855001	47995000	5prime	control_only	0.0915	NA	-12.0324147541889	NA	161117.754419387	NA	1140000	20000	47985000.5	0.0288817552210233	7.1164244096403	1.65384925725916	0.216851156486285	0.35355228366742	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4785	chr4	48040001	48075000	chr4	47440001	48075000	5prime	shared	0.016	0.016	0.493241675168186	-5.80787886848065	282304.685201029	222275.951423189	635000	35000	48057500.5	-0.00966214043129377	7.89785515567109	0.246171926519425	0.626572907729367	0.746117754906812	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4786	chr4	48060001	48085000	chr4	48060001	48410000	3prime	shared	0.084	0.085	0.510279660565227	0.441022898423875	372201.510520703	188953.332823654	350000	25000	48072500.5	0.0119965126182855	6.8989307207865	0.219297791512921	0.645931617902084	0.761785912889002	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4787	chr4	48760001	48785000	chr4	48760001	49380000	3prime	shared	0.0155	0.012	13.725915902087	10.0231336125271	187395.562558323	178303.049503727	620000	25000	48772500.5	0.157278210214515	7.36384764010748	61.6805064772777	7.34635063175389e-7	4.07142485012466e-5	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	TRUE	0.102031732717329	0.00137507901812823	unchanged	both_concordant
stripe_4788	chr4	49230001	49250000	chr4	48805001	49250000	5prime	control_only	0.076	NA	-0.173501433201104	NA	171081.544690783	NA	445000	20000	49240000.5	0.0603142568712099	6.60987994179822	6.47942263587047	0.0216764169490602	0.0639501082653562	FALSE	TRUE	unchanged	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4789	chr4	49290001	49315000	chr4	48455001	49315000	5prime	shared	0.046	0.039	0.107755602337587	0.141029305041852	103440.700062462	122210.650050919	860000	25000	49302500.5	0.0725351265976891	7.28917397022429	10.4364245198962	0.0052659325535149	0.0216965840424586	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4790	chr4	53135001	53155000	chr4	53135001	53575000	3prime	shared	0.0815	0.096	-3.04344924198	-3.79617388713888	288165.802041266	220155.389334471	440000	20000	53145000.5	-0.0570893613662965	6.69998458294321	5.79431929525359	0.0285973640702998	0.078538121844266	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4791	chr4	53350001	53370000	chr4	53040001	53370000	5prime	mutant_only	NA	0.0805	NA	-2.51491128826013	NA	162053.336682226	330000	20000	53360000.5	0.0175024646354825	6.5654125431912	0.426299289585608	0.523140866911485	0.659581199313052	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4792	chr4	54450001	54475000	chr4	54450001	55300000	3prime	control_only	0.09	NA	-0.918771390207655	NA	74945.8322311539	NA	850000	25000	54462500.5	-0.00401044321417831	6.98410838905603	0.0356451351088885	0.852639287935035	0.909542811224598	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4793	chr4	54750001	54770000	chr4	54750001	55190000	3prime	mutant_only	NA	0.084	NA	-1.27041361734339	NA	186897.21884898	440000	20000	54760000.5	0.106144702078414	6.48611126145512	15.8806927921423	0.00107707544711364	0.00659395608029456	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4794	chr4	55230001	55250000	chr4	53745001	55250000	5prime	mutant_only	NA	0.079	NA	-5.76165908471384	NA	58218.8614115564	1505000	20000	55240000.5	0.0568672527928216	7.14945873256931	6.92720675306045	0.0181938032870516	0.0560174267783435	FALSE	TRUE	unchanged	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4795	chr4	55525001	55545000	chr4	55525001	56325000	3prime	mutant_only	NA	0.091	NA	-3.39708339059359	NA	90118.2451884852	800000	20000	55535000.5	0.195622312270906	6.66103407966393	64.3833193469729	5.57463231702928e-7	3.28724918470583e-5	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	TRUE	0.220724150014225	9.53209770709119e-6	gained	both_concordant
stripe_4796	chr4	55875001	55895000	chr4	55875001	56355000	3prime	mutant_only	NA	0.0865	NA	-1.80414039469535	NA	150605.644219874	480000	20000	55885000.5	0.184478249393295	6.54112582373485	56.780056679014	1.24346204349856e-6	5.23746212721592e-5	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4797	chr4	56345001	56365000	chr4	55335001	56365000	5prime	mutant_only	NA	0.044	NA	-0.700864486674629	NA	70692.9236342434	1030000	20000	56355000.5	0.234184222562676	6.87936740678397	98.0075381528043	3.35116746150048e-8	4.77653796575914e-6	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	TRUE	0.187057645506952	5.20488809666281e-5	gained	both_concordant
stripe_4798	chr4	56465001	56495000	chr4	55520001	56495000	5prime	shared	0.098	0.043	-0.653079617800087	3.78994400048161	91241.7547118996	91793.3493485975	975000	30000	56480000.5	0.103086169933164	7.27343980565803	27.1367402157628	8.78016177937893e-5	0.00102891212203183	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4799	chr4	56670001	56690000	chr4	55510001	56690000	5prime	mutant_only	NA	0.051	NA	2.01206561811867	NA	60637.5979085341	1180000	20000	56680000.5	0.150903335956829	6.59335718014359	39.4282841799202	1.13126279388338e-5	2.3528113164264e-4	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4800	chr4	56790001	56810000	chr4	56790001	57315000	3prime	shared	0.081	0.058	-3.17852474010937	-0.866111055078405	218455.643191395	177906.379204423	525000	20000	56800000.5	-0.00324651857014286	6.61592565487386	0.0179677406075845	0.895050153645052	0.937932141387216	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4801	chr4	57660001	57680000	chr4	57660001	58255000	3prime	mutant_only	NA	0.074	NA	0.852148858836767	NA	148127.938397495	595000	20000	57670000.5	0.0757215903958855	6.54725088363209	8.39890991144663	0.0105353521991604	0.0368299481564602	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4802	chr4	57945001	57965000	chr4	57945001	58260000	3prime	control_only	0.092	NA	-2.81562643338805	NA	327751.748728111	NA	315000	20000	57955000.5	0.0412081988136341	6.2318108910362104	1.66214859136184	0.215756372413689	0.352390919800864	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	TRUE	0.00786236692985457	0.753219083065172	lost	both_concordant
stripe_4803	chr4	58260001	58280000	chr4	58260001	59090000	3prime	shared	0.0945	0.076	0.183506375013141	1.63961392178676	77864.9558746152	92426.4748008335	830000	20000	58270000.5	0.0299967799431355	6.69964186194897	0.685980812861482	0.419795311617744	0.56734352303982	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4804	chr4	59320001	59340000	chr4	59010001	59340000	5prime	shared	0.071	0.0745	3.45159171130509	2.04069985079882	203028.11121473	126779.440474687	330000	20000	59330000.5	0.0262453626487121	6.61363532924616	0.999608620467493	0.332380646425593	0.483135031513123	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	0.0698386813735693	0.012182458663695	unchanged	both_concordant
stripe_4805	chr4	59365001	59395000	chr4	59365001	59955000	3prime	shared	0.0635	0.041	0.823075864702472	3.79080365293866	133292.359707324	132936.039966977	590000	30000	59380000.5	0.0654469298846836	7.46241358601833	9.69393544462767	0.00672869341905012	0.0259671199957165	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4806	chr4	62195001	62215000	chr4	62195001	62620000	3prime	shared	0.06	0.0635	2.88707603838143	1.94490418623625	232493.530278596	153269.820712818	425000	20000	62205000.5	-0.0203275844310963	6.14927873692792	0.361201284557165	0.556312425264447	0.688247547268251	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4807	chr4	62390001	62420000	chr4	62390001	62690000	3prime	control_only	0.0885	NA	-0.681477815846152	NA	376839.937007576	NA	300000	30000	62405000.5	-0.148969831083826	7.07181486102844	46.8376407718992	4.08321220011773e-6	1.1575906587333e-4	TRUE	TRUE	down_in_mutant	lost	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4808	chr4	62675001	62700000	chr4	62290001	62700000	5prime	control_only	0.0415	NA	0.0528518009410317	NA	482034.76566975	NA	410000	25000	62687500.5	-0.0692321036263664	7.36807821351481	10.6821517657147	0.00486419585525863	0.0204063674724595	TRUE	TRUE	down_in_mutant	lost	high	TRUE	minimal	TRUE	0.014768762949028	0.592146821829039	lost	both_concordant
stripe_4809	chr4	62775001	62795000	chr4	62775001	63355000	3prime	shared	0.051	0.0875	4.02555267129001	0.942384783015665	155513.646949544	132913.043758092	580000	20000	62785000.5	0.00654644888424012	6.5265607759216	0.0667003345676687	0.799516722071107	0.871651790916452	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4810	chr4	62870001	62900000	chr4	62870001	63220000	3prime	mutant_only	NA	0.098	NA	0.0681129697441083	NA	164194.759109564	350000	30000	62885000.5	0.0847855525790828	7.12330019559974	13.3101305603018	0.00218631890111587	0.0111063794763095	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4811	chr4	63960001	63985000	chr4	63960001	65240000	3prime	shared	0.081	0.027	-1.67729154273801	-1.53116020681642	110608.272064659	107856.231364458	1280000	25000	63972500.5	0.0765218260272272	7.19004859280698	14.4046585788926	0.00160429980856196	0.00884464763568451	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	TRUE	0.0549034713481307	0.0301735698177272	unchanged	both_concordant
stripe_4812	chr4	64310001	64325000	chr4	64035001	64325000	5prime	shared	0.076	0.078	-0.902363437318176	-5.11054482565573	208938.655083367	73477.8190866456	290000	15000	64317500.5	0.0342425502017773	6.0580948828613	0.892281951755541	0.358995431178738	0.511235572491977	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4813	chr4	64530001	64550000	chr4	64530001	65630000	3prime	shared	0.004	0.003	41.1529368257984	32.6766478900463	155354.7144851	109854.517502604	1100000	20000	64540000.5	0.0599834961988643	7.46755869732993	8.7290382994535	0.0093723783735915	0.0338687566671602	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	TRUE	0.0722530039283729	0.00901418454675975	unchanged	both_concordant
stripe_4814	chr4	64625001	64645000	chr4	64625001	66245000	3prime	control_only	0.0475	NA	-2.46676015040996	NA	88689.0785269135	NA	1620000	20000	64635000.5	0.0436530831850209	7.21361896338976	4.69782733149431	0.0457343480511978	0.111637853674743	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	TRUE	0.0809984375221362	0.00278873445824366	unchanged	both_discordant
stripe_4815	chr4	64625001	64645000	chr4	64625001	66490000	3prime	mutant_only	NA	0.033	NA	-6.44198716632401	NA	85723.7036974881	1865000	20000	64635000.5	0.0526596290073421	7.24731373468212	6.4481642444339	0.0219467956139662	0.0644246259992461	FALSE	TRUE	unchanged	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4816	chr4	64800001	64820000	chr4	64800001	66480000	3prime	shared	0.039	0.023	1.48539896975245	1.97213625776833	67587.9690705608	79954.2720090296	1680000	20000	64810000.5	0.0367760231625084	7.01725245642441	2.39379199830655	0.141491310723097	0.257196658776805	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	0.0388687669105875	0.110943168677228	unchanged	both_concordant
stripe_4817	chr4	65115001	65135000	chr4	65115001	65970000	3prime	shared	0.085	0.048	-1.53914597574419	-2.63870620253706	121370.550216923	161255.832887372	855000	20000	65125000.5	0.102316593449033	6.93975449947697	20.5722880222064	3.4289569882149e-4	0.00282085289733622	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	TRUE	0.14356866636875	1.6994048945697e-4	unchanged	both_concordant
stripe_4818	chr4	65240001	65255000	chr4	63850001	65255000	5prime	shared	0.088	0.0855	-3.95435633503728	-5.17143446809946	86021.6904350395	183342.160453828	1405000	15000	65247500.5	0.0480059754222992	6.53270254946755	2.86802774577395	0.109853909594739	0.21291958128394	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4819	chr4	65485001	65510000	chr4	64645001	65510000	5prime	control_only	0.028	NA	-0.452031796902219	NA	176904.107182197	NA	865000	25000	65497500.5	0.0913311645506863	7.38825227998232	21.0987887328959	3.0458106288554e-4	0.0025894659913833	TRUE	TRUE	up_in_mutant	lost	low	FALSE	minimal	TRUE	0.0910968516712275	0.00112091821123111	unchanged	both_discordant
stripe_4820	chr4	65485001	65510000	chr4	65070001	65510000	5prime	mutant_only	NA	0.0175	NA	6.02350287570822	NA	316655.273271314	440000	25000	65497500.5	0.105581444767833	7.1216359912429	20.9254643644179	3.1663345551235e-4	0.00266704121336365	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4821	chr4	65575001	65595000	chr4	64575001	65595000	5prime	shared	0.011	0.008	16.2671920578896	16.3826941759208	171434.267013875	178187.899659402	1020000	20000	65585000.5	0.0694145930633715	7.0484929424316896	10.5601023759636	0.00505920945641214	0.0210448266948159	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4822	chr4	65835001	65860000	chr4	65835001	66340000	3prime	shared	0.051	0.052	-16.0696407961656	-31.4910957236398	311713.941848687	251582.224200499	505000	25000	65847500.5	0.0782945520941585	7.26653091745319	14.4712559802233	0.0015749991553523	0.00873275904934912	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4823	chr4	66000001	66020000	chr4	66000001	66690000	3prime	control_only	0.0365	NA	-13.9119196554448	NA	202973.662891697	NA	690000	20000	66010000.5	0.0294363346999666	7.08897452755007	1.8823818161003	0.189114726111551	0.318620490552741	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_4824	chr4	66005001	66030000	chr4	66005001	66550000	3prime	mutant_only	NA	0.017	NA	-19.9063819558975	NA	255872.800409724	545000	25000	66017500.5	0.0390555572134456	7.38003469048465	3.65109194156284	0.0742367343144095	0.16019374973812	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
