stripe_id	chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	direction	direction_confidence	direction_consistent	effect_category	stripe_length_kb	anchor_width_kb	plot_cat	FDR_safe	distance_to_tss	nearest_gene_id	nearest_gene	nearest_coding_dist	nearest_coding_id	nearest_coding_gene	body_genes	body_gene_count	h3k27ac	h3k27me3	h3k4me1	h3k4me3	bivalent	anchor_type
stripe_4673	chr3	146315001	146350000	chr3	146315001	146955000	3prime	shared	0.013	0.0115	21.7091788309079	24.4547538836609	165813.563871389	152517.188618361	640000	35000	146332500.5	-0.018778468081736	7.691027223445	0.890178005552069	0.359547486142552	0.511626355281226	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	640	35	Unchanged	0.511626355281226	28943	100038607	Gm10636	54641	99167	Ssx2ip	Ctbs,Dnase2b,Gng5,Prkacb,Rpf1,Samd13,Spata1,Ssx2ip,Ttll7,Uox	10	FALSE	TRUE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4674	chr3	146555001	146575000	chr3	146555001	146955000	3prime	mutant_only	NA	0.073	NA	-5.58561383156566	NA	159768.365363508	400000	20000	146565000.5	0.0110710997698358	6.71878577551598	0.172672761377341	0.683301754827669	0.789445305237012	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	400	20	Gained (Low)	0.789445305237012	0	22262	Uox	0	22262	Uox	Dnase2b,Prkacb,Samd13,Ttll7,Uox	5	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_4675	chr3	146875001	146895000	chr3	146225001	146895000	5prime	control_only	0.093	NA	-16.2950537048643	NA	163643.513158336	NA	670000	20000	146885000.5	0.0369392891938233	6.76724815742088	1.63062201648138	0.219953291362574	0.356621225044889	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	670	20	Lost (Low)	0.356621225044889	22633	70892	Ttll7	22633	70892	Ttll7	Ctbs,Dnase2b,Gng5,Prkacb,Rpf1,Samd13,Spata1,Ssx2ip,Ttll7,Uox	10	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4676	chr3	151550001	151570000	chr3	150990001	151570000	5prime	mutant_only	NA	0.067	NA	0.464987753485572	NA	105824.687917137	580000	20000	151560000.5	0.0538772795741384	6.49617779506868	3.38199746109688	0.0846648763547554	0.176289492545453	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	580	20	Gained (Low)	0.176289492545453	112113	170757	Adgrl4	112113	170757	Adgrl4	Adgrl4	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4677	chr3	152095001	152115000	chr3	152095001	152485000	3prime	shared	0.0665	0.065	1.8586421417877	2.41331996716343	190178.042433253	173322.970362642	390000	20000	152105000.5	-0.0138753312362395	6.50776891366461	0.133896762062231	0.719248960324103	0.816935160418318	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	390	20	Unchanged	0.816935160418318	51229	54120	Gipc2	51229	54120	Gipc2	Dnajb4,Fubp1,Gipc2,Miga1,Nexn,Usp33,Zzz3	7	FALSE	FALSE	TRUE	TRUE	FALSE	Poised_Enhancer
stripe_4678	chr3	152735001	152755000	chr3	152185001	152755000	5prime	shared	0.0275	0.03	9.55636567487599	5.09246704373733	173779.105964782	129282.61962427	570000	20000	152745000.5	0.0358410737297225	6.75694168407357	2.09140781070008	0.167556199799488	0.291768662584934	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	570	20	Unchanged	0.291768662584934	20900	329777	Pigk	20900	329777	Pigk	Ak5,Dnajb4,Fubp1,Miga1,Nexn,Pigk,Usp33,Zzz3	8	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_4679	chr3	152970001	152990000	chr3	152970001	153980000	3prime	shared	0.048	0.023	2.10212203092481	10.8297643305993	81301.0531697088	95719.0145395625	1010000	20000	152980000.5	0.0874293619323764	6.95062399058756	16.2502312488699	0.000977910505281535	0.00616083618327367	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	1010	20	Unchanged	0.00616083618327367	0	26938	St6galnac5	0	26938	St6galnac5	Acadm,Asb17,Msh4,Rabggtb,Slc44a5,St6galnac3,St6galnac5	7	FALSE	TRUE	TRUE	FALSE	FALSE	Repressed_Promoter
stripe_4680	chr3	153235001	153265000	chr3	153235001	153625000	3prime	mutant_only	NA	0.0665	NA	0.79304552017732	NA	224850.692937744	390000	30000	153250000.5	0.0875611815783819	7.20993635838791	16.5102880286981	0.000914309041622304	0.00588355420417456	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	390	30	Gained (High)	0.00588355420417456	33648	75489	1700012D16Rik	252754	26938	St6galnac5	NA	0	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4681	chr3	153465001	153485000	chr3	152580001	153485000	5prime	shared	0.045	0.0425	-4.15740774004491	-4.49563265181025	149738.89180376	120800.955050694	905000	20000	153475000.5	0.0679937017415651	6.90066802906537	7.21142684272294	0.0163166848626075	0.0515296847139159	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal	905	20	Unchanged	0.0515296847139159	166351	75489	1700012D16Rik	240173	20447	St6galnac3	Ak5,Pigk,St6galnac5	3	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4682	chr3	153630001	153655000	chr3	152790001	153655000	5prime	shared	0.058	0.0425	-2.03032577648621	0.78593764588525	110454.293897672	97163.784759361	865000	25000	153642500.5	0.0225771647095802	7.31780259828763	0.779211199859257	0.390535078549542	0.541401930409756	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	865	25	Unchanged	0.541401930409756	70173	20447	St6galnac3	70173	20447	St6galnac3	St6galnac5	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4683	chr3	156330001	156350000	chr3	156330001	157490000	3prime	shared	0.026	0.0265	7.57488750244979	5.69636164987062	87136.1266506591	75784.0927566184	1160000	20000	156340000.5	-0.00565146183838756	6.69603786870457	0.0425080816205431	0.839271454316436	0.900344911914779	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1160	20	Unchanged	0.900344911914779	211745	329782	4930570G19Rik	211793	320840	Negr1	Negr1	1	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_4684	chr3	156330001	156350000	chr3	154820001	156350000	5prime	shared	0.0585	0.082	1.80224028202985	0.457473515898754	55247.5284323731	49728.9444837966	1530000	20000	156340000.5	0.0347668501865871	6.7088003520271	1.64184098013159	0.218447859240071	0.355188679665707	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1530	20	Unchanged	0.355188679665707	211745	329782	4930570G19Rik	211793	320840	Negr1	Fpgt,Lrriq3,Tnni3k	3	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_4685	chr3	156620001	156640000	chr3	156620001	157385000	3prime	shared	0.013	0.005	-6.17738275379528	41.2127231636273	267894.190474743	180981.092927429	765000	20000	156630000.5	0.0598357379490166	7.13494945179266	5.68518229481123	0.0299204923121298	0.0812915402995609	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal	765	20	Unchanged	0.0812915402995609	58206	320840	Negr1	58206	320840	Negr1	NA	0	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4686	chr3	156625001	156645000	chr3	156625001	157315000	3prime	mutant_only	NA	0.0125	NA	-2.24681966905624	NA	260491.412407967	690000	20000	156635000.5	0.0620247330873976	7.1110649683648	7.53138095260322	0.0144633205160903	0.0469643768828643	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	690	20	Gained (High)	0.0469643768828643	63206	320840	Negr1	63206	320840	Negr1	NA	0	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4687	chr3	156765001	156785000	chr3	156765001	157315000	3prime	shared	0.009	0.007	-1.60727689018936	12.1922335373165	337367.140021058	308721.527095792	550000	20000	156775000.5	-0.0455638637275848	7.10510872375959	3.46366262926695	0.0813268547800342	0.171176541000466	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	550	20	Unchanged	0.171176541000466	203206	320840	Negr1	203206	320840	Negr1	NA	0	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_4688	chr3	156915001	156935000	chr3	156355001	156935000	5prime	shared	0.025	0.036	4.13209846446739	-0.490179992351929	429398.305601531	346799.284352771	580000	20000	156925000.5	-0.005483074295652	6.9997762665589	0.0539666920258836	0.819263370365336	0.88623280055223	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	580	20	Unchanged	0.88623280055223	353206	320840	Negr1	353206	320840	Negr1	Negr1	1	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_4689	chr3	156915001	156935000	chr3	156915001	157320000	3prime	mutant_only	NA	0.014	NA	4.68218182236649	NA	466900.251078846	405000	20000	156925000.5	-0.0444127152078135	6.85332836985581	2.60531005502108	0.126176065082263	0.236652360234443	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	405	20	Gained (Low)	0.236652360234443	353206	320840	Negr1	353206	320840	Negr1	NA	0	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_4690	chr3	157090001	157115000	chr3	156500001	157115000	5prime	shared	0.007	0.008	0.917362295121965	9.99848946402752	362658.353091383	335426.289995126	615000	25000	157102500.5	-0.0277698735769575	7.57430402316303	2.10834908018225	0.165946609661444	0.289718725678471	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	615	25	Unchanged	0.289718725678471	419089	381498	4930592C13Rik	419159	53861	Zranb2	Negr1	1	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_4691	chr3	157520001	157540000	chr3	156590001	157540000	5prime	shared	0.007	0.006	33.3131627843935	38.2513696164086	123075.261306202	109584.693228558	950000	20000	157530000.5	0.0666383819095614	6.59830649752457	6.20665358942318	0.0241714917663567	0.0691377826192532	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal	950	20	Unchanged	0.0691377826192532	0	53861	Zranb2	0	53861	Zranb2	Zranb2	1	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_4692	chr3	158195001	158215000	chr3	158195001	159220000	3prime	mutant_only	NA	0.086	NA	1.12828800748383	NA	57857.7035719939	1025000	20000	158205000.5	0.225360323932125	6.47722390807633	61.143339991087	7.76957930908525e-07	4.21099772700495e-05	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	1025	20	Gained (High)	4.21099772700495e-05	158338	67144	Lrrc40	158338	67144	Lrrc40	Lrrc7	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4693	chr4	3600001	3620000	chr4	3600001	3840000	3prime	control_only	0.0165	NA	9.68817390512796	NA	445155.78849377	NA	240000	20000	3610000.5	-0.189831547901217	6.94936004009524	50.4521782164275	2.59530401037576e-06	8.51938827773173e-05	TRUE	TRUE	down_in_mutant	lost	high	TRUE	minimal	240	20	Lost (High)	8.51938827773173e-05	25125	116940	Tgs1	25125	116940	Tgs1	Lyn,Rps20	2	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4694	chr4	4765001	4785000	chr4	4765001	6475000	3prime	mutant_only	NA	0.054	NA	3.45161956976352	NA	44211.9361379625	1710000	20000	4775000.5	-0.0573361954481612	7.00619267688983	6.34313840537427	0.0228840241602254	0.0663564681687732	FALSE	TRUE	unchanged	gained	low	FALSE	minimal	1710	20	Gained (Low)	0.0663564681687732	8354	242291	Bpnt2	8354	242291	Bpnt2	Bpnt2,Cyp7a1,Fam110b,Nsmaf,Sdcbp,Ubxn2b	6	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4695	chr4	5500001	5520000	chr4	5500001	6490000	3prime	shared	0.046	0.044	3.27482382288557	2.13358871766813	101020.061951609	90594.4975059774	990000	20000	5510000.5	-0.0622823370259606	6.78575427538646	7.01886045611552	0.0175627093046379	0.0545072548566257	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal	990	20	Unchanged	0.0545072548566257	112327	73872	4930423M02Rik	124089	242297	Fam110b	Cyp7a1,Fam110b,Nsmaf,Sdcbp,Ubxn2b	5	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4696	chr4	6135001	6155000	chr4	4755001	6155000	5prime	mutant_only	NA	0.099	NA	-4.12624934975589	NA	47107.6993086291	1400000	20000	6145000.5	-0.0421689991468665	7.02993345946399	2.49422910305453	0.133952410383583	0.246909277451077	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	1400	20	Gained (Low)	0.246909277451077	36097	68053	Ubxn2b	36097	68053	Ubxn2b	Bpnt2,Fam110b	2	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_4697	chr4	6210001	6230000	chr4	6210001	6515000	3prime	shared	0.046	0.052	1.69664190890044	1.88007410528482	193414.533026194	161407.580353793	305000	20000	6220000.5	0.000529237049595524	6.71796860239928	0.000460865453948887	0.983139640803967	0.990343431349382	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	305	20	Unchanged	0.990343431349382	18902	68053	Ubxn2b	18902	68053	Ubxn2b	Cyp7a1,Nsmaf,Sdcbp	3	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_4698	chr4	8360001	8385000	chr4	8360001	9485000	3prime	shared	0.034	0.041	1.47559084059061	-0.12396433125767	83750.1625494736	72049.757269481	1125000	25000	8372500.5	0.0104147626943454	7.16972684695776	0.240223798517673	0.63073957503376	0.75023098395576	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1125	25	Unchanged	0.75023098395576	120959	12319	Car8	120959	12319	Car8	Chd7,Clvs1,Rab2a	3	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4699	chr4	8670001	8690000	chr4	8670001	9120000	3prime	shared	0.0235	0.04	-15.0650381059939	-14.2365475559305	327024.343891078	250543.464953171	450000	20000	8680000.5	-0.0484783820761054	7.31039214290877	5.33729596897456	0.0346344170695475	0.0907860199927578	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal	450	20	Unchanged	0.0907860199927578	405	320790	Chd7	405	320790	Chd7	Chd7	1	TRUE	FALSE	TRUE	FALSE	FALSE	Other
stripe_4700	chr4	9000001	9020000	chr4	8555001	9020000	5prime	shared	0.006	0.004	28.1868288173027	36.2221670739529	681716.868197054	543935.808502052	465000	20000	9010000.5	-0.00655598164935898	7.49616341619992	0.0977225056185442	0.758643150741904	0.845778362485352	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	465	20	Unchanged	0.845778362485352	249292	74438	Clvs1	249292	74438	Clvs1	Chd7	1	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_4701	chr4	9085001	9105000	chr4	8680001	9105000	5prime	mutant_only	NA	0.024	NA	-5.33500805918681	NA	253701.353134158	425000	20000	9095000.5	-0.0128376129735917	7.14602231202653	0.31605720767168	0.581827471689205	0.710015611861104	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	425	20	Gained (Low)	0.710015611861104	164292	74438	Clvs1	164292	74438	Clvs1	Chd7	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4702	chr4	9125001	9145000	chr4	9125001	9670000	3prime	shared	0.003	0.003	56.7756854345679	42.8372287601877	353856.477949434	305612.500297154	545000	20000	9135000.5	-0.00152587827641556	7.16803544601397	0.00530780088381397	0.942830505926467	0.9657441565277	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	545	20	Unchanged	0.9657441565277	124292	74438	Clvs1	124292	74438	Clvs1	Asph,Clvs1	2	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_4703	chr4	9260001	9280000	chr4	9260001	9670000	3prime	control_only	0.0615	NA	-23.6710292278676	NA	417214.691767515	NA	410000	20000	9270000.5	0.00817477676506606	7.0273995581569	0.150269606053361	0.703418630332687	0.805108497543825	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	410	20	Lost (Low)	0.805108497543825	0	74438	Clvs1	0	74438	Clvs1	Asph,Clvs1	2	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_4704	chr4	9265001	9285000	chr4	8660001	9285000	5prime	control_only	0.095	NA	-3.63647245503094	NA	251799.14105444	NA	625000	20000	9275000.5	-0.0540343185447223	6.63131773330493	4.32854798359008	0.054014799132117	0.126595575326815	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	625	20	Lost (Low)	0.126595575326815	0	74438	Clvs1	0	74438	Clvs1	Chd7,Clvs1	2	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_4705	chr4	9440001	9460000	chr4	8750001	9460000	5prime	mutant_only	NA	0.055	NA	-9.32023849104529	NA	232025.322746487	710000	20000	9450000.5	0.0183402204672067	7.18560651796917	0.81373610722128	0.380481905291908	0.532775859404759	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	710	20	Gained (Low)	0.532775859404759	170707	74438	Clvs1	170707	74438	Clvs1	Clvs1	1	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_4706	chr4	9525001	9545000	chr4	8575001	9545000	5prime	shared	0.007	0.011	8.01532633776903	-5.29221723498269	216971.205427449	166459.561140538	970000	20000	9535000.5	-0.0481099779511224	7.35142629134256	4.63160943170449	0.0471039600738205	0.113799832744717	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	970	20	Unchanged	0.113799832744717	124343	65973	Asph	124343	65973	Asph	Chd7,Clvs1	2	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4707	chr4	9650001	9670000	chr4	8505001	9670000	5prime	mutant_only	NA	0.015	NA	3.3766343949374	NA	166441.027249921	1165000	20000	9660000.5	-0.0882449367358324	7.22407313297017	15.9551346917586	0.00105621773796236	0.0064986485363277	TRUE	TRUE	down_in_mutant	gained	low	FALSE	minimal	1165	20	Gained (Low)	0.0064986485363277	0	65973	Asph	0	65973	Asph	Asph,Chd7,Clvs1,Rab2a	4	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_4708	chr4	9660001	9680000	chr4	8525001	9680000	5prime	control_only	0.035	NA	-7.90329665847638	NA	181537.524619166	NA	1155000	20000	9670000.5	-0.0443290992760117	6.96173961306236	3.91844154342874	0.0653440096203528	0.146043267104797	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	1155	20	Lost (Low)	0.146043267104797	0	65973	Asph	0	65973	Asph	Asph,Chd7,Clvs1,Rab2a	4	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_4709	chr4	9755001	9775000	chr4	8665001	9775000	5prime	shared	0.045	0.0305	3.28386241444441	6.16443578638574	92411.4546567073	309706.636699422	1110000	20000	9765000.5	0.0069919315104639	6.89228550314839	0.0743134899150993	0.78866588535092	0.863303671315674	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1110	20	Unchanged	0.863303671315674	0	320152	4930412C18Rik	69371	242316	Gdf6	Asph,Chd7,Clvs1	3	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_4710	chr4	9835001	9855000	chr4	9835001	11345000	3prime	mutant_only	NA	0.0745	NA	1.54860608863032	NA	61660.2059377531	1510000	20000	9845000.5	0.032808393600427	6.60519331119664	1.85559275727031	0.192123604987853	0.322363553918839	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	1510	20	Gained (Low)	0.322363553918839	0	242316	Gdf6	0	242316	Gdf6	Ccne2,Cfap418,Dpy19l4,Gdf6,Ints8,Ndufaf6,Plekhf2,Trp53inp1	8	FALSE	TRUE	TRUE	FALSE	FALSE	Repressed_Promoter
stripe_4711	chr4	12240001	12260000	chr4	12240001	13360000	3prime	shared	0.0945	0.093	-1.41272861470688	-2.39159057141692	53058.701624734	51274.2867672685	1120000	20000	12250000.5	0.0652338142752768	6.97467181140145	9.4807981492379	0.00723036620463678	0.027542650798128	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	1120	20	Unchanged	0.027542650798128	67985	68099	Cibar1	67985	68099	Cibar1	Triqk	1	FALSE	TRUE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4712	chr4	12365001	12390000	chr4	12365001	13490000	3prime	mutant_only	NA	0.062	NA	-2.51224247212631	NA	79522.9960546127	1125000	25000	12377500.5	0.0553334762477653	7.22775386723191	4.631708062955	0.0471018848955296	0.113799832744717	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	1125	25	Gained (Low)	0.113799832744717	192985	68099	Cibar1	192985	68099	Cibar1	Triqk	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4713	chr4	12895001	12915000	chr4	12895001	13965000	3prime	shared	0.0645	0.064	0.989365769593575	0.350627035509079	62421.6135148054	60679.6313068209	1070000	20000	12905000.5	-0.085441542585369	7.02269205587839	16.0655580155937	0.00102611411805778	0.0063967724389739	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	1070	20	Unchanged	0.0063967724389739	0	208820	Triqk	0	208820	Triqk	Runx1t1,Triqk	2	TRUE	FALSE	TRUE	FALSE	FALSE	Other
stripe_4714	chr4	13060001	13080000	chr4	13060001	14210000	3prime	shared	0.036	0.027	1.30570803275531	-2.1906066167043	100818.844706207	97441.4648500636	1150000	20000	13070000.5	-0.0277660015687257	7.02330870642922	1.19945729496447	0.289745125272519	0.437213359319535	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1150	20	Unchanged	0.437213359319535	153162	208820	Triqk	153162	208820	Triqk	Runx1t1	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4715	chr4	13060001	13080000	chr4	12080001	13080000	5prime	control_only	0.0695	NA	-1.01148139281174	NA	97279.7220586409	NA	1000000	20000	13070000.5	-0.0257730605059242	6.88418373799624	1.31671838913014	0.268157271141189	0.414710713598785	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	1000	20	Lost (Low)	0.414710713598785	153162	208820	Triqk	153162	208820	Triqk	Cibar1,Rbm12b1,Rbm12b2,Tmem67,Triqk	5	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4716	chr4	13125001	13150000	chr4	13125001	13895000	3prime	control_only	0.046	NA	-2.29587542575115	NA	123056.531057819	NA	770000	25000	13137500.5	0.0136201865657817	7.35903897368279	0.383750861787378	0.544379092822558	0.676664130387027	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	770	25	Lost (Low)	0.676664130387027	218162	208820	Triqk	218162	208820	Triqk	Runx1t1	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4717	chr4	13130001	13150000	chr4	13130001	13785000	3prime	mutant_only	NA	0.065	NA	-2.95112488871331	NA	127998.096337026	655000	20000	13140000.5	0.0121907728850643	6.92620510879868	0.287891032637981	0.59900385838217	0.723575457249258	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	655	20	Gained (Low)	0.723575457249258	223162	208820	Triqk	223162	208820	Triqk	Runx1t1	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4718	chr4	13240001	13270000	chr4	13240001	13885000	3prime	shared	0.089	0.081	0.493798553484867	-2.1603581453234	141322.572574428	167316.08082578	645000	30000	13255000.5	-0.0111282573190088	7.51175468422608	0.24408171553122	0.628029829095158	0.747611090158334	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	645	30	Unchanged	0.747611090158334	333162	208820	Triqk	333162	208820	Triqk	Runx1t1	1	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_4719	chr4	13375001	13390000	chr4	12180001	13390000	5prime	mutant_only	NA	0.0905	NA	-5.83597959975174	NA	65440.1317644249	1210000	15000	13382500.5	-0.0346841413622849	6.64494212711652	2.03626716464927	0.172931321267361	0.298170004458882	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	1210	15	Gained (Low)	0.298170004458882	353435	12395	Runx1t1	353435	12395	Runx1t1	Triqk	1	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_4720	chr4	13600001	13620000	chr4	12515001	13620000	5prime	mutant_only	NA	0.078	NA	-4.79226595705403	NA	68540.8036917441	1105000	20000	13610000.5	0.00296583699171862	7.08312297888924	0.0173956201466506	0.896724119261807	0.939018821292624	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	1105	20	Gained (Low)	0.939018821292624	123435	12395	Runx1t1	123435	12395	Runx1t1	Triqk	1	FALSE	TRUE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4721	chr4	13945001	13965000	chr4	12520001	13965000	5prime	mutant_only	NA	0.071	NA	-0.515193116251308	NA	54157.4730806083	1445000	20000	13955000.5	-0.0532176815471995	6.96778779508571	4.66217132001728	0.0464659947141481	0.112850361462269	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	1445	20	Gained (Low)	0.112850361462269	201564	12395	Runx1t1	201564	12395	Runx1t1	Runx1t1,Triqk	2	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_4722	chr4	14195001	14215000	chr4	13125001	14215000	5prime	mutant_only	NA	0.0775	NA	-0.672202449060451	NA	66811.9563517975	1090000	20000	14205000.5	0.0893623439942029	6.92589718361624	12.3984692591213	0.00285786211299585	0.0135555351575884	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	1090	20	Gained (High)	0.0135555351575884	406804	208890	Slc26a7	406804	208890	Slc26a7	Runx1t1	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_4723	chr4	14815001	14835000	chr4	14815001	16025000	3prime	mutant_only	NA	0.094	NA	-0.328016487114808	NA	73361.7425080686	1210000	20000	14825000.5	-0.0589110199593823	6.96669256197436	6.84495756125128	0.0187823366579897	0.0572795215167738	FALSE	TRUE	unchanged	gained	low	FALSE	minimal	1210	20	Gained (Low)	0.0572795215167738	0	72201	Otud6b	0	72201	Otud6b	Calb1,Decr1,Gm11837,Nbn,Necab1,Osgin2,Otud6b,Pip4p2,Tmem64	9	FALSE	TRUE	TRUE	TRUE	FALSE	Repressed_Promoter
stripe_4724	chr4	14950001	14970000	chr4	14950001	16025000	3prime	shared	0.043	0.053	2.93400405231296	2.00382244766035	72706.4195920892	63678.6037350843	1075000	20000	14960000.5	-0.0309158326123351	7.0897498891263	1.68698994677471	0.212521570566705	0.348730297561706	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1075	20	Unchanged	0.348730297561706	20092	100038514	Gm11837	20092	100038514	Gm11837	Calb1,Decr1,Nbn,Necab1,Osgin2,Tmem64	6	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_4725	chr4	15300001	15320000	chr4	14830001	15320000	5prime	shared	0.094	0.078	-0.0367215609164458	-0.225926224798961	186543.420538907	151738.81787621	490000	20000	15310000.5	-0.0999351457306275	6.76818293277176	13.1303951869975	0.00230315447509923	0.0115251538601198	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	490	20	Unchanged	0.0115251538601198	34169	100201	Tmem64	34169	100201	Tmem64	Gm11837,Necab1,Pip4p2,Tmem64	4	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
