context	region	modality	Chromosome	Start	End	num_contexts	mean_coverage	mean_mod_group_1	mean_mod_group_2	mod_fold_change	mod_difference	test_statistic	dmr_pvalue	dmr_qvalue	Annotation	Name
non-CG	genes	mc	5	67618139	67847433	71228	10.268135424271353	1.7465759181706368e-05	9.875703698705492e-07	0.05654322606857709	-1.647818881183582e-05	27.43334306827481	1.6260336985348377e-07	1.854790965702397e-05	Gene	Atp8a1
non-CG	genes	hmc	8	68793928	68831666	11504	10.80178633518776	0.0	0.0001325931930226992	inf	0.0001325931930226992	30.007984790102185	4.3027088953833605e-08	1.942762706034241e-05	Gene	Ints10
non-CG	genes	mc	9	80313329	80465480	38970	10.848386579420067	0.0002692806412010799	0.00018612344074096153	0.6911876023125538	-8.315720046011838e-05	27.08547992936644	1.9465454013698404e-07	2.208768507009872e-05	Gene	Impg1
non-CG	genes	mc	8	69741638	69749969	2617	11.778754298815437	0.00019902974603481797	0.0006902885746904927	3.4682683791885793	0.0004912588286556747	26.813390110716327	2.240793158935602e-07	2.529411986125589e-05	Gene	Zfp963
non-CG	genes	mc	8	69427979	69453564	7821	4.06813387034906	0.00012020062969001525	0.00048267437198042026	4.01557274055208	0.000362473742290405	26.678739277429397	2.402505627670423e-07	2.6979017859326987e-05	Gene	Gm9495
non-CG	genes	mc	16	94370617	94469342	29142	11.707372520760414	6.871165092828569e-05	2.5284805236764106e-05	0.3679842485978665	-4.3426845691521586e-05	26.602342448906402	2.499405326701069e-07	2.792248022968674e-05	Gene	Ttc3
non-CG	genes	mc	7	113315625	113369391	15130	12.317770984798413	0.00030988431574100497	0.00017145385505272726	0.5532834233405505	-0.00013843046068827772	26.545569094907336	2.573943900257359e-07	2.8607736487321923e-05	Gene	Btbd10
non-CG	genes	mc	5	150118644	150497752	120708	9.268061147562713	0.00024189937010718086	0.00019178258530411728	0.7928196969638333	-5.011678480306358e-05	26.485014396337743	2.6559045084258986e-07	2.9368070617915565e-05	Gene	Fry
non-CG	genes	mc	8	71908634	71934628	7990	10.730209637046308	0.0001125779193122863	0.0003092806398052341	2.7472584472564545	0.00019670272049294782	26.354721259173534	2.841235402666e-07	3.12579161837463e-05	Gene	Zfp617
non-CG	genes	hmc	7	112427504	112591691	55402	8.441782336377749	0.00011058878743111558	5.534681448938678e-05	0.5004740152690582	-5.5241972941728806e-05	28.997064113505875	7.248807540796949e-08	3.18343346583085e-05	Gene	Parva
non-CG	genes	hmc	7	97579888	97692777	33363	11.508328837334773	0.00010553086099845137	4.661469919796829e-05	0.4417162786026388	-5.8916161800483076e-05	28.9717281012061	7.344238143844529e-08	3.18343346583085e-05	Gene	Rsf1
non-CG	genes	hmc	8	62951008	63357102	115757	11.376275300845737	5.339276465429421e-06	1.7905867843410632e-05	3.353613164507772	1.256659137798121e-05	28.684912286794898	8.516467356919142e-08	3.6191646475785996e-05	Gene	Spock3
non-CG	cpg_shelves	mc	8	34142413	34144413	632	8.863726265822784	0.0002127297481279782	0.002999792274100983	14.101423522093903	0.002787062525973005	32.46152749448223	1.2157565280390179e-08	4.5438900235458296e-05	CpG_shelve
non-CG	genes	hmc	16	94748635	94997700	84512	8.43466756200303	5.556498924551728e-05	2.8677086778769937e-05	0.5160999249375985	-2.6887902466747344e-05	28.145385964532657	1.1253563358374455e-07	4.6903553589624914e-05	Gene	Kcnj6
non-CG	genes	mc	7	103490024	103498061	2366	12.266008030431108	0.0019545831599199277	0.00109697140239422	0.5612303558571327	-0.0008576117575257078	25.547317833802666	4.3166569360732166e-07	4.724995241187618e-05	Gene	Olfr609
non-CG	genes	mc	7	104355381	104369883	4355	11.021412169919632	0.0010337310521554394	0.0005465488884399169	0.528714782534881	-0.00048718216371552254	25.314345957769916	4.870726448770047e-07	5.3046861469443835e-05	Gene	Trim30b
non-CG	genes	mc	4	133969027	134000917	10331	9.703876681831382	6.605518438832899e-05	0.0002294301587424846	3.4733103974655113	0.0001633749743541556	25.197223371257927	5.175665883708492e-07	5.6086103348807076e-05	Gene	Dhdds
non-CG	genes	hmc	7	107370727	107548655	56781	9.81895132174495	0.00010917741587998997	5.8036136608256294e-05	0.5315763900480187	-5.114127927173367e-05	27.727355340948563	1.3967359497499198e-07	5.7115958941377386e-05	Gene	Syt9
non-CG	genes	mc	8	70072923	70080065	2656	7.102503765060241	0.00019955317154569618	0.0008610125722650878	4.314702520615777	0.0006614594007193917	25.04467966153825	5.601710576747116e-07	6.040093200489565e-05	Gene	Tm6sf2
non-CG	genes	mc	8	36993603	36995532	561	9.627450980392156	5.8045042953331786e-05	0.00229579709935781	39.55199242773635	0.0022377520564044783	25.022316983518937	5.667056796083784e-07	6.0803030664120725e-05	Gene	AI429214
non-CG	genes	mc	7	100285519	100319698	11375	8.539263736263736	0.0008274989407393662	0.000503999111858428	0.6090631504713556	-0.00032349982888093816	24.878773757927956	6.105094796582669e-07	6.518015740213605e-05	Gene	P4ha3
non-CG	cpg_shelves	mc	8	35490746	35492746	565	13.142477876106195	0.00019792898233265206	0.002092002173115313	10.569458542455195	0.0018940731907826607	31.31807075672913	2.190313940057226e-08	6.549038680771106e-05	CpG_shelve
non-CG	cpg_shelves	mc	8	41129448	41131448	627	12.040869218500797	0.0	0.0023347102084917038	inf	0.0023347102084917038	31.48425609348864	2.010639141716939e-08	6.549038680771106e-05	CpG_shelve
non-CG	genes	mc	8	70646434	70660387	4988	7.168880312750601	0.00014292079529469348	0.0005350759072947146	3.743863208929271	0.0003921551120000211	24.830946630018225	6.258459571221325e-07	6.648999719954891e-05	Gene	Pgpep1
non-CG	genes	mc	8	70842048	70863257	7699	5.352026237173659	0.00012344937795765774	0.0004662859724184807	3.777143150761063	0.0003428365944608229	24.729103358506325	6.598028869034167e-07	6.975564862369634e-05	Gene	Kcnn1
non-CG	genes	mc	16	96235800	96319858	27699	9.692926639950901	8.198424522589457e-05	3.109224108752294e-05	0.3792465369639399	-5.089200413837163e-05	24.717471005802444	6.637971032687678e-07	6.983725543273788e-05	Gene	B3galt5
non-CG	genes	mc	7	107595206	107748582	50351	9.801560544974281	0.0001944195054033773	0.0001229184275744798	0.6322330021334606	-7.150107782889751e-05	24.682002045259264	6.761264171210737e-07	7.07907625036958e-05	Gene	Ppfibp2
non-CG	genes	mc	7	99859115	99917821	20020	8.685008741258741	0.0005190561819639689	0.00032449920717582653	0.6251716450963147	-0.00019455697478814237	24.646777042851795	6.885981806746478e-07	7.174994408539251e-05	Gene	Xrra1
non-CG	cpg_shelves	mc	8	36734973	36736973	634	12.922910094637224	0.00028982839081915574	0.00211293775067881	7.290306324742423	0.0018231093598596543	30.869491357790555	2.7597633127994214e-08	7.501538459336609e-05	CpG_shelve
non-CG	genes	mc	7	102065510	102083764	5859	9.242468851339819	0.0008070816244850999	0.000401167788945709	0.4970597480789445	-0.00040591383553939086	24.456270331306342	7.601571133165878e-07	7.882720151631773e-05	Gene	Xndc1
non-CG	genes	mc	7	97724005	97738288	4468	9.549658683974933	0.0013392534786822007	0.0007363530185934231	0.5498234877224139	-0.0006029004600887777	24.27871806981505	8.335496221958536e-07	8.60262902945273e-05	Gene	Aqp11
non-CG	genes	mc	7	102083115	102096395	4712	7.384497028862479	0.0008095332304459728	0.00032762106405477006	0.4047036634608356	-0.00048191216639120277	24.2597845835535	8.417836677084099e-07	8.646434801063682e-05	Gene	Trpc2
non-CG	genes	mc	7	100326736	100372306	13919	10.723570299590488	0.00042254661392395057	0.0002400447881331503	0.5680906679241625	-0.00018250182579080028	24.094021569182157	9.174468819630935e-07	9.37916333621987e-05	Gene	Ppme1
non-CG	genes	mc	8	66473117	66486529	4174	9.896711787254432	0.0	0.0002965927493885202	inf	0.0002965927493885202	24.009042908234548	9.588430615771448e-07	9.756340691812891e-05	Gene	Tma16
non-CG	genes	mc	7	100996567	101012865	5880	6.638414115646259	0.0008102000755287959	0.00035420808311470984	0.43718594185951876	-0.000455991992414086	23.933971338128114	9.96968866144265e-07	0.00010096872072871335	Gene	P2ry2
non-CG	genes	mc	7	90302251	90410718	34473	10.84226060975256	0.00018662785514714914	0.00011222739920349685	0.6013432406165184	-7.440045594365229e-05	23.87793717678173	1.026413988125025e-06	0.00010298828872515587	Gene	Sytl2
non-CG	genes	mc	8	56551089	56593938	12410	11.659971796937953	3.459656940417788e-06	8.177935217600765e-05	23.63799462906631	7.831969523558986e-05	23.88256450242567	1.023949707231797e-06	0.00010298828872515587	Gene	Fbxo8
non-CG	genes	hmc	7	99381413	99461876	29371	6.223907085220115	0.0002746612024282947	0.00013780987013459176	0.5017449458322004	-0.00013685133229370295	26.529496085375843	2.5954482480813517e-07	0.00010416879607530951	Gene	Gdpd5
non-CG	genes	mc	8	70139498	70147318	2709	7.4383074935400515	0.00021645447460954203	0.0008398580754335717	3.8800679771050017	0.0006234036008240297	23.67024380513926	1.1433680118450865e-06	0.00011419453880515465	Gene	Borcs8
non-CG	cpg_shelves	mc	8	34811760	34813760	621	10.645933977455716	7.332453438920662e-05	0.002312149064889954	31.533088946969194	0.0022388245305007474	29.809660951196044	4.766110329833982e-08	0.00011875558238503005	CpG_shelve
non-CG	genes	mc	8	60632826	60676728	13969	11.06223602262152	0.0	7.588978384611018e-05	inf	7.588978384611018e-05	23.347112509407136	1.3524638414515073e-06	0.0001344584808980666	Gene	Mfap3l
non-CG	cpg_shelves	mc	8	34802595	34804595	658	11.234992401215806	0.00023492001089317927	0.0021122778050653534	8.991476703216353	0.0018773577941721743	29.378581409896658	5.9531985392604336e-08	0.00013692356640298997	CpG_shelve
non-CG	genes	mc	7	111471660	111779976	105384	9.171923631670841	9.090405184676762e-05	5.776436256203734e-05	0.635443210599763	-3.313968928473028e-05	22.85394708459195	1.747900084012249e-06	0.0001729782580858332	Gene	Galnt18
non-CG	cpg_shores	mc	8	66486647	66488647	567	11.03858024691358	0.0	0.0027386681522110702	inf	0.0027386681522110702	31.43108323864586	2.0664609933287647e-08	0.00017545287063857877	CpG_shore
non-CG	cpg_shelves	mc	8	33925366	33927366	623	11.106741573033707	0.00020545500337505938	0.0020445667128673574	9.951408723471134	0.001839111709492298	28.74225606680149	8.267986426649846e-08	0.00017658056725487886	CpG_shelve
non-CG	genes	mc	7	107370727	107548655	56781	9.81895132174495	0.00019446760381949853	0.00012685804003917476	0.6523350807413774	-6.760956378032377e-05	22.78399523550612	1.8126902079052808e-06	0.00017857470398150523	Gene	Syt9
non-CG	genes	hmc	8	35765789	35818046	16892	10.241083057068435	1.8631426719867817e-05	8.956760976499782e-05	4.8073403669879164	7.093618304513e-05	25.245769213492984	5.047015849339936e-07	0.00019887995364135353	Gene	Gm19410
non-CG	cpg_shelves	mc	8	36551390	36553390	633	11.020537124802528	0.0002782820664021687	0.002140882399144889	7.693210082934057	0.0018626003327427202	28.300044662503865	1.0389358837867343e-07	0.0002070945528348224	CpG_shelve
non-CG	cpg_shelves	mc	8	32879371	32881371	568	12.048855633802816	0.0004385775004248693	0.002431880736549148	5.544928169350407	0.0019933032361242786	27.956842796594	1.2405149941876172e-07	0.00023182123953881096	CpG_shelve
non-CG	genes	mc	7	97696633	97720795	7381	10.38998780653028	0.000786713880621885	0.00045029042447399437	0.572368729681046	-0.0003364234561478906	22.06074291619816	2.641571214100484e-06	0.00025905327114570043	Gene	Clns1a
non-CG	genes	mc	7	103879442	103886251	1966	11.914356561546287	0.0021567958524994074	0.0012232125956010815	0.567143429074921	-0.0009335832568983259	21.87533492646298	2.909496961873044e-06	0.0002840429173633986	Gene	Olfr66
non-CG	genes	mc	4	129703163	129742302	11914	10.942084942084943	5.5874607663080974e-05	0.00017269518351235435	3.0907632417518043	0.00011682057584927337	21.839931838284276	2.9636759744701045e-06	0.00028803475064883666	Gene	Khdrbs1
non-CG	cpg_shelves	mc	8	34110590	34112590	601	8.320923460898502	0.00023491166303350432	0.00268782863572422	11.441869684183658	0.0024529169726907156	27.14990286329717	1.8827465914962415e-07	0.0003127451282540979	CpG_shelve
non-CG	cpg_shelves	mc	8	66488647	66490647	591	10.990059221658207	0.0	0.0021799648127431978	inf	0.0021799648127431978	27.155961807866102	1.8768552456952902e-07	0.0003127451282540979	CpG_shelve
non-CG	cpg_shelves	mc	8	41412741	41414741	572	12.966346153846153	0.00023523780541925013	0.0019509481846269067	8.293514646380286	0.0017157103792076567	26.87100048241425	2.174980524875022e-07	0.0003422732510198061	CpG_shelve
non-CG	genes	mc	7	102267805	102437318	52995	10.59908953674875	0.00010668478713366756	6.0975200793797244e-05	0.5715454136624012	-4.570958633987031e-05	21.49978949968141	3.538675050889115e-06	0.000342382608829999	Gene	Stim1
non-CG	genes	mc	8	54954842	55060870	29858	12.233421528568558	1.6564683432334924e-06	2.9497606544785693e-05	17.807528085447853	2.78411382015522e-05	21.488233221243142	3.5600647525126036e-06	0.00034292125947202513	Gene	Gpm6a
non-CG	genes	mc	7	87246095	87398709	43669	12.05460109001809	0.000247881352555897	0.00017468313030500002	0.7047046036494784	-7.319822225089698e-05	21.394536195991382	3.738350079256786e-06	0.00035850115605191293	Gene	Nox4
non-CG	genes	hmc	8	70382354	70439578	20870	6.5373742213703885	0.00014403099601670766	0.00028308348053441754	1.965434443719182	0.00013905248451770989	24.018335516452847	9.542265671236177e-07	0.00036930272123696724	Gene	Crtc1
non-CG	genes	mc	8	70905931	70917528	4004	5.902628621378621	0.0002064814558408338	0.000707531209952804	3.4266089759566802	0.0005010497541119702	21.279116271269135	3.970334759291206e-06	0.00037907077197408943	Gene	Map1s
non-CG	cpg_shores	mc	8	40896981	40898981	631	10.574683042789223	0.00015141617144703555	0.0021735349311512923	14.354708023452973	0.002022118759704257	29.493033460393697	5.6118054018158524e-08	0.00038117627011293993	CpG_shore
non-CG	genes	mc	8	70282826	70294360	4065	6.895910209102091	0.00037684912648190585	0.0009062639452801572	2.4048455511642826	0.0005294148187982514	21.129355917061364	4.293010227379423e-06	0.0004080807484999747	Gene	Homer3
non-CG	genes	mc	5	89527428	89583739	16794	11.203331546981065	4.889019262735895e-05	1.150970498324187e-06	0.023541950572722924	-4.773922212903476e-05	21.054446256257997	4.464157455464455e-06	0.0004224964390055945	Gene	Npffr2
non-CG	genes	hmc	8	69742861	69774885	10255	11.248439785470502	8.677661844297971e-05	0.00021796132126528518	2.51175172732164	0.00013118470282230546	23.69546754737928	1.1284799240853454e-06	0.00042907974376669636	Gene	Gm20422
non-CG	cpg_shelves	mc	8	34104162	34106162	665	8.202443609022556	0.00040777122941777744	0.00257523864471785	6.315400545533383	0.0021674674153000723	26.234217837050625	3.024161932547703e-07	0.0004305830561103634	CpG_shelve
non-CG	cpg_shelves	mc	8	35761660	35763660	638	9.793887147335424	0.00035506524563797546	0.0022906642459503464	6.451389636387865	0.0019355990003123709	26.27874187325368	2.9552373927236117e-07	0.0004305830561103634	CpG_shelve
non-CG	genes	mc	7	103784593	103791820	1991	13.433827222501256	0.0026875338534865043	0.0016842517334817242	0.6266904252375334	-0.00100328212000478	20.99623833283952	4.601860155125193e-06	0.00043363528322621	Gene	Olfr67
non-CG	genes	mc	7	102019136	102065468	14719	10.350516339425234	0.0004777303655728784	0.00029856556381356326	0.6249666869208395	-0.00017916480175931513	20.963650674820933	4.68080600037219e-06	0.0004391649716279934	Gene	Rnf121
non-CG	genes	hmc	7	89632391	89854358	70933	9.09172035582874	9.631987082948091e-05	5.58841351918422e-05	0.5801932115417412	-4.043573563763871e-05	23.606357385161086	1.1819637065799441e-06	0.00044166723125357117	Gene	Me3
non-CG	cpg_shelves	mc	8	40864833	40866833	624	11.77764423076923	0.0001062037420399202	0.001742535098567356	16.40747364544242	0.0016363313565274358	25.953571772315858	3.497277710831489e-07	0.00045464610240809357	CpG_shelve
non-CG	cpg_shelves	mc	8	56296794	56298794	531	13.685028248587571	0.0	0.0018324419249885833	inf	0.0018324419249885833	26.032241300521754	3.357630737842591e-07	0.00045464610240809357	CpG_shelve
non-CG	genes	hmc	8	22974843	23150496	60423	7.950635519586912	3.4170752699042404e-05	8.256743055145627e-06	0.24163187530185756	-2.5914009643896775e-05	23.511659446096015	1.2415906632886362e-06	0.0004560846516178748	Gene	Ank1
non-CG	genes	mc	18	14624197	14682913	17892	10.601917057902973	2.6180378977709068e-05	8.119742962926923e-05	3.1014612010927607	5.501705065156016e-05	20.863203766695293	4.932800659223248e-06	0.0004608128822730407	Gene	Ss18
non-CG	genes	hmc	7	101934110	102014963	26373	8.841940621089751	0.00016634290248342603	8.124678225668886e-05	0.4884295094272752	-8.509612022673718e-05	23.309473610297008	1.3791900908424532e-06	0.0004981864473138081	Gene	Numa1
non-CG	genes	mc	7	86718976	86775942	15993	12.542628024760832	0.00044372202246756336	0.0002956387249486438	0.6662701195324497	-0.00014808329751891957	20.55024897890504	5.80862357681139e-06	0.0005403017115031471	Gene	Folh1
non-CG	cpg_shores	mc	8	35823576	35825576	628	9.105294585987261	0.0002175991731909617	0.0024377395038699496	11.202889552023375	0.002220140330678988	28.120603416392232	1.1398590354572699e-07	0.0006451982093699967	CpG_shore
non-CG	genes	hmc	7	99920253	99980447	18768	10.111766037936913	0.00014190219478544598	5.950304014927566e-05	0.41932431164467454	-8.239915463617032e-05	22.710751127135367	1.8831131807478562e-06	0.0006690608519073489	Gene	Rnf169
non-CG	promoters	mc	8	41215155	41216155	281	12.123665480427047	0.00023284118943796777	0.004287470325690293	18.413710804516125	0.004054629136252325	30.636227468044268	3.112279583900863e-08	0.0006744932314229951	Promoter	Fgl1
non-CG	genes	mc	4	133292458	133353480	20352	8.76528105345912	6.67234116221363e-05	0.0001578819058307513	2.3662145263922936	9.1158494208615e-05	19.778644256032695	8.694876065936e-06	0.0008053164486197903	Gene	Wdtc1
non-CG	genes	mc	4	134060814	134092503	11361	7.225530323034944	4.253213109176114e-05	0.00019208722589457764	4.516285005332984	0.0001495550948028165	19.628265551106434	9.406724962057595e-06	0.0008675402132028692	Gene	Crybg2
non-CG	genes	mc	9	80165030	80311728	44298	10.800837509594112	0.00016492773982829153	0.0001121205055946102	0.6798159346107595	-5.280723423368133e-05	19.27803957091022	1.1299858265517997e-05	0.0010377196109685235	Gene	Myo6
non-CG	cpg_shelves	mc	8	39008363	39010363	559	13.604427549194991	0.0002077043042378366	0.0017226011722224137	8.29352660044016	0.001514896867984577	24.251643239084274	8.45349313007859e-07	0.0010531643524556242	CpG_shelve
non-CG	genes	mc	7	102905089	102917535	3730	11.662231903485255	0.00044669825265820543	0.00016293232748210192	0.36474807437129336	-0.00028376592517610354	19.204027618797653	1.174652943843147e-05	0.001074187900924579	Gene	Olfr571
non-CG	cpg_shores	mc	8	40632563	40634563	617	11.610615883306322	0.00032392218875628115	0.0020947279289224743	6.466762702997621	0.0017708057401661932	26.461119208811745	2.688961837019602e-07	0.001304607455840853	CpG_shore
non-CG	genes	hmc	8	33516737	33585581	19946	12.427585731474982	5.2942682497963674e-06	4.69240523657579e-05	8.863179981022446	4.1629784115961537e-05	21.366698728061614	3.79302541250883e-06	0.001325907092988772	Gene	Tex15
non-CG	genes	hmc	7	101663632	101795505	43816	8.969183631550118	7.709137307001005e-05	3.383320810716529e-05	0.4388715203767336	-4.325816496284476e-05	21.2751954966336	3.978463991685673e-06	0.0013686547633619615	Gene	Clpb
non-CG	genes	mc	9	83834688	83872388	11083	12.447520978074529	0.00034956211288663584	0.00021465738902025353	0.6140750988362049	-0.00013490472386638232	18.514495056015022	1.6861705104781057e-05	0.00153547787704168	Gene	Ttk
non-CG	genes	hmc	8	41397458	41417073	5792	11.023027451657459	6.384463732663032e-05	0.00023759433973949605	3.7214455228864267	0.00017374970241286573	20.978182154507326	4.645435955273165e-06	0.0015731333352911768	Gene	Frg1
non-CG	genes	mc	7	103903486	103908649	1547	13.33686166774402	0.001540957766993299	0.0007465813603111473	0.48449177278094335	-0.0007943764066821518	18.43815834689751	1.7550804333389185e-05	0.0015915421854290537	Gene	Olfr65
non-CG	genes	hmc	7	92741602	92844534	32253	9.496465445074877	0.00012183493353379746	6.195413090463503e-05	0.5085087594146281	-5.9880802629162436e-05	20.889914057904427	4.86449202191692e-06	0.0016219713167846988	Gene	Rab30
non-CG	genes	mc	9	94669908	95230444	177080	10.815795120849334	4.7100576161206615e-05	3.3639664325212267e-05	0.7142091895028422	-1.3460911835994348e-05	18.358979515401465	1.8295468312498004e-05	0.0016521570197365384	Gene	Slc9a9
non-CG	cpg_shelves	mc	8	33637710	33639710	608	8.7421875	0.0007846909027700772	0.003009394167359362	3.835133243848943	0.0022247032645892847	23.283566929996923	1.3978927998376138e-06	0.0016718797886057862	CpG_shelve
non-CG	cpg_shelves	mc	8	35378747	35380747	686	8.21865889212828	0.00022641509949824362	0.002086099836341502	9.213607400586303	0.0018596847368432582	23.180339738651544	1.474975934567046e-06	0.0016962223247521029	CpG_shelve
non-CG	genes	mc	5	90561106	90597870	11485	10.748367435785807	6.389543056392281e-05	1.7617295956478232e-06	0.02757207487451452	-6.213370096827498e-05	18.254664647862334	1.9325211518598713e-05	0.001737905847479626	Gene	Albfm1
non-CG	genes	hmc	7	100227393	100278867	14864	11.911220061894511	0.00017495837212077182	8.064822605936985e-05	0.4609566554705897	-9.431014606140197e-05	20.546169492591012	5.8210155851714225e-06	0.0018867641676696308	Gene	Pgm2l1
non-CG	genes	hmc	7	99267446	99337136	23684	7.607050118223273	0.00028446779836522175	0.00015694294158160964	0.5517072318326666	-0.0001275248567836121	20.54231438680765	5.832750391448588e-06	0.0018867641676696308	Gene	Map6
non-CG	genes	hmc	8	60910388	60983299	20577	12.185449774019537	1.0075810397430264e-06	4.143577987636319e-05	41.12401706857344	4.042819883662016e-05	20.349667444252514	6.4504297617262714e-06	0.0020558847680278453	Gene	Clcn3
non-CG	genes	mc	7	84613765	84689958	22360	12.140384615384615	0.0001757981461770762	0.00010329260658479582	0.5875636850046887	-7.250553959228039e-05	17.80431400843186	2.448275113291953e-05	0.002192622583899855	Gene	Zfand6
non-CG	genes	mc	4	133605298	133650153	15320	7.858844647519582	9.857878527394638e-05	0.00022831594161465033	2.3160758268644694	0.00012973715634070394	17.74678121120013	2.5234408195436846e-05	0.0022506392132498054	Gene	Zdhhc18
non-CG	cpg_shores	mc	8	36249336	36251336	638	8.462774294670846	0.00032515643914055893	0.002500283893919074	7.689479871681855	0.002175127454778515	25.09464608327305	5.458419814374892e-07	0.002317235671697501	CpG_shore
non-CG	genes	mc	16	97791466	97851849	20209	9.158598891582958	6.152773233386962e-05	1.5284796303435417e-05	0.24842125207045024	-4.62429360304342e-05	17.638829773589862	2.6707926141948675e-05	0.0023530117206278602	Gene	Prdm15
non-CG	genes	mc	18	14968684	15151445	59725	9.389116785265802	9.454975063356933e-05	0.00012621539590232866	1.3349098760871467	3.1665645268759326e-05	17.641398432212984	2.6671879593448502e-05	0.0023530117206278602	Gene	Kctd1
non-CG	genes	mc	7	104382064	104400836	5551	11.922851738425509	0.00044965378778675304	0.00022404439280446063	0.49825976982698744	-0.0002256093949822924	17.640412658514684	2.6685707387188013e-05	0.0023530117206278602	Gene	Trim30c
non-CG	cpg_shelves	mc	8	36149222	36151222	633	10.529423380726698	0.00017826759001239551	0.0016816813505340436	9.43346656796735	0.0015034137605216481	22.46582888197788	2.1391537161724796e-06	0.0023689146708724866	CpG_shelve
non-CG	genes	mc	7	107166989	107198101	9584	12.068316986644408	0.0005086353838659815	0.0003079887917637517	0.6055197918454343	-0.00020064659210222984	17.4563439209305	2.9398158387664338e-05	0.002579539622412345	Gene	Nlrp14
non-CG	genes	mc	7	102119397	102210175	26601	12.11015563324687	0.00014933560897243807	8.79025191456887e-05	0.5886239708702853	-6.143308982674937e-05	17.42113438405248	2.994775627160396e-05	0.002617168232558357	Gene	Nup98
non-CG	cpg_shelves	mc	8	70632158	70634158	749	7.02586782376502	0.0015648280419739923	0.004348930835743612	2.779174911933162	0.00278410279376962	22.201644585633442	2.4546345023805336e-06	0.002621198986470641	CpG_shelve
non-CG	genes	mc	7	101839987	101857193	5588	9.057064244810308	0.000552974242006858	0.0002733716276411051	0.49436593402430984	-0.00027960261436575293	17.371714661926802	3.07366294807093e-05	0.002675321167612099	Gene	Folr2
non-CG	genes	hmc	8	39581684	39642672	17431	12.433143537375939	8.251691813164214e-06	5.183241300680421e-05	6.2814286064482125	4.358072119364e-05	19.789805360981788	8.644250658454554e-06	0.0027151716597200804	Gene	Msr1
non-CG	genes	mc	8	57523827	57653031	40216	10.310504525561965	7.189651503212337e-07	2.1084866575213853e-05	29.326687901066045	2.0365901424892618e-05	17.28363695703484	3.219473313964792e-05	0.0027910258053423574	Gene	Galnt7
non-CG	cpg_shelves	mc	8	68730750	68732750	599	10.875834724540901	0.0	0.0017483269842164197	inf	0.0017483269842164197	21.94109463676026	2.811484896969513e-06	0.002898737876530636	CpG_shelve
non-CG	genes	mc	8	71542921	71548084	1840	6.399796195652174	0.00029862684908281965	0.0011291777876724133	3.781233305513172	0.0008305509385895936	17.152364524223838	3.449797042239948e-05	0.0029787829201779435	Gene	Mvb12a
non-CG	genes	hmc	8	54954842	55060870	29858	12.233421528568558	5.656919753743979e-06	3.320308861943231e-05	5.869464313588178	2.754616886568833e-05	19.405189269343538	1.0571940837950297e-05	0.0032732239111556683	Gene	Gpm6a
non-CG	genes	hmc	8	34115029	34125181	3325	8.814962406015038	1.9913178541558803e-05	0.0003241141126649946	16.2763625098107	0.0003042009341234358	19.370942202064118	1.0763237382230899e-05	0.0032855161096491587	Gene	Mboat4
non-CG	genes	mc	5	98329303	98802046	142548	11.762715015293095	2.666273148681887e-05	1.7452076043881124e-05	0.6545494430121994	-9.210655442937746e-06	16.94670580930977	3.844397087984596e-05	0.0033063340511067514	Gene	Cfap299
non-CG	genes	mc	8	64739674	64850016	33681	10.27817983432796	6.552736422730132e-07	2.4487751605464455e-05	37.3702679700672	2.3832477963191444e-05	16.887314400370933	3.966579257169505e-05	0.003397931709115995	Gene	Klhl2
non-CG	genes	mc	7	92741602	92844534	32253	9.496465445074877	0.00032408846655961705	0.00022176523339297459	0.6842737594063076	-0.00010232323316664246	16.72117915743924	4.32949643884162e-05	0.003694219540118678	Gene	Rab30
non-CG	genes	mc	8	24836139	24948803	34969	10.26776216077097	2.7699945045861178e-05	4.738856360963434e-06	0.17107818636887498	-2.2961088684897743e-05	16.703873458061018	4.369169957832033e-05	0.003713451784160535	Gene	Adam32
non-CG	genes	mc	7	92857524	92874246	4905	12.020871559633028	0.0011608087455796496	0.0007519078393286084	0.6477448091185283	-0.00040890090625104124	16.672615864125234	4.441756982414293e-05	0.0037603984015572257	Gene	Ddias
non-CG	genes	mc	8	47823958	47990923	53429	9.44584869640083	2.7142097073913893e-06	1.883536660473961e-05	6.939539915964035	1.612115689734822e-05	16.591054361080324	4.636922071105222e-05	0.003902264111890524	Gene	Wwc2
non-CG	genes	mc	8	70882888	70892756	3535	6.741548797736916	0.000317953456401481	0.000800696661772101	2.5182826154311666	0.00048274320537062003	16.587615272958633	4.645338166694759e-05	0.003902264111890524	Gene	Slc5a5
non-CG	cpg_shelves	mc	8	47415926	47417926	656	10.063452743902438	0.0	0.0017024040791815019	inf	0.0017024040791815019	21.217542384180156	4.099947302982079e-06	0.004086280811972139	CpG_shelve
non-CG	cpg_shelves	mc	8	36143008	36145008	658	8.237272036474165	0.0002562019804341743	0.002092519419306852	8.167459969516047	0.0018363174388726776	21.088883065056862	4.384644918770847e-06	0.004229060744233817	CpG_shelve
non-CG	genes	mc	7	86915093	86955311	11680	12.817241010273973	0.00042371314556204624	0.00027838187062082984	0.6570055084119761	-0.0001453312749412164	16.40715769762139	5.1091933811960404e-05	0.004275349349446401	Gene	Vmn2r78
non-CG	genes	mc	7	101348066	101412585	23559	6.378740608684579	0.000339610273241787	0.00019932233007108018	0.5869149015088003	-0.00014028794317070683	16.370417469102605	5.2091946291054e-05	0.004342264430638513	Gene	Arap1
