gene	chr	start	end	gb_ctrl_signal	gb_mut_signal	gb_log2fc	gb_signal_class	mecp2_mean_fold	mecp2_nearest_fdr	mecp2_n_peaks	mc_ctrl	mc_mut	mc_diff	mc_q	mc_sig	hmc_ctrl	hmc_mut	hmc_diff	hmc_q	hmc_sig	chromatin_state	k27ac_fold	k27ac_fdr	k27me3_fold	k27me3_fdr	k119ub_fold	k119ub_fdr
Mroh7	chr4	106680417	106730925	1.190154	1.252286	0.062195	quantifiable	NA	NA	NA	0.722712098920827	0.726373550136593	0.003661451215766	0.388793977371437	FALSE	0.0940238621972024	0.0937082151911427	-0.000315647006059669	0.894492349988305	FALSE	Other	NA	NA	NA	NA	NA	NA
Armh1	chr4	117213334	117252125	0.661925	0.716879	0.087184	quantifiable	0.00284760900912909	0.990295945910069	3	0.683642587088554	0.667982326269624	-0.0156602608189296	0.000148923110541578	TRUE	0.113387790778777	0.121557213208378	0.00816942242960061	0.00397447604508323	TRUE	Other	0.44694952658494	0.0225159824826505	-0.217722635852541	0.260733896193088	-0.439136548463843	0.000833267600963243
Ccdc24	chr4	117866524	117872557	2.639243	2.033177	-0.34364	quantifiable	-0.0289030538675705	0.896610145360368	4	0.648664273088222	0.579780954182868	-0.0688833189053544	5.37571332100206e-09	TRUE	0.163550811217624	0.161407299557901	-0.0021435116597239	0.844731964069388	FALSE	Other	0.256780042790083	0.181672627630157	NA	NA	-0.597683916039161	0.000997697366182376
Zfp69	chr4	120930137	120951699	0.431024	0.583858	0.304131	quantifiable	-0.108057986648037	0.434548416377118	2	0.814430207985309	0.828926980103504	0.0144967721181948	0.00979869961175606	TRUE	0.059001262543547	0.0563960820897674	-0.00260518045377964	0.550114188965076	FALSE	Other	NA	NA	NA	NA	NA	NA
Xkr8	chr4	132724897	132732546	0.891196	1.064005	0.208496	quantifiable	NA	NA	NA	0.663310722512954	0.676837576705561	0.0135268541926062	0.162447883241334	FALSE	0.157904480008715	0.133954916548829	-0.0239495634598859	0.000274353668513323	TRUE	Other	NA	NA	NA	NA	NA	NA
Pramel26	chr4	143809245	143816093	0.171356	0.099229	NA	no_signal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Oog2	chr4	144190719	144196934	0.19185	0.141188	NA	no_signal	NA	NA	NA	0.778603802396084	0.771584837781494	-0.00701896461459006	0.772818728701948	FALSE	0.00696111529453446	0.00493970470955192	-0.00202141058498253	0.477725579116352	FALSE	Other	NA	NA	NA	NA	NA	NA
Aadacl4fm1	chr4	144519822	144529353	0.204208	0.110566	NA	no_signal	NA	NA	NA	0.763334798169412	0.752322751913382	-0.0110120462560299	0.246699948934601	FALSE	0.00870520016029784	0.00707085086383376	-0.00163434929646408	0.43352988576214	FALSE	Other	NA	NA	NA	NA	NA	NA
Ccdc27	chr4	154026639	154042677	1.063701	0.749286	-0.405229	quantifiable	NA	NA	NA	0.740150861393875	0.736310503974841	-0.00384035741903321	0.625836745189726	FALSE	0.0582661652436762	0.056411106526437	-0.00185505871723922	0.60935927385932	FALSE	Repressed_Promoter	NA	NA	-0.247460717652983	0.281800391742592	-0.572717004082573	0.0420671328387901
Tmem240	chr4	155734800	155740564	2.062008	1.657503	-0.281456	quantifiable	-0.0477864555471884	0.700233306412126	2	0.127547944437051	0.163551245969877	0.0360033015328259	0.000347528413843711	TRUE	0.216428911374399	0.246473808201731	0.0300448968273312	0.00771303000615753	TRUE	Active_Promoter	0.0984394580805157	0.451184264808393	NA	NA	-0.796726475581637	1.01886620376227e-05
Pramel32	chr4	88627320	88634411	0.844314	0.593793	-0.38709	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
L1td1	chr4	98726734	98738480	1.782271	1.826002	0.031166	quantifiable	NA	NA	NA	0.781638260266575	0.773981000064315	-0.00765726020226065	0.206194757706257	FALSE	0.0523746982829737	0.0460075495139774	-0.00636714876899631	0.0268819998823498	TRUE	Repressed_Promoter	-1.25783051670002	8.63787160426516e-10	0.0317027426536686	0.900918105733151	-0.129104466730447	0.354394976222582
2610005L07Rik	chr8	20385782	20424814	1.83889	1.367353	-0.375195	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tbc1d2	chr4	46604390	46650209	3.442524	3.896413	0.168539	quantifiable	-0.14094249741343	0.936354966507372	9	0.711611642950414	0.703434519292834	-0.00817712365758017	0.0349382467010558	TRUE	0.163613994932527	0.1502244102633	-0.013389584669227	1.00322260904121e-06	TRUE	Active_Promoter	0.145250046638213	0.420001491145468	NA	NA	0.347999237977864	0.00114247153496901
5031410I06Rik	chr5	26098668	26105362	3.553368	3.039899	-0.211011	quantifiable	NA	NA	NA	0.704607843137255	0.733983813989134	0.0293759708518795	0.46790229009347	FALSE	0.113081232492997	0.0901258524891019	-0.0229553800038953	0.35814429614909	FALSE	Other	NA	NA	NA	NA	NA	NA
Rbm33	chr5	28317121	28419239	0.673405	0.60099	-0.121916	quantifiable	-0.025701045485642	0.786143397442255	12	0.456400390874639	0.519141805953365	0.0627414150787256	3.16225885645294e-78	TRUE	0.323596046692424	0.281112924745463	-0.0424831219469615	1.48950678613089e-42	TRUE	Active_Promoter	0.0430641310828385	0.783261948015169	NA	NA	NA	NA
Adgrf3	chr5	30193431	30205722	1.515686	1.404183	-0.095778	quantifiable	NA	NA	NA	0.747942385919643	0.741096451966258	-0.00684593395338473	0.355856666378896	FALSE	0.109393031700162	0.0962702607589711	-0.0131227709411908	0.0255792541164679	TRUE	Other	NA	NA	NA	NA	NA	NA
Atraid	chr5	31048312	31054623	0.837577	1.445038	0.654674	quantifiable	NA	NA	NA	0.34704149234179	0.340294831540641	-0.00674666080114844	0.816382172001836	FALSE	0.079858582136219	0.057032015822656	-0.0228265663135631	0.000241307145639176	TRUE	Active_Promoter	0.1329030411768	0.382159288166737	NA	NA	NA	NA
Nicol1	chr5	33983433	33985013	2.995892	4.254228	0.47639	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm1043	chr5	37085370	37229547	2.169312	2.112347	-0.034809	quantifiable	-0.0291777525455254	0.777563317006589	18	0.719494129725198	0.70022811124197	-0.0192660184832286	1.36743238460446e-18	TRUE	0.124423017246568	0.127767544301234	0.00334452705466583	0.0543178557845335	FALSE	Repressed_Promoter	NA	NA	NA	NA	0.360430028376271	0.0198265001104214
Cep135	chr5	76588698	76646466	0.785548	0.800831	0.021757	quantifiable	NA	NA	NA	0.846716865239191	0.847838227311784	0.00112136207259284	0.808607239775253	FALSE	0.0517828684658495	0.0459132313454552	-0.00586963712039434	3.7509228835067e-05	TRUE	Other	NA	NA	NA	NA	NA	NA
Thap6	chr5	91962389	91972066	0.871249	1.729526	0.837004	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Odaph	chr5	91987475	91995320	0.877825	0.736145	-0.1993	quantifiable	NA	NA	NA	0.679137868624402	0.692484157255053	0.0133462886306506	0.159546119373443	FALSE	0.0807933800824999	0.0947289534813035	0.0139355733988036	0.0130766392732048	TRUE	Other	NA	NA	NA	NA	NA	NA
Pramel34	chr5	93634993	93671551	0.08133	0.045135	NA	no_signal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lrcol1	chr5	110344730	110356094	1.005796	0.980268	-0.030357	quantifiable	NA	NA	NA	0.796145025086908	0.788683481491997	-0.00746154359491147	0.248122119043667	FALSE	0.059346292897132	0.0593918432472407	4.55503501086765e-05	0.925449583471814	FALSE	Other	1.22488183834497	2.88032883970501e-06	NA	NA	-0.420198207235999	0.0972398519812339
Fbrsl1	chr5	110361754	110448602	1.876896	1.771007	-0.074749	quantifiable	NA	NA	NA	0.512729064328479	0.514238365081018	0.00150930075253863	0.72711689232302	FALSE	0.275789560415182	0.261993920435561	-0.0137956399796206	4.05847249723704e-06	TRUE	Active_Promoter	-0.121658955610316	0.4218678432835	0.0409266588643971	0.909118385266569	0.125698097362835	0.674941434477843
A330070K13Rik	chr5	130378778	130384631	0.893497	1.589709	0.700541	quantifiable	2.3391998796107	4.27997166975257e-07	2	0.322481907588967	0.508305874463724	0.185823966874757	2.29400625775347e-39	TRUE	0.353610261646593	0.298223491971407	-0.0553867696751865	8.02872860000775e-05	TRUE	Other	-0.330476497341351	0.0185731391495056	NA	NA	-0.469522200295962	0.00245859994639289
Vgf	chr5	137026392	137033351	3.70611	3.405101	-0.115072	quantifiable	NA	NA	NA	0.164787468970837	0.17597585187394	0.0111883829031035	0.442255849919027	FALSE	0.0470913577517412	0.0433317852759727	-0.00375957247576848	0.627984838841517	FALSE	Repressed_Promoter	NA	NA	NA	NA	-0.082099905023873	0.71683603549815
Zcwpw1	chr5	137787798	137822621	0.269455	0.240003	-0.089485	quantifiable	-0.0929345889736741	0.682986552238661	1	0.821464131823342	0.811653772614787	-0.00981035920855589	0.0250747569216095	TRUE	0.0416512030258207	0.0376712032011398	-0.00397999982468094	0.039964766323872	TRUE	Active_Promoter	NA	NA	NA	NA	NA	NA
Nxpe5	chr5	138225898	138253363	0.156302	0.146187	NA	no_signal	NA	NA	NA	0.754706415915906	0.750984400746124	-0.00372201516978132	0.746314866128884	FALSE	0.0358786326230262	0.0342053367230377	-0.00167329589998851	0.510022110416664	FALSE	Other	NA	NA	NA	NA	NA	NA
Kpna7	chr5	144983519	145084030	0.33072	0.265011	-0.183218	quantifiable	NA	NA	NA	0.760045720039014	0.761472082777048	0.00142636273803376	0.758680650215443	FALSE	0.0496402117651111	0.0436581964125125	-0.00598201535259857	2.28898935486964e-06	TRUE	Other	NA	NA	NA	NA	NA	NA
Wdr95	chr5	149528679	149611894	0.65455	0.593645	-0.104112	quantifiable	0.0482480669614237	0.932541803074656	18	0.736834262447274	0.730343826812351	-0.00649043563492246	0.0251603170722835	TRUE	0.0837976177838616	0.0841375799645386	0.000339962180676945	0.721098883548569	FALSE	Repressed_Promoter	NA	NA	0.139032981256081	0.507553829139673	-0.157940269176848	0.4064627233992
B3glct	chr5	149678230	149762599	0.469965	0.413025	-0.124214	quantifiable	NA	NA	NA	0.829612157922635	0.826278447327903	-0.00333371059473198	0.114766984307049	FALSE	0.0631158094185669	0.0586328621904405	-0.00448294722812638	0.000507262471846769	TRUE	Other	NA	NA	NA	NA	0.117412409238303	0.468343598012218
N4bp2l2	chr5	150599932	150665612	0.311971	0.212841	-0.297364	one_condition	-0.00332411614779294	0.827980062304906	3	0.663751998160847	0.703391932255578	0.039639934094731	1.42699036646565e-26	TRUE	0.228574792713588	0.199630794989565	-0.0289439977240223	2.99857139563229e-18	TRUE	Other	0.0373517451959493	0.805515201653022	NA	NA	NA	NA
1700069L16Rik	chr5	113692422	113724772	0.744946	0.669342	-0.117679	quantifiable	-0.129977619450588	0.876244000197748	5	0.619333565496192	0.641892325641801	0.0225587601456088	4.7004988130466e-07	TRUE	0.193729427752174	0.179449221329863	-0.0142802064223104	0.000107550121099101	TRUE	Other	-0.0130530383621942	0.941805816040502	NA	NA	NA	NA
Gm9758	chr5	14910122	14914899	2.421166	1.607594	-0.531172	quantifiable	NA	NA	NA	0.710359152702167	0.704969460786246	-0.00538969191592087	0.817833805743201	FALSE	0.0259669554377007	0.0318454902552157	0.00587853481751498	0.320209880420316	FALSE	Other	-0.046236872833657	0.794228928953668	NA	NA	NA	NA
Speer4c2	chr5	15652286	15657059	2.635203	1.917311	-0.417756	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pttg1ip2	chr5	5437827	5479143	0.573175	0.407495	-0.33792	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Drc1	chr5	30281388	30366695	0.498338	0.702523	0.360816	quantifiable	-0.0116502437678776	0.9325146335922	9	0.735491220911301	0.7256846367336	-0.00980658417770053	0.0230100891022204	TRUE	0.114824378810803	0.1251585809207	0.0103342021098963	0.00134730798890303	TRUE	Other	-0.0097942205254879	0.960869159817667	NA	NA	0.59266207722622	1.09644823983584e-07
Lrrc43	chr5	123489305	123508205	1.286983	1.232921	-0.052699	quantifiable	NA	NA	NA	0.643296546387416	0.629066050945809	-0.0142304954416076	0.0274666755642438	TRUE	0.115017299184135	0.115527429277296	0.00051013009316124	0.899400094632317	FALSE	Repressed_Promoter	NA	NA	NA	NA	NA	NA
Wee2	chr6	40439088	40466813	1.313016	2.297027	0.715261	quantifiable	0.0171775630367885	0.930897271164571	2	0.695775106931932	0.710776123662157	0.0150010167302257	0.00379674722413988	TRUE	0.099337570560212	0.10464612033504	0.00530854977482777	0.117728170563096	FALSE	Other	NA	NA	NA	NA	0.47657478395353	0.000791812317965535
Ssbp1	chr6	40471352	40484700	0.696898	1.02223	0.438001	quantifiable	0.0167812138846212	0.944272651799287	1	0.640223216040711	0.675607125908629	0.0353839098679181	4.18866596086601e-07	TRUE	0.133422434320929	0.105618541584618	-0.0278038927363115	1.17952359146715e-08	TRUE	Active_Promoter	-0.115208366885945	0.468205731804237	0.664863922327836	0.000461692584291801	NA	NA
Gm1070	chr6	71293765	71302880	1.238571	1.47462	0.216374	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2310040G24Rik	chr6	86483376	86488227	0.756465	1.523361	0.836076	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4930590J08Rik	chr6	91904233	91950725	1.299781	1.10694	-0.195728	quantifiable	-0.0380888650831142	0.938142660644044	10	0.7618461749932	0.74352608112046	-0.0183200938727393	4.21285807295872e-07	TRUE	0.093078541227092	0.105066237847825	0.0119876966207334	1.26947779419581e-06	TRUE	Repressed_Promoter	NA	NA	NA	NA	-0.499326965460011	0.00890611634025829
Tatdn2	chr6	113697050	113711069	0.604185	0.437355	-0.32619	quantifiable	-0.00570787695923549	0.914545630307133	4	0.697887754372729	0.724554602790781	0.0266668484180521	0.0005541148321391	TRUE	0.159574749238817	0.135339615976828	-0.0242351332619894	8.24723026090036e-05	TRUE	Other	NA	NA	NA	NA	-0.00758212311129313	0.977237797651015
Tsen2	chr6	115544664	115578628	0.552146	0.427814	-0.253209	quantifiable	-0.0427178727109633	0.808343887915266	20	0.81783206846644	0.831192067187239	0.0133599987207988	0.000794408285811826	TRUE	0.0933157644746281	0.074077695648161	-0.0192380688264671	2.90522673400559e-12	TRUE	Other	-0.255563065644156	0.188998000434133	0.067017087377187	0.782745084159295	0.0162944577733273	0.920826623591761
Gm10319	chr6	122136628	122152016	0.267349	0.12073	-0.516022	one_condition	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Clec4b2	chr6	123172893	123204671	0.114423	0.087716	NA	no_signal	-0.00716532039773193	0.980646240627304	1	0.789006300824447	0.776172346042868	-0.0128339547815788	0.0253478713204235	TRUE	0.0117853270616435	0.0107630472593928	-0.00102227980225073	0.613614947711351	FALSE	Other	NA	NA	NA	NA	NA	NA
Lpar5	chr6	125067920	125082472	1.243582	1.920912	0.548648	quantifiable	0.0822696959534061	1	3	0.610878813469847	0.643658617024059	0.0327798035542121	6.33121069308123e-06	TRUE	0.189249223842239	0.166311525516222	-0.0229376983260174	9.8742353040138e-05	TRUE	Other	-1.22681352222291	7.90639858951166e-08	NA	NA	NA	NA
Cracr2a	chr6	127561338	127674248	1.340855	1.073349	-0.27118	quantifiable	-0.00658413029911948	0.960464991582554	44	0.72652725961562	0.710945784327981	-0.0155814752876393	4.84240664116461e-10	TRUE	0.0933123407069614	0.0976721719701048	0.00435983126314339	0.00600808300685402	TRUE	Repressed_Promoter	NA	NA	-0.379052071577077	0.0460794762201801	-0.156739438229857	0.366295851646217
Prmt8	chr6	127689011	127769472	1.630094	1.659102	0.022442	quantifiable	-0.0392202384686535	0.956149958815873	18	0.65609517341122	0.615723858241748	-0.0403713151694726	3.98858443242392e-44	TRUE	0.178193844633105	0.200275976809716	0.0220821321766111	5.77481030559434e-21	TRUE	Active_Promoter	1.10140175310009	3.72536579813936e-10	NA	NA	-0.17681487971667	0.209257579297546
Clec2m	chr6	129322164	129331796	0.880005	0.779193	-0.138643	quantifiable	NA	NA	NA	0.645554364248942	0.63527603903875	-0.0102783252101916	0.38761561212602	FALSE	0.039551162593319	0.0504268597045066	0.0108756971111876	0.00551672167842547	TRUE	Other	NA	NA	NA	NA	NA	NA
A630073D07Rik	chr6	132625111	132651526	0.161157	0.109764	NA	no_signal	0.0704792891495165	1	1	0.75244900541268	0.727924189175678	-0.0245248162370011	0.000391660161483364	TRUE	0.00839041504878579	0.0079448690938805	-0.000445545954905284	0.80638370530191	FALSE	Other	NA	NA	NA	NA	NA	NA
Smim10l1	chr6	133104909	133110899	1.095674	1.35673	0.26109	quantifiable	-0.0286361136575083	0.703781209038789	4	0.398842035333212	0.458997260078908	0.0601552247456959	4.55361875158219e-06	TRUE	0.212283545793492	0.165957366644742	-0.0463261791487501	5.79915943146282e-06	TRUE	Active_Promoter	0.0383180191294411	0.828429013204371	NA	NA	0.96685199012363	1.8477146503797e-13
Lockd	chr6	134929092	134956798	0.71001	1.160075	0.569308	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Apold1	chr6	134981718	134986836	3.013291	4.788489	0.631334	quantifiable	NA	NA	NA	0.651665576933081	0.646052265743525	-0.00561331118955599	0.585224331463177	FALSE	0.142437027612518	0.123969916909341	-0.0184671107031772	0.0286505720109606	TRUE	Other	-0.295847894488379	0.122105739416657	NA	NA	0.392483885855198	0.0141131810633555
1700073E17Rik	chr6	145391426	145392166	2.082554	1.082803	-0.821501	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Prb1b	chr6	132311590	132314757	0.247424	0.258799	0.034671	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Prb1a	chr6	132206795	132210521	0.416091	0.218557	-0.536226	one_condition	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sbk3	chr7	4965260	4971168	0.550049	0.430142	-0.244113	quantifiable	NA	NA	NA	0.783951915947291	0.788867299607297	0.00491538366000621	0.917512068358147	FALSE	0.0343575980715232	0.0303013041254263	-0.00405629394609696	0.717989488169901	FALSE	Other	NA	NA	NA	NA	NA	NA
Sbk2	chr7	4940512	4964406	0.656752	0.655052	-0.0028	quantifiable	NA	NA	NA	0.726203848216958	0.72792011618577	0.00171626796881119	0.716062993124838	FALSE	0.0572502095280308	0.051952177833216	-0.00529803169481487	0.0360439495633136	TRUE	Other	NA	NA	NA	NA	NA	NA
Vmn2r43	chr7	8244348	8260599	0.151652	0.089124	NA	no_signal	NA	NA	NA	0.577802938642018	0.593812314133944	0.0160093754919257	0.409209437228665	FALSE	0.0101571745928899	0.00602949775530153	-0.00412767683758834	0.195983897805029	FALSE	Other	NA	NA	NA	NA	NA	NA
Rnf225	chr7	12927416	12931072	1.343984	2.386032	0.736541	quantifiable	-0.195173618388798	0.42046487391506	1	0.531071761889197	0.634333271988434	0.103261510099238	1.3341542356473e-14	TRUE	0.255742964611689	0.223952822687074	-0.0317901419246146	0.0104930008760497	TRUE	Other	-1.43233051344141	7.16102478031504e-13	NA	NA	0.461874420641843	0.0197681233673272
Gipr	chr7	19156061	19166127	1.726037	2.276892	0.359555	quantifiable	-0.0190579120820174	0.99807992634033	7	0.504950101859099	0.48298088631675	-0.021969215542349	0.00697554156566133	TRUE	0.116843654107475	0.113429446713596	-0.00341420739387981	0.483778098145316	FALSE	Other	NA	NA	1.75472679511331	8.99328880372137e-09	NA	NA
Ovol3	chr7	30233439	30235725	0.978229	0.896253	-0.102219	quantifiable	0.058824003800772	0.794292064219789	1	0.603264648319826	0.642376059153206	0.0391114108333804	0.00279646010815403	TRUE	0.194337425305867	0.197219679331278	0.00288225402541076	0.858644700266329	FALSE	Other	NA	NA	NA	NA	NA	NA
Slc6a16	chr7	45241085	45273367	0.473803	0.389846	-0.186015	quantifiable	NA	NA	NA	0.7623741907844	0.753575698476723	-0.00879849230767638	0.0727538266948067	FALSE	0.0766135608786801	0.0874480720559319	0.0108345111772518	6.82014074690246e-05	TRUE	Repressed_Promoter	NA	NA	NA	NA	NA	NA
Alg8	chr7	97371606	97392185	1.213329	3.05401	1.191554	quantifiable	0.0950553196038685	0.85199308527576	5	0.73093722854968	0.753570748709009	0.0226335201593282	1.32413577846125e-05	TRUE	0.0840171670680205	0.103246854270008	0.019229687201988	5.11118113513887e-09	TRUE	Other	NA	NA	NA	NA	NA	NA
B230311B06Rik	chr7	118592328	118596838	2.710401	4.053874	0.54441	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dnah3	chr7	119922671	120095280	0.48253	0.499767	0.034959	quantifiable	-0.0342983207516264	0.314344351603693	7	0.799133847300835	0.793297718224379	-0.00583612907645581	0.0047465066409959	TRUE	0.0622512901146055	0.0728790292809083	0.0106277391663029	1.28649188032254e-18	TRUE	Other	NA	NA	NA	NA	NA	NA
Taok2	chr7	126865678	126884703	0.527193	0.369994	-0.340658	quantifiable	NA	NA	NA	0.596674540995113	0.598427518194644	0.00175297719953094	0.921111905128993	FALSE	0.177793259392762	0.161701224593236	-0.0160920347995262	0.00188611350805869	TRUE	Other	0.202851781414812	0.18608582328845	NA	NA	NA	NA
Cdiptos	chr7	126971722	126976098	0.714484	0.566754	-0.248188	quantifiable	0.0934702393309414	0.703959815669995	1	0.563739708591383	0.621781963626858	0.0580422550354751	4.02443083777271e-05	TRUE	0.145049912292692	0.106813974500688	-0.0382359377920048	5.80706839074738e-05	TRUE	Other	-0.0218363480879948	0.876367520014685	NA	NA	NA	NA
Itgad	chr7	128154376	128223816	0.58561	0.410771	-0.352846	quantifiable	-0.0212144862658919	0.91919258177609	1	0.786617787634592	0.777339268201243	-0.00927851943334856	0.00154520738244893	TRUE	0.0527787788023655	0.0548657907764035	0.00208701197403804	0.286703812649267	FALSE	Other	NA	NA	NA	NA	NA	NA
Plpp4	chr7	129257031	129391412	0.503225	0.437532	-0.137336	quantifiable	0.037804839419752	0.707773370869528	30	0.772039045493929	0.762527103686393	-0.0095119418075359	3.37027067721439e-05	TRUE	0.0737382343673411	0.0878955668459369	0.0141573324785958	3.79966057375962e-23	TRUE	Repressed_Promoter	NA	NA	-0.287873585537913	0.178203486419336	NA	NA
Spef1l	chr7	139972303	139978755	1.414009	1.573127	0.134043	quantifiable	NA	NA	NA	0.798937183317996	0.79069517334176	-0.00824200997623614	0.39930420957373	FALSE	0.0563175272480773	0.0624682357790723	0.00615070853099499	0.246215997444795	FALSE	Other	NA	NA	NA	NA	0.164909222845172	0.369617482941699
Usp17lb	chr7	104840257	104842603	0.283905	0.206076	-0.241918	one_condition	NA	NA	NA	0.85810587141349	0.868415275594009	0.0103094041805192	0.748424879705777	FALSE	0.0118811061434012	0.0124372715698726	0.00055616542647135	0.909814504033297	FALSE	Other	NA	NA	NA	NA	NA	NA
Gm26705	chr7	99260481	99267218	0.504403	0.884201	0.607976	quantifiable	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scgb2b2	chr7	31290508	31304977	0.112521	0.091273	NA	no_signal	NA	NA	NA	0.807616535306326	0.796805201451329	-0.0108113338549974	0.218365742440386	FALSE	0.00700406100966481	0.00740890243883809	0.000404841429173283	0.902859037232096	FALSE	Other	NA	NA	NA	NA	NA	NA
Mrgprg	chr7	143763710	143766993	4.591683	3.490426	-0.374936	quantifiable	NA	NA	NA	0.63182267599857	0.642918675096672	0.0110959990981019	0.748844132764574	FALSE	0.0732219576180451	0.0857424248564243	0.0125204672383792	0.277703582143588	FALSE	Repressed_Promoter	NA	NA	-0.573954846418586	0.0115801156373328	-0.411214054353503	0.0455765139690949
Brsk1	chr7	4690604	4715997	0.428618	0.332125	-0.23228	quantifiable	-0.0657877328587626	0.864036737360038	4	0.679277953253591	0.690654565023183	0.0113766117695924	0.0160843759344723	TRUE	0.131263985194451	0.105527560351086	-0.0257364248433647	7.57456127233339e-16	TRUE	Other	0.226589621120165	0.119128346518009	NA	NA	NA	NA
Lmtk3	chr7	45783738	45804144	1.042335	0.876628	-0.202979	quantifiable	NA	NA	NA	0.566230674946476	0.573681532054781	0.00745085710830473	0.285874491878522	FALSE	0.149261851601071	0.127167822876538	-0.0220940287245329	2.98217741025926e-07	TRUE	Active_Promoter	NA	NA	NA	NA	-0.33888553931237	0.108788110102647
Zbtb2	chr10	4367075	4388108	0.926442	0.927255	0.001023	quantifiable	-0.0158260898860695	0.779559414564243	5	0.682843290472018	0.698536349454243	0.0156930589822245	0.00243967798987035	TRUE	0.18042545082637	0.153818931181434	-0.0266065196449354	1.05356981326505e-11	TRUE	Active_Promoter	0.420219661602343	0.00907449131068012	NA	NA	0.188265310128752	0.192362475030852
E030018B13Rik	chr7	63916857	63920539	1.436575	1.476479	0.034335	quantifiable	NA	NA	NA	0.209327611386435	0.234414380428925	0.0250867690424896	0.157913322877088	FALSE	0.382828772534655	0.376217598244951	-0.00661117428970354	0.898462719560151	FALSE	Other	-0.12455000832112	0.356049153258954	NA	NA	0.248096758767837	0.2171787665405
Defa39	chr8	21702519	21703645	0.541005	0.297247	-0.556839	quantifiable	NA	NA	NA	0.804942127350432	0.863254093784334	0.0583119664339021	0.0357867069781342	TRUE	0.0196549129548515	0.0151894731430771	-0.00446543981177436	0.612856140584886	FALSE	Other	NA	NA	NA	NA	NA	NA
Adam26b	chr8	43519762	43528106	0.435613	0.26795	-0.425931	quantifiable	NA	NA	NA	0.869227580265769	0.859275346115195	-0.009952234150574	0.236791235520915	FALSE	0.019809994637275	0.0218610720792749	0.00205107744199984	0.647359704999529	FALSE	Other	NA	NA	NA	NA	NA	NA
Cep44	chr8	56531522	56551047	0.622237	0.823543	0.309113	quantifiable	-0.0112865941461668	1	3	0.794479598393715	0.775237092335239	-0.0192425060584764	5.35098735970024e-06	TRUE	0.0624901296401919	0.0494951951472592	-0.0129949344929328	2.79387427349822e-07	TRUE	Active_Promoter	0.133830026130409	0.338084312258057	NA	NA	NA	NA
Ano8	chr8	71476019	71485963	1.143922	1.435386	0.279362	quantifiable	NA	NA	NA	0.615187283857385	0.623283992448056	0.00809670859067135	0.496780114221041	FALSE	0.165434241742917	0.143643876994384	-0.0217903647485329	0.000187792618719628	TRUE	Other	NA	NA	NA	NA	NA	NA
Unc13a	chr8	71624417	71671757	1.664945	1.412442	-0.207462	quantifiable	-0.0952421843153928	0.450634533441833	11	0.536469861803173	0.52558273364829	-0.0108871281548829	0.0428040658468521	TRUE	0.17518632188199	0.147154668303812	-0.0280316535781782	6.17695814206115e-17	TRUE	Active_Promoter	0.0269953921631692	0.875695048468364	NA	NA	0.289388994141021	0.0775774211554573
Zfp882	chr8	71908608	71916354	0.287263	0.431504	0.36089	quantifiable	NA	NA	NA	0.59349108957216	0.612667187213855	0.0191760976416953	0.0768911184159896	FALSE	0.136693947542998	0.12320020073292	-0.0134937468100784	0.0644782380020269	FALSE	Active_Promoter	0.168167740182225	0.327901222978783	NA	NA	NA	NA
