gene_name	compartment	shift	mean_ctrl_pc1	difference	mc_diff	hmc_diff	total_diff	mc_ctrl_level	mc_mut_level	hmc_ctrl_level	hmc_mut_level	mc_sig	hmc_sig
Il18bp	A	Stable	1.58133333333333	-0.162	0.035863395160811	0.00333385762233299	0.039197252783144	0.379390530823583	0.415253925984394	0.19640773766814	0.199741595290473	FALSE	FALSE
Il18r1	B	Stable	-0.914333333333333	-0.133666666666667	-0.00376823483484767	-9.47846859292167e-05	-0.00386301952077689	0.839713484575978	0.83594524974113	0.0382692322768465	0.0381744475909173	FALSE	FALSE
Il18rap	B	Stable	-0.994333333333333	-0.0820000000000001	-0.000815584647533285	0.00406442120944056	0.00324883656190727	0.722231784315823	0.721416199668289	0.0647671310723382	0.0688315522817788	FALSE	FALSE
Il19	A	Stable	0.757	-0.196666666666667	0.0216304792980974	-0.0267016785906498	-0.0050711992925524	0.700960095696432	0.72259057499453	0.211810479868146	0.185108801277496	TRUE	TRUE
Il1a	A	Stable	0.949333333333333	-0.200333333333334	0.00833693226432863	-0.00398777348459064	0.00434915877973799	0.795417285247656	0.803754217511984	0.0407765134174106	0.03678873993282	FALSE	FALSE
Il1b	A	Stable	0.537333333333333	-0.217666666666667	0.00658181892834553	-0.000578728688425116	0.00600309023992041	0.750240547042925	0.756822365971271	0.0549511529695058	0.0543724242810806	FALSE	FALSE
Il1f10	B	Stable	-0.732666666666667	-0.0300000000000001	-0.0313614769377143	0.0123393903826532	-0.0190220865550611	0.819090623433175	0.787729146495461	0.0451669391081776	0.0575063294908308	FALSE	FALSE
Il1r1	A	A to B	0.110333333333333	-0.411	-0.000786668162199855	-0.00774304423783224	-0.0085297124000321	0.770255778964403	0.769469110802203	0.0866312007229342	0.078888156485102	FALSE	TRUE
Il1r2	A	Stable	0.784	-0.221333333333334	0.000332177359444907	-0.0022241887870057	-0.00189201142756079	0.751463114605166	0.751795291964611	0.0710199335931796	0.0687957448061739	FALSE	FALSE
Il1rap	B	Stable	-0.952333333333333	0.238666666666667	-0.0104840345832581	0.00776338731968912	-0.00272064726356898	0.766229368308401	0.755745333725143	0.0729956944829159	0.080759081802605	TRUE	TRUE
Il1rapl1	A	A to B	1.35866666666667	-0.589333333333333	0.0312117249676287	-0.0390547356191869	-0.0078430106515582	0.717217787736949	0.748429512704577	0.107941081646013	0.0688863460268256	TRUE	TRUE
Il1rapl2	B	Stable	-1.00833333333333	0.0233333333333334	-0.00546116383523731	9.10396225151378e-05	-0.00537012421272217	0.780824328140195	0.775363164304958	0.0261989897468164	0.0262900293693316	TRUE	FALSE
Il1rl1	B	Stable	-0.832333333333333	-0.155333333333333	-0.0137794225222956	0.00594979640434141	-0.00782962611795419	0.834198631988733	0.820419209466437	0.0437415002501437	0.049691296654485	TRUE	TRUE
Il1rl2	B	A to B	-0.306666666666667	-0.344	-0.0109809650514657	0.00515783760348662	-0.00582312744797908	0.739921510198395	0.72894054514693	0.0525400973958924	0.057697934999379	TRUE	TRUE
Il1rn	B	Stable	-0.617666666666667	0.00900000000000011	-0.00129383098554547	-0.00448542185978269	-0.00577925284532816	0.795651047973896	0.794357216988351	0.0410229459790851	0.0365375241193024	FALSE	FALSE
Il2	B	Stable	-0.599	-0.0983333333333334	-0.0148540779225006	-0.0087820966016967	-0.0236361745241973	0.879524088257597	0.864670010335096	0.034166013714056	0.0253839171123593	FALSE	FALSE
Il20	A	Stable	0.681666666666667	-0.195333333333333	-0.0118277928563065	0.0201718623811372	0.0083440695248307	0.870870328616011	0.859042535759705	0.0367730300505227	0.0569448924316599	FALSE	TRUE
Il20ra	B	Stable	-0.601666666666667	-0.0439999999999999	-0.00262601963190434	-0.00237959376828885	-0.00500561340019319	0.797429450011534	0.794803430379629	0.0580830988694795	0.0557035051011906	FALSE	FALSE
Il20rb	A	Stable	1.52166666666667	-0.144333333333334	0.0751685274988723	-0.0169716033312747	0.0581969241675976	0.537969999362615	0.613138526861487	0.258949276288363	0.241977672957088	TRUE	TRUE
Il21	B	Stable	-0.481333333333333	-0.11	-0.000190885295634269	0.00603213348532353	0.00584124818968926	0.733900752710526	0.733709867414892	0.0540267936931814	0.060058927178505	FALSE	FALSE
Il21r	A	Stable	0.663333333333333	0.193333333333333	0.00334263653206179	0.00330716685686666	0.00664980338892845	0.777250752974407	0.780593389506469	0.0727870441952699	0.0760942110521366	FALSE	FALSE
Il22	B	Stable	-0.759333333333333	-0.117333333333333	0.0360166501454835	-0.0238389273319503	0.0121777228135332	0.779116942306535	0.815133592452019	0.125881730257939	0.102042802925989	TRUE	TRUE
Il22ra1	A	Stable	0.883333333333333	0.121333333333333	-0.0173226498195054	0.0197545935304222	0.0024319437109168	0.741938464099412	0.724615814279906	0.129663428135692	0.149418021666115	TRUE	TRUE
Il22ra2	A	Stable	0.011	-0.170666666666667	0.000695484695742765	0.00169457518297592	0.00239005987871868	0.847687853936896	0.848383338632639	0.039594534654337	0.0412891098373129	FALSE	FALSE
Il23a	A	Stable	1.35666666666667	0.0459999999999999	0.107517560545277	0.00636199326183451	0.113879553807112	0.307427049377012	0.414944609922289	0.238649078425003	0.245011071686838	TRUE	FALSE
Il23r	B	Stable	-1.047	-0.0149999999999999	-0.0140467623038228	0.00460985571667572	-0.00943690658714708	0.767245193734925	0.753198431431102	0.046975294523299	0.0515851502399747	TRUE	TRUE
Il24	A	Stable	0.837	-0.147666666666667	-0.00644511452641072	-0.00254644828198504	-0.00899156280839576	0.751736229763488	0.745291115237077	0.10365572813918	0.101109279857195	FALSE	FALSE
Il27ra	A	Stable	1.48666666666667	0.0136666666666664	-0.000180740328273976	0.00145994032766802	0.00127919999939404	0.71725471584028	0.717073975512005	0.080378833023631	0.0818387733512991	FALSE	FALSE
Il2ra	B	Stable	-0.806	-0.105	-0.000264536515431679	-0.00281896234217087	-0.00308349885760255	0.743696348810466	0.743431812295035	0.0490919182229413	0.0462729558807704	FALSE	FALSE
Il2rb	A	Stable	1.54933333333333	0.0599999999999998	0.010372404371004	0.00902265540216907	0.0193950597731731	0.649682326627578	0.660054730998582	0.223279870557419	0.232302525959588	FALSE	FALSE
Il3	A	Stable	0.977	0.0119999999999999	0.0317230070508204	-0.0073482867392729	0.0243747203115475	0.760299378237694	0.792022385288514	0.0492247830512531	0.0418764963119802	FALSE	FALSE
Il31	A	Stable	1.26066666666667	0.0683333333333331	-0.00546028334581128	-0.000970416584457505	-0.00643069993026878	0.804330295864395	0.798870012518583	0.0578385998625969	0.0568681832781394	FALSE	FALSE
Il31ra	A	Stable	0.186666666666667	-0.153666666666667	-0.000881955152024938	-0.000912016898640983	-0.00179397205066592	0.754023128939603	0.753141173787578	0.0688681030813149	0.067956086182674	FALSE	FALSE
Il33	B	Stable	-0.670666666666667	-0.0339999999999998	-0.010998618821233	0.000221430342896935	-0.0107771884783361	0.71373473724306	0.702736118421827	0.0591222014809364	0.0593436318238333	TRUE	FALSE
Il34	A	Stable	1.55233333333333	-0.0246666666666669	-0.00678701397405379	0.00244699307635447	-0.00434002089769932	0.736224035317895	0.729437021343842	0.0829213333183868	0.0853683263947413	TRUE	FALSE
Il3ra	A	Stable	0.338666666666667	-0.295666666666667	0.00146160331413392	-0.0180580459959982	-0.0165964426818643	0.617970483611959	0.619432086926093	0.101633573055986	0.083575527059988	FALSE	TRUE
Il4	A	Stable	1.252	0.0439999999999997	-0.0175531030895612	-0.0226988149612158	-0.040251918050777	0.669550165967448	0.651997062877887	0.12372175154532	0.101022936584104	FALSE	TRUE
Il4i1	A	Stable	1.18233333333333	-0.0803333333333335	-0.00925689942364827	-0.0155140296779561	-0.0247709291016044	0.424714440946857	0.415457541523208	0.176103098080012	0.160589068402056	FALSE	TRUE
Il4ra	A	Stable	0.717666666666667	0.152	-0.0212813561661614	-0.00176306389560346	-0.0230444200617649	0.703372594046269	0.682091237880107	0.167078726698511	0.165315662802907	TRUE	FALSE
Il5	A	Stable	0.940333333333333	0.12	0.000691539137459563	-0.0119450060424664	-0.0112534669050068	0.676983913912807	0.677675453050267	0.0901410223518242	0.0781960163093579	FALSE	FALSE
Il5ra	A	Stable	0.006	-0.234666666666667	0.00723235951811763	-0.0040169986545317	0.00321536086358593	0.774491952723042	0.78172431224116	0.0388932567659447	0.034876258111413	FALSE	TRUE
Il6	A	Stable	0.61	-0.142	-0.0127300497956125	-0.00751265730467786	-0.0202427071002904	0.681955521652896	0.669225471857283	0.0950680968538613	0.0875554395491834	FALSE	FALSE
Il6ra	A	Stable	1.35	0.0726666666666665	-0.0158107996273986	0.00202490977914663	-0.013785889848252	0.70555702061173	0.689746220984332	0.104283690340647	0.106308600119794	TRUE	FALSE
Il6st	A	Stable	1.268	-0.121	0.0226115138700446	-0.0282417414890976	-0.005630227619053	0.721781050007755	0.7443925638778	0.136690532483161	0.108448790994064	TRUE	TRUE
Il7	A	Stable	0.260333333333333	-0.0160000000000001	-0.00314946679309203	-0.000429746387579699	-0.00357921318067173	0.805392548205981	0.802243081412889	0.0744586516403316	0.074028905252752	FALSE	FALSE
Il7r	B	Stable	-1.15366666666667	0.0533333333333334	-0.000589701272021403	-0.0030027832481619	-0.0035924845201833	0.840586874207379	0.839997172935357	0.0378079895320067	0.0348052062838448	FALSE	FALSE
Il9	A	Stable	0.804333333333333	0.248333333333333	-0.00352332339388262	0.0142593717938441	0.0107360483999615	0.810337227443777	0.806813904049895	0.0798899344234269	0.094149306217271	FALSE	FALSE
Il9r	A	Stable	0.353333333333333	0.122333333333333	0.000769816766017173	0.00174288270741513	0.0025126994734323	0.746560588813827	0.747330405579845	0.127079544659372	0.128822427366787	FALSE	FALSE
Ildr1	B	Stable	-0.806666666666667	-0.0633333333333333	-0.00361494464125023	-0.00620321364524296	-0.00981815828649319	0.757973755588584	0.754358810947333	0.0707660879148638	0.0645628742696208	FALSE	TRUE
Ildr2	A	Stable	0.357666666666667	0.0789999999999999	-0.00816250423902143	0.00634978446937563	-0.0018127197696458	0.739442277366696	0.731279773127674	0.123544737328067	0.129894521797443	TRUE	TRUE
Ilf3	A	Stable	1.49133333333333	-0.0653333333333336	0.0255470964381617	-0.0225827867276778	0.0029643097104839	0.628918445379363	0.654465541817524	0.210066965007988	0.18748417828031	TRUE	TRUE
Ilkap	A	Stable	1.58266666666667	-0.00233333333333363	0.039807188161173	-0.0439126369540938	-0.0041054487929208	0.616618906008288	0.656426094169461	0.209380972635501	0.165468335681407	TRUE	TRUE
Ilrun	A	Stable	1.438	-0.047666666666667	0.0303937910106651	-0.0277237669150585	0.0026700240956066	0.519366886415936	0.549760677426601	0.285779714381894	0.258055947466835	TRUE	TRUE
Ilvbl	A	Stable	1.05366666666667	-0.244333333333333	0.0984403817414369	-0.0362412554749499	0.062199126266487	0.450587345465917	0.549027727207354	0.1890770300454	0.15283577457045	TRUE	TRUE
Immp1l	A	Stable	0.809	-0.244333333333334	0.0492247846390952	-0.0480261657516456	0.0011986188874496	0.696743251964312	0.745968036603407	0.174855863505542	0.126829697753896	TRUE	TRUE
Immp2l	A	Stable	0.265333333333333	0.045	0.00307721695073992	-0.00569430971195878	-0.00261709276121886	0.780123559827283	0.783200776778023	0.0991809788693816	0.0934866691574228	TRUE	TRUE
Immt	A	Stable	1.558	-0.0210000000000003	0.0160019606347716	-0.0172810791827606	-0.001279118547989	0.770345592990894	0.786347553625665	0.13397417593274	0.116693096749979	TRUE	TRUE
Imp3	A	Stable	1.51966666666667	0.0386666666666666	0.00028581139537758	-0.00141158203081189	-0.00112577063543431	0.000672043010752688	0.000957854406130268	0.00318112474863047	0.00176954271781858	FALSE	FALSE
Impa2	A	Stable	1.649	-0.0486666666666667	0.00418258884943845	-0.0150355656607467	-0.0108529768113083	0.73218597934031	0.736368568189748	0.135994677771643	0.120959112110896	FALSE	TRUE
Impact	A	Stable	1.378	-0.000333333333333644	0.00620445015945714	-0.0133933104849819	-0.00718886032552476	0.756745825374796	0.762950275534253	0.0943576745615238	0.0809643640765419	FALSE	TRUE
Impdh1	A	Stable	1.46666666666667	0.0126666666666665	-0.011279937002927	-0.013026237285079	-0.024306174288006	0.690104336235967	0.67882439923304	0.119176007750824	0.106149770465745	FALSE	TRUE
Impdh2	A	Stable	1.442	-0.0866666666666669	-0.0109111247786128	-0.0199002405913184	-0.0308113653699312	0.625016766578151	0.614105641799538	0.164429729198518	0.1445294886072	FALSE	TRUE
Impg1	B	Stable	-1.20933333333333	0.00533333333333365	-0.0124237983006248	0.00696007532608675	-0.00546372297453805	0.762706872985662	0.750283074685038	0.0683917602489901	0.0753518355750768	TRUE	TRUE
Impg2	A	A to B	0.0623333333333333	-0.326333333333333	-0.00179323130067832	-0.00414818639559446	-0.00594141769627278	0.78565409320155	0.783860861900871	0.102281773200639	0.0981335868050441	FALSE	FALSE
Ina	A	Stable	1.64966666666667	-0.0176666666666668	-0.0302980324527288	-0.00864272869980326	-0.0389407611525321	0.506924735060314	0.476626702607585	0.219857787791606	0.211215059091802	TRUE	FALSE
Inafm2	A	Stable	1.627	-0.0483333333333336	0.109279954513345	0.0632220628037701	0.172502017317115	0.111137359466183	0.220417313979529	0.161272877369712	0.224494940173482	TRUE	TRUE
Inava	A	Stable	1.292	0.0833333333333333	-0.0382561060888471	0.0112159847883135	-0.0270401213005336	0.733151787057866	0.694895680969019	0.105360735978813	0.116576720767126	TRUE	TRUE
Incenp	A	Stable	0.321666666666667	-0.0323333333333334	-0.0045329485997283	-0.000936981771535901	-0.0054699303712642	0.78323679236597	0.778703843766242	0.0513170536494325	0.0503800718778966	FALSE	FALSE
Inf2	A	Stable	1.37866666666667	0.154333333333333	-0.0192743614850787	0.00478349801464095	-0.0144908634704378	0.709951634794644	0.690677273309565	0.18845941626887	0.193242914283511	TRUE	FALSE
Ing1	A	Stable	1.54933333333333	0.0543333333333328	0.0530777920527774	-0.0164424844070881	0.0366353076456893	0.496612229812704	0.549690021865481	0.184684946576154	0.168242462169065	TRUE	TRUE
Ing2	A	Stable	0.755666666666667	-0.186666666666667	0.0623911371518946	-0.045447556888895	0.0169435802629996	0.712521799111592	0.774912936263487	0.170796200927602	0.125348644038707	TRUE	TRUE
Ing3	A	Stable	0.998	-0.0530000000000001	0.044370321673922	-0.0386637162161512	0.0057066054577708	0.690231131197757	0.734601452871679	0.154714414757852	0.116050698541701	TRUE	TRUE
Ing4	A	Stable	1.39966666666667	-0.0430000000000003	0.020117624967121	-0.0298296125980012	-0.0097119876308802	0.615814027471328	0.635931652438449	0.15437449122077	0.124544878622769	TRUE	TRUE
Ing5	A	Stable	1.47733333333333	-0.0996666666666669	0.0105336928638063	-0.00686511243529828	0.00366858042850802	0.787007937377442	0.797541630241248	0.0806812946087289	0.0738161821734306	FALSE	FALSE
Inha	A	Stable	1.575	-0.00366666666666678	0.0325021300449297	-0.0226940339052393	0.0098080961396904	0.396565573306213	0.429067703351143	0.225088969724184	0.202394935818945	FALSE	FALSE
Inhba	B	Stable	-0.936	0.259	-0.00542934436090159	0.00566351272445931	0.00023416836355772	0.647272379362304	0.641843035001402	0.100450839301626	0.106114352026085	FALSE	FALSE
Inhbb	A	Stable	0.8	0.21	-0.0250439391666114	0.00812397639679618	-0.0169199627698152	0.56704016668328	0.541996227516669	0.150538842295893	0.158662818692689	TRUE	FALSE
Inhbc	A	Stable	1.49933333333333	0.0349999999999998	-0.00513241819522425	0.00843338782465439	0.00330096962943014	0.805796274609133	0.800663856413909	0.0689775704978643	0.0774109583225187	FALSE	TRUE
Inip	A	Stable	0.936	-0.182333333333333	0.0272403144843174	-0.00856752548320401	0.0186727890011134	0.604791455272198	0.632031769756515	0.115668323580672	0.107100798097468	TRUE	TRUE
Inka1	A	Stable	1.44333333333333	-0.00633333333333366	-0.0732964214043264	0.0433732714143079	-0.0299231499900185	0.718635202021578	0.645338780617251	0.18929402237514	0.232667293789448	TRUE	TRUE
Inka2	A	Stable	1.854	-0.0560000000000003	0.168496128492795	-0.0208849301519937	0.147611198340801	0.317328297435878	0.485824425928672	0.301180117733911	0.280295187581917	TRUE	TRUE
Inmt	A	Stable	0.974	-0.132	-0.038890837470538	-0.0111732950458984	-0.0500641325164364	0.746650774929445	0.707759937458907	0.0675191188976297	0.0563458238517313	TRUE	FALSE
Ino80	A	Stable	1.663	-0.0276666666666671	0.0237261258141919	-0.0270950623379151	-0.0033689365237232	0.765414667183782	0.789140792997974	0.129400079852556	0.102305017514641	TRUE	TRUE
Ino80c	A	Stable	1.11266666666667	0.0213333333333332	0.00216765673073582	-0.00851390189809509	-0.00634624516735927	0.678492874052986	0.680660530783722	0.0932346674986528	0.0847207656005578	FALSE	TRUE
Ino80d	A	Stable	1.30233333333333	-0.0503333333333337	0.0175654751828564	-0.0146487135511254	0.002916761631731	0.69885525120936	0.716420726392217	0.157692814870864	0.143044101319739	TRUE	TRUE
Ino80e	A	Stable	1.10533333333333	-0.199333333333333	0.00987270648673888	-0.0179212928406781	-0.00804858635393922	0.531522366319103	0.541395072805842	0.11704002758621	0.0991187347455315	FALSE	TRUE
Inpp1	A	Stable	1.22966666666667	-0.0633333333333336	0.0658081361788183	-0.042715784489494	0.0230923516893243	0.524994092034662	0.59080222821348	0.245166294507298	0.202450510017804	TRUE	TRUE
Inpp4a	A	Stable	1.60433333333333	0.0116666666666663	0.0340597842736523	-0.0152385085193515	0.0188212757543008	0.523436325887657	0.55749611016131	0.259070839634174	0.243832331114822	TRUE	TRUE
Inpp4b	A	Stable	0.527666666666667	0.0836666666666666	-0.00621367948396367	0.00671794731150502	0.00050426782754135	0.730417195763238	0.724203516279275	0.148918628814097	0.155636576125602	TRUE	TRUE
Inpp5a	A	Stable	1.56066666666667	-0.127666666666667	0.050810991172163	-0.0265384219982818	0.0242725691738812	0.505613763814019	0.556424754986182	0.283179745452393	0.256641323454112	TRUE	TRUE
Inpp5b	A	Stable	1.35533333333333	0.0166666666666663	0.0337199005283713	-0.0245189131698779	0.0092009873584934	0.630711345577893	0.664431246106265	0.169814296791748	0.14529538362187	TRUE	TRUE
Inpp5d	A	Stable	1.48466666666667	-0.0183333333333335	-0.0127890021570254	0.00923170398056947	-0.00355729817645593	0.766046915445903	0.753257913288877	0.0780424115872911	0.0872741155678606	TRUE	TRUE
Inpp5e	A	Stable	1.64	-0.0216666666666668	0.0468343516860952	-0.040424261663547	0.0064100900225482	0.502232078320735	0.54906643000683	0.261541858960663	0.221117597297116	TRUE	TRUE
Inpp5f	A	Stable	1.584	-0.134	0.0529054020548476	-0.0338847273128691	0.0190206747419785	0.642710901452801	0.695616303507649	0.163857186934386	0.129972459621517	TRUE	TRUE
Inpp5k	A	Stable	1.45233333333333	0.0229999999999997	0.0254677981828234	-0.022166585410671	0.0033012127721524	0.600994721901266	0.62646252008409	0.108689575562725	0.086522990152054	TRUE	TRUE
Inppl1	A	Stable	1.30233333333333	-0.0996666666666669	-0.00183074079288947	0.000491932674598489	-0.00133880811829098	0.665382620593918	0.663551879801028	0.109144244093099	0.109636176767698	FALSE	FALSE
Ins1	B	Stable	-1.03133333333333	-0.0393333333333331	0.0135418759203745	-0.00132894325461218	0.0122129326657623	0.77192466413302	0.785466540053394	0.0465587410330072	0.045229797778395	FALSE	FALSE
Ins2	A	Stable	0.488333333333333	0.12	-0.00910803481090805	-0.000484488902815369	-0.00959252371372342	0.802430923869445	0.793322889058537	0.0340911078164419	0.0336066189136265	TRUE	FALSE
Insc	B	Stable	-0.376666666666667	0.138333333333333	-0.00601673754172927	-0.00049161044761474	-0.00650834798934401	0.760660223163757	0.754643485622027	0.0894449352683789	0.0889533248207642	TRUE	FALSE
Insig1	A	Stable	1.28433333333333	-0.0793333333333335	0.052096054078638	-0.0537987287475054	-0.0017026746688674	0.499430758813563	0.551526812892201	0.231430623615899	0.177631894868394	TRUE	TRUE
Insig2	A	Stable	0.647333333333333	-0.227666666666667	0.0294242276306587	-0.0213199853058942	0.0081042423247645	0.600778781128867	0.630203008759525	0.190561184425718	0.169241199119823	TRUE	TRUE
Insl3	A	Stable	1.454	-0.0486666666666671	0.0188452795731136	-0.00783488524552577	0.0110103943275878	0.180883030221948	0.199728309795062	0.028167095001245	0.0203322097557192	FALSE	FALSE
Insl5	A	Stable	0.136666666666667	-0.02	-0.00727607574493461	-0.0025182934209557	-0.00979436916589031	0.872238983949611	0.864962908204677	0.0343304639591451	0.0318121705381894	FALSE	FALSE
Insl6	A	Stable	0.764666666666667	-0.127333333333333	-0.00592631814659483	0.000109254576555695	-0.00581706357003913	0.811482908410755	0.80555659026416	0.051392697801772	0.0515019523783277	FALSE	FALSE
Insm1	A	Stable	0.146333333333333	0.058	-0.199891936132699	-0.0754551423017625	-0.275347078434461	0.506503389231395	0.306611453098695	0.136327563248928	0.0608724209471658	TRUE	TRUE
Insm2	A	Stable	0.540666666666667	0.125666666666667	-0.0578300112053303	-0.0113978358722335	-0.0692278470775638	0.376171656642623	0.318341645437293	0.0719382185620128	0.0605403826897793	TRUE	FALSE
Insr	A	Stable	0.793666666666667	-0.0903333333333335	0.0247313768160672	-0.0214024268623426	0.0033289499537246	0.682840778291406	0.707572155107473	0.189091907149451	0.167689480287108	TRUE	TRUE
Insrr	A	Stable	1.281	0.176666666666667	-0.0155461825207347	0.00143127685848353	-0.0141149056622512	0.617622474474032	0.602076291953297	0.108820201299067	0.11025147815755	TRUE	FALSE
Insyn1	A	Stable	1.587	0.0379999999999998	0.0997172166808984	-0.0503344776698595	0.0493827390110389	0.44472621268351	0.544443429364409	0.346102293159044	0.295767815489185	TRUE	TRUE
Insyn2a	B	B to A	-0.098	0.441	-0.017935679287607	0.0156901847065893	-0.0022454945810177	0.790119712146127	0.77218403285852	0.10210255940839	0.117792744114979	TRUE	TRUE
Insyn2b	B	Stable	-1.16133333333333	0.067666666666667	-0.00858813842262274	0.0114844884475463	0.00289635002492356	0.708639538140248	0.700051399717626	0.103181314369408	0.114665802816954	TRUE	TRUE
Ints10	A	Stable	0.768333333333333	-0.282666666666667	0.0129864005113177	-0.0273857707609208	-0.0143993702496031	0.735899833152804	0.748886233664122	0.141687241438177	0.114301470677257	TRUE	TRUE
Ints13	A	Stable	1.19033333333333	-0.0786666666666668	0.0201095665417145	-0.0195408313788563	0.0005687351628582	0.779432592960238	0.799542159501953	0.117115526487728	0.0975746951088722	TRUE	TRUE
Ints14	A	Stable	1.419	-0.0170000000000002	0.0171549042127827	-0.0164788763018722	0.000676027910910499	0.759543198047555	0.776698102260338	0.109348398708847	0.0928695224069745	TRUE	TRUE
Ints2	A	Stable	1.08366666666667	-0.0593333333333336	0.0125938332626936	-0.0127030019495688	-0.000109168686875201	0.832427085754552	0.845020919017246	0.0781947191725855	0.0654917172230167	TRUE	TRUE
Ints3	A	Stable	1.66033333333333	-0.0573333333333336	0.00894443314950311	-0.0169660315246441	-0.00802159837514099	0.779739393497937	0.78868382664744	0.103581889040992	0.0866158575163477	TRUE	TRUE
Ints4	A	Stable	1.42266666666667	-0.262333333333333	0.0282834823433255	-0.0131051794889594	0.0151783028543661	0.75655379027362	0.784837272616946	0.110003288192523	0.0968981087035635	TRUE	TRUE
Ints6	A	Stable	1.66733333333333	-0.0736666666666671	0.0105841128744861	-0.0143357621100078	-0.0037516492355217	0.71349506715605	0.724079180030536	0.193186138844689	0.178850376734681	TRUE	TRUE
Ints6l	A	Stable	1.57133333333333	-0.0496666666666667	0.007466994574575	-0.0116743296532637	-0.0042073350786887	0.689257361808446	0.69672435638302	0.150277752338653	0.138603422685389	FALSE	TRUE
Ints7	A	Stable	1.49166666666667	0.0159999999999998	0.0115362033255372	-0.0123401950282051	-0.0008039917026679	0.782144115067279	0.793680318392816	0.0995016822277732	0.0871614871995681	TRUE	TRUE
Ints8	A	Stable	0.790666666666667	-0.162333333333333	0.0213684539100818	-0.0246856218059703	-0.0033171678958885	0.716799583552992	0.738168037463074	0.156447848792731	0.131762226986761	TRUE	TRUE
Ints9	A	Stable	1.67233333333333	-0.100333333333334	0.00721898251603159	-0.018148103135957	-0.0109291206199254	0.748322458720619	0.75554144123665	0.127233657072514	0.109085553936557	TRUE	TRUE
Invs	A	Stable	1.012	0.0439999999999999	-0.00396140238157727	-0.00673663469774695	-0.0106980370793242	0.806299835116163	0.802338432734586	0.0793807802051062	0.0726441455073593	TRUE	TRUE
Ip6k1	A	Stable	1.44233333333333	-0.038666666666667	0.0549236396525798	-0.0419744657422842	0.0129491739102956	0.46213167617805	0.51705531583063	0.304894864595686	0.262920398853402	TRUE	TRUE
Ip6k2	A	Stable	1.46733333333333	-0.0870000000000003	0.000954198473282443	0.00234917127011123	0.00330336974339367	0	0.000954198473282443	0.00129533678756477	0.003644508057676	FALSE	FALSE
Ip6k3	A	Stable	1.134	-0.0600000000000002	0.00655473844049159	-0.00862735484480193	-0.00207261640431034	0.673421699213374	0.679976437653866	0.183847256116985	0.175219901272183	FALSE	FALSE
Ipcef1	A	Stable	1.572	-0.0986666666666669	0.0568334477097234	-0.030698555464076	0.0261348922456474	0.651693545101561	0.708526992811284	0.187911944228025	0.157213388763949	TRUE	TRUE
Ipmk	A	Stable	1.101	-0.0343333333333336	0.00993353247477802	-0.0161972710462918	-0.00626373857151378	0.705103391968319	0.715036924443097	0.135019464672985	0.118822193626693	TRUE	TRUE
Ipo11	A	Stable	1.36133333333333	-0.110666666666667	0.0127776487317529	-0.0184214341389674	-0.0056437854072145	0.819651521251119	0.832429169982872	0.104659960144868	0.0862385260059008	TRUE	TRUE
Ipo13	A	Stable	1.40333333333333	-0.0543333333333332	0.0441289612929283	-0.0164119917832221	0.0277169695097062	0.363924394186868	0.408053355479797	0.275763828310797	0.259351836527575	TRUE	TRUE
Ipo4	A	Stable	1.54066666666667	-0.143	0.00555334568359256	-0.0032504863897484	0.00230285929384416	0.761103208851072	0.766656554534664	0.102182773899426	0.0989322875096774	FALSE	FALSE
Ipo5	A	Stable	1.50333333333333	-0.131666666666667	0.0182440301874993	-0.0196234694599347	-0.0013794392724354	0.747870238319108	0.766114268506608	0.0992714925650478	0.079648023105113	TRUE	TRUE
Ipo7	A	Stable	1.598	-0.0953333333333335	0.0420009939086843	-0.0326143754867729	0.0093866184219114	0.698802068342221	0.740803062250905	0.174301739112562	0.141687363625789	TRUE	TRUE
Ipo8	A	Stable	0.845	-0.137666666666667	0.00818282714075813	-0.0147051923559588	-0.00652236521520067	0.814244442262523	0.822427269403281	0.0780069060378678	0.063301713681909	TRUE	TRUE
Ipo9	A	Stable	1.55566666666667	0.0723333333333331	0.00992671171083448	-0.0172583952520613	-0.00733168354122682	0.731067647039492	0.740994358750327	0.129020140063026	0.111761744810964	TRUE	TRUE
Ipp	A	Stable	1.39533333333333	-0.055666666666667	0.000372323136684116	-0.0170163580200073	-0.0166440348833232	0.806076128474673	0.806448451611357	0.0877511704585295	0.0707348124385222	FALSE	TRUE
Ippk	A	Stable	1.29366666666667	-0.0650000000000003	0.0182295917140897	-0.0249648081156308	-0.0067352164015411	0.726394545371003	0.744624137085092	0.133938026658727	0.108973218543096	TRUE	TRUE
Iqca1l	A	Stable	1.54333333333333	0.0256666666666666	-0.0284038764595683	0.00398707175932161	-0.0244168047002467	0.786185091775506	0.757781215315938	0.0724713864444683	0.07645845820379	TRUE	FALSE
Iqcb1	A	A to B	0.996333333333333	-0.321	0.0352001515929148	-0.0186705292876038	0.016529622305311	0.74049024583917	0.775690397432085	0.139814513974812	0.121143984687208	TRUE	TRUE
Iqce	A	Stable	1.49033333333333	0.0116666666666663	0.0019907340891886	-0.0154283863640773	-0.0134376522748887	0.772542181994655	0.774532916083843	0.092141451028859	0.0767130646647817	FALSE	TRUE
Iqcf2	B	Stable	-0.332	-0.00966666666666661	-0.00173082439837635	-0.00352720260668289	-0.00525802700505924	0.80073067488982	0.798999850491444	0.0440392765345977	0.0405120739279148	FALSE	TRUE
