gene	chr	start	end	mc_diff	hmc_diff	meth_ratio	log2_ratio	gb_log2fc	mecp2_mean_fold	ratio_quintile
Umad1	chr6	8259287	8459469	0.0290771053080121	-0.0284105549361537	1.02346136403729	0.0334566412339235	0.409784	0.00446774989011895	3
Ntrk2	chr13	58806568	59133969	0.0328357075846999	-0.0320833836246178	1.02344902173924	0.0334392431374512	-0.068924	-0.00977408644020663	3
Zfr	chr15	12117830	12185682	0.041191045891998	-0.0402483867236741	1.02342104230899	0.0333998016643675	-0.122229	-0.0364008897136435	3
Uhrf2	chr19	30030512	30093721	0.0426290013130171	-0.0416554367676321	1.02337184821314	0.0333304521190604	0.006308	-0.0485806751776101	3
Taf15	chr11	83473085	83506742	0.0398619800286186	-0.0389590071613561	1.02317751228933	0.033056461684436	-0.269326	0.00923965044351344	3
Mib2	chr4	155654676	155669197	0.0433145060996791	-0.0423392734671569	1.02303375926558	0.0328537536085901	-0.192443	0.0148546750547415	3
Cd2ap	chr17	42792950	42876664	0.0199376938030946	-0.0194917968565338	1.02287613347516	0.0326314506152716	-0.175054	0.0131133315158119	3
Polr3f	chr2	144527717	144541994	0.0336285331022191	-0.0328766734053046	1.02286909285637	0.0326215202821267	0.185459	-0.0146224339216858	3
Cfap161	chr7	83774100	83794879	-0.00392030060173543	0.00383302182542139	1.02277022680518	0.0324820689521589	0.685095	0.631285735584998	3
Eif4b	chr15	102073772	102097172	0.0286481451311482	-0.0280143038820741	1.02262562909799	0.0322780884905449	-0.244833	0.00342194643416641	3
Fancl	chr11	26386134	26471875	0.028314283164326	-0.0276903279627558	1.02253332652504	0.0321478644177633	0.158021	0.411465507002857	3
Dhx36	chr3	62468012	62507003	0.0166619362955965	-0.0162982527362655	1.0223142667632	0.0318387592949003	-0.100381	-0.0148398800742237	3
Prrc2c	chr1	162670724	162740555	0.0209501568403272	-0.0204937587380981	1.02227010223267	0.0317764327407613	-0.165928	-0.0128792811993551	3
Phip	chr9	82866158	82975515	0.0340384081720703	-0.0332969657272734	1.02226756788801	0.0317728561018757	-0.348334	-0.0134223837056438	3
Plcd4	chr1	74542887	74567793	0.0212121247598903	-0.02075252115495	1.02214688044448	0.031602523538807	-0.079536	-0.0418857651154364	3
Tdrp	chr8	13952007	13975031	-0.00252603984644406	0.00247138894823208	1.02211343473518	0.0315553162838459	0.129516	-0.00468464090202512	3
Nup160	chr2	90677214	90736327	0.0142107967582866	-0.0139067452956857	1.02186359612808	0.0312026304015228	-0.169189	0.018225390555036	3
Pln	chr10	53337666	53345986	0.0647351062222625	-0.0633506447449463	1.02185394454769	0.031189003971364	0.160146	-0.0983889207439504	3
Sec24b	chr3	129982758	130061552	0.0200265069574097	-0.0195984700090809	1.02184032468506	0.0311697747661354	-0.184188	-0.0280001495611576	3
Ddx49	chr8	70292865	70302488	0.0137820930549248	-0.0134885056815105	1.02176574487541	0.0310644747054389	-0.099267	-0.0319797834305836	3
Snrpa	chr7	27187004	27196270	0.0128283408021327	-0.012555409408348	1.02173815165304	0.0310255135807306	-0.183263	-0.00551273457474187	3
Fgf14	chr14	123977906	124677126	0.0374067712965627	-0.0366131786247734	1.02167505531061	0.0309364187466168	0.097337	-0.0107884580412653	3
Thbs4	chr13	92751589	92794817	0.00143322014484637	-0.001402877395702	1.02162893866373	0.0308712965152017	0.341927	-0.0456367662305107	3
Ikzf3	chr11	98464901	98546030	-0.00250376335600289	0.00245078694770563	1.02161608064171	0.0308531389233083	-0.401175	-0.0583806281458149	3
Mark2	chr19	7275395	7341859	0.0341497628327996	-0.0334292881174633	1.0215522003581	0.0307629263164852	-0.270276	-0.0440691316371418	3
Dgki	chr6	36846021	37300183	-0.0138650563596591	0.0135733433638214	1.02149160954811	0.0306773539360013	0.246487	-0.0233435991101605	3
Bclaf1	chr10	20312468	20344612	0.0407314933040794	-0.0398864762455512	1.02118555305127	0.030245032860876	-0.202828	0.00594495275603355	3
Ctsf	chr19	4855129	4860917	0.0456113516069486	-0.0446705397517486	1.02106112575376	0.0300692356399564	-0.069197	-0.0642259500623374	3
Pnp2	chr14	50955991	50964748	0.00763891031851327	-0.00748350646064713	1.02076618209436	0.0296524386306497	0.560174	0.0434170620263644	3
Kdsr	chr1	106720458	106759726	0.0162460602274402	-0.0159175105647973	1.02064076925254	0.029475176096038	0.041341	-0.0295080505167654	3
Pcnt	chr10	76351262	76442785	0.0164547194477828	-0.0161220451390305	1.02063474614315	0.0294666622918143	-0.305802	-0.109927316678764	3
Ubap1	chr4	41348995	41390524	0.0467348344409065	-0.0457929435126715	1.02056847313111	0.0293729805408354	-0.236388	0.051718989630507	3
Kdm5b	chr1	134560170	134635284	0.030039213613506	-0.0294355400755675	1.02050832212994	0.029287947433483	-0.405114	-0.0514532812894408	3
Agtr1a	chr13	30336440	30382866	-0.0107218305310501	0.0105075459095048	1.02039340331137	0.029125477278492	-0.243998	-0.0695919407306725	3
Ctso	chr3	81932600	81956724	0.0142069719831385	-0.0139231364080939	1.02038589343128	0.029114859308403	0.639051	0.0224465920355105	3
Mon2	chr10	122992059	123076504	0.0265224231490887	-0.0259930553690869	1.02036573894392	0.0290863631616876	-0.181068	0.00825717429311633	3
Mterf2	chr10	85119432	85128026	0.0498908283689654	-0.0488966914450819	1.02033137405626	0.0290377738314018	0.323804	0.0461614785399184	3
Zfp869	chr8	69702655	69716982	0.0298319179677172	-0.0292437281029061	1.02011336799266	0.0287294917578397	-0.025743	-0.101623425157484	3
Ube2k	chr5	65537232	65598987	0.0313037127489078	-0.0306884801376796	1.02004767288794	0.028636579482849	-0.115094	-0.0795697401796605	3
Fus	chr7	127967456	127985700	0.0233741216574208	-0.022918927080178	1.01986107707618	0.0283726452720388	-0.348548	-0.019481593578905	3
Actn3	chr19	4861215	4877908	0.0152651246790021	-0.014970655096447	1.01966978603528	0.0281020196670285	-0.074351	-0.0088959064817642	3
Avpr1a	chr10	122448498	122453451	-0.0163232850317671	0.0160097980911795	1.01958094279529	0.0279763130042687	-0.754479	-0.0293246810732347	3
Fam120a	chr13	48879218	48968016	0.0302997693228841	-0.0297199240353241	1.01951032199378	0.0278763819399544	-0.098269	-0.0389372706085951	3
Kif22	chr7	127027728	127042470	0.0191480681947821	-0.0187837827708075	1.01939361354523	0.0277112199652207	0.33116	-0.0316868696243569	3
Pyroxd1	chr6	142345653	142363256	0.0171278290312381	-0.0168060605839616	1.01914597687358	0.0273607100201894	0.204601	-0.0277855943586344	3
Tsc1	chr2	28641227	28691166	0.0302407160548697	-0.0296741041184483	1.01909449175482	0.0272878262494353	-0.316176	-0.00194078153893674	3
Gpr180	chr14	118137157	118163260	0.027210673467161	-0.0267013038728424	1.01907658130645	0.0272624708556887	0.38473	-0.0562122438351424	3
Srfbp1	chr18	52465692	52491930	0.0326447975125098	-0.0320357244454438	1.01901230821557	0.0271714773077814	0.063667	-0.0923787919408888	3
Phlda3	chr1	135766118	135769135	-0.0570215096758057	0.0559623262336428	1.0189267229125	0.0270503024438526	-0.119377	0.0259190878338856	3
Mapkapk5	chr5	121525037	121545904	0.0457306599825226	-0.0448812072733534	1.01892669027363	0.0270502562305814	-0.463913	-0.036176834920982	3
Rictor	chr15	6708378	6800400	0.0288332017643694	-0.0282982124535437	1.01890541007507	0.0270201253508862	-0.164059	-0.00454209767927442	3
Lsm14b	chr2	180024986	180035464	0.0286508877603279	-0.0281200436934382	1.01887778243437	0.0269810061154552	-0.10135	-0.108278350169564	3
Nsd1	chr13	55209781	55318324	0.0416775526993812	-0.0409063810271709	1.01885211189174	0.0269446570736544	-0.278218	0.0468486963964998	3
Fastkd3	chr13	68582233	68592337	0.0132734881053811	-0.0130301997110015	1.01867111784743	0.0266883466600742	0.509612	-0.00770019628676228	3
Med19	chr2	84678401	84688214	0.0275327129312216	-0.0270301714951601	1.01859187005719	0.0265761074501984	0.412336	-0.0526429422854486	3
Adra1b	chr11	43774605	43901209	-0.00886171753837661	0.00870232035890699	1.01831662969135	0.0261862147149012	-0.115537	-0.0136200084415933	3
Ugdh	chr5	65413220	65435948	0.0261797836520711	-0.0257098301854862	1.01827913538107	0.0261330938585822	0.238578	-0.0461354175463949	3
Ttc3	chr16	94370617	94469342	0.0234315708183457	-0.0230129923472653	1.01818878939184	0.026005086234074	-0.400503	-0.03751302277028	3
Fam13c	chr10	70440480	70558735	0.0257962088724215	-0.0253373210169945	1.01811114344406	0.0258950637152376	0.131483	-0.0669640016590969	3
Sfxn2	chr19	46573364	46598065	0.024743830023699	-0.0243041634589404	1.01809017477608	0.0258653501569141	0.267331	-0.0666277745062127	3
Gpr87	chr3	59178922	59195103	0.0468752727478792	-0.0460536151165835	1.01784132753131	0.025512675533675	0.494743	0.0369301666215608	3
Zfp784	chr7	5034438	5038445	0.0319155188548014	-0.0313583123091874	1.01776902213742	0.0254101857489734	0.15067	0.00296525125113468	3
Rab11a	chr9	64715298	64737757	0.0443134366453326	-0.0435414199286755	1.01773062793822	0.0253557606639214	-0.245066	-0.228786348450926	3
Lrrc56	chr7	141194156	141210054	-0.00320032743501208	0.00314467848869917	1.01769622761528	0.025306995290534	-0.020079	0.0126868979562458	3
Mrps35	chr6	147042763	147073990	0.0335311356096517	-0.0329489544647369	1.01766918417815	0.025268657769002	-0.134591	-0.086705607497309	3
Evc2	chr5	37338498	37425054	-0.00897319569597432	0.00881895369159814	1.01748983040053	0.0250143751263696	0.162141	-0.0020909492695879	3
Arfgap1	chr2	180967224	180982525	0.0173530222346007	-0.017055967322401	1.01741647990903	0.0249103679887033	-0.327616	-0.0318813830043079	3
Ube2g1	chr11	72607282	72686480	0.0264329141850721	-0.0259812746714185	1.01738327004219	0.0248632756788036	-0.185052	-0.00674627647040393	3
Ppp4r2	chr6	100833621	100869933	0.043266218666682	-0.0425281487621801	1.0173548561596	0.0248229829581098	-0.212872	0.193161237190729	3
Mcm4	chr16	15623896	15637399	0.00513532045346476	-0.00504857771584648	1.01718161876483	0.0245772967941851	0.393887	-0.0387039774533889	3
Abca5	chr11	110269368	110337715	0.0371165776099871	-0.0364899487915985	1.01717264175862	0.0245645644175421	0.024236	-0.0856347661959924	3
Cyb5a	chr18	84838703	84879870	0.0245192540856102	-0.024110816541936	1.0169400129176	0.0242345802585948	0.272422	-0.0181115473865726	3
Zbtb33	chrX	38189792	38197045	0.0343369444666101	-0.0337650143846676	1.01693854104212	0.0242324921619919	0.306061	-0.113664334735496	3
Gnat3	chr5	17962548	18019833	0.00299526417577789	-0.00294558430714384	1.01686587904259	0.0241294054488464	-0.356277	-0.0757176661631973	3
Emc3	chr6	113514873	113531651	0.0317883118430918	-0.0312694834371439	1.01659216427386	0.023741015884429	-0.132349	0.00724061298921848	3
Epb41l3	chr17	69075682	69289988	0.0405092768047354	-0.039852734061077	1.01647422088161	0.0235736270096386	0.048677	-0.017331477279834	3
Naa25	chr5	121397935	121444377	0.0251217325695187	-0.0247265044747151	1.01598398573514	0.0228776620681625	-0.392664	-0.0325575730632238	3
Fdps	chr3	89093587	89101958	0.0141187663276869	-0.0138967867500724	1.01597344635179	0.0228626960891996	0.385272	-0.0119712857055217	3
Pspc1	chr14	56720709	56778315	0.0460840821355852	-0.0453663569394189	1.01582064870505	0.0226457051961135	-0.098429	-0.0298796377463638	3
Otulin	chr15	27542634	27630692	0.0450916006074328	-0.0444030637848611	1.01550651607979	0.0221994968333103	0.058797	-0.0143081156636903	3
Klhl34	chrX	157818434	157820368	0.0693430487522549	-0.0682863583429992	1.01547439979078	0.0221538696090176	-0.487606	-0.0689531746748467	3
Kdelr1	chr7	45872771	45883731	0.0183990162627413	-0.0181190604269938	1.01545090248336	0.0221204863537569	-0.122975	-0.000403119611221175	3
Orai1	chr5	123015073	123030455	0.0514283379252078	-0.050646099623795	1.01544518348349	0.0221123611002822	-0.113271	-0.0119469373389252	3
Slc25a16	chr10	62920632	62946497	0.0223265725852535	-0.0219905226262148	1.01528158128621	0.0218799043431181	-0.180006	-0.00982438809785215	3
Spcs3	chr8	54520432	54529997	0.0217689759637404	-0.0214413779515668	1.01527877606158	0.0218759181689069	0.672223	-0.0191720106336062	3
Usp37	chr1	74435510	74544283	0.0193060831029399	-0.0190163058298265	1.0152383578444	0.0218184833799868	-0.093027	0.0178625739461289	3
Ube2r2	chr4	41135742	41193379	0.0241439462763753	-0.0237861549137778	1.01504200085699	0.0215394251192409	-0.184556	-0.00657031905197049	3
Zfp526	chr7	25221424	25227506	0.0317780863570419	-0.0313107343536731	1.01492625494151	0.0213749042623572	-0.030906	-0.0138006354338585	3
Nt5dc3	chr10	86779004	86838388	0.0265771693429062	-0.0261887575441237	1.01483124192234	0.0212398390519737	0.231254	-0.00440510426577232	3
Thoc1	chr18	9957905	9995488	0.0222079146457281	-0.0218960868803721	1.01424125539233	0.0204008639378196	-0.05418	0.0172101209866704	3
Rab23	chr1	33719886	33742563	0.0205590478229253	-0.020271385686192	1.01419055121275	0.0203287385962539	0.111107	-0.18148190734581	3
Rab5b	chr10	128677174	128696263	0.0248652442471883	-0.0245181472384413	1.01415673889921	0.0202806394790007	-0.07299	-0.0876483856782014	3
Ppm1a	chr12	72757454	72799818	0.0282219609839662	-0.0278304715629021	1.01406693451741	0.0201528820348394	0.245258	0.00226429222701663	3
Rnaseh1	chr12	28649601	28659588	0.0118736131240383	-0.0117109731581021	1.01388782671948	0.0198980460419705	0.222668	-0.00143777544273624	3
Pomp	chr5	147860460	147876455	0.0173408110677737	-0.0171039547864885	1.0138480418267	0.0198414336710796	-0.36292	-0.0714941657597331	3
Opa3	chr7	19228333	19256542	0.0433272706321886	-0.0427362250800471	1.01383008328495	0.0198158786297791	0.13121	0.0148633911863817	3
Cct5	chr15	31590799	31601803	0.0511591258127144	-0.0504680481584103	1.01369336995429	0.0196213204419058	0.00565	-0.0169728449107893	3
Bicra	chr7	15970671	16047920	0.0304640981692973	-0.0300528816636606	1.01368309735615	0.019606700338895	-0.244996	-0.0220960769224186	3
Pax7	chr4	139737061	139833527	-0.0106578900814683	0.0105149500467184	1.01359398134226	0.0194798629837713	-0.407802	-0.0419934273456473	3
Zup1	chr10	33919141	33951268	0.0249681392036822	-0.0246354106889841	1.01350610789074	0.0193547832272373	0.166274	-0.0237832285668213	3
Rock1	chr18	10064400	10182044	0.0253748475619708	-0.0250371398855342	1.01348826894687	0.0193293898111094	-0.078105	-0.0262338619713181	3
Prpf4b	chr13	34875301	34906063	0.028286320532474	-0.027915010275018	1.01330145515971	0.0190634368887426	-0.099463	-0.0339457626256607	3
Mc4r	chr18	66857703	66860505	-0.0113189004463045	0.0111721561638067	1.01313482199373	0.0188261722429668	-0.175092	-0.00192251425064628	3
Tasor	chr14	27428833	27483554	0.0306867724884159	-0.0302899279330682	1.01310153514477	0.0187787712852652	0.02462	0.0224996565989983	3
Snapc4	chr2	26362764	26380652	0.0126629902003631	-0.0124995599351723	1.0130748815189	0.0187408150110247	-0.361242	-0.0654139151041667	3
Gab1	chr8	80764437	80880518	-0.0119427783815551	0.0117900410897544	1.01295477179748	0.0185697595683008	0.371563	0.0331115783986528	3
Rnf187	chr11	58932287	58938915	0.0598091277335654	-0.0590456049004299	1.01293106971168	0.0185360016131857	-0.215921	-0.130504217052752	3
Psmd3	chr11	98682553	98695978	0.024816147036803	-0.0244993794880425	1.01292961517312	0.0185339299449971	-0.366987	-0.00239117864163925	3
Gatc	chr5	115333238	115341177	0.0448943675348727	-0.0443238259470467	1.01287211957983	0.0184520378171514	-0.138824	-0.0584400551402273	3
Trim35	chr14	66297030	66311423	0.00708803097541055	-0.00699815382565699	1.01284298001911	0.0184105319807587	0.124483	-0.0271923927187883	3
Kcnip4	chr5	48389501	49524906	0.0413041054596456	-0.0407808310459228	1.01283138181107	0.0183940113814546	0.548322	0.544165599465416	3
Plac1	chrX	53069994	53240110	-0.00713466594138723	0.00704472499883092	1.01276713321971	0.0183024916420062	0.024162	0.00149485193144855	3
Rfx3	chr19	27761720	28011165	0.0204535317617105	-0.0201965465107622	1.01272421751963	0.0182413565819444	0.211107	-0.000561499400230934	3
Ces3a	chr8	105048600	105058412	0.00172242869403505	-0.00170152128276244	1.01228748149342	0.0176190619954343	-0.365169	-0.00578028506109634	3
Mrpl46	chr7	78775235	78783530	0.0156836545658378	-0.0154965976776328	1.01207083594065	0.0173102693640951	0.237322	-0.0424695886591327	3
Ccar1	chr10	62743927	62792285	0.0324414106060661	-0.0320633189668623	1.01179203062523	0.0169127809224416	-0.259024	-0.115853431425247	3
Rchy1	chr5	91948903	91963067	0.032746860088397	-0.032365641295801	1.01177850267547	0.016893491546847	0.203494	-0.098855644967002	3
Ash1l	chr3	88950621	89079374	0.0297548700899783	-0.029409075004354	1.01175810818848	0.0168644107532596	-0.293951	-0.12343006201284	3
Setd1a	chr7	127776669	127800121	0.0327500325081213	-0.0323701507574714	1.0117355570413	0.0168322540643039	-0.11159	-0.00948656188043483	3
Rasgrp4	chr7	29134850	29153960	0.00583536040446531	-0.00577006290515699	1.01131660094207	0.0162347154462654	-0.350409	-0.00997200696689436	3
Itln1	chr1	171518121	171535293	0.00365979828765761	-0.00361937707547772	1.01116800248688	0.0160227165470761	-0.310225	-0.0171026578700881	3
Cox7a2l	chr17	83501917	83517329	0.0396564362095913	-0.0392233536386608	1.0110414467595	0.0158421404741217	0.295531	-0.00137385740674019	3
Appbp2	chr11	85187261	85235129	0.0279155327182833	-0.0276111759005334	1.01102295747368	0.0158157571394339	-0.178224	0.0134656787824688	3
Hacd1	chr2	13850281	14056134	0.00911047256845632	-0.00901280853633402	1.01083613745134	0.0155491467498005	-0.092729	-0.0327999776332941	3
Pim3	chr15	88862185	88865725	0.0451382281543565	-0.0446562046612558	1.01079409897812	0.0154891469577957	-0.063711	0.00864592102096624	3
Gsg1l	chr7	125878419	126082410	-0.0266484480575945	0.0263640404188784	1.01078771061633	0.0154800288921038	-0.272723	-0.223260967239066	3
Klk1b22	chr7	44112672	44116921	0.00923597900832562	-0.00913761089283897	1.01076518978979	0.0154478846086039	-0.755946	0.00571348927230967	3
Kcnq1	chr7	143106361	143427041	-0.0189508934441878	0.018751711321645	1.01062207705346	0.0152436011061628	-0.387553	-0.268597762962555	3
Pja1	chrX	99465733	99471272	0.0100859442015406	-0.00998011440342414	1.01060406663075	0.0152178904279119	0.058007	-0.0586809136108819	3
Fam171b	chr2	83812635	83883485	0.0320157762638609	-0.031679963357579	1.01060016713061	0.015212323657936	0.363634	-0.00781747961726434	3
Sash1	chr10	8722218	8886069	-0.0131444729980157	0.0130162488638218	1.00985108194653	0.014142561118218	0.102739	0.0467606018229564	3
Cnot6	chr11	49671502	49712722	0.0273038367921609	-0.0270397429129435	1.00976687833415	0.0140222610055615	-0.160283	-0.00475973407625752	3
Clec4a1	chr6	122921847	122934618	0.00800898488466062	-0.00793435006150228	1.00940654528472	0.0135073466322654	-0.377398	0.0126281385229019	3
Zfp24	chr18	24009701	24020809	0.0452766023660581	-0.0448551086124384	1.00939678370331	0.0134933948174607	0.189933	0.00297463122947676	3
Rbm48	chr5	3583977	3596584	0.0266576822183276	-0.0264137580739431	1.00923473833983	0.0132617705311637	0.255558	-0.00332642278670922	3
Prkaca	chr8	83972992	83996442	0.0273443959661162	-0.0270955773045764	1.00918299908295	0.0131878076760395	-0.097352	-0.0187159291340901	3
Tmem274	chr4	149477377	149483548	0.0301404898768861	-0.0298671621802203	1.00915144515627	0.0131426985082658	-0.176408	-0.0309715083169056	3
Ptcd3	chr6	71880637	71908749	0.0217255260917573	-0.0215296993440981	1.00909565640139	0.0130629400287793	-0.2329	-0.0187103863892847	3
Mmgt1	chrX	56585511	56598068	0.0220153552680077	-0.021821609036753	1.0088786409347	0.0127526415881936	0.195906	-0.031050129676014	3
Caml	chr13	55623004	55632410	0.0251664453779362	-0.0249505322042326	1.00865365002783	0.0124308690263567	0.6351	-0.0592428915834601	3
Mroh8	chr2	157208549	157279548	-0.00992265915226898	0.009839730602244	1.0084279289116	0.0121079800170312	-0.08858	0.0237534932992148	3
Rplp0	chr5	115559466	115563726	0.0267096804210321	-0.0264983912995489	1.00797365844193	0.011457937119813	0.066057	-0.0717732935483023	3
Smchd1	chr17	71344488	71475342	0.0265783006650169	-0.0263719248902296	1.00782558632509	0.0112459885246379	-0.165528	-0.0369257617282884	3
Herc4	chr10	63243809	63317877	0.0253546830173202	-0.0251578462017651	1.00782407261641	0.0112438216599784	-0.082378	0.0065577071315843	3
Rpl19	chr11	98026709	98030491	0.00859025388720641	-0.0085240957530458	1.00776130818767	0.0111539719012156	-0.107878	-0.0116211057121762	3
Rgs7	chr1	175059086	175492499	0.0176575559352852	-0.0175238002912759	1.00763279892409	0.0109699883549032	0.218408	-0.114182906601779	3
Rev3l	chr10	39732117	39875210	0.0251135266122541	-0.0249247367361266	1.00757439800172	0.0108863694384499	-0.095917	-0.0290933096833264	3
Itih2	chr2	10094592	10131395	-0.00873662887371351	0.00867103738041099	1.00756443438368	0.0108721029649843	0.015882	-0.082136390934111	3
Leap2	chr11	53422180	53423169	0.0645732129568519	-0.0640946624843924	1.00746630770661	0.0107315920858765	0.02468	-0.115666737461471	3
Ppp1r16b	chr2	158665397	158766333	-0.0215604834228609	0.021409042172928	1.00707370505928	0.0101692742406877	-0.17148	-0.0355742381260525	3
Phkg1	chr5	129863420	129898548	0.00868061490531202	-0.00862031036673823	1.00699563426469	0.010057428688949	0.10765	-0.0892106423404949	3
Nfs1	chr2	156123638	156144185	0.018523806179602	-0.0183973136899811	1.00687559563056	0.00988544237740895	-0.382834	0.00308607016259433	3
BC031181	chr18	75005867	75010151	0.036498296606586	-0.0362500913792487	1.00684702349411	0.00984450239969867	0.219098	0.0145240591121152	3
Gpd2	chr2	57237634	57370718	0.0423364326852566	-0.042051671621059	1.0067716942804	0.00973656033286896	0.392399	0.1399769906643	3
Foxj3	chr4	119537003	119629118	0.0363523933664708	-0.0361157097105692	1.00655348206635	0.0094238302443491	-0.159352	-0.0598188705871169	3
Yy2	chrX	157566118	157568984	0.0200620202496735	-0.0199319422084825	1.00652610969019	0.00938459683151338	-0.136347	-0.0699298357455997	3
Sema4b	chr7	80186840	80226526	0.0183451465618727	-0.0182272008770769	1.00647086108236	0.00930540456872661	-0.039083	-0.0951017439407041	3
Spryd7	chr14	61531992	61556885	0.0326062409973531	-0.0323966392406642	1.00646986112145	0.00930397120447129	0.35361	-0.0844242077849095	3
Ccl25	chr8	4325209	4360019	0.0095560581106866	-0.00949497883744058	1.00643279719647	0.00925084201756851	-0.185018	-0.0670077664881638	3
Rarres2	chr6	48569695	48572788	0.0388540987427567	-0.0386227187415313	1.00599077456908	0.00861707497995193	0.397283	0.00880029381782587	3
Meox2	chr12	37108539	37179533	0.00718359736490559	-0.00714229307660308	1.00578305704618	0.00831915576403431	-0.179458	-0.0596772999306729	3
Sh3d21	chr4	126150601	126163490	0.010861126692258	-0.0108017790022735	1.00549425145358	0.00790483358446963	-0.014429	0.0337466741158638	3
Cand1	chr10	119199254	119240054	0.0274230270801122	-0.027273699367475	1.00547515430984	0.00787743251661938	-0.035821	0.000881388130653128	3
Ica1	chr6	8630526	8778487	0.0314317666687969	-0.0312613812046403	1.00545034984351	0.00784184166007142	0.088429	-0.0179651914156376	3
Lyst	chr13	13590396	13778802	0.0438979772981265	-0.043662848758206	1.00538509388663	0.00774820451466453	-0.053873	0.0796297974425805	3
Madd	chr2	91137359	91183836	0.0264917037925962	-0.0263545326873907	1.00520483921429	0.00748952170888836	-0.22	-0.0245938224391	3
Pacc1	chr1	191325911	191350913	0.0217957648817905	-0.0216879805710731	1.00496977163753	0.00715210740967744	-0.074308	0.00078737676294297	3
Psmc6	chr14	45329787	45349704	0.0329507711588769	-0.0327955538752217	1.00473287581133	0.00681198899894484	0.143776	-0.0231827417979578	3
Zfp839	chr12	110850252	110869995	0.0299584461094505	-0.0298184022402209	1.00469655845747	0.00675984000040661	-0.080539	-0.0154197213889774	3
Tysnd1	chr10	61695513	61702772	0.0386332001265357	-0.0384529618514496	1.0046872403687	0.00674645961934356	-0.0401	-0.00830815070337303	3
Nr2c1	chr10	94148022	94197210	0.0252193799587641	-0.0251041350452897	1.00459067453495	0.0066077878621534	0.146467	0.30623924530193	3
Ap4s1	chr12	51691032	51744785	0.0377232610785903	-0.0375530796320651	1.00453175740026	0.00652317434461458	0.065582	-0.0432938031001081	3
A430033K04Rik	chr5	138622858	138652413	0.0375962499829573	-0.03742874092198	1.00447541266019	0.00644225051486444	-0.149443	-0.0513269673450277	3
Slc4a7	chr14	14702278	14799939	0.0225408338986061	-0.0224440868126197	1.00431058241728	0.00620549082502808	0.125543	0.0295214804124426	3
Atp6v0a1	chr11	101009451	101063718	0.0295187136148414	-0.0293927225099533	1.00428647277725	0.00617085684204409	-0.308148	-0.0547377637242747	3
Apmap	chr2	150583079	150608566	0.0335625734272402	-0.0334196602928264	1.00427631918343	0.0061562707514212	-0.0237	-0.0617453150397514	3
Car2	chr3	14886272	14900769	0.01717776055705	-0.017104682130072	1.00427242239419	0.00615067280063019	0.440674	-0.113601566798883	3
Gosr2	chr11	103676848	103697897	0.0378855139478754	-0.037725853526927	1.00423212216615	0.00609277804575169	-0.239564	-0.0223519581717067	3
Mucl3	chr17	35635751	35643694	-0.00403514106762648	0.0040183525941086	1.00417794932742	0.00601495042785057	0.058235	-0.0752852791220722	3
Bysl	chr17	47599330	47611491	0.0152739338841439	-0.015211321849178	1.00411614687972	0.0059261565753919	-0.035331	0.0773697983435877	3
Rac1	chr5	143503633	143528035	0.0317584315141907	-0.03163032423813	1.0040501410955	0.00583131759898413	-0.380375	-0.0356917844765481	3
Gnai3	chr3	108107279	108146145	0.0273315641732853	-0.0272236331364772	1.00396460811336	0.00570841211805777	-0.084064	0.075380373079057	3
Tcl1b2	chr12	105146013	105155224	-0.0120551673991699	0.0120082876345116	1.00390395084505	0.00562124511717812	-0.263811	-0.038571735454889	3
Abcc5	chr16	20331302	20426393	0.0170779212763248	-0.017012206758945	1.00386278619293	0.00556208681121267	-0.330671	-0.00749494329462263	3
Utp4	chr8	106893635	106923087	0.0117814584039362	-0.0117384763136388	1.00366164135353	0.00527298381519925	-0.111196	-0.0139191162123975	3
Cyct	chr2	76353941	76360449	-0.00243928527060222	0.00243055575380032	1.00359157233413	0.00517226087086975	0.061798	-0.0255647258377463	3
B3galt1	chr2	67565870	68122688	-0.0259806598352583	0.0258889528421071	1.00354232145697	0.0051014594196466	0.475597	0.0251314199513471	3
C2cd4d	chr3	94362437	94364565	0.0667383285023907	-0.066524321918558	1.00321696753399	0.00463365394052236	0.537243	-0.137089714116799	3
Osbp	chr19	11965940	11994111	0.0225712004955324	-0.0225032596171507	1.00301915720378	0.00434916102382791	-0.183896	-0.0176770345470472	3
Rnaseh2c	chr19	5601872	5607018	0.0308895663946983	-0.0308042251574535	1.00277043934099	0.00399137271971697	-0.19865	-0.0324310965513295	3
Smim13	chr13	41249843	41276576	0.0278270195144114	-0.0277563721221617	1.0025452675133	0.00366737956552155	0.077921	-0.014179286554442	3
Tmf1	chr6	97152996	97179121	0.0344833850074747	-0.0343975796126689	1.00249451838682	0.00359434808390971	0.162192	-0.0301365988591323	3
Slc15a3	chr19	10839726	10859361	0.0324863437128781	-0.0324195709656551	1.00205964314869	0.00296838110199718	-0.003046	0.0307292370865328	3
Pnlip	chr19	58652497	58681787	-0.012676803008451	0.0126524440394979	1.00192523822884	0.00277486136695656	-0.360739	-0.0307688967002176	3
Vps52	chr17	33955811	33967034	0.0066525186393751	-0.0066399942637947	1.00188620277109	0.00271865222455161	-0.410825	-0.0316203595659686	3
Msantd4	chr9	4376561	4386869	0.0151748975303067	-0.0151476397750289	1.00179947210804	0.0025937564895327	0.057977	0.15932946202489	3
