chr	start	end	width_kb	is_differential	mecp2_ctrl_mean	mecp2_mut_mean	cg_mc_ctrl_mean	cg_mc_mut_mean	cg_hmc_ctrl_mean	cg_hmc_mut_mean	predicted_a_ctrl	predicted_a_mut	resid_a_ctrl	resid_a_mut	predicted_b_ctrl	predicted_b_mut	resid_b_ctrl	resid_b_mut	cg_mc_log2fc	cg_mc_quartile	dmr_class	mecp2_log2fc	mean_tad_score	mecp2_peak_count	mecp2_up_count	mecp2_down_count
chr8	74050000	74170000	120	FALSE	0.46758464	0.33426336	0.00267077	0.00265567	6.272e-05	5.834e-05	0.703499802652016	0.701240089314038	-0.235915162652017	-0.366976729314038	0.62599426247468	0.623289966511928	-0.15840962247468	-0.289026606511928	-0.003712	2	No DMR	-0.259546	2.14538770730791	0	0	0
chr8	74170000	74350000	180	FALSE	0.46952225	0.36317645	0.00306916	0.0030459	6.739e-05	7.217e-05	0.763118822302159	0.759637965862333	-0.29359657230216	-0.396461515862333	0.65743593769025	0.657418568670111	-0.18791368769025	-0.294242118670111	-0.00536	2	No DMR	-0.202608	2.50608864454842	0	0	0
chr8	74350000	74490000	140	FALSE	0.45845298	0.36755139	0.00314531	0.00314001	7.68e-05	8.532e-05	0.774514661420506	0.773721517003865	-0.316061681420507	-0.406170127003865	0.666511066916478	0.66918132165944	-0.208058086916478	-0.30162993165944	-0.001206	2	No DMR	-0.173876	2.76148295397946	0	0	0
chr8	74490000	74630000	140	TRUE	0.57122092	0.47787471	0.00410502	0.00409549	0.00018096	0.0002295	0.918135157287468	0.916708993836413	-0.346914237287468	-0.438834283836413	0.775689691097612	0.792446369491043	-0.204468771097612	-0.314571659491043	-0.001883	2	No DMR	-0.155535	1.60139994947422	0	0	0
chr8	74630000	74800000	170	TRUE	3.26190015	2.60415166	0.0040666	0.00411819	0.00016883	0.00019156	0.912385608516268	0.920106046337877	2.34951454148373	1.68404561366212	0.768454240989199	0.780488266603036	2.4934459090108	1.82366339339696	0.010203	3	No DMR	-0.290714	1.28466469474734	0	0	0
chr8	74810000	74930000	120	TRUE	1.18261671	1.47451309	0.00393457	0.00396395	0.00052042	0.00074467	0.892627333548501	0.897024047314713	0.289989376451498	0.577489042685287	0.885121561519964	0.96801955026674	0.297495148480036	0.50649353973326	0.005926	3	Hyper-DMR	0.252703	1.128453355641	2	2	0
chr8	74940000	75060000	120	TRUE	1.08550262	0.84628855	0.00563614	0.00577155	0.00083629	0.00069597	1.14726709676067	1.1675311883564	-0.0617644767606652	-0.321242638356403	1.12590985395608	1.08552698815452	-0.0404072339560795	-0.239238438154516	0.021932	4	Hyper-DMR	-0.264579	1.54948402707807	0	0	0
chr8	75070000	75240000	170	FALSE	1.40577302	1.13103224	0.00522598	0.00519974	0.00071893	0.00070044	1.08588669790602	1.08195988479419	0.319886322093981	0.0490723552058059	1.05303398540237	1.04441958093013	0.352739034597629	0.0866126590698675	-0.004499	2	Hyper-DMR	-0.246707	2.31725473343358	1	0	1
chr8	75250000	75530000	280	FALSE	31.06372964	24.86758512	0.00422937	0.00421545	0.00015973	0.00015135	0.936744121100554	0.934660994632696	30.1269855188994	23.9329241253673	0.777338778461617	0.773283110265399	30.2863908615384	24.0943020097346	-0.002704	2	No DMR	-0.317054	1.57188640474013	0	0	0
chr8	75530000	75680000	150	FALSE	0.54345179	0.42125886	0.00442296	0.00441538	0.00013917	0.00014737	0.965714843292555	0.964580497126868	-0.422263053292555	-0.543321637126868	0.784401439745798	0.786786209281013	-0.240949649745799	-0.365527349281013	-0.001435	2	No DMR	-0.214204	1.42613301320903	0	0	0
chr8	75690000	75970000	280	TRUE	0.5084172	0.39402927	0.00391214	0.00392971	0.00013369	0.00013434	0.889270686517319	0.89190003508343	-0.380853486517319	-0.49787076508343	0.744269373382611	0.745815832062632	-0.235852173382611	-0.351786562062632	0.003559	3	No DMR	-0.20837	1.74475013714886	0	0	0
chr8	75970000	76100000	130	TRUE	0.67257031	0.53247379	0.00340142	0.00337815	0.00019929	0.00022543	0.812841494731077	0.809359141792351	-0.140271184731077	-0.276885351792351	0.72972508478741	0.737394016665884	-0.0571547747874104	-0.204920226665884	-0.005094	2	No DMR	-0.214349	2.05549569278336	0	0	0
chr8	76100000	76270000	170	TRUE	0.56209008	0.44401724	0.00353781	0.00353966	0.00016202	0.00016567	0.833252243218948	0.833529095515323	-0.271162163218948	-0.389511855515323	0.726501115886188	0.727952880825941	-0.164411035886189	-0.283935640825941	0.000396	3	No DMR	-0.201871	1.93948119690449	0	0	0
chr8	76270000	76420000	150	TRUE	0.6957512	0.58456152	0.00345839	0.00342928	0.00025506	0.00030032	0.821367048960522	0.817010740664592	-0.125615848960522	-0.232449220664592	0.754051466377365	0.768165046760396	-0.058300266377365	-0.183603526760396	-0.006318	2	No DMR	-0.163478	2.59899331463827	0	0	0
chr8	76420000	76580000	160	TRUE	0.86358835	0.65193928	0.0037212	0.00368233	0.00021135	0.00026284	0.860696536533639	0.854879645311969	0.00289181346636068	-0.202940365311969	0.757953853503233	0.773580385680233	0.105634496496767	-0.121641105680233	-0.00812	1	No DMR	-0.278471	2.78956289965191	0	0	0
chr8	76580000	76870000	290	FALSE	0.55742165	0.44679785	0.00388736	0.00386369	0.00020017	0.00020551	0.885562362244796	0.882020149350097	-0.328140712244796	-0.435222299350097	0.766343083555281	0.766496619288901	-0.208921433555281	-0.319698769288901	-0.004823	2	No DMR	-0.18931	1.82745795525749	0	0	0
chr8	76880000	77330000	450	FALSE	1.18502651	0.92107933	0.00605274	0.00600623	0.00086391	0.00081453	1.20961124090648	1.20265102452572	-0.024584730906476	-0.281571694525723	1.16697113356148	1.14572578463867	0.0180553764385246	-0.224646454638674	-0.007267	1	Hyper-DMR	-0.273751	1.81510719871674	0	0	0
chr8	77530000	77630000	100	FALSE	0.79185208	0.60797704	0.00706725	0.00714457	0.00089386	0.00081473	1.36143255074173	1.3730034802313	-0.569580470741729	-0.765026440231298	1.25353676311463	1.23083547381877	-0.461684683114629	-0.622858433818773	0.010821	4	Hyper-DMR	-0.255232	2.19589855795153	0	0	0
chr8	77650000	77800000	150	FALSE	1.02907272	0.79768468	0.00649328	0.00648897	0.00043929	0.00041348	1.27553800341727	1.27489301239166	-0.246465283417267	-0.477208332391659	1.04706844242326	1.03745795510693	-0.0179957224232631	-0.239773275106928	-0.000642	2	No DMR	-0.26664	1.72094391188889	0	0	0
chr8	77800000	78050000	250	TRUE	0.78025086	0.62400501	0.00538269	0.00538606	0.00023009	0.00023112	1.10933833215731	1.10984265228639	-0.329087472157315	-0.485837642286387	0.888816739892497	0.889439166827558	-0.108565879892497	-0.265434156827558	0.000565	3	No DMR	-0.216263	1.54136514204295	0	0	0
chr8	78060000	78230000	170	FALSE	1.42620077	1.23354094	0.00680998	0.00672211	0.00076235	0.00084011	1.32293212355884	1.30978238773048	0.103268646441162	-0.0762414477304834	1.18698996715738	1.20841010070841	0.239210802842624	0.0251308392915923	-0.012715	1	Hyper-DMR	-0.16642	2.04215434424533	0	0	0
chr8	78230000	78390000	160	FALSE	1.4808233	1.32550668	0.0073973	0.00731301	0.00081426	0.00091489	1.4108244969139	1.3982105076915	0.0699988030861035	-0.0727038276915004	1.24954608578113	1.27946412453396	0.23127721421887	0.0460425554660351	-0.011517	1	Hyper-DMR	-0.128472	1.65145745661907	1	1	0
chr8	78390000	78520000	130	FALSE	1.11130491	0.91695881	0.0053703	0.00539976	0.00049132	0.00048318	1.10748417002105	1.11189285577846	0.00382073997894698	-0.19493404577846	0.981902754990323	0.981174085693741	0.129402155009677	-0.0642152756937411	0.00495	3	Hyper-DMR	-0.207084	1.14542803008497	0	0	0
chr8	78520000	78660000	140	FALSE	1.44970302	1.14420075	0.00798206	0.00789364	0.00134715	0.00119275	1.49833376655073	1.48510172328291	-0.0486307465507286	-0.340900973282912	1.48500629710122	1.42283548207269	-0.0353032771012187	-0.27863473207269	-0.011449	1	Hyper-DMR	-0.269679	1.33514114157708	0	0	0
chr8	78660000	78830000	170	TRUE	1.33198187	1.0590787	0.00799924	0.00798578	0.00132141	0.00124834	1.50090475165977	1.49889046414128	-0.168922881659766	-0.439811764141278	1.47702637455593	1.44972439894933	-0.145044504555927	-0.390645698949328	-0.001734	2	Hyper-DMR	-0.256722	1.71386563238512	0	0	0
chr8	78840000	79010000	170	TRUE	0.86807573	0.67277478	0.00640151	0.0064049	0.00043727	0.0004125	1.26180463301818	1.26231194614505	-0.393728903018176	-0.589537166145047	1.03948596527087	1.03082496882615	-0.171410235270867	-0.358050188826152	0.000509	3	No DMR	-0.253905	1.60260894054897	0	0	0
chr8	79020000	79130000	110	TRUE	1.54142235	1.27910371	0.00740642	0.00730762	0.00276108	0.00263371	1.41218930391008	1.39740389478476	0.129233046089921	-0.118300184784765	1.95084997568337	1.8976313112648	-0.409427625683372	-0.618527601264804	-0.013497	1	No DMR	-0.216362	1.99280520419764	1	1	0
chr8	79130000	79290000	160	FALSE	1.34023037	1.40376803	0.00735595	0.007597	0.00185253	0.00168582	1.40463647396519	1.44070957993338	-0.0644061039651944	-0.0369415499333841	1.62011025450103	1.57812179451267	-0.279879884501025	-0.174353764512675	0.032563	4	Hyper-DMR	0.053482	2.00095925239514	4	4	0
chr8	79300000	79400000	100	TRUE	1.38595318	1.05435392	0.00636535	0.00612549	0.00307114	0.00300312	1.25639329299822	1.22049827039905	0.129559887001777	-0.166144350399053	1.98466320343726	1.9422658055854	-0.59871002343726	-0.887911885585405	-0.036625	1	Hyper-DMR	-0.307371	3.08516791980022	0	0	0
chr8	79410000	79580000	170	FALSE	0.78778095	0.62032674	0.00608216	0.00607796	0.00062385	0.00064468	1.21401394066829	1.21338541113057	-0.426232990668285	-0.59305867113057	1.08277598567483	1.08995854322281	-0.294995035674835	-0.469631803222806	-0.000653	2	No DMR	-0.231412	1.95760008243901	0	0	0
chr8	79580000	79730000	150	FALSE	0.81593148	0.63534743	0.00537522	0.00546856	0.00080264	0.0006923	1.10822044747952	1.1221887682058	-0.29228896747952	-0.486841338205804	1.0943082988841	1.06157188480663	-0.2783768188841	-0.426224454806628	0.015612	4	Hyper-DMR	-0.244573	1.86164194585315	0	0	0
chr8	79730000	79880000	150	FALSE	0.53285431	0.4225781	0.00493716	0.00492608	0.00040442	0.00039548	1.04266481669576	1.04100669591531	-0.509810506695762	-0.618428595915311	0.918272166112794	0.914227122093343	-0.385417856112794	-0.491649022093343	-0.001966	2	No DMR	-0.194345	2.0674739605861	0	0	0
chr8	79880000	80020000	140	FALSE	0.95205391	0.83834399	0.00483361	0.00479491	0.00037675	0.00045978	1.02716857059327	1.02137711985289	-0.0751146605932683	-0.183033129852887	0.90057874914842	0.927568612516541	0.0514751608515796	-0.089224622516541	-0.006964	1	No DMR	-0.132675	1.64392649493916	1	1	0
chr8	80030000	80190000	160	TRUE	1.07118406	0.89931275	0.00534885	0.00533385	0.00047349	0.00053682	1.104274179882	1.10202943153302	-0.0330901198820045	-0.202716681533019	0.973883700294627	0.995554384743668	0.0973003597053729	-0.0962416347436684	-0.002533	2	No DMR	-0.187062	1.20547625983718	0	0	0
chr8	80190000	80350000	160	TRUE	0.91010814	0.75235196	0.00447361	0.00443785	0.0003537	0.00036954	0.973294610217627	0.967943130153647	-0.0631864702176277	-0.215591170153647	0.865390328243805	0.868419446992434	0.0447178117561948	-0.116067486992434	-0.006737	1	No DMR	-0.194258	1.72119200311284	0	0	0
chr8	80350000	80460000	110	TRUE	0.53986498	0.42706487	0.00444097	0.00444346	0.00019799	0.00018423	0.968410037810236	0.968782666036167	-0.428545057810236	-0.541717796036167	0.806915017775692	0.802149072931341	-0.267050037775692	-0.375084202931341	0.000469	3	No DMR	-0.197418	2.01556680230944	0	0	0
chr8	80470000	80660000	190	TRUE	0.79566719	0.61799971	0.00572233	0.00569166	0.00029518	0.00028145	1.16016542077393	1.15557565864971	-0.364498230773933	-0.537575948649708	0.937613579458537	0.930381270809151	-0.141946389458537	-0.312381560809151	-0.004965	2	No DMR	-0.244939	0.93865392767806	0	0	0
chr8	80740000	80880000	140	TRUE	1.54612372	1.41550206	0.00715003	0.00703156	0.00273024	0.00282775	1.37382056863033	1.35609154617004	0.172303151369672	0.0594105138299554	1.92059809065982	1.94683994463721	-0.374474370659822	-0.531337884637213	-0.016603	1	Hyper-DMR	-0.103419	1.53413118796	0	0	0
chr8	80980000	81340000	360	TRUE	0.56798524	0.45729629	0.00421248	0.00421555	0.00033559	0.00033155	0.934216534459597	0.934675959621689	-0.366231294459597	-0.477379669621689	0.839365628784767	0.838141050498642	-0.271380388784768	-0.380844760498642	0.000598	3	Hyper-DMR	-0.187081	2.71141159762725	0	0	0
chr8	81340000	81670000	330	TRUE	0.87114699	0.66023688	0.00328663	0.00321676	0.00076043	0.00081539	0.795663183865744	0.785207146056172	0.0754838061342555	-0.124970266056172	0.923093252784409	0.937652769198403	-0.0519462627844092	-0.277415889198403	-0.015615	1	Hyper-DMR	-0.275495	1.7860946437842	0	0	0
chr8	81670000	81800000	130	TRUE	0.89964308	0.73956354	0.00364863	0.00361524	0.00064639	0.00066088	0.849836444021249	0.844839634196409	0.0498066359787503	-0.105276094196409	0.909095059575058	0.911815386354878	-0.00945197957505827	-0.172251846354878	-0.007046	1	Hyper-DMR	-0.199107	1.70857710245918	0	0	0
chr8	81810000	81960000	150	FALSE	0.94092289	1.11314173	0.00330326	0.00338806	0.00082744	0.00086421	0.798151861535319	0.810842172201581	0.142771028464681	0.302299557798419	0.948451161778568	0.968018805292861	-0.00752827177856866	0.145122924707139	0.01868	4	Hyper-DMR	0.181706	2.67970594542063	2	2	0
chr8	81970000	82270000	300	FALSE	0.78100838	0.62952396	0.00367936	0.00363342	0.00040495	0.00040638	0.85443518513887	0.847560269195379	-0.0734268051388705	-0.218036309195379	0.824501137844568	0.821583899060419	-0.043492757844568	-0.192059939060419	-0.009661	1	Hyper-DMR	-0.209018	1.44135896792063	0	0	0
chr8	82280000	82420000	140	FALSE	0.88129478	0.79201681	0.00422126	0.00423329	0.00037938	0.00042156	0.935530460493203	0.937330748669088	-0.0542356804932028	-0.145313938669088	0.855780691459197	0.871859132101283	0.0255140885408034	-0.0798423221012828	0.002335	3	Hyper-DMR	-0.109317	1.45394708151851	1	1	0
chr8	82440000	82570000	130	FALSE	0.66084834	0.51791488	0.00325854	0.00322542	0.00014711	0.00015049	0.791459518457545	0.786503114102986	-0.130611178457545	-0.268588234102986	0.700272916893218	0.699015140964498	-0.0394245768932179	-0.181100260964498	-0.007414	1	No DMR	-0.221803	1.92002613033934	0	0	0
chr8	82580000	82720000	140	FALSE	0.62111833	0.49697636	0.0037334	0.00369842	0.00023053	0.00022436	0.862522265190813	0.85728751204098	-0.241403935190814	-0.36031115204098	0.765767741714234	0.760934158738484	-0.144649411714234	-0.263957798738484	-0.007293	1	No DMR	-0.199051	1.86712196390974	0	0	0
chr8	82720000	82860000	140	TRUE	0.58690786	0.47848319	0.00513678	0.0051855	0.00040473	0.00036776	1.07253792772405	1.07982887036156	-0.485630067724054	-0.601345680361558	0.933295994552325	0.923630754688441	-0.346388134552325	-0.445147564688441	0.008403	3	Hyper-DMR	-0.179032	2.53652251295103	0	0	0
chr8	82860000	83160000	300	TRUE	1.13553944	0.87236009	0.00530531	0.00523329	0.00115007	0.00112173	1.09775842367435	1.08698063860142	0.0377810163256494	-0.214620548601424	1.21411908318124	1.19853994016873	-0.0785796431812376	-0.326179850168725	-0.012263	1	Hyper-DMR	-0.28297	4.05186527163017	0	0	0
chr8	83170000	83330000	160	FALSE	1.23804643	1.0139533	0.00668145	0.00720236	0.00228627	0.00192316	1.30369762320583	1.38165174737049	-0.0656511932058344	-0.367698447370487	1.72581748044222	1.63405494145325	-0.487771050442218	-0.620101641453246	0.074091	4	Hyper-DMR	-0.220638	1.51730168264282	0	0	0
chr8	83340000	83460000	120	TRUE	0.94904053	0.7733071	0.00667376	0.0066887	0.00052658	0.0004891	1.30254681555225	1.30478258490784	-0.353506285552255	-0.531475484907844	1.0919648581252	1.07959260295144	-0.142924328125197	-0.306285502951444	0.00218	3	Hyper-DMR	-0.211068	2.24676733542545	0	0	0
chr8	83470000	83630000	160	FALSE	0.80906877	0.62313595	0.00515703	0.00531207	0.00099443	0.00089815	1.07556833799518	1.09877005693029	-0.266499567995184	-0.475634106930293	1.14703027894797	1.12396297636108	-0.337961508947971	-0.500827026361078	0.026508	4	Hyper-DMR	-0.254135	1.98686437832123	0	0	0
chr8	83630000	83790000	160	FALSE	1.30425007	1.0019371	0.0083782	0.00831839	0.00120715	0.00110986	1.55761607394852	1.54866551403167	-0.253366003948524	-0.546728414031672	1.46421597498243	1.42473519688673	-0.159965904982428	-0.422798096886729	-0.007469	1	Hyper-DMR	-0.29269	1.63702469318985	0	0	0
chr8	83790000	83900000	110	FALSE	0.66393548	0.53786652	0.00653984	0.00650515	0.00080541	0.00081491	1.28250570229252	1.27731434761076	-0.618570222292516	-0.739447827610764	1.18230608277066	1.18313349150739	-0.518370602770656	-0.64526697150739	-0.005145	2	No DMR	-0.193152	1.62801350717299	0	0	0
chr8	83900000	84060000	160	FALSE	1.55987014	1.19483521	0.0065043	0.00646625	0.0017595	0.00166328	1.27718714520432	1.2714929668924	0.282682994795679	-0.0766577568923961	1.52300953518364	1.48553937226128	0.0368606048163626	-0.290704162261277	-0.005666	2	Hyper-DMR	-0.30743	1.50304059433476	0	0	0
chr8	84070000	84220000	150	FALSE	1.62448167	1.32505145	0.00773241	0.0075927	0.00179275	0.00161489	1.46097367152912	1.44006608540668	0.163507998470879	-0.115014635406675	1.62671938755949	1.55227424511578	-0.00223771755948686	-0.227222795115776	-0.018549	1	Hyper-DMR	-0.238299	1.81791086447057	0	0	0
chr8	84230000	84360000	130	FALSE	0.90024442	0.80896688	0.00576317	0.00610802	0.00144101	0.0013056	1.16627712227877	1.21788388682194	-0.26603270227877	-0.408917006821935	1.35302635826526	1.33005635734886	-0.452781938265255	-0.521089477348863	0.054443	4	Hyper-DMR	-0.110089	3.11970402873083	1	1	0
chr8	84370000	84560000	190	FALSE	1.15259439	0.88722526	0.00326715	0.00355458	0.00295144	0.00271801	0.792748004009862	0.835761871873113	0.359846385990137	0.0514633881268868	1.71013985380169	1.64760490280915	-0.557545463801686	-0.760379642809155	0.062703	4	Hyper-DMR	-0.281975	2.31990466743868	1	0	1
chr8	84560000	84810000	250	FALSE	1.76359807	1.33959882	0.00445559	0.00405514	0.00279813	0.00224056	0.970597919201047	0.910670620777643	0.793000150798953	0.428928199222357	1.74374691768965	1.51317341362058	0.0198511523103538	-0.173574593620578	-0.077474	1	Hyper-DMR	-0.324372	2.35437851817114	0	0	0
chr8	84820000	84960000	140	FALSE	1.25033871	1.03136109	0.00604576	0.00620608	0.00175588	0.00156343	1.20856668467475	1.2325585550287	0.0417720253252519	-0.2011974650287	1.48745233321027	1.43016975413846	-0.237113623210267	-0.398808664138457	0.024793	4	Hyper-DMR	-0.213415	3.00762815880487	0	0	0
chr8	84970000	85090000	120	FALSE	1.75870761	1.42085925	0.00692723	0.00711451	0.00152918	0.00128679	1.3404785731534	1.36850500453993	0.418229036846596	0.0523542454600683	1.47171610482835	1.39847509251792	0.286991505171648	0.0223841574820789	0.026427	4	Hyper-DMR	-0.252939	2.11799138882478	0	0	0
chr8	85130000	85250000	120	FALSE	0.25188332	0.21554873	0.00608973	0.00607283	0.00025867	0.00023362	1.21514679033507	1.21261770719522	-0.963263470335073	-0.997068977195217	0.951920320675466	0.941642828466579	-0.700037000675466	-0.726094098466579	-0.002627	2	No DMR	-0.091059	2.14148798245166	0	0	0
chr8	85260000	85410000	150	FALSE	0.69760658	0.56663164	0.00543197	0.00544298	0.00066332	0.00062353	1.11671307873318	1.11836072402134	-0.41910649873318	-0.551729084021335	1.04840915488962	1.03491199188615	-0.350802574889615	-0.46828035188615	0.001838	3	Hyper-DMR	-0.194241	2.19808745616786	0	0	0
chr8	85430000	85570000	140	FALSE	0.91515272	0.74778948	0.00626435	0.00629747	0.00093086	0.0008439	1.24127865411506	1.24623505846962	-0.326125934115057	-0.498445578469616	1.20687309205929	1.17805205403231	-0.291720372059288	-0.430262574032306	0.005038	3	Hyper-DMR	-0.206085	1.88221908793069	0	0	0
chr8	85580000	85700000	120	TRUE	0.55725786	0.43381201	0.00364023	0.00373726	0.00085244	0.00074208	0.848579384945818	0.863099913765952	-0.291321524945818	-0.429287903765952	0.982620933538884	0.95015297689364	-0.425363073538885	-0.51634096689364	0.02031	4	Hyper-DMR	-0.212991	1.56977627696814	0	0	0
chr8	85730000	85870000	140	FALSE	0.7035298	0.51623738	0.00428959	0.00439216	0.0007077	0.0006009	0.945756037472279	0.961105626682639	-0.242226237472279	-0.444868246682639	0.979041138156402	0.948268212246659	-0.275511338156402	-0.432030832246659	0.019616	4	Hyper-DMR	-0.284742	2.01695707461449	1	0	1
chr8	85870000	86050000	180	FALSE	0.69664403	0.63879272	0.00483825	0.00495473	0.00066516	0.00055298	1.02786294608255	1.04529416526187	-0.331218916082554	-0.406501445261873	1.0047185133894	0.973048552672544	-0.308074483389398	-0.334255832672544	0.020746	4	Hyper-DMR	-0.082669	1.91767475327517	1	1	0
chr8	86050000	86170000	120	TRUE	0.62074293	0.53154741	0.00439903	0.00452414	0.00066739	0.00056635	0.962133721426474	0.980856419155908	-0.341390791426474	-0.449309009155908	0.972709879517187	0.945693676970464	-0.351966949517187	-0.414146266970464	0.023546	4	Hyper-DMR	-0.140243	1.55114527419926	0	0	0
chr8	86170000	86470000	300	TRUE	1.04053626	1.0570946	0.00494946	0.00516647	0.0011253	0.00103433	1.04450551034193	1.07698103295615	-0.00396925034192918	-0.0198864329561452	1.17862168632419	1.16209471054919	-0.138085426324188	-0.10500011054919	0.037898	4	No DMR	0.017174	1.50944532167928	1	1	0
chr8	86470000	86590000	120	FALSE	1.4885229	1.3810239	0.00597784	0.00638538	0.00197775	0.00189288	1.19840246415054	1.25939078029357	0.290120435849456	0.121633119706432	1.56222517876938	1.5621266869852	-0.0737022787693849	-0.181102786985198	0.062657	4	Hyper-DMR	-0.087306	2.64595965885392	1	1	0
chr8	86600000	86750000	150	FALSE	0.77511875	0.62025406	0.00437335	0.00442721	0.00121739	0.00108436	0.958290712253011	0.966350855324767	-0.183171962253012	-0.346096795324767	1.16872578632741	1.12487439837903	-0.393607036327414	-0.504620338379034	0.010219	3	Hyper-DMR	-0.215263	1.80110883178278	0	0	0
chr8	86760000	86910000	150	FALSE	1.03687184	0.83310361	0.00640418	0.00634837	0.00155029	0.00152639	1.2622041982243	1.25385223786717	-0.225332358224296	-0.420748627867172	1.44023964060819	1.42746930701228	-0.403367800608187	-0.59436569701228	-0.008405	1	No DMR	-0.230674	2.62722724901054	0	0	0
chr8	86920000	87070000	150	FALSE	1.03203779	0.86817209	0.00572109	0.0056989	0.00093628	0.00090396	1.15997985491042	1.15665912385282	-0.127942064910417	-0.288487033852819	1.16824034950549	1.15495134564362	-0.136202559505489	-0.286779255643622	-0.003592	2	No DMR	-0.183189	2.25801586927442	1	1	0
chr8	87080000	87210000	130	FALSE	1.48669511	1.45437559	0.00583845	0.00593993	0.00131338	0.00129168	1.17754276599288	1.19272923682321	0.309152344007124	0.261646353176791	1.31271846903707	1.31248994891782	0.173976640962931	0.141885641082175	0.016101	4	No DMR	-0.025723	2.07854342183331	0	0	0
chr8	87230000	87350000	120	FALSE	1.36377919	1.79271188	0.00514629	0.00550717	0.00160627	0.00155325	1.07396109817731	1.12796675045609	0.289818091822689	0.664745129543908	1.36641726394267	1.3742953124772	-0.00263807394266809	0.418416567522803	0.061044	4	No DMR	0.323586	2.44648995406266	3	3	0
chr8	87360000	87540000	180	FALSE	1.35587305	1.2010138	0.00454862	0.00485699	0.00190578	0.00188171	0.984519848461452	1.03066738501989	0.371353201538548	0.170346414980114	1.42955717927481	1.44393110052478	-0.0736841292748089	-0.242917300524783	0.056276	4	No DMR	-0.137965	3.03263046120182	0	0	0
chr8	87550000	87660000	110	FALSE	2.08889672	2.50388514	0.00702445	0.00700786	0.00148729	0.00155427	1.35502753545263	1.35254484377865	0.733869184547375	1.15134029622135	1.46390336108468	1.48676883124672	0.624993358915321	1.01711630875328	-0.002342	2	Hyper-DMR	0.227376	2.70986764016951	2	2	0
chr8	87680000	87960000	280	FALSE	4.628255	3.22092721	0.00762063	0.00755628	0.00290574	0.00278031	1.44424580683249	1.43461583641534	3.18400919316752	1.78631137358466	2.01891247796321	1.96896550918633	2.60934252203679	1.25196170081367	-0.008602	1	Hyper-DMR	-0.48024	1.68083212387868	6	1	5
chr8	87980000	88110000	130	TRUE	0.94367016	0.74729713	0.00705975	0.00691738	0.00091527	0.00093599	1.36031017656724	1.33900452173757	-0.416640016567237	-0.59170739173757	1.260681530595	1.25750275135532	-0.317011370595004	-0.51020562135532	-0.020153	1	No DMR	-0.239094	2.14925698498728	0	0	0
chr8	88120000	88250000	130	FALSE	0.73655683	0.58374425	0.00576608	0.0058983	0.00162181	0.0014365	1.16671260345847	1.18649931190533	-0.430155773458473	-0.602755061905326	1.41831014298186	1.36149794912399	-0.681753312981864	-0.777753699123993	0.021111	4	Hyper-DMR	-0.220385	2.16475054597419	0	0	0
chr8	88270000	88430000	160	TRUE	1.59844901	1.22680288	0.00754561	0.00746929	0.00139436	0.00140642	1.43301907208976	1.42159779249013	0.165429937910239	-0.194794912490126	1.4693920171094	1.46803082311693	0.129056992890603	-0.241227943116931	-0.010279	1	Hyper-DMR	-0.306701	1.08618400147484	0	0	0
chr8	88430000	88620000	190	TRUE	1.8817095	1.46377387	0.00725075	0.00712511	0.00192222	0.00198754	1.38889330554431	1.37009129337321	0.492816194455687	0.0936825766267857	1.63733154468854	1.65145322229095	0.244377955311457	-0.187679352290946	-0.017442	1	Hyper-DMR	-0.300329	1.54092100390854	1	0	1
chr8	88630000	88750000	120	TRUE	1.38666972	1.15436609	0.00548001	0.00552716	0.00104938	0.00100801	1.12390225944553	1.13095825175584	0.26276746055447	0.0234078382441607	1.19093337365837	1.1795673753777	0.195736346341627	-0.0252012853776984	0.007812	3	Hyper-DMR	-0.20818	1.69510775369921	0	0	0
chr8	88750000	88870000	120	TRUE	1.22118665	1.03914199	0.00754892	0.0074147	0.00081532	0.00091315	1.43351441322544	1.41342840499872	-0.212327763225437	-0.374286414998719	1.26125406795915	1.28643450730175	-0.04006741795915	-0.247292517301747	-0.018122	1	Hyper-DMR	-0.178611	1.84256913528702	0	0	0
chr8	88870000	89170000	300	TRUE	1.49856399	1.2023893	0.00797569	0.00786523	0.0008141	0.00092098	1.49738049675186	1.48085016990993	0.0011834932481402	-0.278460869909934	1.29269612552599	1.3229084331277	0.205867864474007	-0.120519133127695	-0.014327	1	No DMR	-0.25309	1.69361424270854	0	0	0
chr8	89170000	89320000	150	FALSE	1.42352199	1.15734702	0.00657889	0.00650453	0.00077847	0.00083963	1.28834953049437	1.27722156467901	0.135172459505626	-0.119874544679006	1.17552806397474	1.1919834219662	0.247993926025257	-0.0346364019661956	-0.011008	1	No DMR	-0.23574	1.08941158410394	0	0	0
chr8	89320000	89480000	160	FALSE	1.36605602	1.09769644	0.00669293	0.00664949	0.00064249	0.00068602	1.30541560394226	1.2989148127236	0.0606404160577425	-0.201218372723597	1.13511067089193	1.14753116020616	0.230945349108067	-0.0498347202061611	-0.006347	2	No DMR	-0.246568	1.12933285745915	0	0	0
chr8	89480000	89920000	440	TRUE	1.22362706	0.97447117	0.00567208	0.00560507	0.00059298	0.00065195	1.15264551380483	1.14261747468047	0.0709815461951668	-0.168146304680468	1.04103215965439	1.05724844829197	0.182594900345609	-0.0827772782919697	-0.010933	1	No DMR	-0.25004	1.80180633476824	0	0	0
