gene	me3_fold	me3_fdr	me3_conc	me3_n_peaks	mc_diff	mc_q	mc_sig	hmc_diff	hmc_q	hmc_sig	chromatin_state	dmr_status
Ncan	-0.174091326	0.669140316	2.787997069	1	-0.0258387197676744	5.83574741581217e-07	TRUE	-0.00544091789454065	0.0994471415119145	FALSE	Repressed_Promoter	mC DMR only
Ncapd2	0.184279418	0.658747438	3.581398344	5	0.0089403675288543	0.025367366698891	TRUE	-0.0108702617423134	0.000121420931403138	TRUE	Active_Promoter	Both mC+hmC DMR
Ncapd3	0.365360287	0.312381134	3.581880054	6	0.00882320319732122	0.000841858765225762	TRUE	-0.0126077762225442	9.29993865312734e-13	TRUE	Other	Both mC+hmC DMR
Ncaph2	0.416061165	0.215629561	4.043520797	2	0.0557306056905448	3.25322431368087e-22	TRUE	-0.00928964954155037	0.0584190344482044	FALSE	Active_Promoter	mC DMR only
Ncbp1	0.294152762	0.436237082	3.729922482	3	0.0199200256612818	4.17192942428569e-09	TRUE	-0.0212025182346939	4.11973839707517e-18	TRUE	Active_Promoter	Both mC+hmC DMR
Ncbp2	-0.247313978	0.52603328	2.854906899	4	0.0299295118403792	6.49815286674432e-06	TRUE	-0.0275010106703881	8.64214314959847e-09	TRUE	Active_Promoter	Both mC+hmC DMR
Ncbp2as2	0.152066192	0.720384523	3.522199963	1	NA	NA	NA	NA	NA	NA	NA	NA
Ncbp3	-0.059721848	0.904085307	3.475985599	3	0.0173102228159374	2.40202758429448e-05	TRUE	-0.0273959665404498	5.5373035342387e-23	TRUE	Active_Promoter	Both mC+hmC DMR
Nccrp1	0.378345062	0.29268259	3.876931726	2	-0.0580681992027268	0.00623761245069684	TRUE	0.0068635244232991	0.66757926249312	FALSE	Repressed_Promoter	mC DMR only
Ncdn	0.595887474	0.050446006	4.391438976	2	-0.0141998644362403	0.177856443954088	FALSE	-0.00454336511933151	0.493370817162507	FALSE	Active_Promoter	Not DMR
Nceh1	-0.084471221	0.858571792	3.496768377	1	0.00380807020637142	0.0813133185243985	FALSE	-0.0126257197966633	2.80411610866376e-19	TRUE	Other	hmC DMR only
Ncf1	-0.160410848	0.701685838	3.683237253	1	-0.00880337827314137	0.458101007180386	FALSE	0.00284521009880304	0.716302181779329	FALSE	Repressed_Promoter	Not DMR
Nck1	-0.109793011	0.801756081	4.600352031	3	0.0536037739269104	1.65362241194039e-37	TRUE	-0.035100105243454	5.52885629794998e-18	TRUE	Active_Promoter	Both mC+hmC DMR
Nck2	0.065636682	0.894059174	3.325309782	1	0.0573882408570741	2.74095546625448e-135	TRUE	-0.0284364584843038	5.28130757321901e-41	TRUE	Active_Promoter	Both mC+hmC DMR
Nckap1	0.154324389	0.71568169	3.521731067	8	0.0369017506871069	1.07975959454887e-42	TRUE	-0.0338702055112399	3.82561116293927e-48	TRUE	Active_Promoter	Both mC+hmC DMR
Nckap5	0.35060221	0.34111325	3.633645209	36	-0.00367612463153932	3.69548612163796e-05	TRUE	0.0161814985317481	1.0171599080646e-198	TRUE	Repressed_Promoter	Both mC+hmC DMR
Nckap5l	0.077686994	0.871183953	3.375049536	2	-0.00817776433061912	0.0924573167468352	FALSE	-0.0128764682480717	0.000507052831654475	TRUE	Active_Promoter	hmC DMR only
Nckipsd	0.118480821	0.786548295	3.814131042	3	NA	NA	NA	NA	NA	NA	NA	NA
Ncl	-0.202432816	0.599744798	4.304303725	2	0.0245706904334011	0.00241516206212702	TRUE	-0.0413603501714339	2.30638495286974e-11	TRUE	Active_Promoter	Both mC+hmC DMR
Ncln	0.018750963	0.971687455	2.689378374	3	0.0238103045702537	0.00357943082702005	TRUE	-0.0301801264844122	5.45783067354292e-07	TRUE	Other	Both mC+hmC DMR
Ncmap	0.433497832	0.21364191	3.796172301	2	-0.00875086925563384	0.0577048318419266	FALSE	-0.0133273599093257	5.49491288329885e-08	TRUE	Repressed_Promoter	hmC DMR only
Ncoa1	0.276242242	0.472059822	3.501095066	4	0.0207741538113699	3.56757401580567e-26	TRUE	-0.0233689898738951	7.64751437791129e-45	TRUE	Active_Promoter	Both mC+hmC DMR
Ncoa2	0.573152569	0.093588778	3.425961499	8	0.00140173422991952	0.568007712171749	FALSE	-0.0127418529719894	1.16675537559212e-18	TRUE	Active_Promoter	hmC DMR only
Ncoa3	0.340197473	0.351037074	3.610482079	4	0.00588884056005379	0.0472197858284934	TRUE	-0.0146943820434929	2.24837710430744e-11	TRUE	Other	Both mC+hmC DMR
Ncoa4	0.331826498	0.374907284	3.247572862	3	0.0530630168689109	2.61808964740359e-16	TRUE	-0.0396320977744635	1.13892142910524e-13	TRUE	Active_Promoter	Both mC+hmC DMR
Ncoa5	0.341665519	0.306792956	4.405038898	2	0.0465580300191242	1.71461131172159e-24	TRUE	-0.0413741124631519	1.56467181742059e-25	TRUE	Other	Both mC+hmC DMR
Ncoa6	0.582946764	0.075432768	3.937635405	6	0.0291521292465683	3.97089481394319e-20	TRUE	-0.02813048994402	8.55230076411704e-24	TRUE	Other	Both mC+hmC DMR
Ncoa7	-0.080621386	0.864808419	3.785509201	3	0.0292493168024573	2.29551542110978e-40	TRUE	-0.0253977179480602	1.62629820513561e-41	TRUE	Active_Promoter	Both mC+hmC DMR
Ncor1	0.344597121	0.317883112	4.012982267	15	0.0239486810925162	6.94994258870976e-24	TRUE	-0.0244657566380248	4.74464305343352e-34	TRUE	Active_Promoter	Both mC+hmC DMR
Ncor2	0.622877945	0.053933357	3.982354683	23	0.0041157154028027	0.100655864135276	FALSE	-0.0118394767706567	1.04759629280173e-07	TRUE	Active_Promoter	hmC DMR only
Ncs1	0.357648691	0.3271859	3.109358373	5	0.00108543610666989	0.771336570731215	FALSE	-0.00684859467920018	0.0725212907250308	FALSE	Active_Promoter	Not DMR
Ncstn	0.388518987	0.28349357	3.15709363	2	-0.00610531516666091	0.338405704826777	FALSE	-0.00868782746967246	0.0452233539711369	TRUE	Active_Promoter	hmC DMR only
Ndc1	0.421148495	0.232609662	3.982050345	1	-0.00319016161236418	0.3148303914213	FALSE	-0.00186423500123842	0.443477720364238	FALSE	Other	Not DMR
Ndel1	0.26275006	0.502537593	3.62948968	1	0.0149826298028953	0.000440925640404504	TRUE	-0.0183672023518315	5.31023213009352e-10	TRUE	Active_Promoter	Both mC+hmC DMR
Ndfip1	0.567710741	0.095259804	3.811775001	3	0.0180710675073553	1.38136558628361e-05	TRUE	-0.0182717004687327	2.00685887697766e-07	TRUE	Active_Promoter	Both mC+hmC DMR
Ndfip2	0.505474581	0.144921083	3.60877404	3	0.0234714864611543	7.2637296162982e-11	TRUE	-0.0298927548582568	7.41561760950798e-23	TRUE	Active_Promoter	Both mC+hmC DMR
Ndn	0.212923369	0.600741053	3.404145763	3	-0.00163953765172375	0.901272510179099	FALSE	0.0013881204161643	0.871057456070465	FALSE	Other	Not DMR
Ndnf	-0.412422294	0.232825791	4.501084484	1	-0.0122426651770621	0.00204203263612994	TRUE	0.00650675052645136	0.0126246444331977	TRUE	Repressed_Promoter	Both mC+hmC DMR
Ndor1	-0.058634242	0.905989163	3.333190941	2	0.112035352865939	7.84184871671663e-08	TRUE	-0.0539974988995257	0.0162118384641398	TRUE	Other	Both mC+hmC DMR
Ndrg1	-0.23970963	0.546366595	3.011644079	2	-0.00901681380342822	0.0967039399647938	FALSE	-0.0066599573720548	0.0778488083974942	FALSE	Repressed_Promoter	Not DMR
Ndrg2	0.070386119	0.884652104	3.53996239	1	-0.0227335236722184	0.00758549266826674	TRUE	0.00324419478280763	0.644013988218007	FALSE	Active_Promoter	mC DMR only
Ndrg3	0.194055822	0.628491224	4.014831435	14	0.0310117727272756	1.10913194318511e-19	TRUE	-0.0139562773783097	4.62227138481549e-05	TRUE	Active_Promoter	Both mC+hmC DMR
Ndrg4	0.364125733	0.271560475	4.206735436	1	0.00633490128778191	0.185720584019872	FALSE	0.00394512811407488	0.342201883191164	FALSE	Other	Not DMR
Ndst1	0.254840904	0.516572675	3.002887789	4	0.0183452209851191	1.36738514332524e-07	TRUE	-0.0286587883826866	1.6608285992577e-24	TRUE	Other	Both mC+hmC DMR
Ndst2	0.215820072	0.593223779	3.461201872	3	0.0339895933076487	2.42969514978057e-07	TRUE	-0.0306909709212068	2.67789317023412e-10	TRUE	Active_Promoter	Both mC+hmC DMR
Ndst3	-0.255423203	0.51277484	2.763630492	27	0.1204049212253	4.8151057076211e-306	TRUE	-0.0572693423306202	3.53270001683167e-192	TRUE	Active_Promoter	Both mC+hmC DMR
Ndufa10	0.560487883	0.098348845	3.813455347	6	0.0392472512658537	5.43527159232369e-18	TRUE	-0.0280991762218474	1.72104431474914e-15	TRUE	Active_Promoter	Both mC+hmC DMR
Ndufa12	0.328581199	0.37534314	3.593246985	1	0.0301184758385438	5.47300793785179e-08	TRUE	-0.0320611165836205	2.94075721939909e-15	TRUE	Active_Promoter	Both mC+hmC DMR
Ndufa2	-0.18475934	0.646332803	4.085893909	2	0.0737770452091765	7.45985742450026e-05	TRUE	-0.06731744046931	2.88329224515233e-06	TRUE	Active_Promoter	Both mC+hmC DMR
Ndufa3	0.428853232	0.214969729	3.797718037	1	0.0275632872723457	0.189484787965832	FALSE	-0.0392184858018995	0.0121438623190693	TRUE	Other	hmC DMR only
Ndufa4	-0.311950593	0.397261261	4.140367627	3	0.0759657831246999	3.88995405805883e-12	TRUE	-0.0378279828591427	0.000277123780009445	TRUE	Active_Promoter	Both mC+hmC DMR
Ndufa4l2	-0.382919821	0.290734339	3.58147129	1	-0.0522618255457626	0.0684405565261647	FALSE	-0.000254087534115321	0.919391665029658	FALSE	Other	Not DMR
Ndufa8	0.306979393	0.411069793	3.629085875	1	0.0235047107502965	0.000546990546380705	TRUE	-0.0180685316095165	0.00189555172948858	TRUE	Active_Promoter	Both mC+hmC DMR
Ndufa9	0.334011846	0.369868091	3.488956721	2	0.0189741458313776	8.61306274762238e-07	TRUE	-0.0222347027566304	9.54805414574685e-18	TRUE	Active_Promoter	Both mC+hmC DMR
Ndufab1	0.33715174	0.351593929	3.927521733	6	0.0411420826158869	7.16610737478464e-11	TRUE	-0.0348968151618156	1.77837735372661e-11	TRUE	Other	Both mC+hmC DMR
Ndufaf5	0.165042524	0.681729445	3.947334349	3	0.0378933838996365	2.45547851550652e-19	TRUE	-0.0324775617887331	7.20339954237001e-25	TRUE	Active_Promoter	Both mC+hmC DMR
Ndufaf8	0.120137951	0.768419624	4.42611405	1	0.0578837896361881	0.0385156785014288	TRUE	0.0257683278799811	0.2670508415117	FALSE	Other	mC DMR only
Ndufb11	-0.128031906	0.77195988	3.475128385	1	0.0205412080629304	0.975513041849653	FALSE	-0.00989283860929288	0.755895078552402	FALSE	Active_Promoter	Not DMR
Ndufb2	0.727770231	0.021059099	4.184660111	5	0.0382288688469287	7.64638730692209e-07	TRUE	-0.0359246182032124	1.04844841922088e-08	TRUE	Active_Promoter	Both mC+hmC DMR
Ndufb4	-0.054939167	0.909345628	2.511827487	1	0.0965861367557374	3.0162336517344e-27	TRUE	-0.0619734707180183	1.265877976981e-16	TRUE	Active_Promoter	Both mC+hmC DMR
Ndufb4c	-0.237304771	0.540213264	3.849961531	3	NA	NA	NA	NA	NA	NA	NA	NA
Ndufb5	0.11711948	0.785381475	3.865211449	2	0.0332687302474911	1.22238144110221e-06	TRUE	-0.0281805943605484	4.83100897153567e-07	TRUE	Active_Promoter	Both mC+hmC DMR
Ndufb8	0.165997386	0.693991233	3.266753415	1	0.0391512134836983	0.000609632305222884	TRUE	-0.0376856926258871	1.44498339559761e-05	TRUE	Active_Promoter	Both mC+hmC DMR
Ndufb9	-0.22999371	0.563110331	3.522686133	4	0.0416717964576124	7.21485538114759e-05	TRUE	-0.029259056216697	0.00120977114259655	TRUE	Active_Promoter	Both mC+hmC DMR
Ndufs1	0.077251697	0.871530854	3.658525378	3	0.0417782543063364	5.98209636281361e-18	TRUE	-0.0326434405017661	2.86802590430176e-15	TRUE	Active_Promoter	Both mC+hmC DMR
Ndufs2	-0.007664756	0.988880442	4.008500254	3	0.022989482321828	8.95590790456659e-06	TRUE	-0.0221421959703945	8.92450591753962e-09	TRUE	Other	Both mC+hmC DMR
Ndufs3	0.039532138	0.936235846	3.815079539	2	NA	NA	NA	NA	NA	NA	NA	NA
Ndufs4	0.173422062	0.679093642	3.405950122	1	0.036292686620684	2.64518817872528e-41	TRUE	-0.0399179644048107	4.1851362947943e-63	TRUE	Active_Promoter	Both mC+hmC DMR
Ndufs6	0.139102828	0.74602714	3.618287444	1	0.0466484574600544	1.61868378895088e-08	TRUE	-0.0383971839300882	1.63388766833584e-09	TRUE	Other	Both mC+hmC DMR
Ndufs7	-0.127439967	0.769478715	3.63776575	1	0.0242103133236833	0.0052126973127179	TRUE	-0.0193241982376185	0.00367277189418225	TRUE	Other	Both mC+hmC DMR
Ndufs8	0.066461007	0.885140909	4.326792777	1	0.0429208461809656	6.27122345661386e-05	TRUE	-0.0394415658977429	1.02374897841066e-06	TRUE	Other	Both mC+hmC DMR
Ndufv1	0.338925377	0.358173026	3.683636451	3	0.0400575105381537	0.000509392722771564	TRUE	-0.0232946897061434	0.000917998584500543	TRUE	Other	Both mC+hmC DMR
Ndufv2	0.671789894	0.046028835	3.463061004	1	0.0429123243526067	9.6432036558811e-12	TRUE	-0.0343732383490931	1.69120678573516e-10	TRUE	Active_Promoter	Both mC+hmC DMR
Ndufv3	0.163733294	0.690304251	3.738111495	3	0.0545062790529355	1.99440610641148e-18	TRUE	-0.0456491000628886	5.5649592661814e-21	TRUE	Other	Both mC+hmC DMR
Neat1	-0.066958544	0.890700387	3.451955394	2	NA	NA	NA	NA	NA	NA	NA	NA
Neb	0.32271947	0.344293423	4.173307625	16	0.0242941306198329	9.75956547388477e-59	TRUE	-0.00896893164555371	2.02966599482922e-12	TRUE	Other	Both mC+hmC DMR
Nebl	-0.263538361	0.48841628	2.966642738	2	-0.00178229828916854	0.234150657679637	FALSE	0.00802270313413234	8.94092967878052e-13	TRUE	Active_Promoter	hmC DMR only
Necab1	0.193872022	0.637239115	3.35033863	1	0.0131184994114864	1.13619389022075e-11	TRUE	-0.0215511193259362	1.00345030057852e-72	TRUE	Repressed_Promoter	Both mC+hmC DMR
Necab2	-0.198311947	0.626154449	3.475866741	4	-0.0310825499977685	3.75849989723575e-10	TRUE	0.0219603541408884	2.31807257294424e-09	TRUE	Repressed_Promoter	Both mC+hmC DMR
Necap1	0.102381278	0.822170237	3.969449834	2	0.0587763357456761	1.53288900487716e-17	TRUE	-0.0454069723555475	6.61695475313511e-14	TRUE	Other	Both mC+hmC DMR
Necap2	-0.053484796	0.913457528	3.592676217	2	0.0460362355773551	4.89319255180997e-10	TRUE	-0.037681109980977	1.3350146631771e-10	TRUE	Other	Both mC+hmC DMR
Nectin1	0.075935915	0.875654494	3.136497553	11	-0.0363164523568394	3.22754080062825e-39	TRUE	0.014505025306203	1.20051450081699e-10	TRUE	Active_Promoter	Both mC+hmC DMR
Nectin2	0.276133077	0.467876996	3.587454506	1	-0.00422868842391166	0.397654712490289	FALSE	-0.00013270972835315	0.947611972027459	FALSE	Other	Not DMR
Nectin3	-0.256760088	0.504258095	2.920597484	1	-0.00169926674260079	0.650376808217265	FALSE	-0.00280113757365077	0.300556406500456	FALSE	Active_Promoter	Not DMR
Nedd4	0.276586268	0.458273912	4.368621012	20	0.00545498793559973	0.0716613637717717	FALSE	-0.0249457394261184	1.8440574381389e-28	TRUE	Other	hmC DMR only
Nedd4l	0.367623852	0.297878215	4.336036066	20	0.0456919314464484	1.85258713653939e-275	TRUE	-0.0196324171067791	3.59834102919026e-55	TRUE	Active_Promoter	Both mC+hmC DMR
Nedd8	0.099124517	0.830315701	3.082476608	1	0.0106940555208869	0.299767383469833	FALSE	-0.0267431639889398	1.43710530969702e-05	TRUE	Active_Promoter	hmC DMR only
Nedd9	-0.069918994	0.88607635	3.184212592	2	-0.00822907115250038	3.59404166422744e-06	TRUE	0.00180273189895071	0.0843624686405923	FALSE	Repressed_Promoter	mC DMR only
Nefh	-0.306863953	0.401267199	3.775339902	1	-0.0237115957203993	0.00449629190499019	TRUE	-0.00226266967858671	0.755037533845565	FALSE	Repressed_Promoter	mC DMR only
Nefl	-0.270842483	0.486322664	3.520997811	6	-0.0239730083582546	0.0842740756667597	FALSE	0.0447541272158506	4.38031703776109e-06	TRUE	Bivalent_Promoter	hmC DMR only
Negr1	0.032963995	0.948208514	3.769878295	11	0.0564542114079826	4.8151057076211e-306	TRUE	-0.0390463753999012	7.9909619884712e-263	TRUE	Active_Promoter	Both mC+hmC DMR
Nek11	-0.205208315	0.615920079	3.453287214	2	-0.0093874333631685	2.55586235660076e-08	TRUE	0.00891685605853026	1.24364467297614e-23	TRUE	Repressed_Promoter	Both mC+hmC DMR
Nek2	0.049791474	0.920597452	3.287615126	1	NA	NA	NA	NA	NA	NA	NA	NA
Nek6	-0.266714426	0.490160373	3.042438468	2	0.0151294400469717	3.29445845278151e-06	TRUE	-0.0118072640968923	1.3500092731928e-05	TRUE	Other	Both mC+hmC DMR
Nek7	-0.587652388	0.084459609	3.17287005	8	-0.00166221108067521	0.440525088047326	FALSE	0.00893168753629447	1.43370673929544e-14	TRUE	Repressed_Promoter	hmC DMR only
Nek8	-0.224450166	1	2.315795602	1	-0.0292978251422467	5.92776926351652e-05	TRUE	0.00476286260568433	0.358122791636292	FALSE	Active_Promoter	mC DMR only
Nek9	0.510853995	0.141933594	3.448613321	2	0.0173368156272278	1.80552786713127e-05	TRUE	-0.0158168331544019	2.75573592143154e-08	TRUE	Other	Both mC+hmC DMR
Nelfa	0.266884719	0.435317687	4.683851947	1	0.0473697635985587	3.8068454192749e-16	TRUE	-0.0198361498630303	0.000195452001837909	TRUE	Other	Both mC+hmC DMR
Nelfb	0.193038563	0.621690794	3.947172085	3	0.00976299054332552	0.329619209403098	FALSE	-0.0222671218890271	0.00018687087945026	TRUE	Active_Promoter	hmC DMR only
Nelfcd	0.059673577	0.903824124	3.071261234	1	0.00433730534448817	0.564576655512438	FALSE	-0.0106143223015136	0.00201466413618972	TRUE	Active_Promoter	hmC DMR only
Nell1	-0.066853117	0.884071808	4.750219644	4	-0.00460499922497659	7.78036190150851e-07	TRUE	0.0141124332752076	1.86602405204817e-121	TRUE	Repressed_Promoter	Both mC+hmC DMR
Nell1os	-0.273915392	0.477592952	3.651016347	1	NA	NA	NA	NA	NA	NA	NA	NA
Nell2	-0.212224609	0.601818267	3.188317496	5	0.0283853419243166	3.22682600015871e-133	TRUE	-0.0252994402202367	1.53404161484181e-141	TRUE	Active_Promoter	Both mC+hmC DMR
Nemf	0.37555909	0.279854876	3.810411464	3	0.0316990598202179	9.10793206402536e-20	TRUE	-0.0331964173924179	3.32106203110328e-34	TRUE	Other	Both mC+hmC DMR
Nemp2	-0.06302245	0.895708636	3.7993099	4	0.0470036221437007	3.42710738886779e-21	TRUE	-0.0420191796693619	8.39940248824041e-27	TRUE	Active_Promoter	Both mC+hmC DMR
Nenf	-0.049718645	0.919117668	2.558077467	1	0.0376676297497259	4.541322030886e-06	TRUE	-0.023897062458392	0.000296729878742901	TRUE	Other	Both mC+hmC DMR
Neo1	0.021826534	0.967904468	3.386667196	5	0.027789663385612	6.83568835961426e-42	TRUE	-0.0263872455121294	1.21326143881071e-54	TRUE	Active_Promoter	Both mC+hmC DMR
Nepro	0.044681545	0.929202266	3.771075567	2	0.030119929597627	1.93622222312807e-05	TRUE	-0.03381927030927	4.71595240177504e-14	TRUE	Active_Promoter	Both mC+hmC DMR
Nes	0.360978317	0.293731101	4.674021393	4	-0.0330397062932719	0.0315466646490287	TRUE	0.00787911123788092	0.458339927786986	FALSE	Repressed_Promoter	mC DMR only
Neto2	-0.049962254	0.919328558	3.659727974	3	0.0368043024177445	1.82923367772358e-17	TRUE	-0.0377763652188644	6.08678911197174e-25	TRUE	Active_Promoter	Both mC+hmC DMR
Neu1	-0.420631312	0.234673441	3.483882135	2	0.0164498375451597	0.198530925073877	FALSE	-0.0139000534029291	0.115332617151434	FALSE	Other	Not DMR
Neu2	-0.37538567	0.300765672	2.973697518	1	-9.67202091529673e-05	0.94549623713502	FALSE	0.0112843465588494	1.12812607395672e-08	TRUE	Other	hmC DMR only
Neudnr	0.216715928	0.567529796	4.180560956	2	NA	NA	NA	NA	NA	NA	NA	NA
Neurl1a	0.013781651	0.979111079	3.373932322	5	0.0431033638881542	2.40705144959469e-45	TRUE	-0.0146485560275941	1.01664856801091e-06	TRUE	Active_Promoter	Both mC+hmC DMR
Neurl1b	-0.324218632	0.387214436	2.96912619	2	-0.0149021047463168	0.000459768220772175	TRUE	0.0046213692671363	0.171866429898761	FALSE	Repressed_Promoter	mC DMR only
Neurl3	-0.000243447	1	2.07137317	1	0.011438151651314	0.158408437202672	FALSE	0.00220896997146186	0.857596402292903	FALSE	Other	Not DMR
Neurl4	-0.521401294	0.113119663	3.91768518	4	0.0119162307387274	0.140544023074554	FALSE	-0.0165880163200805	5.61504000773318e-07	TRUE	Other	hmC DMR only
Neurod1	0.247208485	0.50096707	5.270654405	1	0.00114882294661461	0.82213813058722	FALSE	0.00369296586993787	0.0841941873838455	FALSE	Active_Promoter	Not DMR
Neurod2	0.076130389	0.861921202	5.102981737	2	-0.00262715360540931	0.701842176301694	FALSE	0.00730655959111542	0.704872226353461	FALSE	Active_Promoter	Not DMR
Neurog1	0.427179561	0.202213244	4.343243425	2	0.0170023279977491	0.539959603495844	FALSE	0.00521508489802585	0.668749413693364	FALSE	Repressed_Promoter	Not DMR
Neurog2	0.223940028	0.533808804	5.127107179	7	-0.0120786528599091	0.373768013087622	FALSE	-0.00187567215482996	0.857682378834919	FALSE	Repressed_Promoter	Not DMR
Neurog3	0.319138131	0.386722837	3.644365082	1	-0.0332848981911299	0.000184786359388457	TRUE	-0.00567428733666844	0.282649019079055	FALSE	Repressed_Promoter	mC DMR only
Nexn	0.00050566	0.99930944	3.44038278	2	-0.00249638680600295	0.653023712188397	FALSE	-0.014347207255981	3.70189461376195e-07	TRUE	Repressed_Promoter	hmC DMR only
Nf1	0.195062076	0.635637989	3.062802135	2	0.0113132049681308	1.55980406542489e-10	TRUE	-0.0190579087814824	2.45876974484989e-45	TRUE	Other	Both mC+hmC DMR
Nf2	0.072939994	0.880311955	3.276757655	2	0.00245839350806909	0.46054992289012	FALSE	-0.0163667392983784	7.88597544721246e-15	TRUE	Active_Promoter	hmC DMR only
Nfam1	0.056553597	0.909513675	3.331451649	5	-0.015955221903204	0.000499662728572425	TRUE	0.0260763537349573	3.52340524619338e-14	TRUE	Repressed_Promoter	Both mC+hmC DMR
Nfasc	0.176091274	0.669180372	3.74453392	17	-0.00629388972537914	0.00506028394984538	TRUE	-0.0174699905093939	1.42530911871662e-22	TRUE	Active_Promoter	Both mC+hmC DMR
Nfat5	-0.363960073	0.306504359	3.609204111	1	0.0263199905363471	1.71244725490346e-14	TRUE	-0.0274578384600457	1.05627946032008e-22	TRUE	Active_Promoter	Both mC+hmC DMR
Nfatc1	-0.108958783	1	2.289641698	3	-0.0265363334634355	8.61381321161074e-44	TRUE	0.0176834883134683	4.16008578825268e-34	TRUE	Repressed_Promoter	Both mC+hmC DMR
Nfatc2	-0.444926355	0.207370375	2.788171236	5	0.0127491732791389	2.03728648252717e-09	TRUE	-0.0160289072694476	6.83806361677085e-22	TRUE	Repressed_Promoter	Both mC+hmC DMR
Nfatc2ip	0.023820691	0.964301633	3.485591217	1	0.000267928943528783	0.917071543311671	FALSE	-0.0111506013423754	0.00140510103063093	TRUE	Other	hmC DMR only
Nfatc3	0.137350651	0.753672666	3.507339732	1	0.0244088997435331	3.49202953988292e-11	TRUE	-0.0212572480113727	1.62900808327581e-13	TRUE	Active_Promoter	Both mC+hmC DMR
Nfatc4	-0.226851972	0.572121446	3.198596116	1	-0.0524058036779858	3.60578796938308e-08	TRUE	0.00391979300591894	0.475993029922574	FALSE	Repressed_Promoter	mC DMR only
Nfe2	0.305825801	0.419371374	3.145613129	3	-0.0361475736352826	0.000385030433978826	TRUE	-0.0162567013181952	0.0174016244464497	TRUE	Repressed_Promoter	Both mC+hmC DMR
Nfe2l1	-0.174369188	0.676873015	3.233427333	6	0.0712011684279107	9.71572779457514e-21	TRUE	-0.0272188672070083	1.55190984198929e-05	TRUE	Active_Promoter	Both mC+hmC DMR
Nfe2l2	0.032024563	0.950605907	3.045632871	1	-0.0114237406620437	0.00766387788717169	TRUE	-0.0126635877308523	6.56147701443531e-06	TRUE	Repressed_Promoter	Both mC+hmC DMR
Nfe2l3	0.521858544	0.107173212	4.140902905	1	-0.0152940672439876	0.00280397544487142	TRUE	-0.00858170429192273	0.0501151578683348	FALSE	Repressed_Promoter	mC DMR only
Nfia	0.364770553	0.313735456	3.553686705	5	0.0766486231958797	4.8151057076211e-306	TRUE	-0.0297688651877557	2.85521560642295e-118	TRUE	Active_Promoter	Both mC+hmC DMR
Nfib	1.637883083	2.87e-06	3.805880772	14	0.0700950392548942	4.8151057076211e-306	TRUE	-0.0237294096850187	9.00715061095554e-104	TRUE	Bivalent_Promoter	Both mC+hmC DMR
Nfic	0.269956788	0.438894286	4.79426341	2	0.00571994726541297	0.176939339374208	FALSE	0.0063157248072574	0.0967822117425018	FALSE	Other	Not DMR
Nfil3	-0.243661938	0.536955838	3.574293025	1	0.0315497140310449	2.89668437101033e-09	TRUE	-0.0205239331002022	1.34017388043227e-06	TRUE	Active_Promoter	Both mC+hmC DMR
Nfix	0.169848452	0.670168993	3.971226556	18	-0.041968363756808	1.25412346192163e-68	TRUE	-0.0644996959775082	4.88329711014006e-147	TRUE	Active_Promoter	Both mC+hmC DMR
Nfkb1	0.100465321	0.827371773	3.605885294	8	0.021771504871053	2.86948983581117e-27	TRUE	-0.0288348042868437	7.58531675805679e-75	TRUE	Active_Promoter	Both mC+hmC DMR
Nfkbia	0.65416199	0.050815734	3.374797097	1	0.02686107960457	0.126659357139318	FALSE	-0.000894570476967504	0.993945924429463	FALSE	Active_Promoter	Not DMR
Nfkbib	0.196815487	0.614483558	3.93317079	1	0.0325137325044658	3.34511955011229e-06	TRUE	-0.0173611450921688	1.58621698589322e-06	TRUE	Active_Promoter	Both mC+hmC DMR
Nfkbid	0.117955717	0.785355353	3.745754935	2	0.015358324128746	0.256834791294206	FALSE	0.00167114749176528	0.949694729271242	FALSE	Other	Not DMR
Nfkbil1	-0.148382525	0.72317736	3.64531706	1	0.0357874888810439	6.2115838631839e-09	TRUE	-0.0433735306572721	2.44269016649953e-23	TRUE	Active_Promoter	Both mC+hmC DMR
Nfkbiz	0.352164577	0.334989226	3.634482814	2	0.0176093890329464	1.5728461229529e-05	TRUE	-0.0186799487615639	5.33363203307514e-11	TRUE	Active_Promoter	Both mC+hmC DMR
Nfrkb	0.274351825	0.456947158	3.806871981	8	0.0151613041251876	9.84688851683069e-05	TRUE	-0.0203098380703502	2.66683779619317e-13	TRUE	Other	Both mC+hmC DMR
Nfu1	-0.013630407	0.979172739	3.856958307	2	0.0148547432091225	0.000941644686224631	TRUE	-0.0168671099854492	5.47661366039286e-08	TRUE	Other	Both mC+hmC DMR
Nfx1	-0.170120768	0.685216622	3.071861053	4	0.0140603867774353	1.82073188862072e-06	TRUE	-0.0188563926813978	3.8042768766981e-18	TRUE	Active_Promoter	Both mC+hmC DMR
Nfxl1	0.014676892	0.977490033	3.944341898	1	0.0363060753605988	2.80583069977215e-25	TRUE	-0.0306342109051945	3.42499293078425e-31	TRUE	Active_Promoter	Both mC+hmC DMR
Nfya	0.058164704	0.906865776	3.089186078	3	NA	NA	NA	NA	NA	NA	NA	NA
Nfyb	0.339582119	0.308471972	4.204466407	4	0.0308344087043264	2.29632405614712e-07	TRUE	-0.0246006747639299	3.48305374848572e-07	TRUE	Active_Promoter	Both mC+hmC DMR
