gene	chr	start	end	num_contexts	mean_coverage	chg_mc_group1	chg_mc_group2	chg_mc_difference	chg_mc_qvalue	chg_mc_direction	cg_mc_difference	cg_mc_qvalue	cg_mc_significant	cg_mc_direction	cg_hmc_difference	cg_hmc_qvalue	cg_hmc_significant	cg_hmc_direction	concordant_with_cg_mc
Anapc15	chr7	101863714	101901848	12504	8.8600947696737	0.000559240495440454	0.000310947542544348	-0.000248292952896106	1.54660316247915e-05	Hypomethylated	0.00432739868244902	0.418055993605273	FALSE	Hypermethylated	-0.00608047762173309	0.00939025990652664	TRUE	Hypomethylated	NA
Atp8a1	chr5	67618139	67847433	71228	10.2681354242714	1.74657591817064e-05	9.87570369870549e-07	-1.64781888118358e-05	1.8547909657024e-05	Hypomethylated	0.0216126629133943	4.15513595604767e-50	TRUE	Hypermethylated	-0.026539169714761	9.10652889824991e-109	TRUE	Hypomethylated	FALSE
Impg1	chr9	80313329	80465480	38970	10.8483865794201	0.00026928064120108	0.000186123440740962	-8.31572004601184e-05	2.20876850700987e-05	Hypomethylated	-0.0124237983006248	5.99007584119428e-08	TRUE	Hypomethylated	0.00696007532608675	1.59503463359661e-07	TRUE	Hypermethylated	TRUE
Zfp963	chr8	69741638	69749969	2617	11.7787542988154	0.000199029746034818	0.000690288574690493	0.000491258828655675	2.52941198612559e-05	Hypermethylated	-0.00507654333385987	0.592804102232337	FALSE	Hypomethylated	-0.0115570740062178	0.0567355135475766	FALSE	Hypomethylated	NA
Gm9495	chr8	69427979	69453564	7821	4.06813387034906	0.000120200629690015	0.00048267437198042	0.000362473742290405	2.6979017859327e-05	Hypermethylated	-0.00879709424886954	0.204698917766327	FALSE	Hypomethylated	-0.00688473304066213	0.183699066225	FALSE	Hypomethylated	NA
Ttc3	chr16	94370617	94469342	29142	11.7073725207604	6.87116509282857e-05	2.52848052367641e-05	-4.34268456915216e-05	2.79224802296867e-05	Hypomethylated	0.0234315708183457	3.98015642137947e-18	TRUE	Hypermethylated	-0.0230129923472653	2.13826587529898e-21	TRUE	Hypomethylated	FALSE
Btbd10	chr7	113315625	113369391	15130	12.3177709847984	0.000309884315741005	0.000171453855052727	-0.000138430460688278	2.86077364873219e-05	Hypomethylated	0.0572634422392504	6.05378968770268e-36	TRUE	Hypermethylated	-0.0319785126060396	2.72852377826002e-18	TRUE	Hypomethylated	FALSE
Fry	chr5	150118644	150497752	120708	9.26806114756271	0.000241899370107181	0.000191782585304117	-5.01167848030636e-05	2.93680706179156e-05	Hypomethylated	0.0302398497206107	3.41110194119627e-135	TRUE	Hypermethylated	-0.0308576508123171	3.8827064781335e-215	TRUE	Hypomethylated	FALSE
Zfp617	chr8	71908634	71934628	7990	10.7302096370463	0.000112577919312286	0.000309280639805234	0.000196702720492948	3.12579161837463e-05	Hypermethylated	0.0124600164632025	0.0588120358104106	FALSE	Hypermethylated	-0.0142232989576127	0.000408665307152029	TRUE	Hypomethylated	NA
Olfr609	chr7	103490024	103498061	2366	12.2660080304311	0.00195458315991993	0.00109697140239422	-0.000857611757525708	4.72499524118762e-05	Hypomethylated	0.00990744342924499	0.50903163570238	FALSE	Hypermethylated	0.0005357528453445	0.951937263425823	FALSE	Hypermethylated	NA
Trim30b	chr7	104355381	104369883	4355	11.0214121699196	0.00103373105215544	0.000546548888439917	-0.000487182163715523	5.30468614694438e-05	Hypomethylated	0.00817972936761446	0.360294812341066	FALSE	Hypermethylated	-0.00169333783096869	0.465977989322674	FALSE	Hypomethylated	NA
Dhdds	chr4	133969027	134000917	10331	9.70387668183138	6.6055184388329e-05	0.000229430158742485	0.000163374974354156	5.60861033488071e-05	Hypermethylated	0.0201981188285956	3.37845868315001e-09	TRUE	Hypermethylated	-0.0252364101011257	8.80737762098221e-24	TRUE	Hypomethylated	TRUE
Tm6sf2	chr8	70072923	70080065	2656	7.10250376506024	0.000199553171545696	0.000861012572265088	0.000661459400719392	6.04009320048956e-05	Hypermethylated	-0.0233155139374976	0.0500290394979678	FALSE	Hypomethylated	-0.00944968918442127	0.15793718152085	FALSE	Hypomethylated	NA
AI429214	chr8	36993603	36995532	561	9.62745098039216	5.80450429533318e-05	0.00229579709935781	0.00223775205640448	6.08030306641207e-05	Hypermethylated	-0.0887408617893384	5.23395312077099e-09	TRUE	Hypomethylated	0.00799712511522883	0.451474650842371	FALSE	Hypermethylated	FALSE
P4ha3	chr7	100285519	100319698	11375	8.53926373626374	0.000827498940739366	0.000503999111858428	-0.000323499828880938	6.5180157402136e-05	Hypomethylated	-0.0111870161823568	0.00677115926633614	TRUE	Hypomethylated	0.0217211644376037	4.68476269702598e-17	TRUE	Hypermethylated	TRUE
Pgpep1	chr8	70646434	70660387	4988	7.1688803127506	0.000142920795294693	0.000535075907294715	0.000392155112000021	6.64899971995489e-05	Hypermethylated	0.00680985148576152	0.44944634473839	FALSE	Hypermethylated	-0.0151796931351856	0.00635968069165351	TRUE	Hypomethylated	NA
Kcnn1	chr8	70842048	70863257	7699	5.35202623717366	0.000123449377957658	0.000466285972418481	0.000342836594460823	6.97556486236963e-05	Hypermethylated	-0.0128780298966369	0.0748714176682484	FALSE	Hypomethylated	-0.00693253204570864	0.164370473645986	FALSE	Hypomethylated	NA
B3galt5	chr16	96235800	96319858	27699	9.6929266399509	8.19842452258946e-05	3.10922410875229e-05	-5.08920041383716e-05	6.98372554327379e-05	Hypomethylated	-0.00635743517579668	0.0296584776351767	TRUE	Hypomethylated	0.00596854054076162	0.00278353843770258	TRUE	Hypermethylated	TRUE
Ppfibp2	chr7	107595206	107748582	50351	9.80156054497428	0.000194419505403377	0.00012291842757448	-7.15010778288975e-05	7.07907625036958e-05	Hypomethylated	-0.0140435807813387	9.71854924891788e-12	TRUE	Hypomethylated	0.00460483219056815	0.000407975457802769	TRUE	Hypermethylated	TRUE
Xrra1	chr7	99859115	99917821	20020	8.68500874125874	0.000519056181963969	0.000324499207175827	-0.000194556974788142	7.17499440853925e-05	Hypomethylated	-0.000995188360257249	0.730071266985036	FALSE	Hypomethylated	0.0107703629648549	2.21124063946284e-05	TRUE	Hypermethylated	NA
Xndc1	chr7	102065510	102083764	5859	9.24246885133982	0.0008070816244851	0.000401167788945709	-0.000405913835539391	7.88272015163177e-05	Hypomethylated	0.0079789932787	0.265258569109915	FALSE	Hypermethylated	-0.00521692591782459	0.106639206108952	FALSE	Hypomethylated	NA
Aqp11	chr7	97724005	97738288	4468	9.54965868397493	0.0013392534786822	0.000736353018593423	-0.000602900460088778	8.60262902945273e-05	Hypomethylated	0.00583816859781816	0.517076053125917	FALSE	Hypermethylated	-0.0138719795355987	0.0011983098329719	TRUE	Hypomethylated	NA
Trpc2	chr7	102083115	102096395	4712	7.38449702886248	0.000809533230445973	0.00032762106405477	-0.000481912166391203	8.64643480106368e-05	Hypomethylated	-0.0178927767714211	0.000299018382461508	TRUE	Hypomethylated	0.0152916498636646	6.27369388525282e-05	TRUE	Hypermethylated	TRUE
Ppme1	chr7	100326736	100372306	13919	10.7235702995905	0.000422546613923951	0.00024004478813315	-0.0001825018257908	9.37916333621987e-05	Hypomethylated	0.0255324267963072	2.64328406038827e-08	TRUE	Hypermethylated	-0.0286978950238987	8.96234630471627e-17	TRUE	Hypomethylated	FALSE
Tma16	chr8	66473117	66486529	4174	9.89671178725443	0	0.00029659274938852	0.00029659274938852	9.75634069181289e-05	Hypermethylated	-0.00298955035400483	0.711887759853236	FALSE	Hypomethylated	-0.010588727038573	0.0029408511176642	TRUE	Hypomethylated	NA
P2ry2	chr7	100996567	101012865	5880	6.63841411564626	0.000810200075528796	0.00035420808311471	-0.000455991992414086	0.000100968720728713	Hypomethylated	-0.00917165605957782	0.367383149010794	FALSE	Hypomethylated	0.010163679382104	0.105187954934561	FALSE	Hypermethylated	NA
Sytl2	chr7	90302251	90410718	34473	10.8422606097526	0.000186627855147149	0.000112227399203497	-7.44004559436523e-05	0.000102988288725156	Hypomethylated	0.0190696131329423	5.2563045321587e-15	TRUE	Hypermethylated	-0.0149326886143693	1.66566218458586e-20	TRUE	Hypomethylated	FALSE
Fbxo8	chr8	56551089	56593938	12410	11.659971796938	3.45965694041779e-06	8.17793521760077e-05	7.83196952355899e-05	0.000102988288725156	Hypermethylated	0.0330365855802539	1.46568118580923e-13	TRUE	Hypermethylated	-0.0308808519988683	1.70226584266878e-20	TRUE	Hypomethylated	TRUE
Borcs8	chr8	70139498	70147318	2709	7.43830749354005	0.000216454474609542	0.000839858075433572	0.00062340360082403	0.000114194538805155	Hypermethylated	0.0193728183705672	0.127525590305485	FALSE	Hypermethylated	-0.0180793746085568	0.000902270244808498	TRUE	Hypomethylated	NA
Mfap3l	chr8	60632826	60676728	13969	11.0622360226215	0	7.58897838461102e-05	7.58897838461102e-05	0.000134458480898067	Hypermethylated	0.0110682228483318	0.0055145603912951	TRUE	Hypermethylated	-0.013465744134105	4.39166914084381e-06	TRUE	Hypomethylated	TRUE
Galnt18	chr7	111471660	111779976	105384	9.17192363167084	9.09040518467676e-05	5.77643625620373e-05	-3.31396892847303e-05	0.000172978258085833	Hypomethylated	0.0153573756643389	2.25588833544424e-21	TRUE	Hypermethylated	-0.0194087505936227	5.28964892056115e-52	TRUE	Hypomethylated	FALSE
Syt9	chr7	107370727	107548655	56781	9.81895132174495	0.000194467603819499	0.000126858040039175	-6.76095637803238e-05	0.000178574703981505	Hypomethylated	0.0630426227206178	1.3638132316675e-178	TRUE	Hypermethylated	-0.0315932070668333	2.60425675154671e-54	TRUE	Hypomethylated	FALSE
Clns1a	chr7	97696633	97720795	7381	10.3899878065303	0.000786713880621885	0.000450290424473994	-0.000336423456147891	0.0002590532711457	Hypomethylated	0.0590731241523259	2.44769312775828e-28	TRUE	Hypermethylated	-0.03050294407346	1.66107433323506e-14	TRUE	Hypomethylated	FALSE
Olfr66	chr7	103879442	103886251	1966	11.9143565615463	0.00215679585249941	0.00122321259560108	-0.000933583256898326	0.000284042917363399	Hypomethylated	0.0268167914274419	0.0364809066587504	TRUE	Hypermethylated	-0.00358363352931303	0.168153089277703	FALSE	Hypomethylated	FALSE
Khdrbs1	chr4	129703163	129742302	11914	10.9420849420849	5.5874607663081e-05	0.000172695183512354	0.000116820575849273	0.000288034750648837	Hypermethylated	0.00477783833100343	0.347558894766625	FALSE	Hypermethylated	-0.0229134979690407	9.89070007971934e-12	TRUE	Hypomethylated	NA
Stim1	chr7	102267805	102437318	52995	10.5990895367487	0.000106684787133668	6.09752007937973e-05	-4.57095863398703e-05	0.000342382608829999	Hypomethylated	0.0154647953115573	1.27030100520993e-10	TRUE	Hypermethylated	-0.0156269304649298	5.18128622809368e-17	TRUE	Hypomethylated	FALSE
Gpm6a	chr8	54954842	55060870	29858	12.2334215285686	1.65646834323349e-06	2.94976065447857e-05	2.78411382015522e-05	0.000342921259472025	Hypermethylated	-0.0197668872808078	3.83373118194828e-09	TRUE	Hypomethylated	-0.018213570919368	2.77189932089749e-07	TRUE	Hypomethylated	FALSE
Nox4	chr7	87246095	87398709	43669	12.0546010900181	0.000247881352555897	0.000174683130305	-7.3198222250897e-05	0.000358501156051913	Hypomethylated	0.00680556308304747	0.00519573191202084	TRUE	Hypermethylated	-0.00319243333338579	0.00743027679855258	TRUE	Hypomethylated	FALSE
Map1s	chr8	70905931	70917528	4004	5.90262862137862	0.000206481455840834	0.000707531209952804	0.00050104975411197	0.000379070771974089	Hypermethylated	0.039051855879909	1.07398846370997e-07	TRUE	Hypermethylated	-0.0293502425922069	2.93996096537035e-06	TRUE	Hypomethylated	TRUE
Homer3	chr8	70282826	70294360	4065	6.89591020910209	0.000376849126481906	0.000906263945280157	0.000529414818798251	0.000408080748499975	Hypermethylated	-0.012104152528828	0.129211232133301	FALSE	Hypomethylated	-0.00663356651811317	0.211960601029174	FALSE	Hypomethylated	NA
Npffr2	chr5	89527428	89583739	16794	11.2033315469811	4.8890192627359e-05	1.15097049832419e-06	-4.77392221290348e-05	0.000422496439005594	Hypomethylated	0.00112842612063957	0.769881290230319	FALSE	Hypermethylated	0.00882563240410096	4.01540579614846e-05	TRUE	Hypermethylated	NA
Olfr67	chr7	103784593	103791820	1991	13.4338272225013	0.0026875338534865	0.00168425173348172	-0.00100328212000478	0.00043363528322621	Hypomethylated	0.0139338260239278	0.339633988440305	FALSE	Hypermethylated	0.00700292222881976	0.107117328227171	FALSE	Hypermethylated	NA
Rnf121	chr7	102019136	102065468	14719	10.3505163394252	0.000477730365572878	0.000298565563813563	-0.000179164801759315	0.000439164971627993	Hypomethylated	0.0319455760262083	1.62725091744063e-12	TRUE	Hypermethylated	-0.0250523718880357	5.57778945889316e-13	TRUE	Hypomethylated	FALSE
Ss18	chr18	14624197	14682913	17892	10.601917057903	2.61803789777091e-05	8.11974296292692e-05	5.50170506515602e-05	0.000460812882273041	Hypermethylated	0.0360047430370788	2.83196086573146e-42	TRUE	Hypermethylated	-0.0337538503582801	8.25946949252288e-55	TRUE	Hypomethylated	TRUE
Folh1	chr7	86718976	86775942	15993	12.5426280247608	0.000443722022467563	0.000295638724948644	-0.00014808329751892	0.000540301711503147	Hypomethylated	0.00892256313661555	0.115258808968868	FALSE	Hypermethylated	0.00098039014162123	0.625162079005089	FALSE	Hypermethylated	NA
Wdtc1	chr4	133292458	133353480	20352	8.76528105345912	6.67234116221363e-05	0.000157881905830751	9.1158494208615e-05	0.00080531644861979	Hypermethylated	0.0186812433646248	5.45473281532479e-09	TRUE	Hypermethylated	-0.0177880378763406	4.55868428525114e-13	TRUE	Hypomethylated	TRUE
Crybg2	chr4	134060814	134092503	11361	7.22553032303494	4.25321310917611e-05	0.000192087225894578	0.000149555094802817	0.000867540213202869	Hypermethylated	-0.00193333009830632	0.55165604656787	FALSE	Hypomethylated	-0.000539000055942804	0.977943377395613	FALSE	Hypomethylated	NA
Myo6	chr9	80165030	80311728	44298	10.8008375095941	0.000164927739828292	0.00011212050559461	-5.28072342336813e-05	0.00103771961096852	Hypomethylated	0.00747668243033628	0.000255261189830422	TRUE	Hypermethylated	-0.0181648138055554	1.04239938617518e-33	TRUE	Hypomethylated	FALSE
Olfr571	chr7	102905089	102917535	3730	11.6622319034853	0.000446698252658205	0.000162932327482102	-0.000283765925176104	0.00107418790092458	Hypomethylated	-0.00211625456152076	0.851425060780177	FALSE	Hypomethylated	0.0185439689927287	0.000127097930547022	TRUE	Hypermethylated	NA
Ttk	chr9	83834688	83872388	11083	12.4475209780745	0.000349562112886636	0.000214657389020254	-0.000134904723866382	0.00153547787704168	Hypomethylated	0.00441002402759227	0.178952299909526	FALSE	Hypermethylated	-0.000269011495388521	0.925449583471814	FALSE	Hypomethylated	NA
Olfr65	chr7	103903486	103908649	1547	13.336861667744	0.0015409577669933	0.000746581360311147	-0.000794376406682152	0.00159154218542905	Hypomethylated	-0.00204196072336615	0.913661584354647	FALSE	Hypomethylated	-0.00309260765640998	0.337939954215947	FALSE	Hypomethylated	NA
Slc9a9	chr9	94669908	95230444	177080	10.8157951208493	4.71005761612066e-05	3.36396643252123e-05	-1.34609118359943e-05	0.00165215701973654	Hypomethylated	-0.00147976889014334	0.227867352873052	FALSE	Hypomethylated	-0.00727260540960198	1.33284834404033e-20	TRUE	Hypomethylated	NA
Albfm1	chr5	90561106	90597870	11485	10.7483674357858	6.38954305639228e-05	1.76172959564782e-06	-6.2133700968275e-05	0.00173790584747963	Hypomethylated	0.00195754957716121	0.508855570695745	FALSE	Hypermethylated	-0.00156865227869579	0.399020249167942	FALSE	Hypomethylated	NA
Zfand6	chr7	84613765	84689958	22360	12.1403846153846	0.000175798146177076	0.000103292606584796	-7.25055395922804e-05	0.00219262258389986	Hypomethylated	0.0763736059124908	3.56284021119615e-104	TRUE	Hypermethylated	-0.0537528213872206	1.46008068999175e-77	TRUE	Hypomethylated	FALSE
Zdhhc18	chr4	133605298	133650153	15320	7.85884464751958	9.85787852739464e-05	0.00022831594161465	0.000129737156340704	0.00225063921324981	Hypermethylated	0.0571694216141198	7.60804572517615e-53	TRUE	Hypermethylated	-0.0274324810602591	6.33913115957043e-20	TRUE	Hypomethylated	TRUE
Trim30c	chr7	104382064	104400836	5551	11.9228517384255	0.000449653787786753	0.000224044392804461	-0.000225609394982292	0.00235301172062786	Hypomethylated	0.0148923903776366	0.155328327691252	FALSE	Hypermethylated	-0.00454607638543966	0.16717334748778	FALSE	Hypomethylated	NA
Prdm15	chr16	97791466	97851849	20209	9.15859889158296	6.15277323338696e-05	1.52847963034354e-05	-4.62429360304342e-05	0.00235301172062786	Hypomethylated	0.0221418083602998	8.34043212149693e-12	TRUE	Hypermethylated	-0.0228577030231431	1.20338853934965e-22	TRUE	Hypomethylated	FALSE
Kctd1	chr18	14968684	15151445	59725	9.3891167852658	9.45497506335693e-05	0.000126215395902329	3.16656452687593e-05	0.00235301172062786	Hypermethylated	-0.00889659302520618	5.72099514882196e-07	TRUE	Hypomethylated	-0.00777703315034481	7.90424922422205e-08	TRUE	Hypomethylated	FALSE
Nlrp14	chr7	107166989	107198101	9584	12.0683169866444	0.000508635383865982	0.000307988791763752	-0.00020064659210223	0.00257953962241234	Hypomethylated	-0.00314218885492468	0.699807072654759	FALSE	Hypomethylated	-0.0016620122100843	0.489313783497557	FALSE	Hypomethylated	NA
Nup98	chr7	102119397	102210175	26601	12.1101556332469	0.000149335608972438	8.79025191456887e-05	-6.14330898267494e-05	0.00261716823255836	Hypomethylated	0.0163508728313611	4.36261838720116e-08	TRUE	Hypermethylated	-0.0173914430838859	6.44503572590048e-14	TRUE	Hypomethylated	FALSE
Folr2	chr7	101839987	101857193	5588	9.05706424481031	0.000552974242006858	0.000273371627641105	-0.000279602614365753	0.0026753211676121	Hypomethylated	-0.00423746895964872	0.605458515503301	FALSE	Hypomethylated	0.000114342444018374	0.980250636368956	FALSE	Hypermethylated	NA
Galnt7	chr8	57523827	57653031	40216	10.310504525562	7.18965150321234e-07	2.10848665752139e-05	2.03659014248926e-05	0.00279102580534236	Hypermethylated	0.162788287901922	4.8151057076211e-306	TRUE	Hypermethylated	-0.0745554585017827	7.07674626726131e-306	TRUE	Hypomethylated	TRUE
Mvb12a	chr8	71542921	71548084	1840	6.39979619565217	0.00029862684908282	0.00112917778767241	0.000830550938589594	0.00297878292017794	Hypermethylated	-0.00323530363536473	0.838111853581823	FALSE	Hypomethylated	-0.00730536790699987	0.437207395293423	FALSE	Hypomethylated	NA
Cfap299	chr5	98329303	98802046	142548	11.7627150152931	2.66627314868189e-05	1.74520760438811e-05	-9.21065544293775e-06	0.00330633405110675	Hypomethylated	-0.00456997831201378	1.53004286433052e-05	TRUE	Hypomethylated	0.00299928401607037	4.77420657532789e-07	TRUE	Hypermethylated	TRUE
Klhl2	chr8	64739674	64850016	33681	10.278179834328	6.55273642273013e-07	2.44877516054645e-05	2.38324779631914e-05	0.003397931709116	Hypermethylated	0.0183765595036045	3.13767556837658e-20	TRUE	Hypermethylated	-0.0254120810992892	3.96151071673444e-57	TRUE	Hypomethylated	TRUE
Rab30	chr7	92741602	92844534	32253	9.49646544507488	0.000324088466559617	0.000221765233392975	-0.000102323233166642	0.00369421954011868	Hypomethylated	0.0578429514510392	1.32934182979086e-95	TRUE	Hypermethylated	-0.0322988300763945	1.09605702948883e-42	TRUE	Hypomethylated	FALSE
Adam32	chr8	24836139	24948803	34969	10.267762160771	2.76999450458612e-05	4.73885636096343e-06	-2.29610886848977e-05	0.00371345178416054	Hypomethylated	-0.000974299100266252	0.762730477418882	FALSE	Hypomethylated	-0.00212773221820963	0.0775729135057368	FALSE	Hypomethylated	NA
Ddias	chr7	92857524	92874246	4905	12.020871559633	0.00116080874557965	0.000751907839328608	-0.000408900906251041	0.00376039840155723	Hypomethylated	0.0235001001595205	0.00027480616615159	TRUE	Hypermethylated	0.00671744758207265	0.0449390829018836	TRUE	Hypermethylated	FALSE
Wwc2	chr8	47823958	47990923	53429	9.44584869640083	2.71420970739139e-06	1.88353666047396e-05	1.61211568973482e-05	0.00390226411189052	Hypermethylated	-0.0158309213449184	4.70077922122685e-28	TRUE	Hypomethylated	0.00548965891038027	4.46310987923788e-09	TRUE	Hypermethylated	FALSE
Slc5a5	chr8	70882888	70892756	3535	6.74154879773692	0.000317953456401481	0.000800696661772101	0.00048274320537062	0.00390226411189052	Hypermethylated	-0.00647782218774373	0.539474338659521	FALSE	Hypomethylated	-0.0109599234012693	0.0998935617500287	FALSE	Hypomethylated	NA
Vmn2r78	chr7	86915093	86955311	11680	12.817241010274	0.000423713145562046	0.00027838187062083	-0.000145331274941216	0.0042753493494464	Hypomethylated	0.000537734862215644	0.924065865046304	FALSE	Hypermethylated	-0.00223351354925195	0.118635868021943	FALSE	Hypomethylated	NA
Arap1	chr7	101348066	101412585	23559	6.37874060868458	0.000339610273241787	0.00019932233007108	-0.000140287943170707	0.00434226443063851	Hypomethylated	-0.00839765645713797	0.012409898101519	TRUE	Hypomethylated	0.00326738672098853	0.16401867624592	FALSE	Hypermethylated	TRUE
Ddx49	chr8	70292865	70302488	3332	6.94173919567827	0.00045982061560217	0.000979999698994423	0.000520179083392253	0.00444266524159059	Hypermethylated	0.0137820930549248	0.238419743940689	FALSE	Hypermethylated	-0.0134885056815105	0.0181495121475521	TRUE	Hypomethylated	NA
Sh3bgrl2	chr9	83548326	83638800	28428	10.0771950189954	0.000324747056635472	0.000236954778364606	-8.77922782708661e-05	0.00457887716349959	Hypomethylated	0.0170733345645645	2.02182202223748e-12	TRUE	Hypermethylated	-0.0286289662495535	1.65449788788956e-60	TRUE	Hypomethylated	FALSE
Cldn23	chr8	35824711	35826558	552	5.96399456521739	0.000116631677163518	0.0022735158789554	0.00215688420179188	0.00460949210452617	Hypermethylated	-0.035111283479609	0.143261000418206	FALSE	Hypomethylated	-0.00415773226658139	0.900834001046978	FALSE	Hypomethylated	NA
Lpar2	chr8	69822428	69831101	3056	7.65187336387435	0.000254205072913402	0.00067195021590596	0.000417745142992557	0.00471265099329982	Hypermethylated	-0.0322886030566727	0.00010050460398371	TRUE	Hypomethylated	0.0193719620742939	0.00200530055498307	TRUE	Hypermethylated	FALSE
Mogat2	chr7	99219083	99238618	6940	7.16060878962536	0.000791850836511929	0.000436060432620104	-0.000355790403891825	0.00519078789862203	Hypomethylated	-0.0167406983567683	0.0075080793789619	TRUE	Hypomethylated	0.0070046114278669	0.119636094631544	FALSE	Hypermethylated	TRUE
Lrrc32	chr7	98489282	98502180	4598	6.15134297520661	0.000755818370164333	0.000323583969153829	-0.000432234401010503	0.00548559685413976	Hypomethylated	0.00182975298065291	0.999100551018565	FALSE	Hypermethylated	-0.00101127708581761	0.993899804029563	FALSE	Hypomethylated	NA
Cep85	chr4	134129857	134187111	18308	9.48934209088923	3.73578970953091e-05	0.000105461271376188	6.81033742808793e-05	0.00558500511137034	Hypermethylated	0.0117437392483937	0.000231445883013204	TRUE	Hypermethylated	-0.0191684750307145	1.24408142440498e-17	TRUE	Hypomethylated	TRUE
Cnga1	chr5	72603695	72644274	12720	11.1326159591195	5.03837224300271e-05	3.7717915255388e-06	-4.66119309044883e-05	0.00558500511137034	Hypomethylated	0.000942747252887455	0.776379344863518	FALSE	Hypermethylated	-0.00237681076701454	0.164036294034807	FALSE	Hypomethylated	NA
Slc7a1	chr5	148327409	148399903	24225	8.37525799793602	0.000312673722063869	0.000220349360679244	-9.23243613846254e-05	0.00681527179243945	Hypomethylated	0.00609527919205621	0.0351580491826025	TRUE	Hypermethylated	-0.0211972649384089	5.70518571501814e-30	TRUE	Hypomethylated	FALSE
Sorbs2	chr8	45507787	45827905	98128	11.5454024335562	8.83516173361322e-07	7.56484668219458e-06	6.68133050883326e-06	0.00696212196419464	Hypermethylated	0.00339319276525318	0.0129250973710093	TRUE	Hypermethylated	-0.00777880336476158	5.3470071800711e-16	TRUE	Hypomethylated	TRUE
Olfr714	chr7	107070980	107077801	1958	12.8790219611849	0.000674288773422626	0.00026620022753183	-0.000408088545890796	0.00743616507670889	Hypomethylated	-0.015284279097611	0.377253771565289	FALSE	Hypomethylated	-0.00321239259784871	0.53435958234619	FALSE	Hypomethylated	NA
Cope	chr8	70302517	70312992	3676	6.70504624591948	0.000205234215851985	0.000575218742314824	0.000369984526462838	0.00746174876582879	Hypermethylated	-0.00475049305327901	0.748997895356762	FALSE	Hypomethylated	-0.0280115246743795	1.10456949202813e-07	TRUE	Hypomethylated	NA
Babam1	chr8	71396860	71404618	2717	6.97304011777696	0.000364439836326829	0.000877820399037094	0.000513380562710264	0.00755343320480064	Hypermethylated	0.00768223128848489	0.773721455415812	FALSE	Hypermethylated	-0.0265029301634063	0.000716582370006968	TRUE	Hypomethylated	NA
Shisa3	chr5	67607881	67623551	4863	10.364666872301	0.00012816927665921	0	-0.00012816927665921	0.00824987837711422	Hypomethylated	0.00374768033493345	0.639505761319976	FALSE	Hypermethylated	-0.0220431256353285	3.44478553908076e-10	TRUE	Hypomethylated	NA
Zan	chr5	137378636	137477063	35313	7.3005160988871	0.000142793489262739	9.32036080162474e-05	-4.95898812464914e-05	0.00824987837711422	Hypomethylated	-0.00802482940954685	0.00674532448484103	TRUE	Hypomethylated	0.00228201974566927	0.196114235143958	FALSE	Hypermethylated	TRUE
Yjefn3	chr8	69887787	69902711	5262	6.3512685290764	0.000175168367434265	0.000454840697138466	0.000279672329704201	0.00824987837711422	Hypermethylated	-0.0309246164549571	0.000328327151809575	TRUE	Hypomethylated	-0.016949806639574	0.0235885267923577	TRUE	Hypomethylated	FALSE
Nek3	chr8	22128282	22166434	11903	10.0448731412249	5.92246209624258e-05	2.15313065196796e-06	-5.70714903104579e-05	0.0090314662871649	Hypomethylated	0.0128770718475758	6.16808321662543e-05	TRUE	Hypermethylated	-0.0139843072213946	5.97617913193977e-11	TRUE	Hypomethylated	FALSE
Srd5a3	chr5	76140270	76155503	4889	9.58718551851094	0.000138697003447069	5.22717293578941e-06	-0.00013346983051128	0.00951257506609813	Hypomethylated	0.00557244621770059	0.26557718835842	FALSE	Hypermethylated	-0.00755237716651481	0.0120349318235584	TRUE	Hypomethylated	NA
Olfr575	chr7	102952269	102958774	1909	12.2555002619172	0.000555206066411513	0.000169995969631221	-0.000385210096780292	0.00965574717664616	Hypomethylated	-0.00440132099914659	0.662220839165081	FALSE	Hypomethylated	0.00642776461003455	0.104285970443577	FALSE	Hypermethylated	NA
Ccdc83	chr7	90223872	90265776	13366	10.2150699536136	0.000351567320149131	0.000213109569876917	-0.000138457750272213	0.00992380562166708	Hypomethylated	0.0019123234443269	0.721018118696326	FALSE	Hypermethylated	0.0034512438459039	0.0974987136598905	FALSE	Hypermethylated	NA
Chst9	chr18	15451923	15760156	94692	10.4307478456469	1.52522516577009e-05	2.67974995984247e-05	1.15452479407238e-05	0.0107901800740867	Hypermethylated	-0.00506050717704742	0.004145414372191	TRUE	Hypomethylated	0.00857278027054163	1.35596215192799e-16	TRUE	Hypermethylated	FALSE
Cep128	chr12	90998491	91384408	117180	10.6015702338283	2.7154703483648e-05	1.57695894369712e-05	-1.13851140466768e-05	0.0112950958946669	Hypomethylated	0.0137870797489106	1.04050852627724e-38	TRUE	Hypermethylated	-0.0108947086165959	7.67759606096237e-40	TRUE	Hypomethylated	FALSE
Zfp521	chr18	13687012	13972786	89087	10.4756600289605	1.2958285516323e-05	2.37695414823102e-05	1.08112559659872e-05	0.0125364038955029	Hypermethylated	0.0467212991406587	6.65134539476855e-216	TRUE	Hypermethylated	-0.0249742251618918	2.97851275485844e-66	TRUE	Hypomethylated	TRUE
Me1	chr9	86581370	86695952	34620	10.8222956383593	0.000164264461808144	0.000113901191751621	-5.03632700565232e-05	0.013527066048872	Hypomethylated	-0.00449622353045265	0.0582587247893414	FALSE	Hypomethylated	-0.00217896236761607	0.201164333300538	FALSE	Hypomethylated	NA
