chr	start	end	within_var_raw_ctrl	within_var_raw_mut	within_var_resid_a_ctrl	within_var_resid_a_mut	within_var_resid_b_ctrl	within_var_resid_b_mut
chr10	10730000	10880000	0.13807244678045	0.202128877221929	0.130066341757671	0.212058862199325	0.122742986130622	0.187201716088492
chr10	10880000	11080000	0.0763687176178821	0.0590052815551313	0.0850790743879399	0.0645845904355648	0.0828856139260464	0.0603040664007688
chr10	11160000	11470000	0.117703439308827	0.0865378906802082	0.161332210636369	0.115833373619144	0.0858140529505591	0.0533903186014722
chr10	11480000	11770000	0.105718930452001	0.0679016396184354	0.26817857406412	0.211639568179564	0.154625687815995	0.106534849463257
chr10	11790000	12070000	0.248894878553321	0.52258914055875	0.367031215943651	0.676928233331889	0.263637248414748	0.522371570952847
chr10	12070000	12220000	0.762146828943704	1.61141453704629	0.731299678344247	1.56137243175076	0.655942322216063	1.43370708866617
chr10	12220000	12530000	0.14685426230275	0.0950544045455712	0.0844255100663589	0.0550933189567253	0.0713461779753887	0.0471430633924935
chr10	12540000	12680000	0.150080514427435	0.427382359737566	0.256911606866713	0.576211329108614	0.172293618499301	0.429284860952493
chr10	12690000	12830000	0.415038799267213	2.14637222146464	0.399885987758252	2.04926289976837	0.157563111094631	1.44920378557519
chr10	12870000	13000000	0.123481576122448	0.0701805425181157	0.115069125535703	0.0759500125106459	0.0735731025589836	0.0374563337384015
chr10	13010000	13290000	0.397031275216179	0.256376429802969	0.27490940046765	0.176090398397504	0.286127644046518	0.186189297902274
chr10	13290000	13430000	0.564878987838643	0.35129180880733	0.417973021752257	0.25543712671657	0.364866765168662	0.198275593612786
chr10	13430000	13560000	0.413590142674117	0.174869906667075	0.421379240223411	0.203923907821595	0.373815180405734	0.146080662516756
chr10	13570000	13710000	0.142652882320268	0.187677737562487	0.205752820915584	0.247731496011894	0.111827738516105	0.117978228630634
chr10	13720000	13870000	0.0719018855759247	0.0932124016010268	0.0938370478850257	0.120319242453563	0.0869914195165856	0.0502992847207242
chr10	14050000	14200000	0.0841733451127523	0.300544421173999	0.129721729540218	0.27760008675921	0.175084412908272	0.425091554145101
chr10	14210000	14350000	0.162089000960156	0.0901085682569496	0.152648481338307	0.104333930454578	0.0951266851594541	0.0527967398694999
chr10	14350000	15340000	0.121159528783664	0.106308215235459	0.167572875246662	0.159822083669288	0.119003070140437	0.101802193930788
chr10	15340000	15540000	0.0523652309021916	0.0350674191504072	0.0935130311520793	0.0761836930672987	0.0575004289100274	0.0383853897898553
chr10	15540000	15700000	0.0863739043083324	0.053130613182272	0.217198520551404	0.167712316827816	0.127731765463447	0.0899407916193094
chr10	15700000	15820000	0.0698978855320186	0.0460075341691133	0.10609237856949	0.0837371634932965	0.0890677295560753	0.0633638990194354
chr10	15830000	15970000	0.0390580840591255	0.0449594653187744	0.169536505470864	0.177398519824048	0.0763662784062558	0.0862317076962298
chr10	15970000	16120000	0.0494390617797753	0.0506675280722828	0.0718346592755459	0.0757443223801994	0.0509099280038611	0.0553430041245309
chr10	16130000	16880000	0.0695287333293409	0.115873093030927	0.0945789088611746	0.151808151142643	0.0653095102374531	0.108855497336144
chr10	16990000	17320000	0.270699698215511	3.68893922904189	0.246615580656806	3.76064022769504	0.167973987709509	3.50498319446036
chr10	17320000	17640000	0.135988338665184	0.558189638280486	0.148868803944119	0.64047113585116	0.0923887541125914	0.451887605004159
chr10	17750000	17920000	0.113324094028322	0.0776654074853224	0.101125534024505	0.0673698199976429	0.077074597353275	0.0479065759034488
chr10	17920000	18040000	0.122070289674905	0.0892309848786767	0.143760997226119	0.100503524871293	0.0538183134266824	0.0503982266236616
chr10	18060000	18220000	0.0859315411926711	0.0608995982741931	0.0884616357753226	0.0672010413586529	0.0798519241272474	0.0615648963273528
chr10	18240000	18370000	0.104328189894053	0.0830888252369072	0.0820458869348343	0.0737381883347136	0.0460934664421298	0.0388696220204392
chr10	18390000	18530000	0.861188497474757	1.25356201528525	1.04344375308921	1.47034482956541	0.857753670367206	1.18607827746396
chr10	18540000	18660000	0.138196301501689	0.100607692839343	0.142842772104671	0.102049413876271	0.101503277225682	0.0646886439360042
chr10	18680000	18820000	0.162146156556529	0.153872840707788	0.285111914038941	0.238544445227061	0.116562361801864	0.0890968368643332
chr10	18830000	18980000	0.832546412577514	0.935101474709287	0.782871144297634	0.864410022736622	0.70082768827356	0.787522685067233
chr10	18980000	19430000	0.96219667495549	0.431480655702208	0.923053556222901	0.425491612948454	0.804508081450868	0.339569118581607
chr10	19440000	19730000	0.244272972391446	0.209846370599337	0.218523500852128	0.199812739114988	0.171493319549983	0.145910113784936
chr10	19730000	19890000	0.339888670137103	0.259819701908353	0.338050521115574	0.252612529085557	0.223547776132194	0.143120429946833
chr10	19900000	20080000	0.332121599905252	0.585056487969402	0.507375505925914	0.761765681962223	0.335423775806489	0.546556372445946
chr10	20150000	20350000	0.124257565672622	0.0907080224662216	0.239951166314376	0.19544880751124	0.0638241053567288	0.0466620319739475
chr10	20360000	20480000	0.0527937485112523	0.0338723058058936	0.0280054722327031	0.0246491331846343	0.0310844257829913	0.0189521326347313
chr10	20490000	20650000	0.193496758795065	0.104157142996961	0.162628187005063	0.0951238958366102	0.141694645559332	0.0708653268249103
chr10	20650000	20950000	0.0708027121176747	0.0578050739554618	0.0703660969712227	0.0588760677700566	0.0513275031130597	0.0355485912713159
chr10	20950000	21070000	0.132782695472433	0.0830134091853048	0.240815351804775	0.189508993976719	0.147000101263295	0.0851654689742478
chr10	21080000	21370000	0.194190289543351	0.485332615201064	0.165364184371781	0.482633123581341	0.123740068381377	0.375988120317622
chr10	21380000	21490000	0.100335011490096	0.0673451598949328	0.145220003392268	0.115889052850414	0.0871262402790142	0.0512459716692365
chr10	21510000	21650000	0.154107442421133	0.0990844307598714	0.112404521972944	0.0943147207626688	0.074239120983553	0.046386934972566
chr10	21660000	21850000	0.586746839685647	0.241470536116329	0.570993472139762	0.255040318184731	0.447106884485655	0.150871165454791
chr10	21870000	21990000	0.0499783134243905	0.282038400051093	0.133794999055272	0.446420684426429	0.168199504241884	0.533423886732743
chr10	22010000	22110000	0.312796355357934	0.181353347202988	0.545816083630721	0.402916930480039	0.381903594974562	0.244019696860189
chr10	22110000	22300000	0.763136646093326	0.65731889528948	0.693867946399885	0.605626605858167	0.66376961316711	0.575935610591288
chr10	22320000	22570000	0.18408932650964	0.112616801321329	0.37240469825092	0.270365367797604	0.247075729437795	0.164045071106229
chr10	22570000	22780000	0.388923482051027	0.273093869265899	0.323078113770029	0.240676495499668	0.152262574410831	0.141941923498977
chr10	22860000	23040000	0.117452918244976	0.0719129399371855	0.163345491816925	0.123409115427899	0.101685402420259	0.0631309107014147
chr10	23040000	23160000	0.0895821822295947	0.0750326394935132	0.0873243177857622	0.0749364729534477	0.0710827945842037	0.0597056099054955
chr10	23160000	23330000	0.0514307105564674	0.0649737578004509	0.0541596496412306	0.0770113910517711	0.0350469177252456	0.0373345034407826
chr10	23340000	23470000	0.129873019360644	0.0941891105756451	0.213949427398954	0.183755134438226	0.153037649583466	0.102987363979925
chr10	23470000	23630000	0.131866535012351	0.0940840622140673	0.123384889697955	0.104035485924629	0.0937460002609883	0.0684799799784897
chr10	23650000	23770000	0.177061139182027	0.0934348824066511	0.280087590996346	0.179234075780612	0.181598673829996	0.101388964599492
chr10	23770000	23930000	0.130458883866889	0.0710047415835163	0.266629017356237	0.185120995773725	0.172362585544584	0.109305696408988
chr10	23930000	24110000	0.179608430304461	0.368453198066833	0.148888836998292	0.336176633481974	0.113487561438188	0.236288685512905
chr10	24200000	24850000	0.134569149442174	0.0999827627328845	0.148379555907659	0.123673278934074	0.10589401250164	0.0779192418371345
chr10	24860000	24960000	0.146850749250168	0.0910970331628365	0.0247956969864067	0.0452772165531551	0.0163067098541091	0.00913941894279498
chr10	24960000	25110000	0.29378514982958	1.0766584096216	0.431214988225002	1.38088834026793	0.361169685295144	1.14579522775261
chr10	25120000	25260000	0.101448099850295	0.410840502648724	0.193264584808294	0.489901083817084	0.147509425121749	0.444986128283274
chr10	25260000	25420000	0.166796797560004	0.114209707257352	0.0839524785921089	0.054809660925739	0.0753804078521988	0.0486470324156278
chr10	25420000	25570000	0.463194290068029	0.302799273157661	0.248431919981811	0.160126534161273	0.283254280810379	0.167683578517065
chr10	25580000	25730000	0.114904482880488	0.0620138879886162	0.10390426607714	0.0626263104136634	0.0820201470337013	0.0412975405825127
chr10	25730000	25900000	0.0719873304865327	0.0456064468159301	0.0855416949933832	0.0685299952886224	0.0604707685814967	0.0384105987568275
chr10	25900000	26040000	0.235177211264951	0.214019440631158	0.225018195875912	0.196482694293947	0.161506876275814	0.130848985158088
chr10	26040000	26170000	0.146767343170822	0.113953881845561	0.0954674445152795	0.0738463161031046	0.0869147306402421	0.0616660034443209
chr10	26170000	26330000	0.212133681902638	0.0684833047089275	0.136056363693787	0.0531561849531837	0.0977082453227483	0.0262746950215661
chr10	26330000	26470000	0.234211896857462	0.146065075299708	0.154648761708277	0.109278033298059	0.116703437857301	0.0716509908285085
chr10	26470000	26760000	0.0998863992850111	0.0631232465165306	0.163340714018082	0.120117462477566	0.0998633470912438	0.0614770446492208
chr10	26760000	26910000	0.10143383081425	0.071803502318002	0.0793444732290908	0.0589798748869945	0.0700572679362627	0.0495155327335934
chr10	26930000	27240000	0.171145818960345	0.189763250074026	0.169348356560889	0.199779300920719	0.12815061894993	0.130235030747835
chr10	27260000	27360000	0.05946908040949	0.0363738409043726	0.0738454563707833	0.0527389217813523	0.054017085240127	0.0370124430102042
chr10	27360000	27520000	0.0790850687588368	0.051115524667058	0.0963733244422543	0.06769979595469	0.0732489805836642	0.0426339665946836
chr10	27530000	27670000	0.0916462250848348	0.0499004440785793	0.110072023608305	0.0633457921269872	0.0887424161253028	0.0433565681046673
chr10	27670000	27820000	0.065627068108617	0.0289715706469601	0.194042262517075	0.134110813040062	0.110218459945734	0.0630068594872613
chr10	27820000	27970000	0.097124480437069	0.0536512477930278	0.121318221667186	0.0814460653490956	0.0951033702678821	0.053349795809408
chr10	27980000	28120000	0.59193840504427	0.961074130535412	0.566700966924261	0.992550857030387	0.465690451924285	0.877249120342456
chr10	28120000	28280000	2.6015664077904	17.1980593176983	2.56693436394305	17.186623326101	2.42498431446192	16.6869438957631
chr10	28280000	28440000	0.192407736783592	1.03518027453513	0.225300074752727	1.09225384385411	0.183187848660177	1.00799208146731
chr10	28440000	28570000	0.318207932993638	1.97855334476236	0.287602718344191	2.07909250696712	0.210323428430827	1.78250072617438
chr10	28570000	28710000	0.0673609279201717	0.0480374111505903	0.0624691137113792	0.0541595192090015	0.0516852784687975	0.039961015180968
chr10	28730000	28870000	0.113943748125609	0.100357365391424	0.104520663082943	0.0904809137943076	0.0939107520738876	0.0742877103209915
chr10	28880000	29200000	0.1773915058462	0.113493580963802	0.211989381174246	0.162299369236818	0.12760798052835	0.0877398803567578
chr10	29220000	29770000	0.12722582905333	0.138618811173351	0.17154216247455	0.198376171118614	0.125088791455606	0.140249612794841
chr10	29770000	30080000	0.0800181275060135	0.0464988249439025	0.134471357118613	0.102335065052772	0.0871706671930873	0.0566724033684008
chr10	30080000	30220000	0.0996686721807694	0.0672568084430385	0.074456578485201	0.0472763004394868	0.0639182616976804	0.037510877763106
chr10	30220000	30380000	0.076470090563485	0.0366704670550868	0.158249602185928	0.109672287454432	0.10902821545603	0.0617205750230097
chr10	30380000	30520000	0.126032768900331	0.0796746273822412	0.382512827218049	0.308339382492139	0.222399997415612	0.159464848495317
chr10	30530000	30700000	0.125069550615921	0.0627238242475198	0.100265723714003	0.0561704094427577	0.0936159836002636	0.0478771920195269
chr10	30700000	30820000	0.104967953469148	0.0666111903941123	0.200873449374872	0.136890829915374	0.115362886831888	0.0765996353441432
chr10	30820000	30980000	0.258537063205795	0.202189612084921	0.219143165926229	0.195567683824544	0.187852690145201	0.146541543092375
chr10	30980000	31140000	0.104765975735762	0.0637875279538827	0.125993489729999	0.0850265213094153	0.100633368772879	0.0616434282653555
chr10	31150000	31280000	0.0800374373074015	0.0542245256203819	0.0557218423331047	0.0389471090489836	0.0529041029598333	0.0357234624185383
chr10	31290000	31430000	0.138953350624131	0.0756588980308728	0.152080726343557	0.0888461110943734	0.111898335131284	0.0565302301188218
chr10	31430000	31610000	0.183244649479912	0.119178079740395	0.23302327718677	0.156331277912472	0.127904536977048	0.0724850157185638
chr10	31620000	32020000	0.0918076959172497	0.0656415235161793	0.127574412386927	0.104154826076024	0.0955108502104237	0.071919358751886
chr10	32020000	32190000	0.0597301675877781	0.0352210119824603	0.1075897154129	0.0745914324157358	0.077090358905301	0.0481866362489412
chr10	32190000	32320000	0.0666349468670236	0.0344271165705916	0.116581589698068	0.0702988837039716	0.0883663074307385	0.0503338794734469
chr10	32320000	32770000	0.032699900503748	0.0219184421408209	0.0481129101390372	0.0402209407436181	0.0347683865820492	0.0258860527977054
chr10	32790000	32920000	0.0688735012011405	0.0660643671859607	0.135273262141098	0.130566641853014	0.0901558403341792	0.0858413276363615
chr10	32920000	33370000	0.0694380855656413	0.043341809225834	0.146411638146124	0.115447233577128	0.0982409013165867	0.070689402034291
chr10	33370000	33510000	0.0556332123734241	0.039605309111955	0.091478200386683	0.0725815955571773	0.0689476118800408	0.0519535015705312
chr10	33510000	33680000	0.105481796105824	0.088911298619796	0.220936753931093	0.193615968621256	0.14985591872179	0.118267633988015
chr10	33680000	33840000	0.0695653585000169	0.0422202719599827	0.228453378441674	0.179257443030522	0.137084541918933	0.0956516672815098
chr10	33840000	34120000	0.15620750473685	0.100963837635743	0.166756572471569	0.113475012326496	0.102304153409949	0.0638754296613335
chr10	34130000	34270000	0.178513631485463	0.133691848857265	0.184614323346505	0.151360192017918	0.168640059889896	0.13032805092986
chr10	34280000	34440000	0.188534276082687	0.112319934892933	0.167066902967516	0.13253350108242	0.0948715436664015	0.0613768720257217
chr10	34440000	34750000	0.119072722785509	0.0791980659100749	0.195722364576517	0.154754866311193	0.129816986453583	0.0915333760517191
chr10	34750000	34870000	0.126231820828471	0.0711305734186816	0.26394379416808	0.197779726233447	0.178608931774327	0.114960998401773
chr10	34880000	35190000	0.179971227136653	0.190797656616201	0.25813654953229	0.267564271842112	0.182450729463887	0.186904270444162
chr10	35190000	35790000	0.0483206470030683	0.0303056042218995	0.119391701751009	0.0923513981794325	0.0741390564726543	0.0512772028468101
chr10	35790000	35930000	0.024974057965686	0.0150145163934886	0.0594213618781063	0.0569242928811588	0.035878187905536	0.0301853728171958
chr10	35930000	36080000	0.0300174513993177	0.0134705882890383	0.0516043587989363	0.0331097462087896	0.0399621950484675	0.022212407686661
chr10	36080000	36380000	0.0503814999892842	0.0379776078035938	0.123064281733114	0.108100442702213	0.0856715122484219	0.0685915709423349
chr10	36380000	36670000	0.162269625664213	0.293558224054181	0.157040037072583	0.299024992236483	0.112716174475969	0.22918305954385
chr10	36670000	37140000	0.245225663015782	0.268715634384575	0.259879795841747	0.280670216868068	0.179237758669955	0.19721235594362
chr10	37140000	37290000	0.102503409109377	0.0775975686825563	0.0855334050731117	0.0663183510060621	0.064619446911122	0.0488997321511106
chr10	37290000	37420000	0.246351089769315	4.80577874032175	0.273733289661543	4.94062047346438	0.18009835376805	4.4893945290217
chr10	37420000	37560000	0.0582402937766364	0.0694089317005323	0.0422714783680585	0.0531078848399706	0.0315837160266894	0.0368852135341219
chr10	37580000	37730000	0.18956430966888	1.04309472942321	0.265383368826366	1.19922096260994	0.214999996618581	1.09945430577605
chr10	37730000	37870000	0.14105281641624	0.55633033483033	0.308722007021918	0.762028613397396	0.178370812696839	0.574841135789865
chr10	37870000	38010000	0.134140011341682	1.89490331537413	0.188095029138832	2.05696666957846	0.151766134718559	1.90867729481513
chr10	38020000	38180000	0.136673738316644	0.0963113748114964	0.235398973859271	0.186969037853394	0.185872128003427	0.135592255413738
chr10	38180000	38330000	0.0383109910669682	0.0278061672008115	0.0885504645128907	0.0713586248979419	0.059457516223631	0.0436678374464047
chr10	38350000	39110000	0.135102094764254	0.0926156326353089	0.140109931942705	0.117546835076611	0.114186993181114	0.0812723621478032
chr10	39110000	39240000	0.140248598289708	0.0742158817360643	0.11847356156466	0.0752697080653072	0.0529163412479601	0.0171750766361775
chr10	39240000	39360000	0.345328153640952	0.303531152188994	0.362242629348055	0.331862814434198	0.249450087504003	0.220376254905522
chr10	39370000	39520000	0.132841798218461	0.072627997546315	0.100956831637068	0.0680858474158115	0.0602666401450325	0.0478880672633567
chr10	39530000	39730000	0.397517196269756	0.42448427719467	0.282269967234645	0.365710378158117	0.149130464752512	0.241787286349473
chr10	39730000	39980000	0.679781399550206	0.385116498209084	0.531035194260376	0.305212109604853	0.710237349817392	0.40095079624164
chr10	39990000	40130000	0.222367603257576	0.743097172192407	0.289299565440081	0.886288829678173	0.170338467102013	0.580158072793718
chr10	40150000	40250000	0.125432991153901	0.124269096215873	0.133523484104064	0.099801888153069	0.105508894399745	0.039839824334225
chr10	40260000	40710000	0.293149608640991	0.344401818196344	0.372725604811438	0.415856299485342	0.209224238054744	0.228051607236789
chr10	40720000	40880000	0.205491964347891	0.192646429494908	0.208221382446121	0.185307810050573	0.213711269821468	0.154158059034962
chr10	40890000	40990000	0.253634360645163	0.16307801945861	0.147731939454285	0.114442366252881	0.367003175227716	0.269770237454607
chr10	41000000	41310000	0.300956512430017	0.1392933279605	0.341183881779008	0.182354058278176	0.269641493833836	0.120857768579848
chr10	41320000	41510000	0.457987333896164	0.309501154955866	0.358254870583975	0.278356073428444	0.135354950933323	0.115420000090065
chr10	41520000	41790000	0.188679599606865	0.487989633052176	0.353225145495726	0.697768461583537	0.15802162459001	0.404506413358376
chr10	41810000	41940000	0.273819979752207	0.723426639335408	0.352859933683685	0.724520512030411	0.169164206577883	0.479907391020376
chr10	41940000	42120000	0.207188689406168	0.366332438365489	0.241857153195028	0.437406674315397	0.139775068451059	0.259934150630657
chr10	42120000	42280000	0.317830586089002	1.70809924016024	0.681906204154665	1.79620772697694	0.624509278574663	2.25473935858909
chr10	42280000	42380000	0.102025127186607	0.072482066265948	0.094343527870658	0.0890558233057654	0.0423107297624257	0.0422039750580131
chr10	42380000	42530000	0.0770217368759491	0.0581648023716933	0.137222274805465	0.121880937363969	0.122868529299066	0.0979516490813683
chr10	42550000	42660000	0.394076477448988	0.219720142338747	0.903860548072326	0.64189259825757	0.659527015851509	0.432663409083004
chr10	42680000	42830000	0.0654823054061634	0.0471403430614778	0.224002812417297	0.196580024568649	0.104573164713785	0.0751575471275869
chr10	42840000	42990000	0.0998682750315508	0.111582811336216	0.170459094911246	0.192412484881305	0.129666433480755	0.145443629846961
chr10	42990000	43130000	0.12808837881121	0.0796762271660504	0.112505004887143	0.0650828083436849	0.0482659824378423	0.0379925346372773
chr10	43130000	43260000	0.178975657646275	0.196119603316884	0.343384929899778	0.380775415996113	0.2468214666788	0.276247169426509
chr10	43260000	43560000	0.349431815874089	0.296834460860241	0.268469638974478	0.229931042663077	0.187071243539491	0.146895580212741
chr10	43570000	43870000	0.0974672935335689	0.0593434296252727	0.105518523992455	0.0749484226506315	0.0639162192650855	0.0360738996460284
chr10	43890000	44320000	0.179854014978716	0.112853538551052	0.141850224847056	0.101092013613435	0.127644177477478	0.0797680111574426
chr10	44320000	44480000	0.905397920295322	0.651194235108883	0.791998381223706	0.621226145728852	0.672464990144388	0.403891498323783
chr10	44480000	44790000	0.140370551362331	0.0936245868287738	0.127821908835561	0.0952397761553987	0.114283549540242	0.083603255348622
chr10	44790000	44910000	0.16568131370182	0.104003564875785	0.117945651039499	0.0761258247476668	0.109605481859267	0.0605959826551188
chr10	44910000	45050000	0.255231137507895	0.355136076432331	0.320915289987657	0.456656229225186	0.223155956536168	0.300993269361396
chr10	45060000	45380000	0.458261713404905	0.279439675061982	0.150465622926211	0.0839895410082814	0.123387595730365	0.0686442250351679
chr10	45380000	45690000	0.105246162239128	0.0580080972186761	0.136793523498187	0.0927787615534023	0.120344853024591	0.073754896172097
chr10	45690000	45840000	0.131760339628888	0.0784684308602004	0.0888602512057886	0.0467545687365377	0.0787991203357349	0.0425892349515038
chr10	45840000	46120000	0.831174016688689	3.39349852528344	0.649019547654916	3.01308811916111	0.603908832078217	2.95527127426398
chr10	46120000	46580000	0.151919992277893	1.03277435541314	0.226544376852784	1.13126095603321	0.143452477962944	0.966441845868476
chr10	46580000	46720000	0.0613377554006558	0.046326968230384	0.107164588497421	0.0840524771483139	0.0650694716716626	0.0474357335226114
chr10	46720000	47180000	0.0602603486692614	0.0667256856310443	0.125197368934322	0.135013279169928	0.0784682218574135	0.083120593917475
chr10	47180000	47330000	0.0400443855040717	0.0263355424285131	0.102789848902038	0.0813189863313425	0.0594358295921667	0.0402864300101215
chr10	47330000	47490000	493.370921822963	304.010461113638	497.53160865518	307.369500795437	496.087255190983	306.15488772072
chr10	47490000	47630000	0.0265014457467742	0.0123939500217698	0.0879739816989812	0.0651668789415948	0.0491384596947086	0.0297859559726358
chr10	47630000	47930000	0.0396069525422464	0.0255227399803554	0.423576295354161	0.390174002197014	0.155691299332207	0.132013067711822
chr10	47950000	48230000	0.0351936553100643	0.0273339758618241	0.0729070717873794	0.0682763992796202	0.0455180261154038	0.0364348719581537
chr10	48230000	48370000	0.0249741311615804	0.0171515052120887	0.0476276984283195	0.0424992421460914	0.0298652330327064	0.025373409824312
chr10	48390000	48830000	0.0208569989108425	0.0170236629829247	0.0864680209296237	0.0772509605738437	0.0425848078611438	0.0350032740672621
chr10	48830000	48970000	0.0190006845035435	0.014695219476819	0.0491068905455074	0.0411260433052248	0.0314862418150888	0.0252142388097133
chr10	48970000	49100000	0.043110624370654	0.0182159639213597	0.287076371035417	0.223881709156102	0.122370989214214	0.0829033903603207
chr10	49100000	49280000	0.0443782722508901	0.0283931946291272	0.0616248692897213	0.041720947614205	0.0657812706836066	0.0442703257619925
chr10	49300000	49440000	0.0340105414838728	0.0269507518730898	0.080568869761372	0.0694414631168168	0.0747957188186526	0.0622287645938638
chr10	49440000	49570000	0.0319049530908362	0.0187487435169244	0.0313789425310976	0.0196441215906605	0.0269229149334291	0.022185069939403
chr10	49570000	49770000	0.0639534338566301	0.0336057577027863	0.102516853161468	0.0645248512443217	0.0985272308186524	0.0698746300747817
chr10	49790000	50200000	0.150031508896046	4.2059467261743	0.217841744953087	4.37161017232935	0.138176288764334	4.03355338629875
chr10	50210000	50490000	0.0347021420603214	0.0238953447900972	0.0935803280341177	0.080241785559583	0.0581233928409927	0.044392412493644
chr10	50490000	50780000	0.21318115315888	0.111784984600346	0.288100452155632	0.17026101572412	0.184089522173718	0.092574448980644
chr10	50780000	50920000	0.360786769441588	0.238952165696217	0.577384798030543	0.438096863087108	0.493676249660631	0.348286575454199
chr10	50940000	51220000	0.104307053314262	0.0626041250697346	0.134487657950652	0.0932381919263207	0.101680836611126	0.0624801566245252
chr10	51230000	51380000	0.136736717689302	0.0988288126856473	0.194367741088237	0.158202059757088	0.151189586641588	0.116502089480784
chr10	51380000	51530000	0.148528302562573	0.0921344668683711	0.218388325571994	0.151621974867031	0.17726893475211	0.112985062670573
chr10	51530000	51690000	0.104660365015681	0.0742810408595532	0.15604211738357	0.118359685471765	0.123983824429338	0.0847773307833917
chr10	51690000	51990000	0.121231272037058	0.0860102053845995	0.200115097672054	0.154138600075652	0.1412445810867	0.100689864792898
chr10	51990000	52290000	0.17235902824984	0.101866873619776	0.222436391014426	0.146892053409503	0.196590915638953	0.113228804076408
chr10	52320000	52430000	0.167094066732269	0.117564997550113	0.213050135941448	0.183877482990767	0.308557933247108	0.227835079466762
chr10	52440000	52760000	0.330672516893588	0.608956830730638	0.442327233472679	0.744291109881713	0.316526835536623	0.584024369208947
chr10	52760000	52860000	0.0689798771884022	0.107130508559003	0.0921938080667369	0.109392287640536	0.0722881881561648	0.0955111011742119
chr10	52880000	53160000	0.108893960849452	0.0917350115240697	0.11507881476464	0.0991271738906443	0.0858807689764297	0.0682284078847941
chr10	53170000	53340000	0.107232635213931	0.075316008290743	0.18427201659304	0.136534841166804	0.0922620164991992	0.0690012283400427
chr10	53340000	53500000	0.15324890366126	0.16239518156921	0.39323704003677	0.404161606286722	0.181304571589243	0.168739614066597
chr10	53520000	53630000	0.298800734103885	0.261007695738459	0.351020209774498	0.284287178440346	0.209857767146004	0.151594857295184
chr10	53640000	53810000	0.165195964915039	0.183510757082595	0.172196440014595	0.202280181856916	0.126501837577475	0.100146296096109
chr10	53810000	53930000	0.129303524765943	0.093663528678178	0.131635312720363	0.107475014657619	0.0850148476393787	0.0568182561256039
chr10	53930000	54080000	0.129740656271592	0.116680118570006	0.182264376842459	0.172343465113677	0.14271497919539	0.1318627203633
chr10	54090000	54240000	0.138385019029844	0.101216926785055	0.196112067423675	0.152062686846596	0.138064719078507	0.0910907302788098
chr10	54240000	54530000	0.0613881214674954	0.0425557740033188	0.0926931763679201	0.0697750080024238	0.0667098929900826	0.0444399132965814
chr10	54530000	54690000	0.133998052366479	0.0838520189153249	0.227837877223015	0.173247948268841	0.171392531183323	0.111839101729762
chr10	54700000	54980000	0.0713338041602534	0.051629458756766	0.153770669625568	0.130938929691547	0.0986044469377248	0.0767601424334756
chr10	54990000	55140000	0.0677443374133172	0.0394303385826206	0.126149700493981	0.0845154635375363	0.0880780003764389	0.0534297334592031
chr10	55140000	55410000	0.0446283959562062	0.0262338574412308	0.0678876983418524	0.0467942447851845	0.0540248090668939	0.0344176217435068
chr10	55410000	55580000	0.0951064961654244	0.0424441828293324	0.107448062906408	0.0484226502493447	0.0992770392624306	0.0433020026082919
chr10	55580000	55900000	0.0556854638422595	0.0367116474499179	0.253523372972166	0.219545141095654	0.125396934675586	0.0945746108196809
chr10	55900000	56030000	0.0410150788001082	0.0296627901387399	0.0605807241272877	0.0404443655226219	0.0480733166441382	0.0309433634168866
chr10	56040000	56190000	0.15398817526264	0.131025561316141	0.14850497934599	0.13105356484346	0.113950739563767	0.095795748882967
chr10	56200000	56340000	0.0909096030451912	0.0557408561516758	0.0680928118473297	0.0405671666156215	0.0430356515892004	0.0216445119926656
chr10	56360000	56480000	0.246536881220026	0.191476295893179	0.171868061337547	0.168363061123148	0.144192922166429	0.120747614223762
chr10	56480000	56620000	0.160882173779958	0.480816595257042	0.254286646774403	0.6347644816168	0.158898214856458	0.458439355291122
chr10	56640000	56790000	0.0638506513103418	0.0453528959553405	0.102873521332847	0.0790802873933481	0.0625807305960927	0.0452001000786099
chr10	56800000	56920000	0.194658456376534	0.56839082569666	0.145642253403566	0.505650523540252	0.137892913399544	0.453245373331196
chr10	56920000	57070000	0.0902727720498376	0.06978077389865	0.146112518579062	0.112369133361395	0.0984213042868295	0.069984916973536
chr10	57070000	57220000	0.0872414812159778	0.043937117961222	0.0947507819599476	0.0504562535123185	0.0804757238829214	0.0361904900886304
chr10	57220000	57380000	0.127051091068183	1.71505665864365	0.124840856744595	1.7107443941915	0.0971778572564384	1.58620431275861
chr10	57380000	57530000	0.289553637228375	0.172211554099257	0.269995215593869	0.173122256015958	0.296652125233082	0.186572795519213
chr10	57540000	57700000	0.0617944405673616	0.0971292720601011	0.12278051867505	0.129140255976036	0.0597768613970696	0.0614481339886655
chr10	57700000	58320000	14.1805384387403	9.37663732361696	14.376297164069	9.55623886652893	14.3328464047507	9.49857588937214
chr10	58320000	58450000	0.0637654736745107	0.0629508100194556	0.161438779762298	0.127849249214265	0.0525467243546155	0.0283521735307029
chr10	58450000	58590000	0.0895742154527613	0.0520372492309557	0.172096045249709	0.112731137265461	0.0706929549876522	0.0494004498665919
chr10	58600000	58760000	2.8766349358298	1.64529392556387	2.89045011433206	1.69823922817692	2.30762013571189	1.23093633820068
chr10	58780000	58910000	0.165098856848965	0.146576228900711	0.18169751665038	0.181610137669743	0.0890667383671295	0.0881699704102705
