Chr	Start	End	Fold	FDR	Conc_mut	Conc_ctrl	SYMBOL	annotation	cg_mc_ctrl	cg_mc_mut	cg_mc_log2fc	predicted_fold	residual	mecp2_class	cg_class	dmr_overlap
chr15	40570028	40570428	2.14365239891644	0.00180630108171651	4.73716370978955	1.81474978885829	Gm16294	Distal Intergenic	0.00523566075616941	0.00478803005970624	-0.115942718562004	0.0229534262229661	2.12069897269347	MeCP2 Up	CG Decrease	No CG DMR
chr14	81717639	81718039	1.68960592683801	0.00180631386388248	3.27217701533507	1.19940677235884	Olfm4	Intron (ENSMUST00000227374.1/ENSMUST00000227374.1, intron 1 of 1)	0.00892768068206578	0.00868017481003616	-0.038130841030173	0.0378041431035161	1.65180178373449	MeCP2 Up	CG Decrease	No CG DMR
chr14	33547826	33548226	1.75341762130966	0.00180993085792794	3.33092454570943	1.01168062454003	Ptpn20	Intron (ENSMUST00000208577.1/ENSMUST00000208577.1, intron 23 of 29)	0	0	0	0.0450815709528147	1.70833605035685	MeCP2 Up	CG Unchanged	Hyper-DMR
chr12	29138673	29139073	1.10836251997529	0.00181499736078179	4.98352559088486	3.70051385823337	Gm31333	Promoter	0.00598005002870821	0.00549750620884788	-0.11055841467657	0.0239810427660667	1.08438147720922	MeCP2 Up	CG Decrease	No CG DMR
chr1	168285074	168285474	1.39462814424254	0.0018175357550916	5.77720529651107	4.11131544555228	Pbx1	Intron (ENSMUST00000188912.6/18514, intron 2 of 7)	0.00209887782831739	0.00200785533002487	-0.0502324684589386	0.0354944977326666	1.35913364650987	MeCP2 Up	CG Decrease	Hyper-DMR
chr5	20377315	20377715	1.27890833690426	0.00182651268732321	4.37404594379274	2.8642557041895	Magi2	Intron (ENSMUST00000197354.4/50791, intron 7 of 21)	0.00604800508355262	0.00476433907140817	-0.311554600234516	-0.0143799059794572	1.29328824288371	MeCP2 Up	CG Decrease	Hyper-DMR
chr4	64800300	64800700	1.45896922601642	0.00182720288135321	3.74030886523556	1.97677513692865	Pappa	Distal Intergenic	0	0	0	0.0450815709528147	1.41388765506361	MeCP2 Up	CG Unchanged	No CG DMR
chr8	127424968	127425368	1.19930726032396	0.00184283475159023	4.35282114383683	2.93874631791118	Pard3	Intron (ENSMUST00000162309.7/93742, intron 19 of 24)	0	0	0	0.0450815709528147	1.15422568937115	MeCP2 Up	CG Unchanged	Hyper-DMR
chrX	67058733	67059133	1.46537317955126	0.00185145698891722	3.53081206132777	1.67505789377623	Mir465	Distal Intergenic	0.00610910207404757	0.00603428932645374	-0.0162726508384145	0.041975868608099	1.42339731094316	MeCP2 Up	CG Decrease	No CG DMR
chr18	40628212	40628612	1.38189375486699	0.00187254324737568	6.29087698237698	4.63373453471179	Kctd16	Distal Intergenic	0	0	0	0.0450815709528147	1.33681218391418	MeCP2 Up	CG Unchanged	No CG DMR
chr10	93278005	93278405	1.45441348257389	0.00187386248901399	4.05110086607581	2.19619483356674	Elk3	Intron (ENSMUST00000008542.11/13713, intron 2 of 4)	0.0125392768857188	0.0121496261522508	-0.043561873990567	0.0367676081242547	1.41764587444963	MeCP2 Up	CG Decrease	Hyper-DMR
chr7	71703977	71704377	1.34418318417447	0.00187386248901399	3.63697010253256	1.97447252652302	4930441H08Rik	Distal Intergenic	0.00916832904714599	0.00850748112820033	-0.101478331013331	0.0257140140811375	1.31846917009333	MeCP2 Up	CG Decrease	No CG DMR
chr5	26552880	26553280	1.30744148166906	0.00187464589451502	4.32709498329585	2.74918815348534	4930584F24Rik	Distal Intergenic	0.00461907736827013	0.00450062354157988	-0.0333728008099125	0.0387122346501884	1.26872924701887	MeCP2 Up	CG Decrease	No CG DMR
chr3	17490594	17490994	1.47219948677386	0.00188348851559856	3.74768833825389	1.90200871049447	Mir124-2hg	Distal Intergenic	0	0	0	0.0450815709528147	1.42711791582105	MeCP2 Up	CG Unchanged	No CG DMR
chr12	9259512	9259912	1.00688673944296	0.00189531791432744	5.10954566482766	3.92940758896294	Ttc32	Distal Intergenic	0.00865211975098845	0.0074950123479836	-0.193621682523301	0.00812807644404885	0.998758662998908	MeCP2 Up	CG Decrease	No CG DMR
chr14	80229258	80229658	1.23527381829789	0.00189702777770983	5.78424872398935	4.3170627853741	Olfm4	Distal Intergenic	0.00831982552856578	0.00786034915215357	-0.0766415476989605	0.0304542163346354	1.20481960196325	MeCP2 Up	CG Decrease	No CG DMR
chr18	46115544	46115944	1.45860180129603	0.00189877750470679	3.35973482762484	1.59138160149068	Trim36	Distal Intergenic	0.00589519967685019	0.00561583534514815	-0.0638163422001665	0.0329019595563505	1.42569984173968	MeCP2 Up	CG Decrease	No CG DMR
chr2	94473441	94473841	1.30966204809153	0.00191148438179665	6.20749458115312	4.63999529495448	Api5	Distal Intergenic	0.00445760600733341	0.00445137167363393	-0.00179325870496052	0.0447393201529923	1.26492272793854	MeCP2 Up	CG Decrease	No CG DMR
chr7	117551843	117552243	1.39546987482479	0.00192216087130675	3.35149307038032	1.69010711834941	Xylt1	Intron (ENSMUST00000160035.7/233781, intron 3 of 6)	0.0132754365925182	0.012925186842457	-0.0369896881360997	0.0380219368271076	1.35744793799768	MeCP2 Up	CG Decrease	Hyper-DMR
chr5	97414671	97415071	1.57465007498069	0.00192565797227448	5.12147785704281	3.20691024598341	4930467D21Rik	Intron (ENSMUST00000181724.7/75814, intron 2 of 4)	0.00823566109462272	0.00820199487512546	-0.005531954539973	0.0440257746749829	1.53062430030571	MeCP2 Up	CG Decrease	No CG DMR
chr16	28762419	28762819	1.10113356465248	0.00192760594130922	5.21610752771253	3.93264663369056	Fgf12	Distal Intergenic	0.0039445136922256	0.00369264337784632	-0.0829906746940126	0.0292424593325812	1.0718911053199	MeCP2 Up	CG Decrease	No CG DMR
chr6	81661817	81662217	1.38161998342391	0.00192984935530774	4.1402432067591	2.43973618309794	Mir7232	Distal Intergenic	0.0110642143764401	0.0102543641355567	-0.104174177432066	0.0251995007036431	1.35642048272027	MeCP2 Up	CG Decrease	No CG DMR
chr1	61927037	61927437	1.38642445371729	0.00194562295067374	4.62475058038155	2.95708649999489	Pard3bos2	Intron (ENSMUST00000138768.7/72823, intron 2 of 4)	0	0	0	0.0450815709528147	1.34134288276448	MeCP2 Up	CG Unchanged	Hyper-DMR
chr13	12129008	12129408	1.14225876002574	0.00196463499122349	4.57199187134353	3.22197547633945	Ryr2	Distal Intergenic	0.00261783048027471	0.0023321694975482	-0.135840877246289	0.0191557807935304	1.12310297923221	MeCP2 Up	CG Decrease	No CG DMR
chr12	89512685	89513085	1.12662388256022	0.00196732184322561	4.13439400516761	2.80668836297949	Nrxn3	Exon (ENSMUST00000190626.6/18191, exon 11 of 19)	0.00884289270327276	0.00855985044169604	-0.0440892653699359	0.0366669533102509	1.08995692924997	MeCP2 Up	CG Decrease	Hyper-DMR
chr18	31016241	31016641	1.98370855084408	0.00197275257332296	4.26073431289319	1.62225455388676	Rit2	Intron (ENSMUST00000082070.12/19762, intron 3 of 3)	0	0	0	0.0450815709528147	1.93862697989127	MeCP2 Up	CG Unchanged	Hyper-DMR
chr18	82474116	82474516	1.0771854809698	0.00197332952412642	4.9953483830741	3.74001378166384	Mbp	Promoter	0.00549937647179772	0.00542269327545404	-0.018370895747474	0.0415754099367637	1.03561007103304	MeCP2 Up	CG Decrease	No CG DMR
chr13	44047627	44048027	1.39065096809834	0.0019767814836997	3.77106673123628	2.01591524449859	Gm5083	Distal Intergenic	0.00681533677470952	0.00632506229930982	-0.099223937212676	0.0261442744107009	1.36450669368764	MeCP2 Up	CG Decrease	No CG DMR
chr8	14424453	14424853	1.23182009370612	0.0019767814836997	4.46683229744935	2.98589935038936	Dlgap2	Intron (ENSMUST00000152652.7/244310, intron 2 of 14)	0.0107082295373194	0.0100268079827254	-0.0899841462754967	0.0279077265159067	1.20391236719021	MeCP2 Up	CG Decrease	Hyper-DMR
chr14	107338801	107339201	1.46527915006839	0.0019809540835323	4.99327315011675	3.21547503632272	1700128A07Rik	Distal Intergenic	0	0	0	0.0450815709528147	1.42019757911558	MeCP2 Up	CG Unchanged	No CG DMR
chr10	3548227	3548627	1.31748695650408	0.0019815258769912	3.7122116327451	2.1273507403136	Iyd	Intron (ENSMUST00000019896.4/70337, intron 3 of 4)	0.00172805481420788	0.0014639650459896	-0.176847009694412	0.0113295917505491	1.30615736475353	MeCP2 Up	CG Decrease	No CG DMR
chr9	112558685	112559085	1.84073229838446	0.00202427055945428	2.95387970673656	0.624632812519715	2900079G21Rik	Distal Intergenic	0.00689588524308288	0.00689401498013304	-0.000361883308357867	0.0450125040349265	1.79571979434953	MeCP2 Up	CG Decrease	No CG DMR
chr12	89713666	89714066	2.09540762382698	0.00202448678273309	4.24941517138471	1.38132135550486	Nrxn3	Intron (ENSMUST00000190626.6/18191, intron 13 of 18)	0	0	0	0.0450815709528147	2.05032605287417	MeCP2 Up	CG Unchanged	Hyper-DMR
chr1	28333557	28333957	1.38254005229756	0.00202500900618479	6.64747371699769	4.98306329632534	Spata31e5	Distal Intergenic	0.00162468828316639	0.00155735658737192	-0.0451401600324515	0.0364663857413998	1.34607366655616	MeCP2 Up	CG Decrease	No CG DMR
chr5	16003108	16003508	1.88252122503689	0.00202729689490797	3.2368250263904	0.657362857605432	Cacna2d1	Intron (ENSMUST00000167946.8/12293, intron 1 of 38)	0	0	0	0.0450815709528147	1.83743965408408	MeCP2 Up	CG Unchanged	Hyper-DMR
chr3	65265266	65265666	1.3469365974879	0.00203082477217443	3.86078204796211	2.23149685426107	Kcnab1	Intron (ENSMUST00000238901.1/16497, intron 1 of 13)	0.00200810482228486	0.00200436411058516	-0.00210206849293105	0.0446803825347705	1.30225621495313	MeCP2 Up	CG Decrease	Hyper-DMR
chr2	145360009	145360409	1.49815018511617	0.00204187888536571	4.27273722343989	2.43102179394036	Slc24a3	Intron (ENSMUST00000110007.7/94249, intron 2 of 16)	0	0	0	0.0450815709528147	1.45306861416336	MeCP2 Up	CG Unchanged	Hyper-DMR
chr11	65480116	65480516	1.750953144964	0.00206394795383986	2.90948418950128	0.709862112527625	Gm12295	Distal Intergenic	0.00371384046544458	0.00365960107479904	-0.0184216843097295	0.0415657167307552	1.70938742823324	MeCP2 Up	CG Decrease	No CG DMR
chr1	104749161	104749561	1.44993132112387	0.00206796154252223	3.94932284091919	2.2016049791927	Cdh20	Distal Intergenic	0.00686845391468514	0.00666209475655211	-0.0406385363543923	0.0373255391363078	1.41260578198756	MeCP2 Up	CG Decrease	No CG DMR
chr5	69541258	69541658	1.68178417789034	0.00207354757608028	3.04511999064023	0.897518589751008	Yipf7	Promoter	0	0	0	0.0450815709528147	1.63670260693753	MeCP2 Up	CG Unchanged	Hyper-DMR
chr18	54546079	54546479	1.4138676520142	0.00207577949744699	4.38448945457949	2.64758029737265	9330117O12Rik	Distal Intergenic	0.00400685782816047	0.00356359107238693	-0.147263354351881	0.0169757540553203	1.39689189795888	MeCP2 Up	CG Decrease	No CG DMR
chr16	82133349	82133749	1.29699774305344	0.00207618567816715	4.61629673152542	3.05859195077354	Ncam2	Distal Intergenic	0.0066184538632557	0.0061452617297446	-0.0983639347413077	0.0263084094196993	1.27068933363374	MeCP2 Up	CG Decrease	No CG DMR
chr14	107673006	107673406	1.54593545367563	0.00208426584281353	3.41404251674779	1.46575099824376	1700128A07Rik	Distal Intergenic	0	0	0	0.0450815709528147	1.50085388272282	MeCP2 Up	CG Unchanged	No CG DMR
chr2	59444419	59444819	1.20420713020971	0.00208426584281353	6.04298677824688	4.61720778304679	Dapl1	Distal Intergenic	0.00401683281781965	0.00394513723707556	-0.0227730365779571	0.0407352432525057	1.1634718869572	MeCP2 Up	CG Decrease	No CG DMR
chr5	97344416	97344816	1.46318325977343	0.00208760266384465	3.73947982935667	1.90871741776198	Naa11	Intron (ENSMUST00000197615.1/ENSMUST00000197615.1, intron 1 of 2)	0.00354301751105863	0.00351995016051052	-0.00813160189406603	0.0435296212846587	1.41965363848877	MeCP2 Up	CG Decrease	No CG DMR
chr8	14738649	14739049	1.25277493354153	0.00209707091152124	3.85761689230431	2.31224881698176	Dlgap2	Intron (ENSMUST00000152652.7/244310, intron 5 of 14)	0.00600872826100585	0.00536907733675845	-0.14778047468213	0.0168770595132876	1.23589787402824	MeCP2 Up	CG Decrease	Hyper-DMR
chr5	9447710	9448110	1.23111118334638	0.00213129252293067	5.57654019131423	4.11940408161565	Elapor2	3' UTR	0.00539089769050665	0.00498753106058982	-0.101242136052562	0.0257590928609106	1.20535209048547	MeCP2 Up	CG Decrease	Hyper-DMR
chr7	129782355	129782755	1.33535526450825	0.00213396772752995	5.4332047255357	3.84325782459546	Wdr11	Distal Intergenic	0.00784601003600475	0.00763715725587193	-0.0362927062593844	0.0381549586850847	1.29720030582316	MeCP2 Up	CG Decrease	No CG DMR
chrX	10458876	10459276	1.66481598210767	0.00213440220449876	3.22178668124714	1.03202150837673	Tspan7	Distal Intergenic	0.00605361587240214	0.00600561109415611	-0.010508208324892	0.0430760361719457	1.62173994593572	MeCP2 Up	CG Decrease	No CG DMR
chr9	91903002	91903402	1.66254890262796	0.00214966374031864	3.27230306914784	1.21600317550441	Plscr5	Distal Intergenic	0.00207730678102917	0.00187219452679603	-0.116756182063365	0.0227981733678165	1.63975072926014	MeCP2 Up	CG Decrease	No CG DMR
chr7	54639500	54639900	1.52986863338799	0.00216017553567504	3.33607812672886	1.49147417805747	Luzp2	Distal Intergenic	0.00961390278880436	0.00952917723881633	-0.0120633789072334	0.0427792254696224	1.48708940791837	MeCP2 Up	CG Decrease	No CG DMR
chr15	74007883	74008283	1.09126213659831	0.00217388257274017	4.48491588190625	3.1970583445832	Mroh5	Distal Intergenic	0.00205361597853111	0.0017350373274073	-0.187445522344608	0.00930682201775854	1.08195531458055	MeCP2 Up	CG Decrease	No CG DMR
chr9	70941005	70941405	1.10631718595649	0.00217526111938831	4.16986307950881	2.86342481291141	Lipc	Intron (ENSMUST00000216798.1/15450, intron 1 of 8)	0.0018435162944984	0.00183915203794874	-0.00262080028338292	0.0445813804389299	1.06173580551756	MeCP2 Up	CG Decrease	Hyper-DMR
chr6	24188097	24188497	1.64253660759946	0.00218425083636944	3.39690085142082	1.29018495350379	Slc13a1	Distal Intergenic	0.00375311719509134	0.00374563577169195	-0.00250399741217013	0.0446036727473311	1.59793293485213	MeCP2 Up	CG Decrease	No CG DMR
chr7	112569365	112569765	1.48802502659131	0.00221504892621752	3.32584773265069	1.56088821776975	Parva	Promoter	0.0105037406421362	0.0103572319421982	-0.0192302140063192	0.0414114055125397	1.44661362107877	MeCP2 Up	CG Decrease	Hyper-DMR
chr13	28479322	28479722	0.997934272012392	0.00221709965870816	4.67912999889937	3.51777083657766	2610307P16Rik	Intron (ENSMUST00000134787.7/72518, intron 2 of 2)	0.0111652119201318	0.0107693265278143	-0.0495471781107111	0.0356252882143426	0.962308983798049	MeCP2 Up	CG Decrease	No CG DMR
chr9	78991376	78991776	1.47693538872121	0.00222072888912132	3.4680236860061	1.63453845854125	Cd109	Distal Intergenic	0.00729551116130001	0.00687094753668493	-0.08014745950194	0.0297850986466201	1.44715029007459	MeCP2 Up	CG Decrease	No CG DMR
chrX	73500976	73501376	1.32088848827234	0.00222548979112675	4.40141073117649	2.79570990527236	Atp2b3	Distal Intergenic	0	0	0	0.0450815709528147	1.27580691731953	MeCP2 Up	CG Unchanged	No CG DMR
chr4	13101456	13101856	1.420190823271	0.00223267860344531	4.34411799213372	2.57935902986227	Triqk	Distal Intergenic	0.00420324188515432	0.00417892772360633	-0.00738145049876899	0.0436727907639525	1.37651803250705	MeCP2 Up	CG Decrease	No CG DMR
chr6	24116617	24117017	1.43799446146334	0.00225150204372261	3.48122240439829	1.72833038107189	Slc13a1	Intron (ENSMUST00000031713.8/55961, intron 7 of 14)	0.0022811721313624	0.00219139653696978	-0.0463039873925104	0.036244264502711	1.40175019696063	MeCP2 Up	CG Decrease	Hyper-DMR
chr1	61967698	61968098	1.14099597724345	0.00225743673483957	4.480370779199	3.12554360989313	Pard3bos2	Intron (ENSMUST00000138768.7/72823, intron 2 of 4)	0.00591271833291375	0.00538902742755681	-0.121696369423247	0.0218553182903448	1.1191406589531	MeCP2 Up	CG Decrease	Hyper-DMR
chr15	68437187	68437587	1.35993797926534	0.00227778179137921	5.16172099419671	3.53775491238292	Mir30d	Distal Intergenic	0.00204800500388157	0.00197880304513727	-0.0387816212888194	0.0376799390143826	1.32225804025096	MeCP2 Up	CG Decrease	No CG DMR
chr6	97880726	97881126	1.43583298008739	0.00228167098326381	3.4585983115914	1.8102177357639	Mitf	Intron (ENSMUST00000203884.2/17342, intron 1 of 9)	0	0	0	0.0450815709528147	1.39075140913458	MeCP2 Up	CG Unchanged	Hyper-DMR
chr1	59338678	59339078	1.03270504697398	0.00229816642098199	5.2378330945581	4.0378761652353	Cdk15	Intron (ENSMUST00000160662.7/271697, intron 12 of 13)	0.00673940149774575	0.00664837918525325	-0.0181005355580611	0.041627009290951	0.991078037683029	MeCP2 Up	CG Decrease	Hyper-DMR
chr3	60054617	60055017	1.36777663008713	0.00230221644745993	3.37595960186163	1.66698874662521	Aadac	Distal Intergenic	0	0	0	0.0450815709528147	1.32269505913432	MeCP2 Up	CG Unchanged	No CG DMR
chr8	14608360	14608760	1.27925909238684	0.00233047390368379	4.31804422171204	2.75000640024852	Dlgap2	Intron (ENSMUST00000152652.7/244310, intron 3 of 14)	0.0111608480351821	0.0108491270768078	-0.0388848527459372	0.037660236866183	1.24159885552066	MeCP2 Up	CG Decrease	Hyper-DMR
chr1	17100375	17100775	1.49976037273924	0.00234872246192423	3.37948444245849	1.51976080128056	Jph1	Distal Intergenic	0	0	0	0.0450815709528147	1.45467880178643	MeCP2 Up	CG Unchanged	No CG DMR
chr8	114257056	114257456	1.52099718494128	0.00235517109996252	4.67435762535717	2.80772497508484	Vat1l	Intron (ENSMUST00000049509.6/270097, intron 3 of 8)	0.00456670833347444	0.00441957599578653	-0.0420007972231782	0.0370655460462874	1.48393163889499	MeCP2 Up	CG Decrease	Hyper-DMR
chr1	48276699	48277099	1.33796375097832	0.00235863763581279	4.48445427198326	2.86203696997674	Mir6350	Distal Intergenic	0.000844139633630577	0.000835411492131297	-0.00898874388450729	0.043366032210211	1.29459771876811	MeCP2 Up	CG Decrease	No CG DMR
chr1	98069305	98069705	1.27128817344521	0.0023745851547317	4.02324419721031	2.47852615509985	B230216N24Rik	Intron (ENSMUST00000058762.14/18484, intron 1 of 25)	0.0154208231187818	0.0152855360894429	-0.0122644027858993	0.0427408592355333	1.22854731420968	MeCP2 Up	CG Decrease	No CG DMR
chr2	3588493	3588893	1.27234162845013	0.0024249450992948	3.77781736865244	2.18963472169286	Fam107b	Intron (ENSMUST00000226435.1/66540, intron 1 of 4)	0.00170448883215983	0.00129613467954341	-0.286730314730698	-0.00964208898450897	1.28198371743464	MeCP2 Up	CG Decrease	Hyper-DMR
chr10	37404022	37404422	1.74766112646142	0.00243403009878457	3.32552345461988	1.07550752942112	Marcks	Distal Intergenic	0	0	0	0.0450815709528147	1.70257955550861	MeCP2 Up	CG Unchanged	No CG DMR
chr10	115007736	115008136	1.43919933083303	0.00247588063863026	3.87992342541964	2.08559178904576	Tph2	Distal Intergenic	0.00393079793512673	0.00390648377357873	-0.0078303698466493	0.0435871126599273	1.3956122181731	MeCP2 Up	CG Decrease	No CG DMR
chr15	39823038	39823438	1.03961341616841	0.00249782335208711	5.62285318551976	4.39732458435889	Gm16291	Intron (ENSMUST00000022915.10/64705, intron 7 of 9)	0.000481296764997919	0.000154613470774785	-0.542452191909243	-0.0584476610719815	1.09806107724038	MeCP2 Up	CG Decrease	Hyper-DMR
chr10	110006036	110006436	1.61649769142594	0.00251287163663154	3.50486600684928	1.51555159922972	Nav3	Intron (ENSMUST00000160159.2/260315, intron 3 of 4)	0	0	0	0.0450815709528147	1.57141612047313	MeCP2 Up	CG Unchanged	Hyper-DMR
chr15	52385331	52385731	1.097919503352	0.00253969371370488	4.05287509514864	2.71089977608503	Slc30a8	Distal Intergenic	0.01045635885134	0.010445137087841	-0.00147019719088676	0.0448009777717607	1.05311852558024	MeCP2 Up	CG Decrease	No CG DMR
chr4	51678080	51678480	1.5937360310247	0.00255530280112965	3.60344546925978	1.57770518723355	C630028M04Rik	Distal Intergenic	0	0	0	0.0450815709528147	1.54865446007189	MeCP2 Up	CG Unchanged	No CG DMR
chr9	102502676	102503076	1.46204116863974	0.00256928625153112	4.77956749560691	3.0103202370205	Ky	Distal Intergenic	0.00830174570071727	0.00783291782375583	-0.0784084947609751	0.0301169872200935	1.43192418141965	MeCP2 Up	CG Decrease	No CG DMR
chr16	82647791	82648191	1.762169042954	0.00258598380148879	3.12087356385951	0.782734893451119	Ncam2	Distal Intergenic	0.00698004986282596	0.00693890277732935	-0.00789339316935675	0.0435750843995628	1.71859395855444	MeCP2 Up	CG Decrease	No CG DMR
chr17	63609086	63609486	1.3901943342294	0.00259124574615136	4.05505624706813	2.36627455117001	Fbxl17	Distal Intergenic	0.00481733155815381	0.00472069827101177	-0.0261563317686932	0.0400895274492802	1.35010480678012	MeCP2 Up	CG Decrease	No CG DMR
chr10	50131432	50131832	1.73583905541138	0.00259124574615136	2.92691232955706	0.602911634310006	Grik2	Distal Intergenic	0.00221508733946784	0.00217705742082096	-0.019899553414606	0.0412836593333604	1.69455539607802	MeCP2 Up	CG Decrease	No CG DMR
chr13	51900113	51900513	1.03791866737095	0.00260013953735849	4.93419186947696	3.70831997737207	Gadd45g	Distal Intergenic	0.00469825437241362	0.00447568583518192	-0.0623823523637935	0.0331756424148684	1.00474302495608	MeCP2 Up	CG Decrease	No CG DMR
chr18	78601878	78602278	1.40273659576235	0.00261604861468808	3.3397568372104	1.53485890620395	Slc14a2	Distal Intergenic	0.022713840379382	0.0224382792625047	-0.017182549886974	0.0418022106321105	1.36093438513024	MeCP2 Up	CG Decrease	No CG DMR
chr4	27424227	27424627	1.96026936640082	0.00261611292469717	5.28091107523911	2.62551274173025	4930548K13Rik	Distal Intergenic	0.00630174566088175	0.00623192015728748	-0.014753780856641	0.0422657511914932	1.91800361520933	MeCP2 Up	CG Decrease	No CG DMR
chr10	17332898	17333298	1.166839216244	0.0026184948606348	3.88315574045757	2.4883222900038	Gm20125	Distal Intergenic	0.00612157102014656	0.00576620954007579	-0.0788327107181259	0.0300360238597983	1.1368031923842	MeCP2 Up	CG Decrease	No CG DMR
chr5	42061199	42061599	1.18899251823819	0.00262544912993695	5.12870447388862	3.70392953358194	Gm16223	Distal Intergenic	0.00938877808928787	0.0093785535516287	-0.00148328229922506	0.044798480425013	1.14419403781318	MeCP2 Up	CG Decrease	No CG DMR
chr2	93155452	93155852	1.42099460512543	0.00262633650226803	3.21851883619989	1.43522032507146	Trp53i11	Distal Intergenic	0.00419326683975515	0.00403117211976848	-0.0500451199723927	0.0355302539619204	1.38546435116351	MeCP2 Up	CG Decrease	No CG DMR
chr7	134339240	134339640	1.40108491485223	0.00263836867891854	4.21638129479543	2.53895239517923	D7Ertd443e	Intron (ENSMUST00000094002.9/71007, intron 2 of 7)	0.00781234418810752	0.00719077327750865	-0.111276209012144	0.0238440487647112	1.37724086608752	MeCP2 Up	CG Decrease	Hyper-DMR
chr1	70857561	70857961	1.22151916917229	0.00265442181658001	4.79889060139514	3.37372792872999	Vwc2l	Intron (ENSMUST00000053922.11/320460, intron 3 of 3)	0.0103335411397002	0.00977306740539627	-0.076196536026917	0.0305391486426542	1.19098002052963	MeCP2 Up	CG Decrease	Hyper-DMR
chr14	13287093	13287493	1.32939151137637	0.00265541341312937	3.92745417405051	2.32173182465321	Synpr	Intron (ENSMUST00000070323.11/72003, intron 2 of 5)	0.00205610978633091	0.00204613474093173	-0.0055090951512687	0.0440301374833417	1.28536137389303	MeCP2 Up	CG Decrease	Hyper-DMR
chr13	37107749	37108149	1.19801578334128	0.00268143113333518	4.48378999773636	3.07372579542818	F13a1	Distal Intergenic	0.0100174562963762	0.00966147127145544	-0.0493846413379293	0.0356563090259697	1.16235947431531	MeCP2 Up	CG Decrease	No CG DMR
chr15	61594188	61594588	1.21698578763687	0.00268720407887629	5.05899450588811	3.61535711159236	D030024E09Rik	Intron (ENSMUST00000229538.1/432956, intron 4 of 4)	0.00638216956892513	0.00574064838172789	-0.139863090877263	0.0183881247780042	1.19859766285886	MeCP2 Up	CG Decrease	No CG DMR
chr9	94385898	94386298	1.5142861329351	0.00275282432875639	3.32581605890384	1.46719037447378	Dipk2a	Distal Intergenic	0.00201683296378414	0.00166084793886342	-0.214389978299297	0.0041643617716369	1.51012177116346	MeCP2 Up	CG Decrease	No CG DMR
chr8	115752885	115753285	1.50936641371069	0.00276154217040285	4.71056139476884	2.84582064913738	Maf	Distal Intergenic	0	0	0	0.0450815709528147	1.46428484275788	MeCP2 Up	CG Unchanged	No CG DMR
chr2	21279343	21279743	1.56437377170264	0.00276503221588152	3.22573013353147	1.29454426195108	Thnsl1	Distal Intergenic	0.00774625921041294	0.0074208228665397	-0.0576536198022446	0.0340781404743282	1.53029563122831	MeCP2 Up	CG Decrease	No CG DMR
chr15	24971612	24972012	1.17314786557865	0.00276987314926734	5.48029625889072	4.0813810801785	Basp1	Distal Intergenic	0.00232231921685901	0.00205922695318065	-0.138033904162425	0.0187372325862899	1.15441063299236	MeCP2 Up	CG Decrease	No CG DMR
chr7	91602544	91602944	1.18213578616881	0.00278454406451394	4.33795111989128	2.88764144276712	Dlg2	Intron (ENSMUST00000231777.2/23859, intron 7 of 27)	0.0105337283743587	0.0101787405566979	-0.0469147871043452	0.0361276908653833	1.14600809530343	MeCP2 Up	CG Decrease	Hyper-DMR
chr12	26092780	26093180	1.24310771426422	0.00278558007992618	4.62251694637074	3.12232131078468	Gm29687	Intron (ENSMUST00000223022.1/629481, intron 4 of 4)	0.00683728196748772	0.00623877794293691	-0.121700982911241	0.0218544377871851	1.22125327647703	MeCP2 Up	CG Decrease	No CG DMR
chr4	45476544	45476944	1.11579522874728	0.00282535814814883	4.6175173078913	3.30595645653658	Shb	Intron (ENSMUST00000147926.7/230126, intron 1 of 4)	0.0192223816478342	0.0169940147168024	-0.17240494631341	0.012177377817782	1.1036178509295	MeCP2 Up	CG Decrease	Hyper-DMR
chr1	51360589	51360989	1.23489997125881	0.00285447419407397	4.35977486865603	2.8932847982647	9330175M20Rik	Distal Intergenic	0.010067955254022	0.00957356603291267	-0.0687148404843284	0.0319670610104544	1.20293291024835	MeCP2 Up	CG Decrease	No CG DMR
chr2	61496295	61496695	1.18174050886717	0.00285816652588225	4.74611739011053	3.34378778793746	Tank	Distal Intergenic	0.00967356603490444	0.00959202008057116	-0.0115408904161883	0.0428789445472232	1.13886156431995	MeCP2 Up	CG Decrease	No CG DMR
chr6	20638032	20638432	2.14487392276363	0.00286068161402897	3.47556430421882	0.307232340451635	Kcnd2	Distal Intergenic	0.00196758109583819	0.00189276816244435	-0.0433274103338099	0.036812356477536	2.10806156628609	MeCP2 Up	CG Decrease	No CG DMR
chr14	80246297	80246697	0.989087823050339	0.00286861864757709	4.60981243434511	3.43376367266764	Olfm4	Distal Intergenic	0.00278241885942117	0.00247880296219614	-0.137342100619461	0.0188692661379711	0.970218556912366	MeCP2 Up	CG Decrease	No CG DMR
chr12	38580001	38580401	1.46594071652509	0.00287015230979922	3.45622089739993	1.60208106741206	4930428E07Rik	Exon (ENSMUST00000221540.1/217480, exon 23 of 23)	0	0	0	0.0450815709528147	1.42085914557228	MeCP2 Up	CG Unchanged	Hyper-DMR
chr4	9098281	9098681	1.29211197188854	0.0028757931286017	3.62641944053491	2.05016251401435	Clvs1	Distal Intergenic	0.0169426436882067	0.0168834165890615	-0.00488989933414675	0.044148313551898	1.24796365833664	MeCP2 Up	CG Decrease	No CG DMR
