gene	chr	start	end	mc_ctrl	mc_mut	mc_diff	mc_q	mc_sig	hmc_ctrl	hmc_mut	hmc_diff	hmc_q	hmc_sig	total_ctrl	total_mut	ratio_ctrl	ratio_mut	delta_ratio	dmr_status	chromatin_state
Iws1	chr18	32067740	32104327	0.777853131120727	0.796841107471294	0.0189879763505671	7.0428251673957e-06	TRUE	0.113760339395361	0.0964059727643819	-0.0173543666309795	6.22950334978798e-09	TRUE	0.891613470516088	0.893247080235676	0.127589300921524	0.107927554309997	-0.0196617466115271	Both mC+hmC DMR	Active_Promoter
Crcp	chr5	130029289	130060788	0.672591488381054	0.697083323100769	0.0244918347197142	1.68764525078399e-09	TRUE	0.177346786152547	0.162464875043678	-0.0148819111088686	4.8570966173957e-06	TRUE	0.849938274533601	0.859548198144446	0.208658430225259	0.189011943011921	-0.0196464872133377	Both mC+hmC DMR	Other
Rbbp6	chr7	122965685	123002556	0.611762850498807	0.625818637100626	0.0140557866018186	0.00155904125730236	TRUE	0.181411049471675	0.165424890712308	-0.0159861587593668	1.53322962256526e-06	TRUE	0.793173899970482	0.791243527812934	0.228715354197139	0.209069502495088	-0.0196458517020514	Both mC+hmC DMR	Active_Promoter
Lemd1	chr1	132191430	132259226	0.679593359616583	0.688309927450893	0.0087165678343103	0.00464709970494381	TRUE	0.151887399439636	0.134070348806149	-0.0178170506334868	3.1984571054252e-16	TRUE	0.831480759056219	0.822380276257042	0.182670973182876	0.163027193959895	-0.0196437792229807	Both mC+hmC DMR	Other
Zfp609	chr9	65692390	65827563	0.527023374193609	0.538020313501193	0.0109969393075839	0.000142550014940384	TRUE	0.299671761967764	0.280702333756382	-0.0189694282113821	4.94556596502941e-14	TRUE	0.826695136161372	0.818722647257574	0.362493679785322	0.342853999088254	-0.0196396806970676	Both mC+hmC DMR	Active_Promoter
Hrc	chr7	45335289	45338973	0.666303654608428	0.653168862712647	-0.0131347918957809	0.441580801121217	FALSE	0.0851749640766585	0.0675346934801687	-0.0176402705964898	0.0511192019068553	FALSE	0.751478618685087	0.720703556192816	0.113343163676027	0.0937066189001856	-0.0196365447758414	Not DMR	Other
5730480H06Rik	chr5	48327951	48414293	0.761581578627551	0.77530033586575	0.0137187572381992	5.07444905085531e-08	TRUE	0.0614866221076984	0.0451848614998472	-0.0163017606078511	3.29177574406979e-33	TRUE	0.823068200735249	0.820485197365597	0.074704164311988	0.0550709039540581	-0.0196332603579299	Both mC+hmC DMR	Other
Dhcr7	chr7	143823144	143848409	0.634680173835324	0.671711806580094	0.0370316327447698	2.59569044260865e-10	TRUE	0.179535711305801	0.168843555884399	-0.0106921554214019	0.0270330101499434	TRUE	0.814215885141125	0.840555362464493	0.220501361594883	0.200871427896614	-0.0196299336982686	Both mC+hmC DMR	Other
Xab2	chr8	3608420	3621315	0.749639305515786	0.765246159801452	0.0156068542856661	0.00628133734139573	TRUE	0.117815261798909	0.100601233007637	-0.0172140287912724	1.31442631862553e-05	TRUE	0.867454567314696	0.865847392809089	0.135817213071596	0.116188180322694	-0.0196290327489023	Both mC+hmC DMR	Other
Cxcl12	chr6	117168534	117181366	0.657139548176967	0.644804632261102	-0.0123349159158648	0.0723195523421315	FALSE	0.140924811197422	0.12004725841173	-0.0208775527856918	1.39647992692392e-05	TRUE	0.798064359374389	0.764851890672832	0.176583266176546	0.15695490836288	-0.0196283578136652	hmC DMR only	Repressed_Promoter
Ulk3	chr9	57589451	57596232	0.603704699025419	0.60860959709511	0.0049048980696913	0.783898593263064	FALSE	0.173142832589096	0.155256907411929	-0.0178859251771666	0.0576579584421054	FALSE	0.776847531614515	0.763866504507039	0.222878783214069	0.203251361979963	-0.0196274212341058	Not DMR	Other
Slc27a4	chr2	29802633	29817521	0.736590594755146	0.748611021563492	0.0120204268083466	0.109488865652792	FALSE	0.137109548118621	0.119150076323507	-0.0179594717951146	0.00150141640364869	TRUE	0.873700142873767	0.867761097886999	0.156929753573854	0.137307464708475	-0.0196222888653789	hmC DMR only	Active_Promoter
Polg	chr7	79446230	79466361	0.731143494756424	0.747360246553735	0.0162167517973115	0.00539684224971184	TRUE	0.116131604853739	0.099457268872102	-0.016674335981637	4.07806581972215e-06	TRUE	0.847275099610163	0.846817515425837	0.137064815084465	0.117448289696852	-0.0196165253876136	Both mC+hmC DMR	Active_Promoter
2700062C07Rik	chr18	24470849	24477797	0.717616338634838	0.720701920121749	0.00308558148691063	0.867525208025105	FALSE	0.122106348289089	0.103709276893626	-0.0183970713954624	0.00436177880319883	TRUE	0.839722686923927	0.824411197015375	0.14541270611181	0.12579799652053	-0.0196147095912802	hmC DMR only	Other
Ebp	chrX	8185328	8193511	0.514382994412062	0.521356317515971	0.00697332310390919	0.577695524536569	FALSE	0.187962509587426	0.171946709552691	-0.0160158000347348	0.0273507194442066	TRUE	0.702345503999487	0.693303027068662	0.267621147308666	0.248010902649156	-0.0196102446595097	hmC DMR only	Active_Promoter
Xpnpep3	chr15	81400137	81457481	0.806810329109255	0.819706967475686	0.0128966383664308	2.878561008429e-05	TRUE	0.0722282651071753	0.0547070133596706	-0.0175212517475047	2.47001119041087e-22	TRUE	0.87903859421643	0.874413980835356	0.0821673423469639	0.0625642024929738	-0.0196031398539901	Both mC+hmC DMR	Active_Promoter
Eif2b4	chr5	31187557	31193429	0.66965799005414	0.696602114589914	0.0269441245357733	0.00251136694920229	TRUE	0.135685270079913	0.121850838339135	-0.0138344317407782	0.0392018156744224	TRUE	0.805343260134053	0.818452952929048	0.16848128841027	0.148879465707906	-0.0196018227023644	Both mC+hmC DMR	Active_Promoter
Gtpbp6	chr5	110103974	110108196	0.675979816157667	0.69691598731773	0.020936171160063	0.0440118793550385	TRUE	0.215575577178479	0.199088766595923	-0.0164868105825563	0.0761257118311254	FALSE	0.891555393336146	0.896004753913653	0.241797176922242	0.222196105239759	-0.0196010716824824	mC DMR only	Active_Promoter
Utp23	chr15	51877428	51884613	0.68429608762604	0.706011561762407	0.0217154741363669	0.0438443351181389	TRUE	0.0887293183151511	0.0742693938655794	-0.0144599244495717	0.0220287258279005	TRUE	0.773025405941191	0.780280955627986	0.114781891556487	0.0951828867921118	-0.0195990047643752	Both mC+hmC DMR	Active_Promoter
Reg3g	chr6	78466268	78468871	0.81963046982845	0.818989074800058	-0.000641395028392111	0.986091836434949	FALSE	0.0555564721666663	0.0375889194129262	-0.0179675527537401	0.0911804349850893	FALSE	0.875186941995117	0.856577994212984	0.0634795487693375	0.0438826582831638	-0.0195968904861737	Not DMR	Other
Mettl14	chr3	123368296	123386107	0.689423817273505	0.703780415313643	0.0143565980401382	0.00801057887724136	TRUE	0.124978640624808	0.108774101157949	-0.0162045394668588	2.4746219996914e-05	TRUE	0.814402457898312	0.812554516471592	0.153460539580558	0.133866834720562	-0.0195937048599959	Both mC+hmC DMR	Active_Promoter
Gm45871	chr18	90579776	90592527	0.719144119028369	0.716927611347433	-0.00221650768093595	0.86576901027974	FALSE	0.11180106933165	0.0931197580843393	-0.0186813112473103	0.00449040538647262	TRUE	0.830945188360019	0.810047369431772	0.134546864098586	0.114955941588528	-0.0195909225100586	hmC DMR only	Active_Promoter
Nr1i3	chr1	171213969	171220700	0.80375501486204	0.813469789273866	0.00971477441182678	0.247241843119971	FALSE	0.08894422352783	0.0707825852332482	-0.0181616382945818	4.33398848137841e-05	TRUE	0.89269923838987	0.884252374507115	0.0996351511268852	0.0800479447654327	-0.0195872063614525	hmC DMR only	Active_Promoter
Ctps	chr4	120539867	120570275	0.770003636974559	0.790837641151281	0.0208340041767218	1.07847897300078e-05	TRUE	0.0968619460100135	0.0802817011610436	-0.0165802448489699	2.52800473345971e-07	TRUE	0.866865582984573	0.871119342312324	0.111738137851226	0.0921592453083885	-0.0195788925428374	Both mC+hmC DMR	Active_Promoter
Elmod2	chr8	83312631	83332485	0.761136357583103	0.77624433384249	0.0151079762593864	0.00577991413949193	TRUE	0.075672516706729	0.0591924919512709	-0.0164800247554581	1.18638353774291e-07	TRUE	0.836808874289832	0.83543682579376	0.0904298687928583	0.0708521459956368	-0.0195777227972216	Both mC+hmC DMR	Other
Slc49a4	chr16	35694061	35769355	0.693989375643702	0.708958277747416	0.0149689021037137	2.10075885272213e-09	TRUE	0.171645794729304	0.154273494538503	-0.017372300190801	4.42613544699023e-18	TRUE	0.865635170373006	0.863231772285919	0.198288841077634	0.178716191284262	-0.0195726497933722	Both mC+hmC DMR	Active_Promoter
Otulinl	chr15	27655068	27681578	0.666042490194229	0.694231800157143	0.028189309962914	1.71004905760611e-12	TRUE	0.171723989735438	0.158012250278993	-0.0137117394564448	1.67491118874499e-05	TRUE	0.837766479929666	0.852244050436135	0.204978348799363	0.18540727881659	-0.0195710699827726	Both mC+hmC DMR	Active_Promoter
Bnip1	chr17	26781065	26792564	0.718678057393487	0.724048879160702	0.00537082176721593	0.397454062393111	FALSE	0.0834310238803928	0.0667819497112464	-0.0166490741691464	3.28184383163705e-05	TRUE	0.802109081273879	0.790830828871949	0.104014560897242	0.0844453039425702	-0.0195692569546719	hmC DMR only	Other
Sec1	chr7	45677685	45694401	0.651118816692123	0.67130773419518	0.0201889175030572	0.000212892661385794	TRUE	0.151471420338517	0.136679655911468	-0.0147917644270495	0.00038982404016035	TRUE	0.80259023703064	0.807987390106648	0.188728211919097	0.169160629961598	-0.0195675819574996	Both mC+hmC DMR	Other
Phldb1	chr9	44686303	44735197	0.598465834404002	0.615371978373289	0.0169061439692877	0.000210454968167765	TRUE	0.192487093535691	0.177424497457945	-0.0150625960777458	2.18941297706414e-05	TRUE	0.790952927939692	0.792796475831234	0.243360997521166	0.223795769616557	-0.0195652279046097	Both mC+hmC DMR	Active_Promoter
Cntnap4	chr8	112570042	112882716	0.630211281262611	0.644492237811299	0.0142809565486886	7.09400214637887e-20	TRUE	0.235260874404975	0.217438512783401	-0.0178223616215739	4.304524522915e-38	TRUE	0.865472155667586	0.861930750594701	0.271829512786007	0.252269120962881	-0.0195603918231262	Both mC+hmC DMR	Active_Promoter
Ier5	chr1	155096360	155099635	0.26033670661857	0.23236994700007	-0.0279667596185009	0.0481885183381802	TRUE	0.149808540524689	0.122773090729967	-0.0270354497947219	0.0174790373645752	TRUE	0.41014524714326	0.355143037730037	0.365257287675852	0.345700401490887	-0.0195568861849647	Both mC+hmC DMR	Active_Promoter
Zbtb41	chr1	139422287	139453004	0.697901431661605	0.720292302144257	0.0223908704826519	5.80761365014535e-08	TRUE	0.109452035433456	0.0945294112383716	-0.0149226241950847	1.44640907837061e-07	TRUE	0.807353467095061	0.814821713382628	0.135568917325983	0.116012386127936	-0.0195565311980476	Both mC+hmC DMR	Active_Promoter
Cyp4f13	chr17	32924687	32947401	0.720018269109057	0.731927859279809	0.0119095901707515	0.0399132880037466	TRUE	0.0740479535177811	0.0582480510728943	-0.0157999024448868	1.64472086584311e-07	TRUE	0.794066222626838	0.790175910352703	0.093251609762249	0.0737152959356793	-0.0195363138265698	Both mC+hmC DMR	Other
Rdh12	chr12	79208913	79222664	0.705379650210375	0.718804873530563	0.0134252233201889	0.0703420437207826	FALSE	0.0732176361212006	0.057872187531722	-0.0153454485894786	5.24604634652115e-05	TRUE	0.778597286331575	0.776677061062285	0.0940378773552775	0.074512548951257	-0.0195253284040205	hmC DMR only	Other
Tceanc2	chr4	107134154	107179115	0.731531715925694	0.74412782335304	0.0125961074273468	0.000333442521192454	TRUE	0.129097633173714	0.11166435403369	-0.0174332791400245	8.21004068584158e-13	TRUE	0.860629349099408	0.85579217738673	0.150003754007235	0.130480690270705	-0.0195230637365304	Both mC+hmC DMR	Active_Promoter
Rab18	chr18	6733904	6794428	0.726013515032434	0.745429640529315	0.0194161254968812	3.64821385637085e-07	TRUE	0.126941758176799	0.110701741435853	-0.016240016740946	4.22595780889639e-09	TRUE	0.852955273209233	0.856131381965168	0.148825808531767	0.12930461815539	-0.0195211903763771	Both mC+hmC DMR	Active_Promoter
Gm5751	chrX	8874252	8880749	0.824144743643105	0.832116160890062	0.00797141724695738	0.815169196882108	FALSE	0.0599508548194805	0.0422296905574329	-0.0177211642620475	0.0123580205068033	TRUE	0.884095598462585	0.874345851447495	0.0678103758504546	0.0482986114562343	-0.0195117643942203	hmC DMR only	Other
Trpt1	chr19	6996130	6999045	0.574642109303853	0.622632522230338	0.0479904129264855	0.00737660573185205	TRUE	0.227659011198053	0.223619219529729	-0.00403979166832444	0.912957847222815	FALSE	0.802301120501906	0.846251741760067	0.283757563563708	0.264246687474624	-0.0195108760890832	mC DMR only	Other
Ptgs1	chr2	36230425	36252271	0.655626725397643	0.666983578855162	0.0113568534575187	0.144188914739711	FALSE	0.181262706631029	0.163715607014199	-0.0175470996168297	0.00247437732456248	TRUE	0.836889432028672	0.830699185869361	0.216590985253138	0.197081699126579	-0.0195092861265591	hmC DMR only	Repressed_Promoter
Azin2	chr4	128930232	128962441	0.627926964116772	0.646789379031643	0.0188624149148712	2.79542324047649e-06	TRUE	0.17167111772672	0.156870687748875	-0.0148004299778452	3.52395367700332e-06	TRUE	0.799598081843492	0.803660066780518	0.214696760316043	0.195195324781164	-0.0195014355348795	Both mC+hmC DMR	Other
Abca1	chr4	53030786	53159894	0.749856506252632	0.766416466193051	0.0165599599404187	4.25109143877898e-18	TRUE	0.122343411716318	0.105273780077422	-0.0170696316388962	4.48028354766108e-34	TRUE	0.87219991796895	0.871690246270472	0.140269918852106	0.120769712094216	-0.0195002067578892	Both mC+hmC DMR	Active_Promoter
Olfr469	chr7	107820565	107825540	0.694234819652157	0.719535260133842	0.0253004404816856	0.214787204014518	FALSE	0.0615856277155789	0.0475535814263525	-0.0140320462892264	0.170413341199719	FALSE	0.755820447367736	0.767088841560195	0.0814818227398592	0.0619922737106075	-0.0194895490292516	Not DMR	Other
Lrrc51	chr7	101912983	101933894	0.693759506197861	0.706199196074515	0.012439689876654	0.0605519066860373	FALSE	0.0794577604328927	0.0641609805472326	-0.0152967798856601	4.65577082417989e-06	TRUE	0.773217266630754	0.770360176621748	0.102762527250749	0.0832869902862802	-0.019475536964469	hmC DMR only	Active_Promoter
Rps24	chr14	24487124	24496958	0.475613434075594	0.4844220184088	0.00880858433320664	0.245818844828339	FALSE	0.119763711798604	0.107552168385155	-0.0122115434134496	0.0580833682821625	FALSE	0.595377145874198	0.591974186793955	0.201156044750012	0.181683882142972	-0.0194721626070394	Not DMR	Active_Promoter
Klhl20	chr1	161088374	161131510	0.799693173080775	0.815725112310902	0.016031939230127	1.00576733180279e-05	TRUE	0.0922735246107003	0.0747839416802509	-0.0174895829304494	7.64229934434017e-13	TRUE	0.891966697691475	0.890509053991153	0.103449517621584	0.0839788673063776	-0.0194706503152063	Both mC+hmC DMR	Active_Promoter
Cxcl1	chr5	90891240	90893114	0.779535162984991	0.773892215652131	-0.00564294733285975	0.870251642664985	FALSE	0.115461232813899	0.0952057471483525	-0.0202554856655465	0.021425890800232	TRUE	0.89499639579889	0.869097962800484	0.129007483556217	0.109545472689376	-0.0194620108668415	hmC DMR only	Other
Ptpn12	chr5	20986644	21055910	0.687506711527132	0.702311243928076	0.014804532400944	2.22749748305996e-06	TRUE	0.206332976650267	0.188248857599229	-0.0180841190510379	7.80660246222781e-12	TRUE	0.893839688177399	0.890560101527305	0.230838906997959	0.211382541477418	-0.0194563655205408	Both mC+hmC DMR	Active_Promoter
Pcolce	chr5	137605102	137613783	0.690646812905632	0.696277025004933	0.00563021209930148	0.476563477741116	FALSE	0.0821226065151252	0.0661941844773967	-0.0159284220377286	0.00847066870051589	TRUE	0.772769419420757	0.76247120948233	0.106270518024227	0.0868153231940893	-0.019455194830138	hmC DMR only	Repressed_Promoter
Ttll11	chr2	35751240	35979912	0.637173941022151	0.659199611013175	0.0220256699910246	3.25593281322285e-40	TRUE	0.21925655633551	0.204260367739257	-0.0149961885962528	1.88747456160683e-24	TRUE	0.856430497357661	0.863459978752433	0.256012083890031	0.236560318677864	-0.0194517652121665	Both mC+hmC DMR	Other
Otud5	chrX	7841363	7876625	0.632443443437925	0.644442795914903	0.0119993524769784	0.17516856625861	FALSE	0.157459130145342	0.141365126639856	-0.0160940035054852	0.000136951574896057	TRUE	0.789902573583267	0.78580792255476	0.199339938128133	0.179897812916241	-0.019442125211892	hmC DMR only	Other
Dus4l	chr12	31640049	31654825	0.740786480659982	0.768012989770831	0.0272265091108496	7.36116067913187e-06	TRUE	0.0690127946856083	0.0540793988340769	-0.0149333958515313	3.9265405168359e-05	TRUE	0.80979927534559	0.822092388604908	0.0852220998298082	0.065782629280694	-0.0194394705491142	Both mC+hmC DMR	Active_Promoter
Vps72	chr3	95111021	95123050	0.778283594076909	0.790476747312498	0.012193153235589	0.0541453942336623	FALSE	0.0997339464015227	0.0821604525171508	-0.0175734938843719	3.25819936133769e-05	TRUE	0.878017540478432	0.872637199829649	0.11358992480626	0.0941519024552124	-0.0194380223510479	hmC DMR only	Other
Nhlrc2	chr19	56548260	56603502	0.702941617070186	0.714152226667507	0.0112106095973203	0.000356131954987815	TRUE	0.163050727531082	0.145079112090518	-0.0179716154405641	1.45167111917082e-14	TRUE	0.865992344601269	0.859231338758025	0.188281950236126	0.168847556584962	-0.0194343936511643	Both mC+hmC DMR	Active_Promoter
Ccdc167	chr17	29687356	29717043	0.532164366363074	0.554466593937833	0.0223022275747593	8.59603482179369e-06	TRUE	0.257199822184911	0.244935052081059	-0.0122647701038515	0.00595839355455199	TRUE	0.789364188547985	0.799401646018893	0.325831632491491	0.306397983167613	-0.0194336493238771	Both mC+hmC DMR	Other
Vopp1	chr6	57727806	57825158	0.785432440092152	0.802273293083272	0.0168408529911193	2.45826371147758e-10	TRUE	0.126111241213129	0.108279289439564	-0.0178319517735654	7.2974253116147e-17	TRUE	0.911543681305282	0.910552582522836	0.138349092643092	0.118916020357175	-0.0194330722859166	Both mC+hmC DMR	Active_Promoter
Mrpl46	chr7	78775235	78783530	0.726957999305163	0.742641653871	0.0156836545658378	0.0275982142903509	TRUE	0.0711930510430413	0.0556964533654085	-0.0154965976776328	2.186452567473e-05	TRUE	0.798151050348204	0.798338107236409	0.0891974658330429	0.0697654951712274	-0.0194319706618156	Both mC+hmC DMR	Active_Promoter
Blzf1	chr1	164289799	164307488	0.707807813300831	0.732068979210727	0.0242611659098959	2.55539780305498e-06	TRUE	0.0920163024090701	0.0773968224307598	-0.0146194799783103	6.09151576229041e-06	TRUE	0.799824115709901	0.809465801641487	0.115045671419146	0.0956146909156749	-0.0194309805034708	Both mC+hmC DMR	Active_Promoter
Zfp703	chr8	26977324	26981460	0.162000630887498	0.154741692723644	-0.00725893816385381	0.796533483508776	FALSE	0.148523506673676	0.131218377091604	-0.017305129582072	0.227888363288204	FALSE	0.310524137561173	0.285960069815248	0.478299393535605	0.458869579855611	-0.0194298136799934	Not DMR	Active_Promoter
Zfp763	chr17	33016862	33033401	0.765702209487623	0.78758138698082	0.0218791774931968	0.00055316411734197	TRUE	0.118218963659809	0.101654848112281	-0.0165641155475279	0.000304999183803183	TRUE	0.883921173147432	0.889236235093101	0.133743785363642	0.114317033090355	-0.0194267522732868	Both mC+hmC DMR	Other
Poglut3	chr9	53384024	53401866	0.678245218336406	0.715948104667081	0.0377028863306754	2.997596226441e-11	TRUE	0.120387367673598	0.108228869242514	-0.0121584984310838	0.00190291790188348	TRUE	0.798632586010004	0.824176973909596	0.150741867765573	0.131317511491635	-0.0194243562739385	Both mC+hmC DMR	Other
Gan	chr8	117158134	117215996	0.773907296899313	0.780219906458428	0.00631260955911428	0.0214881147018403	TRUE	0.113576005204856	0.0950068608423086	-0.0185691443625479	1.81687364730718e-23	TRUE	0.88748330210417	0.875226767300736	0.127975371407636	0.108551137135941	-0.0194242342716951	Both mC+hmC DMR	Active_Promoter
Zfp583	chr7	6315659	6331284	0.769488591475798	0.782460844884453	0.0129722534086557	0.0427828104378362	TRUE	0.111959505044215	0.0943378606014328	-0.0176216444427817	0.000147305076440869	TRUE	0.881448096520012	0.876798705485886	0.12701769450321	0.107593521764103	-0.0194241727391069	Both mC+hmC DMR	Other
Tfip11	chr5	112326357	112338072	0.74092507731515	0.765903876313075	0.024978798997925	2.90349440311804e-05	TRUE	0.113889786308968	0.0983623300944504	-0.0155274562145174	0.000183320507452578	TRUE	0.854814863624118	0.864266206407526	0.133233277935897	0.113810223476527	-0.0194230544593701	Both mC+hmC DMR	Other
Tdo2	chr3	81957089	81976201	0.708535966796165	0.751310312132565	0.0427743453363998	9.8640627637938e-13	TRUE	0.153343348053002	0.141508220251363	-0.0118351278016386	0.0194467160364246	TRUE	0.861879314849167	0.892818532383928	0.177917424645279	0.158496060642379	-0.0194213640029002	Both mC+hmC DMR	Other
Parp16	chr9	65195352	65239223	0.613348480693827	0.64107833367245	0.0277298529786231	1.56737923922759e-13	TRUE	0.119687250052484	0.107723258146623	-0.0119639919058615	1.12530264937465e-06	TRUE	0.733035730746311	0.748801591819073	0.163276147440493	0.143860882940873	-0.0194152644996204	Both mC+hmC DMR	Other
Gm5901	chr7	105375037	105378376	0.896089681680405	0.901465881653996	0.00537619997359107	0.76421911467412	FALSE	0.0821490283484272	0.0622216370116491	-0.0199273913367781	0.0419887448786541	TRUE	0.978238710028832	0.963687518665645	0.0839764645441254	0.0645661957911454	-0.01941026875298	hmC DMR only	Other
Ext2	chr2	93661027	93822567	0.60673436824027	0.629329852209739	0.0225954839694693	2.39631400776108e-27	TRUE	0.220928588719686	0.207020283965867	-0.0139083047538188	1.89576414234364e-14	TRUE	0.827662956959956	0.836350136175606	0.266930622981083	0.24752824805232	-0.0194023749287625	Both mC+hmC DMR	Other
Chchd3	chr6	32790975	33060259	0.719323272565422	0.732229090611067	0.0129058180456454	5.0316672215573e-16	TRUE	0.194645988874134	0.175757720525678	-0.0188882683484558	2.77419065141207e-42	TRUE	0.913969261439556	0.907986811136745	0.212967762797137	0.193568583122524	-0.0193991796746136	Both mC+hmC DMR	Active_Promoter
Psap	chr10	60277626	60302596	0.412955388578382	0.407507420327156	-0.00544796825122612	0.315514290553852	FALSE	0.290934727379907	0.264864655069452	-0.0260700723104547	5.98680591162102e-08	TRUE	0.703890115958289	0.672372075396608	0.413324069743219	0.393925721726646	-0.0193983480165731	hmC DMR only	Active_Promoter
Rab4b	chr7	27168423	27178895	0.722470458316242	0.756645948284655	0.0341754899684125	4.1067068352801e-05	TRUE	0.109543831749174	0.0956869236840876	-0.0138569080650861	0.0197861449255338	TRUE	0.832014290065416	0.852332871968743	0.13166099796262	0.112264734625414	-0.0193962633372066	Both mC+hmC DMR	Other
Ankrd24	chr10	81628539	81647609	0.614210808561774	0.639379705670603	0.0251688971088289	0.000188150438990398	TRUE	0.108960689877076	0.0966185757744617	-0.0123421141026139	0.00469944631725397	TRUE	0.72317149843885	0.735998281445065	0.150670608717704	0.131275545351492	-0.0193950633662121	Both mC+hmC DMR	Other
Pdhx	chr2	103021074	103073512	0.63958586775855	0.663321875636788	0.0237360078782379	9.67954229394199e-11	TRUE	0.199181396280793	0.185002653831465	-0.014178742449328	6.4366927195726e-06	TRUE	0.838767264039343	0.848324529468253	0.237469206084144	0.218080047676363	-0.0193891584077815	Both mC+hmC DMR	Active_Promoter
Myo5a	chr9	75071014	75223687	0.641788059482933	0.652396456104294	0.0106083966213604	3.68902059904461e-05	TRUE	0.221038241475364	0.20241074353688	-0.0186274979384834	7.47162972465892e-18	TRUE	0.862826300958297	0.854807199641174	0.256179304258421	0.236791107540796	-0.0193881967176248	Both mC+hmC DMR	Active_Promoter
Eipr1	chr12	28751802	28869864	0.646281386738206	0.656834966306812	0.010553579568606	0.000106814334989628	TRUE	0.200096492934711	0.182074492401725	-0.0180220005329857	9.32784423451362e-18	TRUE	0.846377879672916	0.838909458708537	0.236415078584093	0.217037119455085	-0.0193779591290086	Both mC+hmC DMR	Active_Promoter
Gm38393	chr7	59974148	60005063	0.564351781017772	0.574171531730245	0.00981975071247387	0.194218328859892	FALSE	0.144549133114414	0.129925688504382	-0.0146234446100322	0.00181570902090666	TRUE	0.708900914132185	0.704097220234627	0.203905976466918	0.184528052050946	-0.0193779244159717	hmC DMR only	Active_Promoter
Dhx34	chr7	16197146	16222036	0.728316976479442	0.742928006661411	0.0146110301819687	0.00295781195796078	TRUE	0.104174092494184	0.087867116433611	-0.0163069760605727	1.82655628542978e-07	TRUE	0.832491068973626	0.830795123095022	0.125135387485441	0.105762677212492	-0.0193727102729494	Both mC+hmC DMR	Other
Ltn1	chr16	87376650	87432611	0.842934438876918	0.861710026779568	0.0187755879026494	1.77663675973915e-15	TRUE	0.0938741572346318	0.0757886898609208	-0.018085467373711	1.78171397707184e-23	TRUE	0.93680859611155	0.937498716640488	0.100206336304213	0.0808413798501062	-0.019364956454107	Both mC+hmC DMR	Other
Olfr316	chr11	58752733	58759670	0.770480152638278	0.793094444043622	0.0226142914053434	0.0395774102281267	TRUE	0.0481752395950685	0.0326030575279374	-0.015572182067131	0.00190871789787739	TRUE	0.818655392233347	0.825697501571559	0.0588467871244861	0.0394854743606268	-0.0193613127638593	Both mC+hmC DMR	Other
3110040N11Rik	chr7	81782181	81789477	0.720809410592935	0.745317472285293	0.0245080616923585	0.00230535071230956	TRUE	0.117563101491327	0.102470700970274	-0.015092400521053	0.0122277446256401	TRUE	0.838372512084262	0.847788173255567	0.140227762476438	0.120868283142921	-0.0193594793335172	Both mC+hmC DMR	Active_Promoter
Brwd3	chrX	108737015	108834371	0.760278224330659	0.767308825304471	0.00703060097381214	0.320949981026243	FALSE	0.118774010654163	0.100450027485499	-0.0183239831686635	5.04534477532307e-15	TRUE	0.879052234984822	0.86775885278997	0.135115987340859	0.115757997930575	-0.019357989410284	hmC DMR only	Active_Promoter
Atox1	chr11	55446640	55461238	0.743924397332028	0.7576136834014	0.0136892860693716	0.0433371383185511	TRUE	0.098732811216765	0.0821373800055423	-0.0165954312112228	5.15850473028662e-05	TRUE	0.842657208548793	0.839751063406942	0.117168417020725	0.0978115820089634	-0.0193568350117617	Both mC+hmC DMR	Other
Ipo11	chr13	106794438	106936957	0.819651521251119	0.832429169982872	0.0127776487317529	4.05583200523563e-15	TRUE	0.104659960144868	0.0862385260059008	-0.0184214341389674	2.06613467562677e-48	TRUE	0.924311481395987	0.918667695988773	0.113230185117684	0.0938734717487603	-0.0193567133689235	Both mC+hmC DMR	Active_Promoter
Tspan7	chrX	10485157	10596604	0.456894810573803	0.477468683914149	0.0205738733403453	8.58122155643442e-07	TRUE	0.277045305076066	0.266391911666549	-0.0106533934095173	0.000772271779025818	TRUE	0.733940115649869	0.743860595580697	0.377476716653859	0.358120746345744	-0.019355970308115	Both mC+hmC DMR	Active_Promoter
Zfp213	chr17	23556766	23564237	0.721456447430434	0.724963313513899	0.00350686608346507	0.811719857987322	FALSE	0.0764045225043756	0.0599746243897642	-0.0164298981146115	0.000211054865668651	TRUE	0.797860969934809	0.784937937903663	0.0957616995735716	0.076406836125081	-0.0193548634484906	hmC DMR only	Other
Lars	chr18	42202297	42262193	0.80974947952256	0.826682176474288	0.0169326969517284	1.13193670783709e-12	TRUE	0.0824823290143626	0.0651871008689773	-0.0172952281453853	8.30110302683253e-27	TRUE	0.892231808536923	0.891869277343266	0.0924449545792552	0.0730904209002009	-0.0193545336790544	Both mC+hmC DMR	Other
Imp4	chr1	34439850	34449355	0.662487127770009	0.685450704834653	0.0229635770646437	0.0033895352479143	TRUE	0.0851696659181757	0.0715932730599697	-0.0135763928582059	0.00337185156045323	TRUE	0.747656793688184	0.757043977894622	0.113915457783824	0.0945695034244566	-0.0193459543593675	Both mC+hmC DMR	Active_Promoter
