chr	Start	End	island_id	Annotation	mc_num_contexts	mc_mean_coverage	mc_mean_mod_control	mc_mean_mod_mutant	mc_mod_fold_change	mc_mod_difference	mc_qvalue	mc_sig	mc_hyper	mc_hypo	hmc_mean_mod_control	hmc_mean_mod_mutant	hmc_mod_difference	hmc_qvalue	hmc_sig	hmc_hyper	hmc_hypo	k119ub_ctrl	k119ub_mut	k119ub_gained	k119ub_lost	n_k119ub_mut	k119ub_diffbind_fold	de_novo_005	de_novo_01	de_novo_02	H3K27me3	H3K27ac	H3K4me3	H3K4me1	Bivalent	sig_status	dmr_category
chr4	129741279	129742829	chr4:129741279-129742829	CpG_island	12	12.2916666666667	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0.0014367816091954	0.0014367816091954	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr4	129810838	129811070	chr4:129810838-129811070	CpG_island	3	10.1666666666667	0.114312361363178	0.101706349206349	0.889723106000945	-0.0126060121568288	0.999999455489177	FALSE	FALSE	FALSE	0.106012686381268	0.0900396825396825	-0.015973003841585	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	130006650	130006973	chr4:130006650-130006973	CpG_island	8	13.265625	0.53243437900128	0.444841599629214	0.83548624426475	-0.0875927793720664	0.363712464055751	FALSE	FALSE	FALSE	0.186257602432778	0.129456090100398	-0.0568015123323806	0.391318381530443	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	130107808	130108064	chr4:130107808-130108064	CpG_island	19	13.1315789473684	0.00116822429906542	0.000730994152046784	0.625730994152047	-0.000437230147018637	0.999999455489177	FALSE	FALSE	FALSE	0.000968992248062016	0.0022953216374269	0.00132632938936489	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	130138440	130139405	chr4:130138440-130139405	CpG_island	1	10	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	0	-0.449873269174671	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	130307788	130308064	chr4:130307788-130308064	CpG_island	9	12.875	0.128709086709457	0.0866337826381423	0.67309764099023	-0.0420753040713144	0.411007537152326	FALSE	FALSE	FALSE	0.141536764950564	0.123163764972222	-0.0183729999783421	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	130308413	130308909	chr4:130308413-130308909	CpG_island	6	13.9583333333333	0	0.0028735632183908	Inf	0.0028735632183908	0.999999455489177	FALSE	FALSE	FALSE	0	0.00862068965517241	0.00862068965517241	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	130949972	130950198	chr4:130949972-130950198	CpG_island	23	15.0108695652174	0.793396226415094	0.798604866490698	1.00656499224749	0.00520864007560351	0.999999455489177	FALSE	FALSE	FALSE	0.0631197002755926	0.0622041025674965	-0.000915597708096155	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	131173993	131174213	chr4:131173993-131174213	CpG_island	17	19.7426470588235	0.707876258389262	0.760161237237919	1.07386174946399	0.0522849788486569	0.05974265919096	FALSE	FALSE	FALSE	0.140327111297539	0.0888082695182902	-0.0515188417792489	0.0033028799795425	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hmC only	Non-sig
chr4	131819469	131819678	chr4:131819469-131819678	CpG_island	18	15.9027777777778	0.746255418433701	0.745011138295371	0.998332635036752	-0.00124428013833033	0.999999455489177	FALSE	FALSE	FALSE	0.150908266391481	0.154818471010347	0.00391020461886593	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	131836379	131838503	chr4:131836379-131838503	CpG_island	17	13.0808823529412	0.00301214496851304	0.00128205128205128	0.42562735042735	-0.00173009368646176	0.999999455489177	FALSE	FALSE	FALSE	0.00100806451612903	0.00099601593625498	-1.20485798740522e-05	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	131843386	131843868	chr4:131843386-131843868	CpG_island	3	11.375	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	131873391	131874383	chr4:131873391-131874383	CpG_island	8	15.34375	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr4	132113502	132113980	chr4:132113502-132113980	CpG_island	24	13.0104166666667	0.593713870828435	0.603350868639341	1.01623172084132	0.00963699781090588	0.999999455489177	FALSE	FALSE	FALSE	0.0562954952381543	0.0563252806689707	2.97854308163314e-05	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	132211214	132212374	chr4:132211214-132212374	CpG_island	2	11.0625	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	132274104	132274433	chr4:132274104-132274433	CpG_island	11	11.75	0.00174825174825175	0	0	-0.00174825174825175	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr4	132308598	132308908	chr4:132308598-132308908	CpG_island	10	11.8875	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr4	132329338	132329830	chr4:132329338-132329830	CpG_island	10	13.05	0.00225225225225225	0	0	-0.00225225225225225	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	132345093	132345800	chr4:132345093-132345800	CpG_island	1	10.125	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	132353409	132353725	chr4:132353409-132353725	CpG_island	13	11.9903846153846	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	132422003	132422738	chr4:132422003-132422738	CpG_island	5	13.125	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0.00480769230769231	0	-0.00480769230769231	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	132463732	132464034	chr4:132463732-132464034	CpG_island	16	11.3203125	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0.00139664804469274	0	-0.00139664804469274	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	132509977	132510628	chr4:132509977-132510628	CpG_island	1	10	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.118948055323269	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr4	132533295	132533691	chr4:132533295-132533691	CpG_island	10	10.7875	0.00342465753424658	0	0	-0.00342465753424658	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	Neither	Non-sig
chr4	132535499	132535959	chr4:132535499-132535959	CpG_island	3	11.125	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	132638827	132639348	chr4:132638827-132639348	CpG_island	4	10.125	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	132768321	132768850	chr4:132768321-132768850	CpG_island	4	10.59375	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0.00595238095238095	0.00595238095238095	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	132796274	132796477	chr4:132796274-132796477	CpG_island	5	11.825	0.016156462585034	0.0114289446185998	0.707391519551229	-0.00472751796643422	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	132843061	132843386	chr4:132843061-132843386	CpG_island	7	12.0535714285714	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr4	132922102	132922982	chr4:132922102-132922982	CpG_island	6	10.7291666666667	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	133010953	133012611	chr4:133010953-133012611	CpG_island	16	12.1875	0.0313774937145106	0.0102040816326531	0.325203845963458	-0.0211734120818575	0.118875717162516	FALSE	FALSE	FALSE	0.0227795400594925	0.00347775175644028	-0.0193017883030523	0.195004966004995	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr4	133038498	133039640	chr4:133038498-133039640	CpG_island	1	10.5	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	133061632	133061994	chr4:133061632-133061994	CpG_island	6	10.6666666666667	0.604141691641692	0.607420591583315	1.0054273690874	0.003278899941623	0.999999455489177	FALSE	FALSE	FALSE	0.212887112887113	0.197323227070224	-0.0155638858168891	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	133130364	133130866	chr4:133130364-133130866	CpG_island	8	12.15625	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	133200291	133200619	chr4:133200291-133200619	CpG_island	3	11	0.20283189033189	0.177050264550265	0.872891655550615	-0.0257816257816258	0.999999455489177	FALSE	FALSE	FALSE	0.188612313612314	0.174404761904762	-0.0142075517075517	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	133250810	133251146	chr4:133250810-133251146	CpG_island	16	11.7734375	0.0405619181568549	0.021755855101197	0.536361594564293	-0.0188060630556579	0.592022982482547	FALSE	FALSE	FALSE	0.04394129663117	0.0175984216480732	-0.0263428749830968	0.246460647711664	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	-0.137038717773342	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	133277477	133277965	chr4:133277477-133277965	CpG_island	7	13.4642857142857	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	133479733	133479960	chr4:133479733-133479960	CpG_island	10	15.7125	0.039714403880935	0.0419323597692671	1.05584764396771	0.00221795588833212	0.999999455489177	FALSE	FALSE	FALSE	0.0711258146093079	0.0433290078139599	-0.027796806795348	0.667079979841384	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	-0.214536083982883	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	133486288	133486835	chr4:133486288-133486835	CpG_island	36	15.8680555555556	0.664417658497023	0.648569252760865	0.976146922747344	-0.0158484057361584	0.999999455489177	FALSE	FALSE	FALSE	0.243681803896475	0.23134008156606	-0.0123417223304153	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	133497674	133498596	chr4:133497674-133498596	CpG_island	2	11	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	-0.0638209649124657	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr4	133545659	133546166	chr4:133545659-133546166	CpG_island	1	10.125	0.0166666666666667	0	0	-0.0166666666666667	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	133574704	133575240	chr4:133574704-133575240	CpG_island	3	11.4583333333333	0.01	0.00490196078431373	0.490196078431373	-0.00509803921568627	0.999999455489177	FALSE	FALSE	FALSE	0	0.0100040016006403	0.0100040016006403	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	133584165	133584832	chr4:133584165-133584832	CpG_island	15	11.3083333333333	0.00771122685185185	0	0	-0.00771122685185185	0.890805398885016	FALSE	FALSE	FALSE	0.0037037037037037	0	-0.0037037037037037	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	133601326	133601686	chr4:133601326-133601686	CpG_island	1	10.125	0.240277777777778	0.10515873015873	0.437654830718415	-0.135119047619048	0.999999455489177	FALSE	FALSE	FALSE	0.156944444444444	0.21162518037518	0.0546807359307359	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	NA	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	133756586	133756944	chr4:133756586-133756944	CpG_island	7	11.1428571428571	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	133910569	133911216	chr4:133910569-133911216	CpG_island	4	10.96875	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	133967153	133968425	chr4:133967153-133968425	CpG_island	5	11.425	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	134000825	134001142	chr4:134000825-134001142	CpG_island	6	12.6875	0	0.0079854124748491	Inf	0.0079854124748491	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	134072901	134073113	chr4:134072901-134073113	CpG_island	20	17.55625	0.9014037580518	0.879884914065923	0.976127408174572	-0.0215188439858772	0.611174298444339	FALSE	FALSE	FALSE	0.0236538162250238	0.0249443132577049	0.00129049703268103	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	134102576	134102911	chr4:134102576-134102911	CpG_island	4	11.90625	0	0.00713562753036437	Inf	0.00713562753036437	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	134286686	134288017	chr4:134286686-134288017	CpG_island	4	10.6875	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	Neither	Non-sig
chr4	134468273	134469158	chr4:134468273-134469158	CpG_island	1	13.25	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	0.349616444910878	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	134506932	134507142	chr4:134506932-134507142	CpG_island	10	11.675	0.470753381952594	0.460665954026829	0.97857173562105	-0.0100874279257649	0.999999455489177	FALSE	FALSE	FALSE	0.274185522381399	0.298029746951537	0.0238442245701379	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	134852470	134854198	chr4:134852470-134854198	CpG_island	14	13.8125	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0.00100401606425703	0.00100401606425703	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	134923416	134924408	chr4:134923416-134924408	CpG_island	15	10.8083333333333	0	0.00454545454545455	Inf	0.00454545454545455	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr4	134930835	134931469	chr4:134930835-134931469	CpG_island	4	11.25	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	135218472	135218798	chr4:135218472-135218798	CpG_island	18	16	0.914031703643007	0.895681531631486	0.979923921743214	-0.0183501720115207	0.999999455489177	FALSE	FALSE	FALSE	0.0469365765638727	0.0599824763768836	0.0130458998130109	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	135272183	135273228	chr4:135272183-135273228	CpG_island	3	10.9166666666667	0	0.00694444444444444	Inf	0.00694444444444444	0.999999455489177	FALSE	FALSE	FALSE	0.0142857142857143	0	-0.0142857142857143	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	-0.325700737568381	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	135352376	135353707	chr4:135352376-135353707	CpG_island	15	12.0416666666667	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0.00132275132275132	0.00132275132275132	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	135570216	135570449	chr4:135570216-135570449	CpG_island	5	10.975	0.00659686755192373	0	0	-0.00659686755192373	0.999999455489177	FALSE	FALSE	FALSE	0.00280898876404494	0	-0.00280898876404494	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	-0.507917528567158	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	135573297	135573601	chr4:135573297-135573601	CpG_island	15	10.575	0.00208333333333333	0.00120192307692308	0.576923076923077	-0.000881410256410256	0.999999455489177	FALSE	FALSE	FALSE	0.0053855399408284	0.00120192307692308	-0.00418361686390533	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	0	-0.709031183594385	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	135856857	135857077	chr4:135856857-135857077	CpG_island	18	14.9652777777778	0	0.00235564413441842	Inf	0.00235564413441842	0.999999455489177	FALSE	FALSE	FALSE	0.00128205128205128	0.00159235668789809	0.000310305405846807	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	135873511	135874137	chr4:135873511-135874137	CpG_island	8	11.078125	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr4	135916713	135916922	chr4:135916713-135916922	CpG_island	15	18.475	0.889435895709461	0.889066484024384	0.999584667442748	-0.000369411685076981	0.999999455489177	FALSE	FALSE	FALSE	0.0666651252060625	0.0607879863301788	-0.00587713887588369	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	135920687	135921263	chr4:135920687-135921263	CpG_island	1	10.375	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	135997443	135997666	chr4:135997443-135997666	CpG_island	20	22.0875	0.75699798073574	0.775820049112304	1.0248640932414	0.0188220683765643	0.999999455489177	FALSE	FALSE	FALSE	0.059675157834741	0.0493419956808239	-0.0103331621539171	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	136021145	136021965	chr4:136021145-136021965	CpG_island	4	13.4375	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr4	136143591	136144904	chr4:136143591-136144904	CpG_island	5	13.425	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	1	-0.665646956591347	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	136172265	136173217	chr4:136172265-136173217	CpG_island	8	10.859375	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0.00304878048780488	0	-0.00304878048780488	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	-0.296181800885099	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr4	136290193	136290992	chr4:136290193-136290992	CpG_island	63	13.1924603174603	0.552571428884996	0.508078338982755	0.919479930419093	-0.0444930899022412	0.00611543313270661	TRUE	FALSE	TRUE	0.0888105640905831	0.101276206996768	0.012465642906185	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	mC only	mC Hypo
