gene	chr	start	end	mc_ctrl	mc_mut	mc_diff	mc_q	mc_sig	hmc_ctrl	hmc_mut	hmc_diff	hmc_q	hmc_sig	total_ctrl	total_mut	ratio_ctrl	ratio_mut	delta_ratio	dmr_status	chromatin_state	atac_fold	atac_fdr	atac_n_peaks	k27ac_fold	k27ac_fdr	k27ac_n_peaks	k27me3_fold	k27me3_fdr	k27me3_n_peaks	k119ub_fold	k119ub_fdr	k119ub_n_peaks
Fkbp10	chr11	100415696	100424823	0.787670248970088	0.773514057155494	-0.0141561918145936	0.237124565320116	FALSE	0.0962317750313452	0.0857984475703346	-0.0104333274610106	0.166892021651363	FALSE	0.883902024001433	0.859312504725829	0.108871540530819	0.0998454544749227	-0.0090260860558965	Not DMR	Other	0.0687377879647634	0.737828656827571	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rsu1	chr2	13076820	13271414	0.776208751524035	0.777128338672577	0.000919587148542122	0.77804290905953	FALSE	0.0928895100941004	0.084294243696882	-0.00859526639721837	1.78498542345286e-07	TRUE	0.869098261618135	0.861422582369459	0.10688033125409	0.0978546945739678	-0.00902563668012256	hmC DMR only	Repressed_Promoter	0.0743548127410079	0.676422774105969	2	NA	NA	NA	0.308392562406521	0.113994480002869	1	0.834123908484229	2.38731543637875e-07	3
Fastkd3	chr13	68582233	68592337	0.766762548575964	0.773576670811694	0.00681412223573019	0.55310175562407	FALSE	0.0984580029066535	0.0905371467583449	-0.00792085614830859	0.288596958269161	FALSE	0.865220551482617	0.864113817570039	0.113795266117915	0.104774562004972	-0.0090207041129431	Not DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.586663462446783	6.56742803944821e-06	1
Zfp383	chr7	29908222	29916812	0.704258616263282	0.707168217847693	0.00290960158441156	0.845781619329638	FALSE	0.0858682750840247	0.0782740082908548	-0.00759426679316993	0.280905379823969	FALSE	0.790126891347306	0.785442226138548	0.108676563251257	0.099655971739222	-0.0090205915120351	Not DMR	Other	0.247836682348411	0.211876437984171	1	0.243657783609972	0.12944227849441	1	NA	NA	NA	NA	NA	NA
Calr3	chr8	72424175	72443869	0.686860541783459	0.702830430088624	0.0159698883051649	0.173093393289827	FALSE	0.0604693888369812	0.0544445067119701	-0.00602488212501109	0.284669814259121	FALSE	0.74732993062044	0.757274936800594	0.0809139127972286	0.0718952972905618	-0.00901861550666679	Not DMR	Other	0.0581796068378277	0.761417680023601	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ang2	chr14	51195323	51199147	0.82082647881779	0.812431210759849	-0.00839526805794089	0.770487327235819	FALSE	0.0486565149533893	0.0400154364785447	-0.00864107847484462	0.467440039436595	FALSE	0.869482993771179	0.852446647238393	0.0559602836420676	0.0469418662249182	-0.00901841741714945	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BC051019	chr7	109712180	109723849	0.825754082776915	0.821463524495446	-0.0042905582814684	0.785483174137525	FALSE	0.0694492896460143	0.0604696198611131	-0.00897966978490125	0.157764931164386	FALSE	0.895203372422929	0.881933144356559	0.0775793431810306	0.0685648569260094	-0.00901448625502119	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Wdr35	chr12	8973891	9028846	0.841898163146772	0.843003276850077	0.00110511370330513	0.829410281455351	FALSE	0.052749996664364	0.0443196848970832	-0.00843031176728087	0.00010394842842019	TRUE	0.894648159811136	0.88732296174716	0.058961722645805	0.0499476366641258	-0.00901408598167919	hmC DMR only	Active_Promoter	0.0871041891787287	0.652626496571355	1	NA	NA	NA	1.16549674257156	1.98720599623956e-07	1	NA	NA	NA
Tsacc	chr3	88282756	88296998	0.675355648535565	0.677602594849031	0.002246946313466	0.879010870102114	FALSE	0.0489043855571052	0.0421126718603369	-0.00679171369676827	0.144206014471128	FALSE	0.72426003409267	0.719715266709368	0.0675232420057129	0.0585129617339946	-0.0090102802717183	Not DMR	Active_Promoter	0.0883717318924008	0.608510158623466	1	0.188056242499405	0.213668904060551	1	NA	NA	NA	0.143285483957369	0.630308618414384	1
Serpinb9b	chr13	33027415	33041883	0.799309776984614	0.811677207635569	0.0123674306509551	0.397266120065372	FALSE	0.0593730442002987	0.0519397766844109	-0.00743326751588776	0.340626421725158	FALSE	0.858682821184912	0.86361698431998	0.0691443251634739	0.0601421435977302	-0.0090021815657437	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Olfr1301	chr2	111751005	111758851	0.788154399944083	0.803312569133143	0.0151581691890598	0.568593408653815	FALSE	0.0311866568812469	0.0240437794725505	-0.00714287740869644	0.457746498437702	FALSE	0.81934105682533	0.827356348605694	0.038063095485639	0.0290609717482321	-0.00900212373740697	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Poli	chr18	70508679	70530619	0.790561155746168	0.801858131060466	0.0112969753142975	0.110394828688495	FALSE	0.0984524959648461	0.0908248409610277	-0.00762765500381835	0.137999983064591	FALSE	0.889013651711014	0.892682972021493	0.110743514202917	0.101743669149814	-0.00899984505310306	Not DMR	Other	0.0121160456890843	0.952796765284527	1	-0.186851542723473	0.267905202328783	1	NA	NA	NA	NA	NA	NA
Pla2g6	chr15	79286227	79328389	0.820577359571047	0.810370718119742	-0.0102066414513049	0.089925566571028	FALSE	0.089445564129462	0.0794536100544065	-0.00999195407505554	0.0102808086658194	TRUE	0.910022923700509	0.889824328174148	0.0982893527184363	0.089291343851476	-0.00899800886696039	hmC DMR only	Other	-0.0324959790050609	0.869571596811659	3	0.0380547510508776	0.844720774414066	1	NA	NA	NA	NA	NA	NA
Olfr918	chr9	38669860	38674600	0.796569129330821	0.82345369823706	0.0268845689062389	0.218397894165356	FALSE	0.0238399950855926	0.0168580697176884	-0.00698192536790417	0.397641334827465	FALSE	0.820409124416414	0.840311767954749	0.0290586664337148	0.0200616846753433	-0.00899698175837148	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Arhgef40	chr14	51984718	52006250	0.649561871919915	0.645320622506094	-0.00424124941382087	0.692683127442075	FALSE	0.167156477990658	0.156991231112031	-0.0101652468786272	0.144756113275627	FALSE	0.816718349910573	0.802311853618125	0.204668449054636	0.195673578053297	-0.0089948710013393	Not DMR	Active_Promoter	0.359723932848829	0.0380221730072491	2	0.332262873320173	0.0442608884002886	1	NA	NA	NA	0.157456290262204	0.173610449691118	1
Gpld1	chr13	24943151	24992500	0.742702792902674	0.741459421812436	-0.00124337109023864	0.863721092213184	FALSE	0.100349280705425	0.0916799967409281	-0.00866928396449733	0.0169952251389346	TRUE	0.8430520736081	0.833139418553364	0.119030939899062	0.110041602520882	-0.00898933737818002	hmC DMR only	Other	0.441105842621807	0.0584605877842181	2	NA	NA	NA	NA	NA	NA	0.360962785631715	0.0177747772023672	1
Faah	chr4	115967144	116017925	0.638954012828679	0.646398375787721	0.00744436295904183	0.329491155669483	FALSE	0.109763761950272	0.103148641516813	-0.00661512043345913	0.129133131895598	FALSE	0.748717774778952	0.749547017304534	0.146602318854629	0.13761463808868	-0.00898768076594902	Not DMR	Other	0.257777026221045	0.169863231459568	7	0.0174542484677469	0.931673461214593	1	-0.0953998332530994	0.669578225836228	1	-0.0338747314654816	0.854416981317662	3
Gpr65	chr12	98268634	98276643	0.810268637675368	0.822506389422847	0.0122377517474799	0.203908888408616	FALSE	0.0740626885286218	0.0664632863112311	-0.00759940221739071	0.204851111799079	FALSE	0.884331326203989	0.888969675734079	0.0837499321058063	0.0747644021224325	-0.00898552998337383	Not DMR	Other	0.00533093029859603	0.985638695633781	3	-0.684856797531739	0.000978248523002861	4	NA	NA	NA	0.691768261753263	8.3346037804608e-09	2
Ccr2	chr9	124101949	124113556	0.752442470982966	0.771499174183712	0.0190567032007467	0.358177965611188	FALSE	0.0180725149901385	0.0113301994663956	-0.00674231552374285	0.194164512495935	FALSE	0.770514985973104	0.782829373650108	0.0234551116060568	0.0144733959247929	-0.00898171568126396	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Prpmp5	chr6	132311589	132314756	0.665111502347418	0.640277777777778	-0.0248337245696402	0.470904070166617	FALSE	0.0108861502347418	0.00459401709401709	-0.00629213314072469	0.318833321192388	FALSE	0.67599765258216	0.644871794871795	0.0161038284573314	0.00712392312789927	-0.00897990532943209	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hdx	chrX	111569930	111697078	0.734061434912834	0.737993041749158	0.00393160683632399	0.796386838875701	FALSE	0.115910219628742	0.107739545870881	-0.0081706737578609	0.00689230989732529	TRUE	0.849971654541576	0.845732587620039	0.136369511864789	0.1273919764332	-0.00897753543158947	hmC DMR only	Other	0.119168552595322	0.545218738319268	1	0.196030730362103	0.309436813982627	1	NA	NA	NA	NA	NA	NA
Cd209d	chr8	3871823	3878554	0.700520179320418	0.709933855952964	0.00941367663254589	0.699534802462485	FALSE	0.0582257324222979	0.0516046055854973	-0.00662112683680054	0.58323152270691	FALSE	0.758745911742716	0.761538461538461	0.0767394347978268	0.0677636234961076	-0.00897581130171926	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Olfr961	chr9	39645084	39649555	0.768445244985138	0.764615384615385	-0.00382986036975286	0.930184183097352	FALSE	0.0151134864859544	0.00796728158719109	-0.00714620489876336	0.313230856356652	FALSE	0.783558731471092	0.772582666202576	0.0192882624861823	0.0103125295657384	-0.00897573292044386	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Atad5	chr11	80089399	80135793	0.826114865530551	0.828905476625226	0.00279061109467427	0.699380920678449	FALSE	0.0590945115972413	0.0508427201533481	-0.00825179144389319	0.00814059313953728	TRUE	0.885209377127792	0.879748196778574	0.0667576656146404	0.0577923550619619	-0.00896531055267846	hmC DMR only	Other	0.0539240344624737	0.805336960294781	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
N4bp2l1	chr5	150571643	150597187	0.670319403514985	0.668424398367832	-0.00189500514715257	0.869899646015697	FALSE	0.183914099640539	0.17377253654872	-0.0101415630918187	0.130754787740156	FALSE	0.854233503155524	0.842196934916553	0.215297221381699	0.206332425759704	-0.00896479562199431	Not DMR	Active_Promoter	0.295502596507521	0.100008289765666	3	0.434686613869641	0.00372800109475902	1	NA	NA	NA	-0.34442614324306	0.125462195308911	1
Il17rc	chr6	113471426	113483139	0.637441983060232	0.635668101268329	-0.00177388179190252	0.868416491401594	FALSE	0.163212400899999	0.153870712820122	-0.00934168807987673	0.47858605141195	FALSE	0.80065438396023	0.789538814088451	0.20384875692894	0.194886825162321	-0.00896193176661872	Not DMR	Active_Promoter	0.128612516767632	0.541912808139859	2	NA	NA	NA	NA	NA	NA	0.0934608670234355	0.634616335279326	1
Gm8122	chr14	43229831	43235303	0.808623989971711	0.801075323877311	-0.00754866609439997	0.870854356184337	FALSE	0.0123490251215422	0.00490040452660146	-0.00744862059494072	0.31504960544637	FALSE	0.820973015093253	0.805975728403912	0.015041937913318	0.00608008945418967	-0.00896184845912832	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Olfr1510	chr14	52409130	52414372	0.782158103762032	0.782644628099174	0.000486524337141803	0.983438946847382	FALSE	0.02641739057451	0.0190082644628099	-0.00740912611170013	0.364251691263094	FALSE	0.808575494336542	0.801652892561983	0.0326715201728767	0.0237113402061856	-0.0089601799666911	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gabrb1	chr5	71658112	72149036	0.779438310274514	0.791415641143404	0.0119773308688904	1.78190526230839e-10	TRUE	0.0960930685827346	0.0887117682858192	-0.00738130029691544	3.49972773511507e-08	TRUE	0.875531378857249	0.880127409429224	0.109753997290373	0.100794234261321	-0.00895976302905106	Both mC+hmC DMR	Repressed_Promoter	0.340433057285511	0.0462945382383884	2	-0.053619371875183	0.798299295804237	1	NA	NA	NA	0.344615556562284	9.99568348770302e-05	2
Bin3	chr14	70100104	70138205	0.738982715721866	0.741900049583523	0.00291733386165693	0.842128124631225	FALSE	0.107971958435847	0.0997596502336245	-0.00821230820222252	0.0988748259407262	FALSE	0.846954674157713	0.841659699817147	0.127482569882767	0.118527298212446	-0.00895527167032162	Not DMR	Active_Promoter	0.263451565134949	0.139784212001926	2	NA	NA	NA	-0.141945671305617	0.505889634673404	1	NA	NA	NA
Galns	chr8	122578241	122611462	0.726534213006685	0.724019157269315	-0.0025150557373701	0.861562554270456	FALSE	0.137666395482547	0.128115700276439	-0.0095506952061076	0.0292586365375168	TRUE	0.864200608489232	0.852134857545754	0.159299118896955	0.150346742821232	-0.00895237607572208	hmC DMR only	Active_Promoter	0.0103380147572665	0.964270894411705	2	-0.424165834688457	0.0441325890981092	1	NA	NA	NA	0.0938964558793886	0.697182537277167	1
Olfr199	chr16	59214133	59219766	0.815219379776342	0.816903774471297	0.00168439469495496	0.928429291573865	FALSE	0.0188678410197398	0.0113225474793217	-0.0075452935404181	0.116554495974125	FALSE	0.834087220796082	0.828226321950619	0.0226209448476283	0.0136708375225929	-0.00895010732503539	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Dennd1c	chr17	57065904	57078513	0.704644668110313	0.721994711610343	0.0173500435000304	0.18054852745659	FALSE	0.0864448720585528	0.0805115469560107	-0.00593332510254201	0.471341571654236	FALSE	0.791089540168866	0.802506258566354	0.109273182957393	0.100325132790667	-0.00894805016672658	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Wdr66	chr5	123252101	123327483	0.679855361601524	0.681293516100136	0.00143815449861151	0.735472096771961	FALSE	0.166463385031743	0.15747299187191	-0.00899039315983319	0.00357916023270236	TRUE	0.846318746633267	0.838766507972045	0.196691123402322	0.187743538130349	-0.00894758527197317	hmC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Olfr211	chr6	116489090	116498220	0.633980111641414	0.605852848763207	-0.0281272628782075	0.0812378083947491	FALSE	0.142448434282722	0.128087532377367	-0.0143609019053552	0.218079212052399	FALSE	0.776428545924136	0.733940381140573	0.18346625073293	0.174520350247405	-0.00894590048552527	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cmpk2	chr12	26469203	26479836	0.701617715617716	0.708788328446288	0.00717061282857223	0.58424540126955	FALSE	0.115559440559441	0.108228159905706	-0.0073312806537349	0.488070587894432	FALSE	0.817177156177156	0.817016488351994	0.141412960073481	0.13246753455859	-0.00894542551489039	Not DMR	Active_Promoter	0.258244038635188	0.0841519175384526	3	0.233759267032305	0.348751125974909	1	-0.248729572204194	0.16128699646188	2	0.260760811814496	0.0324345133472681	2
Zscan4-ps3	chr7	11609307	11614111	0.671903639696256	0.675349930325908	0.00344629062965274	0.977375267604285	FALSE	0.00965566902330453	0.00354609929078014	-0.00610956973252439	0.344859304821496	FALSE	0.68155930871956	0.678896029616688	0.0141670268453153	0.00522333190368237	-0.00894369494163291	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9130019O22Rik	chr7	127382259	127387165	0.828905135006905	0.83519823737055	0.00629310236364411	0.661177923896444	FALSE	0.0819882584874335	0.0736780279121958	-0.00831023057523768	0.428393754181834	FALSE	0.910893393494339	0.908876265282745	0.0900086212865293	0.0810649708068623	-0.008943650479667	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rtn4ip1	chr10	43901806	43957200	0.749945435458783	0.745511295697054	-0.00443413976172868	0.405083002585527	FALSE	0.0991825682969304	0.090134907822733	-0.00904766047419738	0.00361392023744452	TRUE	0.849128003755713	0.835646203519787	0.116805202346694	0.107862522970941	-0.00894267937575259	hmC DMR only	Active_Promoter	-0.738012043747357	0.000720078737677575	1	NA	NA	NA	-0.10189566374701	0.59900670508367	2	-0.141873648485855	0.303115545135988	3
Cfap69	chr5	5579277	5664238	0.839734299516908	0.839168184369568	-0.000566115147340174	0.885507246332841	FALSE	0.0493756967670011	0.0410090850058315	-0.00836661176116957	5.07689739411106e-05	TRUE	0.889109996283909	0.8801772693754	0.0555338450510847	0.046591847384258	-0.00894199766682671	hmC DMR only	Active_Promoter	0.43669614434368	0.0129986538054511	1	NA	NA	NA	NA	NA	NA	0.823223751018065	4.8763682125504e-16	1
Hoxd10	chr2	74691923	74695104	0.0956003219988509	0.091691018897331	-0.00390930310151988	0.764181444671336	FALSE	0.00615116125444362	0.00498003117085525	-0.00117113008358836	0.741197345396502	FALSE	0.101751483253295	0.0966710500681863	0.0604527920161248	0.0515152278509711	-0.00893756416515367	Not DMR	Repressed_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Olfr1242	chr2	89492379	89498334	0.825934750733138	0.824308571483966	-0.00162617924917186	0.952509713558018	FALSE	0.0161473607038123	0.00852713366163868	-0.00762022704217363	0.188382527101316	FALSE	0.84208211143695	0.832835705145605	0.0191755180219398	0.0102386744575845	-0.00893684356435525	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Vmn2r48	chr7	9927623	9953584	0.59557841303767	0.586244445422148	-0.00933396761552252	0.744847404488988	FALSE	0.00604684299581441	0.000654450261780105	-0.0053923927340343	0.0865887825130311	FALSE	0.601625256033485	0.586898895683928	0.0100508463286286	0.00111509881274773	-0.00893574751588089	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Creb3l3	chr10	81084323	81098873	0.736267738883633	0.738958810111144	0.00269107122751056	0.962576957652999	FALSE	0.0848371401540749	0.0770162826817958	-0.00782085747227906	0.178875856424133	FALSE	0.821104879037708	0.815975092792939	0.103320711299998	0.0943855803468003	-0.00893513095319781	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nim1k	chr13	119710093	119755881	0.690175350631624	0.688745653170351	-0.00142969746127353	0.848995279079418	FALSE	0.131903647683115	0.122995365456814	-0.00890828222630108	0.028733794770271	TRUE	0.82207899831474	0.811741018627165	0.160451304501778	0.15152045127007	-0.00893085323170861	hmC DMR only	Active_Promoter	0.121031908679078	0.454775354165658	4	0.166859316830259	0.262386324982582	1	NA	NA	NA	0.539017450594894	8.12765853121298e-06	2
Syt8	chr7	142434849	142440395	0.670619387520147	0.714000917398822	0.0433815298786742	0.176275058483813	FALSE	0.222206232251132	0.225415475812427	0.00320924356129512	0.904312002709425	FALSE	0.89282561977128	0.939416393211249	0.248879767034526	0.239952674278846	-0.00892709275567957	Not DMR	Other	0.187158386690664	0.323890052376216	3	NA	NA	NA	NA	NA	NA	-0.0459999909438421	0.856891622230496	1
Vars2	chr17	35655633	35667591	0.774866385097702	0.794077375224532	0.0192109901268299	0.077520096461048	FALSE	0.0776856595361933	0.071114298659225	-0.00657136087696829	0.373018704114881	FALSE	0.852552044633895	0.865191673883757	0.0911213104527282	0.082194848616608	-0.00892646183612021	Not DMR	Other	0.133998346939207	0.407299057852654	1	0.0924135094607598	0.514824790453661	1	NA	NA	NA	NA	NA	NA
Prss36	chr7	127932637	127946724	0.632488666975639	0.642037000934714	0.00954833395907484	0.452533316697686	FALSE	0.122998254786664	0.116768638936557	-0.00622961585010742	0.49691326550922	FALSE	0.755486921762303	0.758805639871271	0.162806596968945	0.153884779976551	-0.00892181699239358	Not DMR	Repressed_Promoter	NA	NA	NA	NA	NA	NA	-0.0602843959934184	0.810161536559854	1	NA	NA	NA
Wdr44	chrX	23693050	23806024	0.718859357696567	0.724871861913613	0.00601250421704647	0.759099251163299	FALSE	0.13658073089701	0.128662459263274	-0.00791827163373604	0.0205441583985255	TRUE	0.855440088593577	0.853534321176887	0.159661363452771	0.150740815068654	-0.00892054838411774	hmC DMR only	Active_Promoter	0.0194827412709373	0.92104801520877	2	-0.00603360133698712	0.969825054893476	1	NA	NA	NA	NA	NA	NA
Agl	chr3	116739998	116808165	0.854380782697686	0.850998292374355	-0.00338249032333171	0.350184771196008	FALSE	0.0639005575940916	0.0549664098553231	-0.00893414773876852	1.18609747253542e-05	TRUE	0.918281340291778	0.905964702229678	0.0695871241092491	0.0606716903208754	-0.00891543378837378	hmC DMR only	Active_Promoter	0.119469130515818	0.513881348433383	1	NA	NA	NA	NA	NA	NA	0.357311696112871	0.0221114474915932	2
Ubqlnl	chr7	104148258	104150555	0.810905335706787	0.829849068721901	0.0189437330151139	0.532805833647895	FALSE	0.0215607741110959	0.0143384714193963	-0.00722230269169962	0.434207066635493	FALSE	0.832466109817883	0.844187540141297	0.0258998821174987	0.0169849360925137	-0.008914946024985	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tdpoz2	chr3	93651541	93652685	0.789376425257529	0.826412180052957	0.0370357547954274	0.330779069060304	FALSE	0.0250845325155304	0.0184907325684025	-0.00659379994712792	0.645839826468151	FALSE	0.81446095777306	0.844902912621359	0.0307989379676563	0.0218850382596433	-0.00891389970801303	Not DMR	Other	0.115873174921539	0.633096773740952	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mre11a	chr9	14784653	14837122	0.832286693082109	0.833878840445653	0.00159214736354396	0.78690735008481	FALSE	0.0520062857380721	0.0437948545539384	-0.00821143118413375	0.000475882117488032	TRUE	0.884292978820181	0.877673694999592	0.0588111485488199	0.0498987890413632	-0.00891235950745668	hmC DMR only	Active_Promoter	0.103895975647368	0.594528126394731	1	0.147821409192714	0.309827219953107	1	NA	NA	NA	NA	NA	NA
Zfp689	chr7	127442135	127449157	0.678692567065917	0.659173618896767	-0.0195189481691507	0.111229924001505	FALSE	0.091629085727919	0.0815016817015708	-0.0101274040263482	0.148655046023557	FALSE	0.770321652793836	0.740675300598337	0.118949123908947	0.110036991426245	-0.00891213248270203	Not DMR	Active_Promoter	0.0499539898298808	0.803507101912145	1	0.0856864241687528	0.552681274663988	1	NA	NA	NA	NA	NA	NA
Ncor2	chr5	125017152	125179218	0.468087100718366	0.468346025547655	0.000258924829289409	0.902958647546508	FALSE	0.305269544257567	0.294212467557791	-0.0110570766997758	0.00173203278010983	TRUE	0.773356644975933	0.762558493105446	0.394733201351192	0.385822819125178	-0.00891038222601348	hmC DMR only	Active_Promoter	0.0836214603071476	0.665353034127056	36	0.084807841015987	0.559674416184017	12	NA	NA	NA	0.0541955341362827	0.823291445270343	19
Drc7	chr8	95055102	95078140	0.768173720944325	0.79059954712019	0.0224258261758653	0.00151450234289207	TRUE	0.107328326008149	0.101411069285525	-0.00591725672262339	0.312887766614103	FALSE	0.875502046952474	0.892010616405716	0.122590605449464	0.113688186463691	-0.00890241898577249	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rwdd2a	chr9	86571990	86574898	0.578102526787006	0.609970969229923	0.0318684424429168	0.142187006198522	FALSE	0.111974578939754	0.110492549756455	-0.00148202918329901	0.920800559629232	FALSE	0.69007710572676	0.720463518986378	0.162263865893402	0.153363143094194	-0.00890072279920723	Not DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0782066152966226	0.647007049889704	1
Mipol1	chr12	57230426	57497198	0.8270911477593	0.827140285276627	4.91375173274911e-05	0.960433536477637	FALSE	0.0618313442479588	0.0534127877589038	-0.00841855648905501	6.24834245888996e-12	TRUE	0.888922492007258	0.880553073035531	0.0695576327564158	0.0606582265107245	-0.00889940624569123	hmC DMR only	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nlrp1b	chr11	71153101	71230732	0.823282010733364	0.819181776636579	-0.00410023409678473	0.645338924693492	FALSE	0.031285846385734	0.0233471577934296	-0.00793868859230436	0.0177615807848903	TRUE	0.854567857119098	0.842528934430009	0.0366101370711557	0.0277108083050281	-0.00889932876612754	hmC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hdgfl1	chr13	26768172	26770164	0.910178894509471	0.92429128757137	0.0141123930618987	0.312977782936638	FALSE	0.0517852527415722	0.0434885784934907	-0.00829667424808149	0.451726483420042	FALSE	0.961964147251043	0.96777986606486	0.0538328303498174	0.0449364364959584	-0.00889639385385906	Not DMR	Other	1.12955592693456	3.00341494137505e-05	3	NA	NA	NA	NA	NA	NA	0.521598763799136	0.00247666846481103	1
Il1rn	chr2	24336852	24351493	0.802425368073038	0.799928463070408	-0.00249690500262956	0.866360607796884	FALSE	0.041127028692142	0.033212996714334	-0.00791403197780806	0.142152423811287	FALSE	0.84355239676518	0.833141459784742	0.0487545632611019	0.0398647748521784	-0.00888978840892346	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm26965	chr13	67491151	67526150	0.746335724666897	0.752384723845661	0.00604899917876445	0.42976209834987	FALSE	0.0919810314323201	0.0843727478105735	-0.00760828362174663	0.0867890057114024	FALSE	0.838316756099217	0.836757471656235	0.109721093802679	0.100832978095278	-0.00888811570740122	Not DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nvl	chr1	181087137	181144203	0.853219636478196	0.856614084366437	0.00339444788824039	0.49396807297148	FALSE	0.0736319429174923	0.0650271159169867	-0.00860482700050559	0.0041800378613682	TRUE	0.926851579395689	0.921641200283423	0.07944307864858	0.0705557823337212	-0.00888729631485889	hmC DMR only	Active_Promoter	-0.18074013233413	0.242119097054474	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sdk1	chr5	141241489	142215585	0.778643094237972	0.780146347376208	0.00150325313823618	0.235800213077871	FALSE	0.129103299220169	0.120028966477628	-0.00907433274254116	3.14841356976678e-25	TRUE	0.907746393458141	0.900175313853836	0.142223973733829	0.133339544675758	-0.00888442905807157	hmC DMR only	Repressed_Promoter	0.284596702742212	0.216813553238801	11	NA	NA	NA	0.145123416003997	0.523243642145502	4	-0.1978983217768	0.200850016598489	9
Eef2kmt	chr16	5244151	5255982	0.665885542492081	0.666504451430922	0.000618908938840534	0.96636276520481	FALSE	0.0741875329613243	0.0670140725287784	-0.00717346043254591	0.342797503801472	FALSE	0.740073075453406	0.7335185239597	0.100243523811312	0.0913597548525716	-0.0088837689587403	Not DMR	Other	-0.105844621693052	0.550016098454679	11	NA	NA	NA	-0.584009491366336	0.00739747178597146	11	0.0756564799900122	0.741888456531035	7
BB287469	chr12	87816576	87820675	0.832522171749946	0.800858720098139	-0.0316634516518065	0.319504511293722	FALSE	0.0147090633787584	0.00684931506849315	-0.00785974831026523	0.477449564741735	FALSE	0.847231235128704	0.807708035166633	0.0173613327376013	0.00847993924819643	-0.0088813934894049	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3110009E18Rik	chr1	120121186	120188188	0.761926578741427	0.757416465529587	-0.0045101132118397	0.369752903946787	FALSE	0.102225577345472	0.0930538104806645	-0.00917176686480797	0.00182648351087287	TRUE	0.864152156086899	0.850470276010252	0.118295807775769	0.109414535822699	-0.0088812719530702	hmC DMR only	Active_Promoter	0.0379029440751564	0.880494204508805	4	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eif4g3	chr4	137993021	138208507	0.603505742135722	0.598267905612073	-0.00523783652364929	0.0515059514486655	FALSE	0.242032412781462	0.229633090936068	-0.0123993218453945	3.12690161291514e-09	TRUE	0.845538154917184	0.82790099654814	0.286246589079316	0.277367815588461	-0.00887877349085492	hmC DMR only	Active_Promoter	0.0211203590707475	0.917413751091607	15	0.495335362412453	0.00666851900350389	8	NA	NA	NA	-0.354286533682845	0.0798501865299221	1
