gene	chr	start	end	modc_diff	mecp2_mean_fold	mark_category	modc_direction	mc_diff	hmc_diff	total_ctrl	total_mut	k27me3_overlap	k27ac_overlap
Stk38	chr17	28970879	29007994	-0.00696696251755702	-0.124118659424481	Neither	Hypomethylated	0.0267956918314211	-0.0337626543489781	0.882987664522152	0.876020702004595	FALSE	FALSE
Npdc1	chr2	25399350	25409493	-0.00437887288200001	-0.0460966165497992	K27ac only (Active)	Hypomethylated	0.0198001554287611	-0.0241790283107611	0.628488857755284	0.624109984873284	FALSE	TRUE
Ak3	chr19	29020832	29047960	-0.00645173466893401	0.00486836133394065	K27ac only (Active)	Hypomethylated	0.0252469884765767	-0.0316987231455109	0.828767871358376	0.822316136689442	FALSE	TRUE
Chchd7	chr4	3938887	3951045	-0.00614872325194604	-0.140225665367184	K27ac only (Active)	Hypomethylated	0.0225122763097524	-0.0286609995616982	0.759756432607113	0.753607709355167	FALSE	TRUE
Wnk1	chr6	119923968	120038671	-0.002893804132307	-0.143446828304342	Neither	Hypomethylated	0.0301639083176402	-0.0330577124499463	0.88428853280338	0.881394728671073	FALSE	FALSE
Alkbh1	chr12	87425839	87444016	-0.00420058156672098	0.0388936116268251	Neither	Hypomethylated	0.0244407234219217	-0.0286413049886426	0.763258669798444	0.759058088231723	FALSE	FALSE
Napg	chr18	62977830	62999449	-0.00148574832159998	-0.046793998539562	Neither	Hypomethylated	0.0303569275746628	-0.0318426758962629	0.860058099665225	0.858572351343625	FALSE	FALSE
Hectd1	chr12	51743721	51829535	-0.00170441924018794	-0.0241978445756695	K27ac only (Active)	Hypomethylated	0.0321619941574064	-0.0338664133975949	0.915178215145982	0.913473795905794	FALSE	TRUE
Zbtb26	chr2	37432167	37443134	-0.00305270718134099	-0.0289699210690224	K27ac only (Active)	Hypomethylated	0.0275716339165588	-0.030624341097899	0.821430765357038	0.818378058175697	FALSE	TRUE
Trps1	chr15	50654751	50890462	-0.00786124424865897	0.0187739289584138	K27ac only (Active)	Hypomethylated	0.025423253565109	-0.0332844978137682	0.881197443234405	0.873336198985746	FALSE	TRUE
Ivd	chr2	118861953	118882908	-0.003958585869557	-0.0071688028647693	Neither	Hypomethylated	0.0284545579701817	-0.0324131438397388	0.867915405013952	0.863956819144395	FALSE	FALSE
Ctnnd1	chr2	84600070	84650764	-0.00550956996393992	-0.0319159254552165	K27ac only (Active)	Hypomethylated	0.0264943457887107	-0.0320039157526503	0.84660741555499	0.84109784559105	FALSE	TRUE
Rufy2	chr10	62980222	63017209	-0.00647790601659293	0.0171964361021589	Neither	Hypomethylated	0.0257893805119691	-0.0322672865285623	0.844115561490034	0.837637655473441	FALSE	FALSE
Snrpd1	chr18	10617774	10642078	-0.00454420146906698	0.00512963566405013	Neither	Hypomethylated	0.0264151468181397	-0.0309593482872073	0.823239668330918	0.818695466861851	FALSE	FALSE
Ing4	chr6	125039759	125049264	-0.00971198763087999	-0.00620007854473228	Neither	Hypomethylated	0.020117624967121	-0.0298296125980012	0.770188518692098	0.760476531061218	FALSE	FALSE
Ap3s1	chr18	46741875	46790825	-0.00592764337415896	0.013572993132855	K27ac only (Active)	Hypomethylated	0.0266622705662457	-0.0325899139404046	0.859494611526216	0.853566968152057	FALSE	TRUE
Fgf5	chr5	98254183	98277029	-0.019106507672593	-0.017784795916478	K27me3 only (Fac. Het)	Hypomethylated	0.0146691349583118	-0.0337756426309044	0.860920418917824	0.841813911245231	TRUE	FALSE
Scap	chr9	110333287	110384949	-0.00533035099009804	-0.0524410761513226	Neither	Hypomethylated	0.0270603909321815	-0.0323907419222798	0.864324969455599	0.858994618465501	FALSE	FALSE
Txlna	chr4	129626077	129641064	-0.00639249082374793	-0.0203421905877742	Neither	Hypomethylated	0.0246518833791838	-0.0310443742029319	0.815939961898184	0.809547471074436	FALSE	FALSE
Tm2d1	chr4	98355369	98383305	-0.000528257707098079	-0.0183777710956502	Neither	Hypomethylated	0.0314212749025383	-0.0319495326096362	0.87186514082535	0.871336883118252	FALSE	FALSE
Arhgef2	chr3	88605965	88648051	-0.00363860509143998	-0.0225270622341792	K27ac only (Active)	Hypomethylated	0.0233016137372021	-0.0269402188286417	0.713826723526349	0.710188118434909	FALSE	TRUE
Diablo	chr5	123509764	123524175	-0.00481563069282698	-0.0391463235676309	Neither	Hypomethylated	0.0245037211059213	-0.0293193517987482	0.784833353262231	0.780017722569404	FALSE	FALSE
Ciapin1	chr8	94819803	94838357	-0.00268795454211501	-0.0262897397317285	Neither	Hypomethylated	0.02745982667741	-0.0301477812195248	0.809963411881238	0.807275457339123	FALSE	FALSE
Med21	chr6	146642546	146650731	-0.00702548624657107	0.00491083525654621	K27ac only (Active)	Hypomethylated	0.0256416350486488	-0.03266712129522	0.859488149917158	0.852462663670587	FALSE	TRUE
Eea1	chr10	95940649	96045517	-0.00392851599870603	0.0200739503788874	K27ac only (Active)	Hypomethylated	0.0292991308951271	-0.0332276468938336	0.89644898948599	0.892520473487284	FALSE	TRUE
Nemf	chr12	69310521	69357164	-0.00149735757219993	-0.0409274690451288	Neither	Hypomethylated	0.0316990598202179	-0.0331964173924179	0.905955422576201	0.904458065004001	FALSE	FALSE
Grhpr	chr4	44981394	44990733	-0.00768550344262098	-0.00644168229797649	K27ac only (Active)	Hypomethylated	0.0233387895948372	-0.0310242930374582	0.810383126518876	0.802697623076255	FALSE	TRUE
Kdm3a	chr6	71588971	71632989	-0.00211280590425	-0.0480170015443201	K27ac only (Active)	Hypomethylated	0.030294957206217	-0.0324077631104666	0.881555186029272	0.879442380125022	FALSE	TRUE
Enpp5	chr17	44078812	44086566	-0.00195303021415794	-0.0301612180936187	K27ac only (Active)	Hypomethylated	0.0300713595882138	-0.0320243898023713	0.872456281135836	0.870503250921678	FALSE	TRUE
Fbxo6	chr4	148145715	148152139	-0.01256759655061	-0.0832942737077873	Neither	Hypomethylated	0.0198487916309038	-0.0324163881815141	0.8178255552682	0.80525795871759	FALSE	FALSE
Pcsk1n	chrX	7919821	7924409	-0.058065457602259	0.0102744517246109	K27ac only (Active)	Hypomethylated	-0.0258661753043382	-0.032199282297921	0.495720267895701	0.437654810293442	FALSE	TRUE
Nkrf	chrX	36887539	36903512	-0.00269541171254595	-0.045557294542015	K27ac only (Active)	Hypomethylated	0.0286837716474391	-0.0313791833599858	0.849699287902755	0.847003876190209	FALSE	TRUE
Hspa14	chr2	3488849	3512813	-0.00686152285541208	0.00960721282573602	K27ac only (Active)	Hypomethylated	0.0264404741341702	-0.0333019969895814	0.89236939021335	0.885507867357938	FALSE	TRUE
Vamp4	chr1	162570514	162599083	-0.00183093272269397	0.0340794888565463	K27ac only (Active)	Hypomethylated	0.0268779944770854	-0.0287089271997789	0.783141824225149	0.781310891502455	FALSE	TRUE
Zfp330	chr8	82763606	82774159	-2.29165616509874e-05	0.00342850025001808	K27ac only (Active)	Hypomethylated	0.0310702142335595	-0.0310931307952107	0.856441509653824	0.856418593092173	FALSE	TRUE
Polr3e	chr7	120917743	120947431	-0.00989284500708498	-0.0143544764542107	Neither	Hypomethylated	0.0200995885525709	-0.0299924335596552	0.790596373512694	0.780703528505609	FALSE	FALSE
Cnp	chr11	100574903	100591728	-0.020228103643415	0.0162668205202768	Neither	Hypomethylated	0.0132676309926905	-0.0334957346361054	0.82845559414791	0.808227490504495	FALSE	FALSE
Smarca5	chr8	80698506	80739496	-0.00209790352809991	-0.0329263661597628	K27ac only (Active)	Hypomethylated	0.0306951103250901	-0.0327930138531901	0.898451383208481	0.896353479680381	FALSE	TRUE
Numbl	chr7	27258432	27282143	-0.004983264222019	-0.0320289901223417	K27ac only (Active)	Hypomethylated	0.0243398196526032	-0.0293230838746222	0.783191462229911	0.778208198007892	FALSE	TRUE
Taok3	chr5	117120128	117275218	-0.000260063900696994	0.0509938497853289	K27ac only (Active)	Hypomethylated	0.0306271505980983	-0.0308872144987953	0.854334000764834	0.854073936864137	FALSE	TRUE
Zmym1	chr4	127047093	127061151	-0.00109450060207605	-0.00471979252106899	Neither	Hypomethylated	0.0306755176129039	-0.03177001821498	0.877964615197778	0.876870114595702	FALSE	FALSE
Ap2b1	chr11	83299023	83405034	-0.00365458579766798	-0.00196949929292814	Neither	Hypomethylated	0.0281247332465427	-0.0317793190442102	0.868675041392043	0.865020455594375	FALSE	FALSE
Abcg4	chr9	44273187	44288614	-0.00352825355066	-0.0777652578601881	K27ac only (Active)	Hypomethylated	0.0267607519538201	-0.0302890055044808	0.823532143100069	0.820003889549409	FALSE	TRUE
Pcdhga8	chr18	37725705	37841872	-0.00202541703460701	0.0402908670558011	K27ac only (Active)	Hypomethylated	0.0192784502260214	-0.0213038672606278	0.582390473734126	0.580365056699519	FALSE	TRUE
Ubac2	chr14	121878619	122021033	-0.00773843902160198	-0.0413887907140549	Neither	Hypomethylated	0.0258004527233489	-0.0335388917449508	0.900043901607706	0.892305462586104	FALSE	FALSE
Tex2	chr11	106502146	106613422	-0.00450701352182903	-0.0504645664819705	K27ac only (Active)	Hypomethylated	0.0266043253930969	-0.0311113389149254	0.838761163120223	0.834254149598394	FALSE	TRUE
Hspa4	chr11	53259813	53300456	-0.0032503436645801	-0.0180870624237645	K27ac only (Active)	Hypomethylated	0.0289825076639254	-0.0322328513285058	0.883967812007664	0.880717468343084	FALSE	TRUE
Luc7l2	chr6	38551333	38609469	-0.00358139523159695	-0.00810807947617401	K27ac only (Active)	Hypomethylated	0.0285708822867561	-0.0321522775183539	0.869362889911273	0.865781494679676	FALSE	TRUE
Ube2v1	chr2	167607637	167632094	-0.00341669692159108	-0.0497870685482468	K27ac only (Active)	Hypomethylated	0.0261392383025689	-0.0295559352241607	0.798041833635276	0.794625136713685	FALSE	TRUE
Med12l	chr3	59005824	59318681	-0.00272816593576697	-0.0334428909448027	K27ac only (Active)	Hypomethylated	0.0293286411398015	-0.0320568070755685	0.884861085001024	0.882132919065257	FALSE	TRUE
Osbpl11	chr16	33185070	33243311	-0.00489766590188201	0.0998934276018695	Neither	Hypomethylated	0.0266962617889308	-0.0315939276908128	0.865435520124909	0.860537854223027	FALSE	FALSE
Chmp7	chr14	69716999	69732540	-0.00892550758448307	0.0297786537077446	K27ac only (Active)	Hypomethylated	0.0233104682524551	-0.0322359758369374	0.859300090997803	0.85037458341332	FALSE	TRUE
Socs4	chr14	47276930	47296101	-0.0113859928835059	-0.0937119747382796	K27ac only (Active)	Hypomethylated	0.0197169447338057	-0.0311029376173114	0.818258411124587	0.806872418241081	FALSE	TRUE
Uqcrc2	chr7	120635175	120659523	-0.00704513517996197	0.027190260600329	K27ac only (Active)	Hypomethylated	0.0236443287523758	-0.0306894639323377	0.831958903862252	0.82491376868229	FALSE	TRUE
Glrb	chr3	80843598	80913659	-0.013290682257379	-0.0378644796217439	K27ac only (Active)	Hypomethylated	0.0199642714177404	-0.03325495367512	0.877158534324533	0.863867852067154	FALSE	TRUE
Gbp6	chr5	105270701	105293697	-0.013603120227065	-0.0987277967732153	K27ac only (Active)	Hypomethylated	0.0201394093988968	-0.0337425296259615	0.908471081061028	0.894867960833963	FALSE	TRUE
Ppp2cb	chr8	33599624	33619440	-0.000133250072685054	-0.0824757919366893	Neither	Hypomethylated	0.0271363495245058	-0.0272695995971901	0.764941531655921	0.764808281583236	FALSE	FALSE
Trappc3	chr4	126262324	126275882	-0.00605999521515399	0.00659849805675865	K27ac only (Active)	Hypomethylated	0.0227372609795691	-0.0287972561947231	0.76147865207548	0.755418656860326	FALSE	TRUE
Tmem243	chr5	9100667	9160985	-0.00127489292034499	-0.0608286134890427	Neither	Hypomethylated	0.0302933633923945	-0.031568256312739	0.881025260147065	0.87975036722672	FALSE	FALSE
Ankrd28	chr14	31698767	31830650	-0.00166201425559898	-0.0154501549379252	K27ac only (Active)	Hypomethylated	0.0293290553103203	-0.0309910695659191	0.864146182022738	0.862484167767139	FALSE	TRUE
Nt5c3	chr6	56882399	56923931	-0.00471401095401902	-0.0302994049884868	K27ac only (Active)	Hypomethylated	0.0261806193233206	-0.0308946302773394	0.845440307776996	0.840726296822977	FALSE	TRUE
Kdm4c	chr4	74242496	74405859	-0.00143364953771108	-0.0167117009383631	K27ac only (Active)	Hypomethylated	0.0311189205815238	-0.0325525701192358	0.911973323414155	0.910539673876444	FALSE	TRUE
Ttbk2	chr2	120732815	120850603	-0.00326211289880896	-0.114636221446939	K27ac only (Active)	Hypomethylated	0.029604036436211	-0.0328661493350194	0.914556040488874	0.911293927590065	FALSE	TRUE
Gcnt7	chr2	172450312	172458595	-0.00683668388688008	0.0220418753903624	Neither	Hypomethylated	0.0248563429980668	-0.0316930268849474	0.875391842712363	0.868555158825483	FALSE	FALSE
Lrrfip2	chr9	111117591	111225667	-0.00176888294064204	-0.0668399920295601	K27ac only (Active)	Hypomethylated	0.0297144664939498	-0.0314833494345922	0.882125327613553	0.880356444672911	FALSE	TRUE
Stk38l	chr6	146724994	146778811	-0.000992351481065024	-0.0920858832575822	K27ac only (Active)	Hypomethylated	0.0279832935052858	-0.028975644986351	0.813903603104942	0.812911251623877	FALSE	TRUE
Slc23a2	chr2	132052495	132145107	-0.000200839699070032	-0.0823681056255132	K27ac only (Active)	Hypomethylated	0.0282002018049261	-0.0284010415039971	0.801110423738504	0.800909584039434	FALSE	TRUE
Cstf3	chr2	104590522	104665428	-0.00389806886389699	-0.0293540052538827	Neither	Hypomethylated	0.0276393849776061	-0.0315374538415026	0.877624093688732	0.873726024824835	FALSE	FALSE
Cars2	chr8	11513976	11550782	-0.001604302646248	-0.0326435391942506	Neither	Hypomethylated	0.0285279468184455	-0.0301322494646938	0.847578719194039	0.845974416547791	FALSE	FALSE
Stx3	chr19	11775117	11819402	-0.012159788979582	-0.0599890946587433	K27ac only (Active)	Hypomethylated	0.0177204147972377	-0.02988020377682	0.804539513099456	0.792379724119874	FALSE	TRUE
Tmem87a	chr2	120355311	120404112	-0.00325873317047909	0.0143608006247395	K27ac only (Active)	Hypomethylated	0.0276597018498679	-0.0309184350203477	0.865766769572704	0.862508036402225	FALSE	TRUE
Hes1	chr16	30064383	30067795	-0.0435829524051139	-0.0948970106398724	K27me3 + K27ac (Bivalent)	Hypomethylated	-0.0281466634484737	-0.0154362889566403	0.142473180183891	0.0988902277787771	TRUE	TRUE
Mkln1	chr6	31398734	31516810	-0.00223180153598901	-0.0117771467440038	K27ac only (Active)	Hypomethylated	0.0296469257248666	-0.0318787272608553	0.891621740092162	0.889389938556173	FALSE	TRUE
Got2	chr8	95864133	95888546	-0.00609832097618901	0.113340748876686	K27ac only (Active)	Hypomethylated	0.0247971787204417	-0.0308954996966311	0.845168296851458	0.839069975875269	FALSE	TRUE
Gtf2e2	chr8	33731832	33777172	-0.00533820959637599	-0.0828954985508932	K27ac only (Active)	Hypomethylated	0.0249891043574314	-0.0303273139538076	0.84202169000092	0.836683480404544	FALSE	TRUE
Lrrc41	chr4	116075268	116097042	-0.0161201041145901	-0.000666954460523445	K27ac only (Active)	Hypomethylated	0.0162750023093047	-0.0323951064238954	0.863236985102187	0.847116880987597	FALSE	TRUE
Jam3	chr9	27097383	27155420	-0.00489269080755594	0.159579945465848	Neither	Hypomethylated	0.0266974647406737	-0.0315901555482294	0.876821483996069	0.871928793188513	FALSE	FALSE
Mettl16	chr11	74770829	74828524	-0.00229011847340699	0.00766280166399784	Neither	Hypomethylated	0.0290089768095714	-0.0312990952829784	0.881894871237214	0.879604752763807	FALSE	FALSE
Msh6	chr17	87975061	87990891	-0.00146840851908303	-0.0296340921359017	Neither	Hypomethylated	0.0260403533606699	-0.0275087618797535	0.773163372056357	0.771694963537274	FALSE	FALSE
Srr	chr11	74906358	74925947	-0.00388601109387599	-0.0177037140362047	Neither	Hypomethylated	0.0249863982106219	-0.0288724093044979	0.804709949491085	0.800823938397209	FALSE	FALSE
Zc3h4	chr7	16400909	16437695	-0.00156525119289597	-0.0300991399377522	K27ac only (Active)	Hypomethylated	0.0252627258125658	-0.0268279770054615	0.756575528879236	0.75501027768634	FALSE	TRUE
Pigc	chr1	161969185	161973434	-0.00212859653508901	-0.0387759963086429	K27ac only (Active)	Hypomethylated	0.0244233392286052	-0.0265519357636948	0.748347762397813	0.746219165862724	FALSE	TRUE
Ranbp17	chr11	33211794	33513745	-0.00458111935916894	0.072368123489008	K27ac only (Active)	Hypomethylated	0.027748337856521	-0.0323294572156895	0.907717098955287	0.903135979596118	FALSE	TRUE
Hipk2	chr6	38694389	38876164	-0.00600505607841006	-0.0189873425490148	K27ac only (Active)	Hypomethylated	0.0252716553931568	-0.0312767114715666	0.861555510780709	0.855550454702299	FALSE	TRUE
Tmem216	chr19	10533864	10556237	-0.010890482439861	-0.042558517971556	Neither	Hypomethylated	0.0195072429885395	-0.0303977254284002	0.83223831632584	0.821347833885979	FALSE	FALSE
Ivns1abp	chr1	151344476	151364421	-0.000428094028489978	-0.0182047837133659	K27ac only (Active)	Hypomethylated	0.0275575733249744	-0.027985667353464	0.79797186851875	0.79754377449026	FALSE	TRUE
Acox1	chr11	116171887	116199044	-0.00137489320149098	-0.0534298608898956	Neither	Hypomethylated	0.0291618628912897	-0.0305367560927804	0.866594833007715	0.865219939806224	FALSE	FALSE
Agps	chr2	75832176	75931349	-3.50148273831064e-05	-0.0863792228669256	K27ac only (Active)	Hypomethylated	0.0310679046996684	-0.0311029195270514	0.890641461093098	0.890606446265715	FALSE	TRUE
Klhl7	chr5	24100604	24160791	-0.00671203226575601	0.0257756217324517	K27ac only (Active)	Hypomethylated	0.024691260774223	-0.03140329303998	0.862248748445673	0.855536716179917	FALSE	TRUE
Ago1	chr4	126435011	126468582	-0.004825550963929	-0.00973500878840973	Neither	Hypomethylated	0.0252101079050017	-0.0300356588689305	0.837635103814345	0.832809552850416	FALSE	FALSE
Pcdhgb4	chr18	37720368	37841869	-0.00148090405132306	-0.0273921898673109	K27ac only (Active)	Hypomethylated	0.019289684172997	-0.0207705882243191	0.587660162796613	0.58617925874529	FALSE	TRUE
Lonrf2	chr1	38793644	38836710	-0.013198955972451	-0.0968118540864701	K27ac only (Active)	Hypomethylated	0.019608878408512	-0.0328078343809623	0.855060081739035	0.841861125766584	FALSE	TRUE
Gdpd3	chr7	126766333	126775648	-0.010764708196248	-0.0496637507918137	Neither	Hypomethylated	0.0218022230930646	-0.0325669312893118	0.897599502007668	0.88683479381142	FALSE	FALSE
Clstn3	chr6	124430580	124464793	-0.01026541639532	0.00127463721560035	K27ac only (Active)	Hypomethylated	0.0216670100708816	-0.0319324264662016	0.85419831596428	0.84393289956896	FALSE	TRUE
Taf3	chr2	9914551	10048595	-0.00328406981685991	0.0245483435433352	K27ac only (Active)	Hypomethylated	0.0280854357007124	-0.0313695055175714	0.887191778837847	0.883907709020987	FALSE	TRUE
Pex13	chr11	23646478	23665958	-0.001796408357982	0.003653638794252	K27ac only (Active)	Hypomethylated	0.0261873815447234	-0.0279837899027049	0.79806776670108	0.796271358343098	FALSE	TRUE
Wbp4	chr14	79459936	79481519	-0.00212837381529307	0.0125538834786911	Neither	Hypomethylated	0.0275442168881058	-0.0296725907033992	0.846319618620572	0.844191244805279	FALSE	FALSE
Elp5	chr11	69968221	69982516	-0.00506580957815905	-0.036067541564313	K27me3 only (Fac. Het)	Hypomethylated	0.0202462291108038	-0.0253120386889628	0.71286442921124	0.707798619633081	TRUE	FALSE
Dhx9	chr1	153455757	153487659	-0.00180174711650904	-0.0672250915091158	Neither	Hypomethylated	0.0263092740558479	-0.0281110211723569	0.799413495474073	0.797611748357564	FALSE	FALSE
Fsd1	chr17	55986508	55996880	-0.00651228105879798	-0.0162369697989971	Neither	Hypomethylated	0.023323777431993	-0.0298360584907914	0.831900414179205	0.825388133120407	FALSE	FALSE
Yipf5	chr18	40203895	40219428	-0.00240473082464299	-0.0128036776157839	Neither	Hypomethylated	0.0281348271476176	-0.0305395579722604	0.873180726288915	0.870775995464272	FALSE	FALSE
Alg14	chr3	121291772	121363093	-0.00600842378410205	0.30876580433739	K27ac only (Active)	Hypomethylated	0.0243821167988568	-0.0303905405829586	0.8536416714407	0.847633247656598	FALSE	TRUE
Trp53bp1	chr2	121193280	121271406	-0.00126514397773292	-0.0302514340003095	Neither	Hypomethylated	0.0292212650138124	-0.030486408991545	0.876394528903553	0.87512938492582	FALSE	FALSE
Anp32a	chr9	62341292	62378811	-0.005145094954429	-0.0459143317874896	K27ac only (Active)	Hypomethylated	0.0128239904232897	-0.017969085377718	0.442253013522024	0.437107918567595	FALSE	TRUE
Cyp2t4	chr7	27153713	27158667	-0.00970479892923504	0.0272099848814549	Neither	Hypomethylated	0.0202952678549946	-0.0300000667842297	0.815619634448677	0.805914835519442	FALSE	FALSE
Rap1b	chr10	117813870	117846034	-0.000323732160406043	0.0149053288816334	Neither	Hypomethylated	0.0285268868577909	-0.028850619018197	0.831564967144094	0.831241234983688	FALSE	FALSE
Entpd7	chr19	43689671	43733696	-0.00185328798478901	-0.0311100576017428	K27ac only (Active)	Hypomethylated	0.0276528689957799	-0.0295061569805688	0.845954487335988	0.844101199351199	FALSE	TRUE
Sec61a1	chr6	88503578	88518904	-0.00436201418721893	0.154604965007415	Neither	Hypomethylated	0.0244602863357849	-0.0288223005230038	0.817461711700659	0.81309969751344	FALSE	FALSE
Apba2	chr7	64501705	64753877	-0.009529159655709	0.0132182048670828	K27ac only (Active)	Hypomethylated	0.0216440608730699	-0.0311732205287784	0.806215007144429	0.79668584748872	FALSE	TRUE
Smu1	chr4	40736541	40757922	-0.00319499237578991	-0.0371095767641075	Neither	Hypomethylated	0.0276580680773806	-0.0308530604531701	0.88433797519411	0.88114298281832	FALSE	FALSE
Bmpr1a	chr14	34410733	34503340	-0.00397532570669601	-0.0168191176444434	K27ac only (Active)	Hypomethylated	0.0253714638508749	-0.0293467895575709	0.826748972347514	0.822773646640818	FALSE	TRUE
Fam98b	chr2	117249738	117271539	-0.00823502029588696	-0.0762497101627902	Neither	Hypomethylated	0.0218002051609162	-0.0300352254568026	0.828983934656242	0.820748914360355	FALSE	FALSE
Map4k5	chr12	69803749	69893199	-0.010879269257605	3.67909431228331e-05	K27ac only (Active)	Hypomethylated	0.0206718776116955	-0.0315511468693009	0.861911611781951	0.851032342524346	FALSE	TRUE
Lamp1	chr8	13159160	13175337	-0.00427641867204009	-0.0069430313230574	Neither	Hypomethylated	0.0243140757145663	-0.0285904943866062	0.800303012690119	0.796026594018079	FALSE	FALSE
Sqstm1	chr11	50199365	50210826	-0.00609228083482505	0.0413283177438156	K27ac only (Active)	Hypomethylated	0.0221438738133131	-0.0282361546481381	0.778013288782049	0.771921007947224	FALSE	TRUE
Stk24	chr14	121286342	121380010	-0.013803006984174	-0.0451303770784696	K27ac only (Active)	Hypomethylated	0.0205544175381936	-0.0343574245223673	0.883356108745441	0.869553101761267	FALSE	TRUE
Fkbp8	chr8	70527723	70535327	-0.00367264083250596	-0.11200255616705	Neither	Hypomethylated	0.023066875124076	-0.0267395159565821	0.756047149639288	0.752374508806782	FALSE	FALSE
Taok1	chr11	77529161	77607814	-0.000832858444548945	-0.174019541380823	Neither	Hypomethylated	0.0304408228477507	-0.0312736812923	0.904911796881592	0.904078938437043	FALSE	FALSE
Edrf1	chr7	133637542	133672970	-0.000455527091342001	-0.0186314393292623	Neither	Hypomethylated	0.0286076755491402	-0.0290632026404822	0.844684961744029	0.844229434652687	FALSE	FALSE
Map4k4	chr1	39900912	40026309	-0.0105109105929131	0.0660309729240672	K27ac only (Active)	Hypomethylated	0.0182561353292452	-0.0287670459221585	0.733309749793638	0.722798839200725	FALSE	TRUE
Rb1	chr14	73183672	73325821	-0.020280270671169	-0.0283827775674929	Neither	Hypomethylated	0.0125549372977859	-0.0328352079689552	0.856799680516487	0.836519409845318	FALSE	FALSE
Rngtt	chr4	33310310	33502613	-0.00270036643773996	-0.107194708484188	Neither	Hypomethylated	0.0289364796587984	-0.0316368460965389	0.913245842217572	0.910545475779832	FALSE	FALSE
Usp48	chr4	137593754	137658536	-0.00722648605728904	-0.0217537736056951	Neither	Hypomethylated	0.0223971582803545	-0.029623644337644	0.832577342087475	0.825350856030186	FALSE	FALSE
Ociad1	chr5	73292783	73314068	-0.0029503961778129	-0.0095601480072316	Neither	Hypomethylated	0.026121145279139	-0.0290715414569523	0.833085945513028	0.830135549335215	FALSE	FALSE
Fbxo27	chr7	28692848	28699337	-0.00343234144446003	-0.0166494563130713	K27ac only (Active)	Hypomethylated	0.0222113454312112	-0.0256436868756718	0.738708609617436	0.735276268172976	FALSE	TRUE
Tm9sf3	chr19	41210843	41263996	-0.00103033151501697	0.0165784815826701	Neither	Hypomethylated	0.0297376406581848	-0.030767972173202	0.897569005626115	0.896538674111098	FALSE	FALSE
Rabgap1	chr2	37443278	37566453	-0.00225654416920396	0.0252727124061815	K27ac only (Active)	Hypomethylated	0.0282136558640752	-0.0304702000332791	0.88166391093432	0.879407366765116	FALSE	TRUE
Capn2	chr1	182467259	182517607	-0.00730513710380998	-0.00922203393766446	K27ac only (Active)	Hypomethylated	0.0237903514953898	-0.0310954885991997	0.878368600491278	0.871063463387468	FALSE	TRUE
Eif3m	chr2	104999655	105017079	-0.00713055068023505	-0.0135546709836511	K27ac only (Active)	Hypomethylated	0.024108674307555	-0.0312392249877903	0.88809773521983	0.880967184539595	FALSE	TRUE
Mto1	chr9	78448207	78475347	-3.49875304640479e-05	-0.0150650460353499	Neither	Hypomethylated	0.029120366478468	-0.0291553540089317	0.855921366763252	0.855886379232788	FALSE	FALSE
Cpe	chr8	64592541	64693053	-0.00309919337431297	-0.0676329162589488	K27ac only (Active)	Hypomethylated	0.023455697395078	-0.0265548907693908	0.746444319049803	0.74334512567549	FALSE	TRUE
Naxd	chr8	11497505	11514959	-0.00370451744016598	0.0152559283854987	K27ac only (Active)	Hypomethylated	0.0254816269485877	-0.0291861443887533	0.843120265386319	0.839415747946153	FALSE	TRUE
Dusp10	chr1	184013301	184075635	-0.00559625849664291	-0.00847330913503983	K27ac only (Active)	Hypomethylated	0.0236378715564314	-0.0292341300530748	0.83378184743361	0.828185588936967	FALSE	TRUE
Uspl1	chr5	149184349	149215433	-0.011801174243785	-0.0676339605777487	K27ac only (Active)	Hypomethylated	0.0163991611163539	-0.0282003353601394	0.763836402338688	0.752035228094903	FALSE	TRUE
Mff	chr1	82724889	82752393	-0.00745219153519106	-0.0324610482945468	K27ac only (Active)	Hypomethylated	0.0222849695705374	-0.0297371611057292	0.831879664108308	0.824427472573117	FALSE	TRUE
Dtymk	chr1	93792575	93801933	-0.00351273422009202	-0.0158356734348339	Neither	Hypomethylated	0.0258861221374916	-0.0293988563575837	0.851307362665186	0.847794628445094	FALSE	FALSE
Mau2	chr8	70016122	70042733	-0.00196482515506802	-0.145767575266851	K27ac only (Active)	Hypomethylated	0.0256748800823557	-0.0276397052374241	0.801305890075461	0.799341064920393	FALSE	TRUE
Pcdhga7	chr18	37714763	37841872	-0.000466251280170971	0.0211782636524177	K27ac only (Active)	Hypomethylated	0.0197110091077104	-0.020177260387881	0.592703683086707	0.592237431806536	FALSE	TRUE
Gnpat	chr8	124863032	124890056	-0.000250103894854026	-0.0465779433587573	K27ac only (Active)	Hypomethylated	0.0301616907757547	-0.0304117946706089	0.896585041107944	0.89633493721309	FALSE	TRUE
Fam216a	chr5	122364579	122372363	-0.00579373402317296	-0.0259341563214718	Neither	Hypomethylated	0.0238049488947417	-0.0295986829179152	0.83974911859102	0.833955384567847	FALSE	FALSE
Fkbp3	chr12	65062423	65074006	-0.00211933929207297	0.0275809352618961	K27ac only (Active)	Hypomethylated	0.0241280541069893	-0.0262473933990623	0.760828785052786	0.758709445760713	FALSE	TRUE
