chr	start	end	mc_mod_difference	mc_qvalue	mc_significant	mc_direction	anchor_group	region_type	hmc_mod_difference	hmc_qvalue	hmc_significant	hmc_direction
chr1	62709032	62711032	0.00998061048922472	0.714408066655585	FALSE	Hypermethylated	Gained CTCF anchor	Shelf	-0.0186087222838964	0.548643671868982	FALSE	Hypomethylated
chr1	63109485	63111485	0.120598882116039	9.10219513930804e-07	TRUE	Hypermethylated	Background	Shelf	-0.0814696817063161	0.00105330021584564	TRUE	Hypomethylated
chr1	63116349	63118349	0.03242667072386	0.351728195166671	FALSE	Hypermethylated	Background	Shelf	-0.0233053334416886	0.598810529105687	FALSE	Hypomethylated
chr1	63172547	63174547	0.111422304439026	0.00028463341603204	TRUE	Hypermethylated	Background	Shelf	-0.100407228978829	0.00199316829500404	TRUE	Hypomethylated
chr1	63179427	63181427	0.0192773720363697	0.423290785985753	FALSE	Hypermethylated	Background	Shelf	-0.0405495580286111	0.00277433043397607	TRUE	Hypomethylated
chr1	63244289	63246289	0.0209994027731034	0.277800732032967	FALSE	Hypermethylated	Background	Shelf	-0.0141375752482118	0.370835060928939	FALSE	Hypomethylated
chr1	63250615	63252615	0.0218252069340578	0.398413811275778	FALSE	Hypermethylated	Background	Shelf	0.00303911720641539	0.89658323866575	FALSE	Hypermethylated
chr1	63269063	63271063	-0.034918758327837	0.229070707114222	FALSE	Hypomethylated	Background	Shelf	0.0130299877509616	0.317759923030173	FALSE	Hypermethylated
chr1	63275913	63277913	-3.31622832676071e-05	0.991986028766291	FALSE	Hypomethylated	Background	Shelf	-0.0251509605855587	0.0709058014865632	FALSE	Hypomethylated
chr1	63361284	63363284	-0.0139210651339252	0.544307920557293	FALSE	Hypomethylated	Background	Shelf	0.00568830365546249	0.840311943101437	FALSE	Hypermethylated
chr1	63367489	63369489	-0.0348087438641992	0.277800732032967	FALSE	Hypomethylated	Background	Shelf	0.00347680494392998	0.909668682839538	FALSE	Hypermethylated
chr1	63441715	63443715	0.061480847441099	0.105694178399956	FALSE	Hypermethylated	Background	Shelf	0.0106614913407208	0.714973037526226	FALSE	Hypermethylated
chr1	63448529	63450529	0.0484964043184976	0.00540239274587597	TRUE	Hypermethylated	Background	Shelf	-0.0323592966289563	0.0780514037360636	FALSE	Hypomethylated
chr1	64117613	64119613	-0.00139832426363604	0.835394542569761	FALSE	Hypomethylated	Background	Shelf	-0.0114549070751024	0.301512448158767	FALSE	Hypomethylated
chr1	64124142	64126142	0.0235076381853881	0.351538881183953	FALSE	Hypermethylated	Background	Shelf	-0.00517262354202022	0.87445181539412	FALSE	Hypomethylated
chr1	64528367	64530367	-0.00482821155916824	0.87884907796914	FALSE	Hypomethylated	Background	Shelf	-0.0023195786423299	0.853306156106221	FALSE	Hypomethylated
chr1	64535738	64537738	0.0274917510714745	0.353947873068509	FALSE	Hypermethylated	Background	Shelf	0.0148508022893341	0.718070190317064	FALSE	Hypermethylated
chr1	64612945	64614945	0.021256094342386	0.319759344551486	FALSE	Hypermethylated	Background	Shelf	-0.014525272361795	0.39286999141891	FALSE	Hypomethylated
chr1	64619792	64621792	-0.0118067178847568	0.760298509963033	FALSE	Hypomethylated	Background	Shelf	-0.0178981294884324	0.326432505087241	FALSE	Hypomethylated
chr1	64686534	64688534	0.0115609050279044	0.582828779380768	FALSE	Hypermethylated	Background	Shelf	-0.0029229742301945	0.831439133648968	FALSE	Hypomethylated
chr1	64693585	64695585	0.0475921871309443	0.0604506719619419	FALSE	Hypermethylated	Background	Shelf	-0.0140175902837643	0.659972380065937	FALSE	Hypomethylated
chr1	64730847	64732847	-0.0482256133797173	0.000249013104733371	TRUE	Hypomethylated	Background	Shelf	0.0332780041730506	0.00442146738688717	TRUE	Hypermethylated
chr1	64739979	64741979	0.0109403203915547	0.452548838385475	FALSE	Hypermethylated	Background	Shelf	-0.00822053532915856	0.535042002165876	FALSE	Hypomethylated
chr1	64952498	64954498	0.0559458601015189	0.0121153433365916	TRUE	Hypermethylated	Background	Shelf	-0.047375483932876	0.00813284761401056	TRUE	Hypomethylated
chr1	64958870	64960870	0.0123920316785605	0.545887814468083	FALSE	Hypermethylated	Background	Shelf	-0.00129570726079049	0.952372369064724	FALSE	Hypomethylated
chr1	64990405	64992405	-0.0173312273718667	0.505302387369057	FALSE	Hypomethylated	Background	Shelf	0.0105908868847711	0.657925820118796	FALSE	Hypermethylated
chr1	64996627	64998627	-0.0201458277998511	0.277384306378913	FALSE	Hypomethylated	Background	Shelf	-0.00173353373325216	0.933403317879274	FALSE	Hypomethylated
chr1	65174904	65176904	0.0220278197467851	0.574399483463347	FALSE	Hypermethylated	Both	Shelf	-0.0245585966866137	0.420400779200476	FALSE	Hypomethylated
chr1	65181373	65183373	0.0102568428281762	0.567943351068947	FALSE	Hypermethylated	Lost CTCF anchor	Shelf	0.00245647491806577	0.873360225287279	FALSE	Hypermethylated
chr1	65182379	65184379	0.0212305091907715	0.2106479382437	FALSE	Hypermethylated	Lost CTCF anchor	Shelf	-0.00140178999229663	0.95659959504224	FALSE	Hypomethylated
chr1	65189053	65191053	0.0305109996768617	0.465182106934642	FALSE	Hypermethylated	Lost CTCF anchor	Shelf	-0.0278474457426457	0.392146692240186	FALSE	Hypomethylated
chr1	66171311	66173311	-0.00149814726806574	0.864072202158131	FALSE	Hypomethylated	Background	Shelf	0.0158547277143206	0.719042899694675	FALSE	Hypermethylated
chr1	66177645	66179645	0.0772625861172344	0.0164219809055378	TRUE	Hypermethylated	Background	Shelf	-0.101841053199395	0.00062151155035113	TRUE	Hypomethylated
chr1	66464022	66466022	0.00327334538461077	0.94240167895803	FALSE	Hypermethylated	Background	Shelf	0.0134755049221633	0.666825985862034	FALSE	Hypermethylated
chr1	66470623	66472623	0.121774453101319	2.15724585020456e-07	TRUE	Hypermethylated	Background	Shelf	-0.00512095497683535	0.903428284145406	FALSE	Hypomethylated
chr1	66673401	66675401	0.0202741464585336	0.448621825370871	FALSE	Hypermethylated	Background	Shelf	-0.0150893961169065	0.431538272719748	FALSE	Hypomethylated
chr1	66679639	66681639	0.0233321490082988	0.393463884812027	FALSE	Hypermethylated	Background	Shelf	-0.0240573141653434	0.237637641756458	FALSE	Hypomethylated
chr1	66696752	66698752	0.0416867686730259	0.113808680941796	FALSE	Hypermethylated	Background	Shelf	-0.0268642451588005	0.0853720925912343	FALSE	Hypomethylated
chr1	66703351	66705351	0.00914746344431916	0.630004358456832	FALSE	Hypermethylated	Background	Shelf	-0.0345977813372943	0.00773813873326651	TRUE	Hypomethylated
chr1	66812436	66814436	0.0314679804351518	0.494587119090045	FALSE	Hypermethylated	Background	Shelf	-0.0147346973597511	0.791188100299261	FALSE	Hypomethylated
chr1	66819867	66821867	-0.0263859516509737	0.256417573465775	FALSE	Hypomethylated	Background	Shelf	0.0250789552178362	0.136398466954908	FALSE	Hypermethylated
chr1	66858839	66860839	0.00214439437370828	0.901650159944406	FALSE	Hypermethylated	Background	Shelf	-0.00261334016461152	0.873559721196247	FALSE	Hypomethylated
chr1	66865146	66867146	0.0105814604648716	0.675341841939969	FALSE	Hypermethylated	Background	Shelf	0.00348724878134754	0.879916650748629	FALSE	Hypermethylated
chr1	67034520	67036520	0.0461855233488233	0.0149800490874983	TRUE	Hypermethylated	Background	Shelf	-0.0447027594188056	0.0023449970670466	TRUE	Hypomethylated
chr1	67040937	67042937	-0.0110707578185645	0.782920263206758	FALSE	Hypomethylated	Background	Shelf	-0.00554836605318092	0.69906705112346	FALSE	Hypomethylated
chr1	69103034	69105034	0.0785277611946541	0.00011488250510553	TRUE	Hypermethylated	Background	Shelf	-0.00540688415187721	0.853042489013851	FALSE	Hypomethylated
chr1	69110055	69112055	0.040139381335479	0.0864793483316237	FALSE	Hypermethylated	Background	Shelf	-0.0245779810360292	0.260665818885029	FALSE	Hypomethylated
chr1	69372995	69374995	-0.0161486651235566	0.628310482354951	FALSE	Hypomethylated	Background	Shelf	-0.0114841812260709	0.59165091503075	FALSE	Hypomethylated
chr1	69380045	69381218	-0.00277705037882814	0.983440351027915	FALSE	Hypomethylated	Background	Shelf	0.00531785362104858	0.926475658432285	FALSE	Hypermethylated
chr1	69373803	69374995	-0.0214597662207967	0.648200471844528	FALSE	Hypomethylated	Background	Shelf	-0.0325553745127768	0.238101101241463	FALSE	Hypomethylated
chr1	69380045	69382045	0.0218969889912373	0.264505657577879	FALSE	Hypermethylated	Background	Shelf	-0.00809828038218301	0.491941489221996	FALSE	Hypomethylated
chr1	69822863	69824863	0.0157942038248915	0.486797420586588	FALSE	Hypermethylated	Background	Shelf	-0.00410767265405543	0.756698056559284	FALSE	Hypomethylated
chr1	69829202	69831202	0.00118002854723687	0.965072698065895	FALSE	Hypermethylated	Background	Shelf	-0.00806324102510837	0.661328270254743	FALSE	Hypomethylated
chr1	71098404	71100404	-0.0292475651939117	0.264268868302509	FALSE	Hypomethylated	Background	Shelf	0.0220983551352966	0.293814533994784	FALSE	Hypermethylated
chr1	71105220	71107220	-0.0173866857556139	0.200104813693955	FALSE	Hypomethylated	Background	Shelf	0.00303024620073614	0.7847283703703	FALSE	Hypermethylated
chr1	71552948	71554948	-0.00474318200332013	0.776643371106665	FALSE	Hypomethylated	Background	Shelf	0.00148742350439025	0.9887980949026	FALSE	Hypermethylated
chr1	71559367	71561367	-0.0114037064975243	0.50722208333945	FALSE	Hypomethylated	Background	Shelf	0.0119664819810482	0.417468580894376	FALSE	Hypermethylated
chr1	71648697	71650697	-0.0130263707784257	0.437546453004359	FALSE	Hypomethylated	Background	Shelf	0.0215103858174147	0.0472999539431887	TRUE	Hypermethylated
chr1	71655358	71657358	-0.0116031204868889	0.430809711725179	FALSE	Hypomethylated	Background	Shelf	0.01551118781932	0.225145628642357	FALSE	Hypermethylated
chr1	72207749	72209749	0.231585731576058	1.17908466569757e-55	TRUE	Hypermethylated	Background	Shelf	-0.180763780019389	1.37695564733536e-38	TRUE	Hypomethylated
chr1	72214422	72216422	0.0979514411787689	0.00206275917931071	TRUE	Hypermethylated	Background	Shelf	-0.00387352316879985	0.734222450449604	FALSE	Hypomethylated
chr1	72221934	72223934	0.0293627368114346	0.128065207137974	FALSE	Hypermethylated	Background	Shelf	-0.0039740025679682	0.88133016402145	FALSE	Hypomethylated
chr1	72228218	72230218	-0.029143331868781	0.22559831778252	FALSE	Hypomethylated	Background	Shelf	-0.0266528769076284	0.0775870129966612	FALSE	Hypomethylated
chr1	72232403	72234403	-0.0238259732065892	0.304371521964778	FALSE	Hypomethylated	Background	Shelf	-0.0116732521385607	0.633868947708214	FALSE	Hypomethylated
chr1	72238924	72240924	0.0467867694070365	0.00558029201046042	TRUE	Hypermethylated	Background	Shelf	-0.0408191355076215	0.00376916491590458	TRUE	Hypomethylated
chr1	72239822	72241822	0.0405414369143848	0.0188631540220611	TRUE	Hypermethylated	Background	Shelf	-0.0326549124415645	0.0130044364076796	TRUE	Hypomethylated
chr1	72246197	72248197	-0.00087498162703814	0.995011844348096	FALSE	Hypomethylated	Background	Shelf	-0.0169781692012438	0.185442556367693	FALSE	Hypomethylated
chr1	72250745	72252745	0.0267224473440519	0.311828117919563	FALSE	Hypermethylated	Background	Shelf	-0.00509093447601285	0.88981228233218	FALSE	Hypomethylated
chr1	72256986	72258986	0.0291172351264017	0.0363113872106629	TRUE	Hypermethylated	Background	Shelf	-0.0306497148303395	0.0243225886414364	TRUE	Hypomethylated
chr1	72532152	72534152	0.0178875369184253	0.582591407764416	FALSE	Hypermethylated	Background	Shelf	-0.0289211470554048	0.327425051470994	FALSE	Hypomethylated
chr1	72539217	72540389	0.0185795957727986	0.445889007005493	FALSE	Hypermethylated	Background	Shelf	-0.00278373668020968	0.912171630721917	FALSE	Hypomethylated
chr1	72532961	72534152	0.0478299239044905	0.187477639583832	FALSE	Hypermethylated	Background	Shelf	-0.0609957327504517	0.0391644502315554	TRUE	Hypomethylated
chr1	72539217	72541217	0.0228631665251361	0.223428811522393	FALSE	Hypermethylated	Background	Shelf	-0.00681700281864434	0.720175675842115	FALSE	Hypomethylated
chr1	72636793	72638793	0.0221735847420986	0.338067871302463	FALSE	Hypermethylated	Background	Shelf	0.00236247561543304	0.921805957020921	FALSE	Hypermethylated
chr1	72643380	72645380	-0.00824738239143075	0.83289791457188	FALSE	Hypomethylated	Background	Shelf	0.0118555374076952	0.579582523646738	FALSE	Hypermethylated
chr1	72706861	72708861	-0.00939385735370879	0.667658443254882	FALSE	Hypomethylated	Background	Shelf	0.00420758850130929	0.652069297882299	FALSE	Hypermethylated
chr1	72713718	72715718	0.0325633458670918	0.456476441068851	FALSE	Hypermethylated	Background	Shelf	-0.0432003302409371	0.133138887663906	FALSE	Hypomethylated
chr1	72820693	72822693	-0.00476731962410903	0.957714216089382	FALSE	Hypomethylated	Background	Shelf	0.00229125740092197	0.980627299457721	FALSE	Hypermethylated
chr1	72827653	72828937	-0.134582050547748	4.06393499553536e-06	TRUE	Hypomethylated	Background	Shelf	-0.0250909808668281	0.292514709409299	FALSE	Hypomethylated
chr1	72821362	72822693	0.00381930568706257	0.756996816611098	FALSE	Hypermethylated	Background	Shelf	0.0067131161230312	0.837713680526428	FALSE	Hypermethylated
chr1	72827653	72829653	-0.0940601993090875	8.25427219169378e-05	TRUE	Hypomethylated	Background	Shelf	-0.01783233871698	0.413909170707761	FALSE	Hypomethylated
chr1	72869698	72871698	0.0272106609499305	0.0175953787812588	TRUE	Hypermethylated	Background	Shelf	0.00213010816530106	0.888805433375399	FALSE	Hypermethylated
chr1	72875966	72877966	0.00420005328032891	0.975465353553188	FALSE	Hypermethylated	Background	Shelf	0.00526741542016856	0.855715397806184	FALSE	Hypermethylated
chr1	73903271	73905271	-0.0186336244139003	0.315986978866579	FALSE	Hypomethylated	Gained CTCF anchor	Shelf	0.0139023005447149	0.465249240799047	FALSE	Hypermethylated
chr1	73909503	73911503	-0.00687669873230412	0.844617599089181	FALSE	Hypomethylated	Gained CTCF anchor	Shelf	-0.0130562267683872	0.630987536418894	FALSE	Hypomethylated
chr1	74032952	74034952	-0.0207867709402354	0.652781052788011	FALSE	Hypomethylated	Background	Shelf	0.0264613304357382	0.467024513214587	FALSE	Hypermethylated
chr1	74039248	74041248	0.00163423025475928	0.988718713499101	FALSE	Hypermethylated	Background	Shelf	0.0184675314353153	0.0860152308175979	FALSE	Hypermethylated
chr1	74064492	74066492	-0.0258221722604474	0.286272092928746	FALSE	Hypomethylated	Background	Shelf	0.0342308128589916	0.0981664028989377	FALSE	Hypermethylated
chr1	74070975	74072975	-0.0335333585684159	0.161802987963706	FALSE	Hypomethylated	Gained CTCF anchor	Shelf	0.0377000292518082	0.10251657400799	FALSE	Hypermethylated
chr1	74094213	74096213	-0.0528500004033525	0.110037783906469	FALSE	Hypomethylated	Background	Shelf	0.0329576733611145	0.302968430742437	FALSE	Hypermethylated
chr1	74100786	74102786	-0.0371377402558555	0.144474116550815	FALSE	Hypomethylated	Background	Shelf	0.0134084624288454	0.658824522905756	FALSE	Hypermethylated
chr1	74120244	74122244	-0.0340868620448885	0.240588045300665	FALSE	Hypomethylated	Background	Shelf	0.00674474176625042	0.820993220466396	FALSE	Hypermethylated
chr1	74126923	74128923	0.00318785479263628	0.842755522450496	FALSE	Hypermethylated	Gained CTCF anchor	Shelf	0.00631274366119615	0.903779746729493	FALSE	Hypermethylated
chr1	74232580	74234580	0.00892971704706358	0.762851319513367	FALSE	Hypermethylated	Background	Shelf	0.00587562138350124	0.690372499865235	FALSE	Hypermethylated
chr1	74239193	74241193	0.0492352048783146	0.00390139116922308	TRUE	Hypermethylated	Background	Shelf	-0.0399603391548989	0.0268184892890898	TRUE	Hypomethylated
chr1	74280463	74282463	0.0608814977707979	0.0015680910075974	TRUE	Hypermethylated	Background	Shelf	-0.0354546095984115	0.0393195699439253	TRUE	Hypomethylated
chr1	74287135	74289135	0.0441208846821594	0.152320113278183	FALSE	Hypermethylated	Background	Shelf	-0.00592224084803586	0.882680498987177	FALSE	Hypomethylated
chr1	74299866	74301866	0.0667494738436528	0.0427559302947211	TRUE	Hypermethylated	Background	Shelf	0.000689861876639664	0.986501501168498	FALSE	Hypermethylated
chr1	74306355	74308355	-0.0279970788106825	0.276455638482982	FALSE	Hypomethylated	Background	Shelf	0.0129292623905818	0.685452952784556	FALSE	Hypermethylated
chr1	74328449	74330449	0.053592498911639	0.0233022515674261	TRUE	Hypermethylated	Background	Shelf	-0.0251621195499087	0.267145202283144	FALSE	Hypomethylated
chr1	74334824	74336824	0.178498695359658	6.12344452270016e-19	TRUE	Hypermethylated	Background	Shelf	0.012866668501773	0.671587461724972	FALSE	Hypermethylated
chr1	74387332	74389332	0.0400041905742975	0.104820802300904	FALSE	Hypermethylated	Background	Shelf	-0.0033233395126066	0.978690417159472	FALSE	Hypomethylated
chr1	74394430	74396430	0.0707289587910835	2.81162705409142e-05	TRUE	Hypermethylated	Background	Shelf	-0.0354947646818818	0.0162408333148569	TRUE	Hypomethylated
chr1	74501461	74503461	0.0352823942367673	0.317697791152226	FALSE	Hypermethylated	Background	Shelf	-0.0167598446625602	0.645787053544218	FALSE	Hypomethylated
chr1	74508819	74510819	0.0860893362884285	1.46852344405902e-05	TRUE	Hypermethylated	Background	Shelf	-0.0553818471441129	0.00787935737726871	TRUE	Hypomethylated
chr1	74583633	74585633	0.0484874522915061	0.220813656394561	FALSE	Hypermethylated	Background	Shelf	-0.0462144534847249	0.212993903988589	FALSE	Hypomethylated
chr1	74590472	74592472	-0.0144684826472719	0.70407319883396	FALSE	Hypomethylated	Background	Shelf	-0.000523200381713551	0.827356129479074	FALSE	Hypomethylated
chr1	74597094	74599094	0.0286797312850928	0.230379590100489	FALSE	Hypermethylated	Background	Shelf	-0.0230320879065244	0.206254238743156	FALSE	Hypomethylated
chr1	74603459	74605459	-0.00161949936653294	0.870225405269134	FALSE	Hypomethylated	Background	Shelf	-0.00547148726336906	0.626842274993023	FALSE	Hypomethylated
chr1	74657672	74659672	-0.047896323447794	0.378419221044656	FALSE	Hypomethylated	Background	Shelf	0.021253838073691	0.592915770811648	FALSE	Hypermethylated
chr1	74664164	74666164	0.019922921909037	0.319758936222582	FALSE	Hypermethylated	Background	Shelf	-0.0144558969735718	0.335339601969588	FALSE	Hypomethylated
chr1	74709618	74711618	-0.0129196658480972	0.585229478771909	FALSE	Hypomethylated	Background	Shelf	0.00679692652422889	0.671587461724972	FALSE	Hypermethylated
chr1	74715831	74717831	0.00207354365017054	0.929143618864013	FALSE	Hypermethylated	Background	Shelf	0.00300052541305235	0.89127658974002	FALSE	Hypermethylated
chr1	74744732	74746732	0.0232177175359508	0.347857056071333	FALSE	Hypermethylated	Background	Shelf	-0.00388994892714597	0.80231358907213	FALSE	Hypomethylated
chr1	74751045	74753045	0.00455616215916554	0.941199415298897	FALSE	Hypermethylated	Background	Shelf	-0.00465870432139773	0.790765246231403	FALSE	Hypomethylated
chr1	74767686	74769686	-0.0682127005666967	0.264947114759328	FALSE	Hypomethylated	Background	Shelf	0.0163585488046157	0.710972571628077	FALSE	Hypermethylated
chr1	74774209	74776209	-0.0535165714314424	0.0703679101982865	FALSE	Hypomethylated	Background	Shelf	0.031981614774218	0.146426788634175	FALSE	Hypermethylated
chr1	74778669	74780669	-0.0469523482822871	0.309461418275405	FALSE	Hypomethylated	Background	Shelf	0.0160623390506508	0.650646050556787	FALSE	Hypermethylated
chr1	74786616	74787024	-0.025601014044904	0.676042172128804	FALSE	Hypomethylated	Background	Shelf	-0.00595436816393169	0.986307870597204	FALSE	Hypomethylated
chr1	74780035	74780669	-0.0249905904026981	0.635036592234559	FALSE	Hypomethylated	Background	Shelf	0.0236201225853337	0.557624853402863	FALSE	Hypermethylated
chr1	74786616	74788616	-0.081310983895769	0.00185979847846457	TRUE	Hypomethylated	Background	Shelf	-0.00337316628494008	0.972974534267086	FALSE	Hypomethylated
chr1	74787733	74789733	-0.118131261739217	2.15278297801537e-05	TRUE	Hypomethylated	Background	Shelf	-0.0112037708775376	0.716939679028926	FALSE	Hypomethylated
chr1	74794242	74796242	-0.053172512064573	0.448300066758126	FALSE	Hypomethylated	Background	Shelf	-0.0466283561368269	0.510921547785949	FALSE	Hypomethylated
chr1	74796537	74798537	-0.0158011605903535	0.869089006851638	FALSE	Hypomethylated	Background	Shelf	0.0342751566453683	0.483788171159638	FALSE	Hypermethylated
chr1	74805609	74807609	-0.085542314164804	0.00104044645506746	TRUE	Hypomethylated	Background	Shelf	-0.00181196077858273	0.977564666109441	FALSE	Hypomethylated
chr1	74812944	74814944	-0.0107207428996986	0.79652165363025	FALSE	Hypomethylated	Background	Shelf	0.00570356194247124	0.878954566881508	FALSE	Hypermethylated
chr1	74819187	74821187	0.0278726529912359	0.113701149698899	FALSE	Hypermethylated	Background	Shelf	-0.0294674746720899	0.0540510958245484	FALSE	Hypomethylated
chr1	74850859	74852859	-0.0375345089071591	0.248830168342562	FALSE	Hypomethylated	Background	Shelf	0.00377763574235701	0.963167215807788	FALSE	Hypermethylated
chr1	74860684	74862684	0.023319813095914	0.458111977531781	FALSE	Hypermethylated	Background	Shelf	0.00505279666471589	0.950484894095088	FALSE	Hypermethylated
chr1	74877947	74879947	-0.0211544459941813	0.509384503139095	FALSE	Hypomethylated	Background	Shelf	3.9588510608958e-05	0.973197671019605	FALSE	Hypermethylated
chr1	74887613	74889613	0.0832151427139316	0.25508239655857	FALSE	Hypermethylated	Background	Shelf	-0.00110995548461953	0.992394324892918	FALSE	Hypomethylated
chr1	74888725	74890725	-0.0419597412871338	0.171409702131765	FALSE	Hypomethylated	Background	Shelf	0.0153000923228688	0.41297551410106	FALSE	Hypermethylated
chr1	74895136	74897136	-0.0190191221129343	0.558632431954774	FALSE	Hypomethylated	Background	Shelf	0.0215374799038457	0.122565680187552	FALSE	Hypermethylated
chr1	74896555	74898555	-0.000211889232244911	0.934492472490856	FALSE	Hypomethylated	Background	Shelf	0.0176344839378157	0.393675778143571	FALSE	Hypermethylated
chr1	74902984	74904984	-0.0534001532190571	0.0484111108559625	TRUE	Hypomethylated	Background	Shelf	0.013706620084241	0.537313109505297	FALSE	Hypermethylated
chr1	74946631	74948631	-0.0857111993728734	0.00216767530600284	TRUE	Hypomethylated	Background	Shelf	0.014577739406777	0.58534112625826	FALSE	Hypermethylated
chr1	74954093	74956093	0.0108694997959069	0.858344335606652	FALSE	Hypermethylated	Background	Shelf	-0.000570623206398987	0.998248586704805	FALSE	Hypomethylated
chr1	75120739	75122739	-0.00317253593021261	0.908755643372076	FALSE	Hypomethylated	Background	Shelf	-0.0103682326493167	0.795484492977375	FALSE	Hypomethylated
chr1	75127149	75129149	-0.00900367697821802	0.832606842752079	FALSE	Hypomethylated	Background	Shelf	0.016400573322897	0.340052230809944	FALSE	Hypermethylated
chr1	75137432	75139432	0.0646931165506887	0.00442116498549733	TRUE	Hypermethylated	Background	Shelf	-0.0615161747131843	0.00132326735972385	TRUE	Hypomethylated
chr1	75145190	75147190	0.0284865044593479	0.498747677576194	FALSE	Hypermethylated	Background	Shelf	-0.017336858934122	0.706361872005673	FALSE	Hypomethylated
chr1	75164558	75166558	-0.0129120204783383	0.557973204526312	FALSE	Hypomethylated	Background	Shelf	0.0100566589771075	0.604208591370524	FALSE	Hypermethylated
chr1	75170942	75172942	0.000503544859393745	0.996878749481042	FALSE	Hypermethylated	Background	Shelf	-0.0090041097379025	0.454322879798226	FALSE	Hypomethylated
chr1	75206804	75208804	-0.0231789685573387	0.486118701347919	FALSE	Hypomethylated	Background	Shelf	0.0153317925323601	0.561198872700051	FALSE	Hypermethylated
chr1	75213065	75215065	0.0905932558663084	0.000707294290436693	TRUE	Hypermethylated	Background	Shelf	0.000589348672930701	0.95792166397238	FALSE	Hypermethylated
chr1	75215212	75217212	0.0370717704461518	0.00643477293869259	TRUE	Hypermethylated	Background	Shelf	0.0198048623866304	0.413668467010474	FALSE	Hypermethylated
chr1	75221982	75223982	-0.0071246188868288	0.835090594488467	FALSE	Hypomethylated	Background	Shelf	0.0184598015667577	0.123852811918866	FALSE	Hypermethylated
chr1	75232419	75234419	0.0164881771702524	0.315434589751612	FALSE	Hypermethylated	Background	Shelf	-0.0131458996748516	0.331280691573832	FALSE	Hypomethylated
chr1	75238960	75240960	0.147597692840171	2.06499018428453e-22	TRUE	Hypermethylated	Background	Shelf	-0.109319177115994	2.46516213236232e-15	TRUE	Hypomethylated
chr1	75247753	75249753	0.132619516697256	0.000291335609831159	TRUE	Hypermethylated	Background	Shelf	0.0230204227307059	0.662344864986441	FALSE	Hypermethylated
chr1	75253964	75255964	0.00885547185644275	0.770362530436405	FALSE	Hypermethylated	Background	Shelf	-0.0208831434896415	0.371025454660911	FALSE	Hypomethylated
chr1	75313105	75315105	-0.035917194452372	0.23891443158058	FALSE	Hypomethylated	Background	Shelf	0.036320632569101	0.0979888807530803	FALSE	Hypermethylated
chr1	75320069	75322069	0.0549451800641199	0.0725620007818557	FALSE	Hypermethylated	Background	Shelf	-0.00134266385125976	0.970462411846036	FALSE	Hypomethylated
chr1	75356355	75358355	0.210604845889382	1.61384125526957e-26	TRUE	Hypermethylated	Background	Shelf	-0.0753167204793677	4.90902255803466e-05	TRUE	Hypomethylated
chr1	75362970	75364970	0.0882916595245906	6.23648687793642e-13	TRUE	Hypermethylated	Background	Shelf	-0.082119694846709	1.11012790741364e-12	TRUE	Hypomethylated
chr1	75365572	75367572	0.191664684656899	1.41272175978336e-32	TRUE	Hypermethylated	Background	Shelf	0.0329114907445868	0.052542721290941	FALSE	Hypermethylated
chr1	75371788	75373225	0.0645354593226144	0.0042113698531996	TRUE	Hypermethylated	Background	Shelf	0.0631537009844874	0.0196065112534599	TRUE	Hypermethylated
chr1	75371788	75373225	0.0645354593226144	0.0042113698531996	TRUE	Hypermethylated	Background	Shelf	0.0631537009844874	0.0196065112534599	TRUE	Hypermethylated
chr1	75371788	75373225	0.0645354593226144	0.0042113698531996	TRUE	Hypermethylated	Background	Shelf	0.0631537009844874	0.0196065112534599	TRUE	Hypermethylated
chr1	75371788	75373225	0.0645354593226144	0.0042113698531996	TRUE	Hypermethylated	Background	Shelf	0.0631537009844874	0.0196065112534599	TRUE	Hypermethylated
chr1	75377786	75379786	0.163290812678807	2.63378173180152e-12	TRUE	Hypermethylated	Background	Shelf	0.052805788267219	0.0518787605049558	FALSE	Hypermethylated
chr1	75377924	75379924	0.154187012607252	4.33144155483192e-11	TRUE	Hypermethylated	Background	Shelf	0.0618706379134963	0.0157831824369885	TRUE	Hypermethylated
chr1	75391104	75393104	0.136666728934895	5.27601068042719e-14	TRUE	Hypermethylated	Background	Shelf	-0.111709781607048	4.21324483040288e-10	TRUE	Hypomethylated
chr1	75417988	75419988	0.0495729148175524	0.0543808232804301	FALSE	Hypermethylated	Background	Shelf	-0.0386301615336908	0.0582075220475167	FALSE	Hypomethylated
chr1	75425440	75427440	0.0842278603455627	6.22112887249391e-05	TRUE	Hypermethylated	Background	Shelf	-0.0152045158330018	0.533570105890334	FALSE	Hypomethylated
chr1	75446376	75448376	-0.0340349080126301	0.616864350883156	FALSE	Hypomethylated	Background	Shelf	-0.0998242689112059	0.0181021070771738	TRUE	Hypomethylated
chr1	75452680	75454680	0.0402459244954089	0.293139540058251	FALSE	Hypermethylated	Background	Shelf	-0.0461756556977701	0.131704695403779	FALSE	Hypomethylated
chr1	75454558	75456558	-0.013729039078596	0.8004489642328	FALSE	Hypomethylated	Background	Shelf	-0.0113243023250197	0.704669390802245	FALSE	Hypomethylated
chr1	75471043	75473043	0.0573378307041337	0.0851086877201711	FALSE	Hypermethylated	Background	Shelf	-0.0537535905203087	0.0634716414712184	FALSE	Hypomethylated
chr1	75471918	75473043	0.0586703311160555	0.103924657760318	FALSE	Hypermethylated	Background	Shelf	-0.0500866544804365	0.124396173994523	FALSE	Hypomethylated
