gene	chr	start	end	mod_difference	dmr_qvalue	dmr_category	mecp2_nearest_fold	mecp2_nearest_fdr	mecp2_mean_fold	mecp2_n_peaks
Tor1a	chr2	30960626	30967932	0.0462483465727372	0.000240467412761221	Hypermethylated	0.00893872941412129	0.971257116853636	0.0046040814434405	2
Eif2b1	chr5	124570212	124579130	0.0385430059869665	0.000242191212095681	Hypermethylated	0.0573341504694208	0.811161453432947	0.0062109735441347	3
D030056L22Rik	chr19	18713192	18718427	0.0609527551080175	0.00024353235738663	Hypermethylated	-0.0279620582609595	0.889881870703617	-0.0279620582609595	1
Chst3	chr10	60181531	60219259	-0.0235415723780704	0.000244321585950974	Hypomethylated	-0.204682493573751	0.362844129220691	-0.0852259266949847	16
Endou	chr15	97711014	97731338	-0.0304631377753506	0.000245513892061609	Hypomethylated	0.0145021093367205	0.952589542358377	-0.0181966669694784	7
Sub1	chr15	11981338	11996982	0.041071543030472	0.000245930852620167	Hypermethylated	-0.0160696070891996	0.944394861108422	-0.0169262572631822	5
C330018D20Rik	chr18	56955832	56975367	0.0302336515764148	0.000246365790091935	Hypermethylated	-0.140812991200458	0.548440751111367	0.142383614828061	13
Fstl1	chr16	37776872	37836513	0.0182213948747763	0.000246445410462015	Hypermethylated	-0.113305162818573	0.587254960097056	-0.0613489546226368	16
Cacnb3	chr15	98630839	98644528	-0.0526639024446034	0.000249038740663064	Hypomethylated	-0.044535190715725	0.820666101769848	-0.0300244356469195	6
Ep300	chr15	81585350	81652076	0.0199178385149303	0.00024946029024289	Hypermethylated	-0.0156428721626542	0.947032730192213	-0.00986690806173333	3
Hdlbp	chr1	93405939	93478814	0.0167727348224509	0.000250419785709701	Hypermethylated	-0.0476422652222745	0.75499738998214	-0.0193670692111188	5
Usp31	chr7	121642020	121707252	0.0216429237598177	0.00025097394160811	Hypermethylated	0.0378094777978919	1	-0.00188874281926983	4
Vip	chr10	5639217	5647616	-0.0481252028151355	0.00025198237180944	Hypomethylated	-0.00821338651364844	1	-0.0288891719052054	2
Tlk1	chr2	70712406	70825727	0.0148481279457127	0.000252018481431529	Hypermethylated	-0.0289578543492938	0.902875974508994	-0.0377209958303349	7
Cdk16	chrX	20687953	20699879	0.0648931241196253	0.000252146647656978	Hypermethylated	-0.0341580761443517	0.896961617780417	0.0040506146303492	2
Ykt6	chr11	5955692	5967779	0.0402404176077702	0.000252207345056304	Hypermethylated	-0.021091689861956	0.926387016401194	0.0152953682042534	4
Ciart	chr3	95878502	95882250	0.0790462634520601	0.000253576806692253	Hypermethylated	-0.0378949895651835	0.813744761954498	-0.0131189648555602	3
Arpc5l	chr2	39005347	39015876	0.0443787591316384	0.000253741705138903	Hypermethylated	0.0325136723089083	0.874018578625662	0.0325136723089083	1
Prcd	chr11	116653533	116668388	0.0459873099361705	0.000254644058899692	Hypermethylated	-0.0491779421416885	0.769528750414213	-0.0392671910882772	5
Iqub	chr6	24444864	24515066	0.0157128526206911	0.000254905981812759	Hypermethylated	0.0772274883607021	1	0.203612183485491	8
Hnrnpf	chr6	117900323	117925621	0.0307020879953021	0.000256008961384995	Hypermethylated	-0.0693070653787605	0.722294746258457	-0.0618602225225001	4
Spon2	chr5	33198183	33218454	-0.0305427888576428	0.000256604102346156	Hypomethylated	-0.133556097374239	0.527481130464765	-0.0346569223624307	7
Ptp4a1	chr1	30940301	30949308	0.0479423789035649	0.000256663145933483	Hypermethylated	-0.153216460205089	0.469811053642712	0.0492304007227515	3
Ptp4a1	chr1	30940301	30949769	0.0479423789035649	0.000256663145933483	Hypermethylated	-0.153216460205089	0.469811053642712	0.0492304007227515	3
Ccdc120	chrX	7731713	7750904	0.0485984873476961	0.00025747356161767	Hypermethylated	-0.000432270677137469	0.999308244763319	-0.0225466543977085	2
Smurf1	chr5	144876494	144965846	-0.01549919797352	0.000257872637076852	Hypomethylated	0.0158027110464268	0.955288497993241	-0.0155210177962355	19
Ube2e3	chr2	78868123	78921292	0.0236434640267774	0.000258503940609557	Hypermethylated	0.0102142108483645	0.971506939837733	0.0132626009336026	33
Atp6v0a2	chr5	124628575	124724454	0.0186221374593933	0.000258563258729817	Hypermethylated	-0.0339197504869637	1	-0.00519352628308135	11
Ccdc9b	chr2	118754157	118762660	0.0591777815152956	0.000258988978734805	Hypermethylated	0.0179932883395147	0.914594208603407	0.058806706896686	2
Crcp	chr5	130029289	130060788	0.0223278933625074	0.000259475602968934	Hypermethylated	-0.0122660093032514	0.966007134845957	-0.0236782443747279	4
Hars2	chr18	36783007	36792561	0.0395691700510203	0.000259751606900963	Hypermethylated	0.00314148071121931	0.990191541011106	0.0387800650103758	3
Trp73	chr4	154056248	154140207	0.0166079516238908	0.000259753480093923	Hypermethylated	0.00550846485230056	0.981041091832625	-0.116798177460158	23
Nsrp1	chr11	77044291	77078434	0.0257586754366983	0.000260138179042235	Hypermethylated	0.0482357399875107	0.848645622320979	0.0482357399875107	1
Zfp287	chr11	62700355	62731904	0.0189712805679098	0.000261551708847038	Hypermethylated	0.0213464831931027	0.905261995266622	-0.0234850477548257	10
Gjb1	chrX	101376377	101385628	-0.0615228288538961	0.000261551708847038	Hypomethylated	-0.0578789917714303	0.792260437141788	-0.038901784036997	2
Tmco4	chr4	138972887	139059170	-0.0163232802086117	0.000261919597887798	Hypomethylated	-0.0340517724921276	0.859564709099902	0.00218280211119287	10
Fosl2	chr5	32135800	32157841	-0.0329475277228544	0.000261919597887798	Hypomethylated	-0.0983234156758536	0.640038815375035	0.12422681062939	17
Mrpl49	chr19	6053621	6057784	0.0586377839872588	0.000262536024539224	Hypermethylated	-0.00376485890024225	0.986720307623224	-0.00376485890024225	1
Dsg1b	chr18	20376728	20410195	-0.0264029217512962	0.000262987176831954	Hypomethylated	-0.0841868997334059	0.717304560119651	-0.0841868997334059	1
Sh3bgr	chr16	96200449	96228934	0.0283326852941268	0.000263956405076335	Hypermethylated	-0.0425175459165537	0.851247466577909	-0.0815562691778005	6
Arfgap2	chr2	91264973	91276930	0.0475608075867703	0.000264199588583498	Hypermethylated	-0.0136014944599671	0.938799526202393	-0.0313298034449173	4
Nfs1	chr2	156123638	156144185	0.0251397776270902	0.000264199588583498	Hypermethylated	0.00308607016259433	0.9919428583616	0.00308607016259433	1
Ccdc47	chr11	106197407	106216343	0.0289017767230728	0.000264509374108479	Hypermethylated	-0.078857625298685	0.686042927403843	-0.078857625298685	1
Gmip	chr8	69808678	69821869	-0.0338265918968944	0.000264773214652092	Hypomethylated	0.0653238559819118	0.754062816603008	-0.00599772252052339	4
Fam76b	chr9	13827715	13854986	0.0252255977798925	0.000265755005062414	Hypermethylated	-0.083183175411751	0.626205751928265	-0.052960279045255	19
Rab5b	chr10	128677174	128696263	0.0351727425698285	0.000265858630211062	Hypermethylated	-0.0876483856782014	0.615787187137808	-0.0876483856782014	1
Kif2b	chr11	91575314	91577557	-0.055439139336944	0.000266309423962246	Hypomethylated	-0.0273461931966081	0.897769591204143	0.0608986410496299	8
Fbxo4	chr15	3965444	3979572	0.0284712732498449	0.000266666635735957	Hypermethylated	-0.0919443445923963	0.622084587256586	-0.0610556036903672	2
Chmp1a	chr8	123204263	123212762	0.0358801149775283	0.000267381481023639	Hypermethylated	-0.102812204776599	0.631719636843253	-0.0436840176500873	3
Tmem199	chr11	78507054	78512171	0.053409472576636	0.000269336716436962	Hypermethylated	-0.0527957400826732	0.823290253838194	-0.0064262613352193	2
Trafd1	chr5	121371724	121385631	0.0380592219777618	0.000269964986720026	Hypermethylated	-0.0293081416022832	0.895135011067714	-0.0229766533881025	10
Kcnk13	chr12	99964498	100062681	-0.0139860055564969	0.000270010108853349	Hypomethylated	0.0160630058692103	0.935066343184024	-0.111987340877421	18
Nepro	chr16	44724300	44737283	0.0389873441185458	0.00027066915254621	Hypermethylated	-0.0314727992065917	1	0.309354423483363	12
Egln2	chr7	27158657	27166801	0.0581983132984734	0.00027213369769429	Hypermethylated	-0.00626368531169324	0.980959588583996	-0.00395800773059502	2
Matn4	chr2	164389392	164405159	-0.0259710479393728	0.000272605585950318	Hypomethylated	-0.00926160185204971	0.972974139513369	-0.102603722835672	6
Rbbp5	chr1	132477364	132505658	0.0281143238763277	0.000274487474792593	Hypermethylated	-0.0723409414202944	0.747506417108874	-0.0723409414202944	1
Smarcad1	chr6	65042582	65116060	0.0156881368025577	0.000275804311907771	Hypermethylated	-0.0839638575523501	0.693559901887253	0.0152273571142519	4
Acadsb	chr7	131410600	131448943	0.0238755940956448	0.000276551312247243	Hypermethylated	-0.172924559824162	0.474252911900815	-0.0295267586445624	7
Btbd19	chr4	117119218	117125724	0.0600046282417819	0.000277044964971853	Hypermethylated	-0.0365907605970025	0.85567893679139	-0.0646665781975305	2
Hacd1	chr2	13850281	14056134	0.0103862403855086	0.000277107097025612	Hypermethylated	-0.216335392528718	0.39467766858611	-0.0327999776332941	3
Fancc	chr13	63285042	63497277	0.0106040152557332	0.000277541004091505	Hypermethylated	0.00367535716775823	1	-0.0659924341222817	20
Nek4	chr14	30951376	30988820	0.0194664923229593	0.000277667711092675	Hypermethylated	-0.122882881630414	0.524875251718873	-0.122882881630414	1
Nlrc5	chr8	94434355	94527271	-0.0145164537683312	0.000278838140398495	Hypomethylated	-0.0856752370596313	0.686651175560149	-0.0239507590513336	18
Abhd6	chr14	8002901	8056762	0.0209120328132457	0.000279057514136258	Hypermethylated	-0.00472794415819937	0.983273785062155	-0.0405620425872316	6
Mfsd14b	chr13	65064662	65112974	0.0238567871238502	0.000279565731372592	Hypermethylated	-0.0130065640417004	0.955983582625542	-0.0219945296648334	2
Dnm3	chr1	161982452	162478033	0.00649495483230134	0.000279732083177366	Hypermethylated	-0.068087491263173	0.717103677111689	-0.0351817462789159	29
Micu2	chr14	57916260	57999261	0.0143897604390686	0.000279732083177366	Hypermethylated	-0.00900946001217974	0.973238262256811	-0.026962185343393	12
D7Ertd443e	chr7	134265778	134501159	-0.00940382588867184	0.000280001222160102	Hypomethylated	0.479061757949599	0.130845441448401	0.180489776156967	40
Psmg1	chr16	95979932	95990959	0.0372450205763264	0.00028019711016639	Hypermethylated	-0.123281691659607	1	-0.0519207523355939	2
Tpi1	chr6	124810585	124814295	0.057042948913092	0.000280664102628651	Hypermethylated	0.0440500577945028	0.844900790617503	0.0375249302714782	2
Rbm24	chr13	46418433	46431094	0.0244932432449476	0.000280943779866612	Hypermethylated	-1.02567827075599	0.0178865915153071	0.0190181168193386	8
Psmc1	chr12	100110153	100123404	0.0304916717524052	0.000282142094207142	Hypermethylated	-0.162731218993737	0.476445406650186	-0.0309078071762571	12
Yaf2	chr15	93284277	93336934	0.0180256094336012	0.000284797669084753	Hypermethylated	-0.0101688199807619	0.966978562050527	-0.0934862303157369	2
Afap1l1	chr18	61730260	61786701	0.0168734338513212	0.000284797669084753	Hypermethylated	0.0214863184604781	0.924753821291908	-0.0264466148950175	19
Trnt1	chr6	106769119	106782473	0.0420982047123513	0.000285930893083451	Hypermethylated	-0.0142910916946004	0.95479419119607	-0.0142910916946004	1
Arsi	chr18	60911779	60918560	-0.0458717940005821	0.00028623331889741	Hypomethylated	0.0177615148543189	0.929862202450363	-0.0473075947829464	8
Mta1	chr12	113098277	113137205	0.022537314802789	0.000286481887071512	Hypermethylated	-0.0538843392900987	0.792096445598802	-0.0430749609467861	11
Msantd3	chr4	48539934	48561918	0.0259441683600874	0.000286763418453261	Hypermethylated	-0.0130394511692019	0.949586863547258	-0.11213653249809	7
Nipa2	chr7	55931286	55962475	0.02529256160331	0.000287057738596737	Hypermethylated	-0.0260664009186109	0.895351245825258	-0.0260664009186109	1
Ift46	chr9	44767907	44793446	0.0223981307827754	0.00028731181486017	Hypermethylated	-0.106127145576486	0.645814912998127	0.0171810392792514	3
Gbp3	chr3	142560025	142573208	-0.0335040668732658	0.00028798655362509	Hypomethylated	-0.0687521535933199	0.718691915652465	-0.0562536264521082	9
Map3k12	chr15	102497645	102517063	0.0310184915240699	0.00028798655362509	Hypermethylated	0.0222519032893864	0.95780627352021	-0.0132497103852507	5
Xrcc1	chr7	24546288	24573439	0.0271783393585026	0.000289888229275765	Hypermethylated	-0.0756447875771457	0.695357174205401	-0.0244090355154896	7
Tmem38b	chr4	53826044	53862018	0.0229004571710665	0.00029183485384296	Hypermethylated	0.00354615855131874	0.991365237270539	0.0107745215804179	30
Kat5	chr19	5603013	5610236	0.0464154939729856	0.00029183485384296	Hypermethylated	-0.382124899284967	0.1932737106759	-0.208603320533207	2
Ptp4a2	chr4	129811218	129850002	0.0235189449002474	0.000292198287783387	Hypermethylated	-0.0635815319324106	0.792968619550288	-0.0789318346570387	5
Ehf	chr2	103263432	103303277	-0.0202225889267065	0.000292925607124089	Hypomethylated	-0.0793628860617673	0.69364809305547	-0.0290778702640479	18
Mterf1a	chr5	3890580	3893932	0.083374936553988	0.000293829657443494	Hypermethylated	0.0590282959904018	1	0.0115256268827417	2
Amt	chr9	108296852	108302301	0.0550581154152657	0.000296295757660984	Hypermethylated	-0.0936580432489356	1	-0.0816066725011655	2
Slc6a9	chr4	117834505	117875197	-0.0236950234454173	0.000297921775849779	Hypomethylated	0.0155617877830546	0.937127480678905	-0.0524782964730357	10
Ror2	chr13	53109311	53286123	-0.00889894480435938	0.000297921775849779	Hypomethylated	-0.0243938834806057	0.911272632318231	-0.00355576988079305	25
Ifrd1	chr12	40201566	40248503	0.0195374958098498	0.00029876378409818	Hypermethylated	-0.137621598990421	0.576134829594856	-0.0938348564085977	9
Rapgef2	chr3	79062515	79286516	0.00949588927848188	0.000300285117184176	Hypermethylated	-0.00932706553906624	0.975782083368124	0.178469862652163	52
Ccdc170	chr10	4482501	4562230	-0.0141892953300546	0.000300285117184176	Hypomethylated	-0.0320507773124971	0.89174185991267	-0.0687092333810363	5
Ndufb2	chr6	39592573	39603381	0.0412005312374393	0.00030044445240988	Hypermethylated	-0.00952845829809098	0.966056666479581	-0.0111549740877738	3
Deup1	chr9	15559863	15627932	-0.0170267023375181	0.000300503094927394	Hypomethylated	-0.192132005488291	0.408733592041463	-0.0734985786391988	8
Dpp9	chr17	56186806	56218904	0.0228234732713309	0.000300505601962966	Hypermethylated	0.088584256593604	0.677751940117771	-0.0812333560563753	8
Acan	chr7	79053482	79115098	-0.0181959199634294	0.000301347249195844	Hypomethylated	-0.076942819800657	0.736942690961335	-0.0513628610518994	15
Abhd14a	chr9	106440050	106447677	0.0430578016060172	0.000302955158015508	Hypermethylated	-0.0138899895555511	0.941971634263124	-0.050837698984158	2
Zfp865	chr7	5020375	5036767	0.0209340164254864	0.000303503053107289	Hypermethylated	0.0108007405736979	0.963681840539618	0.0108007405736979	1
Esrrb	chr12	86361116	86521627	-0.00999734764998705	0.000304877652107326	Hypomethylated	-0.188169724502882	0.442017738354168	-0.0336020366061163	54
Etnk2	chr1	133363571	133380335	-0.0371865228971828	0.000305002179612231	Hypomethylated	-0.621151704156266	0.0703774895588382	-0.232200919693826	3
Ndufb5	chr3	32736989	32751565	0.0377768868862473	0.000306241344849507	Hypermethylated	-0.111948912181366	0.547622250304434	-0.0929455987851502	4
Lsm6	chr8	78804864	78821139	0.0318103720387706	0.0003080793574808	Hypermethylated	0.0584428590698338	0.739254332693606	0.0254210415866992	10
Arpc5	chr1	152766541	152775596	0.0443832001788858	0.000309383316856535	Hypermethylated	-0.008888341910386	0.964844261155505	-0.0212012060081581	2
Elmo3	chr8	105305600	105310759	0.0737226229228956	0.000309683654784092	Hypermethylated	0.0889159790785926	0.71009669526943	0.0889159790785926	1
Pcdha1	chr18	36930183	37187660	0.00842875840164925	0.000310021945748681	Hypermethylated	0.209949369010924	0.416264479880223	0.209949369010924	1
Lpar1	chr4	58435254	58553897	-0.0110202005949076	0.000310294645244269	Hypomethylated	-0.0282245688428077	0.905397009256976	-0.000158769765704722	14
Masp1	chr16	23449416	23520814	-0.0156615874429359	0.000312455268917145	Hypomethylated	0.00544331514063968	0.985527804556589	-0.0309623181427096	4
Bard1	chr1	71027497	71103145	-0.0135342474011957	0.000314826240930285	Hypomethylated	-0.011557449531163	0.954197327823227	0.132834031412704	12
Spag6	chr2	18694031	18750412	-0.0194141763644416	0.000315460050927176	Hypomethylated	-0.169742017582413	0.485281892644436	-0.0667313541577125	4
Sertm1	chr3	54897067	54915886	-0.0277668107227599	0.000316372230547917	Hypomethylated	0.0945034545777105	0.653498404921404	0.21052460011156	6
Fam228a	chr12	4713669	4738429	-0.0262454057094588	0.00031673566326687	Hypomethylated	-0.00767161768554793	0.973132698996274	-0.00767161768554793	1
Rc3h1	chr1	160906417	160974977	0.0207758670587248	0.000320048681182351	Hypermethylated	0.00120720884414271	0.997074550980907	-0.0233112332194554	3
Calr	chr8	84841849	84846933	0.0599354258926959	0.000320422684985786	Hypermethylated	-0.0312299990525241	0.853580279726297	-0.0312299990525241	1
Efna4	chr3	89333389	89338027	-0.0636764506273514	0.000320921511451423	Hypomethylated	0.00515403857323926	0.984064667767131	-0.00281923879877289	3
Stk17b	chr1	53755505	53785223	-0.0254667118361984	0.000325383826910246	Hypomethylated	-0.0890650491683657	0.692586187048069	-0.0890650491683657	1
Ints11	chr4	155869545	155889102	0.0277022541595822	0.000325383826910246	Hypermethylated	-0.143791705102754	0.56958727809502	0.017702636265953	3
Zfp788	chr7	41633202	41651529	0.0355182368142462	0.000325383826910246	Hypermethylated	-0.08487464227532	0.610281967679837	-0.0359589419703565	2
Marchf6	chr15	31455890	31531052	0.018826840237006	0.000325880311777649	Hypermethylated	-0.0547707609866371	0.793004004681348	-0.0312382026472914	4
Ncan	chr8	70093084	70120872	-0.0273044477756691	0.00032689249865849	Hypomethylated	-0.00490202618711516	0.985316998497668	-0.0240966929144746	3
Glul	chr1	153899943	153909722	-0.0340504535906669	0.000328179720103628	Hypomethylated	0.00367767144970736	0.989750826922319	0.00498502849371263	12
Dennd5b	chr6	148988070	149101679	0.0162882243725766	0.000328494973640446	Hypermethylated	-0.0208616541378588	0.922109169427774	-0.0208616541378588	1
Gpr183	chr14	121952550	121965194	0.034552999498814	0.000328494973640446	Hypermethylated	-0.0439298011334196	1	-0.135402501358794	4
L2hgdh	chr12	69690432	69724872	0.0156152842651468	0.000328791644577747	Hypermethylated	0.0304411896850489	0.858173654668128	0.0102734723140978	2
Spout1	chr2	30173452	30178458	0.0600197349026569	0.000330934336372411	Hypermethylated	-0.0269142609912623	0.937127480678905	-0.0811770623093075	4
Wdr43	chr17	71615894	71659030	0.0197954211248693	0.000330934336372411	Hypermethylated	-0.217838406485237	0.380152707007261	-0.0781835137321305	3
Pou2f3	chr9	43123938	43210368	-0.0143646210765512	0.000331934987159694	Hypomethylated	-0.0793556081237692	0.697180897955655	-0.0278544517032554	14
Tsga10	chr1	37754775	37866428	0.013622970833825	0.000333369547302833	Hypermethylated	-0.0529040998606211	0.757176390048941	-0.0529040998606211	1
Pdgfd	chr9	6168583	6378849	-0.0105089429677433	0.000333597069611255	Hypomethylated	-0.0196774764759992	1	-0.000475031670386019	5
Tmem183a	chr1	134346096	134361978	0.0351455874576879	0.000333787207221605	Hypermethylated	-0.0478286611125807	0.838120808453549	-0.0181916252647224	3
Naa30	chr14	49172225	49191030	0.0403244931336884	0.000335585818108125	Hypermethylated	-0.0294741002770313	1	-0.0149725756127886	4
Spry4	chr18	38586246	38601414	0.0330233602326708	0.000335588189870547	Hypermethylated	-0.0347080696670938	0.87291852136271	-0.0338511120528924	17
Ppp1r16a	chr15	76671614	76694918	0.0247586688417465	0.000336544565649062	Hypermethylated	-0.0445414100792225	0.828222793607639	-0.0374890451800209	4
Adi1	chr12	28675230	28682174	0.051582674082686	0.000340129628163381	Hypermethylated	-0.0213654180705362	0.923768407678475	-0.0044723084316528	2
Rhoh	chr5	65861212	65896699	-0.0186367480816695	0.000341784962962337	Hypomethylated	-0.141025928996512	1	-0.0279382518983849	5
Wdr82	chr9	106170927	106191138	0.0319958270934891	0.000342883437063529	Hypermethylated	-0.0289445831633394	0.895390747541881	-0.0289445831633394	1
Cox6a1	chr5	115345641	115348980	0.0615006510897748	0.000343481895175548	Hypermethylated	0.000110913124839553	0.999861681117127	0.000110913124839553	1
Proser1	chr3	53463665	53481754	0.0278569609864838	0.000347453212706999	Hypermethylated	0.0235815978249261	0.927603563521073	-0.0309630473790112	2
Spata32	chr11	103208126	103218431	-0.0405928743812355	0.000350386281271061	Hypomethylated	-0.0491317094204234	0.826631493842757	-0.0491317094204234	1
Rnf111	chr9	70425423	70503724	0.0173705295388815	0.000350709219511741	Hypermethylated	-0.16115594449413	1	-0.0695618421996703	3
St6galnac3	chr3	153198265	153725173	0.00539569092099434	0.000352354366510096	Hypermethylated	-0.0938733922426061	0.647599763199588	0.0253735807793548	95
Wfdc15b	chr2	164214453	164221659	-0.0387840701709813	0.00035237965345112	Hypomethylated	-0.0422473331579053	1	-0.0422473331579053	1
Cnnm3	chr1	36511866	36528236	0.0315135682561538	0.000353128738624731	Hypermethylated	0.0202178588082256	0.920783261206787	-0.0174831501022211	6
Exoc3l4	chr12	111417016	111431677	-0.0465471542271604	0.00035521091104782	Hypomethylated	-0.0258737407759063	0.921113815458326	0.0155188463784549	4
Nit1	chr1	171338007	171345645	0.040044179539604	0.000355698456813053	Hypermethylated	-0.0572673954116923	0.798229306012559	-0.0277972076986467	2
Mpi	chr9	57544255	57552762	0.0454651197863863	0.000356818188464105	Hypermethylated	-0.0463021902406403	0.81680055033678	-0.0463021902406403	1
Efnb1	chrX	99136129	99148990	0.0706956160810526	0.000357626678213019	Hypermethylated	-0.130357926263362	0.662795227910088	-0.0771628660770103	30
Erich1	chr8	14027560	14090300	0.0120991413093534	0.000358356609955194	Hypermethylated	0.0774085238715194	0.690783800578423	-0.0244724284225984	5
Cdk9	chr2	32705783	32713075	0.0389511011625597	0.000359419570742021	Hypermethylated	-0.12798208309248	0.571383900145754	-0.0354347249722342	4
Soat1	chr1	156424524	156474330	-0.0151456958456307	0.000359885634522338	Hypomethylated	-0.221520652154947	0.388923929791086	-0.069444114422113	4
Stx5a	chr19	8741412	8756068	0.0402703838909297	0.000360006206261543	Hypermethylated	-0.00549034691389337	0.980537491269463	-0.00549034691389337	1
Hmgn1	chr16	96120617	96127728	0.0458547324211086	0.000364065477491862	Hypermethylated	-0.394303937808638	0.177555901617536	-0.394303937808638	1
Sf3b6	chr12	4817543	4827658	0.0458508335911162	0.000364672033989813	Hypermethylated	-0.00337697297305512	0.98886777091381	-0.00928131712057741	2
Mkrn2	chr6	115601901	115622623	0.035028257768759	0.000364792321286957	Hypermethylated	-0.525080405905129	0.115836989721338	-0.0672747525793655	4
Ctdsp1	chr1	74391508	74397284	0.0729631897765461	0.000365052398709927	Hypermethylated	-0.130492328064718	0.585150289761212	-0.130492328064718	1
Rnf10	chr5	115241411	115272897	0.0260718701340932	0.000365734919318216	Hypermethylated	-0.0496809137647723	1	-0.129457215253143	5
Khdc4	chr3	88685802	88712923	0.0297484377657863	0.000366778111908984	Hypermethylated	-0.0300324298703438	0.856449565709971	-0.0300324298703438	1
C130050O18Rik	chr5	139405279	139415622	0.0524304454204572	0.000367409568785213	Hypermethylated	-0.0978263922224376	0.684011506849039	-0.0913688414731703	6
Igf2bp1	chr11	95957162	96005939	-0.0173847597030163	0.000367560177760476	Hypomethylated	-0.120198715225411	0.599273307644071	-0.0199430319781235	8
Dipk1c	chr18	84719235	84740435	-0.0315956525469808	0.00036925487966936	Hypomethylated	-0.0245194497523233	1	-0.0100565381392436	3
Mtch2	chr2	90847154	90866809	0.0455005513980311	0.000369480920325785	Hypermethylated	-0.191943923558251	0.39651930354003	-0.0688957747669343	3
Adipor2	chr6	119353149	119417703	0.0174169155784023	0.000370158003159786	Hypermethylated	-0.0524349541103568	0.819289364790431	-0.0872621042221089	2
Slitrk2	chrX	66649317	66661392	0.0655667797280158	0.000370253287993797	Hypermethylated	-0.039084106996277	0.865736960492303	0.541205882153233	9
Rhoq	chr17	86963081	87000068	-0.0190087207225249	0.000371570917748561	Hypomethylated	-0.0470624377843051	1	0.00728369131359026	12
Ctr9	chr7	111028950	111056376	0.0192559397439066	0.000371703268779322	Hypermethylated	-0.00428847192409655	0.98505120361123	0.0297893573530089	4
Clmn	chr12	104763116	104865075	-0.0122424690385837	0.000374808319178214	Hypomethylated	-0.0649095373646127	0.728258538082202	-0.0854524803655356	49
Bbs7	chr3	36573141	36613476	0.0181508604296148	0.000377703835474316	Hypermethylated	-0.0311825739618735	0.873923621035872	0.0201568295649434	2
Gstz1	chr12	87147164	87164722	0.0239175044058002	0.000377944865587051	Hypermethylated	-0.0161074528245156	0.921499203188506	-0.00586611856613689	6
Tacc2	chr7	130577437	130764784	0.0105796476013517	0.00037824552450339	Hypermethylated	-0.0347245994872347	0.856734902195649	-0.0186167013482823	36
Mettl5	chr2	69871197	69885614	0.039653686573261	0.000379190197646672	Hypermethylated	-0.0118961217319014	0.960151308608433	-0.0118961217319014	1
Sez6l	chr5	112419150	112577184	0.012208545698007	0.00038070975033081	Hypermethylated	-0.0261370042343512	0.905091313549856	-0.0849903286514705	29
Naxd	chr8	11497505	11514959	0.0280148434929071	0.000383844671320436	Hypermethylated	-0.00683668779349827	0.974904765215992	0.0152559283854987	4
Dip2b	chr15	100038663	100219472	0.0110440220610059	0.000383867547840227	Hypermethylated	0.0070251832572287	0.97726293744037	-0.0872317895983705	25
Cables2	chr2	180258539	180273495	0.0441689451715893	0.000386317124351923	Hypermethylated	-0.0181547140910699	0.906698521332978	0.034120012145953	4
Kcnn2	chr18	45268859	45686023	-0.00742777687785212	0.000386616740109331	Hypomethylated	-0.0138609759579619	0.944432161393472	0.103660845348854	37
Dqx1	chr6	83057843	83067317	0.0517634469823103	0.000388018092644082	Hypermethylated	0.0126446021938277	0.96379982405148	-0.0315708898336783	3
Zxdc	chr6	90369491	90403489	0.0283982710373951	0.000388907877357556	Hypermethylated	-0.00849845796988493	0.979342945465254	0.00641263254484178	9
Tnn	chr1	160085028	160153579	0.0159459447355793	0.000389364117009129	Hypermethylated	0.0634848750853069	0.780999586974737	0.072935163852324	14
Ube2l3	chr16	17152012	17202648	0.0249385304665969	0.000389383463279474	Hypermethylated	0.142194294782739	0.558631197690494	0.142194294782739	1
Ebf3	chr7	137193672	137314444	0.0103629110747803	0.000389480507609927	Hypermethylated	0.151760384531352	0.47593837510043	0.0722383392909592	27
Epm2a	chr10	11343403	11459643	0.0139894884386804	0.000389480507609927	Hypermethylated	0.0370682139192979	0.88699912452397	-0.030178963028417	7
Nkd1	chr8	88521353	88594883	-0.019216200490541	0.000389541985876768	Hypomethylated	-0.0499685405009105	0.79589756234866	-0.065718169802316	40
Cd3e	chr9	44998739	45009626	-0.0356694897053209	0.000395375065379	Hypomethylated	0.0208907805952154	0.924235397183652	-0.0107551691657587	2
Tssk2	chr16	17898636	17900023	0.0458725938388564	0.000395857992593206	Hypermethylated	-0.0621105665217152	0.775809790956794	-0.0621105665217152	1
Prr7	chr13	55464266	55473153	-0.055044404933437	0.000396936028145869	Hypomethylated	0.00740733121625823	0.979573254623616	-0.0962166526677279	2
Pygb	chr2	150786734	150831757	0.0196474689061777	0.00039987567068679	Hypermethylated	0.0796972415940667	0.659131217892802	-0.0375321737977726	11
Lin9	chr1	180641149	180690693	0.0164398549554925	0.000401524057947537	Hypermethylated	-0.0691054240067161	0.696087635104046	-0.0576805303330555	3
Ifi203	chr1	173920406	173942671	0.0288953717110512	0.000401643402645497	Hypermethylated	0.0456036110158351	0.850265882893135	-0.00837392267498929	3
Gdf15	chr8	70629392	70632455	-0.0657520525473501	0.000401643402645497	Hypomethylated	-0.0750468100423654	0.721612159186597	-0.0828493239071965	3
Acsl3	chr1	78657824	78707742	0.0197007134405573	0.000402666160598364	Hypermethylated	0.00297086216008498	0.988623794066758	0.0135038971548139	9
