gene	chr	start	end	chromatin_state	ratio_ctrl_bap1	ratio_mut_bap1	delta_ratio_bap1	relative_delta_bap1	ratio_wt_tet	ratio_ko_tet	delta_ratio_tet	relative_delta_tet
Foxk2	chr11	121259989	121309895	Unmarked	0.21898393378331	0.203220001542569	-0.0157639322407405	-0.0719867068254391	0	0	0	0
Heatr9	chr11	83511735	83522174	Unmarked	0.0729910453192143	0.0572335115862687	-0.0157575337329456	-0.215883108181731	0.246411	0	-0.246411	-1
Traf4	chr11	78158498	78165588	Unmarked	0.228581358484	0.212827973563924	-0.0157533849200767	-0.0689180649925107	0.446117	0	-0.446117	-1
4930563E22Rik	chr11	72215137	72218443	Unmarked	0.351414481977299	0.335663613614285	-0.0157508683630134	-0.044821341096668	0	0	0	0
BC029722	chr2	155817729	155819425	Unmarked	0.67859889087651	0.662849126978068	-0.0157497638984416	-0.0232092390809812	0	0	0	0
Elf1	chr14	79481193	79582493	Active_Promoter	0.134766151260691	0.119018948491322	-0.0157472027693695	-0.116848352661702	0.274064	0	-0.274064	-1
Plod2	chr9	92542222	92608427	Repressed_Promoter	0.149713333334429	0.13396849246469	-0.0157448408697391	-0.10516659083776	0.330215	0	-0.330215	-1
Zwint	chr10	72654844	72674963	Active_Promoter	0.194545918908176	0.178805063045974	-0.0157408558622024	-0.0809107482209994	0.42023	0	-0.42023	-1
Sp9	chr2	73271924	73284705	Repressed_Promoter	0.184291661771014	0.168552605002389	-0.0157390567686257	-0.0854029781780458	0	0	0	0
Prkx	chrX	77761410	77796277	Active_Promoter	0.133877174881956	0.118145177348757	-0.0157319975331988	-0.11751067758242	0	0	0	0
Slc30a6	chr17	74395607	74424220	Unmarked	0.0827488287668459	0.0670227144327878	-0.0157261143340582	-0.190046367645496	0.240798	0	-0.240798	-1
Deaf1	chr7	141297179	141327689	Unmarked	0.194126751094377	0.178403998714855	-0.0157227523795221	-0.0809921986067665	0.359567	0	-0.359567	-1
Scyl3	chr1	163929099	163955125	Active_Promoter	0.116938567392374	0.101219244667323	-0.0157193227250511	-0.134423766902383	0.326612	0	-0.326612	-1
Exoc6	chr19	37520878	37684058	Repressed_Promoter	0.103942665021173	0.0882305805738743	-0.0157120844472986	-0.151161069846517	0.300538	0	-0.300538	-1
Dis3	chr14	99075205	99099769	Active_Promoter	0.0877541214830084	0.0720571352677685	-0.01569698621524	-0.178874632324584	0.294118	0	-0.294118	-1
Slc22a14	chr9	119169454	119365552	Unmarked	0.139392379220133	0.123696343615942	-0.0156960356041904	-0.112603254869498	0.291093	0	-0.291093	-1
Ppp3r2	chr4	49678746	49682023	Unmarked	0.09391389436473	0.0782190112054226	-0.0156948831593074	-0.167119926880614	0.166068	0	-0.166068	-1
Cab39l	chr14	59440971	59585763	Active_Promoter	0.0944079224973672	0.0787211284000083	-0.0156867940973589	-0.166159721370803	0.264004	0	-0.264004	-1
P2rx4	chr5	122707543	122729737	Unmarked	0.237576215927624	0.221890762706691	-0.0156854532209335	-0.066022826231528	0.450304	0	-0.450304	-1
Parn	chr16	13537959	13668169	Unmarked	0.105084751280954	0.0894061462068438	-0.0156786050741103	-0.149199621096234	0.277723	0	-0.277723	-1
Entpd6	chr2	150749041	150771674	Active_Promoter	0.146272905560739	0.130603411616274	-0.0156694939444643	-0.107125061093133	0.275392	0	-0.275392	-1
Sri	chr5	8046077	8069378	Active_Promoter	0.26269646314575	0.247033266071212	-0.0156631970745383	-0.059624697215082	0.269905	0	-0.269905	-1
Erlin2	chr8	27023260	27040327	Unmarked	0.0845593516728863	0.0688976464575966	-0.0156617052152897	-0.185215530931176	0.27927	0	-0.27927	-1
Rpl10-ps3	chr9	50344200	50344967	Unmarked	0.030971722895309	0.0153126916758942	-0.0156590312194148	-0.505591221784647	0.138448	0.071429	-0.067019	-0.484073442736623
Ush1g	chr11	115315191	115322040	Repressed_Promoter	0.174300901072788	0.158643650969908	-0.0156572501028796	-0.0898288534741489	0.359216	0.435544	0.076329	0.212487751102401
Trmt10b	chr4	45297126	45316130	Unmarked	0.108094856077317	0.0924393624452103	-0.0156554936321062	-0.144831069675585	0.204643	0	-0.204643	-1
Nacad	chr11	6597822	6606052	Active_Promoter	0.387745532805532	0.372096366327421	-0.0156491664781103	-0.0403593727176708	0.530162	0	-0.530162	-1
Krit1	chr5	3803183	3845563	Active_Promoter	0.0975884171263505	0.0819407741038902	-0.0156476430224603	-0.160343240347887	0	0	0	0
Inip	chr4	59769636	59801588	Unmarked	0.160547926443363	0.144900661607196	-0.0156472648361667	-0.0974616439016211	0.313196	0	-0.313196	-1
Olfr823	chr10	130111526	130115382	Unmarked	0.126238841585155	0.11059482062451	-0.0156440209606451	-0.123923990146031	0	0	0	0
Nek3	chr8	22128282	22166434	Unmarked	0.100945205566553	0.0853035191320011	-0.0156416864345522	-0.154952247080617	0.234227	0	-0.234227	-1
Ascc3	chr10	50592668	50851484	Active_Promoter	0.133862005731704	0.118222485690822	-0.0156395200408818	-0.116833151837181	0	0	0	0
Gtf2h2	chr13	100460217	100492578	Unmarked	0.0801603455244688	0.0645218877602784	-0.0156384577641904	-0.19508970004897	0	0	0	0
Pp2d1	chr17	53507459	53539450	Unmarked	0.101370382103161	0.0857365049656101	-0.0156338771375509	-0.154225295527059	0.215245	0	-0.215245	-1
Trappc11	chr8	47490114	47533469	Active_Promoter	0.07997046489735	0.0643406932148588	-0.0156297716824913	-0.195444301875119	0.281361	0	-0.281361	-1
Mrpl28	chr17	26123499	26126612	Unmarked	0.244701581787585	0.229072203585149	-0.0156293782024362	-0.0638711776534546	0.312481	0	-0.312481	-1
Ggt6	chr11	72435525	72438399	Unmarked	0.278913824372309	0.263289246832162	-0.015624577540147	-0.0560193729203271	0.316724	0.207557	-0.109167	-0.344675490332277
Stx4a	chr7	127824293	127849018	Unmarked	0.1744718900315	0.158850595512705	-0.0156212945187947	-0.0895347354578113	0.266437	0	-0.266437	-1
Glt8d1	chr14	31001399	31011990	Active_Promoter	0.125135325623148	0.109520799986316	-0.0156145256368325	-0.12478111643595	0.268362	0	-0.268362	-1
Abca7	chr10	79996493	80015571	Active_Promoter	0.148055169263491	0.132441376559606	-0.0156137927038851	-0.105459287788173	0.28914	0.394588	0.105448	0.364695303313274
Lrrcc1	chr3	14533787	14572657	Active_Promoter	0.0842967797725705	0.068688040659184	-0.0156087391133865	-0.185164120806255	0	0	0	0
Ehbp1	chr11	22005827	22342291	Unmarked	0.156579128002026	0.140971133415776	-0.0156079945862498	-0.0996811949677472	0.330703	0	-0.330703	-1
Fis1	chr5	136953274	136966233	Unmarked	0.319144852376198	0.303547562475445	-0.0155972899007523	-0.0488721337180357	0.395664	0	-0.395664	-1
Gm3727	chr14	7255888	7264713	Unmarked	0.0653769035683315	0.0497943639513681	-0.0155825396169633	-0.238349306352151	0	0	0	0
Fer1l5	chr1	36372290	36422109	Unmarked	0.0976698073649335	0.0820890469369161	-0.0155807604280174	-0.159524840361376	0.240398	0	-0.240398	-1
Rhox2e	chrX	37530451	37541812	Unmarked	0.0274769910408778	0.011897425735513	-0.0155795653053648	-0.56700405376218	0	0	0	0
Tbc1d19	chr5	53809605	53903964	Active_Promoter	0.104743636369215	0.0891740980815982	-0.0155695382876168	-0.148644240617493	0.344655	0	-0.344655	-1
Olfr720	chr14	14171737	14186837	Unmarked	0.0676262495323174	0.0520571002724419	-0.0155691492598755	-0.230223461563328	0	0	0	0
Gdf11	chr10	128882294	128891717	Unmarked	0.169180774836173	0.153618030086931	-0.0155627447492424	-0.0919888489948853	0.449881	0	-0.449881	-1
Plpp1	chr13	112800791	112867893	Active_Promoter	0.169452709460025	0.153892468294459	-0.0155602411655656	-0.0918264524370816	0.386091	0	-0.386091	-1
Rtn2	chr7	19282623	19296159	Unmarked	0.154973583165566	0.139414647535285	-0.0155589356302815	-0.100397340711024	0.358093	0	-0.358093	-1
Impa2	chr18	67289185	67322471	Active_Promoter	0.156643293832456	0.141088541627956	-0.0155547522045009	-0.0993004668373361	0.301277	0	-0.301277	-1
Usp14	chr18	9993065	10045118	Active_Promoter	0.106472808326062	0.0909193953462237	-0.015553412979838	-0.146078733381459	0.270198	0	-0.270198	-1
Pola1	chrX	93304766	93632154	Repressed_Promoter	0.077511436955698	0.0619753651239718	-0.0155360718317262	-0.200435863943613	0	0	0	0
N4bp1	chr8	86808159	86885257	Active_Promoter	0.317750055753283	0.302216944707617	-0.015533111045666	-0.0488846839344906	0.402578	0	-0.402578	-1
Tmem167	chr13	90089122	90143906	Active_Promoter	0.12570428032022	0.110174302944841	-0.0155299773753785	-0.123543743584684	0	0	0	0
Ctso	chr3	81932600	81956724	Unmarked	0.119910601867768	0.104381548272969	-0.0155290535947989	-0.129505259359165	0.311616	0	-0.311616	-1
Gnat1	chr9	107674473	107679711	Repressed_Promoter	0.222401697401474	0.20687345137973	-0.0155282460217436	-0.0698207172120292	0.440381	0	-0.440381	-1
Cyfip1	chr7	55841744	55932601	Active_Promoter	0.135483872543544	0.119961805575422	-0.0155220669681219	-0.114567635813135	0.310031	0	-0.310031	-1
Ttf1	chr2	29060261	29087655	Unmarked	0.0883262895554898	0.0728048461956162	-0.0155214433598736	-0.175728465873374	0.223184	0	-0.223184	-1
Dst	chr1	33908224	34308660	Active_Promoter	0.296496568480978	0.280979433328942	-0.0155171351520361	-0.0523349569660588	0.408721	0	-0.408721	-1
Opa1	chr16	29579333	29654883	Active_Promoter	0.117203636077929	0.101692855001756	-0.0155107810761733	-0.132340442628078	0.294071	0	-0.294071	-1
Eef1aknmt	chr1	162532126	162548550	Active_Promoter	0.100104778417373	0.0845969514299137	-0.0155078269874594	-0.154915951392467	0.258964	0	-0.258964	-1
Nup160	chr2	90677214	90736327	Unmarked	0.0792550089435164	0.0637508451711901	-0.0155041637723263	-0.19562377165809	0.22735	0	-0.22735	-1
Ptdss1	chr13	66932829	66998400	Active_Promoter	0.103299290022181	0.087796995198912	-0.0155022948232692	-0.150071649281815	0.326711	0	-0.326711	-1
Med18	chr4	132458730	132463920	Unmarked	0.116302919636048	0.100809136961615	-0.0154937826744332	-0.133219206559204	0.192728	0	-0.192728	-1
Tsc22d1	chr14	76414960	76507764	Active_Promoter	0.295420981348243	0.279929814378754	-0.0154911669694894	-0.0524375990452363	0.446792	0	-0.446792	-1
Gucy1b1	chr3	82032005	82074688	Active_Promoter	0.190828420511657	0.175341238094436	-0.0154871824172206	-0.0811576303765222	0.331436	0	-0.331436	-1
Hoxd10	chr2	74691923	74695104	Repressed_Promoter	0.0681507485155586	0.0526654121348845	-0.0154853363806741	-0.227221809268006	0	0	0	0
Racgap1	chr15	99620495	99651655	Unmarked	0.143590356947575	0.128105138222903	-0.015485218724672	-0.107843026884637	0.300359	0	-0.300359	-1
Zfp964	chr8	69654478	69666981	Unmarked	0.0830753462261982	0.0675912925398777	-0.0154840536863206	-0.186385665419443	0	0	0	0
4921507P07Rik	chr6	50573301	50596631	Unmarked	0.10509096573471	0.0896123593920675	-0.0154786063426427	-0.147287697229053	0.284995	0	-0.284995	-1
Wfdc21	chr11	83746939	83752641	Repressed_Promoter	0.065615642108456	0.0501417412516154	-0.0154739008568406	-0.235826402967509	0	0	0	0
Cd8a	chr6	71373426	71379172	Unmarked	0.138569672308067	0.123099266104741	-0.0154704062033263	-0.111643521599247	0.312328	0	-0.312328	-1
Rnf222	chr11	68888552	68895776	Unmarked	0.0746291851243322	0.0591605951591889	-0.0154685899651434	-0.20727266336049	0.235416	0	-0.235416	-1
Gm12789	chr4	101986625	101990052	Unmarked	0.0547366296406063	0.0392681305678485	-0.0154684990727578	-0.282598676139214	0	0	0	0
Ezr	chr17	6738040	6782783	Repressed_Promoter	0.17487299595585	0.159408222616042	-0.0154647733398079	-0.0884343134586216	0.32483	0	-0.32483	-1
BC024063	chr10	82083352	82111215	Poised_Enhancer	0.124702161838849	0.109237568263023	-0.0154645935758258	-0.124012233210604	0	0	0	0
Stag2	chrX	42149316	42277184	Active_Promoter	0.252392713256296	0.236928405252483	-0.0154643080038132	-0.0612708180212387	0	0	0	0
Gtf2i	chr5	134237833	134314759	Unmarked	0.224499811061733	0.209036841033934	-0.015462970027799	-0.0688774300284243	0.45817	0	-0.45817	-1
Stx1a	chr5	135023481	135051099	Unmarked	0.139286338825073	0.12382340401756	-0.0154629348075135	-0.111015444428711	0.343224	0	-0.343224	-1
Pald1	chr10	61319655	61383529	Active_Promoter	0.241776691318165	0.226315016488256	-0.0154616748299087	-0.0639502292202435	0.321607	0	-0.321607	-1
Tmem192	chr8	64947184	64969032	Active_Promoter	0.0992036387304553	0.0837450286182348	-0.0154586101122205	-0.155827047374974	0.245763	0	-0.245763	-1
Morn1	chr4	155086576	155145504	Unmarked	0.270851378894207	0.255395626251702	-0.0154557526425044	-0.0570635922386843	0.353482	0	-0.353482	-1
Zfp160	chr17	21008902	21043069	Unmarked	0.0747166769659624	0.0592613494384801	-0.0154553275274823	-0.206852447874831	0.141702	0	-0.141702	-1
Cd70	chr17	57145996	57149776	Unmarked	0.126282651028872	0.110830713984377	-0.0154519370444953	-0.122359935577869	0.295288	0	-0.295288	-1
Col9a1	chr1	24177609	24252683	Unmarked	0.194300599007655	0.178856654496919	-0.0154439445107355	-0.079484801331606	0.323202	0	-0.323202	-1
Zfp933	chr4	147822985	147848365	Unmarked	0.0888565684344877	0.0734237234549306	-0.015432844979557	-0.173682657922305	0.106579	0	-0.106579	-1
Bcas3	chr11	85353166	85826057	Repressed_Promoter	0.144561777728176	0.129131521834994	-0.0154302558931817	-0.106738144312224	0.307123	0	-0.307123	-1
Mkrn2os	chr6	115583543	115592575	Unmarked	0.10136438670152	0.085937351190388	-0.0154270355111324	-0.152193842562864	0.25667	0	-0.25667	-1
Dao	chr5	114003702	114025681	Unmarked	0.126586522411574	0.111163283637285	-0.015423238774289	-0.121839501397653	0.279897	0	-0.279897	-1
Zc3h10	chr10	128541962	128547773	Active_Promoter	0.180152409296185	0.164731925347625	-0.0154204839485603	-0.0855968788250164	0.381181	0	-0.381181	-1
Pdia5	chr16	35397311	35490872	Active_Promoter	0.185396583144195	0.169980476551051	-0.0154161065931445	-0.0831520534612787	0.326269	0	-0.326269	-1
Dcaf12l2	chrX	44365457	44368341	Unmarked	0.204473025654698	0.189058883566689	-0.0154141420880089	-0.075384721474408	0.426894	0.24316	-0.183734	-0.430397241469779
Fbxw5	chr2	25500749	25505470	Unmarked	0.178694655133717	0.163288966215013	-0.015405688918704	-0.0862123654855594	0.270491	0.192759	-0.077731	-0.287370004916984
Slc25a2	chr18	37637377	37638722	Unmarked	0.067324715357018	0.0519194664346543	-0.0154052489223638	-0.228820112207989	0.105316	0	-0.105316	-1
Prkab2	chr3	97658192	97673811	Active_Promoter	0.0905929616660916	0.0751901943559476	-0.015402767310144	-0.170021677477724	0.358778	0	-0.358778	-1
Mtg2	chr2	180070587	180085901	Unmarked	0.152642002964589	0.137239556957268	-0.0154024460073213	-0.100905685906745	0.352969	0	-0.352969	-1
Gins4	chr8	23226615	23237658	Unmarked	0.0664502922817378	0.0510498000653835	-0.0154004922163543	-0.231759585812789	0.143945	0	-0.143945	-1
Arv1	chr8	124722138	124734122	Unmarked	0.109521917271761	0.0941299955121897	-0.0153919217595716	-0.140537365880649	0.292108	0	-0.292108	-1
Olfr1280	chr2	111314016	111326002	Unmarked	0.0407333358713619	0.0253433746033643	-0.0153899612679976	-0.37782226618021	0	0	0	0
Zfp846	chr9	20581290	20605408	Unmarked	0.0994465992218367	0.0840626720249032	-0.0153839271969335	-0.154695357280307	0.231892	0	-0.231892	-1
Atad3a	chr4	155740640	155761092	Unmarked	0.286984903262686	0.27160885331029	-0.0153760499523964	-0.0535779052402705	0.402949	0	-0.402949	-1
Ccnb2	chr9	70407691	70421546	Unmarked	0.0833643173570883	0.0679975763182762	-0.0153667410388122	-0.184332356168518	0.247187	0	-0.247187	-1
Tmed7	chr18	46560234	46597534	Active_Promoter	0.119747049512435	0.10438437503523	-0.0153626744772052	-0.128292718190187	0.265942	0	-0.265942	-1
Vps4a	chr8	107031221	107045754	Active_Promoter	0.214185557379239	0.1988246784245	-0.0153608789547396	-0.0717176225264408	0.406916	0	-0.406916	-1
Nectin4	chr1	171370098	171388597	Unmarked	0.166935931987553	0.15158223599605	-0.0153536959915029	-0.0919735841690913	0.347551	0	-0.347551	-1
Exosc1	chr19	41922291	41933422	Active_Promoter	0.085431832678318	0.070084167177353	-0.0153476655009649	-0.179648089240394	0.221712	0	-0.221712	-1
Mfap3l	chr8	60632826	60676728	Active_Promoter	0.161432067466668	0.146086766327881	-0.0153453011387864	-0.0950573289408862	0	0	0	0
Foxl2	chr9	98955287	98958542	Repressed_Promoter	0.101568598125817	0.08623356026833	-0.0153350378574871	-0.15098207655176	0	0	0	0
Tctex1d2	chr16	32419701	32429098	Unmarked	0.121983390260533	0.106649177802511	-0.0153342124580226	-0.125707380531658	0	0	0	0
Tex43	chr18	56588349	56594781	Unmarked	0.0761193910647002	0.0607863747855523	-0.0153330162791479	-0.20143377481981	0.293715	0	-0.293715	-1
Snn	chr16	11060944	11074984	Active_Promoter	0.335301068393237	0.319970493802428	-0.0153305745908096	-0.0457218184966536	0.4993	0	-0.4993	-1
Hic1	chr11	75164564	75169518	Repressed_Promoter	0.269923372109407	0.254594580790197	-0.01532879131921	-0.0567894184168566	0.494305	0.590439	0.096134	0.19448316322918
Olfr724	chr14	49960022	49963273	Unmarked	0.0467836496015095	0.0314607294714906	-0.0153229201300188	-0.327527250664181	0	0	0	0
Osbpl6	chr2	76406507	76600646	Active_Promoter	0.261016690311603	0.245695681444925	-0.0153210088666788	-0.0586974298401704	0.452642	0	-0.452642	-1
Ftdc2	chr16	58635166	58638738	Unmarked	0.0606520659486023	0.0453372670180835	-0.0153147989305188	-0.252502510689361	0.266813	0	-0.266813	-1
Sec61g	chr11	16500529	16508483	Active_Promoter	0.158286619049688	0.142972419500154	-0.0153141995495338	-0.0967498051413082	0.374046	0	-0.374046	-1
Fmnl2	chr2	52857859	53133803	Active_Promoter	0.283802171022212	0.268491236678452	-0.0153109343437592	-0.0539493207138323	0.483137	0	-0.483137	-1
Hif3a	chr7	17031506	17062426	Unmarked	0.194834519812518	0.179523855444486	-0.0153106643680321	-0.0785829142739438	0.271789	0	-0.271789	-1
Ccr9	chr9	123678438	123784329	Repressed_Promoter	0.0665933976041518	0.0512844876081187	-0.0153089099960331	-0.229886303249358	0	0	0	0
Gm17018	chr19	45560614	45579762	Unmarked	0.140179145971766	0.124875781672491	-0.015303364299275	-0.109170049461974	0.373714	0	-0.373714	-1
Nme6	chr9	109832748	109843115	Unmarked	0.060911272974144	0.0456128111238594	-0.0152984618502846	-0.251159778860287	0.181309	0	-0.181309	-1
Serf1	chr13	100108011	100114570	Active_Promoter	0.121453359702821	0.106156288135905	-0.015297071566917	-0.125950172184176	0.222541	0	-0.222541	-1
Shkbp1	chr7	27342132	27356018	Unmarked	0.128587610985788	0.113293229146394	-0.0152943818393937	-0.118941332855808	0.334511	0	-0.334511	-1
Tnfrsf4	chr4	156013842	156016611	Unmarked	0.149448858947881	0.134163579969802	-0.0152852789780787	-0.10227765595326	0.218593	0	-0.218593	-1
Zfp84	chr7	29768551	29779820	Unmarked	0.141264966283781	0.125985503826769	-0.0152794624570113	-0.108161725153546	0.26839	0	-0.26839	-1
A930017K11Rik	chr17	25946386	25952564	Active_Promoter	0.417166562223428	0.401889874421124	-0.0152766878023035	-0.0366201157659456	0.23178	0	-0.23178	-1
Manba	chr3	135485610	135571403	Active_Promoter	0.158082023284911	0.142809527718763	-0.0152724955661483	-0.0966112101097207	0.30066	0	-0.30066	-1
Ncoa3	chr2	165992635	166073241	Unmarked	0.201871270274918	0.186608918940664	-0.0152623513342539	-0.0756043755679988	0.389491	0	-0.389491	-1
Iqcd	chr5	120589015	120607117	Unmarked	0.233635939702278	0.218378808884731	-0.015257130817547	-0.0653030130423819	0.298906	0	-0.298906	-1
I830077J02Rik	chr3	105924357	105932663	Unmarked	0.0776674904975702	0.062412909859692	-0.0152545806378781	-0.196408826140138	0.276676	0	-0.276676	-1
Lrp4	chr2	91457510	91513778	Bivalent_Promoter	0.207362141344865	0.192112350121276	-0.0152497912235893	-0.0735418294037931	0.279853	0	-0.279853	-1
Rpa1	chr11	75298165	75348323	Unmarked	0.119133847815299	0.103886361849553	-0.0152474859657459	-0.12798617895214	0.296012	0	-0.296012	-1
Atcay	chr10	81204507	81230832	Active_Promoter	0.15275737276845	0.137510010954404	-0.0152473618140459	-0.0998142448885782	0.298125	0	-0.298125	-1
Enox2	chrX	49009706	49288258	Active_Promoter	0.102881339174473	0.0876361787983159	-0.0152451603761575	-0.148181978369311	0	0	0	0
Myo18a	chr11	77763245	77865979	Active_Promoter	0.290714470353342	0.275475868458085	-0.0152386018952569	-0.0524177619254229	0.490427	0	-0.490427	-1
Gm17949	chr17	57011468	57021112	Unmarked	0.138134848578518	0.122903682298047	-0.0152311662804705	-0.110263025132379	0.328572	0	-0.328572	-1
Clnk	chr5	38706461	38876811	Unmarked	0.194889559634489	0.179662335934499	-0.0152272236999904	-0.0781325778997537	0.300545	0	-0.300545	-1
Net1	chr13	3882017	3918219	Active_Promoter	0.0846224424626941	0.0693968207612656	-0.0152256217014285	-0.1799241579223	0.190405	0	-0.190405	-1
Aars2	chr17	45506840	45520842	Unmarked	0.193060582767084	0.177838083784042	-0.0152224989830423	-0.0788483012164494	0.326682	0.336883	0.010201	0.0312260853061999
Abl1	chr2	31688375	31804226	Active_Promoter	0.22035796972707	0.205137365187181	-0.0152206045398895	-0.0690721763262811	0.410703	0	-0.410703	-1
Nipa1	chr7	55977566	56019953	Active_Promoter	0.163652728634165	0.148432860867024	-0.0152198677671401	-0.0930010021474382	0.324716	0	-0.324716	-1
Hps4	chr5	112343082	112378413	Unmarked	0.24407424432324	0.228860134083827	-0.0152141102394132	-0.0623339438440066	0.311299	0	-0.311299	-1
Olfr397	chr11	73960816	73967811	Unmarked	0.026423822338795	0.0112109490609158	-0.0152128732778792	-0.575725687329646	0	0	0	0
Dhx57	chr17	80238308	80290475	Active_Promoter	0.0913171035885795	0.0761046946238064	-0.0152124089647731	-0.166588824732234	0.357482	0	-0.357482	-1
Cdk2ap1	chr5	124345416	124363081	Active_Promoter	0.248448577915109	0.233239058483206	-0.0152095194319034	-0.0612179774162372	0.397521	0	-0.397521	-1
Kidins220	chr12	24974924	25063151	Active_Promoter	0.198928883075361	0.183721998915668	-0.0152068841596924	-0.076443822156944	0.470267	0	-0.470267	-1
Gm43064	chr3	103809572	103838647	Active_Promoter	0.186134041763399	0.170933331472088	-0.0152007102913109	-0.0816653963310645	0.226678	0	-0.226678	-1
Il12rb2	chr6	67291317	67376187	Repressed_Promoter	0.0992889054365914	0.0840905348667951	-0.0151983705697963	-0.15307219374578	0.300044	0	-0.300044	-1
Ddx18	chr1	121553834	121567988	Active_Promoter	0.0803215163532361	0.0651261085818287	-0.0151954077714074	-0.189182282174323	0.20426	0	-0.20426	-1
Csnk1g1	chr9	65908923	66045014	Active_Promoter	0.248204541956402	0.233011727704173	-0.0151928142522294	-0.061210863155349	0	0	0	0
St6galnac2	chr11	116675302	116694867	Repressed_Promoter	0.124374123022148	0.109181546628267	-0.0151925763938809	-0.122152229295924	0.310478	0	-0.310478	-1
Olfr1105	chr2	87031259	87036530	Unmarked	0.0501060434285851	0.0349216326821788	-0.0151844107464063	-0.30304549526143	0	0	0	0
Nhsl1	chr10	18318984	18533891	Unmarked	0.188916580388796	0.17373343213224	-0.0151831482565553	-0.0803695907755049	0.341502	0	-0.341502	-1
Vps37d	chr5	135072899	135078265	Unmarked	0.243284300623732	0.228106263286159	-0.0151780373375728	-0.062388067370806	0.428713	0	-0.428713	-1
Xpnpep1	chr19	52931925	53040213	Unmarked	0.141421011122031	0.126244389571183	-0.0151766215508478	-0.107315182025902	0.3039	0	-0.3039	-1
Gm37240	chr3	84496425	85887517	Unmarked	0.163077779367345	0.14790175426623	-0.0151760251011149	-0.0930600426372606	0.33808	0	-0.33808	-1
Pip4k2a	chr2	18842254	18998125	Active_Promoter	0.191781405690765	0.176606111224111	-0.0151752944666539	-0.0791280802849212	0.317734	0	-0.317734	-1
Atp13a3	chr16	30312422	30405974	Active_Promoter	0.130745066736711	0.11557505428692	-0.0151700124497912	-0.116027417541802	0	0	0	0
Acvr2a	chr2	48814108	48903268	Active_Promoter	0.216761244352775	0.201591330443611	-0.0151699139091641	-0.0699844381981649	0	0	0	0
Wdr83os	chr8	85080739	85082338	Active_Promoter	0.235270109138717	0.220101410060192	-0.0151686990785249	-0.0644735497171947	0.313787	0	-0.313787	-1
Mief2	chr11	60728397	60732950	Active_Promoter	0.190789019101597	0.175631044677598	-0.0151579744239988	-0.079448882830762	0.339387	0	-0.339387	-1
Myo1f	chr17	33555706	33607763	Unmarked	0.0615655783893977	0.0464083814641391	-0.0151571969252585	-0.246195964072494	0.225107	0	-0.225107	-1
Unc119	chr11	78343481	78349163	Unmarked	0.203409569613317	0.188256760202237	-0.0151528094110799	-0.0744940832424231	0.371571	0.466592	0.095021	0.255727707490628
Fermt3	chr19	6998957	7019468	Unmarked	0.154595024650054	0.139445785778283	-0.0151492388717713	-0.0979930557665978	0.281157	0	-0.281157	-1
Phf21a	chr2	92093116	92364665	Active_Promoter	0.22281827651259	0.207670616330638	-0.015147660181952	-0.0679821261479693	0.330191	0	-0.330191	-1
Sycn	chr7	28540884	28542208	Unmarked	0.0476146050899813	0.0324757531669162	-0.0151388519230651	-0.317945552513897	0.131849	0	-0.131849	-1
Eri2	chr7	119768678	119794057	Active_Promoter	0.0786626600411414	0.0635248024716011	-0.0151378575695403	-0.192440194135604	0.234528	0	-0.234528	-1
Gm973	chr1	59516263	59636416	Unmarked	0.206251093710905	0.191114095028967	-0.0151369986819387	-0.0733911195794952	0.27687	0	-0.27687	-1
Mrpl39	chr16	84717575	84735741	Active_Promoter	0.0926718377033404	0.0775351382277358	-0.0151366994756047	-0.163336563196902	0.219384	0	-0.219384	-1
Abi1	chr2	22940072	23040240	Active_Promoter	0.314363963318548	0.299235522104156	-0.0151284412143921	-0.0481239676923856	0	0	0	0
Lum	chr10	97565127	97572702	Unmarked	0.149257980022819	0.134130152937262	-0.0151278270855577	-0.101353556327406	0.34675	0	-0.34675	-1
Ube3b	chr5	114380606	114421168	Active_Promoter	0.119084418431269	0.103957024759109	-0.0151273936721599	-0.127030839730648	0.322108	0.329816	0.007708	0.023929862033852
Sh3bgr	chr16	96200449	96228934	Active_Promoter	0.178378599030475	0.163252748375807	-0.0151258506546681	-0.0847963305961604	0.350146	0	-0.350146	-1
Mapre2	chr18	23752332	23893860	Active_Promoter	0.392699658918987	0.377577665557989	-0.0151219933609972	-0.0385077832830938	0.466064	0	-0.466064	-1
Fastkd3	chr13	68582233	68592337	Active_Promoter	0.117537686839585	0.102417522698135	-0.0151201641414508	-0.128640987822797	0.238303	0	-0.238303	-1
Olfr824	chr10	130123469	130129999	Unmarked	0.0930419080753593	0.0779241775013142	-0.0151177305740451	-0.162483023905749	0	0	0	0
Izumo2	chr7	44708741	44719843	Unmarked	0.0928515319956659	0.0777357353299188	-0.0151157966657471	-0.162795339407568	0.258336	0	-0.258336	-1
Bbs9	chr9	22475714	22888279	Repressed_Promoter	0.125593853199746	0.110481251936678	-0.0151126012630676	-0.120329147311313	0.284791	0	-0.284791	-1
Heatr5b	chr17	78752897	78835363	Active_Promoter	0.0710432690835683	0.055932472081029	-0.0151107970025393	-0.212698503284871	0.247052	0	-0.247052	-1
Fance	chr17	28313518	28326571	Unmarked	0.129491088296476	0.11438189740441	-0.0151091908920656	-0.116681318311824	0.303656	0	-0.303656	-1
