gene	chromatin_state	mc_diff	hmc_diff	delta_ratio	mc_sig	hmc_sig	atac_fold	atac_fdr	atac_concordant	k27ac_fold	k27ac_fdr	k27ac_concordant	k27me3_fold	k27me3_fdr	k27me3_concordant	k119ub_fold	k119ub_fdr	k119ub_concordant	n_concordant	dmr_group
Rassf10	Repressed_Promoter	-0.0358091250136836	-0.0220565974711454	-0.0138450105459205	FALSE	FALSE	0.241772834820868	0.223318609966111	FALSE	0.104816585250759	0.704863046533516	FALSE	0.00488284344985852	0.982652835536607	FALSE	-0.49371233251865	0.00137405366093857	FALSE	0	Non-DMR
Col7a1	Other	-0.00670661516130511	-0.0134785188310038	-0.0138428848511352	FALSE	TRUE	0.144540712325284	0.518794093040384	FALSE	0.0269241537974696	0.902220646876834	FALSE	NA	NA	FALSE	-0.409507988733838	0.0198432704768053	FALSE	0	Non-DMR
Slc25a41	Other	0.0174867125099423	-0.00931735650281702	-0.0138415479113015	FALSE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Zdbf2	Polycomb	0.00578954883571414	-0.0105507039297827	-0.013838762364256	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Cdk15	Other	0.0424149607008043	-0.0056909510785724	-0.0138382368598627	TRUE	TRUE	-0.120704700651538	0.537358829612034	FALSE	-0.964354722633861	5.52306334506908e-07	TRUE	NA	NA	FALSE	1.0904197975072	9.47871585496464e-21	TRUE	2	mC Hyper
Smn1	Other	0.00532906709153569	-0.0124936470028638	-0.0138299500873605	FALSE	TRUE	0.105796226800664	0.572064040071456	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Morn3	Other	0.0085915886161485	-0.0110268608503235	-0.0138298356198593	FALSE	TRUE	0.221621724605595	0.292421940558613	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Fam114a2	Active_Promoter	0.0030828270819292	-0.0126599178988588	-0.0138229806092416	FALSE	TRUE	0.0834703358665979	0.659592934833239	FALSE	NA	NA	FALSE	-0.410845368584	0.033876461054688	FALSE	NA	NA	FALSE	0	Non-DMR
Snapc5	Other	-0.00735631634305584	-0.00979298014171084	-0.0138217737529686	FALSE	FALSE	0.116804946697539	0.51477880659907	FALSE	0.282683869296367	0.142296036255734	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Olfr504	Other	0.00706577844598943	-0.0107735968047088	-0.0138214835716586	FALSE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Trim45	Other	0.0124439207902027	-0.0118647954353079	-0.0138137620235189	TRUE	TRUE	0.0496031019341587	0.792387440750249	FALSE	0.103155689548123	0.547481180687443	FALSE	NA	NA	FALSE	0.467630723580898	0.0117746424637798	TRUE	1	mC Hyper
Gpalpp1	Active_Promoter	0.00492480829224395	-0.0123298343373863	-0.0138133929058575	FALSE	TRUE	0.13704686258707	0.439923998995431	FALSE	0.150618560939669	0.354170607775892	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Hscb	Other	0.0231815813797135	-0.0108126301650784	-0.0138096920968501	TRUE	FALSE	-0.0848482289407884	0.642664631000003	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Pbx2	Active_Promoter	-0.00477060063483936	-0.0122535649336476	-0.013805438087157	FALSE	FALSE	-0.140571256266111	0.533871265152742	FALSE	-0.0539393451001047	0.714395095101588	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Hmg20b	Other	-0.0413099186504587	-0.015735329831307	-0.0138012103929706	TRUE	TRUE	0.0680933671366859	0.718373664371284	FALSE	NA	NA	FALSE	1.12940125753255	0.000188842328182089	TRUE	0.255214146696247	0.18549803926213	FALSE	1	mC Hypo
Lratd1	Bivalent_Promoter	-0.0401921342204165	-0.0297447695656569	-0.0137992384098035	TRUE	TRUE	0.263520239223869	0.111694247021094	FALSE	0.0218014918046755	0.913685610103617	FALSE	NA	NA	FALSE	0.0643910128164048	0.579024394253892	FALSE	0	mC Hypo
Dmd	Other	0.00384555354422533	-0.0119520938449584	-0.0137976170692913	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Rbp7	Other	-0.000493311386322914	-0.014546602308907	-0.0137949195386612	FALSE	FALSE	-1.30298451283301	5.2529086297283e-12	TRUE	-1.58422504973949	5.85403361307263e-20	TRUE	NA	NA	FALSE	NA	NA	FALSE	2	Non-DMR
Cxcl15	Other	-0.0174177442733934	-0.013529504431709	-0.013793715305542	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Wdr76	Other	-0.000445787445603862	-0.0127297823676507	-0.0137926168675975	FALSE	TRUE	0.368617384478595	0.0720862837610854	FALSE	-0.334865897591553	0.12609852758508	FALSE	NA	NA	FALSE	-0.338563404173429	0.0268208954318464	FALSE	0	Non-DMR
Porcn	Active_Promoter	0.0434299026758419	0.00455968611585095	-0.0137890863573895	TRUE	FALSE	0.0700909971401485	0.69786907432936	FALSE	0.0129656096771163	0.935017460572865	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Rsph3a	Active_Promoter	0.0142319440783774	-0.0123718876068564	-0.0137877511768724	TRUE	TRUE	-0.0131671568524442	0.948357870137331	FALSE	0.0136074568092339	0.943568018695037	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Chil5	Other	0.0434771112803811	-0.00792167938640856	-0.0137864264947926	TRUE	FALSE	-0.361842648171074	0.0404724114085364	TRUE	-0.469018134008454	0.0298037131543104	TRUE	NA	NA	FALSE	1.59880633033003	3.98764845762831e-26	TRUE	3	mC Hyper
Glt1d1	Other	-0.000171150257982422	-0.0135945655476521	-0.013784026534061	FALSE	TRUE	0.0341310938830086	0.869628566154732	FALSE	0.0695366565113138	0.72628282177562	FALSE	1.10686834217576	3.4455420192546e-06	TRUE	0.49515583252119	0.0108933294939292	TRUE	2	Non-DMR
Wdr59	Other	0.00497473820688343	-0.0133438601030829	-0.0137826512447254	FALSE	TRUE	0.0381518885624851	0.847606007526187	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Tsga10	Active_Promoter	0.00717255644489811	-0.0122391482425498	-0.0137799378892995	TRUE	TRUE	0.0773858776896225	0.679655925415698	FALSE	-0.223983637307351	0.0816787876230337	FALSE	NA	NA	FALSE	0.502567446989264	0.00765177825125835	TRUE	1	mC Hyper
1810009J06Rik	Other	0.0148566286234688	-0.0122855100772075	-0.0137733458073102	FALSE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Pcdhac2	Active_Promoter	0.00777961774775748	-0.012122156558672	-0.0137569633716267	FALSE	TRUE	0.195095783613476	0.263662780729604	FALSE	0.339979533068516	0.0239008199735756	FALSE	NA	NA	FALSE	0.344555058767996	0.00202690078917355	TRUE	1	Non-DMR
Neb	Other	0.0242941306198329	-0.00896893164555371	-0.0137548431933568	TRUE	TRUE	-0.142281346812462	0.491627999613951	FALSE	0.680090612431788	0.00160233660975986	FALSE	NA	NA	FALSE	0.372072080460534	0.00738229270020807	TRUE	1	mC Hyper
Btnl6	Repressed_Promoter	-0.00635162226371377	-0.0112780827266637	-0.0137452281023444	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Eps8	Active_Promoter	0.0040950179952921	-0.0158983674197132	-0.0137351019264161	TRUE	TRUE	0.141735501368613	0.415572275571418	FALSE	0.154319234390384	0.292756362636142	FALSE	NA	NA	FALSE	0.103149948475043	0.313909343304271	FALSE	0	mC Hyper
Pygo1	Other	0.00533159887856971	-0.0128796505461588	-0.0137341081265798	FALSE	TRUE	0.262378524992829	0.189983445107389	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Lrsam1	Active_Promoter	-0.00280909435771681	-0.0135206969843862	-0.0137333963438865	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
B3gntl1	Other	0.0142273460188937	-0.0118337667033909	-0.0137228273111159	TRUE	TRUE	0.0261749569451292	0.896281074417531	FALSE	-0.0972731988194384	0.590177102846772	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Coro7	Active_Promoter	-0.00650321959823319	-0.0155359665411953	-0.0137201802221292	FALSE	TRUE	0.0990020692418974	0.57235993456885	FALSE	0.0458389930888615	0.805304793380432	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Wdr41	Other	0.00542973039692296	-0.0123143709244359	-0.0137185714815624	FALSE	TRUE	0.0475515936078068	0.795642318045035	FALSE	-0.16107675245178	0.361288566525773	FALSE	-0.00731319445429039	0.975895851481087	FALSE	1.21576110288312	1.82443457400272e-14	TRUE	1	Non-DMR
Zfp974	Other	0.0197954089682464	-0.0103328749099957	-0.0137138024127132	TRUE	TRUE	0.106604066631085	0.616958933464834	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
2610044O15Rik8	Active_Promoter	0.0216421020581625	-0.00957691106777186	-0.013705630773247	TRUE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Zfp119a	Other	0.020963262890781	-0.0110063722564652	-0.0136981560208028	TRUE	FALSE	0.0955289686792691	0.581457503115785	FALSE	0.186786493827214	0.22088998721813	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Ppip5k2	Active_Promoter	0.0117799028125187	-0.0119543218930618	-0.0136976794743954	TRUE	TRUE	0.817069677119087	5.78299256810751e-05	FALSE	0.0351471987817347	0.804480624772141	FALSE	-0.353866221810512	0.0982252088261872	FALSE	0.0711814709102299	0.675020127410117	FALSE	0	mC Hyper
Recql	Active_Promoter	0.0103224422980719	-0.0121980219141729	-0.0136948587826416	TRUE	TRUE	0.0844459575734371	0.651990262341002	FALSE	0.254373400589085	0.178607135236763	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Chchd4	Active_Promoter	0.0447880217543674	-0.00605379733446185	-0.0136940130485636	TRUE	FALSE	0.106441137003759	0.551354606412231	FALSE	0.0605309050583731	0.768731126360267	FALSE	NA	NA	FALSE	0.300821553798726	0.27198527621704	FALSE	0	mC Hyper
Mxd3	Other	-0.00396174592115883	-0.013660815615463	-0.0136922276357569	FALSE	FALSE	0.110746203039112	0.601496567375553	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Phka2	Active_Promoter	0.00951896778657391	-0.0121989045607036	-0.0136867517541903	FALSE	TRUE	0.0985112482987981	0.569685357279719	FALSE	-0.0638825483989387	0.709024289221807	FALSE	NA	NA	FALSE	0.0695319640603196	0.718241044622806	FALSE	0	Non-DMR
Zbtb37	Active_Promoter	0.0115779084700774	-0.0120655294845205	-0.0136797720332956	TRUE	TRUE	0.0333491782567655	0.866880646562878	FALSE	-0.0142773647933549	0.920500499238262	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Metap1d	Repressed_Promoter	-0.00564603574319078	-0.0134019804871772	-0.0136750922167525	TRUE	TRUE	-0.0487373878223623	0.779395708772244	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.780824968502069	4.71268316242148e-07	TRUE	1	mC Hypo
H2-D1	Other	-0.0108263206130413	-0.0160173412112452	-0.0136735234358178	FALSE	FALSE	0.187369642044804	0.241110754892172	FALSE	0.336067903926532	0.0684072409460362	FALSE	NA	NA	FALSE	-0.280679856723776	0.195519897611784	FALSE	0	Non-DMR
Cstf2	Other	0.00193175794195366	-0.012397926928506	-0.0136701938773653	FALSE	TRUE	0.1419186926401	0.462895303310607	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Nlrx1	Other	0.000344730220878442	-0.01258852519326	-0.013669379552748	FALSE	TRUE	0.152141787304501	0.393020471602494	FALSE	0.0521562327264767	0.773435575922013	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Olfr1316	Other	-0.0148988981589746	-0.0113583234889569	-0.0136613489449187	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Smim11	Active_Promoter	0.00184315614251584	-0.0116905219156945	-0.0136575827319905	FALSE	TRUE	0.108094615717464	0.557986824012484	FALSE	0.124743965052762	0.41610727719492	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Styx	Active_Promoter	0.0133411455139573	-0.011379312131084	-0.0136482324060509	TRUE	TRUE	0.15838534806966	0.360429504084692	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Ugp2	Active_Promoter	0.00423871534589371	-0.0126765631362322	-0.0136423677588418	FALSE	TRUE	0.12705419905506	0.475351369296956	FALSE	0.0557604963512941	0.731905223478835	FALSE	NA	NA	FALSE	0.515301855067767	2.93531829364392e-07	TRUE	1	Non-DMR
BC017158	Other	0.00400680787812646	-0.0124125076868571	-0.0136390260073197	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Nfkbia	Active_Promoter	0.02686107960457	-0.000894570476967504	-0.0136356555444776	FALSE	FALSE	0.172342224003564	0.228669019007489	FALSE	0.1487153560892	0.376420952211307	FALSE	NA	NA	FALSE	0.763415463414582	1.97589091743837e-14	TRUE	1	Non-DMR
Calhm5	Other	0.00139024967484247	-0.0112956318472344	-0.0136297129865216	FALSE	FALSE	0.126205909361641	0.581826439955997	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.697844696516089	0.000107089017956881	TRUE	1	Non-DMR
Ptk2	Active_Promoter	0.00179068645168723	-0.0140187124642938	-0.0136287834759309	FALSE	TRUE	0.0695589584748961	0.692390886826449	FALSE	0.117386637923052	0.455034513770004	FALSE	-0.412078385427119	0.0506237316120148	FALSE	0.249345754457169	0.0894915584002373	FALSE	0	Non-DMR
Wdsub1	Other	0.0022659114396606	-0.0134501909151998	-0.0136286550620923	FALSE	TRUE	0.217785146215439	0.200909732257915	FALSE	0.124730741088287	0.496788312419778	FALSE	NA	NA	FALSE	-0.501521475458116	7.85830660596214e-05	FALSE	0	Non-DMR
Cfap73	Other	0.00586584889422848	-0.0124948880152539	-0.0136243320302199	FALSE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.446807989872313	0.0878470797076382	FALSE	0	Non-DMR
Oit3	Other	-0.000704830018273928	-0.0137366495340646	-0.0136235020422952	FALSE	TRUE	0.257174468186073	0.232176899286705	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.336195567648149	0.010162892374604	FALSE	0	Non-DMR
Sh2d2a	Other	0.000527579439381087	-0.0115423719228988	-0.0136208322810874	FALSE	TRUE	0.145341294681042	0.537824112415741	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Fasn	Active_Promoter	0.0106894218162285	-0.0117845993501332	-0.0136184142938128	TRUE	TRUE	0.119504163843699	0.507602612619002	FALSE	0.00664364909555865	0.967997924388836	FALSE	NA	NA	FALSE	-0.0704062088067932	0.82319642579533	FALSE	0	mC Hyper
Tigar	Active_Promoter	0.0131843853238718	-0.0112262337908405	-0.0136102747809655	TRUE	TRUE	0.12346678527331	0.477786398925101	FALSE	-0.0392223989144879	0.844094623944681	FALSE	NA	NA	FALSE	0.458613856992807	0.0310270068361611	TRUE	1	mC Hyper
Uevld	Other	0.0032449097675401	-0.0129622130910783	-0.0136033000082756	FALSE	TRUE	0.0314303823735067	0.870906202294261	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Ttc27	Other	0.00196847952780266	-0.0129173884946938	-0.0136014780218928	FALSE	TRUE	0.116513038455845	0.559661641484504	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Pts	Other	0.0120321502756149	-0.0115304832988553	-0.0136007214410993	FALSE	FALSE	0.047991700146373	0.788638453206284	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Zfp605	Other	0.00595329965235081	-0.0130500547663828	-0.0135923247601961	FALSE	TRUE	0.114434243669657	0.515514712003828	FALSE	0.148302517232919	0.362435434292832	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Zfand1	Active_Promoter	0.0194254726835362	-0.0103293640156847	-0.0135837460968564	TRUE	TRUE	0.126876074458467	0.49752666020467	FALSE	-0.0602172047226843	0.717882278475268	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Tsks	Other	-0.0106153097605508	-0.0119636741034494	-0.0135774742004016	FALSE	TRUE	0.0263225556599374	0.909043978616121	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Fam234a	Other	-0.00411486908210978	-0.0132266737810701	-0.0135748957732022	FALSE	TRUE	0.0499338097762546	0.793767168579025	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Zc3hav1l	Other	-0.0155009498174784	-0.0152112544933452	-0.0135742261863275	TRUE	TRUE	0.325375153101361	0.0573686453415339	FALSE	0.240080513621715	0.173978837178473	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Cenpo	Other	0.00783720170620117	-0.012276748187465	-0.013570769010864	TRUE	TRUE	0.0107825576209318	0.961004178650999	FALSE	-0.872100869520055	5.74024194696136e-07	TRUE	NA	NA	FALSE	NA	NA	FALSE	1	mC Hyper
Haus4	Other	-0.00472587222027432	-0.012455056751689	-0.0135649666299633	FALSE	TRUE	0.0655114909199192	0.742391454006127	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.361371840422238	0.0679358315496596	FALSE	0	Non-DMR
Dcbld1	Active_Promoter	0.00291916362694011	-0.013215907044559	-0.0135646477672623	FALSE	TRUE	0.246473406370615	0.147647961858219	FALSE	0.555838047505021	0.00213625441226937	FALSE	NA	NA	FALSE	0.25038530243858	0.0576447428416798	FALSE	0	Non-DMR
Slc46a1	Other	-0.00359415016279363	-0.0143929024831433	-0.0135630033487573	FALSE	FALSE	0.171196522610685	0.3655298302686	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.182100189387117	0.414870940346918	FALSE	0	Non-DMR
Myh9	Active_Promoter	0.0162764540699705	-0.00703490373059007	-0.0135596844857565	TRUE	TRUE	-0.0133850949062917	0.950280268826638	FALSE	0.213942961491888	0.0916238543191974	FALSE	NA	NA	FALSE	-0.168416556261243	0.541171520736324	FALSE	0	mC Hyper
Olfr104-ps	Other	-0.00297058307487641	-0.00939801227155991	-0.0135545709756897	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Psen2	Active_Promoter	0.0161266052015261	-0.0102256217509066	-0.0135543121112308	TRUE	TRUE	0.0318259257359122	0.870667072400334	FALSE	-0.218470581069013	0.0922665650026131	FALSE	NA	NA	FALSE	0.44474448728106	0.0129104206542707	TRUE	1	mC Hyper
Nova1	Active_Promoter	0.0157794484034647	-0.00930803140274697	-0.0135466893540345	TRUE	TRUE	0.141086009732888	0.409523667821306	FALSE	-0.205570459415512	0.254354671155039	FALSE	1.06291335272632	1.26954831665199e-07	TRUE	1.27429507761243	2.30228070926868e-14	TRUE	2	mC Hyper
Lin9	Other	0.0158972992092606	-0.0121289584292856	-0.0135418678386321	TRUE	TRUE	0.235737577137033	0.233757129203389	FALSE	0.132695192511249	0.516884275338938	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Wdr62	Other	0.00321836407308196	-0.0126069350804047	-0.0135349830674824	FALSE	TRUE	0.117064738681769	0.48647186448451	FALSE	0.0376957819771423	0.812170097527866	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Cenpl	Active_Promoter	0.0175352774001152	-0.00781358875746854	-0.0135349802903818	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.98134393128258	5.03358736808246e-09	TRUE	1	mC Hyper
Timp2	Other	0.00988261805046464	-0.0124092712153901	-0.0135339854235089	TRUE	TRUE	0.0705641252282947	0.707565606042536	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.34276170280794	0.0960863453517194	FALSE	0	mC Hyper
Ldlrad2	Other	-0.00361720086541639	-0.0136290319296017	-0.0135302566920375	FALSE	TRUE	0.1873326779086	0.258621049385729	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Selenos	Active_Promoter	0.0123089458675838	-0.0107972081975987	-0.0135285316852652	FALSE	FALSE	0.0568006081399562	0.769402013911065	FALSE	-0.00234882805855695	0.991073552515875	FALSE	NA	NA	FALSE	0.559541950666009	0.00292934317494038	TRUE	1	Non-DMR
Rfc1	Active_Promoter	0.00936569722696301	-0.0125114233253604	-0.0135284066295634	TRUE	TRUE	0.182648960578079	0.283463043964035	FALSE	0.0941890712129713	0.623958748012739	FALSE	NA	NA	FALSE	-0.0943904089788426	0.48761877311133	FALSE	0	mC Hyper
Mbd4	Other	0.00902984861939149	-0.0106259681739995	-0.013526301976651	FALSE	TRUE	0.142784175356899	0.420121024671748	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Lrp2bp	Active_Promoter	0.00154482451191662	-0.0123006702922121	-0.0135250238263436	FALSE	TRUE	0.028656142534212	0.885519595195637	FALSE	0.00425204779207327	0.980644307524975	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Pum3	Other	0.00802614907555366	-0.0123090092301423	-0.0135200109477046	TRUE	TRUE	0.0791398757609228	0.648036454367484	FALSE	0.158723840644287	0.29800520062617	FALSE	0.0683662471001039	0.770133308361633	FALSE	0.529175984716656	2.68191781843765e-06	TRUE	1	mC Hyper
Wdr89	Other	0.00641212138433378	-0.0125611217128523	-0.0135128786338157	FALSE	TRUE	0.0341032465730157	0.858454514486299	FALSE	0.183065287527528	0.202394664260442	FALSE	NA	NA	FALSE	0.267527163256775	0.206610944315136	FALSE	0	Non-DMR
Kcnq2	Active_Promoter	0.00933645501372626	-0.0109663537621327	-0.0135124982720767	TRUE	TRUE	0.204408330299888	0.330672694465139	FALSE	-0.1384023444743	0.335880869813264	FALSE	NA	NA	FALSE	-0.29374688944995	0.0451033094371468	FALSE	0	mC Hyper
Ccdc187	Other	0.00295823233404824	-0.0133154498022076	-0.0135080197019005	FALSE	TRUE	0.0700581922052856	0.72315284661546	FALSE	-1.36633377219536	4.69372322901503e-17	TRUE	NA	NA	FALSE	0.241433477040344	0.241175903754084	FALSE	1	Non-DMR
Mark1	Other	0.00206426322738729	-0.014368546602538	-0.0135072737751944	FALSE	TRUE	0.0944365355314227	0.657328519736021	FALSE	0.15429213591811	0.323046813233897	FALSE	-0.2055573383217	0.284966750451557	FALSE	0.840536908940198	1.77680709670269e-07	TRUE	1	Non-DMR
Trp53i13	Repressed_Promoter	-0.0185427660777425	-0.0163403629444658	-0.0135032672891288	FALSE	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.0981654930012165	0.712060899368104	FALSE	NA	NA	FALSE	0	Non-DMR
Wbp1l	Other	-0.000182467723835678	-0.0149523907623188	-0.0135020021316508	FALSE	TRUE	0.201540713600728	0.220187306697684	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Zfp267	Active_Promoter	0.0128747599230457	-0.0117040600603616	-0.0135014866127054	TRUE	TRUE	0.321295033726289	0.0806596927559465	FALSE	0.200358964432776	0.258086371168396	FALSE	NA	NA	FALSE	0.525293826900934	0.00127407463030425	TRUE	1	mC Hyper
Aptx	Other	0.00827491465238139	-0.0122554134993365	-0.0135004255761211	FALSE	TRUE	0.0697547771688222	0.707032703265222	FALSE	-0.222633782245694	0.169932637269957	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Smc1a	Other	0.012740992363398	-0.0110921502484814	-0.0134995832833934	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Olfr1512	Other	0.0139502628393499	-0.0113153416061265	-0.0134925407742866	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Olfr524	Other	0.0274681954821691	-0.0104770275649868	-0.0134794067626323	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Tacc1	Active_Promoter	0.00132251962609131	-0.0127956981573774	-0.0134750835409101	FALSE	TRUE	0.0190325650451322	0.937412760114917	FALSE	-0.423666067850913	0.0099131991472738	TRUE	NA	NA	FALSE	-0.0857934797960946	0.517327470033613	FALSE	1	Non-DMR
Gm10229	Other	-0.00114515114515112	-0.0131568431568432	-0.0134642847906684	FALSE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Eaf2	Active_Promoter	0.0138191116048123	-0.0106892704174988	-0.0134586256873163	TRUE	TRUE	0.0475227908766005	0.804408764700556	FALSE	-0.15086910509148	0.26480431157732	FALSE	NA	NA	FALSE	0.883316175176472	0.000205561219261765	TRUE	1	mC Hyper
Bsx	Repressed_Promoter	-0.00270256422622187	-0.00119816395066963	-0.0134578270885904	FALSE	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.118023761745487	0.606100102855369	FALSE	-0.583480739838657	3.59089900768964e-05	FALSE	0	Non-DMR
Pla2g4b	Other	-0.00165276512261181	-0.0149388785554775	-0.013454403815012	FALSE	FALSE	-0.462804635612633	0.0635692411489839	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.628027578706796	2.24423080011808e-05	FALSE	0	Non-DMR
Vmn1r34	Other	-0.00212172910154595	-0.0115342744442589	-0.0134536253870208	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Pbrm1	Other	0.011589393542202	-0.0123945658423574	-0.0134505859351074	TRUE	TRUE	0.0599380700125226	0.73318667587123	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Draxin	Repressed_Promoter	-0.0141685037054501	-0.0166337870799859	-0.0134496800677634	TRUE	TRUE	0.148671664613372	0.484515272814125	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.276887303277137	0.16093309046747	FALSE	0	mC Hypo
Stx17	Active_Promoter	0.0011202483610091	-0.0132628902601468	-0.0134486174526225	FALSE	TRUE	0.352391519837479	0.0467745166759294	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Med12	Repressed_Promoter	0.00344508765922624	-0.0125559204490297	-0.0134469149409654	FALSE	TRUE	0.0728362978164288	0.709039724129457	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Tmem39b	Other	0.00914464813508686	-0.0123492447615741	-0.0134456265313687	FALSE	TRUE	0.113532961665145	0.570481562381727	FALSE	-0.0778163311268083	0.654273204892266	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
