anchor_id	anchor_chr	anchor_start	anchor_end	entrez_id	symbol	loop_direction	loop_distance	anchor_type
loop_14263_A2	chr2	13230000	13240000	20163	Rsu1	up_in_mutant	530000	Poised_Enhancer
loop_14177_A2	chr2	129250000	129260000	329513	A730036I17Rik	down_in_mutant	310000	Poised_Enhancer
loop_14177_A2	chr2	129250000	129260000	70466	Ckap2l	down_in_mutant	310000	Poised_Enhancer
loop_14065_A2	chr2	101650000	101660000	68170	Iftap	down_in_mutant	130000	Other
loop_14065_A2	chr2	101650000	101660000	22034	Traf6	down_in_mutant	130000	Other
loop_14068_A2	chr2	166040000	166050000	17979	Ncoa3	up_in_mutant	260000	Poised_Enhancer
loop_14264_A2	chr2	180570000	180580000	18216	Ntsr1	up_in_mutant	1e+05	Other
loop_14264_A2	chr2	180570000	180580000	73247	Mrgbp	up_in_mutant	1e+05	Other
loop_11407_A2	chr2	172995000	173000000	26972	Spo11	up_in_mutant	165000	Active_Promoter
loop_11407_A2	chr2	172995000	173000000	66679	Rae1	up_in_mutant	165000	Active_Promoter
loop_11452_A2	chr2	101825000	101830000	72446	Prr5l	up_in_mutant	120000	Other
loop_14192_A2	chr2	180430000	180440000	723954	Mir133a-2	up_in_mutant	160000	Other
loop_14192_A2	chr2	180430000	180440000	108115	Slco4a1	up_in_mutant	160000	Other
loop_14242_A2	chr2	24560000	24570000	18510	Pax8	up_in_mutant	160000	Other
loop_14204_A2	chr2	163330000	163340000	59091	Jph2	up_in_mutant	230000	Polycomb
loop_14365_A2	chr2	118110000	118120000	21825	Thbs1	up_in_mutant	570000	Repressed_Promoter
loop_14386_A2	chr2	70560000	70570000	14415	Gad1	up_in_mutant	440000	Repressed_Promoter
loop_14386_A2	chr2	70560000	70570000	68986	Gad1os	up_in_mutant	440000	Repressed_Promoter
loop_14386_A2	chr2	70560000	70570000	70231	Gorasp2	up_in_mutant	440000	Repressed_Promoter
loop_11501_A2	chr2	127845000	127850000	74121	Acoxl	down_in_mutant	240000	Other
loop_14298_A2	chr2	24560000	24570000	18510	Pax8	up_in_mutant	270000	Other
loop_11521_A2	chr2	66640000	66645000	20274	Scn9a	up_in_mutant	170000	Other
loop_14376_A2	chr2	10280000	10290000	353282	Sfmbt2	down_in_mutant	1610000	Other
loop_11537_A2	chr2	68755000	68760000	75721	4932414N04Rik	up_in_mutant	195000	Other
loop_11538_A2	chr2	65565000	65570000	20269	Scn3a	up_in_mutant	155000	Repressed_Promoter
loop_11542_A2	chr2	12300000	12305000	338535	E030013I19Rik	up_in_mutant	3e+05	Repressed_Promoter
loop_11542_A2	chr2	12300000	12305000	241226	Itga8	up_in_mutant	3e+05	Repressed_Promoter
loop_14438_A2	chr2	73270000	73280000	381373	Sp9	down_in_mutant	1730000	Repressed_Promoter
loop_14438_A2	chr2	73270000	73280000	74616	Scrn3	down_in_mutant	1730000	Repressed_Promoter
loop_14474_A2	chr2	85560000	85570000	228151	Fads2b	up_in_mutant	320000	Other
loop_14474_A2	chr2	85560000	85570000	258429	Or5g27	up_in_mutant	320000	Other
loop_11566_A2	chr2	65120000	65125000	50915	Grb14	up_in_mutant	155000	Polycomb
loop_11572_A2	chr2	62455000	62460000	13482	Dpp4	up_in_mutant	110000	Polycomb
loop_11572_A2	chr2	62455000	62460000	14526	Gcg	up_in_mutant	110000	Polycomb
loop_14629_A2	chrX	103110000	103120000	17954	Nap1l2	up_in_mutant	160000	Other
loop_14656_A2	chrX	143440000	143450000	83453	Chrdl1	up_in_mutant	350000	Polycomb
loop_14656_A2	chrX	143440000	143450000	18481	Pak3	up_in_mutant	350000	Polycomb
loop_14641_A2	chrX	143990000	144000000	13193	Dcx	up_in_mutant	260000	Other
loop_11732_A2	chr3	137415000	137420000	59308	Emcn	down_in_mutant	50000	Active_Enhancer
loop_11741_A2	chr3	122245000	122250000	14630	Gclm	down_in_mutant	40000	Active_Promoter
loop_11741_A2	chr3	122245000	122250000	99480	Dnttip2	down_in_mutant	40000	Active_Promoter
loop_11757_A2	chr3	93490000	93495000	71325	Tchhl1	up_in_mutant	130000	Other
loop_11757_A2	chr3	93490000	93495000	20195	S100a11	up_in_mutant	130000	Other
loop_11885_A2	chr3	105165000	105170000	75269	4930564D02Rik	up_in_mutant	90000	Poised_Enhancer
loop_11917_A2	chr3	89855000	89860000	214547	She	up_in_mutant	70000	Other
loop_11917_A2	chr3	89855000	89860000	16194	Il6ra	up_in_mutant	70000	Other
loop_11920_A2	chr3	65525000	65530000	99929	Tiparp	down_in_mutant	85000	Active_Promoter
loop_11920_A2	chr3	65525000	65530000	71004	4931440P22Rik	down_in_mutant	85000	Active_Promoter
loop_15086_A2	chr3	102240000	102250000	229658	Vangl1	up_in_mutant	160000	Other
loop_15086_A2	chr3	102240000	102250000	319951	A230001M10Rik	up_in_mutant	160000	Other
loop_14960_A2	chr3	89680000	89690000	56417	Adar	up_in_mutant	170000	Polycomb
loop_15144_A2	chr3	146170000	146180000	68279	Mcoln2	up_in_mutant	120000	Poised_Enhancer
loop_15144_A2	chr3	146170000	146180000	65086	Lpar3	up_in_mutant	120000	Poised_Enhancer
loop_11986_A2	chr3	130075000	130080000	99683	Sec24b	up_in_mutant	160000	Other
loop_11986_A2	chr3	130075000	130080000	77018	Col25a1	up_in_mutant	160000	Other
loop_15027_A2	chr3	124270000	124280000	229801	Tram1l1	down_in_mutant	3e+05	Active_Enhancer
loop_12019_A2	chr3	51350000	51355000	69257	Elf2	down_in_mutant	120000	Other
loop_12019_A2	chr3	51350000	51355000	67749	Mgarp	down_in_mutant	120000	Other
loop_12035_A2	chr3	135580000	135585000	110173	Manba	up_in_mutant	180000	Poised_Enhancer
loop_12039_A2	chr3	85920000	85925000	320302	Glt28d2	down_in_mutant	1e+06	Poised_Enhancer
loop_12039_A2	chr3	85920000	85925000	27059	Sh3d19	down_in_mutant	1e+06	Poised_Enhancer
loop_12073_A2	chr3	135580000	135585000	110173	Manba	up_in_mutant	3e+05	Poised_Enhancer
loop_15314_A2	chr3	60110000	60120000	84112	Sucnr1	up_in_mutant	790000	Other
loop_12147_A2	chr4	98635000	98640000	381591	L1td1	down_in_mutant	90000	Active_Enhancer
loop_15419_A2	chr4	6510000	6520000	18201	Nsmaf	down_in_mutant	290000	Poised_Enhancer
loop_12190_A2	chr4	82585000	82590000	102635783	Gm11266	down_in_mutant	45000	Active_Enhancer
loop_15574_A2	chr4	135660000	135670000	73937	1700029M20Rik	up_in_mutant	150000	Other
loop_15574_A2	chr4	135660000	135670000	242700	Ifnlr1	up_in_mutant	150000	Other
loop_12256_A2	chr4	118290000	118295000	102466820	Mir7226	up_in_mutant	75000	Other
loop_12256_A2	chr4	118290000	118295000	19268	Ptprf	up_in_mutant	75000	Other
loop_12261_A2	chr4	46600000	46605000	74735	Trim14	down_in_mutant	50000	Active_Promoter
loop_12261_A2	chr4	46600000	46605000	107684	Coro2a	down_in_mutant	50000	Active_Promoter
loop_12268_A2	chr4	3675000	3680000	17096	Lyn	down_in_mutant	60000	Active_Promoter
loop_12283_A2	chr4	125960000	125965000	72395	2610028E06Rik	down_in_mutant	8e+05	Other
loop_12283_A2	chr4	125960000	125965000	12986	Csf3r	down_in_mutant	8e+05	Other
loop_12294_A2	chr4	152435000	152440000	269610	Chd5	up_in_mutant	110000	Poised_Enhancer
loop_12294_A2	chr4	152435000	152440000	260305	Nphp4	up_in_mutant	110000	Poised_Enhancer
loop_15592_A2	chr4	139850000	139860000	18509	Pax7	up_in_mutant	170000	Polycomb
loop_15592_A2	chr4	139850000	139860000	71235	4933427I22Rik	up_in_mutant	170000	Polycomb
loop_15642_A2	chr4	135310000	135320000	29876	Clic4	up_in_mutant	90000	Other
loop_15642_A2	chr4	135310000	135320000	51796	Srrm1	up_in_mutant	90000	Other
loop_7605_A2	chr4	107650000	107675000	56296	Dmrtb1	up_in_mutant	225000	Polycomb
loop_12370_A2	chr4	115950000	115955000	140477	Dmbx1	up_in_mutant	50000	Polycomb
loop_12370_A2	chr4	115950000	115955000	14073	Faah	up_in_mutant	50000	Polycomb
loop_15564_A2	chr4	33890000	33900000	12801	Cnr1	down_in_mutant	370000	Active_Enhancer
loop_12400_A2	chr4	26400000	26405000	242362	Manea	down_in_mutant	55000	Active_Enhancer
loop_15809_A2	chr4	136160000	136170000	15903	Id3	up_in_mutant	90000	Other
loop_15809_A2	chr4	136160000	136170000	242705	E2f2	up_in_mutant	90000	Other
loop_12519_A2	chr4	47035000	47040000	242425	Gabbr2	up_in_mutant	425000	Poised_Enhancer
loop_12519_A2	chr4	47035000	47040000	75691	Anks6	up_in_mutant	425000	Poised_Enhancer
loop_15870_A2	chr4	82060000	82070000	545641	Gm5860	down_in_mutant	5e+05	Other
loop_15870_A2	chr4	82060000	82070000	102635575	Gm11264	down_in_mutant	5e+05	Other
loop_12544_A2	chr4	140900000	140905000	75128	4930515B02Rik	up_in_mutant	80000	Repressed_Promoter
loop_12544_A2	chr4	140900000	140905000	18600	Padi2	up_in_mutant	80000	Repressed_Promoter
loop_15740_A2	chr4	124670000	124680000	18991	Pou3f1	up_in_mutant	450000	Active_Enhancer
loop_15740_A2	chr4	124670000	124680000	67205	Utp11	up_in_mutant	450000	Active_Enhancer
loop_19947_A2	chr4	47350000	47360000	21812	Tgfbr1	up_in_mutant	1e+05	Repressed_Promoter
loop_15879_A2	chr4	45270000	45280000	78508	Frmpd1os	up_in_mutant	170000	Other
loop_15879_A2	chr4	45270000	45280000	69934	Trmt10b	up_in_mutant	170000	Other
loop_15919_A2	chr4	118290000	118300000	102466820	Mir7226	down_in_mutant	460000	Other
loop_15919_A2	chr4	118290000	118300000	19268	Ptprf	down_in_mutant	460000	Other
loop_15919_A2	chr4	118290000	118300000	68180	Hyi	down_in_mutant	460000	Other
loop_15878_A2	chr4	47390000	47400000	21812	Tgfbr1	up_in_mutant	150000	Other
loop_15878_A2	chr4	47390000	47400000	56737	Alg2	up_in_mutant	150000	Other
loop_15939_A2	chr4	123080000	123090000	66966	Trit1	down_in_mutant	280000	Poised_Enhancer
loop_15939_A2	chr4	123080000	123090000	12164	Bmp8b	down_in_mutant	280000	Poised_Enhancer
loop_16171_A2	chr5	90900000	90910000	20310	Cxcl2	down_in_mutant	240000	Repressed_Promoter
loop_16171_A2	chr5	90900000	90910000	665563	Mthfd2l	down_in_mutant	240000	Repressed_Promoter
loop_12735_A2	chr5	115440000	115445000	17690	Msi1	up_in_mutant	85000	Other
loop_12735_A2	chr5	115440000	115445000	18778	Pla2g1b	up_in_mutant	85000	Other
loop_12740_A2	chr5	35970000	35975000	70292	Afap1	up_in_mutant	80000	Poised_Enhancer
loop_12745_A2	chr5	143035000	143040000	14086	Fscn1	up_in_mutant	1e+05	Other
loop_12745_A2	chr5	143035000	143040000	108086	Rnf216	up_in_mutant	1e+05	Other
loop_12758_A2	chr5	86410000	86415000	231382	Tmprss11d	down_in_mutant	220000	Poised_Enhancer
loop_12758_A2	chr5	86410000	86415000	194597	Tmprss11a	down_in_mutant	220000	Poised_Enhancer
loop_12807_A2	chr5	136880000	136885000	140709	Col26a1	up_in_mutant	90000	Repressed_Promoter
loop_12825_A2	chr5	113225000	113230000	333048	Lhfpl7	up_in_mutant	45000	Other
loop_12825_A2	chr5	113225000	113230000	52850	Sgsm1	up_in_mutant	45000	Other
loop_12830_A2	chr5	26875000	26880000	13483	Dpp6	up_in_mutant	595000	Poised_Enhancer
loop_16305_A2	chr5	114300000	114310000	231646	Myo1h	up_in_mutant	60000	Polycomb
loop_16305_A2	chr5	114300000	114310000	330171	Kctd10	up_in_mutant	60000	Polycomb
loop_12925_A2	chr5	73380000	73385000	433904	Ociad2	up_in_mutant	245000	Other
loop_12925_A2	chr5	73380000	73385000	231293	Cwh43	up_in_mutant	245000	Other
loop_16301_A2	chr5	50210000	50220000	73965	4930448I18Rik	up_in_mutant	240000	Other
loop_16301_A2	chr5	50210000	50220000	102465903	Mir8117	up_in_mutant	240000	Other
loop_12974_A2	chr5	134900000	134905000	76629	Tmem270	up_in_mutant	155000	Other
loop_13030_A2	chr5	68110000	68115000	433899	Grxcr1	down_in_mutant	265000	Poised_Enhancer
loop_16482_A2	chr5	64860000	64870000	16599	Klf3	up_in_mutant	480000	Poised_Enhancer
loop_16482_A2	chr5	64860000	64870000	21897	Tlr1	up_in_mutant	480000	Poised_Enhancer
loop_13051_A2	chr5	35040000	35045000	54426	Hgfac	up_in_mutant	125000	Other
loop_13051_A2	chr5	35040000	35045000	231134	Dok7	up_in_mutant	125000	Other
loop_16551_A2	chr5	4750000	4760000	14362	Fzd1	down_in_mutant	270000	Active_Promoter
loop_16261_A2	chr5	113150000	113160000	12962	Crybb3	up_in_mutant	50000	Poised_Enhancer
loop_16261_A2	chr5	113150000	113160000	243219	2900026A02Rik	up_in_mutant	50000	Poised_Enhancer
loop_16574_A2	chr5	77210000	77220000	74318	Hopx	up_in_mutant	130000	Other
loop_16574_A2	chr5	77210000	77220000	69982	Spink2	up_in_mutant	130000	Other
loop_16574_A2	chr5	77210000	77220000	19712	Rest	up_in_mutant	130000	Other
loop_16420_A2	chr5	144730000	144740000	243339	Tmem130	up_in_mutant	270000	Other
loop_16547_A2	chr5	67230000	67240000	67878	Tmem33	up_in_mutant	190000	Polycomb
loop_13108_A2	chr5	41765000	41770000	12020	Nkx3-2	up_in_mutant	715000	Repressed_Promoter
loop_13108_A2	chr5	41765000	41770000	665775	Bod1l	up_in_mutant	715000	Repressed_Promoter
loop_16442_A2	chr5	21640000	21650000	74511	Lrrc17	up_in_mutant	220000	Active_Promoter
loop_16442_A2	chr5	21640000	21650000	320118	Fbxl13	up_in_mutant	220000	Active_Promoter
loop_16442_A2	chr5	21640000	21650000	242864	Napepld	up_in_mutant	220000	Active_Promoter
loop_16520_A2	chr5	35500000	35510000	242939	Cpz	up_in_mutant	120000	Polycomb
loop_16478_A2	chr5	120080000	120090000	74111	Rbm19	up_in_mutant	340000	Polycomb
loop_13141_A2	chr5	33140000	33145000	20537	Slc5a1	up_in_mutant	105000	Other
loop_13141_A2	chr5	33140000	33145000	100689	Spon2	up_in_mutant	105000	Other
loop_13150_A2	chr5	43990000	43995000	14181	Fgfbp1	up_in_mutant	155000	Other
loop_16646_A2	chr5	72500000	72510000	53419	Corin	up_in_mutant	150000	Repressed_Promoter
loop_16646_A2	chr5	72500000	72510000	100978	Nfxl1	up_in_mutant	150000	Repressed_Promoter
loop_13179_A2	chr5	36395000	36400000	102465792	Mir7689	up_in_mutant	365000	Repressed_Promoter
loop_13179_A2	chr5	36395000	36400000	81840	Sorcs2	up_in_mutant	365000	Repressed_Promoter
loop_16693_A2	chr5	76840000	76850000	231326	Aasdh	up_in_mutant	260000	Polycomb
loop_13241_A2	chr6	91275000	91280000	14115	Fbln2	up_in_mutant	110000	Other
loop_16924_A2	chr6	135370000	135380000	13730	Emp1	up_in_mutant	130000	Polycomb
loop_13399_A2	chr6	124735000	124740000	723944	Mir200c	down_in_mutant	95000	Other
loop_13399_A2	chr6	124735000	124740000	15170	Ptpn6	down_in_mutant	95000	Other
loop_16866_A2	chr6	149370000	149380000	67246	Resf1	down_in_mutant	240000	Other
loop_16866_A2	chr6	149370000	149380000	12121	Bicd1	down_in_mutant	240000	Other
loop_13428_A2	chr6	135140000	135145000	93746	Gprc5d	up_in_mutant	55000	Other
loop_13428_A2	chr6	135140000	135145000	100502888	Gm19434	up_in_mutant	55000	Other
loop_13438_A2	chr6	48085000	48090000	72306	Zfp777	down_in_mutant	75000	Other
loop_13438_A2	chr6	48085000	48090000	69228	Zfp746	down_in_mutant	75000	Other
loop_17001_A2	chr6	118370000	118380000	102632423	Gm30498	up_in_mutant	2e+05	Polycomb
loop_17001_A2	chr6	118370000	118380000	213895	Bms1	up_in_mutant	2e+05	Polycomb
loop_16965_A2	chr6	92660000	92670000	243548	Prickle2	up_in_mutant	380000	Polycomb
loop_13457_A2	chr6	125660000	125665000	243634	Ano2	up_in_mutant	40000	Other
loop_16959_A2	chr6	65450000	65460000	243407	Qrfprl	down_in_mutant	330000	Other
loop_16959_A2	chr6	65450000	65460000	414084	Tnip3	down_in_mutant	330000	Other
loop_13466_A2	chr6	24170000	24175000	55961	Slc13a1	down_in_mutant	65000	Other
loop_16932_A2	chr6	91850000	91860000	243547	Grip2	up_in_mutant	80000	Other
loop_16932_A2	chr6	91850000	91860000	232236	Ccdc174	up_in_mutant	80000	Other
loop_13478_A2	chr6	85235000	85240000	13796	Emx1	up_in_mutant	80000	Other
loop_13478_A2	chr6	85235000	85240000	94282	Sfxn5	up_in_mutant	80000	Other
loop_17011_A2	chr6	21210000	21220000	16508	Kcnd2	down_in_mutant	570000	Active_Promoter
loop_17115_A2	chr6	16970000	16980000	21426	Tfec	down_in_mutant	2130000	Other
loop_17115_A2	chr6	16970000	16980000	21753	Tes	down_in_mutant	2130000	Other
loop_16910_A2	chr6	43660000	43670000	29807	Tpk1	down_in_mutant	260000	Other
loop_17068_A2	chr6	52220000	52230000	15399	Hoxa2	down_in_mutant	1020000	Repressed_Promoter
loop_17068_A2	chr6	52220000	52230000	15404	Hoxa7	down_in_mutant	1020000	Repressed_Promoter
loop_17068_A2	chr6	52220000	52230000	723820	Mir196b	down_in_mutant	1020000	Repressed_Promoter
loop_20196_A2	chr6	147110000	147120000	232539	Klhl42	down_in_mutant	110000	Poised_Enhancer
loop_20196_A2	chr6	147110000	147120000	100039641	E330012B07Rik	down_in_mutant	110000	Poised_Enhancer
loop_13533_A2	chr6	117825000	117830000	72263	1700030F04Rik	up_in_mutant	70000	Other
loop_13533_A2	chr6	117825000	117830000	232337	Zfp637	up_in_mutant	70000	Other
loop_13540_A2	chr6	126165000	126170000	18205	Ntf3	down_in_mutant	545000	Repressed_Promoter
loop_17130_A2	chr6	124370000	124380000	72268	1700027F06Rik	up_in_mutant	110000	Other
loop_17130_A2	chr6	124370000	124380000	19305	Pex5	up_in_mutant	110000	Other
loop_17159_A2	chr6	121530000	121540000	243621	Iqsec3	up_in_mutant	2e+05	Polycomb
loop_17159_A2	chr6	121530000	121540000	232345	A2m	up_in_mutant	2e+05	Polycomb
loop_17058_A2	chr6	18810000	18820000	76522	Lsm8	up_in_mutant	410000	Other
loop_20207_A2	chr6	136170000	136180000	14812	Grin2b	up_in_mutant	270000	Repressed_Promoter
loop_17171_A2	chr6	119920000	119930000	19365	Rad52	up_in_mutant	440000	Active_Enhancer
loop_17197_A2	chr6	100640000	100650000	72171	Shq1	up_in_mutant	840000	Poised_Enhancer
loop_17247_A2	chr6	52570000	52580000	74304	1700094M24Rik	up_in_mutant	3e+05	Poised_Enhancer
loop_17247_A2	chr6	52570000	52580000	58875	Hibadh	up_in_mutant	3e+05	Poised_Enhancer
loop_13635_A2	chr6	58765000	58770000	73998	Herc3	up_in_mutant	220000	Other
loop_3979_A2	chr6	52725000	52750000	52440	Tax1bp1	up_in_mutant	475000	Poised_Enhancer
loop_17265_A2	chr6	82110000	82120000	232146	Eva1a	up_in_mutant	130000	Other
loop_13647_A2	chr6	48955000	48960000	69761	Aoc1l2	up_in_mutant	140000	Other
loop_13647_A2	chr6	48955000	48960000	243376	Aoc1l1	up_in_mutant	140000	Other
loop_17288_A2	chr6	17590000	17600000	12343	Capza2	up_in_mutant	230000	Other
loop_17405_A2	chr7	38260000	38270000	72287	Plekhf1	down_in_mutant	80000	Other
loop_17405_A2	chr7	38260000	38270000	66161	Pop4	down_in_mutant	80000	Other
loop_17509_A2	chr7	24880000	24890000	20085	Rps19	down_in_mutant	70000	Other
loop_17509_A2	chr7	24880000	24890000	12518	Cd79a	down_in_mutant	70000	Other
loop_13790_A2	chr7	89415000	89420000	14366	Fzd4	down_in_mutant	330000	Other
loop_13790_A2	chr7	89415000	89420000	101521	AI314278	down_in_mutant	330000	Other
loop_17484_A2	chr7	112170000	112180000	50781	Dkk3	down_in_mutant	90000	Poised_Enhancer
loop_17484_A2	chr7	112170000	112180000	320878	Mical2	down_in_mutant	90000	Poised_Enhancer
loop_13873_A2	chr7	112865000	112870000	78748	Rassf10	up_in_mutant	4e+05	Poised_Enhancer
loop_17603_A2	chr7	144770000	144780000	101772	Ano1	up_in_mutant	190000	Other
loop_17603_A2	chr7	144770000	144780000	14174	Fgf3	up_in_mutant	190000	Other
loop_13952_A2	chr7	63850000	63855000	381994	E030018B13Rik	down_in_mutant	1e+05	Active_Enhancer
loop_13962_A2	chr7	109420000	109425000	74293	1700095J03Rik	down_in_mutant	285000	Other
loop_14011_A2	chr7	83950000	83955000	67943	Mesd	down_in_mutant	145000	Poised_Enhancer
loop_14054_A2	chr7	118295000	118300000	67745	4930583K01Rik	down_in_mutant	170000	Active_Enhancer
loop_14057_A2	chr7	101050000	101055000	18442	P2ry2	up_in_mutant	65000	Other
loop_14057_A2	chr7	101050000	101055000	207278	Fchsd2	up_in_mutant	65000	Other
loop_17661_A2	chr7	144890000	144900000	14175	Fgf4	up_in_mutant	1e+05	Repressed_Promoter
loop_17661_A2	chr7	144890000	144900000	14170	Fgf15	up_in_mutant	1e+05	Repressed_Promoter
loop_17661_A2	chr7	144890000	144900000	72284	LTO1	up_in_mutant	1e+05	Repressed_Promoter
loop_17706_A2	chr7	93090000	93100000	100040298	Gm15501	down_in_mutant	130000	Active_Enhancer
loop_17968_A2	chr7	125630000	125640000	60504	Il21r	up_in_mutant	160000	Polycomb
loop_17968_A2	chr7	125630000	125640000	233863	Gtf3c1	up_in_mutant	160000	Polycomb
loop_17877_A2	chr7	102910000	102920000	259089	Or51s1	up_in_mutant	220000	Other
loop_17877_A2	chr7	102910000	102920000	259093	Or51h5	up_in_mutant	220000	Other
loop_14106_A2	chr7	84690000	84695000	65098	Zfand6	down_in_mutant	85000	Other
loop_14120_A2	chr7	101500000	101505000	387157	Mir139	up_in_mutant	50000	Polycomb
loop_14120_A2	chr7	101500000	101505000	11871	Art2a	up_in_mutant	50000	Polycomb
loop_14127_A2	chr7	49600000	49605000	13172	Dbx1	up_in_mutant	135000	Poised_Enhancer
loop_17831_A2	chr7	118440000	118450000	110058	Syt17	up_in_mutant	130000	Repressed_Promoter
loop_17997_A2	chr7	55710000	55720000	233274	Siglech	down_in_mutant	3680000	Other
loop_17914_A2	chr7	71860000	71870000	78156	4930441H08Rik	up_in_mutant	490000	Other
loop_18035_A2	chr7	121570000	121580000	69407	1700025J12Rik	up_in_mutant	420000	Poised_Enhancer
loop_14373_A2	chr10	64130000	64135000	216028	Lrrtm3	down_in_mutant	45000	Poised_Enhancer
loop_18178_A2	chr10	61050000	61060000	327760	Gm20611	up_in_mutant	220000	Poised_Enhancer
loop_18178_A2	chr10	61050000	61060000	13180	Pcbd1	up_in_mutant	220000	Poised_Enhancer
loop_18342_A2	chr10	17720000	17730000	17684	Cited2	down_in_mutant	590000	Active_Promoter
loop_18342_A2	chr10	17720000	17730000	378431	Txlnb	down_in_mutant	590000	Active_Promoter
loop_14407_A2	chr10	66225000	66230000	77198	4930407I19Rik	down_in_mutant	45000	Poised_Enhancer
loop_14407_A2	chr10	66225000	66230000	69433	1700023F02Rik	down_in_mutant	45000	Poised_Enhancer
loop_18301_A2	chr10	87500000	87510000	17172	Ascl1	up_in_mutant	480000	Polycomb
loop_18301_A2	chr10	87500000	87510000	18478	Pah	up_in_mutant	480000	Polycomb
loop_14475_A2	chr10	59610000	59615000	215999	Mcu	down_in_mutant	120000	Active_Promoter
loop_14488_A2	chr10	75435000	75440000	103149	Upb1	up_in_mutant	120000	Polycomb
loop_14488_A2	chr10	75435000	75440000	67332	Snrpd3	up_in_mutant	120000	Polycomb
loop_18539_A2	chr10	119070000	119080000	102636674	Gm33677	up_in_mutant	480000	Other
loop_18539_A2	chr10	119070000	119080000	73400	1700064J06Rik	up_in_mutant	480000	Other
loop_18347_A2	chr10	77250000	77260000	12822	Col18a1	up_in_mutant	170000	Other
loop_18347_A2	chr10	77250000	77260000	80294	Pofut2	up_in_mutant	170000	Other
loop_18488_A2	chr10	60680000	60690000	22295	Cdh23	up_in_mutant	150000	Polycomb
loop_18502_A2	chr10	122520000	122530000	54140	Avpr1a	up_in_mutant	420000	Other
loop_18502_A2	chr10	122520000	122530000	319272	Sros1	up_in_mutant	420000	Other
loop_18508_A2	chr10	9670000	9680000	320825	Samd5	up_in_mutant	1e+05	Repressed_Promoter
loop_18556_A2	chr10	16990000	17000000	100504235	Gm20125	down_in_mutant	1690000	Active_Enhancer
loop_14618_A2	chr10	67995000	68000000	170799	Rtkn2	up_in_mutant	125000	Other
loop_14620_A2	chr10	45000000	45005000	19072	Prep	up_in_mutant	675000	Polycomb
loop_18612_A2	chr10	121250000	121260000	74647	4930432O09Rik	up_in_mutant	320000	Polycomb
loop_18612_A2	chr10	121250000	121260000	74694	Tbc1d30	up_in_mutant	320000	Polycomb
loop_14641_A2	chr10	93010000	93015000	380654	Cfap54	up_in_mutant	705000	Other
loop_14647_A2	chr10	26135000	26140000	77220	Tmem200a	up_in_mutant	455000	Polycomb
loop_14647_A2	chr10	26135000	26140000	268288	Samd3	up_in_mutant	455000	Polycomb
loop_7961_A2	chr8	79290000	79300000	67687	1700011L22Rik	down_in_mutant	270000	Active_Promoter
loop_7961_A2	chr8	79290000	79300000	109136	Mmaa	down_in_mutant	270000	Active_Promoter
loop_7961_A2	chr8	79290000	79300000	234479	Gm4890	down_in_mutant	270000	Active_Promoter
loop_7961_A2	chr8	79290000	79300000	17125	Smad1	down_in_mutant	270000	Active_Promoter
loop_7998_A2	chr8	121090000	121100000	15227	Foxf1	up_in_mutant	270000	Polycomb
loop_7998_A2	chr8	121090000	121100000	234814	Mthfsd	up_in_mutant	270000	Polycomb
loop_14718_A2	chr8	24380000	24385000	69068	Tcim	up_in_mutant	785000	Other
loop_14732_A2	chr14	31195000	31200000	192187	Stab1	up_in_mutant	70000	Poised_Enhancer
loop_14732_A2	chr14	31195000	31200000	21924	Tnnc1	up_in_mutant	70000	Poised_Enhancer
loop_18774_A2	chr14	120910000	120920000	70572	Ipo5	up_in_mutant	80000	Other
loop_20536_A2	chr14	33930000	33940000	14560	Gdf10	up_in_mutant	240000	Repressed_Promoter
loop_20536_A2	chr14	33930000	33940000	12165	Gdf2	up_in_mutant	240000	Repressed_Promoter
loop_18826_A2	chr9	63370000	63380000	23938	Map2k5	down_in_mutant	80000	Active_Promoter
loop_14815_A2	chr9	43210000	43215000	18988	Pou2f3	up_in_mutant	70000	Other
loop_18848_A2	chr9	50430000	50440000	76509	Plet1	up_in_mutant	1e+05	Poised_Enhancer
loop_9720_A2	chr11	96550000	96560000	78473	Skap1	up_in_mutant	280000	Polycomb
loop_14926_A2	chr11	84815000	84820000	78471	1700109G15Rik	down_in_mutant	555000	Other
loop_14926_A2	chr11	84815000	84820000	217038	Mrm1	down_in_mutant	555000	Other
loop_14981_A2	chr13	102745000	102750000	17079	Cd180	up_in_mutant	70000	Poised_Enhancer
loop_14981_A2	chr13	102745000	102750000	76624	1700099I09Rik	up_in_mutant	70000	Poised_Enhancer
loop_15033_A2	chr12	75950000	75955000	100628610	Mir5101	up_in_mutant	165000	Other
loop_15036_A2	chr12	110840000	110845000	66709	4921507G05Rik	up_in_mutant	135000	Other
loop_15036_A2	chr12	110840000	110845000	72805	Zfp839	up_in_mutant	135000	Other
loop_10703_A2	chr12	56520000	56530000	104798	Sfta3	up_in_mutant	470000	Repressed_Promoter
loop_15052_A2	chr12	30365000	30370000	268534	Sntg2	up_in_mutant	165000	Polycomb
loop_11028_A2	chr15	42670000	42680000	11600	Angpt1	down_in_mutant	350000	Active_Promoter
loop_11138_A2	chr15	83110000	83120000	68607	Serhl	up_in_mutant	310000	Poised_Enhancer
loop_11138_A2	chr15	83110000	83120000	74778	Rrp7a	up_in_mutant	310000	Poised_Enhancer
