gene	chr	start	end	wt_hmc	hmc_ctrl_M	hmc_ctrl_F	gb_ctrl_signal	dmr_qvalue	mod_difference	significant	chromatin_state	pred_prob_a
Cln8	chr8	14881334	14901719	0.1375	0.132	0.143	1.828815	3.07760801076884e-05	-0.0148159914485933	TRUE	Active_Promoter	0.657923551214181
Hmgxb4	chr8	74993355	75031977	0.1375	0.134	0.141	0.537314	5.08367289506629e-18	-0.0246992277801452	TRUE	Active_Promoter	0.657923551214181
Chst5	chr8	111889135	111910446	0.1375	0.132	0.143	1.364437	4.03837894610311e-06	-0.017739281991872	TRUE	Unmarked	0.657923551214181
Galns	chr8	122578241	122611462	0.1375	0.13	0.145	1.693055	0.0228939775729962	-0.00693201722893996	TRUE	Active_Promoter	0.657923551214181
Pafah1b2	chr9	45962858	46012689	0.1375	0.136	0.139	0.41029	0.077928623841866	-0.0059584720589754	FALSE	Active_Promoter	0.657923551214181
Cyb561d2	chr9	107539006	107542192	0.1375	0.137	0.138	1.308689	0.249114711101404	-0.0110355914018679	FALSE	Unmarked	0.657923551214181
Gm28778	chr1	53297110	53318034	0.137	0.132	0.142	NA	2.78916885460643e-21	-0.0363388341444158	TRUE	Active_Promoter	0.656179632263423
Fzd5	chr1	64730557	64737750	0.137	0.133	0.141	8.189526	0.00256668912310731	0.0208993973574339	TRUE	Repressed_Promoter	0.656179632263423
Kif21b	chr1	136131388	136177997	0.137	0.137	0.137	3.320436	0.706105791645358	0.0012199361876653	FALSE	Active_Promoter	0.656179632263423
Mr1	chr1	155127276	155146813	0.137	0.144	0.13	2.684759	0.427553092367761	0.00424735917641603	FALSE	Unmarked	0.656179632263423
Cdc34	chr10	79682194	79688397	0.137	0.127	0.147	1.096006	0.0792514924642582	-0.0143227866346447	FALSE	Active_Promoter	0.656179632263423
Zfp781	chr10	81901910	81930479	0.137	0.136	0.138	NA	0.248073171153935	-0.0129558530585462	FALSE	Unmarked	0.656179632263423
Npm1	chr11	33152286	33163205	0.137	0.152	0.122	0.873106	4.49748888795422e-05	-0.0259324425736496	TRUE	Active_Promoter	0.656179632263423
Krtap29-1	chr11	99978024	99979052	0.137	0.153	0.121	NA	0.315957492882178	0.02057889467342	FALSE	Unmarked	0.656179632263423
Gm49383	chr12	69182833	69197103	0.137	0.133	0.141	NA	0.0164984391336055	-0.0130202450420738	TRUE	Active_Promoter	0.656179632263423
Sdha	chr13	74322253	74350279	0.137	0.139	0.135	0.521704	4.4024270396248e-09	-0.0218402740461968	TRUE	Active_Promoter	0.656179632263423
Gm49496	chr13	111439228	111549946	0.137	0.138	0.136	NA	4.06254557571776e-11	-0.0125545765855946	TRUE	Active_Promoter	0.656179632263423
Rpl15	chr14	18267822	18271390	0.137	0.13	0.144	2.788584	0.0649557458979579	-0.0218985829557306	FALSE	Active_Promoter	0.656179632263423
Xrcc6	chr15	81987834	82040084	0.137	0.134	0.14	0.534795	1.40033609434487e-13	-0.0177146162457717	TRUE	Active_Promoter	0.656179632263423
Ppl	chr16	5086290	5132420	0.137	0.133	0.141	2.553908	4.73238388113809e-05	-0.0133859644886253	TRUE	Repressed_Promoter	0.656179632263423
Pi4ka	chr16	17280350	17406313	0.137	0.135	0.139	0.416755	1.78669254187456e-33	-0.0229686544528078	TRUE	Active_Promoter	0.656179632263423
Sec22a	chr16	35311130	35363917	0.137	0.132	0.142	0.717568	1.71590269975586e-16	-0.0225847118401417	TRUE	Active_Promoter	0.656179632263423
Tubb5	chr17	35833920	35838305	0.137	0.139	0.135	1.67235	0.095581014309298	-0.0122369170868035	FALSE	Active_Promoter	0.656179632263423
Abcf1	chr17	35956818	35969760	0.137	0.129	0.145	0.535578	2.01526676901353e-15	-0.0334026617670152	TRUE	Unmarked	0.656179632263423
Cdc23	chr18	34630950	34651734	0.137	0.135	0.139	0.316841	1.30183999126798e-12	-0.0255981115276246	TRUE	Unmarked	0.656179632263423
Impa2	chr18	67289185	67322471	0.137	0.135	0.139	2.904144	1.41914644658919e-08	-0.0150355656607467	TRUE	Active_Promoter	0.656179632263423
Ubxn1	chr19	8871495	8875862	0.137	0.124	0.15	0.43006	1.7030602949824e-06	-0.0383744973813632	TRUE	Unmarked	0.656179632263423
Slf2	chr19	44931150	44983298	0.137	0.136	0.138	0.268168	5.26587919466315e-20	-0.0235825839125495	TRUE	Unmarked	0.656179632263423
Mettl5	chr2	69871197	69885614	0.137	0.126	0.148	0.25304	0.000115674003685893	-0.0208011161038248	TRUE	Unmarked	0.656179632263423
Gorasp2	chr2	70661575	70712635	0.137	0.14	0.134	0.817789	1.81078392041149e-26	-0.0252479790344718	TRUE	Active_Promoter	0.656179632263423
Gm28635	chr2	84601438	84678040	0.137	0.141	0.133	NA	1.03153198898429e-25	-0.0211459816867899	TRUE	Active_Promoter	0.656179632263423
Sstr4	chr2	148395343	148396766	0.137	0.146	0.128	3.066884	0.0138312264708311	0.0371060066053886	TRUE	Repressed_Promoter	0.656179632263423
Nxt1	chr2	148672600	148676026	0.137	0.134	0.14	1.390191	0.0286505720109606	-0.019906885849129	TRUE	Active_Promoter	0.656179632263423
Zfp341	chr2	154613296	154646820	0.137	0.137	0.137	0.600908	6.86799893295342e-20	-0.0279649396537109	TRUE	Unmarked	0.656179632263423
Lama5	chr2	180176372	180225858	0.137	0.139	0.135	2.41262	0.668893395043856	0.00115583962600535	FALSE	Repressed_Promoter	0.656179632263423
Shb	chr4	45423277	45532469	0.137	0.138	0.136	5.988744	7.07674626726131e-306	0.0821177251995776	TRUE	Repressed_Promoter	0.656179632263423
Zmym1	chr4	127047093	127061151	0.137	0.141	0.133	0.323042	6.88908297173789e-17	-0.03177001821498	TRUE	Unmarked	0.656179632263423
Pafah2	chr4	134396319	134427412	0.137	0.126	0.148	0.926423	7.53453430221022e-07	-0.0127228586374172	TRUE	Unmarked	0.656179632263423
Rnf207	chr4	152307018	152318992	0.137	0.14	0.134	3.213503	0.782605594207028	-0.00337591059987724	FALSE	Repressed_Promoter	0.656179632263423
Pdap1	chr5	145128768	145140237	0.137	0.134	0.14	0.533911	0.00211729460251767	-0.0178506564712397	TRUE	Unmarked	0.656179632263423
Lmntd1	chr6	145365133	145614318	0.137	0.136	0.138	2.186804	1.15739552077068e-38	-0.0134055895690435	TRUE	Repressed_Promoter	0.656179632263423
Nipa2	chr7	55931286	55962475	0.137	0.14	0.134	0.286736	5.05826931178978e-13	-0.0258312278375304	TRUE	Active_Promoter	0.656179632263423
Kdm8	chr7	125444675	125462268	0.137	0.132	0.142	0.779098	0.231511070574258	-0.00627767281642089	FALSE	Unmarked	0.656179632263423
Nlrp6	chr7	140920901	140929191	0.137	0.135	0.139	3.428995	5.31923975088518e-05	-0.0241347124268144	TRUE	Repressed_Promoter	0.656179632263423
Gm10033	chr8	69366509	69395538	0.137	0.135	0.139	0.306959	3.73692014219794e-24	-0.0453032382813041	TRUE	Active_Promoter	0.656179632263423
Agrp	chr8	105566697	105637392	0.137	0.134	0.14	1.270359	1.37680462174993e-16	-0.0192833553862299	TRUE	Active_Promoter	0.656179632263423
Ei24	chr9	36779158	36797392	0.137	0.132	0.142	0.375039	5.6100881973083e-05	-0.0201704510941438	TRUE	Active_Promoter	0.656179632263423
Calml4	chr9	62858079	62875920	0.137	0.14	0.134	0.63804	0.00487890756795641	-0.0202503884005682	TRUE	Unmarked	0.656179632263423
Vps13c	chr9	67840395	67995637	0.137	0.139	0.135	0.471357	1.43060127250029e-79	-0.0252357042280714	TRUE	Unmarked	0.656179632263423
Pik3cb	chr9	99036653	99140620	0.137	0.14	0.134	0.702577	7.19049207537339e-25	-0.0174283536676748	TRUE	Active_Promoter	0.656179632263423
Med14	chrX	12675368	12762072	0.137	0.18	0.094	0.403362	3.62501584378027e-19	-0.0216318539394795	TRUE	Active_Promoter	0.656179632263423
Gorab	chr1	163384907	163403668	0.1365	0.132	0.141	0.677227	1.50268492886854e-06	-0.0197928634322932	TRUE	Active_Promoter	0.654431492437486
Atp1a2	chr1	172271708	172298063	0.1365	0.132	0.141	2.32297	0.626430515141421	0.0021544323422209	FALSE	Unmarked	0.654431492437486
Dnajc27	chr12	4082582	4110605	0.1365	0.128	0.145	0.773809	1.28256749235097e-15	-0.0259073957624001	TRUE	Unmarked	0.654431492437486
Mplkip	chr13	17695191	17699747	0.1365	0.14	0.133	0.720977	0.211192159800722	-0.0117028025890619	FALSE	Active_Promoter	0.654431492437486
Rab24	chr13	55319742	55321945	0.1365	0.117	0.156	1.057809	0.985077069965703	0.000418393311793053	FALSE	Active_Promoter	0.654431492437486
Cdc14b	chr13	64189267	64275289	0.1365	0.136	0.137	1.156787	4.68292980703214e-13	-0.0138180479160546	TRUE	Unmarked	0.654431492437486
Appl1	chr14	26918987	26971231	0.1365	0.142	0.131	0.454191	3.1466217771504e-14	-0.0225835124314247	TRUE	Active_Promoter	0.654431492437486
Nupl1	chr14	60184611	60251430	0.1365	0.135	0.138	NA	8.94700636873934e-21	-0.0221810342221175	TRUE	Active_Promoter	0.654431492437486
Commd5	chr15	76899909	76901304	0.1365	0.163	0.11	0.457342	0.231497822116197	-0.0243954857317564	FALSE	Poised_Enhancer	0.654431492437486
Gm49510	chr15	78899666	78919031	0.1365	0.125	0.148	NA	0.357447800372698	-0.00402036897269908	FALSE	Active_Promoter	0.654431492437486
Micall1	chr15	79108897	79136899	0.1365	0.133	0.14	1.155569	3.43072121691021e-10	-0.0218320605847972	TRUE	Active_Promoter	0.654431492437486
Sgo1	chr17	53674785	53689332	0.1365	0.138	0.135	1.153234	0.120646093154377	-0.00717449843715606	FALSE	Unmarked	0.654431492437486
Rce1	chr19	4622590	4625640	0.1365	0.135	0.138	0.858987	0.0184629198882351	-0.0289942436911927	TRUE	Unmarked	0.654431492437486
Yme1l1	chr2	23156368	23199259	0.1365	0.135	0.138	0.254594	1.57696978073694e-14	-0.0233228009020354	TRUE	Active_Promoter	0.654431492437486
Tas2r134	chr2	51627510	51628407	0.1365	0.128	0.145	2.8749	0.786491892838384	-0.00444492330926957	FALSE	Unmarked	0.654431492437486
Ubr1	chr2	120860268	120970714	0.1365	0.131	0.142	0.349667	4.37811470330308e-96	-0.0361641692876739	TRUE	Active_Promoter	0.654431492437486
F830045P16Rik	chr2	129458358	129536601	0.1365	0.139	0.134	1.099638	0.545721040155915	-0.00206739972005707	FALSE	Unmarked	0.654431492437486
Kif16b	chr2	142617473	142901530	0.1365	0.135	0.138	1.980666	2.34388241009268e-60	-0.0201979680720449	TRUE	Active_Promoter	0.654431492437486
Gmps	chr3	63976105	64022578	0.1365	0.131	0.142	0.511392	2.04552903121249e-14	-0.0236794884282663	TRUE	Active_Promoter	0.654431492437486
Dap3	chr3	88920802	88951180	0.1365	0.133	0.14	0.334228	1.75378127571666e-07	-0.0162810222730724	TRUE	Active_Promoter	0.654431492437486
Tpm3	chr3	90072648	90100901	0.1365	0.134	0.139	0.665044	3.53820911312541e-10	-0.0200735510162957	TRUE	Active_Promoter	0.654431492437486
Lix1l	chr3	96601148	96626170	0.1365	0.133	0.14	0.853551	0.165734310684273	-0.00504134530773664	FALSE	Unmarked	0.654431492437486
Nudt17	chr3	96706066	96708561	0.1365	0.118	0.155	2.675805	0.026892086434606	-0.0235610534907659	TRUE	Unmarked	0.654431492437486
Arhgef39	chr4	43496141	43499694	0.1365	0.148	0.125	2.660704	0.0938529266595555	-0.0162206474610557	FALSE	Poised_Enhancer	0.654431492437486
Cmpk1	chr4	114959335	114987240	0.1365	0.134	0.139	0.417624	9.45543259273692e-12	-0.0276694135961224	TRUE	Active_Promoter	0.654431492437486
Rcc2	chr4	140700540	140723219	0.1365	0.13	0.143	1.571258	0.787220361230012	0.00107846360518088	FALSE	Unmarked	0.654431492437486
Paxip1	chr5	27740079	27791690	0.1365	0.137	0.136	0.820895	2.24022009723328e-12	-0.0195378555607809	TRUE	Active_Promoter	0.654431492437486
Fgfr3	chr5	33721673	33737067	0.1365	0.139	0.134	4.050203	0.000749328382586559	0.0186567845981961	TRUE	Repressed_Promoter	0.654431492437486
Mrpl1	chr5	96209492	96266726	0.1365	0.133	0.14	0.425688	4.31152103531939e-18	-0.0212305095583604	TRUE	Active_Promoter	0.654431492437486
Fgf5	chr5	98254183	98277029	0.1365	0.137	0.136	2.701582	4.18997709386386e-28	-0.0337756426309044	TRUE	Repressed_Promoter	0.654431492437486
Ssc4d	chr5	135960210	135974530	0.1365	0.144	0.129	0.925424	0.166072377480388	0.00750511968163459	FALSE	Unmarked	0.654431492437486
Lamtor4	chr5	138255481	138259397	0.1365	0.141	0.132	1.111877	0.0149242187125375	-0.0218771361504439	TRUE	Unmarked	0.654431492437486
Slc46a3	chr5	147878436	147894814	0.1365	0.135	0.138	0.69939	2.94988680310172e-18	-0.0317498073440208	TRUE	Active_Promoter	0.654431492437486
Katnal1	chr5	148871583	148929319	0.1365	0.133	0.14	0.695069	2.17049764375779e-16	-0.0170305780370616	TRUE	Active_Enhancer	0.654431492437486
Ptn	chr6	36714928	36810219	0.1365	0.139	0.134	2.026025	0.000817747628942992	0.00747799143342534	TRUE	Repressed_Promoter	0.654431492437486
Mpp6	chr6	50110240	50198938	0.1365	0.135	0.138	NA	1.36505852789529e-18	-0.0177040696105512	TRUE	Active_Promoter	0.654431492437486
Immt	chr6	71831330	71877387	0.1365	0.137	0.136	0.408727	2.16585162846745e-09	-0.0172810791827606	TRUE	Unmarked	0.654431492437486
Cand2	chr6	115774537	115805556	0.1365	0.137	0.136	1.069448	5.2546756002849e-17	-0.0301439227852252	TRUE	Unmarked	0.654431492437486
Rps5	chr7	12922289	12926685	0.1365	0.137	0.136	0.566597	0.0141145953208786	-0.0172237517532638	TRUE	Active_Promoter	0.654431492437486
Dact3	chr7	16875316	16887461	0.1365	0.146	0.127	1.005053	0.383975317756808	0.00380367501981466	FALSE	Unmarked	0.654431492437486
Emp3	chr7	45918022	45921403	0.1365	0.133	0.14	1.282321	0.21571987969951	0.018937607623328	FALSE	Unmarked	0.654431492437486
Mrpl17	chr7	105803205	105811098	0.1365	0.139	0.134	0.616941	0.0271920566946138	-0.0157907952204184	TRUE	Active_Promoter	0.654431492437486
Polr3e	chr7	120917743	120947431	0.1365	0.141	0.132	0.90012	3.17714757672846e-18	-0.0299924335596552	TRUE	Unmarked	0.654431492437486
Gga2	chr7	121986721	122021221	0.1365	0.137	0.136	0.537001	0.79503838098016	-0.0011379471971659	FALSE	Unmarked	0.654431492437486
1700011L22Rik	chr8	79210430	79248569	0.1365	0.135	0.138	1.087543	0.0791128212453656	0.00626333387536795	FALSE	Unmarked	0.654431492437486
D230025D16Rik	chr8	105225144	105253052	0.1365	0.136	0.137	NA	1.01612430636407e-16	-0.0280593946014627	TRUE	Active_Promoter	0.654431492437486
Slc7a6	chr8	106168856	106198705	0.1365	0.132	0.141	0.808547	5.9811376020565e-06	-0.0168042607996824	TRUE	Active_Promoter	0.654431492437486
Sntb2	chr8	106935749	107019713	0.1365	0.136	0.137	0.587987	0.0126050485144708	-0.00538254423433016	TRUE	Active_Promoter	0.654431492437486
Cdh13	chr8	118283732	119324920	0.1365	0.136	0.137	1.903963	5.47901338632025e-16	0.00429129873032769	TRUE	Unmarked	0.654431492437486
Mto1	chr9	78448207	78475347	0.1365	0.142	0.131	0.327377	2.09422115875485e-22	-0.0291553540089317	TRUE	Unmarked	0.654431492437486
Pth1r	chr9	110722084	110747144	0.1365	0.139	0.134	3.96426	0.51259423899555	0.00267434213422846	FALSE	Repressed_Promoter	0.654431492437486
Fam3a	chrX	74384718	74393271	0.1365	0.181	0.092	0.590212	0.025983565609549	-0.0239246265951131	TRUE	Unmarked	0.654431492437486
Tns1	chr1	73910230	74124448	0.136	0.132	0.14	3.193105	9.53402135343405e-11	0.0097606669785954	TRUE	Repressed_Promoter	0.652679168936268
Htr2b	chr1	86099025	86111969	0.136	0.13	0.142	0.484549	2.22231623180085e-14	-0.0339226446463308	TRUE	Unmarked	0.652679168936268
Usp40	chr1	87945118	88008550	0.136	0.134	0.138	0.508664	6.22329437464866e-24	-0.0259943511346149	TRUE	Unmarked	0.652679168936268
Fig4	chr10	41188171	41303259	0.136	0.136	0.136	0.995504	2.93347015096132e-39	-0.0205250364594764	TRUE	Active_Promoter	0.652679168936268
Efna2	chr10	80179481	80190009	0.136	0.138	0.134	1.803586	0.628905537788698	-0.00222354932244448	FALSE	Unmarked	0.652679168936268
Acyp2	chr11	30505990	30649586	0.136	0.138	0.134	0.586659	6.16004441971327e-33	-0.0230005925429104	TRUE	Unmarked	0.652679168936268
Adamts2	chr11	50602083	50807572	0.136	0.138	0.134	1.564131	0.0664050823499283	-0.00269469495517788	FALSE	Unmarked	0.652679168936268
Kcnab3	chr11	69326257	69333041	0.136	0.147	0.125	1.700325	0.00691295218874933	-0.0176678639713051	TRUE	Unmarked	0.652679168936268
Psmd3	chr11	98682553	98695978	0.136	0.13	0.142	0.529523	2.38371975997821e-08	-0.0244993794880425	TRUE	Unmarked	0.652679168936268
Naglu	chr11	101070011	101077671	0.136	0.138	0.134	0.850982	0.0869159211391724	-0.010707621715612	FALSE	Unmarked	0.652679168936268
Unc79	chr12	102948858	103184064	0.136	0.132	0.14	0.732998	1.00133883976518e-30	-0.0124081371624964	TRUE	Active_Promoter	0.652679168936268
Fars2	chr13	36117411	36726279	0.136	0.135	0.137	1.412976	1.26482629373258e-58	-0.0132274463887813	TRUE	Unmarked	0.652679168936268
Rps24	chr14	24487124	24496958	0.136	0.136	0.136	0.988919	0.0580833682821625	-0.0122115434134496	FALSE	Active_Promoter	0.652679168936268
Dnajc21	chr15	10446755	10470515	0.136	0.138	0.134	0.749312	1.99969900283176e-13	-0.0244658880704849	TRUE	Active_Promoter	0.652679168936268
Yipf5	chr18	40203895	40219428	0.136	0.141	0.131	0.519228	1.14331994559809e-10	-0.0305395579722604	TRUE	Unmarked	0.652679168936268
Atp9b	chr18	80734140	80934059	0.136	0.136	0.136	0.738553	4.0780845428996e-60	-0.0225819094865303	TRUE	Unmarked	0.652679168936268
Sephs1	chr2	4881563	4910556	0.136	0.14	0.132	0.969401	6.68468537155696e-06	-0.0137283645568234	TRUE	Active_Promoter	0.652679168936268
Arrdc1	chr2	24925351	24935251	0.136	0.131	0.141	1.159982	0.00248635317665254	-0.0201897936855304	TRUE	Active_Promoter	0.652679168936268
Ptges2	chr2	32395895	32405771	0.136	0.126	0.146	1.163801	0.00468968209724838	-0.0153820080153122	TRUE	Active_Promoter	0.652679168936268
Zbtb6	chr2	37425499	37443170	0.136	0.139	0.133	0.535858	3.23747852884531e-07	-0.0237863645808375	TRUE	Active_Promoter	0.652679168936268
Trp53bp1	chr2	121193280	121271406	0.136	0.135	0.137	0.47608	3.92231781777401e-51	-0.030486408991545	TRUE	Unmarked	0.652679168936268
Sema6d	chr2	124089968	124667769	0.136	0.136	0.136	1.632713	0.92590781958371	0.000150491448753509	FALSE	Unmarked	0.652679168936268
Dnajc19	chr3	34056019	34081320	0.136	0.136	0.136	0.518559	1.86963605457643e-07	-0.0195176425119524	TRUE	Active_Promoter	0.652679168936268
Adh5	chr3	138443092	138455498	0.136	0.134	0.138	1.051965	6.10766397145195e-10	-0.0250594580719509	TRUE	Active_Promoter	0.652679168936268
Ubap2	chr4	41194312	41275143	0.136	0.132	0.14	0.436944	1.59925942855302e-16	-0.0172291986504103	TRUE	Active_Promoter	0.652679168936268
Txndc12	chr4	108834600	108862126	0.136	0.136	0.136	0.485457	5.86157162318397e-20	-0.0303212986050222	TRUE	Active_Promoter	0.652679168936268
Dcdc2b	chr4	129608330	129614256	0.136	0.127	0.145	0.866872	0.00791921046022697	-0.0242762264787551	TRUE	Unmarked	0.652679168936268
Arhgef19	chr4	141239498	141257563	0.136	0.145	0.127	3.45483	0.506730260649823	-0.00385638112283176	FALSE	Repressed_Promoter	0.652679168936268
Nub1	chr5	24685531	24710377	0.136	0.138	0.134	0.655453	8.45680618143293e-21	-0.0329277962866479	TRUE	Unmarked	0.652679168936268
Htt	chr5	34761739	34912533	0.136	0.137	0.135	0.507575	9.11680232032478e-33	-0.0208411501833607	TRUE	Active_Promoter	0.652679168936268
Nupr1l	chr5	129908539	129913788	0.136	0.124	0.148	NA	0.000552598204701848	-0.025160007997454	TRUE	Unmarked	0.652679168936268
Nobox	chr6	43303673	43309553	0.136	0.13	0.142	3.072416	0.000205971721059363	-0.0300641345435871	TRUE	Unmarked	0.652679168936268
Avl9	chr6	56714898	56761911	0.136	0.137	0.135	0.52448	1.34290872164318e-20	-0.0282141900817299	TRUE	Active_Promoter	0.652679168936268
Lin37	chr7	30555440	30559837	0.136	0.137	0.135	0.82734	0.00328983806175152	-0.0203903289019386	TRUE	Unmarked	0.652679168936268
Tnpo2	chr8	85036914	85057582	0.136	0.139	0.133	0.711008	7.73107255849065e-14	-0.0281990177148663	TRUE	Active_Promoter	0.652679168936268
Nod2	chr8	88647314	88688473	0.136	0.138	0.134	2.208486	0.00850197705615779	0.00783793828440735	TRUE	Repressed_Promoter	0.652679168936268
Esrp2	chr8	106130318	106136973	0.136	0.144	0.128	4.403957	3.49579459362073e-05	-0.0344224869465346	TRUE	Repressed_Promoter	0.652679168936268
Kbtbd3	chr9	4309832	4331731	0.136	0.137	0.135	0.431876	0.0109828906562303	-0.013128581020231	TRUE	Active_Promoter	0.652679168936268
C2cd2l	chr9	44309236	44320284	0.136	0.138	0.134	1.12911	1.37215170795729e-10	-0.0331365134053134	TRUE	Active_Promoter	0.652679168936268
Ccdc84	chr9	44410158	44418568	0.136	0.137	0.135	NA	8.05944982897798e-06	-0.0276758538177618	TRUE	Unmarked	0.652679168936268
Dhx30	chr9	110084319	110117829	0.136	0.137	0.135	0.381437	5.22706372401122e-17	-0.0264004369083926	TRUE	Active_Promoter	0.652679168936268
Mstn	chr1	53061639	53068078	0.1355	0.122	0.149	2.229866	0.184049149647427	-0.00923726906684597	FALSE	Unmarked	0.650922699389112
Fam72a	chr1	131527902	131539871	0.1355	0.141	0.13	0.822859	0.00151397363641281	0.0191724207240666	TRUE	Active_Promoter	0.650922699389112
Hebp2	chr10	18539497	18546075	0.1355	0.131	0.14	3.412096	0.782693441739374	-0.00160249764848794	FALSE	Unmarked	0.650922699389112
Zup1	chr10	33919141	33951268	0.1355	0.138	0.133	0.426834	3.7962429712467e-11	-0.0246354106889841	TRUE	Active_Promoter	0.650922699389112
Dyrk2	chr10	118855602	118870208	0.1355	0.13	0.141	2.648667	0.025021064133814	-0.00855046976725347	TRUE	Active_Promoter	0.650922699389112
Ccdc117	chr11	5528886	5542186	0.1355	0.141	0.13	0.610747	3.69937963676984e-08	-0.0234100830439263	TRUE	Active_Promoter	0.650922699389112
Tenm2	chr11	36006655	37235963	0.1355	0.134	0.137	1.513989	7.07674626726131e-306	-0.0230957146128637	TRUE	Unmarked	0.650922699389112
Cenpv	chr11	62524945	62539260	0.1355	0.139	0.132	0.496723	1.31686868245551e-07	-0.0257788731290725	TRUE	Unmarked	0.650922699389112
Caml	chr13	55623004	55632410	0.1355	0.139	0.132	0.296664	5.30330871811052e-08	-0.0249505322042326	TRUE	Active_Promoter	0.650922699389112
Emb	chr13	117208535	117274414	0.1355	0.131	0.14	1.260074	1.69409125375446e-73	-0.0351053758862828	TRUE	Active_Promoter	0.650922699389112
Endou	chr15	97711014	97731338	0.1355	0.131	0.14	3.736364	9.93545067049997e-05	0.0156395584274852	TRUE	Repressed_Promoter	0.650922699389112
Hira	chr16	18877036	18970308	0.1355	0.134	0.137	0.419857	7.84125143828772e-16	-0.0183759897790395	TRUE	Active_Promoter	0.650922699389112
Pcyt1a	chr16	32430920	32475069	0.1355	0.136	0.135	0.356941	2.42212396006331e-12	-0.0204371372605816	TRUE	Active_Promoter	0.650922699389112
Igsf11	chr16	38892670	39027158	0.1355	0.137	0.134	1.798761	0.00359394327586986	-0.00501306440332455	TRUE	Repressed_Promoter	0.650922699389112
Nepro	chr16	44724300	44737283	0.1355	0.137	0.134	0.830811	4.53123197654571e-14	-0.03381927030927	TRUE	Active_Promoter	0.650922699389112
Gfer	chr17	24693186	24696155	0.1355	0.13	0.141	0.837187	0.815058443926193	-0.00290815166695581	FALSE	Unmarked	0.650922699389112
Rcan2	chr17	43801350	44039515	0.1355	0.136	0.135	1.027578	1.79951069781431e-68	-0.0213620172045153	TRUE	Active_Promoter	0.650922699389112
Tcof1	chr18	60813754	60848970	0.1355	0.13	0.141	2.187362	0.0173888927893904	-0.00752847690350894	TRUE	Unmarked	0.650922699389112
Ccnj	chr19	40831278	40848571	0.1355	0.136	0.135	0.783919	9.25247630251807e-13	-0.0224326875276391	TRUE	Active_Promoter	0.650922699389112
Adamtsl2	chr2	27079378	27108980	0.1355	0.131	0.14	2.813588	1.54052570795474e-22	0.0409122462312798	TRUE	Repressed_Promoter	0.650922699389112
Vav2	chr2	27262103	27427032	0.1355	0.131	0.14	2.773277	2.6323176514067e-09	0.00952127883740853	TRUE	Repressed_Promoter	0.650922699389112
Ttc30a2	chr2	75975739	75978169	0.1355	0.132	0.139	NA	0.0145221514834823	-0.0347985027961273	TRUE	Unmarked	0.650922699389112
Schip1	chr3	68064801	68626480	0.1355	0.135	0.136	1.598237	5.61980980965744e-23	0.00833723205408476	TRUE	Bivalent_Promoter	0.650922699389112
Tesk1	chr4	43441938	43448063	0.1355	0.151	0.12	2.583208	0.266593772434407	-0.0114340407646863	FALSE	Active_Promoter	0.650922699389112
Cc2d1b	chr4	108619939	108634122	0.1355	0.131	0.14	0.781699	2.61121350302835e-05	-0.0197118112860668	TRUE	Unmarked	0.650922699389112
Tmem53	chr4	117251950	117268581	0.1355	0.137	0.134	1.136143	0.0771360523097791	0.0076536174200372	FALSE	Unmarked	0.650922699389112
Gm30191	chr4	134246934	134250041	0.1355	0.134	0.137	NA	0.479900509699553	0.00923798804137513	FALSE	Repressed_Promoter	0.650922699389112
Phf13	chr4	151989632	151996257	0.1355	0.13	0.141	1.549945	0.0774883444887728	-0.0120896986686259	FALSE	Unmarked	0.650922699389112
Gm29609	chr5	31144738	31179910	0.1355	0.139	0.132	NA	3.67886690692423e-19	-0.0265411688448274	TRUE	Active_Promoter	0.650922699389112
Anapc4	chr5	52834011	52867796	0.1355	0.132	0.139	0.6631	6.12091790933345e-14	-0.0222818450077464	TRUE	Active_Promoter	0.650922699389112
Gbp6	chr5	105270701	105293697	0.1355	0.128	0.143	0.492829	1.87481194562878e-07	-0.0337425296259615	TRUE	Unmarked	0.650922699389112
Gm6583	chr5	112353800	112356032	0.1355	0.111	0.16	NA	0.996380368052491	-0.00054871029487677	FALSE	Unmarked	0.650922699389112
Strip2	chr6	29917011	29959680	0.1355	0.138	0.133	1.229579	6.64691744194447e-16	-0.0243772751658987	TRUE	Active_Promoter	0.650922699389112
Grid2	chr6	63255875	64704322	0.1355	0.134	0.137	0.962283	6.82979939119099e-52	-0.00935805024206267	TRUE	Active_Promoter	0.650922699389112
Tapbpl	chr6	125223932	125231859	0.1355	0.143	0.128	0.898813	0.000340857262306434	-0.0266040586194043	TRUE	Active_Promoter	0.650922699389112
Strap	chr6	137735077	137751931	0.1355	0.139	0.132	0.723994	3.4409189503861e-05	-0.017336137622504	TRUE	Active_Promoter	0.650922699389112
Leng1	chr7	3660097	3665839	0.1355	0.144	0.127	0.777703	0.0105180521093188	-0.019176777414153	TRUE	Unmarked	0.650922699389112
Gm44973	chr7	5015495	5033096	0.1355	0.135	0.136	NA	2.40178527323007e-18	-0.0250875334355913	TRUE	Active_Promoter	0.650922699389112
Mrps12	chr7	28739640	28741819	0.1355	0.132	0.139	0.662041	0.172105151518804	-0.0122542033677367	FALSE	Unmarked	0.650922699389112
Plpbp	chr8	27042554	27056131	0.1355	0.134	0.137	0.856116	0.000191339507235536	-0.0151938904303463	TRUE	Active_Promoter	0.650922699389112
