gene	chr	start	end	mc_ctrl	mc_mut	hmc_ctrl	hmc_mut	total_ctrl	total_mut	is_coordinated	is_mecp2_up
Syngr3	chr17	24685092	24689955	0.301271488527656	0.25179126599975	0.177747048635207	0.15461580707021	0.479018537162863	0.40640707306996	FALSE	FALSE
Minar1	chr9	89587216	89623125	0.635550667332562	0.63887343437944	0.183205521894183	0.189456816708917	0.818756189226745	0.828330251088357	FALSE	FALSE
Synj2	chr17	5941280	6044290	0.675370253393965	0.705472928404132	0.196245925509935	0.171148419851187	0.8716161789039	0.876621348255319	TRUE	FALSE
Tmc7	chr7	118535841	118584736	0.689846192925554	0.718229243061122	0.150323081609469	0.113293376976396	0.840169274535023	0.831522620037518	TRUE	FALSE
Syp	chrX	7638471	7653256	0.446168997424784	0.479481795955853	0.229011422563168	0.203618427616811	0.675180419987952	0.683100223572664	TRUE	FALSE
Syt1	chr10	108497650	109010982	0.588435147394397	0.76157342693294	0.266369660814793	0.116716357371678	0.85480480820919	0.878289784304618	TRUE	FALSE
Syt2	chr1	134646677	134753149	0.448282974904645	0.4053218715327	0.276871384421117	0.281016889614751	0.725154359325762	0.686338761147451	FALSE	FALSE
Syt3	chr7	44384102	44400187	0.579339427531821	0.584754452441435	0.176975663600134	0.164599681150689	0.756315091131955	0.749354133592124	FALSE	FALSE
Syt4	chr18	31437808	31447406	0.139465841657329	0.26661521005617	0.156781338263989	0.194053754289514	0.296247179921318	0.460668964345684	FALSE	FALSE
T	chr17	8434423	8442496	0.569927485585667	0.532248401007165	0.0463332594406678	0.0448631675122371	0.616260745026335	0.577111568519402	FALSE	FALSE
D130043K22Rik	chr13	24845135	24901270	0.799157690675475	0.786517203735935	0.0710775675340883	0.0657878558259712	0.870235258209563	0.852305059561906	FALSE	FALSE
Shank2	chr7	144001928	144424494	0.683834737697784	0.652884944972891	0.161775166039913	0.186156341182818	0.845609903737697	0.839041286155709	FALSE	FALSE
Dock10	chr1	80501073	80758527	0.783305036785052	0.781102727099856	0.082243001777652	0.072394984464719	0.865548038562704	0.853497711564575	FALSE	FALSE
Mettl14	chr3	123368297	123386108	0.689423817273505	0.703780415313643	0.124978640624808	0.108774101157949	0.814402457898313	0.812554516471592	TRUE	FALSE
Unc5d	chr8	28646717	29219636	0.795771047984736	0.792422856367476	0.069273206934692	0.0807012336184927	0.865044254919428	0.873124089985969	FALSE	FALSE
Adgrb3	chr1	25067476	25829707	0.646950997162741	0.659813809637456	0.224003126338253	0.207435221825495	0.870954123500994	0.867249031462951	TRUE	FALSE
Alkbh1	chr12	87426169	87443839	0.63334477932715	0.657785502749072	0.129913890471293	0.101272585482651	0.763258669798443	0.759058088231723	TRUE	FALSE
Lzts1	chr8	69132669	69184225	0.575597380423398	0.581083053836596	0.249458454817461	0.24944432991698	0.825055835240859	0.830527383753576	FALSE	FALSE
Lrtm2	chr6	119315133	119330766	0.564234021495844	0.613457350739997	0.229266557886929	0.20214533558401	0.793500579382773	0.815602686324007	TRUE	FALSE
Cpne9	chr6	113282307	113305627	0.660611883148433	0.64858747734064	0.110518187539819	0.107393929088792	0.771130070688252	0.755981406429432	FALSE	FALSE
Cln5	chr14	103070216	103077628	0.502055245750221	0.58481244572278	0.280466815041274	0.239404196594961	0.782522060791495	0.824216642317741	TRUE	FALSE
Nrg1	chr8	31814551	32884797	0.768626786194682	0.74991911344897	0.0731851189339434	0.0769722204570345	0.841811905128625	0.826891333906004	FALSE	FALSE
Mtss1	chr15	58941234	59082005	0.576244915100651	0.576642078815012	0.285269950516551	0.282848685139407	0.861514865617202	0.859490763954419	FALSE	FALSE
Tmem87a	chr2	120355312	120404113	0.739343511665475	0.767003213515342	0.12642325790723	0.0955048228868822	0.865766769572705	0.862508036402224	TRUE	FALSE
Ptchd1	chrX	155573455	155623814	0.468197058258674	0.460424549277601	0.271456097488468	0.257702140733571	0.739653155747142	0.718126690011172	FALSE	FALSE
Fancd2	chr6	113531682	113597017	0.87252044996025	0.872701226629402	0.0417730541203409	0.0369819760643649	0.914293504080591	0.909683202693767	FALSE	FALSE
Arfgef1	chr1	10137571	10232670	0.773419091815252	0.790349269652892	0.136403813285706	0.116752259308487	0.909822905100958	0.907101528961379	TRUE	FALSE
Clrn3	chr7	135511466	135528654	0.823800589540608	0.807884623045936	0.0723031726303994	0.0832764577500038	0.896103762171007	0.89116108079594	FALSE	FALSE
Cc2d1a	chr8	84132828	84147936	0.778954513376607	0.789664471074343	0.118546509503809	0.0999669347523753	0.897501022880416	0.889631405826718	FALSE	FALSE
Cfap44	chr16	44394796	44482428	0.762107916755033	0.770525961491817	0.103888917831395	0.0974973952714362	0.865996834586428	0.868023356763253	TRUE	FALSE
Rho	chr6	115931748	115940036	0.751592870446145	0.766919631431148	0.167880933549951	0.16370113578461	0.919473803996096	0.930620767215758	FALSE	FALSE
Nepro	chr16	44724301	44737284	0.609375259140985	0.639495188738612	0.13271212486562	0.0988928545563499	0.742087384006605	0.738388043294962	TRUE	FALSE
N4bp3	chr11	51643063	51650842	0.54654863835949	0.522140512442778	0.210424138284229	0.188416684053368	0.756972776643719	0.710557196496146	FALSE	FALSE
Satb2	chr1	56793981	56978650	0.748716565094812	0.738940661189135	0.0966849369401471	0.100852162681232	0.845401502034959	0.839792823870367	FALSE	FALSE
Rsph4a	chr10	33905111	33916021	0.755578506099462	0.766783897939149	0.0445349668775379	0.0361672444653527	0.800113472977	0.802951142404502	FALSE	FALSE
Tifab	chr13	56173704	56178885	0.776806825014035	0.771974604220418	0.0735341345474634	0.070490914421112	0.850340959561498	0.84246551864153	FALSE	FALSE
Slc45a3	chr1	131962954	132014486	0.72645196808223	0.691015785527926	0.0766177570892629	0.0813511036118863	0.803069725171493	0.772366889139812	FALSE	FALSE
Best2	chr8	85007202	85014531	0.625193373738739	0.634849703068201	0.043910723568393	0.0444678550587156	0.669104097307132	0.679317558126917	FALSE	FALSE
Wdr19	chr5	65199696	65260415	0.78294516678303	0.779435418190507	0.0908979489253297	0.0823999052504405	0.87384311570836	0.861835323440947	FALSE	FALSE
Cdkl3	chr11	52004221	52089784	0.76992413274219	0.768637263161284	0.0695407232668908	0.0594269622731741	0.839464856009081	0.828064225434458	FALSE	FALSE
T2	chr17	8311109	8423513	0.688561978382482	0.674178182885948	0.0829702392626515	0.086267406922572	0.771532217645133	0.76044558980852	FALSE	FALSE
Scyl2	chr10	89638721	89686285	0.642679594793643	0.674689423324436	0.225298204134498	0.202775278209113	0.867977798928141	0.877464701533549	TRUE	FALSE
Tac1	chr6	7554879	7562977	0.565957963438101	0.546918513985693	0.0486775769326439	0.05530989794827	0.614635540370745	0.602228411933963	FALSE	FALSE
Tacc3	chr5	33658128	33678995	0.738121071169463	0.736697109592732	0.0501253076405198	0.0486566656722006	0.788246378809983	0.785353775264933	FALSE	FALSE
Tacr1	chr6	82402334	82560104	0.772262446662805	0.76799404332203	0.0605467118259337	0.0694829023313957	0.832809158488739	0.837476945653426	FALSE	FALSE
Tacr2	chr10	62252438	62265990	0.749196557756772	0.745939049492896	0.109872322513534	0.109822022651789	0.859068880270306	0.855761072144685	FALSE	FALSE
Armc2	chr10	41914990	42018442	0.723489944490698	0.750527013944318	0.14173137451061	0.135199772971032	0.865221319001308	0.88572678691535	TRUE	FALSE
Tal1	chr4	115056426	115071755	0.380901628761109	0.378479626240634	0.0302318344698717	0.0274268830946445	0.411133463230981	0.405906509335278	FALSE	FALSE
Tal2	chr4	53779705	53788712	0.696500663827376	0.686356859684061	0.0458208284095386	0.0396314546044455	0.742321492236915	0.725988314288507	FALSE	FALSE
Ythdf2	chr4	132184912	132212303	0.549168760332747	0.596414702804371	0.286998980881912	0.244072074117104	0.836167741214659	0.840486776921475	TRUE	FALSE
Slc6a6	chr6	91684053	91759066	0.674201471555787	0.635945568935476	0.218981398642964	0.220325774955372	0.893182870198751	0.856271343890848	FALSE	FALSE
Cntn2	chr1	132509427	132543256	0.289335121890419	0.277578265439818	0.255866495100453	0.25651616573266	0.545201616990872	0.534094431172478	FALSE	FALSE
Duoxa1	chr2	122302191	122313730	0.58510710822995	0.570822618117059	0.0641351992508776	0.0690906830120133	0.649242307480828	0.639913301129072	FALSE	FALSE
Tbl1x	chrX	77511013	77662983	0.565617407841599	0.593804418678687	0.233061529602287	0.215046499315568	0.798678937443886	0.808850917994255	TRUE	FALSE
Tbr1	chr2	61804453	61814114	0.428172144563316	0.386182286042926	0.0909314341526717	0.0804541253050284	0.519103578715988	0.466636411347954	FALSE	FALSE
Prepl	chr17	85063470	85090241	0.642831692824397	0.661790919415545	0.170781627921108	0.143676664771081	0.813613320745505	0.805467584186626	TRUE	FALSE
Chrm5	chr2	112479171	112480769	0.792263907381752	0.806355092981157	0.076380213214407	0.0793838082147144	0.868644120596159	0.885738901195871	FALSE	FALSE
Tbx1	chr16	18580979	18590671	0.324846440727821	0.334988945084056	0.0448448267759103	0.0576936580464409	0.369691267503731	0.392682603130497	FALSE	FALSE
Arcn1	chr9	44741564	44767845	0.610114576909584	0.645356243984169	0.210482610192349	0.174343299946716	0.820597187101933	0.819699543930885	TRUE	FALSE
Tbx2	chr11	85832551	85841948	0.234465422745855	0.264480531111634	0.0388975951407719	0.0508804608967406	0.273363017886627	0.315360992008375	FALSE	FALSE
Tbx3	chr5	119670669	119684724	0.092826495407902	0.102926757613549	0.00883772782970961	0.0130855621670297	0.101664223237612	0.116012319780579	FALSE	FALSE
Tbx6	chr7	126781483	126785560	0.663539778616017	0.704832933556049	0.158199331397468	0.12282046048746	0.821739110013485	0.827653394043509	TRUE	FALSE
Tcap	chr11	98383811	98384953	0.453831120154209	0.275841024726744	0.31129390661812	0.335115733348484	0.765125026772329	0.610956758075228	FALSE	FALSE
Tcf12	chr9	71842688	72111871	0.631357585559488	0.66065931008184	0.266555622224583	0.231745382097665	0.897913207784071	0.892404692179505	TRUE	FALSE
Tcf15	chr2	152143561	152149097	0.660321391175822	0.686996533364203	0.166271495068963	0.128356438007748	0.826592886244785	0.815352971371951	FALSE	FALSE
Slc18a2	chr19	59260896	59296012	0.762107088410893	0.758400714022922	0.0951840912633407	0.0900694879541885	0.857291179674234	0.84847020197711	FALSE	FALSE
Hnf1b	chr11	83850063	83905819	0.638812303398031	0.618599141445421	0.0412300916132826	0.0420651411186238	0.680042395011314	0.660664282564045	FALSE	FALSE
Slc24a1	chr9	64922861	64951607	0.693761939096256	0.682655687124138	0.0921814311694844	0.0975504104185428	0.78594337026574	0.780206097542681	FALSE	FALSE
Tcf4	chr18	69343356	69689079	0.330607615735362	0.381907327578877	0.348972344200537	0.319141997341576	0.679579959935899	0.701049324920453	TRUE	FALSE
Tcf7	chr11	52252371	52283331	0.720915824227032	0.716279178111132	0.136535219673814	0.132910814199499	0.857451043900846	0.849189992310631	FALSE	FALSE
Tcf7l2	chr19	55741820	55933654	0.730087174396101	0.71042317554086	0.0831984936226769	0.0925579076873586	0.813285668018778	0.802981083228219	FALSE	FALSE
Kmt2a	chr9	44803355	44881296	0.608868538346746	0.643405990800105	0.21870133188875	0.191991545712121	0.827569870235496	0.835397536512226	TRUE	FALSE
Zeb1	chr18	5591860	5775467	0.630111203266804	0.647334548345369	0.224434034554998	0.200801393993156	0.854545237821802	0.848135942338525	TRUE	FALSE
Tfap2a	chr13	40715302	40738376	0.192321735547976	0.159020152016114	0.0303922239486808	0.0306138361771031	0.222713959496657	0.189633988193217	FALSE	FALSE
Scgn	chr13	23953456	23991214	0.779003441652012	0.775690955441723	0.0606293840154273	0.0656968861349376	0.839632825667439	0.841387841576661	FALSE	FALSE
Tfap2b	chr1	19208914	19238576	0.0467937421224223	0.0426884134075706	0.00902116366660116	0.00849074711270359	0.0558149057890235	0.0511791605202742	FALSE	FALSE
Tfap2c	chr2	172549593	172558622	0.522266504819356	0.518886535968087	0.032687668779596	0.0412245134413904	0.554954173598952	0.560111049409477	FALSE	FALSE
Tcf3	chr10	80409514	80433647	0.602224520762919	0.62533263182693	0.16400122630835	0.139564703559578	0.766225747071269	0.764897335386508	TRUE	FALSE
Pak6	chr2	118663303	118698020	0.710225200325404	0.702983249690468	0.105458233541968	0.10547969719695	0.815683433867372	0.808462946887418	FALSE	FALSE
Crygn	chr5	24751003	24758008	0.536959335016058	0.524656250482861	0.138174419712144	0.129015176279889	0.675133754728202	0.65367142676275	FALSE	FALSE
Cdk5rap2	chr4	70216856	70410443	0.72532890244389	0.733253794791265	0.162917521438402	0.158080037431319	0.888246423882292	0.891333832222584	TRUE	FALSE
Fam168b	chr1	34813219	34843065	0.422996776532921	0.443903330535578	0.267879714868311	0.235974813531362	0.690876491401232	0.67987814406694	TRUE	FALSE
Aldh5a1	chr13	24907579	24937661	0.762020546471192	0.76770816736874	0.109206486863846	0.0957584222339043	0.871227033335038	0.863466589602644	FALSE	FALSE
Spg11	chr2	122053520	122118386	0.775461980145905	0.779361756814499	0.0948210941612816	0.0751378004297377	0.870283074307187	0.854499557244237	FALSE	FALSE
Duox2	chr2	122279247	122298449	0.742235414590077	0.735825780954391	0.045119771325956	0.0462638187583899	0.787355185916033	0.782089599712781	FALSE	FALSE
Zfp609	chr9	65692391	65827564	0.527023374193609	0.538020313501193	0.299671761967764	0.280702333756382	0.826695136161373	0.818722647257575	TRUE	FALSE
Sema6d	chr2	124089969	124667770	0.71672532659074	0.740374221642782	0.135133388749638	0.135283880198391	0.851858715340378	0.875658101841173	FALSE	FALSE
Vezt	chr10	93939165	94035817	0.708760521451894	0.728058472850515	0.16510352406913	0.138975244695705	0.873864045521024	0.86703371754622	TRUE	FALSE
Hip1	chr5	135406531	135545120	0.729606455933282	0.72302401183842	0.135611889168546	0.12794296615072	0.865218345101828	0.85096697798914	FALSE	FALSE
Tmem120a	chr5	135735485	135744448	0.753858147353492	0.777425149646242	0.105541573899217	0.0926053888762261	0.859399721252709	0.870030538522468	TRUE	FALSE
Brinp3	chr1	146494760	146902472	0.70656549472825	0.742652171066654	0.1726735799336	0.147535787301786	0.87923907466185	0.89018795836844	TRUE	FALSE
Rap1b	chr10	117813871	117846035	0.560868135226721	0.589395022084512	0.270696831917373	0.241846212899176	0.831564967144094	0.831241234983688	TRUE	FALSE
Pomgnt2	chr9	121981606	121997110	0.476342706912913	0.50967081851638	0.239966067997061	0.230088818260664	0.716308774909974	0.739759636777044	FALSE	FALSE
Nav1	chr1	135434580	135688105	0.686927221327834	0.647789381673324	0.17683745053012	0.208852116766527	0.863764671857954	0.856641498439851	FALSE	FALSE
Adgrg6	chr10	14402583	14545659	0.795051693427325	0.79336498841184	0.0423347167539816	0.0412134916154026	0.837386410181307	0.834578480027243	FALSE	FALSE
Taar5	chr10	23970706	23971719	0.243728934404978	0.319490830940564	0.255283143202835	0.211226925541059	0.499012077607813	0.530717756481623	FALSE	FALSE
Lrrtm3	chr10	63928472	64090277	0.352630485126402	0.436286417184588	0.345815156203993	0.310567386328763	0.698445641330395	0.746853803513351	TRUE	FALSE
Zfp365	chr10	67886103	67912662	0.747338683911405	0.74117983182117	0.1205841921302	0.127090056738151	0.867922876041605	0.868269888559321	FALSE	FALSE
Vmn2r81	chr10	79247692	79294535	0.818140319728322	0.810909743506691	0.0157554614733254	0.0127803832101204	0.833895781201647	0.823690126716811	FALSE	FALSE
Cdc34	chr10	79682195	79688398	0.697507727353239	0.709068336965232	0.141825512550473	0.127502725915829	0.839333239903712	0.836571062881061	FALSE	FALSE
Plk5	chr10	80356459	80365489	0.47990838569336	0.500525367064589	0.19295751625254	0.16617980527139	0.6728659019459	0.666705172335979	TRUE	FALSE
Abhd17a	chr10	80583654	80590341	0.60674280521349	0.636235699667474	0.24042299989431	0.207262586008281	0.8471658051078	0.843498285675755	TRUE	FALSE
Appl2	chr10	83600033	83648738	0.343271005442866	0.373466416205746	0.259635150311713	0.250849027356476	0.602906155754579	0.624315443562222	TRUE	FALSE
Slc17a8	chr10	89574020	89621253	0.810480882993834	0.808168577728133	0.0449538188924239	0.0438071579231221	0.855434701886258	0.851975735651255	FALSE	FALSE
Socs2	chr10	95411490	95417180	0.719772059131508	0.712720442138767	0.101114401877274	0.0954623018232161	0.820886461008782	0.808182743961983	FALSE	FALSE
Eea1	chr10	95940650	96045518	0.746369393367688	0.775668524262816	0.150079596118302	0.116851949224468	0.89644898948599	0.892520473487284	TRUE	FALSE
Cep290	chr10	100487558	100574840	0.863432371886894	0.868531771086974	0.0483965711957105	0.036847166203326	0.911828943082605	0.9053789372903	TRUE	FALSE
Alx1	chr10	102998707	103030215	0.571971452981343	0.576478834130045	0.0309792948465382	0.0305376996254228	0.602950747827881	0.607016533755468	FALSE	FALSE
Rab21	chr10	115287084	115315591	0.549305368590243	0.588522640614296	0.244150500964827	0.216336301627873	0.79345586955507	0.804858942242169	TRUE	FALSE
Agap2	chr10	127075284	127093169	0.491082702598753	0.458645807370694	0.173826264941414	0.159882479995688	0.664908967540167	0.618528287366382	FALSE	FALSE
Dynlt1b	chr17	6430112	6436296	0.38978726400484	0.429064768694263	0.189705446781117	0.161657009285246	0.579492710785957	0.590721777979509	FALSE	FALSE
Ugp2	chr11	21321138	21371201	0.758369188884622	0.762607904230516	0.104419471164419	0.0917429080281865	0.862788660049041	0.854350812258703	FALSE	FALSE
Wdpcp	chr11	21572235	21898989	0.819140889523567	0.813326350731784	0.0698826441007382	0.078187456961066	0.889023533624305	0.89151380769285	FALSE	FALSE
Efemp1	chr11	28853204	28926743	0.796318054847206	0.792024911817118	0.040046418850765	0.0369802870415457	0.836364473697971	0.829005198858664	FALSE	FALSE
Prdx2	chr8	84969587	84974834	0.358242083729155	0.403166224257456	0.139202739953645	0.112256784657605	0.4974448236828	0.515423008915061	FALSE	FALSE
Acsl6	chr11	54303798	54364756	0.633088330943192	0.645189424398212	0.174430305997563	0.150665697564996	0.807518636940755	0.795855121963208	TRUE	FALSE
Nmur2	chr11	56024987	56041010	0.759056524844399	0.758778715391331	0.0871355716635236	0.100318943688365	0.846192096507923	0.859097659079696	FALSE	FALSE
Tead2	chr7	45215753	45233644	0.751139554253702	0.727269499567341	0.116108599162822	0.129586861827061	0.867248153416524	0.856856361394402	FALSE	FALSE
Tead3	chr17	28331671	28350817	0.713485158902281	0.685188384643629	0.0972977106785832	0.1042459630422	0.810782869580864	0.789434347685829	FALSE	FALSE
Wnt9a	chr11	59306928	59333552	0.662140530196468	0.644059945297239	0.109891779431399	0.110677889850643	0.772032309627867	0.754737835147882	FALSE	FALSE
Tecta	chr9	42329619	42399929	0.735286816220036	0.723166016527398	0.0872404646053262	0.0932912338520955	0.822527280825362	0.816457250379493	FALSE	FALSE
Arhgap44	chr11	65002039	65162961	0.558561368595841	0.584636063230418	0.273200445661291	0.249739702918695	0.831761814257132	0.834375766149113	TRUE	FALSE
Tectb	chr19	55180733	55196313	0.724377009406654	0.723769081351244	0.067256812193316	0.0665663801653929	0.79163382159997	0.790335461516637	FALSE	FALSE
Kdm6b	chr11	69398508	69413675	0.370071654566801	0.392226637638157	0.155874965395225	0.14220627773019	0.525946619962026	0.534432915368347	TRUE	FALSE
Nlgn2	chr11	69823122	69837784	0.607477997997747	0.655935771909919	0.22772127504884	0.18682489897178	0.835199273046587	0.842760670881699	TRUE	FALSE
Kctd11	chr11	69878261	69881406	0.465490363906075	0.449721826054595	0.0825828813934645	0.0605645424790043	0.54807324529954	0.510286368533599	FALSE	FALSE
Arrb2	chr11	70432635	70440828	0.705894519350322	0.692245495948526	0.144503643432728	0.135118381926876	0.85039816278305	0.827363877875402	FALSE	FALSE
Spns2	chr11	72451638	72489904	0.644129798779367	0.643292448113908	0.138616168529407	0.146383818182725	0.782745967308774	0.789676266296633	FALSE	FALSE
Git1	chr11	77493562	77507786	0.523603138505239	0.561210990364573	0.223283658503524	0.211542030667024	0.746886797008763	0.772753021031597	FALSE	FALSE
Taok1	chr11	77529162	77607815	0.69057050187267	0.72101132472042	0.214341295008922	0.183067613716622	0.904911796881592	0.904078938437042	TRUE	FALSE
Ppp1r9b	chr11	94991035	95006899	0.297663480062034	0.346804221791826	0.251498189796273	0.241812153332369	0.549161669858307	0.588616375124195	FALSE	FALSE
Samd14	chr11	95009879	95026087	0.300762164574634	0.336101207563528	0.332508041222851	0.308950455522079	0.633270205797485	0.645051663085607	TRUE	FALSE
Gpr179	chr11	97332109	97352077	0.662525977476248	0.658712050271667	0.17561965552248	0.163843610485141	0.838145632998728	0.822555660756808	FALSE	FALSE
Stac2	chr11	98036623	98053462	0.601613629608206	0.592073140314395	0.20366182152327	0.188067757343516	0.805275451131476	0.780140897657911	FALSE	FALSE
Nr1d1	chr11	98767932	98775333	0.103308037236605	0.16412672906322	0.192860209208557	0.242204131451313	0.296168246445162	0.406330860514533	FALSE	FALSE
Cdc27	chr11	104502745	104550620	0.666726876352951	0.699784780493883	0.195314136286178	0.169448276468042	0.862041012639129	0.869233056961925	TRUE	FALSE
Unk	chr11	116030322	116061214	0.615485291139926	0.667522626031128	0.227333162594212	0.195048670996624	0.842818453734138	0.862571297027752	TRUE	FALSE
Trim47	chr11	116105752	116127210	0.735222227161855	0.736677365053205	0.104159385568855	0.094608619502808	0.83938161273071	0.831285984556013	FALSE	FALSE
Rnf157	chr11	116336353	116413032	0.754708373848697	0.739766601603141	0.138814740729748	0.138887279639493	0.893523114578445	0.878653881242634	FALSE	FALSE
Dgkb	chr12	37817726	38634239	0.785910130600965	0.805488534396772	0.0958171934050065	0.0872634847560364	0.881727324005972	0.892752019152808	TRUE	FALSE
Terf2	chr8	107069400	107096547	0.754302227140464	0.77118117941364	0.104129308283778	0.0876962901566753	0.858431535424242	0.858877469570315	TRUE	FALSE
Tert	chr13	73626911	73649843	0.748180949818378	0.725193714707543	0.0899927051287323	0.099833375075024	0.83817365494711	0.825027089782567	FALSE	FALSE
Gm527	chr12	64917906	64924592	0.67364993658856	0.690769300056959	0.112863063192732	0.0880821768730594	0.786512999781292	0.778851476930018	FALSE	FALSE
Sipa1l1	chr12	82169320	82451786	0.680043576858296	0.683053395143342	0.197465438051089	0.194865054810605	0.877509014909385	0.877918449953947	FALSE	FALSE
Ppp2r5d	chr17	46682991	46705111	0.640917549752631	0.68268498595563	0.187948004777484	0.165253843486407	0.828865554530115	0.847938829442037	TRUE	FALSE
Eif2b2	chr12	85219481	85226628	0.778959059339244	0.797059359957781	0.0845278658537668	0.068864132671035	0.863486925193011	0.865923492628816	TRUE	FALSE
Mlh3	chr12	85234520	85270599	0.74128222774197	0.738365110506023	0.0996148039988497	0.09319836647736	0.84089703174082	0.831563476983383	FALSE	FALSE
Flvcr2	chr12	85746539	85813585	0.781137025281412	0.771610665587002	0.0802405742790205	0.0926976750685722	0.861377599560433	0.864308340655574	FALSE	FALSE
Pomt2	chr12	87106861	87147968	0.725296820193923	0.741149705320384	0.113343812905713	0.0956972428965909	0.838640633099636	0.836846948216975	TRUE	FALSE
Kcnk13	chr12	99964499	100062682	0.748438429794334	0.739119647892076	0.112992622762701	0.120639342950464	0.861431052557035	0.85975899084254	FALSE	FALSE
Itpk1	chr12	102568582	102727333	0.473943164948243	0.573883736550873	0.315836527250577	0.282482169871894	0.78977969219882	0.856365906422767	TRUE	FALSE
Tgfb1	chr7	25687002	25705077	0.660305955710245	0.659045361785964	0.0800959160885115	0.0708902437432285	0.740401871798756	0.729935605529192	FALSE	FALSE
Amph	chr13	18948205	19150921	0.549504367572017	0.572836874686989	0.267476369369315	0.245728142407163	0.816980736941332	0.818565017094152	TRUE	FALSE
Tgfb2	chr1	186622792	186705989	0.689103345333875	0.681784556801835	0.125470727533771	0.131946302132138	0.814574072867646	0.813730858933973	FALSE	FALSE
Tgfb3	chr12	86056745	86079041	0.631060134600812	0.653438753127667	0.175201400937272	0.151610736329172	0.806261535538084	0.805049489456839	TRUE	FALSE
Tgfbr1	chr4	47353222	47414931	0.804187166983356	0.792329652524829	0.0818301046633532	0.0982995951185866	0.886017271646709	0.890629247643416	FALSE	FALSE
Mboat1	chr13	30136489	30246717	0.795609381638378	0.797528697489758	0.067841327710717	0.0617074464926434	0.863450709349095	0.859236143982401	FALSE	FALSE
Tgfbr2	chr9	116084293	116175360	0.78540801714137	0.773750170541894	0.0894839350300431	0.0985848655781818	0.874891952171413	0.872335036120076	FALSE	FALSE
Tgif1	chr17	70844205	70853546	0.218670648737706	0.166525344438138	0.0712311579806414	0.0572922488894282	0.289901806718347	0.223817593327566	FALSE	FALSE
Tgm2	chr2	158116402	158146436	0.741255269506228	0.733546649388057	0.16916248947649	0.179996692373218	0.910417758982718	0.913543341761275	FALSE	FALSE
Tgm3	chr2	130012349	130050399	0.739621170603124	0.731550645201094	0.117522210310375	0.125364803757816	0.857143380913499	0.85691544895891	FALSE	FALSE
Tg	chr15	66670753	66850721	0.758647322506223	0.742815827448481	0.0941736716158034	0.10953264839409	0.852820994122026	0.852348475842571	FALSE	FALSE
Phactr1	chr13	42680623	43138526	0.688988082215598	0.704013044302678	0.191364033520756	0.174699935056496	0.880352115736354	0.878712979359174	TRUE	FALSE
Mylip	chr13	45389742	45412022	0.706238191297047	0.729284146219608	0.154617491236444	0.127493337473276	0.860855682533491	0.856777483692884	TRUE	FALSE
Ift88	chr14	57424062	57517936	0.781801966006422	0.804383561884693	0.108190110803705	0.0840887345067724	0.889992076810127	0.888472296391465	TRUE	FALSE
Th	chr7	142892752	142931128	0.739497749175139	0.710249242908187	0.106171229723413	0.1123836030168	0.845668978898552	0.822632845924987	FALSE	FALSE
Thbs1	chr2	118111876	118127133	0.716906653006001	0.699097332423019	0.0905500642226848	0.104519439652204	0.807456717228686	0.803616772075223	FALSE	FALSE
Thbs2	chr17	14665500	14694235	0.712069297289473	0.700972742088294	0.122836623645309	0.154210355284265	0.834905920934782	0.855183097372559	FALSE	TRUE
Thbs4	chr13	92751590	92794818	0.767359961843224	0.76879318198807	0.104991630336271	0.103588752940569	0.872351592179495	0.872381934928639	FALSE	FALSE
Thra	chr11	98740638	98769006	0.36097972612223	0.387319722567828	0.204673520247053	0.194563159749772	0.565653246369283	0.5818828823176	TRUE	FALSE
Thrb	chr14	17660261	18038090	0.777780168136723	0.772902004069927	0.0960258938158983	0.102792239719298	0.873806061952621	0.875694243789225	FALSE	FALSE
Thy1	chr9	44043384	44048579	0.588621853243288	0.54923294411843	0.196101831800923	0.202114651025345	0.784723685044211	0.751347595143775	FALSE	FALSE
Tiam1	chr16	89787111	90143769	0.516996391877073	0.558403094786119	0.278997517911992	0.249853427584036	0.795993909789065	0.808256522370155	TRUE	FALSE
Serinc5	chr13	92611091	92711947	0.6801603295241	0.699113190382804	0.176040938428318	0.15616465540134	0.856201267952418	0.855277845784144	TRUE	FALSE
Pde8b	chr13	95024454	95250336	0.781132408727266	0.764860509077933	0.0669096007579437	0.0780188495183679	0.84804200948521	0.842879358596301	FALSE	FALSE
Fcho2	chr13	98723403	98815449	0.759222208184049	0.775449526377189	0.128741690451166	0.107162320788092	0.887963898635215	0.882611847165281	TRUE	FALSE
Marveld2	chr13	100595957	100616971	0.609686889403455	0.686037610646691	0.201782348539039	0.146535812078548	0.811469237942494	0.832573422725239	TRUE	FALSE
Timp2	chr11	118301069	118355740	0.709179023650416	0.719061641700881	0.173541756952977	0.161132485737587	0.882720780603393	0.880194127438468	TRUE	FALSE
Nkx2-1	chr12	56531958	56536908	0.0187339079767011	0.0121739688631277	0.00400969791354358	0.0013410346630917	0.0227436058902447	0.0135150035262194	FALSE	FALSE
Pxk	chr14	8098211	8165117	0.623427742247607	0.65253582778303	0.195145966486048	0.169638083505943	0.818573708733655	0.822173911288973	TRUE	FALSE
Tjp1	chr7	65296165	65527696	0.766518673651382	0.728773350550205	0.128084085243895	0.149027105734163	0.894602758895277	0.877800456284368	FALSE	FALSE
