loop_id	chr1	start1	end1	chr2	start2	end2	logFC	logCPM	FDR	PValue	significant	resolution_kb	n_overlaps	loop_distance	loop_type	direction	category	anchor1_H3K27ac_overlap	anchor1_H3K27me3_overlap	anchor1_H3K4me1_overlap	anchor1_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor1_CTCF_overlap	anchor1_CTCF_motif_overlap	anchor2_H3K27ac_overlap	anchor2_H3K27me3_overlap	anchor2_H3K4me1_overlap	anchor2_H3K4me3_overlap	anchor2_Bivalent_Promoter_overlap	anchor2_CTCF_overlap	anchor2_CTCF_motif_overlap	anchor1_distance_to_tss_ext	anchor2_distance_to_tss_ext	anchor1_type_extended	anchor2_type_extended	loop_type_extended
loop_16674	chr5	88550000	88560000	chr5	88670000	88680000	-0.301785218996615	5.11127491715017	0.001867069880539	8.3651858380461e-5	TRUE	10	1	120000	Active_Promoter-Active_Promoter	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	Active_Promoter	Active_Promoter	Active_Promoter-Active_Promoter
loop_16986	chr6	44090000	44100000	chr6	45020000	45030000	-0.313694805920164	4.86826346492459	0.0164963991288994	0.0017244675794131001	TRUE	10	1	930000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	423721	29356	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_17008	chr6	48170000	48180000	chr6	48640000	48650000	-0.306928866818335	5.03152609639798	0.0023517369189445	1.159574690619e-4	TRUE	10	1	470000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	83406	0	Poised_Enhancer	CTCF_Site	Poised_Enhancer-CTCF_Site
loop_17137	chr6	51470000	51480000	chr6	51580000	51590000	-0.414521421086754	5.05848755655597	2.197503319854e-4	4.24314665419051e-6	TRUE	10	1	110000	Active_Promoter-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	56098	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_17165	chr6	19760000	19770000	chr6	21210000	21220000	-0.313797328918003	3.92690923810705	0.0148881957214096	0.0014840831365986	TRUE	10	1	1450000	Active_Promoter-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	204657	0	CTCF_Site	Active_Promoter	Active_Promoter-CTCF_Site
loop_17215	chr6	19940000	19950000	chr6	21210000	21220000	-0.316536335894601	3.73934307967642	0.0289458655647301	0.0040287856366604	TRUE	10	1	1270000	Active_Promoter-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	384657	0	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
loop_17220	chr6	49510000	49520000	chr6	50290000	50300000	-0.317247060256668	4.36327817137146	0.0052163807085972	3.577157502537e-4	TRUE	10	1	780000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	114395	26137	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_17228	chr6	51470000	51480000	chr6	51850000	51860000	-0.370278900946949	3.99770312817927	0.0058694696311575	4.188402904877e-4	TRUE	10	1	380000	Active_Promoter-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	152548	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_17284	chr6	114930000	114940000	chr6	115530000	115540000	-0.317939566068116	4.12046542373499	0.0174740717890146	0.0018692438936552	TRUE	10	1	600000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	29993	4663	Active_Enhancer	Poised_Enhancer	Active_Enhancer-Poised_Enhancer
loop_17665	chr7	109230000	109240000	chr7	109420000	109430000	-0.381991384246345	5.4612012159928804	0.0027295142873791	1.440014165398e-4	TRUE	10	1	190000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	54792	8617	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_17935	chr7	24820000	24830000	chr7	24960000	24970000	-0.328215265156107	4.34712749267596	0.0048230309414155	3.168936871394e-4	TRUE	10	1	140000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	1204	74	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_17959	chr7	137470000	137480000	chr7	138820000	138830000	-0.301853129921142	3.93216412455871	0.0262758828051715	0.0034644412464931	TRUE	10	1	1350000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	32310	16078	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_17964	chr7	83800000	83810000	chr7	84080000	84090000	-0.408303405817707	3.26199118448851	0.0141505161477215	0.00138241389195	TRUE	10	1	280000	Active_Promoter-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	5119	0	Active_Enhancer	Active_Promoter	Active_Promoter-Active_Enhancer
loop_16035	chr7	35675000	35700000	chr7	37350000	37375000	-0.303776524010327	3.69401716392077	0.0101197540229701	0.0012055594801361	TRUE	25	2	1675000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	27478	398640	Poised_Enhancer	CTCF_Site	Poised_Enhancer-CTCF_Site
loop_18000	chr7	90510000	90520000	chr7	91430000	91440000	-0.326536814145198	4.24376253630297	0.0135264808336576	0.001296347513618	TRUE	10	1	920000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	32768	679510	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_18019	chr7	116240000	116250000	chr7	116600000	116610000	-0.355502311495839	3.27821553219952	0.0239189728615922	0.0029920715146023	TRUE	10	1	360000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	58375	95630	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_18039	chr7	68370000	68380000	chr7	68820000	68830000	-0.353026108801848	3.63226397183855	0.0218985113372587	0.0026183002685852	TRUE	10	1	450000	Polycomb-Other	down_in_mutant	weak_differential	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	37401	70758	Polycomb	CTCF_Site	Polycomb-CTCF_Site
loop_18042	chr7	69490000	69500000	chr7	71860000	71870000	-0.454027243468176	3.20127024295045	0.005785097899991	4.101264535298e-4	TRUE	10	1	2370000	Repressed_Promoter-Other	down_in_mutant	weak_differential	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0	39692	Repressed_Promoter	CTCF_Site	Repressed_Promoter-CTCF_Site
loop_18056	chr7	66430000	66440000	chr7	67190000	67200000	-0.391209023566624	3.11681340668899	0.0227007973706125	0.0027663838435909	TRUE	10	1	760000	Polycomb-Other	down_in_mutant	weak_differential	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	2482	22535	Polycomb	CTCF_Site	Polycomb-CTCF_Site
loop_18263	chr10	49780000	49790000	chr10	50130000	50140000	-0.344684601294466	4.79263590071661	0.0043758184546251	2.74745405798e-4	TRUE	10	1	350000	Active_Promoter-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	341233	Active_Promoter	Active_Enhancer	Active_Promoter-Active_Enhancer
loop_18484	chr10	96840000	96850000	chr10	97310000	97320000	-0.417127177950137	4.53275360562207	7.143734152967e-4	2.20321952932625e-5	TRUE	10	1	470000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	185767	103477	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_18592	chr10	81500000	81510000	chr10	82170000	82180000	-0.575257302595857	3.58491426506056	7.063439499857e-4	2.16285064218856e-5	TRUE	10	1	670000	Active_Enhancer-Other	down_in_mutant	moderate_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	0	41986	CTCF_Site	Active_Enhancer	Active_Enhancer-CTCF_Site
loop_18594	chr10	66180000	66190000	chr10	66780000	66790000	-0.447777073265948	4.11372413330346	0.0014004587898698	5.71767374443132e-5	TRUE	10	1	600000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	34703	130257	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_18625	chr10	87020000	87030000	chr10	88320000	88330000	-0.305785830694685	3.7840741972947	0.0233706859180783	0.0028768529826956	TRUE	10	1	1300000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	11974	49079	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_1312	chr10	15300000	15325000	chr10	17125000	17150000	-0.423638848324184	4.03984938028087	2.28709202476e-4	3.38612506852404e-6	TRUE	25	2	1825000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	466776	29192	Active_Enhancer	Active_Enhancer	Active_Enhancer-Active_Enhancer
loop_18651	chr10	113020000	113030000	chr10	115140000	115150000	-0.346228997302566	3.58327063272056	0.0221124082101198	0.0026585305204902	TRUE	10	1	2120000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	91004	35021	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_18653	chr10	24860000	24870000	chr10	25480000	25490000	-0.450452189460404	3.73426016517137	0.0078553845508457	6.248893489891e-4	TRUE	10	1	620000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	0	46266	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_18657	chr10	71470000	71480000	chr10	74200000	74210000	-0.44064976975495	3.21697421693954	0.006488708765366	4.799442591561e-4	TRUE	10	1	2730000	Polycomb-Other	down_in_mutant	weak_differential	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	122236	757176	Polycomb	Other	Polycomb-Other
loop_18659	chr10	14450000	14460000	chr10	14700000	14710000	-0.411602759147339	4.34493566656428	0.0038172619324794	2.282058763982e-4	TRUE	10	1	250000	Active_Promoter-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	85658	0	CTCF_Site	Active_Promoter	Active_Promoter-CTCF_Site
loop_18733	chr8	107600000	107610000	chr8	108900000	108910000	-0.414815290303671	3.48941070295015	0.0152701700613131	0.0015403763807872	TRUE	10	1	1300000	Polycomb-Polycomb	down_in_mutant	weak_differential	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	11535	26859	Polycomb	Polycomb	Polycomb-Polycomb
loop_6645	chr14	105400000	105425000	chr14	105900000	105925000	-0.30963588044924	5.93504691380527	2.39698717642e-4	3.6310865649283e-6	TRUE	25	2	500000	Polycomb-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	2558	3180	Other	Polycomb	Polycomb-Other
loop_18805	chr14	22570000	22580000	chr14	23400000	23410000	-0.356592602378316	3.51948580874528	0.0242204531697979	0.0030620595518515	TRUE	10	1	830000	Polycomb-Other	down_in_mutant	weak_differential	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	27176	305428	Polycomb	CTCF_Site	Polycomb-CTCF_Site
loop_18873	chr9	123250000	123260000	chr9	123520000	123530000	-0.310975808713447	4.72480765763828	0.0052443840232954	3.600995392453e-4	TRUE	10	1	270000	Active_Promoter-Other	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	763	0	CTCF_Site	Active_Promoter	Active_Promoter-CTCF_Site
loop_18881	chr9	56890000	56900000	chr9	57210000	57220000	-0.31787451495471	4.59871895921219	0.003232550775013	1.836806423058e-4	TRUE	10	1	320000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	24966	16555	Poised_Enhancer	CTCF_Site	Poised_Enhancer-CTCF_Site
loop_19002	chr11	80280000	80290000	chr11	80670000	80680000	-0.354993403267551	4.00326047576893	0.0072269512446204	5.578598367069e-4	TRUE	10	1	390000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	10911	100024	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_19097	chr13	104280000	104290000	chr13	104930000	104940000	-0.322256007932685	4.31890003457644	0.0265289539625403	0.0035175398012041	TRUE	10	1	650000	Active_Promoter-Poised_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	0	66106	Active_Promoter	Poised_Enhancer	Active_Promoter-Poised_Enhancer
loop_19245	chr15	34960000	34970000	chr15	36140000	36150000	-0.379184742302457	3.8074995831332	0.0152817944994243	0.0015422242239609	TRUE	10	1	1180000	Repressed_Promoter-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	122644	0	Poised_Enhancer	Repressed_Promoter	Repressed_Promoter-Poised_Enhancer
loop_19249	chr15	34530000	34540000	chr15	36140000	36150000	-0.416926009594834	3.3552014575967	0.0068587547776849	5.173159422723e-4	TRUE	10	1	1610000	Repressed_Promoter-Active_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	34695	0	Active_Enhancer	Repressed_Promoter	Repressed_Promoter-Active_Enhancer
loop_19309	chr16	49160000	49170000	chr16	50300000	50310000	-0.539254448296507	3.59135749046908	6.441315465095e-4	1.88301167121818e-5	TRUE	10	2	1140000	Poised_Enhancer-Other	down_in_mutant	moderate_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	102513	122389	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_1759	chr16	49275000	49300000	chr16	50725000	50750000	-0.485747405570261	3.82279984891784	8.354551500878e-4	2.81379394112341e-5	TRUE	25	2	1450000	Repressed_Promoter-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	217513	0	Poised_Enhancer	Repressed_Promoter	Repressed_Promoter-Poised_Enhancer
loop_19371	chr17	10320000	10330000	chr17	11060000	11070000	-0.361753110230178	3.84999256335416	0.014600926557291	0.0014438349962538	TRUE	10	1	740000	Active_Enhancer-Other	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0	219615	Other	Active_Enhancer	Active_Enhancer-Other
loop_19374	chr17	48270000	48280000	chr17	49400000	49410000	-0.610648956106594	3.44694889630393	4.419239810193e-4	1.12863229510958e-5	TRUE	10	1	1130000	Other-Other	down_in_mutant	moderate_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	5704	18361	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_19478	chr1	107590000	107600000	chr1	109980000	109990000	-0.317597310423452	3.84040905906152	0.0159691065674007	0.0016383998519576	TRUE	10	1	2390000	Active_Promoter-Other	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	0	0	CTCF_Site	Active_Promoter	Active_Promoter-CTCF_Site
loop_19488	chr1	111660000	111670000	chr1	112450000	112460000	-0.3621873558028	3.95395863413394	0.0134959508973642	0.0012928252715396	TRUE	10	2	790000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	194917	585081	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_19621	chr19	16800000	16810000	chr19	18550000	18560000	-0.838938214949579	2.80064594016409	1.098971731297e-4	1.57328932900483e-6	TRUE	10	1	1750000	Other-Other	down_in_mutant	moderate_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	19066	71822	CTCF_Site	CTCF_Site	CTCF_Site-CTCF_Site
loop_19688	chr2	109690000	109700000	chr2	109880000	109890000	-0.401420948267736	4.68304886602468	0.0012736555357125	4.92984380206884e-5	TRUE	10	1	190000	Active_Enhancer-Other	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	15299	852	Active_Enhancer	Other	Active_Enhancer-Other
loop_19692	chr2	138280000	138290000	chr2	138580000	138590000	-0.344458223120084	4.85192867920712	0.004924036737785	3.267896421064e-4	TRUE	10	1	300000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	23434	229928	Active_Enhancer	Poised_Enhancer	Active_Enhancer-Poised_Enhancer
loop_19756	chr2	122190000	122200000	chr2	122750000	122760000	-0.31797875893309	3.53949750886495	0.0269290159614182	0.0035898215427535	TRUE	10	1	560000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	3727	5236	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_19768	chr2	114260000	114270000	chr2	116830000	116840000	-0.657784125306225	3.85055674718173	0.0013583720542738	5.42296123712489e-5	TRUE	10	2	2570000	Polycomb-Other	down_in_mutant	moderate_differential	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	58530	38690	Polycomb	CTCF_Site	Polycomb-CTCF_Site
loop_19910	chr3	127630000	127640000	chr3	129210000	129220000	-0.816190877929475	2.90024298600086	3.763415231536e-4	9.24557647903148e-6	TRUE	10	2	1580000	Repressed_Promoter-Polycomb	down_in_mutant	moderate_differential	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	10121	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_3835	chr4	47400000	47425000	chr4	48675000	48700000	-0.41439119945493	3.65062415717813	7.859328797927e-4	2.55067931376993e-5	TRUE	25	2	1275000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	46777	11485	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_20160	chr6	51170000	51180000	chr6	52220000	52230000	-0.644510064029671	5.1081375951447	6.76435162670631e-6	2.54051735714933e-8	TRUE	10	1	1050000	Repressed_Promoter-Polycomb	down_in_mutant	moderate_differential	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	89909	0	Polycomb	Repressed_Promoter	Repressed_Promoter-Polycomb
loop_20222	chr6	125860000	125870000	chr6	126160000	126170000	-0.464273324088611	3.99350789646477	0.001270838648668	4.90209499950145e-5	TRUE	10	1	300000	Bivalent_Promoter-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	169580	0	CTCF_Site	Bivalent_Promoter	Bivalent_Promoter-CTCF_Site
loop_15640	chr6	8925000	8950000	chr6	12250000	12275000	-0.343532982899788	3.65043071632828	0.0029266535890895	1.938380723041e-4	TRUE	25	2	3325000	Repressed_Promoter-Polycomb	down_in_mutant	weak_differential	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	0	140416	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
loop_20319	chr7	91250000	91260000	chr7	91430000	91440000	-0.399254576777918	4.82693218405702	9.249385756795e-4	3.11827559757655e-5	TRUE	10	1	180000	Other-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	772768	679510	Other	CTCF_Site	CTCF_Site-Other
loop_20355	chr7	118300000	118310000	chr7	118680000	118690000	-0.42959029980034	3.68092208460327	0.004246263831748	2.638600964538e-4	TRUE	10	2	380000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	56134	15777	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_20413	chr10	108730000	108740000	chr10	109000000	109010000	-0.43624829888803	4.73592007493666	1.357780351266e-4	2.12978095042219e-6	TRUE	10	1	270000	Active_Promoter-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	29839	981	Poised_Enhancer	Active_Promoter	Active_Promoter-Poised_Enhancer
loop_1292	chr10	108300000	108325000	chr10	109850000	109875000	-0.844265986118768	4.34177831839137	2.27494729174747e-6	5.32132947031021e-10	TRUE	25	2	1550000	Poised_Enhancer-Other	down_in_mutant	moderate_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	7120	581203	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_20521	chr8	17390000	17400000	chr8	18340000	18350000	-0.654735731137619	2.60836251121184	0.0014213285150323	5.81636143620468e-5	TRUE	10	1	950000	Polycomb-Poised_Enhancer	down_in_mutant	moderate_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	135585	245130	Poised_Enhancer	Polycomb	Polycomb-Poised_Enhancer
loop_20610	chr9	4530000	4540000	chr9	4930000	4940000	-0.356320414039509	5.00657858844312	0.0031581680320535	1.771500807712e-4	TRUE	10	1	400000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	153437	133765	Poised_Enhancer	Poised_Enhancer	Poised_Enhancer-Poised_Enhancer
loop_20777	chr12	38340000	38350000	chr12	39330000	39340000	-0.306344573399026	3.79687456902531	0.0242204531697979	0.0030628727894999	TRUE	10	1	990000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	264520	550619	Poised_Enhancer	Active_Enhancer	Active_Enhancer-Poised_Enhancer
loop_20828	chr15	41940000	41950000	chr15	42910000	42920000	-0.326127552171158	4.54134284286452	0.0078194217017361	6.194867051614e-4	TRUE	10	1	970000	Poised_Enhancer-Other	down_in_mutant	weak_differential	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	70279	233022	CTCF_Site	Poised_Enhancer	Poised_Enhancer-CTCF_Site
loop_20834	chr15	68920000	68930000	chr15	71240000	71250000	-0.425047213424701	3.08020339001277	0.0144506563108094	0.0014238672487232	TRUE	10	1	2320000	Repressed_Promoter-Polycomb	down_in_mutant	weak_differential	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	0	477837	Repressed_Promoter	Polycomb	Repressed_Promoter-Polycomb
