chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	stripe_id
chr18	66050001	66110000	chr18	66050001	67040000	3prime	shared	0.095	0.084	1.04580127412817	1.04653977243924	48.1706897666607	51.7412415840238	990000	60000	66080000.5	stripe_0905
chr18	66490001	66530000	chr18	66060001	66530000	5prime	shared	0.025	0.039	2.49193553557173	1.95736081271223	85.2382963488378	93.1174476155508	470000	40000	66510000.5	stripe_0906
chr18	66980001	67030000	chr18	66050001	67030000	5prime	shared	0.0985	0.073	1.14144360979899	2.15631022864137	46.9937333359523	72.7199841742105	980000	50000	67005000.5	stripe_0907
chr18	68440001	68480000	chr18	67780001	68480000	5prime	shared	0.024	0.026	2.6649002178099	2.50667669602224	61.0813622915459	62.6449805704466	700000	40000	68460000.5	stripe_0908
chr18	68480001	68530000	chr18	68480001	69800000	3prime	shared	0.0395	0.034	2.9999393040282	5.22276439711086	42.6664925882893	48.7674877838492	1320000	50000	68505000.5	stripe_0909
chr18	69290001	69350000	chr18	68720001	69350000	5prime	shared	0.094	0.09	0.632550222709683	0.393511453167521	64.8085308915148	61.5221960555753	630000	60000	69320000.5	stripe_0910
chr18	69780001	69820000	chr18	68490001	69820000	5prime	shared	0.041	0.043	2.37628686861208	1.82739200174405	36.1342288281998	39.3451337860191	1330000	40000	69800000.5	stripe_0911
chr18	70160001	70200000	chr18	69490001	70200000	5prime	mutant_only	NA	0.07	NA	0.567608979405786	NA	57.2066266224201	710000	40000	70180000.5	stripe_0912
chr18	71360001	71420000	chr18	71360001	72950000	3prime	mutant_only	NA	0.086	NA	1.88697429000324	NA	33.097896312011	1590000	60000	71390000.5	stripe_0913
chr18	73590001	73640000	chr18	71670001	73640000	5prime	shared	0.062	0.0405	0.957957153202943	1.69520431981614	25.5024399538068	29.4589893612163	1970000	50000	73615000.5	stripe_0914
chr18	73830001	73880000	chr18	71310001	73880000	5prime	control_only	0.096	NA	0.633353658718666	NA	18.4572568159008	NA	2570000	50000	73855000.5	stripe_0915
chr18	74400001	74460000	chr18	74400001	74920000	3prime	mutant_only	NA	0.0515	NA	1.61674946605339	NA	84.1907995607705	520000	60000	74430000.5	stripe_0916
chr18	74950001	75000000	chr18	74200001	75000000	5prime	shared	0.071	0.09	1.30893934683657	0.202929282334848	60.8046710088954	42.0476376087137	800000	50000	74975000.5	stripe_0917
chr18	75120001	75190000	chr18	75120001	75580000	3prime	control_only	0.0905	NA	1.61449400907636	NA	99.3236207653414	NA	460000	70000	75155000.5	stripe_0918
chr18	75700001	75750000	chr18	75010001	75750000	5prime	shared	0.0245	0.0245	3.01407905115783	4.53057897857356	71.5682512424775	103.789402664552	740000	50000	75725000.5	stripe_0919
chr18	75700001	75750000	chr18	75010001	75750000	5prime	mutant_only	NA	0.0345	NA	2.55501140397108	NA	79.0299773995308	740000	50000	75725000.5	stripe_0920
chr18	79560001	79610000	chr18	78150001	79610000	5prime	shared	0.0295	0.026	3.55470345924319	3.58933750001334	36.9455960452031	40.5095645680894	1460000	50000	79585000.5	stripe_0921
chr18	79930001	79970000	chr18	78130001	79970000	5prime	shared	0.0955	0.0605	0.600661806955557	1.36188954948708	25.2479688482835	27.0430919603137	1840000	40000	79950000.5	stripe_0922
chr18	80700001	80750000	chr18	80200001	80750000	5prime	control_only	0.055	NA	1.10350936319719	NA	81.102133396866	NA	550000	50000	80725000.5	stripe_0923
chr18	81890001	81930000	chr18	80850001	81930000	5prime	mutant_only	NA	0.066	NA	2.00294811679038	NA	50.3763508815331	1080000	40000	81910000.5	stripe_0924
chr18	82140001	82170000	chr18	81290001	82170000	5prime	mutant_only	NA	0.0945	NA	-1.41717050374302	NA	42.2171953426022	880000	30000	82155000.5	stripe_0925
chr18	83050001	83090000	chr18	83050001	84410000	3prime	shared	0.044	0.037	1.9298457714184	2.71521878384712	38.2363300380333	42.035657639131	1360000	40000	83070000.5	stripe_0926
chr18	83790001	83840000	chr18	83790001	84440000	3prime	shared	0.076	0.071	1.62672162306197	1.55306571509816	61.7232746277784	67.0213816356645	650000	50000	83815000.5	stripe_0927
chr18	84510001	84560000	chr18	83160001	84560000	5prime	shared	0.016	0.013	5.64594061522412	7.12776116972736	40.7240715523226	44.845809540854	1400000	50000	84535000.5	stripe_0928
chr18	85270001	85310000	chr18	85270001	86500000	3prime	mutant_only	NA	0.083	NA	1.69163242068759	NA	44.1330161962385	1230000	40000	85290000.5	stripe_0929
chr18	86450001	86520000	chr18	84720001	86520000	5prime	control_only	0.0915	NA	1.8054152875725	NA	30.1453509466589	NA	1800000	70000	86485000.5	stripe_0930
chr19	5850001	5890000	chr19	5450001	5890000	5prime	shared	0.0615	0.034	-0.357765786113167	0.298950304242423	128.07424678288	146.578731157249	440000	40000	5870000.5	stripe_0931
chr19	6450001	6510000	chr19	6450001	7030000	3prime	control_only	0.0665	NA	0.121281317693118	NA	123.110876308789	NA	580000	60000	6480000.5	stripe_0932
chr19	7030001	7070000	chr19	7030001	7430000	3prime	shared	0.0285	0.0275	0.791657569376885	0.829698619595529	118.890644474577	129.801408428393	400000	40000	7050000.5	stripe_0933
chr19	8550001	8590000	chr19	8550001	9150000	3prime	shared	0.049	0.047	1.30180276437531	1.268559774788	65.9062994529504	95.1870642105237	600000	40000	8570000.5	stripe_0934
chr19	11580001	11620000	chr19	11580001	12050000	3prime	shared	0.086	0.0715	0.411243525714519	0.213528943511181	72.0653124731344	79.0501906918704	470000	40000	11600000.5	stripe_0935
chr19	12110001	12150000	chr19	12110001	12610000	3prime	mutant_only	NA	0.0985	NA	0.55310437774046	NA	80.0611133244808	500000	40000	12130000.5	stripe_0936
chr19	13950001	14020000	chr19	13950001	15960000	3prime	shared	0.095	0.0795	6.05877698578135	9.94380540735539	28.764517718347	31.9093731204014	2010000	70000	13985000.5	stripe_0937
chr19	15010001	15050000	chr19	14020001	15050000	5prime	shared	0.07	0.0685	1.65242701172311	1.9212466375889	41.6453222519625	48.5999649194409	1030000	40000	15030000.5	stripe_0938
chr19	16570001	16610000	chr19	16010001	16610000	5prime	shared	0.03	0.055	2.95857515459946	1.01171208290184	73.5626596533294	80.6604190354322	600000	40000	16590000.5	stripe_0939
chr19	17360001	17400000	chr19	16860001	17400000	5prime	shared	0.081	0.0675	0.511786229467893	1.43952641755408	77.3831223435966	77.8319877952784	540000	40000	17380000.5	stripe_0940
chr19	18510001	18560000	chr19	17410001	18560000	5prime	shared	0.073	0.054	2.58606264062685	4.30344230256955	43.5307830147464	47.9289333401505	1150000	50000	18535000.5	stripe_0941
chr19	22270001	22320000	chr19	21500001	22320000	5prime	shared	0.024	0.04	4.83571590581649	3.76971844100148	59.9846255188049	51.5818410958636	820000	50000	22295000.5	stripe_0942
chr19	22310001	22350000	chr19	22310001	22880000	3prime	shared	0.039	0.036	3.04739115109972	2.97962944338813	73.4762392091085	56.4074276012621	570000	40000	22330000.5	stripe_0943
chr19	22420001	22460000	chr19	22420001	22900000	3prime	control_only	0.0825	NA	0.150581163650502	NA	89.5089319034341	NA	480000	40000	22440000.5	stripe_0944
chr19	23490001	23550000	chr19	22900001	23550000	5prime	mutant_only	NA	0.053	NA	1.12549376658906	NA	74.846102773695	650000	60000	23520000.5	stripe_0945
chr19	23530001	23590000	chr19	23530001	23950000	3prime	shared	0.067	0.045	0.570382014519299	0.762094872713386	87.0121169360617	93.7951477818137	420000	60000	23560000.5	stripe_0946
chr19	23930001	23980000	chr19	23260001	23980000	5prime	shared	0.086	0.057	0.712466106145667	1.69387885975148	69.8717113745142	73.0718563772723	720000	50000	23955000.5	stripe_0947
chr19	24850001	24900000	chr19	24200001	24900000	5prime	shared	0.0315	0.047	2.50473795120915	1.6882526342115	64.8164658339321	86.7484809022729	700000	50000	24875000.5	stripe_0948
chr19	25090001	25140000	chr19	25090001	25650000	3prime	shared	0.0965	0.048	0.817861394374276	1.11373095189582	73.7056632134258	84.0276241510206	560000	50000	25115000.5	stripe_0949
chr19	27200001	27250000	chr19	26710001	27250000	5prime	shared	0.04	0.085	1.71563884088307	0.562747303990674	87.8209496403895	97.015497302368	540000	50000	27225000.5	stripe_0950
chr19	27380001	27420000	chr19	26600001	27420000	5prime	shared	0.0175	0.025	4.34471445343185	3.88929577618832	63.8505890924098	69.9324603391088	820000	40000	27400000.5	stripe_0951
chr19	27430001	27480000	chr19	27430001	28760000	3prime	shared	0.025	0.022	4.6995414744843	6.75122206680629	41.5142022368033	45.2973116214686	1330000	50000	27455000.5	stripe_0952
chr19	28720001	28770000	chr19	27470001	28770000	5prime	mutant_only	NA	0.0625	NA	3.45979746020192	NA	45.2176612506369	1300000	50000	28745000.5	stripe_0953
chr19	29480001	29520000	chr19	28760001	29520000	5prime	mutant_only	NA	0.097	NA	0.474212695090455	NA	60.6550151816839	760000	40000	29500000.5	stripe_0954
chr19	29800001	29840000	chr19	29800001	30220000	3prime	shared	0.073	0.0775	0.381862785592747	0.391757508097307	71.44923553713	81.2973264607917	420000	40000	29820000.5	stripe_0955
chr19	30820001	30860000	chr19	30820001	31760000	3prime	mutant_only	NA	0.079	NA	1.25334317292241	NA	56.1017210353941	940000	40000	30840000.5	stripe_0956
chr19	31640001	31700000	chr19	30940001	31700000	5prime	mutant_only	NA	0.077	NA	0.59042366039585	NA	57.8701489688974	760000	60000	31670000.5	stripe_0957
chr19	33190001	33230000	chr19	32690001	33230000	5prime	control_only	0.0645	NA	1.9119036154299	NA	77.0453346294418	NA	540000	40000	33210000.5	stripe_0958
chr19	34300001	34350000	chr19	34300001	34780000	3prime	shared	0.0875	0.0605	-0.52033508772835	-0.724316500917937	77.9423168639097	106.092677053005	480000	50000	34325000.5	stripe_0959
chr19	40700001	40760000	chr19	40310001	40760000	5prime	control_only	0.087	NA	0.390489776137181	NA	73.9422972415446	NA	450000	60000	40730000.5	stripe_0960
chr19	41070001	41110000	chr19	41070001	41760000	3prime	shared	0.045	0.0355	2.32685279762891	2.91679797885487	66.4469756013623	75.5956309777216	690000	40000	41090000.5	stripe_0961
chr19	41270001	41330000	chr19	41270001	41640000	3prime	control_only	0.053	NA	1.06352240177894	NA	107.35096849549	NA	370000	60000	41300000.5	stripe_0962
chr19	41740001	41800000	chr19	41270001	41800000	5prime	shared	0.068	0.05	0.727845348349699	0.943098953461565	85.4041585906712	96.0344870424037	530000	60000	41770000.5	stripe_0963
chr19	42290001	42330000	chr19	42290001	42750000	3prime	mutant_only	NA	0.073	NA	0.339033034739023	NA	105.410027469295	460000	40000	42310000.5	stripe_0964
chr19	44140001	44210000	chr19	44140001	44880000	3prime	control_only	0.073	NA	0.424729317686975	NA	68.9109500171131	NA	740000	70000	44175000.5	stripe_0965
chr19	46450001	46490000	chr19	46050001	46490000	5prime	mutant_only	NA	0.084	NA	0.0134911115910999	NA	121.853375501694	440000	40000	46470000.5	stripe_0966
chr19	51170001	51210000	chr19	50160001	51210000	5prime	mutant_only	NA	0.079	NA	1.16482259408626	NA	43.9337110135544	1050000	40000	51190000.5	stripe_0967
chr19	53560001	53600000	chr19	53230001	53600000	5prime	control_only	0.046	NA	-1.20877231257413	NA	130.632961171314	NA	370000	40000	53580000.5	stripe_0968
chr19	56110001	56150000	chr19	55340001	56150000	5prime	mutant_only	NA	0.087	NA	0.830798551980618	NA	66.1460040970154	810000	40000	56130000.5	stripe_0969
chr19	57000001	57050000	chr19	56410001	57050000	5prime	shared	0.0685	0.0835	0.4878438346688	0.399547775771893	78.2842574829118	81.8779311942232	640000	50000	57025000.5	stripe_0970
chr19	57130001	57170000	chr19	57130001	57630000	3prime	mutant_only	NA	0.0655	NA	0.453722672763816	NA	102.230054057479	500000	40000	57150000.5	stripe_0971
chr19	57610001	57650000	chr19	57030001	57650000	5prime	shared	0.022	0.017	3.51128973596102	3.96348268671245	77.7832401791132	86.8870224112023	620000	40000	57630000.5	stripe_0972
chr19	58440001	58480000	chr19	57650001	58480000	5prime	shared	0.061	0.076	-2.60693585749579	-2.66654112805322	66.8768539491917	76.8821208576486	830000	40000	58460000.5	stripe_0973
chr19	59180001	59220000	chr19	58640001	59220000	5prime	shared	0.0625	0.058	1.86036703972606	2.05303265258783	77.5180945396581	83.3448360895042	580000	40000	59200000.5	stripe_0974
chr19	60100001	60160000	chr19	59360001	60160000	5prime	control_only	0.088	NA	1.431659565683	NA	61.6008990402985	NA	800000	60000	60130000.5	stripe_0975
chr2	3760001	3810000	chr2	3320001	3810000	5prime	shared	0.031	0.041	2.76356085375981	2.57499760233528	105.583371309366	112.491127909469	490000	50000	3785000.5	stripe_0976
chr2	3790001	3840000	chr2	3790001	4670000	3prime	shared	0.0985	0.0765	2.37277148314925	2.13865738343905	55.4278389229865	61.0928339440843	880000	50000	3815000.5	stripe_0977
chr2	4200001	4240000	chr2	4200001	4640000	3prime	mutant_only	NA	0.056	NA	0.848011882124514	NA	95.2073907230391	440000	40000	4220000.5	stripe_0978
chr2	4840001	4890000	chr2	3330001	4890000	5prime	shared	0.025	0.032	2.33899478519875	2.63688192436581	34.8323196596843	53.810658602527	1560000	50000	4865000.5	stripe_0979
chr2	5060001	5110000	chr2	5060001	5900000	3prime	shared	0.038	0.035	3.94722763544116	4.5879812858145	64.6325431242443	70.2358264056077	840000	50000	5085000.5	stripe_0980
chr2	5740001	5800000	chr2	5130001	5800000	5prime	shared	0.065	0.072	-0.0147280623177579	-0.393926179908767	73.8074501974728	81.6599765088141	670000	60000	5770000.5	stripe_0981
chr2	6180001	6220000	chr2	6180001	7220000	3prime	shared	0.0745	0.083	0.449454718067545	0.799388728583418	44.5896406164983	49.482068656954	1040000	40000	6200000.5	stripe_0982
chr2	6380001	6430000	chr2	5980001	6430000	5prime	control_only	0.045	NA	1.13177159160158	NA	97.2542308423782	NA	450000	50000	6405000.5	stripe_0983
chr2	7690001	7730000	chr2	6430001	7730000	5prime	shared	0.05	0.046	3.45014164678514	3.23199419300476	40.0633538678146	44.073469218704	1300000	40000	7710000.5	stripe_0984
chr2	8350001	8400000	chr2	6430001	8400000	5prime	shared	0.016	0.017	9.33027885370121	9.99174609048037	33.4637074729239	37.2217465763672	1970000	50000	8375000.5	stripe_0985
chr2	8610001	8660000	chr2	6180001	8660000	5prime	mutant_only	NA	0.085	NA	4.85683832803664	NA	24.7358464752062	2480000	50000	8635000.5	stripe_0986
chr2	9830001	9880000	chr2	9020001	9880000	5prime	control_only	0.083	NA	0.971205739109125	NA	57.6367087165846	NA	860000	50000	9855000.5	stripe_0987
chr2	11030001	11100000	chr2	10300001	11100000	5prime	control_only	0.0575	NA	1.99103123312541	NA	56.3262787261697	NA	800000	70000	11065000.5	stripe_0988
chr2	11290001	11340000	chr2	11290001	11780000	3prime	mutant_only	NA	0.075	NA	0.0230874530489836	NA	80.0971639334133	490000	50000	11315000.5	stripe_0989
chr2	13270001	13310000	chr2	13270001	14720000	3prime	shared	0.042	0.048	2.2115070589773	2.11624558229075	35.2669787244818	34.9604363647551	1450000	40000	13290000.5	stripe_0990
chr2	14670001	14720000	chr2	13760001	14720000	5prime	shared	0.048	0.0455	1.35575840377114	1.90718298016894	51.0228054059038	69.0744724907916	960000	50000	14695000.5	stripe_0991
chr2	16270001	16330000	chr2	15090001	16330000	5prime	mutant_only	NA	0.0645	NA	2.19473099385217	NA	42.0409933168983	1240000	60000	16300000.5	stripe_0992
chr2	17300001	17340000	chr2	16320001	17340000	5prime	mutant_only	NA	0.067	NA	1.32435304192522	NA	44.6288291845813	1020000	40000	17320000.5	stripe_0993
chr2	17400001	17450000	chr2	17400001	18870000	3prime	mutant_only	NA	0.077	NA	1.26210887026469	NA	37.3303350995982	1470000	50000	17425000.5	stripe_0994
chr2	17810001	17860000	chr2	17430001	17860000	5prime	control_only	0.02	NA	2.4238376146393	NA	94.1365247937041	NA	430000	50000	17835000.5	stripe_0995
chr2	18350001	18400000	chr2	18350001	19190000	3prime	mutant_only	NA	0.057	NA	1.43946420166688	NA	52.5481879482276	840000	50000	18375000.5	stripe_0996
chr2	19250001	19290000	chr2	18580001	19290000	5prime	mutant_only	NA	0.057	NA	1.14518685899327	NA	64.5991202441781	710000	40000	19270000.5	stripe_0997
chr2	20250001	20290000	chr2	20250001	20790000	3prime	mutant_only	NA	0.0675	NA	1.00824023150079	NA	75.971540027824	540000	40000	20270000.5	stripe_0998
chr2	21890001	21940000	chr2	20790001	21940000	5prime	shared	0.019	0.019	6.08105460268294	6.46221727891124	44.993511487987	50.282909157016	1150000	50000	21915000.5	stripe_0999
chr2	26550001	26590000	chr2	26040001	26590000	5prime	control_only	0.093	NA	0.115910622939465	NA	87.5264431030922	NA	550000	40000	26570000.5	stripe_1000
chr2	26620001	26670000	chr2	26620001	27170000	3prime	control_only	0.074	NA	0.217509857909356	NA	74.6958554233677	NA	550000	50000	26645000.5	stripe_1001
chr2	27220001	27270000	chr2	26610001	27270000	5prime	shared	0.03	0.031	2.55092586225236	1.77954206942885	81.6215509554486	85.1330778764104	660000	50000	27245000.5	stripe_1002
chr2	27260001	27310000	chr2	27260001	27940000	3prime	shared	0.083	0.0835	1.01044099061459	1.14472020613091	76.2544320248592	110.149000544722	680000	50000	27285000.5	stripe_1003
chr2	27530001	27580000	chr2	27530001	28470000	3prime	shared	0.0275	0.025	3.45647871802822	3.25417165656841	65.9105976831889	71.8039495851544	940000	50000	27555000.5	stripe_1004
chr2	28410001	28460000	chr2	27560001	28460000	5prime	control_only	0.05	NA	0.259231882005654	NA	71.9220015429411	NA	900000	50000	28435000.5	stripe_1005
chr2	31160001	31220000	chr2	31160001	31660000	3prime	shared	0.0445	0.066	1.11950737678406	0.72734884205702	104.728514641961	97.5299262283046	500000	60000	31190000.5	stripe_1006
chr2	34610001	34660000	chr2	33730001	34660000	5prime	shared	0.018	0.023	4.85161866351189	4.28686136674576	64.2720116321571	69.2355614927396	930000	50000	34635000.5	stripe_1007
chr2	35900001	35970000	chr2	35280001	35970000	5prime	shared	0.055	0.051	0.513656963682197	1.39417759589501	76.6242892206859	90.4562275364561	690000	70000	35935000.5	stripe_1008
chr2	37760001	37810000	chr2	37380001	37810000	5prime	mutant_only	NA	0.016	NA	2.25157880955257	NA	109.974022609951	430000	50000	37785000.5	stripe_1009
chr2	37900001	37940000	chr2	37900001	38750000	3prime	shared	0.039	0.0695	3.07725176354516	2.38741760479739	62.1777755280347	66.4099156697257	850000	40000	37920000.5	stripe_1010
chr2	38570001	38610000	chr2	37970001	38610000	5prime	mutant_only	NA	0.0815	NA	0.631318348073551	NA	78.2716392039468	640000	40000	38590000.5	stripe_1011
chr2	39350001	39390000	chr2	39030001	39390000	5prime	control_only	0.095	NA	0.571410556236615	NA	85.1760605991265	NA	360000	40000	39370000.5	stripe_1012
chr2	39590001	39630000	chr2	39590001	42460000	3prime	mutant_only	NA	0.079	NA	7.21881385498702	NA	20.6762527657819	2870000	40000	39610000.5	stripe_1013
chr2	42630001	42670000	chr2	40850001	42670000	5prime	shared	0.023	0.019	7.03253445205477	6.01294231189976	30.8477735409396	33.975148071801	1820000	40000	42650000.5	stripe_1014
chr2	43230001	43290000	chr2	41030001	43290000	5prime	mutant_only	NA	0.041	NA	2.53568906207493	NA	23.8058393557132	2260000	60000	43260000.5	stripe_1015
chr2	43600001	43650000	chr2	41010001	43650000	5prime	shared	0.0325	0.017	3.65404441711439	6.38066043878707	18.0828020407821	21.4121868316552	2640000	50000	43625000.5	stripe_1016
chr2	46400001	46460000	chr2	43720001	46460000	5prime	shared	0.052	0.061	3.37491592701871	3.43957005320627	22.6274881964107	25.6362426647324	2740000	60000	46430000.5	stripe_1017
chr2	47470001	47510000	chr2	47470001	49430000	3prime	shared	0.0795	0.0675	1.76357515268048	1.96112310129396	23.8392175598429	27.9918172271687	1960000	40000	47490000.5	stripe_1018
chr2	48890001	48950000	chr2	48890001	49760000	3prime	control_only	0.044	NA	1.81813999854262	NA	53.2044832227399	NA	870000	60000	48920000.5	stripe_1019
chr2	49690001	49750000	chr2	48900001	49750000	5prime	shared	0.036	0.0385	2.20890911065334	1.66610635001713	63.1539899291259	69.1843241252951	850000	60000	49720000.5	stripe_1020
chr2	50250001	50290000	chr2	49240001	50290000	5prime	shared	0.032	0.041	2.40945469755013	1.91281363850395	48.4713172711298	50.1710709495752	1050000	40000	50270000.5	stripe_1021
chr2	50280001	50350000	chr2	50280001	52490000	3prime	control_only	0.076	NA	4.69816320950683	NA	26.650126758892	NA	2210000	70000	50315000.5	stripe_1022
chr2	52380001	52440000	chr2	52090001	52440000	5prime	control_only	0.082	NA	-0.740759452467306	NA	106.479035023194	NA	350000	60000	52410000.5	stripe_1023
chr2	52570001	52620000	chr2	51920001	52620000	5prime	shared	0.019	0.022	3.09053212035106	3.34548530081389	80.8714828342452	91.4973552484324	700000	50000	52595000.5	stripe_1024
chr2	54070001	54120000	chr2	52610001	54120000	5prime	control_only	0.085	NA	1.12223678957222	NA	33.5476947214422	NA	1510000	50000	54095000.5	stripe_1025
chr2	55070001	55110000	chr2	55070001	56020000	3prime	mutant_only	NA	0.067	NA	1.29172592299747	NA	51.3834784525734	950000	40000	55090000.5	stripe_1026
chr2	55270001	55320000	chr2	55270001	55900000	3prime	shared	0.086	0.053	1.01085770281615	1.61439247992702	65.4879973023489	71.3746325878394	630000	50000	55295000.5	stripe_1027
chr2	56070001	56130000	chr2	56070001	58690000	3prime	mutant_only	NA	0.037	NA	7.27420594929576	NA	25.8116165343988	2620000	60000	56100000.5	stripe_1028
chr2	57900001	57940000	chr2	57090001	57940000	5prime	shared	0.053	0.062	0.928818309433695	0.577013012665745	45.7745876149432	50.0226510951178	850000	40000	57920000.5	stripe_1029
chr2	58010001	58050000	chr2	58010001	58680000	3prime	shared	0.037	0.061	2.25111654621235	1.27083826493976	65.8871531263948	68.4003269665291	670000	40000	58030000.5	stripe_1030
chr2	58630001	58680000	chr2	58000001	58680000	5prime	shared	0.0235	0.0235	2.17346737462878	2.12192163061839	72.2849496542797	79.9783838394365	680000	50000	58655000.5	stripe_1031
chr2	59410001	59450000	chr2	58460001	59450000	5prime	shared	0.056	0.074	0.819279917960718	0.616212950147301	57.5095628542216	62.7510560892994	990000	40000	59430000.5	stripe_1032
chr2	59510001	59550000	chr2	59510001	60220000	3prime	shared	0.065	0.025	1.96018232058099	3.12340809537176	67.9859599415129	62.9428290294965	710000	40000	59530000.5	stripe_1033
chr2	60380001	60440000	chr2	59740001	60440000	5prime	shared	0.069	0.066	0.93978234443293	1.22659080014797	53.6017075490086	59.2163519664126	700000	60000	60410000.5	stripe_1034
chr2	61960001	62020000	chr2	61960001	62630000	3prime	shared	0.077	0.071	0.640967901571949	0.827409768001385	63.3697212759794	68.6660767259581	670000	60000	61990000.5	stripe_1035
chr2	62600001	62640000	chr2	61590001	62640000	5prime	shared	0.052	0.054	1.27921699860512	1.20265101805496	41.9457060287032	65.6844274308485	1050000	40000	62620000.5	stripe_1036
chr2	63410001	63460000	chr2	62470001	63460000	5prime	control_only	0.079	NA	1.67511178260509	NA	44.3482016650659	NA	990000	50000	63435000.5	stripe_1037
chr2	63670001	63720000	chr2	63670001	64940000	3prime	mutant_only	NA	0.067	NA	2.54691784234894	NA	46.507174289538	1270000	50000	63695000.5	stripe_1038
chr2	64830001	64870000	chr2	63810001	64870000	5prime	shared	0.0795	0.0965	1.57717974116336	1.10963652351163	42.6513848209109	46.9418308497496	1060000	40000	64850000.5	stripe_1039
chr2	65370001	65420000	chr2	65370001	66240000	3prime	shared	0.049	0.064	1.24217561542557	1.23724474310274	43.2547245678143	49.5105719561237	870000	50000	65395000.5	stripe_1040
chr2	66160001	66200000	chr2	65610001	66200000	5prime	control_only	0.09	NA	0.000621025177031179	NA	71.3459393996485	NA	590000	40000	66180000.5	stripe_1041
chr2	66940001	66980000	chr2	66940001	68370000	3prime	shared	0.066	0.032	2.23856748373429	3.85823833153728	32.9746384902646	35.4011146326943	1430000	40000	66960000.5	stripe_1042
chr2	68320001	68360000	chr2	67460001	68360000	5prime	shared	0.05	0.025	2.48289487262157	4.67812120748994	50.0435289158202	46.8588748214233	900000	40000	68340000.5	stripe_1043
chr2	68760001	68800000	chr2	68760001	69460000	3prime	shared	0.0695	0.064	1.21998334232268	0.424362778464025	62.425011882352	71.599515471576	700000	40000	68780000.5	stripe_1044
chr2	69410001	69450000	chr2	68530001	69450000	5prime	control_only	0.0855	NA	0.647230986798669	NA	48.3694103970261	NA	920000	40000	69430000.5	stripe_1045
chr2	71790001	71850000	chr2	71140001	71850000	5prime	shared	0.041	0.028	1.60334667789412	1.85191617861653	66.3441544641294	72.1401896858135	710000	60000	71820000.5	stripe_1046
chr2	73530001	73580000	chr2	73530001	74080000	3prime	shared	0.063	0.041	0.230608568328996	0.514243331592144	67.3161217704527	74.692232999003	550000	50000	73555000.5	stripe_1047
chr2	74020001	74080000	chr2	74020001	74640000	3prime	shared	0.078	0.0585	1.06040898676623	1.4162262934623	66.5920293151763	71.944909503487	620000	60000	74050000.5	stripe_1048
chr2	74680001	74720000	chr2	74680001	76030000	3prime	shared	0.09	0.046	-0.741678860374573	0.0457132237448869	37.1936533572608	40.7160128490222	1350000	40000	74700000.5	stripe_1049
chr2	75290001	75330000	chr2	74690001	75330000	5prime	mutant_only	NA	0.0765	NA	0.922628274552089	NA	68.41348618506	640000	40000	75310000.5	stripe_1050
chr2	75540001	75600000	chr2	74650001	75600000	5prime	shared	0.015	0.019	4.13929950416798	4.39373273627666	52.5704560123637	59.7692502979032	950000	60000	75570000.5	stripe_1051
chr2	76050001	76100000	chr2	75590001	76100000	5prime	shared	0.017	0.039	2.07813683028843	0.940976865022166	87.6891484537482	82.5438782147462	510000	50000	76075000.5	stripe_1052
chr2	77680001	77730000	chr2	76920001	77730000	5prime	shared	0.028	0.032	2.64314901748239	2.91528374774207	62.4038265442205	68.3643195125539	810000	50000	77705000.5	stripe_1053
chr2	77990001	78030000	chr2	77250001	78030000	5prime	mutant_only	NA	0.058	NA	0.857961142159026	NA	58.3981053272635	780000	40000	78010000.5	stripe_1054
chr2	78020001	78090000	chr2	78020001	79790000	3prime	shared	0.064	0.077	7.28439296875071	7.397586954804	33.6941207924299	37.554867462429	1770000	70000	78055000.5	stripe_1055
chr2	79460001	79510000	chr2	78950001	79510000	5prime	control_only	0.068	NA	-0.420083197173461	NA	78.2829619228249	NA	560000	50000	79485000.5	stripe_1056
chr2	79620001	79660000	chr2	79260001	79660000	5prime	shared	0.087	0.038	0.422759197666978	1.77093477680915	82.6697013911762	50.4175795840774	400000	40000	79640000.5	stripe_1057
chr2	80740001	80780000	chr2	80740001	82820000	3prime	shared	0.0925	0.085	2.44750461575616	3.61914794199565	27.9337964818223	31.0403311882527	2080000	40000	80760000.5	stripe_1058
chr2	83310001	83350000	chr2	81780001	83350000	5prime	mutant_only	NA	0.069	NA	1.22235614715973	NA	39.2816008893489	1570000	40000	83330000.5	stripe_1059
chr2	84400001	84440000	chr2	83620001	84440000	5prime	shared	0.0845	0.083	0.017113543806848	0.340218532382012	56.14191673485	61.6897872381546	820000	40000	84420000.5	stripe_1060
chr2	85070001	85140000	chr2	85070001	85550000	3prime	shared	0.081	0.092	0.201610948322909	0.100983157867649	70.6039956826884	60.1378514567979	480000	70000	85105000.5	stripe_1061
chr2	85530001	85590000	chr2	84820001	85590000	5prime	shared	0.022	0.033	1.74347436789845	1.73957715307488	49.9084700929267	54.8983351192777	770000	60000	85560000.5	stripe_1062
chr2	90250001	90310000	chr2	89020001	90310000	5prime	control_only	0.008	NA	NA	NA	35.0464610030035	NA	1290000	60000	90280000.5	stripe_1063
chr2	90380001	90430000	chr2	87330001	90430000	5prime	mutant_only	NA	0.0175	NA	NA	NA	14.7831975989602	3100000	50000	90405000.5	stripe_1064
