chr1	x1	x2	chr2	y1	y2	chr1_chr	chr1_start	chr1_end	chr1_gene_id	chr1_idk	chr1_strand	chr1_gene_name	chr2_chr	chr2_start	chr2_end	chr2_gene_id	chr2_idk	chr2_strand	chr2_gene_name
chr9	90675000	90700000	chr9	91775000	91800000														
chr9	90200000	90225000	chr9	90675000	90700000														
chr9	10900000	10925000	chr9	13175000	13200000	chr9	10904025	10905525	244682	0	-	Cntn5							
chr9	90675000	90700000	chr9	91950000	91975000														
chr14	105725000	105750000	chr14	105875000	105900000								chr14	105896069	105897569	24064	0	-	Spry2
chr8	11775000	11800000	chr8	15000000	15025000								chr8	15010274	15011774	74901	0	+	Kbtbd11
chr8	17375000	17400000	chr8	18325000	18350000														
chr7	90150000	90175000	chr7	90425000	90450000								chr7	90425826	90427326	70054	0	+	Ccdc89
chr7	90150000	90175000	chr7	90425000	90450000								chr7	90441978	90443478	233490	0	+	Crebzf
chr7	60725000	60750000	chr7	62400000	62425000								chr7	62419389	62420889	22652	0	-	Mkrn3
chr10	96600000	96625000	chr10	97575000	97600000	chr10	96616255	96617755	12226	0	+	Btg1	chr10	97596181	97597681	75025	0	-	4930473O22Rik
chr10	82275000	82300000	chr10	83425000	83450000														
chr8	57925000	57950000	chr8	58125000	58150000														
chr8	79025000	79050000	chr8	79275000	79300000	chr8	79027686	79029186	622675	0	+	Zfp827	chr8	79294187	79295687	109136	0	-	Mmaa
chr8	79025000	79050000	chr8	79275000	79300000	chr8	79027686	79029186	622675	0	+	Zfp827	chr8	79294372	79295872	234479	0	+	Gm4890
chr8	4125000	4150000	chr8	4575000	4600000	chr8	4133901	4135401	70192	0	+	Cd209g							
chr8	44025000	44050000	chr8	44675000	44700000														
chr8	4125000	4150000	chr8	4500000	4525000	chr8	4133901	4135401	70192	0	+	Cd209g							
chr8	57525000	57550000	chr8	57950000	57975000														
chr8	67975000	68000000	chr8	69000000	69025000														
chr8	78800000	78825000	chr8	79625000	79650000	chr8	78820390	78821890	78651	0	-	Lsm6	chr8	79638867	79640367	73945	0	+	Otud4
chr8	95950000	95975000	chr8	100750000	100775000														
chr8	41425000	41450000	chr8	45225000	45250000														
chr8	48200000	48225000	chr8	49825000	49850000														
chr6	43675000	43700000	chr6	46950000	46975000														
chr9	33275000	33300000	chr9	35550000	35575000								chr9	35557778	35559278	30959	0	-	Ddx25
chr9	33275000	33300000	chr9	35550000	35575000								chr9	35557844	35559344	67049	0	+	Pus3
chr9	33275000	33300000	chr9	35550000	35575000								chr9	35569533	35571033	330921	0	+	Pate2
chr9	33275000	33300000	chr9	35550000	35575000								chr9	35569648	35571148	76832	0	-	Hyls1
chr3	123375000	123400000	chr3	124575000	124600000	chr3	123385358	123386858	210529	0	-	Mettl14	chr3	124580351	124581851	384775	0	-	1700003H04Rik
chr2	15050000	15075000	chr2	18200000	18225000	chr2	15048644	15050144	75869	0	+	Arl5b							
chr2	15050000	15075000	chr2	18200000	18225000	chr2	15054134	15055634	74455	0	-	Nsun6							
chr12	21050000	21075000	chr12	21600000	21625000														
chr15	30025000	30050000	chr15	30400000	30425000														
chr15	11950000	11975000	chr15	12575000	12600000	chr15	11963525	11965025	73339	0	+	1700047G03Rik							
chr1	163975000	164000000	chr1	165225000	165250000	chr1	163994046	163995546	381306	0	-	Firrm	chr1	165236246	165237746	226591	0	-	Tiprl
chr1	163975000	164000000	chr1	165225000	165250000	chr1	163994138	163995638	69962	0	+	Mettl18	chr1	165236246	165237746	226591	0	-	Tiprl
chr19	20800000	20825000	chr19	21725000	21750000														
chr19	28975000	29000000	chr19	29800000	29825000	chr19	28989601	28991101	67072	0	+	Cdc37l1	chr19	29805239	29806739	240613	0	-	Brd10
chr19	28975000	29000000	chr19	29800000	29825000	chr19	28989601	28991101	67072	0	+	Cdc37l1	chr19	29812224	29813724	240614	0	-	Ranbp6
chr11	21975000	22000000	chr11	24050000	24075000														
chr2	57100000	57125000	chr2	57675000	57700000	chr2	57123253	57124753	18227	0	-	Nr4a2							
chr2	109900000	109925000	chr2	112225000	112250000	chr2	109912569	109914069	100038454	0	-	Platr8	chr2	112238717	112240217	99010	0	+	Lpcat4
chr2	109900000	109925000	chr2	112225000	112250000	chr2	109916896	109918396	107515	0	+	Lgr4	chr2	112238717	112240217	99010	0	+	Lpcat4
chrX	93050000	93075000	chrX	93900000	93925000														
chr3	136650000	136675000	chr3	137850000	137875000	chr3	136669373	136670873	19055	0	+	Ppp3ca	chr3	137863736	137865236	51788	0	+	H2az1
chr3	136650000	136675000	chr3	137850000	137875000	chr3	136669373	136670873	19055	0	+	Ppp3ca	chr3	137866924	137868424	70604	0	+	Dnajb14
chr4	4750000	4775000	chr4	6200000	6225000														
chr4	25775000	25800000	chr4	26325000	26350000	chr4	25799494	25800994	14348	0	-	Fut9	chr4	26346141	26347641	242362	0	-	Manea
chr5	131500000	131525000	chr5	132875000	132900000														
chr2	97475000	97500000	chr2	101150000	101175000														
chr11	26175000	26200000	chr11	26775000	26800000														
chr9	77750000	77775000	chr9	79775000	79800000	chr9	77753784	77755284	14629	0	+	Gclc	chr9	79792757	79794257	69981	0	-	Tmem30a
chr9	77750000	77775000	chr9	79775000	79800000	chr9	77753784	77755284	14629	0	+	Gclc	chr9	79792890	79794390	74633	0	+	4930429F24Rik
chr8	48200000	48225000	chr8	49800000	49825000														
chr10	108450000	108475000	chr10	109850000	109875000														
chr10	15300000	15325000	chr10	17325000	17350000														
chr10	113025000	113050000	chr10	115125000	115150000														
chr10	22125000	22150000	chr10	22800000	22825000	chr10	22148520	22150020	319887	0	-	E030030I06Rik	chr10	22819424	22820924	21412	0	-	Tcf21
chr10	71425000	71450000	chr10	74450000	74475000														
chr10	6275000	6300000	chr10	7050000	7075000								chr10	7051728	7053228	320495	0	-	Ipcef1
chr10	106600000	106625000	chr10	107700000	107725000	chr10	106601730	106603230	75833	0	-	4930532I03Rik	chr10	107719301	107720801	237523	0	-	Ptprq
chr10	95500000	95525000	chr10	99250000	99275000	chr10	95514394	95515894	93765	0	+	Ube2n	chr10	99262480	99263980	67603	0	+	Dusp6
chr10	95500000	95525000	chr10	99250000	99275000	chr10	95501190	95502690	67270	0	-	Mrpl42	chr10	99262480	99263980	67603	0	+	Dusp6
chr10	42625000	42650000	chr10	50900000	50925000														
chr10	42575000	42600000	chr10	50875000	50900000	chr10	42582882	42584382	21907	0	-	Nr2e1	chr10	50894900	50896400	20464	0	+	Sim1
chr10	42575000	42600000	chr10	50875000	50900000	chr10	42583084	42584584	14628	0	+	Ostm1	chr10	50894900	50896400	20464	0	+	Sim1
chr10	95500000	95525000	chr10	100475000	100500000	chr10	95514394	95515894	93765	0	+	Ube2n	chr10	100486600	100488100	237500	0	-	Tmtc3
chr10	95500000	95525000	chr10	100475000	100500000	chr10	95514394	95515894	93765	0	+	Ube2n	chr10	100486807	100488307	216274	0	+	Cep290
chr10	95500000	95525000	chr10	100475000	100500000	chr10	95501190	95502690	67270	0	-	Mrpl42	chr10	100486600	100488100	237500	0	-	Tmtc3
chr10	95500000	95525000	chr10	100475000	100500000	chr10	95501190	95502690	67270	0	-	Mrpl42	chr10	100486807	100488307	216274	0	+	Cep290
chr10	23775000	23800000	chr10	34275000	34300000	chr10	23784725	23786225	100529074	0	-	Snora33	chr10	34281439	34282939	22110	0	+	Tspyl1
chr10	23775000	23800000	chr10	34275000	34300000	chr10	23784725	23786225	100529074	0	-	Snora33	chr10	34296691	34298191	72480	0	+	Tspyl4
chr10	23775000	23800000	chr10	34275000	34300000	chr10	23785073	23786573	100529075	0	-	Snord100	chr10	34281439	34282939	22110	0	+	Tspyl1
chr10	23775000	23800000	chr10	34275000	34300000	chr10	23785073	23786573	100529075	0	-	Snord100	chr10	34296691	34298191	72480	0	+	Tspyl4
chr10	23775000	23800000	chr10	34275000	34300000	chr10	23786525	23788025	20042	0	-	Rps12	chr10	34281439	34282939	22110	0	+	Tspyl1
chr10	23775000	23800000	chr10	34275000	34300000	chr10	23786525	23788025	20042	0	-	Rps12	chr10	34296691	34298191	72480	0	+	Tspyl4
chr10	23775000	23800000	chr10	34275000	34300000	chr10	23796235	23797735	76306	0	+	Slc18b1	chr10	34281439	34282939	22110	0	+	Tspyl1
chr10	23775000	23800000	chr10	34275000	34300000	chr10	23796235	23797735	76306	0	+	Slc18b1	chr10	34296691	34298191	72480	0	+	Tspyl4
chr10	50900000	50925000	chr10	103025000	103050000								chr10	103029465	103030965	216285	0	-	Alx1
chr10	100475000	100500000	chr10	111950000	111975000	chr10	100486600	100488100	237500	0	-	Tmtc3	chr10	111971913	111973413	52705	0	+	Krr1
chr10	100475000	100500000	chr10	111950000	111975000	chr10	100486807	100488307	216274	0	+	Cep290	chr10	111971913	111973413	52705	0	+	Krr1
chr8	80475000	80500000	chr8	80975000	81000000	chr8	80493030	80494530	14934	0	+	Gypa							
chr6	13050000	13075000	chr6	13600000	13625000	chr6	13069008	13070508	71900	0	+	Tmem106b	chr6	13607350	13608850	101118	0	-	Tmem168
chrX	61175000	61200000	chrX	61425000	61450000	chrX	61184808	61186308	631990	0	-	Cdr1							
chr6	122875000	122900000	chr6	124400000	124425000	chr6	122873723	122875223	67602	0	+	Necap1	chr6	124414317	124415817	19305	0	-	Pex5
chr7	90475000	90500000	chr7	91225000	91250000	chr7	90475251	90476751	68472	0	-	Tmem126b							
chr7	90475000	90500000	chr7	91225000	91250000	chr7	90476480	90477980	23859	0	+	Dlg2							
chr15	8425000	8450000	chr15	10475000	10500000	chr15	8443713	8445213	71175	0	-	Nipbl	chr15	10485197	10486697	67832	0	-	Brix1
chr15	8425000	8450000	chr15	10475000	10500000	chr15	8443713	8445213	71175	0	-	Nipbl	chr15	10485267	10486767	19355	0	+	Rad1
chr16	56300000	56325000	chr16	56650000	56675000														
chr16	20475000	20500000	chr16	21050000	21075000	chr16	20498066	20499566	224045	0	+	Eif2b5	chr16	21062344	21063844	625123	0	-	Gm6557
chr16	57600000	57625000	chr16	59625000	59650000	chr16	57606114	57607614	66497	0	-	Cmss1	chr16	59636194	59637694	75145	0	+	4930547E14Rik
chr16	57600000	57625000	chr16	59625000	59650000	chr16	57606114	57607614	66497	0	-	Cmss1	chr16	59638641	59640141	56297	0	-	Arl6
chr17	15375000	15400000	chr17	15700000	15725000	chr17	15376122	15377622	13388	0	-	Dll1	chr17	15704216	15705716	12648	0	+	Chd1
chr17	15375000	15400000	chr17	15700000	15725000	chr17	15395451	15396951	67544	0	+	Fam120b	chr17	15704216	15705716	12648	0	+	Chd1
chr1	24350000	24375000	chr1	25450000	25475000														
chr15	6600000	6625000	chr15	6875000	6900000								chr15	6874219	6875719	18414	0	-	Osmr
chr18	54350000	54375000	chr18	55100000	55125000														
chr19	31075000	31100000	chr19	40875000	40900000	chr19	31082086	31083586	83410	0	+	Cstf2t	chr19	40893952	40895452	102466881	0	+	Mir8092
chr19	31075000	31100000	chr19	40875000	40900000	chr19	31082086	31083586	83410	0	+	Cstf2t	chr19	40893954	40895454	72672	0	+	Zfp518a
chr2	123925000	123950000	chr2	124175000	124200000														
chr2	114850000	114875000	chr2	115500000	115525000														
chr2	128950000	128975000	chr2	129800000	129825000	chr2	128966651	128968151	78751	0	+	Zc3h6	chr2	129799766	129801266	67333	0	+	Stk35
chr2	114650000	114675000	chr2	117100000	117125000	chr2	114654214	114655714	66632	0	-	Dph6	chr2	117120623	117122123	114715	0	+	Spred1
chr2	109875000	109900000	chr2	112250000	112275000	chr2	109890102	109891602	22343	0	+	Lin7c	chr2	112258541	112260041	213765	0	-	Nutm1
chr2	109875000	109900000	chr2	112250000	112275000	chr2	109890102	109891602	22343	0	+	Lin7c	chr2	112261175	112262675	66181	0	+	Nop10
chr2	109875000	109900000	chr2	112250000	112275000	chr2	109890102	109891602	22343	0	+	Lin7c	chr2	112265074	112266574	107723	0	+	Slc12a6
chr19	32450000	32475000	chr19	33225000	33250000														
chr15	40150000	40175000	chr15	40925000	40950000	chr15	40161830	40163330	102636151	0	+	Gm33301							
chr13	5850000	5875000	chr13	90075000	90100000	chr13	5857342	5858842	71867	0	-	1700016G22Rik	chr13	90088372	90089872	66074	0	+	Tmem167
chr13	5850000	5875000	chr13	90075000	90100000	chr13	5857342	5858842	71867	0	-	1700016G22Rik	chr13	90088858	90090358	108138	0	-	Xrcc4
chr13	5850000	5875000	chr13	90075000	90100000	chr13	5860731	5862231	23849	0	+	Klf6	chr13	90088372	90089872	66074	0	+	Tmem167
chr13	5850000	5875000	chr13	90075000	90100000	chr13	5860731	5862231	23849	0	+	Klf6	chr13	90088858	90090358	108138	0	-	Xrcc4
chr13	78200000	78225000	chr13	81650000	81675000	chr13	78199007	78200507	13865	0	-	Nr2f1	chr13	81656912	81658412	80289	0	+	Lysmd3
chr7	51600000	51625000	chr7	55700000	55725000	chr7	51621255	51622755	140919	0	+	Slc17a6							
chr10	100625000	100650000	chr10	102400000	102425000														
chr10	93575000	93600000	chr10	94675000	94700000	chr10	93588662	93590162	74454	0	+	4933408J17Rik	chr10	94687826	94689326	67723	0	-	Cep83os
chr10	93575000	93600000	chr10	94675000	94700000	chr10	93588662	93590162	74454	0	+	4933408J17Rik	chr10	94687903	94689403	77048	0	+	Cep83
chr10	93575000	93600000	chr10	94675000	94700000	chr10	93588956	93590456	69878	0	-	Snrpf	chr10	94687826	94689326	67723	0	-	Cep83os
chr10	93575000	93600000	chr10	94675000	94700000	chr10	93588956	93590456	69878	0	-	Snrpf	chr10	94687903	94689403	77048	0	+	Cep83
chr8	57925000	57950000	chr8	58875000	58900000														
chr8	17400000	17425000	chr8	17650000	17675000														
chr8	93000000	93025000	chr8	94200000	94225000								chr8	94213813	94215313	71805	0	+	Nup93
chr8	3550000	3575000	chr8	3950000	3975000	chr8	3567239	3568739	546049	0	+	Rps23rg1	chr8	3953996	3955496	170776	0	-	Cd209c
chr14	14075000	14100000	chr14	16375000	16400000														
chr14	109875000	109900000	chr14	114775000	114800000														
chr9	79000000	79025000	chr9	79275000	79300000														
chr9	90300000	90325000	chr9	92200000	92225000														
chr9	10900000	10925000	chr9	12875000	12900000	chr9	10904025	10905525	244682	0	-	Cntn5							
chr13	21775000	21800000	chr13	23725000	23750000	chr13	21779875	21781375	56702	0	-	H1f5	chr13	23738057	23739557	50708	0	+	H1f2
chr13	21775000	21800000	chr13	23725000	23750000	chr13	21779875	21781375	56702	0	-	H1f5	chr13	23744852	23746352	319148	0	-	H3c3
chr13	21775000	21800000	chr13	23725000	23750000	chr13	21779875	21781375	56702	0	-	H1f5	chr13	23745983	23747483	319178	0	+	H2bc3
chr13	21775000	21800000	chr13	23725000	23750000	chr13	21782620	21784120	319153	0	-	H3c11	chr13	23738057	23739557	50708	0	+	H1f2
chr13	21775000	21800000	chr13	23725000	23750000	chr13	21782620	21784120	319153	0	-	H3c11	chr13	23744852	23746352	319148	0	-	H3c3
chr13	21775000	21800000	chr13	23725000	23750000	chr13	21782620	21784120	319153	0	-	H3c11	chr13	23745983	23747483	319178	0	+	H2bc3
chr13	21775000	21800000	chr13	23725000	23750000	chr13	21786468	21787968	319170	0	-	H2ac22	chr13	23738057	23739557	50708	0	+	H1f2
chr13	21775000	21800000	chr13	23725000	23750000	chr13	21786468	21787968	319170	0	-	H2ac22	chr13	23744852	23746352	319148	0	-	H3c3
chr13	21775000	21800000	chr13	23725000	23750000	chr13	21786468	21787968	319170	0	-	H2ac22	chr13	23745983	23747483	319178	0	+	H2bc3
chr13	21775000	21800000	chr13	23725000	23750000	chr13	21786710	21788210	319188	0	+	H2bc22	chr13	23738057	23739557	50708	0	+	H1f2
chr13	21775000	21800000	chr13	23725000	23750000	chr13	21786710	21788210	319188	0	+	H2bc22	chr13	23744852	23746352	319148	0	-	H3c3
chr13	21775000	21800000	chr13	23725000	23750000	chr13	21786710	21788210	319188	0	+	H2bc22	chr13	23745983	23747483	319178	0	+	H2bc3
chr13	81650000	81675000	chr13	85250000	85275000	chr13	81656912	81658412	80289	0	+	Lysmd3							
chr13	3525000	3550000	chr13	5850000	5875000	chr13	3537312	3538812	14569	0	+	Gdi2	chr13	5857342	5858842	71867	0	-	1700016G22Rik
chr13	3525000	3550000	chr13	5850000	5875000	chr13	3537312	3538812	14569	0	+	Gdi2	chr13	5860731	5862231	23849	0	+	Klf6
chr6	23250000	23275000	chr6	49200000	49225000								chr6	49214207	49215707	140488	0	-	Igf2bp3
chr8	113870000	113875000	chr8	113980000	113985000														
chr17	53560000	53570000	chr17	53830000	53840000	chr17	53566110	53567610	18519	0	+	Kat2b							
chr17	78190000	78200000	chr17	78580000	78590000	chr17	78199497	78200997	50766	0	+	Crim1							
chr10	66180000	66185000	chr10	66225000	66230000														
chr10	59490000	59495000	chr10	59610000	59615000														
chr10	122550000	122555000	chr10	123090000	123095000														
chr10	12710000	12715000	chr10	12795000	12800000														
chr10	66355000	66360000	chr10	66640000	66645000														
chr10	57630000	57635000	chr10	57735000	57740000	chr10	57631230	57632730	18768	0	+	Pkib							
chr10	66180000	66185000	chr10	66355000	66360000														
chr11	36565000	36570000	chr11	36675000	36680000														
chr13	84345000	84350000	chr13	84400000	84405000														
chr13	113265000	113270000	chr13	113665000	113670000														
chr13	3665000	3670000	chr13	4000000	4005000														
chr12	39315000	39320000	chr12	39490000	39495000														
chr15	38695000	38700000	chr15	39215000	39220000														
chr16	67735000	67740000	chr16	67850000	67855000														
chr11	84260000	84265000	chr11	84815000	84820000								chr11	84818765	84820265	217038	0	-	Mrm1
chr1	150870000	150875000	chr1	150915000	150920000														
chr10	25015000	25020000	chr10	25080000	25085000														
chr7	51500000	51505000	chr7	51970000	51975000														
chr7	63850000	63855000	chr7	63935000	63940000								chr7	63938165	63939665	50794	0	-	Klf13
chr7	124125000	124130000	chr7	125395000	125400000														
chr7	83805000	83810000	chr7	83950000	83955000														
chr7	100520000	100525000	chr7	100660000	100665000								chr7	100661664	100663164	27276	0	-	Plekhb1
chr7	131370000	131375000	chr7	131405000	131410000	chr7	131370390	131371890	214580	0	+	Pstk	chr7	131409771	131411271	67143	0	-	Ikzf5
chr7	131370000	131375000	chr7	131405000	131410000	chr7	131370390	131371890	214580	0	+	Pstk	chr7	131409850	131411350	66885	0	+	Acadsb
chr7	118125000	118130000	chr7	118295000	118300000	chr7	118128912	118130412	54208	0	-	Arl6ip1							
chr7	50245000	50250000	chr7	51220000	51225000														
chr7	6435000	6440000	chr7	6915000	6920000	chr7	6439085	6440585	257882	0	+	Or2bd2							
chr7	29305000	29310000	chr7	29515000	29520000								chr7	29517891	29519391	74206	0	-	Sipa1l3
chr7	27335000	27340000	chr7	27525000	27530000	chr7	27336942	27338442	108075	0	-	Ltbp4							
chr7	6360000	6365000	chr7	6725000	6730000	chr7	6362529	6364029	330463	0	+	Zfp78	chr7	6729681	6731181	18616	0	-	Peg3
chr7	6360000	6365000	chr7	6725000	6730000	chr7	6362529	6364029	330463	0	+	Zfp78	chr7	6729832	6731332	57775	0	+	Usp29
chr7	91455000	91460000	chr7	92095000	92100000														
chr7	120930000	120935000	chr7	121115000	121120000														
chr7	133855000	133860000	chr7	135485000	135490000														
chr7	128565000	128570000	chr7	128685000	128690000														
chr1	133735000	133740000	chr1	133800000	133805000								chr1	133800291	133801791	381290	0	-	Atp2b4
chr1	72875000	72880000	chr1	72990000	72995000	chr1	72874134	72875634	16011	0	-	Igfbp5							
chr1	107590000	107595000	chr1	109930000	109935000	chr1	107589255	107590755	20725	0	+	Serpinb8							
chr7	97425000	97430000	chr7	97680000	97685000														
chr7	46280000	46285000	chr7	46710000	46715000								chr7	46714950	46716450	20210	0	-	Saa3
chr7	46280000	46285000	chr7	46710000	46715000								chr7	46709930	46711430	78935	0	-	Saal1
chr7	140075000	140080000	chr7	140440000	140445000														
chr7	123520000	123525000	chr7	125390000	125395000														
chr10	116360000	116365000	chr10	116470000	116475000								chr10	116472412	116473912	100504412	0	+	Kcnmb4os2
chr10	116360000	116365000	chr10	116470000	116475000								chr10	116473128	116474628	58802	0	-	Kcnmb4
chr10	84165000	84170000	chr10	84450000	84455000														
chr7	98150000	98155000	chr7	98340000	98345000														
chr9	101075000	101080000	chr9	101155000	101160000														
chr13	8885000	8890000	chr13	8995000	9000000	chr13	8884750	8886250	319554	0	+	Idi1	chr13	8995333	8996833	69237	0	-	Gtpbp4
chr15	41975000	41980000	chr15	42065000	42070000														
chr1	193700000	193705000	chr1	193785000	193790000														
chr18	45010000	45015000	chr18	45640000	45645000														
chr2	58735000	58740000	chr2	59435000	59440000														
chr2	26445000	26450000	chr2	26910000	26915000	chr2	26444466	26445966	227648	0	-	Sec16a	chr2	26909927	26911427	20933	0	-	Med22
chr2	26445000	26450000	chr2	26910000	26915000	chr2	26444466	26445966	227648	0	-	Sec16a	chr2	26910013	26911513	27176	0	+	Rpl7a
chr2	26445000	26450000	chr2	26910000	26915000	chr2	26444945	26446445	100125929	0	+	0610009E02Rik	chr2	26909927	26911427	20933	0	-	Med22
chr2	26445000	26450000	chr2	26910000	26915000	chr2	26444945	26446445	100125929	0	+	0610009E02Rik	chr2	26910013	26911513	27176	0	+	Rpl7a
chr11	92770000	92775000	chr11	93470000	93475000														
chr7	124705000	124710000	chr7	124785000	124790000	chr7	124708185	124709685	73076	0	-	3100003L05Rik							
chr7	25420000	25425000	chr7	25480000	25485000														
chr7	111120000	111125000	chr7	111160000	111165000	chr7	111121934	111123434	75479	0	-	Zbed5-ps							
chr18	71385000	71390000	chr18	73620000	73625000														
chr18	20895000	20900000	chr18	21300000	21305000	chr18	20895343	20896843	75964	0	-	Trappc8	chr18	21299388	21300888	381126	0	-	Garem1
chr19	17155000	17160000	chr19	17235000	17240000														
chr19	6415000	6420000	chr19	6660000	6665000	chr19	6417980	6419480	18190	0	+	Nrxn2							
chrX	158040000	158045000	chrX	158375000	158380000	chrX	158042544	158044044	245684	0	-	Cnksr2							
chr3	49095000	49100000	chr3	50905000	50910000														
chr4	16250000	16255000	chr4	19330000	19335000														
chr5	121215000	121220000	chr5	121390000	121395000	chr5	121219468	121220968	269700	0	+	Hectd4							
chr5	145575000	145580000	chr5	145710000	145715000														
chr5	149335000	149340000	chr5	149520000	149525000														
chr5	8490000	8495000	chr5	9055000	9060000														
chr6	28945000	28950000	chr6	29140000	29145000														
chr7	38225000	38230000	chr7	38260000	38265000	chr7	38227266	38228766	72287	0	-	Plekhf1							
chr7	127360000	127365000	chr7	127495000	127500000														
chr7	12910000	12915000	chr7	13005000	13010000								chr7	13009284	13010784	232879	0	-	Zbtb45
chr7	73375000	73380000	chr7	73420000	73425000	chr7	73374758	73376258	244058	0	+	Rgma							
chr7	73375000	73380000	chr7	73420000	73425000	chr7	73375024	73376524	319783	0	-	A730056A06Rik							
chr7	80900000	80905000	chr7	80945000	80950000	chr7	80900519	80902019	71968	0	-	Wdr73	chr7	80947030	80948530	56529	0	-	Sec11a
chr7	80900000	80905000	chr7	80945000	80950000	chr7	80904326	80905826	68039	0	-	Nmb	chr7	80947030	80948530	56529	0	-	Sec11a
chr7	49955000	49960000	chr7	51430000	51435000														
chr7	78440000	78445000	chr7	78515000	78520000														
chr19	17120000	17125000	chr19	17360000	17365000														
chr2	93475000	93480000	chr2	93820000	93825000								chr2	93821818	93823318	14043	0	-	Ext2
chr2	73960000	73965000	chr2	73995000	74000000														
chr2	26445000	26450000	chr2	26640000	26645000	chr2	26444466	26445966	227648	0	-	Sec16a	chr2	26638571	26640071	100306954	0	-	Snora17
chr2	26445000	26450000	chr2	26640000	26645000	chr2	26444945	26446445	100125929	0	+	0610009E02Rik	chr2	26638571	26640071	100306954	0	-	Snora17
chr2	77385000	77390000	chr2	78020000	78025000														
chr2	127605000	127610000	chr2	127845000	127850000														
chr18	54990000	54995000	chr18	55245000	55250000	chr18	54991805	54993305	269023	0	-	Zfp608							
chr2	105465000	105470000	chr2	106080000	106085000														
chr3	55440000	55445000	chr3	55485000	55490000														
chr3	137365000	137370000	chr3	137415000	137420000														
chr3	122205000	122210000	chr3	122245000	122250000								chr3	122244806	122246306	14630	0	+	Gclm
chr3	133110000	133115000	chr3	133270000	133275000														
chr3	136670000	136675000	chr3	137365000	137370000	chr3	136669373	136670873	19055	0	+	Ppp3ca							
chr3	20660000	20665000	chr3	20820000	20825000														
chrX	47985000	47990000	chrX	48410000	48415000														
chr18	83945000	83950000	chr18	84085000	84090000								chr18	84086956	84088456	110796	0	-	Tshz1
chr18	83945000	83950000	chr18	84085000	84090000								chr18	84087312	84088812	225791	0	+	Ptgr3
chr18	56925000	56930000	chr18	56970000	56975000	chr18	56924798	56926298	320253	0	-	Marchf3	chr18	56974618	56976118	77422	0	-	C330018D20Rik
chr18	53740000	53745000	chr18	53860000	53865000	chr18	53743858	53745358	225523	0	-	Cep120	chr18	53861371	53862871	70425	0	+	Csnk1g3
chr17	53690000	53695000	chr17	53830000	53835000	chr17	53688583	53690083	72415	0	-	Sgo1							
chr17	17390000	17395000	chr17	17750000	17755000														
chr17	71660000	71665000	chr17	72240000	72245000														
chr17	43265000	43270000	chr17	43610000	43615000	chr17	43269578	43271078	77596	0	+	Adgrf1							
chr1	38860000	38865000	chr1	38935000	38940000								chr1	38938398	38939898	433292	0	+	Nms
chr1	167010000	167015000	chr1	167065000	167070000														
chr1	52145000	52150000	chr1	52265000	52270000														
chr1	53905000	53910000	chr1	54380000	54385000														
chr1	88140000	88145000	chr1	88275000	88280000								chr1	88276883	88278383	381280	0	-	Hjurp
chr1	88140000	88145000	chr1	88275000	88280000								chr1	88276910	88278410	171382	0	+	Trpm8
chr1	185685000	185690000	chr1	186720000	186725000														
chr1	42910000	42915000	chr1	43260000	43265000														
chr1	109470000	109475000	chr1	109980000	109985000								chr1	109981680	109983180	241201	0	+	Cdh7
chr18	64845000	64850000	chr18	64885000	64890000								chr18	64886954	64888454	83814	0	+	Nedd4l
chr18	30810000	30815000	chr18	31010000	31015000														
chr18	30325000	30330000	chr18	31590000	31595000														
chr3	51230000	51235000	chr3	51350000	51355000														
chrX	73310000	73315000	chrX	73490000	73495000														
chr3	13655000	13660000	chr3	13855000	13860000														
chr3	84920000	84925000	chr3	85920000	85925000														
chr6	107530000	107535000	chr6	107565000	107570000	chr6	107529017	107530517	16979	0	+	Lrrn1							
chr6	24105000	24110000	chr6	24230000	24235000														
chr6	58830000	58835000	chr6	58960000	58965000	chr6	58830714	58832214	73998	0	+	Herc3							
chr6	51730000	51735000	chr6	51850000	51855000														
chr6	125620000	125625000	chr6	126165000	126170000								chr6	126166160	126167660	18205	0	-	Ntf3
chr6	40485000	40490000	chr6	40685000	40690000														
chr5	147400000	147405000	chr5	147845000	147850000	chr5	147399739	147401239	14255	0	-	Flt3							
chr6	72940000	72945000	chr6	73225000	73230000														
chr7	132225000	132230000	chr7	132315000	132320000								chr7	132314913	132316413	100043682	0	+	Gm10584
chr7	132225000	132230000	chr7	132315000	132320000								chr7	132316478	132317978	77590	0	-	Chst15
chr7	48925000	48930000	chr7	49120000	49125000														
chr7	90440000	90445000	chr7	90475000	90480000	chr7	90441978	90443478	233490	0	+	Crebzf	chr7	90475251	90476751	68472	0	-	Tmem126b
chr7	90440000	90445000	chr7	90475000	90480000	chr7	90441978	90443478	233490	0	+	Crebzf	chr7	90476480	90477980	23859	0	+	Dlg2
chr7	89085000	89090000	chr7	89415000	89420000														
chr7	12770000	12775000	chr7	12815000	12820000								chr7	12818108	12819608	67230	0	-	Zfp329
chr7	63940000	63945000	chr7	63980000	63985000														
chr7	16930000	16935000	chr7	17065000	17070000														
chr5	67845000	67850000	chr5	68110000	68115000	chr5	67846684	67848184	11980	0	-	Atp8a1							
chr5	38870000	38875000	chr5	39270000	39275000														
chr5	120965000	120970000	chr5	121085000	121090000														
