stripe_id	direction	logFC	FDR	se_hub_P60	se_hub_ENCODE	body_genes	body_gene_count	gene_symbol	log2FoldChange	padj	baseMean
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Clcf1	-0.206459147943314	0.742746890646699	27.5055285543486
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Coro1b	0.0156879317378934	0.973490675151289	193.166023187582
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Doc2g	0.213387395732041	0.761448334612579	13.1397220644726
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Gpr152	-1.19617611096648	0.35788894442469	2.08269433179833
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Grk2	-0.0858839613259717	0.788001519698985	934.555614824375
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Gstp1	-0.309791059059881	0.19294415861701	60.5485184837557
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Gstp2	NA	NA	NA
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Gstp3	NA	NA	NA
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Ndufs8	0.19066440581398	0.50108809615661	114.398205384295
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Ndufv1	0.0985264811555084	0.787124239552472	228.895769852427
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Nudt8	NA	NA	NA
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Pitpnm1	-0.367089235861689	0.163572559267154	960.183925991528
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Pold4	-0.220495786498611	0.673565517848516	21.2974839055123
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Ppp1ca	-0.0233460447882078	0.957382686261063	188.940297420533
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Ptprcap	0.0362385283813917	0.965704834927327	30.5480757055991
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Rad9a	-0.00732608351139716	0.989708070143689	88.891014513939
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Rps6kb2	0.113281339208003	0.730931603199436	211.515800259279
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Ssh3	-0.171432402372508	0.605098249902105	179.091098242431
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Tbc1d10c	-0.470601612661102	0.756566843641398	2.98403137197464
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Tbx10	NA	NA	NA
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Tcirg1	0.313696864766101	0.28787010659384	35.9342335675437
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Tmem134	-0.121099051723122	0.763477808072878	91.9052316266119
stripe_543	lost	-0.0649	0.03046	TRUE	FALSE	Acy3,Aip,Aldh3b1,Aldh3b2,Aldh3b3,Ankrd13d,Cabp2,Cabp4,Carns1,Cdk2ap2,Chka,Clcf1,Coro1b,Doc2g,Gpr152,Grk2,Gstp1,Gstp2,Gstp3,Ndufs8,Ndufv1,Nudt8,Pitpnm1,Pold4,Ppp1ca,Ptprcap,Rad9a,Rps6kb2,Ssh3,Tbc1d10c,Tbx10,Tcirg1,Tmem134,Unc93b1	34	Unc93b1	0.170438948551407	0.889106913537268	11.5676026879479
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Bad	-0.375756474172186	0.0102713611561379	128.555257491518
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Catsperz	0.355303326066096	0.628785266742154	8.83465647494553
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Dnajc4	-0.00384369033651182	0.994779362675364	96.7071459366711
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Esrra	0.0521182207597956	0.85473969918289	208.996892436997
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Fermt3	NA	NA	NA
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Fkbp2	0.172785198431463	0.543264149959987	145.097771426976
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Flrt1	NA	NA	NA
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Gm51400	NA	NA	NA
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Gpr137	-0.350883299404214	0.158585053844841	129.243495380242
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Kcnk4	-0.403998063738152	0.563281447236192	10.3767091417668
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Macrod1	-5.26949823351518e-4	0.998969406521648	1622.27409842878
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Nudt22	-0.196361714896968	0.757624556010691	22.8418287190965
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Otub1	0.0525775917478132	0.882490307324907	362.344879447435
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Plcb3	0.0389716978164244	0.955930030076347	151.335347134487
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Ppp1r14b	0.272771871682171	0.660941034449227	16.738255858389
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Stip1	0.158775605108491	0.495308903216823	516.848562237571
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Trpt1	-0.193449373147679	0.679823594012333	30.0108003619918
stripe_546	gained	-0.0859	0.003778	TRUE	FALSE	Bad,Catsperz,Dnajc4,Esrra,Fermt3,Fkbp2,Flrt1,Gm51400,Gpr137,Kcnk4,Macrod1,Nudt22,Otub1,Plcb3,Ppp1r14b,Stip1,Trpt1,Vegfb	18	Vegfb	0.103264909809424	0.791701105048089	99.8288956386588
stripe_548	gained	-0.0661	0.02281	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Cd5	0.661311443836336	0.117105104702183	19.8848138653604
stripe_548	gained	-0.0661	0.02281	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Cd6	-1.00193314700089	0.437600712265722	2.37306130568205
stripe_548	gained	-0.0661	0.02281	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Cpsf7	0.121375425969923	0.538004318864434	223.03711515964
stripe_548	gained	-0.0661	0.02281	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Cyb561a3	-0.224503301814741	0.74853069494467	16.1616873370354
stripe_548	gained	-0.0661	0.02281	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Ddb1	0.114948617184931	0.588612828463369	643.847421375792
stripe_548	gained	-0.0661	0.02281	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Pga5	NA	NA	NA
stripe_548	gained	-0.0661	0.02281	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Prpf19	-0.0896435989358145	0.740702717402806	410.004868463407
stripe_548	gained	-0.0661	0.02281	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Sdhaf2	0.074808529354415	0.765222469749019	147.028902259598
stripe_548	gained	-0.0661	0.02281	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Slc15a3	-0.328580559245999	0.314519262432384	80.3467264639634
stripe_548	gained	-0.0661	0.02281	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Tkfc	-0.111903171386261	0.834194251694826	30.2857848530077
stripe_548	gained	-0.0661	0.02281	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Tmem109	-0.199847611041441	0.293260114702189	257.79803701559
stripe_548	gained	-0.0661	0.02281	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Tmem132a	-0.23108067341498	0.393342762640668	721.489619927453
stripe_548	gained	-0.0661	0.02281	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Tmem138	-0.20449135560726	0.780780359792535	19.7828989635938
stripe_548	gained	-0.0661	0.02281	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Tmem216	-0.2648400185808	0.355192441599946	46.0514655202922
stripe_548	gained	-0.0661	0.02281	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Vps37c	0.0323415382256749	0.931199029828706	320.873473009977
stripe_548	gained	-0.0661	0.02281	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Vwce	0.331217748484136	0.814917778717034	3.90428701921311
stripe_549	lost	-0.0655	0.02423	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Cd5	0.661311443836336	0.117105104702183	19.8848138653604
stripe_549	lost	-0.0655	0.02423	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Cd6	-1.00193314700089	0.437600712265722	2.37306130568205
stripe_549	lost	-0.0655	0.02423	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Cpsf7	0.121375425969923	0.538004318864434	223.03711515964
stripe_549	lost	-0.0655	0.02423	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Cyb561a3	-0.224503301814741	0.74853069494467	16.1616873370354
stripe_549	lost	-0.0655	0.02423	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Ddb1	0.114948617184931	0.588612828463369	643.847421375792
stripe_549	lost	-0.0655	0.02423	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Pga5	NA	NA	NA
stripe_549	lost	-0.0655	0.02423	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Prpf19	-0.0896435989358145	0.740702717402806	410.004868463407
stripe_549	lost	-0.0655	0.02423	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Sdhaf2	0.074808529354415	0.765222469749019	147.028902259598
stripe_549	lost	-0.0655	0.02423	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Slc15a3	-0.328580559245999	0.314519262432384	80.3467264639634
stripe_549	lost	-0.0655	0.02423	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Tkfc	-0.111903171386261	0.834194251694826	30.2857848530077
stripe_549	lost	-0.0655	0.02423	TRUE	FALSE	Cd5,Cd6,Cpsf7,Cyb561a3,Ddb1,Pga5,Prpf19,Sdhaf2,Slc15a3,Tkfc,Tmem109,Tmem132a,Tmem138,Tmem216,Vps37c,Vwce	16	Tmem109	-0.199847611041441	0.293260114702189	257.79803701559
