chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr13	20170001	20210000	chr13	20170001	21600000	1430000	40000	260108.7453691161	96.0%	0.23	-0.522798087670692
chr13	20280001	20330000	chr13	20280001	22080000	1800000	50000	451691.1397749743	96.0%	0.0195	10.725338597129783
chr13	19500001	19530000	chr13	19500001	21130000	1630000	30000	167103.0849314259	96.0%	0.749	-2.5559679278224587
chr13	21660001	21710000	chr13	21660001	22890000	1230000	50000	188536.62943863354	96.0%	0.631	-1.0606644786395756
chr13	24770001	24810000	chr13	21750001	24810000	3060000	40000	263083.17139429454	96.0%	0.5115000000000001	-2.3223250296721702
chr13	21190001	21260000	chr13	21190001	24250000	3060000	70000	305302.6639335227	96.0%	0.7845	-21.21364896269955
chr13	22990001	23040000	chr13	22990001	23390000	400000	50000	350270.7877458806	96.0%	0.532	-0.4615551001298866
chr13	22830001	22880000	chr13	22130001	22880000	750000	50000	211181.84653790257	96.0%	0.206	-0.4717329118339392
chr13	22000001	22040000	chr13	22000001	24260000	2260000	40000	338176.60810084053	96.0%	0.7024999999999999	-4.124976059131441
chr13	23390001	23430000	chr13	21320001	23430000	2110000	40000	279286.7665164455	96.0%	0.586	-19.021319501792053
chr13	23850001	23910000	chr13	21380001	23910000	2530000	60000	79994.60223396517	96.0%	0.683	-1.0100170503010786
chr13	24920001	24960000	chr13	21160001	24960000	3800000	40000	141868.04450436958	96.0%	0.6305000000000001	-2.0050377623708084
chr13	26220001	26260000	chr13	26220001	26640000	420000	40000	308519.1724187523	96.0%	0.7444999999999999	-1.170581825530997
chr13	24230001	24290000	chr13	23380001	24290000	910000	60000	1153641.246205975	96.0%	0.192	-9.775895680576737
chr13	26200001	26230000	chr13	25650001	26230000	580000	30000	328889.82260867854	96.0%	0.514	-0.7920917694191751
chr13	26020001	26070000	chr13	26020001	26780000	760000	50000	277119.6704640888	96.0%	0.7024999999999999	-1.9397051348558112
chr13	26530001	26570000	chr13	25830001	26570000	740000	40000	210757.92501992665	96.0%	0.7815000000000001	-1.9293808406801463
chr13	26870001	26900000	chr13	26870001	28440000	1570000	30000	125683.2420565012	96.0%	0.582	-1.81773320103427
chr13	26660001	26690000	chr13	25610001	26690000	1080000	30000	147053.47933028243	96.0%	0.799	-1.925480018837872
chr13	25470001	25530000	chr13	25470001	28580000	3110000	60000	87488.4394354875	96.0%	0.643	-6.203610476144868
chr13	26570001	26640000	chr13	26570001	28310000	1740000	70000	161661.30229735887	96.0%	0.2925	-1.4331526897364903
chr13	27400001	27440000	chr13	25410001	27440000	2030000	40000	125497.16376420182	96.0%	0.784	-3.429412370807601
chr13	28120001	28170000	chr13	25390001	28170000	2780000	50000	95761.14197532278	96.0%	0.7955000000000001	-4.697099450833927
chr13	25250001	25290000	chr13	25250001	28760000	3510000	40000	106473.03238091049	96.0%	0.292	-1.260224252776337
chr13	26390001	26440000	chr13	26390001	28430000	2040000	50000	95883.79886363035	96.0%	0.471	-2.3808920690456823
chr13	27210001	27240000	chr13	27210001	28800000	1590000	30000	131387.988340023	96.0%	0.564	-1.4149755308700058
chr13	26270001	26330000	chr13	25430001	26330000	900000	60000	322941.771201924	96.0%	0.161	-0.29316938090363154
chr13	26780001	26810000	chr13	25480001	26810000	1330000	30000	140515.1401485872	96.0%	0.682	-1.8714054710220438
chr13	25150001	25190000	chr13	25150001	25660000	510000	40000	288508.8530761814	96.0%	0.374	-0.2404674421817961
chr13	26980001	27040000	chr13	26980001	28380000	1400000	60000	161134.18231762588	96.0%	0.6105	-1.8894047995847791
chr13	29910001	29960000	chr13	27580001	29960000	2380000	50000	151776.40763968692	96.0%	0.742	-8.027013338784133
chr13	27770001	27820000	chr13	27770001	28530000	760000	50000	183459.9578018803	96.0%	0.7364999999999999	-0.8745840897648273
chr13	28150001	28210000	chr13	28150001	30350000	2200000	60000	155344.44931847084	96.0%	0.4255	-2.4789005239261086
chr13	28220001	28260000	chr13	28220001	30350000	2130000	40000	152295.8053349748	96.0%	0.676	-3.8881671703429084
chr13	28730001	28790000	chr13	28730001	29420000	690000	60000	314387.84034170525	96.0%	0.848	-2.0477169389852334
chr13	28800001	28830000	chr13	28800001	30250000	1450000	30000	222017.16524920368	96.0%	0.476	-2.9466469829924504
chr13	28890001	28930000	chr13	28890001	30070000	1180000	40000	213517.3769349843	96.0%	0.993	-26.532493511419535
chr13	28670001	28730000	chr13	27350001	28730000	1380000	60000	273434.8245068662	96.0%	0.2095	-1.6070516934229104
chr13	28740001	28800000	chr13	27350001	28800000	1450000	60000	203782.9043729223	96.0%	0.833	-4.475272086570344
chr13	29530001	29570000	chr13	27920001	29570000	1650000	40000	276311.32946472906	96.0%	0.829	-12.24230173767029
chr13	30030001	30090000	chr13	28680001	30090000	1410000	60000	540666.8567283291	96.0%	0.104	-2.7039521066839654
chr13	30130001	30170000	chr13	28160001	30170000	2010000	40000	145893.40154527628	96.0%	0.843	-5.9746960801027065
chr13	28340001	28370000	chr13	27070001	28370000	1300000	30000	202773.69633053077	96.0%	0.5365	-1.4516183131293259
chr13	30570001	30620000	chr13	29120001	30620000	1500000	50000	127441.61271414773	96.0%	0.897	-1.4804978770745691
chr13	27380001	27420000	chr13	27380001	30150000	2770000	40000	104848.21889297462	96.0%	0.315	-0.8727442444931902
chr13	27580001	27620000	chr13	27580001	28390000	810000	40000	303986.67133323854	96.0%	0.322	-0.42235637220965544
chr13	31680001	31720000	chr13	30500001	31720000	1220000	40000	183394.4432376757	96.0%	0.835	-4.107339517179289
chr13	30630001	30690000	chr13	30630001	31910000	1280000	60000	276467.79062954854	96.0%	0.632	-1.3248208112231032
chr13	31940001	31980000	chr13	30620001	31980000	1360000	40000	260821.50931637333	96.0%	0.45	-0.6503396987460087
chr13	30200001	30240000	chr13	30200001	30760000	560000	40000	297027.6749547536	96.0%	0.7284999999999999	-0.6060893465180524
chr13	31160001	31200000	chr13	30250001	31200000	950000	40000	373456.09005104273	96.0%	0.195	0.31992586942855117
chr13	31000001	31070000	chr13	29050001	31070000	2020000	70000	97100.77099883238	96.0%	0.8885000000000001	-1.353322050615041
chr13	31370001	31420000	chr13	31370001	32980000	1610000	50000	317105.3034874458	96.0%	0.572	-1.1180677093882518
chr13	32900001	32940000	chr13	32900001	33820000	920000	40000	373746.6190965789	96.0%	0.178	-3.7066745589253154
chr13	33810001	33870000	chr13	33810001	34880000	1070000	60000	210860.89451680693	96.0%	0.817	-0.9272889014539805
chr13	33020001	33060000	chr13	33020001	34350000	1330000	40000	202235.40683066155	96.0%	0.911	-4.517018277613171
chr13	32310001	32350000	chr13	31220001	32350000	1130000	40000	324093.97449534124	96.0%	0.452	-3.741148423180005
chr13	32080001	32140000	chr13	32080001	34070000	1990000	60000	168437.79314059438	96.0%	0.544	-0.7674895622186444
chr13	33080001	33140000	chr13	31430001	33140000	1710000	60000	288162.9878308548	96.0%	0.318	-0.5325239616932511
chr13	31580001	31620000	chr13	31580001	34160000	2580000	40000	79071.46965843915	96.0%	0.7335	-1.4751985022649579
chr13	34020001	34050000	chr13	32920001	34050000	1130000	30000	362644.9269487424	96.0%	0.627	-0.37935264383830813
chr13	32180001	32220000	chr13	32180001	34310000	2130000	40000	87763.03813672124	96.0%	0.787	-1.0929905631046506
chr13	36280001	36330000	chr13	34230001	36330000	2100000	50000	178823.55139554097	96.0%	0.7855000000000001	-3.2658375271273465
chr13	34480001	34520000	chr13	34480001	36520000	2040000	40000	103650.26544664272	96.0%	0.902	-2.663802885791664
chr13	35210001	35260000	chr13	33920001	35260000	1340000	50000	508660.7831082344	96.0%	0.366	-2.0613202732786857
chr13	36230001	36270000	chr13	33920001	36270000	2350000	40000	201674.9722503448	96.0%	0.243	-2.126872283208467
chr13	38920001	38970000	chr13	37950001	38970000	1020000	50000	221770.95693272952	96.0%	0.4955	-0.9124760612786853
chr13	35450001	35520000	chr13	35450001	36500000	1050000	70000	491094.64742419636	96.0%	0.498	-2.7974465157820285
chr13	37520001	37560000	chr13	37520001	38720000	1200000	40000	371816.204143474	96.0%	0.339	-2.3226356427779464
chr13	37530001	37570000	chr13	35980001	37570000	1590000	40000	247426.43510093022	96.0%	0.43	-1.2587773770065442
chr13	38020001	38050000	chr13	36050001	38050000	2000000	30000	180019.5207496596	96.0%	0.527	-2.1964739061505583
chr13	38870001	38910000	chr13	37970001	38910000	940000	40000	205150.04614363334	96.0%	0.5535000000000001	-0.8886026301065302
chr13	36410001	36460000	chr13	36410001	37960000	1550000	50000	304725.05411494477	96.0%	0.705	-5.510254457287332
chr13	36420001	36470000	chr13	35190001	36470000	1280000	50000	295974.00713632343	96.0%	0.6685000000000001	-2.458055735647688
chr13	37690001	37740000	chr13	35890001	37740000	1850000	50000	209749.04432821702	96.0%	0.312	-1.3866789950600307
chr13	37880001	37920000	chr13	35770001	37920000	2150000	40000	151012.84845861202	96.0%	0.824	-4.81257308381809
chr13	38790001	38860000	chr13	38260001	38860000	600000	70000	270292.51318211376	96.0%	0.8115	-1.0353775766731148
chr13	37330001	37370000	chr13	35040001	37370000	2330000	40000	135780.13057750283	96.0%	0.988	-27.869788689835755
chr13	40100001	40140000	chr13	38660001	40140000	1480000	40000	152104.11608745245	96.0%	0.8565	-2.90826402263953
chr13	40150001	40190000	chr13	38690001	40190000	1500000	40000	206547.41878827053	96.0%	0.4885	-2.5596524506742226
chr13	39310001	39360000	chr13	37950001	39360000	1410000	50000	290947.9216038361	96.0%	0.371	-0.4928594345565463
chr13	39890001	39940000	chr13	38710001	39940000	1230000	50000	249870.23413522518	96.0%	0.302	-2.2759495383186086
chr13	37420001	37460000	chr13	37420001	38770000	1350000	40000	410120.226535886	96.0%	0.127	-0.5340677089094509
chr13	37690001	37740000	chr13	37690001	38920000	1230000	50000	280729.83356510365	96.0%	0.429	-0.5823603152794254
chr13	39370001	39430000	chr13	37950001	39430000	1480000	60000	203707.29656743235	96.0%	0.5845	-1.0668875687657284
chr13	39440001	39490000	chr13	38690001	39490000	800000	50000	249048.39323305158	96.0%	0.7395	-1.206325480992731
chr13	40820001	40870000	chr13	38740001	40870000	2130000	50000	129649.96361586863	96.0%	0.95	-9.07207898882098
chr13	37950001	38000000	chr13	37950001	38440000	490000	50000	748058.6902358412	96.0%	0.469	-1.216111266225503
chr13	37470001	37510000	chr13	37470001	38900000	1430000	40000	238255.92627695412	96.0%	0.947	-8.202048516786135
chr13	40890001	40930000	chr13	38330001	40930000	2600000	40000	116019.17924212324	96.0%	0.706	-4.045575779523815
chr13	37560001	37590000	chr13	37560001	38590000	1030000	30000	279978.81309651845	96.0%	0.897	-3.072724382662843
chr13	38190001	38220000	chr13	38190001	40980000	2790000	30000	147830.1171670563	96.0%	0.456	-1.7304904249538633
chr13	39660001	39700000	chr13	38770001	39700000	930000	40000	157461.04194594533	96.0%	0.721	-1.4765451862998835
chr13	40440001	40510000	chr13	38310001	40510000	2200000	70000	184226.97899586073	96.0%	0.168	-1.6943530245087466
chr13	37070001	37140000	chr13	37070001	38040000	970000	70000	315790.43116420775	96.0%	0.302	-0.20017320842665265
chr13	39620001	39670000	chr13	39620001	40980000	1360000	50000	223906.3916684172	96.0%	0.147	-0.5607536556369002
chr13	40520001	40560000	chr13	39220001	40560000	1340000	40000	180357.9532504473	96.0%	0.778	-3.9337346078924105
chr13	42010001	42060000	chr13	40700001	42060000	1360000	50000	312327.0751610395	96.0%	0.1835	-0.6819704483949544
chr13	40640001	40680000	chr13	39030001	40680000	1650000	40000	223095.13252514153	96.0%	0.735	-14.191719057065892
chr13	40310001	40350000	chr13	39140001	40350000	1210000	40000	224737.0958850066	96.0%	0.525	-2.236682528683085
chr13	41660001	41700000	chr13	40920001	41700000	780000	40000	323648.79845619766	96.0%	0.865	-5.265910262531145
chr13	40860001	40920000	chr13	40860001	41660000	800000	60000	341286.5975002608	96.0%	0.622	-1.8374972379157686
chr13	40930001	40970000	chr13	40930001	42890000	1960000	40000	119571.46725282099	96.0%	0.8365	-2.434920562943472
chr13	40070001	40110000	chr13	40070001	41620000	1550000	40000	206102.28218906076	96.0%	0.324	-1.0519286260215217
chr13	41070001	41110000	chr13	41070001	42650000	1580000	40000	167954.77938984073	96.0%	0.3435	-0.7605958663979017
chr13	42020001	42060000	chr13	42020001	42980000	960000	40000	447712.7175682646	96.0%	0.20500000000000002	-0.6936529198058574
chr13	39560001	39600000	chr13	39560001	41100000	1540000	40000	200075.7734399851	96.0%	0.5225	-2.544144309624888
chr13	40650001	40690000	chr13	40650001	41950000	1300000	40000	196725.61692971364	96.0%	0.5505	-0.7550509028206418
chr13	41860001	41930000	chr13	41360001	41930000	570000	70000	475275.74204912543	96.0%	0.653	-1.3145054183186997
chr13	41940001	42000000	chr13	41240001	42000000	760000	60000	331905.7825603199	96.0%	0.9	-3.488608922135651
chr13	44540001	44590000	chr13	42840001	44590000	1750000	50000	514390.3528262436	96.0%	0.225	-9.558525948114955
chr13	42140001	42180000	chr13	42140001	43150000	1010000	40000	240686.70903465603	96.0%	0.657	-1.0423172923265278
chr13	42570001	42610000	chr13	41420001	42610000	1190000	40000	204010.73392766214	96.0%	0.616	-2.1100165262396904
chr13	43070001	43120000	chr13	42030001	43120000	1090000	50000	560682.8351641316	96.0%	0.363	-1.6100773666019237
chr13	42950001	42990000	chr13	42950001	44980000	2030000	40000	403354.53312505217	96.0%	0.31	-4.621866546918227
chr13	41220001	41260000	chr13	41220001	43310000	2090000	40000	248733.6382825004	96.0%	0.431	-3.3270691426357426
chr13	43170001	43240000	chr13	43170001	44900000	1730000	70000	625506.3498255138	96.0%	0.11	-1.3060036359495508
chr13	43090001	43140000	chr13	43090001	45950000	2860000	50000	154881.03447817755	96.0%	0.889	-7.48172119232818
chr13	43770001	43810000	chr13	43770001	46120000	2350000	40000	457549.99787912314	96.0%	0.716	-24.229348449342858
chr13	46670001	46740000	chr13	43620001	46740000	3120000	70000	182003.28577470174	96.0%	0.7735000000000001	-7.078083873008634
chr13	45190001	45230000	chr13	43820001	45230000	1410000	40000	297751.85337864485	96.0%	0.476	-1.3293293442317782
chr13	45790001	45830000	chr13	43600001	45830000	2230000	40000	310681.8154830517	96.0%	0.418	-2.4522006541889536
chr13	44730001	44770000	chr13	44730001	45940000	1210000	40000	802856.7530899185	96.0%	0.3	-0.6798293522012125
chr13	45230001	45260000	chr13	44310001	45260000	950000	30000	439231.85134460055	96.0%	0.551	-1.1307932513656704
chr13	46250001	46300000	chr13	43610001	46300000	2690000	50000	203627.82900410824	96.0%	0.892	-5.825824566996145
chr13	44540001	44580000	chr13	44540001	46460000	1920000	40000	358547.3851768996	96.0%	0.271	-2.811885872792417
chr13	45230001	45280000	chr13	45230001	46810000	1580000	50000	306083.4453169579	96.0%	0.535	-4.658019761359562
chr13	45940001	45990000	chr13	45940001	48930000	2990000	50000	209367.8945520736	96.0%	0.62	-2.535434289988717
chr13	48510001	48550000	chr13	45400001	48550000	3150000	40000	179795.461824738	96.0%	0.794	-11.572453270091534
chr13	45330001	45370000	chr13	45330001	47060000	1730000	40000	209525.33349150256	96.0%	0.859	-5.208679821984648
chr13	47880001	47920000	chr13	47880001	48890000	1010000	40000	489647.3143910225	96.0%	0.233	-1.4137144865451876
chr13	49310001	49370000	chr13	47240001	49370000	2130000	60000	283014.7693593874	96.0%	0.902	-5.1652676268874576
chr13	49380001	49430000	chr13	47240001	49430000	2190000	50000	219613.44592542844	96.0%	0.799	-3.561711008158767
chr13	47230001	47260000	chr13	47230001	49500000	2270000	30000	184906.70240565142	96.0%	0.912	-10.367947739786434
chr13	49440001	49480000	chr13	47440001	49480000	2040000	40000	169122.7675026547	96.0%	0.916	-4.0058298665453
chr13	50630001	50660000	chr13	50360001	50660000	300000	30000	134443.0924581402	96.0%	0.481	-0.14328741768321054
chr13	47060001	47110000	chr13	47060001	49010000	1950000	50000	206558.37903535896	96.0%	0.866	-5.469998534201329
chr13	50860001	50910000	chr13	49490001	50910000	1420000	50000	47004.31355585724	96.0%	0.8154999999999999	-0.5302036883135818
chr13	47120001	47160000	chr13	47120001	49610000	2490000	40000	208675.8528023518	96.0%	0.731	-10.837154003938208
chr13	47450001	47490000	chr13	47450001	48290000	840000	40000	217497.5250440038	96.0%	0.8875	-2.7452645232838053
chr13	47990001	48030000	chr13	47990001	48900000	910000	40000	433358.98414851725	96.0%	0.299	-0.6723651581953043
chr13	50090001	50160000	chr13	50090001	50980000	890000	70000	51963.97347691177	96.0%	0.873	-0.3906995626023042
chr13	50200001	50250000	chr13	49760001	50250000	490000	50000	199464.3361541056	96.0%	0.441	-0.07655410678813857
chr13	50570001	50620000	chr13	50320001	50620000	300000	50000	212513.88336569275	96.0%	0.712	-0.32861661762249
chr13	51080001	51110000	chr13	49030001	51110000	2080000	30000	200588.46668347748	96.0%	0.6025	-1.2990988591029322
chr13	50820001	50890000	chr13	50820001	51620000	800000	70000	92902.12855459671	96.0%	0.9025000000000001	-1.3509699386917196
chr13	51640001	51680000	chr13	49340001	51680000	2340000	40000	137966.0039058054	96.0%	0.756	-1.1648855781956493
chr13	51800001	51840000	chr13	49050001	51840000	2790000	40000	269290.6953768681	96.0%	0.68	-0.60929979396708
chr13	50720001	50790000	chr13	50720001	51550000	830000	70000	91209.2475635284	96.0%	0.485	-0.1325205155604092
chr13	50970001	51010000	chr13	50970001	51870000	900000	40000	306661.70753775054	96.0%	0.9055	-10.119677740667017
chr13	50200001	50250000	chr13	50200001	51550000	1350000	50000	90378.62884760273	96.0%	0.347	-0.10680297611198772
chr13	52770001	52810000	chr13	49120001	52810000	3690000	40000	125912.056974188	96.0%	0.906	-3.843124833517274
chr13	49240001	49310000	chr13	49240001	52980000	3740000	70000	138064.78264754798	96.0%	0.40700000000000003	-2.435854535159515
chr13	49480001	49520000	chr13	49480001	51780000	2300000	40000	149478.2178889355	96.0%	0.636	-1.4008263801616827
chr13	54790001	54820000	chr13	54410001	54820000	410000	30000	1194174.8270994045	96.0%	0.596	-2.495827482051333
chr13	52900001	52930000	chr13	52900001	54390000	1490000	30000	210442.56592495626	96.0%	0.827	-2.027530921303447
chr13	53900001	53940000	chr13	51540001	53940000	2400000	40000	253914.94589804512	96.0%	0.23249999999999998	-1.323973205405684
chr13	54250001	54300000	chr13	53170001	54300000	1130000	50000	524020.2179945192	96.0%	0.933	-3.1376552783719336
chr13	54310001	54350000	chr13	51740001	54350000	2610000	40000	419595.52256261115	96.0%	0.443	-7.947492723493806
chr13	54930001	54970000	chr13	54240001	54970000	730000	40000	1054143.5763882203	96.0%	0.29	-6.016587015139417
chr13	51500001	51540000	chr13	51500001	53680000	2180000	40000	149056.21629666828	96.0%	0.9245000000000001	-6.232828748197893
chr13	51210001	51250000	chr13	51210001	53720000	2510000	40000	189066.97959409875	96.0%	0.699	-2.44675366884676
chr13	54850001	54920000	chr13	53820001	54920000	1100000	70000	471257.83156049455	96.0%	0.805	-3.244946874582456
chr13	52000001	52050000	chr13	52000001	53600000	1600000	50000	404284.3931070271	96.0%	0.64	-4.9307065852355665
chr13	52290001	52320000	chr13	52290001	54190000	1900000	30000	262625.76129245874	96.0%	0.8285	-8.80138656543639
chr13	55880001	55920000	chr13	53410001	55920000	2510000	40000	148690.74947047516	96.0%	0.59	-1.203827092844328
chr13	53750001	53790000	chr13	53750001	56610000	2860000	40000	154183.2589720456	96.0%	0.778	-4.382501631993341
chr13	54930001	55000000	chr13	54930001	55650000	720000	70000	826180.102100906	96.0%	0.835	-4.148122507782951
chr13	54300001	54350000	chr13	54300001	56450000	2150000	50000	480602.44453569985	96.0%	0.238	-4.129927290037479
chr13	56290001	56360000	chr13	53140001	56360000	3220000	70000	135634.09833939825	96.0%	0.7275	-2.5255760598375407
chr13	54170001	54200000	chr13	54170001	55610000	1440000	30000	389454.1584992556	96.0%	0.741	-5.7757372522470405
chr13	55690001	55730000	chr13	54150001	55730000	1580000	40000	452593.4064729876	96.0%	0.0505	2.1695665895221463
chr13	53280001	53310000	chr13	53280001	56170000	2890000	30000	144986.98695309824	96.0%	0.594	-2.0630307786543765
chr13	55750001	55800000	chr13	53330001	55800000	2470000	50000	75980.34982008804	96.0%	0.962	-4.249847544274224
chr13	56020001	56060000	chr13	53920001	56060000	2140000	40000	158193.0755958773	96.0%	0.894	-3.0445168061239203
chr13	56820001	56860000	chr13	53510001	56860000	3350000	40000	114791.24517177769	96.0%	0.832	-3.388406260294966
chr13	53390001	53420000	chr13	53390001	55690000	2300000	30000	191249.9556873133	96.0%	0.636	-1.7969965747539831
chr13	54130001	54170000	chr13	54130001	55670000	1540000	40000	268078.3909207256	96.0%	0.9285000000000001	-5.358147065179066
chr13	54440001	54480000	chr13	54440001	56480000	2040000	40000	238620.40113488116	96.0%	0.7735000000000001	-4.0032739666714265
chr13	58930001	58970000	chr13	57620001	58970000	1350000	40000	519943.6483292368	96.0%	0.901	-7.49588026606758
chr13	56770001	56820000	chr13	56770001	58150000	1380000	50000	510876.4377787908	96.0%	0.0745	-1.1623675689706015
chr13	57640001	57690000	chr13	57060001	57690000	630000	50000	990726.7388973158	96.0%	0.897	-8.451539615610486
chr13	55740001	55780000	chr13	55740001	58280000	2540000	40000	104057.04840657797	96.0%	0.8805000000000001	-5.088340506221517
chr13	56070001	56120000	chr13	56070001	58270000	2200000	50000	218652.32877189707	96.0%	0.6455	-3.613672587664614
chr13	55350001	55400000	chr13	55350001	58120000	2770000	50000	136435.6230465408	96.0%	0.676	-2.0030502805684924
chr13	55410001	55450000	chr13	55410001	58120000	2710000	40000	224759.78078236058	96.0%	0.611	-1.464360597087663
chr13	56460001	56530000	chr13	56460001	58930000	2470000	70000	311758.6794746167	96.0%	0.367	-6.963237895187361
chr13	58800001	58840000	chr13	55100001	58840000	3740000	40000	147333.76910353312	96.0%	0.843	-4.759658243869045
chr13	57440001	57480000	chr13	57440001	59710000	2270000	40000	358215.41071138077	96.0%	0.662	-9.19516659683365
chr13	60250001	60290000	chr13	58430001	60290000	1860000	40000	223155.6905794123	96.0%	0.336	-0.8206406761727179
chr13	59410001	59450000	chr13	57070001	59450000	2380000	40000	287828.62742821523	96.0%	0.526	-11.13427287025555
chr13	58370001	58410000	chr13	58370001	59830000	1460000	40000	313358.9002840225	96.0%	0.354	-2.4833091701430754
chr13	61900001	61970000	chr13	61900001	62890000	990000	70000	79340.03046122265	96.0%	0.673	-0.23782801719860328
chr13	62860001	62890000	chr13	60630001	62890000	2260000	30000	105786.18350466811	96.0%	0.6585000000000001	-0.9876152741581435
chr13	59840001	59880000	chr13	59020001	59880000	860000	40000	420566.1211881684	96.0%	0.7885	-2.068803289392676
chr13	61690001	61760000	chr13	61690001	62200000	510000	70000	119263.67781838475	96.0%	0.685	-0.1017583261234646
chr13	64310001	64380000	chr13	62890001	64380000	1490000	70000	618094.1619040057	96.0%	0.5	-5.284675949015688
chr13	63990001	64060000	chr13	63990001	64440000	450000	70000	985803.5395783862	96.0%	0.836	-2.713294712978997
chr13	62010001	62070000	chr13	61540001	62070000	530000	60000	193743.123426127	96.0%	0.449	-0.07528289037225676
chr13	62810001	62860000	chr13	62810001	64910000	2100000	50000	128946.40776461332	96.0%	0.937	-5.881833361638643
chr13	63120001	63160000	chr13	63120001	64470000	1350000	40000	251266.35284780822	96.0%	0.971	-10.127553510452143
chr13	64530001	64570000	chr13	64130001	64570000	440000	40000	302793.4502026406	96.0%	0.644	-0.7285633899407234
chr13	62370001	62410000	chr13	62370001	64520000	2150000	40000	42774.104711808446	96.0%	0.613	-0.3720258808112955
chr13	64700001	64750000	chr13	64700001	65170000	470000	50000	249394.80439807888	96.0%	0.835	-0.7497405265021588
chr13	63420001	63460000	chr13	63420001	64440000	1020000	40000	383628.23588932975	96.0%	0.961	-18.114869558270094
chr13	63600001	63670000	chr13	63600001	64380000	780000	70000	669270.4311492367	96.0%	0.8065	-9.255691393579141
chr13	63240001	63280000	chr13	63240001	64350000	1110000	40000	554397.8428002336	96.0%	0.888	-8.753643091640576
chr13	65330001	65390000	chr13	65010001	65390000	380000	60000	96205.51226776796	96.0%	0.9235	
chr13	68550001	68590000	chr13	66880001	68590000	1710000	40000	125686.54929344436	96.0%	0.133	1.2165496742250335
chr13	70480001	70520000	chr13	68800001	70520000	1720000	40000	260520.08793523198	96.0%	0.4235	-6.523787099371265
chr13	68570001	68610000	chr13	68570001	70900000	2330000	40000	149594.8086071235	96.0%	0.393	0.17323841597174225
chr13	68370001	68410000	chr13	68000001	68410000	410000	40000	170013.8062772753	96.0%	0.545	-0.031879827985402995
chr13	70310001	70350000	chr13	68640001	70350000	1710000	40000	220509.7929743227	96.0%	0.273	-0.9459586399192328
chr13	69450001	69480000	chr13	67610001	69480000	1870000	30000	150741.96975258266	96.0%	0.52	-1.0482961805018312
chr13	69560001	69630000	chr13	67650001	69630000	1980000	70000	195506.73643587623	96.0%	0.812	-1.3595555826262016
chr13	71990001	72030000	chr13	70550001	72030000	1480000	40000	154017.38322218295	96.0%	0.823	-2.759901607753575
chr13	72420001	72480000	chr13	71260001	72480000	1220000	60000	285675.34542568604	96.0%	0.314	-2.16194102143303
chr13	70910001	70950000	chr13	69680001	70950000	1270000	40000	167861.69362974443	96.0%	0.923	-3.464371633090578
chr13	71410001	71460000	chr13	70920001	71460000	540000	50000	277171.7034598688	96.0%	0.6145	-0.717880459988425
chr13	69980001	70010000	chr13	69980001	72820000	2840000	30000	115907.94954428742	96.0%	0.8140000000000001	-3.0838735229908107
chr13	71550001	71590000	chr13	70220001	71590000	1370000	40000	117052.1389535887	96.0%	0.784	-1.0890578295335893
chr13	69840001	69880000	chr13	69210001	69880000	670000	40000	451644.26147975534	96.0%	0.563	-1.2632880783148446
chr13	71070001	71110000	chr13	69700001	71110000	1410000	40000	155972.4744288799	96.0%	0.724	-1.4588321383667018
chr13	69280001	69320000	chr13	69280001	71030000	1750000	40000	97341.80428939997	96.0%	0.797	-1.4591234184005897
chr13	70320001	70360000	chr13	70320001	72640000	2320000	40000	140180.34466032757	96.0%	0.3245	-1.0367863991977764
chr13	71260001	71290000	chr13	71260001	72970000	1710000	30000	170147.12132328504	96.0%	0.381	-1.747366307762084
chr13	71150001	71210000	chr13	69290001	71210000	1920000	60000	139874.73626085176	96.0%	0.458	-0.7218256715812735
chr13	69190001	69260000	chr13	69190001	71690000	2500000	70000	117492.19876978446	96.0%	0.2395	-0.4349251590980491
chr13	69640001	69700000	chr13	69640001	71340000	1700000	60000	330796.49441798177	96.0%	0.20600000000000002	-4.807968802284022
chr13	70370001	70410000	chr13	70370001	72410000	2040000	40000	71555.66154073842	96.0%	0.912	-1.7004815012362313
chr13	70860001	70900000	chr13	70860001	72850000	1990000	40000	165037.76379022255	96.0%	0.415	-1.222782442219278
chr13	71010001	71060000	chr13	69290001	71060000	1770000	50000	141473.42821319966	96.0%	0.868	-4.0241976528191135
chr13	71930001	71970000	chr13	69510001	71970000	2460000	40000	158986.36603468287	96.0%	0.2255	-0.619047958953034
chr13	72700001	72740000	chr13	69620001	72740000	3120000	40000	197268.78028103604	96.0%	0.4765	-3.9145812003914484
chr13	71160001	71200000	chr13	71160001	72950000	1790000	40000	176539.73072349862	96.0%	0.546	-4.283354742572751
chr13	71770001	71810000	chr13	71770001	73010000	1240000	40000	262532.07128259505	96.0%	0.708	-2.699679782760953
chr13	72800001	72870000	chr13	71540001	72870000	1330000	70000	340498.33425968356	96.0%	0.584	-3.3723995591933367
chr13	73150001	73190000	chr13	73150001	74410000	1260000	40000	309910.8321122361	96.0%	0.2555	-0.29432162760525055
chr13	73230001	73270000	chr13	71590001	73270000	1680000	40000	212164.865529465	96.0%	0.7895000000000001	-4.805204887652001
chr13	73520001	73580000	chr13	71080001	73580000	2500000	60000	152004.46675174133	96.0%	0.263	-1.5892619443446974
