Region_ID	Chr	Start	End	Gene_Name	Annotation	Difference	pvalue	adj_pvalue	ctrl_avg_PC1	mut_avg_PC1	Region_size	direction	direction_label	plot_label
chr14-40100000	chr14	40100000	40125000	1700109I08Rik	Intergenic	-0.00733333333333324	0.717192506491409	0.782563477496235	-1.09466666666667	-1.102	25000	A_to_B_in_Mutant	More Inactive (A->B)	1700109I08Rik
chr8-83175000	chr8	83175000	83200000	Tbc1d9	intron (NM_001111304, intron 1 of 20)	-0.105666666666667	0.000651278363760399	0.0028878199239341	1.54866666666667	1.443	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tbc1d9
chr1-181125000	chr1	181125000	181150000	Nvl	intron (NM_026171, intron 4 of 22)	-0.077666666666667	0.0148579217637791	0.0339466790730941	1.54666666666667	1.469	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nvl
chr18-10450000	chr18	10450000	10475000	Greb1l	intron (NM_001083628, intron 4 of 32)	-0.0233333333333332	0.394907225272805	0.492502993976682	-0.923666666666667	-0.947	25000	A_to_B_in_Mutant	More Inactive (A->B)	Greb1l
chr1-127475000	chr1	127475000	127500000	Tmem163	Intergenic	-0.0670000000000002	0.0405560502522976	0.0769893237351222	1.364	1.297	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tmem163
chr4-57050000	chr4	57050000	57075000	Frrs1l	3' UTR (NM_019427, exon 16 of 16)	-0.0860000000000003	0.00290255033132296	0.00917973089911368	1.52966666666667	1.44366666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Frrs1l
chr15-40875000	chr15	40875000	40900000	Zfpm2	intron (NM_001356998, intron 3 of 6)	0.183666666666667	0.000312722966833031	0.00167096533764339	1.26766666666667	1.45133333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Zfpm2
chr2-77700000	chr2	77700000	77725000	Zfp385b	intron (NM_178723, intron 3 of 9)	-0.0413333333333337	0.0776931131080104	0.131202232369964	1.18833333333333	1.147	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zfp385b
chr6-12925000	chr6	12925000	12950000	Tmem106b	Intergenic	-0.00566666666666641	0.75791406680326	0.815785638320916	-1.20733333333333	-1.213	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tmem106b
chr16-36675000	chr16	36675000	36700000	Ildr1	Intergenic	-0.0633333333333333	0.13897681821431	0.211314777547042	-0.806666666666667	-0.87	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ildr1
chr2-57825000	chr2	57825000	57850000	Galnt5	Intergenic	-0.267	1.43469951731181e-05	0.00019507527236237	-0.123666666666667	-0.390666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Galnt5
chr10-78050000	chr10	78050000	78075000	Icosl	intron (NM_001284197, intron 11 of 11)	0.171333333333333	9.38837295807361e-05	0.000704083996627282	0.832666666666667	1.004	25000	B_to_A_in_Mutant	More Active (B->A)	Icosl
chr5-128650000	chr5	128650000	128675000	Fzd10	Intergenic	-0.0906666666666667	0.079563867314077	0.133803426333839	0.110666666666667	0.02	25000	A_to_B_in_Mutant	More Inactive (A->B)	Fzd10
chr3-120825000	chr3	120825000	120850000	6530403H02Rik	intron (NR_130170, intron 1 of 18)	0.206666666666667	0.00051935013259263	0.00244069937453365	0.999333333333333	1.206	25000	B_to_A_in_Mutant	More Active (B->A)	6530403H02Rik
chr13-38725000	chr13	38725000	38750000	Eef1e1	Intergenic	-0.212666666666667	6.44246555555561e-05	0.000543157674037773	-0.660333333333333	-0.873	25000	A_to_B_in_Mutant	More Inactive (A->B)	Eef1e1
chr8-93275000	chr8	93275000	93300000	Ces1f	Intergenic	-0.0919999999999998	0.0013411158572194	0.00501959245998909	-0.851	-0.943	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ces1f
chr3-150675000	chr3	150675000	150700000	Gm40178	Intergenic	-0.0313333333333332	0.0988594831120224	0.159715073350161	-1.026	-1.05733333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm40178
chr4-128075000	chr4	128075000	128100000	Csmd2	intron (NM_001281955, intron 2 of 70)	0.374666666666667	2.64390819741897e-06	6.94052779159976e-05	0.921	1.29566666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Csmd2
chr11-79450000	chr11	79450000	79475000	AU040972	intron (NM_010897, intron 30 of 57)	0.0346666666666666	0.052856491901254	0.095543612892198	1.03133333333333	1.066	25000	B_to_A_in_Mutant	More Active (B->A)	AU040972
chr15-35250000	chr15	35250000	35275000	Osr2	Intergenic	-0.025	0.235624169293237	0.324450481251624	-0.279333333333333	-0.304333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Osr2
chr17-77675000	chr17	77675000	77700000	Gm32282	Intergenic	-0.028333333333333	0.223933788284687	0.311293839318448	-1.323	-1.35133333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm32282
chr4-105450000	chr4	105450000	105475000	Plpp3	Intergenic	-0.0266666666666665	0.347289931166379	0.444298697281017	-1.021	-1.04766666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Plpp3
chr13-75575000	chr13	75575000	75600000	Mir682	Intergenic	-0.0146666666666663	0.472129532724611	0.567270286557207	-1.10433333333333	-1.119	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir682
chr4-110275000	chr4	110275000	110300000	Elavl4	promoter-TSS (NM_010488)	-0.188333333333333	0.000222387117264078	0.00130439342373554	0.442333333333333	0.254	25000	A_to_B_in_Mutant	More Inactive (A->B)	Elavl4
chr18-43950000	chr18	43950000	43975000	Spink5	promoter-TSS (NM_001081180)	-0.0916666666666664	0.00129106909919675	0.00487581566289889	-1.15666666666667	-1.24833333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Spink5
chr11-88750000	chr11	88750000	88775000	C030037D09Rik	Intergenic	0.055	0.126482184404364	0.195641143443217	0.278666666666667	0.333666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	C030037D09Rik
chr13-112150000	chr13	112150000	112175000	Gm41062	Intergenic	0.248	0.000387063580220191	0.00195439783887708	0.951333333333333	1.19933333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm41062
chr10-110075000	chr10	110075000	110100000	Nav3	Intergenic	-0.066	0.278041743749547	0.371275290475115	0.132	0.066	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nav3
chr11-29350000	chr11	29350000	29375000	Ccdc88a	Intergenic	0.152333333333333	0.00555519652087121	0.0153591520512178	-0.114	0.0383333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Ccdc88a
chr4-36975000	chr4	36975000	37000000	Gm12371	non-coding (NR_151511, exon 2 of 2)	-0.000999999999999781	0.952957838049781	0.965547784758444	-1.21633333333333	-1.21733333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm12371
chr4-31375000	chr4	31375000	31400000	Map3k7	Intergenic	-0.0443333333333333	0.0860062937212004	0.142602975988323	-1.21933333333333	-1.26366666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Map3k7
chr5-82600000	chr5	82600000	82625000	Mir1187	Intergenic	0.0180000000000001	0.389019658490572	0.486552361836987	-1.252	-1.234	25000	B_to_A_in_Mutant	More Active (B->A)	Mir1187
chr4-114775000	chr4	114775000	114800000	Gm12830	Intergenic	-0.0426666666666666	0.0798718173277581	0.134193369728898	-0.738	-0.780666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm12830
chr8-115100000	chr8	115100000	115125000	Maf	intron (NM_019573, intron 8 of 8)	-0.0506666666666669	0.121916197416226	0.18982556225769	0.637333333333333	0.586666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Maf
chr10-43800000	chr10	43800000	43825000	4933404K13Rik	Intergenic	-0.0336666666666666	0.131460723707326	0.201907452434255	-1.03933333333333	-1.073	25000	A_to_B_in_Mutant	More Inactive (A->B)	4933404K13Rik
chr1-171225000	chr1	171225000	171250000	Fcer1g	intron (NM_153064, intron 8 of 12)	-0.0730000000000001	0.00305083373812759	0.00955184470399147	1.406	1.333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Fcer1g
chr12-50850000	chr12	50850000	50875000	1700008C04Rik	Intergenic	-0.0283333333333333	0.116721369931743	0.183109629179915	-1.12633333333333	-1.15466666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	1700008C04Rik
chr13-41700000	chr13	41700000	41725000	Tmem170b	Intergenic	0.0466666666666667	0.11613621770237	0.182326328443255	0.120666666666667	0.167333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Tmem170b
chr6-63200000	chr6	63200000	63225000	Grid2	Intergenic	-0.0573333333333333	0.0558111236555161	0.0999366732614112	-0.436666666666667	-0.494	25000	A_to_B_in_Mutant	More Inactive (A->B)	Grid2
chrX-143450000	chrX	143450000	143475000	Pak3	Intergenic	0.242666666666667	0.000154682246033193	0.00101295847136423	0.323333333333333	0.566	25000	B_to_A_in_Mutant	More Active (B->A)	Pak3
chr14-25375000	chr14	25375000	25400000	Zmiz1	Intergenic	-0.116	0.00333263307988505	0.0102351740182254	1.423	1.307	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zmiz1
chr2-15100000	chr2	15100000	15125000	Arl5b	Intergenic	-0.139333333333333	0.00177691327953942	0.00623735637867468	-0.966333333333333	-1.10566666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Arl5b
chr17-45225000	chr17	45225000	45250000	Cdc5l	Intergenic	0.00866666666666659	0.883824652012667	0.914092078107928	0.203	0.211666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Cdc5l
chr14-75475000	chr14	75475000	75500000	Siah3	intron (NM_001128093, intron 1 of 1)	0.0106666666666666	0.568266984845587	0.655510013077644	0.643333333333333	0.654	25000	B_to_A_in_Mutant	More Active (B->A)	Siah3
chr11-105475000	chr11	105475000	105500000	Marchf10	Intergenic	0.0776666666666667	0.0422438125477388	0.0795518930163528	-0.380666666666667	-0.303	25000	B_to_A_in_Mutant	More Active (B->A)	Marchf10
chr2-100025000	chr2	100025000	100050000	Iftap	Intergenic	-0.0236666666666664	0.250830701521396	0.341450104485661	-1.10033333333333	-1.124	25000	A_to_B_in_Mutant	More Inactive (A->B)	Iftap
chr1-116975000	chr1	116975000	117000000	B020011L13Rik	Intergenic	-0.0363333333333331	0.0616260974624074	0.108447717902065	-1.14733333333333	-1.18366666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	B020011L13Rik
chrX-47200000	chrX	47200000	47225000	Smarca1	Intergenic	-0.126666666666667	0.00136845063727627	0.00509926296314178	-0.890666666666667	-1.01733333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Smarca1
chr1-35300000	chr1	35300000	35325000	Plekhb2	Intergenic	0.126666666666667	0.0107159351729795	0.0260558886331428	0.587666666666667	0.714333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Plekhb2
chr17-90975000	chr17	90975000	91000000	Nrxn1	intron (NM_020252, intron 4 of 22)	-0.126333333333333	0.000223277542923826	0.00130788273927841	1.181	1.05466666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nrxn1
chr8-24175000	chr8	24175000	24200000	Tcim	Intergenic	0.0186666666666667	0.289175302118241	0.383377659164416	-0.994	-0.975333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Tcim
chr3-22225000	chr3	22225000	22250000	Rprl2	Intergenic	-0.151	0.00100567067802952	0.00402496454767566	0.367666666666667	0.216666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rprl2
chr13-62825000	chr13	62825000	62850000	Fbp2	intron (NM_007994, intron 6 of 6)	0.157333333333333	0.000109784899710559	0.000789266668815801	-0.698666666666667	-0.541333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Fbp2
chr4-48500000	chr4	48500000	48525000	Msantd3	Intergenic	0.148666666666667	0.00534228361860213	0.0148864425648204	0.157333333333333	0.306	25000	B_to_A_in_Mutant	More Active (B->A)	Msantd3
chr18-59625000	chr18	59625000	59650000	Mir6355	Intergenic	-0.071	0.00462486533702511	0.0132791028110561	-1.15033333333333	-1.22133333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir6355
chr14-32350000	chr14	32350000	32375000	1700024G13Rik	Intergenic	0.102666666666667	0.0016054704355524	0.00577262692434957	1.295	1.39766666666667	25000	B_to_A_in_Mutant	More Active (B->A)	1700024G13Rik
chr4-147775000	chr4	147775000	147800000	Zfp984	intron (NM_001127189, intron 3 of 5)	0.00833333333333342	0.698045634600243	0.766988341863359	-0.758666666666667	-0.750333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Zfp984
chr16-79925000	chr16	79925000	79950000	1700066C05Rik	Intergenic	0.514333333333334	8.67957518754995e-06	0.000141680369656021	-0.845	-0.330666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	1700066C05Rik
chr14-76075000	chr14	76075000	76100000	Gpalpp1	3' UTR (NM_026177, exon 8 of 8)	0.0413333333333332	0.116241374081488	0.182461139983327	1.23833333333333	1.27966666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gpalpp1
chr3-70375000	chr3	70375000	70400000	Otol1	Intergenic	0.609333333333334	3.09450305676542e-07	2.36656595702193e-05	-0.560333333333333	0.049	25000	B_to_A_in_Mutant	More Active (B->A)	Otol1
chr18-29875000	chr18	29875000	29900000	Pik3c3	Intergenic	-0.0683333333333332	0.0518675663290094	0.094040235111957	-1.109	-1.17733333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Pik3c3
chr14-108400000	chr14	108400000	108425000	Slitrk1	Intergenic	0.194333333333333	0.000269703099391827	0.00150010671915229	-0.453	-0.258666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Slitrk1
chr7-8475000	chr7	8475000	8500000	Vmn2r45	intron (NM_001105075, intron 1 of 5)	-0.0806666666666667	0.0115918505821609	0.0277832265939538	-1.06633333333333	-1.147	25000	A_to_B_in_Mutant	More Inactive (A->B)	Vmn2r45
chr10-6925000	chr10	6925000	6950000	Ipcef1	intron (NM_001347225, intron 4 of 8)	-0.201333333333334	0.000267591898122408	0.00149222027405688	1.43933333333333	1.238	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ipcef1
chr4-32625000	chr4	32625000	32650000	Mdn1	intron (NM_001122978, intron 6 of 10)	-0.150333333333333	0.000976843013724942	0.00393379364939707	0.993333333333333	0.843	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mdn1
chr9-114675000	chr9	114675000	114700000	Dync1li1	Intergenic	-0.170333333333334	1.90729414403464e-05	0.000235825126367861	1.38133333333333	1.211	25000	A_to_B_in_Mutant	More Inactive (A->B)	Dync1li1
chr7-123650000	chr7	123650000	123675000	Zkscan2	Intergenic	0.156333333333333	0.00162266307241229	0.00581936554012954	-0.237666666666667	-0.0813333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Zkscan2
chr19-36800000	chr19	36800000	36825000	Tnks2	Intergenic	0.0353333333333333	0.25178333785399	0.34251841460096	1.12133333333333	1.15666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Tnks2
chr8-63300000	chr8	63300000	63325000	Spock3	intron (NM_001252620, intron 7 of 11)	-0.00666666666666647	0.775523189419094	0.830028423810221	-1.09266666666667	-1.09933333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Spock3
chr11-55775000	chr11	55775000	55800000	Glra1	Intergenic	-0.0103333333333333	0.543653012532146	0.633159644436856	-1.11466666666667	-1.125	25000	A_to_B_in_Mutant	More Inactive (A->B)	Glra1
chr10-110250000	chr10	110250000	110275000	Nav3	Intergenic	-0.0870000000000001	0.274188342895617	0.366996193503656	0.39	0.303	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nav3
chr11-62400000	chr11	62400000	62425000	Ncor1	intron (NM_001252313, intron 4 of 44)	-0.0073333333333336	0.660057745400243	0.735335855588905	1.402	1.39466666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ncor1
chr2-171950000	chr2	171950000	171975000	1700028P15Rik	intron (NR_040509, intron 2 of 5)	-0.0420000000000001	0.065584625250736	0.11415230485507	-0.977	-1.019	25000	A_to_B_in_Mutant	More Inactive (A->B)	1700028P15Rik
chr1-78175000	chr1	78175000	78200000	Pax3	intron (NM_008781, intron 4 of 7)	-0.0640000000000001	0.0107213905033663	0.0260630639572967	0.685	0.621	25000	A_to_B_in_Mutant	More Inactive (A->B)	Pax3
chrX-110950000	chrX	110950000	110975000	Cylc1	Intergenic	-0.0209999999999998	0.464777299628727	0.560186208390212	-1.23766666666667	-1.25866666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cylc1
chr5-29475000	chr5	29475000	29500000	Mnx1	Intergenic	-0.0956666666666668	0.000531838189552422	0.00248457746666562	0.535666666666667	0.44	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mnx1
chr6-51800000	chr6	51800000	51825000	Skap2	Intergenic	-0.318333333333334	5.09801707273712e-06	0.000102226538492644	1.47966666666667	1.16133333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Skap2
chr3-119100000	chr3	119100000	119125000	Dpyd	intron (NM_170778, intron 14 of 22)	0.221333333333333	8.22656049735026e-06	0.00013680830577177	-0.617333333333333	-0.396	25000	B_to_A_in_Mutant	More Active (B->A)	Dpyd
chr3-65325000	chr3	65325000	65350000	A730090N16Rik	intron (NR_040390, intron 2 of 3)	-0.253666666666667	2.83562720646422e-05	0.000307787399878951	1.451	1.19733333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	A730090N16Rik
chr9-122850000	chr9	122850000	122875000	Zfp445	intron (NM_001359934, intron 1 of 6)	-0.259666666666667	6.04351024492777e-05	0.000520011702934996	0.767	0.507333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zfp445
chr6-71725000	chr6	71725000	71750000	Reep1	intron (NM_178608, intron 1 of 6)	0.0279999999999996	0.26397462061647	0.355897743806618	1.51366666666667	1.54166666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Reep1
chr4-55000000	chr4	55000000	55025000	Zfp462	exon (NM_172867, exon 3 of 13)	0.516	2.36927678032876e-06	6.47343144672077e-05	0.0473333333333333	0.563333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Zfp462
chr2-75750000	chr2	75750000	75775000		Intergenic	0.066	0.0570633729409536	0.101762265419274	0.191333333333333	0.257333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	chr2-75750000
chr5-122150000	chr5	122150000	122175000	Ppp1ccb	intron (NM_001370947, intron 1 of 7)	-0.0106666666666666	0.71081883016092	0.777458646384155	1.206	1.19533333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ppp1ccb
chr11-65925000	chr11	65925000	65950000	Zkscan6	intron (NM_001099633, intron 49 of 68)	-0.00999999999999988	0.575397268781979	0.661900841819491	-1.178	-1.188	25000	A_to_B_in_Mutant	More Inactive (A->B)	Zkscan6
chr10-58550000	chr10	58550000	58575000	Ccdc138	intron (NM_001162956, intron 14 of 15)	-0.041	0.159914231877675	0.236926583798265	-0.0816666666666667	-0.122666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ccdc138
chr10-128550000	chr10	128550000	128575000	Pa2g4	intron (NM_011119, intron 5 of 11)	0.040333333333333	0.0825506550168939	0.137917021792016	1.47133333333333	1.51166666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Pa2g4
chr10-111150000	chr10	111150000	111175000	Osbpl8	Intergenic	0.0713333333333333	0.0100436459885198	0.0247338448100153	1.343	1.41433333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Osbpl8
chr1-19075000	chr1	19075000	19100000	Tfap2d	intron (NR_151619, intron 1 of 3)	0.00800000000000025	0.632131130774188	0.711351725336023	-1.23266666666667	-1.22466666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Tfap2d
chr5-33975000	chr5	33975000	34000000	Nicol1	Intergenic	0.0296666666666664	0.110504568614323	0.175029616623715	1.51733333333333	1.547	25000	B_to_A_in_Mutant	More Active (B->A)	Nicol1
chr4-85575000	chr4	85575000	85600000	Sh3gl2	Intergenic	0.00566666666666671	0.840135486936081	0.880747285338929	-0.628666666666667	-0.623	25000	B_to_A_in_Mutant	More Active (B->A)	Sh3gl2
chr5-132950000	chr5	132950000	132975000	Auts2	Intergenic	-0.0493333333333335	0.171268788213884	0.250659045383947	0.831333333333333	0.782	25000	A_to_B_in_Mutant	More Inactive (A->B)	Auts2
chr17-80150000	chr17	80150000	80175000	Mir12189	intron (NM_176963, intron 4 of 6)	-0.138	0.00040945724419615	0.00203994576564756	1.24133333333333	1.10333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir12189
chr8-100225000	chr8	100225000	100250000	A330008L17Rik	Intergenic	-0.212666666666667	1.18379670251965e-05	0.00017188066980152	-0.899	-1.11166666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	A330008L17Rik
chr13-55075000	chr13	55075000	55100000	Uimc1	intron (NM_001359757, intron 2 of 14)	-0.0760000000000002	0.0102450535018361	0.0251388244875295	1.41033333333333	1.33433333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Uimc1
chr9-62625000	chr9	62625000	62650000	Itga11	Intergenic	0.336333333333333	6.4648854447307e-07	3.24265363276949e-05	0.422333333333333	0.758666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Itga11
chr7-69350000	chr7	69350000	69375000	4930402F11Rik	Intergenic	0.00666666666666684	0.70983592828453	0.776641206199595	-1.12666666666667	-1.12	25000	B_to_A_in_Mutant	More Active (B->A)	4930402F11Rik
chr9-61375000	chr9	61375000	61400000	Tle3	intron (NM_009389, intron 4 of 19)	0.00933333333333324	0.704446332241632	0.77214873973331	1.39566666666667	1.405	25000	B_to_A_in_Mutant	More Active (B->A)	Tle3
chr5-125975000	chr5	125975000	126000000	1700048F04Rik	Intergenic	0.262666666666667	0.000636934657070713	0.0028412527516505	0.028	0.290666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	1700048F04Rik
chr1-51075000	chr1	51075000	51100000	Tmeff2	intron (NM_019790, intron 5 of 9)	-0.303666666666667	7.24180200628414e-06	0.000126624897643935	1.18266666666667	0.879	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tmeff2
chr18-89925000	chr18	89925000	89950000	Dok6	Intergenic	-0.0673333333333332	0.00673204889056902	0.0179134018585668	-1.043	-1.11033333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Dok6
chr9-66975000	chr9	66975000	67000000	Lactb	Intergenic	-0.124333333333334	0.000188429753985869	0.00116230803680525	1.37233333333333	1.248	25000	A_to_B_in_Mutant	More Inactive (A->B)	Lactb
chr15-79500000	chr15	79500000	79525000	Kdelr3	Intergenic	0.00399999999999983	0.851762710290602	0.889694251185872	1.341	1.345	25000	B_to_A_in_Mutant	More Active (B->A)	Kdelr3
chr6-74425000	chr6	74425000	74450000	Gm31747	Intergenic	0.114333333333333	0.0396090871854651	0.0755098333512582	-0.829666666666667	-0.715333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm31747
chr13-56475000	chr13	56475000	56500000	Il9	Intergenic	0.248333333333333	2.68963107857117e-05	0.000297462693284574	0.804333333333333	1.05266666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Il9
chr19-35725000	chr19	35725000	35750000	A830019P07Rik	Intergenic	-0.003333333333333	0.847858693631176	0.886773417198205	-1.04533333333333	-1.04866666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	A830019P07Rik
chr9-82950000	chr9	82950000	82975000	Phip	intron (NM_001081216, intron 4 of 39)	-0.237333333333334	7.30048888376125e-05	0.000591720544098067	0.740666666666667	0.503333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Phip
chrX-9400000	chrX	9400000	9425000	Cybb	Intergenic	-0.236666666666667	0.000374941967928583	0.00190724823477432	0.500666666666667	0.264	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cybb
chr8-31650000	chr8	31650000	31675000	Nrg1	Intergenic	-0.0349999999999999	0.121412352762871	0.18916842524717	-1.08833333333333	-1.12333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nrg1
chr18-4350000	chr18	4350000	4375000	4833419F23Rik	intron (NR_040328, intron 2 of 3)	-0.112666666666667	0.0268692568298907	0.0549211514788089	0.887666666666667	0.775	25000	A_to_B_in_Mutant	More Inactive (A->B)	4833419F23Rik
chr1-81500000	chr1	81500000	81525000	Nyap2	Intergenic	-0.0873333333333332	0.00388488991913337	0.011557497535136	-0.667333333333333	-0.754666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nyap2
chr11-41000000	chr11	41000000	41025000	Ccng1	Intergenic	-0.0983333333333331	0.00149138259645538	0.00545571648197515	-0.808333333333333	-0.906666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ccng1
chr6-140125000	chr6	140125000	140150000	Capza3	Intergenic	0.152	8.66612845707646e-05	0.000666735162753311	-0.980333333333333	-0.828333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Capza3
chr11-26600000	chr11	26600000	26625000	Vrk2	Intergenic	0.00633333333333344	0.697610859591942	0.766618372898356	-1.09533333333333	-1.089	25000	B_to_A_in_Mutant	More Active (B->A)	Vrk2
chr4-49200000	chr4	49200000	49225000	Plppr1	intron (NM_178756, intron 2 of 7)	0.389	6.89795471614244e-05	0.000568570446114098	-0.433333333333333	-0.0443333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Plppr1
chr17-74750000	chr17	74750000	74775000	Ttc27	intron (NM_152817, intron 9 of 19)	-0.0756666666666667	0.0536135225631581	0.0966886670017577	0.0633333333333333	-0.0123333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ttc27
chrX-94850000	chrX	94850000	94875000	Zxda	Intergenic	0.133	0.00759397636577539	0.019724286571893	0.924	1.057	25000	B_to_A_in_Mutant	More Active (B->A)	Zxda
chr6-19800000	chr6	19800000	19825000	Mir6370	Intergenic	0.124	0.000893394448500611	0.00367031634493554	0.921333333333333	1.04533333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Mir6370
chr5-135175000	chr5	135175000	135200000	Baz1b	5' UTR (NM_011714, exon 1 of 19)	0.014	0.449736823135877	0.545921279764086	1.429	1.443	25000	B_to_A_in_Mutant	More Active (B->A)	Baz1b
chr12-27225000	chr12	27225000	27250000	Silc1	Intergenic	0.545333333333333	1.04864670822596e-07	1.57592234912308e-05	-0.610333333333333	-0.065	25000	B_to_A_in_Mutant	More Active (B->A)	Silc1
chr11-38025000	chr11	38025000	38050000	Gm12128	Intergenic	0.00433333333333352	0.781302832281135	0.834489286093003	-1.15433333333333	-1.15	25000	B_to_A_in_Mutant	More Active (B->A)	Gm12128
chr14-56575000	chr14	56575000	56600000	Parp4	intron (NM_001145978, intron 3 of 34)	-0.151	0.000639521822706901	0.00284976283825928	1.45133333333333	1.30033333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Parp4
chr2-148375000	chr2	148375000	148400000	Sstr4	Intergenic	0.0263333333333336	0.122446863181277	0.190512154437032	-1.092	-1.06566666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Sstr4
chr10-118925000	chr10	118925000	118950000	Gm38403	Intergenic	0.0590000000000001	0.0421177522978794	0.0793561437384377	-0.858666666666667	-0.799666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gm38403
chr5-40575000	chr5	40575000	40600000	Gm35191	Intergenic	-0.0236666666666665	0.403443706239557	0.501047637796331	-0.927333333333333	-0.951	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm35191
chr6-4600000	chr6	4600000	4625000	Casd1	intron (NM_001379144, intron 3 of 14)	-0.0990000000000001	0.0712513336368239	0.122181538027977	0.462333333333333	0.363333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Casd1
