Region_ID	Chr	Start	End	Gene_Name	Annotation	Difference	pvalue	adj_pvalue	ctrl_avg_PC1	mut_avg_PC1	Region_size	direction	direction_label	plot_label	significant
chr14-14275000	chr14	14275000	14300000	Or2t1	Intergenic	-0.376	9.39070752956805e-06	0.000148480754073181	0.403333333333333	0.0273333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Or2t1	TRUE
chr5-81550000	chr5	81550000	81575000	Adgrl3	intron (NM_001359826, intron 8 of 24)	0.308666666666667	9.39255959882499e-06	0.000148487478354749	-0.812333333333333	-0.503666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Adgrl3	TRUE
chr18-6300000	chr18	6300000	6325000	Kif5b	Intergenic	-0.339	9.39910601357765e-06	0.00014854584084116	-0.022	-0.361	25000	A_to_B_in_Mutant	More Inactive (A->B)	Kif5b	TRUE
chr13-37525000	chr13	37525000	37550000	Gm47754	Intergenic	0.303666666666667	9.40267531537913e-06	0.000148552729592567	-0.318666666666667	-0.015	25000	B_to_A_in_Mutant	More Active (B->A)	Gm47754	TRUE
chr18-42425000	chr18	42425000	42450000	Pou4f3	Intergenic	0.382666666666667	9.40116595984849e-06	0.000148552729592567	-0.473	-0.0903333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Pou4f3	TRUE
chr16-77025000	chr16	77025000	77050000	Usp25	intron (NM_013918, intron 3 of 23)	-0.333666666666667	9.42221532708573e-06	0.000148707820944061	0.511666666666667	0.178	25000	A_to_B_in_Mutant	More Inactive (A->B)	Usp25	TRUE
chr15-66400000	chr15	66400000	66425000	Dnaaf11	intron (NM_019457, intron 10 of 11)	0.661333333333334	9.42408887242177e-06	0.000148714837458955	-0.537	0.124333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Dnaaf11	TRUE
chr2-4775000	chr2	4775000	4800000	Bend7	intron (NM_001190400, intron 6 of 8)	0.378333333333334	9.43285296954642e-06	0.000148762909742941	-0.722	-0.343666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Bend7	TRUE
chrX-113675000	chrX	113675000	113700000	Dach2	intron (NM_001289734, intron 6 of 15)	0.412333333333333	9.43044627071919e-06	0.000148762909742941	-0.967666666666667	-0.555333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Dach2	TRUE
chr8-14000000	chr8	14000000	14025000	Gm5907	Intergenic	0.341333333333333	9.4325907552102e-06	0.000148762909742941	0.247	0.588333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm5907	TRUE
chr6-36175000	chr6	36175000	36200000	Chrm2	Intergenic	0.864333333333334	9.43747307417554e-06	0.000148813221257958	-1	-0.135666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Chrm2	TRUE
chr7-133925000	chr7	133925000	133950000	Dhx32	exon (NM_007400, exon 12 of 23)	0.415666666666667	9.44301029464169e-06	0.000148813916834591	-0.066	0.349666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Dhx32	TRUE
chr7-49975000	chr7	49975000	50000000	Nell1	intron (NM_001037906, intron 2 of 19)	0.414666666666667	9.4438971153334e-06	0.000148813916834591	-0.427	-0.0123333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Nell1	TRUE
chrX-84975000	chrX	84975000	85000000	Dmd	intron (NM_007868, intron 62 of 78)	-0.381	9.45967574079838e-06	0.000148937657189202	0.498333333333333	0.117333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Dmd	TRUE
chr11-114250000	chr11	114250000	114275000	Gm11691	Intergenic	0.538666666666667	9.46319449230289e-06	0.000148947990624388	-0.0606666666666667	0.478	25000	B_to_A_in_Mutant	More Active (B->A)	Gm11691	TRUE
chr16-96975000	chr16	96975000	97000000	Dscam	intron (NM_031174, intron 3 of 32)	0.774	9.4666670825241e-06	0.000148980116429059	0.0873333333333333	0.861333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Dscam	TRUE
chr5-81600000	chr5	81600000	81625000	1700031L13Rik	intron (NM_001359826, intron 8 of 24)	0.304666666666667	9.46980221659934e-06	0.000149006922661583	-0.927333333333333	-0.622666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	1700031L13Rik	TRUE
chr7-144725000	chr7	144725000	144750000	Ano1	intron (NM_178642, intron 1 of 25)	0.409	9.47403935035311e-06	0.000149051058084747	0.343666666666667	0.752666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Ano1	TRUE
chr7-129925000	chr7	129925000	129950000	Gm4265	Intergenic	0.63	9.48064598808039e-06	0.000149107664214055	-0.214666666666667	0.415333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm4265	TRUE
chr1-122425000	chr1	122425000	122450000	Gm28590	Intergenic	0.563	9.48193561865091e-06	0.000149107664214055	-0.644666666666667	-0.0816666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gm28590	TRUE
chr1-126700000	chr1	126700000	126725000	Nckap5	intron (NM_176957, intron 1 of 12)	0.378333333333333	9.48515994135086e-06	0.000149135833246159	0.256333333333333	0.634666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Nckap5	TRUE
chr10-23825000	chr10	23825000	23850000	Vnn3	Intergenic	-0.365666666666667	9.48822950300478e-06	0.000149161560816799	-0.257	-0.622666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Vnn3	TRUE
chr1-47250000	chr1	47250000	47275000	Mir6350	Intergenic	-0.368333333333333	9.49420315371578e-06	0.00014923292801848	0.314333333333333	-0.054	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir6350	TRUE
chr11-24475000	chr11	24475000	24500000	4933430M04Rik	intron (NR_045857, intron 1 of 3)	0.591666666666667	9.49990822785509e-06	0.000149254974212124	-1.03566666666667	-0.444	25000	B_to_A_in_Mutant	More Active (B->A)	4933430M04Rik	TRUE
chr7-124825000	chr7	124825000	124850000	3100003L05Rik	Intergenic	0.354666666666667	9.49865405704181e-06	0.000149254974212124	0.300333333333333	0.655	25000	B_to_A_in_Mutant	More Active (B->A)	3100003L05Rik	TRUE
chr3-18525000	chr3	18525000	18550000	4930433B08Rik	Intergenic	0.602666666666667	9.49713705403472e-06	0.000149254974212124	-0.257666666666667	0.345	25000	B_to_A_in_Mutant	More Active (B->A)	4930433B08Rik	TRUE
chr5-84850000	chr5	84850000	84875000	Epha5	Intergenic	0.306333333333334	9.51396482604724e-06	0.000149408153525209	-1.29633333333333	-0.99	25000	B_to_A_in_Mutant	More Active (B->A)	Epha5	TRUE
chr2-127725000	chr2	127725000	127750000	Mall	Intergenic	-0.313333333333334	9.52042902425443e-06	0.000149464560112111	1.50166666666667	1.18833333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mall	TRUE
chr7-124325000	chr7	124325000	124350000	Hs3st4	intron (NM_001252072, intron 1 of 1)	0.380333333333333	9.52835873548985e-06	0.00014954393333753	0.032	0.412333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Hs3st4	TRUE
chr4-55825000	chr4	55825000	55850000	Klf4	Intergenic	0.406	9.5271566851578e-06	0.00014954393333753	-0.826666666666667	-0.420666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Klf4	TRUE
chr8-16125000	chr8	16125000	16150000	Mir3106	intron (NM_053171, intron 25 of 69)	0.563333333333334	9.55324939197682e-06	0.00014977647144809	-0.995333333333333	-0.432	25000	B_to_A_in_Mutant	More Active (B->A)	Mir3106	TRUE
chr10-56600000	chr10	56600000	56625000	Gm36595	Intergenic	0.441666666666667	9.56334830624169e-06	0.00014986707146196	-0.579333333333333	-0.137666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gm36595	TRUE
chr8-53200000	chr8	53200000	53225000	Aga	Intergenic	0.394666666666667	9.56726570527154e-06	0.000149883322175721	-0.679333333333333	-0.284666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Aga	TRUE
chr2-66375000	chr2	66375000	66400000	Scn1a	intron (NM_018733, intron 1 of 26)	0.429666666666667	9.56592147831538e-06	0.000149883322175721	0.216333333333333	0.646	25000	B_to_A_in_Mutant	More Active (B->A)	Scn1a	TRUE
chr15-38900000	chr15	38900000	38925000	Baalc	Intergenic	0.623333333333333	9.57259288843201e-06	0.000149921642511965	0.259333333333333	0.882666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Baalc	TRUE
chr14-28500000	chr14	28500000	28525000	Wnt5a	intron (NM_001256224, intron 2 of 4)	0.396	9.57741110289046e-06	0.000149957559248079	0.256333333333333	0.652333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Wnt5a	TRUE
chr9-16250000	chr9	16250000	16275000	Fat3	intron (NM_001080814, intron 2 of 25)	0.676666666666667	9.57776802684686e-06	0.000149957559248079	-0.263333333333333	0.413333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Fat3	TRUE
chr1-14025000	chr1	14025000	14050000	Gm5523	Intergenic	0.476666666666667	9.58872521785297e-06	0.000150043489380396	-0.832333333333333	-0.355666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gm5523	TRUE
chr3-38300000	chr3	38300000	38325000	5430434I15Rik	Intergenic	0.441	9.59760889998455e-06	0.000150067113157131	0.767	1.208	25000	B_to_A_in_Mutant	More Active (B->A)	5430434I15Rik	TRUE
chr12-8450000	chr12	8450000	8475000	Rhob	Intergenic	0.349333333333333	9.59670029463474e-06	0.000150067113157131	0.811	1.16033333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Rhob	TRUE
chr13-10975000	chr13	10975000	11000000	Zp4-ps	Intergenic	0.374333333333334	9.60540865783503e-06	0.000150123251316676	-0.803666666666667	-0.429333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Zp4-ps	TRUE
chr8-57750000	chr8	57750000	57775000	Gm2921	Intergenic	-0.388	9.63772608970097e-06	0.000150437511906703	1.19033333333333	0.802333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm2921	TRUE
chr6-46500000	chr6	46500000	46525000	Cntnap2	intron (NM_001004357, intron 13 of 23)	-0.482	9.64527051160368e-06	0.000150473445821306	-0.344	-0.826	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cntnap2	TRUE
chr14-105650000	chr14	105650000	105675000	Mir6390	Intergenic	-0.326	9.64686445330355e-06	0.000150473445821306	1.127	0.801	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir6390	TRUE
chr4-6475000	chr4	6475000	6500000	Nsmaf	Intergenic	-0.331666666666667	9.65361114938327e-06	0.000150506991172611	-0.11	-0.441666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nsmaf	TRUE
chr8-81425000	chr8	81425000	81450000	Inpp4b	intron (NM_001024617, intron 1 of 24)	0.393	9.67285211037391e-06	0.000150743245279833	0.510666666666667	0.903666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Inpp4b	TRUE
chr18-7825000	chr18	7825000	7850000	Wac	Intergenic	-0.325	9.67821943439323e-06	0.000150783384326691	-0.0626666666666667	-0.387666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Wac	TRUE
chr10-105650000	chr10	105650000	105675000	Gm15663	Intergenic	-0.405	9.68295579202358e-06	0.00015082551205433	0.443333333333333	0.0383333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm15663	TRUE
chr9-41650000	chr9	41650000	41675000	Mir125b-1	Intergenic	0.311333333333334	9.68392800633256e-06	0.00015082551205433	-0.828666666666667	-0.517333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Mir125b-1	TRUE
chr18-7700000	chr18	7700000	7725000	Mpp7	Intergenic	-0.382333333333334	9.69314310251715e-06	0.000150946445581634	0.647	0.264666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mpp7	TRUE
chr4-81500000	chr4	81500000	81525000	Mir466h	Intergenic	-0.347666666666667	9.70608441270556e-06	0.000151104011184425	0.145	-0.202666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir466h	TRUE
chr10-63700000	chr10	63700000	63725000	Ctnna3	intron (NM_177612, intron 5 of 17)	0.384333333333333	9.71201239503454e-06	0.000151152633843597	0.0463333333333333	0.430666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Ctnna3	TRUE
chr2-118250000	chr2	118250000	118275000	Fsip1	Intergenic	-0.384	9.73056588367868e-06	0.000151408145208759	0.615	0.231	25000	A_to_B_in_Mutant	More Inactive (A->B)	Fsip1	TRUE
chr16-90325000	chr16	90325000	90350000	Hunk	Intergenic	0.387	9.7315206282383e-06	0.000151408145208759	0.908333333333333	1.29533333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Hunk	TRUE
chr15-83875000	chr15	83875000	83900000	Efcab6	intron (NM_029946, intron 26 of 31)	0.342333333333333	9.74000263715136e-06	0.000151472177891659	0.679666666666667	1.022	25000	B_to_A_in_Mutant	More Active (B->A)	Efcab6	TRUE
chr13-104275000	chr13	104275000	104300000	Adamts6	promoter-TSS (NM_001081020)	-0.316666666666667	9.7558193501748e-06	0.000151620736271241	0.99	0.673333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Adamts6	TRUE
chr7-51150000	chr7	51150000	51175000	Ano5	Intergenic	0.448	9.75410047242715e-06	0.000151620736271241	-0.347	0.101	25000	B_to_A_in_Mutant	More Active (B->A)	Ano5	TRUE
chr1-62025000	chr1	62025000	62050000	Pard3bos2	intron (NM_001081050, intron 3 of 22)	0.423333333333334	9.75785240396606e-06	0.000151620736271241	-0.535333333333333	-0.112	25000	B_to_A_in_Mutant	More Active (B->A)	Pard3bos2	TRUE
chr14-101675000	chr14	101675000	101700000	Uchl3	intron (NM_016723, intron 6 of 8)	-0.353	9.75583328889548e-06	0.000151620736271241	0.725	0.372	25000	A_to_B_in_Mutant	More Inactive (A->B)	Uchl3	TRUE
chr13-108075000	chr13	108075000	108100000	Smim15	intron (NM_001127346, intron 2 of 3)	-0.403333333333334	9.75980218744702e-06	0.000151621491782326	1.36533333333333	0.962	25000	A_to_B_in_Mutant	More Inactive (A->B)	Smim15	TRUE
chr17-42125000	chr17	42125000	42150000	Ptchd4	Intergenic	-0.370666666666667	9.78025077067673e-06	0.000151803203274437	-0.137666666666667	-0.508333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ptchd4	TRUE
chr1-65325000	chr1	65325000	65350000	Pth2r	intron (NM_139270, intron 4 of 12)	0.336	9.78690941523183e-06	0.000151838370804276	0.402666666666667	0.738666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Pth2r	TRUE
chr10-46250000	chr10	46250000	46275000	Snord14d	Intergenic	0.313333333333333	9.78553055611238e-06	0.000151838370804276	-0.317666666666667	-0.00433333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Snord14d	TRUE
chr1-115375000	chr1	115375000	115400000	Cntnap5a	Intergenic	0.389	9.79261422921509e-06	0.000151881841348531	-1.17866666666667	-0.789666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Cntnap5a	TRUE
chr18-80675000	chr18	80675000	80700000	Nfatc1	intron (NM_198429, intron 2 of 9)	0.449333333333333	9.79672663044265e-06	0.00015192298273831	0.66	1.10933333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Nfatc1	TRUE
chr12-54225000	chr12	54225000	54250000	1700104L18Rik	intron (NR_108033, intron 1 of 2)	0.55	9.80608132230214e-06	0.000152021010151757	-0.0856666666666667	0.464333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	1700104L18Rik	TRUE
chr12-6500000	chr12	6500000	6525000	1700101O22Rik	Intergenic	0.447666666666667	9.80743014056649e-06	0.000152021010151757	-0.941	-0.493333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	1700101O22Rik	TRUE
chr8-58450000	chr8	58450000	58475000	Gm15881	intron (NM_175032, intron 3 of 11)	-0.491666666666667	9.83968986436729e-06	0.000152384875576573	-0.432666666666667	-0.924333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm15881	TRUE
chr1-104750000	chr1	104750000	104775000	Cdh20	Intergenic	0.442	9.8666552689166e-06	0.00015273429726185	-0.137333333333333	0.304666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Cdh20	TRUE
chr10-109375000	chr10	109375000	109400000	Syt1	Intergenic	-0.455666666666667	9.86931100396011e-06	0.000152752686718193	0.473	0.0173333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Syt1	TRUE
chr16-29750000	chr16	29750000	29775000	Gm46567	Intergenic	0.315333333333333	9.89929757191476e-06	0.000153102956993125	0.831333333333333	1.14666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gm46567	TRUE
chr15-24900000	chr15	24900000	24925000	Basp1	Intergenic	0.558	9.92645094693182e-06	0.000153477295572447	-0.180333333333333	0.377666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Basp1	TRUE
chr13-9975000	chr13	9975000	10000000	Zmynd11	intron (NM_033269, intron 4 of 4)	0.443333333333334	9.94790735810594e-06	0.000153707405025832	-0.936333333333333	-0.493	25000	B_to_A_in_Mutant	More Active (B->A)	Zmynd11	TRUE
chr8-91225000	chr8	91225000	91250000	Rpgrip1l	intron (NM_173431, intron 22 of 25)	-0.45	9.9469335783704e-06	0.000153707405025832	0.721333333333333	0.271333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rpgrip1l	TRUE
chr16-64225000	chr16	64225000	64250000	Csnka2ip	Intergenic	-0.424333333333334	9.94476868437162e-06	0.000153707405025832	-0.32	-0.744333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Csnka2ip	TRUE
chr6-137125000	chr6	137125000	137150000	Rerg	intron (NM_181988, intron 2 of 4)	0.45	9.95923802581684e-06	0.000153778614330087	-0.656333333333333	-0.206333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Rerg	TRUE
chr16-79825000	chr16	79825000	79850000	1700066C05Rik	Intergenic	0.583	9.95630356154729e-06	0.000153778614330087	-0.771666666666667	-0.188666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	1700066C05Rik	TRUE
chr1-72175000	chr1	72175000	72200000	Mreg	intron (NM_001005423, intron 2 of 4)	-0.333333333333334	9.96251412484929e-06	0.000153806379986232	1.03033333333333	0.697	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mreg	TRUE
chrX-166950000	chrX	166950000	166975000	Gm8817	Intergenic	0.634666666666667	9.97575436632516e-06	0.000153965109396089	0.110666666666667	0.745333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Gm8817	TRUE
chr1-19925000	chr1	19925000	19950000	4930486I03Rik	Intergenic	0.302	1.00090250908544e-05	0.000154249851951771	-1.249	-0.947	25000	B_to_A_in_Mutant	More Active (B->A)	4930486I03Rik	TRUE
chr13-73775000	chr13	73775000	73800000	Slc12a7	intron (NM_001360694, intron 3 of 24)	0.618666666666667	1.00269399166853e-05	0.000154408818604512	-0.0113333333333333	0.607333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Slc12a7	TRUE
chr7-96750000	chr7	96750000	96775000	Gm15413	intron (NM_001310760, intron 11 of 32)	0.511	1.00282423052329e-05	0.000154408818604512	0.154	0.665	25000	B_to_A_in_Mutant	More Active (B->A)	Gm15413	TRUE
chr6-43250000	chr6	43250000	43275000	Arhgef5	Intergenic	-0.370666666666667	1.00373805509469e-05	0.000154526661437513	0.074	-0.296666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Arhgef5	TRUE
chr11-68275000	chr11	68275000	68300000	Mir6406	intron (NM_008744, intron 2 of 6)	0.395666666666667	1.00552901621872e-05	0.000154753883849575	-0.227666666666667	0.168	25000	B_to_A_in_Mutant	More Active (B->A)	Mir6406	TRUE
chr6-46400000	chr6	46400000	46425000	Cntnap2	intron (NM_001004357, intron 11 of 23)	-0.381666666666667	1.00574156600136e-05	0.000154753883849575	-0.205666666666667	-0.587333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cntnap2	TRUE
chr14-18725000	chr14	18725000	18750000	Ube2e2	intron (NM_001360327, intron 3 of 5)	0.397666666666667	1.006393981588e-05	0.000154761376234383	-0.00233333333333333	0.395333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Ube2e2	TRUE
chr1-47900000	chr1	47900000	47925000	Mir6350	Intergenic	-0.320666666666667	1.00660102788533e-05	0.000154761376234383	-0.00366666666666667	-0.324333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir6350	TRUE
chr7-115400000	chr7	115400000	115425000	Sox6	Intergenic	0.595666666666667	1.00726066649529e-05	0.000154839918497534	-0.469666666666667	0.126	25000	B_to_A_in_Mutant	More Active (B->A)	Sox6	TRUE
chr1-189100000	chr1	189100000	189125000	Kctd3	Intergenic	0.316666666666667	1.00808035747613e-05	0.000154943037783042	1.04066666666667	1.35733333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Kctd3	TRUE
chr2-141950000	chr2	141950000	141975000	Kif16b	intron (NM_001013802, intron 8 of 18)	-0.302333333333334	1.00856996455659e-05	0.000154972515549046	0.377333333333333	0.075	25000	A_to_B_in_Mutant	More Inactive (A->B)	Kif16b	TRUE
chrX-166775000	chrX	166775000	166800000	Gm1720	Intergenic	0.533333333333333	1.00854219541895e-05	0.000154972515549046	0.693666666666667	1.227	25000	B_to_A_in_Mutant	More Active (B->A)	Gm1720	TRUE
chr2-66400000	chr2	66400000	66425000	Scn1a	intron (NM_018733, intron 1 of 26)	0.392	1.01068647414327e-05	0.000155183169151024	0.184666666666667	0.576666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Scn1a	TRUE
chr14-28350000	chr14	28350000	28375000	Wnt5a	intron (NM_001347497, intron 19 of 19)	0.326333333333333	1.01138336878508e-05	0.000155267264453212	-0.00966666666666667	0.316666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Wnt5a	TRUE
chr5-84775000	chr5	84775000	84800000	Epha5	Intergenic	0.395666666666667	1.01302733682734e-05	0.000155395634216334	-1.28366666666667	-0.888	25000	B_to_A_in_Mutant	More Active (B->A)	Epha5	TRUE
chr8-90125000	chr8	90125000	90150000	Tox3	Intergenic	0.524666666666667	1.01311490681256e-05	0.000155395634216334	-0.426333333333333	0.0983333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Tox3	TRUE
chrX-143575000	chrX	143575000	143600000	Pak3	intron (NM_008778, intron 1 of 14)	0.482	1.01400707532976e-05	0.000155509475886595	-0.13	0.352	25000	B_to_A_in_Mutant	More Active (B->A)	Pak3	TRUE
chr6-36200000	chr6	36200000	36225000	Chrm2	Intergenic	0.859666666666667	1.01647958860073e-05	0.000155819777972112	-0.962333333333333	-0.102666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Chrm2	TRUE
chr3-32875000	chr3	32875000	32900000	Usp13	intron (NM_001013024, intron 10 of 20)	0.459333333333333	1.01678717368707e-05	0.000155843973420894	0.0163333333333333	0.475666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Usp13	TRUE
chr6-116550000	chr6	116550000	116575000	Or6d14	Intergenic	-0.376666666666667	1.01728733262785e-05	0.00015589767338229	0.164	-0.212666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Or6d14	TRUE
chr2-161650000	chr2	161650000	161675000	Chd6	intron (NM_021464, intron 14 of 29)	0.496666666666667	1.01776803905316e-05	0.000155909070653559	0.0406666666666667	0.537333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Chd6	TRUE
chr1-113100000	chr1	113100000	113125000	Gm32810	Intergenic	0.432666666666667	1.01910196539353e-05	0.000156037900015404	-1.17233333333333	-0.739666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gm32810	TRUE
chr8-15125000	chr8	15125000	15150000	Myom2	Intergenic	0.311333333333333	1.01946446827082e-05	0.000156070442302754	-0.154333333333333	0.157	25000	B_to_A_in_Mutant	More Active (B->A)	Myom2	TRUE
chr14-56050000	chr14	56050000	56075000	Mcpt4	promoter-TSS (NM_010779)	0.394666666666667	1.01968091461853e-05	0.000156080618422217	0.524333333333333	0.919	25000	B_to_A_in_Mutant	More Active (B->A)	Mcpt4	TRUE
chr3-70775000	chr3	70775000	70800000	Gm6634	intron (NR_040556, intron 3 of 3)	0.305333333333334	1.02020895505691e-05	0.0001561384796496	-0.911	-0.605666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Gm6634	TRUE
chr1-62250000	chr1	62250000	62275000	Pard3bos2	intron (NM_001081050, intron 15 of 22)	0.368333333333334	1.02176570870576e-05	0.000156261835519055	-0.623333333333333	-0.255	25000	B_to_A_in_Mutant	More Active (B->A)	Pard3bos2	TRUE
chr2-74625000	chr2	74625000	74650000	Evx2	Intergenic	-0.334666666666667	1.02238146915532e-05	0.000156310065926933	-0.377	-0.711666666666667	25000	A_to_B_in_Mutant	More Inactive (A->B)	Evx2	TRUE
chr1-126275000	chr1	126275000	126300000	Nckap5	intron (NM_176957, intron 5 of 12)	0.313	1.02410422747867e-05	0.000156469109924007	-0.562	-0.249	25000	B_to_A_in_Mutant	More Active (B->A)	Nckap5	TRUE
chr8-33375000	chr8	33375000	33400000	Purg	TTS (NM_152821)	-0.352	1.02417347464936e-05	0.000156469109924007	0.622333333333333	0.270333333333333	25000	A_to_B_in_Mutant	More Inactive (A->B)	Purg	TRUE
chr1-125850000	chr1	125850000	125875000	Lypd1	intron (NM_027677, intron 1 of 1)	0.338666666666667	1.02461874817689e-05	0.000156514160783086	-0.417	-0.0783333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Lypd1	TRUE
chr6-32625000	chr6	32625000	32650000	Plxna4	Intergenic	0.433	1.02491350757955e-05	0.000156536210224995	0.452	0.885	25000	B_to_A_in_Mutant	More Active (B->A)	Plxna4	TRUE
chr7-73700000	chr7	73700000	73725000	Gm4971	Intergenic	0.490333333333334	1.02536015384201e-05	0.000156558475015392	0.130666666666667	0.621	25000	B_to_A_in_Mutant	More Active (B->A)	Gm4971	TRUE
chr1-126475000	chr1	126475000	126500000	Nckap5	intron (NM_176957, intron 3 of 12)	0.463333333333333	1.02597463963204e-05	0.000156606346026909	0.076	0.539333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Nckap5	TRUE
chrX-88600000	chrX	88600000	88625000	Mir1906-2	Intergenic	-0.371666666666667	1.02793103996016e-05	0.00015685896079134	-0.726333333333333	-1.098	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir1906-2	TRUE
chr12-27375000	chr12	27375000	27400000	Sox11	Intergenic	0.310333333333333	1.03178952221185e-05	0.000157286315169341	-0.660666666666667	-0.350333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Sox11	TRUE
chr10-91525000	chr10	91525000	91550000	4930534H03Rik	Intergenic	0.310333333333333	1.03326330912878e-05	0.00015746484967688	-0.848	-0.537666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	4930534H03Rik	TRUE
chr3-50675000	chr3	50675000	50700000	Slc7a11	Intergenic	0.451333333333334	1.03364901786916e-05	0.000157477509791628	-0.222	0.229333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Slc7a11	TRUE
chr3-56950000	chr3	56950000	56975000	Tm4sf1	Intergenic	0.443666666666667	1.03904001980836e-05	0.00015804433484577	-0.443666666666667	2.31296463463574e-18	25000	B_to_A_in_Mutant	More Active (B->A)	Tm4sf1	TRUE
chr3-82275000	chr3	82275000	82300000	Map9	Intergenic	0.301333333333333	1.03954078492035e-05	0.000158074297234725	0.135333333333333	0.436666666666667	25000	B_to_A_in_Mutant	More Active (B->A)	Map9	TRUE
chr15-48675000	chr15	48675000	48700000	Csmd3	intron (NM_001081391, intron 1 of 70)	0.330666666666667	1.0423944026649e-05	0.000158438773009696	-0.571	-0.240333333333333	25000	B_to_A_in_Mutant	More Active (B->A)	Csmd3	TRUE
