gene_symbol	gene_class	log2FoldChange	padj	baseMean	chr	tss
Ogg1	invariant	0.0798206347089814	0.914426710932772	45.6612758008765	chr6	113326972
Jagn1	invariant	-0.0772200278134442	0.824607956147213	157.311380797867	chr6	113442569
Il17rc	invariant	-0.0672119792478991	0.923018750983055	38.8988137547837	chr6	113471427
Tatdn2	invariant	0.080612025005047	0.598422287130149	521.503875767959	chr6	113697050
Ghrl	invariant	-0.0212111600389438	0.95935005113261	121.206126515508	chr6	113719880
Tamm41	invariant	-0.0811502464399916	0.786745153240855	220.461980402299	chr6	115037876
Raf1	invariant	-0.0325688884036404	0.901146887162746	1874.43383931749	chr6	115676635
Cand2	invariant	-8.76409193780919e-4	0.999148954082368	209.382356467003	chr6	115774538
Ift122	invariant	0.0214115183204304	0.94089140054227	358.044702928179	chr6	115853470
Tmcc1	invariant	0.0843319754607001	0.70731926959206	2730.2917362727	chr6	116193486
Alox5	invariant	0.0183823607928779	0.976102582157402	65.3539060196093	chr6	116461178
Csgalnact2	invariant	-0.0359605694258873	0.909569956962007	579.117575168981	chr6	118139140
Bms1	invariant	0.0401067767384039	0.86078446619002	571.593082315077	chr6	118419474
Zfp248	invariant	-0.0216241308175817	0.964338205380201	171.495606805589	chr6	118455528
Cacna1c	invariant	0.0658330588872427	0.902875365351839	26726.3186181863	chr6	119196418
Adipor2	invariant	0.0900997920890385	0.577359210341281	815.817083250505	chr6	119417704
Erc1	invariant	-0.0481890927802001	0.917988444356914	10192.7704377143	chr6	119848167
Kdm5a	invariant	0.0223010096068889	0.902273909988584	1423.92595075894	chr6	120364124
Atp6v1e1	invariant	0.0587103250245143	0.872040955671549	1087.25377976025	chr6	120822793
Mical3	invariant	-0.0513102359857995	0.897940607004953	4475.50441080268	chr6	121130999
M6pr	invariant	0.0182389878138567	0.965392355272133	508.900814342276	chr6	122308720
Gdf3	invariant	-0.0986469655480587	0.953975551361283	8.30567970749875	chr6	122610087
Necap1	invariant	0.0533968997336115	0.863410219018283	853.118507211364	chr6	122874474
Pex5	invariant	0.0785994098136653	0.658960748236856	423.892799717365	chr6	124415067
Atn1	invariant	-0.0890376959730545	0.939184085762942	38.7031665059862	chr6	124756524
Lrrc23	invariant	0.0157662250027691	0.987561958653014	14.1292255296987	chr6	124779727
Tpi1	invariant	0.0862790614280489	0.831091170502905	1930.93892109889	chr6	124814296
P3h3	invariant	0.0819993315938685	0.825006697709867	144.586301855871	chr6	124857752
A230083G16Rik	invariant	0.0298846651550838	0.979725581855408	16.1502291983897	chr6	124916863
Cops7a	invariant	2.38106121543741e-5	0.999929877715124	397.6094674456	chr6	124965538
Acrbp	invariant	0.0683433955816676	0.892387371161286	52.3240162586846	chr6	125049689
Lpar5	invariant	-0.0718239086308682	0.949066291344744	21.4174848661924	chr6	125067920
Iffo1	invariant	0.0407933077216216	0.91902533792145	460.461807091101	chr6	125145241
Tnfrsf1a	invariant	-0.0675873030831791	0.913817465393644	49.1556412691445	chr6	125349451
Vwf	invariant	0.0458698625997482	0.929619569372838	96.4521803263504	chr6	125546774
Kcna1	invariant	0.0367519458632292	0.929651302610346	2813.97084338171	chr6	126646384
D6Wsu163e	invariant	0.00831672973537694	0.975769415648841	406.084392752553	chr6	126939962
9330179D12Rik	invariant	-0.099673099219008	0.890243472283447	61.7673887947259	chr6	127149389
9330102E08Rik	invariant	-0.0458959916719061	0.919432161929439	101.442001944558	chr6	128183803
Tulp3	invariant	-0.00132086315819199	0.997975384339068	409.623635604983	chr6	128355851
Rhno1	invariant	0.0247984594446191	0.961881885020152	67.9252727308852	chr6	128362911
Nrip2	invariant	-0.0854324149881453	0.791175441494825	86.2159621369997	chr6	128375503
Dusp16	invariant	0.0947405058479265	0.582774541580871	805.501176704888	chr6	134792625
Gpr19	invariant	-0.0426643408851401	0.856637323414835	390.569581335763	chr6	134898578
Apold1	invariant	0.061188178336901	0.949066291344744	15.2210377736183	chr6	134981718
Ddx47	invariant	0.0585959818909337	0.798606811180586	369.118271902199	chr6	135011612
Grin2b	invariant	-0.0199396523400103	0.961529881865258	16903.3279393357	chr6	136173511
BC049715	invariant	0.0820634049834112	0.949852142338714	13.3071339593301	chr6	136827985
Ptpro	invariant	0.0374319190811582	0.927898016160896	1696.49319416861	chr6	137252319
Ldhb	invariant	0.0854175804114945	0.774886005039926	1637.6416015608	chr6	142507957
Cmas	invariant	0.0784991285572422	0.667022684670857	818.437550057946	chr6	142756686
Etfrf1	invariant	0.0238410628177591	0.94736300081961	247.599803254266	chr6	145211134
Lmntd1	invariant	-0.047153467822082	0.957576588508103	35.3348450414622	chr6	145614273
Ints13	invariant	-0.0626622809833918	0.729329668925308	650.214603869138	chr6	146577835
Fgfr1op2	invariant	0.0661831714468311	0.748047458544308	696.266532465982	chr6	146577203
Tm7sf3	invariant	0.0722593748019964	0.724038149183332	415.046785940385	chr6	146642824
Med21	invariant	0.0552067963551468	0.905400936680354	133.419737484298	chr6	146642547
Ppfibp1	invariant	0.0623223284914192	0.846746199024689	566.876257238717	chr6	146888487
Far2	invariant	-0.0202647773660262	0.94736300081961	612.377872789561	chr6	148047259
Ipo8	invariant	-0.0402996668789841	0.791438711363796	883.465626743548	chr6	148831467
Sinhcaf	invariant	0.0368390972268452	0.955476893856883	162.009469553756	chr6	148946467
Amn1	invariant	0.0785310937032388	0.760841213608509	329.04661577785	chr6	149188712
Resf1	invariant	0.0375831029783641	0.8436880110567	793.700858694132	chr6	149309414
Bicd1	invariant	-0.0985815989920343	0.731324406044978	4702.99789627506	chr6	149408984
Oscar	invariant	0.00641308460248958	0.997327640335946	7.92913132932397	chr7	3616157
Ndufa3	invariant	0.0404597474226061	0.919432161929439	364.47805847711	chr7	3617373
Prpf31	invariant	0.0137661604331062	0.976266036152097	110.267926397265	chr7	3629985
Leng1	invariant	0.0530644746665206	0.904993419695813	62.2180283893725	chr7	3665840
Lair1	invariant	-0.0815029505955579	0.882792466281399	47.4383164742602	chr7	4063204
9430041J12Rik	invariant	-0.0434722102625196	0.952806333584491	63.2303113617883	chr7	4120728
Ppp1r12c	invariant	0.0648803935090715	0.774648652366425	659.152455767602	chr7	4501680
Tmem86b	invariant	-0.0903969051934884	0.927934149740075	14.8085169980269	chr7	4631422
Ppp6r1	invariant	0.0222240511639987	0.906607718934547	1201.96518038353	chr7	4659019
Tmem150b	invariant	-0.0549679863008654	0.960396899720917	12.4150556352368	chr7	4725249
Shisa7	invariant	0.0243535060184039	0.952089311271949	328.303945479725	chr7	4844696
Isoc2b	invariant	0.0743377750721523	0.934123033899427	21.7900089151215	chr7	4870258
Zfp28	invariant	-0.0962354736263087	0.793881102601076	91.2646799506198	chr7	6383295
Usp29	invariant	0.059245370958094	0.915557765370558	2294.18599864587	chr7	6730583
Zfp954	invariant	0.00513538240491364	0.995977972646643	61.584415817932	chr7	7121488
Zfp418	invariant	-0.0324603568233234	0.938623653590985	86.4736125093013	chr7	7171330
Zfp606	invariant	0.034400849744849	0.918541106142345	189.161470650214	chr7	12478293
Zfp128	invariant	-0.0234383852544893	0.952854638531748	141.120413244828	chr7	12881177
Bicra	invariant	0.0525299231946431	0.889229331465007	993.449810894144	chr7	16047921
Napa	invariant	-0.0471054385010539	0.826593674646368	1754.3458894895	chr7	16098458
Slc8a2	invariant	0.026538577728153	0.957778349078262	2869.38318385234	chr7	16129826
Meis3	invariant	-0.0396007488114849	0.918810646860982	206.35175408698	chr7	16175090
Dhx34	invariant	0.067497878184423	0.85188513565263	168.434638279263	chr7	16222037
Tmem160	invariant	0.0776814271041895	0.884121128149998	74.7424476333366	chr7	16452779
Npas1	invariant	0.0868116946809475	0.892136859009457	27.5791045241385	chr7	16477728
9330104G04Rik	invariant	0.025080160122844	0.983974682999692	9.89682156356919	chr7	16874886
Pnma8c	invariant	-0.00819599994100139	0.986450474294346	92.4305987026801	chr7	16983086
Dmwd	invariant	0.0926160243233374	0.72568820435276	650.387896637426	chr7	19076227
Meiosin	invariant	-0.00775321032130077	0.995141355737334	17.1115146677554	chr7	19118368
Snrpd2	invariant	-0.0551848699663942	0.901249837421995	129.193296063723	chr7	19149722
Ppp1r13l	invariant	-0.0287534647944699	0.97622758959718	25.3785293258716	chr7	19359770
Clasrp	invariant	-0.00198745069473516	0.996746919991538	338.103676627426	chr7	19604486
Zfp235	invariant	0.0999588094086822	0.70563917030225	143.928069898893	chr7	24134174
Zfp109	invariant	0.0947967920075373	0.882792466281399	28.5666135469422	chr7	24237560
Zfp108	invariant	0.0605199807927959	0.907254617075039	52.5786313278305	chr7	24254794
Zfp61	invariant	-0.0473571655963245	0.88148249351546	141.680731339393	chr7	24301232
Smg9	invariant	-0.0425917501087201	0.901844834360793	395.890746646046	chr7	24399619
Dedd2	invariant	0.0949525254388744	0.759800164697016	220.524448796507	chr7	25220615
Axl	invariant	0.0882139918624427	0.747285255006204	237.112020035468	chr7	25788705
Coq8b	invariant	0.0295454019058423	0.961891103416381	53.9037251052904	chr7	27233023
Prx	invariant	0.0314460828222599	0.970583129133155	30.8357773547109	chr7	27497388
Map3k10	invariant	0.0948279272826115	0.707131194116593	1083.5015369577	chr7	27674598
Zfp626	invariant	0.0588946890177058	0.876009271113904	97.965707398208	chr7	27807196
Zfp780b	invariant	0.0458068693253233	0.87258509609499	188.420562147618	chr7	27979171
Zfp850	invariant	-0.0349470681172736	0.934092960441145	105.126331337573	chr7	28014115
Ech1	invariant	-0.00219956302852861	0.996241965209238	130.937000025061	chr7	28825217
Capn12	invariant	0.0505119484966243	0.961773398317599	22.5822255687388	chr7	28881422
Map4k1	invariant	-0.0677607201371373	0.953106026293845	12.5048153710358	chr7	28982050
Spred3	invariant	-0.0174011160499278	0.965392355272133	347.063149353418	chr7	29169841
Catsperg1	invariant	-0.0761882013381251	0.94549631950098	15.8506733850768	chr7	29214035
Yif1b	invariant	-0.0299648667514865	0.94736300081961	141.00581351578	chr7	29238329
Zfp30	invariant	-0.0538417490064325	0.885001363097088	108.466588004702	chr7	29783998
Zfp940	invariant	0.0429376903969941	0.903908577574411	127.981818121612	chr7	29853669
Gm5113	invariant	-0.00947291304555601	0.983046948784199	108.838712556809	chr7	30169875
Scn1b	invariant	-0.0110420970333091	0.986450474294346	567.86108344845	chr7	31127003
Pdcd2l	invariant	-0.0447939586653032	0.909359729043255	106.515096160615	chr7	34196661
Garre1	invariant	-0.0736299339150824	0.591301580586262	867.373315135861	chr7	34313551
Dpy19l3	invariant	-0.0451134844103428	0.811836346637911	532.943904262606	chr7	35754454
Pop4	invariant	0.0440144128569426	0.877413500922466	318.759890043032	chr7	38271423
Zfp939	invariant	-0.0333191464160485	0.933419232607948	125.803025610345	chr7	39449518
Zfp619	invariant	-0.0335414540494145	0.952172418223841	47.8180134839702	chr7	39517766
AI987944	invariant	-0.00460357156067042	0.994994489045215	47.0823227337817	chr7	41393379
Zfp788	invariant	-0.0606013893932422	0.851223950850315	185.138485835767	chr7	41633203
Zfp977	invariant	-0.0963358204655535	0.933419232607948	11.2712940491756	chr7	42592547
Zfp975	invariant	0.0557786235190473	0.900968622382908	108.643720572083	chr7	42692742
Zfp936	invariant	0.0103877547781245	0.994496824342732	8.56269576811896	chr7	43114229
Zfp175	invariant	0.0219570852702534	0.951406212290355	151.16818122873	chr7	43562256
1700008O03Rik	invariant	0.0351412057261565	0.962024874560278	26.2132491181869	chr7	44385684
Garin5a	invariant	0.0398133977694234	0.941464937281573	66.8173597352753	chr7	44496581
Nr1h2	invariant	0.0219164109458275	0.968053120999949	235.790018331158	chr7	44553951
Kcnc3	invariant	0.00239549747592634	0.997275562197829	5559.47766643416	chr7	44590664
Irf3	invariant	-0.0628797530262272	0.856637323414835	117.021208001358	chr7	44997648
Rras	invariant	0.0711447308219527	0.910771405024205	34.3431761689485	chr7	45017961
Prrg2	invariant	-0.0301109266232284	0.970908430343021	41.4264713472951	chr7	45062677
Rcn3	invariant	0.0815636682102101	0.902270407240709	36.8836226453773	chr7	45092221
Fcgrt	invariant	-0.0896742174680148	0.903635136011826	42.3891560712715	chr7	45103851
Hrc	invariant	0.0468728928480961	0.960465447789854	16.6600136126243	chr7	45335290
Snrnp70	invariant	-0.0140068718303006	0.961891103416381	2445.20422639381	chr7	45395742
Bax	invariant	0.0512055631730771	0.906038911392398	139.874663040238	chr7	45466898
Ppp1r15a	invariant	0.0228629334611957	0.965516875412073	73.0139504964217	chr7	45526268
Dbp	invariant	0.0296958514536123	0.95995437284607	255.043732026552	chr7	45705088
Sphk2	invariant	0.0920003155735619	0.774648652366425	233.933842881253	chr7	45718002
Grwd1	invariant	0.0274186146833809	0.95501204534191	66.7239365457501	chr7	45830944
Saal1	invariant	0.0454490073013201	0.809415458047865	495.140998860411	chr7	46710680
Gtf2h1	invariant	-0.0313430150573132	0.872618272487555	704.033232827554	chr7	46796103
Ldha	invariant	0.0912099602497154	0.789282561611468	960.843025128894	chr7	46841475
Uevld	invariant	-0.068731701831761	0.802316600518493	218.399576470377	chr7	46958527
Svip	invariant	-0.0429118401020067	0.909569956962007	331.737790253897	chr7	52006018
Nipa2	invariant	0.00312129167298211	0.993271221153339	487.988813501878	chr7	55962476
A230056P14Rik	invariant	0.0876315550368368	0.762090670297048	210.493282017061	chr7	55962531
Nipa1	invariant	0.0556845246724102	0.880206841779017	202.377331821467	chr7	56019954
Ube3a	invariant	-0.0125626533747635	0.983046948784199	8130.16845941514	chr7	59228750
Snhg14	invariant	-0.09317532187648	0.850507729124266	16986.4466270336	chr7	60005064
Otud7a	invariant	0.0915180720594382	0.853084104819807	9453.44351558265	chr7	63444751
Klf13	invariant	-0.0301271508852587	0.897637064253469	4094.83992233202	chr7	63938915
Mphosph10	invariant	-0.0782012575663161	0.807478534172328	162.417751312502	chr7	64392268
Tjp1	invariant	-0.062613124125184	0.792498918467618	3091.28023710681	chr7	65527696
Tm2d3	invariant	0.0879436656914657	0.721813799102619	148.267143436337	chr7	65691169
Selenos	invariant	0.0400531852115068	0.934117558814086	323.723650261631	chr7	66079649
Aldh1a3	invariant	-0.0107898921281312	0.994496824342732	12.3116948446509	chr7	66427517
Ttc23	invariant	-0.00966286373219187	0.987933938149477	102.889957336459	chr7	67647410
Nr2f2	invariant	0.0836866041649251	0.81685260105911	335.093153710662	chr7	70366735
Chd2	invariant	0.0118758041117505	0.970996138977521	4185.11285900918	chr7	73541746
Agbl1	invariant	-0.0673704222205146	0.846094974154637	656.762224052956	chr7	76229887
Mrpl46	invariant	-0.0918100501928215	0.852474160595761	127.016542788121	chr7	78783531
Fanci	invariant	-0.0162259220743739	0.9818099589783	69.4774786464807	chr7	79391929
Ap3s2	invariant	-0.0237492542094383	0.931565941259048	676.602688836407	chr7	79920649
Arpin	invariant	0.00255758626119587	0.995977972646643	152.295563955066	chr7	79935359
Rccd1	invariant	0.0302900000268007	0.953106026293845	136.785836486651	chr7	80324454
Hddc3	invariant	-0.0730165706590955	0.91273099187805	25.550621026617	chr7	80343104
Man2a2	invariant	-0.0234341371752277	0.94697125999101	849.657465216596	chr7	80371375
Furin	invariant	-0.0461055526224095	0.891815825329901	724.986811458787	chr7	80405436
Iqgap1	invariant	-0.0473282998760837	0.87892123363611	1103.67873579851	chr7	80825974
Alpk3	invariant	0.0908719799844262	0.904011071958286	21.751758203403	chr7	81057600
Cpeb1	invariant	-0.00134454806082329	0.998484655067937	243.18887192977	chr7	81455465
Btbd1	invariant	-0.0660930568125953	0.74621081553658	388.353637146652	chr7	81829431
Efl1	invariant	-0.015411342844239	0.962510456806033	1011.56225092208	chr7	82648614
Folh1	invariant	0.0864444867195183	0.928364512684322	23.9080233848181	chr7	86775943
Tmem135	invariant	-0.0446305348389158	0.885375624854724	3160.13258251114	chr7	89404222
2310010J17Rik	invariant	0.0395999010866041	0.946831921882285	47.2827663562475	chr7	90129984
Picalm	invariant	-0.0445793402410638	0.782891969430831	5289.55922462502	chr7	90130213
Crebzf	invariant	-0.00905165865517491	0.985679693417285	947.668532608615	chr7	90442729
Tmem126a	invariant	0.0691906868892202	0.744641629515207	520.247261209127	chr7	90457229
Ccdc90b	invariant	0.0792617210550876	0.732780542275567	280.737127126543	chr7	92561149
Ankrd42	invariant	0.0406475961663827	0.921433311742982	126.335843913891	chr7	92637142
Pcf11	invariant	0.0100715143414525	0.971662415643008	1810.8594943554	chr7	92669934
4632427E13Rik	invariant	0.0620493574298369	0.789687967614872	1062.9463205053	chr7	92741459
Rab30	invariant	-0.0941671999964488	0.585752056917424	2381.48111265668	chr7	92741603
Gab2	invariant	0.0773654296290816	0.764495553612085	761.158188236757	chr7	97081586
Kctd21	invariant	-0.08943279605605	0.786797022196486	164.780161217081	chr7	97332327
Alg8	invariant	0.00236674080290975	0.995977972646643	105.528370836663	chr7	97371606
Capn5	invariant	0.0961442527021984	0.654899186778801	347.478658492909	chr7	98178274
Thap12	invariant	0.0594166964476196	0.822807003373026	834.24202500546	chr7	98703103
C2cd3	invariant	-0.0209699110652894	0.949066291344744	851.773293135267	chr7	100372233
Relt	invariant	0.0376259565589961	0.925854252823493	92.7464614684518	chr7	100863446
Fchsd2	invariant	-0.0329026941950353	0.903908577574411	1447.31613182573	chr7	101092863
Arap1	invariant	0.0986310673020757	0.658945142262002	333.349046051758	chr7	101348067
Anapc15	invariant	0.0886728656290714	0.894876578763293	27.6059214115388	chr7	101863715
Numa1	invariant	0.0147284691513375	0.965392355272133	2927.90178857243	chr7	101934111
Nup98	invariant	0.0549798013603326	0.809475375205266	1581.34373842407	chr7	102210176
Trim12c	invariant	0.0711630619592061	0.933160882720441	17.5439022408735	chr7	104353362
Smpd1	invariant	-0.0243781655272827	0.957778349078262	715.073833980457	chr7	105554360
Trim3	invariant	-0.0369555329724997	0.890354157486277	1801.8413824746401	chr7	105633571
Tpp1	invariant	-0.0939699940151178	0.769090434544137	410.180578386053	chr7	105752235
Syt9	invariant	0.010698196061075	0.980511698880312	5932.15613137778	chr7	107370728
Olfml1	invariant	0.0215556901167563	0.967940544906349	52.6877017962417	chr7	107567446
Trim66	invariant	0.036763211121847	0.945515255460721	144.126385412449	chr7	109508134
Tmem41b	invariant	0.0122361724939378	0.974426856510292	470.962758581284	chr7	109986929
1600010M07Rik	invariant	0.0909876091879165	0.870250035159183	47.9062647231494	chr7	110151202
Ampd3	invariant	0.0331700122906657	0.948134255957127	144.520698561073	chr7	110768206
Ctr9	invariant	0.0625877358984519	0.721584987059747	827.313947821644	chr7	111028951
Usp47	invariant	5.5781663148416e-4	0.998332077353164	2999.87239198167	chr7	112023504
Far1	invariant	-0.00383350318387313	0.992885934180154	788.84733655948	chr7	113513834
Psma1	invariant	0.0442113798644373	0.831738501437631	527.088254021749	chr7	114276118
Sox6	invariant	0.0104603245267909	0.979828595302621	2018.61025489533	chr7	116038796
1110004F10Rik	invariant	0.0371149532511134	0.883778091571863	734.903137697716	chr7	116039397
Gde1	invariant	0.0526707948136908	0.876871037196669	671.047853940989	chr7	118705778
Lyrm1	invariant	0.0611357767474451	0.849290302753913	141.122430043781	chr7	119895861
Uqcrc2	invariant	1.13526869138975e-4	0.999690935563764	1026.76400801918	chr7	120635176
Cdr2	invariant	-0.0366018020066497	0.911023978830571	186.248575693297	chr7	120982312
Otoa	invariant	-0.0199533298528476	0.98560467393015	17.2231623360867	chr7	121083249
Ndufab1	invariant	-0.00188227243300646	0.995977972646643	392.171858890666	chr7	122101886
Prkcb	invariant	-0.0296803031018372	0.921604608535559	15844.9758765295	chr7	122288751
Xpo6	invariant	-0.04373458308039	0.861565457563926	2325.75567379893	chr7	126200501
Spns1	invariant	-0.0401550155852557	0.928417850962053	277.063178266227	chr7	126377450
Slx1b	invariant	0.0121355803415116	0.984347707477572	50.2314034925616	chr7	126695784
Coro1a	invariant	0.064328863842128	0.885794641047263	261.031436842585	chr7	126707787
Kctd13	invariant	0.0506649155847331	0.895528656744575	148.593597289118	chr7	126928879
Sez6l2	invariant	0.0881672580324877	0.796293821249712	2470.41435873769	chr7	126942144
Cdipt	invariant	0.058864669235588	0.883658175234973	736.055337872846	chr7	126975914
Mvp	invariant	0.0945997581487032	0.876614057472382	28.5372964674288	chr7	127014621
Kif22	invariant	0.0790669734874143	0.837832899236799	165.66317132065	chr7	127042471
Zfp764	invariant	-0.0263406124911125	0.965392355272133	38.1999338390649	chr7	127406822
Srcap	invariant	0.0726471884911154	0.848778998374616	112.200474153047	chr7	127511983
Setd1a	invariant	0.0829255413986987	0.806948730861398	378.106413773592	chr7	127776670
Stx4a	invariant	0.00699105137281805	0.984876382782521	205.442471682924	chr7	127824294
Pycard	invariant	0.0220025414393558	0.964638279235367	92.5612679727967	chr7	127993867
Zfp696	invariant	0.0590928825095914	0.896016681664595	69.7107476520644	chr7	128238031
Wdr11	invariant	-0.00971929121076932	0.961347242908521	1125.29077543555	chr7	129591863
D7Ertd443e	invariant	-0.0999595117759452	0.89739753490317	35.1373451528276	chr7	134498984
Dock1	invariant	-0.0692496682868082	0.903362772013284	1414.33838346132	chr7	134670654
Glrx3	invariant	-0.0446838034310816	0.772343206635453	845.906036064704	chr7	137437614
Mapk1ip1	invariant	-0.0715963665085036	0.76974572581997	549.524540121458	chr7	138846273
Ppp2r2d	invariant	0.0083286697355015	0.976313435960111	1361.03530764547	chr7	138846079
Dpysl4	invariant	-0.0794947264652483	0.787347703658807	1470.56022200658	chr7	139086001
Adam8	invariant	0.0942914254515294	0.890022661851223	32.0796712132411	chr7	139992562
Echs1	invariant	5.9465820140851e-4	0.999044827383811	174.400963769846	chr7	140116476
Mtg1	invariant	-0.0519998185370867	0.882383603252803	138.065402162613	chr7	140137564
Cox8b	invariant	-0.0703096528386039	0.964638279235367	8.47041444818711	chr7	140900446
Rnh1	invariant	0.00829791498983686	0.981466711866567	207.689160825457	chr7	141172857
Rassf7	invariant	0.0810730641457433	0.93248427558083	18.505801248794	chr7	141215860
Tmem80	invariant	-0.0885660441384678	0.789166576993786	147.010231995849	chr7	141327739
Cend1	invariant	-0.0305994159457977	0.949024381826111	899.283163589186	chr7	141429491
Polr2l	invariant	-0.0606148934504581	0.912531909815974	87.762041946886	chr7	141475132
Tspan4	invariant	0.0536446804607369	0.789166576993786	1501.5552205167	chr7	141475240
Ap2a2	invariant	0.0903002651113643	0.620527003382292	2490.69482892423	chr7	141562173
Muc5b	invariant	-0.0849797170147748	0.86078446619002	70.6289646326688	chr7	141839070
Tollip	invariant	0.0389777634161435	0.896340113471003	1294.78375294841	chr7	141918507
Mrpl23	invariant	-0.0386435494045474	0.932507543114945	114.070045377879	chr7	142532686
Tspan32	invariant	0.0677853037222275	0.943278503734839	25.7387876420126	chr7	143005046
R74862	invariant	0.0665559898946716	0.857827650559636	109.8903895029	chr7	143053686
Dhcr7	invariant	-0.0194247221471656	0.953106026293845	530.884072024295	chr7	143823145
Ano1	invariant	0.0503234477113506	0.960866710866683	26.0074757123976	chr7	144751974
LTO1	invariant	0.0285807907250593	0.927502498624738	173.823299595795	chr7	144915100
Insr	invariant	0.0668644056281613	0.735414153022832	2492.73737790637	chr8	3279617
Ccl25	invariant	-0.0377397688695471	0.900368714535922	263.070699161692	chr8	4325210
Abhd13	invariant	-0.00495517059320473	0.992007363191311	694.169672722807	chr8	9977707
9530052E02Rik	invariant	-0.0291491329666357	0.933160882720441	145.56855871108	chr8	11007850
Naxd	invariant	0.0740984020744388	0.746665635355123	351.622483651072	chr8	11497506
Arhgef7	invariant	0.0815707686950653	0.692513954907393	8209.13542731414	chr8	11727721
Atp11a	invariant	-0.025901543392712	0.952806333584491	1658.37510146615	chr8	12757014
Mcf2l	invariant	0.0863883611357924	0.699241745014201	3071.05184460184	chr8	12873806
Pcid2	invariant	-8.46794444758654e-4	0.99798010759996	308.9407380228	chr8	13105459
Cul4a	invariant	-0.0728338695225184	0.668454614033062	1444.5539627793	chr8	13105621
Tfdp1	invariant	0.0917133341511271	0.692954400253093	1365.85265506737	chr8	13338751
Tmem255b	invariant	0.00196044033705495	0.998332077353164	38.4237533565089	chr8	13435189
Cdc16	invariant	0.0831365195766762	0.655218323183429	830.318590446949	chr8	13757676
Tdrp	invariant	-0.0342713761416977	0.953975551361283	101.803492310474	chr8	13975032
Agpat5	invariant	-0.00523422312216546	0.986450474294346	1534.284208048	chr8	18846277
2610005L07Rik	invariant	-0.0151352676991266	0.984876382782521	73.1071328077407	chr8	20424814
Thsd1	invariant	-0.00282650309405935	0.997054478554763	79.6189080268181	chr8	22227313
Mrps31	invariant	0.0549994548444114	0.827863181890218	244.379854293126	chr8	22411361
Polb	invariant	-0.00575794380810741	0.986450474294346	1039.81270628855	chr8	22653435
Ap3m2	invariant	0.0144174681443046	0.974193744089479	444.628782375815	chr8	22805622
Gpat4	invariant	0.0658039715946033	0.655218323183429	855.851198923214	chr8	23208346
Adam32	invariant	-0.0985147620775281	0.875480474957416	29.2546387616206	chr8	24948804
Tm2d2	invariant	-0.0146172065462133	0.973840819846432	286.433906354239	chr8	25017211
Tacc1	invariant	0.0692265599895862	0.648182263202481	1379.41775844497	chr8	25256588
Nsd3	invariant	0.0458576477665693	0.758548457754542	2895.20423145956	chr8	25601601
Gm17484	invariant	0.0117503062614442	0.983974682999692	79.9448816554001	chr8	25754480
Star	invariant	-0.0010843421211781	0.998345696328964	168.948274801728	chr8	25806555
Kcnu1	invariant	-0.014266370287133	0.986450474294346	20.2942744506696	chr8	25849623
Fnta	invariant	0.0820496215318147	0.666210554686033	656.374388554146	chr8	26015650
Plpbp	invariant	0.0334006373160964	0.912531909815974	421.231434187199	chr8	27042555
Brf2	invariant	-0.0406143522962449	0.938966684964382	108.747288574683	chr8	27128680
Rab11fip1	invariant	-0.0287105713619664	0.96969654039608	32.3607245707424	chr8	27174646
Mak16	invariant	-0.0848254841544446	0.789687967614872	128.668693217127	chr8	31168764
Purg	invariant	0.0802792761237259	0.674156327298455	11613.7265768506	chr8	33386325
Gtf2e2	invariant	-0.0806838532296494	0.722265383014184	345.194862168867	chr8	33731833
Dctn6	invariant	-0.0311656328797616	0.904011071958286	422.639104309378	chr8	34108796
Eri1	invariant	-0.0325811285787204	0.896630586496607	328.027115173516	chr8	35496196
Fgf20	invariant	-0.0952019546740677	0.942447878213616	8.77118553976853	chr8	40308331
Pdgfrl	invariant	0.0705969788707013	0.883679245333617	90.8032026996893	chr8	40926212
Fat1	invariant	0.0207223863657433	0.971618638504676	9442.17102470694	chr8	44935447
Fam149a	invariant	0.0647237256685489	0.798606811180586	284.881403624106	chr8	45382291
Sorbs2	invariant	0.0127255436294888	0.971239177019699	3373.61335989002	chr8	45507788
Ankrd37	invariant	-0.0239512422983135	0.973372595704222	38.1003989758278	chr8	46005707
Cfap97	invariant	0.0675656082725509	0.785012731148324	435.252208509563	chr8	46151771
Rwdd4a	invariant	-0.0435975919133823	0.863585276885697	280.412324805733	chr8	47533664
Ing2	invariant	-0.0480328463645756	0.920511622696648	102.618130786987	chr8	47675556
Wwc2	invariant	-0.0600018394044257	0.809554282075496	342.332163609732	chr8	47990551
Aga	invariant	0.0470441971064317	0.92681715957626	63.3898742690918	chr8	53511727
Hpgd	invariant	-0.0668045473794864	0.831709715582175	112.959384894415	chr8	56294585
Cep44	invariant	-0.0624360450731632	0.833160642538014	346.493587977538	chr8	56551047
Clcn3	invariant	-0.0635431668495514	0.837589826296691	3613.55486900306	chr8	60983300
Cbr4	invariant	-0.0405460226831887	0.94089140054227	86.9629452249945	chr8	61487734
Spock3	invariant	-0.0673577774293117	0.880583770754507	1170.65087152498	chr8	62951009
Tmem192	invariant	-0.0617204570626744	0.891815825329901	78.5035602679382	chr8	64947185
Ints10	invariant	-0.0354846416410074	0.907115680610174	1420.41267209569	chr8	68793929
Atp6v1b2	invariant	-0.0859912599365637	0.771901158382037	2434.69278160186	chr8	69088646
