chr	context	strand	Read	Position	nMethylated	nUnmethylated	nMethylated(+dups)	nUnmethylated(+dups)
chr18	CpG	OT	1	101	1193	263	1348	298
chr18	CpG	OT	1	11	1128	269	1275	303
chr18	CpG	OT	1	12	1203	291	1378	348
chr18	CpG	OT	1	13	1120	260	1302	293
chr18	CpG	OT	1	14	1108	268	1243	308
chr18	CpG	OT	1	15	1085	240	1229	277
chr18	CpG	OT	1	16	1112	263	1277	304
chr18	CpG	OT	1	17	1129	240	1281	273
chr18	CpG	OT	1	18	1186	229	1356	256
chr18	CpG	OT	1	19	1142	248	1334	284
chr18	CpG	OT	1	2	872	205	984	238
chr18	CpG	OT	1	20	1114	239	1264	268
chr18	CpG	OT	1	21	1109	248	1259	276
chr18	CpG	OT	1	22	1148	257	1307	298
chr18	CpG	OT	1	23	1210	258	1382	300
chr18	CpG	OT	1	24	1132	283	1299	330
chr18	CpG	OT	1	25	1151	263	1310	297
chr18	CpG	OT	1	26	1168	291	1322	334
chr18	CpG	OT	1	27	1107	268	1274	300
chr18	CpG	OT	1	28	1135	274	1314	294
chr18	CpG	OT	1	29	1116	267	1256	310
chr18	CpG	OT	1	3	963	242	1093	270
chr18	CpG	OT	1	30	1128	275	1285	315
chr18	CpG	OT	1	31	1125	243	1284	281
chr18	CpG	OT	1	32	1109	293	1240	351
chr18	CpG	OT	1	33	1149	270	1318	304
chr18	CpG	OT	1	34	1108	252	1269	295
chr18	CpG	OT	1	35	1201	306	1389	346
chr18	CpG	OT	1	36	1141	289	1286	334
chr18	CpG	OT	1	37	1130	277	1276	325
chr18	CpG	OT	1	38	1088	274	1262	309
chr18	CpG	OT	1	39	1107	284	1274	322
chr18	CpG	OT	1	4	1139	231	1298	264
chr18	CpG	OT	1	40	1140	292	1287	332
chr18	CpG	OT	1	41	1146	283	1330	325
chr18	CpG	OT	1	42	1096	275	1245	311
chr18	CpG	OT	1	43	1136	252	1302	291
chr18	CpG	OT	1	44	1157	246	1321	281
chr18	CpG	OT	1	45	1161	259	1302	297
chr18	CpG	OT	1	46	1109	272	1269	296
chr18	CpG	OT	1	47	1134	272	1307	305
chr18	CpG	OT	1	48	1226	263	1384	299
chr18	CpG	OT	1	49	1164	291	1359	325
chr18	CpG	OT	1	5	1110	238	1285	274
chr18	CpG	OT	1	50	1215	284	1404	328
chr18	CpG	OT	1	51	1173	286	1320	318
chr18	CpG	OT	1	52	1160	278	1317	319
chr18	CpG	OT	1	53	1169	264	1317	291
chr18	CpG	OT	1	54	1149	284	1331	327
chr18	CpG	OT	1	55	1123	302	1267	344
chr18	CpG	OT	1	56	1201	261	1391	291
chr18	CpG	OT	1	57	1190	278	1378	315
chr18	CpG	OT	1	58	1137	264	1330	297
chr18	CpG	OT	1	59	1146	277	1296	313
chr18	CpG	OT	1	6	1181	262	1359	295
chr18	CpG	OT	1	60	1160	260	1317	298
chr18	CpG	OT	1	61	1171	276	1344	319
chr18	CpG	OT	1	62	1174	259	1336	289
chr18	CpG	OT	1	63	1142	289	1295	333
chr18	CpG	OT	1	64	1109	271	1255	305
chr18	CpG	OT	1	65	1127	271	1257	314
chr18	CpG	OT	1	66	1221	251	1386	284
chr18	CpG	OT	1	67	1189	263	1377	304
chr18	CpG	OT	1	68	1164	284	1345	323
chr18	CpG	OT	1	69	1142	257	1305	286
chr18	CpG	OT	1	7	979	220	1126	247
chr18	CpG	OT	1	70	1211	277	1361	317
chr18	CpG	OT	1	71	1117	239	1259	282
chr18	CpG	OT	1	72	1194	298	1376	324
chr18	CpG	OT	1	73	1170	250	1331	286
chr18	CpG	OT	1	74	1154	295	1316	328
chr18	CpG	OT	1	75	1182	259	1350	303
chr18	CpG	OT	1	76	1184	294	1370	334
chr18	CpG	OT	1	77	1168	268	1352	303
chr18	CpG	OT	1	78	1233	293	1402	329
chr18	CpG	OT	1	79	1174	308	1332	355
chr18	CpG	OT	1	8	1170	313	1324	354
chr18	CpG	OT	1	80	1148	259	1291	293
chr18	CpG	OT	1	81	1202	275	1371	311
chr18	CpG	OT	1	82	1147	253	1298	290
chr18	CpG	OT	1	83	1165	260	1334	294
chr18	CpG	OT	1	84	1138	280	1306	314
chr18	CpG	OT	1	85	1155	253	1324	284
chr18	CpG	OT	1	86	1125	295	1289	334
chr18	CpG	OT	1	87	1190	247	1359	287
chr18	CpG	OT	1	88	1111	280	1255	324
chr18	CpG	OT	1	89	1170	298	1341	345
chr18	CpG	OT	1	9	1118	256	1255	294
chr18	CpG	OT	1	90	1188	311	1354	348
chr18	CpG	OT	1	91	1170	267	1324	298
chr18	CpG	OT	1	92	1139	307	1289	339
chr18	CpG	OT	1	93	1228	287	1419	321
chr18	CpG	OT	1	94	1152	258	1340	291
chr18	CpG	OT	1	95	1187	270	1346	311
chr18	CpG	OT	1	96	1129	264	1283	304
chr18	CpG	OT	1	97	1155	264	1323	295
chr18	CpG	OT	1	98	1142	272	1286	314
chr18	CpG	OT	1	99	1103	285	1283	336
chr18	CpG	OT	2	1	1201	306	1382	350
chr18	CpG	OT	2	10	1162	285	1350	316
chr18	CpG	OT	2	100	536	721	608	830
chr18	CpG	OT	2	101	382	2691	436	3086
chr18	CpG	OT	2	11	1136	249	1281	287
chr18	CpG	OT	2	12	1182	282	1339	324
chr18	CpG	OT	2	13	1144	303	1297	353
chr18	CpG	OT	2	14	1167	264	1315	302
chr18	CpG	OT	2	15	1127	275	1280	317
chr18	CpG	OT	2	16	1137	284	1307	329
chr18	CpG	OT	2	17	1146	288	1325	335
chr18	CpG	OT	2	18	1196	251	1378	283
chr18	CpG	OT	2	19	1158	290	1322	331
chr18	CpG	OT	2	2	1137	289	1302	325
chr18	CpG	OT	2	20	1175	257	1359	305
chr18	CpG	OT	2	21	1150	290	1307	324
chr18	CpG	OT	2	22	1157	300	1303	343
chr18	CpG	OT	2	23	1190	269	1344	309
chr18	CpG	OT	2	24	1128	286	1277	318
chr18	CpG	OT	2	25	1231	259	1402	302
chr18	CpG	OT	2	26	1167	277	1314	319
chr18	CpG	OT	2	27	1158	288	1293	343
chr18	CpG	OT	2	28	1102	284	1257	320
chr18	CpG	OT	2	29	1169	291	1349	330
chr18	CpG	OT	2	3	1185	272	1370	311
chr18	CpG	OT	2	30	1163	290	1329	329
chr18	CpG	OT	2	31	1096	288	1233	323
chr18	CpG	OT	2	32	1158	279	1328	329
chr18	CpG	OT	2	33	1163	263	1324	305
chr18	CpG	OT	2	34	1201	259	1356	300
chr18	CpG	OT	2	35	1150	281	1306	312
chr18	CpG	OT	2	36	1122	270	1283	328
chr18	CpG	OT	2	37	1221	284	1397	314
chr18	CpG	OT	2	38	1131	271	1289	302
chr18	CpG	OT	2	39	1215	286	1370	318
chr18	CpG	OT	2	4	1154	298	1318	338
chr18	CpG	OT	2	40	1148	275	1307	307
chr18	CpG	OT	2	41	1129	281	1297	315
chr18	CpG	OT	2	42	1164	264	1309	284
chr18	CpG	OT	2	43	1201	280	1364	314
chr18	CpG	OT	2	44	1145	278	1305	321
chr18	CpG	OT	2	45	1180	274	1342	295
chr18	CpG	OT	2	46	1147	261	1304	299
chr18	CpG	OT	2	47	1166	288	1332	325
chr18	CpG	OT	2	48	1240	264	1398	301
chr18	CpG	OT	2	49	1145	285	1288	315
chr18	CpG	OT	2	5	1115	256	1278	285
chr18	CpG	OT	2	50	1178	303	1352	347
chr18	CpG	OT	2	51	1193	230	1386	255
chr18	CpG	OT	2	52	1120	270	1272	313
chr18	CpG	OT	2	53	1170	272	1352	312
chr18	CpG	OT	2	54	1146	248	1320	277
chr18	CpG	OT	2	55	1187	268	1370	313
chr18	CpG	OT	2	56	1148	247	1297	287
chr18	CpG	OT	2	57	1133	289	1291	326
chr18	CpG	OT	2	58	1143	277	1291	312
chr18	CpG	OT	2	59	1169	263	1313	295
chr18	CpG	OT	2	6	1122	275	1278	308
chr18	CpG	OT	2	60	1168	279	1333	306
chr18	CpG	OT	2	61	1123	292	1282	328
chr18	CpG	OT	2	62	1134	246	1303	280
chr18	CpG	OT	2	63	1147	279	1290	318
chr18	CpG	OT	2	64	1108	275	1236	309
chr18	CpG	OT	2	65	1118	296	1264	349
chr18	CpG	OT	2	66	1196	315	1361	348
chr18	CpG	OT	2	67	1112	267	1272	320
chr18	CpG	OT	2	68	1111	263	1267	301
chr18	CpG	OT	2	69	1170	283	1359	328
chr18	CpG	OT	2	7	1148	264	1330	307
chr18	CpG	OT	2	70	1136	291	1279	336
chr18	CpG	OT	2	71	1099	292	1256	331
chr18	CpG	OT	2	72	1130	237	1296	273
chr18	CpG	OT	2	73	1120	279	1272	316
chr18	CpG	OT	2	74	1093	269	1246	302
chr18	CpG	OT	2	75	1130	283	1299	319
chr18	CpG	OT	2	76	1164	272	1323	297
chr18	CpG	OT	2	77	1105	285	1283	317
chr18	CpG	OT	2	78	1106	297	1247	338
chr18	CpG	OT	2	79	1102	269	1275	306
chr18	CpG	OT	2	8	1114	254	1274	287
chr18	CpG	OT	2	80	1112	284	1263	326
chr18	CpG	OT	2	81	1152	281	1309	321
chr18	CpG	OT	2	82	1092	252	1231	284
chr18	CpG	OT	2	83	1084	256	1234	291
chr18	CpG	OT	2	84	1153	272	1318	319
chr18	CpG	OT	2	85	1123	256	1276	301
chr18	CpG	OT	2	86	1079	266	1231	300
chr18	CpG	OT	2	87	1121	280	1280	310
chr18	CpG	OT	2	88	1051	257	1179	303
chr18	CpG	OT	2	89	1124	268	1286	304
chr18	CpG	OT	2	9	1173	265	1324	297
chr18	CpG	OT	2	90	1044	276	1174	308
chr18	CpG	OT	2	91	1106	264	1257	299
chr18	CpG	OT	2	92	1119	269	1289	295
chr18	CpG	OT	2	93	1202	266	1397	312
chr18	CpG	OT	2	94	1010	249	1181	292
chr18	CpG	OT	2	95	1148	294	1309	329
chr18	CpG	OT	2	96	1074	252	1226	277
chr18	CpG	OT	2	97	1066	264	1210	311
chr18	CpG	OT	2	98	851	286	961	325
chr18	CpG	OT	2	99	702	276	799	316
chr19	CHH	OB	1	1	238	18110	287	20668
chr19	CHH	OB	1	10	251	18200	291	20845
chr19	CHH	OB	1	100	217	15323	239	17435
chr19	CHH	OB	1	101	220	16854	252	19242
chr19	CHH	OB	1	11	231	18390	270	21024
chr19	CHH	OB	1	12	242	18205	282	20775
chr19	CHH	OB	1	13	232	18048	270	20545
chr19	CHH	OB	1	14	253	18236	294	20808
chr19	CHH	OB	1	15	248	18202	296	20726
chr19	CHH	OB	1	16	229	18029	271	20598
chr19	CHH	OB	1	17	238	17913	292	20370
chr19	CHH	OB	1	18	249	18317	297	20923
chr19	CHH	OB	1	19	235	17986	272	20596
chr19	CHH	OB	1	2	223	18144	245	20725
chr19	CHH	OB	1	20	271	18247	319	20760
chr19	CHH	OB	1	21	235	18281	266	20895
chr19	CHH	OB	1	22	246	18073	283	20667
chr19	CHH	OB	1	23	238	18156	274	20698
chr19	CHH	OB	1	24	242	18020	281	20567
chr19	CHH	OB	1	25	236	18150	269	20652
chr19	CHH	OB	1	26	251	18045	277	20563
chr19	CHH	OB	1	27	247	18180	283	20691
chr19	CHH	OB	1	28	237	18044	275	20536
chr19	CHH	OB	1	29	232	18156	270	20771
chr19	CHH	OB	1	3	249	18210	284	20689
chr19	CHH	OB	1	30	229	18003	260	20568
chr19	CHH	OB	1	31	240	18457	274	21045
chr19	CHH	OB	1	32	208	18268	240	20871
chr19	CHH	OB	1	33	228	18202	263	20810
chr19	CHH	OB	1	34	226	18341	259	20864
chr19	CHH	OB	1	35	207	18268	233	20752
chr19	CHH	OB	1	36	219	18251	254	20819
chr19	CHH	OB	1	37	236	18146	280	20786
chr19	CHH	OB	1	38	225	18060	266	20575
chr19	CHH	OB	1	39	206	18104	240	20607
chr19	CHH	OB	1	4	245	18048	268	20569
chr19	CHH	OB	1	40	229	18256	258	20764
chr19	CHH	OB	1	41	236	18209	276	20695
chr19	CHH	OB	1	42	217	18204	246	20701
chr19	CHH	OB	1	43	235	18221	271	20780
chr19	CHH	OB	1	44	227	18210	260	20821
chr19	CHH	OB	1	45	223	18113	262	20757
chr19	CHH	OB	1	46	196	18074	224	20670
chr19	CHH	OB	1	47	211	18261	233	20777
chr19	CHH	OB	1	48	228	18270	268	20815
chr19	CHH	OB	1	49	243	18307	274	20885
chr19	CHH	OB	1	5	239	18169	267	20769
chr19	CHH	OB	1	50	212	18033	246	20571
chr19	CHH	OB	1	51	202	18192	225	20681
chr19	CHH	OB	1	52	198	18225	223	20829
chr19	CHH	OB	1	53	206	18015	247	20541
chr19	CHH	OB	1	54	224	18307	265	20868
chr19	CHH	OB	1	55	216	18110	251	20570
chr19	CHH	OB	1	56	225	18243	271	20781
chr19	CHH	OB	1	57	222	18183	256	20662
chr19	CHH	OB	1	58	231	18193	259	20779
chr19	CHH	OB	1	59	250	18264	284	20787
chr19	CHH	OB	1	6	212	18226	248	20797
chr19	CHH	OB	1	60	255	17843	295	20322
chr19	CHH	OB	1	61	215	18148	245	20689
chr19	CHH	OB	1	62	231	17910	268	20435
chr19	CHH	OB	1	63	218	18364	253	21034
chr19	CHH	OB	1	64	202	18317	231	20964
chr19	CHH	OB	1	65	230	18239	267	20755
chr19	CHH	OB	1	66	226	18139	256	20701
chr19	CHH	OB	1	67	205	18024	244	20600
chr19	CHH	OB	1	68	195	18308	228	20798
chr19	CHH	OB	1	69	204	18262	246	20849
chr19	CHH	OB	1	7	238	17944	274	20552
chr19	CHH	OB	1	70	191	18001	219	20546
chr19	CHH	OB	1	71	220	18035	256	20609
chr19	CHH	OB	1	72	201	18182	228	20791
chr19	CHH	OB	1	73	219	18036	253	20696
chr19	CHH	OB	1	74	228	18226	258	20876
chr19	CHH	OB	1	75	219	18101	254	20661
chr19	CHH	OB	1	76	229	18268	255	20809
chr19	CHH	OB	1	77	210	18083	230	20624
chr19	CHH	OB	1	78	232	18230	283	20811
chr19	CHH	OB	1	79	228	18194	268	20876
chr19	CHH	OB	1	8	207	18354	237	21002
chr19	CHH	OB	1	80	206	18477	235	21069
chr19	CHH	OB	1	81	219	18217	255	20792
chr19	CHH	OB	1	82	215	17921	240	20486
chr19	CHH	OB	1	83	205	17761	233	20343
chr19	CHH	OB	1	84	195	17749	234	20229
chr19	CHH	OB	1	85	214	17689	246	20201
chr19	CHH	OB	1	86	211	17707	248	20123
chr19	CHH	OB	1	87	191	17994	222	20627
chr19	CHH	OB	1	88	210	17879	239	20320
chr19	CHH	OB	1	89	216	17709	243	20241
chr19	CHH	OB	1	9	220	18235	264	20795
chr19	CHH	OB	1	90	205	17862	232	20305
chr19	CHH	OB	1	91	185	17712	211	20232
chr19	CHH	OB	1	92	214	17834	249	20299
chr19	CHH	OB	1	93	225	17752	261	20215
chr19	CHH	OB	1	94	215	18258	242	20834
chr19	CHH	OB	1	95	190	17195	214	19637
chr19	CHH	OB	1	96	215	17860	245	20422
chr19	CHH	OB	1	97	201	17398	225	19809
chr19	CHH	OB	1	98	218	17223	244	19642
chr19	CHH	OB	1	99	229	15607	262	17844
chr19	CHH	OB	2	1	184	15790	210	18005
chr19	CHH	OB	2	10	218	18054	240	20644
chr19	CHH	OB	2	100	246	17962	282	20479
chr19	CHH	OB	2	101	206	17764	239	20283
chr19	CHH	OB	2	11	227	18201	261	20748
chr19	CHH	OB	2	12	243	18000	270	20538
chr19	CHH	OB	2	13	220	17783	258	20215
chr19	CHH	OB	2	14	199	17712	229	20271
chr19	CHH	OB	2	15	196	17986	220	20529
chr19	CHH	OB	2	16	227	17760	257	20280
chr19	CHH	OB	2	17	238	18067	275	20661
chr19	CHH	OB	2	18	181	18090	205	20700
chr19	CHH	OB	2	19	188	18245	209	20786
chr19	CHH	OB	2	2	203	16266	227	18569
chr19	CHH	OB	2	20	200	18050	227	20598
chr19	CHH	OB	2	21	224	18146	264	20670
chr19	CHH	OB	2	22	219	18081	251	20661
chr19	CHH	OB	2	23	200	17869	228	20311
chr19	CHH	OB	2	24	210	18067	244	20571
chr19	CHH	OB	2	25	236	18339	259	20911
chr19	CHH	OB	2	26	221	18093	256	20633
chr19	CHH	OB	2	27	199	18267	216	20826
chr19	CHH	OB	2	28	225	18174	260	20744
chr19	CHH	OB	2	29	222	18179	250	20682
chr19	CHH	OB	2	3	227	18275	262	20879
chr19	CHH	OB	2	30	232	18065	254	20586
chr19	CHH	OB	2	31	204	18250	227	20823
chr19	CHH	OB	2	32	212	18150	242	20750
chr19	CHH	OB	2	33	206	18049	233	20559
chr19	CHH	OB	2	34	258	18179	293	20817
chr19	CHH	OB	2	35	219	18266	249	20880
chr19	CHH	OB	2	36	208	18197	244	20796
chr19	CHH	OB	2	37	234	18109	268	20698
chr19	CHH	OB	2	38	219	18174	249	20810
chr19	CHH	OB	2	39	210	18199	240	20778
chr19	CHH	OB	2	4	259	20204	297	23071
chr19	CHH	OB	2	40	242	18027	268	20561
chr19	CHH	OB	2	41	224	18104	251	20623
chr19	CHH	OB	2	42	224	18111	254	20714
chr19	CHH	OB	2	43	239	18040	266	20657
chr19	CHH	OB	2	44	230	18024	265	20609
chr19	CHH	OB	2	45	236	18118	274	20738
chr19	CHH	OB	2	46	202	18199	236	20888
chr19	CHH	OB	2	47	206	18008	232	20569
chr19	CHH	OB	2	48	235	17945	266	20465
chr19	CHH	OB	2	49	213	18199	238	20755
chr19	CHH	OB	2	5	241	19894	286	22685
chr19	CHH	OB	2	50	221	17910	237	20407
chr19	CHH	OB	2	51	224	18327	255	20974
chr19	CHH	OB	2	52	232	18203	264	20709
chr19	CHH	OB	2	53	222	18145	246	20664
chr19	CHH	OB	2	54	247	18210	288	20796
chr19	CHH	OB	2	55	224	18398	248	20933
chr19	CHH	OB	2	56	220	17930	256	20479
chr19	CHH	OB	2	57	219	18271	241	20858
chr19	CHH	OB	2	58	235	18137	269	20760
chr19	CHH	OB	2	59	248	18251	285	20832
chr19	CHH	OB	2	6	221	18951	252	21645
chr19	CHH	OB	2	60	251	18314	279	20923
chr19	CHH	OB	2	61	237	18298	263	20857
chr19	CHH	OB	2	62	214	18062	232	20520
chr19	CHH	OB	2	63	213	18440	245	21022
chr19	CHH	OB	2	64	214	18272	247	20806
chr19	CHH	OB	2	65	214	18222	246	20816
chr19	CHH	OB	2	66	213	18190	241	20759
chr19	CHH	OB	2	67	213	18131	239	20667
chr19	CHH	OB	2	68	223	18117	247	20648
chr19	CHH	OB	2	69	225	18089	252	20560
chr19	CHH	OB	2	7	242	19210	270	21925
chr19	CHH	OB	2	70	237	18037	277	20601
chr19	CHH	OB	2	71	194	18105	223	20629
chr19	CHH	OB	2	72	206	18272	233	20821
chr19	CHH	OB	2	73	234	18053	260	20559
chr19	CHH	OB	2	74	208	18249	242	20854
chr19	CHH	OB	2	75	219	18206	247	20843
chr19	CHH	OB	2	76	210	18108	239	20729
chr19	CHH	OB	2	77	214	18338	251	20855
chr19	CHH	OB	2	78	198	18272	226	20827
chr19	CHH	OB	2	79	229	18246	259	20789
chr19	CHH	OB	2	8	240	18071	273	20620
chr19	CHH	OB	2	80	205	17872	227	20384
chr19	CHH	OB	2	81	244	18130	279	20751
chr19	CHH	OB	2	82	210	18400	242	21003
chr19	CHH	OB	2	83	245	18310	285	20874
chr19	CHH	OB	2	84	211	18111	239	20751
chr19	CHH	OB	2	85	247	18013	280	20526
chr19	CHH	OB	2	86	216	17888	236	20416
chr19	CHH	OB	2	87	232	18135	257	20684
chr19	CHH	OB	2	88	217	18187	257	20789
chr19	CHH	OB	2	89	238	18110	281	20594
chr19	CHH	OB	2	9	232	18933	258	21571
chr19	CHH	OB	2	90	217	18041	241	20560
chr19	CHH	OB	2	91	222	18043	255	20590
chr19	CHH	OB	2	92	237	18027	274	20628
chr19	CHH	OB	2	93	215	17880	242	20465
chr19	CHH	OB	2	94	239	17717	268	20171
chr19	CHH	OB	2	95	230	17938	262	20413
chr19	CHH	OB	2	96	207	17969	241	20473
chr19	CHH	OB	2	97	228	18149	261	20724
chr19	CHH	OB	2	98	251	18105	280	20638
chr19	CHH	OB	2	99	254	18150	293	20756
chr19	CHH	OT	1	1	196	16868	233	19108
chr19	CHH	OT	1	10	206	18101	227	20500
chr19	CHH	OT	1	100	262	17999	295	20394
chr19	CHH	OT	1	101	275	18165	323	20627
chr19	CHH	OT	1	11	240	18158	276	20688
chr19	CHH	OT	1	12	202	18021	239	20421
chr19	CHH	OT	1	13	242	17872	271	20280
chr19	CHH	OT	1	14	234	18034	264	20523
chr19	CHH	OT	1	15	199	18037	227	20504
chr19	CHH	OT	1	16	200	17961	229	20391
chr19	CHH	OT	1	17	195	17814	220	20302
chr19	CHH	OT	1	18	225	18045	263	20576
chr19	CHH	OT	1	19	199	17789	226	20246
chr19	CHH	OT	1	2	257	15567	299	17647
chr19	CHH	OT	1	20	235	18254	270	20831
chr19	CHH	OT	1	21	208	18240	230	20752
chr19	CHH	OT	1	22	222	18313	249	20726
chr19	CHH	OT	1	23	237	18383	272	20879
chr19	CHH	OT	1	24	238	18168	282	20651
chr19	CHH	OT	1	25	204	17805	238	20191
chr19	CHH	OT	1	26	208	18091	234	20598
chr19	CHH	OT	1	27	225	18177	248	20641
chr19	CHH	OT	1	28	205	18395	234	20881
chr19	CHH	OT	1	29	243	18219	274	20636
chr19	CHH	OT	1	3	211	16004	240	18161
chr19	CHH	OT	1	30	217	18211	251	20671
chr19	CHH	OT	1	31	242	18247	280	20754
chr19	CHH	OT	1	32	211	18151	236	20585
chr19	CHH	OT	1	33	221	18230	245	20726
chr19	CHH	OT	1	34	218	18311	242	20894
chr19	CHH	OT	1	35	221	18083	242	20545
chr19	CHH	OT	1	36	207	18233	231	20716
chr19	CHH	OT	1	37	244	18278	273	20884
chr19	CHH	OT	1	38	259	18253	311	20835
chr19	CHH	OT	1	39	231	18071	267	20518
chr19	CHH	OT	1	4	247	17294	278	19630
chr19	CHH	OT	1	40	237	18137	272	20666
chr19	CHH	OT	1	41	206	18198	240	20718
chr19	CHH	OT	1	42	246	18159	274	20655
chr19	CHH	OT	1	43	233	18421	278	20989
chr19	CHH	OT	1	44	218	18369	248	20851
chr19	CHH	OT	1	45	225	18241	250	20771
chr19	CHH	OT	1	46	218	18326	252	20788
chr19	CHH	OT	1	47	224	18048	259	20526
chr19	CHH	OT	1	48	217	18474	244	20978
chr19	CHH	OT	1	49	224	18211	262	20740
chr19	CHH	OT	1	5	205	17553	235	19911
chr19	CHH	OT	1	50	210	18314	243	20776
chr19	CHH	OT	1	51	198	18026	231	20502
chr19	CHH	OT	1	52	246	18271	277	20814
chr19	CHH	OT	1	53	244	18273	281	20701
chr19	CHH	OT	1	54	241	18350	272	20887
chr19	CHH	OT	1	55	251	18168	279	20658
chr19	CHH	OT	1	56	233	18197	263	20751
chr19	CHH	OT	1	57	236	18180	263	20660
chr19	CHH	OT	1	58	236	18235	266	20731
chr19	CHH	OT	1	59	228	18406	256	20980
chr19	CHH	OT	1	6	209	18267	241	20798
chr19	CHH	OT	1	60	248	18484	284	21065
chr19	CHH	OT	1	61	217	18272	242	20735
chr19	CHH	OT	1	62	233	18172	274	20637
chr19	CHH	OT	1	63	227	18325	256	20836
chr19	CHH	OT	1	64	256	18341	296	20861
chr19	CHH	OT	1	65	246	18345	279	20830
chr19	CHH	OT	1	66	224	18171	248	20671
chr19	CHH	OT	1	67	248	18298	274	20817
chr19	CHH	OT	1	68	235	18180	258	20769
chr19	CHH	OT	1	69	241	18192	276	20712
chr19	CHH	OT	1	7	223	17311	252	19625
chr19	CHH	OT	1	70	224	18364	257	20912
chr19	CHH	OT	1	71	222	18241	250	20711
chr19	CHH	OT	1	72	261	18366	296	20952
chr19	CHH	OT	1	73	207	18167	240	20560
chr19	CHH	OT	1	74	248	18210	284	20684
chr19	CHH	OT	1	75	254	18290	285	20812
chr19	CHH	OT	1	76	237	18343	270	20950
chr19	CHH	OT	1	77	227	18156	259	20764
chr19	CHH	OT	1	78	293	18380	336	20937
chr19	CHH	OT	1	79	240	18297	279	20811
chr19	CHH	OT	1	8	220	18504	245	21008
chr19	CHH	OT	1	80	271	18218	315	20715
chr19	CHH	OT	1	81	282	18238	322	20726
chr19	CHH	OT	1	82	283	18446	319	20900
chr19	CHH	OT	1	83	229	18244	259	20736
chr19	CHH	OT	1	84	244	18203	283	20729
chr19	CHH	OT	1	85	270	18307	304	20788
chr19	CHH	OT	1	86	236	18238	269	20678
chr19	CHH	OT	1	87	256	17948	303	20411
chr19	CHH	OT	1	88	254	18210	285	20675
chr19	CHH	OT	1	89	250	18306	296	20813
chr19	CHH	OT	1	9	201	17955	225	20417
chr19	CHH	OT	1	90	279	18231	322	20735
chr19	CHH	OT	1	91	265	18203	305	20685
chr19	CHH	OT	1	92	257	18275	284	20775
chr19	CHH	OT	1	93	240	18230	275	20706
chr19	CHH	OT	1	94	264	18096	321	20545
chr19	CHH	OT	1	95	244	18168	274	20692
chr19	CHH	OT	1	96	265	18080	296	20611
chr19	CHH	OT	1	97	244	18124	273	20606
chr19	CHH	OT	1	98	250	17886	289	20298
chr19	CHH	OT	1	99	219	18117	264	20595
chr19	CHH	OT	2	1	240	18150	268	20659
chr19	CHH	OT	2	10	229	18176	264	20751
chr19	CHH	OT	2	100	220	16162	255	18392
chr19	CHH	OT	2	101	209	16000	243	18289
chr19	CHH	OT	2	11	257	18145	289	20693
chr19	CHH	OT	2	12	239	18210	269	20745
chr19	CHH	OT	2	13	224	18055	250	20503
chr19	CHH	OT	2	14	224	18217	242	20722
chr19	CHH	OT	2	15	234	18248	259	20760
chr19	CHH	OT	2	16	230	18384	260	20877
chr19	CHH	OT	2	17	241	18243	276	20781
chr19	CHH	OT	2	18	240	18398	277	20952
chr19	CHH	OT	2	19	240	18361	266	20905
chr19	CHH	OT	2	2	225	18324	251	20938
chr19	CHH	OT	2	20	233	18325	263	20845
chr19	CHH	OT	2	21	255	18510	282	21048
chr19	CHH	OT	2	22	211	18339	244	20862
chr19	CHH	OT	2	23	232	18292	263	20826
chr19	CHH	OT	2	24	222	18163	262	20651
chr19	CHH	OT	2	25	217	18297	250	20767
chr19	CHH	OT	2	26	280	18239	319	20852
chr19	CHH	OT	2	27	224	18289	257	20768
chr19	CHH	OT	2	28	242	18355	273	20930
chr19	CHH	OT	2	29	241	18298	269	20834
chr19	CHH	OT	2	3	239	18040	268	20579
chr19	CHH	OT	2	30	235	18414	263	20851
chr19	CHH	OT	2	31	223	18229	254	20756
chr19	CHH	OT	2	32	241	18195	274	20705
chr19	CHH	OT	2	33	240	18363	275	20873
chr19	CHH	OT	2	34	244	18372	283	20955
chr19	CHH	OT	2	35	229	18378	260	20875
chr19	CHH	OT	2	36	231	18256	275	20774
chr19	CHH	OT	2	37	220	18276	251	20747
chr19	CHH	OT	2	38	207	18451	239	20841
chr19	CHH	OT	2	39	220	18285	257	20783
chr19	CHH	OT	2	4	220	17934	245	20468
chr19	CHH	OT	2	40	212	18250	238	20777
chr19	CHH	OT	2	41	241	18197	271	20711
chr19	CHH	OT	2	42	262	18426	295	20986
chr19	CHH	OT	2	43	222	18551	250	21153
chr19	CHH	OT	2	44	228	18381	255	20896
chr19	CHH	OT	2	45	264	18307	301	20883
chr19	CHH	OT	2	46	233	18254	258	20784
chr19	CHH	OT	2	47	223	18464	242	20991
chr19	CHH	OT	2	48	259	18612	286	21166
chr19	CHH	OT	2	49	230	18323	261	20854
chr19	CHH	OT	2	5	244	18122	275	20650
chr19	CHH	OT	2	50	261	18594	300	21092
chr19	CHH	OT	2	51	250	18334	284	20871
chr19	CHH	OT	2	52	239	18299	269	20760
chr19	CHH	OT	2	53	219	18391	248	20959
chr19	CHH	OT	2	54	228	18381	266	20888
chr19	CHH	OT	2	55	260	18503	290	21147
chr19	CHH	OT	2	56	249	18527	285	21142
chr19	CHH	OT	2	57	223	18470	255	20970
chr19	CHH	OT	2	58	229	18334	256	20889
