chr	context	strand	Read	Position	nMethylated	nUnmethylated	nMethylated(+dups)	nUnmethylated(+dups)
chr3	CpG	OB	1	112	2018	514	2405	599
chr3	CpG	OB	1	113	1890	569	2209	695
chr3	CpG	OB	1	114	1992	508	2319	587
chr3	CpG	OB	1	115	2025	533	2379	633
chr3	CpG	OB	1	116	2000	538	2348	647
chr3	CpG	OB	1	117	1990	536	2373	644
chr3	CpG	OB	1	118	1960	555	2267	651
chr3	CpG	OB	1	119	1916	531	2277	633
chr3	CpG	OB	1	12	2082	624	2416	744
chr3	CpG	OB	1	120	1994	505	2352	603
chr3	CpG	OB	1	121	1902	552	2265	658
chr3	CpG	OB	1	122	1862	609	2207	727
chr3	CpG	OB	1	123	1911	488	2273	572
chr3	CpG	OB	1	124	1910	514	2281	607
chr3	CpG	OB	1	125	1913	554	2261	661
chr3	CpG	OB	1	126	1936	512	2293	590
chr3	CpG	OB	1	127	1925	522	2270	632
chr3	CpG	OB	1	128	1927	531	2288	637
chr3	CpG	OB	1	129	2011	531	2369	635
chr3	CpG	OB	1	13	2078	560	2427	660
chr3	CpG	OB	1	130	1916	512	2275	609
chr3	CpG	OB	1	131	1958	511	2323	610
chr3	CpG	OB	1	132	1948	517	2301	619
chr3	CpG	OB	1	133	1905	516	2268	616
chr3	CpG	OB	1	134	1860	503	2201	611
chr3	CpG	OB	1	135	1886	529	2250	645
chr3	CpG	OB	1	136	1862	437	2196	515
chr3	CpG	OB	1	137	1859	505	2200	613
chr3	CpG	OB	1	138	1841	453	2214	543
chr3	CpG	OB	1	139	1887	451	2246	554
chr3	CpG	OB	1	14	2057	584	2410	680
chr3	CpG	OB	1	140	1837	469	2171	534
chr3	CpG	OB	1	141	1835	459	2172	544
chr3	CpG	OB	1	142	1850	458	2218	561
chr3	CpG	OB	1	143	1863	538	2183	650
chr3	CpG	OB	1	144	1914	478	2311	576
chr3	CpG	OB	1	145	1733	462	2058	554
chr3	CpG	OB	1	146	1815	521	2148	611
chr3	CpG	OB	1	147	1837	461	2184	558
chr3	CpG	OB	1	148	1725	438	2055	512
chr3	CpG	OB	1	149	1613	426	1944	511
chr3	CpG	OB	1	15	2155	568	2570	674
chr3	CpG	OB	1	150	1530	313	1815	371
chr3	CpG	OB	1	151	1411	371	1696	449
chr3	CpG	OB	1	16	2087	600	2448	692
chr3	CpG	OB	1	17	2081	577	2477	667
chr3	CpG	OB	1	18	2089	592	2464	697
chr3	CpG	OB	1	19	2067	566	2445	654
chr3	CpG	OB	1	2	1838	754	2173	870
chr3	CpG	OB	1	20	2085	610	2411	711
chr3	CpG	OB	1	21	2136	560	2534	670
chr3	CpG	OB	1	22	2131	612	2499	698
chr3	CpG	OB	1	23	2133	632	2535	754
chr3	CpG	OB	1	24	2041	557	2388	641
chr3	CpG	OB	1	25	2114	553	2496	655
chr3	CpG	OB	1	26	2033	567	2383	671
chr3	CpG	OB	1	27	2113	603	2456	714
chr3	CpG	OB	1	28	2122	588	2499	684
chr3	CpG	OB	1	29	2204	587	2599	694
chr3	CpG	OB	1	3	2012	610	2380	728
chr3	CpG	OB	1	30	2119	579	2492	679
chr3	CpG	OB	1	31	2120	587	2529	694
chr3	CpG	OB	1	32	2075	526	2501	640
chr3	CpG	OB	1	33	2032	564	2386	650
chr3	CpG	OB	1	34	2135	564	2481	685
chr3	CpG	OB	1	35	2159	615	2560	713
chr3	CpG	OB	1	36	2137	545	2565	645
chr3	CpG	OB	1	37	2179	603	2578	714
chr3	CpG	OB	1	38	2102	594	2483	700
chr3	CpG	OB	1	39	2175	590	2562	699
chr3	CpG	OB	1	4	2102	570	2466	672
chr3	CpG	OB	1	40	2113	563	2488	671
chr3	CpG	OB	1	41	2087	607	2435	679
chr3	CpG	OB	1	42	2061	544	2487	662
chr3	CpG	OB	1	43	2088	559	2470	654
chr3	CpG	OB	1	44	2116	577	2475	667
chr3	CpG	OB	1	45	2074	510	2445	602
chr3	CpG	OB	1	46	2163	527	2532	635
chr3	CpG	OB	1	47	2059	566	2405	669
chr3	CpG	OB	1	48	2036	604	2420	696
chr3	CpG	OB	1	49	2054	553	2449	649
chr3	CpG	OB	1	5	2095	577	2495	679
chr3	CpG	OB	1	50	2061	603	2420	727
chr3	CpG	OB	1	51	2130	592	2499	701
chr3	CpG	OB	1	52	2153	572	2531	655
chr3	CpG	OB	1	53	2099	556	2494	645
chr3	CpG	OB	1	54	2169	535	2551	637
chr3	CpG	OB	1	55	2116	580	2535	659
chr3	CpG	OB	1	56	2061	601	2425	691
chr3	CpG	OB	1	57	2124	580	2493	689
chr3	CpG	OB	1	58	2123	609	2496	704
chr3	CpG	OB	1	59	2165	600	2558	702
chr3	CpG	OB	1	6	2117	569	2476	681
chr3	CpG	OB	1	60	2115	551	2511	653
chr3	CpG	OB	1	61	2055	612	2412	731
chr3	CpG	OB	1	62	2094	593	2493	694
chr3	CpG	OB	1	63	2124	558	2496	652
chr3	CpG	OB	1	64	2109	559	2504	663
chr3	CpG	OB	1	65	2096	563	2472	651
chr3	CpG	OB	1	66	2133	567	2511	647
chr3	CpG	OB	1	67	2107	600	2500	706
chr3	CpG	OB	1	68	2119	577	2481	664
chr3	CpG	OB	1	69	2064	562	2399	656
chr3	CpG	OB	1	7	2062	584	2410	683
chr3	CpG	OB	1	70	2127	607	2473	720
chr3	CpG	OB	1	71	2026	536	2377	621
chr3	CpG	OB	1	72	2082	619	2469	714
chr3	CpG	OB	1	73	2143	531	2524	617
chr3	CpG	OB	1	74	2017	520	2357	612
chr3	CpG	OB	1	75	2158	571	2535	655
chr3	CpG	OB	1	76	2048	590	2417	697
chr3	CpG	OB	1	77	2105	607	2489	732
chr3	CpG	OB	1	78	2164	544	2528	674
chr3	CpG	OB	1	79	2115	560	2472	659
chr3	CpG	OB	1	8	2089	573	2518	663
chr3	CpG	OB	1	80	2206	529	2602	631
chr3	CpG	OB	1	81	2114	585	2494	689
chr3	CpG	OB	1	82	2144	550	2519	642
chr3	CpG	OB	1	83	2059	565	2411	660
chr3	CpG	OB	1	84	2055	582	2416	685
chr3	CpG	OB	1	85	2118	626	2510	752
chr3	CpG	OB	1	86	2091	531	2500	622
chr3	CpG	OB	1	87	2069	537	2430	630
chr3	CpG	OB	1	88	2065	567	2484	670
chr3	CpG	OB	1	89	2143	568	2540	678
chr3	CpG	OB	1	9	2146	557	2538	645
chr3	CpG	OB	1	90	2045	592	2431	701
chr3	CpG	OB	1	91	2082	584	2474	697
chr3	CpG	OB	1	92	2142	563	2520	655
chr3	CpG	OB	1	93	2055	569	2410	674
chr3	CpG	OB	1	94	2186	563	2594	661
chr3	CpG	OB	1	95	1988	554	2428	652
chr3	CpG	OB	1	96	2166	591	2587	690
chr3	CpG	OB	1	97	2003	591	2351	701
chr3	CpG	OB	1	98	2003	599	2365	697
chr3	CpG	OB	1	99	2037	575	2391	681
chr3	CpG	OB	2	1	201	5335	238	6258
chr3	CpG	OB	2	10	1973	615	2324	729
chr3	CpG	OB	2	100	2018	536	2382	625
chr3	CpG	OB	2	101	2016	607	2362	716
chr3	CpG	OB	2	102	2037	551	2400	638
chr3	CpG	OB	2	103	2017	580	2372	708
chr3	CpG	OB	2	104	2094	584	2466	680
chr3	CpG	OB	2	105	1999	574	2352	666
chr3	CpG	OB	2	106	1987	548	2351	641
chr3	CpG	OB	2	107	2013	593	2384	695
chr3	CpG	OB	2	108	2057	551	2438	657
chr3	CpG	OB	2	109	2038	560	2403	673
chr3	CpG	OB	2	11	2082	550	2427	661
chr3	CpG	OB	2	110	2089	570	2475	679
chr3	CpG	OB	2	111	1960	591	2341	694
chr3	CpG	OB	2	112	2004	577	2341	681
chr3	CpG	OB	2	113	2042	574	2427	683
chr3	CpG	OB	2	114	2101	547	2493	650
chr3	CpG	OB	2	115	2003	577	2371	682
chr3	CpG	OB	2	116	2089	581	2445	680
chr3	CpG	OB	2	117	1980	579	2345	666
chr3	CpG	OB	2	118	2079	638	2433	750
chr3	CpG	OB	2	119	1946	577	2290	679
chr3	CpG	OB	2	12	1952	577	2285	664
chr3	CpG	OB	2	120	1955	554	2304	648
chr3	CpG	OB	2	121	2019	589	2384	692
chr3	CpG	OB	2	122	1898	568	2194	661
chr3	CpG	OB	2	123	1939	561	2298	667
chr3	CpG	OB	2	124	2004	531	2361	608
chr3	CpG	OB	2	125	1945	583	2271	705
chr3	CpG	OB	2	126	1966	555	2349	670
chr3	CpG	OB	2	127	1919	549	2308	655
chr3	CpG	OB	2	128	1946	533	2336	628
chr3	CpG	OB	2	129	1964	535	2365	636
chr3	CpG	OB	2	13	1989	566	2324	668
chr3	CpG	OB	2	130	1891	554	2221	655
chr3	CpG	OB	2	131	1911	533	2302	656
chr3	CpG	OB	2	132	1929	588	2267	692
chr3	CpG	OB	2	133	1890	567	2280	681
chr3	CpG	OB	2	134	1946	516	2310	592
chr3	CpG	OB	2	135	1922	525	2263	634
chr3	CpG	OB	2	136	1908	549	2298	665
chr3	CpG	OB	2	137	1838	556	2164	656
chr3	CpG	OB	2	138	1814	544	2149	677
chr3	CpG	OB	2	139	1890	508	2234	612
chr3	CpG	OB	2	14	2031	557	2371	660
chr3	CpG	OB	2	140	1868	510	2205	595
chr3	CpG	OB	2	141	1870	493	2219	605
chr3	CpG	OB	2	142	1888	545	2246	635
chr3	CpG	OB	2	143	1824	533	2137	645
chr3	CpG	OB	2	144	1814	517	2156	602
chr3	CpG	OB	2	145	1847	550	2224	666
chr3	CpG	OB	2	146	1843	496	2143	609
chr3	CpG	OB	2	147	1834	524	2205	612
chr3	CpG	OB	2	148	1805	571	2169	684
chr3	CpG	OB	2	149	1770	503	2108	588
chr3	CpG	OB	2	15	2078	606	2437	703
chr3	CpG	OB	2	150	1794	498	2147	587
chr3	CpG	OB	2	151	1766	523	2117	640
chr3	CpG	OB	2	16	2024	590	2368	704
chr3	CpG	OB	2	17	2008	572	2368	669
chr3	CpG	OB	2	18	1968	534	2311	634
chr3	CpG	OB	2	19	1998	567	2353	677
chr3	CpG	OB	2	2	704	1754	830	2040
chr3	CpG	OB	2	20	2033	575	2396	683
chr3	CpG	OB	2	21	1956	599	2290	704
chr3	CpG	OB	2	22	2081	619	2451	743
chr3	CpG	OB	2	23	2052	555	2417	633
chr3	CpG	OB	2	24	2004	636	2361	744
chr3	CpG	OB	2	25	1994	541	2320	634
chr3	CpG	OB	2	26	2034	584	2381	683
chr3	CpG	OB	2	27	2004	590	2384	697
chr3	CpG	OB	2	28	2009	593	2361	690
chr3	CpG	OB	2	29	2061	551	2451	648
chr3	CpG	OB	2	3	1408	643	1636	773
chr3	CpG	OB	2	30	2021	600	2421	716
chr3	CpG	OB	2	31	2040	580	2367	692
chr3	CpG	OB	2	32	2138	571	2530	684
chr3	CpG	OB	2	33	1978	590	2303	675
chr3	CpG	OB	2	34	2105	595	2467	702
chr3	CpG	OB	2	35	1986	616	2362	728
chr3	CpG	OB	2	36	2021	558	2415	652
chr3	CpG	OB	2	37	2007	615	2365	726
chr3	CpG	OB	2	38	2039	589	2375	674
chr3	CpG	OB	2	39	2077	586	2446	680
chr3	CpG	OB	2	4	1778	585	2126	689
chr3	CpG	OB	2	40	2132	594	2505	713
chr3	CpG	OB	2	41	2037	611	2388	689
chr3	CpG	OB	2	42	2122	597	2481	706
chr3	CpG	OB	2	43	2070	593	2405	694
chr3	CpG	OB	2	44	2136	594	2500	726
chr3	CpG	OB	2	45	1963	583	2267	695
chr3	CpG	OB	2	46	2088	591	2454	679
chr3	CpG	OB	2	47	2032	562	2371	655
chr3	CpG	OB	2	48	2061	587	2431	691
chr3	CpG	OB	2	49	2070	607	2467	717
chr3	CpG	OB	2	5	1956	561	2301	665
chr3	CpG	OB	2	50	2046	623	2402	718
chr3	CpG	OB	2	51	2176	583	2556	687
chr3	CpG	OB	2	52	2111	616	2513	718
chr3	CpG	OB	2	53	2121	617	2483	720
chr3	CpG	OB	2	54	2164	565	2547	671
chr3	CpG	OB	2	55	2160	580	2507	695
chr3	CpG	OB	2	56	2113	601	2464	689
chr3	CpG	OB	2	57	2019	578	2372	661
chr3	CpG	OB	2	58	2159	590	2541	708
chr3	CpG	OB	2	59	2048	582	2431	667
chr3	CpG	OB	2	6	1988	586	2297	698
chr3	CpG	OB	2	60	2034	586	2450	682
chr3	CpG	OB	2	61	2047	576	2392	660
chr3	CpG	OB	2	62	2106	603	2476	712
chr3	CpG	OB	2	63	2021	594	2393	695
chr3	CpG	OB	2	64	2008	574	2385	672
chr3	CpG	OB	2	65	2097	628	2468	751
chr3	CpG	OB	2	66	2028	639	2386	751
chr3	CpG	OB	2	67	2117	590	2539	711
chr3	CpG	OB	2	68	2095	559	2445	661
chr3	CpG	OB	2	69	2063	618	2435	703
chr3	CpG	OB	2	7	2091	595	2446	689
chr3	CpG	OB	2	70	2118	609	2501	717
chr3	CpG	OB	2	71	2082	608	2441	709
chr3	CpG	OB	2	72	2092	607	2483	702
chr3	CpG	OB	2	73	2064	582	2417	695
chr3	CpG	OB	2	74	2100	586	2454	679
chr3	CpG	OB	2	75	2062	589	2419	686
chr3	CpG	OB	2	76	2061	646	2429	764
chr3	CpG	OB	2	77	2105	636	2505	758
chr3	CpG	OB	2	78	2156	560	2509	670
chr3	CpG	OB	2	79	2084	646	2455	743
chr3	CpG	OB	2	8	1874	543	2234	643
chr3	CpG	OB	2	80	2107	582	2473	690
chr3	CpG	OB	2	81	2118	608	2491	726
chr3	CpG	OB	2	82	2040	610	2391	715
chr3	CpG	OB	2	83	2147	618	2532	723
chr3	CpG	OB	2	84	2057	592	2396	687
chr3	CpG	OB	2	85	2044	600	2418	720
chr3	CpG	OB	2	86	2048	559	2430	663
chr3	CpG	OB	2	87	2099	617	2497	732
chr3	CpG	OB	2	88	2110	581	2492	668
chr3	CpG	OB	2	89	2133	545	2517	666
chr3	CpG	OB	2	9	2075	570	2420	666
chr3	CpG	OB	2	90	2155	607	2513	701
chr3	CpG	OB	2	91	2019	610	2384	705
chr3	CpG	OB	2	92	2014	597	2369	719
chr3	CpG	OB	2	93	2089	556	2448	649
chr3	CpG	OB	2	94	2098	618	2454	735
chr3	CpG	OB	2	95	2070	600	2479	731
chr3	CpG	OB	2	96	2101	572	2504	679
chr3	CpG	OB	2	97	2086	580	2465	682
chr3	CpG	OB	2	98	2074	584	2399	691
chr3	CpG	OB	2	99	2080	563	2484	655
chr3	CpG	OT	1	1	1709	443	2013	512
chr3	CpG	OT	1	10	2036	515	2396	606
chr3	CpG	OT	1	100	2068	546	2445	640
chr3	CpG	OT	1	101	2135	557	2517	656
chr3	CpG	OT	1	102	2010	543	2320	623
chr3	CpG	OT	1	103	2102	541	2476	624
chr3	CpG	OT	1	104	2047	559	2414	654
chr3	CpG	OT	1	105	2056	580	2442	681
chr3	CpG	OT	1	106	2009	564	2359	646
chr3	CpG	OT	1	107	2137	571	2551	672
chr3	CpG	OT	1	108	2077	565	2454	666
chr3	CpG	OT	1	109	2038	555	2386	663
chr3	CpG	OT	1	11	2039	525	2399	627
chr3	CpG	OT	1	110	2093	583	2480	684
chr3	CpG	OT	1	111	1983	554	2330	649
chr3	CpG	OT	1	112	2085	554	2468	661
chr3	CpG	OT	1	113	2004	556	2353	638
chr3	CpG	OT	1	114	2024	556	2376	644
chr3	CpG	OT	1	115	2038	578	2380	679
chr3	CpG	OT	1	116	1943	555	2352	639
chr3	CpG	OT	1	117	2022	608	2376	719
chr3	CpG	OT	1	118	2034	586	2404	697
chr3	CpG	OT	1	119	2004	521	2391	605
chr3	CpG	OT	1	12	2103	572	2445	688
chr3	CpG	OT	1	120	2018	592	2410	705
chr3	CpG	OT	1	121	1885	522	2193	609
chr3	CpG	OT	1	122	1983	552	2343	663
chr3	CpG	OT	1	123	2072	590	2454	690
chr3	CpG	OT	1	124	1926	592	2284	693
chr3	CpG	OT	1	125	1983	538	2348	623
chr3	CpG	OT	1	126	1900	570	2251	677
chr3	CpG	OT	1	127	1971	555	2351	644
chr3	CpG	OT	1	128	1973	615	2334	735
chr3	CpG	OT	1	129	1915	523	2265	621
chr3	CpG	OT	1	13	1986	498	2332	570
chr3	CpG	OT	1	130	1903	539	2295	641
chr3	CpG	OT	1	131	1879	555	2230	653
chr3	CpG	OT	1	132	1931	584	2293	677
chr3	CpG	OT	1	133	2016	538	2386	625
chr3	CpG	OT	1	134	1896	567	2225	668
chr3	CpG	OT	1	135	1879	546	2234	648
chr3	CpG	OT	1	136	1883	509	2259	593
chr3	CpG	OT	1	137	1877	529	2225	625
chr3	CpG	OT	1	138	1839	531	2172	644
chr3	CpG	OT	1	139	1924	566	2326	667
chr3	CpG	OT	1	14	2032	589	2384	694
chr3	CpG	OT	1	140	1920	520	2264	625
chr3	CpG	OT	1	141	1847	530	2208	620
chr3	CpG	OT	1	142	1817	543	2150	631
chr3	CpG	OT	1	143	1858	556	2202	663
chr3	CpG	OT	1	144	1872	503	2235	594
chr3	CpG	OT	1	145	1764	494	2104	600
chr3	CpG	OT	1	146	1829	512	2184	610
chr3	CpG	OT	1	147	1772	535	2104	624
chr3	CpG	OT	1	148	1829	507	2200	596
chr3	CpG	OT	1	149	1869	528	2236	627
chr3	CpG	OT	1	15	2100	530	2493	619
chr3	CpG	OT	1	150	1776	509	2112	620
chr3	CpG	OT	1	151	1803	515	2178	614
chr3	CpG	OT	1	16	2031	540	2448	641
chr3	CpG	OT	1	17	2006	525	2377	634
chr3	CpG	OT	1	18	2110	525	2482	614
chr3	CpG	OT	1	19	2008	508	2371	604
chr3	CpG	OT	1	2	1689	379	2007	450
chr3	CpG	OT	1	20	2036	592	2394	709
chr3	CpG	OT	1	21	2035	596	2402	686
chr3	CpG	OT	1	22	2065	542	2453	632
chr3	CpG	OT	1	23	2028	518	2395	611
chr3	CpG	OT	1	24	2103	546	2453	632
chr3	CpG	OT	1	25	2044	596	2376	697
chr3	CpG	OT	1	26	2027	595	2388	708
chr3	CpG	OT	1	27	2046	558	2421	667
chr3	CpG	OT	1	28	2106	552	2488	636
chr3	CpG	OT	1	29	2082	544	2473	630
chr3	CpG	OT	1	3	1918	491	2265	577
chr3	CpG	OT	1	30	2069	536	2458	617
chr3	CpG	OT	1	31	2118	545	2463	635
chr3	CpG	OT	1	32	1994	561	2298	648
chr3	CpG	OT	1	33	2094	550	2472	642
chr3	CpG	OT	1	34	2125	573	2469	672
chr3	CpG	OT	1	35	2122	558	2480	655
chr3	CpG	OT	1	36	2019	584	2404	691
chr3	CpG	OT	1	37	2041	566	2404	681
chr3	CpG	OT	1	38	2042	551	2385	630
chr3	CpG	OT	1	39	1994	583	2355	666
chr3	CpG	OT	1	4	1971	513	2313	627
chr3	CpG	OT	1	40	2039	599	2405	704
chr3	CpG	OT	1	41	2119	619	2486	730
chr3	CpG	OT	1	42	2129	575	2531	672
chr3	CpG	OT	1	43	2125	555	2532	638
chr3	CpG	OT	1	44	2048	541	2406	630
chr3	CpG	OT	1	45	2097	555	2476	646
chr3	CpG	OT	1	46	2141	615	2565	710
chr3	CpG	OT	1	47	2116	576	2485	678
chr3	CpG	OT	1	48	2161	538	2532	618
chr3	CpG	OT	1	49	2152	598	2594	707
chr3	CpG	OT	1	5	1990	487	2360	573
chr3	CpG	OT	1	50	2071	571	2447	678
chr3	CpG	OT	1	51	2068	544	2435	649
chr3	CpG	OT	1	52	2105	595	2506	697
chr3	CpG	OT	1	53	2032	570	2424	661
chr3	CpG	OT	1	54	2080	539	2416	621
chr3	CpG	OT	1	55	2196	593	2604	682
chr3	CpG	OT	1	56	2132	578	2505	684
chr3	CpG	OT	1	57	2093	581	2494	678
chr3	CpG	OT	1	58	2046	569	2415	657
chr3	CpG	OT	1	59	2052	599	2405	687
chr3	CpG	OT	1	6	2171	547	2556	652
chr3	CpG	OT	1	60	2098	582	2475	689
chr3	CpG	OT	1	61	2083	594	2483	706
chr3	CpG	OT	1	62	2040	566	2405	660
chr3	CpG	OT	1	63	2116	608	2506	720
chr3	CpG	OT	1	64	2105	583	2480	700
chr3	CpG	OT	1	65	2060	600	2410	708
chr3	CpG	OT	1	66	2049	557	2402	657
chr3	CpG	OT	1	67	2117	604	2508	707
chr3	CpG	OT	1	68	2140	575	2562	651
chr3	CpG	OT	1	69	2204	558	2603	637
chr3	CpG	OT	1	7	2023	519	2372	611
chr3	CpG	OT	1	70	2035	571	2430	682
chr3	CpG	OT	1	71	2049	571	2409	643
chr3	CpG	OT	1	72	2117	535	2450	600
chr3	CpG	OT	1	73	2129	572	2493	674
chr3	CpG	OT	1	74	2008	531	2376	629
chr3	CpG	OT	1	75	2099	574	2489	675
chr3	CpG	OT	1	76	2060	590	2458	689
chr3	CpG	OT	1	77	2006	584	2372	679
chr3	CpG	OT	1	78	2063	612	2464	714
chr3	CpG	OT	1	79	2205	577	2589	690
chr3	CpG	OT	1	8	2083	539	2466	643
chr3	CpG	OT	1	80	2110	588	2501	698
chr3	CpG	OT	1	81	2129	569	2510	646
chr3	CpG	OT	1	82	2091	587	2467	696
chr3	CpG	OT	1	83	2103	548	2513	655
chr3	CpG	OT	1	84	2153	536	2532	649
chr3	CpG	OT	1	85	1989	603	2374	707
chr3	CpG	OT	1	86	2144	542	2547	642
chr3	CpG	OT	1	87	2033	543	2409	634
chr3	CpG	OT	1	88	2100	599	2484	685
chr3	CpG	OT	1	89	2116	560	2484	653
chr3	CpG	OT	1	9	2034	545	2376	649
chr3	CpG	OT	1	90	2060	585	2454	667
chr3	CpG	OT	1	91	2067	534	2440	626
chr3	CpG	OT	1	92	2065	536	2437	639
chr3	CpG	OT	1	93	2082	545	2434	635
chr3	CpG	OT	1	94	2111	509	2475	617
chr3	CpG	OT	1	95	2107	585	2452	674
chr3	CpG	OT	1	96	2109	577	2491	677
chr3	CpG	OT	1	97	1956	587	2302	690
chr3	CpG	OT	1	98	2126	542	2480	628
chr3	CpG	OT	1	99	2027	607	2398	707
chr3	CpG	OT	2	1	1985	608	2353	708
chr3	CpG	OT	2	10	2033	618	2353	734
chr3	CpG	OT	2	100	1905	595	2247	692
chr3	CpG	OT	2	101	2027	582	2356	712
chr3	CpG	OT	2	102	1981	565	2355	670
chr3	CpG	OT	2	103	1909	591	2261	681
chr3	CpG	OT	2	104	1970	621	2328	729
chr3	CpG	OT	2	105	1918	538	2285	638
chr3	CpG	OT	2	106	1940	608	2309	697
chr3	CpG	OT	2	107	2087	575	2436	670
chr3	CpG	OT	2	108	1892	556	2231	649
chr3	CpG	OT	2	109	1924	545	2303	637
chr3	CpG	OT	2	11	2022	598	2400	713
chr3	CpG	OT	2	110	1974	557	2355	650
chr3	CpG	OT	2	111	1907	573	2255	673
chr3	CpG	OT	2	112	1937	584	2312	697
chr3	CpG	OT	2	113	1934	555	2269	655
chr3	CpG	OT	2	114	1986	527	2350	612
chr3	CpG	OT	2	115	1942	556	2271	677
chr3	CpG	OT	2	116	1881	586	2268	692
chr3	CpG	OT	2	117	2026	615	2421	711
chr3	CpG	OT	2	118	1923	543	2242	658
chr3	CpG	OT	2	119	1916	573	2245	670
chr3	CpG	OT	2	12	2103	600	2513	684
chr3	CpG	OT	2	120	1824	550	2155	638
chr3	CpG	OT	2	121	1950	569	2304	685
chr3	CpG	OT	2	122	1846	561	2187	640
chr3	CpG	OT	2	123	1838	580	2183	695
chr3	CpG	OT	2	124	1869	584	2233	721
chr3	CpG	OT	2	125	1953	553	2297	617
chr3	CpG	OT	2	126	1835	537	2186	658
chr3	CpG	OT	2	127	1886	534	2221	613
chr3	CpG	OT	2	128	1841	546	2206	647
chr3	CpG	OT	2	129	1889	524	2209	622
chr3	CpG	OT	2	13	2079	611	2451	726
chr3	CpG	OT	2	130	1913	559	2264	662
chr3	CpG	OT	2	131	1864	498	2226	585
chr3	CpG	OT	2	132	1751	530	2073	634
chr3	CpG	OT	2	133	1892	538	2238	634
chr3	CpG	OT	2	134	1769	518	2063	613
chr3	CpG	OT	2	135	1799	538	2163	632
chr3	CpG	OT	2	136	1757	588	2093	695
chr3	CpG	OT	2	137	1775	564	2097	666
chr3	CpG	OT	2	138	1822	542	2174	639
chr3	CpG	OT	2	139	1748	531	2065	640
chr3	CpG	OT	2	14	2193	625	2586	720
chr3	CpG	OT	2	140	1769	544	2116	641
chr3	CpG	OT	2	141	1652	492	1959	580
chr3	CpG	OT	2	142	1740	517	2087	597
chr3	CpG	OT	2	143	1756	535	2062	614
chr3	CpG	OT	2	144	1709	513	2041	586
chr3	CpG	OT	2	145	1791	547	2127	656
chr3	CpG	OT	2	146	1687	540	2007	646
chr3	CpG	OT	2	147	1685	534	2013	640
chr3	CpG	OT	2	148	1477	519	1756	623
chr3	CpG	OT	2	149	1290	529	1563	630
chr3	CpG	OT	2	15	2072	629	2460	743
chr3	CpG	OT	2	150	593	1654	691	1956
chr3	CpG	OT	2	151	126	4503	140	5355
chr3	CpG	OT	2	16	2036	566	2446	662
chr3	CpG	OT	2	17	2015	571	2396	682
chr3	CpG	OT	2	18	2118	580	2495	690
chr3	CpG	OT	2	19	2017	561	2395	688
chr3	CpG	OT	2	2	1980	600	2355	687
chr3	CpG	OT	2	20	2035	606	2387	727
chr3	CpG	OT	2	21	2068	622	2465	728
chr3	CpG	OT	2	22	2122	622	2482	725
chr3	CpG	OT	2	23	2167	613	2537	712
chr3	CpG	OT	2	24	1945	568	2278	658
chr3	CpG	OT	2	25	2091	626	2504	744
chr3	CpG	OT	2	26	2023	654	2392	776
chr3	CpG	OT	2	27	2131	616	2514	729
chr3	CpG	OT	2	28	2091	621	2442	696
chr3	CpG	OT	2	29	2047	676	2392	793
chr3	CpG	OT	2	3	2112	608	2471	733
chr3	CpG	OT	2	30	2070	583	2466	687
chr3	CpG	OT	2	31	2209	592	2596	708
chr3	CpG	OT	2	32	2111	588	2477	699
chr3	CpG	OT	2	33	2094	591	2477	694
chr3	CpG	OT	2	34	2094	621	2425	736
chr3	CpG	OT	2	35	2134	596	2540	712
chr3	CpG	OT	2	36	2059	637	2457	757
chr3	CpG	OT	2	37	2068	597	2433	696
chr3	CpG	OT	2	38	2162	603	2516	716
chr3	CpG	OT	2	39	2039	628	2390	718
chr3	CpG	OT	2	4	2034	588	2367	698
chr3	CpG	OT	2	40	2019	624	2418	736
chr3	CpG	OT	2	41	2064	608	2420	717
chr3	CpG	OT	2	42	2107	634	2482	737
chr3	CpG	OT	2	43	2068	585	2437	688
chr3	CpG	OT	2	44	2142	594	2514	705
chr3	CpG	OT	2	45	2069	564	2423	666
chr3	CpG	OT	2	46	2081	599	2429	712
chr3	CpG	OT	2	47	2146	595	2513	694
chr3	CpG	OT	2	48	2151	632	2512	735
chr3	CpG	OT	2	49	2108	647	2454	744
chr3	CpG	OT	2	5	2062	609	2448	724
chr3	CpG	OT	2	50	2064	614	2436	723
chr3	CpG	OT	2	51	2053	571	2411	663
chr3	CpG	OT	2	52	2045	582	2428	678
chr3	CpG	OT	2	53	2056	519	2425	616
chr3	CpG	OT	2	54	2072	584	2434	687
chr3	CpG	OT	2	55	2098	603	2474	700
chr3	CpG	OT	2	56	2048	595	2414	693
chr3	CpG	OT	2	57	2106	586	2459	692
chr3	CpG	OT	2	58	2090	587	2494	702
chr3	CpG	OT	2	59	2032	559	2410	664
chr3	CpG	OT	2	6	1984	607	2366	732
chr3	CpG	OT	2	60	2107	573	2478	672
chr3	CpG	OT	2	61	2054	629	2455	726
chr3	CpG	OT	2	62	2092	591	2522	692
chr3	CpG	OT	2	63	2072	580	2422	679
chr3	CpG	OT	2	64	2114	584	2495	709
chr3	CpG	OT	2	65	2117	606	2523	689
chr3	CpG	OT	2	66	2018	570	2402	683
chr3	CpG	OT	2	67	2086	597	2468	679
chr3	CpG	OT	2	68	2111	602	2493	719
chr3	CpG	OT	2	69	2133	598	2525	697
chr3	CpG	OT	2	7	2087	603	2461	686
